Hybridization REF	TCGA-AA-A02E-01A-01R-A00A-07
MSN	-1.17228571428571
SLC9A5	-1.7195
EPDR1	-0.0421
MUSK	0.168833333333333
ZNF434	0.0536666666666667
SMARCD1	0.472333333333333
ZFP106	-0.98675
ZNF347	-0.3062
GTF2E1	0.67675
RY1	-0.499166666666667
ATAD2B	0.689875
ARHGAP17	0.1839
KCNIP3	-1.4395
SFPQ	0.406875
GFRA4	0.134833333333333
AKR1B10	0.967
TIGD6	0.150166666666667
RGS16	0.739125
URB1	0.034
OR4C46	-0.00116666666666669
TOP3B	-0.66575
NFATC4	-0.188
CA14	-5.86975
BMPR1A	0.0853333333333333
SNRP70	-1.52075
PRL	0.15925
C6orf130	-0.05625
STAG2	-0.106
CD55	-0.0314285714285714
RPS23	-0.641833333333333
SSX2	-0.763
FDPSL2A	-0.1125
FBXO27	-0.51875
SYNGR3	-1.378
TMSL3	2.564
EML1	-1.489
NUP93	-0.531833333333333
SMAD3	-0.8128
KIAA1189	0.789833333333333
HNRPUL2	0.709166666666667
TBC1D12	0.791833333333333
C16orf24	-0.21975
MRVI1	2.21833333333333
ZNF581	-1.16066666666667
ELOVL3	-1.232
OR51Q1	0.00933333333333334
CACNB3	0.516833333333333
GALNT13	-0.38275
C10orf84	0.9801875
NEDD4	-0.1446
SPO11	0.6835
OR5AU1	0.339
NEK4	0.375428571428571
PRKAR2A	0.646666666666667
IHPK1	-0.788833333333333
ATP6V0B	0.111125
CACNA1E	0.741
CEACAM8	2.72733333333333
PEX14	-0.003
FLJ12993	-1.8865
ZBTB38	0.82075
PCTK2	-0.3995
LRRC16	2.0573
FBLIM1	0.967916666666667
FYCO1	1.1905
RP5-1022P6.2	1.63916666666667
CMTM1	0.542
PLTP	-0.659666666666667
RAPH1	0.596625
DOCK8	-0.56725
EZH2	-0.591866666666667
SLC25A1	-0.344166666666667
PLEKHB1	1.8594
GRB7	1.066
ZFP37	-1.053
MRPL33	-0.49725
PELO	-0.0495
ARMC1	-0.206090909090909
C9orf27	-0.111875
FLJ25778	0.1925
C9orf37	-0.914666666666667
TMEM66	-1.25925
SPRN	-0.116875
HBEGF	1.944875
PI4KA	-1.6085
LEPRE1	-0.97975
POU2AF1	-4.487125
MRPL12	0.1385
REP15	0.4965
ZC3H3	-0.12675
RASAL1	-0.05025
DDAH1	2.70075
ACBD5	0.44975
TMC2	-0.275
CCDC137	-0.61725
SAMD13	2.81933333333333
UGT2B15	2.18316666666667
TIPARP	-0.78625
DNASE1L3	-0.379
TRIM72	0.0645
DBX2	-0.2755
IPO8	0.43175
C21orf88	-0.9959
MAP3K14	-0.1615
LOC51233	0.387333333333333
GGTLA4	-0.7835
PDE6D	-0.36925
ZNF117	-0.5155
CLK2	-1.3015
NKRF	0.00499999999999999
TNFSF15	1.9554
DUSP2	-0.67175
SECISBP2	0.3175
GABRR2	-0.463
PPAP2C	2.25325
LOC51145	0.2055
PAG1	1.141875
PIK3C3	-0.21475
GNG10	-0.545
APOL4	0.633833333333333
ANKRD28	-0.092625
STMN3	-1.3451
RAB14	0.8707
CDK2AP2	0.791
HDDC3	-0.261125
COMMD7	0.525625
CXXC1	-0.9535
HMCN1	-0.810166666666667
CD40	-0.933
DYNC1LI2	0.5009375
GDI1	-0.325
LOC646938	-0.0635
VSNL1	1.78616666666667
PIH1D1	-1.05716666666667
RAET1G	-1.4465
KRTAP5-9	-0.173
EFTUD2	-0.20075
ZNF311	0.0398333333333333
ATP6V1G3	0.00699999999999997
OR2W3	-0.03275
SCN4A	-0.1285
MED10	-0.464125
FAM135A	1.6949
ARHGAP4	-0.617
EHMT2	-0.31675
UFD1L	0.058
ERMP1	0.63575
MAG1	-0.970333333333333
THAP8	0.112166666666667
HACE1	-0.847666666666667
FAM82C	-0.3595
C3orf20	0.1455
UNC84A	-0.248333333333333
SCD5	-0.0627857142857143
LASS6	1.485125
LSG1	0.2965
MAL	-6.9625
GPR22	-0.6385
WDR5B	0.846
ACTRT1	0.336
C17orf60	-0.898833333333333
GRIN2C	-0.3515
ARMC8	-0.748583333333333
SLC47A1	-2.146
DMPK	-0.64425
DHRS13	-0.856
SMC1A	-0.762666666666667
KRTAP17-1	0.2945
SMYD5	-0.549
TUSC2	0.60875
CRHR2	0.5655
KIR3DL2	-0.178
CCDC104	-0.19975
ATP2C1	0.66025
CROT	0.055
PABPC3	-0.193333333333333
EGR1	0.106666666666667
THSD1	1.725
KHK	0.69175
SLC12A2	3.55125
CD58	0.5315
STOX2	-1.28883333333333
CCDC76	-0.2867
CCDC48	3.7325
DNAH1	0.296166666666667
ZIC4	-0.162
OR1G1	-0.6235
PSMC6	-0.814166666666667
PROKR1	-0.2315
ABCB1	1.274875
TRAT1	-2.0825
LLGL1	-0.123
MTF1	0.65725
USP54	1.537
PAGE2B	-0.779
ITGB7	-5.35675
CCDC81	-0.4915
LOC149837	0.81575
SCUBE1	-0.741
ZSCAN10	0.0805
HUWE1	-0.0130714285714286
CDH17	6.8425
CD180	-0.04075
IL17A	0.064
TMPO	-0.489875
KIAA1524	-0.3695
HDGFRP3	-2.4815
OXCT1	-1.55027272727273
RRAS2	-0.632166666666667
LTBP2	0.90725
SV2B	0.333333333333333
CYP2A6	-0.046875
PKD1L2	-0.5205
PPM1M	-0.7285
FLJ22662	4.30516666666667
ZNF502	2.652
GP6	-0.611
CRYBA2	-0.484
LEF1	-0.8924
CTPS	-1.02228571428571
EYA1	0.135833333333333
EPS8L1	0.01125
MAPK14	0.312416666666667
SERPINB2	-4.91275
GTF2F2	2.14066666666667
ZNHIT4	-0.384
PLA1A	0.1515
C20orf114	0.026
HPR	-5.134
C18orf2	-2.354
SATB2	2.4575
KCNJ9	-0.2435
MGC157906	0.1165
MOCS3	1.16375
C17orf71	-0.9375
PPHLN1	0.2952
HIST1H2BN	-0.435
RAPGEF1	-0.143125
MAP3K8	0.562
DLG4	0.0796666666666667
STC1	-0.486333333333333
CDGAP	0.38275
DDX26B	-0.27675
LOC150223	-1.283
CPSF3	-0.495666666666667
TMEM14A	0.18775
MYH3	-0.93275
GPKOW	0.4525
SULT1A1	-0.136166666666667
SPON1	2.1791
YY1AP1	-0.983666666666667
RAB23	0.034
PLA2G4A	-3.828
MAPRE3	-0.0535
ZNF516	-0.931571428571429
GGPS1	0.41875
EXOC3L2	-0.19225
C19orf42	0.4683
MAP2K2	0.114166666666667
HIST1H2BB	-0.61675
RNF19B	1.12116666666667
C6orf128	0.630333333333333
TLR8	0.93525
PCDHA9	0.639
CARS2	1.117
CLUL1	-0.957666666666667
RHAG	-4.70783333333333
UNK	-0.375
EXOC8	0.1783
C9orf95	1.237
C14orf143	0.4045
MAML3	0.051625
LDHA	-1.149
MRPL20	0.504625
KLHDC6	2.286
ATP5S	0.389333333333333
C8orf55	0.4585
PHF19	-1.206
KRTAP13-4	0.3275
TTC5	-1.3195
XKR5	-0.04
SILV	-5.894
TEX28	0.1575
TCTN1	-0.286
CX40.1	0.0035
PPP2R5C	0.093
C12orf30	-0.704666666666667
CAPG	1.619
MPZL1	0.71385
ARSB	-0.888
TDH	-1.638
WASF4	1.65125
TSSK3	-0.613833333333333
7A5	3.272
CRISPLD1	-0.030625
MAD1L1	-0.404833333333333
SPIN4	0.625333333333333
AMPD1	-0.71075
DPYSL5	0.1405
INPP1	0.818
ANKRD11	-0.474555555555556
NPAS4	0.073
GCET2	-0.1609
RNASE9	-0.177
GUCY2D	0.139333333333333
CCDC98	-0.52175
FGF4	-0.027875
CPM	-1.21616666666667
SLC26A4	-0.8425
PLD5	0.09875
FAM59A	1.1572
FBXO5	-1.01033333333333
SIPA1L1	0.022875
DPYS	0.148
ATG4D	0.1915
TGM3	0.477
MTCH1	-0.827625
HK1	-0.753785714285714
CDC26	0.31375
GALNT12	1.56
LOC339229	-0.443
MRPL35	0.27975
ORC4L	-0.16375
TNKS	-0.552785714285714
C2orf24	-0.215333333333333
ZNF553	0.112666666666667
GGTLA1	2.1118
ZNF497	-2.25475
CDY1B	-0.31875
SLC30A4	0.88325
TUB	-1.073125
ARHGEF18	1.026
ARRB1	0.98025
KCNK1	1.108
EREG	3.5089
SCAMP5	-0.36275
RUNDC3B	0.537
ADAMTS20	0.65525
IL17RB	0.87575
FLJ20323	-0.69
MCAM	-0.30675
POLR3E	-0.18275
AQR	-0.109666666666667
IPMK	0.7385
CDCA7	1.185125
CAMP	-0.97175
GRHL3	1.7645
ADAMTSL2	-0.103833333333333
CLMN	1.284
SSTR3	0.356
MAGEA5	-2.109
OVOL2	4.076
JMJD1B	0.687
RBL2	0.4856
PYGO2	0.097
PPP1R10	0.242833333333333
CSE1L	0.216
LCA5	0.1205
RDH16	-1.053
ASRGL1	-0.652125
TOM1	0.354833333333333
PTX3	-5.8865
TTC15	0.02125
SCGB3A1	0.0568333333333333
MRPL50	-0.271
RCAN3	1.47075
SLC26A11	-1.1185
STYX	-0.816
CINP	-0.57175
MARCH7	-0.59275
PFKM	-0.401
SGMS1	-0.379666666666667
RIOK3	-0.3095
C1orf110	-0.012
CES7	0.10775
LOC440248	-1.37025
PPP1R12C	-1.30325
C10orf27	0.433
ATG9A	-0.60125
MRPS26	0.941
TMEM40	-0.781
ELP3	-0.6428
ZNF787	-0.2797
HIAT1	-0.494125
C8orf34	0.583333333333333
MGC4655	-0.9484
PELI1	1.123
PPT1	-1.3302
SLC35C2	-0.073
C6orf125	0.0195
MUC4	-0.473
RFC4	-1.31957142857143
GNB2	-0.486833333333333
NUP50	0.0366428571428571
SULT4A1	-0.707
C7	0.68925
CCDC130	0.0146666666666667
ARRDC4	0.50425
RQCD1	-0.8015
GLYCTK	0.67425
AYTL2	-1.49281818181818
MTUS1	0.3514
LEMD3	0.4605
PLEKHF2	0.0435
HOXA7	1.96225
GTF3C2	-1.0325
DYNLRB2	-0.94325
CNOT10	0.30175
MR1	-0.48
FFAR1	-0.453
PRIC285	-0.6195
SLITRK6	0.4355
LIX1	-1.154
UBE1L2	-0.346333333333333
F8	0.0385
ACHE	0.454
KPNA5	-0.96675
TNFRSF12A	-0.587166666666667
EGR3	-1.736
SERPIND1	-4.81783333333333
OASL	2.8575
IFRD1	-0.142875
WDFY1	0.710333333333333
ZNF267	0.263
ACCN5	-0.1975
ZBTB6	0.7125
PPP1R3A	0.049
PRRT3	-0.17025
FBXL19	-1.092
TXNIP	0.0406428571428572
ACTN2	-1.24825
ATG9B	-0.012375
C9orf117	0.478125
IL27	-0.549
RPL36AL	-0.463666666666667
KLK15	0.74175
CHAD	-0.56
RAP2B	0.3457
HEBP2	1.8585
ZNF342	0.196
CAMK2G	0.1405
TLR3	0.57675
FGF14	-0.2015
HMGB2	-1.370875
TRPM5	-0.3315
OR5M11	0.339
KIF3B	1.14168421052632
PRICKLE2	0.0625
MTMR9	-0.8195
C3orf27	-0.07925
GLRA3	-0.691166666666667
NSDHL	0.294833333333333
TMEM32	0.2735
POLR2D	-0.684
MYADML	-0.0255
C9orf114	-0.52175
MRGPRX1	1.1745
TOPORS	0.83425
CLDN19	-0.33275
C1QL4	-0.1515
RNF165	-2.3275
DHRS9	-0.54475
DNAH2	-0.0261666666666667
FXR1	-2.11833333333333
ZMYM3	-0.9325
CASP3	0.263
FAM120C	-0.692625
SCLY	-0.43
CA7	0.112
ENTPD5	0.837166666666667
ZNF461	-0.017625
PDIA5	-0.048
C1orf19	-0.44
TMEM67	0.01325
KCTD20	-0.2135
WDR47	0.104
FLJ38723	-0.293
KLRF1	-0.475333333333333
TAS2R16	0.19
CLDN12	1.16375
PRKCE	-0.15325
UBXD4	-1.05975
ITGAM	1.83183333333333
GLT8D3	-0.236375
WDR31	0.1755
RGS2	0.35175
OR51L1	-0.0395
MST1R	2.097
KIAA1737	0.6545
OR4A5	0.4485
GLIS1	-1.0365
PTMA	0.676142857142857
NAPA	-0.6135
PRDM11	0.12675
LIPF	3.045
DIRAS3	-0.08925
ASGR2	-5.019375
C1QTNF4	-0.166
PIK3R4	-0.556333333333333
ARMC3	-0.145
NDUFV3	-0.109166666666667
BTBD3	0.293166666666667
PPP1R2	0.82625
UBE2NL	0.5885
FOSL2	0.520071428571429
FAM119A	-1.00316666666667
TUBA4A	0.2277
KRTAP12-1	-0.67225
SFRS2	-0.54725
RHPN1	-0.5774
EEF2	-0.4815
ZDHHC11	-1.49366666666667
EPHA3	-0.7489
RBM12	0.41025
H2AFJ	1.45508333333333
EDIL3	2.0965
KIF26A	-0.492
SERGEF	-0.26625
B3GALT4	2.1775
LOC90925	-0.0208333333333333
OSCAR	-0.1615
NPFF	0.235875
DEDD	0.190875
TMEM155	-0.773375
PTPN1	0.38675
SCYL2	0.551333333333333
SKAP1	2.98075
LEAP2	-1.9845
GADD45G	0.6506
IFITM3	1.921625
PILRB	-0.460666666666667
SLU7	0.8051875
DSC3	0.18825
DNMT3L	0.026
PAPD5	0.2695
B3GNT3	3.02183333333333
LHCGR	1.188
MSL-1	0.09175
UBE2S	-2.28
SAP130	-0.3675
ANAPC11	0.21825
MAGED4B	-1.497
ATP6V1B2	-0.309833333333333
C14orf179	0.64075
CAPZA1	0.125625
CDYL2	-0.930333333333333
GLRX3	0.125
LOC136288	-0.19325
MOBKL1A	-0.8385
HTR2B	0.28525
CRYGD	0.1405
NUS1	-0.285666666666667
PGRMC1	0.7215
MYOM2	0.37175
FLJ39653	-1.29033333333333
CHM	-0.1004
OR5M8	0.1965
ZNF619	-0.249
FAM105A	3.86075
CCNL1	-0.757375
NAP1L3	-0.101
C10orf57	0.472
B3GALNT1	-1.20883333333333
CSN1S2A	0.0555
TCP10L	-0.573
GDAP2	0.3015
DMKN	-2.20483333333333
COX6B1	1.19325
DNASE2	0.2605
MSH5	-1.1325
LGMN	-0.376625
USP31	0.0971
OR13C8	0.538
SDCBP	-0.00480000000000001
NUDT11	-1.80183333333333
PYGL	-2.73316666666667
SNPH	-0.412
B3GNT4	1.324
MIZF	-0.3315
NUBPL	0.2925
NOD1	0.75
CDH22	-0.59475
NUBP1	0.301333333333333
DSCAM	-3.80125
DGKI	0.1275
FAM136A	-0.306
AKAP1	1.51733333333333
SLC16A6	-2.9345
RIN3	-0.27025
PSG2	0.04675
DIP2B	1.08341666666667
PSORS1C1	0.3849
KIAA0495	-1.836
FLJ90709	0.457666666666667
LPA	-0.134333333333333
PIGA	0.297166666666667
LY75	4.773
UTS2	-3.48466666666667
RREB1	-0.225875
GALNACT-2	0.128
MGC3196	0.002
FLJ31568	-0.90525
LPHN1	-0.874625
SP1	1.05275
TOX4	-0.431333333333333
HSPA9	0.5224
APOBEC1	4.482
SLC35E4	-0.97225
LSM5	-0.00475
SURF1	-0.025
ZBTB1	0.476583333333333
GTF2F1	-0.168875
RPS15A	0.0729285714285714
DUSP21	-0.4298
GINS4	-1.49666666666667
MYO15A	-0.575333333333333
GIMAP7	2.06625
MGC13379	1.2945
ATP6V1E2	-0.695
UTP3	-0.57925
HNRPA3	0.00418749999999999
MT4	0.5075
C14orf155	-0.21875
U1SNRNPBP	0.78975
CKLF	0.585833333333333
PLEKHN1	1.58166666666667
MBNL1	-0.245833333333333
NUP160	-0.66675
ACSM2A	-0.98075
LOC129881	-0.4595
KIAA1529	-0.41625
FLJ22639	0.49925
HAND1	-0.175
GSX1	-0.0125
FGA	-3.8610625
SERPINB1	1.984
ZNF642	0.74075
IGFBP1	-8.809625
SLC1A1	1.3795
DHX57	-0.298625
ZNF766	-0.294
PTPN21	-0.548
GDPD3	-0.118666666666667
PNPLA5	-0.2735
TBR1	0.407
FAM116A	0.207
IQGAP1	0.939125
FOS	-0.976125
ZNF226	-0.191
FIGNL1	0.038
C14orf1	-0.268666666666667
ZMYND17	-0.103
PUS7	0.186833333333333
TUBB6	-1.154375
KCNQ2	-1.71625
MARCH6	-0.3515
CCDC33	-0.406
PRODH	-1.01375
RBM11	1.2935
EPHA6	1.062
SLC43A1	1.0955
LOC196541	0.57925
NTN1	-0.299833333333333
ING4	-0.176
PCDHB10	0.971
DPH2	0.214333333333333
SPACA4	0.66775
FBXL21	-1.597
DIAPH1	0.0505
ZNF71	-0.123333333333333
CEP76	-0.949
CORO1A	-1.50125
RRM2	-1.03275
EDG4	0.562
OS9	0.561833333333333
SLC4A1AP	-0.36125
COG5	0.39025
COPS8	-1.136
NGLY1	-0.186
NCBP2	0.878625
C17orf42	-0.427333333333333
GPSM3	0.14475
SIL1	0.361166666666667
ASB6	-0.56175
SMAD5OS	0.497666666666667
UNC93A	-1.143
A1BG	-1.98233333333333
C21orf62	0.832
FMO5	0.0705
ATRIP	-0.375
CEBPG	1.41266666666667
C7orf38	-0.114666666666667
TNFRSF1B	1.03983333333333
CLEC1A	0.2025
IQSEC1	-0.5525
PATZ1	0.1542
RBM22	1.36925
BAG2	-2.14916666666667
PAQR5	0.379666666666667
C9orf127	1.0662
THNSL1	0.54
SHROOM3	1.4692
JAM2	-0.59375
SNRPN	-1.79533333333333
ALX4	-0.3205
CACNA1S	-0.6155
FAM130A1	-0.00575000000000001
CORIN	1.4545
CD300LB	0.1395
PLEKHG6	1.107
LRRC40	-1.20425
PCLKC	1.357
PCDHB16	-0.212166666666667
WNT2B	2.06483333333333
ASNS	-0.835
MRPL49	-0.151625
FLJ46111	0.60875
ISG20	-0.3915
SMU1	0.538666666666667
CASZ1	-0.2885
POLR1D	0.626166666666667
GIN1	-0.179
SNAG1	-0.5755
ANKRD29	0.094
CDKN2AIP	-0.0175
KRR1	0.167
CXCL1	2.46383333333333
EPM2A	-0.414
PC	-1.84266666666667
DEFB127	0.414
PDZRN4	1.09333333333333
FAH	-1.160375
OR51E1	2.761
CDC2L6	0.0431666666666667
DNTTIP1	1.5045
PAX8	-0.33475
TMEM116	-0.681
C1orf150	-0.0155
PRO2012	0.611
MRPL40	-0.5115
BEX1	-4.3106
SLC2A4	0.1605
PKMYT1	-1.56075
FEZF2	-0.190333333333333
SLC26A9	-0.65525
MAP2	-0.10175
LYL1	-2.19175
SLC25A19	-0.677666666666667
NOS3	-0.104
ZNF34	-0.2255
TMPRSS11F	0.28475
FAM43A	-0.54125
FCRL4	0.292666666666667
KLF14	-0.0095
FLRT2	-0.580333333333333
WRN	-2.016
SDF2	-0.2232
KRT8P12	0.541
C6orf195	0.7355
C9orf125	2.438
DZIP3	-0.52575
RIT1	-0.109583333333333
SCML1	0.417
RHBDF2	0.396375
OR2G3	0.705
REXO1L1	-0.779
MAP3K7IP3	0.734375
C3orf57	-6.22525
FBXW11	0.0608333333333333
ETAA1	-0.9325
C14orf131	-1.5112
AKT1S1	-0.61025
SLC12A5	-0.221125
C9orf164	1.17875
NRIP3	-1.0385
NOS1AP	-0.82325
TMEM121	-1.8615
SAP30BP	-0.4104
DGCR6	-0.75875
WDR76	-1.955
FAM82B	-0.0280833333333333
LOC606495	-0.37
MAP9	-0.53175
BCDIN3D	0.196
CXorf36	1.57433333333333
DSCR3	0.0723
ZFAND3	0.130875
C7orf43	0.0926666666666667
SPSB3	0.4335
C19orf19	0.18025
FAM133A	-1.8915
C12orf25	0.19025
SLC39A3	-0.585
DISP2	-0.55975
PI4KAP2	-2.3455
MKRN3	-2.34466666666667
ADAMTS13	-1.048625
CBLN3	-0.0717
TTYH1	-1.978
C3orf18	-0.48425
FLJ13236	0.133
ZMYND12	1.246
C18orf25	-0.403875
GLB1L3	-0.502
ATP13A5	-0.505
RANBP10	0.336
CD96	-1.8877
DENND1C	0.26125
RBMS3	0.0235
SLC41A3	1.07783333333333
DGCR6L	-0.874
TMEM128	-0.135166666666667
CSNK1G3	0.571785714285714
MOBKL2C	1.263125
TSPAN6	1.8685
MATN2	-0.5333
MSL2L1	0.4775
ST6GALNAC2	-3.62216666666667
FGFBP2	-0.781125
FGL1	-6.96366666666667
MPP3	-0.110666666666667
ARHGEF6	-0.584166666666667
TGFBR2	0.984625
ACMSD	-0.0505
IL33	4.023
C9orf5	-0.11725
DEAF1	-0.6465
AMN	0.606
DEFA6	4.265375
RNF212	-0.73
METT5D1	0.245666666666667
CIB1	0.6377
TSSK1B	-0.0275
KIAA1727	1.596
ZNF680	-0.328666666666667
LOC399900	-0.054
LOC152217	0.377666666666667
CTNNAL1	-1.91
CIT	-0.651083333333333
TLE6	-1.234
ZNF607	0.2355
HERC4	-0.455666666666667
DRAP1	-0.4536
PEMT	-0.5325
C10orf111	-0.1895
ZNF575	0.835125
KCTD7	-0.16425
MYO1F	0.441625
LOC285382	1.33775
RAB11A	0.2996
PLCD3	-0.16975
C15orf28	0.333
PTBP2	-1.088625
CTB-1048E9.5	-0.2165
C19orf60	0.951166666666667
C7orf25	0.3425
SETD7	0.23925
HOXB9	1.8585
VANGL1	-0.103875
CHAF1B	-1.43025
NDUFA3	-0.045
KIAA1328	-0.579
SHARPIN	-0.25475
TTC23	-0.31225
UGP2	0.0781666666666667
ANKIB1	0.1076
CIRBP	-0.498571428571429
SEC14L4	-0.212
OVCH1	0.305666666666667
VPS52	-0.606
FAT	0.705375
M6PRBP1	-0.48425
GPRIN3	1.042
PPM1F	-0.2435
TSR1	-0.971
CCDC85A	0.734
PCSK5	2.2005
ZFHX3	-0.0615
HEMK1	0.272
PGBD2	0.0425
RSRC2	-0.201833333333333
AURKC	-1.6645
SCRIB	-0.15025
ORM2	-5.56433333333333
FAM115A	-0.6057
FZD6	0.20075
UNC119	-0.5355
GPX3	-1.0819
NOV	-0.8015
CABC1	0.16625
CDC42SE2	0.5746875
EIF2S2	0.6768
RNF130	0.884625
CKAP5	-1.04133333333333
RP11-413M3.2	-0.055625
C10orf18	0.1075
TMEM93	-0.23625
DYX1C1	0.6555
KCNMB2	-0.224375
ANK3	0.364583333333333
KRT5	-3.9764
CDH12	-0.733375
QRSL1	1.152375
JUB	-0.6555
SHC4	-1.727625
CCL15	1.55316666666667
CCDC22	0.599
SNX24	-1.6625
RARS	0.1715
MORC2	-0.014125
FAM48A	0.49975
MT1H	-2.5975
PPP1R14C	3.4015
FOXD1	-3.17257142857143
C1orf213	-0.90925
AMT	0.8311
DSN1	-0.05825
PTPLAD2	0.90625
DIS3L	-0.855
RASL11A	2.4805
GPRC5B	-0.755
FRMD7	0.109
STRN4	0.02075
KITLG	0.6255
HDGF	-0.27025
OR1S1	-0.1355
SETX	0.0963
DDR2	0.4215
KCTD12	0.6945
LYZL2	-0.60475
WDR52	0.5245
TMEM2	1.9445
ZNF579	-0.00316666666666666
LOC200810	0.6335
TNFSF9	-1.009875
PPFIA4	-3.314
CNIH3	0.9705
MAP4K4	-0.930785714285714
ROD1	1.85921428571429
ALS2CR12	-0.219166666666667
DOCK3	-1.10633333333333
PAQR9	-3.29725
ASB17	0.216833333333333
STX16	-0.191625
FEZ2	-0.150166666666667
DLAT	-0.435166666666667
KIF21B	-0.684166666666667
CDC5L	-0.245
TMEM119	0.795
CRIP3	0.6085
TPSD1	-0.410166666666667
TEPP	-0.4125
GNGT2	0.68725
C21orf121	0.4095
WNK1	-0.57775
FLJ10490	0.5294
OR51B5	-1.48
LOC203547	-0.05975
HAS1	-0.5515
PPA1	0.785666666666667
ST7	0.25825
C11orf46	0.3239
POPDC3	-2.64683333333333
ACOX2	1.2225
ATCAY	-0.521333333333333
TM4SF19	-1.38675
MFSD9	-0.0158333333333333
PDHB	-0.0725
ERN1	-0.3885
LCE3C	-0.5285
GPR111	-0.5725
NOTCH3	1.232
ADAMTS5	2.137
B3GALT1	-0.339666666666667
UGCGL1	0.565
FAM58A	0.711833333333333
FBXO32	0.56725
CLPP	-0.4255
NXPH1	0.0435
MTMR3	0.622333333333333
ATP1B3	0.182625
TMEM16A	4.22775
HIST1H3F	-0.250833333333333
TRIM25	-0.292666666666667
SDCBP2	4.789
CRKL	-0.368875
HOXB2	-1.102
ANP32B	0.00562500000000003
GATM	3.545
AP4E1	-0.313875
EDG5	-0.077375
CDKN3	-0.781333333333333
CDH4	-2.01775
PGD	-0.388
RND1	0.7795
GAD1	-2.0564
MPG	0.033625
LOC440350	-1.0505
ZNF133	0.721
SERPINB12	-0.436
AMELY	-0.0573333333333333
DHX36	-1.45025
TNFAIP8L2	2.135
PHTF2	-0.325111111111111
CCDC112	1.0375
IQCC	-0.87225
HEYL	2.8805
FTSJ2	-0.9145
APPL1	0.51425
RAB43	0.599857142857143
OR10G2	0.01
WAC	-0.042
ADCY9	-0.937875
RUNDC2B	-0.053
PYCRL	-0.3343
AGPAT7	0.371333333333333
SLC22A9	-0.885166666666667
CDKAL1	0.3645
PDYN	0.143
C20orf74	2.1985
MTMR11	4.24625
VAV3	3.28041666666667
DAPL1	1.017
STXBP3	0.5235
EIF3G	-0.06775
ARHGAP22	-1.8115
NPFFR1	-0.6195
NPC1	-0.4475
ALDH9A1	-0.0333333333333333
ZNF600	0.244375
ZNF678	-0.401833333333333
RASSF1	-0.317333333333333
ADD2	-2.53425
PITPNB	0.793125
PKD2L2	0.203
LRP11	0.963
CDKL1	-0.07725
SMEK2	0.31425
PRODH2	-3.651
C11orf54	0.783166666666667
SFRS11	-0.922
IL7	1.83366666666667
ALS2CR16	1.07075
BTG3	0.459166666666667
PAK2	-0.103722222222222
RP11-679B17.1	-0.3785
GATA4	-2.05366666666667
ATP2B1	-0.27275
LOC130940	0.7945
C1orf172	2.4325
ATF7IP2	-0.48175
SLC25A43	0.219166666666667
CENTG3	-0.15525
IGF2BP1	-4.1369
FCHSD1	0.2535
CAMK2N2	0.2435
ELAVL3	-0.0293
NBPF15	-1.258
UBE2J2	-0.111666666666667
GNL2	-0.5575
PRR3	-0.5299
NLF2	0.24175
OR4F6	-0.2285
KLHL24	1.15933333333333
CCDC88A	-2.0944
SGPP1	-0.825833333333333
C10orf11	1.33666666666667
SLC35B4	-1.2565
UGT3A2	-0.674
ARNT2	-1.9506
CBR1	0.937
ITPR3	0.682833333333333
TRAPPC6B	-0.5203
AMZ1	-1.5905
ARP11	1.88475
WDSUB1	0.092
APBA1	0.161166666666667
RAB2A	1.1149
C6orf162	0.422875
HPSE2	-0.21125
PLCE1	0.7915
INSL3	0.17675
DLG1	0.2858
PTPLA	-1.72475
PIGX	-0.146125
TFIP11	0.1005
FIBIN	2.0395
POLR2G	0.06225
GRAP2	-1.671
DNAJB8	0.00475
CNBP	0.626833333333333
WASF1	-2.19775
INPP5E	-1.1466
HSPB1	0.0273749999999999
TMEM167	0.0421
CUBN	0.0395
IGF1	0.4795
ITPK1	0.2076
NAALAD2	-0.7325
G3BP1	0.8761
NT5DC1	1.121125
CYP39A1	3.126
TMEM139	2.31116666666667
POLK	-0.7581
GLULD1	-0.77275
RBM15	-1.12966666666667
AMZ2	-0.78275
GDF15	0.698833333333333
MESDC2	-0.47225
INCA	1.30116666666667
ACY1L2	1.141
GZMM	-1.18633333333333
PAIP1	0.32325
CACNA2D1	-0.18475
STK32C	0.0598333333333333
SH3BP4	0.89
DEC1	0.0735
PADI1	0.476
UBB	-0.1741
PON3	-1.732
PROP1	0.0305
ANKRD13B	1.056
ADCK1	-0.32325
TCF25	0.132666666666667
SLC38A5	0.18875
CXorf26	0.521
C19orf39	1.1055
PPP1R13B	0.2705
ARL2	-0.768
TCL6	-0.0588333333333333
TOP3A	-1.0725
SLC16A14	-1.51525
FXYD6	1.26566666666667
HIST1H4E	0.2825
BBC3	0.301
UNC5A	0.107166666666667
FAM86C	-0.0905
PI4KB	-0.885375
B3GAT1	-3.5595
SUSD2	-0.430166666666667
OAZ2	-1.11216666666667
NOC4L	0.1585
C10orf12	0.05425
FADS1	-1.19083333333333
LOC144097	-0.36325
DKK2	2.50266666666667
KIAA1949	-0.352
RHOT1	-0.1703
OXT	0.870833333333333
GPR153	0.0725
ARL4A	0.558166666666667
SAAL1	-0.26875
CCDC64	0.159
USE1	-0.0223333333333333
HNMT	0.670166666666667
PCGF3	-0.173
CYP2C19	0.56425
C20orf4	0.417
CCDC11	0.27525
