Hybridization REF	TCGA-AA-A029-01A-01R-A00A-07
SLC9A5	-1.5355
EPDR1	1.5168
MUSK	0.151333333333333
ZNF434	-0.5025
SMARCD1	0.2415
ZFP106	-0.5095
ZNF347	-2.1323
GTF2E1	-0.097
RY1	-0.366333333333333
ATAD2B	0.162
ARHGAP17	-0.1539
KCNIP3	-2.228
SFPQ	0.2075
GFRA4	0.0875
AKR1B10	4.242875
TIGD6	-0.0875
RGS16	1.209875
URB1	-0.1345
OR4C46	0.0673333333333334
TOP3B	-0.7265
NFATC4	-0.273
CA14	-5.195
BMPR1A	-0.354833333333333
SNRP70	-1.070125
PRL	0.270083333333333
C6orf130	-0.37175
STAG2	-0.31775
CD55	1.31564285714286
RPS23	0.3875
SSX2	-0.776166666666667
FDPSL2A	-0.07975
FBXO27	-0.712125
SYNGR3	-1.43566666666667
TMSL3	2.09
EML1	-3.52
NUP93	-0.690083333333333
SMAD3	0.2696
KIAA1189	-0.2595
HNRPUL2	0.446833333333333
TBC1D12	0.847333333333333
C16orf24	-0.268
MRVI1	1.49483333333333
ZNF581	0.77
ELOVL3	-0.5175
OR51Q1	0.175
CACNB3	0.539333333333333
GALNT13	-1.157625
C10orf84	0.6553125
NEDD4	0.0394
SPO11	0.298
OR5AU1	0.435
NEK4	0.123714285714286
PRKAR2A	0.354333333333333
IHPK1	-0.767833333333333
ATP6V0B	-0.01
CACNA1E	1.048
CEACAM8	2.43116666666667
PEX14	-0.5325
FLJ12993	-3.107
ZBTB38	1.16316666666667
PCTK2	-0.799333333333333
LRRC16	1.7262
FBLIM1	0.492916666666667
FYCO1	0.72625
RP5-1022P6.2	1.58508333333333
CMTM1	-0.1335
PLTP	-0.0211666666666667
RAPH1	0.795375
DOCK8	-0.337125
EZH2	-0.8696
SLC25A1	-0.510166666666667
PLEKHB1	-1.0771
GRB7	0.8634
ZFP37	-0.7445
MRPL33	0.000750000000000015
PELO	-0.21375
ARMC1	-0.0784545454545455
C9orf27	0.076375
FLJ25778	0.379
C9orf37	-1.12266666666667
TMEM66	0.00225
SPRN	-0.37775
HBEGF	2.781875
PI4KA	-2.2145
LEPRE1	-2.87825
POU2AF1	-3.931625
MRPL12	0.531666666666667
REP15	2.8
ZC3H3	0.32675
RASAL1	0.5885
DDAH1	2.4115
ACBD5	1.38525
TMC2	-0.2315
CCDC137	-0.57825
SAMD13	2.67933333333333
UGT2B15	1.774
TIPARP	0.64725
DNASE1L3	2.6275
TRIM72	-0.24
DBX2	0.51025
IPO8	0.06675
C21orf88	-1.4689
MAP3K14	-0.52225
LOC51233	0.296333333333333
GGTLA4	-0.82825
PDE6D	-0.1525
ZNF117	-1.27525
CLK2	-1.517
NKRF	-0.22975
TNFSF15	2.3226
DUSP2	-0.215625
SECISBP2	-0.039
GABRR2	-0.085
PPAP2C	1.702
LOC51145	0.345833333333333
PAG1	2.484
PIK3C3	0.1495
GNG10	-0.5345
APOL4	0.5045
ANKRD28	-0.62625
STMN3	-3.3046
RAB14	1.2976
CDK2AP2	-0.373
HDDC3	0.015625
COMMD7	-0.086375
CXXC1	-0.66475
HMCN1	-2.15
CD40	-1.27725
DYNC1LI2	0.325125
GDI1	-0.13675
LOC646938	0.6295
VSNL1	0.354833333333333
PIH1D1	-0.192666666666667
RAET1G	-0.565
KRTAP5-9	0.4425
EFTUD2	-0.43875
ZNF311	-0.729166666666667
ATP6V1G3	0.124
OR2W3	0.289
SCN4A	-0.109
MED10	0.128375
FAM135A	2.0003
ARHGAP4	0.07425
EHMT2	-1.255
UFD1L	-0.30775
ERMP1	0.5815
MAG1	1.025
THAP8	-0.495833333333333
HACE1	-0.4675
FAM82C	0.336
C3orf20	-0.176
UNC84A	0.17
SCD5	-0.497923076923077
LASS6	1.826
LSG1	0.18275
MAL	-6.86275
GPR22	2.458
WDR5B	0.378
ACTRT1	-0.584
C17orf60	-1.50616666666667
GRIN2C	-0.1525
ARMC8	-0.175583333333333
SLC47A1	-2.908
DMPK	-0.45225
DHRS13	-1.74916666666667
SMC1A	-1.59816666666667
KRTAP17-1	-0.43975
SMYD5	-0.668
TUSC2	0.29225
CRHR2	0.586
KIR3DL2	0.086
CCDC104	-0.57725
ATP2C1	0.670125
CROT	0.31975
PABPC3	0.162333333333333
EGR1	-0.008
THSD1	-0.64325
KHK	1.18925
SLC12A2	3.1259375
CD58	0.37125
STOX2	-2.0545
CCDC76	-0.4101
CCDC48	2.53325
DNAH1	-0.106666666666667
ZIC4	0.234125
OR1G1	-0.122
PSMC6	-0.332
PROKR1	0.407
ABCB1	3.81575
TRAT1	-1.4025
LLGL1	0.0175
MTF1	1.02825
USP54	1.45225
PAGE2B	-2.151
ITGB7	-5.15125
CCDC81	-0.684
LOC149837	-0.254
SCUBE1	-0.129
ZSCAN10	0.431
HUWE1	-0.1405
CDH17	7.503
CD180	-0.22925
IL17A	0.08125
TMPO	-0.198125
KIAA1524	-0.661666666666667
HDGFRP3	-4.52733333333333
OXCT1	-0.966454545454545
RRAS2	-0.0906666666666667
LTBP2	-0.1160625
SV2B	-1.308
CYP2A6	-0.006
PKD1L2	-0.462666666666667
PPM1M	-1.4635
FLJ22662	3.56283333333333
ZNF502	2.33975
GP6	0.00675
CRYBA2	0.34775
LEF1	-1.8791
CTPS	-1.16285714285714
EYA1	-2.02983333333333
EPS8L1	1.4415
MAPK14	0.00266666666666667
SERPINB2	-4.32375
GTF2F2	1.148
ZNHIT4	0.072
PLA1A	-0.938125
C20orf114	-0.174
HPR	-5.081
C18orf2	-1.41183333333333
SATB2	1.156
KCNJ9	0.05425
MGC157906	0.201
MOCS3	-0.0915
C17orf71	-0.976166666666667
PPHLN1	0.2696
HIST1H2BN	-0.5615
RAPGEF1	-0.321875
MAP3K8	0.89575
DLG4	-0.0408333333333333
STC1	-1.14458333333333
CDGAP	-0.81775
DDX26B	-1.31825
LOC150223	-1.66525
CPSF3	-0.989333333333333
TMEM14A	-0.077
MYH3	-2.14925
GPKOW	-0.04025
SULT1A1	-0.507333333333333
SPON1	5.2272
YY1AP1	-1.32283333333333
RAB23	-0.689
PLA2G4A	-0.78175
MAPRE3	0.75075
ZNF516	0.108714285714286
GGPS1	-0.01525
EXOC3L2	-0.511625
C19orf42	0.3216
MAP2K2	0.766
HIST1H2BB	-1.206
RNF19B	1.8385
C6orf128	-0.182166666666667
TLR8	0.53225
PCDHA9	1.586
CARS2	0.61475
CLUL1	-0.647333333333333
RHAG	-3.8105
UNK	-0.8385
EXOC8	0.5823
C9orf95	0.724
C14orf143	-0.459
MAML3	0.041
LDHA	-1.2805
MRPL20	0.327125
KLHDC6	1.909
ATP5S	0.7895
C8orf55	0.53925
PHF19	-1.07675
KRTAP13-4	0.4065
TTC5	-1.199
XKR5	0.08075
SILV	-6.29
TEX28	-0.8615
TCTN1	-0.69025
CX40.1	0.14425
PPP2R5C	0.231125
C12orf30	-0.229166666666667
CAPG	1.7155
MPZL1	0.60875
ARSB	-1.08733333333333
TDH	-0.93275
WASF4	1.22175
TSSK3	-0.419666666666667
7A5	2.661
CRISPLD1	-1.53071428571429
MAD1L1	-0.176
SPIN4	0.149166666666667
AMPD1	-0.784
DPYSL5	-0.0705
INPP1	1.29566666666667
ANKRD11	-0.437888888888889
NPAS4	-0.010625
GCET2	-0.5725
RNASE9	-0.1265
GUCY2D	-0.1435
CCDC98	-0.254
FGF4	0.1445
CPM	0.0223333333333333
SLC26A4	-1.50783333333333
PLD5	0.406
FAM59A	2.0488
FBXO5	-1.43977777777778
SIPA1L1	-0.239
DPYS	0.944
ATG4D	0.5895
TGM3	1.005
MTCH1	-0.82025
HK1	-0.734357142857143
CDC26	-0.0155
GALNT12	0.145833333333333
LOC339229	-0.823
MRPL35	-0.094125
ORC4L	-0.008625
TNKS	0.203285714285714
C2orf24	-0.133166666666667
ZNF553	-0.5375
GGTLA1	0.3756
ZNF497	-2.6505
CDY1B	0.237333333333333
SLC30A4	0.60825
TUB	-1.37357142857143
ARHGEF18	1.26175
ARRB1	0.65625
KCNK1	2.153875
EREG	1.9362
SCAMP5	-2.53825
RUNDC3B	2.85
ADAMTS20	-0.24175
IL17RB	-1.2005
FLJ20323	-0.249
MCAM	-1.04625
POLR3E	-0.657666666666667
AQR	0.443
IPMK	0.501
CDCA7	-1.11825
CAMP	-1.18225
GRHL3	1.72125
ADAMTSL2	-0.440666666666667
CLMN	2.033
SSTR3	1.4315
MAGEA5	-1.6865
OVOL2	5.02775
JMJD1B	0.27425
RBL2	-0.0937
PYGO2	-0.3125
PPP1R10	0.427833333333333
CSE1L	-0.378833333333333
LCA5	-1.296
RDH16	-0.145
ASRGL1	-1.8205
TOM1	-0.530666666666667
PTX3	-6.05675
TTC15	0.11625
SCGB3A1	0.1265
MRPL50	0.015
RCAN3	1.589125
SLC26A11	-2.78625
STYX	-0.491333333333333
CINP	0.35425
MARCH7	-0.24
PFKM	0.154333333333333
SGMS1	0.6775
RIOK3	0.7913
C1orf110	0.4915
CES7	0.07625
LOC440248	-1.8395
PPP1R12C	-0.49475
C10orf27	0.428
ATG9A	-0.586
MRPS26	0.29725
TMEM40	-0.85425
ELP3	-0.0902
ZNF787	0.6272
HIAT1	-0.54125
C8orf34	0.0538333333333333
MGC4655	-0.899
PELI1	1.6355
PPT1	-1.8489
SLC35C2	-0.227
C6orf125	-0.7655
MUC4	1.637
RFC4	-1.80242857142857
GNB2	-0.171
NUP50	0.521571428571429
SULT4A1	0.00866666666666665
C7	0.401125
CCDC130	-0.122333333333333
ARRDC4	-1.20875
RQCD1	-0.72775
GLYCTK	0.813
AYTL2	-0.154909090909091
MTUS1	1.6074
LEMD3	0.770333333333333
PLEKHF2	0.23425
HOXA7	-0.759625
GTF3C2	-1.0325
DYNLRB2	-1.84975
CNOT10	-0.16975
MR1	-2.04766666666667
FFAR1	-0.27775
PRIC285	-0.01425
SLITRK6	3.315
LIX1	-1.4011
UBE1L2	-0.0735
F8	-1.09257142857143
ACHE	0.622833333333333
KPNA5	-1.16025
TNFRSF12A	-1.06616666666667
EGR3	-1.5855
SERPIND1	-4.14166666666667
OASL	3.75475
IFRD1	0.585125
WDFY1	0.274666666666667
ZNF267	-0.350625
ACCN5	0.8255
ZBTB6	0.79625
PPP1R3A	0.023
PRRT3	-0.43325
FBXL19	-1.0365
TXNIP	-1.23707142857143
ACTN2	-1.11875
ATG9B	-0.000124999999999993
C9orf117	0.310125
IL27	-1.61
RPL36AL	0.552
KLK15	1.29625
CHAD	-0.12
RAP2B	0.0826
HEBP2	1.69475
ZNF342	0.2425
CAMK2G	0.610833333333333
TLR3	1.647
FGF14	0.01775
HMGB2	-1.629
TRPM5	0.695166666666667
OR5M11	0.39
KIF3B	0.712421052631579
PRICKLE2	-1.96275
MTMR9	-0.966875
C3orf27	-0.182
GLRA3	-0.476333333333333
NSDHL	0.0951666666666667
TMEM32	0.14325
POLR2D	-0.214166666666667
MYADML	0.0845
C9orf114	-0.45475
MRGPRX1	0.3815
TOPORS	0.642
CLDN19	-0.684
C1QL4	-0.029
RNF165	-2.3455
DHRS9	4.87175
DNAH2	-0.301666666666667
FXR1	-1.36416666666667
ZMYM3	-1.189375
CASP3	0.1775
FAM120C	-0.8515
SCLY	-0.64375
CA7	-0.06
ENTPD5	0.867
ZNF461	-0.904375
PDIA5	-0.08275
C1orf19	-1.16733333333333
TMEM67	-0.4475
KCTD20	-0.7895
WDR47	0.0935
FLJ38723	0.2695
KLRF1	-0.277
TAS2R16	1.1145
CLDN12	2.0105
PRKCE	-0.35275
UBXD4	-0.77725
ITGAM	0.206833333333333
GLT8D3	-0.2515
WDR31	0.1963
RGS2	0.9525
OR51L1	0.3465
MST1R	2.639
KIAA1737	0.77575
OR4A5	0.537
GLIS1	-2.00433333333333
PTMA	0.418142857142857
NAPA	0.282
PRDM11	0.14275
LIPF	0.491
DIRAS3	-0.533
ASGR2	-5.13275
C1QTNF4	-0.01625
PIK3R4	-0.647833333333333
ARMC3	-0.134
NDUFV3	-0.377833333333333
BTBD3	-0.3185
PPP1R2	0.144583333333333
UBE2NL	0.83675
FOSL2	1.4395
FAM119A	-1.445
TUBA4A	0.1295
KRTAP12-1	0.00125
SFRS2	-0.73225
RHPN1	-1.1094
EEF2	0.0233333333333333
ZDHHC11	0.971333333333333
EPHA3	-1.5035
RBM12	0.0775
H2AFJ	0.949416666666667
EDIL3	-0.2805
KIF26A	-0.20975
SERGEF	-0.384
B3GALT4	1.94375
LOC90925	0.139333333333333
OSCAR	-1.444625
NPFF	-0.395125
DEDD	0.16575
TMEM155	-0.443625
PTPN1	-0.173
SCYL2	1.46966666666667
SKAP1	0.3655
LEAP2	-2.46183333333333
GADD45G	1.3479
IFITM3	0.3115
PILRB	-1.53783333333333
SLU7	0.057625
DSC3	-0.298
DNMT3L	-0.86525
PAPD5	0.583125
B3GNT3	3.5235
LHCGR	1.3285
MSL-1	-0.07325
UBE2S	-0.803375
SAP130	-0.39
ANAPC11	0.00850000000000001
MAGED4B	-4.172
ATP6V1B2	0.207
C14orf179	0.798875
CAPZA1	0.332875
CDYL2	-2.10583333333333
GLRX3	0.00816666666666667
LOC136288	0.36525
MOBKL1A	-1.34025
HTR2B	-0.29225
CRYGD	-0.00349999999999998
NUS1	-0.00783333333333333
PGRMC1	0.2275
MYOM2	0.33675
FLJ39653	-1.30866666666667
CHM	-0.0556
OR5M8	0.511
ZNF619	-0.493
FAM105A	2.9245
CCNL1	-0.803625
NAP1L3	-1.366
C10orf57	0.706333333333333
B3GALNT1	-2.55166666666667
CSN1S2A	-0.129
TCP10L	-1.332
GDAP2	0.4005
DMKN	-0.627333333333333
COX6B1	0.97125
DNASE2	-0.401666666666667
MSH5	-1.4935
LGMN	-0.10225
USP31	-0.381
OR13C8	-0.116
SDCBP	0.0045
NUDT11	-3.7405
PYGL	-1.228
SNPH	-1.6935
B3GNT4	1.504
MIZF	-0.1611
NUBPL	0.142875
NOD1	0.0541666666666667
CDH22	-0.198875
NUBP1	-0.238666666666667
DSCAM	-4.0985
DGKI	-1.0305
FAM136A	-0.11625
AKAP1	1.42083333333333
SLC16A6	-4.1945
RIN3	0.12675
PSG2	-0.1835
DIP2B	1.57691666666667
PSORS1C1	0.6557
KIAA0495	-2.294
FLJ90709	-0.531
LPA	0.0781666666666667
PIGA	-0.278166666666667
LY75	5.01916666666667
UTS2	-2.058
RREB1	0.30525
GALNACT-2	-1.2546
MGC3196	-0.481
FLJ31568	3.13925
LPHN1	-0.8915
SP1	2.344375
TOX4	-0.286666666666667
HSPA9	0.3877
APOBEC1	5.9435
SLC35E4	-1.50875
LSM5	-0.0075
SURF1	0.11525
ZBTB1	0.580583333333333
GTF2F1	0.1245
RPS15A	-0.0923571428571429
DUSP21	-0.304833333333333
GINS4	-1.62166666666667
MYO15A	-0.898666666666667
GIMAP7	1.3435
MGC13379	0.3075
ATP6V1E2	-2.09683333333333
UTP3	-0.08925
HNRPA3	-0.4748125
MT4	0.666
C14orf155	-0.75775
U1SNRNPBP	0.7865
CKLF	-0.312833333333333
PLEKHN1	1.75966666666667
MBNL1	0.0261666666666667
NUP160	-1.14575
ACSM2A	-0.33675
LOC129881	-1.01266666666667
KIAA1529	-2.20925
FLJ22639	-0.30525
HAND1	-0.082
GSX1	0.1365
FGA	-3.05325
SERPINB1	3.456
ZNF642	0.67075
IGFBP1	-8.34125
SLC1A1	2.227
DHX57	-0.28125
ZNF766	0.536
PTPN21	0.0197
GDPD3	0.0851666666666667
PNPLA5	0.202
TBR1	0.4392
FAM116A	0.13825
IQGAP1	0.907875
FOS	2.7205
ZNF226	0.244625
FIGNL1	-1.13383333333333
C14orf1	-0.181833333333333
ZMYND17	-0.36
PUS7	0.397333333333333
TUBB6	-1.93175
KCNQ2	-1.79825
MARCH6	-0.0824166666666667
CCDC33	0.957
PRODH	0.2295
RBM11	0.0545
EPHA6	0.4425
SLC43A1	0.08325
LOC196541	0.326875
NTN1	-0.518
ING4	-0.68275
PCDHB10	-0.32275
DPH2	-0.247166666666667
SPACA4	0.29175
FBXL21	-0.798
DIAPH1	-0.0931666666666667
ZNF71	0.568
CEP76	0.3815
CORO1A	-2.49925
RRM2	-0.46875
EDG4	1.00025
OS9	0.551333333333333
SLC4A1AP	-0.41675
COG5	0.572
COPS8	-1.10325
NGLY1	-0.52525
NCBP2	0.125375
C17orf42	0.106166666666667
GPSM3	-0.334375
SIL1	-0.215166666666667
ASB6	-0.23025
SMAD5OS	-0.240666666666667
UNC93A	-0.355875
A1BG	-2.18583333333333
C21orf62	0.8885
FMO5	0.2645
ATRIP	-0.145166666666667
CEBPG	1.63683333333333
C7orf38	-2.228
TNFRSF1B	0.608666666666667
CLEC1A	0.482333333333333
IQSEC1	-1.437375
PATZ1	-0.0643
RBM22	0.657875
BAG2	-0.6685
PAQR5	0.631833333333333
C9orf127	0.3877
THNSL1	-0.17425
SHROOM3	2.3243
JAM2	-2.75575
SNRPN	-1.6955
ALX4	-0.395
CACNA1S	0.16
FAM130A1	0.73675
CORIN	-0.281
CD300LB	0.4125
PLEKHG6	2.282
LRRC40	-1.26125
PCLKC	3.08825
PCDHB16	-1.869
WNT2B	0.387166666666667
ASNS	-0.348333333333333
MRPL49	-0.310375
FLJ46111	1.2465
ISG20	1.05475
SMU1	-0.00899999999999999
CASZ1	0.647
POLR1D	0.299916666666667
GIN1	-0.285
SNAG1	-1.49583333333333
ANKRD29	-0.23125
CDKN2AIP	1.01325
KRR1	0.5535
CXCL1	4.623
EPM2A	-0.561333333333333
PC	-2.78566666666667
DEFB127	0.1025
PDZRN4	0.4945
FAH	-1.922875
OR51E1	1.3635
CDC2L6	-0.263
DNTTIP1	-0.21825
PAX8	-0.3025
TMEM116	-1.5125
C1orf150	0.355
PRO2012	0.25
MRPL40	-0.840166666666667
BEX1	-4.0694
SLC2A4	1.94333333333333
PKMYT1	-1.147
FEZF2	0.1126
SLC26A9	-0.422
MAP2	-0.2765
LYL1	-2.31175
SLC25A19	-0.715666666666667
NOS3	-1.0005
ZNF34	-0.2715
TMPRSS11F	-0.38175
FAM43A	-0.34975
FCRL4	-0.307333333333333
KLF14	0.25475
FLRT2	-2.80983333333333
WRN	-0.48675
SDF2	-0.2457
KRT8P12	0.71375
C6orf195	1.033
C9orf125	1.54383333333333
DZIP3	-1.687
RIT1	-1.28441666666667
SCML1	-0.305166666666667
RHBDF2	-0.086875
OR2G3	1.051
REXO1L1	-0.56
MAP3K7IP3	-0.087
C3orf57	-7.51775
FBXW11	-0.379833333333333
ETAA1	-1.02625
C14orf131	-0.2885
AKT1S1	0.55175
SLC12A5	-0.454875
C9orf164	0.9015
NRIP3	-0.781125
NOS1AP	-0.19325
TMEM121	-3.62
SAP30BP	0.0111
DGCR6	-1.55875
WDR76	-1.4655
FAM82B	0.136833333333333
LOC606495	-0.7
MAP9	-2.17666666666667
BCDIN3D	0.551
CXorf36	1.21466666666667
DSCR3	-0.4189
ZFAND3	-0.138625
C7orf43	0.5075
SPSB3	-0.7399
C19orf19	0.371
FAM133A	-2.633
C12orf25	-0.075
SLC39A3	-0.283375
DISP2	0.61325
PI4KAP2	-2.576
MKRN3	-2.17
ADAMTS13	-0.770625
CBLN3	0.2387
TTYH1	-1.9905
C3orf18	-2.85625
FLJ13236	1.55925
ZMYND12	0.3905
C18orf25	0.29375
GLB1L3	-0.345
ATP13A5	-0.0265
RANBP10	-0.5615
CD96	-1.9181
DENND1C	-1.041
RBMS3	-1.771
SLC41A3	0.224833333333333
DGCR6L	-1.31075
TMEM128	0.4455
CSNK1G3	0.982571428571428
MOBKL2C	0.63525
TSPAN6	0.90225
MATN2	-0.0169
MSL2L1	-0.145333333333333
ST6GALNAC2	-0.752333333333333
FGFBP2	-0.629
FGL1	-6.77733333333333
MPP3	-1.107
ARHGEF6	-1.21366666666667
TGFBR2	0.730125
ACMSD	-0.362
IL33	5.81325
C9orf5	0.0354166666666667
DEAF1	-0.6686
AMN	2.3695
DEFA6	6.672125
RNF212	-0.343
METT5D1	0.0638333333333333
CIB1	1.208
TSSK1B	0.143333333333333
KIAA1727	1.371
ZNF680	-0.48825
LOC399900	-1.0315
LOC152217	-0.09675
CTNNAL1	-1.5445
CIT	-0.502583333333333
TLE6	-1.37675
ZNF607	0.2145
HERC4	-0.5305
DRAP1	-1.3037
PEMT	-0.431
C10orf111	0.515
ZNF575	1.9625
KCTD7	0.2205
MYO1F	-0.26825
LOC285382	0.67925
RAB11A	1.2175
PLCD3	0.087
C15orf28	0.242
PTBP2	-1.431625
CTB-1048E9.5	-0.22675
C19orf60	0.934333333333333
C7orf25	0.426
SETD7	1.0145
HOXB9	2.4555
VANGL1	0.36325
CHAF1B	-1.93
NDUFA3	0.96175
KIAA1328	-0.176666666666667
SHARPIN	0.246375
TTC23	-0.57125
UGP2	0.653583333333333
ANKIB1	0.3419
CIRBP	-0.243428571428571
SEC14L4	-2.17883333333333
OVCH1	0.0181666666666667
VPS52	-0.5655
FAT	2.512375
M6PRBP1	-0.23975
GPRIN3	0.861
PPM1F	-0.558333333333333
TSR1	-0.1455
CCDC85A	-0.02825
PCSK5	1.8745
ZFHX3	-1.077
HEMK1	-0.5269
PGBD2	-0.169
RSRC2	0.0951666666666667
AURKC	-1.34633333333333
SCRIB	0.051875
ORM2	-5.27266666666667
FAM115A	0.4247
FZD6	-0.099125
UNC119	-0.517166666666667
GPX3	-1.296
NOV	-2.093375
CABC1	-0.06425
CDC42SE2	1.0060625
EIF2S2	0.5017
RNF130	0.0765000000000001
CKAP5	-1.45883333333333
RP11-413M3.2	0.270375
C10orf18	0.0269
TMEM93	0.32675
DYX1C1	2.00475
KCNMB2	-0.402857142857143
ANK3	0.348416666666667
KRT5	-3.5562
CDH12	-0.825714285714286
QRSL1	-0.196875
JUB	-1.00525
SHC4	-2.469375
CCL15	0.931
CCDC22	0.23175
SNX24	-1.51625
RARS	-0.04625
MORC2	-0.473375
FAM48A	-0.89075
MT1H	-0.098
PPP1R14C	1.9215
FOXD1	-1.29892857142857
C1orf213	-2.098
AMT	-2.4466
DSN1	-0.88875
PTPLAD2	-0.04125
DIS3L	-0.838
RASL11A	2.33375
GPRC5B	-1.188875
FRMD7	-0.1
STRN4	0.29825
KITLG	1.72572727272727
HDGF	0.16775
OR1S1	0.194
SETX	0.002
DDR2	-1.751875
KCTD12	0.8845
LYZL2	-1.34725
WDR52	0.063
TMEM2	2.166375
ZNF579	0.3765
LOC200810	0.264
TNFSF9	0.36225
PPFIA4	-4.02775
CNIH3	-1.3695
MAP4K4	-1.17985714285714
ROD1	1.59485714285714
ALS2CR12	-0.154
DOCK3	-1.95416666666667
PAQR9	-3.29975
ASB17	0.0838333333333334
STX16	-0.781625
FEZ2	0.0793333333333333
DLAT	0.311
KIF21B	-0.5835
CDC5L	-0.63575
TMEM119	0.0301666666666666
CRIP3	-0.8545
TPSD1	-0.121333333333333
TEPP	-0.26175
GNGT2	0.15225
C21orf121	0.31925
WNK1	-0.2605
FLJ10490	0.5368
OR51B5	-1.5435
LOC203547	0.098625
HAS1	-0.604
PPA1	0.502833333333333
ST7	-0.199125
C11orf46	0.1906
POPDC3	-2.14283333333333
ACOX2	1.32383333333333
ATCAY	-0.482083333333333
TM4SF19	-1.15975
MFSD9	1.10483333333333
PDHB	-0.79875
ERN1	-0.02025
LCE3C	0.355
GPR111	0.401
NOTCH3	-0.0573333333333333
ADAMTS5	0.026
B3GALT1	0.529
UGCGL1	-0.336
FAM58A	0.564666666666667
FBXO32	0.55975
CLPP	0.244
NXPH1	-0.1555
MTMR3	0.0901666666666667
ATP1B3	0.067125
TMEM16A	2.646625
HIST1H3F	-0.495166666666667
TRIM25	0.534833333333333
SDCBP2	5.684
CRKL	-0.589125
HOXB2	-1.739
ANP32B	0.33675
GATM	4.0055
AP4E1	-0.05425
EDG5	-0.19225
CDKN3	-0.468
CDH4	-2.475
PGD	-0.927666666666667
RND1	0.662
GAD1	-0.404
MPG	-0.25875
LOC440350	-0.869
ZNF133	0.201
SERPINB12	0.387
AMELY	0.1425
DHX36	-1.3415
TNFAIP8L2	1.31983333333333
PHTF2	-0.541888888888889
CCDC112	0.770333333333333
IQCC	-0.92925
HEYL	2.02716666666667
FTSJ2	-0.649666666666667
APPL1	0.2115
RAB43	-0.614214285714286
OR10G2	0.48
WAC	0.0838333333333334
ADCY9	-0.808625
RUNDC2B	-0.998
PYCRL	0.2765
AGPAT7	0.826
SLC22A9	-0.5
CDKAL1	-0.334
PDYN	0.38075
C20orf74	1.66225
MTMR11	3.291
VAV3	0.56175
DAPL1	-0.585
STXBP3	0.73625
EIF3G	0.09425
ARHGAP22	-3.4035
NPFFR1	0.1315
NPC1	-0.842
ALDH9A1	0.0508333333333333
ZNF600	1.7635
ZNF678	-0.838666666666667
RASSF1	-0.30525
ADD2	-2.49342857142857
PITPNB	0.4365
PKD2L2	0.282375
LRP11	0.8035
CDKL1	0.29225
SMEK2	0.3925
PRODH2	-3.47116666666667
C11orf54	-0.178333333333333
SFRS11	-1.01466666666667
IL7	1.57583333333333
ALS2CR16	1.184
BTG3	-0.0153333333333333
PAK2	0.491555555555556
RP11-679B17.1	-2.8945
GATA4	-1.7998
ATP2B1	0.59425
LOC130940	-1.038
C1orf172	2.702
ATF7IP2	-4.123
SLC25A43	0.7975
CENTG3	-0.145416666666667
IGF2BP1	-4.1559
FCHSD1	0.7095
CAMK2N2	0.452
ELAVL3	0.0394
NBPF15	-1.17366666666667
UBE2J2	-0.246083333333333
GNL2	-0.61625
PRR3	-0.4281
NLF2	0.566
OR4F6	-0.233
KLHL24	-0.09
CCDC88A	-3.0174
SGPP1	-0.38
C10orf11	-2.89266666666667
SLC35B4	-1.61033333333333
UGT3A2	0.352
ARNT2	-2.6228
CBR1	0.8785
ITPR3	0.491166666666667
TRAPPC6B	0.3728
AMZ1	-2.576
ARP11	1.91875
WDSUB1	-0.48875
APBA1	0.0666666666666667
RAB2A	1.2291
C6orf162	0.195625
HPSE2	-0.21925
PLCE1	1.70025
INSL3	-0.05125
DLG1	0.5793
PTPLA	-1.0795
PIGX	-0.248875
TFIP11	-0.398
FIBIN	0.0125
POLR2G	-0.7345
GRAP2	-1.3702
DNAJB8	-0.124
CNBP	0.665166666666667
WASF1	-2.301
INPP5E	-1.0435
HSPB1	-0.4444375
TMEM167	-0.0434
CUBN	0.832666666666667
IGF1	-0.29025
ITPK1	1.2549
NAALAD2	-0.34075
G3BP1	0.1994
NT5DC1	0.88075
CYP39A1	0.8665
TMEM139	3.26025
POLK	-0.481
GLULD1	-0.8435
RBM15	-0.802666666666667
AMZ2	-1.758
GDF15	1.85216666666667
MESDC2	-0.08425
INCA	1.07816666666667
ACY1L2	0.847
GZMM	-0.841833333333333
PAIP1	0.18625
CACNA2D1	-0.461
STK32C	-1.34133333333333
SH3BP4	0.3545
DEC1	0.1405
PADI1	-0.229
UBB	-0.2588
PON3	-0.176166666666667
PROP1	0.3275
ANKRD13B	0.19
ADCK1	0.093
TCF25	-0.0460833333333333
SLC38A5	-0.01725
CXorf26	0.517
C19orf39	0.55925
PPP1R13B	1.61925
ARL2	-1.6635
TCL6	-0.22625
TOP3A	-0.547
SLC16A14	-1.332125
FXYD6	-0.719333333333333
HIST1H4E	0.22125
BBC3	1.06042105263158
UNC5A	0.317166666666667
FAM86C	-0.331
PI4KB	-0.91325
B3GAT1	-3.1575
SUSD2	-0.282833333333333
OAZ2	-1.27533333333333
NOC4L	0.19125
C10orf12	1.07525
FADS1	-4.58466666666667
LOC144097	-0.81425
DKK2	0.300166666666667
KIAA1949	-1.7635
RHOT1	-0.2861
OXT	0.105333333333333
GPR153	0.28675
ARL4A	0.951833333333333
SAAL1	-0.90175
CCDC64	0.2625
USE1	-0.0798333333333333
HNMT	0.375333333333333
PCGF3	-0.00812500000000004
