Hybridization REF	TCGA-AA-A024-01A-02R-A00A-07
SMARCD1	0.125166666666667
ZFP106	-0.241
ZNF347	-2.3167
GTF2E1	0.07575
RY1	-0.427333333333333
ATAD2B	0.85125
ARHGAP17	-0.033
KCNIP3	-1.67575
SFPQ	0.210625
GFRA4	0.135333333333333
AKR1B10	3.207375
TIGD6	0.2495
RGS16	1.5565
URB1	-0.570333333333333
OR4C46	0.2
TOP3B	-0.73225
NFATC4	0.4295
CA14	-4.09075
BMPR1A	-0.0898333333333333
SNRP70	-1.08575
PRL	-0.469909090909091
C6orf130	-0.13
STAG2	-0.42125
CD55	0.987714285714286
RPS23	0.2215
SSX2	-0.4045
FDPSL2A	-0.753
FBXO27	-0.989875
SYNGR3	-1.52283333333333
TMSL3	2.51025
EML1	-3.24
NUP93	-1.00533333333333
SMAD3	-0.4669
KIAA1189	-0.2185
HNRPUL2	-0.122666666666667
TBC1D12	1.09833333333333
C16orf24	0.461
MRVI1	2.1525
ZNF581	-0.4275
ELOVL3	-0.6775
OR51Q1	-0.305
CACNB3	0.884166666666667
GALNT13	-1.533375
C10orf84	0.5386875
NEDD4	-1.734
SPO11	1.7525
OR5AU1	0.5225
NEK4	0.0503571428571429
PRKAR2A	-0.195
IHPK1	-0.9795
ATP6V0B	0.235875
CACNA1E	1.335
CEACAM8	2.8118
PEX14	-0.6355
FLJ12993	-3.049
ZBTB38	0.282833333333333
PCTK2	-0.870166666666667
LRRC16	2.2434
FBLIM1	1.3445
FYCO1	1.3805
RP5-1022P6.2	0.332416666666667
CMTM1	-0.227166666666667
PLTP	-1.30366666666667
RAPH1	0.431375
DOCK8	0.02075
EZH2	-2.164
SLC25A1	-0.239
PLEKHB1	0.5051
GRB7	0.9365
ZFP37	-1.58525
MRPL33	-0.37225
PELO	-0.5825
ARMC1	-0.871272727272727
C9orf27	0.752166666666667
FLJ25778	0.763
C9orf37	-1.26416666666667
TMEM66	0.16475
SPRN	0.220375
HBEGF	4.537
PI4KA	-1.5125
LEPRE1	-1.889
POU2AF1	-0.253
MRPL12	0.248833333333333
REP15	5.4695
ZC3H3	0.097
RASAL1	2.41225
DDAH1	2.898875
ACBD5	1.157
TMC2	-0.0775
CCDC137	-0.97225
SAMD13	3.78183333333333
UGT2B15	1.46933333333333
TIPARP	0.326
DNASE1L3	1.4875
TRIM72	0.608333333333333
DBX2	-0.722666666666667
IPO8	0.34925
C21orf88	-0.5145
MAP3K14	-0.1745
LOC51233	0.560833333333333
GGTLA4	2.29425
PDE6D	-0.35675
ZNF117	-1.4135
CLK2	-1.0855
NKRF	-0.504
TNFSF15	2.6715
DUSP2	1.770875
SECISBP2	0.0899
GABRR2	0.306
PPAP2C	2.33375
LOC51145	-0.271
PAG1	1.380375
PIK3C3	-0.016
GNG10	-0.0945
APOL4	0.678333333333333
ANKRD28	-1.20225
STMN3	-3.5425
RAB14	0.6326
CDK2AP2	0.366
HDDC3	-0.0574285714285714
COMMD7	-0.2525
CXXC1	-0.3915
HMCN1	-2.18816666666667
CD40	-1.877
DYNC1LI2	0.783
GDI1	-0.20975
LOC646938	0.427
VSNL1	-0.9425
PIH1D1	-0.3955
RAET1G	-0.311
KRTAP5-9	0.522
EFTUD2	-0.46325
ZNF311	0.289166666666667
ATP6V1G3	-0.29225
OR2W3	-0.535
SCN4A	-0.1105
MED10	-1.4385
FAM135A	2.0875
ARHGAP4	-3.441
EHMT2	-1.11075
UFD1L	-0.282
ERMP1	0.90575
MAG1	0.761833333333333
THAP8	-0.454166666666667
HACE1	-1.178
FAM82C	0.00416666666666666
C3orf20	0.549
UNC84A	-0.4655
SCD5	-0.440285714285714
LASS6	2.366
LSG1	-0.128333333333333
MAL	-6.1295
GPR22	-1.127
WDR5B	0.497
ACTRT1	0.477
C17orf60	-0.281833333333333
GRIN2C	0.1812
ARMC8	-0.399416666666667
SLC47A1	-2.97483333333333
DMPK	-0.236
DHRS13	-1.39066666666667
SMC1A	-1.15233333333333
KRTAP17-1	-0.3915
SMYD5	-0.92475
TUSC2	0.374625
CRHR2	0.5705
KIR3DL2	-0.866
CCDC104	0.01625
ATP2C1	0.839625
CROT	0.05525
PABPC3	-0.103833333333333
EGR1	2.307
THSD1	-0.0385
KHK	-0.8905
SLC12A2	3.7688125
CD58	0.78325
STOX2	-2.41416666666667
CCDC76	-0.6696
CCDC48	3.5215
DNAH1	0.0673333333333333
ZIC4	0.449125
OR1G1	0.4925
PSMC6	-0.561333333333333
PROKR1	0.414
ABCB1	2.8575
TRAT1	-1.82733333333333
LLGL1	-0.014
MTF1	1.19375
USP54	1.821125
PAGE2B	-1.763
ITGB7	-4.06975
CCDC81	-0.734
LOC149837	-0.65775
SCUBE1	-0.465
ZSCAN10	0.8055
HUWE1	-0.131928571428571
CDH17	7.9195
CD180	-0.791
IL17A	0.571
TMPO	-1.5295
KIAA1524	-0.678833333333333
HDGFRP3	-4.4845
OXCT1	-1.14836363636364
RRAS2	-0.358
LTBP2	0.2008125
SV2B	-1.36416666666667
CYP2A6	0.1995
PKD1L2	-0.541666666666667
PPM1M	-1.11825
FLJ22662	4.52633333333333
ZNF502	1.84425
GP6	-0.34925
CRYBA2	1.079
LEF1	-1.3344
CTPS	-1.857
EYA1	-2.54033333333333
EPS8L1	0.9185
MAPK14	-0.216916666666667
SERPINB2	-4.7835
GTF2F2	0.736
ZNHIT4	-0.4315
PLA1A	0.284375
C20orf114	-0.962666666666667
HPR	-4.2775
C18orf2	-2.085
SATB2	3.36175
KCNJ9	0.270875
MGC157906	0.347
MOCS3	-0.25675
C17orf71	-0.827666666666667
PPHLN1	-0.18
HIST1H2BN	-1.581
RAPGEF1	-0.49325
MAP3K8	0.39125
DLG4	0.246833333333333
STC1	-1.62716666666667
CDGAP	0.604
DDX26B	-0.38975
LOC150223	-1.46625
CPSF3	-0.774833333333333
TMEM14A	0.186
MYH3	-2.17375
GPKOW	-0.02325
SULT1A1	0.2265
SPON1	4.77
YY1AP1	-0.880666666666667
RAB23	-0.7655
PLA2G4A	-1.386
MAPRE3	0.03975
ZNF516	-0.872142857142857
GGPS1	0.33575
EXOC3L2	0.255
C19orf42	0.1834
MAP2K2	0.331333333333333
HIST1H2BB	-1.5085
RNF19B	2.3845
C6orf128	-0.233333333333333
TLR8	-0.125
PCDHA9	0.2065
CARS2	0.13375
CLUL1	-1.1542
RHAG	-4.235
UNK	-0.7135
EXOC8	0.6538
C9orf95	0.8275
C14orf143	-0.295666666666667
MAML3	0.92425
LDHA	-1.522
MRPL20	0.138
KLHDC6	0.135166666666667
ATP5S	0.793166666666667
C8orf55	-0.5445
PHF19	-2.098
KRTAP13-4	0.7535
TTC5	-0.5105
XKR5	-0.3995
SILV	-5.632
TEX28	-1.405
TCTN1	-0.299
CX40.1	0.888
PPP2R5C	0.413875
C12orf30	-1.04533333333333
CAPG	2.729
MPZL1	0.64105
ARSB	-1.0835
TDH	-1.52475
WASF4	1.2615
TSSK3	-0.2825
7A5	1.7245
CRISPLD1	-1.45525
MAD1L1	-0.671833333333333
SPIN4	0.0493333333333333
AMPD1	-1.061
DPYSL5	0.0285
INPP1	1.56966666666667
ANKRD11	-0.382944444444444
NPAS4	-0.038125
GCET2	-0.6115
RNASE9	0.3235
GUCY2D	0.624
CCDC98	-0.1255
FGF4	0.10325
CPM	0.616
SLC26A4	-1.62266666666667
PLD5	0.296
FAM59A	1.9791
FBXO5	-3.04188888888889
SIPA1L1	0.802
DPYS	0.686
ATG4D	0.07175
TGM3	-0.1415
MTCH1	-1.129875
HK1	-0.0664285714285714
CDC26	0.167125
GALNT12	1.75133333333333
LOC339229	-0.40725
MRPL35	0.54375
ORC4L	-0.104625
TNKS	-0.224285714285714
C2orf24	-0.2515
ZNF553	-0.063
GGTLA1	0.9273
ZNF497	-2.61875
CDY1B	0.43575
SLC30A4	0.813125
TUB	-1.34542857142857
ARHGEF18	0.6775
ARRB1	0.35425
KCNK1	2.116875
EREG	2.0697
SCAMP5	-2.06425
RUNDC3B	0.457
ADAMTS20	-0.41675
IL17RB	-1.140875
FLJ20323	-0.85875
MCAM	-0.850625
POLR3E	-0.863166666666667
AQR	0.550166666666667
IPMK	0.33
CDCA7	-0.9085
CAMP	0.054
GRHL3	2.532
ADAMTSL2	1.88033333333333
CLMN	2.79133333333333
SSTR3	1.5435
MAGEA5	-2.05033333333333
OVOL2	5.261
JMJD1B	0.7785
RBL2	0.3631
PYGO2	0.40025
PPP1R10	0.573
CSE1L	-1.50483333333333
LCA5	-0.78825
RDH16	-0.00625000000000001
ASRGL1	0.292625
TOM1	-0.246833333333333
PTX3	-6.5115
TTC15	0.44175
SCGB3A1	0.399666666666667
MRPL50	-0.10075
RCAN3	1.4165
SLC26A11	-0.82725
STYX	-0.410333333333333
CINP	0.11875
MARCH7	-0.40825
PFKM	-1.46883333333333
SGMS1	0.509666666666667
RIOK3	0.8039
C1orf110	0.4555
CES7	0.291875
LOC440248	-1.4675
PPP1R12C	-0.94475
C10orf27	0.6865
ATG9A	-0.252
MRPS26	0.50725
TMEM40	-0.42375
ELP3	-0.3429
ZNF787	0.9301
HIAT1	-0.560125
C8orf34	-0.163666666666667
MGC4655	-0.27
PELI1	1.79016666666667
PPT1	-1.9294
SLC35C2	-0.631666666666667
C6orf125	-0.08275
MUC4	5.07983333333333
RFC4	-2.93728571428571
GNB2	-0.0735
NUP50	-0.1095
SULT4A1	-0.172
C7	0.90525
CCDC130	-0.00833333333333333
ARRDC4	1.0365
RQCD1	-0.95775
GLYCTK	0.65075
AYTL2	-1.37881818181818
MTUS1	1.3572
LEMD3	0.401166666666667
PLEKHF2	-0.4695
HOXA7	1.747125
GTF3C2	-1.619
DYNLRB2	-1.6075
CNOT10	-0.4775
MR1	0.5385
FFAR1	0.32525
PRIC285	-0.05375
SLITRK6	5.59175
LIX1	-0.1843
UBE1L2	-0.645083333333333
F8	-1.35375
ACHE	0.6165
KPNA5	-1.03325
TNFRSF12A	-1.29666666666667
EGR3	-0.142
SERPIND1	-3.271
OASL	4.1525
IFRD1	-1.116625
WDFY1	0.6565
ZNF267	-0.36725
ACCN5	1.0455
ZBTB6	0.52375
PPP1R3A	-0.089
PRRT3	-0.423
FBXL19	-0.4645
TXNIP	1.1035
ACTN2	-2.4865
ATG9B	-0.24775
C9orf117	0.71025
IL27	1.0095
RPL36AL	0.373833333333333
KLK15	2.2955
CHAD	0.4325
RAP2B	-0.1851
HEBP2	2.0815
ZNF342	-0.268
CAMK2G	0.281666666666667
TLR3	2.74225
FGF14	0.23025
HMGB2	-2.06775
TRPM5	1.512
OR5M11	0.7825
KIF3B	0.905421052631579
PRICKLE2	-1.45075
MTMR9	-0.535625
C3orf27	0.6625
GLRA3	-0.230333333333333
NSDHL	-0.1685
TMEM32	0.1845
POLR2D	-1.01166666666667
MYADML	0.6565
C9orf114	-0.7955
MRGPRX1	1.439
TOPORS	0.031
CLDN19	-0.914
C1QL4	0.0165
RNF165	-3.546
DHRS9	4.1645
DNAH2	0.521666666666667
FXR1	-1.312
ZMYM3	-1.18375
CASP3	0.9945
FAM120C	-0.43
SCLY	-0.66925
CA7	0.0645
ENTPD5	2.8905
ZNF461	-0.592
PDIA5	-0.0265
C1orf19	-1.38816666666667
TMEM67	-0.7365
KCTD20	-0.79675
WDR47	-0.349
FLJ38723	0.846
KLRF1	-0.655666666666667
TAS2R16	1.04
CLDN12	1.01675
PRKCE	-0.02825
UBXD4	-1.238
ITGAM	0.543666666666667
GLT8D3	-0.596375
WDR31	0.8051
RGS2	1.27225
OR51L1	0.471
MST1R	2.77125
KIAA1737	1.0235
OR4A5	0.57
GLIS1	-2.47866666666667
PTMA	0.539357142857143
NAPA	0.3405
PRDM11	0.31825
LIPF	2.739
DIRAS3	-0.791
ASGR2	-4.736625
C1QTNF4	1.26675
PIK3R4	-0.403833333333333
ARMC3	-0.0346666666666667
NDUFV3	-0.0253333333333333
BTBD3	0.0238333333333333
PPP1R2	0.320666666666667
UBE2NL	-0.32625
FOSL2	1.87035714285714
FAM119A	-1.23016666666667
TUBA4A	0.2153
KRTAP12-1	0.436
SFRS2	-1.0925
RHPN1	-0.2929
EEF2	-0.215
ZDHHC11	-4.02283333333333
EPHA3	-1.50766666666667
RBM12	-0.26975
H2AFJ	0.755833333333333
EDIL3	1.315
KIF26A	-1.06625
SERGEF	0.04175
B3GALT4	3.428
LOC90925	0.3286
OSCAR	-1.304375
NPFF	-0.487125
DEDD	0.398125
TMEM155	-0.995625
PTPN1	-0.55475
SCYL2	0.521833333333333
SKAP1	2.037
LEAP2	-0.9365
GADD45G	0.6471
IFITM3	0.57525
PILRB	-1.2885
SLU7	0.0761875
DSC3	2.293
DNMT3L	-0.573
PAPD5	0.032875
B3GNT3	3.8625
LHCGR	1.1995
MSL-1	0.23025
UBE2S	-1.943875
SAP130	-0.4575
ANAPC11	0.054
MAGED4B	-3.8815
ATP6V1B2	0.3665
C14orf179	0.83875
CAPZA1	0.0805
CDYL2	-1.34833333333333
GLRX3	-0.6035
LOC136288	-0.465
MOBKL1A	-0.344
HTR2B	-0.17075
CRYGD	0.246166666666667
NUS1	-0.468833333333333
PGRMC1	0.0065
MYOM2	-1.012
FLJ39653	-1.33866666666667
CHM	-0.4282
OR5M8	0.226
ZNF619	-0.2335
FAM105A	3.55875
CCNL1	-1.077375
NAP1L3	-2.41425
C10orf57	1.91483333333333
B3GALNT1	-2.225
CSN1S2A	-1.014
TCP10L	-1.43675
GDAP2	0.59675
DMKN	-2.20733333333333
COX6B1	1.21875
DNASE2	0.0208333333333334
MSH5	-1.474
LGMN	0.337875
USP31	-0.9041
OR13C8	0.6445
SDCBP	0.1771
NUDT11	-3.78183333333333
PYGL	-1.9675
SNPH	-0.383666666666667
B3GNT4	-0.496
MIZF	-0.8408
NUBPL	0.450375
NOD1	0.209
CDH22	-0.346
NUBP1	-0.447333333333333
DSCAM	-4.00775
DGKI	-1.2805
FAM136A	-0.3145
AKAP1	1.60233333333333
SLC16A6	-3.23
RIN3	0.7175
PSG2	0.012
DIP2B	0.939833333333333
PSORS1C1	2.2604
KIAA0495	-3.1775
FLJ90709	-0.568833333333333
LPA	0.409666666666667
PIGA	-0.382
LY75	4.61483333333333
UTS2	-5.54933333333333
RREB1	0.251125
GALNACT-2	-0.8436
MGC3196	-0.09025
FLJ31568	1.18925
LPHN1	-1.46775
SP1	1.221125
TOX4	0.0223333333333333
HSPA9	0.1833
APOBEC1	6.2765
SLC35E4	-0.68925
LSM5	-0.659
SURF1	-0.14675
ZBTB1	0.275916666666667
GTF2F1	-0.1115
RPS15A	-0.0250714285714286
DUSP21	0.305833333333333
GINS4	-2.543
MYO15A	-0.737333333333333
GIMAP7	2.03875
MGC13379	0.88075
ATP6V1E2	-0.6755
UTP3	-0.19
HNRPA3	-0.595875
MT4	1.676
C14orf155	0.39325
U1SNRNPBP	0.63125
CKLF	-0.0531666666666667
PLEKHN1	0.856
MBNL1	-0.293
NUP160	-1.584
ACSM2A	-0.53175
LOC129881	-1.1395
KIAA1529	-1.13925
FLJ22639	-0.622
HAND1	0.0395
GSX1	0.7625
FGA	-3.56873333333333
SERPINB1	3.01075
ZNF642	0.47375
IGFBP1	-8.22425
SLC1A1	1.64125
DHX57	-0.3065
ZNF766	-0.304
PTPN21	0.5379
GDPD3	1.33933333333333
PNPLA5	0.18
TBR1	0.095
FAM116A	-0.25425
IQGAP1	1.090625
FOS	4.535625
ZNF226	0.01925
FIGNL1	-1.16933333333333
C14orf1	0.178166666666667
ZMYND17	0.2605
PUS7	-0.5895
TUBB6	-2.38525
KCNQ2	-1.26875
MARCH6	-0.48175
CCDC33	0.4835
PRODH	-0.098
RBM11	1.32425
EPHA6	0.676875
SLC43A1	0.223
LOC196541	0.325375
NTN1	0.756583333333333
ING4	-0.0405
PCDHB10	1.0585
DPH2	-0.946
SPACA4	0.1705
FBXL21	-2.871
DIAPH1	-0.273666666666667
ZNF71	-0.940333333333333
CEP76	0.1155
CORO1A	-2.09575
RRM2	-2.5065
EDG4	0.838
OS9	1.0445
SLC4A1AP	-0.29575
COG5	0.47175
COPS8	-1.5225
NGLY1	-0.6295
NCBP2	0.20475
C17orf42	-0.0526666666666667
GPSM3	0.643375
SIL1	1.13816666666667
ASB6	-0.7
SMAD5OS	-0.222666666666667
UNC93A	-2.020875
A1BG	-1.85116666666667
C21orf62	0.59175
FMO5	1.62558333333333
ATRIP	-0.843666666666667
CEBPG	1.0115
C7orf38	-0.809
TNFRSF1B	1.66916666666667
CLEC1A	-0.0833333333333333
IQSEC1	-0.52525
PATZ1	0.2323
RBM22	0.7005
BAG2	-4.1315
PAQR5	-0.325
C9orf127	0.5207
THNSL1	0.27725
SHROOM3	2.9398
JAM2	-1.9335
SNRPN	-3.03966666666667
ALX4	0.3355
CACNA1S	0.885
FAM130A1	0.227
CORIN	0.201
CD300LB	0.5775
PLEKHG6	2.056
LRRC40	-1.23625
PCLKC	2.96925
PCDHB16	-1.085
WNT2B	0.419
ASNS	-2.59222222222222
MRPL49	-0.695375
FLJ46111	0.46075
ISG20	0.589375
SMU1	0.278333333333333
CASZ1	0.5725
POLR1D	0.1275
GIN1	-0.72425
SNAG1	-0.4505
ANKRD29	-2.1845
CDKN2AIP	0.3355
KRR1	-0.422
CXCL1	4.2855
EPM2A	-0.2581
PC	-1.6975
DEFB127	-0.8035
PDZRN4	0.643166666666667
FAH	-0.8935
OR51E1	1.219
CDC2L6	-0.114666666666667
DNTTIP1	-0.40075
PAX8	0.13775
TMEM116	-1.253
C1orf150	-0.378
PRO2012	0.4135
MRPL40	-0.5875
BEX1	-4.4082
SLC2A4	-0.0143333333333333
PKMYT1	-1.64975
FEZF2	-0.212166666666667
SLC26A9	-1.1085
MAP2	-0.7215
LYL1	-2.0785
SLC25A19	-1.014
NOS3	0.7165
ZNF34	-0.732333333333333
TMPRSS11F	-0.307666666666667
FAM43A	-1.16925
FCRL4	-0.169333333333333
KLF14	0.6075
FLRT2	-2.52816666666667
WRN	-0.92375
SDF2	0.1751
KRT8P12	0.46475
C6orf195	-0.251
C9orf125	2.9575
DZIP3	0.15525
RIT1	-0.4315
SCML1	-1.208
RHBDF2	0.002375
OR2G3	0.6115
REXO1L1	-0.9435
MAP3K7IP3	-0.157875
C3orf57	-5.07525
FBXW11	0.0795
ETAA1	-0.7345
C14orf131	-0.2463
AKT1S1	-0.08125
SLC12A5	-0.515
C9orf164	0.90525
NRIP3	-0.959
NOS1AP	-0.61075
TMEM121	-2.6675
SAP30BP	-0.2429
DGCR6	-0.5695
WDR76	-3.14125
FAM82B	-0.3145
LOC606495	-0.8365
MAP9	-2.066
BCDIN3D	0.14875
CXorf36	1.30383333333333
DSCR3	-0.1253
ZFAND3	-0.281875
C7orf43	0.815166666666667
SPSB3	0.0284
C19orf19	0.833
FAM133A	-3.554
C12orf25	0.0215
SLC39A3	-0.390375
DISP2	2.0735
PI4KAP2	-2.1855
MKRN3	-2.72416666666667
ADAMTS13	-0.65925
CBLN3	0.6171
TTYH1	-1.90866666666667
C3orf18	-1.83975
FLJ13236	1.14275
ZMYND12	1.838
C18orf25	0.29525
GLB1L3	-0.69
ATP13A5	-0.314
RANBP10	-0.142
CD96	-1.8818
DENND1C	-0.73975
RBMS3	-1.054
SLC41A3	0.543333333333333
DGCR6L	-0.47775
TMEM128	0.5255
CSNK1G3	0.533928571428571
MOBKL2C	1.772125
TSPAN6	1.579875
MATN2	1.8608
MSL2L1	0.142833333333333
ST6GALNAC2	-1.41933333333333
FGFBP2	-0.701625
FGL1	-6.80383333333333
MPP3	-1.88266666666667
ARHGEF6	-1.2326
TGFBR2	1.446
ACMSD	-0.14275
IL33	4.489
C9orf5	-0.215416666666667
DEAF1	0.0955
AMN	2.63
DEFA6	7.955375
RNF212	-0.601
METT5D1	0.3505
CIB1	1.5869
TSSK1B	0.18375
KIAA1727	1.759
ZNF680	-1.14608333333333
LOC399900	-0.109
LOC152217	0.3565
CTNNAL1	-2.6275
CIT	-2.24825
TLE6	0.02675
ZNF607	-0.089
HERC4	-0.4745
DRAP1	-0.968
PEMT	-0.32725
C10orf111	0.011
ZNF575	1.68475
KCTD7	0.04975
MYO1F	-0.261375
LOC285382	1.54475
RAB11A	1.2144
PLCD3	0.59375
C15orf28	0.299
PTBP2	-1.890125
CTB-1048E9.5	-0.740875
C19orf60	1.09833333333333
C7orf25	-0.377166666666667
SETD7	0.2
HOXB9	3.4185
VANGL1	0.493
CHAF1B	-3.124
NDUFA3	0.89525
KIAA1328	-0.119166666666667
SHARPIN	0.326625
TTC23	-0.40475
UGP2	0.648416666666667
ANKIB1	-0.0205
CIRBP	-0.158142857142857
SEC14L4	-1.0425
OVCH1	0.427833333333333
VPS52	-0.52375
FAT	2.58125
M6PRBP1	-0.23825
GPRIN3	-0.0185
PPM1F	-0.6075
TSR1	-1.04525
CCDC85A	-0.039
PCSK5	1.2995
ZFHX3	0.379
HEMK1	-0.6641
PGBD2	0.55075
RSRC2	-0.0761666666666667
AURKC	-2.23816666666667
SCRIB	-0.24325
ORM2	-4.5475
FAM115A	0.0746
FZD6	-0.392625
UNC119	0.0861666666666667
GPX3	-1.2206
NOV	0.425375
CABC1	-0.0575
CDC42SE2	0.9794375
EIF2S2	-0.6321
RNF130	0.15025
CKAP5	-1.8635
RP11-413M3.2	0.214125
C10orf18	-0.1202
TMEM93	0.0825
DYX1C1	1.80325
KCNMB2	-0.922571428571429
ANK3	1.09425
KRT5	-0.0615
CDH12	-0.871
QRSL1	0.175625
JUB	-2.1495
SHC4	-3.811375
CCL15	1.86033333333333
CCDC22	0.2955
SNX24	-0.09425
RARS	-0.251
MORC2	-0.44
FAM48A	-0.7615
MT1H	-1.0755
PPP1R14C	2.7185
FOXD1	-2.3285
C1orf213	-2.6225
AMT	-0.4926
DSN1	-1.9945
PTPLAD2	-0.74
DIS3L	-0.601
RASL11A	1.25325
GPRC5B	-0.96775
FRMD7	0.2005
STRN4	0.457
KITLG	1.12072727272727
HDGF	-0.28375
OR1S1	0.8825
SETX	0.1449
DDR2	-2.572125
KCTD12	1.26525
LYZL2	-0.615
WDR52	-0.2175
TMEM2	2.38675
ZNF579	0.796666666666667
LOC200810	0.8235
TNFSF9	-0.822375
PPFIA4	-3.61775
CNIH3	-1.11366666666667
MAP4K4	-1.19035714285714
ROD1	1.01085714285714
ALS2CR12	-0.396333333333333
DOCK3	-1.22066666666667
PAQR9	-3.65466666666667
ASB17	0.2055
STX16	-1.468
FEZ2	-0.0231666666666667
DLAT	0.0833333333333333
KIF21B	-0.455166666666667
CDC5L	-0.07075
TMEM119	0.00183333333333332
CRIP3	-1.55
TPSD1	0.323166666666667
TEPP	0.839
GNGT2	-0.08025
C21orf121	0.6315
WNK1	-0.157166666666667
FLJ10490	1.3543
OR51B5	-1.19
LOC203547	-1.421625
HAS1	0.0355
PPA1	1.11116666666667
ST7	-0.000500000000000004
C11orf46	-0.319333333333333
POPDC3	-3.16283333333333
ACOX2	2.42516666666667
ATCAY	-0.444363636363636
TM4SF19	-1.904
MFSD9	0.547
PDHB	-0.61875
ERN1	-0.23675
LCE3C	0.6785
GPR111	0.51
NOTCH3	0.1355
ADAMTS5	0.56075
B3GALT1	0.3745
UGCGL1	0.00349999999999999
FAM58A	0.226166666666667
FBXO32	0.382
CLPP	-0.2865
NXPH1	0.3675
MTMR3	0.825
ATP1B3	0.1745
TMEM16A	3.168125
HIST1H3F	-0.484166666666667
TRIM25	-0.416
SDCBP2	5.653
CRKL	-0.973375
HOXB2	-1.40733333333333
ANP32B	-0.099375
GATM	3.807
AP4E1	-0.334875
EDG5	0.1935
CDKN3	-2.39716666666667
CDH4	-2.30275
PGD	-0.592666666666667
RND1	0.449
GAD1	-1.0903
MPG	0.24475
LOC440350	-1.143
ZNF133	-0.3145
SERPINB12	0.5505
AMELY	-0.0410000000000001
DHX36	-1.62575
TNFAIP8L2	1.61566666666667
PHTF2	-1.75035294117647
CCDC112	0.283333333333333
IQCC	-0.958
HEYL	2.62916666666667
FTSJ2	-1.2525
APPL1	0.058375
RAB43	-0.346857142857143
OR10G2	0.669
WAC	-0.256333333333333
ADCY9	-0.982
RUNDC2B	-0.926166666666667
PYCRL	-0.5304
AGPAT7	1.62783333333333
SLC22A9	-0.518
CDKAL1	-0.71
PDYN	0.0632
C20orf74	1.3895
MTMR11	3.988
VAV3	2.57875
DAPL1	2.38675
STXBP3	0.69325
EIF3G	0.0835
ARHGAP22	-1.8895
NPFFR1	0.3525
NPC1	-0.997333333333333
ALDH9A1	0.267833333333333
ZNF600	0.364875
ZNF678	-1.0215
RASSF1	-0.390166666666667
ADD2	-2.57357142857143
PITPNB	-0.069375
PKD2L2	0.042875
LRP11	0.20475
CDKL1	-0.092
SMEK2	0.38975
PRODH2	-3.63716666666667
C11orf54	0.729333333333333
SFRS11	-0.612666666666667
IL7	2.591
ALS2CR16	1.90975
BTG3	0.00399999999999998
PAK2	0.416611111111111
RP11-679B17.1	-2.22425
GATA4	-1.64
ATP2B1	-0.1215
LOC130940	0.255
C1orf172	2.75483333333333
ATF7IP2	0.1745
SLC25A43	0.0845
CENTG3	-0.278833333333333
IGF2BP1	-3.7575
FCHSD1	0.434
CAMK2N2	1.03983333333333
ELAVL3	-0.00990000000000003
NBPF15	-1.57066666666667
UBE2J2	-0.396181818181818
GNL2	-0.781
PRR3	-0.1263
NLF2	1.612
OR4F6	0.007
KLHL24	0.402166666666667
CCDC88A	-3.9139
SGPP1	-0.858666666666667
C10orf11	1.32516666666667
SLC35B4	-1.60266666666667
UGT3A2	-1.71
ARNT2	-1.512
CBR1	0.38575
ITPR3	0.771833333333333
TRAPPC6B	-0.1319
AMZ1	-3.2985
ARP11	1.51125
WDSUB1	-0.89725
APBA1	0.408
RAB2A	0.7501
C6orf162	-0.053125
HPSE2	0.575333333333333
PLCE1	2.60875
INSL3	0.32925
DLG1	0.4454
PTPLA	-4.17075
PIGX	-0.775125
TFIP11	0.028
FIBIN	0.8425
POLR2G	-0.61725
GRAP2	-2.272
DNAJB8	-0.18175
CNBP	0.486833333333333
WASF1	-3.2285
INPP5E	-1.6592
HSPB1	0.1994375
TMEM167	-0.4412
CUBN	-0.03625
IGF1	-0.2599375
ITPK1	0.8144
NAALAD2	-1.057625
G3BP1	0.205
NT5DC1	1.17
CYP39A1	2.8645
TMEM139	2.05391666666667
POLK	-0.3571
GLULD1	-1.27625
RBM15	-1.08183333333333
AMZ2	-0.67225
GDF15	2.00483333333333
MESDC2	0.555
INCA	1.16233333333333
ACY1L2	-1.9095
GZMM	-0.559
PAIP1	-0.08575
CACNA2D1	-0.6215
STK32C	-1.61583333333333
SH3BP4	0.902
DEC1	0.2105
PADI1	0.9265
UBB	0.3732
PON3	0.695166666666667
PROP1	0.8155
ANKRD13B	-0.521
ADCK1	-0.31225
TCF25	0.466666666666667
SLC38A5	-1.4695
CXorf26	0.723
C19orf39	0.97
PPP1R13B	1.62425
ARL2	-0.4875
TCL6	-0.0565454545454546
TOP3A	-0.974
SLC16A14	-0.657
FXYD6	0.204666666666667
HIST1H4E	-0.1845
BBC3	1.19663157894737
UNC5A	0.61
FAM86C	-0.4735
PI4KB	-0.349
B3GAT1	-3.078
SUSD2	-0.3865
OAZ2	-0.896833333333333
NOC4L	-0.34475
C10orf12	0.6285
FADS1	-4.29033333333333
LOC144097	-0.99125
DKK2	-0.242833333333333
KIAA1949	-1.92875
RHOT1	-0.2507
OXT	0.332833333333333
GPR153	0.9665
ARL4A	0.368833333333333
SAAL1	-1.218
CCDC64	0.28
USE1	-0.1955
HNMT	1.10566666666667
PCGF3	0.10975
CYP2C19	0.99875
C20orf4	-0.317
CCDC11	-1.1195
ACSBG2	-0.313
RWDD2A	-0.035
PALLD	1.521375
CPLX4	-0.156
LOC492311	1.25675
