Hybridization REF	TCGA-AY-4070-01A-01R-1113-07
EPDR1	-2.358
MUSK	0.275166666666667
ZNF434	-0.27
SMARCD1	-0.00733333333333334
ZFP106	-1.14575
ZNF347	-2.0799
GTF2E1	0.833
RY1	0.0286666666666667
ATAD2B	0.981
ARHGAP17	0.4035
KCNIP3	-1.422
SFPQ	0.079125
GFRA4	0.1485
AKR1B10	1.898375
TIGD6	-0.822333333333333
RGS16	2.192375
URB1	-0.500166666666667
OR4C46	0.490833333333333
TOP3B	-0.81725
NFATC4	-0.2625
CA14	-4.02475
BMPR1A	0.0246666666666667
SNRP70	-1.8595
PRL	2.21058333333333
C6orf130	-0.06475
STAG2	0.72275
CD55	-0.0132857142857143
RPS23	-1.27566666666667
SSX2	-1.40866666666667
FDPSL2A	-0.904
FBXO27	-0.191875
SYNGR3	-1.4495
TMSL3	0.94875
EML1	-0.264
NUP93	-0.845333333333333
SMAD3	-0.2414
KIAA1189	-0.336833333333333
HNRPUL2	0.9405
TBC1D12	0.587333333333333
C16orf24	-0.1635
MRVI1	2.45716666666667
ZNF581	-0.405166666666667
ELOVL3	0.21
OR51Q1	0.39325
CACNB3	0.0413333333333333
GALNT13	-0.838142857142857
C10orf84	0.5253125
NEDD4	-0.00860000000000001
SPO11	0.739
OR5AU1	0.7825
NEK4	0.455285714285714
PRKAR2A	-0.162333333333333
IHPK1	-0.0563333333333333
ATP6V0B	-0.1315
CACNA1E	0.811
CEACAM8	1.33133333333333
PEX14	-0.943
FLJ12993	-2.424
ZBTB38	-0.1815
PCTK2	0.0125
LRRC16	1.8633
FBLIM1	0.0883333333333334
FYCO1	0.2785
RP5-1022P6.2	-0.0931666666666667
CMTM1	-0.711833333333333
PLTP	0.461333333333333
RAPH1	0.42525
DOCK8	0.382125
EZH2	-0.6228
SLC25A1	-1.30116666666667
PLEKHB1	2.9012
GRB7	5.1834
ZFP37	-0.84375
MRPL33	0.05875
PELO	-0.59725
ARMC1	-0.332090909090909
C9orf27	0.222875
FLJ25778	0.346
C9orf37	-1.41133333333333
TMEM66	-0.69525
SPRN	0.138875
HBEGF	1.534625
PI4KA	-1.594
LEPRE1	-0.984
POU2AF1	0.483375
MRPL12	0.012
REP15	1.2515
ZC3H3	-0.26675
RASAL1	0.451
DDAH1	2.093375
ACBD5	1.690125
TMC2	-0.3185
CCDC137	-0.7835
SAMD13	2.67033333333333
UGT2B15	2.73116666666667
TIPARP	-0.41125
DNASE1L3	2.919
TRIM72	0.360833333333333
DBX2	-1.118
IPO8	-0.1565
C21orf88	-1.1671
MAP3K14	-0.11575
LOC51233	0.200833333333333
GGTLA4	1.22875
PDE6D	-0.58825
ZNF117	-0.83525
CLK2	-1.2335
NKRF	0.50625
TNFSF15	1.0695
DUSP2	1.395
SECISBP2	-0.1415
GABRR2	-1.2885
PPAP2C	-0.34675
LOC51145	0.110833333333333
PAG1	2.168625
PIK3C3	-0.40775
GNG10	-0.117
APOL4	0.394666666666667
ANKRD28	-1.197875
STMN3	-2.3441
RAB14	0.431
CDK2AP2	0.15925
HDDC3	0.351375
COMMD7	0.849375
CXXC1	-2.31175
HMCN1	-0.934
CD40	-0.1315
DYNC1LI2	0.5409375
GDI1	-0.28625
LOC646938	-0.5745
VSNL1	-2.0575
PIH1D1	-0.8425
RAET1G	-1.111
KRTAP5-9	-0.1115
EFTUD2	0.04875
ZNF311	0.0625
ATP6V1G3	0.25325
OR2W3	0.25225
SCN4A	0.0295
MED10	-1.316875
FAM135A	1.6164
ARHGAP4	-0.05675
EHMT2	-0.780125
UFD1L	-0.49375
ERMP1	0.315
MAG1	-0.247333333333333
THAP8	-0.167666666666667
HACE1	-1.24416666666667
FAM82C	-0.318
C3orf20	-0.1025
UNC84A	0.0586666666666667
SCD5	-0.964692307692308
LASS6	0.686625
LSG1	0.696833333333333
MAL	-4.74725
GPR22	-0.7345
WDR5B	0.818
ACTRT1	0.8475
C17orf60	-1.9925
GRIN2C	-0.322
ARMC8	-0.20725
SLC47A1	-2.80383333333333
DMPK	-0.84275
DHRS13	-0.677
SMC1A	-0.244666666666667
KRTAP17-1	0.3115
SMYD5	-1.13075
TUSC2	0.5415
CRHR2	0.344
KIR3DL2	-0.474
CCDC104	-0.409
ATP2C1	0.606
CROT	-0.131
PABPC3	0.4765
EGR1	1.97283333333333
THSD1	0.8005
KHK	-0.93075
SLC12A2	2.22086666666667
CD58	-0.4645
STOX2	-1.28466666666667
CCDC76	-0.5045
CCDC48	4.59325
DNAH1	0.446166666666667
ZIC4	0.047125
OR1G1	-0.089
PSMC6	-0.162666666666667
PROKR1	0.8805
ABCB1	3.407625
TRAT1	-1.01925
LLGL1	-0.525
MTF1	0.7905
USP54	0.551
PAGE2B	-0.155
ITGB7	-4.21125
CCDC81	0.085
LOC149837	0.853
SCUBE1	-0.1305
ZSCAN10	0.183
HUWE1	0.0241428571428572
CDH17	7.5505
CD180	-0.01825
IL17A	0.6165
TMPO	-1.0105
KIAA1524	-0.319666666666667
HDGFRP3	-3.02233333333333
OXCT1	-2.80772727272727
RRAS2	1.31666666666667
LTBP2	0.77775
SV2B	1.47283333333333
CYP2A6	0.11875
PKD1L2	-0.396
PPM1M	-0.6355
FLJ22662	3.332
ZNF502	1.411
GP6	-0.6755
CRYBA2	-0.56
LEF1	-1.8865
CTPS	-1.05957142857143
EYA1	-3.01516666666667
EPS8L1	0.15975
MAPK14	0.171333333333333
SERPINB2	-4.88375
GTF2F2	1.03883333333333
ZNHIT4	-0.52
PLA1A	1.091125
C20orf114	-0.329
HPR	-3.529
C18orf2	0.217166666666667
SATB2	1.331
KCNJ9	-0.203625
MGC157906	0.3505
MOCS3	1.168
C17orf71	-0.277666666666667
PPHLN1	0.5627
HIST1H2BN	0.22
RAPGEF1	-0.41875
MAP3K8	3.26675
DLG4	0.197166666666667
STC1	-0.752416666666667
CDGAP	-0.52175
DDX26B	-0.06775
LOC150223	-0.9125
CPSF3	-0.4225
TMEM14A	-0.10875
MYH3	-0.91975
GPKOW	0.28525
SULT1A1	-0.677
SPON1	2.2089
YY1AP1	-0.141166666666667
RAB23	-0.5455
PLA2G4A	-2.009
MAPRE3	1.15875
ZNF516	0.299214285714286
GGPS1	-0.28275
EXOC3L2	-0.074125
C19orf42	-0.2184
MAP2K2	-0.464666666666667
HIST1H2BB	0.13475
RNF19B	0.166
C6orf128	-0.21
TLR8	1.51875
PCDHA9	-0.683
CARS2	0.308
CLUL1	-0.517
RHAG	-4.67166666666667
UNK	-0.339
EXOC8	0.5531
C9orf95	0.377
C14orf143	-1.0884
MAML3	0.527
LDHA	-0.862
MRPL20	0.5825
KLHDC6	2.10666666666667
ATP5S	0.319
C8orf55	0.333
PHF19	-1.989875
KRTAP13-4	0.526
TTC5	-0.62025
XKR5	0.027
SILV	-5.33566666666667
TEX28	-0.4565
TCTN1	-0.68325
CX40.1	0.03125
PPP2R5C	0.062
C12orf30	-0.239166666666667
CAPG	-0.59825
MPZL1	0.76345
ARSB	-0.738666666666667
TDH	-1.0225
WASF4	1.3865
TSSK3	-0.798666666666667
7A5	4.1535
CRISPLD1	0.662625
MAD1L1	-0.914666666666667
SPIN4	0.412166666666667
AMPD1	2.049
DPYSL5	0.3925
INPP1	0.567666666666667
ANKRD11	-0.294555555555556
NPAS4	0.52875
GCET2	0.5327
RNASE9	-1.2845
GUCY2D	-0.140333333333333
CCDC98	-0.2325
FGF4	-0.093375
CPM	-0.756833333333333
SLC26A4	-2.16533333333333
PLD5	0.22275
FAM59A	1.3127
FBXO5	-1.46811111111111
SIPA1L1	0.13425
DPYS	0.02775
ATG4D	-0.9805
TGM3	0.2025
MTCH1	-0.941375
HK1	-1.02721428571429
CDC26	0.053375
GALNT12	1.2685
LOC339229	0.07525
MRPL35	-0.2075
ORC4L	0.133
TNKS	-0.387785714285714
C2orf24	-0.457833333333333
ZNF553	0.564666666666667
GGTLA1	1.2301
ZNF497	-1.4845
CDY1B	0.5735
SLC30A4	0.929875
TUB	-2.118625
ARHGEF18	0.13675
ARRB1	0.40475
KCNK1	1.159875
EREG	1.9901
SCAMP5	0.4425
RUNDC3B	1.06225
ADAMTS20	0.00499999999999999
IL17RB	-0.1575
FLJ20323	-0.72325
MCAM	0.1155
POLR3E	-0.65275
AQR	-0.306666666666667
IPMK	1.7815
CDCA7	-0.1365
CAMP	-0.73525
GRHL3	0.5845
ADAMTSL2	0.564833333333333
CLMN	1.91983333333333
SSTR3	0.359
MAGEA5	0.548
OVOL2	3.18825
JMJD1B	0.60275
RBL2	-0.00420000000000001
PYGO2	0.30825
PPP1R10	0.130833333333333
CSE1L	-0.051
LCA5	1.09925
RDH16	0.24625
ASRGL1	0.599
TOM1	-0.585833333333333
PTX3	-6.07325
TTC15	-0.37
SCGB3A1	0.583833333333333
MRPL50	-0.675
RCAN3	0.772
SLC26A11	0.999
STYX	0.326666666666667
CINP	-0.85775
MARCH7	0.29375
PFKM	0.139
SGMS1	-0.718666666666667
RIOK3	0.549
C1orf110	-0.253
CES7	-0.033
LOC440248	-1.0125
PPP1R12C	-1.59525
C10orf27	-0.092
ATG9A	-0.23175
MRPS26	0.649
TMEM40	0.12925
ELP3	-1.3434
ZNF787	0.0651
HIAT1	-0.299375
C8orf34	0.8775
MGC4655	-0.8917
PELI1	1.28633333333333
PPT1	-0.1844
SLC35C2	-1.03
C6orf125	-0.17925
MUC4	3.53233333333333
RFC4	-1.30671428571429
GNB2	0.295166666666667
NUP50	-0.102857142857143
SULT4A1	-0.794666666666667
C7	0.774
CCDC130	-0.288333333333333
ARRDC4	1.64775
RQCD1	-0.92275
GLYCTK	1.1905
AYTL2	-1.15063636363636
MTUS1	0.5444
LEMD3	0.2505
PLEKHF2	0.57325
HOXA7	2.409625
GTF3C2	-1.442
DYNLRB2	-0.31025
CNOT10	-0.72125
MR1	-0.379
FFAR1	-0.30875
PRIC285	-0.55925
SLITRK6	2.89975
LIX1	-1.38925
UBE1L2	-0.01175
F8	-0.626125
ACHE	1.05466666666667
KPNA5	0.00475
TNFRSF12A	-1.52633333333333
EGR3	-0.028
SERPIND1	-4.422
OASL	2.04175
IFRD1	-0.0715
WDFY1	0.815666666666667
ZNF267	0.25025
ACCN5	-0.2925
ZBTB6	-0.46475
PPP1R3A	-0.6635
PRRT3	-0.91775
FBXL19	-0.92
TXNIP	0.209428571428571
ACTN2	2.3605
ATG9B	-0.176625
C9orf117	0.338375
IL27	-1.6165
RPL36AL	0.239
KLK15	0.628
CHAD	0.441
RAP2B	0.2497
HEBP2	1.3845
ZNF342	-0.293
CAMK2G	0.114333333333333
TLR3	1.67675
FGF14	-0.2385
HMGB2	-1.42
TRPM5	0.0778333333333334
OR5M11	0.41
KIF3B	1.04236842105263
PRICKLE2	-0.70325
MTMR9	-0.57125
C3orf27	0.077
GLRA3	-1.2505
NSDHL	0.3515
TMEM32	0.24575
POLR2D	-0.481083333333333
MYADML	-0.1115
C9orf114	-1.32175
MRGPRX1	1.0095
TOPORS	0.316
CLDN19	0.19175
C1QL4	-0.183
RNF165	-1.9255
DHRS9	3.78075
DNAH2	-0.0951666666666667
FXR1	-1.0025
ZMYM3	-1.425
CASP3	1.01533333333333
FAM120C	-0.06975
SCLY	0.05
CA7	-0.005
ENTPD5	0.547666666666667
ZNF461	-0.784875
PDIA5	-0.15125
C1orf19	0.002
TMEM67	0.56925
KCTD20	-0.92375
WDR47	-0.055
FLJ38723	1.7575
KLRF1	-0.372833333333333
TAS2R16	0.4135
CLDN12	1.56875
PRKCE	-0.64325
UBXD4	-1.029
ITGAM	1.609
GLT8D3	-0.297125
WDR31	-0.4635
RGS2	1.79925
OR51L1	0.231
MST1R	0.32425
KIAA1737	1.33625
OR4A5	1.5215
GLIS1	-1.337
PTMA	0.621642857142857
NAPA	-0.59075
PRDM11	0.616
LIPF	-0.19
DIRAS3	0.77875
ASGR2	-4.381625
C1QTNF4	-0.29875
PIK3R4	-0.109333333333333
ARMC3	0.716
NDUFV3	-0.566666666666667
BTBD3	0.6815
PPP1R2	0.528666666666667
UBE2NL	0.117
FOSL2	0.584642857142857
FAM119A	-0.0926666666666667
TUBA4A	0.409
KRTAP12-1	0.12675
SFRS2	-0.2415
RHPN1	0.3953
EEF2	-1.347
ZDHHC11	-0.628666666666667
EPHA3	-1.2916
RBM12	0.2115
H2AFJ	0.188916666666667
EDIL3	3.6655
KIF26A	-2.23875
SERGEF	0.07975
B3GALT4	1.79
LOC90925	2.27083333333333
OSCAR	-0.276875
NPFF	-0.505875
DEDD	0.218375
TMEM155	-0.4435
PTPN1	0.7445
SCYL2	0.5965
SKAP1	1.5035
LEAP2	-1.85566666666667
GADD45G	0.206
IFITM3	1.29471428571429
PILRB	0.298166666666667
SLU7	-0.218625
DSC3	-0.83175
DNMT3L	-0.25125
PAPD5	0.718625
B3GNT3	3.068
LHCGR	0.376
MSL-1	0.536
UBE2S	-1.93175
SAP130	-0.0175
ANAPC11	0.42025
MAGED4B	-1.824
ATP6V1B2	-0.5955
C14orf179	0.626125
CAPZA1	-0.296375
CDYL2	-0.0195
GLRX3	-0.519666666666667
LOC136288	-0.16375
MOBKL1A	0.07825
HTR2B	0.69375
CRYGD	0.221333333333333
NUS1	-0.00383333333333333
PGRMC1	1.1115
MYOM2	0.5365
FLJ39653	-0.734833333333333
CHM	0.3512
OR5M8	0.1095
ZNF619	0.058
FAM105A	2.474
CCNL1	-0.146125
NAP1L3	-0.925
C10orf57	0.122833333333333
B3GALNT1	-2.18683333333333
CSN1S2A	0.3435
TCP10L	-1.373
GDAP2	0.382125
DMKN	0.747
COX6B1	0.701
DNASE2	-1.4615
MSH5	-0.67575
LGMN	-0.5095
USP31	-0.4346
OR13C8	1.006
SDCBP	-0.0385
NUDT11	-2.3185
PYGL	-1.28066666666667
SNPH	-0.762666666666667
B3GNT4	-0.031
MIZF	-0.2944
NUBPL	-0.022125
NOD1	0.0968333333333333
CDH22	-0.41375
NUBP1	-1.14616666666667
DSCAM	-3.922
DGKI	-1.1335
FAM136A	0.37575
AKAP1	1.45533333333333
SLC16A6	-2.99275
RIN3	-0.81475
PSG2	0.09975
DIP2B	-0.0146666666666667
PSORS1C1	0.2991
KIAA0495	-2.745
FLJ90709	0.568
LPA	-0.257833333333333
PIGA	0.0598333333333333
LY75	3.57066666666667
UTS2	-6.13266666666667
RREB1	-0.124125
GALNACT-2	0.0737
MGC3196	0.64925
FLJ31568	2.49875
LPHN1	-1.1865
SP1	1.3475
TOX4	0.068
HSPA9	-0.2996
APOBEC1	4.2645
SLC35E4	-0.57675
LSM5	-0.056
SURF1	0.9715
ZBTB1	0.177833333333333
GTF2F1	-1.02775
RPS15A	-0.229285714285714
DUSP21	-0.175833333333333
GINS4	-1.50716666666667
MYO15A	-0.0383333333333333
GIMAP7	3.12975
MGC13379	2.40725
ATP6V1E2	-0.9285
UTP3	-0.095
HNRPA3	0.168875
MT4	-0.079
C14orf155	0.23825
U1SNRNPBP	-0.0275
CKLF	-0.617
PLEKHN1	2.55616666666667
MBNL1	-0.173333333333333
NUP160	0.25675
ACSM2A	-0.824
LOC129881	-0.94275
KIAA1529	-1.27825
FLJ22639	0.46125
HAND1	-0.1205
GSX1	-0.199
FGA	-3.7828125
SERPINB1	1.3225
ZNF642	-0.0775
IGFBP1	-7.892625
SLC1A1	1.61075
DHX57	-0.0005
ZNF766	-0.909
PTPN21	0.4976
GDPD3	-0.149333333333333
PNPLA5	-0.661
TBR1	-0.202333333333333
FAM116A	-0.10375
IQGAP1	0.51925
FOS	2.921875
ZNF226	0.196625
FIGNL1	-0.102833333333333
C14orf1	0.128166666666667
ZMYND17	-0.0075
PUS7	0.376
TUBB6	-1.211375
KCNQ2	-1.85675
MARCH6	-0.747166666666667
CCDC33	-0.264
PRODH	0.0305
RBM11	-0.59425
EPHA6	1.715875
SLC43A1	1.808
LOC196541	-0.0822857142857143
NTN1	0.571666666666667
ING4	-0.6305
PCDHB10	1.24325
DPH2	-0.604666666666667
SPACA4	0.44825
FBXL21	-3.0155
DIAPH1	-0.531833333333333
ZNF71	-0.139833333333333
CEP76	0.093
CORO1A	-1.88175
RRM2	-1.736375
EDG4	-0.33175
OS9	-0.542166666666667
SLC4A1AP	-0.0995
COG5	0.48125
COPS8	-0.59225
NGLY1	-1.2565
NCBP2	0.8685
C17orf42	-0.021
GPSM3	-0.103625
SIL1	0.1475
ASB6	-0.44925
SMAD5OS	-0.636
UNC93A	-1.41175
A1BG	-1.05433333333333
C21orf62	1.39275
FMO5	-0.713833333333333
ATRIP	-1.356
CEBPG	0.873833333333333
C7orf38	0.7685
TNFRSF1B	0.0588333333333334
CLEC1A	2.311
IQSEC1	-0.326625
PATZ1	0.206
RBM22	1.006875
BAG2	-0.376666666666667
PAQR5	-0.187
C9orf127	0.2263
THNSL1	0.86325
SHROOM3	1.8805
JAM2	-0.65175
SNRPN	-2.484
ALX4	-0.088
CACNA1S	-0.604
FAM130A1	0.26575
CORIN	0.948
CD300LB	0.0555
PLEKHG6	0.6145
LRRC40	-1.03
PCLKC	0.8285
PCDHB16	-0.554666666666667
WNT2B	1.88266666666667
ASNS	1.75766666666667
MRPL49	-0.1755
FLJ46111	-0.66775
ISG20	0.9185
SMU1	-0.106166666666667
CASZ1	0.371
POLR1D	0.5725
GIN1	-0.91725
SNAG1	-0.326
ANKRD29	-1.893
CDKN2AIP	0.62825
KRR1	-0.1585
CXCL1	3.67416666666667
EPM2A	-0.6521
PC	-0.865833333333333
DEFB127	-0.036
PDZRN4	0.0628
FAH	-1.355625
OR51E1	2.185
CDC2L6	0.182333333333333
DNTTIP1	0.10075
PAX8	0.29625
TMEM116	-0.8735
C1orf150	0.0455
PRO2012	0.4015
MRPL40	-0.767
BEX1	-3.5272
SLC2A4	-0.0748333333333333
PKMYT1	-2.19475
FEZF2	-0.4932
SLC26A9	-1.0645
MAP2	-0.478333333333333
LYL1	-1.754
SLC25A19	-0.3765
NOS3	0.0595
ZNF34	0.086
TMPRSS11F	0.41875
FAM43A	-0.86875
FCRL4	0.730833333333333
KLF14	0.7015
FLRT2	-1.423
WRN	-1.3175
SDF2	0.4831
KRT8P12	-0.384
C6orf195	-0.2475
C9orf125	0.991833333333333
DZIP3	-0.11
RIT1	0.66025
SCML1	0.605166666666667
RHBDF2	0.41275
OR2G3	0.1075
REXO1L1	-0.557
MAP3K7IP3	-0.072375
C3orf57	-6.78125
FBXW11	-0.0693333333333333
ETAA1	-1.0055
C14orf131	-1.5579
AKT1S1	-1.6735
SLC12A5	-0.927875
C9orf164	0.69525
NRIP3	-0.106
NOS1AP	0.74825
TMEM121	-1.448
SAP30BP	-0.5848
DGCR6	-0.872
WDR76	-2.19175
FAM82B	0.0885833333333333
LOC606495	-0.332
MAP9	0.727166666666667
BCDIN3D	0.6855
CXorf36	2.08016666666667
DSCR3	-0.6039
ZFAND3	-0.049875
C7orf43	0.506333333333333
SPSB3	-0.694
C19orf19	0.33525
FAM133A	-0.71625
C12orf25	0.24975
SLC39A3	-1.0895
DISP2	1.5875
PI4KAP2	-2.553
MKRN3	-0.320333333333333
ADAMTS13	0.0280000000000001
CBLN3	-0.0941
TTYH1	0.271833333333333
C3orf18	-0.38125
FLJ13236	0.49625
ZMYND12	0.634
C18orf25	-0.056625
GLB1L3	-0.4585
ATP13A5	-1.6915
RANBP10	-0.36875
CD96	-0.5396
DENND1C	0.99
RBMS3	-0.0963
SLC41A3	0.433166666666667
DGCR6L	-0.8405
TMEM128	0.508833333333333
CSNK1G3	0.86
MOBKL2C	0.084
TSPAN6	1.925625
MATN2	-0.0454
MSL2L1	-0.485333333333333
ST6GALNAC2	-1.763
FGFBP2	-0.611
FGL1	-6.19433333333333
MPP3	-0.654666666666667
ARHGEF6	-0.465833333333333
TGFBR2	0.992375
ACMSD	-0.10475
IL33	0.98
C9orf5	-0.183333333333333
DEAF1	-0.8581
AMN	2.042
DEFA6	1.930875
RNF212	0.336
METT5D1	0.218833333333333
CIB1	0.3762
TSSK1B	-0.5565
KIAA1727	0.27775
ZNF680	-0.672916666666667
LOC399900	0.0485
LOC152217	0.696583333333333
CTNNAL1	-2.2355
CIT	-0.97125
TLE6	-1.0605
ZNF607	-0.70625
HERC4	-0.561166666666667
DRAP1	-0.2113
PEMT	-1.17125
C10orf111	1.506
ZNF575	0.723625
KCTD7	0.42
MYO1F	0.465125
LOC285382	1.33775
RAB11A	0.2229
PLCD3	-0.8625
C15orf28	0.16475
PTBP2	-0.308375
CTB-1048E9.5	-0.365125
C19orf60	0.309166666666667
C7orf25	0.257
SETD7	0.521
HOXB9	2.1575
VANGL1	-0.1504375
CHAF1B	-2.2075
NDUFA3	0.66925
KIAA1328	-0.8115
SHARPIN	0.13125
TTC23	0.26725
UGP2	0.400583333333333
ANKIB1	0.8147
CIRBP	-0.746428571428571
SEC14L4	0.6145
OVCH1	0.00283333333333334
VPS52	-1.63325
FAT	0.7315
M6PRBP1	-0.655
GPRIN3	-0.548
PPM1F	-0.0923333333333333
TSR1	-0.17325
CCDC85A	0.10375
PCSK5	3.12075
ZFHX3	0.7645
HEMK1	-0.3842
PGBD2	-0.036
RSRC2	0.165166666666667
AURKC	-1.4775
SCRIB	0.7645
ORM2	-4.41566666666667
FAM115A	0.3046
FZD6	0.57825
UNC119	0.305166666666667
GPX3	0.2164
NOV	-0.85125
CABC1	-0.11675
CDC42SE2	0.442875
EIF2S2	0.3273
RNF130	0.114125
CKAP5	-0.876166666666667
RP11-413M3.2	0.221625
C10orf18	0.5269
TMEM93	0.22075
DYX1C1	2.49025
KCNMB2	-1.53625
ANK3	0.17475
KRT5	-3.8994
CDH12	-0.5825
QRSL1	-0.043
JUB	0.422
SHC4	-1.973625
CCL15	2.27333333333333
CCDC22	0.36575
SNX24	-0.38225
RARS	-0.5845
MORC2	0.121625
FAM48A	0.27
MT1H	-1.899
PPP1R14C	0.922666666666667
FOXD1	-1.67164285714286
C1orf213	-0.78275
AMT	0.2252
DSN1	-0.7045
PTPLAD2	0.53575
DIS3L	-1.08375
RASL11A	2.3665
GPRC5B	0.606625
FRMD7	-0.6345
STRN4	0.7495
KITLG	1.292
HDGF	0.3815
OR1S1	0.362
SETX	0.4678
DDR2	-0.72825
KCTD12	0.34775
LYZL2	0.04025
WDR52	0.364
TMEM2	1.2505
ZNF579	0.352166666666667
LOC200810	0.50475
TNFSF9	-1.538625
PPFIA4	-2.59475
CNIH3	-0.449333333333333
MAP4K4	-0.587714285714286
ROD1	0.849642857142857
ALS2CR12	0.293166666666667
DOCK3	-1.3925
PAQR9	-4.3305
ASB17	0.1718
STX16	0.388875
FEZ2	0.00683333333333332
DLAT	0.0848333333333333
KIF21B	-1.18583333333333
CDC5L	-0.1725
TMEM119	0.3255
CRIP3	-1.019
TPSD1	-0.336333333333333
TEPP	-0.01325
GNGT2	1.05575
C21orf121	-0.09775
WNK1	-0.680416666666667
FLJ10490	0.5655
OR51B5	-1.9895
LOC203547	0.251375
HAS1	0.734
PPA1	-0.156666666666667
ST7	-0.668375
C11orf46	0.1377
POPDC3	-1.025
ACOX2	1.39683333333333
ATCAY	-0.618416666666667
TM4SF19	-1.269
MFSD9	0.652833333333333
PDHB	-0.081
ERN1	0.204
LCE3C	-0.0945
GPR111	0.257
NOTCH3	1.67266666666667
ADAMTS5	1.82925
B3GALT1	0.717
UGCGL1	0.168333333333333
FAM58A	1.055
FBXO32	0.904
CLPP	-0.63525
NXPH1	-1.11175
MTMR3	0.0441666666666667
ATP1B3	0.161125
TMEM16A	2.925
HIST1H3F	-0.258
TRIM25	-0.161666666666667
SDCBP2	4.7315
CRKL	-1.557125
HOXB2	-1.619
ANP32B	-0.684375
GATM	1.949
AP4E1	0.1005
EDG5	0.063
CDKN3	-1.2495
CDH4	-2.877
PGD	-2.33466666666667
RND1	-0.023
GAD1	-1.7368
MPG	-0.623
LOC440350	-1.013
ZNF133	1.36525
SERPINB12	-0.7565
AMELY	-0.190666666666667
DHX36	-0.62725
TNFAIP8L2	2.4735
PHTF2	-0.679111111111111
CCDC112	-0.655666666666667
IQCC	-1.95675
HEYL	3.002
FTSJ2	-0.746833333333333
APPL1	0.23775
RAB43	-0.209
OR10G2	0.147
WAC	1.0485
ADCY9	-0.775625
RUNDC2B	0.0336666666666667
PYCRL	1.0071
AGPAT7	-0.7995
SLC22A9	-0.962833333333333
CDKAL1	-0.698
PDYN	-0.139
C20orf74	2.49375
MTMR11	2.839
VAV3	2.21666666666667
DAPL1	1.95675
STXBP3	0.02275
EIF3G	-0.7105
ARHGAP22	-1.316
NPFFR1	-0.076
NPC1	-0.325
ALDH9A1	0.313833333333333
ZNF600	0.966625
ZNF678	-0.443833333333333
RASSF1	-0.594833333333333
ADD2	-2.017625
PITPNB	0.047375
PKD2L2	0.9465
LRP11	1.39075
CDKL1	-0.49425
SMEK2	0.9015
PRODH2	-3.62183333333333
C11orf54	0.7325
SFRS11	-0.559833333333333
IL7	0.633166666666667
ALS2CR16	1.688
BTG3	0.0565
PAK2	0.370944444444444
RP11-679B17.1	0.011
GATA4	-0.737833333333333
ATP2B1	0.55075
LOC130940	0.616
C1orf172	2.087
ATF7IP2	-0.60025
SLC25A43	0.230833333333333
CENTG3	-0.166083333333333
IGF2BP1	-0.477
FCHSD1	0.3425
CAMK2N2	0.577666666666667
ELAVL3	-0.1151
NBPF15	-0.6365
UBE2J2	-0.653583333333333
GNL2	-0.80325
PRR3	-0.5842
NLF2	0.424
OR4F6	-0.076
KLHL24	1.30266666666667
CCDC88A	-2.4515
SGPP1	0.0945
C10orf11	-2.37166666666667
SLC35B4	-0.7285
UGT3A2	-0.123
ARNT2	-2.9582
CBR1	-0.126625
ITPR3	0.170333333333333
TRAPPC6B	-0.3512
AMZ1	-1.9855
ARP11	3.37475
WDSUB1	0.21075
APBA1	0.398833333333333
RAB2A	1.2524
C6orf162	0.7095
HPSE2	1.047
PLCE1	0.91825
INSL3	0.37325
DLG1	0.6917
PTPLA	-2.90925
PIGX	-0.353375
TFIP11	-0.621
FIBIN	1.601
POLR2G	0.30775
GRAP2	-2.1033
DNAJB8	-0.1655
CNBP	0.5135
WASF1	-0.976
INPP5E	-0.9885
HSPB1	-1.1708125
TMEM167	-0.096
CUBN	-0.65325
IGF1	0.268125
ITPK1	0.3044
NAALAD2	1.16475
G3BP1	0.7965
NT5DC1	0.474875
CYP39A1	0.7525
TMEM139	2.56166666666667
POLK	-0.5904
GLULD1	4.271
RBM15	-1.18116666666667
AMZ2	-0.59925
GDF15	0.00466666666666666
MESDC2	-0.0615
INCA	1.01233333333333
ACY1L2	0.9125
GZMM	-0.613833333333333
PAIP1	-0.49225
CACNA2D1	0.1405
STK32C	-0.245333333333333
SH3BP4	0.884166666666667
DEC1	-0.2095
PADI1	-0.0715
UBB	-0.0882
PON3	1.6635
PROP1	0.224
ANKRD13B	-0.0545
ADCK1	-1.09925
TCF25	-0.374833333333333
SLC38A5	-1.44325
CXorf26	0.379666666666667
C19orf39	0.23325
PPP1R13B	1.06
ARL2	-0.3855
TCL6	0.301083333333333
TOP3A	-1.174
SLC16A14	-0.740125
FXYD6	0.642166666666667
HIST1H4E	0.67575
BBC3	-0.105736842105263
UNC5A	-0.0935
FAM86C	-0.1734
PI4KB	-1.013875
B3GAT1	-3.707
SUSD2	0.788333333333333
OAZ2	-0.693166666666667
NOC4L	-0.81625
C10orf12	0.75475
FADS1	-0.956166666666667
LOC144097	-0.18
DKK2	1.9295
KIAA1949	-0.921
RHOT1	0.0226
OXT	1.172
GPR153	0.00325
ARL4A	0.181
SAAL1	-0.4195
CCDC64	0.3705
USE1	-0.485666666666667
HNMT	1.21283333333333
PCGF3	0.289125
CYP2C19	0.26175
C20orf4	0.9105
CCDC11	-1.06775
ACSBG2	0.124
RWDD2A	0.47525
PALLD	1.143
