Hybridization REF	TCGA-AA-A00Q-01A-01R-A002-07
ZFP106	-0.59675
ZNF347	-2.3519
GTF2E1	0.35275
RY1	-0.371166666666667
ATAD2B	0.42875
ARHGAP17	0.3861
KCNIP3	-1.6795
SFPQ	-0.128875
GFRA4	0.599
AKR1B10	0.995125
TIGD6	0.545833333333333
RGS16	0.06825
URB1	-0.326833333333333
OR4C46	0.0296666666666667
TOP3B	-1.05775
NFATC4	-0.2955
CA14	-4.09475
BMPR1A	-0.1295
SNRP70	-1.0475
PRL	-0.319636363636364
C6orf130	-0.5755
STAG2	0.164
CD55	-0.4365
RPS23	0.558333333333333
SSX2	-1.02866666666667
FDPSL2A	-0.355
FBXO27	-0.942875
SYNGR3	-1.48433333333333
TMSL3	2.388
EML1	-2.3845
NUP93	-0.825583333333333
SMAD3	-0.4043
KIAA1189	-0.199833333333333
HNRPUL2	0.3095
TBC1D12	0.0716666666666667
C16orf24	0.70025
MRVI1	1.492
ZNF581	0.182666666666667
ELOVL3	-1.0935
OR51Q1	-0.49725
CACNB3	1.308
GALNT13	-2.04025
C10orf84	0.7061875
NEDD4	-0.2163
SPO11	0.464
OR5AU1	0.7775
NEK4	0.376714285714286
PRKAR2A	0.367833333333333
IHPK1	-0.576333333333333
ATP6V0B	-0.6835
CACNA1E	0.9935
CEACAM8	3.85366666666667
PEX14	-0.87
FLJ12993	-2.2085
ZBTB38	0.5845
PCTK2	-0.229666666666667
LRRC16	1.698
FBLIM1	1.00683333333333
FYCO1	0.931
RP5-1022P6.2	1.58025
CMTM1	0.541833333333333
PLTP	0.383
RAPH1	0.57725
DOCK8	0.18775
EZH2	-0.635333333333333
SLC25A1	-0.5075
PLEKHB1	1.0959
GRB7	1.6672
ZFP37	-1.909
MRPL33	-0.4655
PELO	-1.294
ARMC1	-0.675636363636364
C9orf27	0.361428571428571
FLJ25778	0.523
C9orf37	-1.12433333333333
TMEM66	0.29975
SPRN	0.10775
HBEGF	1.745125
PI4KA	-1.229
LEPRE1	-1.7425
POU2AF1	-2.045625
MRPL12	-0.0758333333333333
REP15	-0.815
ZC3H3	0.15325
RASAL1	0.44225
DDAH1	2.375
ACBD5	0.751875
TMC2	-0.1305
CCDC137	-0.40325
SAMD13	2.50716666666667
UGT2B15	-2.26366666666667
TIPARP	-1.19225
DNASE1L3	1.42425
TRIM72	0.646333333333333
DBX2	0.808
IPO8	1.07
C21orf88	-0.5989
MAP3K14	0.155
LOC51233	0.372166666666667
GGTLA4	-0.574
PDE6D	-0.194
ZNF117	-0.46975
CLK2	-0.821875
NKRF	-0.1505
TNFSF15	2.8014
DUSP2	0.063
SECISBP2	0.3447
GABRR2	0.479
PPAP2C	2.17825
LOC51145	0.174833333333333
PAG1	1.56825
PIK3C3	-0.62
GNG10	0.346
APOL4	0.388833333333333
ANKRD28	-0.594625
STMN3	-1.8095
RAB14	0.6171
CDK2AP2	-0.367
HDDC3	-0.00887499999999999
COMMD7	0.583625
CXXC1	-1.0095
HMCN1	-1.43716666666667
CD40	-0.7535
DYNC1LI2	0.5435
GDI1	-0.3685
LOC646938	0.25225
VSNL1	-1.14716666666667
PIH1D1	-0.4855
RAET1G	1.283
KRTAP5-9	-0.2705
EFTUD2	-0.42225
ZNF311	0.272666666666667
ATP6V1G3	-0.06275
OR2W3	-0.63025
SCN4A	0.2405
MED10	-0.967125
FAM135A	2.0291
ARHGAP4	-2.38775
EHMT2	-0.422
UFD1L	-0.74875
ERMP1	0.8695
MAG1	-0.863
THAP8	-0.6965
HACE1	-1.41183333333333
FAM82C	0.1945
C3orf20	-0.466
UNC84A	-0.1245
SCD5	-0.596142857142857
LASS6	1.793625
LSG1	0.256083333333333
MAL	-4.92025
GPR22	0.0485
WDR5B	0.249
ACTRT1	0.5215
C17orf60	-1.053
GRIN2C	0.0601
ARMC8	-0.4055
SLC47A1	-2.61766666666667
DMPK	0.10625
DHRS13	-1.1395
SMC1A	-0.935666666666667
KRTAP17-1	0.684
SMYD5	-0.0975
TUSC2	0.446875
CRHR2	0.6585
KIR3DL2	-0.348
CCDC104	-0.3015
ATP2C1	0.813125
CROT	0.75625
PABPC3	0.196166666666667
EGR1	-0.633166666666667
THSD1	1.18075
KHK	0.4275
SLC12A2	3.9630625
CD58	-0.00025
STOX2	-1.94316666666667
CCDC76	-0.6859
CCDC48	4.003
DNAH1	0.841666666666667
ZIC4	-0.45975
OR1G1	-0.095
PSMC6	-0.853
PROKR1	0.469
ABCB1	3.777875
TRAT1	-1.8195
LLGL1	-0.1675
MTF1	0.3425
USP54	1.717125
PAGE2B	-1.082
ITGB7	-3.2035
CCDC81	-0.9175
LOC149837	0.70625
SCUBE1	0.00949999999999999
ZSCAN10	0.918
HUWE1	0.0918571428571429
CDH17	8.79
CD180	-0.96
IL17A	0.32875
TMPO	-0.426625
KIAA1524	-0.695333333333333
HDGFRP3	-2.12916666666667
OXCT1	-1.21772727272727
RRAS2	-0.737333333333333
LTBP2	0.501875
SV2B	0.2295
CYP2A6	0.079875
PKD1L2	-0.980666666666667
PPM1M	-0.60725
FLJ22662	2.82133333333333
ZNF502	2.2165
GP6	-0.5995
CRYBA2	0.066
LEF1	-2.3902
CTPS	-1.70614285714286
EYA1	-0.933833333333333
EPS8L1	0.73725
MAPK14	0.34525
SERPINB2	-4.6075
GTF2F2	1.16016666666667
ZNHIT4	-0.105
PLA1A	1.7595
C20orf114	-0.87225
HPR	-4.582
C18orf2	-3.05766666666667
SATB2	4.07825
KCNJ9	0.254375
MGC157906	0.5475
MOCS3	0.49825
C17orf71	-0.568833333333333
PPHLN1	0.3668
HIST1H2BN	-1.28475
RAPGEF1	0.073625
MAP3K8	0.6315
DLG4	0.1885
STC1	-0.957
CDGAP	-0.3595
DDX26B	-0.631
LOC150223	-1.0115
CPSF3	-0.531
TMEM14A	0.049
MYH3	-1.226
GPKOW	-0.04025
SULT1A1	-0.121166666666667
SPON1	2.2046
YY1AP1	-0.593833333333333
RAB23	-0.38775
PLA2G4A	-5.17775
MAPRE3	0.2245
ZNF516	-0.706642857142857
GGPS1	0.08975
EXOC3L2	0.3325
C19orf42	0.3308
MAP2K2	0.0313333333333333
HIST1H2BB	-2.0175
RNF19B	1.11633333333333
C6orf128	-0.461166666666667
TLR8	2.612
PCDHA9	-0.267
CARS2	0.78675
CLUL1	-1.06516666666667
RHAG	-3.70033333333333
UNK	-0.197
EXOC8	0.2606
C9orf95	1.338
C14orf143	-0.211
MAML3	0.398
LDHA	-1.594
MRPL20	-0.25175
KLHDC6	5.00783333333333
ATP5S	0.0521666666666667
C8orf55	-0.13525
PHF19	-1.114125
KRTAP13-4	0.316
TTC5	-0.70075
XKR5	-0.50925
SILV	-4.062
TEX28	-1.032
TCTN1	-0.3825
CX40.1	0.50475
PPP2R5C	0.285
C12orf30	-1.00533333333333
CAPG	2.01075
MPZL1	0.65275
ARSB	-1.59266666666667
TDH	-2.30166666666667
WASF4	1.06125
TSSK3	-0.6985
7A5	3.65
CRISPLD1	-1.10625
MAD1L1	-0.6185
SPIN4	0.526333333333333
AMPD1	-0.6685
DPYSL5	0.045
INPP1	1.80883333333333
ANKRD11	-0.167222222222222
NPAS4	-0.00475000000000001
GCET2	-0.2906
RNASE9	-0.4805
GUCY2D	0.400666666666667
CCDC98	-0.61725
FGF4	0.067375
CPM	-1.23616666666667
SLC26A4	-1.89466666666667
PLD5	-0.616333333333333
FAM59A	1.3428
FBXO5	-1.23466666666667
SIPA1L1	0.33225
DPYS	-0.0395
ATG4D	-0.00299999999999999
TGM3	0.5425
MTCH1	-0.774125
HK1	-0.465928571428571
CDC26	0.402875
GALNT12	2.4205
LOC339229	-0.287
MRPL35	0.094875
ORC4L	0.35475
TNKS	0.129928571428571
C2orf24	-0.235666666666667
ZNF553	0.377
GGTLA1	1.6822
ZNF497	-2.47075
CDY1B	-0.00933333333333336
SLC30A4	0.952125
TUB	-2.286375
ARHGEF18	1.16875
ARRB1	-0.7725
KCNK1	1.114625
EREG	4.0635
SCAMP5	-1.52925
RUNDC3B	2.95475
ADAMTS20	0.2725
IL17RB	0.5275
FLJ20323	-0.36475
MCAM	-0.2855
POLR3E	0.219916666666667
AQR	0.236166666666667
IPMK	0.22
CDCA7	1.418625
CAMP	-2.18175
GRHL3	1.50775
ADAMTSL2	0.491166666666667
CLMN	1.87066666666667
SSTR3	0.724
MAGEA5	-1.85083333333333
OVOL2	3.81675
JMJD1B	0.76175
RBL2	0.4676
PYGO2	0.07
PPP1R10	0.531166666666667
CSE1L	-0.5845
LCA5	-1.05825
RDH16	-0.2745
ASRGL1	-1.505125
TOM1	-0.7675
PTX3	-6.7275
TTC15	0.32375
SCGB3A1	0.368333333333333
MRPL50	0.06825
RCAN3	0.9755
SLC26A11	-0.89575
STYX	-1.13316666666667
CINP	-0.7215
MARCH7	-0.10325
PFKM	-0.457
SGMS1	-0.9
RIOK3	-0.231
C1orf110	-0.856
CES7	-0.89925
LOC440248	-0.833
PPP1R12C	-0.51
C10orf27	0.0625
ATG9A	-0.727
MRPS26	0.03275
TMEM40	-0.65675
ELP3	-0.1238
ZNF787	0.6156
HIAT1	-0.201625
C8orf34	0.2745
MGC4655	-1.1573
PELI1	1.021
PPT1	-1.9424
SLC35C2	-0.242666666666667
C6orf125	-0.68825
MUC4	0.7795
RFC4	-1.60242857142857
GNB2	0.182666666666667
NUP50	-0.236571428571429
SULT4A1	-1.39816666666667
C7	1.943875
CCDC130	0.365
ARRDC4	0.71425
RQCD1	-0.72025
GLYCTK	0.99325
AYTL2	-1.84718181818182
MTUS1	1.4551
LEMD3	0.895
PLEKHF2	-0.108
HOXA7	1.083
GTF3C2	-1.5365
DYNLRB2	-1.40125
CNOT10	-0.0305
MR1	-0.875666666666667
FFAR1	-0.1015
PRIC285	0.0895
SLITRK6	-1.406
LIX1	-1.7193
UBE1L2	-0.264583333333333
F8	0.026875
ACHE	1.16183333333333
KPNA5	-0.9865
TNFRSF12A	-0.958166666666667
EGR3	-1.6645
SERPIND1	-2.62333333333333
OASL	2.3515
IFRD1	-0.1285
WDFY1	1.10333333333333
ZNF267	0.512125
ACCN5	0.548
ZBTB6	0.51375
PPP1R3A	-0.4165
PRRT3	-0.6215
FBXL19	-0.054
TXNIP	0.916214285714286
ACTN2	-1.32575
ATG9B	0.248875
C9orf117	0.813
IL27	1.077
RPL36AL	-0.314
KLK15	0.51525
CHAD	0.3465
RAP2B	0.1394
HEBP2	2.03675
ZNF342	0.183
CAMK2G	0.255666666666667
TLR3	0.7615
FGF14	-0.00924999999999998
HMGB2	-0.50475
TRPM5	0.457666666666667
OR5M11	0.217
KIF3B	1.262
PRICKLE2	-0.84375
MTMR9	-0.2125
C3orf27	0.10725
GLRA3	-1.51083333333333
NSDHL	-0.176166666666667
TMEM32	-0.11025
POLR2D	-0.636166666666667
MYADML	0.3675
C9orf114	-0.36625
MRGPRX1	0.3765
TOPORS	0.67825
CLDN19	-1.00175
C1QL4	0.0175
RNF165	-3.053
DHRS9	-0.08675
DNAH2	0.389833333333333
FXR1	-1.50483333333333
ZMYM3	-0.873125
CASP3	0.607333333333333
FAM120C	-0.20725
SCLY	-0.519
CA7	0.258
ENTPD5	2.0905
ZNF461	-0.11325
PDIA5	-0.3795
C1orf19	-1.08
TMEM67	-1.446
KCTD20	-0.40375
WDR47	-0.6295
FLJ38723	-0.2645
KLRF1	-0.0441666666666667
TAS2R16	0.1625
CLDN12	1.74925
PRKCE	-0.719
UBXD4	-0.6425
ITGAM	1.13933333333333
GLT8D3	-0.184875
WDR31	-0.3809
RGS2	-0.574
OR51L1	0.6215
MST1R	2.98825
KIAA1737	0.397
OR4A5	0.7065
GLIS1	-1.88816666666667
PTMA	0.935071428571429
NAPA	-0.0555
PRDM11	0.37275
LIPF	0.46
DIRAS3	-0.7935
ASGR2	-3.68475
C1QTNF4	-0.3875
PIK3R4	-0.2565
ARMC3	0.00825000000000001
NDUFV3	-0.141166666666667
BTBD3	-1.22483333333333
PPP1R2	0.4835
UBE2NL	0.6815
FOSL2	0.213142857142857
FAM119A	-0.339166666666667
TUBA4A	0.2874
KRTAP12-1	0.456
SFRS2	-0.525
RHPN1	0.0088
EEF2	0.115333333333333
ZDHHC11	-2.20983333333333
EPHA3	-1.1549
RBM12	0.14225
H2AFJ	1.08591666666667
EDIL3	1.0645
KIF26A	-0.95875
SERGEF	-0.2195
B3GALT4	2.7235
LOC90925	0.544166666666667
OSCAR	-0.646875
NPFF	0.618125
DEDD	0.23225
TMEM155	-0.991
PTPN1	0.124
SCYL2	-0.0653333333333333
SKAP1	2.245
LEAP2	-2.10683333333333
GADD45G	1.5668
IFITM3	1.474875
PILRB	0.451
SLU7	0.203
DSC3	-0.293
DNMT3L	-0.7635
PAPD5	0.4645
B3GNT3	4.12166666666667
LHCGR	0.434
MSL-1	-0.04275
UBE2S	-0.959125
SAP130	-0.35675
ANAPC11	-0.084
MAGED4B	-3.425
ATP6V1B2	0.151833333333333
C14orf179	0.31475
CAPZA1	-0.077875
CDYL2	-1.39266666666667
GLRX3	-0.568166666666667
LOC136288	-1.03325
MOBKL1A	-0.7525
HTR2B	0.7195
CRYGD	0.248166666666667
NUS1	-0.0606666666666667
PGRMC1	0.469
MYOM2	-0.05325
FLJ39653	-0.796
CHM	0.6147
OR5M8	0.4995
ZNF619	-0.4635
FAM105A	3.526
CCNL1	-0.4265
NAP1L3	-1.644
C10orf57	0.512666666666667
B3GALNT1	-2.96383333333333
CSN1S2A	-0.3775
TCP10L	-0.6945
GDAP2	-0.232125
DMKN	-2.382
COX6B1	0.8095
DNASE2	-0.797
MSH5	-0.74875
LGMN	-0.49675
USP31	-0.2868
OR13C8	0.612
SDCBP	-0.1653
NUDT11	-3.88633333333333
PYGL	-0.219666666666667
SNPH	-1.304
B3GNT4	-0.2885
MIZF	-0.3183
NUBPL	0.365375
NOD1	0.396
CDH22	-0.036
NUBP1	-0.368666666666667
DSCAM	-3.4975
DGKI	-0.9975
FAM136A	0.18125
AKAP1	1.89566666666667
SLC16A6	-2.364
RIN3	0.3105
PSG2	0.14475
DIP2B	0.78275
PSORS1C1	2.8778
KIAA0495	-2.805
FLJ90709	-0.665666666666667
LPA	0.244
PIGA	0.129833333333333
LY75	5.787
UTS2	-5.6645
RREB1	0.288375
GALNACT-2	-0.6225
MGC3196	-0.14775
FLJ31568	0.711
LPHN1	-0.49125
SP1	1.32275
TOX4	-0.215166666666667
HSPA9	0.0687
APOBEC1	5.364
SLC35E4	-0.14725
LSM5	-0.32125
SURF1	-0.4025
ZBTB1	-0.586416666666667
GTF2F1	0.099875
RPS15A	0.0731428571428571
DUSP21	-0.252166666666667
GINS4	-1.6195
MYO15A	-0.400333333333333
GIMAP7	2.8655
MGC13379	0.78125
ATP6V1E2	-1.3425
UTP3	0.01125
HNRPA3	-0.229875
MT4	-1.31
C14orf155	-0.6295
U1SNRNPBP	0.349
CKLF	-0.0245
PLEKHN1	0.8825
MBNL1	0.209333333333333
NUP160	-1.01125
ACSM2A	-1.73775
LOC129881	-1.54125
KIAA1529	-0.8015
FLJ22639	-0.34575
HAND1	-0.091
GSX1	0.848
FGA	-3.87525
SERPINB1	2.38
ZNF642	0.16125
IGFBP1	-7.73575
SLC1A1	1.70275
DHX57	-0.5265
ZNF766	0.7335
PTPN21	-0.2404
GDPD3	0.665833333333333
PNPLA5	0.4315
TBR1	-0.124
FAM116A	0.3225
IQGAP1	1.324125
FOS	0.542
ZNF226	-0.363
FIGNL1	0.0931666666666667
C14orf1	-0.0681666666666666
ZMYND17	-0.4125
PUS7	0.3295
TUBB6	-1.89225
KCNQ2	-0.97775
MARCH6	-0.469833333333333
CCDC33	0.4075
PRODH	-1.20025
RBM11	1.1845
EPHA6	0.309285714285714
SLC43A1	0.04975
LOC196541	0.217285714285714
NTN1	0.455583333333333
ING4	-0.287
PCDHB10	0.74275
DPH2	-0.945166666666667
SPACA4	1.20325
FBXL21	-3.4155
DIAPH1	-0.243166666666667
ZNF71	0.489
CEP76	-0.881
CORO1A	-0.416
RRM2	-0.97275
EDG4	0.43325
OS9	-0.135333333333333
SLC4A1AP	-0.2
COG5	0.32725
COPS8	-0.83825
NGLY1	-0.22425
NCBP2	0.506375
C17orf42	-0.303333333333333
GPSM3	0.603125
SIL1	-0.346
ASB6	-0.52425
SMAD5OS	-0.558666666666667
UNC93A	-2.359125
A1BG	-2.112
C21orf62	0.05775
FMO5	0.1065
ATRIP	-0.403666666666667
CEBPG	1.19916666666667
C7orf38	-0.238166666666667
TNFRSF1B	1.14933333333333
CLEC1A	0.504666666666667
IQSEC1	-0.54925
PATZ1	0.2193
RBM22	0.692625
BAG2	-2.607
PAQR5	-0.429166666666667
C9orf127	0.9912
THNSL1	0.54
SHROOM3	2.0105
JAM2	-0.95625
SNRPN	-2.916
ALX4	0.207
CACNA1S	-0.1335
FAM130A1	0.0295
CORIN	0.775
CD300LB	0.591
PLEKHG6	2.004
LRRC40	-1.72025
PCLKC	1.5485
PCDHB16	-0.714
WNT2B	1.49916666666667
ASNS	-1.305
MRPL49	-0.9545
FLJ46111	0.08
ISG20	0.15
SMU1	0.339833333333333
CASZ1	0.106
POLR1D	0.561416666666667
GIN1	-1.3
SNAG1	-0.336666666666667
ANKRD29	-0.76425
CDKN2AIP	0.4665
KRR1	0.21125
CXCL1	2.1935
EPM2A	-0.791
PC	-1.63016666666667
DEFB127	-0.061
PDZRN4	1.86133333333333
FAH	-0.761625
OR51E1	0.932
CDC2L6	0.332833333333333
DNTTIP1	1.34625
PAX8	-0.7955
TMEM116	-0.74025
C1orf150	0.3265
PRO2012	-0.00125
MRPL40	-1.12716666666667
BEX1	-3.2605
SLC2A4	-0.106833333333333
PKMYT1	-1.26875
FEZF2	-0.7024
SLC26A9	-1.652
MAP2	-0.671583333333333
LYL1	-1.5125
SLC25A19	-0.762666666666667
NOS3	0.706
ZNF34	-0.1535
TMPRSS11F	-0.19725
FAM43A	-0.85575
FCRL4	0.183333333333333
KLF14	0.5915
FLRT2	-1.36633333333333
WRN	-0.71475
SDF2	-0.1678
KRT8P12	0.2745
C6orf195	-0.3965
C9orf125	2.27616666666667
DZIP3	-0.62775
RIT1	-0.86925
SCML1	0.312333333333333
RHBDF2	0.30475
OR2G3	0.25
REXO1L1	0.0805
MAP3K7IP3	0.256875
C3orf57	-6.5635
FBXW11	0.141
ETAA1	-1.002
C14orf131	-0.591
AKT1S1	-0.25025
SLC12A5	-0.637625
C9orf164	1.46775
NRIP3	-0.544375
NOS1AP	-0.20875
TMEM121	-2.22625
SAP30BP	-0.3373
DGCR6	-1.1585
WDR76	-2.54925
FAM82B	-0.514333333333333
LOC606495	-1.2495
MAP9	-1.33758333333333
BCDIN3D	0.26375
CXorf36	1.963
DSCR3	-0.5009
ZFAND3	-0.4925
C7orf43	0.586
SPSB3	0.5232
C19orf19	0.88925
FAM133A	-3.29475
C12orf25	0.423
SLC39A3	-0.74625
DISP2	0.20425
PI4KAP2	-1.788
MKRN3	-2.23316666666667
ADAMTS13	-0.563375
CBLN3	0.3581
TTYH1	-1.57883333333333
C3orf18	-1.1935
FLJ13236	0.914
ZMYND12	0.59175
C18orf25	-0.552
GLB1L3	-0.9665
ATP13A5	0.0715
RANBP10	0.476
CD96	-1.3586
DENND1C	-0.02675
RBMS3	-0.7005
SLC41A3	0.5625
DGCR6L	-1.071
TMEM128	0.404833333333333
CSNK1G3	0.138571428571429
MOBKL2C	1.24725
TSPAN6	1.88925
MATN2	0.9849
MSL2L1	0.0541666666666667
ST6GALNAC2	-3.13816666666667
FGFBP2	-0.653625
FGL1	-6.21683333333333
MPP3	-0.626166666666667
ARHGEF6	-1.06216666666667
TGFBR2	1.901625
ACMSD	-0.6375
IL33	6.32025
C9orf5	0.2805
DEAF1	-0.3053
AMN	1.6695
DEFA6	0.568375
RNF212	-1.60925
METT5D1	0.149166666666667
CIB1	1.2898
TSSK1B	0.1555
KIAA1727	1.32625
ZNF680	-0.0566666666666667
LOC399900	-0.52
LOC152217	0.692333333333333
CTNNAL1	-2.014
CIT	-0.784833333333333
TLE6	-0.8875
ZNF607	-0.01075
HERC4	-0.7085
DRAP1	-0.9561
PEMT	-0.5
C10orf111	-0.5245
ZNF575	1.3945
KCTD7	0.042
MYO1F	0.476
LOC285382	1.57
RAB11A	0.584
PLCD3	0.549
C15orf28	0.11825
PTBP2	-1.411125
CTB-1048E9.5	-0.4015
C19orf60	0.967833333333333
C7orf25	0.314833333333333
SETD7	0.322875
HOXB9	3.245
VANGL1	-0.249
CHAF1B	-1.8655
NDUFA3	0.701
KIAA1328	-1.282
SHARPIN	0.505875
TTC23	-0.52025
UGP2	0.447666666666667
ANKIB1	0.155
CIRBP	-0.298285714285714
SEC14L4	-2.83683333333333
OVCH1	0.141166666666667
VPS52	-0.45625
FAT	2.684
M6PRBP1	0.2245
GPRIN3	1.375
PPM1F	-1.1925
TSR1	-0.48925
CCDC85A	0.10375
PCSK5	0.54025
ZFHX3	0.712
HEMK1	-0.356
PGBD2	0.302
RSRC2	0.0358333333333333
AURKC	-2.56066666666667
SCRIB	0.17675
ORM2	-4.096
FAM115A	0.4448
FZD6	0.00274999999999999
UNC119	-0.4235
GPX3	-1.6839
NOV	0.3345
CABC1	0.506625
CDC42SE2	0.7830625
EIF2S2	0.3647
RNF130	0.50425
CKAP5	-1.5185
RP11-413M3.2	0.442625
C10orf18	0.4052
TMEM93	0.184
DYX1C1	-0.10875
KCNMB2	-2.291
ANK3	1.04966666666667
KRT5	-2.6324
CDH12	-1.17375
QRSL1	0.567625
JUB	-0.92425
SHC4	-2.6145
CCL15	1.8075
CCDC22	0.21325
SNX24	-1.422
RARS	-0.3495
MORC2	-0.056
FAM48A	0.14175
MT1H	-1.1525
PPP1R14C	2.67966666666667
FOXD1	-1.19164285714286
C1orf213	-1.98225
AMT	-1.1841
DSN1	-0.63675
PTPLAD2	0.1355
DIS3L	-0.4455
RASL11A	1.55375
GPRC5B	-1.14225
FRMD7	-1.909
STRN4	0.6685
KITLG	1.34209090909091
HDGF	0.30025
OR1S1	0.4465
SETX	0.4196
DDR2	-0.9165
KCTD12	0.228
LYZL2	-0.8035
WDR52	0.105
TMEM2	2.003
ZNF579	0.852333333333333
LOC200810	0.67375
TNFSF9	-0.63575
PPFIA4	-3.15725
CNIH3	-0.4065
MAP4K4	-1.00828571428571
ROD1	1.31907142857143
ALS2CR12	-0.789166666666667
DOCK3	-1.06916666666667
PAQR9	-4.5175
ASB17	0.213333333333333
STX16	-0.29075
FEZ2	0.268166666666667
DLAT	-0.2905
KIF21B	-0.432166666666667
CDC5L	-0.19975
TMEM119	0.338166666666667
CRIP3	-1.36675
TPSD1	0.289833333333333
TEPP	0.668
GNGT2	0.34325
C21orf121	-0.221
WNK1	-0.385333333333333
FLJ10490	0.9948
OR51B5	-1.5615
LOC203547	-0.604125
HAS1	-1.3495
PPA1	1.06566666666667
ST7	-0.26625
C11orf46	0.0135
POPDC3	-3.26616666666667
ACOX2	3.27166666666667
ATCAY	0.086
TM4SF19	-2.2465
MFSD9	0.396833333333333
PDHB	0.04825
ERN1	-0.41175
LCE3C	0.6555
GPR111	-0.459
NOTCH3	0.711166666666667
ADAMTS5	1.28575
B3GALT1	-0.50325
UGCGL1	0.123833333333333
FAM58A	0.444333333333333
FBXO32	0.4795
CLPP	0.15825
NXPH1	-1.149
MTMR3	0.561
ATP1B3	0.019875
TMEM16A	2.52275
HIST1H3F	-0.601
TRIM25	0.119333333333333
SDCBP2	3.454
CRKL	-1.010375
HOXB2	-1.99733333333333
ANP32B	0.258625
GATM	2.839
AP4E1	-0.587125
EDG5	0.09975
CDKN3	-1.4355
CDH4	-2.34175
PGD	-0.910166666666667
RND1	0.2165
GAD1	-2.7617
MPG	0.399375
LOC440350	-0.2835
ZNF133	-1.0855
SERPINB12	0.639
AMELY	-0.0508333333333333
DHX36	-0.775
TNFAIP8L2	1.90116666666667
PHTF2	-0.793777777777778
CCDC112	-0.442833333333333
IQCC	-1.0595
HEYL	3.056
FTSJ2	-0.507
APPL1	0.2845
RAB43	0.0701428571428572
OR10G2	0.2795
WAC	-0.0343333333333333
ADCY9	-1.034
RUNDC2B	-0.370166666666667
PYCRL	0.0264
AGPAT7	0.599666666666667
SLC22A9	-0.980333333333333
CDKAL1	-0.72
PDYN	-0.5035
C20orf74	1.01075
MTMR11	4.535
VAV3	3.22791666666667
DAPL1	-0.514
STXBP3	0.33075
EIF3G	0.37175
ARHGAP22	-2.29475
NPFFR1	0.3005
NPC1	-1.1235
ALDH9A1	0.597
ZNF600	1.325125
ZNF678	-0.464
RASSF1	-0.339416666666667
ADD2	-2.70525
PITPNB	0.13575
PKD2L2	-0.750571428571429
LRP11	1.0795
CDKL1	-0.1095
SMEK2	0.68725
PRODH2	-2.74716666666667
C11orf54	0.766
SFRS11	-0.556833333333333
IL7	2.77433333333333
ALS2CR16	1.28575
BTG3	-0.105
PAK2	-0.222277777777778
RP11-679B17.1	-1.081
GATA4	-1.51066666666667
ATP2B1	0.081
LOC130940	0.496
C1orf172	2.20016666666667
ATF7IP2	0.101
SLC25A43	0.961333333333333
CENTG3	0.214
IGF2BP1	-3.893
FCHSD1	0.13
CAMK2N2	0.957333333333333
ELAVL3	-0.0211
NBPF15	-0.903
UBE2J2	-0.708090909090909
GNL2	-1.11175
PRR3	-0.3976
NLF2	1.043
OR4F6	0.0435
KLHL24	1.092
CCDC88A	-3.0198
SGPP1	-1.47916666666667
C10orf11	1.292
SLC35B4	-1.54166666666667
UGT3A2	-0.818
ARNT2	-2.3922
CBR1	0.19075
ITPR3	0.719666666666667
TRAPPC6B	-1.1073
AMZ1	-1.847
ARP11	1.6345
WDSUB1	0.2705
APBA1	0.662666666666667
RAB2A	0.5892
C6orf162	0.013625
HPSE2	-0.00975
PLCE1	1.65375
INSL3	0.28025
DLG1	0.2635
PTPLA	-3.64225
PIGX	-0.38225
TFIP11	-0.0906666666666667
FIBIN	2.228
POLR2G	-0.91775
GRAP2	-2.3191
DNAJB8	-0.1255
CNBP	0.701666666666667
WASF1	-2.30625
INPP5E	-1.1807
HSPB1	-0.6215
TMEM167	-0.6456
CUBN	-0.347
IGF1	-0.00825
ITPK1	0.6063
NAALAD2	-1.0985
G3BP1	0.2416
NT5DC1	1.22425
CYP39A1	3.279
TMEM139	2.9155
POLK	-0.8189
GLULD1	-1.3225
RBM15	-1.0335
AMZ2	-0.8925
GDF15	0.397333333333333
MESDC2	0.0535
INCA	0.426666666666667
ACY1L2	1.663
GZMM	-0.501166666666667
PAIP1	-0.1505
CACNA2D1	-0.44825
STK32C	-0.364833333333333
SH3BP4	0.805333333333333
DEC1	0.2745
PADI1	0.735
UBB	0.2375
PON3	0.9405
PROP1	0.4895
ANKRD13B	-0.4665
ADCK1	-0.47675
TCF25	0.328416666666667
SLC38A5	-0.33025
CXorf26	0.668166666666667
C19orf39	0.837
PPP1R13B	0.41
ARL2	-0.843
TCL6	-0.107416666666667
TOP3A	-0.475
SLC16A14	0.10325
FXYD6	0.8635
HIST1H4E	0.05175
BBC3	1.30636842105263
UNC5A	0.491666666666667
FAM86C	-0.3034
PI4KB	-0.431875
B3GAT1	-3.13775
SUSD2	-0.275833333333333
OAZ2	-0.823
NOC4L	0.18875
C10orf12	-0.1785
FADS1	-3.1725
LOC144097	-0.19475
DKK2	-0.00766666666666666
KIAA1949	-1.2295
RHOT1	-0.2743
OXT	0.526666666666667
GPR153	0.9275
ARL4A	1.01516666666667
SAAL1	-1.07825
CCDC64	0.0985
USE1	-0.0678333333333333
HNMT	1.19766666666667
PCGF3	-0.0819375
CYP2C19	0.41625
C20orf4	0.4095
CCDC11	-0.40325
ACSBG2	0.00274999999999999
RWDD2A	0.07375
PALLD	1.226375
CPLX4	1.053
LOC492311	0.936
