Hybridization REF	TCGA-AA-A01Q-01A-01R-A002-07
EPDR1	-2.8687
MUSK	0.0445
ZNF434	-0.774
SMARCD1	-0.171666666666667
ZFP106	0.00525
ZNF347	-2.9076
GTF2E1	0.335
RY1	-1.039
ATAD2B	0.223
ARHGAP17	-0.4655
KCNIP3	-1.48275
SFPQ	0.20075
GFRA4	1.314
AKR1B10	0.06825
TIGD6	0.103
RGS16	0.156625
URB1	-0.149
OR4C46	0.2625
TOP3B	-0.602
NFATC4	-0.237
CA14	-3.29325
BMPR1A	-0.535833333333333
SNRP70	-1.2455
PRL	-0.352416666666667
C6orf130	-0.1235
STAG2	-0.19325
CD55	-0.00107142857142858
RPS23	0.192833333333333
SSX2	-0.888666666666667
FDPSL2A	-0.686
FBXO27	-1.10925
SYNGR3	-0.349166666666667
TMSL3	2.25375
EML1	-3.3735
NUP93	-1.04958333333333
SMAD3	-0.7871
KIAA1189	0.597166666666667
HNRPUL2	0.6015
TBC1D12	0.7895
C16orf24	0.7285
MRVI1	0.9125
ZNF581	-0.414
ELOVL3	1.0605
OR51Q1	0.436
CACNB3	0.388
GALNT13	0.765875
C10orf84	0.5753125
NEDD4	-1.5123
SPO11	0.5095
OR5AU1	0.722
NEK4	-0.249214285714286
PRKAR2A	0.260666666666667
IHPK1	-0.577
ATP6V0B	-0.479625
CACNA1E	1.8095
CEACAM8	1.14966666666667
PEX14	-0.1835
FLJ12993	-3.233
ZBTB38	-0.225583333333333
PCTK2	-0.935666666666667
LRRC16	2.209
FBLIM1	0.983833333333333
FYCO1	0.864
RP5-1022P6.2	0.289583333333333
CMTM1	1.21766666666667
PLTP	-2.003
RAPH1	0.12175
DOCK8	0.05625
EZH2	-0.318066666666667
SLC25A1	-0.483166666666667
PLEKHB1	-0.0566
GRB7	1.9246
ZFP37	-2.2135
MRPL33	-0.736
PELO	-0.6265
ARMC1	-0.650636363636364
C9orf27	0.031375
FLJ25778	0.4045
C9orf37	-1.15616666666667
TMEM66	-0.61975
SPRN	0.5635
HBEGF	0.634125
PI4KA	-0.9925
LEPRE1	-0.9075
POU2AF1	0.161375
MRPL12	0.768333333333333
REP15	2.368
ZC3H3	-0.09625
RASAL1	1.7915
DDAH1	2.497375
ACBD5	1.32475
TMC2	0.3785
CCDC137	-0.212
SAMD13	2.62766666666667
UGT2B15	1.34416666666667
TIPARP	0.26225
DNASE1L3	1.679
TRIM72	1.07266666666667
DBX2	-0.3015
IPO8	0.569
C21orf88	-0.6678
MAP3K14	0.88825
LOC51233	0.118666666666667
GGTLA4	0.27675
PDE6D	-0.41275
ZNF117	-1.4725
CLK2	-0.51975
NKRF	-0.224
TNFSF15	1.8631
DUSP2	0.110875
SECISBP2	-0.015
GABRR2	0.065
PPAP2C	1.80275
LOC51145	0.101833333333333
PAG1	0.4165
PIK3C3	0.181
GNG10	-0.582
APOL4	1.433
ANKRD28	-0.667
STMN3	-2.6229
RAB14	-0.0974
CDK2AP2	-0.67575
HDDC3	0.10825
COMMD7	-0.4875
CXXC1	-0.1925
HMCN1	-2.75566666666667
CD40	1.094
DYNC1LI2	-1.1231875
GDI1	-0.337
LOC646938	0.819
VSNL1	0.831333333333333
PIH1D1	-0.934
RAET1G	-0.9075
KRTAP5-9	0.1605
EFTUD2	-0.08975
ZNF311	-0.126166666666667
ATP6V1G3	0.17325
OR2W3	-0.65975
SCN4A	-0.1795
MED10	-1.585625
FAM135A	2.1455
ARHGAP4	-1.82475
EHMT2	-0.20225
UFD1L	-0.39475
ERMP1	-0.10075
MAG1	-0.145333333333333
THAP8	-0.112833333333333
HACE1	-0.307333333333333
FAM82C	-0.763666666666667
C3orf20	0.375
UNC84A	-0.0703333333333333
SCD5	-1.00446153846154
LASS6	2.006375
LSG1	0.69275
MAL	-4.984
GPR22	-0.613
WDR5B	0.7535
ACTRT1	0.1865
C17orf60	-0.892833333333333
GRIN2C	0.361
ARMC8	0.0655833333333333
SLC47A1	-2.431
DMPK	-0.217
DHRS13	-0.2375
SMC1A	0.1695
KRTAP17-1	-0.277
SMYD5	-0.72475
TUSC2	0.182
CRHR2	0.639
KIR3DL2	0.574
CCDC104	-0.018
ATP2C1	0.60325
CROT	-0.63575
PABPC3	0.360166666666667
EGR1	0.0516666666666667
THSD1	0.80075
KHK	0.168
SLC12A2	4.1578125
CD58	-1.4395
STOX2	-2.6245
CCDC76	-0.3161
CCDC48	4.5075
DNAH1	0.4325
ZIC4	0.143375
OR1G1	0.561
PSMC6	-0.758333333333333
PROKR1	0.73
ABCB1	3.24375
TRAT1	-1.6615
LLGL1	0.324
MTF1	1.42375
USP54	2.857
PAGE2B	-2.0225
ITGB7	-2.82525
CCDC81	-0.428
LOC149837	0.41425
SCUBE1	1.0165
ZSCAN10	1.631
HUWE1	0.329
CDH17	7.508
CD180	-0.66975
IL17A	0.46475
TMPO	-0.6755
KIAA1524	0.231166666666667
HDGFRP3	-4.10833333333333
OXCT1	0.345545454545455
RRAS2	-0.285
LTBP2	0.0594375
SV2B	-0.554666666666667
CYP2A6	0.512125
PKD1L2	-1.62366666666667
PPM1M	-0.96725
FLJ22662	2.365
ZNF502	-1.93375
GP6	-0.17825
CRYBA2	-0.00700000000000001
LEF1	-3.2956
CTPS	-1.45542857142857
EYA1	-2.81983333333333
EPS8L1	0.11
MAPK14	-0.648
SERPINB2	-4.35375
GTF2F2	0.1475
ZNHIT4	-0.2975
PLA1A	1.407
C20orf114	-0.65825
HPR	-3.5485
C18orf2	-2.8235
SATB2	3.58075
KCNJ9	0.034
MGC157906	0.665
MOCS3	-0.28325
C17orf71	-0.987166666666667
PPHLN1	-0.736
HIST1H2BN	-1.025875
RAPGEF1	-0.36075
MAP3K8	0.05075
DLG4	0.6085
STC1	-0.608166666666667
CDGAP	0.67725
DDX26B	-0.30175
LOC150223	-0.82475
CPSF3	-0.7305
TMEM14A	0.02025
MYH3	-0.44825
GPKOW	-0.23925
SULT1A1	-0.0431666666666667
SPON1	-1.445
YY1AP1	-0.352833333333333
RAB23	-0.8205
PLA2G4A	-4.72875
MAPRE3	-0.84925
ZNF516	0.359785714285714
GGPS1	-0.11725
EXOC3L2	0.741875
C19orf42	-0.0947
MAP2K2	-0.266166666666667
HIST1H2BB	-1.416
RNF19B	1.63233333333333
C6orf128	-0.6295
TLR8	1.857
PCDHA9	-0.5665
CARS2	0.278875
CLUL1	-0.951666666666667
RHAG	-3.4255
UNK	0.05
EXOC8	-0.1394
C9orf95	0.94925
C14orf143	-0.870333333333333
MAML3	0.713375
LDHA	-2.0425
MRPL20	0.20025
KLHDC6	0.0871666666666667
ATP5S	0.704
C8orf55	-0.72975
PHF19	-1.72025
KRTAP13-4	0.83
TTC5	-0.67275
XKR5	-0.40475
SILV	-4.23083333333333
TEX28	-0.5525
TCTN1	-0.453
CX40.1	0.74075
PPP2R5C	0.198875
C12orf30	-0.855166666666667
CAPG	0.99475
MPZL1	0.1908
ARSB	-1.87916666666667
TDH	-1.83125
WASF4	1.96925
TSSK3	-0.218833333333333
7A5	0.2435
CRISPLD1	-2.92
MAD1L1	-0.7995
SPIN4	0.169666666666667
AMPD1	-1.6535
DPYSL5	-0.0675
INPP1	0.823
ANKRD11	-0.0988888888888889
NPAS4	-0.034375
GCET2	-0.00540000000000001
RNASE9	-0.0265
GUCY2D	0.414
CCDC98	-0.0295
FGF4	-0.155375
CPM	-2.11166666666667
SLC26A4	-2.38666666666667
PLD5	1.025
FAM59A	-0.5206
FBXO5	-1.43644444444444
SIPA1L1	0.273625
DPYS	0.2235
ATG4D	0.3665
TGM3	0.604
MTCH1	-0.92825
HK1	-0.200357142857143
CDC26	-0.34925
GALNT12	2.2615
LOC339229	-0.241
MRPL35	0.619875
ORC4L	0.237875
TNKS	0.317071428571429
C2orf24	-0.199333333333333
ZNF553	0.210833333333333
GGTLA1	0.7974
ZNF497	-2.2065
CDY1B	0.51725
SLC30A4	0.31575
TUB	-2.819625
ARHGEF18	0.43
ARRB1	-0.163
KCNK1	1.955625
EREG	-2.3606
SCAMP5	-0.88775
RUNDC3B	2.60725
ADAMTS20	-0.4445
IL17RB	0.1865
FLJ20323	-0.75425
MCAM	-0.574875
POLR3E	-2.03283333333333
AQR	0.516166666666667
IPMK	0.579
CDCA7	0.027375
CAMP	-1.78775
GRHL3	-1.785
ADAMTSL2	0.384833333333333
CLMN	1.7695
SSTR3	0.82
MAGEA5	0.403
OVOL2	3.81125
JMJD1B	0.2165
RBL2	0.3061
PYGO2	0.364
PPP1R10	0.549166666666667
CSE1L	-1.14866666666667
LCA5	-0.4875
RDH16	0.68475
ASRGL1	0.14375
TOM1	-0.437
PTX3	-5.051
TTC15	-0.15825
SCGB3A1	0.750333333333333
MRPL50	-0.29825
RCAN3	-1.661625
SLC26A11	-0.481
STYX	-0.5395
CINP	-0.31475
MARCH7	-0.6145
PFKM	0.253166666666667
SGMS1	-0.596666666666667
RIOK3	-0.3423
C1orf110	1.705
CES7	0.171125
LOC440248	-0.49525
PPP1R12C	-0.533
C10orf27	0.5055
ATG9A	-0.602
MRPS26	0.673125
TMEM40	-0.479
ELP3	-0.267
ZNF787	1.1207
HIAT1	-0.80475
C8orf34	0.408333333333333
MGC4655	-1.0084
PELI1	0.644333333333333
PPT1	-1.5351
SLC35C2	-0.615833333333333
C6orf125	-0.02075
MUC4	5.20616666666667
RFC4	-0.907571428571429
GNB2	-0.638833333333333
NUP50	0.15
SULT4A1	-1.31183333333333
C7	0.66675
CCDC130	0.428166666666667
ARRDC4	0.04975
RQCD1	-0.28625
GLYCTK	0.48725
AYTL2	-1.18654545454545
MTUS1	0.5444
LEMD3	-0.1465
PLEKHF2	-0.874
HOXA7	2.44975
GTF3C2	-0.657
DYNLRB2	-2.12
CNOT10	0.22525
MR1	-1.4745
FFAR1	0.17425
PRIC285	0.4205
SLITRK6	2.70325
LIX1	-1.8882
UBE1L2	-0.03075
F8	-0.02475
ACHE	0.253833333333333
KPNA5	-0.68525
TNFRSF12A	-2.30683333333333
EGR3	-1.2385
SERPIND1	-2.6885
OASL	2.494
IFRD1	-0.85225
WDFY1	-0.357166666666667
ZNF267	-0.69125
ACCN5	0.4505
ZBTB6	-0.14525
PPP1R3A	0.7455
PRRT3	0.4175
FBXL19	-0.3525
TXNIP	0.0549285714285714
ACTN2	-1.617
ATG9B	-0.248375
C9orf117	1.199375
IL27	-1.1835
RPL36AL	0.0245
KLK15	1.38775
CHAD	0.519
RAP2B	0.2644
HEBP2	0.686
ZNF342	0.125
CAMK2G	0.526833333333333
TLR3	2.42475
FGF14	0.11875
HMGB2	-0.568875
TRPM5	1.5915
OR5M11	0.418
KIF3B	0.510157894736842
PRICKLE2	-2.71025
MTMR9	-0.438625
C3orf27	0.43225
GLRA3	-1.46216666666667
NSDHL	-0.502
TMEM32	-0.1505
POLR2D	-0.961
MYADML	0.5495
C9orf114	-0.8245
MRGPRX1	-0.3625
TOPORS	0.47875
CLDN19	-1.1615
C1QL4	-0.311
RNF165	-2.569
DHRS9	0.05525
DNAH2	-0.652166666666667
FXR1	-0.506666666666667
ZMYM3	-0.537375
CASP3	0.838666666666667
FAM120C	-0.0420000000000001
SCLY	0.0485
CA7	0.096
ENTPD5	0.3945
ZNF461	-0.653125
PDIA5	0.08475
C1orf19	-0.978833333333333
TMEM67	-0.64
KCTD20	-1.056
WDR47	-0.928
FLJ38723	-0.176
KLRF1	-0.529333333333333
TAS2R16	0.2015
CLDN12	0.28175
PRKCE	-0.45725
UBXD4	-1.8495
ITGAM	1.141
GLT8D3	-0.503
WDR31	0.1993
RGS2	-0.08575
OR51L1	0.8635
MST1R	2.6505
KIAA1737	0.994
OR4A5	0.442
GLIS1	-1.81433333333333
PTMA	0.855428571428572
NAPA	-0.69225
PRDM11	-0.166
LIPF	0.445
DIRAS3	-1.4515
ASGR2	-3.749375
C1QTNF4	0.56225
PIK3R4	-0.262
ARMC3	-1.1105
NDUFV3	0.293
BTBD3	-0.886166666666667
PPP1R2	0.419166666666667
UBE2NL	-0.26675
FOSL2	0.719571428571429
FAM119A	-1.04766666666667
TUBA4A	-0.1272
KRTAP12-1	0.02
SFRS2	-0.2285
RHPN1	-0.1288
EEF2	0.177
ZDHHC11	2.3145
EPHA3	-1.6997
RBM12	0.05275
H2AFJ	-2.15458333333333
EDIL3	0.241
KIF26A	-1.6305
SERGEF	0.48475
B3GALT4	2.4755
LOC90925	0.207
OSCAR	-0.415125
NPFF	1.110625
DEDD	0.0255
TMEM155	-0.723142857142857
PTPN1	-0.3325
SCYL2	-0.163
SKAP1	0.65625
LEAP2	-1.99766666666667
GADD45G	1.2041
IFITM3	0.653125
PILRB	0.135666666666667
SLU7	0.0923125
DSC3	0.0515
DNMT3L	-1.19675
PAPD5	-0.57525
B3GNT3	2.786
LHCGR	0.1005
MSL-1	0.4455
UBE2S	-1.241125
SAP130	-0.4125
ANAPC11	-0.05225
MAGED4B	-3.4675
ATP6V1B2	0.371
C14orf179	0.75875
CAPZA1	-0.65625
CDYL2	-1.30383333333333
GLRX3	-0.979166666666667
LOC136288	-0.4015
MOBKL1A	-0.77075
HTR2B	-0.577
CRYGD	-0.0418333333333333
NUS1	-0.279
PGRMC1	-0.157
MYOM2	0.907
FLJ39653	0.0295
CHM	-0.3331
OR5M8	-0.0335
ZNF619	-0.063
FAM105A	2.096
CCNL1	0.107625
NAP1L3	-2.8605
C10orf57	1.449
B3GALNT1	-1.61483333333333
CSN1S2A	-0.668
TCP10L	-0.9795
GDAP2	-1.046375
DMKN	-3.18216666666667
COX6B1	1.0225
DNASE2	-0.222333333333333
MSH5	-0.5155
LGMN	0.3295
USP31	-0.8289
OR13C8	0.57
SDCBP	-0.0357
NUDT11	-5.21783333333333
PYGL	-1.44016666666667
SNPH	-1.43733333333333
B3GNT4	2.4355
MIZF	-0.5128
NUBPL	-1.374875
NOD1	0.931
CDH22	0.069
NUBP1	-0.335666666666667
DSCAM	-3.759
DGKI	-0.8465
FAM136A	-0.142
AKAP1	1.26583333333333
SLC16A6	-2.7735
RIN3	0.117
PSG2	-0.06075
DIP2B	0.401416666666667
PSORS1C1	-0.447
KIAA0495	-2.502
FLJ90709	-0.534833333333333
LPA	0.273
PIGA	-0.5905
LY75	4.14683333333333
UTS2	-5.00483333333333
RREB1	0.572875
GALNACT-2	-0.773
MGC3196	0.0545
FLJ31568	0.127
LPHN1	0.598375
SP1	0.604625
TOX4	0.265333333333333
HSPA9	0.778
APOBEC1	3.6365
SLC35E4	-0.0595
LSM5	-0.5665
SURF1	0.213
ZBTB1	-0.0699166666666666
GTF2F1	-0.064125
RPS15A	0.168428571428571
DUSP21	-0.452
GINS4	-0.853333333333333
MYO15A	-1.271
GIMAP7	2.87875
MGC13379	0.6035
ATP6V1E2	-0.196
UTP3	-0.09825
HNRPA3	-0.11625
MT4	-0.858
C14orf155	0.22725
U1SNRNPBP	0.2755
CKLF	-0.4755
PLEKHN1	1.72566666666667
MBNL1	0.623833333333333
NUP160	-0.75825
ACSM2A	-1.4245
LOC129881	-1.664
KIAA1529	-1.764
FLJ22639	-0.6535
HAND1	-0.16
GSX1	0.9875
FGA	-3.92375
SERPINB1	2.692
ZNF642	-0.3355
IGFBP1	-7.724
SLC1A1	2.25525
DHX57	-0.12975
ZNF766	-1.133
PTPN21	0.6532
GDPD3	-0.6665
PNPLA5	0.4095
TBR1	-0.3385
FAM116A	0.6345
IQGAP1	0.569375
FOS	1.527125
ZNF226	0.095375
FIGNL1	-0.314666666666667
C14orf1	0.026
ZMYND17	-0.1525
PUS7	0.0926666666666667
TUBB6	-2.092875
KCNQ2	-0.69875
MARCH6	-0.111166666666667
CCDC33	0.64
PRODH	0.00325000000000002
RBM11	2.40475
EPHA6	0.46875
SLC43A1	1.3185
LOC196541	0.217
NTN1	-0.104666666666667
ING4	-0.52925
PCDHB10	-0.411
DPH2	-0.3945
SPACA4	0.67175
FBXL21	-4.678
DIAPH1	-0.425
ZNF71	-0.4265
CEP76	-0.4265
CORO1A	-1.25425
RRM2	-0.60325
EDG4	0.4285
OS9	0.1485
SLC4A1AP	-0.31675
COG5	-0.8785
COPS8	-1.60325
NGLY1	-0.446
NCBP2	0.495
C17orf42	-0.0233333333333333
GPSM3	0.971625
SIL1	0.0858333333333333
ASB6	-0.2645
SMAD5OS	-0.3975
UNC93A	-3.0175
A1BG	-1.8505
C21orf62	0.5205
FMO5	0.172666666666667
ATRIP	-0.375666666666667
CEBPG	0.615
C7orf38	-0.944
TNFRSF1B	0.5275
CLEC1A	0.817833333333333
IQSEC1	-0.491625
PATZ1	-0.259
RBM22	0.6395
BAG2	-1.29466666666667
PAQR5	-0.7855
C9orf127	0.8821
THNSL1	0.51175
SHROOM3	2.6171
JAM2	-1.78775
SNRPN	-3.1085
ALX4	0.4135
CACNA1S	0.098
FAM130A1	-0.98175
CORIN	0.455
CD300LB	0.743
PLEKHG6	1.5205
LRRC40	-0.7525
PCLKC	1.3195
PCDHB16	-0.8895
WNT2B	1.4885
ASNS	-0.749444444444444
MRPL49	-0.467625
FLJ46111	0.1685
ISG20	-0.145625
SMU1	0.921166666666667
CASZ1	0.0475
POLR1D	0.420166666666667
GIN1	-0.80525
SNAG1	-0.3695
ANKRD29	-2.40425
CDKN2AIP	0.12025
KRR1	-0.254
CXCL1	3.88316666666667
EPM2A	-0.8626
PC	-0.534333333333333
DEFB127	-0.3015
PDZRN4	0.715
FAH	-1.104375
OR51E1	1.3555
CDC2L6	-0.221666666666667
DNTTIP1	-0.9485
PAX8	0.473
TMEM116	-1.61525
C1orf150	0.4215
PRO2012	0.161
MRPL40	-0.533
BEX1	-3.4952
SLC2A4	2.21866666666667
PKMYT1	-0.72375
FEZF2	0.121
SLC26A9	-1.04325
MAP2	-0.81325
LYL1	-1.63975
SLC25A19	-0.096
NOS3	0.9705
ZNF34	-0.4045
TMPRSS11F	-1.458
FAM43A	0.42625
FCRL4	2.31666666666667
KLF14	1.25075
FLRT2	-2.3985
WRN	-0.9005
SDF2	-0.4619
KRT8P12	0.27825
C6orf195	0.2095
C9orf125	1.9235
DZIP3	1.0525
RIT1	-0.879166666666667
SCML1	-0.221833333333333
RHBDF2	0.887625
OR2G3	0.266
REXO1L1	-0.4995
MAP3K7IP3	-0.195375
C3orf57	-6.3675
FBXW11	-0.4455
ETAA1	-0.79025
C14orf131	0.1935
AKT1S1	-0.60025
SLC12A5	-0.730875
C9orf164	0.9065
NRIP3	-0.985125
NOS1AP	-0.4175
TMEM121	-2.692
SAP30BP	-0.3809
DGCR6	0.0595
WDR76	-0.79425
FAM82B	-0.384333333333333
LOC606495	-0.394
MAP9	0.122583333333333
BCDIN3D	0.36825
CXorf36	1.82566666666667
DSCR3	-0.1365
ZFAND3	-0.6165
C7orf43	0.680666666666667
SPSB3	0.1539
C19orf19	1.44025
FAM133A	-3.549875
C12orf25	0.01375
SLC39A3	-0.61325
DISP2	-0.058
PI4KAP2	-1.892
MKRN3	-0.852666666666667
ADAMTS13	0.518875
CBLN3	0.3552
TTYH1	-1.71783333333333
C3orf18	-0.2945
FLJ13236	0.75225
ZMYND12	1.56175
C18orf25	-0.052875
GLB1L3	-0.993
ATP13A5	0.236
RANBP10	0.43975
CD96	-0.4405
DENND1C	0.7275
RBMS3	-1.7324
SLC41A3	0.890833333333333
DGCR6L	-0.109
TMEM128	-0.215333333333333
CSNK1G3	0.197285714285714
MOBKL2C	1.52625
TSPAN6	-0.250125
MATN2	0.0349
MSL2L1	1.2265
ST6GALNAC2	-1.55183333333333
FGFBP2	-1.288625
FGL1	-6.402
MPP3	1.401
ARHGEF6	-1.23466666666667
TGFBR2	-0.32075
ACMSD	-1.5725
IL33	1.0785
C9orf5	-0.391916666666667
DEAF1	0.7237
AMN	1.574
DEFA6	0.921125
RNF212	-2.16425
METT5D1	0.16
CIB1	0.7318
TSSK1B	0.08025
KIAA1727	0.66175
ZNF680	-0.984416666666667
LOC399900	-0.8845
LOC152217	1.00066666666667
CTNNAL1	-2.794
CIT	-0.903083333333333
TLE6	1.17775
ZNF607	0.025
HERC4	-0.383166666666667
DRAP1	-0.8675
PEMT	-0.1855
C10orf111	-0.36
ZNF575	1.806875
KCTD7	-0.3115
MYO1F	0.95825
LOC285382	2.7345
RAB11A	0.234
PLCD3	-0.2625
C15orf28	-0.2465
PTBP2	-0.847375
CTB-1048E9.5	-0.91475
C19orf60	1.686
C7orf25	-0.183166666666667
SETD7	0.811875
HOXB9	-4.221
VANGL1	-1.0820625
CHAF1B	-1.1575
NDUFA3	0.6325
KIAA1328	-0.306166666666667
SHARPIN	0.00849999999999999
TTC23	0.216125
UGP2	0.267666666666667
ANKIB1	-0.1636
CIRBP	0.568571428571429
SEC14L4	-2.94416666666667
OVCH1	-0.158833333333333
VPS52	-0.68775
FAT	0.626625
M6PRBP1	-0.88375
GPRIN3	0.6165
PPM1F	0.0181666666666667
TSR1	-0.243
CCDC85A	-0.07775
PCSK5	-0.889
ZFHX3	-1.71
HEMK1	-0.2577
PGBD2	0.221
RSRC2	-0.2185
AURKC	-1.56316666666667
SCRIB	-0.01425
ORM2	-3.7505
FAM115A	-0.0136
FZD6	-0.967875
UNC119	-0.6185
GPX3	-1.6628
NOV	-2.283875
CABC1	1.175875
CDC42SE2	0.830625
EIF2S2	-0.3771
RNF130	0.48225
CKAP5	-1.1425
RP11-413M3.2	1.25325
C10orf18	-0.1781
TMEM93	-0.1585
DYX1C1	1.986
KCNMB2	-2.14928571428571
ANK3	1.25758333333333
KRT5	-2.4515
CDH12	-0.980875
QRSL1	0.79325
JUB	-1.33575
SHC4	-3.03925
CCL15	1.45333333333333
CCDC22	0.113
SNX24	-2.118
RARS	0.01125
MORC2	0.0355
FAM48A	-0.328
MT1H	-0.697
PPP1R14C	-3.1035
FOXD1	-0.706571428571429
C1orf213	-1.71525
AMT	-0.6413
DSN1	-0.93125
PTPLAD2	-1.2455
DIS3L	0.1115
RASL11A	4.737
GPRC5B	-1.20375
FRMD7	-0.7805
STRN4	0.2765
KITLG	0.631227272727273
HDGF	-0.2675
OR1S1	-0.0345
SETX	-0.0327
DDR2	-1.978875
KCTD12	0.15125
LYZL2	-0.98025
WDR52	1.5955
TMEM2	1.789375
ZNF579	1.2155
LOC200810	0.45
TNFSF9	-0.972
PPFIA4	-3.0745
CNIH3	-1.506
MAP4K4	-2.11442857142857
ROD1	1.36292857142857
ALS2CR12	-0.472166666666667
DOCK3	-0.342833333333333
PAQR9	-4.5535
ASB17	-0.1536
STX16	-1.063625
FEZ2	-0.163
DLAT	-0.332166666666667
KIF21B	-0.554833333333333
CDC5L	-0.103
TMEM119	0.251333333333333
CRIP3	-1.10625
TPSD1	0.529333333333333
TEPP	1.14425
GNGT2	1.34825
C21orf121	0.562
WNK1	-0.333333333333333
FLJ10490	1.3834
OR51B5	-1.562
LOC203547	-0.570875
HAS1	-1.576
PPA1	0.8565
ST7	-0.674375
C11orf46	-0.194
POPDC3	-3.655
ACOX2	2.07516666666667
ATCAY	0.144166666666667
TM4SF19	-2.40975
MFSD9	0.409
PDHB	-0.79225
ERN1	-0.26225
LCE3C	0.5655
GPR111	-0.031
NOTCH3	0.718666666666667
ADAMTS5	0.914
B3GALT1	-1.37975
UGCGL1	-0.863666666666667
FAM58A	0.196333333333333
FBXO32	-0.29875
CLPP	-0.19075
NXPH1	-2.272
MTMR3	0.953166666666667
ATP1B3	0.131875
TMEM16A	3.888
HIST1H3F	-0.254166666666667
TRIM25	0.225833333333333
SDCBP2	2.6515
CRKL	-0.94625
HOXB2	-2.62333333333333
ANP32B	-0.00137499999999997
GATM	0.6825
AP4E1	-0.350375
EDG5	0.257625
CDKN3	-1.09266666666667
CDH4	-2.684
PGD	-0.686833333333333
RND1	0.739
GAD1	-3.018
MPG	-0.075375
LOC440350	-0.0925
ZNF133	0.3565
SERPINB12	0.3685
AMELY	0.127333333333333
DHX36	-0.461
TNFAIP8L2	2.561
PHTF2	-1.06611111111111
CCDC112	0.5295
IQCC	-0.587
HEYL	3.36683333333333
FTSJ2	-0.716333333333333
APPL1	0.363625
RAB43	0.311857142857143
OR10G2	0.1245
WAC	0.0398333333333334
ADCY9	-0.15025
RUNDC2B	-0.0646666666666666
PYCRL	0.365
AGPAT7	1.38316666666667
SLC22A9	-1.52066666666667
CDKAL1	-0.304
PDYN	-0.607333333333333
C20orf74	2.205
MTMR11	3.11225
VAV3	1.22541666666667
DAPL1	-2.70675
STXBP3	-0.5125
EIF3G	0.055
ARHGAP22	-0.4635
NPFFR1	0.366
NPC1	-1.18216666666667
ALDH9A1	1.19883333333333
ZNF600	0.808625
ZNF678	-0.875166666666667
RASSF1	-0.0898333333333333
ADD2	-3.157125
PITPNB	0.546
PKD2L2	0.348142857142857
LRP11	-0.78375
CDKL1	-0.228
SMEK2	0.20125
PRODH2	-2.6305
C11orf54	0.696666666666667
SFRS11	-0.437833333333333
IL7	3.07866666666667
ALS2CR16	2.16075
BTG3	-0.4195
PAK2	0.389222222222222
RP11-679B17.1	-3.40675
GATA4	-1.653
ATP2B1	-0.12025
LOC130940	-0.589
C1orf172	3.11016666666667
ATF7IP2	-0.09425
SLC25A43	0.153
CENTG3	0.257916666666667
IGF2BP1	-3.913
FCHSD1	0.5275
CAMK2N2	1.9515
ELAVL3	0.1487
NBPF15	0.0328333333333333
UBE2J2	-0.537454545454546
GNL2	-0.449
PRR3	0.0485
NLF2	1.683
OR4F6	0.6425
KLHL24	1.142
CCDC88A	-2.3148
SGPP1	-1.08366666666667
C10orf11	-2.2415
SLC35B4	-1.53633333333333
UGT3A2	-1.1895
ARNT2	-2.8482
CBR1	0.3445
ITPR3	1.16266666666667
TRAPPC6B	-0.6901
AMZ1	-0.666
ARP11	1.1745
WDSUB1	0.03775
APBA1	0.278833333333333
RAB2A	0.2523
C6orf162	0.5385
HPSE2	0.41225
PLCE1	1.5615
INSL3	0.49375
DLG1	0.6256
PTPLA	-3.33375
PIGX	-0.179375
TFIP11	0.102333333333333
FIBIN	0.133
POLR2G	-0.90975
GRAP2	-2.4371
DNAJB8	-0.129
CNBP	0.808666666666667
WASF1	-0.65375
INPP5E	-1.1027
HSPB1	-1.59075
TMEM167	-0.4935
CUBN	-0.34575
IGF1	-0.12075
ITPK1	0.6627
NAALAD2	-1.1015
G3BP1	0.3727
NT5DC1	0.8945
CYP39A1	-0.6445
TMEM139	1.84558333333333
POLK	-0.9282
GLULD1	-1.554
RBM15	-0.628833333333333
AMZ2	-0.691
GDF15	-0.488166666666667
MESDC2	-0.376
INCA	1.66666666666667
ACY1L2	-0.1505
GZMM	-0.343166666666667
PAIP1	-0.83675
CACNA2D1	-1.202
STK32C	-0.573
SH3BP4	-0.0743333333333333
DEC1	0.3115
PADI1	-0.336
UBB	0.2377
PON3	-3.331
PROP1	0.8815
ANKRD13B	0.329
ADCK1	0.03725
TCF25	1.12591666666667
SLC38A5	-3.0565
CXorf26	0.142333333333333
C19orf39	0.056
PPP1R13B	1.663
ARL2	-1.006
TCL6	0.585333333333333
TOP3A	-1.748
SLC16A14	0.627875
FXYD6	-0.453333333333333
HIST1H4E	0.65875
BBC3	1.57405263157895
UNC5A	0.271333333333333
FAM86C	-0.5016
PI4KB	-0.31425
B3GAT1	-3.5175
SUSD2	0.0118333333333333
OAZ2	-0.702833333333333
NOC4L	0.2235
C10orf12	-0.9355
FADS1	-3.39916666666667
LOC144097	-0.77125
DKK2	-0.641
KIAA1949	-1.2935
RHOT1	-0.1454
OXT	0.592
GPR153	1.586
ARL4A	-0.946833333333333
SAAL1	-1.15475
CCDC64	0.881
USE1	-0.130166666666667
HNMT	0.647666666666667
PCGF3	0.46575
CYP2C19	0.486
C20orf4	-0.2955
CCDC11	0.0515
ACSBG2	0.34875
RWDD2A	0.5135
PALLD	1.175375
CPLX4	-0.866
LOC492311	0.99175
