Hybridization REF	TCGA-AA-A01F-01A-01R-A002-07
ATAD2B	0.480125
ARHGAP17	0.2555
KCNIP3	-1.81475
SFPQ	0.01825
GFRA4	0.113666666666667
AKR1B10	2.03425
TIGD6	0.575666666666667
RGS16	1.11175
URB1	0.0861666666666667
OR4C46	0.0858
TOP3B	-1.4295
NFATC4	-0.389
CA14	-5.2715
BMPR1A	0.791333333333333
SNRP70	-1.177625
PRL	-0.1595
C6orf130	-0.51075
STAG2	0.50825
CD55	0.739142857142857
RPS23	1.1355
SSX2	-1.4035
FDPSL2A	-0.10725
FBXO27	-1.369625
SYNGR3	-1.74483333333333
TMSL3	0.9835
EML1	-3.659
NUP93	-0.836833333333333
SMAD3	0.0293
KIAA1189	0.175833333333333
HNRPUL2	0.667666666666667
TBC1D12	1.22383333333333
C16orf24	0.289
MRVI1	1.29916666666667
ZNF581	0.0075
ELOVL3	-1.1535
OR51Q1	0.379
CACNB3	0.220666666666667
GALNT13	-1.501375
C10orf84	0.8275625
NEDD4	1.2115
SPO11	0.34
OR5AU1	0.5785
NEK4	0.2385
PRKAR2A	0.297166666666667
IHPK1	-0.9075
ATP6V0B	-0.221625
CACNA1E	0.642
CEACAM8	1.5915
PEX14	-0.767
FLJ12993	-0.0965
ZBTB38	0.858083333333333
PCTK2	-0.516333333333333
LRRC16	1.4432
FBLIM1	0.772166666666667
FYCO1	0.52075
RP5-1022P6.2	1.61925
CMTM1	0.174666666666667
PLTP	-0.5475
RAPH1	0.902125
DOCK8	-1.019
EZH2	-0.660133333333333
SLC25A1	-0.474666666666667
PLEKHB1	1.6151
GRB7	1.508
ZFP37	-0.801
MRPL33	-0.09675
PELO	-0.49975
ARMC1	-0.0299090909090909
C9orf27	0.23575
FLJ25778	0.7785
C9orf37	-1.36266666666667
TMEM66	0.04175
SPRN	0.22275
HBEGF	2.2175
PI4KA	-0.9225
LEPRE1	-1.92675
POU2AF1	-5.01475
MRPL12	-0.184166666666667
REP15	-0.2185
ZC3H3	0.75275
RASAL1	0.63225
DDAH1	2.473125
ACBD5	1.431875
TMC2	-0.047
CCDC137	-1.169
SAMD13	0.838
UGT2B15	-4.51883333333333
TIPARP	-0.72025
DNASE1L3	1.03075
TRIM72	0.4215
DBX2	0.014
IPO8	0.19975
C21orf88	-1.0864
MAP3K14	-0.3785
LOC51233	0.0941666666666667
GGTLA4	2.008
PDE6D	0.4755
ZNF117	0.09775
CLK2	-0.38975
NKRF	0.5315
TNFSF15	2.4937
DUSP2	-2.396875
SECISBP2	0.1386
GABRR2	-0.1065
PPAP2C	0.853
LOC51145	-0.367833333333333
PAG1	-0.929875
PIK3C3	-0.7475
GNG10	-0.426
APOL4	0.647
ANKRD28	-0.446
STMN3	0.9899
RAB14	0.5309
CDK2AP2	0.15075
HDDC3	0.177
COMMD7	0.744125
CXXC1	-1.14975
HMCN1	-2.338
CD40	-2.08375
DYNC1LI2	0.73075
GDI1	0.23425
LOC646938	-0.00699999999999999
VSNL1	1.54283333333333
PIH1D1	-0.567166666666667
RAET1G	-0.2195
KRTAP5-9	0.458
EFTUD2	-0.9195
ZNF311	-0.187166666666667
ATP6V1G3	-0.337
OR2W3	-1.2215
SCN4A	-0.37
MED10	-0.414125
FAM135A	2.3603
ARHGAP4	-3.599
EHMT2	-0.438125
UFD1L	-0.0605
ERMP1	0.4565
MAG1	0.283
THAP8	-0.145833333333333
HACE1	-0.202666666666667
FAM82C	0.782166666666667
C3orf20	-0.00549999999999999
UNC84A	0.371166666666667
SCD5	-1.02738461538462
LASS6	2.081875
LSG1	0.03125
MAL	-6.19425
GPR22	0.388
WDR5B	0.53925
ACTRT1	-1.085
C17orf60	-0.495166666666667
GRIN2C	-0.6399
ARMC8	-0.762166666666667
SLC47A1	-4.08883333333333
DMPK	-0.4365
DHRS13	-0.532833333333333
SMC1A	-0.373333333333333
KRTAP17-1	-0.14
SMYD5	0.08775
TUSC2	-0.266125
CRHR2	0.532
KIR3DL2	0.4365
CCDC104	0.07975
ATP2C1	0.34575
CROT	1.14925
PABPC3	0.7945
EGR1	-1.12266666666667
THSD1	2.103
KHK	0.51025
SLC12A2	2.22825
CD58	0.0595
STOX2	-3.142
CCDC76	-0.2355
CCDC48	2.5855
DNAH1	0.1005
ZIC4	-0.330375
OR1G1	0.5295
PSMC6	-0.646166666666667
PROKR1	0.3025
ABCB1	-0.324625
TRAT1	-2.55
LLGL1	-0.1575
MTF1	0.62625
USP54	2.20825
PAGE2B	-1.403
ITGB7	-4.02425
CCDC81	-0.596
LOC149837	0.98125
SCUBE1	0.479
ZSCAN10	-0.255
HUWE1	0.434928571428571
CDH17	7.2865
CD180	-1.154
IL17A	1.04425
TMPO	-0.487
KIAA1524	-1.11883333333333
HDGFRP3	-4.91133333333333
OXCT1	-3.93990909090909
RRAS2	-4.861
LTBP2	-0.0348125
SV2B	-2.96
CYP2A6	0.457875
PKD1L2	-1.51683333333333
PPM1M	-2.1355
FLJ22662	2.72766666666667
ZNF502	1.3495
GP6	-0.69625
CRYBA2	0.19075
LEF1	-2.8891
CTPS	-1.681
EYA1	-3.97866666666667
EPS8L1	0.6395
MAPK14	0.636416666666667
SERPINB2	-5.592375
GTF2F2	1.398
ZNHIT4	0.19
PLA1A	-0.63925
C20orf114	-0.64825
HPR	-4.661
C18orf2	-3.64716666666667
SATB2	1.23875
KCNJ9	0.065125
MGC157906	0.063
MOCS3	1.18125
C17orf71	-1.073
PPHLN1	0.0331
HIST1H2BN	-2.306875
RAPGEF1	-0.346125
MAP3K8	2.52775
DLG4	-0.381666666666667
STC1	-2.17725
CDGAP	-0.35575
DDX26B	-3.2695
LOC150223	-1.32075
CPSF3	-0.285166666666667
TMEM14A	0.3605
MYH3	-2.89675
GPKOW	0.0765
SULT1A1	-0.299833333333333
SPON1	-0.3098
YY1AP1	-0.163166666666667
RAB23	0.26175
PLA2G4A	-0.00175
MAPRE3	0.39375
ZNF516	-0.142214285714286
GGPS1	0.12375
EXOC3L2	-0.086625
C19orf42	-0.1982
MAP2K2	-0.0871666666666667
HIST1H2BB	-2.4075
RNF19B	1.79266666666667
C6orf128	-1.33416666666667
TLR8	0.865
PCDHA9	0.00600000000000001
CARS2	1.28525
CLUL1	-1.05116666666667
RHAG	-4.12916666666667
UNK	-0.5455
EXOC8	1.0518
C9orf95	0.6875
C14orf143	-0.438833333333333
MAML3	0.5985
LDHA	-1.70175
MRPL20	-0.31925
KLHDC6	0.228333333333333
ATP5S	0.167
C8orf55	-0.202
PHF19	-1.517625
KRTAP13-4	0.7335
TTC5	-0.8955
XKR5	-0.1995
SILV	-5.10533333333333
TEX28	-0.256
TCTN1	-0.94725
CX40.1	0.594
PPP2R5C	0.4205
C12orf30	-0.647333333333333
CAPG	1.979
MPZL1	1.2189
ARSB	-2.249
TDH	-1.76675
WASF4	0.04825
TSSK3	-1.138
7A5	3.1265
CRISPLD1	-1.822
MAD1L1	-0.772
SPIN4	0.930166666666667
AMPD1	-1.433
DPYSL5	-0.063
INPP1	1.93666666666667
ANKRD11	-0.0770555555555556
NPAS4	0.421125
GCET2	-0.7645
RNASE9	0.75
GUCY2D	0.233166666666667
CCDC98	0.0345
FGF4	-0.488625
CPM	-4.04333333333333
SLC26A4	-1.033
PLD5	-0.505
FAM59A	0.9422
FBXO5	-1.18211111111111
SIPA1L1	0.37875
DPYS	0.06325
ATG4D	-0.329
TGM3	1.7325
MTCH1	-0.69475
HK1	-0.177714285714286
CDC26	-0.4545
GALNT12	-0.285833333333333
LOC339229	-0.80175
MRPL35	0.066875
ORC4L	0.568375
TNKS	0.281714285714286
C2orf24	0.0406666666666667
ZNF553	-0.405833333333333
GGTLA1	0.9092
ZNF497	-2.82575
CDY1B	0.801
SLC30A4	1.177
TUB	-2.880125
ARHGEF18	0.617
ARRB1	0.696
KCNK1	1.3685
EREG	1.7843
SCAMP5	-0.33675
RUNDC3B	-1.257
ADAMTS20	0.2275
IL17RB	-0.08
FLJ20323	0.00100000000000001
MCAM	-1.186625
POLR3E	-0.05125
AQR	-0.0458333333333333
IPMK	1.253
CDCA7	1.84375
CAMP	-2.0745
GRHL3	2.4725
ADAMTSL2	0.364666666666667
CLMN	1.67016666666667
SSTR3	0.6225
MAGEA5	-2.37516666666667
OVOL2	3.4405
JMJD1B	0.9595
RBL2	0.9295
PYGO2	-0.048
PPP1R10	0.039
CSE1L	0.0348333333333333
LCA5	-0.60125
RDH16	-0.2765
ASRGL1	-0.801625
TOM1	0.6005
PTX3	-7.035
TTC15	0.74825
SCGB3A1	0.29
MRPL50	-0.375
RCAN3	1.224
SLC26A11	-0.958
STYX	-0.959166666666667
CINP	-0.155
MARCH7	0.03225
PFKM	-1.07666666666667
SGMS1	0.502333333333333
RIOK3	0.7433
C1orf110	0.3715
CES7	0.0567142857142857
LOC440248	-1.1165
PPP1R12C	-0.71675
C10orf27	0.796
ATG9A	-0.39725
MRPS26	-0.1365
TMEM40	-1.59625
ELP3	-0.1788
ZNF787	0.2405
HIAT1	-0.11025
C8orf34	0.031
MGC4655	-1.1516
PELI1	1.6915
PPT1	-1.6673
SLC35C2	-0.1205
C6orf125	-0.86225
MUC4	1.028
RFC4	-1.80357142857143
GNB2	0.512666666666667
NUP50	0.427785714285714
SULT4A1	-1.58066666666667
C7	1.5965
CCDC130	-0.00383333333333333
ARRDC4	0.21575
RQCD1	-0.566
GLYCTK	0.36825
AYTL2	0.044
MTUS1	2.1029
LEMD3	0.484333333333333
PLEKHF2	-0.0655
HOXA7	-1.048625
GTF3C2	-0.38
DYNLRB2	-1.66875
CNOT10	-0.64725
MR1	-1.85116666666667
FFAR1	0.37825
PRIC285	0.49825
SLITRK6	-1.173
LIX1	-2.2849
UBE1L2	0.00424999999999999
F8	0.017625
ACHE	0.211666666666667
KPNA5	-0.212
TNFRSF12A	-1.35516666666667
EGR3	-2.181
SERPIND1	-3.17616666666667
OASL	0.79275
IFRD1	-1.06325
WDFY1	0.860666666666667
ZNF267	0.7315
ACCN5	0.00499999999999998
ZBTB6	0.42425
PPP1R3A	0.61
PRRT3	-1.299
FBXL19	-0.739
TXNIP	-0.579785714285714
ACTN2	-3.0805
ATG9B	1.2245
C9orf117	0.2005
IL27	0.498
RPL36AL	-0.2805
KLK15	-0.0745
CHAD	-0.0055
RAP2B	-0.8311
HEBP2	2.0395
ZNF342	0.504
CAMK2G	0.600833333333333
TLR3	-0.81325
FGF14	0.17125
HMGB2	-1.5335
TRPM5	1.8155
OR5M11	-0.214
KIF3B	2.06615789473684
PRICKLE2	-3.283
MTMR9	-0.485125
C3orf27	0.03475
GLRA3	-2.2785
NSDHL	0.589
TMEM32	0.491
POLR2D	-0.127333333333333
MYADML	0.2305
C9orf114	-0.85125
MRGPRX1	0.4945
TOPORS	0.07575
CLDN19	-1.038
C1QL4	-0.69
RNF165	-3.071
DHRS9	2.4415
DNAH2	1.0885
FXR1	-1.51633333333333
ZMYM3	-0.614125
CASP3	0.286833333333333
FAM120C	-0.65225
SCLY	0.02275
CA7	0.7015
ENTPD5	0.515
ZNF461	-0.385125
PDIA5	0.0205
C1orf19	-0.341833333333333
TMEM67	-0.47675
KCTD20	-0.1235
WDR47	0.071
FLJ38723	0.582
KLRF1	-0.409833333333333
TAS2R16	0.324
CLDN12	2.275
PRKCE	0.85625
UBXD4	0.1445
ITGAM	-0.261833333333333
GLT8D3	-0.380375
WDR31	0.8423
RGS2	-2.36925
OR51L1	0.6005
MST1R	2.33525
KIAA1737	0.248
OR4A5	-0.1915
GLIS1	-3.0255
PTMA	0.320928571428571
NAPA	0.58525
PRDM11	-0.16475
LIPF	1.702
DIRAS3	-1.6665
ASGR2	-4.91925
C1QTNF4	-1.4095
PIK3R4	-0.668833333333333
ARMC3	-0.06925
NDUFV3	-0.359833333333333
BTBD3	-0.0215
PPP1R2	0.257166666666667
UBE2NL	-0.44475
FOSL2	1.36021428571429
FAM119A	-0.608333333333333
TUBA4A	0.5217
KRTAP12-1	0.26175
SFRS2	-0.3675
RHPN1	-0.5178
EEF2	0.611833333333333
ZDHHC11	-2.18066666666667
EPHA3	-2.039
RBM12	-0.07025
H2AFJ	1.52625
EDIL3	1.364
KIF26A	0.469
SERGEF	-0.1855
B3GALT4	1.884
LOC90925	0.287833333333333
OSCAR	-0.582875
NPFF	-0.701125
DEDD	0.82325
TMEM155	-1.49
PTPN1	-0.04375
SCYL2	0.0208333333333334
SKAP1	1.4445
LEAP2	-1.03933333333333
GADD45G	2.2868
IFITM3	0.978875
PILRB	0.0793333333333334
SLU7	0.140125
DSC3	-1.13475
DNMT3L	-1.62825
PAPD5	1.001625
B3GNT3	3.621
LHCGR	0.57
MSL-1	1.11175
UBE2S	-1.328375
SAP130	-0.18925
ANAPC11	-0.65375
MAGED4B	-4.025
ATP6V1B2	0.3915
C14orf179	0.799875
CAPZA1	-0.05625
CDYL2	-0.668833333333333
GLRX3	0.457
LOC136288	-0.4185
MOBKL1A	-0.8875
HTR2B	-0.998
CRYGD	-0.222833333333333
NUS1	-0.1075
PGRMC1	0.752
MYOM2	-0.6285
FLJ39653	-1.53316666666667
CHM	0.696
OR5M8	1.073
ZNF619	-1.4175
FAM105A	3.95475
CCNL1	-0.77375
NAP1L3	-3.75975
C10orf57	1.316
B3GALNT1	-2.58166666666667
CSN1S2A	0.3335
TCP10L	-1.9315
GDAP2	0.077
DMKN	0.152833333333333
COX6B1	0.57475
DNASE2	-0.769666666666667
MSH5	-0.92525
LGMN	-0.507875
USP31	0.0883
OR13C8	0.299
SDCBP	0.5819
NUDT11	-4.89383333333333
PYGL	-2.5025
SNPH	-2.02733333333333
B3GNT4	-0.3045
MIZF	-0.7886
NUBPL	0.839375
NOD1	0.830333333333333
CDH22	0.259
NUBP1	-0.565666666666667
DSCAM	-4.331
DGKI	-1.2895
FAM136A	0.18775
AKAP1	1.488
SLC16A6	-4.107
RIN3	-0.5745
PSG2	-0.7225
DIP2B	0.114
PSORS1C1	2.9795
KIAA0495	-3.9225
FLJ90709	-0.402666666666667
LPA	-0.338666666666667
PIGA	0.315833333333333
LY75	5.43766666666667
UTS2	-3.98083333333333
RREB1	0.402
GALNACT-2	0.505
MGC3196	-0.448
FLJ31568	3.9125
LPHN1	0.084625
SP1	0.87875
TOX4	-0.411833333333333
HSPA9	0.4552
APOBEC1	4.3515
SLC35E4	-0.54925
LSM5	-0.14525
SURF1	-0.86875
ZBTB1	0.125166666666667
GTF2F1	-0.03125
RPS15A	0.307785714285714
DUSP21	-0.614166666666667
GINS4	-1.80583333333333
MYO15A	-0.828833333333333
GIMAP7	0.92225
MGC13379	0.11225
ATP6V1E2	-1.31783333333333
UTP3	0.11175
HNRPA3	-0.4645625
MT4	0.02
C14orf155	0.2145
U1SNRNPBP	-0.33325
CKLF	-0.0631666666666667
PLEKHN1	1.3165
MBNL1	-0.36475
NUP160	-1.4305
ACSM2A	-1.7615
LOC129881	-1.09925
KIAA1529	-2.356
FLJ22639	0.00949999999999999
HAND1	-1.557
GSX1	0.3635
FGA	-4.01113333333333
SERPINB1	2.01725
ZNF642	0.75825
IGFBP1	-8.276
SLC1A1	1.67775
DHX57	0.01725
ZNF766	-0.3025
PTPN21	-0.797
GDPD3	0.141333333333333
PNPLA5	0.459
TBR1	0.0135
FAM116A	-0.08875
IQGAP1	1.165375
FOS	1.366375
ZNF226	-0.789375
FIGNL1	0.508666666666667
C14orf1	0.124666666666667
ZMYND17	0.4435
PUS7	0.6435
TUBB6	-2.917625
KCNQ2	-0.73475
MARCH6	0.103
CCDC33	-0.092
PRODH	-2.513
RBM11	-2.3305
EPHA6	0.528875
SLC43A1	-0.5595
LOC196541	0.261142857142857
NTN1	0.0915833333333333
ING4	-1.0535
PCDHB10	0.4505
DPH2	-0.582166666666667
SPACA4	1.0545
FBXL21	-3.8165
DIAPH1	0.324666666666667
ZNF71	0.221666666666667
CEP76	-1.249
CORO1A	-1.0075
RRM2	-0.250875
EDG4	0.56925
OS9	-0.3175
SLC4A1AP	0.2875
COG5	1.0745
COPS8	-0.91475
NGLY1	-0.7825
NCBP2	-0.446
C17orf42	0.609
GPSM3	-0.222125
SIL1	0.236166666666667
ASB6	-1.02675
SMAD5OS	-1.06616666666667
UNC93A	0.82025
A1BG	-2.60683333333333
C21orf62	0.3835
FMO5	0.498833333333333
ATRIP	-0.843833333333333
CEBPG	1.0145
C7orf38	0.614
TNFRSF1B	1.51433333333333
CLEC1A	0.5885
IQSEC1	-0.771875
PATZ1	0.2032
RBM22	1.201125
BAG2	-4.44816666666667
PAQR5	0.501
C9orf127	1.3489
THNSL1	0.226
SHROOM3	2.08
JAM2	-2.609
SNRPN	-1.49575
ALX4	-0.1865
CACNA1S	0.4715
FAM130A1	-0.4415
CORIN	0.395
CD300LB	0
PLEKHG6	2.4795
LRRC40	-1.1795
PCLKC	2.5605
PCDHB16	-2.99316666666667
WNT2B	0.592
ASNS	-1.20933333333333
MRPL49	-0.304375
FLJ46111	0.77025
ISG20	-0.774875
SMU1	-0.474
CASZ1	0.2145
POLR1D	1.072
GIN1	-0.601
SNAG1	-0.723166666666667
ANKRD29	-2.78225
CDKN2AIP	0.64275
KRR1	-0.61675
CXCL1	5.1065
EPM2A	-0.6592
PC	-2.61916666666667
DEFB127	0.148
PDZRN4	0.162
FAH	-0.7115
OR51E1	2.159
CDC2L6	0.58
DNTTIP1	1.34425
PAX8	-0.474
TMEM116	-2.135
C1orf150	0.168
PRO2012	0.11875
MRPL40	-0.5215
BEX1	-4.1204
SLC2A4	0.0138333333333333
PKMYT1	-1.022
FEZF2	-0.596333333333333
SLC26A9	-0.139
MAP2	-0.385636363636364
LYL1	-2.56475
SLC25A19	-1.16166666666667
NOS3	0.6795
ZNF34	0.561
TMPRSS11F	-0.66325
FAM43A	0.07225
FCRL4	0.263833333333333
KLF14	0.22425
FLRT2	-2.79433333333333
WRN	-0.6345
SDF2	0.1848
KRT8P12	0.09025
C6orf195	0.606
C9orf125	1.91416666666667
DZIP3	-1.1665
RIT1	-0.434833333333333
SCML1	1.3985
RHBDF2	-0.291125
OR2G3	0.079
REXO1L1	-0.345
MAP3K7IP3	0.56525
C3orf57	-7.262
FBXW11	0.477833333333333
ETAA1	-0.78175
C14orf131	-0.7892
AKT1S1	0.129
SLC12A5	-0.856125
C9orf164	1.70325
NRIP3	-1.911125
NOS1AP	0.37575
TMEM121	-3.4835
SAP30BP	-0.7301
DGCR6	-0.79125
WDR76	-1.6295
FAM82B	-0.307083333333333
LOC606495	0.089
MAP9	-2.23216666666667
BCDIN3D	-0.7985
CXorf36	1.8215
DSCR3	-0.3844
ZFAND3	-0.38675
C7orf43	0.7245
SPSB3	-0.2389
C19orf19	0.3225
FAM133A	-3.13257142857143
C12orf25	0.16875
SLC39A3	-0.714125
DISP2	-0.69775
PI4KAP2	-1.08
MKRN3	-2.8655
ADAMTS13	-0.836875
CBLN3	0.4169
TTYH1	-2.19616666666667
C3orf18	-2.041
FLJ13236	-0.40775
ZMYND12	1.3895
C18orf25	-0.162875
GLB1L3	-1.776
ATP13A5	-0.3555
RANBP10	0.20325
CD96	-2.1357
DENND1C	0.2165
RBMS3	-1.7187
SLC41A3	0.511833333333333
DGCR6L	-0.88625
TMEM128	-0.124333333333333
CSNK1G3	0.621785714285714
MOBKL2C	0.62225
TSPAN6	1.4175
MATN2	0.6089
MSL2L1	-0.3145
ST6GALNAC2	-2.63033333333333
FGFBP2	-1.571875
FGL1	-7.53416666666667
MPP3	-0.937
ARHGEF6	-1.57033333333333
TGFBR2	0.555375
ACMSD	-0.764333333333333
IL33	4.76125
C9orf5	-0.462666666666667
DEAF1	-0.9951
AMN	0.0585
DEFA6	4.647
RNF212	-0.93225
METT5D1	0.3785
CIB1	1.2005
TSSK1B	-0.06575
KIAA1727	2.035
ZNF680	-0.0950833333333334
LOC399900	-0.7845
LOC152217	-0.645166666666667
CTNNAL1	-2.991
CIT	-1.561
TLE6	-1.8575
ZNF607	-0.75425
HERC4	-0.1645
DRAP1	-0.8205
PEMT	-0.86075
C10orf111	0.034
ZNF575	0.5405
KCTD7	0.41775
MYO1F	0.934375
LOC285382	2.914
RAB11A	1.2078
PLCD3	0.181
C15orf28	0.031
PTBP2	-1.8395
CTB-1048E9.5	-0.646875
C19orf60	0.961166666666667
C7orf25	1.36683333333333
SETD7	0.768125
HOXB9	1.6455
VANGL1	0.0711875
CHAF1B	-2.22875
NDUFA3	0.88825
KIAA1328	-0.444
SHARPIN	0.08375
TTC23	-0.215
UGP2	0.376333333333333
ANKIB1	1.2631
CIRBP	-1.27942857142857
SEC14L4	1.20133333333333
OVCH1	-0.1685
VPS52	0.09925
FAT	1.946875
M6PRBP1	0.42475
GPRIN3	1.1725
PPM1F	-0.475166666666667
TSR1	0.05225
CCDC85A	0.21
PCSK5	-0.824
ZFHX3	0.126
HEMK1	-0.9101
PGBD2	-0.1865
RSRC2	-0.248
AURKC	-2.66066666666667
SCRIB	0.5415
ORM2	-4.42383333333333
FAM115A	0.9545
FZD6	-0.050375
UNC119	0.136666666666667
GPX3	-1.8634
NOV	-3.12425
CABC1	0.631
CDC42SE2	0.1759375
EIF2S2	0.6521
RNF130	0.740375
CKAP5	-1.08433333333333
RP11-413M3.2	-0.579375
C10orf18	0.8094
TMEM93	-0.0535
DYX1C1	2.02375
KCNMB2	-2.11328571428571
ANK3	1.20833333333333
KRT5	-3.2312
CDH12	-1.27875
QRSL1	1.04375
JUB	-1.64325
SHC4	-3.0525
CCL15	2.36233333333333
CCDC22	0.17925
SNX24	-0.09075
RARS	-0.1875
MORC2	0.3615
FAM48A	0.57475
MT1H	-3.902
PPP1R14C	2.46033333333333
FOXD1	-2.66757142857143
C1orf213	-2.71
AMT	-1.498
DSN1	0.09875
PTPLAD2	-0.51525
DIS3L	-0.407
RASL11A	0.37925
GPRC5B	-1.4395
FRMD7	-0.755
STRN4	0.48025
KITLG	0.271727272727273
HDGF	0.6105
OR1S1	0.1715
SETX	-0.0198
DDR2	-2.2335
KCTD12	-1.38575
LYZL2	-1.259
WDR52	-0.1005
TMEM2	1.31725
ZNF579	0.247166666666667
LOC200810	-0.25625
TNFSF9	-0.176875
PPFIA4	-4.09025
CNIH3	-1.60783333333333
MAP4K4	-0.0385
ROD1	0.619357142857143
ALS2CR12	0.064
DOCK3	-1.6525
PAQR9	-4.724
ASB17	-0.2978
STX16	0.345375
FEZ2	-0.209333333333333
DLAT	-0.240166666666667
KIF21B	0.757833333333333
CDC5L	0.01375
TMEM119	0.591833333333333
CRIP3	-0.826
TPSD1	-0.019
TEPP	0.0655
GNGT2	-0.148
C21orf121	0.025
WNK1	-0.407083333333333
FLJ10490	0.4212
OR51B5	-2.9375
LOC203547	-0.2825
HAS1	-0.7225
PPA1	1.66466666666667
ST7	0.803375
C11orf46	-0.0501
POPDC3	-3.3385
ACOX2	1.87066666666667
ATCAY	-0.484727272727273
TM4SF19	-2.41425
MFSD9	0.5
PDHB	-0.73025
ERN1	-0.1375
LCE3C	0.5435
GPR111	0.6145
NOTCH3	-0.641833333333333
ADAMTS5	0.09775
B3GALT1	-1.302
UGCGL1	0.676333333333333
FAM58A	0.826333333333333
FBXO32	-1.05125
CLPP	0.071
NXPH1	-0.1635
MTMR3	0.655333333333333
ATP1B3	-0.026875
TMEM16A	2.61175
HIST1H3F	-0.535666666666667
TRIM25	0.283
SDCBP2	3.5355
CRKL	-0.434
HOXB2	-3.13566666666667
ANP32B	-0.237125
GATM	1.213
AP4E1	0.134375
EDG5	0.03375
CDKN3	-1.27733333333333
CDH4	-2.8265
PGD	-0.975666666666667
RND1	0.1945
GAD1	1.0252
MPG	-0.281375
LOC440350	0.131
ZNF133	-0.662
SERPINB12	0.25
AMELY	0.457
DHX36	-1.32025
TNFAIP8L2	1.0885
PHTF2	0.104833333333333
CCDC112	0.0113333333333333
IQCC	-1.06825
HEYL	1.55366666666667
FTSJ2	-0.602666666666667
APPL1	0.300875
RAB43	-0.3305
OR10G2	0.4405
WAC	0.1095
ADCY9	0.729125
RUNDC2B	0.3152
PYCRL	-0.31
AGPAT7	0.883666666666667
SLC22A9	-1.1892
CDKAL1	0.104
PDYN	-0.408833333333333
C20orf74	2.215
MTMR11	2.9935
VAV3	2.63841666666667
DAPL1	3.721
STXBP3	0.316
EIF3G	0.1905
ARHGAP22	-3.085
NPFFR1	0.519
NPC1	-0.835666666666667
ALDH9A1	1.40233333333333
ZNF600	1.492875
ZNF678	0.00633333333333333
RASSF1	-0.827
ADD2	-3.67425
PITPNB	1.017
PKD2L2	-0.194857142857143
LRP11	1.1595
CDKL1	0.029
SMEK2	0.801
PRODH2	-3.4685
C11orf54	0.308333333333333
SFRS11	-0.758166666666667
IL7	3.4395
ALS2CR16	0.5655
BTG3	-0.202166666666667
PAK2	-0.310055555555556
RP11-679B17.1	-0.06225
GATA4	-1.81433333333333
ATP2B1	-0.5485
LOC130940	0.413
C1orf172	2.194
ATF7IP2	0.21925
SLC25A43	1.47933333333333
CENTG3	0.286
IGF2BP1	-4.7804
FCHSD1	0.3555
CAMK2N2	0.406
ELAVL3	0.0717777777777778
NBPF15	-0.57
UBE2J2	-0.432818181818182
GNL2	-1.02125
PRR3	-0.8627
NLF2	0.57025
OR4F6	0.7345
KLHL24	0.359333333333333
CCDC88A	-3.8503
SGPP1	-0.527
C10orf11	0.477333333333333
SLC35B4	-0.5995
UGT3A2	-1.207
ARNT2	-4.2584
CBR1	0.5135
ITPR3	1.1005
TRAPPC6B	-0.9199
AMZ1	-3.0275
ARP11	2.54075
WDSUB1	1.031
APBA1	0.593666666666667
RAB2A	0.4434
C6orf162	0.000249999999999986
HPSE2	0.587
PLCE1	1.48775
INSL3	-0.4865
DLG1	0.1191
PTPLA	-5.11375
PIGX	-0.4935
TFIP11	0.0223333333333333
FIBIN	0.3015
POLR2G	-1.574
GRAP2	-2.2325
DNAJB8	-0.251
CNBP	-0.381833333333333
WASF1	-4.02525
INPP5E	-1.2675
HSPB1	-0.4181875
TMEM167	-0.3222
CUBN	-0.70825
IGF1	-0.848125
ITPK1	0.5586
NAALAD2	-0.96875
G3BP1	0.1039
NT5DC1	1.024
CYP39A1	3.866
TMEM139	1.40258333333333
POLK	0.4982
GLULD1	-2.17075
RBM15	-0.6325
AMZ2	-0.8325
GDF15	0.136166666666667
MESDC2	0.133
INCA	0.320166666666667
ACY1L2	1.247
GZMM	-1.32183333333333
PAIP1	0.33875
CACNA2D1	-0.88125
STK32C	0.3395
SH3BP4	1.48483333333333
DEC1	0.1675
PADI1	0.0365
UBB	-0.2856
PON3	0.793
PROP1	0.4635
ANKRD13B	0.551
ADCK1	0.80375
TCF25	0.276
SLC38A5	-4.0775
CXorf26	0.665166666666667
C19orf39	0.3305
PPP1R13B	0.84325
ARL2	-1.2755
TCL6	0.187666666666667
TOP3A	-0.736
SLC16A14	-1.52275
FXYD6	-1.28433333333333
HIST1H4E	-0.013
BBC3	0.440526315789474
UNC5A	0.192666666666667
FAM86C	-0.6619
PI4KB	-0.680875
B3GAT1	-4.37475
SUSD2	0.6055
OAZ2	-1.105
NOC4L	-0.2145
C10orf12	1.11875
FADS1	-3.204
LOC144097	-0.85875
DKK2	0.078
KIAA1949	-1.03575
RHOT1	1.2199
OXT	0.349166666666667
GPR153	0.25525
ARL4A	1.29166666666667
SAAL1	-1.3845
CCDC64	-0.0635
USE1	-0.0256666666666667
HNMT	1.2785
PCGF3	0.0449375
CYP2C19	2.10975
C20orf4	0.8305
CCDC11	-1.33275
ACSBG2	-0.0903333333333333
RWDD2A	0.4875
PALLD	-1.156875
CPLX4	0.709
LOC492311	1.64325
KPNA2	-1.72333333333333
MACROD1	0.5874
TMCO3	0.111666666666667
C15orf52	0.926833333333333
BIRC5	-1.3238
PRR16	-0.923666666666667
FAM63B	-0.481875
