Hybridization REF	TCGA-07-0249-20A-01R-0905-07
MSN	0.625642857142857
SLC9A5	1.451
EPDR1	2.6397
MUSK	0.0203333333333333
ZNF434	-1.78733333333333
SMARCD1	-0.140333333333333
ZFP106	-0.23475
ZNF347	-4.2322
GTF2E1	0.6105
RY1	1.17483333333333
ATAD2B	-1.542625
ARHGAP17	0.0281
KCNIP3	-2.1215
SFPQ	-0.59425
GFRA4	0.236666666666667
AKR1B10	2.809375
TIGD6	1.129
RGS16	-1.8335
URB1	-0.895333333333333
OR4C46	0.363
TOP3B	-0.84275
NFATC4	0.1385
CA14	-4.999
BMPR1A	0.0375
SNRP70	-1.541125
PRL	-0.366666666666667
C6orf130	-1.13175
STAG2	-0.1075
CD55	-1.08428571428571
RPS23	0.521166666666667
SSX2	-0.850666666666667
FDPSL2A	0.1755
FBXO27	2.055375
SYNGR3	-1.77
TMSL3	1.26525
EML1	1.567
NUP93	-0.297833333333333
SMAD3	-0.5477
KIAA1189	1.60133333333333
HNRPUL2	0.431166666666667
TBC1D12	0.557833333333333
C16orf24	-0.4335
MRVI1	0.853833333333333
ZNF581	-0.263333333333333
ELOVL3	4.511
OR51Q1	0.34175
CACNB3	-0.209333333333333
GALNT13	2.584375
C10orf84	1.3844375
NEDD4	1.2638
SPO11	0.6735
OR5AU1	0.759
NEK4	0.514214285714286
PRKAR2A	-0.0295000000000001
IHPK1	-0.409333333333333
ATP6V0B	0.297125
CACNA1E	0.825
CEACAM8	-0.1295
PEX14	-0.639
FLJ12993	-2.4865
ZBTB38	1.325
PCTK2	0.187333333333333
LRRC16	-0.5871
FBLIM1	-0.03625
FYCO1	1.018
RP5-1022P6.2	-2.63808333333333
CMTM1	1.19233333333333
PLTP	2.1815
RAPH1	1.262875
DOCK8	-2.5555
EZH2	-0.547866666666667
SLC25A1	-0.122666666666667
PLEKHB1	-0.6222
GRB7	-1.263
ZFP37	1.408
MRPL33	0.572
PELO	1.03175
ARMC1	0.770363636363636
C9orf27	0.026625
FLJ25778	0.482
C9orf37	-0.189
TMEM66	0.5305
SPRN	-0.24625
HBEGF	2.71875
PI4KA	-1.617
LEPRE1	0.75475
POU2AF1	-5.924625
MRPL12	-0.299666666666667
REP15	0.7775
ZC3H3	0.45125
RASAL1	-1.91225
DDAH1	-1.472125
ACBD5	0.692
TMC2	-0.5145
CCDC137	-0.67675
SAMD13	-1.447
UGT2B15	-4.97766666666667
TIPARP	-0.14525
DNASE1L3	-1.03725
TRIM72	-0.0783333333333333
DBX2	-0.257
IPO8	0.6395
C21orf88	-0.711
MAP3K14	0.279
LOC51233	0.766166666666667
GGTLA4	1.173
PDE6D	0.73125
ZNF117	-3.6835
CLK2	-1.43925
NKRF	-0.94775
TNFSF15	-0.0667
DUSP2	-2.675125
SECISBP2	-0.1867
GABRR2	0.142
PPAP2C	-0.09525
LOC51145	0.355333333333333
PAG1	1.117375
PIK3C3	-0.03925
GNG10	0.905
APOL4	0.261166666666667
ANKRD28	0.4945
STMN3	-3.7632
RAB14	0.3042
CDK2AP2	0.329
HDDC3	0.612375
COMMD7	1.000875
CXXC1	-0.87125
HMCN1	-0.5535
CD40	1.14625
DYNC1LI2	0.5628125
GDI1	0.48575
LOC646938	0.00600000000000001
VSNL1	-0.292
PIH1D1	-1.59816666666667
RAET1G	-0.934
KRTAP5-9	0.9665
EFTUD2	-0.159
ZNF311	-0.8595
ATP6V1G3	-0.1715
OR2W3	-0.71325
SCN4A	-0.14325
MED10	-0.052
FAM135A	-0.6898
ARHGAP4	-4.44925
EHMT2	-1.463625
UFD1L	0.45625
ERMP1	-1.813
MAG1	2.24866666666667
THAP8	1.1375
HACE1	0.268833333333333
FAM82C	-0.115833333333333
C3orf20	0.016
UNC84A	-0.289166666666667
SCD5	1.50871428571429
LASS6	1.15175
LSG1	-0.587
MAL	-6.0865
GPR22	0.062
WDR5B	1.67025
ACTRT1	0.151
C17orf60	2.58783333333333
GRIN2C	-0.5217
ARMC8	0.254
SLC47A1	-2.735
DMPK	-0.19975
DHRS13	-1.1685
SMC1A	-0.849666666666667
KRTAP17-1	-0.0355
SMYD5	-0.12275
TUSC2	0.095625
CRHR2	0.2545
KIR3DL2	0.0625
CCDC104	1.29175
ATP2C1	0.986875
CROT	0.49625
PABPC3	-0.708333333333333
EGR1	-1.03683333333333
THSD1	-0.5695
KHK	-1.62025
SLC12A2	-0.0898125
CD58	0.712
STOX2	-2.4805
CCDC76	-0.0379
CCDC48	-1.35025
DNAH1	-0.768666666666667
ZIC4	1.667125
OR1G1	-0.347
PSMC6	-0.7795
PROKR1	0.4145
ABCB1	-3.2485
TRAT1	-3.1915
LLGL1	1.4225
MTF1	0.6835
USP54	0.130125
PAGE2B	-1.739
ITGB7	-4.347
CCDC81	-0.324
LOC149837	-0.0505
SCUBE1	-0.766
ZSCAN10	0.28
HUWE1	0.0175714285714285
CDH17	0.004
CD180	-2.04825
IL17A	0.1725
TMPO	-0.72
KIAA1524	0.447333333333333
HDGFRP3	0.321833333333333
OXCT1	-0.425
RRAS2	1.0535
LTBP2	0.502625
SV2B	-2.4735
CYP2A6	0.022125
PKD1L2	-0.829333333333333
PPM1M	0.75125
FLJ22662	-5.30816666666667
ZNF502	-4.10325
GP6	-0.80525
CRYBA2	0.29625
LEF1	-2.1751
CTPS	-0.480142857142857
EYA1	0.0473333333333333
EPS8L1	-0.678
MAPK14	-0.462166666666667
SERPINB2	0.884625
GTF2F2	0.646333333333333
ZNHIT4	0.6875
PLA1A	-2.379
C20orf114	-0.674333333333333
HPR	-5.1685
C18orf2	-2.76833333333333
SATB2	1.64025
KCNJ9	-0.05375
MGC157906	0.396
MOCS3	0.5025
C17orf71	-0.259666666666667
PPHLN1	0.1351
HIST1H2BN	-1.1795
RAPGEF1	0.34075
MAP3K8	0.80325
DLG4	0.9195
STC1	4.1995
CDGAP	2.0885
DDX26B	-0.288
LOC150223	-3.57975
CPSF3	0.0581666666666667
TMEM14A	1.1735
MYH3	-1.4335
GPKOW	-0.04025
SULT1A1	-2.2995
SPON1	-1.5358
YY1AP1	-0.628166666666667
RAB23	1.899
PLA2G4A	-0.74275
MAPRE3	0.82225
ZNF516	-0.768714285714286
GGPS1	-0.1275
EXOC3L2	-0.686
C19orf42	-0.2477
MAP2K2	0.624833333333333
HIST1H2BB	-1.745
RNF19B	0.917
C6orf128	1.193
TLR8	0.161333333333333
PCDHA9	-1.14
CARS2	1.9945
CLUL1	-0.655
RHAG	-4.13316666666667
UNK	-0.4885
EXOC8	0.4267
C9orf95	1.29975
C14orf143	0.487
MAML3	-0.211875
LDHA	0.7475
MRPL20	0.07275
KLHDC6	0.475333333333333
ATP5S	-1.40416666666667
C8orf55	-1.689
PHF19	-1.63525
KRTAP13-4	0.8685
TTC5	-0.67625
XKR5	-0.9865
SILV	-5.16383333333333
TEX28	1.661
TCTN1	-0.09975
CX40.1	0.889
PPP2R5C	0.219875
C12orf30	0.812166666666667
CAPG	2.104
MPZL1	1.1119
ARSB	0.598
TDH	-2.04825
WASF4	0.7035
TSSK3	0.286666666666667
7A5	-2.353
CRISPLD1	0.83975
MAD1L1	-0.543833333333333
SPIN4	0.560166666666667
AMPD1	-1.62725
DPYSL5	-0.1415
INPP1	-0.236666666666667
ANKRD11	-0.335166666666667
NPAS4	0.239375
GCET2	-0.4094
RNASE9	-0.6135
GUCY2D	0.365166666666667
CCDC98	0.96975
FGF4	-0.205
CPM	-0.580666666666667
SLC26A4	-0.307166666666667
PLD5	0.8045
FAM59A	0.6237
FBXO5	-0.133888888888889
SIPA1L1	-0.416875
DPYS	1.0725
ATG4D	-0.2525
TGM3	0.3815
MTCH1	-0.779
HK1	0.719357142857143
CDC26	0.852875
GALNT12	2.2015
LOC339229	-0.0945
MRPL35	-0.182
ORC4L	0.246625
TNKS	0.3365
C2orf24	-0.7535
ZNF553	-0.91
GGTLA1	0.7328
ZNF497	-0.66375
CDY1B	0.461
SLC30A4	-0.43075
TUB	0.101375
ARHGEF18	-0.4095
ARRB1	-1.8955
KCNK1	-6.859375
EREG	6.4088
SCAMP5	-0.45075
RUNDC3B	2.1065
ADAMTS20	0.37975
IL17RB	-3.278125
FLJ20323	-0.54975
MCAM	0.151125
POLR3E	-2.80166666666667
AQR	-0.132833333333333
IPMK	0.665
CDCA7	-1.813875
CAMP	-1.92425
GRHL3	-2.637
ADAMTSL2	-0.710833333333334
CLMN	1.2685
SSTR3	0.699
MAGEA5	-2.078
OVOL2	-3.8565
JMJD1B	-1.069
RBL2	0.5357
PYGO2	-0.45425
PPP1R10	-0.3675
CSE1L	-0.0871666666666667
LCA5	0.949
RDH16	-0.57625
ASRGL1	-4.10175
TOM1	0.101333333333333
PTX3	1.222
TTC15	0.21825
SCGB3A1	0.158166666666667
MRPL50	-0.64225
RCAN3	-0.718
SLC26A11	-0.331
STYX	0.396
CINP	0.90725
MARCH7	0.4305
PFKM	0.198666666666667
SGMS1	0.807
RIOK3	-0.3741
C1orf110	0.4775
CES7	0.555125
LOC440248	-2.46625
PPP1R12C	-0.5955
C10orf27	0.2855
ATG9A	-0.39275
MRPS26	-0.675125
TMEM40	-1.61925
ELP3	-0.3691
ZNF787	0.1573
HIAT1	0.862375
C8orf34	0.0151666666666667
MGC4655	0.9967
PELI1	-0.9265
PPT1	-0.2815
SLC35C2	-0.2025
C6orf125	-0.7065
MUC4	-1.47633333333333
RFC4	-0.360857142857143
GNB2	0.064
NUP50	0.194214285714286
SULT4A1	-2.2335
C7	0.12275
CCDC130	0.374
ARRDC4	2.64775
RQCD1	1.034
GLYCTK	-1.11175
AYTL2	0.105181818181818
MTUS1	-3.7186
LEMD3	-0.482166666666667
PLEKHF2	-1.31425
HOXA7	-2.277875
GTF3C2	0.023
DYNLRB2	0.2375
CNOT10	-0.63675
MR1	0.155166666666667
FFAR1	0.19625
PRIC285	-0.137
SLITRK6	0.404
LIX1	-2.4124
UBE1L2	0.711166666666667
F8	1.907875
ACHE	-0.196666666666667
KPNA5	0.60075
TNFRSF12A	0.0435
EGR3	-1.9495
SERPIND1	-0.7815
OASL	3.8715
IFRD1	-0.191875
WDFY1	1.27783333333333
ZNF267	0.56475
ACCN5	0.803
ZBTB6	0.30325
PPP1R3A	0.189
PRRT3	0.68525
FBXL19	0.573
TXNIP	1.82921428571429
ACTN2	-0.8625
ATG9B	-0.66925
C9orf117	-0.109
IL27	0.2605
RPL36AL	-0.557833333333333
KLK15	0.16825
CHAD	-0.4875
RAP2B	0.328
HEBP2	0.4165
ZNF342	-0.665
CAMK2G	0.369333333333333
TLR3	1.21725
FGF14	4.4985
HMGB2	-0.661375
TRPM5	-0.0688333333333333
OR5M11	0.455
KIF3B	1.05794736842105
PRICKLE2	2.2065
MTMR9	0.762125
C3orf27	0.32125
GLRA3	-2.33466666666667
NSDHL	0.600333333333333
TMEM32	0.418
POLR2D	0.005
MYADML	0.258
C9orf114	-1.21675
MRGPRX1	0.648
TOPORS	0.6055
CLDN19	-1.17175
C1QL4	-0.087
RNF165	-3.8225
DHRS9	0.39025
DNAH2	-2.40083333333333
FXR1	-0.3975
ZMYM3	-0.733
CASP3	0.104166666666667
FAM120C	0.3445
SCLY	-0.24225
CA7	0.6045
ENTPD5	-0.872166666666667
ZNF461	-1.677875
PDIA5	0.14125
C1orf19	-0.5625
TMEM67	0.734
KCTD20	-1.08775
WDR47	1.6435
FLJ38723	0.189
KLRF1	-0.722666666666667
TAS2R16	-0.0935
CLDN12	1.05075
PRKCE	0.38225
UBXD4	-0.123
ITGAM	-0.785666666666667
GLT8D3	0.30225
WDR31	0.8238
RGS2	1.28575
OR51L1	0.4595
MST1R	-2.9835
KIAA1737	0.109
OR4A5	1.2115
GLIS1	0.342
PTMA	-1.13107142857143
NAPA	0.4275
PRDM11	-0.9455
LIPF	0.287
DIRAS3	4.97625
ASGR2	-5.013625
C1QTNF4	-0.99375
PIK3R4	-0.204833333333333
ARMC3	0.4285
NDUFV3	-0.0928333333333334
BTBD3	-1.15516666666667
PPP1R2	0.372916666666667
UBE2NL	-0.43175
FOSL2	0.965714285714286
FAM119A	-0.102666666666667
TUBA4A	1.9063
KRTAP12-1	0.39075
SFRS2	-0.88775
RHPN1	-1.9841
EEF2	-0.241666666666667
ZDHHC11	-3.01566666666667
EPHA3	-0.9373
RBM12	-1.1285
H2AFJ	-1.60716666666667
EDIL3	5.862
KIF26A	-3.2575
SERGEF	-0.2105
B3GALT4	0.55175
LOC90925	0.052
OSCAR	-0.068875
NPFF	-0.99175
DEDD	0.64375
TMEM155	-1.0845
PTPN1	0.66275
SCYL2	-0.608666666666667
SKAP1	-3.6845
LEAP2	-2.54233333333333
GADD45G	-0.9295
IFITM3	-1.047
PILRB	-2.77566666666667
SLU7	0.4855625
DSC3	-0.42075
DNMT3L	-0.68025
PAPD5	0.00900000000000002
B3GNT3	-2.31933333333333
LHCGR	0.254
MSL-1	0.03925
UBE2S	0.344625
SAP130	0.20525
ANAPC11	0.68875
MAGED4B	0.092
ATP6V1B2	0.404333333333333
C14orf179	1.96
CAPZA1	1.136625
CDYL2	-0.6375
GLRX3	0.913666666666667
LOC136288	1.0965
MOBKL1A	-0.3465
HTR2B	-1.3095
CRYGD	-0.0925
NUS1	0.879166666666667
PGRMC1	1.2215
MYOM2	0.79175
FLJ39653	-0.486833333333333
CHM	0.6846
OR5M8	0.906
ZNF619	-0.353
FAM105A	-0.202
CCNL1	-1.539875
NAP1L3	0.9585
C10orf57	0.777666666666667
B3GALNT1	0.859166666666667
CSN1S2A	-0.132
TCP10L	0.1465
GDAP2	0.841375
DMKN	0.466666666666667
COX6B1	0.39975
DNASE2	0.6305
MSH5	-2.34
LGMN	-0.641125
USP31	0.464
OR13C8	0.422
SDCBP	1.865
NUDT11	-0.792666666666667
PYGL	-0.561166666666667
SNPH	0.671833333333333
B3GNT4	-1.517
MIZF	-1.6582
NUBPL	-0.62575
NOD1	-0.748833333333333
CDH22	-0.67075
NUBP1	-0.2715
DSCAM	-4.42475
DGKI	4.1405
FAM136A	-0.35675
AKAP1	-2.0025
SLC16A6	0.34375
RIN3	1.037
PSG2	1.6095
DIP2B	-0.0510833333333333
PSORS1C1	-0.4989
KIAA0495	-1.777
FLJ90709	-0.579166666666667
LPA	-0.13
PIGA	0.429
LY75	-4.0075
UTS2	-5.12466666666667
RREB1	-0.871625
GALNACT-2	1.7796
MGC3196	-0.334
FLJ31568	-1.5125
LPHN1	-0.713625
SP1	-0.451875
TOX4	-0.807
HSPA9	0.8655
APOBEC1	0.476
SLC35E4	-1.923
LSM5	-1.11575
SURF1	0.342
ZBTB1	0.14775
GTF2F1	-0.18875
RPS15A	-0.388785714285714
DUSP21	-0.475666666666667
GINS4	-1.50666666666667
MYO15A	0.8175
GIMAP7	-1.09225
MGC13379	-4.1475
ATP6V1E2	0.0536666666666667
UTP3	0.2045
HNRPA3	-0.4855
MT4	0.192
C14orf155	0.31
U1SNRNPBP	-0.3485
CKLF	0.7145
PLEKHN1	1.195
MBNL1	0.267
NUP160	-1.3505
ACSM2A	-1.74425
LOC129881	-0.1595
KIAA1529	-2.28375
FLJ22639	0.16325
HAND1	-1.493
GSX1	0.96
FGA	-4.105375
SERPINB1	-0.993
ZNF642	0.816
IGFBP1	-2.980625
SLC1A1	3.154
DHX57	-0.0635
ZNF766	-0.6075
PTPN21	0.2043
GDPD3	-1.29183333333333
PNPLA5	0.1695
TBR1	0.3245
FAM116A	-0.63175
IQGAP1	0.969
FOS	-3.436
ZNF226	-0.17725
FIGNL1	-0.125
C14orf1	0.784333333333333
ZMYND17	0.441
PUS7	-1.67366666666667
TUBB6	1.424
KCNQ2	-1.62075
MARCH6	-0.424083333333333
CCDC33	1.5675
PRODH	-2.2615
RBM11	-3.51975
EPHA6	0.454875
SLC43A1	-1.89225
LOC196541	0.000625000000000014
NTN1	-0.545666666666667
ING4	-0.229
PCDHB10	1.668
DPH2	-1.30733333333333
SPACA4	0.00199999999999995
FBXL21	-4.3875
DIAPH1	-0.528333333333333
ZNF71	0.0335
CEP76	-0.3505
CORO1A	-3.01475
RRM2	0.6945
EDG4	-1.72725
OS9	-1.066
SLC4A1AP	0.72475
COG5	0.2475
COPS8	0.66175
NGLY1	-0.30625
NCBP2	0.31825
C17orf42	-0.5665
GPSM3	-0.572875
SIL1	0.143666666666667
ASB6	-0.1215
SMAD5OS	1.241
UNC93A	-3.278375
A1BG	0.0155
C21orf62	0.2765
FMO5	-1.79625
ATRIP	-0.356833333333333
CEBPG	0.056
C7orf38	0.0691666666666667
TNFRSF1B	1.21183333333333
CLEC1A	-0.1295
IQSEC1	-0.4635
PATZ1	-1.4401
RBM22	1.117125
BAG2	-0.4985
PAQR5	2.91783333333333
C9orf127	1.7241
THNSL1	0.42925
SHROOM3	-2.0776
JAM2	4.073
SNRPN	-3.14275
ALX4	-0.362
CACNA1S	0.356
FAM130A1	0.773
CORIN	-0.0595
CD300LB	0.5805
PLEKHG6	0.1825
LRRC40	-0.10325
PCLKC	-1.83
PCDHB16	1.651
WNT2B	0.278166666666667
ASNS	-0.203222222222222
MRPL49	0.39875
FLJ46111	-3.31775
ISG20	-0.906875
SMU1	-0.0531666666666667
CASZ1	-0.727
POLR1D	-0.795916666666666
GIN1	0.073
SNAG1	0.2445
ANKRD29	1.7055
CDKN2AIP	-0.58125
KRR1	-0.93825
CXCL1	2.85783333333333
EPM2A	-0.2381
PC	-0.569666666666667
DEFB127	0.232
PDZRN4	0.242333333333333
FAH	1.03775
OR51E1	-0.027
CDC2L6	0.599166666666667
DNTTIP1	0.719
PAX8	0.37225
TMEM116	0.33275
C1orf150	0.215
PRO2012	-0.07
MRPL40	0.0568333333333333
BEX1	0.4245
SLC2A4	-1.191
PKMYT1	-1.23975
FEZF2	-0.3415
SLC26A9	2.488
MAP2	1.54166666666667
LYL1	-3.0155
SLC25A19	-0.825833333333333
NOS3	-1.763
ZNF34	0.019
TMPRSS11F	0.12925
FAM43A	-1.807
FCRL4	-0.0751666666666666
KLF14	-0.03375
FLRT2	1.869
WRN	-0.8045
SDF2	0.3272
KRT8P12	-1.6565
C6orf195	0.433
C9orf125	2.86966666666667
DZIP3	0.14675
RIT1	0.585416666666667
SCML1	1.09216666666667
RHBDF2	0.303875
OR2G3	-0.1575
REXO1L1	-0.3195
MAP3K7IP3	0.21775
C3orf57	-7.4735
FBXW11	0.286166666666667
ETAA1	0.12925
C14orf131	-0.6637
AKT1S1	0.09
SLC12A5	0.755
C9orf164	-0.48925
NRIP3	2.5255
NOS1AP	-1.7865
TMEM121	-0.9545
SAP30BP	-0.1794
DGCR6	-0.202
WDR76	-0.4315
FAM82B	0.0968333333333333
LOC606495	0.035
MAP9	2.93883333333333
BCDIN3D	-0.0875
CXorf36	0.772166666666667
DSCR3	0.2948
ZFAND3	-0.465125
C7orf43	-0.1105
SPSB3	-0.9623
C19orf19	0.34275
FAM133A	0.372125
C12orf25	0.31125
SLC39A3	-0.743875
DISP2	-1.42225
PI4KAP2	-2.357
MKRN3	0.236666666666667
ADAMTS13	-0.601875
CBLN3	0.0957
TTYH1	-2.44016666666667
C3orf18	2.21575
FLJ13236	-0.9485
ZMYND12	-1.247
C18orf25	0.112
GLB1L3	-0.4545
ATP13A5	-0.31
RANBP10	-0.94375
CD96	-2.9242
DENND1C	-3.51925
RBMS3	0.0129
SLC41A3	0.1575
DGCR6L	0.12075
TMEM128	0.6335
CSNK1G3	0.767357142857143
MOBKL2C	0.87225
TSPAN6	-0.2645
MATN2	0.8587
MSL2L1	-0.898666666666667
ST6GALNAC2	-4.5735
FGFBP2	3.200125
FGL1	-7.68333333333333
MPP3	-0.777166666666667
ARHGEF6	2.1365
TGFBR2	0.48125
ACMSD	-1.70425
IL33	4.7455
C9orf5	1.03341666666667
DEAF1	-0.6375
AMN	-0.21
DEFA6	0.18225
RNF212	-1.71075
METT5D1	1.19783333333333
CIB1	0.6746
TSSK1B	0.2225
KIAA1727	-2.8765
ZNF680	-2.70675
LOC399900	-0.8055
LOC152217	-0.59175
CTNNAL1	0.495
CIT	0.24375
TLE6	-0.35925
ZNF607	-0.85875
HERC4	0.432333333333333
DRAP1	1.3518
PEMT	0.294
C10orf111	-0.1045
ZNF575	1.055375
KCTD7	0.20275
MYO1F	-0.806625
LOC285382	-2.30025
RAB11A	0.1856
PLCD3	-0.68425
C15orf28	0.49675
PTBP2	-1.790625
CTB-1048E9.5	0.512375
C19orf60	0.927666666666667
C7orf25	0.461333333333333
SETD7	1.534625
HOXB9	-5.216
VANGL1	0.807375
CHAF1B	-0.6465
NDUFA3	0.83125
KIAA1328	0.3045
SHARPIN	0.41125
TTC23	0.650625
UGP2	0.62575
ANKIB1	0.9664
CIRBP	-0.892857142857143
SEC14L4	-4.16366666666667
OVCH1	-0.1535
VPS52	-1.50475
FAT	-0.08875
M6PRBP1	1.102
GPRIN3	-0.223
PPM1F	-0.27
TSR1	-0.4815
CCDC85A	-0.76325
PCSK5	2.80775
ZFHX3	-1.324
HEMK1	-0.1246
PGBD2	-0.69425
RSRC2	-0.0103333333333333
AURKC	-0.877166666666667
SCRIB	-0.841125
ORM2	-4.98566666666667
FAM115A	1.1607
FZD6	0.42075
UNC119	0.632833333333333
GPX3	-2.1502
NOV	1.50125
CABC1	-1.591125
CDC42SE2	-0.56325
EIF2S2	0.5901
RNF130	-1.498875
CKAP5	-0.985666666666667
RP11-413M3.2	0.25575
C10orf18	0.0144
TMEM93	0.46875
DYX1C1	1.748
KCNMB2	-2.58
ANK3	-0.755333333333333
KRT5	-3.5162
CDH12	-1.450625
QRSL1	0.058875
JUB	-2.3395
SHC4	-1.249875
CCL15	0.156166666666667
CCDC22	0.27075
SNX24	1.09025
RARS	0.32475
MORC2	-0.36675
FAM48A	-0.35825
MT1H	3.8905
PPP1R14C	1.6145
FOXD1	1.31042857142857
C1orf213	0.605
AMT	-3.0497
DSN1	0.626
PTPLAD2	-2.938
DIS3L	-0.91875
RASL11A	-0.108
GPRC5B	-0.646375
FRMD7	4.487
STRN4	0.113
KITLG	0.625
HDGF	0.128
OR1S1	0.121
SETX	-0.1993
DDR2	2.13525
KCTD12	2.335
LYZL2	-0.60525
WDR52	-1.4515
TMEM2	-1.842625
ZNF579	0.208666666666667
LOC200810	-1.44325
TNFSF9	0.83325
PPFIA4	-1.92575
CNIH3	3.93233333333333
MAP4K4	1.114
ROD1	-0.561428571428571
ALS2CR12	-0.278166666666667
DOCK3	2.09183333333333
PAQR9	-0.93925
ASB17	0.6048
STX16	0.1015
FEZ2	0.507833333333333
DLAT	-1.07316666666667
KIF21B	-1.04516666666667
CDC5L	-0.06625
TMEM119	2.055
CRIP3	-1.99825
TPSD1	-0.361
TEPP	0.087
GNGT2	0.1925
C21orf121	3.1485
WNK1	-0.103833333333333
FLJ10490	-0.2795
OR51B5	-2.42
LOC203547	0.2645
HAS1	4.331
PPA1	-0.967
ST7	-0.15075
C11orf46	0.8281
POPDC3	4.0935
ACOX2	2.301
ATCAY	-0.472
TM4SF19	2.9395
MFSD9	-0.199666666666667
PDHB	0.0665
ERN1	-0.02475
LCE3C	0.3585
GPR111	0.784
NOTCH3	1.79883333333333
ADAMTS5	4.512
B3GALT1	-0.5335
UGCGL1	0.555666666666667
FAM58A	0.2225
FBXO32	0.86425
CLPP	0.42875
NXPH1	-1.49275
MTMR3	0.382666666666667
ATP1B3	0.46075
TMEM16A	-1.82925
HIST1H3F	-1.35633333333333
TRIM25	-0.120333333333333
SDCBP2	-0.7305
CRKL	-0.552875
HOXB2	1.76266666666667
ANP32B	-0.268125
GATM	0.9265
AP4E1	0.529625
EDG5	0.304625
CDKN3	0.581833333333333
CDH4	-0.4205
PGD	-0.261166666666667
RND1	-0.476
GAD1	0.8559
MPG	-0.03725
LOC440350	-0.8445
ZNF133	-0.61975
SERPINB12	0.541
AMELY	0.209166666666667
DHX36	-0.314
TNFAIP8L2	-1.382
PHTF2	0.916111111111111
CCDC112	-0.922666666666667
IQCC	0.05675
HEYL	-1.47066666666667
FTSJ2	-0.950333333333333
APPL1	0.684125
RAB43	-0.125071428571429
OR10G2	0.217
WAC	0.3305
ADCY9	-0.32375
RUNDC2B	0.924833333333333
PYCRL	-1.0934
AGPAT7	-0.228333333333333
SLC22A9	-1.08116666666667
CDKAL1	-0.7995
PDYN	-0.346833333333333
C20orf74	-1.36925
MTMR11	0.97675
VAV3	1.04391666666667
DAPL1	3.9425
STXBP3	1.02
EIF3G	-0.1205
ARHGAP22	3.5005
NPFFR1	0.227
NPC1	1.9315
ALDH9A1	0.0325
ZNF600	-4.4265
ZNF678	-2.14916666666667
RASSF1	-0.481
ADD2	-2.616875
PITPNB	0.156
PKD2L2	0.30025
LRP11	0.64025
CDKL1	-0.21775
SMEK2	-0.03625
PRODH2	-3.706
C11orf54	-1.2115
SFRS11	-0.316166666666667
IL7	2.58083333333333
ALS2CR16	0.5955
BTG3	1.01566666666667
PAK2	-0.182055555555556
RP11-679B17.1	0.1405
GATA4	-2.16133333333333
ATP2B1	1.71875
LOC130940	2.2585
C1orf172	-5.37033333333333
ATF7IP2	-5.56925
SLC25A43	1.30483333333333
CENTG3	0.48375
IGF2BP1	-4.2683
FCHSD1	0.6285
CAMK2N2	0.469166666666667
ELAVL3	0.0223
NBPF15	-0.522833333333333
UBE2J2	0.50925
GNL2	-0.18825
PRR3	-0.519
NLF2	0.834
OR4F6	0.2795
KLHL24	-0.130833333333333
CCDC88A	0.2912
SGPP1	0.569333333333333
C10orf11	2.26166666666667
SLC35B4	0.513333333333333
UGT3A2	-0.628
ARNT2	0.654
CBR1	1.2615
ITPR3	-0.538
TRAPPC6B	-0.6074
AMZ1	0.454
ARP11	-3.03825
WDSUB1	0.747
APBA1	-0.0181666666666667
RAB2A	1.1527
C6orf162	0.5055
HPSE2	-0.10275
PLCE1	0.385
INSL3	0.9925
DLG1	0.3833
PTPLA	0.77325
PIGX	-0.1185
TFIP11	0.0681666666666667
FIBIN	2.442
POLR2G	-0.29425
GRAP2	-2.1363
DNAJB8	0.02275
CNBP	0.508666666666667
WASF1	0.86675
INPP5E	-0.6312
HSPB1	0.082375
TMEM167	-0.0671
CUBN	1.08975
IGF1	-1.6635625
ITPK1	-0.2207
NAALAD2	-0.616375
G3BP1	0.2089
NT5DC1	0.410125
CYP39A1	-1.6905
TMEM139	-1.79325
POLK	0.3294
GLULD1	-0.65075
RBM15	-0.538666666666667
AMZ2	0.6095
GDF15	0.131666666666667
MESDC2	-0.03925
INCA	-0.220666666666667
ACY1L2	-0.9105
GZMM	-1.992
PAIP1	-0.4705
CACNA2D1	0.9965
STK32C	0.391833333333333
SH3BP4	1.10533333333333
DEC1	0.177
PADI1	0.687
UBB	0.7691
PON3	-4.34466666666667
PROP1	1.8785
ANKRD13B	-0.6195
ADCK1	-1.151
TCF25	-0.150833333333333
SLC38A5	-3.38875
CXorf26	-0.1475
C19orf39	-0.97375
PPP1R13B	-1.202
ARL2	-0.3
TCL6	0.406916666666667
TOP3A	-0.624
SLC16A14	-2.3925
FXYD6	-2.6105
HIST1H4E	-0.37575
BBC3	-0.892526315789474
UNC5A	0.111166666666667
FAM86C	0.2265
PI4KB	-0.0255
B3GAT1	-4.633
SUSD2	-0.0423333333333333
OAZ2	0.302666666666667
NOC4L	-0.533
C10orf12	0.4385
FADS1	0.674666666666667
LOC144097	-0.51175
DKK2	-1.1505
KIAA1949	0.41525
RHOT1	0.2748
OXT	0.0231666666666667
GPR153	0.40375
ARL4A	-0.576333333333333
SAAL1	-0.34
CCDC64	-0.8955
USE1	0.264666666666667
HNMT	0.0505
PCGF3	-0.695
CYP2C19	0.3185
C20orf4	0.2145
CCDC11	-0.31725
ACSBG2	0.18175
RWDD2A	0.59925
PALLD	1.377875
CPLX4	-0.3595
LOC492311	1.44825
