Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_B12_452008
Composite Element REF	Signal
GRIK3	3.09262892310116
DGCR14	4.53568082413847
CACNB2	2.97184750503383
PDE10A	3.08846201786766
METAP2	5.76024614836827
RHOQ	6.96479217883141
MAP3K4	5.35809888967434
PDHX	7.81146201096706
RPL23AP13	4.9495182622917
MTA1	5.54110737103516
GNG11	6.88537948904889
ZBED4	3.86513016072878
CLCN3	5.22101634631358
CDK2	4.81004046067152
HCG9	3.56490363555774
SLAMF7	4.503395222512
CDC37	7.6330711620892
ZER1	4.01294569545099
GRK4	3.2505481026822
PRPH	3.81844633412178
PPP2CA	8.1317597984822
LRP12	4.55487664142651
POLR2A	3.97498595960967
SEC14L2	3.2696349402208
OGFOD1	5.92666952455501
DKFZP586H2123	4.5952919745086
MC3R	3.39119992182088
NOL5A	6.45041927906674
PHEX	3.74529754044764
HIST1H2AB	3.59331965104274
C20orf117	4.63080735451109
POLH	5.95720745580912
DDX17	6.44790891660585
CAMTA2	5.0209279015442
PLEKHA2	4.55386033954124
SNAPC2	4.23593577252512
FILIP1L	5.81113211728544
PDE4DIP	4.03071343599585
LRRC1	6.35365769706878
SCN7A	2.9837784612714
GAS1	6.39420164579501
DGKA	3.98219946795224
PEG3	3.56796025193672
NADK	4.90798600722963
SGSH	5.03443292919652
CXCL10	10.6737782311319
GALT	6.35521853713563
MCF2	2.93234948713036
ZMYM4	6.74328680974599
ZNF263	4.92955126377827
STK32B	3.28404815954073
KIAA0888	3.73266523166631
TACSTD1	10.4551152201874
ATP6AP2	7.87782743567593
TYR	3.46569866824357
GDPD2	4.17009682098777
ABHD10	6.71946977088434
TACR3	2.85673364113748
SLC35C1	4.95037096499957
KIF1A	3.82347949137499
VCAN	6.83698339898272
HERC5	8.5307338720967
UBE2A	8.16108773939429
SYDE1	4.53205694689112
ELA3A	2.99621727429629
TM9SF3	8.15297874781215
HAO2	3.72007419279777
RNH1	7.97251665572322
MAFG	4.74960646533036
BICD2	4.8986708519477
C14orf43	4.48868661071447
CDH7	2.97678015910031
JUP	8.27494341535847
SHANK2	3.58039671137006
OSBP2	3.46863423415882
ACOXL	2.86453784985111
DAK	3.76175624021888
CBX3	9.58559766479356
C3orf58	4.60910218114967
RBMXL2	3.07055452005421
TCL1B	3.45255257375264
FGF13	6.3445566629662
KBTBD2	7.67766405510543
KIF3A	4.65177030040581
DCXR	6.24092522794483
MYL9	9.04834052378735
PDIA6	7.9594559931487
CDC23	7.08801178635492
CASKIN2	4.1019952208155
PBXIP1	4.9785595619211
EHD1	5.21073316681333
NBL1	7.20717865057164
MARCKSL1	9.11875481462535
RAB11FIP5	5.30871106364762
CDKN1A	5.94940391302203
NCK1	7.19766964832386
SAPS3	5.17670381760586
ZNF550	3.32431736212305
TRAF3IP3	3.26615529329229
LSR	8.35259805967067
MIS12	6.8564758720968
KIAA0774	2.7073922050353
CXorf1	3.57054146415802
CUL7	5.82232040399632
DIO1	2.96584328038437
LIPC	3.59874404994263
EIF2B1	7.93752926659347
OMP	3.39760661545747
HS3ST2	4.06544604763072
C20orf11	7.93040971006672
CTRL	2.89658250311456
GSTZ1	4.6610180145336
PAK4	6.63153656004995
CCRL1	3.7650649953914
RNF10	5.4464863968949
MAGOH	7.484003066704
CENPB	4.51324712770926
C19orf7	7.77555572875423
JMJD1A	7.97834239587698
GATA2	4.66680911199284
HIST1H4H	4.09682515887938
CELSR2	7.65399415404932
GABRA5	2.91319110353412
STAM2	5.16586386347457
GPC3	3.50149014527593
GRP	5.5002847580559
SV2A	5.23019770813907
EBNA1BP2	8.6064855275736
TAF1C	4.23455112201913
MAGEA12	3.2187250741179
GSG1	2.83082677529433
PDGFRA	5.58507096036928
CACNG1	4.25343794532843
CIAPIN1	5.7638732874218
CSTB	10.7149234875713
FRMPD1	3.61994556425290
PTPRJ	3.11528008537558
ZNF668	3.83741302418529
PLEKHJ1	5.28340901892694
ADAT1	4.68105242223383
TMEM50A	7.96518150953391
CENPI	4.14474193943775
HOOK1	6.05057141713432
RPP21	7.9143426095758
GTF2E2	6.9740109327981
IL17B	2.91949649474138
CCNF	4.10856321965142
CRYL1	4.57502294143222
FOXH1	3.15244113554228
NFYB	4.70545900854526
KCNQ3	3.95902017253954
PPM1G	5.48859039202233
NOVA1	3.04066580867507
FZD3	6.55384171198037
NMT1	5.42497739830823
AKAP8	6.24075057880483
SOCS5	6.16708855233818
HADHA	7.12242406932613
PLEKHF1	6.24372385988731
DLG5	6.73375837343498
CFDP1	5.03849622931285
SAGE1	3.05150270470379
PGM5	3.39448676891402
C1orf144	5.26684714878821
SUHW4	3.92369371557237
TFEB	5.627447607916
RND2	3.62756438617579
ATG12	6.06331969755515
BMI1	8.34865630378798
RNMT	5.0562179660048
MASP1	3.34216665485001
MYH4	2.99908742946806
SLURP1	3.34590980025754
KIAA0984	3.48202417022879
ASTN1	3.06443885625981
MYCL1	4.51801664148755
SH3BGR	3.99359138621043
RPAP2	4.50384829739486
FOSB	4.67143708126258
KRT35	2.9007103082331
MIA3	6.06149117667428
KIR3DL3	3.07627917644764
SEMA3F	5.7731411187724
TMEM135	6.17162044168816
SLC27A2	3.15621102450125
NDUFB2	9.63346545015682
FAM46C	3.86922435035412
G6PC	2.77315601256990
KRT33A	3.98629143436999
OVOL1	3.88258978622615
PAMCI	4.54994784558769
S100A7	3.26785967058702
MAPKBP1	5.16897947501705
CPE	6.34427111680058
HARS2	5.84986854482169
GNB1	8.3144077456634
TRIM46	2.99833614065355
UPF3B	5.72431691263144
CXCR6	3.63495015947395
C16orf3	3.19091699361133
HLA-DOB	4.3557228965338
HPSE	5.53902435509382
GSCL	2.70777733326889
POLD1	5.2136723488738
DMWD	4.9613079337093
CALD1	6.4042837747799
LCAT	3.56825130248357
SCRT1	3.03184941878697
ST6GAL1	4.78126795317191
POMC	3.27214764358487
UNC84B	6.21488247460104
NSMAF	7.25057947287274
ADSS	7.89074928732234
SKIL	3.25951197477879
HMGCS1	4.96483764581171
PYGO1	2.66745256642078
POLR3F	4.90668034869699
ZNF277P	7.4395103252083
CNNM3	5.60928674536948
WRNIP1	3.07312365061551
ALAS2	3.83053319505998
MRPL23	8.16505326869895
ST3GAL5	4.88162165895467
ZBTB7B	3.49506499767882
DHRS1	7.23753398470535
NFKBIA	9.63986518993449
CNOT3	4.25886474342701
GAK	5.2305571714612
SFT2D2	5.91344888922188
HOXA6	3.24445355708313
PSMA6	10.4589083212495
CRTC1	4.21545938408573
LY6D	3.13026135488038
CPT1A	3.51115049648922
ALMS1	5.98769416008482
LMO1	3.56831463212983
EIF3I	8.91176445953686
DCN	8.71925323267024
PRB4	4.42401298530173
MCM3APAS	4.79305354217731
SUCLG2	6.39753049995263
FOXF2	3.22898334416887
MLH1	7.89307660704018
S100A12	3.70448816630564
ABHD14A	6.76256310557356
DEXI	6.3168118368582
ACTN1	7.90374847007729
AMPD2	6.53313162439898
IFNAR2	6.73159943342363
CYB5A	8.39340525324655
TLOC1	8.93178576874563
NRBF2	5.772838278422
MKS1	4.09063451626278
P2RY11	3.16490447217556
CX3CR1	5.40961429396029
PDE1B	3.38075208663211
KCTD3	6.29318170437019
ITGAE	7.4107022317792
SLC30A3	4.07730291611775
KISS1	3.41284619582516
PLP1	3.09351234646239
C14orf2	9.1556397228144
IFRD2	7.05991905663412
ANKRD7	3.20246927546637
XAB1	8.10576339411083
NARS2	6.94251611610268
TMLHE	3.34945483106779
SERPINB3	2.67207869121475
FAM127B	5.69235775118607
ZNF391	3.01889867652489
ABCA5	4.15428952704552
DNAJB14	5.54157238910774
TSFM	6.49722959276906
WRB	8.19072247174967
ABCC8	3.34556997686344
MAP1S	5.12480649564386
BPI	3.10185259685527
TTC4	6.6703224654083
BNC2	5.51612284982447
HIST1H4A	3.25632402676051
NDUFS3	8.82783043840669
WDR3	7.12927877142414
MAGED1	10.1329789522693
TTC33	4.50889321742046
CPN2	3.72434033455258
STMN2	2.78904453280174
PCOLCE2	3.54813787901147
ROR1	4.5948259639224
HSD17B14	4.7721497317694
SAMD4B	3.75266474309044
HEXA	7.72121905971018
USP39	7.18372320677587
HNRNPU	5.76995111054229
NRD1	8.14424342181781
ATXN2L	3.61609368968197
MAP2K3	5.99153577221072
FLT4	3.9194926758397
OMG	3.46536674127243
SCAP	6.95744474255489
ELA2	3.01932382370981
NARS	10.3647941827068
PRCC	7.27879965104443
ZNF675	3.15417439069344
VENTXP1	2.92897163655035
CALCOCO1	5.38082050714117
ZBTB32	3.62712872952006
RFC5	4.29750097591807
BRAF	3.84677030183505
PAX5	3.3179589213024
MGC14376	6.81125992818595
TNFSF5IP1	10.2795948543087
PEBP1	8.38804817001836
AAK1	4.12350400493495
FBXO2	5.57236184239005
RMND1	5.21151434594248
IGKV1-5	4.62942443871475
COL1A2	11.3964371531717
SERPINA5	9.5603426310399
GMEB1	4.79437649882927
AKT3	3.20835791306128
AANAT	3.00140991254041
CRB1	3.21938524387606
C19orf21	5.5087914473852
UBR4	7.07236407280783
LTBP3	7.08107459637582
AMHR2	3.78104558272219
CTTN	6.18819009031427
UTP15	3.31792194616255
C20orf39	7.05886870319769
MYBBP1A	5.04233686645595
HSBP1	8.32985722975178
PROCR	5.40685232808796
PHF11	8.49549032040444
PASK	4.49365050197034
RFXDC2	4.04417296398907
KIAA0467	3.81701788819897
NDEL1	6.86111171270762
USP8	6.25354023294389
BAIAP2	4.22748403830969
SI	2.80528276352154
ARSJ	3.46894813882767
GULP1	6.22063929562006
KCNE4	4.29880738186560
KCNS3	4.00893583296341
BAAT	3.51528933718311
DKFZp434K191	3.0845939909077
MBD1	6.38153555823226
ITGAL	3.73569969378767
WDR73	5.84123550717001
ARFGAP1	5.27092177212141
ZBTB40	4.44807407363276
CH25H	3.8160649022527
LOC81691	4.00081857712878
CYP4B1	3.81308783518031
ALPL	5.43288044596937
FOLR3	5.41738590179662
CHST3	3.60159852100837
TRIM62	4.14561548569784
MAP3K9	3.31794208945326
ABLIM1	8.05760558326663
BTAF1	6.39438850659368
MAST3	4.73609871319664
RBM35B	5.85001224326295
ANKRD25	6.7004626842569
RYBP	7.77785286239876
UQCRC2	7.93795466047025
TTC26	4.30062263591444
ZNF22	6.51462605652563
MAEA	7.32564143923248
RNPEPL1	4.1178242727295
HYAL1	3.37349697947007
PSD3	3.71660325752239
AGR2	5.91164451842368
HDLBP	6.78221389543054
GNB3	4.19075818377037
HECW1	3.55023151223741
ACTR2	8.03631801571867
HMGB1	10.4288488022382
EDG1	3.98073517806106
HOPX	6.90115958916735
ZNF304	6.02097637940519
OR12D3	3.24532580504723
METTL1	5.99467911770097
PSPH	4.46010888367026
SOAT2	3.48863880859947
RAP1GDS1	6.0438893818621
CLCA3	2.99022950403928
DARS2	6.3526400829863
CDC25A	4.42759789201726
RCN3	5.93913788487186
CREBL1	4.05828064016918
PTGER3	3.64120108767212
USP29	3.68425636933308
ARHGEF10L	4.26205053030647
ADAM30	3.27695046659339
ATOX1	8.15716572474853
KIF26B	3.64274913244516
C17orf70	4.41600642506135
STT3A	7.27040498122801
ZNF225	3.09812993651489
DNASE1	3.32601521198714
C1orf106	5.76363748170268
PTN	7.28291011167218
RAB6IP1	6.5396032789525
HECA	7.14095736315708
RAE1	8.30383982191972
TNIK	3.12944795361993
RNF122	4.42980054125339
ACTN3	3.38749267060994
SLC22A18AS	3.78664443647198
CCNA1	10.1324769802429
ELP4	5.78047468831658
FAM65A	6.15038398327579
IL26	3.27672433353697
RYK	6.45406768316734
QARS	9.36487979099074
RPL10A	11.9578174669992
LRP3	5.62566213965773
OR2S2	3.20451189238579
BID	6.51492192868661
IRS4	3.62911611617231
MACF1	6.94060502342605
CXCL14	5.69409353822864
SEC24D	4.73382755925025
LOC374395	4.3351248018216
TGFB2	3.51192404950586
CHRNE	5.27564882926431
MDFIC	5.14522815489593
HSPB8	4.78009016077897
PRDM14	3.69786191015422
MNAT1	5.23013260813853
ADD3	9.36332790340187
MBNL2	4.52994806812101
KLK6	8.31918656478928
ATP6V0D1	7.67651421303835
MTA2	3.20111449973189
TMEM111	8.04233219019533
KIAA1279	7.41118200451657
LZTR1	5.41956355393658
RAP1A	8.19749313269018
AXIN1	5.32486408251139
POLR1C	7.52184194211654
TRIO	4.24144570251707
NUBP2	5.96039494384457
ID3	7.92331206888993
TM9SF1	7.51948772716657
POU4F2	2.81537127492059
ZNF473	4.93712512500012
IQCK	5.98793784503659
MTM1	4.70231316502143
GPR107	4.8736774678651
CAPN3	3.34637630112204
FLJ14154	5.69440496963596
RECQL	6.26078877270575
AP1G1	5.59971402363578
CTNNBL1	7.09603532141351
ENPP4	5.17119787573921
PADI3	3.11821427659301
ECHDC1	5.86063406119965
RNF170	4.88528182178002
SMARCC1	6.6550927284983
C16orf7	4.14667696354561
CG018	3.69327052560917
GNAI3	7.9278761392934
KCNE1	3.31844475282564
POLG2	5.22693263841942
CD4	5.30114309401508
EBI2	4.54454944136489
IRF1	7.1216588758217
TPD52L2	7.8621000361722
PTPRE	4.49040839158846
PTK2B	3.49470692661376
SDHB	7.6244737595049
SOX4	5.8334595565444
TSPAN3	7.68083068364354
RHOF	6.04339314585776
SH2D1A	3.3107255155388
PTPLAD1	5.61695686826126
DUSP22	6.12301167477597
USP20	4.0885365845155
CALB1	4.77356251361523
DERA	7.79010713294962
TMEM118	4.73629642648775
MCRS1	5.67938033605139
C18orf8	6.8896135987748
FLJ10241	8.48193772699049
GINS3	4.58410554334474
C19orf53	10.2425907547327
TPP2	5.67475357767118
GJA12	4.01696280084366
PKD1	3.5823538038588
ST6GALNAC5	3.67609987323038
JAM3	5.08522881810105
CHSY1	7.14019632123003
LAPTM4A	10.4448976027275
TRPM8	3.66767896898998
MYOM1	4.14389494845608
PHKG2	5.54024701748776
EXT2	7.32230902056178
MOBKL1B	8.69111624299147
DIAPH2	4.63176611632716
DOLK	5.4539620966333
TUBAL3	3.69359149257706
CRYZL1	6.74699070369474
CLN8	3.66044839646126
PTPN12	5.20110298017959
ABL2	3.27924088638255
ACVRL1	3.58831547340767
C14orf156	8.0079499673881
CRY2	4.33221838540616
PTPRZ1	2.96822346160121
LAMP1	7.44559826674743
PNPLA4	4.65701548636003
FCGR2B	5.17746713867493
DIP2C	4.4319881045535
RXRA	4.83685563228113
MAP3K5	4.09854329052293
PDLIM7	3.97515289094366
ALKBH1	6.45728806123351
ARL14	2.82723317637547
SNIP1	4.84021769978892
CLDN11	3.45688540568096
TIMP3	6.1977866136518
CIB2	3.99219611456532
HRK	3.45267145845688
MXRA8	6.030891213225
RGS3	5.02304838626826
SPAG16	5.13135506902312
C4orf31	3.35591924252526
FAM5B	3.3503137602778
ABHD4	4.99135377037908
ARHGEF12	5.28530174221688
CCR9	3.19794465173689
NFATC1	3.79243554839719
RAC2	5.19971202899476
GLUD2	3.52374248168025
SEPT10	6.581623322491
UAP1L1	3.22979371812343
RPP40	5.61499666862354
SLC18A3	3.48864334373992
YOD1	3.16525143570140
RALY	7.54449237070761
TBX5	3.42729378778185
NAPG	4.60938290783939
C14orf45	5.00290547095214
RHD	3.37561764131546
HMOX2	4.78388937923973
DBNDD2	8.40214773202749
YIPF4	4.55408514000432
ZBTB22	4.80279667461623
THAP10	5.38544891669535
ANKRD10	4.81612956778859
PLCG1	5.22972463990297
TAGLN2	9.2079150022411
SLC16A7	3.53274376753749
HTR2C	3.1468885440919
TSGA14	3.90690160245619
MDH1	9.64229776340184
ITGB4	4.70664545634913
DCBLD2	3.73407138952714
C5orf28	5.8818023631471
YTHDF3	6.90062638642602
FMO4	4.61608269330325
THYN1	7.12798125822784
OTOR	3.39870285987638
PGRMC2	7.0483543279067
DRD5	3.18969035905235
TMEM30B	6.82997913654289
PAQR6	4.44117409749449
UBE2I	5.69575387099031
TBC1D5	4.98867367984052
C8orf70	6.77160260682252
HRH4	3.079510011967
ANGPTL3	3.07665056579984
MYO6	6.77125500621851
GLRX2	7.98347344747279
ATP11A	3.53041252892634
MUC16	10.3299357691898
SLC25A5	10.9641136165696
MYO1C	5.25102335300337
RBM23	7.27169881966865
FAM89B	6.71632474010585
FAS	4.97811847462998
KIFAP3	7.0880782864496
NGFB	3.54641867191050
C1orf63	5.57571719259753
PERLD1	5.85156033953872
GLRA2	3.72220706832199
BTN3A2	6.29294883649142
C17orf59	3.72451354086773
HSPBAP1	6.75355678755681
CSTF3	6.57348285480535
PRKCI	8.10829792039468
OSMR	4.01864200009243
SOD3	3.57876171697732
ZNF574	5.9026699815823
CYSLTR2	3.38608074501411
RPL12	11.8867806447342
WIZ	5.24516024910417
ALDH4A1	4.10030333741573
CRYAB	8.12926446235452
RNF17	3.59802136808102
NEIL3	4.64997020126605
COPA	7.22171927163602
KIF11	7.08937967966985
SLC26A3	3.00926327987835
SKP2	4.79065096494859
ZNF175	5.24023014455483
PARVA	7.04144325842264
JAKMIP2	2.83511371882048
C8orf4	3.69857634006807
PTHLH	3.10946691290329
RNF34	6.7651337080193
PKLR	3.26918462025105
PCDHB17	3.12804515440231
CD36	4.37764372300505
CCT2	8.84526242965319
PRKG2	4.06057439731503
ARF4	9.66385231511312
SIKE	4.19347452676257
ANAPC13	9.07333240312402
MBTPS1	5.85411791285879
SLCO3A1	6.49660232612418
ZNF692	5.44508698104053
GPSN2	8.49269940016792
NCF2	3.70858264244839
SH3GLB1	8.16865100311033
SLC12A6	3.38264909073513
MRPL48	8.11239352966433
HMGN3	10.1911532172743
SUPT5H	5.6512905373404
XRCC6	9.36484546815466
SOS2	4.36911113088939
PAX9	3.23422613494146
CCDC99	6.29070132363535
NNAT	4.26044968634176
USP16	7.7181990118692
C20orf42	4.52757126252412
LARS	6.74068034514319
SCML2	5.06045004897555
BCL9	5.62695166813613
ABO	3.50048523960063
TRAF3	4.11950603521527
LETM1	4.13249000234891
PLXNB1	5.01042976080404
NIPSNAP1	6.66262904623077
USP10	5.9099161499989
F9	2.9993447693119
CNGB3	4.10241916340321
LIPE	3.54788909268205
C12orf52	5.6640333715517
PI4K2A	4.40876444336182
KIAA0515	5.25923811524426
MED8	6.5720470947584
TEX261	6.4552814359345
STAT4	3.2064295514611
LY86	5.78512695178656
WDR32	5.63701196680715
FLJ13611	4.50099002817908
SNRPA	8.06226522923328
ZMYND8	7.91511895105493
GATAD2A	8.42670022903591
PDXK	7.09434706245397
PTGES3	9.82420439544387
C7orf42	8.98769069096274
TAP1	9.002028999719
CYP11B2	3.42306344809645
ETS2	5.23970544415599
C6orf166	3.71866905458886
PRMT2	5.87285285803571
PRDX1	10.2248086694441
FGB	3.4904636025403
INTS8	8.08999996324184
COX17	8.8339790919662
C16orf33	7.51410313647638
EPHA5	3.22675320068416
PIWIL1	2.98542079145349
FOLR1	10.1534694631775
FREQ	4.88454607887522
KIAA0082	6.79698215425652
TSGA10	3.17495584639506
TMCC2	3.83313909595367
TCF12	7.76322341166025
FAM130A2	3.40442840414874
MYOT	3.04087479677970
HAL	4.33504477194119
POU4F1	2.95784243582965
SNRPF	7.51556955413377
BCL2L2	5.28853169344632
CUGBP2	5.05097073257297
EMG1	7.47655463272027
PRRG4	5.28661105899707
HIRA	6.08515586366537
MERTK	4.18955599593286
BAG1	7.70813740940462
MYNN	6.37724601682643
CORO2B	4.00023766044708
ALOX15	2.81449074094717
TBXA2R	3.74631790077767
RNF144A	5.31971787029817
MARCH5	7.07612844045072
CST1	3.48173403540421
NUPR1	6.04487567378889
DULLARD	6.15878085782403
DCLRE1B	5.38447364684115
ITGA8	3.81390074554465
CCL7	3.66364669949404
TP73	3.30806928404363
PRKCD	6.1156690314709
NDUFB4	10.789227956858
DSC2	4.13354894931474
RBMS2	4.12904572033788
GRIK4	3.01193391235887
TMPRSS6	3.70814583116261
GLB1L	4.1655615155037
COL4A3	3.06323179975675
PUS1	5.22116890946967
MYO10	6.46663612067217
PEX1	5.11290444560006
OLFM1	3.43126472718125
RBM19	3.83613571011936
RET	3.42148099411775
TAPBP	6.4136857705223
RUNX1	3.69922643937588
IL1RL1	3.69873666719210
ALX3	3.58902622556079
MID1	6.64846214710085
C14orf138	6.27496317277928
GPR64	9.78323526860074
SNX10	7.79728630290066
MYO16	3.78298181718231
DBF4	6.79159922213615
POGK	8.13708448189179
MAPK9	6.40046723777071
RIPK2	6.91723384362168
LRRC31	3.25885726925558
C8orf79	3.48955376021931
CLDN7	8.32613648894423
EFNB3	4.29824621984011
GLP1R	3.63691663308625
CSTF2T	5.4641593279385
TRIM37	7.03172324263951
GRHL2	6.08642733649307
IREB2	4.03233820511146
GRSF1	7.57432569944027
CNR1	3.14640071257737
ABCC4	5.78252207301114
DLG3	4.41205951494357
ZFP36L2	4.64073654869559
VGLL1	5.62991174969643
IL1F7	2.85905073378926
NR2E1	2.84006226228238
MS4A6A	6.55335649059655
FTL	9.5860814444336
DYRK2	6.62557207249444
PCLO	3.40780831360435
ARIH2	5.47096650670765
PCNX	3.56345732939969
ANXA9	3.88066838714071
SRR	5.13442161976217
SCNN1D	3.15791247453725
NOL3	4.19968896739029
IFITM2	10.7639816559894
ARNTL2	3.81094096789262
MRPS18A	8.34888615859556
ASPH	4.69832240818118
PVRIG	3.88827475305255
CPA2	3.34461422591238
LEPR	3.17363215506612
SH3BGRL	8.58211728236032
C16orf42	4.49764416782153
C9orf6	6.7392400251666
ERN2	5.5593423115456
SYNGR2	8.88520072219773
CDKN2D	4.04276534800904
PITPNA	6.75762093844691
PRPF4B	4.92102442604616
NRBP1	5.59754771401563
SLC43A3	6.34492990090471
SLC25A22	4.81448546022828
ILK	7.76767872711399
SLC22A8	3.67532909992164
SEC14L3	2.83805621202933
MRPS7	7.37599286984581
SLC22A1	3.22010210490103
BTN2A3	3.9995899350884
RASA4	4.46368189103587
PITX2	2.84210601293937
CCNL2	4.92025271082567
GJA4	5.88344250633191
FABP3	4.37740781332721
MYBPC3	4.15344874299177
LOC728215	3.63882785516980
TRPV2	4.12795166987807
NIBP	5.10498659181792
CDADC1	3.45263400957528
ZFHX4	4.86856316911328
TFPT	6.53541350498992
TSPYL2	5.04061832235692
EIF2S3	5.65146748359489
ABTB2	4.41380712684288
SOX30	2.91504954434018
VBP1	8.26442584818021
DKFZP564O0523	4.28997791338208
MORC3	6.5984118339059
BHMT2	3.34779827890042
FZD7	4.95329674935645
CDH18	6.27603180240485
CHL1	3.14855059312729
PMS2CL	5.03441076272528
TBC1D2B	4.65964961684965
FA2H	3.36451688917912
TTLL7	3.4684259208365
SPOCK3	3.48670406814939
SLC13A2	3.78436666185155
AIM1	4.28348023693787
GSN	6.39438798320788
EGR2	4.20646875208687
SMARCA5	5.94914579233377
GARNL4	5.498997194826
WWC1	7.06249532186438
PLEKHG3	4.55454974156088
PLS1	6.92702215359392
DGKZ	5.42908373016936
EFNA1	7.51951508199405
ANK2	3.21795060020496
PAGE4	3.02624667131894
SH3GL3	3.18438868823091
SENP6	5.9680981016749
AKR7A2	7.2437722273605
FKBP10	4.11103789867227
RIF1	5.14134662177354
PRLH	3.05613294284113
VLDLR	4.62305907307489
VEGFC	4.44469164612509
LARP1	7.79878146873767
SRBD1	4.09577382372739
DBT	5.12874515151366
ITGB6	3.00992751584609
CGGBP1	5.61457168980381
SLC1A2	3.32263442668173
INVS	3.44640991423621
MPO	3.32666359598509
ZBTB16	4.09422784687666
TADA3L	5.15217883181196
MOBKL3	7.92873079428367
PDGFB	3.70514056580023
CUTL2	2.83848407525201
RFX1	3.15513399151131
KLK2	3.27885833901456
VIM	10.6230281409615
REG1B	3.35416596597731
SUMO3	9.20474381149342
UQCRB	7.89571181913023
MLL4	3.82093492789810
LGALS3BP	9.40275615980088
DKFZP564O0823	3.98612361640694
MRFAP1L1	6.05985850548584
SPR	5.34730371345316
HOXA10	5.72650859762483
NGB	3.31117677883085
LZTS1	3.36990281128354
ABCE1	7.25984381252298
ARHGEF3	7.40972252913833
ChGn	3.60444418817868
CSNK1G2	5.85702022927714
SUPT3H	3.77032877075767
GABRB2	3.76940526980137
MGC72080	8.33578859237569
SLIT3	6.19612301513319
CD27	4.50400499058289
EGLN1	6.61826517765337
PEX13	5.14436433283138
MAN1C1	4.52281221602073
RWDD3	5.28024120970624
GRIN2B	3.14923357996773
HSPA6	4.17203860971931
ATP6AP1	8.46813676789325
NR1H2	5.07350598635798
PDK2	4.61599606583796
PHC2	7.0994277561341
LIN7A	3.24097077878584
SLC38A2	9.72216985037045
FAM83E	3.25819522028432
SPHK1	4.45775434475451
TRIM26	6.31515426220781
C18orf24	4.39544431252429
C15orf29	4.24279904663377
ADAM9	7.50823775064525
RUVBL1	8.42461533847576
TMUB2	4.38483432985744
APAF1	3.4396734031683
GPR176	3.57051436508218
MYH11	4.18930110894419
NEK1	4.27646451357809
MPP2	4.17889154283289
TNK2	3.59652157428362
C12orf24	4.22987481847953
MATN3	3.62040409172937
ZNF289	6.42514302384159
AGK	6.73653447244027
IFNGR2	7.87947817789732
NDUFA4	10.4050279480918
ITPR1	3.78373084933088
PKP4	6.69421673705098
DUSP1	6.30139585610621
DDAH2	7.21748296497678
ATXN3	4.95063625233453
TRIM27	6.82141023442981
LUZP4	3.76856971639612
SETD6	5.0351403980691
CDC42EP2	4.16235506127196
P2RY2	4.50835963052528
SLC45A2	3.09900164885407
RABGAP1	6.18134033822336
CHP	6.28614231288415
GPRC5A	6.80834196130005
SOX17	9.31826834399852
PAK3	3.60198802000558
ZNF259	6.40988175991451
LOC63920	4.86510778350401
TGFBR1	3.23404014448869
GBP2	6.94554501583983
MRC2	6.10943407284059
CDC42	6.24999055362414
AOF2	6.96492152686772
LRPPRC	7.60347965445436
CD97	6.40841785798761
SETD5	6.69617184026403
NINJ2	4.56156694393113
PTER	6.14176336763574
