Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_A06_586078
F10	3.10414473040863
FAM134C	7.68769807118477
SNX11	7.00801239474217
COMP	5.52268293174877
GPR177	9.11556918551842
TAL1	3.05929692513265
ACSL1	7.16389777511688
ABCC5	6.60298831363865
HCFC2	4.32395551458881
TCAP	3.07900601659466
ABL1	8.332074666365
RBBP7	10.0714932960859
PTPRG	6.9799141040474
NCOR1	6.57050278412529
MOCOS	5.34203762738958
C14orf93	3.77856476014064
PRDM10	4.9468151831565
TNRC15	7.11582124753456
SPINK4	8.55777463645876
TXNRD1	7.88951083327248
UBE2H	7.86408684303062
BRDT	2.68641332433462
SLC16A4	5.73823825462899
VIP	3.15492995016406
CALCR	3.06317435054897
CCNE2	6.33717584135837
SLC6A8	6.33878085142268
LILRA1	3.42484711335634
MC2R	3.19575366655911
MBTD1	5.38845184417877
USP33	6.1758513353129
PPP1CB	7.8546986341983
C15orf39	5.16881670182675
ABHD8	4.02264820745978
MAP3K12	4.44978945359203
PAAF1	7.01386836709459
ARF5	7.24474968706505
CCT3	9.4602772752276
SLC3A2	7.06843437930822
PIWIL2	3.26876941942649
RAD50	5.97549474242677
IER5	7.4892784902868
SYNE1	3.80501425680641
MBTPS2	4.3873579041342
MVK	4.52317343232542
TSPYL1	8.90457325279035
NCL	10.3343084796420
PSMD10	8.49823055821237
MOBP	3.22786503196624
GUF1	5.1429952833292
WDR44	6.88464463430813
HRH1	4.54939656231093
HIST1H3C	4.13096326188464
C5orf30	7.68622383232776
RASGRP3	4.69833417312494
RNPEP	7.1995550830016
PRKRIP1	5.61428938705674
MED21	6.66080068107864
GRPR	3.8007658366857
SYT11	4.09732216479459
NTSR2	3.35309256421431
Gcom1	6.45661611248874
SPTBN2	3.61032074761795
LRMP	3.50130608443627
HTRA1	11.0201267639664
RNF111	7.98879015838686
SLC26A2	7.28112323067719
WISP1	3.56310501326712
ATP2B4	6.65572592699754
FLJ10769	6.91484887539746
PTH	2.64375404222262
KIAA0895	6.17181511329845
CHST12	5.73275982540377
RAB22A	6.53257637324945
TARDBP	6.93466397485179
RANBP5	6.28596035774914
P2RY10	2.87148924177817
STAU1	8.70889958990438
NME5	4.9575161246597
DDX21	9.1307771358464
CHMP1A	6.32534100613313
BARX1	2.91815552993874
HDAC11	4.80009454340774
NOLA2	7.21764536782383
MTO1	6.87767524932742
DHX29	6.45696810080741
HADHB	8.9080775671322
ADAR	9.89241200185366
SF4	6.86519785680181
PLXNB2	6.16043373308778
P2RX1	3.55424572378398
SLC15A3	4.00760990466855
GAS2	3.261492101232
EN2	3.09639409956399
NUMB	6.37572978270826
C14orf172	4.76436037564183
TNIP1	7.27905975951695
INHBE	3.62112850976512
TM9SF2	8.98401037471334
PSKH1	4.8599084746098
NSFL1C	6.84184225842145
RHOG	6.95670981520743
HBB	8.35518169801018
MED15	5.41342559464765
HEY1	5.93281938455072
KNG1	3.16638117309201
CASR	3.41789821528285
ITGAX	3.92885989290639
CANT1	8.01040722244508
C6orf66	6.0272881289563
UNC50	8.18032288971643
C21orf33	7.00787847192181
IRF2	6.2675509596081
HEATR6	6.46917700012783
GNG7	4.27698680356562
RUNX2	3.10880374950717
PGR	2.82025610598634
SOX1	3.23517559925508
CROCCL1	6.39208350741135
BRE	6.43909988572126
SRPX	6.34678355425935
MBNL3	4.03537804587451
ODC1	10.3711640494209
SDC3	6.63205101280112
NR2F6	5.22423475110631
ADORA2B	5.17977897512098
ZRSR1	3.27753288343866
ZFYVE16	7.14925125918548
RPUSD2	6.08694801544605
SYNJ2BP	7.29155561678908
POLE	5.41064362363484
E2F2	2.83468234750232
C14orf173	5.74142923330434
THRA	3.82137977200698
MAPK11	3.47683950844997
TBC1D22A	6.14859000202062
PTGES2	5.43198886943542
HIP1R	5.33686799679135
ENO3	3.09629564556427
COL4A6	3.49468153851548
TOMM70A	7.47657119536572
IRGC	3.12549671445929
NAB1	6.43337149528478
DET1	5.31682315895649
TRPM3	3.07472554691197
ZNF532	7.43847220500801
RAP2A	6.10262532174624
PLG	3.35667266204836
FECH	4.77256628185747
CRIP1	6.04967076684519
AZIN1	8.49672702120117
SLC7A7	5.34786368563103
CA8	8.87170561972064
IL10RA	5.2040830273907
CDC42EP4	6.03955950665485
C16orf58	6.15718284434183
ARG2	5.5042170814193
NOL7	7.70817846501044
JARID1A	6.51366881103769
PANK2	8.10260642112014
ASH2L	7.02095400521022
ICAM3	6.0264614733499
TMEM16C	3.03144948657569
MDS1	3.24907177606613
CABYR	3.86555497889591
SLC1A3	6.65557264835553
RNF139	9.68079978557592
ADAM8	3.84084571580026
SFTPC	3.54917349826454
BCL7B	6.33948618610635
MAN2B2	7.34081421026865
PCDHGA11	2.99524312345879
RGS12	3.52241055891168
EIF1AY	3.20867731996457
NUDT13	3.22248759830967
ARL6IP4	6.94808779886456
RPL35A	10.9585687334086
CCDC21	4.68076255681684
RAB40C	3.59398624122413
EMR3	3.05268429214218
PRRG3	3.56269171489172
LRCH1	3.01726107151563
SAA4	4.10285130920438
RAPGEF5	5.18469997850343
ZCCHC2	5.80122671322973
CLIP3	5.85416120154527
MAP4K2	3.97097511811659
C20orf30	8.16406018322779
SULF1	8.07730161203747
C11orf48	7.86812048580645
PRDM5	3.58339844557415
ELOVL1	7.69731355195421
PPP4R2	7.77858912230669
KCNV1	5.72858808597914
ACP1	9.23111348865331
SIGLEC5	3.83838693219274
ZMYM2	5.77069332832825
C19orf61	4.59237274370242
DAGLA	3.80980658792588
GPR32	3.49031706240464
EDG7	3.60099610339900
NEUROD6	4.05602359634862
NEURL	3.54100725732233
SLC2A4RG	7.30844472018628
LPL	5.38669032864889
CA5B	3.47291278798907
MPHOSPH9	5.92182550465182
CLEC2D	3.04180902134815
HMG2L1	7.28561345101072
GRRP1	3.25561471622531
HCN4	3.64199691918074
CD8B	3.31753944620327
HIST1H3D	7.12242075151916
TGM4	3.04110983042852
SLC6A12	3.98068306303487
CD84	3.47714446705841
TBC1D15	6.81385515561948
RASA1	8.08848191346737
PHKG1	3.51219430922558
MAGEA11	2.7757319353529
NONO	9.2963027704892
IMPA1	8.59065991339901
SH3BP1	3.36346399751353
RARRES1	9.30083360601879
NPM3	5.78969521954982
CLEC5A	3.71657175561863
B3GNTL1	3.79716773907340
ITCH	6.3308709355828
MGAT3	3.62744404541822
ARPC5L	8.24460888774162
KLHL26	7.20443174178647
MBP	4.52283244556688
SIM2	3.60981200969591
RPP25	3.92802203672915
SLC2A2	2.71002486421441
EXO1	6.36503056140403
SOSTDC1	7.19680215947442
HRC	3.01598989097292
TRIM48	3.10598649357266
KIRREL	7.42980858468035
PIK3R1	6.26530614095749
HOXC11	3.8032449777112
MAF	5.26577727051205
DOK5	6.85735792758021
HELZ	6.61885930885643
ZMIZ2	5.73792830693661
SLC46A3	6.3570380792678
ADRB3	3.65761742433593
PTRH2	7.93637159261444
DMD	4.05352622327645
STAMBP	8.08791842216856
KRTAP2-4	3.29505478971298
ADCY2	3.21400170203591
MS4A12	7.15738024479499
TCF20	4.89599871681471
KLHL20	5.42231915371797
SRM	6.92075100224977
OTC	3.50859598527142
ABCB11	2.78600783188913
KCNC2	3.10955187911096
CDH19	3.02567421634611
SSH3	6.09906507520436
ZNF135	4.68760880507582
FLJ12529	7.84907880671744
PER1	5.64919992203057
KLC2	4.66253604232599
HDAC1	7.90001031909743
FAM128A	7.97156767243168
FNDC3B	9.41732035271507
MTCP1	5.91150189253654
GPR63	3.28849536447353
FLJ21986	3.62251459331724
LMCD1	5.96627950969043
MICAL1	5.54062612338219
BLZF1	4.55229935934769
IQCA	6.12039942135155
PCDHGC3	3.52410035569415
ATRNL1	2.86708790957618
CAV2	6.58429482424975
SAC	3.00080877964501
DUS1L	6.75565105591375
NEK9	4.72645475557044
WARS2	6.949474269175
DDO	3.16301096231783
MARCO	3.69521533278338
DCHS1	5.5506916031211
TOMM40	6.6192969096607
RP6-213H19.1	6.89726218063898
TUBGCP5	4.98210161043855
IGSF6	4.35007212427433
TPPP	3.22925479092404
SEPT11	6.22133207812338
ADNP	9.06019241260773
UST	3.55974431940306
C13orf34	5.2201577670892
GSTM5	4.17441173298961
BTD	5.28072518460696
PDCD1LG2	2.76551556511158
SNRPB2	8.69442006119081
APOA4	3.22217035007461
APBA3	4.35331794387244
CUTL1	7.10104113478583
PMS1	7.48004193911827
EIF3E	11.6462632585558
IL9	3.28130622140966
HOXA11	3.62439522079088
NARG1	8.00703890484114
RPL31	8.67301225668643
RAB28	4.50327534918357
LY9	3.04228225346716
TFCP2	5.43308987888072
ATP2B3	2.94389990265305
KDELR2	8.43591069176995
TLE4	4.6988278962863
FLJ43806	3.03230288886985
TLK2	6.48713382575402
PKP3	4.88740554725632
CIR	6.4199552930302
RPN2	10.8142779322289
SH3GL2	4.01880870916398
CTSO	8.17859297679085
SFMBT1	6.72535523145961
WDR57	6.61118310766826
SDF2L1	7.49552606327515
IGFBP3	11.0082071849282
FER1L3	9.07528768423022
DEK	10.2855841033037
C20orf43	7.50426994769359
ARHGAP24	3.61208219714209
ALB	2.94569458412884
SORBS3	4.67759212273439
C4BPA	5.07323693978922
UPF2	6.21588562146621
AGBL2	2.96118718324628
C1QA	6.26964606802209
DOPEY1	5.2754828805496
TERF1	8.40551688234509
KIF22	4.73680684544572
DNTT	3.00018521342561
C10orf6	5.47744627306692
C11orf41	3.37774816227656
NINJ1	7.12592373728828
SEC61A2	4.29682982908312
HNRPF	7.4133518588572
COL11A1	8.54697886319277
HIST1H1D	6.43277125872739
UCP3	3.40814558431735
MYL6B	8.18055372197974
UBAP2	8.24155015312274
TREM1	5.21639196641549
CKMT2	5.17644573651742
HLA-C	11.1208861591061
SLC13A3	3.6605310898913
PLA2G12A	6.60479367812113
SPRED2	4.47256466889918
SCN10A	3.48721014281605
TIMP4	5.05773546456666
PITPNC1	6.48183810150668
SLIT2	7.2411583515985
RSF1	7.09373122412517
POU3F3	2.83071664135873
LIN7C	6.79683654006814
NKX2-2	2.84403794235658
DPPA4	2.69328924532559
ZNF804A	2.97603184895079
CCIN	3.49821132010791
SLC25A31	2.64429595805254
KCNMB4	5.28341566043771
FUT2	4.4583778244959
RABL5	5.33428679021161
FZD4	7.70080522757507
GALNS	6.34429970105434
PNMA3	3.3868915807345
STX6	6.13797424163877
HIST1H1C	12.2530767788584
CIDEB	4.34083077737559
CASP4	7.15468864677293
PDK3	6.16034909522245
WIT1	6.5636806395398
TPR	7.27969459579767
MTX2	7.96939012259445
HIST1H2BH	7.69528671047518
BRD3	7.83386205842872
HIST1H2BO	4.23935029297299
SERPINA3	7.04756495255801
UBXD6	6.31639106124794
HOXB7	8.73869913485875
C7orf23	6.49425658772594
KIAA0143	8.70552640096203
KCNJ16	4.20626856433856
STAB2	3.53269419327052
TNPO2	5.55463920146447
CENTG1	3.23445844310797
IRF9	8.59082789653167
MCPH1	3.40309175222400
FABP2	3.0800411653369
C9orf3	10.0348986821807
FBXL4	5.36018266751028
LBH	8.70562911824557
MYO1D	5.88748550036746
PTDSS2	4.71197683968987
BMP2K	5.25141494105284
NFU1	8.04964102350381
UGT8	5.0596946581656
SLC25A23	5.47056020427604
MAPK4	3.13847602358424
HINT1	10.0018373240917
GLP2R	3.00670256455047
WNT7B	3.98044451253946
SETD4	5.77474886167021
CHCHD2	10.7806098494333
DYNLT3	8.22088885370099
FKBP11	6.83563757377716
NDP	3.11049685056673
RHOBTB1	6.52205310378751
FLII	6.33174700993253
SLC4A4	4.03712898769063
RPL38	9.6448362404772
HTF9C	5.01776043060722
RPS16	11.8557907652292
AP2A2	5.67365284319174
CHPF	7.22204944716596
CSNK2A1	7.59837184924579
MAP7D1	6.39986996634186
FKBP6	3.28999577799542
ZNF214	4.09230550553124
DDX56	7.51374265317845
TWIST1	6.36213124668965
EPO	3.14261316855464
MRPS18B	7.24645415538937
ZNF682	3.57252676540201
AOX1	3.38286145903760
RPL14	9.76605246287148
CYR61	8.93032397866653
JRKL	6.5858129908299
DTNA	3.36711222587221
MAFF	7.50315061210975
LOC51136	3.97544619885251
TMOD3	5.23441853379344
LY96	4.62292383790015
EEA1	4.12702861787729
KLK3	2.98659941158515
IL1R1	5.45190381348704
HRSP12	7.26613527186837
KTN1	8.78752767878232
LOH11CR2A	5.18696853690209
ARL5A	8.73938250452532
MAB21L1	3.08552221979756
C20orf59	4.23045030938028
ADAM2	2.69396543856436
PHKB	6.97665711361416
CCT6A	8.76861625528614
TBC1D8B	3.80541552202229
FAM13A1	7.66592789047183
EHHADH	5.65970590181314
LAPTM4B	11.6948497854149
TMEM147	9.06541136826942
ITGB5	7.22928970847465
YIPF3	7.63601728853302
FKBP2	8.00892728690266
XPO7	6.73536006860141
GPR75	3.13964377608614
NR1D1	5.04370852744448
TRIM5	5.81251724244996
TMEM110	5.48330285112337
APOC1	6.19621338603525
RNASE4	5.84359236417384
PARD6B	2.87579808786238
ARID1A	6.42415359959693
NEK2	5.56524272720297
RRAGB	4.70483640264834
PCDHGA3	3.46862155723861
HIST2H2BE	9.67311936443466
RCN2	8.64787097485855
STARD7	9.25368247136708
SHMT2	7.44941089729496
MLYCD	4.58281478871306
KIAA1751	2.98769225206871
NDUFA5	8.43882103481477
THAP9	3.19532279055031
FLVCR2	6.59224030502722
RP11-217H1.1	8.2448724760821
AP1S1	5.84574395275955
NCLN	5.2726558382358
SDHA	8.33894552381607
SMAD6	4.28307492561619
SAV1	6.59731708092799
SAT1	10.6356571280052
ADAMTS7	3.17612093916501
RPP38	6.79041482245845
RCBTB2	5.4063105119666
VEGFB	5.1462524661211
COLQ	3.40525419006223
RBMS1	8.31046536847556
NRXN2	3.51777089421366
WBSCR16	6.3547660498538
DRG2	5.25371752391592
KLRB1	4.87449325782445
DNASE2B	3.02534658680710
SAFB	4.9304808181418
MAPK8IP1	4.12866492632678
RFX2	3.82652133347499
MLLT4	3.47257421262133
ANKZF1	6.19253377937643
DUSP8	4.74678112704825
C19orf50	5.36280145393233
MEF2C	4.6041393049987
SENP5	6.54585119468732
NFKBIL2	3.18431164978905
LBR	6.37239442637224
CBFA2T3	4.09947559302721
AFF3	3.16310020572637
IL2RG	5.29131011904358
CCDC51	6.69893638888375
COG7	6.54951842204006
MYB	6.02599923783514
KLF3	5.1976946916983
PLXNA3	4.88689504445313
KCTD14	6.98496554850428
FZR1	3.67907756703815
XRCC2	5.87480738376581
SLC44A4	5.96574254593275
ESPL1	5.60244753212338
MMS19	7.2826836384767
GMPR2	6.79153732267168
ST8SIA5	3.17311271077541
TBC1D19	5.54660366034174
CHPT1	6.50176868246755
ERBB4	3.69856563682986
TSPAN32	4.67715539798291
MAP4	6.92181379405621
ACTR3	10.1341043033855
UGCG	8.18210075595534
GPHN	5.34166540466417
ZAP70	3.27422784382763
SLC6A2	3.63347276719585
LPP	7.01211811175561
PTPRCAP	4.54966106827941
IL12RB1	3.63746720351536
HIVEP1	5.7241435785958
ATRX	6.68755733574187
EIF4EBP2	7.60890597826371
DFFB	3.46675161050760
DMRT1	4.54418681562971
CHST8	4.51014155210787
HSPB6	3.21303819533894
C14orf109	7.59710892252116
IER2	8.92984974687928
NMB	5.44782494402761
COX5A	10.0278192883508
EIF6	7.82353430183729
AIFM1	6.53649066606298
WWC2	5.25641718337075
GSTA1	3.11836875933134
POLR2L	7.79405814767208
MRPL4	5.97383327391851
SEMG1	2.92172918444809
MPPED2	3.27809123786368
FLJ21062	5.21050027636126
TRAF3IP2	6.57611212607479
EPB41L4A	3.49570781366119
LILRA4	3.25323161678717
LAMA2	4.17237165284515
TAF4B	3.40867854977541
RLBP1	2.96718544150095
SLTM	8.46386919381508
CD300C	3.63961406766856
FLJ10404	5.75387645051885
RTDR1	4.36257474201793
MALT1	5.99338079064267
ARVCF	4.5638999595217
RENBP	3.44688944147621
ATXN7L1	3.11026138270107
NID1	6.92024534965146
TUBGCP3	5.00039602168573
ZNF783	4.94740909127762
ITIH5	6.27801280324827
ZNF85	5.23809359713318
MMP13	6.72145960627811
KIAA0329	5.35534706336037
C8A	3.70027513458611
MGC87042	4.61640727561302
HOXC13	3.56890557481061
CLGN	3.61840521930025
SLC25A37	6.33069426197905
SMARCC2	6.98067887980734
TFDP2	7.02584602736842
POLI	5.64287657428923
HCP5	7.13856054830501
UCN	3.18853331030574
ZNF764	5.48919113286356
USF2	6.13734798050981
C20orf24	10.2783263743200
FHL3	4.64783738698389
SPATA5L1	6.22426301813936
JMJD3	5.50770513084681
MMRN2	4.77817711576513
DSP	9.11337193737889
NDST1	4.34389201707069
ZNF248	5.55350145307885
PELP1	5.68684714913282
MBL2	2.91890780994084
ZNF230	6.33991617859234
RNF41	6.01240442690263
THOC5	5.41286105179997
MSN	9.23319864751046
SLC9A5	3.36641120053655
SERINC3	7.86550004278889
ZNF434	5.45620098422603
MUSK	2.87329127528259
SMARCD1	4.52150375555944
C11orf75	8.02867332271134
ZFP106	7.10810485779717
GTF2E1	6.73780981632346
RY1	7.32261778681385
ATAD2B	5.1538207332751
DDOST	9.3771710705633
ARHGAP17	6.95539130557937
GPNMB	9.5453214420936
TTF2	5.45123501230903
SFPQ	7.89220500860452
GFRA4	3.15869612293188
TIGD6	3.46657277156673
SLC39A14	9.08371141708207
AKR1B10	7.49577318940865
NGRN	9.0672339455353
RGS16	4.43271608863531
URB1	5.08632755197846
GPR137B	8.4470650599966
MECP2	5.64683334127255
PSMA1	10.0702118636399
TOP3B	3.91916530383588
NFATC4	4.92549875355762
RAB7L1	5.71731997542621
CSN3	3.54934273863274
NOS1	3.59582417870362
CA14	3.78285557456862
BMPR1A	6.95319939868996
YBX2	4.27136727547318
PRL	3.01155128234196
SNRP70	7.24761899789309
C6orf130	7.47792214092398
KIAA1166	5.15456334464975
FUBP3	7.27815534400261
STAG2	8.31943218869764
ACACA	6.84798406512653
ABCG1	5.68307910126377
ATOH1	2.89976293357369
ODF1	3.14822659260176
TMEM127	6.67377585932016
CD55	8.61386768361773
PLN	4.13713030439613
RPS23	12.7632684008008
LYPLA1	8.55298247403371
PRDM9	3.33224939514647
SSX2	4.33235799228644
PLUNC	3.15562258489989
SYNGR3	5.32879310532765
EML1	5.64242810975086
LNPEP	6.17438673937405
SMAD3	5.18010522704635
NUP93	7.77511511807859
HISPPD1	7.02606882751361
HNRPUL2	5.63067628718537
YARS2	5.6364598949721
TBC1D12	5.75204992978052
ZCCHC4	4.17986111436027
FBXO22	3.83593609082966
C16orf24	6.27922728139851
ZNF669	4.81792575913465
PTGDR	2.96115591191042
DDX27	7.89476707522817
KIAA0409	5.52981823054038
ASB8	5.62892495201513
MEPE	3.30716161122384
PLP2	8.673124541647
COQ7	6.17040494428966
CHMP5	9.24150040182754
CACNB3	5.49209999642606
C10orf84	4.48975745310574
SPO11	3.24842635791213
NEDD4	4.6262776338599
THAP11	6.06168991944664
ZNF43	6.2037832089365
KRT13	2.89841391791856
NEK4	6.80439191258765
MRPL19	7.38655298758061
RBBP9	3.93971281518006
PRKAR2A	6.0044836645187
IHPK1	6.43414702543176
ATP6V0B	9.72381059389656
CACNA1E	2.95986816342451
CEACAM8	2.79474851371617
PEX14	5.85975097440615
BXDC5	8.1398659121838
ZBTB38	7.26273976946866
PAFAH1B1	6.61717373150201
PCTK2	5.05610002396723
LRRC16	6.23300974421882
OSTF1	6.99800551503481
KIAA0323	7.46613061941258
FYCO1	6.9948587156761
TXNDC13	7.19683697107811
PLTP	6.45431423090387
SLC25A1	6.68190183657347
EZH2	7.06791829550177
PLEKHB1	5.74363905688883
GRB7	5.62469875371294
ZFP37	4.51794325800015
MRPL33	9.29555315872977
C9orf27	3.08071019881944
PELO	7.4479767467415
ARMC1	8.88697772283035
ZNF154	3.54443411857636
C3orf64	5.2592282001517
FLJ10357	6.76037336962053
PON1	3.22554387566153
SYT5	3.23636140561855
TMEM66	10.8229598547228
ATP4A	2.85865671681445
HBEGF	5.73181785471379
PI4KA	6.91927125318414
LEPRE1	6.75116052910022
POU2AF1	5.94444755871898
MRPL12	7.12239910659116
GNPDA1	7.80829599894929
RASAL1	5.40953596080608
ZC3H3	6.49571586381988
DDAH1	8.10718961299063
MGAT1	7.15229737733911
TIPARP	8.18128922499037
UGT2B15	3.14902187776827
DNASE1L3	3.33359692350824
CHEK1	6.85744003793601
ZNF8	5.0956265595539
TXNDC1	7.55322475781091
CKB	6.97512332065806
RTN3	8.89920745199185
IPO8	3.61128702458446
FZD2	7.42778763695073
PART1	3.78916595556750
PSMB6	8.10914533506315
MAP3K14	4.08974755067633
PCDHB8	2.9824405138869
PHC3	3.5125831483706
PPP1R8	5.83182678175892
NOVA2	3.31029990939843
TNFRSF11B	8.5470796227366
GOLPH3	9.42479151127965
LOC51233	3.67774791791560
GGTLA4	3.23017058349584
PDE6D	6.91138723304217
TTLL1	4.94726264400797
ZNF117	3.80326833533379
NKRF	6.83457086804946
CLK2	7.5112285703285
TNFSF15	5.04647542105363
DUSP2	4.60567437912748
HSD17B11	8.41374593354865
SECISBP2	5.4752892531499
PPAP2C	6.34061172312278
GABRR2	3.51480240749046
LOC51145	2.86625046655709
PIK3C3	6.97548888229819
DHDDS	5.96536102968785
CTSW	3.29105572413254
NEFM	3.1481547378002
TNNC2	3.27639877029113
ANKRD28	4.78713107399641
MRPL28	6.47781840942882
STMN3	3.1851748807661
SYN1	3.14024469787581
RAB14	6.1297342288538
PIGV	6.50772654102142
CDK2AP2	7.30602385166219
ZIM2	3.18090149414544
APBB1	4.27657625609280
SND1	7.23208725997825
C1orf123	7.7721730947838
B4GALT1	3.52109993628353
CHD3	5.43876368481621
RNASE2	3.83738809536562
BCAP31	8.82547445521977
SLC25A44	6.10258543793164
CXXC1	6.5417627255715
PIB5PA	4.57638285206353
CD40	4.13295715148757
FAT2	4.90888559021961
DYNC1LI2	5.43439394637402
GDI1	7.33412867941694
ZNF81	2.56288627093267
VSNL1	3.83918292772731
PIH1D1	7.4232000506751
KRTAP5-9	3.45546193081842
FLJ10081	3.66777424017647
CS	8.99004144943067
ZNF318	6.43561723615868
IGFBP7	11.7748306844221
ZNF609	5.03960803178789
SIRT4	3.44119436474960
SCN4A	3.62335105294682
ARHGAP4	3.38859675562228
EHMT2	5.92011320564162
UFD1L	8.99105260380403
EXOSC10	6.55032805189091
ECE2	3.28169533567523
ERMP1	7.2768810547549
OVGP1	4.05606214151948
GTPBP3	6.51113613623495
FAM82C	7.28634384725039
PACS2	6.19641347288977
C19orf36	3.27590339840765
UNC84A	8.18648908644675
ARL4C	8.7900248790339
SCD5	4.181671696119
ATG4B	6.68935980381032
LASS6	8.63374602094446
LSG1	7.43357971087118
MAL	10.8176367623554
GPR22	3.03131856334829
WDR5B	6.81194799137376
GALR1	2.85688207013404
AQP4	2.98133767580999
C17orf60	2.95213806351089
HDAC7A	5.2136724971812
GRIN2C	3.16718550842727
ARMC8	5.07741962652855
SLC47A1	3.16120755456773
DMPK	4.73463851293282
CCRN4L	3.41393583084963
CBR4	6.11487372315662
KIFC1	6.10811251697087
LHX5	2.84353054729808
SMC1A	6.05924162990946
LPXN	5.91056286112392
TRPC7	2.83747414128346
SERPINA1	7.08921300775468
SMYD5	5.14932181881781
RPS13	12.1695805364004
CRHR2	3.42381479457439
TUSC2	5.99720532858785
PRKAA1	5.5522472858472
FADS2	6.65766735645882
ENAH	8.51870129406865
PRO1768	3.28680900349139
KIR3DL2	3.06217298423052
APBA2BP	5.87855613523636
ATP2C1	6.75041350746012
ALDH1A2	3.14649363078657
RNF103	7.73508948876833
AHCY	8.84129003116216
CROT	5.62249124589845
PABPC3	9.08740586328464
ALG12	4.88392599401922
EGR1	9.2527920241712
THSD1	4.81909803167364
CCL17	3.27416925161926
BZRPL1	3.0586616451596
KHK	3.54923614302066
ESRRG	3.43371939586178
SLC12A2	6.79558470123586
CNGA1	2.96879535496835
RDH5	4.2634253840709
CD58	6.661732547554
PTGFR	3.10777308080959
CCDC48	3.12026999771898
CCDC76	5.92691930482238
CDR2	6.90554024400224
ZIC4	3.52881963925435
SELE	3.43131638169387
OR1G1	3.2199480999116
EXOSC9	6.54405306332627
PSMC6	9.68444558484078
ABCB1	3.07915856865839
GPR12	3.18470300481714
KIAA0196	8.08774996300448
PCDHA2	2.88169903970883
SSR3	6.64505632198393
MSI1	3.41598721877562
TRAT1	2.86345033779519
CC2D1A	5.05764045076886
PLAGL1	5.19948304386614
LLGL1	3.53581760878784
KLF6	7.50282597821676
MTF1	5.11801302811388
RNF2	4.79855960633985
tcag7.1314	5.57515443043086
NR5A1	2.82379335998963
THBD	5.54461759303504
ABCD2	2.74952637051120
ITGB7	3.63996165341699
DNAJC7	6.38843174198577
CCDC81	3.17756051053788
TM2D3	8.37701083669379
HUWE1	5.21581617024493
CDH17	7.9823296151257
CD180	3.28233707414952
FAAH	4.16455435631685
IL17A	2.92216969923574
POLA1	6.38509510362487
TMPO	5.54917114756408
LYRM5	5.81453787539657
GNAT3	2.85715448260042
TM7SF2	7.10551276560455
FLOT2	4.51872686318652
MAP4K1	3.6273048784648
HDGFRP3	6.58258959752444
RRAS2	7.54438989727062
OXCT1	6.6134415851528
LTBP2	7.96398878065035
ARPC5	10.1853275001302
SV2B	3.38651549277572
ZDHHC4	6.45503003503557
CYP2A6	4.27728087225839
PDE9A	7.64273888814345
ABCA8	2.97656211322267
NDUFS2	8.54583800036575
UBR5	8.6818000962164
FLJ22662	8.54023057864066
GP6	3.86667740725094
CRYBA2	2.91609339341175
LEF1	4.28312241567687
ZNF20	6.42460367828025
CTPS	7.32378513732444
EPS8L1	6.23327282662501
EYA1	3.11260860724060
SERPINB2	5.90695480103613
MAPK14	5.94516937480058
GTF2F2	5.05276985039557
