Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_B03
Composite Element REF	Signal
PSMD6	9.31158854604817
HIST1H2BI	4.04048655635903
TMC5	3.44158344084536
FKBP3	7.98363626867916
FLJ20273	9.10417209102918
PLEKHB2	7.90185193359268
RPL28	8.57736174783984
NOX3	2.90334367161607
ZNF544	6.48397589095256
EPYC	3.19870131528592
ELAC1	2.9994238290732
METT11D1	6.57006379731628
BIN2	3.15745380040001
NACA2	3.15205981220836
RPL18A	11.6994662325609
UBOX5	4.96189255160889
TCERG1	7.24437211068075
MPP6	4.34855459958115
KRT16	3.20364582109946
UBE2O	4.92910170717483
KLF5	7.81697825403092
C9orf31	3.55052028984332
APOLD1	5.43537739231692
UBL5	8.95153089251227
ARHGAP29	8.31762128102044
TNFSF8	3.41183769885930
PDE5A	3.12748935179735
CDR1	3.02613132023790
FBLN2	5.71102014592261
C14orf104	4.7366860952861
HBE1	3.16265439440609
ROBO4	3.29555245810678
C1orf108	8.57752771377055
FOXI1	2.97000615574595
BCKDHA	7.55415401401139
RAB4A	6.74703712413397
C11orf80	4.87638513889518
MYOC	3.39625277906516
GIF	3.76783398040469
TMEM39B	6.35144571294421
RPL3	11.0376141457410
THBS1	5.21908711150491
APOO	7.0608133337335
ATPBD1C	6.87228776152338
FARSA	5.70728287180594
ARMCX1	6.64808082648699
EIF4ENIF1	7.65325314096823
CMAS	6.80325108818064
OR7E24	4.01738902857623
TNFRSF21	7.0460791902619
PLAC1	7.31448118384993
KLHL18	4.55526070095828
LBA1	5.23961178479727
MKL2	7.17765311607457
TBX3	3.48394391882489
TAZ	4.50800690031235
CRIP2	8.20079281531809
DAXX	4.87128439539594
ELMO1	3.86725818708408
RGS13	2.65144941767632
DIO2	3.96296994150704
UNC13A	4.06300182456447
TAF11	6.62499831969463
ORC3L	5.86512949980307
PRX	3.28548095830871
TARBP2	7.22232898291249
CABIN1	5.4321607026282
TRIOBP	6.36739422046024
HIST1H2AC	8.9052217200436
RBM5	6.29920955585676
TUBGCP4	4.85353438781541
NCOA1	6.2464493711907
CDK7	6.84390025901685
SSR2	9.51071745389173
IL25	3.47676016910450
CRELD1	5.61728046917136
GPR6	3.03443091407684
SNCG	4.62080879064944
CHEK2	5.52389906248481
GAL3ST4	4.70173562054272
KBTBD10	3.2485245136683
DRD4	2.95390575250200
GDF11	5.56082434295312
SEMG2	2.83837615949019
MCM2	7.89543096646148
CD247	3.63557985997716
SOX14	2.98634456252789
RBMX2	5.26786481282971
KIAA0922	4.92800802615361
TGS1	5.97762467749078
C16orf57	5.65627373226747
SYF2	7.78793353772565
MCM4	5.44024250986962
PDZD2	6.1251928822522
CEP192	5.63500564439462
IFT88	5.85743168472606
MCC	4.05967650676369
RPL9	11.9801020883398
RAB32	6.25339639342174
P2RX2	3.86683330438487
DDX43	3.19240314256136
HHLA3	4.54986056135621
ID2	5.37009497485707
UBE1	10.0056238639399
SLC24A1	4.25773369094422
ARHGAP5	6.5690955852008
C20orf23	4.48581272919126
CETP	3.36866551145419
ZNF688	3.87685376490562
APOC2	3.99076634644261
PWP1	8.28387159064072
FAM50B	5.12012078222758
PTPN6	6.21891083281166
BAHD1	5.06764410215412
GPR56	7.32198120215247
GRIK3	3.01380517055977
DGCR14	4.7086015854878
CACNB2	3.34414376774538
PDE10A	3.1240387775216
METAP2	6.54714129917204
RHOQ	7.43256483786308
MAP3K4	5.48074571070048
PDHX	7.09106003383733
RPL23AP13	4.32039305569805
MTA1	5.98557227557123
GNG11	5.69557112400131
ZBED4	3.2501082699423
CLCN3	6.10627794117778
CDK2	5.47836242279847
HCG9	3.48018632102706
SLAMF7	3.94362210695236
CDC37	6.22944169267333
ZER1	4.51060265408374
GRK4	3.52001241748777
PRPH	4.61951219010128
PPP2CA	8.52411745774425
LRP12	4.36813074627938
POLR2A	4.25256308279011
SEC14L2	3.42316567678398
OGFOD1	6.44657536914333
DKFZP586H2123	4.43745988004749
MC3R	3.26866649280012
NOL5A	6.2498533022017
PHEX	4.06235862128983
HIST1H2AB	3.7595314498802
C20orf117	5.33836385113532
POLH	3.30746974484925
DDX17	6.68168698339287
CAMTA2	4.80415820572849
PLEKHA2	4.91053367523129
SNAPC2	3.96748098921302
FILIP1L	7.15792603982084
PDE4DIP	4.82686857286168
LRRC1	6.09738823712498
SCN7A	2.96919792613632
GAS1	6.67712786300947
DGKA	4.42577025583958
PEG3	3.68847069692576
NADK	5.34159211581634
SGSH	5.43598074102166
CXCL10	5.39913669035878
GALT	5.59981116671642
MCF2	3.07901448308714
ZMYM4	7.41317234616933
ZNF263	5.47909033400011
STK32B	4.66102551945848
KIAA0888	4.49152175090372
TACSTD1	11.3072461217176
ATP6AP2	7.65818761613028
TYR	3.58646312854904
GDPD2	4.44143881608601
ABHD10	7.443696954716
TACR3	2.80348366100335
SLC35C1	4.30281070121612
KIF1A	8.76894097621103
VCAN	7.69487475309057
HERC5	7.2522012640145
UBE2A	7.47981023205607
SYDE1	4.08800385791528
ELA3A	3.53252025377171
TM9SF3	8.90712603211132
HAO2	3.71069735891781
RNH1	7.59695292613653
MAFG	5.45639314630544
BICD2	5.78802238507807
C14orf43	3.97243768526988
CDH7	3.15753136126302
JUP	8.53511622779956
SHANK2	4.23232269443255
OSBP2	4.29119107905341
ACOXL	2.81721984935106
DAK	4.00615809194399
CBX3	9.47161841152213
C3orf58	4.85146750440587
RBMXL2	3.0544766386008
TCL1B	3.75673618806536
FGF13	5.66244172850555
KBTBD2	8.25733834681039
KIF3A	4.6517676732014
DCXR	6.46628598561144
MYL9	7.46884674241207
PDIA6	8.54146982621367
CDC23	7.25275579437998
CASKIN2	4.57063677011233
PBXIP1	5.66736821128092
EHD1	4.84495654886931
NBL1	7.52838852997231
MARCKSL1	10.4260776254424
RAB11FIP5	5.58717227508222
CDKN1A	6.704583464786
NCK1	7.20657666009487
SAPS3	6.03303543975181
ZNF550	3.3097311291296
TRAF3IP3	3.11710293946216
LSR	9.3154416213306
MIS12	5.39809637423985
KIAA0774	2.62170860951757
CXorf1	3.50380499759178
CUL7	6.24415576903262
DIO1	2.89269205332079
LIPC	3.41834806164262
EIF2B1	8.7848110448675
OMP	3.16148944242289
HS3ST2	3.61794101311846
C20orf11	8.35216617223663
CTRL	2.91239115421468
GSTZ1	4.59258306920406
PAK4	8.42666529868286
CCRL1	4.97030437408675
RNF10	6.40508353781082
MAGOH	7.19621683863186
CENPB	4.68430228419981
C19orf7	8.26826171009055
JMJD1A	8.75419410534088
GATA2	3.96802935128392
HIST1H4H	5.42621778267577
CELSR2	6.5419458313059
GABRA5	3.01841533313269
STAM2	4.82056308094554
GPC3	3.70907792115652
GRP	4.42882273935992
SV2A	4.93175556654935
EBNA1BP2	8.08224960264161
TAF1C	4.39659459079105
MAGEA12	3.17807866016915
GSG1	2.90993564616664
PDGFRA	5.23492002446909
CACNG1	4.90486482356603
CIAPIN1	7.290791865005
CSTB	11.1871526893467
FRMPD1	3.50398607187532
PTPRJ	3.05749816623308
ZNF668	4.16839086516637
PLEKHJ1	5.68071363226054
ADAT1	4.88117951029124
TMEM50A	8.50073552887716
CENPI	4.11061536653505
HOOK1	6.99694588333524
RPP21	7.02635897353993
GTF2E2	7.65679144023821
IL17B	3.00997738953630
CCNF	4.3230265769297
CRYL1	4.09917538223999
FOXH1	3.23986332579574
NFYB	6.44695555325588
KCNQ3	3.81444419172231
PPM1G	6.52997629731454
NOVA1	3.15026791491889
FZD3	6.3197279294489
NMT1	6.07717886020424
AKAP8	5.67184509747023
SOCS5	6.20214998597952
HADHA	7.06403321629554
PLEKHF1	5.07253155769675
DLG5	7.72151123615439
CFDP1	5.12018850866874
SAGE1	2.83011138317845
PGM5	3.18586660578875
C1orf144	6.19555318780547
SUHW4	4.55420273921415
TFEB	4.21226006791085
RND2	3.33271159349505
ATG12	5.96362179218682
BMI1	8.88977724724183
RNMT	4.79435577343074
MASP1	3.38741299556114
MYH4	2.75939521378954
SLURP1	3.26548499659124
KIAA0984	3.56358801482851
ASTN1	3.18519681417555
MYCL1	5.10295972577351
SH3BGR	4.85956881373927
RPAP2	3.93695831623125
FOSB	5.08876317230416
KRT35	3.0148946251033
MIA3	5.8047081887614
KIR3DL3	3.04990304290904
SEMA3F	5.62821289566956
TMEM135	6.11280138621858
SLC27A2	3.38098441257593
NDUFB2	9.26844591101364
FAM46C	4.33474151794064
G6PC	2.73633937263365
KRT33A	3.48571656427203
OVOL1	3.24403669468704
PAMCI	5.32030903637083
S100A7	3.30115621472739
MAPKBP1	5.87981402529906
CPE	7.26550588548317
HARS2	5.97874423208109
GNB1	9.57893212736613
TRIM46	3.20759587330065
UPF3B	7.77798887113739
CXCR6	3.54004252382508
C16orf3	3.08358434039619
HLA-DOB	3.7559755508573
HPSE	3.71118991635331
GSCL	2.74859897224746
POLD1	4.88272653140611
DMWD	4.65996683068325
CALD1	6.15680724624311
LCAT	3.61065620240064
SCRT1	2.96292203341869
ST6GAL1	5.20056265473136
POMC	3.08218494529993
UNC84B	5.96589144375994
NSMAF	7.05941493620719
ADSS	7.72374894477047
SKIL	3.55361078054605
HMGCS1	5.16609027631698
PYGO1	2.94516937480058
POLR3F	5.21305644505519
ZNF277P	6.5205460287596
CNNM3	6.774437812449
WRNIP1	3.35076265597159
ALAS2	3.5547952746376
MRPL23	5.95265692150691
ST3GAL5	4.59711256071952
ZBTB7B	3.32986037688467
DHRS1	5.95980565128654
NFKBIA	7.8154485782636
CNOT3	4.04545689328951
GAK	6.47074301730017
SFT2D2	5.48679574905986
HOXA6	3.82578818124723
PSMA6	9.70195046914523
CRTC1	4.42249612041105
LY6D	3.42870621720496
CPT1A	3.45140821603691
ALMS1	5.73426441845361
LMO1	3.41872868041403
EIF3I	9.41706662780355
DCN	8.58044513335929
PRB4	3.97264329742549
MCM3APAS	4.10979272234502
SUCLG2	5.37073848319162
FOXF2	3.23801835305065
MLH1	7.5569041772566
S100A12	3.75623542009779
ABHD14A	6.6430009211232
DEXI	6.7144843998072
ACTN1	8.57656300030433
AMPD2	6.24247096963652
IFNAR2	6.50944460882164
CYB5A	7.93674611694789
TLOC1	9.01044461543902
NRBF2	7.61786491970165
MKS1	4.65684805498258
P2RY11	3.34459296175036
CX3CR1	5.18531010627057
PDE1B	3.4672481861201
KCTD3	5.70840824956199
ITGAE	7.1980614448513
SLC30A3	4.27211474501901
KISS1	3.54365479962218
PLP1	3.19367153511785
C14orf2	8.96283512426222
IFRD2	6.6790856230848
ANKRD7	3.67768921446034
XAB1	8.11206432888526
NARS2	7.17187755533302
TMLHE	3.70459021881373
SERPINB3	2.85062733218056
FAM127B	5.9308739247932
ZNF391	2.83663367452351
ABCA5	4.53583125095144
DNAJB14	4.89928804465842
TSFM	6.78116748039966
WRB	8.09672062274116
ABCC8	3.19343106099155
MAP1S	4.37300490557955
BPI	3.48772082336322
TTC4	6.90572835037465
BNC2	5.38266966940431
HIST1H4A	3.38620523521057
NDUFS3	8.02671861956707
WDR3	5.63473628445565
MAGED1	10.246760311109
TTC33	5.2866002022812
CPN2	3.31475070176679
STMN2	2.71845459111701
PCOLCE2	3.54057729218628
ROR1	4.15107477645748
HSD17B14	5.91765989174407
SAMD4B	4.07248281898295
HEXA	8.69346217849146
USP39	7.08836852105005
HNRNPU	5.72828695819902
NRD1	8.9268508253649
ATXN2L	3.82813619358313
MAP2K3	6.20658351585585
FLT4	3.98924766165546
OMG	3.17059580711543
SCAP	7.018157891358
ELA2	2.84184724804131
NARS	10.1090399337691
PRCC	5.52851444246106
ZNF675	2.99810307469263
VENTXP1	2.93938614369017
CALCOCO1	6.60866113827562
ZBTB32	3.70012831656127
RFC5	5.81152090561642
BRAF	4.00200924937511
PAX5	3.56812997089097
MGC14376	5.38098916700845
TNFSF5IP1	8.85810690465529
PEBP1	9.4884120333981
AAK1	4.13383535249604
FBXO2	6.87259438390713
RMND1	4.31848488661475
IGKV1-5	3.54919453686311
COL1A2	12.1930377038990
SERPINA5	8.03007958965456
GMEB1	4.97817906337952
AKT3	3.14945408944551
AANAT	2.89894886114178
CRB1	3.20387787946218
C19orf21	7.19539323533719
UBR4	8.43502454847022
LTBP3	8.18662207323125
AMHR2	3.71108087056217
CTTN	6.79628344840059
UTP15	3.12199174220119
C20orf39	6.8351543038949
MYBBP1A	4.33548195091740
HSBP1	7.81317142744665
PROCR	4.58861376892198
PHF11	7.7081375146769
PASK	4.68474797846437
RFXDC2	5.25487940163869
KIAA0467	4.81289058130193
NDEL1	6.20131211305217
USP8	6.87365691233301
BAIAP2	4.41673826471524
SI	2.76830529451071
ARSJ	3.13646659612519
GULP1	5.89493180497647
KCNE4	3.99177310132281
KCNS3	3.78623093473380
BAAT	3.25745632838051
DKFZp434K191	3.21050473537002
MBD1	5.97775384075712
ITGAL	3.41019822744912
WDR73	7.22257309008261
ARFGAP1	5.77504436667722
ZBTB40	5.35158468474497
CH25H	3.96269941198203
LOC81691	4.0490689680009
CYP4B1	3.44398295607628
ALPL	3.94748204180024
FOLR3	4.16295028593572
CHST3	3.55655703920412
TRIM62	4.54641878967007
MAP3K9	3.40613985484117
ABLIM1	7.17607116291239
BTAF1	6.42994518841691
MAST3	4.50982319829806
RBM35B	6.32660448948223
ANKRD25	6.38746847931113
RYBP	8.34297420497427
UQCRC2	7.89452554241731
TTC26	4.64796492894304
ZNF22	7.70216813989615
MAEA	8.00167190610384
RNPEPL1	4.01304080135544
HYAL1	3.38774691766016
PSD3	4.08288952154866
AGR2	6.65919795121749
HDLBP	7.07536048646121
GNB3	3.93634580005256
HECW1	3.61599011842479
ACTR2	8.82321153153584
HMGB1	10.4304640370699
EDG1	3.47263543967468
HOPX	4.26752595698429
ZNF304	4.76933645762314
OR12D3	3.62951893477566
METTL1	6.08751447558809
PSPH	7.2748858472299
SOAT2	3.7598383149291
RAP1GDS1	5.34202907942155
CLCA3	3.04935037053858
DARS2	5.11971973857008
CDC25A	4.70255054349458
RCN3	6.14641190037096
CREBL1	4.1176847902482
PTGER3	3.51139109999219
USP29	3.75230387065709
ARHGEF10L	4.85956682330318
ADAM30	3.01847408319439
ATOX1	7.74440047555968
KIF26B	3.69792711390405
C17orf70	4.82905384497644
STT3A	7.9386289463203
ZNF225	3.27619214931422
DNASE1	3.43732601818853
C1orf106	7.93974078909678
PTN	6.87537336940865
RAB6IP1	6.48139826328374
HECA	7.03594062505977
RAE1	8.27871997901344
TNIK	5.47255314198175
RNF122	4.44300801755216
ACTN3	3.39776810280979
SLC22A18AS	3.59301696826587
CCNA1	7.12197846694995
ELP4	4.94502198533836
FAM65A	5.71561433482764
IL26	3.42366965964547
RYK	6.83094830930863
QARS	9.09921905314627
RPL10A	10.8738435908693
LRP3	4.80342325480252
OR2S2	3.2927657723021
BID	5.71682500727439
IRS4	3.43117046887201
MACF1	7.5372105786631
CXCL14	7.36238465106194
SEC24D	4.31836461982423
LOC374395	3.9253254331214
TGFB2	3.03150905439425
CHRNE	5.13058972900158
MDFIC	4.06472500562571
HSPB8	5.68531728233472
PRDM14	3.45837344355022
MNAT1	5.16083715662908
ADD3	9.16456264224864
MBNL2	5.01041473527052
KLK6	9.71525350137447
ATP6V0D1	7.16923843623444
MTA2	3.44175742725345
TMEM111	8.60361219724374
KIAA1279	7.05338386384961
LZTR1	6.08271219174417
RAP1A	7.26951409818517
AXIN1	5.39772972345976
POLR1C	5.80069988642885
TRIO	6.00490896675813
NUBP2	5.98708025580073
ID3	5.21134367554776
TM9SF1	7.68719294014111
POU4F2	3.00032982501963
ZNF473	4.86812745824994
IQCK	6.29067784381197
MTM1	4.06434411844726
GPR107	5.96509658642805
CAPN3	3.65588410134204
FLJ14154	6.44855783708736
RECQL	7.29804802001709
AP1G1	6.1636516720328
CTNNBL1	6.02933272841654
ENPP4	6.01805649831415
PADI3	3.64534256468439
ECHDC1	5.81881843449054
RNF170	5.75621169573343
SMARCC1	6.96143529815374
C16orf7	4.25386868729227
CG018	3.76445989963116
GNAI3	6.77430368068207
KCNE1	3.35227745690977
POLG2	5.64722630239814
CD4	4.25332151040152
EBI2	2.92422725322456
IRF1	5.803764176721
TPD52L2	8.0240414131805
PTPRE	4.06679904231801
PTK2B	3.54973614576642
SDHB	7.75435774930679
SOX4	7.61437667876392
TSPAN3	10.1244578703560
RHOF	6.38361742111274
SH2D1A	3.31177990642419
PTPLAD1	6.83077533538045
DUSP22	6.77407621135506
USP20	4.58522148334658
CALB1	3.20634473733652
DERA	7.97379737173413
TMEM118	6.17399852074136
MCRS1	6.36942308912108
C18orf8	6.25922029676824
FLJ10241	8.00291473930094
GINS3	4.60366980598325
C19orf53	10.3633702837895
TPP2	6.14744391189347
GJA12	4.02825058492465
PKD1	3.84759991598125
ST6GALNAC5	7.11460735803537
JAM3	5.66844464148564
CHSY1	8.52627702463652
LAPTM4A	11.1238658031207
TRPM8	3.44227242559353
MYOM1	3.90616845466756
PHKG2	5.47596245503011
EXT2	7.43991595704348
MOBKL1B	8.07741408462759
DIAPH2	3.92647019402811
DOLK	5.53674842017304
TUBAL3	3.95867200527101
CRYZL1	6.22438226358854
CLN8	4.02510187216787
PTPN12	5.45685044677024
ABL2	3.37538219556255
ACVRL1	3.5186980528805
C14orf156	7.83720154867265
CRY2	4.40102557953304
PTPRZ1	2.93287505928060
LAMP1	8.14226819696013
PNPLA4	5.58811013064817
FCGR2B	3.81843492386754
DIP2C	6.65735497972471
RXRA	5.03032093539801
MAP3K5	4.39219083799449
PDLIM7	3.88791930819794
ALKBH1	6.30004681397274
ARL14	2.86646121710471
SNIP1	4.99146622669279
CLDN11	3.45302905887830
TIMP3	5.73861523696191
CIB2	3.91996441554057
HRK	3.44581053349137
MXRA8	9.0418472799058
RGS3	5.25232385364381
SPAG16	6.60742762266149
C4orf31	3.86933459622629
FAM5B	3.39250243148938
ABHD4	5.28919868848578
ARHGEF12	5.66032053873654
CCR9	3.41603272050097
NFATC1	3.70966588987617
RAC2	4.2904773358636
GLUD2	3.65088509967869
SEPT10	5.97543876410681
UAP1L1	3.94977400137419
RPP40	5.58906704172131
SLC18A3	3.66638482312426
YOD1	3.26969856726019
RALY	7.70006935226974
TBX5	3.28645623732421
NAPG	4.3167724849718
C14orf45	6.23963858685221
RHD	3.27061727994599
HMOX2	4.44750603065716
DBNDD2	7.69287107832005
YIPF4	4.62235495198981
ZBTB22	5.07561493894088
THAP10	5.56520622956454
ANKRD10	6.51036433383552
PLCG1	5.81974144527113
TAGLN2	8.4480613408247
SLC16A7	3.30726432974490
HTR2C	3.75275813666785
TSGA14	3.96788937872622
MDH1	9.64827627275037
ITGB4	4.15559571965124
DCBLD2	4.31582578316925
C5orf28	6.76633934006584
YTHDF3	7.51763587154024
FMO4	4.53431202638253
THYN1	6.85748911206775
OTOR	2.98418365502365
PGRMC2	5.8493101223833
DRD5	3.26330559698398
TMEM30B	7.19261700150144
PAQR6	4.45523527378355
UBE2I	5.86400151943027
TBC1D5	5.08383458801414
C8orf70	4.5890498922147
HRH4	3.21045360457593
ANGPTL3	3.10254971775613
MYO6	6.58783907921621
GLRX2	5.94419498522783
ATP11A	3.93210217762609
MUC16	9.6936925111421
SLC25A5	9.86471881755645
MYO1C	6.79776550629555
RBM23	7.4581561319489
FAM89B	7.52819653996954
FAS	4.14217874641328
KIFAP3	6.23803366466455
NGFB	3.44504466049244
C1orf63	8.02749906381536
PERLD1	6.32973215987018
GLRA2	3.49097680413606
BTN3A2	5.39772032427963
C17orf59	3.51675899785597
HSPBAP1	6.68914413851142
CSTF3	7.150234750816
PRKCI	8.3553704549772
OSMR	4.82346918988543
SOD3	3.9986294213671
ZNF574	5.8725633864434
CYSLTR2	3.59596607425654
RPL12	11.7750337134668
WIZ	4.67143384172010
ALDH4A1	4.92854259134138
CRYAB	6.99608190711558
RNF17	3.43113424347225
NEIL3	4.17956320449137
COPA	6.71581717891254
KIF11	5.93028806020772
SLC26A3	3.23699035340118
SKP2	5.0407213188683
ZNF175	4.65806696922025
PARVA	6.72907374395173
JAKMIP2	2.92484113029404
C8orf4	3.95665230570104
PTHLH	3.29287569783407
RNF34	7.90095439989959
PKLR	3.26457002395585
PCDHB17	3.19173788525894
CD36	3.41860246199070
CCT2	9.07054076295185
PRKG2	3.44109441908795
ARF4	9.6757646552082
SIKE	4.14966960411485
ANAPC13	9.20837756175264
MBTPS1	6.01257680248416
SLCO3A1	4.69861830447364
ZNF692	6.00817708737247
GPSN2	8.2304821196337
NCF2	3.52863581360578
SH3GLB1	7.55242296774367
SLC12A6	3.56790189555787
MRPL48	8.35868553728552
HMGN3	10.7488035770818
SUPT5H	6.3790062663866
XRCC6	8.53933230712958
SOS2	4.2542492661471
PAX9	3.27218823169084
CCDC99	5.88759259340632
NNAT	4.04831690679493
USP16	6.98291682896392
C20orf42	3.34400678722402
LARS	6.81946353203868
SCML2	5.02636994997978
BCL9	7.82525782508847
ABO	3.15792773547232
TRAF3	3.76997299635603
LETM1	4.08416169453768
PLXNB1	5.35786808249273
NIPSNAP1	9.17240827984356
USP10	5.91239809870026
F9	3.1186765663807
CNGB3	3.64762310867119
LIPE	3.46796033872777
C12orf52	6.47598322863265
PI4K2A	4.48542950518332
KIAA0515	7.19176995833099
MED8	6.73701993966028
TEX261	6.67394414046916
STAT4	2.96265290685299
LY86	4.01913239569294
WDR32	6.15799972174691
FLJ13611	4.26263598167619
SNRPA	8.04748008355287
ZMYND8	8.23687112397993
GATAD2A	7.99878881986283
PDXK	7.38168248605416
PTGES3	10.6092094048991
C7orf42	9.1852319069371
TAP1	6.21035252674413
CYP11B2	3.36768469058248
ETS2	5.48050031104125
C6orf166	4.2628461298739
PRMT2	6.57496567821023
PRDX1	9.81708602518425
FGB	3.50501144764579
INTS8	8.77492928773959
COX17	9.34714350764141
C16orf33	7.70831783481342
EPHA5	3.1995850358453
PIWIL1	3.02118298530891
FOLR1	10.2668878862880
FREQ	4.49267947702073
KIAA0082	6.06020544397686
TSGA10	5.22218568337806
TMCC2	4.15164355331241
TCF12	8.02075380852402
FAM130A2	4.37829776682192
MYOT	3.06351111187038
HAL	7.38329427700864
POU4F1	3.25042767529283
SNRPF	8.49022891079233
BCL2L2	5.88984194035318
CUGBP2	4.27391522972039
EMG1	8.23505841163465
PRRG4	5.00855770680718
HIRA	6.41776934932258
MERTK	4.59810044679644
BAG1	7.80761483813525
MYNN	5.78885740230032
CORO2B	4.25237511005893
ALOX15	3.02071668178350
TBXA2R	3.69357862549408
RNF144A	6.56004274799515
MARCH5	7.02132550749284
CST1	2.93429493942488
NUPR1	5.2773298305782
DULLARD	6.25953855334065
DCLRE1B	4.47368246622191
ITGA8	3.50493376379117
CCL7	3.39017171202089
TP73	3.42819785588284
PRKCD	6.26694305875196
NDUFB4	11.3514808952379
DSC2	6.92187279996609
RBMS2	5.22700052795921
GRIK4	2.87877716122538
TMPRSS6	3.85619041085386
GLB1L	5.56444642734414
COL4A3	3.041114009201
PUS1	5.66619224842375
MYO10	6.80578312747429
PEX1	4.73416465043349
OLFM1	3.42280547123778
RBM19	4.42763113754193
RET	3.47823057457019
TAPBP	5.89856531618208
RUNX1	3.80265746334185
IL1RL1	3.68330392177916
ALX3	3.48899385470608
MID1	5.91589505730148
C14orf138	6.09481545205392
GPR64	6.90992191649848
SNX10	5.82737972858543
MYO16	3.59423677396111
DBF4	5.43299217278388
POGK	7.78410921451212
MAPK9	4.87137079353893
RIPK2	5.11514321491087
LRRC31	3.50190070464368
C8orf79	3.71057251176352
CLDN7	7.84148507195378
EFNB3	4.58595186423161
GLP1R	3.46988621469083
CSTF2T	4.51816327717658
TRIM37	7.97680759821087
GRHL2	6.97006989554892
IREB2	4.12783645839423
GRSF1	7.0302256145481
CNR1	3.06413570625944
ABCC4	6.20809382058926
DLG3	5.05517583852654
ZFP36L2	5.93313484628209
VGLL1	3.64866544032405
IL1F7	2.92348699148411
NR2E1	2.95909377681602
MS4A6A	4.53724980612687
FTL	9.64987582963361
DYRK2	7.4471942369861
PCLO	3.24714610235228
ARIH2	5.13363376318827
PCNX	3.67033359637848
ANXA9	3.906032720446
SRR	5.19884052333385
SCNN1D	3.35981161305065
NOL3	4.20594355411287
IFITM2	9.39094825000511
ARNTL2	4.74313372133195
MRPS18A	5.78365712249373
ASPH	4.37483744741373
PVRIG	3.63175779166527
CPA2	3.27849213808883
LEPR	3.30446412807923
SH3BGRL	7.55848412557352
C16orf42	4.47124926240127
C9orf6	6.7657890963977
ERN2	5.4078859628496
SYNGR2	9.3395667854816
CDKN2D	3.55025159583618
PITPNA	6.16159984502243
PRPF4B	6.16253977006107
NRBP1	6.28613258098108
SLC43A3	4.55826082714739
SLC25A22	4.54201056248275
ILK	6.89925816872592
SLC22A8	3.48924271481474
SEC14L3	2.92442689386783
MRPS7	6.88916655727953
SLC22A1	3.34308687883611
BTN2A3	3.95354533680917
RASA4	4.08358482730141
PITX2	3.24045843085875
CCNL2	7.41219561247596
GJA4	4.69754825484043
FABP3	3.95826613172287
MYBPC3	4.08742043172863
LOC728215	3.54727535393296
TRPV2	3.67779092259401
NIBP	5.183292660235
CDADC1	3.28873880743991
ZFHX4	4.24140249441475
TFPT	5.6163885409084
TSPYL2	5.71724800582765
EIF2S3	6.65233821158366
ABTB2	4.17261978257017
SOX30	3.13936679955150
VBP1	7.75482991867490
DKFZP564O0523	3.99718594289359
MORC3	5.83386852301858
BHMT2	3.47358239287354
FZD7	7.52537479987064
CDH18	4.09624609427765
CHL1	7.06307969428568
PMS2CL	5.12782071840615
TBC1D2B	4.82536682361559
FA2H	3.7974386995186
TTLL7	3.9410596993121
SPOCK3	3.56036922209339
SLC13A2	3.63262130260115
AIM1	6.05693037567595
GSN	7.0169497129119
