Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_F07_516320
Composite Element REF	Signal
C3orf58	3.41745196298536
RBMXL2	3.31474074612570
TCL1B	3.37821533287055
FGF13	3.90530803789264
KBTBD2	7.3243474433102
KIF3A	4.21632831292811
DCXR	9.45928902233805
MYL9	9.0367043614776
PDIA6	8.70870555729713
CDC23	7.65831969494512
CASKIN2	4.68326193794980
PBXIP1	4.47952310536983
EHD1	5.64562644199271
NBL1	6.4819586610135
MARCKSL1	9.02674833278773
RAB11FIP5	5.21482349653636
CDKN1A	5.89414378076493
NCK1	6.92440405847996
SAPS3	6.24773212792218
ZNF550	3.40441190179993
TRAF3IP3	3.04025292639546
LSR	7.18012921101457
MIS12	7.57416179057571
KIAA0774	2.84120920436658
CXorf1	3.15499745227483
CUL7	5.63365257731126
DIO1	3.19941594388898
LIPC	3.40754422304173
EIF2B1	8.20933778865815
OMP	3.25095687362993
HS3ST2	3.57287886960397
C20orf11	8.18424883544127
CTRL	3.06317385670632
GSTZ1	5.84199145978886
PAK4	7.1871248942575
CCRL1	3.07702071827832
RNF10	5.79250316832504
MAGOH	7.3579685955077
CENPB	4.8215907573132
C19orf7	7.96932503516217
JMJD1A	8.2672841949797
GATA2	4.12265503313357
HIST1H4H	4.80925403070605
CELSR2	6.42413783404546
GABRA5	3.09992354547339
STAM2	5.04178245694933
GPC3	4.02302485936729
GRP	3.43872790335248
SV2A	4.87554520281455
EBNA1BP2	7.9657847249376
TAF1C	4.34210139634645
MAGEA12	3.70091230197277
GSG1	2.87297644339779
PDGFRA	5.64245334027034
CACNG1	4.11943669354719
CIAPIN1	7.83284675837097
CSTB	9.97096713385795
FRMPD1	3.83122894898276
PTPRJ	2.97903279732899
ZNF668	3.35715785043837
PLEKHJ1	5.344034021776
ADAT1	5.56215960810292
TMEM50A	7.41032570089085
CENPI	4.42756093743886
HOOK1	6.45063662651619
RPP21	7.00190276460165
GTF2E2	6.4156744683731
IL17B	3.27128932944193
CCNF	4.27785790717862
CRYL1	4.59566394625824
FOXH1	3.34130285996577
NFYB	5.16446781151822
KCNQ3	3.89155362929376
PPM1G	6.79899568583223
NOVA1	3.4337770740502
FZD3	5.51288329668258
NMT1	6.27233490901006
AKAP8	5.58365897144165
SOCS5	5.80067490747554
HADHA	6.83337664901864
PLEKHF1	5.17562523112978
DLG5	7.56275133030268
CFDP1	5.73546409247307
SAGE1	2.98004428316213
PGM5	3.34654335508991
C1orf144	5.15156010132068
SUHW4	3.94615801341581
TFEB	3.52015980985732
RND2	3.87233079028619
ATG12	5.4948054233237
BMI1	7.85188207093593
RNMT	4.51480228712173
MASP1	3.26232313959738
MYH4	3.05436931958152
SLURP1	3.44903186369095
KIAA0984	3.76485853422859
ASTN1	3.18838782156361
MYCL1	7.24980079899519
SH3BGR	4.23038272858778
RPAP2	3.74593954194417
FOSB	3.61105227204395
KRT35	3.01931533896335
MIA3	5.03901959628896
KIR3DL3	2.97916916293685
SEMA3F	5.6633651518038
TMEM135	7.76506620978142
SLC27A2	4.57024137719801
NDUFB2	9.36074476251385
FAM46C	4.34211320007825
G6PC	2.83696472090961
KRT33A	3.42138776386319
OVOL1	3.59250904816145
PAMCI	3.93566469160487
S100A7	3.47493180779432
MAPKBP1	5.55684174767415
CPE	6.95488017321269
HARS2	5.39017801101989
GNB1	8.73035839251959
TRIM46	3.37148234408899
UPF3B	7.4303440738922
CXCR6	3.35831101185029
C16orf3	3.29027609685440
HLA-DOB	3.43142733698627
HPSE	4.32698349705
GSCL	3.08621787824388
POLD1	5.78213909094333
DMWD	4.49096358778281
CALD1	5.68123905529862
LCAT	3.58849002037023
SCRT1	3.17064134151289
ST6GAL1	5.01703945634544
POMC	3.48582378221953
UNC84B	5.54313568850427
NSMAF	7.79148128298472
ADSS	6.83996474503824
SKIL	3.38246690394482
HMGCS1	5.38683686399202
PYGO1	2.96749066385872
POLR3F	5.29690150761949
ZNF277P	5.73201977954631
CNNM3	5.57229973115142
WRNIP1	3.08512262764374
ALAS2	3.81655587751258
MRPL23	7.7441857992549
ST3GAL5	4.40562957994205
ZBTB7B	3.44621881607767
DHRS1	5.60391572076325
NFKBIA	8.29607572869792
CNOT3	4.30426747710657
GAK	5.58474303416659
SFT2D2	4.52877696327317
HOXA6	3.70678592265692
PSMA6	10.6593199192300
CRTC1	4.36626377648449
LY6D	3.87867942009542
CPT1A	4.06533756912896
ALMS1	5.47598594896321
LMO1	3.44251137909331
EIF3I	8.1905901638169
DCN	8.09387110791793
PRB4	4.44151619593487
MCM3APAS	4.16668426865647
SUCLG2	5.33553142681553
FOXF2	4.09287873571933
MLH1	7.35564870546609
S100A12	3.70956461646252
ABHD14A	5.48755143435889
DEXI	5.41868249167069
ACTN1	8.60298797394426
AMPD2	5.49408576643264
IFNAR2	5.84772023637919
CYB5A	7.11155693574084
TLOC1	9.98946215300176
NRBF2	5.51627977877513
MKS1	4.90594736378681
P2RY11	2.97775811980199
CX3CR1	4.16596427436703
PDE1B	3.33979265720870
KCTD3	5.85297833494949
ITGAE	8.52678265922549
SLC30A3	3.86876397574305
KISS1	3.44180149035
PLP1	2.98087600122337
C14orf2	9.68937985413877
IFRD2	6.35887115425793
ANKRD7	3.59178939764593
XAB1	8.470770691659
NARS2	8.67807031427224
TMLHE	3.65029009818455
SERPINB3	2.91904061012946
FAM127B	5.31198578793929
ZNF391	2.98950000620099
ABCA5	4.2979782169836
DNAJB14	4.97516260176324
TSFM	6.74147398141687
WRB	7.04880879219461
ABCC8	3.18723214409393
MAP1S	5.01635094055907
BPI	3.27903920769277
TTC4	6.5214174891254
BNC2	4.44934149712679
HIST1H4A	3.09569480187045
NDUFS3	8.67374955351007
WDR3	6.15287603680549
MAGED1	9.81027184358016
TTC33	4.73839608995585
CPN2	3.75071638964269
STMN2	2.91325302013399
PCOLCE2	3.95700388422931
ROR1	4.01291518523942
HSD17B14	4.7899235222335
SAMD4B	3.74807663263181
HEXA	8.0363755381572
USP39	7.36640212872218
HNRNPU	5.8463732987649
NRD1	8.62275162083925
ATXN2L	3.68444194631504
MAP2K3	5.04078251136529
FLT4	4.19736864393866
OMG	3.32703532175008
SCAP	6.09829268971353
ELA2	2.90553556168599
NARS	9.42657931267208
PRCC	7.17288144757604
ZNF675	3.2099961708977
VENTXP1	2.86626018402302
CALCOCO1	6.0450437131239
ZBTB32	3.32905517124295
RFC5	4.97234424738585
BRAF	4.55186254048542
PAX5	3.52402225774185
MGC14376	5.77577623476669
TNFSF5IP1	9.09976771681254
PEBP1	8.16214158713242
AAK1	3.67791509140859
FBXO2	6.38352724864357
RMND1	5.34205295933233
IGKV1-5	3.36484626947532
COL1A2	11.3315690768907
SERPINA5	6.4556930667587
GMEB1	4.36139312344573
AKT3	3.34201293312153
AANAT	2.89097383231574
CRB1	3.08079850172347
C19orf21	5.93691115355047
UBR4	7.14694306532769
LTBP3	7.31084905509801
AMHR2	3.70772731558597
CTTN	6.46441151144728
UTP15	2.84921246453554
C20orf39	4.05979366179249
MYBBP1A	5.01198047609416
HSBP1	8.72216505471023
PROCR	4.90962083779468
PHF11	6.45885539296688
PASK	4.50969950928134
RFXDC2	4.15135741209853
KIAA0467	3.65673984143586
NDEL1	6.79434546020283
USP8	5.99124355468639
BAIAP2	4.79490326031349
SI	2.8931180015824
ARSJ	3.12080185782464
GULP1	3.67042955690921
KCNE4	3.71313024601747
KCNS3	4.63166399715509
BAAT	3.4160730650231
DKFZp434K191	3.64086295516738
MBD1	5.70158366350889
ITGAL	3.68941376842175
WDR73	7.48326360537874
ARFGAP1	4.99812881969806
ZBTB40	4.58141874899557
CH25H	3.08962795440095
LOC81691	4.60383062292243
CYP4B1	3.18549507544335
ALPL	4.95111233010557
FOLR3	7.0170149814172
CHST3	4.04894113028906
TRIM62	3.93601791573382
MAP3K9	3.43019499936366
ABLIM1	8.7485244516224
BTAF1	7.10318421985525
MAST3	4.56588512044559
RBM35B	6.3109020171911
ANKRD25	7.07265585031838
RYBP	6.98032047161301
UQCRC2	8.47613283919691
TTC26	5.01923337374315
ZNF22	7.7568210743687
MAEA	8.30948648465433
RNPEPL1	3.71485380833892
HYAL1	3.09626942220577
PSD3	4.49064256453775
AGR2	8.5076946070852
HDLBP	6.83321217109447
GNB3	4.11091989517744
HECW1	3.45271481249161
ACTR2	8.30738761011315
HMGB1	10.5076844461391
EDG1	4.00484006293546
HOPX	7.02536247154372
ZNF304	4.91524407535554
OR12D3	3.07121716223068
METTL1	5.93482987955262
PSPH	6.98820108259799
SOAT2	3.48889924964718
RAP1GDS1	5.55897836574379
CLCA3	2.73810030210293
DARS2	6.11910307870784
CDC25A	4.39788493162142
RCN3	5.46997176885212
CREBL1	4.08142963691735
PTGER3	3.30016610326538
USP29	3.91539499438407
ARHGEF10L	4.13992787939958
ADAM30	3.15857918060721
ATOX1	7.24995526578045
KIF26B	3.43266932618938
C17orf70	4.73054766921233
STT3A	8.6083528582329
ZNF225	3.23952962756997
DNASE1	3.69418197882827
C1orf106	8.15620284479824
PTN	4.38216580336787
RAB6IP1	5.52717558266892
HECA	6.67522732577968
RAE1	8.74431341795326
TNIK	4.93688438242856
RNF122	3.960632237172
ACTN3	3.57208689023928
SLC22A18AS	3.62591514479701
CCNA1	5.9099533114808
ELP4	5.10429496741806
FAM65A	6.42990893223747
IL26	3.16911377966690
RYK	7.14093069135443
QARS	8.7434689535211
RPL10A	11.4979704568106
LRP3	5.20194725429331
OR2S2	3.18819356216536
BID	6.14114046502775
IRS4	3.67494458215323
MACF1	6.31064647794867
CXCL14	5.48376240208573
SEC24D	4.20242234314611
LOC374395	3.95272818547021
TGFB2	3.16716835395389
CHRNE	5.18572024302485
MDFIC	4.05945240064146
HSPB8	4.86192555287988
PRDM14	3.70676600741084
MNAT1	5.7417677414553
ADD3	9.01307386538036
MBNL2	5.07951912654142
KLK6	9.80056471847234
ATP6V0D1	8.77134790942105
MTA2	3.59173530667688
TMEM111	8.06072280968458
KIAA1279	7.25894911263815
LZTR1	4.77852916858239
RAP1A	7.4927833677097
AXIN1	4.42155932342075
POLR1C	6.84258120584242
TRIO	4.24432739305361
NUBP2	5.65085475845895
ID3	5.6059885428192
TM9SF1	7.49521703506086
POU4F2	2.95266642949604
ZNF473	4.93504955696209
IQCK	5.3337249339891
MTM1	4.06209753661139
GPR107	5.44239975425922
CAPN3	3.3131664759772
FLJ14154	5.9595625620803
RECQL	5.49396621612766
AP1G1	6.48632058979209
CTNNBL1	7.09675761331754
ENPP4	6.43119916792676
PADI3	4.58298793579845
ECHDC1	6.66596116820501
RNF170	4.89321875111998
SMARCC1	6.00985628912793
C16orf7	3.72558333669569
CG018	3.52658376957266
GNAI3	7.46499337229535
KCNE1	3.44664843586521
POLG2	5.66103422077179
CD4	4.47533749963309
EBI2	3.04936383260378
IRF1	5.17235913840756
TPD52L2	7.73531513044813
PTPRE	3.90909890462973
PTK2B	3.48019334864189
SDHB	7.30728253754237
SOX4	6.25361250797225
TSPAN3	9.55547533644984
RHOF	6.20224655757615
SH2D1A	3.23833461425759
PTPLAD1	6.50461474348216
DUSP22	5.99813613842845
USP20	4.9944319936972
CALB1	4.56049482320773
DERA	8.74375768595323
TMEM118	5.48187344532727
MCRS1	6.08095167736694
C18orf8	4.99119302913663
FLJ10241	7.83948590218125
GINS3	5.24399559723524
C19orf53	10.1235294221685
TPP2	7.09067650839799
GJA12	3.74058122570230
PKD1	3.60287802199053
ST6GALNAC5	3.08345351924176
JAM3	7.72620693148135
CHSY1	7.91394077319526
LAPTM4A	10.7738090751462
TRPM8	3.52038860398123
MYOM1	3.57192492502935
PHKG2	5.17977259812673
EXT2	7.17210684250618
MOBKL1B	8.15961192032263
DIAPH2	4.11745556588179
DOLK	5.59085667210128
TUBAL3	3.71614604616684
CRYZL1	5.86933751466182
CLN8	3.63200262765054
PTPN12	5.12346090512423
ABL2	3.44100840200535
ACVRL1	3.43344064911513
C14orf156	9.05380742058343
CRY2	4.30843472093396
PTPRZ1	3.13357058438097
LAMP1	7.63094573979739
PNPLA4	5.8582347006025
FCGR2B	3.86919704648813
DIP2C	4.26106305564721
RXRA	5.48118845842191
MAP3K5	4.65989270425138
PDLIM7	3.84443788727328
ALKBH1	6.92989732151022
ARL14	3.21462179704357
SNIP1	4.84396761722629
CLDN11	3.26225101285024
TIMP3	5.36175761481322
CIB2	5.14882596739994
HRK	3.38055605315361
MXRA8	6.84110331633241
RGS3	5.00186308842628
SPAG16	5.11488102884148
C4orf31	4.20014578802951
FAM5B	3.15109940280575
ABHD4	5.78191335389244
ARHGEF12	5.8405600259401
CCR9	3.34902335176775
NFATC1	3.42363773313043
RAC2	4.56167857494028
GLUD2	3.56430081587673
SEPT10	6.90254633794376
UAP1L1	3.30524990728479
RPP40	5.69090499507761
SLC18A3	3.25371983187279
YOD1	3.59468691719437
RALY	7.51344822579016
TBX5	3.3098111881075
NAPG	4.53798355418875
C14orf45	6.55644384174706
RHD	3.35862155827166
HMOX2	4.97882608681192
DBNDD2	7.79619996126203
YIPF4	4.56342567451398
ZBTB22	4.20371212729774
THAP10	5.00500408976238
ANKRD10	5.35659502750689
PLCG1	4.99199716160283
TAGLN2	8.47757275832399
SLC16A7	3.02269696614627
HTR2C	3.04731482428227
TSGA14	3.76693899911531
MDH1	10.4688667488868
ITGB4	4.01379648294906
DCBLD2	4.16651633277244
C5orf28	6.43342791385211
YTHDF3	7.2510892512719
FMO4	4.26686401568204
THYN1	9.03874772364236
OTOR	3.00254018194013
PGRMC2	5.40656600569676
DRD5	3.4537038101984
TMEM30B	7.98627928059484
PAQR6	4.16721078027093
UBE2I	5.78629166619011
TBC1D5	4.61110879629092
C8orf70	5.10262243861589
HRH4	3.16013840231731
ANGPTL3	3.33545905240672
MYO6	5.73477927716982
GLRX2	6.71911094529602
ATP11A	4.46887557152978
MUC16	9.51466024501827
SLC25A5	11.219558658251
MYO1C	6.2721026392973
RBM23	8.60324962815824
FAM89B	6.83647399789027
FAS	4.42197812041625
KIFAP3	7.24994311730667
NGFB	3.46301503543465
C1orf63	5.92017591648134
PERLD1	4.43155932441028
GLRA2	3.60179843994272
BTN3A2	3.68428045073911
C17orf59	3.63378747561227
HSPBAP1	6.51299490217562
CSTF3	6.488083452573
PRKCI	8.3125042408871
OSMR	4.081704310718
SOD3	4.14644732781164
ZNF574	6.2326344980938
CYSLTR2	3.56665333901433
RPL12	12.3764498779617
WIZ	4.84306170706834
ALDH4A1	4.04830925613702
CRYAB	7.27927985828294
RNF17	3.51168727437702
NEIL3	4.48372267688079
COPA	6.82614326047411
KIF11	6.95505388272683
SLC26A3	3.10609275733196
SKP2	5.7735431973458
ZNF175	4.59536904018016
PARVA	6.80105902214141
JAKMIP2	3.09323894450734
C8orf4	4.04297486689483
PTHLH	3.18585360308633
RNF34	7.58462824238378
PKLR	3.14357425992313
PCDHB17	3.17162486980498
CD36	3.5828649667642
CCT2	9.94260667391002
PRKG2	4.12854379357205
ARF4	9.25379613661786
SIKE	4.03991303344123
ANAPC13	10.3905684952555
MBTPS1	5.80502400187563
SLCO3A1	6.0445563784704
ZNF692	5.2364403858029
GPSN2	8.90208635313617
NCF2	3.85635191000952
SH3GLB1	6.96900702195043
SLC12A6	3.42365824824131
MRPL48	9.77291044654804
HMGN3	10.7197172928506
SUPT5H	6.41430716210608
XRCC6	9.49241189349356
SOS2	4.45635002801393
PAX9	3.31235715935574
CCDC99	5.47090781461857
NNAT	3.91389349096778
USP16	7.4588800430233
C20orf42	4.89246082717653
LARS	6.15793975912566
SCML2	5.38466651413435
BCL9	5.93266658331375
ABO	3.37885509786448
TRAF3	3.63513100366350
LETM1	3.94787348587578
PLXNB1	4.51749591032458
NIPSNAP1	6.70613405611403
USP10	6.37692223693869
F9	2.96661282146652
CNGB3	3.93357639486147
LIPE	3.43680302507273
C12orf52	5.86182685260607
PI4K2A	4.64029459050914
KIAA0515	6.54292251445429
MED8	6.53612517858648
TEX261	6.41283431093516
STAT4	3.18688529046989
LY86	4.02353711740499
WDR32	5.71020232058261
FLJ13611	3.61224725446902
SNRPA	8.36150811615968
ZMYND8	8.26819416385896
GATAD2A	7.9782120630978
PDXK	6.61621116617075
PTGES3	11.2024603076251
C7orf42	8.7214938177966
TAP1	6.83487838000647
CYP11B2	3.65645432379687
ETS2	5.17934876849004
C6orf166	4.19331103451862
PRMT2	5.12972825554124
PRDX1	10.9164050614324
FGB	3.23648038520804
INTS8	8.51966480449243
COX17	8.11738374743608
C16orf33	7.77838057687425
EPHA5	3.23229019270799
PIWIL1	2.96902020068571
FOLR1	9.57859358970668
FREQ	4.48969866316251
KIAA0082	5.40519276277193
TSGA10	3.64079401758330
TMCC2	4.01619194021735
TCF12	6.78602668277097
FAM130A2	3.83274711062526
MYOT	3.25224602704177
HAL	3.50927315991056
POU4F1	3.31598273497335
SNRPF	8.39326488341784
BCL2L2	5.8893215287824
CUGBP2	3.90817681920152
EMG1	8.27485969206195
PRRG4	4.9436946233162
HIRA	5.5135438851402
MERTK	4.28765334619108
BAG1	7.12844640804747
MYNN	7.32316638873986
CORO2B	3.68468495827006
ALOX15	3.48243193514506
TBXA2R	3.40870769975582
RNF144A	5.48503634914545
MARCH5	7.15913022114117
CST1	3.21019004415298
NUPR1	5.67627272658817
DULLARD	6.23555485950909
DCLRE1B	4.79293175133663
ITGA8	3.68474979734252
CCL7	3.24762696508692
TP73	3.30753686671975
PRKCD	5.00710650576603
NDUFB4	11.2003594004857
DSC2	5.7907548554005
RBMS2	3.95999715798756
GRIK4	3.26664201442426
TMPRSS6	3.79787838238280
GLB1L	4.73946728491355
COL4A3	3.04044274317087
PUS1	5.48612758453202
MYO10	6.72330232649049
PEX1	4.90174709053957
OLFM1	3.57866487345572
RBM19	3.77116552329146
RET	3.52090409716049
TAPBP	5.29208104110586
RUNX1	3.59514170168476
IL1RL1	3.55818151986003
ALX3	3.81738010966234
MID1	6.22827103048999
C14orf138	5.47066619645482
GPR64	7.35891943221574
SNX10	5.79285670638399
MYO16	3.58800006862634
DBF4	6.60573303574455
POGK	8.27035493178162
MAPK9	5.04907877562795
RIPK2	5.18631845249279
LRRC31	3.23885864744044
C8orf79	3.64823929252939
CLDN7	8.17536254035959
EFNB3	4.42149640349698
GLP1R	3.45135765326332
CSTF2T	5.90038951819871
TRIM37	8.2570352913889
GRHL2	7.46160808945239
IREB2	4.30276761935083
GRSF1	5.27189326545133
CNR1	3.19033832327938
ABCC4	6.59683523548535
DLG3	4.37111046158261
ZFP36L2	4.05523443473274
VGLL1	5.84695647595415
IL1F7	3.03345190483602
NR2E1	2.8752649904076
MS4A6A	4.99445840855217
FTL	9.4970611947394
DYRK2	6.63162614462575
PCLO	3.38586674416088
ARIH2	4.69232592825589
PCNX	3.61093065858642
ANXA9	4.05659835848642
SRR	4.40039791848904
SCNN1D	3.5009324233855
NOL3	4.94560939907576
IFITM2	9.51667665467404
ARNTL2	5.4192298425591
MRPS18A	6.7459681530312
ASPH	4.74783423639402
PVRIG	3.6671784754085
CPA2	3.09130737384702
LEPR	3.31226616073066
SH3BGRL	8.00546847419192
C16orf42	4.04023068191384
C9orf6	8.15672254962949
ERN2	5.45265097479309
SYNGR2	8.43686337522246
CDKN2D	3.69520842850386
PITPNA	7.11290508174622
PRPF4B	5.45989208341568
NRBP1	5.25948439002381
SLC43A3	6.14473307218345
SLC25A22	4.5795842217553
ILK	7.87083417640984
SLC22A8	3.26026288203534
SEC14L3	2.92172464516578
MRPS7	6.21694311777003
SLC22A1	3.20496360774102
BTN2A3	3.68925816142248
RASA4	4.09198362903951
PITX2	3.13791578542883
CCNL2	5.5582194804458
GJA4	4.93053595155934
FABP3	4.80337861368469
MYBPC3	4.07327911443863
LOC728215	3.27780854120028
TRPV2	3.97333310228955
NIBP	4.96680386672048
CDADC1	3.31470023148875
ZFHX4	3.68929357175551
TFPT	5.38205429312509
TSPYL2	5.42302842957797
EIF2S3	5.77501713048274
ABTB2	4.72613654749965
SOX30	3.16267375365119
VBP1	8.53333341611845
DKFZP564O0523	3.91910636898518
MORC3	5.86750762714576
BHMT2	3.18212622263336
FZD7	7.86567352804006
CDH18	3.7612662425187
CHL1	5.05393582186757
PMS2CL	4.48101078417559
TBC1D2B	5.21902165596271
FA2H	5.29653467758833
TTLL7	3.83856890176187
SPOCK3	3.36459570152784
SLC13A2	3.63141521791932
AIM1	6.99678326466696
GSN	6.79382573672129
EGR2	3.38667717394033
SMARCA5	5.71163105797108
GARNL4	6.37352910581923
WWC1	5.76100930765483
PLEKHG3	4.49665364378055
PLS1	7.25639789022357
DGKZ	4.6147730761874
EFNA1	6.4266889695273
ANK2	4.01303637003678
PAGE4	3.34898162805950
SH3GL3	4.08559094173552
SENP6	6.31303732038376
AKR7A2	6.79370163000923
FKBP10	5.4737379494436
RIF1	4.99229778527741
PRLH	2.90335249877613
VLDLR	4.68847379172043
VEGFC	3.57963129006761
LARP1	7.37788541760339
SRBD1	4.09749706499931
DBT	4.59464671527438
ITGB6	3.27450015259428
CGGBP1	5.24225099852957
SLC1A2	3.39506835526582
INVS	3.75057686525063
MPO	3.74915959605445
ZBTB16	3.01325485192486
TADA3L	4.67677556258149
MOBKL3	7.84812422542598
PDGFB	3.4439588087276
CUTL2	3.1181981143661
RFX1	3.12385459694692
KLK2	3.29840999039682
VIM	10.6347584376643
REG1B	3.24067052421589
SUMO3	8.3161856693436
UQCRB	8.22399710946073
MLL4	3.94380933658108
LGALS3BP	8.89603586884995
DKFZP564O0823	3.70375437882327
MRFAP1L1	7.01345949956224
SPR	5.66568538426808
HOXA10	6.66524644954444
NGB	3.15111767869184
LZTS1	3.34459052380093
ABCE1	6.81553799478948
ARHGEF3	6.0232232180524
ChGn	4.00960842006785
CSNK1G2	5.4063272521487
SUPT3H	5.63153922435551
GABRB2	3.87242501691536
MGC72080	6.81062448645478
SLIT3	4.50325472220162
CD27	3.81517286685255
EGLN1	5.50882190662834
PEX13	4.95533205827738
MAN1C1	5.46140712786665
RWDD3	4.19813985135536
GRIN2B	3.05304688503953
HSPA6	3.92121778986592
ATP6AP1	8.32140503523452
NR1H2	4.20750978723708
PDK2	4.5146184723488
PHC2	6.31754068825036
LIN7A	3.28274711675964
SLC38A2	10.2088788105889
FAM83E	4.10232336263277
SPHK1	4.02918745580665
TRIM26	5.74595348863812
C18orf24	3.95797727775402
C15orf29	4.34926880857114
ADAM9	6.00582771264904
RUVBL1	8.16242513660824
TMUB2	4.84946924373732
APAF1	3.57916353086972
GPR176	4.14177038252906
MYH11	4.54340405887782
NEK1	4.57406787245389
MPP2	4.36747234254341
TNK2	3.65265123873669
C12orf24	5.07706734749361
MATN3	3.67181594957074
ZNF289	6.01012887883789
AGK	6.3332489996903
IFNGR2	6.9884478025269
NDUFA4	10.4195089051430
ITPR1	4.36540548274468
PKP4	6.40087031811993
DUSP1	4.81548913398669
DDAH2	6.06121790186016
ATXN3	4.74171302598122
TRIM27	6.17486184874572
LUZP4	3.80179409294812
SETD6	5.61629811729647
CDC42EP2	3.87620656572934
P2RY2	4.4181937524737
SLC45A2	3.08255806599578
RABGAP1	7.53201186879834
CHP	6.76918287960596
GPRC5A	8.33724390957238
SOX17	8.46672933463183
PAK3	3.59916395240711
ZNF259	5.66115722997352
LOC63920	5.15018949763267
TGFBR1	3.26086470449587
GBP2	4.96960530305384
MRC2	6.39895631307125
CDC42	5.50046639625112
AOF2	7.22247182599803
LRPPRC	8.73429977499769
CD97	6.57253196953804
SETD5	7.10972370916813
NINJ2	5.24118279684064
PTER	5.80018432401769
POMGNT1	5.32765734706709
RRS1	7.38120085544289
HRB	4.77893516099775
SNX2	6.38034506283662
ECGF1	3.57497387530277
ATP1B2	4.4073712479906
RBX1	8.19550407752573
LOC400506	4.99665389777611
COL4A3BP	6.3599307521682
C6orf97	3.63575010983042
GRHPR	8.09490289585175
TSNAX	5.25234204627004
TAS2R1	4.21024326553485
SEMA7A	3.29668758144153
ZBTB7A	3.74644276817453
ATM	6.22377032690547
TIE1	3.60122830316972
PCID2	7.38428246672283
HIST1H3G	5.20270137369961
EDF1	9.5604654356261
GTF2H4	4.41737907658912
NEUROD1	2.9754072753473
LRRC15	3.04158847188958
TFF2	4.09768512336322
PARP2	8.00170162433626
WDR60	4.81875379186509
IFNA5	3.23112916677259
ZNF134	5.09801585373267
GSDML	4.31106851623821
SMEK1	6.18685008681295
PCGF2	5.59533955763987
CYP2A13	3.90515312121887
TNS1	4.33428910922289
MDM1	5.06071654369322
KCNH6	3.18262000541152
SMPX	4.58569370027988
CD9	11.3884706322497
SRGN	6.61576510865265
ALDH7A1	6.96539018418919
EIF3F	10.358610693629
VDAC3	7.2731294130218
CASP7	6.68361479971903
KCNJ10	3.20103056945890
EDEM2	6.26622393606494
CCNJL	3.83958806481691
CAMK1G	3.61329307864320
AATF	6.86039498667258
CDC20	9.07445689103462
E2F5	4.28607658600236
ACSL5	5.09216401779373
FTSJ3	7.02093688532672
PRUNE2	5.1230726330363
LYPLA2	5.87600341890665
C19orf56	9.61171511036148
FAM30A	3.6335490395748
SMAD4	6.11858928448536
AFM	2.60885500625114
ACPP	4.23988153059337
G0S2	5.11974348143336
FCHSD2	6.68606157404511
SLC4A7	4.19116707613497
RRP1B	5.33061808874287
STAT6	5.25057614795399
CCDC40	3.29253213518062
GNL1	4.68050010435897
ZNF195	5.67995251302361
GART	5.33202288574967
THOP1	3.59808215454792
PER3	4.75603522716653
TRIAP1	8.4026770630875
SCARB1	4.99570151770592
ADCY8	3.16643082505828
CACNA1F	3.31276858986022
C10orf10	5.25727661846152
SFRS8	5.78279409851266
PBOV1	3.40868658227325
GOLSYN	3.04747941789388
