Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_C10_433694
Composite Element REF	Signal
FBXO2	4.6888477861257
RMND1	5.71125315493399
IGKV1-5	3.5421743855317
COL1A2	10.0489467826509
SERPINA5	6.8743023476453
GMEB1	4.39280557436059
AKT3	3.23716326963077
AANAT	2.82854241057601
CRB1	3.38152380864080
C19orf21	5.39502532643082
UBR4	7.68911352465181
LTBP3	6.49972279926536
AMHR2	3.69340443005321
CTTN	6.88503525001231
UTP15	3.56410191384731
C20orf39	5.96223694137819
MYBBP1A	5.23360110022833
HSBP1	8.04388187451904
PROCR	4.20268433749449
PHF11	7.46756960623286
PASK	4.31715422200694
RFXDC2	5.42041465062878
KIAA0467	4.28516456336342
NDEL1	6.59781637950644
USP8	7.28339743153707
BAIAP2	4.36214743700114
SI	2.85082788528208
ARSJ	3.05099248005305
GULP1	3.56044467737037
KCNE4	3.69113275375404
KCNS3	4.2323175703354
BAAT	3.48225466021215
DKFZp434K191	3.11645200320051
MBD1	5.23707922179894
ITGAL	3.57852230243532
WDR73	7.02698973002269
ARFGAP1	5.03257480163259
ZBTB40	4.59848748366852
CH25H	3.48764514659176
LOC81691	4.17194442180123
CYP4B1	9.06619071312153
ALPL	5.76528943778201
FOLR3	3.53999402772713
CHST3	3.67815845278562
TRIM62	4.04008850983254
MAP3K9	3.05510068623621
ABLIM1	6.19481725956915
BTAF1	7.62604374802134
MAST3	5.02897676767915
RBM35B	5.74026405949329
ANKRD25	5.90663961669483
RYBP	6.93067959534688
UQCRC2	8.22940472501753
TTC26	5.06298750134626
ZNF22	7.80536985998747
MAEA	6.7590119363359
RNPEPL1	4.07129475348982
HYAL1	3.59561523570926
PSD3	3.40763614811866
AGR2	4.14955859482378
HDLBP	6.30330514429245
GNB3	4.07582904249803
HECW1	3.67605821742538
ACTR2	8.3989152261538
HMGB1	10.1174901262437
EDG1	3.34020231621928
HOPX	5.03180197785007
ZNF304	4.93159976726711
OR12D3	3.26831411693294
METTL1	6.38051034340525
PSPH	4.25418480987145
SOAT2	3.75348089034857
RAP1GDS1	6.17037544922263
CLCA3	2.94618006076247
DARS2	5.90426425574158
CDC25A	4.81472669112112
RCN3	5.29483343960269
CREBL1	3.97237790675812
PTGER3	3.32014208508852
USP29	4.15749034550107
ARHGEF10L	4.90318983128949
ADAM30	3.10964289739542
ATOX1	7.72966150347321
KIF26B	3.63424616847448
C17orf70	5.61495489506993
STT3A	6.14877911869902
ZNF225	3.14049014534388
DNASE1	3.45364993714594
C1orf106	6.13059192838486
PTN	4.42177027775299
RAB6IP1	6.53499848672454
HECA	7.47937952059476
RAE1	7.5131808519788
TNIK	3.65901323716686
RNF122	4.11739341856091
ACTN3	3.5067233084397
SLC22A18AS	3.95036393391015
CCNA1	6.58880051535475
ELP4	6.47128077276738
FAM65A	5.40245041658164
IL26	3.30030870667708
RYK	6.26537954599226
QARS	9.16710417603464
RPL10A	11.3099593618084
LRP3	4.77709755996396
OR2S2	3.45311574415629
BID	6.20402823454741
IRS4	3.37388749178467
MACF1	7.87745386721448
CXCL14	4.25539702838488
SEC24D	4.60929937199134
LOC374395	4.22015466659939
TGFB2	3.07316043379007
CHRNE	5.25644065155272
MDFIC	3.88189056022785
HSPB8	5.61867103696985
PRDM14	3.91828812638278
MNAT1	4.39419628038663
ADD3	8.45359518298469
MBNL2	4.67723369769157
KLK6	7.5717791407922
ATP6V0D1	6.25691367717985
MTA2	3.24451627203491
TMEM111	9.30768833110172
KIAA1279	7.56612606034784
LZTR1	4.86598920257388
RAP1A	7.8340864688803
AXIN1	5.67257921439928
POLR1C	6.69009572421238
TRIO	4.97953343931473
NUBP2	5.78652419716267
ID3	4.10561682647565
TM9SF1	6.79514154356152
POU4F2	2.84102622341873
ZNF473	4.49124832445004
IQCK	6.39789237179513
MTM1	5.99666398208788
GPR107	4.9259177516408
CAPN3	3.50772811350760
FLJ14154	6.34092881816334
RECQL	6.4512853278079
AP1G1	5.39530649469877
CTNNBL1	6.37095261189181
ENPP4	4.49570305672812
PADI3	3.22374691031251
ECHDC1	5.8198988926855
RNF170	5.37654592533307
SMARCC1	7.08083053661593
C16orf7	4.12592988398094
CG018	3.86077328207201
GNAI3	6.94515427923871
KCNE1	3.42600248531901
POLG2	7.02933879516789
CD4	4.6170488204619
EBI2	5.05320767668055
IRF1	8.3684160056847
TPD52L2	7.4666758213459
PTPRE	4.54794050027706
PTK2B	3.64463207688932
SDHB	7.42959765332014
SOX4	6.24197064305039
TSPAN3	8.87895607113437
RHOF	6.92736945145898
SH2D1A	3.33672310602714
PTPLAD1	6.20590925977286
DUSP22	5.63341799936675
USP20	4.68398159879014
CALB1	3.14351260483175
DERA	8.66644951465272
TMEM118	6.29922744629027
MCRS1	5.73091910177149
C18orf8	5.12881341806134
FLJ10241	6.72889537703874
GINS3	4.05819458219984
C19orf53	9.83840722697633
TPP2	6.29488306759678
GJA12	3.79474504387126
PKD1	3.70991751774725
ST6GALNAC5	9.10381412189832
JAM3	4.68826151610457
CHSY1	7.62895197675791
LAPTM4A	10.4522306813203
TRPM8	3.62376039519482
MYOM1	4.15134579802613
PHKG2	6.36889113514911
EXT2	6.92420233018782
MOBKL1B	8.8683843787157
DIAPH2	4.90706568625287
DOLK	5.55070217010065
TUBAL3	3.69732596151289
CRYZL1	5.87185355016501
CLN8	4.03493746016512
PTPN12	5.387698806092
ABL2	4.00193230632657
ACVRL1	3.60672317015933
C14orf156	7.48393211355248
CRY2	4.99927809421966
PTPRZ1	3.08237647206883
LAMP1	6.30947246803086
PNPLA4	6.34147484591527
FCGR2B	4.36690326099535
DIP2C	4.59040978670116
RXRA	4.29570336444221
MAP3K5	4.97449161409446
PDLIM7	3.95946669461688
ALKBH1	5.60732128242727
ARL14	3.1736474031003
SNIP1	4.28206454344153
CLDN11	3.69919370832776
TIMP3	4.10953530073167
CIB2	4.39344178382607
HRK	4.0346853006846
MXRA8	4.9275730883004
RGS3	4.56286985518868
SPAG16	6.70389681620162
C4orf31	3.22426625703486
FAM5B	3.47640333527675
ABHD4	5.44449160000214
ARHGEF12	5.77030517619235
CCR9	3.24620912602691
NFATC1	3.5660594980427
RAC2	4.47996450204776
GLUD2	3.53593860434569
SEPT10	5.98531489947422
UAP1L1	3.19301874784675
RPP40	6.74538330761986
SLC18A3	3.4930760547728
YOD1	3.16492088656576
RALY	7.40353479675229
TBX5	3.66390811070643
NAPG	4.62920629593699
C14orf45	4.10134817183964
RHD	3.56547540699869
HMOX2	5.32691000698204
DBNDD2	7.90975541098896
YIPF4	5.16125430900945
ZBTB22	4.9421295708001
THAP10	5.82508824466778
ANKRD10	4.93113551548663
PLCG1	5.08249374732639
TAGLN2	8.39276745574628
SLC16A7	3.04758708424254
HTR2C	3.04040712307167
TSGA14	3.93060741432679
MDH1	9.73819505566762
ITGB4	4.73824691488563
DCBLD2	4.47286371683455
C5orf28	6.53650453900686
YTHDF3	7.12671660203018
FMO4	3.76133391877283
THYN1	7.11942054500904
OTOR	3.41700119302535
PGRMC2	6.12463834572837
DRD5	3.21148850159246
TMEM30B	7.20458741196728
PAQR6	4.15059393635216
UBE2I	6.19776966926219
TBC1D5	6.71835738226013
C8orf70	6.89935719953602
HRH4	3.12110456033826
ANGPTL3	3.0052239627205
MYO6	6.82708602763175
GLRX2	6.62138454708376
ATP11A	3.72362647179966
MUC16	10.9436213021880
SLC25A5	9.6257451792755
MYO1C	6.68676990367203
RBM23	7.23910099396334
FAM89B	7.01172512460788
FAS	5.10579679730077
KIFAP3	6.14803880036979
NGFB	3.51035081093904
C1orf63	6.77009442129153
PERLD1	4.66648982348499
GLRA2	3.66058026847307
BTN3A2	5.99392647902562
C17orf59	3.74089605820711
HSPBAP1	5.60225540679356
CSTF3	6.60945663181661
PRKCI	8.23589984714198
OSMR	4.54217320446598
SOD3	3.52341873974308
ZNF574	5.5127191269089
CYSLTR2	3.793382931417
RPL12	12.4651285537380
WIZ	4.78812905443549
ALDH4A1	4.05813115039106
CRYAB	5.96098178707815
RNF17	3.56367540337676
NEIL3	4.10538791462416
COPA	7.00879891897926
KIF11	6.8486168281306
SLC26A3	3.09182387419123
SKP2	4.89379098242529
ZNF175	4.60435222092976
PARVA	7.15243463655701
JAKMIP2	2.85933913720518
C8orf4	7.01792809086647
PTHLH	3.12950643950394
RNF34	8.05043374806488
PKLR	3.17194029998529
PCDHB17	3.15562906954013
CD36	3.28020608759648
CCT2	9.22578611591076
PRKG2	4.21090881297885
ARF4	9.55361312402378
SIKE	4.1003525891228
ANAPC13	9.2867834865309
MBTPS1	5.80240375272637
SLCO3A1	5.83704260880172
ZNF692	6.11533184506772
GPSN2	7.9230956759836
NCF2	3.61055021252536
SH3GLB1	7.44542638482988
SLC12A6	3.47748283635101
MRPL48	7.30105138527914
HMGN3	9.89017278587398
SUPT5H	5.57958387650528
XRCC6	8.88616496268151
SOS2	4.05662580902005
PAX9	3.29788826540918
CCDC99	5.28375645607874
NNAT	4.27190366364508
USP16	7.23179320578349
C20orf42	5.37374454627838
LARS	7.32615898716813
SCML2	4.86637999594267
BCL9	6.49933388465462
ABO	3.55063923672477
TRAF3	4.99743871190043
LETM1	4.61197890012837
PLXNB1	5.33648108965979
NIPSNAP1	6.69317139215274
USP10	6.62342730411483
F9	3.01920248708985
CNGB3	4.21706947994837
LIPE	3.36357160704897
C12orf52	6.41395790430513
PI4K2A	3.9525576614676
KIAA0515	6.45141224085816
MED8	6.91930253631068
TEX261	5.34940502042849
STAT4	3.10202342343452
LY86	4.7095156072529
WDR32	4.04091692511503
FLJ13611	3.94563895546589
SNRPA	8.04828015000244
ZMYND8	8.80001591905493
GATAD2A	8.18936566446349
PDXK	5.70718406451569
PTGES3	10.5528177634742
C7orf42	8.31191000589948
TAP1	8.46747109808114
CYP11B2	3.19702301885631
ETS2	5.48511265436806
C6orf166	4.28612313109933
PRMT2	4.87093583587557
PRDX1	11.1083866247934
FGB	3.55288822203645
INTS8	7.81805892013818
COX17	8.14304481220086
C16orf33	7.78723830755188
EPHA5	3.17463208478922
PIWIL1	3.342863691977
FOLR1	8.49885553528923
FREQ	4.7103740792401
KIAA0082	6.16055914188581
TSGA10	3.28062070055037
TMCC2	4.15942529637479
TCF12	8.4268048870818
FAM130A2	3.69867838774752
MYOT	3.13799143419093
HAL	3.19493881350501
POU4F1	3.14708735802901
SNRPF	8.28737744945257
BCL2L2	4.9483687467023
CUGBP2	4.76958343975024
EMG1	8.15721600333664
PRRG4	5.457416200892
HIRA	5.56604137583613
MERTK	4.14918069610204
BAG1	6.97059471999891
MYNN	5.19237108356293
CORO2B	4.50839795768483
ALOX15	2.98553857520513
TBXA2R	3.78840560108905
RNF144A	5.63572276936809
MARCH5	7.59864444995041
CST1	3.48049340818709
NUPR1	6.01781088361612
DULLARD	7.08001383133358
DCLRE1B	4.92133948043817
ITGA8	3.6945934964606
CCL7	3.40110698089576
TP73	3.49757229881426
PRKCD	6.44523831421654
NDUFB4	10.7820302774921
DSC2	3.78940996451566
RBMS2	4.1657286426505
GRIK4	2.94693098677512
TMPRSS6	4.38719406373668
GLB1L	4.35762260806067
COL4A3	3.12330996669938
PUS1	7.31794471081972
MYO10	5.48488593862804
PEX1	4.88574691571902
OLFM1	3.95514569723302
RBM19	4.76387480666359
RET	3.81502741542844
TAPBP	6.71175381839462
RUNX1	3.90606943143449
IL1RL1	3.73967875060918
ALX3	3.51366857011098
MID1	7.01776722572807
C14orf138	5.20885649026618
GPR64	8.3098498978743
SNX10	5.32899054916972
MYO16	3.57571811573492
DBF4	6.40546974928765
POGK	8.11689979132346
MAPK9	5.4742586198988
RIPK2	6.53901642463826
LRRC31	2.96834037233282
C8orf79	3.62162041898286
CLDN7	7.57215005174293
EFNB3	4.40220993979875
GLP1R	3.70712654670822
CSTF2T	5.94176163454928
TRIM37	8.6288634493761
GRHL2	5.88647097592136
IREB2	4.60206529534675
GRSF1	5.94718031663424
CNR1	3.15041977817477
ABCC4	7.1671029506528
DLG3	5.14452770999511
ZFP36L2	6.33263115649391
VGLL1	4.13068178603451
IL1F7	3.14633171926635
NR2E1	2.99880809796871
MS4A6A	5.34480030781763
FTL	9.17872122341415
DYRK2	6.61431826018796
PCLO	3.57572942412004
ARIH2	5.07839206347011
PCNX	3.27514779919466
ANXA9	3.46374586602443
SRR	4.88855820982389
SCNN1D	3.29778053996963
NOL3	3.83410200072826
IFITM2	10.0129005264725
ARNTL2	4.48359476166858
MRPS18A	6.38780922370013
ASPH	4.31293182781564
PVRIG	3.92279243550781
CPA2	3.42437763125348
LEPR	3.25396257946848
SH3BGRL	7.64465748891014
C16orf42	4.76318602096915
C9orf6	7.19090946033263
ERN2	5.99160297905951
SYNGR2	9.17377502282718
CDKN2D	3.40191878953485
PITPNA	7.40812458821167
PRPF4B	6.23570034276138
NRBP1	6.09870888806734
SLC43A3	6.12714830317161
SLC25A22	4.70848529235013
ILK	7.01703452740022
SLC22A8	3.69033043179097
SEC14L3	2.98338437510558
MRPS7	7.5910231480597
SLC22A1	3.19496360384148
BTN2A3	3.88519690453902
RASA4	6.34143113872208
PITX2	2.82704715381715
CCNL2	6.0847568186925
GJA4	4.65413393960133
FABP3	3.84669045092454
MYBPC3	4.16358395945341
LOC728215	3.42568332019476
TRPV2	3.89472794799247
NIBP	4.93084325243277
CDADC1	3.26361091979293
ZFHX4	4.02680910792401
TFPT	6.08219518019781
TSPYL2	4.95384821989425
EIF2S3	5.96164583995591
ABTB2	4.3420118476495
SOX30	2.97809917998392
VBP1	8.8219004644397
DKFZP564O0523	4.22512062978864
MORC3	5.71316528506052
BHMT2	3.47620516601376
FZD7	5.58707484963787
CDH18	3.55766387140788
CHL1	5.97482014652797
PMS2CL	5.01238805782415
TBC1D2B	4.50808466073142
FA2H	3.51178160310451
TTLL7	3.54656692359751
SPOCK3	3.47274586489580
SLC13A2	4.15779654782042
AIM1	6.86884421522947
GSN	5.97574845442241
EGR2	8.17886769020897
SMARCA5	5.84641624654936
GARNL4	4.79896761304485
WWC1	6.75604805826894
PLEKHG3	4.12530735898236
PLS1	7.4079264062102
DGKZ	5.38765529397518
EFNA1	7.62523337855346
ANK2	3.11658652872584
PAGE4	3.0966546806657
SH3GL3	3.47670158865687
SENP6	6.28020467136444
AKR7A2	5.96073863089186
FKBP10	5.04477547435491
RIF1	5.73016421817043
PRLH	3.51396439780381
VLDLR	4.6162698447312
VEGFC	3.97223414770374
LARP1	8.43841649101842
SRBD1	4.57275422644811
DBT	5.19599360375202
ITGB6	3.11694546646564
CGGBP1	4.88785127582581
SLC1A2	3.48792673730105
INVS	3.86041355330829
MPO	3.5223091392714
ZBTB16	3.69249035691002
TADA3L	5.57716406211341
MOBKL3	7.23676458262359
PDGFB	3.71268463042895
CUTL2	3.17923698184571
RFX1	3.07989716789024
KLK2	3.41634204263226
VIM	9.95682659941535
REG1B	3.08061619826078
SUMO3	6.58487604818507
UQCRB	7.96711699949843
MLL4	3.8894602369078
LGALS3BP	10.0265158442634
DKFZP564O0823	3.58718921796618
MRFAP1L1	7.91770377328996
SPR	6.07381158592905
HOXA10	3.76634833881534
NGB	3.31870387882694
LZTS1	3.35221157634214
ABCE1	6.79425194362699
ARHGEF3	7.87974803974627
ChGn	2.97586195882153
CSNK1G2	5.62165741718932
SUPT3H	5.57711345482349
GABRB2	3.95238169582272
MGC72080	7.21037958062258
SLIT3	4.41327514897403
CD27	3.94880334151658
EGLN1	6.0682711750511
PEX13	5.10965341752744
MAN1C1	3.8464479065696
RWDD3	5.734054535749
GRIN2B	3.37709228009935
HSPA6	3.80203212862811
ATP6AP1	8.5899456239698
NR1H2	5.72064673981923
PDK2	5.29350532689626
PHC2	6.54300715044712
LIN7A	3.42282253428459
SLC38A2	9.58328469463715
FAM83E	3.45405650969047
SPHK1	3.85091179842081
TRIM26	7.01248115448236
C18orf24	3.52077020652401
C15orf29	5.01038912320495
ADAM9	6.54154344064233
RUVBL1	7.78330072299035
TMUB2	4.75543101781975
APAF1	3.70075422689601
GPR176	3.50995641786706
MYH11	4.25270368539568
NEK1	4.4541117485078
MPP2	4.09434770683573
TNK2	3.72124044556974
C12orf24	6.55879881023055
MATN3	2.9607897925199
ZNF289	6.29116859105734
AGK	7.51133789073743
IFNGR2	7.89494688036996
NDUFA4	9.2251091531976
ITPR1	3.57277573336434
PKP4	7.5201086020104
DUSP1	7.76119389542589
DDAH2	7.1181450312685
ATXN3	6.20420768455358
TRIM27	7.29378384236512
LUZP4	4.10966377818854
SETD6	5.87005414134587
CDC42EP2	4.38042909273414
P2RY2	3.61269125158261
SLC45A2	3.32654387194557
RABGAP1	7.0000338801844
CHP	6.30335294866443
GPRC5A	6.53680176738759
SOX17	8.54461051861695
PAK3	3.48571251120363
ZNF259	6.81441446201966
LOC63920	5.48021307509709
TGFBR1	3.61475825115454
GBP2	6.50733578556079
MRC2	7.43375377386759
CDC42	6.10828180624047
AOF2	6.92384484115092
LRPPRC	8.9647952628773
CD97	4.14843841152559
SETD5	8.7397816396573
NINJ2	3.9831841161691
PTER	7.00052548326913
POMGNT1	6.63140522588926
RRS1	7.67080285614035
HRB	5.93181128234714
SNX2	6.89350540432876
ECGF1	3.95203272268301
ATP1B2	4.19441601381179
RBX1	7.86637527912611
LOC400506	6.2859920957622
COL4A3BP	6.6216387505391
C6orf97	3.89042070787362
GRHPR	6.8270650882508
TSNAX	7.43712253453439
TAS2R1	4.23043433069341
SEMA7A	3.28602524360818
ZBTB7A	3.68977984261805
ATM	5.95001447229389
TIE1	3.522233578801
PCID2	5.9629361501478
HIST1H3G	4.92250809533389
EDF1	9.3166256998706
GTF2H4	5.82685587163687
NEUROD1	3.24276866957642
LRRC15	3.42650854950659
TFF2	4.0902219593029
PARP2	6.94651215836663
WDR60	5.82217751959059
IFNA5	3.39332328521087
ZNF134	4.44742745793977
GSDML	5.01307778529183
SMEK1	7.78842153302268
PCGF2	4.65295326032433
CYP2A13	3.46553153107415
TNS1	5.15291022305784
MDM1	4.70121761081606
KCNH6	3.32323305921738
SMPX	4.24232863922067
CD9	10.0521160964140
SRGN	7.26458806281034
ALDH7A1	7.57551778107614
EIF3F	9.93119774904622
VDAC3	7.36696073935564
CASP7	5.76431309174777
KCNJ10	3.12949087494376
EDEM2	5.59277853949347
CCNJL	3.70500553076207
CAMK1G	3.47950595982929
AATF	6.58014203786393
CDC20	8.10608109267014
E2F5	4.12835782713603
ACSL5	6.04581047753741
FTSJ3	8.55219204366035
PRUNE2	5.92129244007577
LYPLA2	6.25458447886314
C19orf56	7.693331151083
FAM30A	4.0929946766528
SMAD4	5.77662328722789
AFM	2.90540894976575
ACPP	4.34873571722746
G0S2	5.6660489657061
FCHSD2	6.68597199281374
SLC4A7	4.75867877210144
RRP1B	5.63118438435843
STAT6	6.29334745420377
CCDC40	4.04413510065898
GNL1	4.83938690420277
ZNF195	7.2438195765293
GART	5.40214369753966
THOP1	4.00901069429151
PER3	5.34345263536684
TRIAP1	8.58793542329609
SCARB1	5.27436379133904
ADCY8	3.07594326158140
CACNA1F	3.51161525711744
C10orf10	5.64153197494963
SFRS8	6.4073967935875
PBOV1	3.21070745707791
GOLSYN	5.96943096543508
PSG1	3.31844171861062
DHX34	4.15114664085073
CAMK2N1	4.98362626683778
FLJ20433	3.97868698336874
GREM1	2.92778745464589
NFIC	5.86079174913766
ITPR2	4.65857248535807
QPCT	5.45328432582551
PRKAG2	6.42316593330859
H2AFZ	9.16408857974362
MLLT3	4.63492402212524
CCNT2	4.65259927283465
PLK4	4.35336963890141
H2AFX	5.15583656263959
MED16	4.80160278757439
PLEKHQ1	5.88907787526435
GOSR1	5.98324431856307
BTG4	3.10956303752822
RPL30	12.3450256325222
PLOD3	6.66452041781324
ZBTB39	4.4477219259456
SHC3	3.56893479097095
HAVCR1	2.71519525680512
DYNC2H1	5.0433490870685
WASF3	4.6965214528063
DRG1	8.32320804096635
SPCS1	9.42671404740366
PRR4	4.06540462952903
KDELR3	6.24163481366368
SRP19	8.63581740722268
GABRA6	2.95761876345620
RNF5	7.90280952793016
MFSD1	7.71664020073914
KRI1	6.37758891914606
LRP10	7.9027983978335
KLHL25	4.89345781791328
PUS7L	5.17389592333754
MGMT	7.18507247002049
BUB1	4.34785976671622
RNF138	7.40793573913242
MYLPF	4.8527761759889
HOXD1	7.86790074234924
DYNLRB1	9.42569727634345
AIF1	5.0090361599309
HCN3	3.51135671328316
CSH1	3.17865603787032
MAP4K5	4.71140283654175
CHODL	6.02233174384685
EXOSC8	6.65129097535297
LASP1	7.38501516435369
SLC28A1	3.49434473776515
PLAA	4.89947364885898
KRT6A	3.11467597915574
MYO7B	3.7461668767521
SEH1L	6.3155285503559
MTNR1A	3.42416039283023
TSPAN5	4.15743529619834
MCL1	6.93127215521338
EHBP1	6.51960050250253
CDC45L	4.76524501755551
ATAD3A	4.39422925770305
PRNP	7.76137754645909
OSGIN2	3.32385054258926
DARC	3.87128345523535
SHMT1	4.15180084487015
POPDC2	3.26893785492898
CRISP3	2.97405120727437
FBXL8	3.28031173458629
TRIP13	8.13204545844695
C1orf113	4.60634500184868
NEB	3.34539617721526
ASGR1	3.39733816964373
IL6	4.20260572924064
CTGF	8.49896677084065
RAB17	4.55302936328096
JARID1B	6.35742005013823
FBXL2	6.58386058846371
PTBP1	8.03981667126363
PTPN7	3.79520982963280
BRD1	5.68559083625668
STATH	2.86652092730733
CDC7	5.86545586584517
ZNF335	4.75057574082343
SNX7	6.549579289294
MCCC2	4.92262024129099
CPT2	6.40073770747527
CDC2	7.03108950326546
C5orf23	4.72031179868743
IVD	4.44721050943891
HEATR1	7.15878239841237
HSPC152	10.6282717557059
PSME1	10.0192101239613
STAG3	4.51904217838567
MSL3L1	5.51341930987676
MVP	6.65671005946896
EPOR	4.67117692283789
ZMYM1	4.15639698448155
BCL7C	5.93599885876169
PSTPIP2	3.41442433683766
SF1	6.32200060095095
PNLIPRP2	3.38405119847019
BCAS4	3.77393902860703
TRSPAP1	5.32019057458041
NUP210	5.88965026581356
RAB11B	3.782682535272
ANP32C	3.16267068077249
ITGB3BP	8.06448095995744
EDG6	3.70233388170645
UBASH3A	3.51033970275067
PPAN	6.38431606671781
YWHAB	9.74311337681652
CUL1	8.07864663330274
CCRK	4.57387216117599
LY6G5C	3.31570957809545
DHX9	6.50020511696371
SLC7A2	3.34401152959591
CLK1	6.00442056991215
NCKAP1	5.93042387781811
TNFAIP1	5.14461188091215
PKN2	7.9288578151334
VDR	4.29335433079645
PODNL1	4.38904952650692
ACE	3.51386720052585
DALRD3	5.95330207858284
PSMA2	7.21409303565613
OPN1SW	3.54185959730679
CCDC131	6.53007646480543
EML2	4.05973013524632
DUSP11	9.01181161143528
DSPP	3.669725049406
L1CAM	3.43577388886892
NEK11	4.58598360157302
DLL3	3.58731204792466
CREB3L2	8.11347479703867
GFRA3	3.24606063828166
CPA1	3.02491594241490
PPT2	5.13147376793896
FASLG	3.55642372721999
RTN4	9.0400875062151
GNL3L	5.17095652848863
NUDT2	5.26492646427339
GTPBP8	6.72318398280604
CACNA1D	3.81905202079935
PRKAA2	5.98243267987434
CD163	5.1657462742021
CD37	3.58571123351507
NBLA00301	3.15979636482674
DPT	3.33727889538482
RGS5	6.19379995203483
ACTL8	3.67547124861048
PRDM8	3.30604012758764
PRKAR2B	5.11424529581867
OPLAH	3.85174065519004
KRT14	7.36458755333201
MRPL18	8.12190466064712
PACRG	3.21358039534883
ABCG2	3.94660567810737
KREMEN2	4.50818684340091
HNRPUL1	8.06440842899472
FBXO21	9.94745912253468
GRB10	5.50599758409856
CLSTN1	7.66399451363159
TBL1X	5.97657312554811
PCDHA10	3.1590579831959
CHCHD3	8.0626331622194
LMAN2	6.90071537470625
CRKRS	4.78604673026393
INSIG2	5.23159093551362
GPR65	3.41715975131725
STXBP2	6.55850864892193
CMAH	3.18896244680699
ZNF155	3.64816181753929
DFFA	6.95017782008584
FUT1	4.24319069350569
COQ6	4.23530242001923
TSPAN15	5.18371351597041
PRPF4	7.7649568093786
PGK2	3.51632907859987
MS4A1	3.60412380457797
TMEM51	5.43303726872774
ZNF580	5.8621640900897
DDX28	4.14705054845272
BTN1A1	3.39394198949257
EZH1	4.38204109607628
TTC31	5.62449874819912
LSP1	5.12136245578631
PCAF	7.00663237678977
CHP2	3.55745575499602
WDR46	6.06671595415715
ALOX15B	3.95435545768239
CDK9	5.09409911521191
CD59	8.49969701273986
ERP29	9.29843628146144
LRRTM4	2.66553381074136
BCMO1	3.21294931740479
TTR	3.42872474383468
DDIT4	5.91282850018788
MAOB	6.16373258516495
CACNB4	3.78126084825558
PTGDS	4.47702708786677
C3orf63	6.72997530592344
BST2	9.21499494116221
ATP5L	9.13004229249667
CYP1A2	4.45935269207643
ONECUT1	3.54033571307116
NUDT9	7.61452136689764
TMEM149	4.45856118643363
STX1A	3.86954866192799
STX17	5.1696256441371
USP6	4.96426673740584
MRPL3	10.8116255577302
POMP	9.25114127409462
INPP4B	3.32518644193983
GMPPB	5.62636598581703
ALLC	3.76154869629256
BMPR2	5.69991065542814
KLF7	5.36908063711459
EAPP	7.82231233125868
AHSA1	8.2819072526811
GCC1	5.29975134193215
TIMM9	7.5098927687101
CDO1	3.24105794715250
IFI6	8.65621644020107
MGAT2	5.90217055816087
WBP5	8.67384140613735
SLC5A6	7.59752611859317
HIVEP2	5.66549087285648
KIAA0907	8.60080276404295
SUMO2	10.0287271045563
KIAA1822L	3.23798758350656
C11orf67	6.92226653454465
CTSG	3.90445381485546
TXK	4.08991674630906
GRIK1	3.32069452084128
CUL5	6.16624278220436
FRMD1	3.78173830085063
ICAM4	3.84968169636073
NOL12	3.38083292287026
FPGS	5.59206564077767
