Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H05_516360
Composite Element REF	Signal
TWSG1	5.23923111273098
UPF1	4.85636121940974
KIAA1219	5.27184355250312
CTDP1	4.19827431683456
ZMYND10	3.36178906678474
WNT16	4.41576703718004
ADAMTS6	3.35823239208811
SNW1	7.90289083941967
IL18RAP	3.88788008774116
RPP30	8.04203454842559
KRT86	4.09468467906321
CDC40	5.19503571876194
SLIT1	3.60898874756261
KIAA0574	3.89908609344188
GTPBP2	5.13519683172614
SETD3	7.01821750102738
C15orf44	5.72914450353996
PRRX2	4.81892294856603
GPR110	3.55076157856710
C11orf10	10.6357068297502
MKKS	7.6240751089956
ELK4	3.26158664629523
ACOX3	3.9377516757883
ADCY1	3.38154163101731
KIAA0372	5.72249518826463
TP53AP1	5.13621514254493
RHBG	3.97801256916297
SMURF2	7.37399114164509
TP53I3	7.46741487576756
EBP	5.88372952386844
SLC22A3	2.75512851253159
TOR1A	6.54710410530138
P2RY4	3.45019132482103
TRPV1	3.75791631101853
ADAMTS12	3.2299129472703
PES1	5.45591764575662
UCP2	9.8113281416396
ATG4A	4.41315064815875
FOXG1	3.72418969893416
MAGEA10	4.06317385670632
WFS1	5.52931067981838
TRIM24	6.05677330535381
PABPN1	8.92457214384563
PROC	3.53883543269046
SLCO1C1	3.71906978172046
SLC25A30	3.37710923034395
SLC22A5	3.94280351910046
DEPDC1	6.21035118890182
KIF23	4.82715049187337
SYN2	3.69136452361196
ASPN	6.705010278302
CENTG2	6.30244537081604
ZDHHC17	4.29624478788925
VNN3	3.55775547518065
KCNH1	3.75296368331076
PPARD	4.81471750024943
PSMAL	2.76380633791183
FLJ10815	4.29847557731905
YBX1	10.2505287308875
STK24	8.09026154016503
SPEG	4.08556241604546
STK10	4.48958707816083
ZNF695	2.8387539255057
SCTR	3.20737841417372
AAAS	4.62690389124747
SSX3	3.25394008051751
ABCD3	7.20813744235201
MTF2	5.89745681661575
FIG4	6.08893264511612
TMCO6	5.17720676045281
C9orf46	6.67321222785881
ATP6V1F	9.67163446365974
IGHMBP2	4.38638589796316
CCDC94	3.90872592723919
EGR4	3.2032734641526
DUS2L	4.33603086117738
FAM3C	8.68998784397937
DCTN4	5.38119200820141
EIF2AK2	6.18887765569087
CST4	4.11898573308092
CCL11	6.87603640409984
LMO7	3.84042258656306
PAM	9.30564750662474
NUTF2	9.31127824164498
ADRBK1	4.88071303475055
ZNF84	4.45287112752691
SLC39A4	8.26565252843576
CITED2	5.86710695600999
C12orf49	4.67661288370268
GRM3	3.19203991607192
CCDC49	4.41393867072833
STARD8	4.24214834356115
FNDC4	4.21573012902077
SIAH2	5.96688622573233
CCDC103	2.85057029867518
ATP5A1	11.15594662685
HTR7P	3.4819560750624
LALBA	3.01312737977369
RMND5A	5.04569284791125
ATP5J2	10.1017045094198
PSCD2	6.42305754759977
MMP3	4.4365472394677
ZNF409	3.92428688550677
CRHR1	3.66535999116662
WDR70	7.4300807580285
ZFAND1	7.1082345795637
CCL18	5.66761779724116
KRTAP1-3	3.20128129852469
RINT1	5.35973133266389
NRN1	3.39698386483066
SPAG5	5.80497990245148
KIAA0408	2.8652571472661
F13A1	7.63640855958673
DNAH7	3.36679083150332
SLC10A1	3.81862849587429
BRCA2	3.62717404928701
ACADM	7.51234551680645
GIPC2	2.8764210195035
OGN	4.16022474549767
RAGE	5.47149686075025
XPO6	6.27626699070813
FMR1	6.50888354836708
DUSP3	5.18881081505304
ANKMY1	3.47817835045162
CHMP2A	9.1202419913218
FAM8A1	7.36117020692398
GPR21	3.97257818131585
BBS9	4.54224808211996
UNC119B	6.09033520614361
SLC12A3	3.65967400364115
ZDHHC7	6.61374259838413
FVT1	5.48965126202631
ENTPD6	6.28192634914666
PPP1R2P9	3.77449120025981
ERCC4	3.78776479237581
MMP8	3.02842849725413
HMHA1	4.1622110580661
RAD23A	7.5710587967502
ACY1	6.5885867784609
MT1E	7.60111821701946
PPP5C	4.65953399171878
GPR20	4.04070777591572
RFPL3	3.27241123227918
GHITM	9.41006220021796
SCAMP4	4.26291364029472
NARG1L	4.03368327839478
MYO9A	4.86108444423733
BLMH	5.12149573376983
NDUFB7	7.75604561425823
ADCYAP1	3.56068920931642
SP110	5.90624645706261
MIER2	3.77652811277338
KIAA0513	4.05069944256142
SH3BP2	4.08211719819253
PNMA2	3.52669969238546
MAP3K7IP2	7.07892672222447
AGRN	5.25317562884843
CEP290	2.74775455522596
ANXA10	3.65998936175137
RTN2	4.98685855454808
C14orf133	6.94142056068137
PRPS1L1	3.06997529805692
PRPH2	3.70276579910565
KLRA1	2.80772733926946
IRX4	3.25491456924642
GOLGB1	5.51517827006329
GPR97	3.35625569672431
NFKBIL1	4.80095567366422
CHD7	5.7703526674241
APBB3	4.25046815620919
RPS10	10.6513600701712
HIC1	3.26067580062395
TLE3	3.95731968251237
PSMB7	9.04241803056482
IAPP	3.4989844168303
SHQ1	6.7658883195963
API5	5.43772655071565
GP1BB	3.75140696444631
FTHP1	8.84362034861717
TRIM6-TRIM34	4.90666209282922
SLC6A1	3.59032708687496
OCLN	4.75671063977083
NAGLU	4.32903258122863
PTTG3	4.81517394204369
FAM117A	6.98408001972787
SPRY1	8.22039264672957
FLJ10781	6.67664085888996
CDON	3.44521582999078
SH3YL1	7.88979126278184
IGKC	9.47415648177166
TREM2	5.50923981018663
MMP14	4.71292975177395
SERPINI1	4.05043540880745
HDHD3	4.49618854892196
DYNC1LI1	5.89928804465842
FASTKD5	5.46281090054004
TDRD3	4.58217816823943
THSD7A	5.25300866222292
NDST3	3.26642140882850
CXCL2	6.50740910564207
DHRS12	4.04053755858528
MAP3K15	5.51888158869619
FBXO9	6.94973001605534
APPL2	5.18082927610748
TNPO1	7.4678491735439
CARD10	3.87122911291208
MRPL13	8.12798944213234
SNX5	7.71019517228829
EEF1D	7.7135487705729
RAB6A	3.91466678978596
SOD1	10.0688020543109
C12orf5	6.08179694038522
PACS1	4.46444927908202
PAPOLG	3.2466766755845
CHML	3.43657634006662
SIRT5	6.15569684772579
MSRB2	6.77675308783438
BCR	5.35990100181416
PUS3	5.28759557851394
CAPN2	9.72143217389521
FXYD5	6.17553142936553
TWISTNB	3.14929002864138
UBE1L	5.09263650359102
UBE1C	6.82646906094046
CHD2	3.42612370603524
C15orf2	3.53818360254657
FZD5	6.62882585696029
NR4A1	4.34231669751012
LOC339047	5.35982367482625
TRIM17	3.96634790341365
ZSCAN21	3.15712593247653
RPL15	11.3493678975599
ATP5G3	10.5139095971698
PRC1	6.92680206456257
ADAMTS8	3.21623208720851
ABCB9	3.59518758209318
HOXC4	5.4468435147162
TRAK2	5.77115292671308
STAB1	6.12739236740941
CEACAM5	3.42103726180514
MYT1L	3.1153761409983
RASA2	3.70147251430484
LRRTM2	3.18171172688591
STAG1	6.30458444520161
OSBPL7	3.64913160101412
GIMAP4	6.63059086486666
FUT3	3.52929733335256
DBI	8.99591738009224
LPIN2	5.06058363230791
PAPD1	6.95040665392502
APOOL	4.55971363305718
DIABLO	8.054277893379
ARMC9	4.56155633970129
RPS6KA4	4.56166564110085
TRHR	3.3050711815115
SLITRK3	3.79306009298250
TGFBRAP1	4.25505407819511
FAHD2A	5.31608468923255
CNTN1	3.84724749819374
ZNF211	4.28419843796445
BBS4	5.21824734128852
TMEM181	3.09683191326164
PFDN1	7.21073242376382
MINPP1	6.51357412374125
MPHOSPH6	7.26871917045138
RGS11	3.39708521560099
HOXC10	3.9880503945095
ITPKB	5.20481946815641
HS6ST1	3.63965513328794
AKR1D1	3.46949264987262
TNP2	3.34333388989094
MEOX2	2.90355688759721
EML4	4.63979774996203
SGTA	4.7112576718694
ATP6V0C	9.66018189551362
PRPF8	6.91824371657696
PSMD6	8.73157509329941
HIST1H2BI	5.28925104397455
TMC5	3.30250491761529
FKBP3	9.45479578129989
FLJ20273	8.10615411509607
PLEKHB2	7.42488657159465
RPL28	8.67444800409895
NOX3	3.00446583371395
ZNF544	6.34079777876976
EPYC	5.79766548338169
ELAC1	3.1688979377352
METT11D1	6.38705256219206
BIN2	4.11892871961460
NACA2	3.46775528576025
RPL18A	12.5581024418323
UBOX5	4.36623282219074
TCERG1	6.94025435477696
MPP6	4.81796605017099
KRT16	3.01486517739888
UBE2O	4.54477628669664
KLF5	7.05087261581985
C9orf31	3.49750444631332
APOLD1	4.64141786545133
UBL5	9.38503636778804
ARHGAP29	8.31991807554255
TNFSF8	3.21111534075753
PDE5A	3.16857220156800
CDR1	3.24935422755117
FBLN2	5.01293052564991
C14orf104	5.36187150784736
HBE1	4.20991454008443
ROBO4	3.44312604684783
C1orf108	7.34065898624667
FOXI1	3.1366213270431
BCKDHA	6.26334485844071
RAB4A	6.75487649523182
C11orf80	4.49638033490264
MYOC	3.56769455469882
GIF	3.42865804685422
TMEM39B	5.02528456706515
RPL3	12.0026603530079
THBS1	6.04262826779442
APOO	7.47663991595294
ATPBD1C	6.5391077997821
FARSA	5.71737698367906
ARMCX1	5.68109414861796
EIF4ENIF1	5.27100985759135
CMAS	5.62047490545584
OR7E24	3.76460152976817
TNFRSF21	7.08210420078183
PLAC1	4.40808116936953
KLHL18	4.34688700610683
LBA1	4.33280199441538
MKL2	5.97739549121237
TBX3	4.26191399119634
TAZ	4.28551327128231
CRIP2	7.16064915252359
DAXX	5.6188456456915
ELMO1	5.56833376966276
RGS13	2.66269260269369
DIO2	4.05443970718490
UNC13A	3.85107360350050
TAF11	6.71328340442664
ORC3L	6.07446260763804
PRX	3.45089885975624
TARBP2	6.17692899216028
CABIN1	4.62028460666153
TRIOBP	5.9889459684046
HIST1H2AC	9.19943391740316
RBM5	5.71997114152243
TUBGCP4	4.33761972443000
NCOA1	5.53891391661763
CDK7	6.83289435898306
SSR2	9.50638398028601
IL25	3.07121519784084
CRELD1	4.85579247578876
GPR6	3.41171630603896
SNCG	4.96242450696454
CHEK2	5.44371174928036
GAL3ST4	5.85007788559698
KBTBD10	2.86400246434827
DRD4	3.12584177888362
GDF11	4.45603387140887
SEMG2	2.87351057476165
MCM2	7.43387943760737
CD247	3.85001252950054
SOX14	3.01773358956697
RBMX2	5.37175271973034
KIAA0922	4.39657029033789
TGS1	5.5226230739955
C16orf57	5.11241262068674
SYF2	6.85881367269243
MCM4	5.64686618365437
PDZD2	6.17387991565518
CEP192	5.07708560747496
IFT88	5.57218949735987
MCC	3.5261669196567
RPL9	12.1200313721266
RAB32	7.67617769209338
P2RX2	3.78296422584156
DDX43	3.54641666999634
HHLA3	4.67476456677028
ID2	6.73640007317863
UBE1	8.52908138944268
SLC24A1	3.99349118870751
ARHGAP5	5.23581280469942
C20orf23	3.85100028335282
CETP	3.51754781168982
ZNF688	4.28489411910768
APOC2	5.90251027321969
PWP1	7.42776960969772
FAM50B	5.90628389671428
PTPN6	6.36283997135407
BAHD1	3.8548157013751
GPR56	6.00057430772856
GRIK3	3.21065499590752
DGCR14	4.19479201593478
CACNB2	3.24710552811292
PDE10A	3.08758423566113
METAP2	5.98089299318795
RHOQ	6.42367350616586
MAP3K4	5.5104935194034
PDHX	6.62216523624689
RPL23AP13	4.47857362644900
MTA1	5.80828578489471
GNG11	6.87232224100535
ZBED4	3.59315298386360
CLCN3	6.5161934399015
CDK2	4.87431501323074
HCG9	3.87280543075079
SLAMF7	5.09199605367517
CDC37	6.31569838543602
ZER1	4.09982822077345
GRK4	3.3651771768624
PRPH	4.08401226668166
PPP2CA	8.69326414383214
LRP12	4.45104518129101
POLR2A	4.20722542842172
SEC14L2	3.27150420519518
OGFOD1	5.8941158339905
DKFZP586H2123	3.93333028624738
MC3R	3.57861282169512
NOL5A	6.93395497616069
PHEX	3.7935024020275
HIST1H2AB	4.03081057645797
C20orf117	3.85249141041883
POLH	4.31798016778241
DDX17	6.54024417913905
CAMTA2	4.75706450954179
PLEKHA2	4.30574448920885
SNAPC2	3.96977470215001
FILIP1L	7.62391497065813
PDE4DIP	4.48718535861797
LRRC1	5.90269472743671
SCN7A	3.01922166404582
GAS1	6.54817728094843
DGKA	3.96081409144868
PEG3	3.33111061371016
NADK	4.82889400489407
SGSH	5.51349087570458
CXCL10	9.80554246275807
GALT	4.71590607783685
MCF2	3.02118993380369
ZMYM4	6.68304985809785
ZNF263	5.68535407290207
STK32B	3.55963487233791
KIAA0888	3.28209509433411
TACSTD1	10.2566720014788
ATP6AP2	7.23154464810477
TYR	3.50380305695393
GDPD2	3.99874690630626
ABHD10	6.19210103724733
TACR3	3.26899537543074
SLC35C1	4.23226193610921
KIF1A	4.24641501147964
VCAN	8.27297911577239
HERC5	6.38902969530696
UBE2A	7.83727759487052
SYDE1	4.02199403837572
ELA3A	3.26787638280877
TM9SF3	8.39975121239965
HAO2	3.72340847335003
RNH1	7.802482049841
MAFG	4.83647399789027
BICD2	4.68188800716757
C14orf43	3.5365618079529
CDH7	3.15077674883107
JUP	8.0285935735265
SHANK2	3.619632298819
OSBP2	3.45795944674558
ACOXL	2.86730438294203
DAK	4.55904058620522
CBX3	9.17465966449106
C3orf58	3.68488588572055
RBMXL2	3.36958643086382
TCL1B	3.50841258702614
FGF13	4.44392429375266
KBTBD2	6.73290108349756
KIF3A	3.60190076867767
DCXR	8.37147290528257
MYL9	7.93590383981862
PDIA6	8.46328313696077
CDC23	6.81659601152748
CASKIN2	4.29485937534929
PBXIP1	4.49622683500063
EHD1	4.85819694173102
NBL1	7.8403267266125
MARCKSL1	9.10171845336552
RAB11FIP5	4.45607536934635
CDKN1A	6.18774653036127
NCK1	7.47585103911709
SAPS3	5.10547456011379
ZNF550	3.41272010765392
TRAF3IP3	3.25145496085575
LSR	5.50122467710347
MIS12	6.44757955470153
KIAA0774	2.8071341777227
CXorf1	3.31819468451586
CUL7	5.92565874406704
DIO1	3.11506477053118
LIPC	3.25163265270977
EIF2B1	7.97009447764058
OMP	3.36658955682995
HS3ST2	3.90928801275594
C20orf11	7.6955956544309
CTRL	3.02789621263479
GSTZ1	5.64442480369369
PAK4	5.6882666392625
CCRL1	4.93916192335951
RNF10	5.36860237312192
MAGOH	6.92822621412848
CENPB	4.44727017352893
C19orf7	7.35621982455436
JMJD1A	7.76798861102396
GATA2	3.845381126481
HIST1H4H	6.51182297552384
CELSR2	4.97056707470387
GABRA5	3.05976693148277
STAM2	4.77002624708758
GPC3	4.04952569994662
GRP	4.19179932037741
SV2A	3.99100336950551
EBNA1BP2	7.27447925134044
TAF1C	4.1502558271566
MAGEA12	4.02373862002265
GSG1	2.86467962240626
PDGFRA	5.99645547244893
CACNG1	4.11281140620376
CIAPIN1	7.59645821963556
CSTB	9.69720854372304
FRMPD1	3.61837429927398
PTPRJ	2.96411317578385
ZNF668	4.11077098360582
PLEKHJ1	5.9683877492475
ADAT1	5.22062675016536
TMEM50A	7.97347535049406
CENPI	3.83518004253098
HOOK1	5.36117649993487
RPP21	7.72402342975274
GTF2E2	5.95636924399793
IL17B	3.13437163727016
CCNF	4.32802415870678
CRYL1	5.11795645163577
FOXH1	3.33710763378659
NFYB	4.90820623609307
KCNQ3	3.92140104832473
PPM1G	6.34300661147502
NOVA1	3.36747500875146
FZD3	5.72085075590341
NMT1	5.49315535724322
AKAP8	5.21110761507078
SOCS5	5.63049521697065
HADHA	7.19371604625697
PLEKHF1	4.91602941112014
DLG5	6.40636747969901
CFDP1	5.8015347047611
SAGE1	4.47811624697052
PGM5	3.31373473396172
C1orf144	5.73101132327333
SUHW4	4.15696181631547
TFEB	4.1918596989129
RND2	3.39715691435865
ATG12	5.91937392113785
BMI1	7.06079635060163
RNMT	4.5765709576784
MASP1	3.38062184094283
MYH4	2.99099523573385
SLURP1	2.91116620892666
KIAA0984	3.50797001404455
ASTN1	3.39063710774354
MYCL1	6.3068582778596
SH3BGR	4.00256215682609
RPAP2	3.9433835193814
FOSB	3.68481217277595
KRT35	3.09720383792585
MIA3	4.67841993451824
KIR3DL3	2.87477249468185
SEMA3F	5.76119612778875
TMEM135	6.61265278548851
SLC27A2	3.37514657877569
NDUFB2	9.95145236572654
FAM46C	4.05074062082874
G6PC	3.02962002849674
KRT33A	4.01825350339535
OVOL1	3.57966535321847
PAMCI	5.28506068263142
S100A7	4.14754297350000
MAPKBP1	4.51609254433648
CPE	7.35295266032415
HARS2	5.56864063142743
GNB1	8.36333579132856
TRIM46	2.99847155474343
UPF3B	5.40256868834528
CXCR6	3.91554051826585
C16orf3	3.22680184653406
HLA-DOB	4.69124640658597
HPSE	5.60086626838983
GSCL	2.77055400884917
POLD1	5.25930450149981
DMWD	4.31760154724811
CALD1	6.79741455463417
LCAT	3.67281171838348
SCRT1	2.85374767017637
ST6GAL1	4.63932072359065
POMC	3.21621328543376
UNC84B	5.24433726589572
NSMAF	6.79692553376238
ADSS	7.25071954618385
SKIL	3.45271895933101
HMGCS1	5.22807942517046
PYGO1	2.84458777817974
POLR3F	5.00445983291279
ZNF277P	7.02064530760301
CNNM3	5.39301330965684
WRNIP1	3.02410754557619
ALAS2	4.04951290411347
MRPL23	7.17003063314113
ST3GAL5	4.66198626244412
ZBTB7B	3.47168885666965
DHRS1	6.35643262617615
NFKBIA	9.54997357169541
CNOT3	3.88215362615867
GAK	5.24150694814861
SFT2D2	5.48053593417431
HOXA6	3.28372947229406
PSMA6	10.5589958764639
CRTC1	4.22644791420546
LY6D	3.43730696662971
CPT1A	3.33598194741372
ALMS1	4.74850387588158
LMO1	3.40977793826392
EIF3I	8.53643588441703
DCN	10.4542503384119
PRB4	4.72577168095665
MCM3APAS	3.8424224739071
SUCLG2	6.21236175440102
FOXF2	3.28281766061695
MLH1	7.35731573983654
S100A12	4.00591695163236
ABHD14A	6.07125825010501
DEXI	5.97090606597875
ACTN1	8.07263557172693
AMPD2	5.36621280828522
IFNAR2	5.62305103302257
CYB5A	7.39207787200748
TLOC1	9.22836968629283
NRBF2	5.48908722822752
MKS1	4.56612001991631
P2RY11	3.1744495273907
CX3CR1	5.84918945717916
PDE1B	3.69131989802731
KCTD3	5.11023907658036
ITGAE	7.01754059118125
SLC30A3	3.72514540104588
KISS1	3.72431129131379
PLP1	3.22871199310008
C14orf2	9.85157701872932
IFRD2	6.33177775650634
ANKRD7	3.43164093378072
XAB1	8.60370885185628
NARS2	7.5934560940366
TMLHE	3.55293394205786
SERPINB3	2.95294213392632
FAM127B	5.52574445414691
ZNF391	2.75687521985723
ABCA5	3.64464769818456
DNAJB14	5.94111899819412
TSFM	6.0808033801794
WRB	6.79593292843874
ABCC8	3.38161965082955
MAP1S	4.44383793948375
BPI	3.32185599795867
TTC4	5.9202557098118
BNC2	5.62488021827087
HIST1H4A	3.41170376541046
NDUFS3	8.67478772979324
WDR3	7.22867265836922
MAGED1	9.51509535523073
TTC33	4.45960709280848
CPN2	3.70124532449774
STMN2	2.81734331578163
PCOLCE2	3.79198754838578
ROR1	3.91270462788451
HSD17B14	4.63936014137481
SAMD4B	3.76237899707965
HEXA	7.79970374995087
USP39	7.49030543159758
HNRNPU	5.64300532648318
NRD1	7.84468699452042
ATXN2L	3.82826027914649
MAP2K3	4.8871333945637
FLT4	4.05761896852117
OMG	3.3203436088504
SCAP	5.73393065960789
ELA2	2.97429064208959
NARS	9.28216425577026
PRCC	5.78029275147216
ZNF675	3.45454492326372
VENTXP1	3.10570761385429
CALCOCO1	5.77690546065149
ZBTB32	3.54693883992588
RFC5	4.54729336033994
BRAF	5.16316133657931
PAX5	3.42045345925951
MGC14376	5.17104405972095
TNFSF5IP1	9.44977786917743
PEBP1	8.5186201421297
AAK1	3.68788651558518
FBXO2	4.1007898448791
RMND1	5.47365955400116
IGKV1-5	7.43519932762159
COL1A2	12.0399516768814
SERPINA5	5.7111773103248
GMEB1	4.58311629005249
AKT3	3.38006188832614
AANAT	3.23180638678641
CRB1	3.45065437028781
C19orf21	4.92083448829982
UBR4	7.07300757311538
LTBP3	6.21547108581999
AMHR2	3.77425712378759
CTTN	6.36431222412662
UTP15	3.30727183527704
C20orf39	5.08334427611224
MYBBP1A	4.27286695194087
HSBP1	8.56954830959108
PROCR	5.96760481977874
PHF11	7.67528656028058
PASK	4.16127845462452
RFXDC2	3.6515475183675
KIAA0467	3.84528463818943
NDEL1	5.96906825812044
USP8	6.27235327822549
BAIAP2	4.1910388765939
SI	2.9670701966711
ARSJ	3.40329749161132
GULP1	4.46923352650825
KCNE4	3.82861668729381
KCNS3	4.40616360529293
BAAT	3.54600692568684
DKFZp434K191	3.47006116690911
MBD1	5.87722130920618
ITGAL	3.90214166212706
WDR73	6.501180204889
ARFGAP1	5.06381027959466
ZBTB40	4.39023483199699
CH25H	4.22669191339626
LOC81691	3.82264940256509
CYP4B1	6.46633241793461
ALPL	4.7597358306842
FOLR3	5.20903310897490
CHST3	3.73693934937497
TRIM62	3.7850243520057
MAP3K9	3.30313440146056
ABLIM1	7.03308418481542
BTAF1	6.69805687650116
MAST3	4.32612469095488
RBM35B	5.33286412469394
ANKRD25	5.76292912376128
RYBP	6.8975222741437
UQCRC2	8.59260428254691
TTC26	4.85325986290333
ZNF22	6.86722914893052
MAEA	7.29076965196518
RNPEPL1	4.22976541258594
HYAL1	3.40870873618873
PSD3	4.60193793612223
AGR2	4.48864775629533
HDLBP	7.1574477865605
GNB3	3.96949437933927
HECW1	3.48955743503002
ACTR2	8.39006121260734
HMGB1	10.4353439432685
EDG1	4.02218898232264
HOPX	7.18642425094433
ZNF304	5.23788666646246
OR12D3	3.53610964153829
METTL1	5.83003795731875
PSPH	4.4212362197402
SOAT2	3.61233815732515
RAP1GDS1	7.22775106754125
CLCA3	3.02440180643707
DARS2	5.65187877787761
CDC25A	4.19893402044528
RCN3	5.79138479821076
CREBL1	4.93196146988022
PTGER3	3.85529775446713
USP29	3.94894464350966
ARHGEF10L	4.49949362361158
ADAM30	3.51321567724222
ATOX1	8.50219543365428
KIF26B	3.6797887963086
C17orf70	4.77753706405345
STT3A	7.01991220399693
ZNF225	2.86415345429404
DNASE1	3.40309110192658
C1orf106	7.28026769234454
PTN	6.48949153200325
RAB6IP1	6.30460937075813
HECA	6.45234820991941
RAE1	7.47668984756371
TNIK	3.55991395761331
RNF122	3.98296694908708
ACTN3	3.32004937194914
SLC22A18AS	3.67861926503842
CCNA1	4.79067323491943
ELP4	5.11936972343003
FAM65A	6.31361988251974
IL26	3.41334126952004
RYK	6.40597514832826
QARS	8.66197441471276
RPL10A	11.9612639453180
LRP3	4.2419389396765
OR2S2	3.19498583965967
BID	6.58392036817508
IRS4	3.53038037876471
MACF1	6.34153144612012
CXCL14	8.24681104086717
SEC24D	4.88735701541618
LOC374395	3.95872589484998
TGFB2	3.22750827567539
CHRNE	4.8938244890183
MDFIC	4.87937235060561
HSPB8	4.99228758394772
PRDM14	3.68655737718249
MNAT1	5.20310868830964
ADD3	9.17076326882945
MBNL2	4.51853274262856
KLK6	8.2274330650665
ATP6V0D1	8.51931146805547
MTA2	3.31072717944153
TMEM111	8.20267581931648
KIAA1279	6.7053844408099
LZTR1	4.80674862954081
RAP1A	7.98591540123659
AXIN1	4.90697681366783
POLR1C	6.46784494561614
TRIO	4.69079014334302
NUBP2	6.42427343779101
ID3	5.64674216953833
TM9SF1	7.06396921806687
POU4F2	2.97518184823952
ZNF473	4.17112776699618
IQCK	6.18061426949633
MTM1	3.89723826482471
GPR107	5.16274581078051
CAPN3	3.2872039653951
FLJ14154	6.0197208540402
RECQL	6.24454995116164
AP1G1	6.66190419588574
CTNNBL1	6.06742270756254
ENPP4	5.27444882312349
PADI3	3.35497691448270
ECHDC1	6.21619596389687
RNF170	4.71789591669048
SMARCC1	6.48623329862643
C16orf7	4.12988418233367
CG018	3.81829360477727
GNAI3	7.25344862166676
KCNE1	3.6170674344624
POLG2	5.40722704304145
CD4	5.83494134003388
EBI2	5.00802231445656
IRF1	6.70061613509518
TPD52L2	6.94255074708167
PTPRE	4.95304065682686
PTK2B	3.55415225706228
SDHB	7.16162798249552
SOX4	6.90821851586412
TSPAN3	8.64540193946149
RHOF	5.46147882278164
SH2D1A	3.41504321769065
PTPLAD1	6.16528226264141
DUSP22	8.13195082022954
USP20	3.34229539945715
CALB1	4.22610639302974
DERA	8.25938424718352
TMEM118	4.91307164630172
MCRS1	5.55015493361123
C18orf8	5.65361658886342
FLJ10241	6.87612439216189
GINS3	4.65422344333074
C19orf53	9.61179794374249
TPP2	5.61288559090347
GJA12	3.85353962269971
PKD1	3.69711371154043
ST6GALNAC5	8.36981816602166
JAM3	5.5404196731993
CHSY1	6.78381665942782
LAPTM4A	10.8312618139923
TRPM8	3.59789331045120
MYOM1	3.86461341323999
PHKG2	5.88889222897798
EXT2	7.1566202591122
MOBKL1B	8.9995686890366
DIAPH2	4.22285134546258
DOLK	4.80968473148145
TUBAL3	3.62581773749842
CRYZL1	5.42654809029275
CLN8	3.81591348369210
PTPN12	5.11865042988787
ABL2	3.52969552924378
ACVRL1	3.36355102149784
C14orf156	8.7687550554239
CRY2	4.57254977910594
PTPRZ1	3.14384902898569
LAMP1	7.09051741635248
PNPLA4	4.91485361880364
FCGR2B	7.9337010090444
DIP2C	4.21095220112361
RXRA	4.71671942138846
MAP3K5	4.20425112541722
PDLIM7	4.37188523048654
ALKBH1	6.8779813840052
ARL14	2.94670365316527
SNIP1	4.63758438961942
CLDN11	3.62525211024941
TIMP3	6.75611394316406
CIB2	4.61330791873964
HRK	3.23369427302015
MXRA8	7.41969830258715
RGS3	5.19272519813508
SPAG16	4.92402758495113
C4orf31	4.2027713096968
FAM5B	3.31709458656701
ABHD4	5.5368233428119
ARHGEF12	4.76855114080174
CCR9	3.22212199012700
NFATC1	3.78105328920219
RAC2	5.39871368766032
GLUD2	3.73450951866520
SEPT10	6.43142210825029
UAP1L1	3.47362425608412
RPP40	6.63137835808744
