Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_A04_443068
Composite Element REF	Signal
HERC5	6.82404372570743
UBE2A	6.93201212985531
SYDE1	4.48782642078109
ELA3A	3.25822628083911
TM9SF3	7.82803360425037
HAO2	3.53642497526947
RNH1	7.3319713765391
MAFG	5.56045645596786
BICD2	6.02980366836761
C14orf43	3.49026160097692
CDH7	2.93720057335877
JUP	8.21695599123833
SHANK2	3.59460115933685
OSBP2	3.7252128164249
ACOXL	3.15298508966775
DAK	3.7111248890749
CBX3	8.82540040476149
C3orf58	5.23261210317572
RBMXL2	3.21080955026091
TCL1B	3.60481663517656
FGF13	4.7155362055434
KBTBD2	7.39894900881589
KIF3A	3.87794713309264
DCXR	6.77126427665493
MYL9	9.0364072332147
PDIA6	5.06536551134114
CDC23	6.77240690549246
CASKIN2	4.55047895556084
PBXIP1	5.23124901816687
EHD1	5.06904077969419
NBL1	8.17565340092335
MARCKSL1	8.09432450891113
RAB11FIP5	4.72993942846464
CDKN1A	5.58141978342891
NCK1	6.63571812033105
SAPS3	5.14437133508931
ZNF550	3.42686373790459
TRAF3IP3	3.91317019009989
LSR	6.20331573814854
MIS12	5.30566169960526
KIAA0774	2.87912673032365
CXorf1	3.52788858712133
CUL7	4.92498307766338
DIO1	3.09501770811263
LIPC	3.45317001402695
EIF2B1	6.72169239546752
OMP	3.44557957668626
HS3ST2	4.09889036500024
C20orf11	7.47041547638409
CTRL	3.24550439843861
GSTZ1	4.32261971209764
PAK4	6.27664880600141
CCRL1	3.55000881219425
RNF10	5.14156771631377
MAGOH	6.43660912519105
CENPB	4.68129321727141
C19orf7	7.49188807335502
JMJD1A	6.74373170137345
GATA2	4.3987871318087
HIST1H4H	3.40146691522331
CELSR2	7.10709828011627
GABRA5	3.15490229964622
STAM2	4.73144375311746
GPC3	3.7765216872675
GRP	3.06210659712347
SV2A	4.02333440207639
EBNA1BP2	7.3428048386565
TAF1C	4.31703246369566
MAGEA12	3.07646594325448
GSG1	3.00241055763849
PDGFRA	6.58595300999616
CACNG1	4.30981659921261
CIAPIN1	5.79762135633094
CSTB	8.65636299422941
FRMPD1	3.92180299117443
PTPRJ	3.14586841520183
ZNF668	4.53152293673383
PLEKHJ1	5.21718739813364
ADAT1	4.14644344326632
TMEM50A	6.22821347815599
CENPI	3.41914675635758
HOOK1	5.89344578218985
RPP21	7.32875421583789
GTF2E2	5.74451462804523
IL17B	3.3607761026432
CCNF	4.25807945630763
CRYL1	4.11065980751324
FOXH1	3.15086985035149
NFYB	4.79338620607557
KCNQ3	4.12697979602452
PPM1G	4.49922024389127
NOVA1	3.33565313303013
FZD3	4.03516607800234
NMT1	5.52937443132217
AKAP8	5.54097203266375
SOCS5	5.16791071097489
HADHA	6.78716017534037
PLEKHF1	5.51603265304756
DLG5	7.81109888851736
CFDP1	5.0374011655268
SAGE1	3.28705625497092
PGM5	3.64450754051474
C1orf144	4.95501875215281
SUHW4	4.43273163330891
TFEB	4.67095949419595
RND2	3.23896343123939
ATG12	5.8416663632949
BMI1	7.22450370715595
RNMT	4.30803358266061
MASP1	3.41301593237382
MYH4	3.07010112170029
SLURP1	3.20223863476288
KIAA0984	3.16160015253876
ASTN1	3.43756299855086
MYCL1	4.35954676465062
SH3BGR	4.2879977907839
RPAP2	4.49255308696654
FOSB	5.00519877242886
KRT35	3.27662935560108
MIA3	4.64201708762332
KIR3DL3	3.16020273694242
SEMA3F	6.28011317982893
TMEM135	5.00686501044029
SLC27A2	3.19989590963922
NDUFB2	9.38228680532407
FAM46C	3.72247402945954
G6PC	2.55585701381706
KRT33A	4.39060903342968
OVOL1	3.07776301986038
PAMCI	4.29142844658369
S100A7	3.60614627691734
MAPKBP1	5.75156847323637
CPE	7.25936528104204
HARS2	6.2628241990574
GNB1	8.50521430276192
TRIM46	3.24902242820094
UPF3B	6.03185867127017
CXCR6	3.58267894326311
C16orf3	3.48535051399285
HLA-DOB	6.17385445545161
HPSE	4.35623621569399
GSCL	2.7885097529207
POLD1	5.35206269403978
DMWD	4.8931224465633
CALD1	7.33652889689832
LCAT	3.78191575447223
SCRT1	3.07162978850103
ST6GAL1	4.59176303711056
POMC	3.37056409777078
UNC84B	6.20607207608252
NSMAF	6.00276060235449
ADSS	5.87537674440254
SKIL	3.68145075806461
HMGCS1	4.81491245150818
PYGO1	2.94512926849269
POLR3F	4.06483501001920
ZNF277P	5.46382255744726
CNNM3	5.04135685866539
WRNIP1	3.39167075413731
ALAS2	4.00565607052573
MRPL23	6.02802576005323
ST3GAL5	4.42093269834727
ZBTB7B	3.3603889909253
DHRS1	5.92980226095837
NFKBIA	8.57208503931102
CNOT3	3.84156194840658
GAK	5.88270265323642
SFT2D2	4.42971640176588
HOXA6	4.13495236146524
PSMA6	9.77722380566628
CRTC1	4.47264349567247
LY6D	3.88965342192017
CPT1A	3.40591738627182
ALMS1	5.70503369927033
LMO1	3.4612837143371
EIF3I	6.94821508784888
DCN	9.8555345385184
PRB4	4.60695761184054
MCM3APAS	3.49470753689909
SUCLG2	5.5290680408555
FOXF2	3.59305014676516
MLH1	6.55174568895985
S100A12	3.71991841233926
ABHD14A	5.43367928715295
DEXI	5.59484361426839
ACTN1	8.46181564126805
AMPD2	6.01195352730236
IFNAR2	6.24926683556112
CYB5A	6.52077068601131
TLOC1	8.61821341481988
NRBF2	4.69412925527729
MKS1	4.05084704792188
P2RY11	3.46310598844189
CX3CR1	4.4240133698627
PDE1B	3.54149263172718
KCTD3	5.18486399555474
ITGAE	7.57262968816208
SLC30A3	4.25256741367038
KISS1	3.53290246506618
PLP1	3.26223538252309
C14orf2	8.99189166476388
IFRD2	5.05110187652629
ANKRD7	3.18122976755666
XAB1	6.92295907598861
NARS2	5.44425739832328
TMLHE	3.85393722803051
SERPINB3	2.87482651613107
FAM127B	5.46462439331285
ZNF391	2.71266689529139
ABCA5	4.73982283441624
DNAJB14	6.18273789416947
TSFM	5.77383764177141
WRB	5.46008863035484
ABCC8	3.32148610056836
MAP1S	4.80099496077708
BPI	3.33567234886234
TTC4	5.77863574011962
BNC2	6.23762967529279
HIST1H4A	3.44328277179187
NDUFS3	7.8903064946103
WDR3	6.22279858717794
MAGED1	8.8474649617055
TTC33	4.26557699129338
CPN2	3.71609956327233
STMN2	3.18847369791695
PCOLCE2	4.15450818354514
ROR1	4.10328172459109
HSD17B14	5.64260845970713
SAMD4B	3.54735220323996
HEXA	7.5820064175098
USP39	5.92971902140948
HNRNPU	5.67850214154677
NRD1	7.52632741695433
ATXN2L	4.01951420829803
MAP2K3	5.40531782234067
FLT4	4.30446691331126
OMG	3.36981457248083
SCAP	6.04563852844463
ELA2	3.20056834184629
NARS	9.2999229046973
PRCC	5.20106976744898
ZNF675	2.97312417170983
VENTXP1	3.14724747652304
CALCOCO1	5.53866223208500
ZBTB32	4.06723525874775
RFC5	4.06504562283033
BRAF	4.31141268274264
PAX5	3.52116021678257
MGC14376	6.28624682092283
TNFSF5IP1	8.97223546263805
PEBP1	8.61648961568183
AAK1	3.99432883301336
FBXO2	5.1481052288459
RMND1	3.99412948322814
IGKV1-5	4.00880250865033
COL1A2	12.0722646194546
SERPINA5	3.73676143631498
GMEB1	4.26651305789336
AKT3	3.3976921263718
AANAT	3.02565816609060
CRB1	3.17601255564291
C19orf21	6.60994746531061
UBR4	7.54726346722743
LTBP3	5.67137617664676
AMHR2	3.96235151375005
CTTN	6.04541356409457
UTP15	2.71967478893394
C20orf39	4.42351886796511
MYBBP1A	4.49723288254929
HSBP1	7.78780404187511
PROCR	5.75460312948923
PHF11	8.22807032144924
PASK	4.64312162312165
RFXDC2	4.27090267197343
KIAA0467	3.94574538917165
NDEL1	6.2368849883724
USP8	6.29206095487061
BAIAP2	4.18582548056166
SI	2.91693929697199
ARSJ	3.54419636889119
GULP1	4.54324190966092
KCNE4	4.54067743573933
KCNS3	4.38773101210068
BAAT	3.66967834389945
DKFZp434K191	3.43931171548859
MBD1	5.37040499092823
ITGAL	4.22636779703824
WDR73	5.39302287052358
ARFGAP1	5.55134672689608
ZBTB40	5.00221189223244
CH25H	3.38892987850593
LOC81691	3.84665554464726
CYP4B1	7.99990540644097
ALPL	3.89689943025094
FOLR3	4.62242310055362
CHST3	4.06344577381119
TRIM62	4.04437610797204
MAP3K9	3.37051700610209
ABLIM1	6.89155909884181
BTAF1	6.06568138506315
MAST3	4.81287344879888
RBM35B	5.87192252906204
ANKRD25	6.75925195391186
RYBP	7.62074671734046
UQCRC2	7.55285692057087
TTC26	3.45428134356986
ZNF22	6.07573031729023
MAEA	6.71634881551174
RNPEPL1	4.42227384983467
HYAL1	4.94625762547028
PSD3	3.97226684538137
AGR2	3.52497935372095
HDLBP	6.26167702500929
GNB3	4.22600375916032
HECW1	3.70015086420813
ACTR2	8.02303518416963
HMGB1	10.314281052547
EDG1	4.1937763446301
HOPX	8.70975012122531
ZNF304	4.90179127466905
OR12D3	3.45682262939736
METTL1	5.12042869036771
PSPH	4.07697001137215
SOAT2	3.59760272405233
RAP1GDS1	5.15966380734565
CLCA3	3.16633810935481
DARS2	4.36517584163401
CDC25A	4.24152818711913
RCN3	5.66972018431962
CREBL1	4.05015969935638
PTGER3	3.78668132380354
USP29	3.76262321961351
ARHGEF10L	5.70635151822677
ADAM30	3.25988245013893
ATOX1	7.7186668599487
KIF26B	4.49105940360095
C17orf70	5.0447566340834
STT3A	5.84074556273647
ZNF225	3.07980132433500
DNASE1	3.51854859018384
C1orf106	6.00511908595694
PTN	5.34570153089866
RAB6IP1	6.21259582875952
HECA	6.95659000853353
RAE1	8.51324025927497
TNIK	4.3325545391528
RNF122	5.10904631228116
ACTN3	3.35016738037336
SLC22A18AS	4.12813989179719
CCNA1	5.86538714346603
ELP4	4.87807795597017
FAM65A	6.68853365868332
IL26	3.30511600422943
RYK	5.61233804482516
QARS	8.21837861532803
RPL10A	10.8286265647439
LRP3	5.44220457988633
OR2S2	2.97426044135048
BID	7.00170025009624
IRS4	3.60872373375076
MACF1	6.64386015224956
CXCL14	5.66873060911239
SEC24D	4.49451381937271
LOC374395	4.34516833802016
TGFB2	3.03348500848403
CHRNE	5.31155736617451
MDFIC	4.73733616918123
HSPB8	5.05385679430046
PRDM14	3.73531977928752
MNAT1	3.91581374619959
ADD3	8.02201504142239
MBNL2	4.68913613843659
KLK6	6.73758642112774
ATP6V0D1	6.76749042093742
MTA2	3.7827320200321
TMEM111	7.68907832324376
KIAA1279	6.48739662411726
LZTR1	5.09319364118438
RAP1A	7.69326095293304
AXIN1	4.90077147319247
POLR1C	4.89344624510414
TRIO	4.53480203239082
NUBP2	5.9128498753058
ID3	6.70359693167373
TM9SF1	5.84439258171722
POU4F2	3.14423034974989
ZNF473	4.20265967947287
IQCK	5.42694203136479
MTM1	4.22506501161193
GPR107	5.16946615520672
CAPN3	3.58675195918322
FLJ14154	6.32893372864184
RECQL	5.49559400888457
AP1G1	4.8258185507298
CTNNBL1	5.41098695843934
ENPP4	3.96371562032097
PADI3	4.05880414522742
ECHDC1	5.2698159703277
RNF170	4.06330438989672
SMARCC1	5.3529035089614
C16orf7	4.6839245401446
CG018	4.16239716835147
GNAI3	6.59152211830081
KCNE1	3.16043927284765
POLG2	5.2603618152305
CD4	5.24810650912349
EBI2	3.52860875039422
IRF1	7.65507383418883
TPD52L2	7.29629478751595
PTPRE	4.75725326565053
PTK2B	3.56823204786421
SDHB	6.39778468132889
SOX4	7.00106692971574
TSPAN3	6.60079403197665
RHOF	5.67666227030143
SH2D1A	3.47563968384915
PTPLAD1	5.12238773102437
DUSP22	7.5026281280958
USP20	4.54884471561191
CALB1	4.28536439982261
DERA	6.87787759936749
TMEM118	4.5564832513737
MCRS1	4.64560588420323
C18orf8	4.6960016733326
FLJ10241	6.6819501848499
GINS3	4.27230813795169
C19orf53	8.74899106338711
TPP2	5.79939180974458
GJA12	4.01709962211242
PKD1	4.02385653083532
ST6GALNAC5	7.08227429513308
JAM3	6.36302492089847
CHSY1	7.40935144028714
LAPTM4A	10.2656940149564
TRPM8	3.57256400347302
MYOM1	4.92476294910336
PHKG2	5.32836992036697
EXT2	6.23075020676094
MOBKL1B	7.49095037130848
DIAPH2	4.14597597841688
DOLK	4.60870535013614
TUBAL3	4.34192609277824
CRYZL1	5.57417576802688
CLN8	3.85510314610696
PTPN12	5.09442100338236
ABL2	3.48639449463889
ACVRL1	3.6103317880025
C14orf156	7.17390872935555
CRY2	5.04020157959294
PTPRZ1	3.06177824078033
LAMP1	7.15730406375809
PNPLA4	5.28628109114144
FCGR2B	5.90842047560957
DIP2C	6.14269402394628
RXRA	4.97807036849361
MAP3K5	4.83212985579104
PDLIM7	4.14405106372378
ALKBH1	5.38319419444904
ARL14	3.09852160563486
SNIP1	3.84088642800157
CLDN11	3.73553712163351
TIMP3	6.79879837396528
CIB2	4.34312836663355
HRK	3.59843727811263
MXRA8	6.51554862095718
RGS3	4.8619220516434
SPAG16	4.69091767295549
C4orf31	4.04598590447312
FAM5B	3.31386175177627
ABHD4	5.62399364711485
ARHGEF12	5.35790029036278
CCR9	3.40201940375772
NFATC1	3.95506630242207
RAC2	5.19124525569196
GLUD2	3.29102887652791
SEPT10	6.11987089479131
UAP1L1	3.20408093723867
RPP40	5.1851069607142
SLC18A3	3.68378193718932
YOD1	3.11947484770847
RALY	6.61336637824053
TBX5	3.601807959201
NAPG	4.25672699021693
C14orf45	4.5795990674279
RHD	3.45458332657112
HMOX2	4.88585879144771
DBNDD2	6.86973060221596
YIPF4	4.32225826379363
ZBTB22	4.72175475823467
THAP10	5.01134431619804
ANKRD10	5.66714165162872
PLCG1	5.06863183997699
TAGLN2	7.93737076677333
SLC16A7	3.48568057753914
HTR2C	2.9177704124212
TSGA14	3.91596761356349
MDH1	9.08673280266915
ITGB4	4.01819015900617
DCBLD2	3.83007597670868
C5orf28	4.45271280189852
YTHDF3	6.38874230930936
FMO4	3.81255347416128
THYN1	5.65373225192886
OTOR	3.76933928282117
PGRMC2	5.73965331044381
DRD5	3.38640997584945
TMEM30B	5.39313196469463
PAQR6	3.90989720276653
UBE2I	5.72476862840844
TBC1D5	4.7373519530474
C8orf70	6.23024609137165
HRH4	3.09279536214027
ANGPTL3	3.31989520422244
MYO6	6.19041036832932
GLRX2	7.02087009888856
ATP11A	3.88483930342264
MUC16	10.6327555209275
SLC25A5	9.57597645559842
MYO1C	7.13474121607598
RBM23	6.35253569589165
FAM89B	5.71767788716499
FAS	4.35078436883827
KIFAP3	5.05255511609618
NGFB	3.6264656955874
C1orf63	7.18307332438363
PERLD1	5.20231098487612
GLRA2	3.62907185819615
BTN3A2	5.44175793373347
C17orf59	3.85339665594437
HSPBAP1	5.44206584067154
CSTF3	5.84013412298864
PRKCI	7.12640404602184
OSMR	3.61499296295396
SOD3	4.63213535000985
ZNF574	5.75992312046931
CYSLTR2	3.68872274086816
RPL12	11.4903246529861
WIZ	4.63328317739057
ALDH4A1	4.11207196706726
CRYAB	7.01310624693833
RNF17	3.78881360229459
NEIL3	4.30862177880034
COPA	5.41003398363905
KIF11	4.90309814458436
SLC26A3	3.1222546934322
SKP2	5.04258652336366
ZNF175	4.47046599625999
PARVA	6.70708282742687
JAKMIP2	3.03692482061049
C8orf4	4.86585350401879
PTHLH	3.31707098019101
RNF34	6.12220934408589
PKLR	3.41340557917526
PCDHB17	3.24812765115963
CD36	4.47371701963963
CCT2	7.23874248738083
PRKG2	4.3449521079561
ARF4	7.6978342374282
SIKE	4.05601631731664
ANAPC13	8.25291831613045
MBTPS1	5.05029673021778
SLCO3A1	5.03057318528076
ZNF692	5.80918905624731
GPSN2	7.68701797191718
NCF2	4.06351423880658
SH3GLB1	6.67763782009711
SLC12A6	3.30819138443063
MRPL48	6.49035036272314
HMGN3	10.3079721797721
SUPT5H	5.60206733481582
XRCC6	8.13092069846962
SOS2	4.48114718376246
PAX9	3.63186012617458
CCDC99	5.10307710114522
NNAT	4.05182195976714
USP16	6.18099282354606
C20orf42	3.88135980306125
LARS	7.25149945810577
SCML2	4.87022444547804
BCL9	6.05413776154062
ABO	3.5417327176413
TRAF3	3.65350266589155
LETM1	4.43992039439788
PLXNB1	4.49408259157813
NIPSNAP1	5.67516044171981
USP10	5.90756176800736
F9	3.11924812434874
CNGB3	4.44506386280543
LIPE	3.52749287498476
C12orf52	4.62402065279595
PI4K2A	4.20193080725825
KIAA0515	6.14923311472223
MED8	5.3592747619196
TEX261	5.30026457235749
STAT4	3.4189871299647
LY86	4.62386151285869
WDR32	4.70807171800507
FLJ13611	3.96086047917628
SNRPA	7.63236836140465
ZMYND8	7.72999448859171
GATAD2A	7.47194493548729
PDXK	5.66817019775921
PTGES3	8.8234156403915
C7orf42	7.665611659506
TAP1	8.79081698726315
CYP11B2	3.64470204137281
ETS2	4.50468553523348
C6orf166	3.97016962600901
PRMT2	5.01049208094861
PRDX1	8.80203005720644
FGB	3.56870232062185
INTS8	8.54145990038534
COX17	8.13770569864145
C16orf33	6.10030766906653
EPHA5	3.15186926753769
PIWIL1	3.1477055253786
FOLR1	6.53688818568903
FREQ	5.32669239409985
KIAA0082	5.83440758717861
TSGA10	3.24680321410657
TMCC2	4.19436055196831
TCF12	7.51735389287825
FAM130A2	3.38728466477949
MYOT	3.21102530422431
HAL	2.97477499306826
POU4F1	3.18498699610744
SNRPF	7.4185111043573
BCL2L2	5.19134210811166
CUGBP2	5.76116781711298
EMG1	5.97529950861384
PRRG4	4.12992944824604
HIRA	5.49138155750426
MERTK	4.33553783266175
BAG1	5.60572422045148
MYNN	4.95662758211157
CORO2B	3.51167111001189
ALOX15	3.06426713939347
TBXA2R	3.95883030571132
RNF144A	5.88544149362623
MARCH5	5.1516766850465
CST1	3.24652446678217
NUPR1	6.9649400293853
DULLARD	6.06627777379336
DCLRE1B	5.05731851402886
ITGA8	5.83992150868299
CCL7	3.39820756496119
TP73	3.07935082315012
PRKCD	4.71461624496951
NDUFB4	10.6053428509509
DSC2	5.38980645427734
RBMS2	3.8365714624482
GRIK4	3.27387938428381
TMPRSS6	4.09772980371227
GLB1L	4.18034140622428
COL4A3	3.09939340248734
PUS1	5.3277839672282
MYO10	5.3449693046452
PEX1	4.60255808321585
OLFM1	3.75065587962199
RBM19	3.70205788144932
RET	3.66884593226679
TAPBP	6.64198655932467
RUNX1	4.05252393965676
IL1RL1	3.78028774463032
ALX3	3.77994693813215
MID1	5.8258040937715
C14orf138	5.72766955873483
GPR64	3.90481843707246
SNX10	6.69741473447345
MYO16	3.6544270190471
DBF4	5.09711653348445
POGK	5.90967210525362
MAPK9	5.36256497722371
RIPK2	5.70269806626693
LRRC31	3.07944620833367
C8orf79	3.74479966185695
CLDN7	6.51997415777153
EFNB3	4.2244050810387
GLP1R	3.67283588370129
CSTF2T	5.34316958208754
TRIM37	6.5294786917292
GRHL2	6.62993497733702
IREB2	3.57504972506234
GRSF1	5.62988574318618
CNR1	3.19513742472053
ABCC4	5.97316017825691
DLG3	4.65922060319948
ZFP36L2	4.47820242563477
VGLL1	5.29238145848336
IL1F7	2.86245527721780
NR2E1	2.78651113573876
MS4A6A	6.45296422996192
FTL	9.71756441511923
DYRK2	5.55189738293381
PCLO	3.55143204364644
ARIH2	4.38728913551092
PCNX	3.39404447031932
ANXA9	3.77939745223509
SRR	4.93810214535593
SCNN1D	3.51339340554551
NOL3	4.10138440271148
IFITM2	8.76539658709602
ARNTL2	3.25667603213815
MRPS18A	5.45179366748953
ASPH	4.24881242764789
PVRIG	3.88863949246064
CPA2	3.41853735418513
LEPR	3.53421607162883
SH3BGRL	7.46453964317205
C16orf42	4.34786395590062
C9orf6	6.46725241579706
ERN2	5.94150823215515
SYNGR2	7.75037772574994
CDKN2D	3.66267217801605
PITPNA	7.10217724619759
PRPF4B	5.77340807683339
NRBP1	5.62650268114665
SLC43A3	4.84478744890205
SLC25A22	4.71218093066241
ILK	6.67824798310387
SLC22A8	4.21989892707092
SEC14L3	3.04779407393718
MRPS7	5.82039976515336
SLC22A1	3.26522099788597
BTN2A3	3.83220162970049
RASA4	4.17493680360584
PITX2	3.03341023012804
CCNL2	6.16214358523697
GJA4	5.39548288346663
FABP3	4.43343950294606
MYBPC3	4.2641613691586
LOC728215	4.00664966726244
TRPV2	4.10112098674023
NIBP	5.2596745991758
CDADC1	3.55727659425249
ZFHX4	3.99113817576597
TFPT	5.54519993448285
TSPYL2	5.56192965488384
EIF2S3	4.45945788483941
ABTB2	4.22819204226111
SOX30	2.97081384507235
VBP1	7.43627208907349
DKFZP564O0523	3.45814411376231
MORC3	5.76041672178607
BHMT2	3.39436901034431
FZD7	5.25248786776251
CDH18	3.83717931162191
CHL1	4.29209803693265
PMS2CL	4.28621988367753
TBC1D2B	5.45901404687527
FA2H	3.54660530876346
TTLL7	3.64949871991707
SPOCK3	3.47049442067045
SLC13A2	4.05138470847141
AIM1	5.30238498478369
GSN	6.96835100810215
EGR2	5.53420253294438
SMARCA5	5.3769734903752
GARNL4	4.38438418665907
WWC1	6.26059368575733
PLEKHG3	4.35634732121458
PLS1	5.17711245300924
DGKZ	5.85941241396319
EFNA1	7.40314052369529
ANK2	4.03472744225362
PAGE4	3.47097655733334
SH3GL3	3.66541594535531
SENP6	5.90531070080799
AKR7A2	6.52234949244984
FKBP10	4.4948181163387
RIF1	4.74993948116093
PRLH	3.75027896362474
VLDLR	4.27198926784394
VEGFC	5.84903937529574
LARP1	7.31054621877555
SRBD1	4.25550364334403
DBT	4.81427607392629
ITGB6	3.28838440055125
CGGBP1	4.83455572700951
SLC1A2	3.84184552086716
INVS	3.65309161563133
MPO	3.45583802515385
ZBTB16	4.6168890217217
TADA3L	4.49473524358094
MOBKL3	6.42411219863458
PDGFB	3.86228367502169
CUTL2	3.2312856455797
RFX1	3.22487813060379
KLK2	3.50909093535053
VIM	10.7842061870762
REG1B	3.54010674907498
SUMO3	6.92949880165609
UQCRB	8.62473333077305
MLL4	3.87921013558036
LGALS3BP	8.3044446313045
DKFZP564O0823	5.68110519679009
MRFAP1L1	6.24960176122532
SPR	5.22898701270871
HOXA10	4.57716256351758
NGB	3.94209824168431
LZTS1	3.56694755570907
ABCE1	5.67269919329191
ARHGEF3	6.77414318880804
ChGn	5.17472213589907
CSNK1G2	6.12545761561422
SUPT3H	3.97031517094509
GABRB2	4.30062319444651
MGC72080	5.76509454525837
SLIT3	5.34249100415213
CD27	4.32013657481586
EGLN1	5.04165965289965
PEX13	3.89219500101623
MAN1C1	4.77275583928342
RWDD3	4.95726078008265
GRIN2B	3.12038834643383
HSPA6	4.54448435233522
ATP6AP1	7.44064514813665
NR1H2	4.53608224374029
PDK2	4.62565734662114
PHC2	7.0312970221418
LIN7A	3.51078589485655
SLC38A2	9.18313013072171
FAM83E	3.69955805093523
SPHK1	4.03853172917254
TRIM26	6.05103697005965
C18orf24	3.48163636654122
C15orf29	5.22697951487161
ADAM9	6.93001277599798
RUVBL1	6.67352970874494
TMUB2	5.06610184011132
APAF1	3.65859754406348
GPR176	3.66269825202156
MYH11	8.46106284272099
NEK1	4.35386482110846
MPP2	4.34391844076038
TNK2	4.10005849778795
C12orf24	3.80627574506865
MATN3	3.45540749624069
ZNF289	5.94678047594731
AGK	6.11610944584759
IFNGR2	6.62334859676606
NDUFA4	10.0679553757005
ITPR1	4.43577605035391
PKP4	5.2965133929832
DUSP1	6.00365549971038
DDAH2	7.42922065800414
ATXN3	4.8228178114623
TRIM27	5.61373001059021
LUZP4	3.78879339411639
SETD6	5.4328619726294
CDC42EP2	4.32271858571798
P2RY2	3.45254666696324
SLC45A2	3.33783855302982
RABGAP1	7.23999308457645
CHP	6.06819014014877
GPRC5A	5.95359897421381
SOX17	6.13084200781624
PAK3	3.68214270426450
ZNF259	4.75859501157658
LOC63920	5.4123610318856
TGFBR1	3.16592027839344
GBP2	7.53781688526345
MRC2	7.40458912975246
CDC42	5.84701518227575
AOF2	6.09719194039394
LRPPRC	6.69614731962956
CD97	5.96558579477406
SETD5	7.4636224029748
NINJ2	4.33231619360023
PTER	5.82956161425398
POMGNT1	4.98393924811988
RRS1	6.26231611349226
HRB	5.28569711691764
SNX2	6.24972934528092
ECGF1	4.23486522123588
ATP1B2	3.87279059179489
RBX1	7.01003238523692
LOC400506	5.71472827244692
COL4A3BP	4.83735209700491
C6orf97	3.92414804179199
GRHPR	7.63912516454038
TSNAX	7.56712795726523
TAS2R1	3.82474698495492
SEMA7A	3.49417465952246
ZBTB7A	3.8616908566037
ATM	4.27828851114646
TIE1	4.46527630440238
PCID2	4.93597809356679
HIST1H3G	4.18122172848089
EDF1	8.87369370558978
GTF2H4	4.38334741420206
NEUROD1	3.46604608221659
LRRC15	6.43921151246921
TFF2	4.25796886067759
PARP2	4.73352866100712
WDR60	5.31419238841035
IFNA5	3.21339988243317
ZNF134	4.38564481306986
GSDML	5.72383464883766
SMEK1	5.27060345082629
PCGF2	5.27306124035754
CYP2A13	3.82303150299811
TNS1	6.01930821173776
MDM1	4.23730961206905
KCNH6	3.47732558294710
SMPX	3.64046428492630
CD9	9.1012021169304
SRGN	6.81955104345244
ALDH7A1	5.83035098281523
EIF3F	8.9285495488723
VDAC3	6.93394129314504
CASP7	6.76746021288434
KCNJ10	3.1542705185898
EDEM2	5.13760377051766
CCNJL	3.85828204010295
CAMK1G	3.56514694799292
AATF	6.18583394761601
CDC20	7.27924457104365
E2F5	3.48204534926359
ACSL5	6.03903667032413
FTSJ3	6.49439955411774
PRUNE2	5.09964461471418
LYPLA2	6.5036178353153
C19orf56	8.37901869773868
FAM30A	4.3890285133063
SMAD4	4.85419155042126
AFM	2.78976455974049
ACPP	3.93905661746638
G0S2	5.58327952914459
FCHSD2	5.30656725699727
SLC4A7	4.18250816886852
