Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A11_297970
Composite Element REF	Signal
DUSP3	4.90895346224441
ANKMY1	3.19985787761728
CHMP2A	9.65198100851344
FAM8A1	6.93966063161653
GPR21	3.7522867180369
BBS9	4.24334209211164
UNC119B	6.0102349289618
SLC12A3	3.38784668489721
ZDHHC7	7.12679378537642
FVT1	6.25354629206735
ENTPD6	6.77893566215234
PPP1R2P9	3.74774390342529
ERCC4	3.44572997429972
MMP8	3.04287470229939
HMHA1	4.85544347964034
RAD23A	7.25226783046494
ACY1	6.75066283022636
MT1E	9.37692528305945
PPP5C	4.55597353283206
GPR20	3.21825798557456
RFPL3	3.16737143757867
GHITM	9.3314884394845
SCAMP4	4.01457900973403
NARG1L	4.4606244973207
MYO9A	5.48105489674466
BLMH	5.2083196568869
NDUFB7	7.65458533585772
ADCYAP1	3.38881179682041
SP110	5.85104604929167
MIER2	3.77098916118471
KIAA0513	4.12696814153153
SH3BP2	4.40295674419272
PNMA2	4.27166063968968
MAP3K7IP2	6.03994866574144
AGRN	5.15342230112853
CEP290	3.26601756887979
ANXA10	4.62780281157235
RTN2	5.08029088954181
C14orf133	5.71076545281215
PRPS1L1	3.29580339949625
PRPH2	3.54409021798775
KLRA1	2.76097936953432
IRX4	3.16230234885264
GOLGB1	6.6719384747385
GPR97	3.28198660744737
NFKBIL1	4.3326360729758
CHD7	5.58844758658373
APBB3	4.60800964577161
RPS10	10.5986360455316
HIC1	3.65164309443338
TLE3	3.76663222559945
PSMB7	10.5169391747902
IAPP	3.42480752592238
SHQ1	7.24043790404033
API5	5.48930899675226
GP1BB	4.08157071851384
FTHP1	8.25868937766299
TRIM6-TRIM34	4.50880921535519
SLC6A1	3.83338263319051
OCLN	4.46038540049771
NAGLU	4.8870832727029
PTTG3	4.6955908758085
FAM117A	5.92317975202022
SPRY1	5.87120626596083
FLJ10781	7.60651512208266
CDON	3.60065510563074
SH3YL1	8.8721559427187
IGKC	5.44421846635038
TREM2	4.96620838382097
MMP14	4.33440600984331
SERPINI1	4.48055282095775
HDHD3	4.23656330015076
DYNC1LI1	7.0592105976319
FASTKD5	6.46145521631282
TDRD3	4.81206250606679
THSD7A	3.78458542602285
NDST3	3.40762201615358
CXCL2	4.89191337013736
DHRS12	3.92408541274091
MAP3K15	7.2059756111283
FBXO9	7.42369222575201
APPL2	4.29901414433319
TNPO1	8.47527626343644
CARD10	4.38759074639366
MRPL13	8.77278462808933
SNX5	7.31689454135943
EEF1D	7.7160666893302
RAB6A	3.73249807330176
SOD1	10.5832760854726
C12orf5	5.94742621446998
PACS1	4.41027950115796
PAPOLG	3.19333464953856
CHML	3.26754067286677
SIRT5	5.94927067222222
MSRB2	7.4932256138796
BCR	5.47213997132646
PUS3	5.34262433112635
CAPN2	8.60776995788498
FXYD5	6.31951887761231
TWISTNB	3.20471381633348
UBE1L	6.04947069367736
UBE1C	7.67113987695509
CHD2	3.12503944395836
C15orf2	3.08416088335331
FZD5	3.94064247800824
NR4A1	4.58843969444805
LOC339047	6.08369794715914
TRIM17	4.32048560903058
ZSCAN21	3.17453029436454
RPL15	11.9491233448739
ATP5G3	10.8799064560765
PRC1	6.16289083596734
ADAMTS8	3.32643099585405
ABCB9	3.9300080821724
HOXC4	6.04264296154663
TRAK2	5.5024565955729
STAB1	5.19186587213699
CEACAM5	3.20537117922687
MYT1L	2.88603738372050
RASA2	3.64137420377769
LRRTM2	3.26114456977665
STAG1	5.75068858805644
OSBPL7	3.51212219668009
GIMAP4	6.15073647010511
FUT3	3.50033278376513
DBI	9.62102451656873
LPIN2	5.23872834931984
PAPD1	6.9218423895293
APOOL	4.85784245348524
DIABLO	7.63749572704734
ARMC9	3.88432956863207
RPS6KA4	4.48802741471665
TRHR	2.85788904671411
SLITRK3	4.08107085693080
TGFBRAP1	4.4682697904176
FAHD2A	4.6449791158031
CNTN1	3.56045389034095
ZNF211	5.11288233934678
BBS4	4.16749884800371
TMEM181	2.98903608442684
PFDN1	7.87738140750779
MINPP1	3.79658833843775
MPHOSPH6	7.19155070282677
RGS11	3.36698434349459
HOXC10	3.39693005199185
ITPKB	5.42492513201216
HS6ST1	3.36871945657437
AKR1D1	3.52725840281269
TNP2	3.50223890321318
MEOX2	3.20900707134974
EML4	4.00509680723127
SGTA	5.05924096965519
ATP6V0C	9.16947288376327
PRPF8	6.87426885367243
PSMD6	10.0337074721795
HIST1H2BI	4.31012028229655
TMC5	3.59132978805288
FKBP3	9.07763329947519
FLJ20273	8.77255107994423
PLEKHB2	7.99054824043994
RPL28	8.83621884456251
NOX3	2.86927330771642
ZNF544	6.81603354526203
EPYC	5.16942425394387
ELAC1	3.27541965020388
METT11D1	6.76402024133652
BIN2	4.21309739479781
NACA2	3.85545821293832
RPL18A	12.4931099024313
UBOX5	4.52240576947867
TCERG1	7.39666422369367
MPP6	4.49965188521116
KRT16	3.66149585895091
UBE2O	4.43802833705323
KLF5	6.11946123264637
C9orf31	3.57244742891504
APOLD1	5.67943005755875
UBL5	8.74640299221292
ARHGAP29	9.13738331850416
TNFSF8	3.49112474560505
PDE5A	2.98407410742277
CDR1	3.01372118813142
FBLN2	3.95624169742300
C14orf104	4.88244500503424
HBE1	3.24081796676974
ROBO4	3.71264926487937
C1orf108	7.30086055100421
FOXI1	3.05832507116124
BCKDHA	6.54868047254605
RAB4A	6.63792284923337
C11orf80	4.03429354344981
MYOC	3.62290831463716
GIF	3.74442193116756
TMEM39B	5.18816639093364
RPL3	11.5950264819186
THBS1	4.94478470133579
APOO	8.9993244659972
ATPBD1C	6.60048576751217
FARSA	4.96498496308295
ARMCX1	5.99717724078613
EIF4ENIF1	5.113250467688
CMAS	5.7391298850581
OR7E24	3.47779679776185
TNFRSF21	6.89005307774115
PLAC1	3.50866839516597
KLHL18	4.75781531749037
LBA1	4.15740476374669
MKL2	5.94228271562895
TBX3	3.2051484613473
TAZ	4.74080827429217
CRIP2	6.95347722153542
DAXX	5.07919780302739
ELMO1	4.37750525320135
RGS13	2.63986419656988
DIO2	3.55750670597764
UNC13A	4.33436154234553
TAF11	6.40709319965197
ORC3L	6.3445769795624
PRX	3.49713625736016
TARBP2	5.07666084003548
CABIN1	5.44985329212115
TRIOBP	6.24697321918376
HIST1H2AC	9.83812951954776
RBM5	5.86363512808006
TUBGCP4	4.82622406274676
NCOA1	5.585378524092
CDK7	6.88386112827528
SSR2	9.3808868111795
IL25	3.04628556363564
CRELD1	4.82191379310022
GPR6	3.39333664134259
SNCG	5.46372379310331
CHEK2	5.26002980939035
GAL3ST4	5.02595768511589
KBTBD10	2.94271699999992
DRD4	3.17341942818263
GDF11	4.01059895799765
SEMG2	2.98573364424952
MCM2	6.81575120396676
CD247	3.97844094513077
SOX14	3.26731420310445
RBMX2	5.54150184836092
KIAA0922	5.07015665755211
TGS1	5.19999652495689
C16orf57	4.84397729432092
SYF2	7.23191534513158
MCM4	5.21039370195103
PDZD2	5.75346385373295
CEP192	5.33393971497082
IFT88	5.84995814333851
MCC	3.52979583535410
RPL9	12.2395951789265
RAB32	7.38044547535158
P2RX2	3.70455286020165
DDX43	3.12072862400777
HHLA3	5.38367713749671
ID2	7.09366482292348
UBE1	9.93739052407485
SLC24A1	3.93867022072235
ARHGAP5	5.58856321857787
C20orf23	4.18105426282999
CETP	3.50107327154927
ZNF688	4.0104511036224
APOC2	4.64257761342042
PWP1	7.59707799746471
FAM50B	3.6360193912346
PTPN6	6.41972581650857
BAHD1	4.30620788411911
GPR56	7.1162524127425
GRIK3	3.26065240123428
DGCR14	4.51649644494885
CACNB2	3.25567622761776
PDE10A	3.17742729411861
METAP2	5.68041811841643
RHOQ	6.5985337121263
MAP3K4	5.28202889991583
PDHX	6.66796627910426
RPL23AP13	4.22606389937638
MTA1	5.25373367953648
GNG11	7.11542869103742
ZBED4	3.94703384613876
CLCN3	6.61006285174281
CDK2	4.44411645454243
HCG9	3.40149061252383
SLAMF7	4.81558099092713
CDC37	5.09568224810168
ZER1	4.41451956655836
GRK4	3.5859863513459
PRPH	3.57966201598585
PPP2CA	9.24099318985387
LRP12	4.42163713487816
POLR2A	4.16081269594288
SEC14L2	3.57840540211266
OGFOD1	5.65709914023105
DKFZP586H2123	4.2343217527757
MC3R	3.72139608334979
NOL5A	6.99749522134015
PHEX	4.20968612769325
HIST1H2AB	3.91128536680431
C20orf117	4.3705019736921
POLH	4.77450336556743
DDX17	7.15285700971685
CAMTA2	4.68804984974024
PLEKHA2	4.44078275698002
SNAPC2	4.32501085559507
FILIP1L	5.45373344579845
PDE4DIP	4.71917989687743
LRRC1	6.45619083013609
SCN7A	2.98838599647055
GAS1	6.39866476630388
DGKA	3.76950717037054
PEG3	3.44438442553874
NADK	5.05018478112959
SGSH	4.89048620709529
CXCL10	10.9840650650269
GALT	6.3429165765534
MCF2	3.03310922905245
ZMYM4	7.10219887620835
ZNF263	5.06083757144924
STK32B	3.38665467911077
KIAA0888	4.01074440733155
TACSTD1	10.0876094844153
ATP6AP2	7.5889174911615
TYR	3.76834901479879
GDPD2	4.2815872431853
ABHD10	7.67206584670042
TACR3	2.90933224124935
SLC35C1	4.04940970240122
KIF1A	5.05844514361361
VCAN	6.20273036467394
HERC5	9.04726888782973
UBE2A	8.06089824639419
SYDE1	4.01395523651923
ELA3A	3.04638266050687
TM9SF3	7.7365675026002
HAO2	3.8872039713745
RNH1	7.24624595558261
MAFG	4.65663031058893
BICD2	5.36950722507485
C14orf43	4.06755400571221
CDH7	3.05466277179553
JUP	6.86235103179016
SHANK2	3.63385508628484
OSBP2	3.62066596211956
ACOXL	3.15954494173256
DAK	4.07455407021230
CBX3	8.78648770464381
C3orf58	5.69146537873832
RBMXL2	3.08417662024856
TCL1B	3.34035269914253
FGF13	5.2223939937484
KBTBD2	6.0846559454778
KIF3A	4.3542489783312
DCXR	7.94580726354732
MYL9	8.92074219005618
PDIA6	6.30404196399734
CDC23	6.97598647109576
CASKIN2	4.2862320125518
PBXIP1	4.5183294702904
EHD1	4.63176245348185
NBL1	5.69255974124368
MARCKSL1	8.56310524607791
RAB11FIP5	4.65258789478736
CDKN1A	6.03851816565002
NCK1	6.89897035066368
SAPS3	4.40198907705284
ZNF550	3.46627191868775
TRAF3IP3	3.75473013582536
LSR	6.2439165938982
MIS12	6.12609252541065
KIAA0774	2.81852093740632
CXorf1	3.37746037342468
CUL7	4.97995839939818
DIO1	3.69256772235641
LIPC	3.26813147012924
EIF2B1	7.65304130614577
OMP	3.32944872836253
HS3ST2	4.31575282792633
C20orf11	7.25920305287222
CTRL	3.34467327633647
GSTZ1	5.21743947695839
PAK4	6.06949713366535
CCRL1	3.14224045853364
RNF10	5.43452922585666
MAGOH	7.41200445189512
CENPB	4.75058913167224
C19orf7	8.36077128112915
JMJD1A	6.42127937290814
GATA2	4.68063874014272
HIST1H4H	4.71295608724896
CELSR2	6.48844157748432
GABRA5	3.08630487271713
STAM2	4.87963176324066
GPC3	3.80040228295499
GRP	3.19087616276956
SV2A	4.12658254522103
EBNA1BP2	8.58125529921082
TAF1C	4.82722115688289
MAGEA12	2.92722620122001
GSG1	2.92143764274094
PDGFRA	5.2532291637529
CACNG1	4.01944752564601
CIAPIN1	6.40634853396021
CSTB	10.8280928918933
FRMPD1	3.79988127971590
PTPRJ	3.20523006391832
ZNF668	4.23700348700666
PLEKHJ1	5.11917829524369
ADAT1	5.84744785257766
TMEM50A	8.29330268538071
CENPI	4.69929062820733
HOOK1	5.64168476831739
RPP21	8.03397324107702
GTF2E2	6.96585261381493
IL17B	3.04669705630595
CCNF	4.10301609276457
CRYL1	5.08568721177561
FOXH1	3.08945306740432
NFYB	4.95573645256029
KCNQ3	3.74805942967875
PPM1G	5.75671857912993
NOVA1	3.60732297580451
FZD3	7.3531022586877
NMT1	5.84373841399082
AKAP8	4.82744766870619
SOCS5	5.46848073650623
HADHA	7.10857023833192
PLEKHF1	5.61300906374628
DLG5	7.43360365055368
CFDP1	5.35560435028809
SAGE1	3.11901598097742
PGM5	3.73856967856607
C1orf144	5.71797099069435
SUHW4	3.90294059905498
TFEB	4.62758264236106
RND2	3.42854943406113
ATG12	6.3830863243117
BMI1	6.94974310494423
RNMT	4.13009698263479
MASP1	3.52601870651856
MYH4	3.08036311441229
SLURP1	3.13353797488175
KIAA0984	3.65759027710724
ASTN1	3.76539942001995
MYCL1	5.1895796724974
SH3BGR	4.87818612386773
RPAP2	4.53728417372306
FOSB	3.98911883023987
KRT35	3.20761285160638
MIA3	5.06984094298996
KIR3DL3	3.39841765548844
SEMA3F	5.8921928697616
TMEM135	5.09855405253154
SLC27A2	4.15528410797455
NDUFB2	10.5538160547575
FAM46C	4.22969266627352
G6PC	2.89553386583604
KRT33A	4.23922688733386
OVOL1	3.3829707967363
PAMCI	4.65974367791692
S100A7	10.4715933580172
MAPKBP1	5.12483062812294
CPE	5.64599511325013
HARS2	6.40041863644287
GNB1	9.26000754848029
TRIM46	3.53231799152559
UPF3B	6.41878554586086
CXCR6	3.74760337423056
C16orf3	3.25199952436412
HLA-DOB	4.90726340582206
HPSE	6.0335868352485
GSCL	2.9087936235693
POLD1	5.21452160371229
DMWD	4.42897259448061
CALD1	6.11441339041187
LCAT	3.41823648193597
SCRT1	2.97160950607690
ST6GAL1	5.35459469964627
POMC	3.18251786777384
UNC84B	5.57939029331841
NSMAF	7.2239868019361
ADSS	6.53238470196116
SKIL	3.32120902823828
HMGCS1	5.36698527698367
PYGO1	3.05582142412339
POLR3F	5.06333566343444
ZNF277P	7.38311349041174
CNNM3	4.6139391560251
WRNIP1	3.17532339914766
ALAS2	3.59574827535305
MRPL23	7.5802089889137
ST3GAL5	4.55541834529731
ZBTB7B	3.52575305518736
DHRS1	7.08682834879757
NFKBIA	8.85872395861361
CNOT3	3.85600143388894
GAK	6.11783964667788
SFT2D2	5.95082524314085
HOXA6	3.23969320906404
PSMA6	11.1515384246889
CRTC1	4.28153107150783
LY6D	3.55445465505834
CPT1A	3.39682986594737
ALMS1	4.56078645084625
LMO1	3.41211690236314
EIF3I	8.76221717307806
DCN	8.20895603624123
PRB4	4.83621739962469
MCM3APAS	4.28975859667635
SUCLG2	6.7796481279149
FOXF2	3.09279665229038
MLH1	7.85201642211222
S100A12	3.87323175075093
ABHD14A	6.20564024458579
DEXI	5.33387421971194
ACTN1	7.44225065455752
AMPD2	6.1061459661683
IFNAR2	6.22084723908993
CYB5A	8.54647931681678
TLOC1	9.68213895273961
NRBF2	5.86146757579759
MKS1	3.81770662643698
P2RY11	3.29342898883588
CX3CR1	6.07382057317183
PDE1B	3.33510735105069
KCTD3	5.69257474569909
ITGAE	7.47423497401807
SLC30A3	4.19508679798301
KISS1	3.32437326592946
PLP1	3.76018329510173
C14orf2	9.21465321718762
IFRD2	6.93767993752929
ANKRD7	3.40301475497191
XAB1	8.40655640441442
NARS2	6.09708308949962
TMLHE	4.02622184543763
SERPINB3	2.62359598015456
FAM127B	5.89697922838545
ZNF391	3.07936042706333
ABCA5	4.26670448700228
DNAJB14	5.51689710747292
TSFM	6.38328161872851
WRB	7.61748629809259
ABCC8	3.44382516923369
MAP1S	4.79849592829864
BPI	2.95705092616719
TTC4	6.94596198251435
BNC2	5.5348974733661
HIST1H4A	3.21790224647274
NDUFS3	9.01861381722567
WDR3	7.45083544495462
MAGED1	10.2118033552378
TTC33	4.85198888590469
CPN2	3.81733121361047
STMN2	2.98561109950169
PCOLCE2	3.70786283316584
ROR1	5.44265146742892
HSD17B14	4.42246532283682
SAMD4B	3.46993327631594
HEXA	7.19484550787438
USP39	6.08283625994154
HNRNPU	5.63012345192151
NRD1	8.9584513821143
ATXN2L	3.82344829512881
MAP2K3	5.30875743959932
FLT4	4.13534089473481
OMG	3.38848797486725
SCAP	6.22912010102609
ELA2	3.10159840279727
NARS	10.7681296932168
PRCC	5.60034499645239
ZNF675	3.26357653659545
VENTXP1	3.04138827735762
CALCOCO1	4.93550589686922
ZBTB32	3.95206250335937
RFC5	4.7031829041241
BRAF	5.47746554302133
PAX5	3.70982856447614
MGC14376	4.98381907272933
TNFSF5IP1	9.58648683728623
PEBP1	8.31526885334656
AAK1	4.0178429891577
FBXO2	4.43421728765112
RMND1	4.80454799153194
IGKV1-5	3.87683156878683
COL1A2	11.1000560909012
SERPINA5	7.4385125614062
GMEB1	4.15993568331368
AKT3	3.10302281822439
AANAT	2.85806904755769
CRB1	3.0858915617305
C19orf21	5.75098987963011
UBR4	7.68315354547614
LTBP3	5.65881117909094
AMHR2	3.38543864720003
CTTN	5.88135924289074
UTP15	4.25596070170108
C20orf39	6.61062455267947
MYBBP1A	4.47811464187494
HSBP1	9.1089806122565
PROCR	5.16258878614351
PHF11	8.57399000703829
PASK	3.68775444693422
RFXDC2	4.22166440710325
KIAA0467	3.85129096773475
NDEL1	5.96480574858407
USP8	6.32369169608787
BAIAP2	3.98290751826316
SI	3.06144651346117
ARSJ	3.31479812839153
GULP1	4.65667384027779
KCNE4	4.01371982529309
KCNS3	5.17844344263581
BAAT	3.51491843827844
DKFZp434K191	3.38018240615759
MBD1	5.58017781449872
ITGAL	4.16839683356259
WDR73	5.91165686038566
ARFGAP1	4.38171627865673
ZBTB40	4.87867642696111
CH25H	3.65227857445187
LOC81691	4.01041832092342
CYP4B1	9.78450625140141
ALPL	4.25497063386472
FOLR3	4.36588627555838
CHST3	4.36020450703431
TRIM62	4.09744675121217
MAP3K9	3.04077582378703
ABLIM1	5.36517504049639
BTAF1	6.07936986813604
MAST3	4.91220117301862
RBM35B	5.59411544362103
ANKRD25	5.59420031896883
RYBP	7.98482382047219
UQCRC2	9.46937961520179
TTC26	4.5464313898885
ZNF22	6.83593339308254
MAEA	8.1469238044997
RNPEPL1	3.80462528620827
HYAL1	3.69031945404065
PSD3	3.83171537131562
AGR2	3.89878920149441
HDLBP	5.87864715003869
GNB3	3.71056505001737
HECW1	3.55271072083742
ACTR2	8.00877259445185
HMGB1	10.5929922264141
EDG1	4.13174990923973
HOPX	7.05101920742304
ZNF304	5.19359183268772
OR12D3	3.32224946027000
METTL1	5.01661006506045
PSPH	6.73232261381348
SOAT2	3.33196099249673
RAP1GDS1	5.99539340724777
CLCA3	3.12610261109709
DARS2	6.01977972060385
CDC25A	4.62727548468713
RCN3	4.45697787355462
CREBL1	3.91638865953089
PTGER3	4.03768049664610
USP29	3.90792203099631
ARHGEF10L	4.00952026339591
ADAM30	3.17952615125632
ATOX1	9.29580760249794
KIF26B	3.69529807534722
C17orf70	4.08139696513326
STT3A	5.15014982244115
ZNF225	3.14302627801087
DNASE1	3.38986407743464
C1orf106	4.43409941828767
PTN	7.0785187839473
RAB6IP1	5.95521932203577
HECA	6.47542520513281
RAE1	8.16036433040466
TNIK	4.11851403723371
RNF122	4.56668596821202
ACTN3	3.40087631006162
SLC22A18AS	3.71225283855556
CCNA1	9.4620699826487
ELP4	5.48669388102191
FAM65A	6.03711993656023
IL26	3.35365473601572
RYK	5.68033870350639
QARS	9.3604294482905
RPL10A	12.2976192165748
LRP3	4.61689485328514
OR2S2	3.09480015287050
BID	7.09305143432457
IRS4	3.73358865247286
MACF1	6.95322409227279
CXCL14	4.25788889288619
SEC24D	4.77948652624033
LOC374395	4.23398589275636
TGFB2	3.41802809949289
CHRNE	5.05592119022708
MDFIC	5.09611110665286
HSPB8	4.41770871010801
PRDM14	3.85580891606316
MNAT1	4.58962417545454
ADD3	8.21873734054484
MBNL2	4.43214400460296
KLK6	8.18877550746168
ATP6V0D1	8.24613995932045
MTA2	3.65303069718244
TMEM111	9.60833954645106
KIAA1279	7.48030134768003
LZTR1	4.85055208181292
RAP1A	8.04684290736174
AXIN1	4.71073529433879
POLR1C	6.35546280782856
TRIO	4.46111918818428
NUBP2	5.92255482387544
ID3	6.54386609598382
TM9SF1	6.91369174822372
POU4F2	2.77302306992498
ZNF473	4.25492725243560
IQCK	5.58474280482148
MTM1	4.86465468806979
GPR107	6.1451241129694
CAPN3	3.50784181181174
FLJ14154	6.05303378884862
RECQL	6.48935016108073
AP1G1	6.01102587501556
CTNNBL1	5.37433680853765
ENPP4	4.80523817990607
PADI3	3.49659696265331
ECHDC1	6.23766453659714
RNF170	5.55949472596679
SMARCC1	6.74735352213032
C16orf7	4.60557616068506
CG018	3.75790725952044
GNAI3	7.28568794635517
KCNE1	3.32888279364001
POLG2	4.64347640209669
CD4	5.05177185267972
EBI2	4.04027734475482
IRF1	7.65356935893413
TPD52L2	6.9737956203852
PTPRE	4.26969870991856
PTK2B	3.56492026069482
SDHB	7.90935156217393
SOX4	5.90615542326808
TSPAN3	8.44059103867028
RHOF	5.4283312893143
SH2D1A	3.42813394661185
PTPLAD1	5.88612318204679
DUSP22	7.32262466281558
USP20	4.69364019504198
CALB1	3.29524625329403
DERA	9.18435418036089
TMEM118	4.8443419106044
MCRS1	4.66381953148185
C18orf8	4.90376428093054
FLJ10241	6.71793230402145
GINS3	4.25397772279561
C19orf53	8.82708728786258
TPP2	5.92951207538535
GJA12	3.84959818884127
PKD1	3.99717405287224
ST6GALNAC5	7.86302527757176
JAM3	4.84642600288344
CHSY1	6.20836803514783
LAPTM4A	10.6802226854894
TRPM8	3.44662900224515
MYOM1	4.10692342220692
PHKG2	5.46602802871252
EXT2	6.07643364819065
MOBKL1B	9.31288558585936
DIAPH2	4.57413106281027
DOLK	5.72161063150145
TUBAL3	4.85363213424817
CRYZL1	5.54346730865309
CLN8	3.62954461440029
PTPN12	5.12341764614405
ABL2	3.50493727843968
ACVRL1	3.42047723224284
C14orf156	8.75429576050551
CRY2	4.28234428625054
PTPRZ1	5.33564332059156
LAMP1	7.25277715707611
PNPLA4	5.74879671986102
FCGR2B	4.88685040173966
DIP2C	4.41965124485117
RXRA	5.56055033145092
MAP3K5	4.02735664398032
PDLIM7	4.07726330415354
ALKBH1	6.15653832889702
ARL14	3.07162127856004
SNIP1	4.49707264935287
CLDN11	3.84363357395287
TIMP3	5.7914911198958
CIB2	3.83904237672952
HRK	3.63245190346762
MXRA8	4.8832344085474
RGS3	4.97461939532173
SPAG16	5.33129475462291
C4orf31	3.73447054937845
FAM5B	3.51179306205665
ABHD4	4.80758172477664
ARHGEF12	5.16738813020997
CCR9	3.17262344468195
NFATC1	3.79750212739235
RAC2	5.84808887612327
GLUD2	3.29407478800252
SEPT10	6.6283819031973
UAP1L1	3.68903778722503
RPP40	7.05241929466041
SLC18A3	3.54425274363996
YOD1	3.33522554862968
RALY	6.9820402284504
TBX5	3.69100257990463
NAPG	4.04738156268137
C14orf45	5.13700628313079
RHD	3.30726460772827
HMOX2	4.73943359998521
DBNDD2	6.64585101951061
YIPF4	4.47071720396678
ZBTB22	4.5026677002907
THAP10	4.4204472910701
ANKRD10	5.94455988877214
PLCG1	4.42730401941213
TAGLN2	8.18012769305371
SLC16A7	3.34491933889446
HTR2C	3.05743536487795
TSGA14	3.83684427041393
MDH1	10.4411497764125
ITGB4	3.73839021396640
DCBLD2	4.36400757745931
C5orf28	6.03394938771449
YTHDF3	6.80436020237245
FMO4	4.13044299114350
THYN1	6.01447038394405
OTOR	3.37963841032380
PGRMC2	6.71569486849504
DRD5	3.10522787855328
TMEM30B	6.22959322082333
PAQR6	4.70229879000395
UBE2I	5.87994084741223
TBC1D5	5.35853598022843
C8orf70	6.4506524826629
HRH4	3.21030733671682
ANGPTL3	3.35495593698435
MYO6	6.22928648083736
GLRX2	8.22280050301533
ATP11A	3.91454727220797
MUC16	5.06331854537146
SLC25A5	11.4987029071294
MYO1C	6.18209347967905
RBM23	7.57842325449889
FAM89B	5.77643875551398
FAS	3.84303150665576
KIFAP3	6.50407763126396
NGFB	3.48293151165621
C1orf63	6.73332363685807
PERLD1	4.93031711993443
GLRA2	3.53363296178526
BTN3A2	6.2666553097304
C17orf59	3.63007322407326
HSPBAP1	5.90302788121976
CSTF3	7.20047031080705
PRKCI	8.3329354005312
OSMR	4.58548958857624
SOD3	3.41761420569876
ZNF574	5.15585771167395
CYSLTR2	3.40269904928675
RPL12	12.4464279624898
WIZ	4.37896394608714
ALDH4A1	3.64696701278416
CRYAB	6.36813247852444
RNF17	3.93470041434136
NEIL3	4.68005577919255
COPA	6.6318961968039
KIF11	5.10744330282357
SLC26A3	3.05529700093578
SKP2	5.42824092913442
ZNF175	4.79052986596514
PARVA	5.7538600305034
JAKMIP2	3.24761523156796
C8orf4	4.09653629903638
PTHLH	3.14864259725234
RNF34	6.96117879128766
PKLR	3.28778578042792
PCDHB17	3.25106381720915
CD36	4.31089758065058
CCT2	8.8343143168646
PRKG2	4.09576722532655
ARF4	10.2030535596422
SIKE	4.31431009889508
ANAPC13	9.56549795239718
MBTPS1	5.49036125861634
SLCO3A1	5.47614446118635
ZNF692	5.04168555122209
GPSN2	7.42808268933069
NCF2	4.2815565400457
SH3GLB1	8.84035227708164
SLC12A6	3.6436650975153
MRPL48	7.58739984261369
HMGN3	10.3478470639537
SUPT5H	5.17763623767588
XRCC6	9.7622640187347
SOS2	4.61828612874846
PAX9	3.53917147489324
CCDC99	6.07490794308719
NNAT	4.29578980970698
USP16	7.04098312429943
C20orf42	4.41236930235822
LARS	7.21692861648425
SCML2	4.65194521766957
BCL9	5.92404208743592
ABO	3.6505514207199
TRAF3	3.60741306060853
LETM1	4.7535941226215
PLXNB1	5.52487799497835
NIPSNAP1	7.25582545747341
USP10	7.25286072836826
F9	3.34363751183534
CNGB3	4.32797456168904
LIPE	3.41220905351095
C12orf52	5.35841699416868
PI4K2A	3.76180624511780
KIAA0515	6.69783434345498
MED8	6.29497054329413
TEX261	5.85456129877304
STAT4	3.9290938490741
LY86	5.72858434951487
WDR32	5.18034990552536
FLJ13611	4.59071975463671
