Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_E07_491254
Composite Element REF	Signal
NCAM1	3.91552839183634
LOC171220	4.53033596273319
PRDX4	11.3457151999201
AGT	7.9135033078003
SLC22A14	3.75590120660947
DAPP1	5.44137067785642
PILRA	3.58915290051919
ATF7	3.7785831069953
ABCF2	5.16438663268879
KIAA0748	3.41120580143725
C17orf85	4.94125594958987
TKTL1	7.54324887277471
FGF1	3.72969365425176
IL6R	4.28169293056394
CHRNB2	4.02815040472595
COL7A1	4.19782754927637
NFIL3	6.30748391991431
LRRC48	3.54571901040775
TM6SF1	3.65276479139382
SPG20	5.55447983251324
COX10	4.6338387935109
DNAJA3	7.4789106735457
ECEL1	5.45028661432869
GCA	7.0023478874089
GLG1	9.47486647072124
CIITA	3.56481201947749
CLDN6	3.17654480494196
EPHA4	4.88282334587251
FANCC	3.87703328804956
MUTYH	6.46112343586837
L2HGDH	4.63110676535459
GPATCH2	4.41840867399055
PSG3	3.31783433337288
ZNF227	3.53020651732971
MRPL15	9.58718589809243
NQO2	6.60294256740753
C21orf59	8.63841812608423
ZBTB20	6.27167873256686
NEU1	7.25448082355045
QRICH1	7.43991481600728
C2orf34	4.99819468693498
UBE2L6	8.03253411046639
HP1BP3	4.92593956735226
MED14	4.92022917311197
TSN	7.01653559703648
TPBG	7.00978984184874
SPRY2	7.32083208039296
LZTFL1	7.27044305186641
OSR2	6.87415354214409
KLHL7	3.53921088577516
XPC	6.80985328702351
GMFB	7.35978708712928
PBEF1	7.30249348258925
CCR3	3.04098095114211
AGTPBP1	5.12650661092639
TMEM8	7.74645414717831
PCSK6	3.46763788634558
STAT5A	4.99540203385584
FAM18B	6.64784265572182
PTPN2	6.17681093204692
SF3A3	6.91360830428972
EFCBP2	3.91904634027344
HCFC1	5.35689426016179
NFYA	3.27476956681872
PBLD	6.35751576196521
PIGF	7.23881900540989
AHNAK	6.22718742810944
ACTR5	4.58537600240485
KIF14	3.74004083809327
PTGER1	3.76632690349942
NOS2A	3.14642262192507
TENC1	5.73569112150772
YIPF2	6.00121076560715
ETV2	3.61689283466969
KIAA1012	8.35518734494447
C17orf53	3.4137281172916
AHR	7.09619444972939
PTPRH	3.21833204989054
ATP10A	4.14895363014491
ATP6V1C1	5.52133720878224
DPH4	6.24377397030224
TAS2R3	3.12496547866383
C5orf5	5.63519788701495
KCNA4	3.82701836131416
COQ10B	6.21114386601176
NMNAT2	3.77039309927896
PSMF1	9.17341256550284
SORBS2	5.47690154334096
NFE2L2	8.58366287323363
SH3PXD2A	3.61920297328668
NRF1	3.91758541751803
SPINK5	3.55024959923361
SH2D2A	5.82655168752841
PRDM12	3.53864530158691
RBBP6	6.86631301570219
OPA3	3.67183257474112
PAQR4	6.55489759702181
IFI27	11.5894630242916
SKAP2	4.38213690390751
TJP3	4.4603069011076
C9orf61	3.77591605528641
MT1G	10.4957805074050
HS1BP3	7.25790313207989
IDS	5.2992182215632
PARG	5.34436147362092
OR2B2	2.99952103481084
DYRK4	6.29795695366504
MICALL1	5.84112952506461
GALR2	2.94954542336400
CHRM4	3.61824489849615
RIC3	3.26269719444044
GPBP1L1	7.36750420340724
ART1	3.53918307340272
TBX21	3.32245220279568
DUS4L	5.07910728561296
KCNJ6	3.47499652322814
TNFAIP6	4.3895914300158
CCT4	10.3706637301615
RTEL1	3.64040062427570
CASP5	4.09625220784011
CHMP6	4.10453844934455
BRD4	6.821272613134
NDUFA13	8.64687683804572
CYP19A1	3.28431141895178
CD151	7.2151518462607
DOK4	4.37958064167339
FAM26B	5.49619720605413
ARFRP1	4.7467431027899
MRPL41	3.40858293370528
CRYBA1	3.32911787379281
HRH2	3.73181847606432
KIF25	3.50285559271001
MTMR6	5.91954013861416
SCAMP3	6.94535559995163
MTG1	4.69596462247528
UBTD1	5.53215304535259
SOX9	8.05475367687829
CRABP1	6.47673013765318
FLJ33790	3.40192178333229
FAU	11.9698469695320
DTNB	4.20656265039506
CARD9	4.92725260953041
PACSIN3	4.56523528826878
OMD	3.07526254538685
HOXB8	3.23370143990875
NSBP1	4.1632407413825
SLC4A5	3.48680654910481
FBXO46	6.55786202735362
UGCGL2	4.99421193743255
SVIL	6.02579585458323
OAS1	5.83873594346977
PHB2	11.2426352355006
NDRG2	4.76412485205977
ERMAP	5.55231577853016
GRIP1	3.28435745616688
APBA2	5.38862670830304
TCF21	3.27334970683024
JPH2	3.07610184794254
DLST	7.38680634798422
SLA	4.40110919494867
AMELX	2.75774198341856
WNT6	3.28275446818433
ATP2B2	4.87038325243242
CPVL	4.95308978250416
RGS20	3.29275482140721
TRAM2	5.0914962407307
ZNRF4	4.98447661051506
ZNF419	5.06409441503098
LXN	6.40521912617884
TLK1	4.73580637826328
UPK3B	3.61797283892423
MTMR12	3.90248322408498
KLHL21	7.3659715521664
ZNF384	5.46024939884405
PI15	3.45444125432960
RER1	6.90668337602962
ELAVL2	3.36800268763385
KLF2	4.78080546020919
RPN1	8.89327884560995
PMVK	7.0280065310935
EIF3D	9.32501826936776
SIX2	3.94106390943396
HPS1	5.00545905090159
RNF7	7.66347753859293
TFE3	5.92555362496736
C11orf17	4.72833076628472
SNRPC	7.57496059829852
KCTD13	5.59288880772119
DLGAP1	3.85228442009966
PGLYRP1	3.57714884552951
IL8	5.13683141536496
IRF7	3.56121777908984
SERPINB13	3.11389712837508
SET	9.04943695767707
NAB2	5.85777479098484
MGC40069	3.42160015569893
BLR1	3.3705957574071
LRP5L	3.68386405337522
FAM120A	6.30797329115978
ASCL2	3.09806920060728
PCDHGA10	3.56002093376642
SHH	3.18886211514167
SH2B1	5.35420404192873
ATP5H	9.7066205861704
THPO	3.36101421181651
HIST1H3E	3.72541192308724
TYRP1	3.64848529742371
EIF2S1	6.85949914684225
RFNG	5.7878953874636
RAB20	5.78704267008091
TNFRSF17	3.59635175026237
RBM7	7.38620628793598
TMPRSS4	5.26675066064739
NKX2-8	3.20447234003947
C1orf115	6.77420915755393
TAF9	6.77973067504012
TERF2	7.67023514375019
TNFRSF1A	8.02334066332669
ACADVL	6.62729519194514
ISCU	8.84779840581142
KIAA0841	5.68353416850648
GTF2H5	8.6240064804561
EDG8	2.94229470875146
RAB15	6.16184645206979
HBP1	5.37568285935627
TNNT2	3.4833861371448
CECR5	6.06167624233873
JRK	4.87923725060055
PHGDH	8.77023741529528
XPO4	3.64837382136668
ARHGAP25	4.80343685380895
CA9	4.37588260440208
TLX1	3.23071928181031
GPS1	5.49565329094951
RPS29	11.9971457921384
MKLN1	4.92383532261042
ATP6V0A2	4.17490267829876
EMR2	3.19679780796489
KIAA0319L	6.44643452543516
DOPEY2	4.29895599101563
SLC29A3	5.43892583224133
LGALS4	3.95322062809061
SDHD	8.87492029856518
USH2A	3.21173608332087
NF1	4.10677170182662
IMPAD1	6.13867881210688
APOBEC3A	3.52230794183047
OLR1	3.33058499247489
HCFC1R1	7.35987567332657
TAOK2	3.90500296381318
NRAP	3.72757151473379
PPFIBP1	5.08967272335692
LYPD3	5.03482968500793
BCL7A	4.63590916127362
AGER	3.43119853017619
MCM10	3.20515711412386
MAP4K3	7.4223260839316
PFTK1	5.47856807210247
CBS	6.00246446902759
CLK3	5.56163394687796
KIAA0753	5.21364061073882
GABRE	3.22161204787495
FIS1	8.45485563442578
ELF4	7.39756535952446
C11orf49	8.1114155723683
CLIP2	4.65387260939502
CLPS	3.94247217741093
PPCDC	4.04681060828488
KDELR1	7.55217855533165
NT5E	3.31252598330647
FOXN2	3.92871046629596
NCSTN	7.66881012465686
PARP4	7.1636105228169
CD83	5.3437116455237
NPY	3.76988020629412
IL18	3.7060228352392
BEGAIN	3.29419976157941
VPS16	7.6098277872106
SLC16A2	6.35886565583248
SLC35B1	7.85601065053431
C4orf20	5.50889128361497
IGFBP2	9.14990988826793
NOTCH2	6.81917503811646
SIGLEC1	4.13502503344175
SLC9A2	5.12765512332493
CD93	5.28790805997082
CEP164	4.25710839890263
P53AIP1	3.25405531182574
ADD1	7.70731731582709
ZNF136	7.49028094538148
ANP32A	4.35605926215161
MGP	8.62446907407655
DNAJC1	5.39459836899813
CCDC144A	3.12529979055335
ACLY	5.90585117087556
TRPC1	4.67535473079601
CYP4F12	3.83848580645513
FKBP5	3.54626428084731
SMS	8.03079896035187
MAPK7	4.7861280145076
RRAGC	7.27685124496484
PARD6A	5.40901600571072
CCDC85B	4.51107253910496
SYNGR4	3.14145265159235
WIF1	3.19835570958053
GCH1	6.50145102671931
STRN3	5.14612176662075
TMOD2	3.21640366058803
FLI1	4.04263043847178
DGKQ	3.82017964425775
MAB21L2	2.92995184534385
SCNN1B	3.63499523421285
ECHDC3	6.21621757877399
TMEM106C	8.57043457040281
CSNK2A2	8.24526878397947
GPRIN2	5.14596898394293
CPA4	3.99913742117457
RPL39	12.9201401080169
HERC3	3.9927444117658
MELK	4.85318313127459
IL15RA	3.67643662754778
HMBOX1	6.68803607914293
CUL3	5.65595068438875
PODXL	8.64215583445799
CCT6B	6.58654891339019
GPX2	3.99428635801896
ITK	3.54741257356105
CLIC5	5.97895758570153
RABAC1	9.03659068193196
YPEL1	4.43535551698137
DNAJC4	4.25390835063135
NR1D2	7.48525628400775
KIAA0776	6.37915821248127
FBXL5	8.85933022619424
C13orf27	4.4088092666417
DEFA5	3.46824219236017
TRHDE	4.07867415607681
ZNF536	2.91069771240941
MEF2B	3.74500408787265
UQCRQ	9.56811500672768
ITGB2	5.70822299323135
PTPN4	7.01519162181289
STX5	4.82344858668564
CD72	3.68233787728907
ERH	10.5065740526231
XRCC1	5.7560541682776
VEGFA	5.48690963637398
MPHOSPH1	4.62748256445882
MORC1	2.9030209834537
PARVB	3.84330098703634
ELL	3.68004665514060
SETBP1	7.67098520281758
CDH11	3.94707238305779
NDC80	4.06959153370823
GIMAP6	3.78376221705945
AREG	3.54303040381834
BAT2D1	7.237037925671
CDS2	5.56112686115964
LIPT1	7.0298821714919
SENP3	4.59284068756623
IL1F9	3.47143595748187
GRIN2A	3.8195515306949
MAN2C1	4.88053742530226
NSUN5	6.81975255289217
SF3B5	8.7678987232622
CEP72	4.54979488911939
MYC	7.19725089469226
NRXN1	3.12906915295236
DECR2	6.7252909435791
SLC37A1	4.91362930267067
SUPT16H	8.065087544428
MUS81	6.59832697877639
PHYH	9.52055046470025
ULBP1	3.42299045982091
OIP5	3.78493741593615
IL10RB	6.56104456383635
OTUB2	5.12152324157162
NELL2	5.37110727018453
MAPK8IP2	3.74092641599681
ARHGAP10	5.10072585277364
POU3F2	3.50408430092613
RPLP2	8.5661067773433
FGF22	3.12897793660551
PSCD4	3.82368084157042
TRAPPC6A	7.4456905769443
C21orf2	3.82865222643068
CEMP1	3.14700395270548
IL1RAPL1	3.25788429028848
LIN7B	4.14632255098793
VCP	6.73219258404895
NKX2-1	3.26403319323060
BGN	6.02639629309467
LAMA3	6.23963727589371
APOBEC3F	3.54687668394563
COCH	3.72992418545919
SCGB1D2	9.46612514145278
SP4	3.53864399923267
SLC11A1	3.8442040646773
ICAM2	4.028310453608
C21orf25	7.14407176368219
SH3GL1	6.18301590983852
RALB	7.09306159242229
GSK3B	7.43954481912892
GNGT1	3.60063060784267
GPD1L	8.79771712812597
VPS37B	5.41022514663685
TNFAIP3	6.71113581470295
C6orf32	3.27483552653969
ATG3	8.676163161919
KLHDC2	9.1865499898707
NDUFV2	9.37020807856734
PANK3	4.00083645306807
BLK	3.05019906591812
MATN4	3.0441069110146
GPM6A	3.2562014885816
WDR82	8.50673214467462
APOM	4.27860514147675
PKP2	4.82361350122049
C1orf135	5.2689883817453
TRIP10	5.50636279232773
HRASLS	5.8914952243522
TESK1	5.7814337579731
FSD1	4.11175081027252
SFXN3	7.16561594894813
MMP1	3.06871498185715
CA12	4.16676853568503
ZNF611	6.38854722723762
C19orf58	6.33454922406331
NCOA6	8.6584851033367
PDE6G	4.40677786638164
PPP4R1	8.36443566788118
HLA-DQA1	3.205352832034
GCLC	5.73809360003734
MAN1A2	4.25806665698713
SEC61A1	8.65447050600246
IKBKAP	5.02327348038475
TWSG1	4.81604595138032
UPF1	6.21558646872508
KIAA1219	6.39831574582994
CTDP1	4.91187881483349
ZMYND10	3.71946601072955
WNT16	4.10498691164149
ADAMTS6	3.27067986574775
SNW1	8.02567928481075
IL18RAP	3.77300284063641
RPP30	7.41203702465655
KRT86	4.98058466682448
CDC40	4.95353201595254
SLIT1	4.32644539730498
KIAA0574	3.66874726987511
GTPBP2	4.88302767955063
SETD3	8.17990772364178
C15orf44	5.49119045171477
PRRX2	5.30526925399598
GPR110	3.39253453044383
C11orf10	11.5272523167680
MKKS	7.89830568748376
ELK4	3.36553897821648
ACOX3	5.86902596188235
ADCY1	3.46800050032878
KIAA0372	6.32100487185397
TP53AP1	6.94333263109489
RHBG	3.79462617185843
SMURF2	7.21640114412852
TP53I3	6.8167295882357
EBP	6.560098506931
SLC22A3	2.83248559912006
TOR1A	6.5809880154673
P2RY4	3.39156941557467
TRPV1	4.10701955675805
ADAMTS12	3.28844016521352
PES1	5.46647008783505
UCP2	9.45572416632672
ATG4A	4.88198593766909
FOXG1	3.78322717403477
MAGEA10	3.76799517564105
WFS1	7.76252032474807
TRIM24	6.37055851070402
PABPN1	9.22650406707248
PROC	3.37460014979482
SLCO1C1	3.59851792419548
SLC25A30	3.10306092857121
SLC22A5	5.65050080344718
DEPDC1	3.78286517059465
KIF23	3.18466562939791
SYN2	3.74732852429516
ASPN	3.50917105415606
CENTG2	7.06635431713821
ZDHHC17	4.49512576574567
VNN3	3.54931147767075
KCNH1	3.7290817331113
PPARD	4.92502184579941
PSMAL	2.886045759053
FLJ10815	6.04834152167992
YBX1	9.5611013331721
STK24	8.47355601099556
SPEG	5.01228949840515
STK10	4.27577356239256
ZNF695	2.51873058447576
SCTR	2.88860419313523
AAAS	5.44037229916035
SSX3	3.25506186032184
ABCD3	8.38637234575206
MTF2	5.97267677455059
FIG4	6.75055498987324
TMCO6	6.2515178055982
C9orf46	6.16728843098431
ATP6V1F	9.39218258207927
IGHMBP2	4.64603896501006
CCDC94	4.76480387779829
EGR4	3.14525396981752
DUS2L	5.27746122933312
FAM3C	9.87281463458345
DCTN4	4.00699560435665
EIF2AK2	6.3677910528041
CST4	6.09496424828076
CCL11	3.62114449945191
LMO7	3.83008216806663
PAM	11.8178452712499
NUTF2	8.2813357977791
ADRBK1	4.91953668352236
ZNF84	4.99628210809063
SLC39A4	9.5811685092738
CITED2	4.61735524810715
C12orf49	4.80320052819496
GRM3	3.27215533405053
CCDC49	4.0702030177027
STARD8	4.05341717622008
FNDC4	4.48970282752899
SIAH2	6.17626279967381
CCDC103	3.10191333395080
ATP5A1	11.4907468467914
HTR7P	3.23529482277585
LALBA	3.31567033431543
RMND5A	5.41276054491738
ATP5J2	10.0701446986850
PSCD2	6.62435483416258
MMP3	4.49169532228446
ZNF409	4.29088394706045
CRHR1	3.38528011904986
WDR70	7.04290508629482
ZFAND1	6.59011780315433
CCL18	3.72141840535434
KRTAP1-3	3.25273241052564
RINT1	5.50317002714898
NRN1	9.139140838497
SPAG5	4.70691162471808
KIAA0408	2.91877399683896
F13A1	4.52362644063242
DNAH7	3.42115607471793
SLC10A1	4.61186749309852
BRCA2	3.31643056165095
ACADM	7.72298936134322
GIPC2	2.93713114304973
OGN	2.92861939339490
RAGE	6.01622306144959
XPO6	7.24338364403666
FMR1	8.54204387192005
DUSP3	4.72286130110302
ANKMY1	3.16821838315254
CHMP2A	9.33068879186273
FAM8A1	6.97188643701447
GPR21	3.82245636934397
BBS9	5.04268253374869
UNC119B	7.57193302372171
SLC12A3	3.49707837662551
ZDHHC7	7.64676534747719
FVT1	6.44558917431548
ENTPD6	7.61403882939795
PPP1R2P9	3.52836742424684
ERCC4	4.1879127680909
MMP8	2.99926234984493
HMHA1	4.40952780355542
RAD23A	8.75969774003577
ACY1	7.80796498749698
MT1E	9.24212376926276
PPP5C	4.24064621585241
GPR20	5.54503091463911
RFPL3	3.08420419996021
GHITM	9.28472386566735
SCAMP4	5.12687458719012
NARG1L	4.32681087172448
MYO9A	5.16440550832513
BLMH	5.41167816667577
NDUFB7	7.98855719188933
ADCYAP1	3.16363508965414
SP110	4.82120097478895
MIER2	4.0547367878426
KIAA0513	4.46694436335781
SH3BP2	4.45653640509569
PNMA2	4.40143592585837
MAP3K7IP2	6.05115150891288
AGRN	5.61289425009037
CEP290	3.69876315707048
ANXA10	3.62592885261892
RTN2	4.61337447244626
C14orf133	7.8220085495166
PRPS1L1	3.12451056392593
PRPH2	3.67252515590024
KLRA1	2.73772875447554
IRX4	3.43147885815185
GOLGB1	6.73301366612464
GPR97	3.45585746050953
NFKBIL1	4.04362660160806
CHD7	7.35004351923198
APBB3	4.27190537293003
RPS10	10.5009360693267
HIC1	3.08479346862817
TLE3	4.75433756245672
PSMB7	8.53551092263071
IAPP	3.60657430927959
SHQ1	7.28613187576816
API5	5.12874987050337
GP1BB	3.81553174069907
FTHP1	8.3850931282432
TRIM6-TRIM34	4.77333915345544
SLC6A1	3.57234148592859
OCLN	4.35487901688068
NAGLU	5.44464615481311
PTTG3	4.26995989373818
FAM117A	7.67717906043084
SPRY1	9.28643762376387
FLJ10781	8.7117833255449
CDON	3.40376998289424
SH3YL1	9.08467508273909
IGKC	4.71245930451235
TREM2	4.44546061129716
MMP14	4.44720722973451
SERPINI1	4.52269047364951
HDHD3	4.33807748466143
DYNC1LI1	6.75637378747972
FASTKD5	6.6212245570369
TDRD3	4.40964769754900
THSD7A	4.79176195637297
NDST3	3.38868056901529
CXCL2	6.64234580450861
DHRS12	4.11177961863226
MAP3K15	7.5939042019503
FBXO9	5.6306869507348
APPL2	4.4391404782653
TNPO1	7.90872299579725
CARD10	4.18868738560089
MRPL13	7.57729639351538
SNX5	8.28429108302702
EEF1D	7.47581740243355
RAB6A	3.7907443175712
SOD1	10.4616140841474
C12orf5	6.456967474347
PACS1	5.22459599743059
PAPOLG	3.10443719017048
CHML	3.33516706453276
SIRT5	5.10437911890672
MSRB2	8.2162824214624
BCR	5.53729282474761
PUS3	6.48980742267394
CAPN2	10.7727998275418
FXYD5	9.14138342124066
TWISTNB	3.02946433749016
UBE1L	6.74892833187175
UBE1C	7.53257066628363
CHD2	3.43595328110326
C15orf2	3.42164663631976
FZD5	5.4991023351794
NR4A1	4.55883617082608
LOC339047	6.63890472854705
TRIM17	3.56969026378758
ZSCAN21	3.20407601043976
RPL15	12.4887585560401
ATP5G3	10.2367631230983
PRC1	5.18470678770035
ADAMTS8	3.37647544705891
ABCB9	3.91816253774286
HOXC4	7.5677697438597
TRAK2	5.4924625046909
STAB1	5.04761320917758
CEACAM5	3.22178136043196
MYT1L	3.14819726137637
RASA2	4.26960112829798
LRRTM2	3.28400889248592
STAG1	6.721123914873
OSBPL7	3.55849230006931
GIMAP4	4.54883143107685
FUT3	3.32189328517888
DBI	8.85432949181184
LPIN2	5.87785850742182
PAPD1	6.9972553855536
APOOL	4.3237419902114
DIABLO	8.35718967137576
ARMC9	3.72037599567276
RPS6KA4	5.8084198386074
TRHR	3.28041298415935
SLITRK3	3.61471849235973
TGFBRAP1	5.35047644715006
FAHD2A	5.98827234616594
CNTN1	3.47886106555002
ZNF211	5.34855878674844
BBS4	5.08549677240041
TMEM181	3.30097111790282
PFDN1	6.72919980150604
MINPP1	6.80122177851432
MPHOSPH6	6.95839411900539
RGS11	3.42710691986955
HOXC10	3.76321733193905
ITPKB	6.90863166007553
HS6ST1	3.72037630882178
AKR1D1	3.46594311195960
TNP2	3.12115247450613
MEOX2	2.94051989575916
EML4	5.05849634065746
SGTA	5.50074974993641
ATP6V0C	10.8280014406534
PRPF8	7.5927435301342
PSMD6	9.40445608089267
HIST1H2BI	4.48359918969235
TMC5	3.79178738814827
FKBP3	8.85075569700627
FLJ20273	8.84152317477762
PLEKHB2	7.87855716421277
RPL28	9.93908926849731
NOX3	2.84447131477353
ZNF544	6.68172879864523
EPYC	3.48659298775488
ELAC1	3.82504125950221
METT11D1	6.82930504178422
BIN2	3.59617724179699
NACA2	3.62710501123669
RPL18A	12.8232295137140
UBOX5	5.5472313373253
TCERG1	7.1427264271473
MPP6	4.64705443626027
KRT16	2.80528463344440
UBE2O	4.87431257394145
KLF5	7.57019724490453
C9orf31	3.70599120688433
APOLD1	5.39722416951716
UBL5	10.6066234418447
ARHGAP29	8.70891221585085
TNFSF8	3.60284155821533
PDE5A	3.32441804235449
CDR1	2.96259660451995
FBLN2	7.69623966790016
C14orf104	5.88591519139598
HBE1	3.48317416046053
ROBO4	3.25314691254201
C1orf108	8.02252139329845
FOXI1	3.05275724911098
BCKDHA	6.81543655791458
RAB4A	6.75697933225716
C11orf80	4.04610784111479
MYOC	3.60965185815746
GIF	3.79067124654316
TMEM39B	5.47870840536961
RPL3	12.298186217263
THBS1	4.46828557825811
APOO	7.57655169845123
ATPBD1C	6.02107078790672
FARSA	6.33445756860029
ARMCX1	6.31875324401637
EIF4ENIF1	5.7554853173758
CMAS	5.60518028048966
OR7E24	3.69140318380206
TNFRSF21	5.43931311067138
PLAC1	5.31899521932385
KLHL18	4.9839652471224
LBA1	4.34663884445867
MKL2	8.107980230945
TBX3	3.12026999771898
TAZ	5.21057919877942
CRIP2	8.90038620121464
DAXX	5.05443076400927
ELMO1	3.86377670584875
RGS13	2.85537275771558
DIO2	3.5001311866411
UNC13A	4.1889638046313
TAF11	6.09932613760444
ORC3L	5.93756509501792
PRX	3.35385203653501
TARBP2	6.99216274149417
CABIN1	4.89241876523227
TRIOBP	6.92885953155478
HIST1H2AC	8.76781327419745
RBM5	5.93400529613494
TUBGCP4	4.21430785444548
NCOA1	6.72881204857908
CDK7	6.98109827516085
SSR2	9.24202604956778
IL25	3.30836902967817
CRELD1	5.78297102252137
GPR6	3.49039700636222
SNCG	6.32643099585405
CHEK2	4.13809927370867
GAL3ST4	5.23378407595024
KBTBD10	2.95757847040758
DRD4	2.8777036099932
GDF11	5.7679269021632
SEMG2	3.08207170674279
MCM2	7.3384373041583
CD247	3.81759977985896
SOX14	3.00103926071331
RBMX2	6.0439934796593
KIAA0922	4.94367915465663
TGS1	6.74631420995125
C16orf57	6.08194741028946
SYF2	8.24899435270906
MCM4	4.77304027969344
PDZD2	5.65529039400969
CEP192	4.82317517769103
IFT88	5.21452427167223
MCC	3.71420568265838
RPL9	12.6853884027888
RAB32	6.6968738452789
P2RX2	4.03163962383279
DDX43	3.03447306307712
HHLA3	6.41004563275228
ID2	8.93978983180195
UBE1	9.89370193626077
SLC24A1	4.06168761247368
ARHGAP5	7.26865707057841
C20orf23	5.03857158174784
CETP	3.39935864215843
ZNF688	5.77341069283835
APOC2	3.97627952218244
PWP1	7.15115361026742
FAM50B	5.45800865186075
PTPN6	6.70124722847159
BAHD1	5.47841130728172
GPR56	7.14175042896526
GRIK3	3.04962640085416
DGCR14	4.65438866639817
CACNB2	3.34855743605064
PDE10A	2.99342165100507
METAP2	5.79723523653693
RHOQ	7.1537641524097
MAP3K4	5.6764610550524
PDHX	7.00190499742757
RPL23AP13	4.21087062438821
MTA1	7.90374056458568
GNG11	5.74683821279968
ZBED4	4.14712758345402
CLCN3	6.23815017343218
CDK2	6.11420239519566
HCG9	3.54065296210078
SLAMF7	4.1926764429374
CDC37	5.72574911422196
ZER1	4.26755224544561
GRK4	3.43663949524234
PRPH	4.11021326478165
PPP2CA	8.13798408830735
LRP12	4.61772874841589
POLR2A	4.41987713369765
SEC14L2	3.14238413157656
OGFOD1	6.90762951898469
DKFZP586H2123	3.84833840456947
MC3R	3.39367613364243
NOL5A	7.10973390993799
PHEX	3.91532824543763
HIST1H2AB	3.65594162490891
C20orf117	4.80995923735394
POLH	3.80039655541146
DDX17	6.13999499454004
CAMTA2	5.03587218097864
PLEKHA2	5.52897114071225
SNAPC2	4.0050894380386
FILIP1L	4.51983370353105
PDE4DIP	3.98403950256289
LRRC1	5.75675115040228
SCN7A	2.86015625149711
GAS1	6.90931063080913
DGKA	4.41869690168804
PEG3	3.97911027342066
NADK	4.71921478930072
SGSH	5.60069185153289
CXCL10	6.88499827923748
GALT	5.02206229715945
MCF2	3.0115830156629
ZMYM4	6.85438285732186
ZNF263	6.6055295921823
STK32B	3.39369249743117
KIAA0888	4.80930035511932
TACSTD1	11.0391101533261
ATP6AP2	7.85715647636751
TYR	3.47987546894163
GDPD2	7.19435048143197
ABHD10	7.82219415288024
TACR3	2.91151012133639
SLC35C1	4.06518206905074
KIF1A	6.98905835261499
VCAN	3.61132969252647
HERC5	5.96292106288849
UBE2A	7.64185198464746
SYDE1	4.03413365309454
ELA3A	3.29636257135765
TM9SF3	9.35545218822361
HAO2	3.71764400335968
RNH1	7.75409978496568
MAFG	5.03127564890812
BICD2	5.56326145364664
C14orf43	4.14001434809358
CDH7	2.88903190704854
JUP	7.65675849576133
SHANK2	4.56096739125965
OSBP2	3.7709284876358
ACOXL	3.04787077238409
DAK	5.08995148794233
CBX3	9.08833535895837
C3orf58	3.72131367669714
RBMXL2	3.09468258531054
TCL1B	3.38316702986864
FGF13	3.41996711940248
KBTBD2	7.51494937022214
KIF3A	3.96759734451337
DCXR	8.13235459808214
MYL9	7.8588503722986
PDIA6	7.76966848140725
CDC23	6.73198415998787
CASKIN2	4.57621029462835
PBXIP1	6.21763708542522
EHD1	5.39955696150007
NBL1	5.27691682568995
MARCKSL1	10.1712887523727
RAB11FIP5	5.66400851562845
CDKN1A	5.44275206448154
NCK1	6.78017458537055
SAPS3	5.91164561549124
ZNF550	3.33265969916895
TRAF3IP3	3.08356048183933
LSR	8.07943790714332
MIS12	6.72623822369991
KIAA0774	2.65353776212287
CXorf1	3.41229060172121
CUL7	5.7207709269585
DIO1	3.08030553001044
LIPC	3.97740536164608
