Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_C03_443104
Composite Element REF	Signal
HOXC4	6.00574497752813
TRAK2	6.13043686364922
STAB1	5.34958832589910
CEACAM5	3.08691967850336
MYT1L	2.87818266187207
RASA2	4.43457541904934
LRRTM2	3.34140670555262
STAG1	7.28527394056076
OSBPL7	3.61640671469725
GIMAP4	5.66773375069095
FUT3	3.46157124650899
DBI	8.44198874349786
LPIN2	5.18690266534877
PAPD1	6.51883429654642
APOOL	3.74575453039421
DIABLO	7.78038337230609
ARMC9	4.29343095346896
RPS6KA4	4.65839455603284
TRHR	2.93463995127749
SLITRK3	3.51355557104921
TGFBRAP1	5.43267607944278
FAHD2A	4.67077098631594
CNTN1	3.29099457833759
ZNF211	5.18289243810287
BBS4	4.78211258842311
TMEM181	3.39362245911254
PFDN1	6.58936038104678
MINPP1	6.11467677336256
MPHOSPH6	6.62436811055463
RGS11	3.18297137033267
HOXC10	3.5831139940123
ITPKB	5.31160919368252
HS6ST1	3.40960315925884
AKR1D1	3.2123724421998
TNP2	3.09320315338798
MEOX2	3.02140193154482
EML4	4.0590709441219
SGTA	5.68341701499615
ATP6V0C	8.89875636346633
PRPF8	7.20970501472466
PSMD6	9.03776041527583
HIST1H2BI	4.35801703786455
TMC5	4.0731450667112
FKBP3	7.94675121060794
FLJ20273	8.18606873738153
PLEKHB2	7.08445563772149
RPL28	8.73262931753985
NOX3	3.09480627256334
ZNF544	6.97619621150644
EPYC	5.40112326061717
ELAC1	3.29050461558128
METT11D1	6.66840849927956
BIN2	4.43599510641889
NACA2	3.51314120558647
RPL18A	12.2194893836287
UBOX5	4.58560717694677
TCERG1	7.39217458821158
MPP6	3.76046616400071
KRT16	3.06415166311081
UBE2O	5.17423493957884
KLF5	8.01246563878984
C9orf31	3.60560713016775
APOLD1	5.16746776212287
UBL5	9.00078626236872
ARHGAP29	9.73687041582771
TNFSF8	3.37208005368793
PDE5A	3.15509043628066
CDR1	2.93227360439291
FBLN2	4.10260529988878
C14orf104	4.87825021607053
HBE1	3.20825013820688
ROBO4	3.40640757636679
C1orf108	6.13138631479058
FOXI1	3.03655245139947
BCKDHA	5.73448243667298
RAB4A	5.73475375046058
C11orf80	4.46618776325307
MYOC	3.49297585127298
GIF	3.44864668168388
TMEM39B	5.40097048448448
RPL3	11.6781307219803
THBS1	5.63143531279245
APOO	7.0491562369157
ATPBD1C	6.8776278867086
FARSA	5.79256433134482
ARMCX1	5.18793360307672
EIF4ENIF1	5.080785492427
CMAS	5.64165610701392
OR7E24	4.0578631862994
TNFRSF21	6.0114296314784
PLAC1	3.52618316126667
KLHL18	4.33394817455827
LBA1	4.29909829474340
MKL2	6.5232664147285
TBX3	3.19232833712347
TAZ	4.52714550847175
CRIP2	7.90502234280319
DAXX	5.81555079604624
ELMO1	4.14610078521752
RGS13	3.02505978653098
DIO2	3.61627332273539
UNC13A	4.16285842164511
TAF11	7.76587193458437
ORC3L	5.94454818254795
PRX	3.49734533978412
TARBP2	5.94792679965225
CABIN1	4.82921937842325
TRIOBP	6.87947331674307
HIST1H2AC	9.20204533453658
RBM5	6.58446343541365
TUBGCP4	5.73851391395597
NCOA1	5.77392001911807
CDK7	6.02125534969928
SSR2	8.40876003868692
IL25	3.33370760274446
CRELD1	5.54381772824697
GPR6	3.05496460759044
SNCG	4.9059829755661
CHEK2	4.76661109777356
GAL3ST4	5.65157291835213
KBTBD10	3.06709490240306
DRD4	3.64602171021596
GDF11	3.92276503822438
SEMG2	3.07746037514656
MCM2	8.0037747202501
CD247	3.95438332662381
SOX14	3.09869363011674
RBMX2	5.83873084691614
KIAA0922	4.22768468205165
TGS1	5.81391023511188
C16orf57	4.88753607307089
SYF2	8.14992228894467
MCM4	5.36305260111145
PDZD2	6.25684315063453
CEP192	7.25697009593386
IFT88	5.82626354072286
MCC	3.56267611201414
RPL9	12.1249877159634
RAB32	7.17137030736818
P2RX2	3.73428126978006
DDX43	3.05172157792579
HHLA3	4.38907855048695
ID2	6.31366693120396
UBE1	8.03345039246848
SLC24A1	4.20314812866521
ARHGAP5	5.6189056730581
C20orf23	4.15436617648840
CETP	3.48494295883966
ZNF688	4.05532348316738
APOC2	4.05255793520908
PWP1	7.70874249284666
FAM50B	6.30892571346815
PTPN6	5.84450742326606
BAHD1	4.68780281300896
GPR56	5.66066534781275
GRIK3	2.82331942124307
DGCR14	4.33172992821949
CACNB2	3.48824113166645
PDE10A	3.12217078811977
METAP2	6.16868191050126
RHOQ	6.42856336251166
MAP3K4	6.07439237351129
PDHX	7.50848984199643
RPL23AP13	4.54917008974762
MTA1	5.48246566415873
GNG11	6.86256717658545
ZBED4	3.5241924412631
CLCN3	5.46648850921215
CDK2	5.24887046669473
HCG9	3.37065867554632
SLAMF7	4.14061839180954
CDC37	6.84829876185395
ZER1	4.30201870956315
GRK4	3.35322949261276
PRPH	3.73640213777810
PPP2CA	7.48331478457073
LRP12	4.74179119030896
POLR2A	4.20439576958565
SEC14L2	3.51742586454960
OGFOD1	4.90305611573172
DKFZP586H2123	4.5260621807657
MC3R	3.26487107149759
NOL5A	6.94570395953498
PHEX	3.57662100740184
HIST1H2AB	3.6947764735721
C20orf117	5.61271846966116
POLH	4.9274856509577
DDX17	6.80242229197374
CAMTA2	4.82426345213134
PLEKHA2	4.05632150884963
SNAPC2	4.18611287903275
FILIP1L	7.67002373428546
PDE4DIP	4.3660253312225
LRRC1	6.30423196008593
SCN7A	3.10244046939878
GAS1	7.84511318325053
DGKA	3.75643813040983
PEG3	3.40674582331481
NADK	4.53917431535316
SGSH	5.86706820285276
CXCL10	7.16247676888862
GALT	5.49782979255556
MCF2	3.05355555519642
ZMYM4	6.53265674395377
ZNF263	5.91753807249042
STK32B	3.01987081484536
KIAA0888	3.56450492365984
TACSTD1	9.81171560342611
ATP6AP2	6.9596991887379
TYR	3.60339781367123
GDPD2	4.24275747786774
ABHD10	6.54414942756604
TACR3	2.9789474641159
SLC35C1	4.26198226236669
KIF1A	3.61709658843837
VCAN	6.43185717628889
HERC5	6.20350827082178
UBE2A	7.34698382490654
SYDE1	4.1644050479467
ELA3A	3.19526871545922
TM9SF3	7.9841191446656
HAO2	3.61080543105460
RNH1	7.83037496960652
MAFG	6.10079513733217
BICD2	6.03144090456863
C14orf43	4.18514840896578
CDH7	3.18705706594964
JUP	7.73008199979909
SHANK2	3.44193860913489
OSBP2	3.49943535074807
ACOXL	3.08563097399709
DAK	4.73492943121951
CBX3	8.78879180134154
C3orf58	5.83572343507406
RBMXL2	3.33335042357520
TCL1B	3.10379619710343
FGF13	5.37559709437074
KBTBD2	7.47246786472092
KIF3A	3.66415243525385
DCXR	7.48369611080832
MYL9	8.1530056618367
PDIA6	6.60228950637587
CDC23	6.74243804325486
CASKIN2	4.62531766927003
PBXIP1	4.81949198844829
EHD1	5.24123881562501
NBL1	6.74839761439984
MARCKSL1	9.59876176598261
RAB11FIP5	5.03919317289809
CDKN1A	5.44164409787804
NCK1	6.82906091199708
SAPS3	5.49927280689874
ZNF550	3.33004454061831
TRAF3IP3	3.38673584301503
LSR	6.24965832198914
MIS12	6.12846607447472
KIAA0774	2.79278741538229
CXorf1	3.62227417501476
CUL7	5.4695758675414
DIO1	3.12698089847169
LIPC	3.31020004226454
EIF2B1	8.75943686824754
OMP	3.39319626483766
HS3ST2	4.10681290746602
C20orf11	6.93011684863032
CTRL	2.99326822429320
GSTZ1	4.83604399657826
PAK4	5.80911387066862
CCRL1	3.36487752063381
RNF10	5.7528995934579
MAGOH	7.07260220955303
CENPB	5.05542444221611
C19orf7	8.02734989387614
JMJD1A	8.85968074765382
GATA2	3.65051362227508
HIST1H4H	4.33895952894096
CELSR2	6.29061752562772
GABRA5	2.91228378455891
STAM2	4.54048116202448
GPC3	4.01367570270641
GRP	4.02188529190546
SV2A	4.29381751313632
EBNA1BP2	8.05071803934382
TAF1C	4.66426009424399
MAGEA12	2.91073018827798
GSG1	2.86874664644169
PDGFRA	5.28134372244495
CACNG1	4.25043259089326
CIAPIN1	5.81878245727814
CSTB	9.9543638894253
FRMPD1	3.54185357254709
PTPRJ	3.01798737032801
ZNF668	4.06737921241564
PLEKHJ1	5.61524694772744
ADAT1	4.52385360915081
TMEM50A	7.3435223056741
CENPI	3.85362080856451
HOOK1	5.97771148626116
RPP21	7.842198397171
GTF2E2	5.87963269797663
IL17B	2.83872132689040
CCNF	4.67039973202246
CRYL1	4.26803592478663
FOXH1	3.45676173003295
NFYB	6.1242742166447
KCNQ3	4.06936224232966
PPM1G	5.30174763950563
NOVA1	3.44051918525854
FZD3	6.50948266554173
NMT1	5.9079801413321
AKAP8	5.76523317867661
SOCS5	6.14130654670987
HADHA	6.79945278023842
PLEKHF1	8.62408158111216
DLG5	7.20408078794198
CFDP1	5.97369079828066
SAGE1	2.85041005870134
PGM5	3.51235914159161
C1orf144	5.24851539328213
SUHW4	4.72394075654005
TFEB	4.06490505328908
RND2	3.40830641471995
ATG12	5.74636290759577
BMI1	8.39570396005798
RNMT	4.68906818934585
MASP1	3.4002857236465
MYH4	3.06675125899988
SLURP1	3.05069479332837
KIAA0984	3.34681587530652
ASTN1	3.11705060895331
MYCL1	5.68909208389643
SH3BGR	5.1080876245077
RPAP2	4.68711945179894
FOSB	4.04647175737497
KRT35	3.10053851119485
MIA3	4.87696005804064
KIR3DL3	3.08402605817443
SEMA3F	6.26773653696847
TMEM135	5.54898237381354
SLC27A2	3.43347974567028
NDUFB2	8.79000995944153
FAM46C	3.68192756534799
G6PC	2.81199207423926
KRT33A	3.71103769119349
OVOL1	3.44974399682284
PAMCI	5.9041731886776
S100A7	3.52113181455507
MAPKBP1	4.9090892883
CPE	6.37414759768835
HARS2	5.48882559555895
GNB1	8.512734556288
TRIM46	3.1188492137416
UPF3B	7.82140721741343
CXCR6	3.63369104179354
C16orf3	3.31911708781412
HLA-DOB	3.83022543253816
HPSE	4.5109021284207
GSCL	2.80341359745924
POLD1	5.11900774601083
DMWD	4.47973919572182
CALD1	6.75805675451543
LCAT	3.57791500859286
SCRT1	2.80349854044598
ST6GAL1	5.33831569656855
POMC	3.29042179051413
UNC84B	6.37758428587413
NSMAF	7.0338138192134
ADSS	5.92010866127195
SKIL	3.18471026794414
HMGCS1	4.59867227504176
PYGO1	3.01123254554657
POLR3F	5.10928851540819
ZNF277P	6.75861402076305
CNNM3	5.73200020960707
WRNIP1	3.2649351952404
ALAS2	3.76031387249042
MRPL23	7.57725017112112
ST3GAL5	4.50244251273304
ZBTB7B	3.30310749891043
DHRS1	7.1210071457705
NFKBIA	9.77766758502887
CNOT3	3.88466698999125
GAK	6.09580520595246
SFT2D2	4.13250004341063
HOXA6	3.40229387699590
PSMA6	10.0623801977835
CRTC1	4.21811782951757
LY6D	3.40174032195113
CPT1A	3.33892458386118
ALMS1	6.44971579024043
LMO1	3.85460790297977
EIF3I	8.30369046099126
DCN	8.65381729881512
PRB4	4.7427522653069
MCM3APAS	5.42750774164322
SUCLG2	6.46267762330078
FOXF2	3.25397152126181
MLH1	7.91718985670808
S100A12	3.74168155335867
ABHD14A	5.88610559473624
DEXI	5.96844479285587
ACTN1	7.0644081000478
AMPD2	6.03797652524587
IFNAR2	6.82914164783083
CYB5A	7.86922256149596
TLOC1	9.20150940018202
NRBF2	5.4250957590969
MKS1	4.60175968231414
P2RY11	3.36285454886002
CX3CR1	6.7075981039876
PDE1B	3.32873326437544
KCTD3	5.0932877931157
ITGAE	7.25521331520754
SLC30A3	4.22172664574212
KISS1	3.4140418061713
PLP1	2.99778531422391
C14orf2	8.17628410798729
IFRD2	6.68416357188964
ANKRD7	3.09310077298637
XAB1	7.71302669752464
NARS2	6.89492653317593
TMLHE	3.36668412874568
SERPINB3	2.72437197956653
FAM127B	6.47922494128598
ZNF391	3.02127754975656
ABCA5	5.52154425107855
DNAJB14	5.76202247353155
TSFM	6.23150612295805
WRB	8.2483429637041
ABCC8	3.23216061774410
MAP1S	4.68328839218874
BPI	3.12377851893081
TTC4	6.30713381063721
BNC2	5.86874768243838
HIST1H4A	3.45168024353044
NDUFS3	8.7861481603236
WDR3	6.53284742812526
MAGED1	8.85230785445675
TTC33	5.06218039699333
CPN2	3.73925960017115
STMN2	3.02928419348733
PCOLCE2	4.35755885035029
ROR1	3.7356125226869
HSD17B14	5.07815374018701
SAMD4B	3.4067586665728
HEXA	7.92714805873046
USP39	6.93790914626526
HNRNPU	5.61501800411169
NRD1	7.45705868411954
ATXN2L	3.74049867243448
MAP2K3	4.96992511609002
FLT4	4.01451976031704
OMG	3.51160246975750
SCAP	6.96312768286425
ELA2	3.15454974771059
NARS	10.1861338911936
PRCC	5.42487119838337
ZNF675	3.3587843839782
VENTXP1	3.02624768461115
CALCOCO1	5.61466772530018
ZBTB32	3.50535873179235
RFC5	5.86153714770743
BRAF	3.55842515105289
PAX5	3.65439249078215
MGC14376	4.82716881276375
TNFSF5IP1	9.47724404654787
PEBP1	8.32887088116237
AAK1	3.76548794608961
FBXO2	4.26859611017219
RMND1	4.95884773628009
IGKV1-5	3.67839951636011
COL1A2	11.1731978233854
SERPINA5	6.75938129483672
GMEB1	4.96373828278052
AKT3	3.34832779904251
AANAT	3.03245709677058
CRB1	3.08017587535912
C19orf21	6.58807432136924
UBR4	7.60699261672242
LTBP3	7.78611544816307
AMHR2	3.55094589361481
CTTN	6.28035025274382
UTP15	3.30240548563695
C20orf39	5.63918545829938
MYBBP1A	4.2746126160476
HSBP1	8.33641135090391
PROCR	4.54892018825937
PHF11	7.58256766218479
PASK	4.72298581873926
RFXDC2	3.98437647337123
KIAA0467	4.2492849220862
NDEL1	6.48132323968263
USP8	6.21481608706127
BAIAP2	4.98910271467356
SI	2.9052260360587
ARSJ	3.2761307963573
GULP1	5.41081581871056
KCNE4	3.79336060400137
KCNS3	5.89302919169798
BAAT	3.69535627908293
DKFZp434K191	3.15552917196713
MBD1	6.72469931899829
ITGAL	3.61201254561059
WDR73	6.60496488598391
ARFGAP1	4.79241141893321
ZBTB40	4.77703925038945
CH25H	2.94706506825879
LOC81691	4.40673765027292
CYP4B1	9.03890794050905
ALPL	3.29900827319117
FOLR3	3.70533919203071
CHST3	3.74487796701158
TRIM62	4.22875396853296
MAP3K9	3.19288950907501
ABLIM1	8.23944498907979
BTAF1	7.64953928586792
MAST3	4.7624827130692
RBM35B	5.27398905144464
ANKRD25	7.17478902301767
RYBP	8.51029369945136
UQCRC2	7.92403392980616
TTC26	3.86400133044660
ZNF22	7.89509226196942
MAEA	7.85740130900943
RNPEPL1	3.87880802546969
HYAL1	3.66939180712282
PSD3	4.39164348650479
AGR2	3.22822228733552
HDLBP	6.17556203742973
GNB3	4.12555078893835
HECW1	3.61860483917179
ACTR2	7.82961609736572
HMGB1	11.0385459623615
EDG1	3.78235779315562
HOPX	8.2576898171181
ZNF304	5.27330459772327
OR12D3	3.48001962089849
METTL1	5.54048731076286
PSPH	3.5095249496089
SOAT2	3.47060178293245
RAP1GDS1	5.55463650838082
CLCA3	2.98739569834605
DARS2	4.36552162450367
CDC25A	4.45396862539462
RCN3	4.41918624219242
CREBL1	4.31623954093021
PTGER3	3.46516044723624
USP29	3.86112297973758
ARHGEF10L	4.12835861384657
ADAM30	3.09263263270756
ATOX1	7.11262403686954
KIF26B	3.94715373539544
C17orf70	5.81700929763428
STT3A	6.89539204214336
ZNF225	3.09052274662383
DNASE1	3.0669627415501
C1orf106	6.76861655813734
PTN	7.58278034052804
RAB6IP1	6.67680859103949
HECA	6.93417109658252
RAE1	8.2913050596925
TNIK	5.3561887883618
RNF122	4.1721366074761
ACTN3	3.44163599353694
SLC22A18AS	3.95376209426448
CCNA1	7.24730157806949
ELP4	5.91760399091223
FAM65A	6.38963422738671
IL26	3.48704621566057
RYK	6.17219277764382
QARS	9.3146526633639
RPL10A	11.9041800809370
LRP3	4.43195916622287
OR2S2	3.04779607047773
BID	6.0362786039776
IRS4	3.69180591237915
MACF1	6.79748589962147
CXCL14	3.23643016679892
SEC24D	4.62388394528713
LOC374395	4.05481891306129
TGFB2	3.12759892371614
CHRNE	5.13544079085299
MDFIC	5.04488584339235
HSPB8	3.98203691984353
PRDM14	3.71824239558636
MNAT1	4.83337664901864
ADD3	9.39252378719981
MBNL2	4.98951317229835
KLK6	5.70411577700502
ATP6V0D1	7.23565316455902
MTA2	3.24480977661318
TMEM111	8.73996989011097
KIAA1279	6.58356084938003
LZTR1	4.93428278961634
RAP1A	7.90240593804836
AXIN1	4.88177016286927
POLR1C	6.63657406540087
TRIO	4.55197715372102
NUBP2	5.78834914088271
ID3	5.43899738446441
TM9SF1	6.66972904957585
POU4F2	2.84105915402162
ZNF473	4.69424968749807
IQCK	5.43811999040939
MTM1	4.32348101886089
GPR107	5.88127633525815
CAPN3	3.85720195249726
FLJ14154	6.06685831770572
RECQL	5.93779602782102
AP1G1	6.06329023428309
CTNNBL1	6.77430528953278
ENPP4	5.27763290945607
PADI3	3.31097688175469
ECHDC1	5.99918422767373
RNF170	5.00298768256038
SMARCC1	7.01864658400063
C16orf7	4.1424419395777
CG018	4.29555526059669
GNAI3	7.11833358625456
KCNE1	3.25524876286556
POLG2	6.56380723254195
CD4	5.32892044737651
EBI2	4.39232659515765
IRF1	5.86050789843855
TPD52L2	7.30235723146378
PTPRE	4.07424895460533
PTK2B	3.45950628844496
SDHB	7.01468200939401
SOX4	7.52586128056422
TSPAN3	8.52591718188367
RHOF	5.59495691296024
SH2D1A	3.41141879226361
PTPLAD1	5.39996251203309
DUSP22	6.97829962218382
USP20	4.96387416189074
CALB1	3.25607317952199
DERA	8.29254898527746
TMEM118	5.02170318249706
MCRS1	5.29510370925251
C18orf8	5.09932116084172
FLJ10241	6.58328274323103
GINS3	4.94158963021457
C19orf53	8.96656459416053
TPP2	6.98628613880912
GJA12	4.1065581483217
PKD1	4.09865138884333
ST6GALNAC5	7.08714619656046
JAM3	5.07955525875197
CHSY1	7.01800027899954
LAPTM4A	10.5796187463398
TRPM8	3.41778763070889
MYOM1	3.97212561766016
PHKG2	5.09084349579467
EXT2	7.12578062227148
MOBKL1B	7.78667464427559
DIAPH2	4.99689917651087
DOLK	5.11972607003849
TUBAL3	3.60795017890392
CRYZL1	6.34708063720921
CLN8	4.02959189078164
PTPN12	5.23944076430903
ABL2	3.27392404869923
ACVRL1	3.47782705400496
C14orf156	6.82979443532836
CRY2	4.81362786932719
PTPRZ1	3.34669307852380
LAMP1	7.97800287750773
PNPLA4	4.68841605669902
FCGR2B	5.08759216640717
DIP2C	4.84738925944623
RXRA	5.35411174301167
MAP3K5	4.36504044305984
PDLIM7	3.74744316244489
ALKBH1	6.2793273317211
ARL14	3.00964446707774
SNIP1	4.37544410985290
CLDN11	3.47653559780336
TIMP3	7.4017003557249
CIB2	4.09604819392167
HRK	4.08063051015978
MXRA8	7.8676759700974
RGS3	4.95086332303717
SPAG16	6.69775736595962
C4orf31	3.94898214946977
FAM5B	3.37365282540696
ABHD4	5.13221667035817
ARHGEF12	5.7018806891508
CCR9	3.46933738019492
NFATC1	4.13391732827145
RAC2	4.83428036381581
GLUD2	3.34110274948147
SEPT10	6.62630682514287
UAP1L1	3.46834039926036
RPP40	5.58501890992783
SLC18A3	3.17403906985805
YOD1	2.84224626580115
RALY	7.31942171400865
TBX5	3.41553947229370
NAPG	3.88158236026361
C14orf45	4.90066839400004
RHD	3.66676317866988
HMOX2	4.57881364822142
DBNDD2	8.01314408131167
YIPF4	4.44378938664377
ZBTB22	4.77590319879285
THAP10	5.30675733795121
ANKRD10	6.20380769843785
PLCG1	4.94596724963087
TAGLN2	7.33298127736832
SLC16A7	3.46797451353814
HTR2C	3.05183108504275
TSGA14	3.79414037032263
MDH1	9.8151237004379
ITGB4	3.9584443017912
DCBLD2	3.93308458601134
C5orf28	5.84199721644564
YTHDF3	7.3080970666098
FMO4	4.03071916022524
THYN1	7.06435875716147
OTOR	3.33179319787179
PGRMC2	7.23513483307034
DRD5	3.1259913494672
TMEM30B	5.40895499745026
PAQR6	3.81235046692105
UBE2I	5.7838606114007
TBC1D5	5.70096625937918
C8orf70	7.77951237570945
HRH4	3.11997740688858
ANGPTL3	3.08765350682734
MYO6	5.83419268022934
GLRX2	6.22783639484549
ATP11A	3.70495488936404
MUC16	8.7396514564871
SLC25A5	10.6854522477889
MYO1C	5.99557283007448
RBM23	7.17551224188967
FAM89B	6.8686044252894
FAS	4.34162848926543
KIFAP3	5.21316119099387
NGFB	3.58099456882221
C1orf63	7.75223607577789
PERLD1	5.4065453758356
GLRA2	3.72697968185974
BTN3A2	4.24945029475638
C17orf59	3.60460978231692
HSPBAP1	6.40727658269786
CSTF3	6.78942220368179
PRKCI	8.40480232016354
OSMR	3.78455667206002
SOD3	3.46009888206855
ZNF574	4.93526776192678
CYSLTR2	3.52779256204234
RPL12	12.2260321385967
WIZ	4.91097103577732
ALDH4A1	4.13571116461234
CRYAB	6.63095351385788
RNF17	3.50514002280657
NEIL3	5.12740669505897
COPA	5.83230817307837
KIF11	7.1605045173077
SLC26A3	2.84687309739824
SKP2	4.96174942160406
ZNF175	5.24983826015601
PARVA	7.56958956465857
JAKMIP2	3.08044607095049
C8orf4	5.19753932578348
PTHLH	3.27215803994536
RNF34	7.66277560213198
PKLR	3.18918782814245
PCDHB17	3.22082834979237
CD36	4.13275449824196
CCT2	9.23675203065806
PRKG2	3.85533606459832
ARF4	9.15815663012883
SIKE	4.04691948991177
ANAPC13	8.8547381014485
MBTPS1	5.71049915376687
SLCO3A1	5.47446596900625
ZNF692	4.93339935938657
GPSN2	7.9059955496184
NCF2	4.05655685096468
SH3GLB1	6.79741702851386
SLC12A6	3.30154154753927
MRPL48	8.45163094785477
HMGN3	10.2756187098538
SUPT5H	5.04842866830255
XRCC6	9.17655028318169
SOS2	4.19746448623022
PAX9	3.49816931196284
CCDC99	4.65557788891986
NNAT	4.04330986693851
USP16	6.48183120505048
C20orf42	4.46900554393294
LARS	7.27672603712
SCML2	4.84962481633524
BCL9	5.9140324123282
ABO	3.5992598837638
TRAF3	4.09880557154011
LETM1	4.32569976184226
PLXNB1	5.64731272191471
NIPSNAP1	6.29959401156201
USP10	6.60804575348955
F9	3.00482137949103
CNGB3	4.14308779814515
LIPE	3.47140258983531
C12orf52	5.60511549591758
PI4K2A	4.37062023328841
KIAA0515	6.5923897396892
MED8	5.65176274718023
TEX261	6.2612893608084
STAT4	3.30733841041764
LY86	5.08903305806729
WDR32	4.97928039213152
FLJ13611	3.79518802601353
SNRPA	7.6657168245648
ZMYND8	8.60895390384523
GATAD2A	7.11443658529245
PDXK	6.56271290658954
PTGES3	10.0325415089456
C7orf42	7.06842503041713
TAP1	7.17647541210482
CYP11B2	3.19373469240710
ETS2	5.89226977826131
C6orf166	3.92800251227689
PRMT2	5.47137703639457
PRDX1	9.4360985839036
FGB	3.34206191419697
INTS8	8.09863725460497
COX17	7.3003033994569
C16orf33	6.8038779636482
EPHA5	3.20345763826435
PIWIL1	3.19565110300682
FOLR1	7.98153566532754
FREQ	4.63969233419748
KIAA0082	6.53068018097878
TSGA10	3.90736628998079
TMCC2	4.08859254740713
TCF12	8.24985981073055
FAM130A2	3.55640478188571
MYOT	3.09154805373315
HAL	3.02056002693318
POU4F1	4.99936567454499
SNRPF	7.79970760308254
BCL2L2	5.32122155476281
CUGBP2	5.1212079770479
EMG1	7.2506526191467
PRRG4	4.41916656371927
HIRA	6.08618191251559
MERTK	3.811799569158
BAG1	7.1191516927908
MYNN	6.12678464960395
CORO2B	3.54201635034798
ALOX15	3.02758275422149
TBXA2R	3.9261101892342
RNF144A	7.1623178707855
MARCH5	6.25419072208828
CST1	3.05084970434795
NUPR1	6.09925774574918
DULLARD	6.00033429553947
DCLRE1B	4.52793665690310
ITGA8	3.67920312883838
CCL7	3.41110091097489
TP73	3.31337119089755
PRKCD	5.82468008276266
NDUFB4	10.5941102028319
DSC2	7.2589619041321
RBMS2	4.00856693891531
GRIK4	2.90104207859736
TMPRSS6	4.18014575668428
GLB1L	4.17598043480471
COL4A3	3.14809871029901
PUS1	5.74644389582756
MYO10	5.99571721474142
PEX1	4.81390094120646
OLFM1	3.70039897090685
RBM19	4.22135096082679
RET	3.28587797671487
TAPBP	6.61834169809381
RUNX1	3.66247725989679
IL1RL1	3.59700602592489
ALX3	3.93569930761585
MID1	5.69881200313085
C14orf138	5.78138282780777
GPR64	4.89269566593526
SNX10	5.79426265421028
MYO16	3.60608662020315
DBF4	5.71094933230161
POGK	6.79825216572536
MAPK9	4.63462783959076
RIPK2	6.2859699497556
LRRC31	3.16998798393609
C8orf79	3.54321606323278
CLDN7	6.69124342424554
EFNB3	5.48722768780779
GLP1R	3.60427925381238
CSTF2T	6.27501945862423
TRIM37	8.01262607322253
GRHL2	6.26209412830879
IREB2	4.2693227561503
GRSF1	5.96291056347457
CNR1	2.99516029676894
ABCC4	7.04217786509112
DLG3	4.55027837353297
ZFP36L2	4.74185978630222
VGLL1	3.24762117076849
IL1F7	3.09669279876958
NR2E1	3.02470395326353
MS4A6A	6.94351104523312
FTL	9.60071952375498
DYRK2	6.30754061878184
PCLO	3.73010491358665
ARIH2	5.07194298486795
PCNX	3.58932437416945
ANXA9	3.09438636921451
SRR	5.2785241826086
SCNN1D	3.51779299636584
NOL3	3.9904114746185
IFITM2	8.69558843339538
ARNTL2	3.74811974151188
MRPS18A	6.16747250927116
ASPH	4.78945703000919
PVRIG	4.75888520476824
CPA2	3.38987470924633
LEPR	3.17755746920433
SH3BGRL	8.85308583046242
C16orf42	4.33665011043093
C9orf6	7.09678286286197
ERN2	5.81280942038649
SYNGR2	8.13492354225398
CDKN2D	3.77254977116275
PITPNA	6.54072283501288
PRPF4B	6.4888687345161
