Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_F02_491266
Composite Element REF	Signal
CCDC64	4.15204975158374
DAD1	9.58034449201162
HERC2	6.13860976097228
HSD11B2	3.85082531059724
USE1	5.10163334511482
FAM96B	8.45989133318522
HNMT	4.93367543880367
PCGF3	4.91880429008277
BSN	4.06212768318579
CAND1	7.66686912644226
ACTR10	9.47098586340581
NASP	6.28228531566089
C20orf4	6.55535222337717
ACSBG2	3.47071459778726
COL9A2	6.49617269770027
RWDD2A	5.31170522208528
PALLD	8.20805555741116
GPC5	3.37581461201341
CENTD2	5.13771132636489
TBL3	5.09625767784773
TLR1	4.7610738500995
LMO6	4.04652654505331
CCDC106	4.20061668141798
KPNA2	9.48439847130816
PARP16	4.95819868157397
PDIA3	10.9814248711982
MACROD1	4.44485729819719
SFRS1	7.10911519841421
DCP1A	6.4164772213545
TMCO3	3.53038097414459
NTN2L	3.07162815197781
CLN5	6.8291035070048
BIRC5	7.19802321451332
PRR16	3.19549266327634
FAM63B	3.93966475615932
GLE1L	3.85448748984717
CES2	5.19036696086394
GNAS	10.0341504491329
KATNB1	5.09394442868168
CPLX3	3.5947136798911
WNT8B	3.71022387037322
TSPAN13	8.4717346193678
MRPL52	4.00739330382878
GHR	3.87572404531024
DUX4	3.54722498187528
BCLAF1	6.57950469698563
GOLGA3	5.27265327564098
CLEC4E	3.70106940762793
SCUBE3	3.94008261882268
UCRC	9.42408156372116
CDKL3	4.36912631095621
MGAT4B	5.88976351002413
BBS7	3.74186348854192
ZNF345	4.6759464835126
RTF1	6.00837168433725
SERPINB9	4.51299538425405
DHRS7	5.30645656188947
RIPK4	6.3100574422075
PLEC1	4.06501290669803
PIP3-E	3.79484328682445
KNTC1	5.26825871127631
EXOSC2	5.36803586937292
MS4A2	2.96259333927022
FGF17	3.32384861894733
WDR59	4.24730360653289
LAIR1	4.69248780282179
EVI2A	6.9747983575349
IL17RC	4.04096707629124
GTF3C3	5.48044829229117
HS3ST1	4.02839864998737
ITGB1BP2	3.10007743182345
RBPJ	9.73233130965353
LRRC8D	8.15094745617884
ALDH18A1	7.02988520371574
INE1	3.86235736997587
TPI1	10.1089673762098
FLJ20035	7.4626155977656
GATA6	5.72662718857624
CABP1	3.29145205471776
RASGRF1	3.62665607197463
C4orf15	6.75658278971539
ALDH2	8.49455459132203
DAPK3	3.38196719037198
C3	9.62753644485952
EMP2	7.68269150084225
GJB1	4.09293130536391
PIN1	5.76985357847867
SLC6A15	3.45132029604603
POLE3	8.38185302501264
RIN2	9.05621498862459
CTSL2	7.1469822075084
APOC4	3.93352002681836
CYorf15B	3.0241831459057
TRIM2	5.08266395816420
CP110	5.03783011008953
KIAA1622	3.29336513680445
DNM1	4.44982080659542
HYOU1	9.1335232376547
OTUD4	5.68715587599456
USP7	6.50253817621623
ZSCAN16	6.124824634473
ASCC1	6.67278194270312
OTUD3	3.98056566660604
YME1L1	9.0451827308742
HNRNPR	8.74600896643141
SERPING1	9.75441331266263
TPCN1	5.78920387320611
STARD13	4.22282364023522
PCBP4	5.30068532978927
ADI1	8.94564538457027
ASIP	3.4326986325317
CDH10	3.49287612966136
WBSCR22	8.51560600600941
SCP2	8.24684162280241
KL	3.07100499267226
SLC35D2	5.88773899680749
MAFK	3.48267048327838
SON	7.99205025299548
SBNO2	4.20691076602717
RACGAP1	8.20173791439846
SC4MOL	8.35739870540066
SLC6A6	3.31354335594124
OBP2A	3.21193432599772
PSMD3	6.52631858051402
ERLIN2	5.48948859202113
PPP1R9A	5.30274782078062
RAB35	4.16366641176493
PDZRN3	6.31050766636747
AVEN	5.60019093792406
FLJ21075	4.12048200591438
BCAM	8.21768589173157
C14orf132	5.64860521234459
PCK2	5.68483292832561
FKRP	3.41796644135062
HLA-DRA	10.8725461027199
GUCY2C	3.01161747794125
RP11-125A7.3	5.14269885331566
BARX2	3.34689944687507
DAO	3.24669015616144
EDNRA	4.55137242807129
NIPBL	5.30067695214633
ZNF331	6.07157480030431
PPP2R5A	6.14827920108345
HMGN4	9.32748740644158
DDX39	9.06931175727412
EFHC1	5.89284127455713
EIF3M	9.1586774805877
SLC17A3	3.08493811326793
ZNF24	5.76858132602116
ASCIZ	7.16436637563358
FNDC8	3.26761982173746
ESRRA	4.68663484772914
PTMS	4.30818791186615
PHF7	3.68716078945202
PIP4K2B	4.85441120397362
IRF3	6.52861065794999
GPR19	5.52369451120351
HHLA2	3.37681972460282
GMFG	6.21420393299355
BDH2	7.1625909372814
APOBEC2	3.428335890247
PRSS21	6.57231615561239
PENK	3.67513222239408
PHF16	7.30548302484203
ZMAT5	3.81943029969917
SMAD9	2.93625619652419
SLAMF1	3.87516804243014
RGL1	7.55709250182078
DLGAP4	5.28098452154103
MBD5	5.02030635920021
PHLDA1	4.87498641151744
BACE2	6.91991414883165
APPBP2	7.01029196396893
LIF	3.85759921429696
OXTR	3.67601020950196
ACTC1	4.51140847401771
USP19	3.47418718587184
SUV39H2	3.12488046908950
ERO1L	5.63823051108434
ZNF395	6.83743256268877
CNTFR	3.70875754039204
HIST1H2BL	2.92405930894726
WNT3	3.46445563591343
ZNF549	3.41839567665272
ZNF467	4.17416071037041
SLC25A21	3.1688558669789
IL5	3.18272319648236
CLSTN2	4.27583109511007
LSM12	6.92389207031345
KRT37	3.01413747498129
NACAD	4.57515131362224
NAG18	2.78297212198127
PTGES	3.7509813977227
GDAP1L1	2.95645344160358
MFAP5	3.70096721155059
OPRK1	3.2251101831518
C12orf4	6.17275374877618
NTAN1	6.56012276956073
CST3	10.2689622621714
WDR6	4.74846907047784
NUP88	8.782330694681
CD300A	4.48148941971635
FCGBP	5.50393889529949
CNIH	8.91531730269275
VASH1	3.64643302151794
DHX16	6.66010310017766
SLC35A5	7.42624555651101
CLEC3B	3.70189633707948
ARL2BP	5.36169765341044
C10orf79	3.34985959685196
ZNF79	3.72002522608833
CRP	3.37039195296764
OCRL	5.03182788550541
GLA	6.50824536843942
NEBL	4.23113195071988
HSPA8	10.9343190587416
DIDO1	5.46198196088235
PLA2R1	2.97671348163448
NGDN	7.40456106577971
CBFA2T2	4.83645752842632
SAC3D1	6.81615515969258
PNOC	5.58724393754317
PIGP	8.45380853666966
AGGF1	5.1615008213543
PRRG1	4.69923395999724
DPF2	6.72523903266601
MYH13	2.87367756172530
TMED9	7.96057930248977
TRPV5	3.75592014948017
UGT2B4	3.15525152229185
PJA2	7.5669984047628
COLEC11	6.68072747292831
SCYE1	7.23392564315873
MED12	5.2301730760519
CARS	7.06451434600044
MYH1	3.42380594842855
CYP7A1	2.70811151219081
PHF1	6.81441504879603
LOC644096	6.96861626167911
FRYL	6.74764936524794
RHOBTB2	3.68477237263926
MMP27	3.01717915944479
ZNF432	5.97240998761637
SRD5A2	3.77695494322319
UTP14C	7.2713621456993
RABEP2	4.45361464857824
VWA1	4.65600580409428
FUBP1	5.14687145724068
IGLL1	3.84713669868347
KIAA0586	4.17494365903891
IL27RA	4.69510900321484
STON1	5.97875130074319
IL5RA	3.42476665620208
PERP	7.69514065859095
SMPD2	4.10899273190357
TNFSF12	4.12306331574876
FN1	8.69125173217854
MTR	6.75072109132858
CSRP3	3.23667627868737
MMP20	3.08867050365523
PHLPPL	5.15834295593318
CBX6	6.30185046517824
DHFR	5.11587854264319
PRG3	3.18646687041393
ALPP	3.65838812706715
ASH1L	4.18639538385079
CHRNA2	3.73223565253012
PPP1R12A	5.95165325415948
RBM38	6.10170787521212
ZNF7	5.19990564208215
RDH8	3.32065320910566
GPR132	3.33968869537299
DGKD	5.3283308824911
TPMT	5.66542093341407
ATP1A1	8.25861304377437
SERTAD2	6.49230369693573
C5orf4	4.91917758162675
ZNF672	6.91897839567265
PLXNB3	3.43930182233557
FAIM3	4.21146443919522
UBQLN2	8.98952659812916
NR1I3	3.07135793653800
ACVR2A	6.69789392927442
YWHAZ	9.51340340587734
LILRP2	3.28207769737737
GNAO1	3.45374298933667
OPA1	5.79678179483498
RPS6KA6	3.60945291188967
RPL10	12.2277901336804
MMP23B	3.64417810537917
PFKL	6.07555471659007
TMEM140	6.27759389304022
AURKB	6.25732237539298
IFI16	8.63696374775424
CSTA	8.18698394678551
PRPF39	4.89782284209272
DISC1	4.21864866523078
USP4	7.80699656398553
OSBPL10	7.18868557482128
CAPN6	4.18498911410629
CLTCL1	3.72897195611123
NUAK1	6.10236421490984
ALG6	6.41090857042578
NPPA	3.83607636672911
LAMB3	5.18209787576703
PPL	6.38450302651561
LRTM1	3.12971175020691
RRAD	3.49008197946801
TIPIN	5.25122118327677
CARD14	3.23891198757144
RBM9	5.84618858002186
LCN1	3.29071538322691
RALGPS1	4.05337806310945
NCOA3	6.10368528248264
CCDC6	7.46940793680796
RASSF4	4.17293957196018
MTHFD1	7.52176336244161
FCMD	4.93332569326167
IGHD	3.92742651246016
PLA2G6	4.13629150644892
TPT1	11.7789191239587
S100A3	3.55726420527688
SEC63	6.32151114869769
C10orf59	2.92183403789417
TOR1AIP1	5.73313586213963
PAFAH1B3	8.2814107973374
CEBPD	6.10009347742172
ZNF107	5.6496543992471
ALDH6A1	6.98369671311435
G6PC2	3.38168684217628
SNTG2	2.96189467063863
GRWD1	4.6767176802679
FLJ22222	4.84930334477939
BCKDK	6.02603605997638
CTSB	9.92214964162537
PFKFB1	3.22910894966480
ZFP36	7.11491390396553
SVEP1	3.49067145098723
PXN	4.39647465232108
TNF	3.31485219007678
SIRT2	5.66895616219974
C5orf21	6.05214213946512
VIL2	6.67211797960757
DIXDC1	5.63277703906795
GANAB	7.78910882842445
PDSS1	5.6880162236317
GRM6	3.07174221320148
NGFR	3.29073042683814
ATP8B4	3.15000506073162
MEIS1	8.83225852465008
BMP8A	3.66202115290432
NGFRAP1	10.6424419921000
EDAR	3.49043373257592
NEDD4L	4.85317437256614
CRYBB3	3.50664995349593
C6orf60	4.14442890792157
IL1A	3.03044622389671
GNRH1	2.97813602293015
PDGFD	5.81555499796072
CACNA1H	3.76700368108454
TXNDC3	3.28066954566504
ERCC1	7.15872863090619
CAV3	3.46166303989098
HARS	6.65644788617925
AQP8	3.43536670905495
CREBBP	5.11124282917334
ITGB1	5.14813269954133
SPACA1	3.15313697651384
ZNF254	4.35167256300941
PARK7	10.1554854742544
PAX1	2.97291415941664
PSMC4	8.36072788677758
KCNH4	3.51937914258225
TUBA1A	9.10098613378087
PRMT8	3.44323938636468
SELP	3.62654690660976
PSMD8	9.22482603504759
SOX10	4.4193026355151
HTR1E	3.68697363899168
RABGEF1	6.25998198391468
EPS8L3	3.4579498058521
MAP1LC3B	7.71043472597407
AGXT2L1	3.31740792116478
CYB5R4	5.96891793054222
MEMO1	7.2177619079626
LRBA	6.18073672249635
TRAPPC2	4.79671813727723
FLJ14107	3.30507897686683
FNTB	3.98933628613826
MYST3	5.53159039779933
KRT8	7.41534927013511
AURKAIP1	8.73256069526745
LMAN2L	7.71814674059761
C1GALT1C1	7.03550021114957
DSE	7.00193711538733
FHIT	4.43373696694488
OSBPL3	4.7383552667979
PPOX	5.3155169416953
SLC39A9	4.16540203668891
EPB49	4.5651825172282
LOC137886	6.24185866012793
C7orf49	6.2258009696359
RHCE	3.13827101884887
CST8	3.56330952306445
ATG7	4.62358024086863
SPP1	11.6330424400469
GLI1	3.34495116010114
HYPK	7.73335177509591
SFTPD	4.10491031187038
MCFD2	7.30458890119863
ZNF157	3.182099694834
EPS15	7.08699788711339
SFRS2B	6.71096708856573
BTNL3	4.01871228508441
GPR23	3.53821901378289
TRPA1	2.95361273845804
ASPSCR1	3.90176504050537
GNS	8.27525410145412
FDFT1	8.21398153669118
ENO2	6.56346547576526
CBX1	7.89432468139248
PTGS2	3.14547275605677
BMP7	4.86170249768181
CCDC90B	7.9392118826664
LRP5	4.86687545879253
UBE2D3	9.56213852475952
ARFGEF2	5.21371194640902
ARR3	3.63733021637051
MAP1A	3.75151065496301
NEFL	3.04302427886704
CD2	7.14405573291327
FLJ23861	4.34969211668109
NAV2	5.2236996341458
ENTPD2	3.30841916640371
COX7B	8.27120881403735
ATP6V1A	7.55228024249267
TRGV3	3.31095941370400
ANKRD17	7.80209101494318
ADH1C	3.26236027701311
ATXN7	3.29010366430465
IL21R	4.16509621741853
CHN2	3.81687057245609
HAS2	3.38388513685884
C6orf48	9.0534161818321
TGIF2	7.09146686306155
KIAA0241	4.33096787808076
IGF2AS	3.54964168143915
CYP2C9	3.42430496575815
DNMT3A	5.01057420283623
CNOT7	9.00465321760218
FCAR	3.16164258916407
SFRS10	8.12398527761834
MARCH3	4.06611629672243
RUNX1T1	3.46639888949059
CTSK	8.05625005515712
LRRC61	5.42876741806282
HNF4G	3.23030268303325
LRCH4	4.79213921459751
PSIP1	6.86998544945939
AP2B1	6.64692318922428
C7orf28A	4.40297651494451
SMCHD1	6.15694006643822
EIF2C3	7.96476724187522
S100B	3.37497776492432
BMP2	4.07441328077155
POP7	8.12761261962087
UGT2A3	2.5986394527343
ESR1	4.76417102824273
ZFPL1	4.16338157048697
ARHGAP12	5.77690837143798
PGGT1B	3.82435242112899
LRRC19	2.92503887446444
ZNF767	4.21678181975297
DEPDC6	6.03356986462018
SLCO1B1	3.11243632502132
SST	5.62557842642669
NACA	11.8378112493914
KCNN3	4.30585050862059
GLOD4	6.18189185159284
SCCPDH	6.37814123091672
PRF1	6.62134474688512
LST1	4.99261952240657
CDK4	9.96466828284947
TCF15	4.01179148281411
PARC	4.08262481794608
PRMT1	8.79631999107274
ITIH3	3.41762746759008
PPM2C	5.76134457216681
TEX10	7.12765543816251
EDA2R	3.40326251018271
LOC283345	4.99584744180136
NARFL	4.48259651049655
DENND2A	3.46915215266647
C1orf103	6.18672694280015
DMXL1	5.43670760315834
KCNAB1	3.38575262371796
FLJ20254	7.02661748873587
RBM3	8.78145817179599
GPR1	4.51530028699948
DMTF1	6.74736100090667
HTR5A	3.31810046662478
MXRA5	8.50680440609902
GRM1	3.22138149717569
SCFD1	6.67784424661498
RAPSN	3.41402876943228
ACOT9	7.55612805809368
PDE4D	3.25221324909021
TRPC4	3.12624837291075
EPHB3	5.68925613490123
GEMIN4	5.06025674353942
RAMP3	3.99565520183104
CNTN5	3.42974564047492
DLEU2	3.96817625510956
TSPYL5	8.83995936458463
GRTP1	3.93780554447628
ITGB8	4.51599729437244
GAP43	3.34613968713959
FRS3	4.0221745868416
PDE3A	3.64728329374064
TNFRSF10C	3.07873457405298
JMJD5	3.69084394793775
OTOF	3.15996939482644
TEX14	3.26529226083318
XYLT2	4.78731633588187
HIPK3	3.3587607794134
XPOT	8.6196906145436
RRH	3.17587615132437
CDR2L	8.51903245709663
GAL3ST1	3.56793287229943
DHCR7	5.25811986690017
PDZD7	3.95065351523408
FGFR4	3.99655555049291
CRAT	5.16138087675355
C1orf217	3.56158442326075
SLC19A1	3.81579223969747
PPP1R14D	3.11891858365138
LIMS1	7.47544982109196
TMPRSS11D	3.26507316613017
TRIM14	5.23828606413713
PIK3CD	4.43569225865373
MFAP3L	3.47299630424764
DERL2	8.2513347536306
SLC7A11	3.80276660532963
FHL5	3.17120184693860
OR10H2	2.95198525012491
ACAN	3.30989928947361
BRWD2	7.30027909772565
PPM1E	2.84499073031631
DCUN1D2	4.8308124651265
TINAGL1	4.04496386353917
C3orf36	2.83744247621250
DOCK4	4.84293505285043
ENOPH1	8.56052899134962
FAM127A	8.59032640149747
SLC5A3	6.21737439040014
ARPC1A	9.00065665228114
CHST2	6.2546177796152
SPATA2	6.03291121643637
PGLYRP4	3.67055511724292
RUFY1	6.73544085045136
NTS	3.21003899177245
FRMD4A	3.08531538591191
RPS4Y1	4.63907558042182
BCL11B	3.53546737621576
TNFRSF8	3.60294075564574
FOXE3	3.39852660343539
PTGIR	3.94092219177038
ART4	3.06502720982202
EVX1	3.96272747317531
PRM1	3.42160375093851
GLCE	4.58089707022362
GPR18	3.73306395295221
ACAA2	7.93912182909171
PIGK	7.27776697600634
HIST1H2AG	3.43873589716072
C16orf67	4.16068177037699
UQCC	7.17315969111648
PLS3	8.58558162005567
DAG1	6.93799658254056
WWOX	4.90044701137758
GTSE1	5.46504233809667
GP2	3.33233955183886
CHIT1	4.17665208335161
PLOD2	8.61126124307915
RPS24	12.2969759823262
KLF9	4.03208861847067
TTC27	6.49645750541137
PYROXD1	7.09372364938524
MIA	3.97115233973479
TSPAN2	3.39144958304389
MRPL9	6.87409639900486
PCSK2	3.31749928610431
PI3	7.86259394412492
RPL24	12.0094088639279
HIST1H2BE	4.19361093159571
CD86	5.23813500886865
CALM2	11.0550490374586
LFNG	3.14063024857127
GYG2	4.43983126434902
INTS12	6.58332682140827
RAB4B	5.81197777194607
CTSF	7.1279445874703
HUNK	3.28111841854272
GNA13	3.72770808903432
B4GALT4	6.19418768972648
TSPAN31	5.67121407577077
CHD1L	5.42428356270109
CNKSR2	3.66317630056563
C1orf156	5.74306333630792
IBSP	3.46048214387019
FUT8	7.53519681317765
TRMT11	5.28271926583017
AGA	6.40716621846669
GFRA2	3.6755954018774
WWP1	5.79176791698553
B9D2	4.58541749506018
CPZ	6.25359288876171
STAT1	8.19722359349456
PTTG1	9.34118896058984
TMEM62	4.61279202338718
COL8A1	2.81901370977809
RBPJL	3.24557025914591
CASP8AP2	5.46950432547684
SSBP2	5.47851302120054
MMP12	9.62617233978288
NME4	7.4370418698367
LOC55565	3.97345275288634
GABRA1	3.33175520908295
PEX11B	7.7448360953213
HABP2	3.42831480251829
REEP1	4.2766248124041
C9orf156	4.94352687339184
SMARCA1	5.36423793902805
WEE1	6.0319924050817
APOF	2.78655351015682
GCDH	5.46538866450841
SSR4	11.5248305403838
SPAST	5.39630544111818
RGS1	5.91706963718354
ACCN4	3.62834418697279
PLXND1	5.62217283429448
FLJ20489	6.43670150407305
MLCK	3.08914025451928
INTS5	5.8357729644072
BSG	8.30027295239543
PARP8	5.51422271561581
ZNF215	3.85457147573850
TEAD4	5.21147884697511
PDE7B	3.26751138382654
MS4A3	2.98714307219227
DTX4	6.72282785143811
EFEMP1	7.01588545375547
TNRC6B	5.24143348217493
TULP2	3.63497828982017
RERE	4.67359860926198
BNC1	3.08211719819253
FGFBP1	4.7590630526547
TIMM8A	5.40516419104805
PIGB	5.2714700096039
AJAP1	4.19428269136556
COMMD8	8.42241360709788
TRIP11	4.09278745994566
SLC25A42	2.77864355973426
SYP	3.62748167385678
PCDHB6	3.67476284299557
FLJ12716	5.09878083917544
FKBP8	4.51572762590179
KIAA1109	4.47989815934080
PTPRC	6.91099289575139
POT1	5.76126908356472
CCT7	7.61279607210725
MMP11	4.08614578387681
MYO1E	4.44476594551664
EEF1A2	3.67179025574877
MIPEP	4.97644866389717
ZFX	4.33345962032533
UCHL3	7.76676616275198
LRFN4	4.72330993099038
XCL1	3.29364718708546
CARHSP1	7.17577368736632
GREM2	3.07486532617078
CCDC102B	3.25413679023722
HDDC2	6.21770171645219
SHC2	3.86129282665366
SDS	4.56938513192063
CASQ1	3.48110911146247
LYPLA3	4.77448657540521
INPPL1	6.47490037707169
SLC25A40	4.34583510281484
IHH	4.58169100924373
CHGB	3.48543319051429
COL9A3	4.46719021341554
C2orf18	4.66406734423886
DDEF2	7.92366007959158
BUB3	8.01757525124404
C6orf211	8.57335340941086
FOXD2	3.44572618613922
GGH	8.8635555435548
GGT1	3.48147660888989
ADARB1	3.7637557945444
VPS35	9.90560551941681
CNN2	6.67975347400372
DBP	5.19651117964118
WNT1	3.50312185310273
COL5A3	3.63523066315445
RHOD	6.33656812216727
ASNA1	7.37646908794755
WDTC1	5.36488620139103
COL4A2	7.70232944244184
HEBP1	9.20648007982599
SLC1A6	4.18404508622852
LUM	8.91842535132448
C1S	10.5281610011294
TCF7L1	6.08607012141938
ZCCHC6	5.99421659962376
ME2	6.82379083376564
PAGE1	3.62876112452863
DTX2	3.62992275230964
KPNA4	5.3692385585982
H3F3A	10.8053704504540
GLO1	10.8153881823268
WDR61	7.47813797731966
CD302	6.93610160162676
SIRT7	5.2005617567638
D4S234E	6.42070774561382
RABIF	6.04269906358764
DYRK3	4.97855982375753
PKIG	8.17351916211104
PFAS	6.44404465008456
ALOXE3	3.85928111984871
RPLP0	12.3469171612621
RBM34	6.6429357202226
MKNK2	9.08144719160024
ZNF528	3.85794161649354
U2AF2	5.12462020455688
SEC16A	7.66914274421682
EFNA5	3.18355406258995
ZNF44	4.76546740852538
FCGRT	7.53342028007065
NOL4	3.49677029018999
CCS	4.9481705201545
IGF2BP2	8.32323814529227
MFSD7	3.85435051482416
OR1D5	3.15499946029840
SIX6	3.33856298176831
CCR6	2.78171119073732
TSSC4	4.84235408431263
COL11A2	3.65867271756829
CHRNA6	3.74033025735498
PLD2	3.83084659657613
PALM	6.26266766354821
ORC1L	4.09244052706837
SASH1	5.74346905624657
PUM2	8.20363805530931
ZNF365	4.46837321627854
CDC14B	4.58370487420843
PHC1	6.84654116090009
KIAA0913	3.96727895019667
LDLRAP1	5.55403465373724
NAT8B	3.36750007086629
PPP3CB	7.29358601071256
ANGPTL4	3.60022758220213
HHEX	6.55956369228539
LSM14B	4.87166539204649
PLCH1	3.31338060237935
INSM1	3.00555259574737
TLN2	4.2862949118223
ZNF493	3.60577213883105
HDAC4	5.41424379603428
GLRA1	3.13622875689766
RPS6	11.1866296289305
SFXN1	5.52154844433659
FAM102A	4.89512139201661
KLHL1	3.25357514468711
SAPS2	4.81946012113
CTNNBIP1	5.83423165137014
SCGB1A1	6.45668591550366
SCAND2	3.41891689390182
HMGN2	11.8395585604525
NEUROD2	2.87327897625100
YAF2	5.78764056166831
BRPF1	5.38642063314624
RICH2	4.80176281886863
TBCE	7.14102333865572
LIAS	5.17004484926263
MAPK1	5.4184012101871
MRM1	4.226607253292
HDHD1A	6.31410385715865
CTA-246H3.1	6.85843372475253
ATP9A	7.2088188425394
HSD17B3	3.38277519642895
HN1L	5.94500760289358
SAG	3.30059624502761
C20orf10	3.48231461604737
CTRC	3.55793177270529
HNRNPA2B1	9.78275141359634
RNF216	4.63130696724077
GADD45A	7.9369485244872
MSH4	3.18565310472334
HOXD12	3.18170672310079
TMEM70	7.02039080702111
PPP1R14B	7.5249143319502
SBF1	4.0602207845517
HIST1H2AM	3.26384069312582
GNG3	3.81953360006416
C1orf50	6.4013524595941
FTO	7.41516059060995
CALCB	3.2525145760428
PPP3R1	4.70053782429291
USP46	6.86539110830766
CCNJ	4.12609110710534
PSD	3.58163251612426
GNAZ	4.61992307050252
FAM57A	5.02085416461148
LILRB3	5.38020196292643
DHX8	5.85119334855097
SPI1	4.22343553659212
OXSM	6.30430619662699
GYS2	2.80587885088834
UBE3B	5.10931880786929
PLAT	6.704727930765
NUPL2	5.43687735068661
SF3A1	7.19180368698968
COPE	7.97338040312586
EIF3A	8.05164342458225
IQCE	4.00302698457596
FBXW10	2.79724978469677
KIAA0182	6.2284047720726
YRDC	8.5177765399043
GPRC5D	3.43537637486681
LRRC23	3.79420553018052
BLVRA	5.82419176787791
SLC22A7	3.33276990410275
RASL12	4.18589245965121
DAZAP2	8.94587672397042
IKBKB	4.82468862777281
PPFIA2	3.52151094419611
ZNF271	5.8622668353382
CXorf6	4.98012353582564
FRG1	6.9054016042807
BTN2A2	5.21962837263628
THBS4	5.95197760458562
ARHGAP1	5.37819535218278
ENOX1	3.53950838544117
ZNF706	9.29922702698577
DOK1	3.86662270250946
FCHO1	5.06446566461564
PGAP1	3.96675564580055
HOXD10	3.09805216838577
CXCR3	3.62857580910377
FSCN1	6.27270822806542
KIF17	3.58742731312693
TRIM66	3.19967099705333
CHI3L2	3.66431229293894
SRPX2	5.32878324611958
C13orf24	5.91979661061354
CBR3	4.5389026710681
ZNF132	2.98393090051469
AQP3	5.92329193646839
BNIP1	4.3029427272696
ST6GALNAC4	4.92149920643859
KIAA0391	5.14604654299061
KRTAP5-8	3.69627978978946
SIRPA	4.39362128086875
LYVE1	3.88452595708967
IGFBP6	6.99276307941943
APOH	2.98042917144274
TSC22D2	4.40894890943557
PLCD1	6.00727113071774
NPHS2	3.49026025420492
ARHGEF15	3.13095603718681
M-RIP	7.28032065616282
POLDIP2	6.59091068183905
NDUFV1	8.26346063053038
SRD5A1	4.86522164880949
RAB3GAP2	6.62229126927473
CLEC7A	6.87421753226707
REXO4	4.87821606510517
HSPA14	7.81742334371296
TAAR5	3.67011409508677
ZNF142	5.16243374211662
MUT	7.43307548452588
C2orf43	4.13428514309895
SELPLG	4.86934165694727
BAZ2B	5.61493254796803
SLC38A3	3.51492204904536
BRD7	7.06752758291999
POU6F2	3.12119485270799
NISCH	8.19067786815317
TCEB1	7.81000936484499
OPCML	3.20678529909828
DTYMK	5.83664186012318
TAX1BP3	5.48154497304179
F13B	3.23802097791029
RPL34	10.2213515509073
AKAP12	6.44129962322656
MARK2	3.53739995094476
AMBN	3.59170255440817
C14orf32	7.5377144104455
FLJ21865	5.35310804841157
HSD3B2	3.36257942374514
HMG20A	4.87777128022072
WDR77	6.0577361255103
ATF2	5.25852462942026
C10orf137	5.66529785344887
ARL6IP5	8.25765342240725
QTRT1	4.01202175111578
CCNT1	5.14958557272768
AP1B1	5.34194359695555
CD74	11.0478128745845
DYNLL1	10.8322989003499
PLSCR1	9.1158444197916
LIPG	3.40618307258476
PHACTR2	6.20964552717449
SLC35E1	5.90664135975451
VENTX	3.55602710970258
FEZ1	4.36985263693998
APOD	5.68847667307502
LAD1	5.019006460221
C16orf44	4.20246299798332
C1orf166	5.24912864702535
PAOX	4.44805453313863
MAPK8	3.49015079416793
NELF	3.75984948720154
RBBP8	8.50884934357064
DNAJC8	5.47764316035244
KCNJ12	3.09254182525336
WNT11	4.81406147277912
SRP54	7.36825892679685
GPR35	3.73163754819738
NRGN	4.17194426914159
IFNW1	3.46194412860074
ACVR1	7.59814827822592
SCN1B	4.15169835960102
