Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D04_298068
Composite Element REF	Signal
ADAMTS8	3.85102135493417
ABCB9	3.88925059122694
HOXC4	6.42944633065367
TRAK2	5.50644560520738
STAB1	4.46279655011794
CEACAM5	3.21344616234268
MYT1L	3.12967465181388
RASA2	4.68520348231518
LRRTM2	3.37188137628334
STAG1	7.10097619168449
OSBPL7	3.53582982742735
GIMAP4	4.27831786582822
FUT3	3.26779596239345
DBI	8.9191573004789
LPIN2	6.31583213894374
PAPD1	6.37396513034417
APOOL	4.4317443415239
DIABLO	9.36470175745269
ARMC9	4.26433879167893
RPS6KA4	4.09222645480011
TRHR	3.10671324529584
SLITRK3	3.65810664104294
TGFBRAP1	4.89104524161425
FAHD2A	5.88844096897187
CNTN1	3.2793188291306
ZNF211	4.93555463414537
BBS4	5.11407050751363
TMEM181	3.31758760924625
PFDN1	7.94473341570332
MINPP1	6.75750730968185
MPHOSPH6	8.85702820507114
RGS11	3.24362770111523
HOXC10	3.32493781416825
ITPKB	4.7228228495524
HS6ST1	3.70204572396193
AKR1D1	3.13507671602518
TNP2	3.58706168353265
MEOX2	2.94595823302986
EML4	6.13617116887285
SGTA	5.40266548442184
ATP6V0C	9.84924902733874
PRPF8	8.1608431563567
PSMD6	10.0411096632774
HIST1H2BI	4.62923876371999
TMC5	3.46832187720463
FKBP3	10.0593305964094
FLJ20273	9.2990180584146
PLEKHB2	7.04434742270722
RPL28	9.65085979711724
NOX3	2.89199789297657
ZNF544	7.99292416432071
EPYC	3.25001210192391
ELAC1	3.56519588452455
METT11D1	7.69823687097594
BIN2	3.78025980613383
NACA2	3.41940924613094
RPL18A	13.1037758713969
UBOX5	4.29945776580784
TCERG1	8.02758950323624
MPP6	4.96919801398333
KRT16	3.19322710030013
UBE2O	5.45187112263017
KLF5	7.92062408329769
C9orf31	3.58328377632872
APOLD1	5.84446863293962
UBL5	9.52531302228854
ARHGAP29	9.37017068879249
TNFSF8	3.22555108315342
PDE5A	3.49819999629358
CDR1	3.07053945274479
FBLN2	4.05909141427622
C14orf104	6.25741028794009
HBE1	3.69869089153582
ROBO4	3.58524246131128
C1orf108	8.7240444617285
FOXI1	2.96493685754199
BCKDHA	6.54107924061103
RAB4A	7.30584383046237
C11orf80	4.22561462519725
MYOC	3.81306806206237
GIF	3.96481667478565
TMEM39B	5.03172374736608
RPL3	12.3582356120943
THBS1	4.32008808350896
APOO	7.92836602146947
ATPBD1C	7.53094373638732
FARSA	5.94709174033474
ARMCX1	7.13685440902744
EIF4ENIF1	6.13207511989401
CMAS	6.31662832363002
OR7E24	3.52465816068825
TNFRSF21	5.88046203745481
PLAC1	9.13822679525772
KLHL18	4.90350365551078
LBA1	4.17898132847338
MKL2	7.85397728701956
TBX3	3.86830665732919
TAZ	4.52242959675065
CRIP2	6.23490643346137
DAXX	5.82086921172499
ELMO1	4.78816500750242
RGS13	2.68674565009467
DIO2	3.53313174324811
UNC13A	4.35746636310547
TAF11	7.14468142323306
ORC3L	7.58074471547116
PRX	3.54586615595954
TARBP2	6.71157529251494
CABIN1	4.89876060662437
TRIOBP	6.0340194348478
HIST1H2AC	7.84315450945935
RBM5	7.03110801792217
TUBGCP4	6.1227716068414
NCOA1	6.43332233419252
CDK7	6.9305557124514
SSR2	9.84837852379902
IL25	3.59296303732444
CRELD1	4.77527349216159
GPR6	3.17949046383929
SNCG	5.05836900529487
CHEK2	5.69062775849882
GAL3ST4	4.46340089126437
KBTBD10	2.87717870695774
DRD4	3.07003067491865
GDF11	4.14350170593043
SEMG2	3.03801806825905
MCM2	8.47722539136028
CD247	3.58452525456996
SOX14	3.0220343504052
RBMX2	5.36073525319468
KIAA0922	5.34896299378057
TGS1	5.00452241146923
C16orf57	5.7028363815821
SYF2	7.21664433225261
MCM4	6.49991946717633
PDZD2	4.22380022300952
CEP192	6.62507403780633
IFT88	5.60054372807404
MCC	3.48736166070931
RPL9	12.373594816578
RAB32	6.11753324626836
P2RX2	3.82786386536881
DDX43	3.23433154812868
HHLA3	4.82455102753464
ID2	8.39069496009735
UBE1	8.6717492310508
SLC24A1	4.33635972570815
ARHGAP5	7.00379839164542
C20orf23	3.81697444675056
CETP	3.51856803921831
ZNF688	4.35673283266
APOC2	4.35742891012523
PWP1	8.90726707383263
FAM50B	4.51979819798826
PTPN6	6.64792179424107
BAHD1	5.06979489892371
GPR56	5.00414244068669
GRIK3	3.26111687271053
DGCR14	4.44920533210546
CACNB2	3.31214523586816
PDE10A	3.07071697496045
METAP2	6.45984444300758
RHOQ	6.89344837450799
MAP3K4	6.62832505034024
PDHX	7.94094207966529
RPL23AP13	4.48889581825902
MTA1	6.22815401478721
GNG11	6.8724076375912
ZBED4	3.74878965791296
CLCN3	6.24206109563629
CDK2	4.78818502530374
HCG9	3.5864363268987
SLAMF7	4.14316784826558
CDC37	7.33508171984821
ZER1	4.11057793310774
GRK4	3.51806840402652
PRPH	3.60412912225932
PPP2CA	9.2380098951371
LRP12	4.30891738354036
POLR2A	4.53422972894494
SEC14L2	3.11689075128014
OGFOD1	6.44763844690225
DKFZP586H2123	3.33800931970513
MC3R	3.65497968660008
NOL5A	6.63399240378314
PHEX	4.17565050783476
HIST1H2AB	3.76455799946909
C20orf117	3.8735618274538
POLH	4.24948024211032
DDX17	7.72470129633992
CAMTA2	4.35751817817039
PLEKHA2	3.72919305796511
SNAPC2	4.65912345853797
FILIP1L	5.42772895166186
PDE4DIP	4.17573775474524
LRRC1	6.56069270732682
SCN7A	2.89875295048234
GAS1	7.68551919110301
DGKA	3.67857402855996
PEG3	5.95534314515817
NADK	4.92995455342757
SGSH	5.58050896508974
CXCL10	4.47840019731734
GALT	4.87503264189539
MCF2	3.01277097740707
ZMYM4	7.09044295201762
ZNF263	6.88511915246248
STK32B	6.28398798728698
KIAA0888	4.45238767726937
TACSTD1	10.9667498380628
ATP6AP2	7.01043198047186
TYR	3.70074004796369
GDPD2	4.78043263560868
ABHD10	7.71860310942052
TACR3	3.0617398480291
SLC35C1	4.11805914343373
KIF1A	7.90676584546566
VCAN	3.64072562824505
HERC5	4.56858902847742
UBE2A	7.13687020718178
SYDE1	4.07368510497433
ELA3A	3.54903574075302
TM9SF3	8.46197596771576
HAO2	3.50486819584744
RNH1	7.29926574225377
MAFG	5.41080598693792
BICD2	5.458312859966
C14orf43	3.71996174438339
CDH7	2.97699083264963
JUP	6.93261666713871
SHANK2	4.07968171436308
OSBP2	3.71799054275331
ACOXL	2.85113309591439
DAK	4.6368118914458
CBX3	8.99277811707586
C3orf58	5.91537438643234
RBMXL2	3.33025344085215
TCL1B	3.50350513808561
FGF13	7.48451746491147
KBTBD2	6.89891962381042
KIF3A	4.44364043049612
DCXR	8.08609442456849
MYL9	6.54278947127412
PDIA6	8.24056295296442
CDC23	7.6610734847954
CASKIN2	4.3616490667853
PBXIP1	4.70628975093539
EHD1	4.52362751734483
NBL1	4.91575640635566
MARCKSL1	10.0507230205841
RAB11FIP5	5.12599434387272
CDKN1A	4.88817607361555
NCK1	6.48700412656694
SAPS3	5.74360885884213
ZNF550	3.29437773556236
TRAF3IP3	3.20238138821792
LSR	6.44412972786246
MIS12	6.15890132686646
KIAA0774	3.02672419084256
CXorf1	3.62549437390166
CUL7	7.03927786132929
DIO1	3.16048482117785
LIPC	3.22098668757948
EIF2B1	9.79520447786586
OMP	3.18472418883535
HS3ST2	3.96111545250964
C20orf11	7.26781610362872
CTRL	3.42868066284253
GSTZ1	5.61144710728779
PAK4	7.19693749987329
CCRL1	3.01657164140022
RNF10	6.41966448803043
MAGOH	7.2290310344592
CENPB	4.50469620218254
C19orf7	8.9746665664899
JMJD1A	8.3858237032548
GATA2	3.53770753904125
HIST1H4H	3.57656046316134
CELSR2	5.66343714550846
GABRA5	3.13862569614284
STAM2	4.48738178010722
GPC3	5.37567172477752
GRP	3.06146563146334
SV2A	4.43508738999166
EBNA1BP2	8.26883622501272
TAF1C	5.60145173748783
MAGEA12	3.37249313536097
GSG1	3.0312682439344
PDGFRA	5.79659685344112
CACNG1	4.20493033456053
CIAPIN1	7.68847485888947
CSTB	9.491265331007
FRMPD1	3.46727157359037
PTPRJ	3.18803550899842
ZNF668	4.58906372616593
PLEKHJ1	6.0989770804299
ADAT1	5.93270325348271
TMEM50A	7.71660283889695
CENPI	4.03997727131742
HOOK1	5.89278894236126
RPP21	8.29495750638711
GTF2E2	6.55240725341187
IL17B	3.21606582364839
CCNF	5.39345121092224
CRYL1	4.46792030035322
FOXH1	3.12634685228632
NFYB	7.22760433977413
KCNQ3	3.93981923869400
PPM1G	7.26096761511804
NOVA1	4.43082794942228
FZD3	6.4236654284612
NMT1	5.66924354254798
AKAP8	6.3513649656621
SOCS5	7.44380746771003
HADHA	7.78920108664193
PLEKHF1	3.88088498052419
DLG5	7.85334772798192
CFDP1	6.5774767734809
SAGE1	3.06739546169943
PGM5	3.29536033444501
C1orf144	5.89396517119186
SUHW4	4.28559214576356
TFEB	3.59342041720646
RND2	3.54226189981117
ATG12	6.33590591660024
BMI1	7.76136222618934
RNMT	5.24991202253277
MASP1	3.30821124733883
MYH4	3.19878717931841
SLURP1	3.37616156496559
KIAA0984	3.15991351641026
ASTN1	3.11556331201189
MYCL1	5.13481906778699
SH3BGR	4.47147800706005
RPAP2	4.45085519946753
FOSB	3.9915011728696
KRT35	3.19788827581052
MIA3	5.10881220241325
KIR3DL3	3.20890663610767
SEMA3F	5.79325670254864
TMEM135	6.15145945706159
SLC27A2	3.7779162544977
NDUFB2	9.6387403735852
FAM46C	4.8569487300116
G6PC	3.06255428028277
KRT33A	4.1345350532254
OVOL1	3.39741912646275
PAMCI	4.12169207107341
S100A7	3.74704952315968
MAPKBP1	5.34074019914796
CPE	6.84466697941808
HARS2	7.25733230359216
GNB1	8.93198743108612
TRIM46	3.54821856361453
UPF3B	6.49194860851041
CXCR6	3.46610708893802
C16orf3	3.26003397429667
HLA-DOB	3.91521808468461
HPSE	3.3054429452211
GSCL	2.84036015345080
POLD1	5.82098847219635
DMWD	4.44112824177897
CALD1	6.50759384120533
LCAT	3.46324633676976
SCRT1	2.99740115257272
ST6GAL1	5.66294919023179
POMC	3.01943632673042
UNC84B	5.46993687727416
NSMAF	6.60072247240309
ADSS	6.60995839586639
SKIL	3.13072592734038
HMGCS1	5.84461899950144
PYGO1	2.94694401187022
POLR3F	5.08897792074189
ZNF277P	7.27096382006355
CNNM3	6.25417990703911
WRNIP1	3.25833872595872
ALAS2	3.51367676159656
MRPL23	8.86486123337895
ST3GAL5	4.71935863328476
ZBTB7B	3.41817251597498
DHRS1	6.49867454621072
NFKBIA	8.49090680503575
CNOT3	4.18855700365974
GAK	5.65363451833908
SFT2D2	3.95400403206628
HOXA6	3.69646435733554
PSMA6	10.8953291692927
CRTC1	4.63443241886713
LY6D	3.69714648981184
CPT1A	3.65560223545861
ALMS1	6.23549511364303
LMO1	3.38275963167810
EIF3I	8.6207492898009
DCN	7.7327675871966
PRB4	4.55597540454667
MCM3APAS	4.47085098152539
SUCLG2	6.57614027379319
FOXF2	3.16603601405263
MLH1	8.54635260727652
S100A12	3.81337108960537
ABHD14A	5.43293611936328
DEXI	7.2932969312933
ACTN1	7.26240386565608
AMPD2	7.44190442561577
IFNAR2	5.33960959782109
CYB5A	9.83673324678222
TLOC1	9.12369675426648
NRBF2	4.76553266233641
MKS1	4.73395826898452
P2RY11	3.60560566082776
CX3CR1	5.42784261228885
PDE1B	3.53360028925852
KCTD3	5.72988353665729
ITGAE	7.01873486383582
SLC30A3	3.9631326230309
KISS1	3.27116420799401
PLP1	4.18628383960075
C14orf2	9.91835128059654
IFRD2	6.81363442522327
ANKRD7	3.77082870332709
XAB1	9.5791718192619
NARS2	8.28948366514592
TMLHE	3.64567591140850
SERPINB3	2.6717180299074
FAM127B	5.27008483443209
ZNF391	3.28300778670250
ABCA5	3.9260446583358
DNAJB14	4.8991721336494
TSFM	6.68825980838122
WRB	7.52638556893441
ABCC8	3.53368630552048
MAP1S	5.73375682214549
BPI	3.42841269809526
TTC4	6.1476339551272
BNC2	4.92450699610086
HIST1H4A	3.42129966472545
NDUFS3	9.38511933475317
WDR3	7.54024678095891
MAGED1	9.34519595680876
TTC33	5.05291160726344
CPN2	3.98787957252225
STMN2	3.02785842577974
PCOLCE2	5.75864390635728
ROR1	3.41713437800958
HSD17B14	4.11708454471176
SAMD4B	3.95904662450867
HEXA	7.0466515997097
USP39	7.90784219421031
HNRNPU	5.94429339225984
NRD1	8.31916450896918
ATXN2L	4.21129480276061
MAP2K3	5.18691913351906
FLT4	4.15359702492945
OMG	3.54097640624195
SCAP	7.59302392327223
ELA2	3.08322982978650
NARS	10.1828983468070
PRCC	6.83012657093332
ZNF675	3.50881779708545
VENTXP1	3.1336373688432
CALCOCO1	5.45909399282519
ZBTB32	3.79892728216886
RFC5	7.27754508556538
BRAF	4.9551050689259
PAX5	3.67447278857057
MGC14376	4.21787917806618
TNFSF5IP1	9.64286622074798
PEBP1	10.1999993696332
AAK1	3.49371768098169
FBXO2	3.86384985206940
RMND1	5.22964323775466
IGKV1-5	3.69818853544268
COL1A2	10.4248323802959
SERPINA5	5.54079069480493
GMEB1	4.29312794737112
AKT3	3.13719238922177
AANAT	2.87930671882689
CRB1	3.52314901896377
C19orf21	6.12536159822837
UBR4	8.30393386121304
LTBP3	6.89679210218844
AMHR2	4.20618061008167
CTTN	6.04819815070589
UTP15	3.51834904235223
C20orf39	5.70430842235999
MYBBP1A	4.52070139844479
HSBP1	9.85176467016174
PROCR	5.72897984207213
PHF11	7.90282341743448
PASK	5.07174777693294
RFXDC2	5.85490347175174
KIAA0467	4.00381074178444
NDEL1	6.00587258975673
USP8	5.9370026028307
BAIAP2	5.01155708310867
SI	2.92627943344612
ARSJ	2.9446122528565
GULP1	5.20030671135386
KCNE4	3.77741295283487
KCNS3	4.89020832521359
BAAT	3.60030109485123
DKFZp434K191	3.18459768536637
MBD1	6.18036144021101
ITGAL	3.48444395555911
WDR73	7.21925051576637
ARFGAP1	5.0432339270603
ZBTB40	5.31642904242467
CH25H	2.99992234774338
LOC81691	4.11076397562376
CYP4B1	3.33154707289309
ALPL	6.61941345391849
FOLR3	4.31633097989013
CHST3	4.41228065076023
TRIM62	3.82183109504318
MAP3K9	3.22120594122603
ABLIM1	8.08815060789047
BTAF1	7.16650422714954
MAST3	4.83541022384786
RBM35B	6.64036410363969
ANKRD25	6.13119788783827
RYBP	8.2080350110057
UQCRC2	9.8227537367219
TTC26	4.30075583968955
ZNF22	7.07647051017486
MAEA	7.72772179767975
RNPEPL1	3.60728515657252
HYAL1	3.95305478174086
PSD3	5.59541184001588
AGR2	6.79130848024545
HDLBP	6.932055757305
GNB3	4.01299768063802
HECW1	3.37103719062202
ACTR2	8.70091441798751
HMGB1	11.4771486678209
EDG1	3.68106754684669
HOPX	3.99685169256188
ZNF304	5.3950025690205
OR12D3	3.65612629607725
METTL1	6.00026620458213
PSPH	4.50536018570237
SOAT2	3.23480690830975
RAP1GDS1	5.85278684170077
CLCA3	3.27475137050292
DARS2	6.57241944036693
CDC25A	5.39240953702167
RCN3	5.26967531375726
CREBL1	4.51094775025116
PTGER3	3.30031499151783
USP29	3.77587788723633
ARHGEF10L	5.21529984591167
ADAM30	2.99878339784913
ATOX1	8.17248641433242
KIF26B	3.58434036267652
C17orf70	4.64705838996061
STT3A	6.2337747156452
ZNF225	3.38106021749443
DNASE1	3.65007015612378
C1orf106	8.32224024402365
PTN	5.14544196938088
RAB6IP1	6.31496791122265
HECA	6.32226789258608
RAE1	8.7892063612053
TNIK	3.31508818501343
RNF122	4.47324038191918
ACTN3	3.36552683063943
SLC22A18AS	3.46472770697109
CCNA1	4.14700799106314
ELP4	5.36623882630825
FAM65A	5.60820213461001
IL26	3.41740727865268
RYK	6.81099998184357
QARS	10.6047702683337
RPL10A	12.5369341785042
LRP3	5.7383812453048
OR2S2	3.23899170261579
BID	6.09837349716555
IRS4	3.81061830908168
MACF1	7.53571356821873
CXCL14	6.23362669774864
SEC24D	3.93763639003766
LOC374395	3.95651016143092
TGFB2	3.04891586063586
CHRNE	5.09575756907579
MDFIC	4.78725096377465
HSPB8	5.53351082215277
PRDM14	3.99766999033881
MNAT1	5.80525589541493
ADD3	8.46303499817704
MBNL2	5.98153174586909
KLK6	5.84371407338138
ATP6V0D1	8.06986584877636
MTA2	3.95688179837213
TMEM111	7.6489394513726
KIAA1279	6.92759976151243
LZTR1	4.98621764201594
RAP1A	7.6358948838855
AXIN1	5.67645879525656
POLR1C	7.07164991758471
TRIO	4.64507347835192
NUBP2	6.10529854602009
ID3	4.39503853602732
TM9SF1	7.2985888440868
POU4F2	3.44515405972418
ZNF473	4.62437480448749
IQCK	7.10369312521073
MTM1	5.07698207684259
GPR107	5.50706437204291
CAPN3	3.39828834251697
FLJ14154	7.25476697484685
RECQL	5.56683006199961
AP1G1	7.68763614073896
CTNNBL1	6.58859993065543
ENPP4	4.92036166998709
PADI3	3.52546728206068
ECHDC1	6.54734137632653
RNF170	5.26380946672934
SMARCC1	8.73273229657517
C16orf7	4.19053576033789
CG018	4.07226870895463
GNAI3	7.69076435904384
KCNE1	3.44234912790495
POLG2	5.36513645184075
CD4	4.38921854030796
EBI2	3.48588027415266
IRF1	3.29581180548738
TPD52L2	7.160263836789
PTPRE	3.94085383623931
PTK2B	3.41663622377285
SDHB	7.30444351719513
SOX4	7.58795830693003
TSPAN3	9.39690549595185
RHOF	4.4920741955699
SH2D1A	3.34381071037447
PTPLAD1	7.78138703036491
DUSP22	6.39524908851367
USP20	4.58713964802218
CALB1	3.38619260244570
DERA	8.60848856371176
TMEM118	7.02367670029931
MCRS1	5.25521100963864
C18orf8	5.17352068704114
FLJ10241	7.94669883487537
GINS3	6.15954447980045
C19orf53	9.6945978533282
TPP2	8.26678582596163
GJA12	3.8213388949018
PKD1	3.93829511863124
ST6GALNAC5	6.83011563963543
JAM3	6.03957021579008
CHSY1	7.43183002025352
LAPTM4A	11.4685315727602
TRPM8	3.70692584848618
MYOM1	7.41965330205204
PHKG2	5.93284938430804
EXT2	7.45543509006212
MOBKL1B	8.33301268031455
DIAPH2	4.33199678980122
DOLK	5.08332187456736
TUBAL3	3.56063650493311
CRYZL1	6.55108569906979
CLN8	3.93161455449572
PTPN12	5.28153064702839
ABL2	3.40485506076683
ACVRL1	3.23522440026960
C14orf156	9.03231987440825
CRY2	4.98517146816573
PTPRZ1	3.25785926340641
LAMP1	6.93871230145138
PNPLA4	5.25383147487725
FCGR2B	4.14022472319933
DIP2C	5.43899319799591
RXRA	4.82853572838913
MAP3K5	4.01542253917916
PDLIM7	4.58428060036593
ALKBH1	6.77447370616655
ARL14	3.03711055014280
SNIP1	5.08934912728775
CLDN11	3.7205517659698
TIMP3	4.57946890365445
CIB2	4.75109625690889
HRK	3.73820629370807
MXRA8	7.86395153238564
RGS3	4.88006055651089
SPAG16	6.77138811188077
C4orf31	4.432117236373
FAM5B	3.39123532808974
ABHD4	5.0719140244205
ARHGEF12	5.17445821386715
CCR9	3.23731807408904
NFATC1	3.62480471304996
RAC2	4.2598044556719
GLUD2	3.73505229169657
SEPT10	7.13747838279428
UAP1L1	3.12763780715221
RPP40	6.42213715952574
SLC18A3	3.76661665775774
YOD1	3.18809664909647
RALY	7.24659303521123
TBX5	3.61457618283507
NAPG	4.56923225200268
C14orf45	5.2012907224549
RHD	3.42332471328947
HMOX2	5.06272373114912
DBNDD2	6.82081254737687
YIPF4	4.59034513503148
ZBTB22	4.78275761148458
THAP10	6.15719934682056
ANKRD10	5.52601787046251
PLCG1	5.3340329041411
TAGLN2	6.73130587449462
SLC16A7	3.17876042449082
HTR2C	2.84147153897065
TSGA14	3.85705469578477
MDH1	11.0040261660919
ITGB4	3.72199959466979
DCBLD2	4.48781182647632
C5orf28	4.93323941446
YTHDF3	6.62070812988332
FMO4	4.2040333108111
THYN1	7.42293786492555
OTOR	3.17714743874791
PGRMC2	5.53661563631817
DRD5	3.2511249449106
TMEM30B	7.65930510937846
PAQR6	3.98988792259142
UBE2I	6.8048726997925
TBC1D5	5.4324705370232
C8orf70	7.30456578556459
HRH4	3.19295179789108
ANGPTL3	3.05472172000662
MYO6	7.39844884023227
GLRX2	6.12900986298294
ATP11A	3.73504857193665
MUC16	8.55065708378187
SLC25A5	10.8178654668139
MYO1C	4.97894065818219
RBM23	8.74075712457759
FAM89B	6.57619518333535
FAS	4.17349537299279
KIFAP3	6.5139837882988
NGFB	3.56833864099425
C1orf63	5.98759216441286
PERLD1	5.24052321216467
GLRA2	3.84478476765574
BTN3A2	4.50691962955996
C17orf59	3.5975646491471
HSPBAP1	6.71653250809847
CSTF3	7.4764756485344
PRKCI	6.62999854580954
OSMR	3.65060356999198
SOD3	3.51616602201946
ZNF574	6.13638711211404
CYSLTR2	3.46024452354674
RPL12	12.710309961203
WIZ	5.59502466018832
ALDH4A1	4.34824525586995
CRYAB	4.30586136056176
RNF17	3.52352367071544
NEIL3	4.43697593738761
COPA	6.94396668366647
KIF11	7.1903643985769
SLC26A3	3.09900742959895
SKP2	6.04782851387436
ZNF175	5.11895928544754
PARVA	6.74636065216223
JAKMIP2	3.00577169994928
C8orf4	4.06400705797957
PTHLH	3.16963313647205
RNF34	8.8281397777811
PKLR	3.14449628077802
PCDHB17	3.17501282091934
CD36	3.94917687970739
CCT2	11.0455832071311
PRKG2	4.47364308174734
ARF4	9.29894480741658
SIKE	4.44989811590915
ANAPC13	10.0216228776502
MBTPS1	5.91559066407255
SLCO3A1	4.05204476590517
ZNF692	6.04790820506949
GPSN2	8.34897663193586
NCF2	3.57317898648909
SH3GLB1	6.95306259924388
SLC12A6	3.5809558231162
MRPL48	8.29269725764414
HMGN3	9.7970241232587
SUPT5H	5.82483126370718
XRCC6	9.84257832868179
SOS2	4.53882312109879
PAX9	3.07952661347018
CCDC99	7.50374022739324
NNAT	3.88580201699572
USP16	7.03819076046296
C20orf42	4.48937723578742
LARS	6.89921934753134
SCML2	4.4778691646994
BCL9	6.69507564746968
ABO	3.66385340065109
TRAF3	3.66203810871115
LETM1	4.2001019239545
PLXNB1	5.28679772533247
NIPSNAP1	8.04598940279906
USP10	8.80000050976
F9	3.18523054559588
CNGB3	4.07723167900627
LIPE	3.56206641972604
C12orf52	6.08154877700563
PI4K2A	4.61505023132974
KIAA0515	6.6155414107878
MED8	6.26093647000006
TEX261	5.80282339139097
STAT4	3.40123526012103
LY86	4.22974209309896
WDR32	5.1966963690583
FLJ13611	3.32547867237253
SNRPA	8.94222122693495
ZMYND8	8.53377683090918
GATAD2A	7.57463579317476
PDXK	5.93049327071818
PTGES3	10.5735524269061
C7orf42	8.20226270204212
TAP1	4.5105793550055
CYP11B2	3.59416226808812
ETS2	5.13435784869176
C6orf166	4.75878112817919
PRMT2	5.3438117944939
PRDX1	10.1494464915783
FGB	3.39885378924668
INTS8	8.81488566438088
COX17	8.1338108999288
C16orf33	9.07408755044892
EPHA5	3.14441101390896
PIWIL1	3.3416833191496
FOLR1	7.6669165729222
FREQ	4.25982083055059
KIAA0082	6.6536721257837
TSGA10	3.47695665576746
TMCC2	3.85383855066928
TCF12	8.90404149424974
FAM130A2	4.3600765468347
MYOT	3.27521402585367
HAL	3.09684542193128
POU4F1	3.07695908714295
SNRPF	9.28870515871882
BCL2L2	5.59108628515114
CUGBP2	4.14021255099524
EMG1	9.82388643854333
PRRG4	3.34707969075167
HIRA	6.30913533414953
MERTK	4.11865866689429
BAG1	6.40767854318336
MYNN	6.06216886601251
CORO2B	3.96105396618236
ALOX15	3.03255798724024
TBXA2R	3.60586842283829
RNF144A	6.27663489260306
MARCH5	7.27223010032997
CST1	6.636391078586
NUPR1	4.48473551242769
DULLARD	6.46528888617971
DCLRE1B	5.16127337946509
ITGA8	3.52390324890407
CCL7	3.70284821543176
TP73	3.27890610982671
PRKCD	5.16187996523530
NDUFB4	11.3613711680322
DSC2	7.95102515138413
RBMS2	3.95648614440124
GRIK4	3.18995799239891
TMPRSS6	3.92964318076292
GLB1L	4.34131480598238
COL4A3	3.13096483246634
PUS1	6.25218480242293
MYO10	4.91976252001175
PEX1	4.94451431438731
OLFM1	3.67281268931923
RBM19	5.13016832814676
RET	3.28762206739451
TAPBP	5.43499198174665
RUNX1	3.63257437870329
IL1RL1	3.55850596305172
ALX3	3.59282369689115
MID1	5.57706457502672
C14orf138	6.73102966325128
GPR64	4.20788045692501
SNX10	4.51063090220245
MYO16	4.85385558417696
DBF4	6.13821585635114
POGK	8.98966639258252
MAPK9	5.85292615532054
RIPK2	5.21136892831486
LRRC31	3.07152897520598
C8orf79	3.87239617651692
CLDN7	6.37456486352872
EFNB3	4.71669493356771
GLP1R	3.46966653207483
CSTF2T	5.58482834801641
TRIM37	7.81621571887856
GRHL2	7.18178162643315
IREB2	4.20984316509681
GRSF1	5.90588485748167
CNR1	3.36380631503312
ABCC4	9.60793629918729
DLG3	4.41360920750681
ZFP36L2	5.26720702836411
VGLL1	4.99667863438108
IL1F7	3.06543717242331
NR2E1	3.12493298951066
MS4A6A	4.7504327269838
FTL	9.22140406710513
DYRK2	6.21318522510823
PCLO	3.40862491227252
ARIH2	5.49012397886557
PCNX	3.81253330202347
ANXA9	3.47417864326442
SRR	5.16044281212754
SCNN1D	3.22743042087218
NOL3	3.62055376973303
IFITM2	7.49603027275759
ARNTL2	4.65786129038733
MRPS18A	6.62358961748518
ASPH	4.45642510816077
PVRIG	3.51796187445915
CPA2	3.64609204693615
LEPR	3.39935420867293
SH3BGRL	8.07176774073391
C16orf42	4.88868157184376
C9orf6	7.06527379311159
ERN2	5.42110482580748
SYNGR2	8.173516112246
CDKN2D	3.22731128019983
