Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_D12_586150
Composite Element REF	Signal
TERF2	6.12026730786263
TNFRSF1A	7.18263834092808
ACADVL	6.16983556769189
ISCU	9.07274448404183
KIAA0841	4.5452970471092
GTF2H5	9.38463977246328
EDG8	3.01844572724944
RAB15	4.48109506511749
HBP1	5.69190215872544
TNNT2	3.53012946381535
CECR5	7.13081420590064
JRK	4.44681045663786
PHGDH	7.21042402517871
XPO4	4.84218487087748
ARHGAP25	5.31637545414728
CA9	4.43716318275174
TLX1	3.40282302436355
GPS1	5.23441093189407
RPS29	12.3495613309741
MKLN1	5.84796505119449
ATP6V0A2	4.22864447760414
EMR2	3.54572926042408
KIAA0319L	5.09051127843985
DOPEY2	4.37370684983877
SLC29A3	6.63988229777317
LGALS4	3.93807808920340
SDHD	9.28822540310203
USH2A	2.91173255544285
NF1	4.02998425285675
IMPAD1	6.49070143842673
APOBEC3A	3.71953734755106
OLR1	5.27364010740525
HCFC1R1	6.3032728092419
TAOK2	3.53842175302375
NRAP	4.08246532275836
PPFIBP1	5.64911065443649
LYPD3	4.25472906486366
BCL7A	4.65143682614475
AGER	3.44904257222181
MCM10	3.2612246443137
MAP4K3	7.24725361856824
PFTK1	6.13613580117474
CBS	4.63699427192905
CLK3	5.90686821475929
KIAA0753	5.42852426028188
GABRE	3.26118876917461
FIS1	8.7100190817973
ELF4	6.21598468362736
C11orf49	7.80990175045503
CLIP2	4.36256992651123
CLPS	4.25715430507383
PPCDC	6.021196882265
KDELR1	7.25995440814504
NT5E	8.55639355490355
FOXN2	3.73636084522720
NCSTN	6.86637376974156
PARP4	7.59173256783969
CD83	6.2357910432682
NPY	4.10396135285725
IL18	6.98099650914102
BEGAIN	3.36812035276529
VPS16	6.23612458513682
SLC16A2	4.17481522851477
SLC35B1	8.9569416908383
C4orf20	7.03624573208497
IGFBP2	7.96109734258492
NOTCH2	6.13017807109265
SIGLEC1	4.51282592376041
SLC9A2	3.36118828251975
CD93	5.92313240883531
CEP164	3.59908039042975
P53AIP1	3.15310418763164
ADD1	6.62903293674335
ZNF136	5.96047015723954
ANP32A	4.75117994303055
MGP	8.6045187305153
DNAJC1	6.3665640787094
CCDC144A	3.10251351613777
ACLY	6.06480294682442
TRPC1	3.88855746664723
CYP4F12	4.11784345051612
FKBP5	3.23751735490104
SMS	8.0576349976132
MAPK7	5.75926790624747
RRAGC	7.3949146749618
PARD6A	6.15077953731664
CCDC85B	4.50049314157718
SYNGR4	3.23128403399309
WIF1	3.04547889069045
GCH1	7.0590654963706
STRN3	5.55843052308922
TMOD2	2.90961616870344
FLI1	3.75814268170207
DGKQ	4.04006091009875
MAB21L2	2.91063037982889
SCNN1B	3.37674316671199
ECHDC3	5.16232832110169
TMEM106C	9.22840668047967
CSNK2A2	7.45597381638873
GPRIN2	4.10780563950354
CPA4	4.59103171111833
RPL39	12.8923977338003
HERC3	4.02439030771422
MELK	5.64278801606809
IL15RA	5.0071600708318
HMBOX1	5.62726802480737
CUL3	6.27579899071607
PODXL	7.37068142117505
CCT6B	4.24422793491983
GPX2	3.78302899290084
ITK	3.79225600757137
CLIC5	8.08890822802818
RABAC1	8.8951090927351
YPEL1	4.56764129333885
DNAJC4	4.17664006247987
NR1D2	5.9822241924658
KIAA0776	7.25962633094978
FBXL5	7.83500632192804
C13orf27	6.72125682379416
DEFA5	3.04808237905817
TRHDE	3.27293854991099
ZNF536	3.0875039546347
MEF2B	3.62434892110830
UQCRQ	10.5656166004666
ITGB2	8.66279081093547
PTPN4	5.62856346131184
STX5	5.46653630412073
CD72	3.532946921019
ERH	10.3329050882491
XRCC1	5.33748783967344
VEGFA	5.37542714003337
MPHOSPH1	4.61266279576961
MORC1	2.85603041386405
PARVB	4.87117834141794
ELL	3.51252347289118
SETBP1	4.3026633252368
CDH11	7.51927030983164
NDC80	5.38183560245228
GIMAP6	5.6372874259522
AREG	4.57191173563306
BAT2D1	6.06177988851503
CDS2	6.32440362065153
LIPT1	6.83656048356818
SENP3	4.51873838714784
IL1F9	3.48740925980713
GRIN2A	3.64234789800671
MAN2C1	4.55418681000199
NSUN5	6.79190838162645
SF3B5	9.99019764384135
CEP72	4.16097022165079
MYC	6.43104278304601
NRXN1	3.13072514191969
DECR2	5.86204969934044
SLC37A1	5.18301424341918
SUPT16H	7.51442777136985
MUS81	5.62947001994038
PHYH	6.46920072905394
ULBP1	3.35312110886614
OIP5	5.6515050380835
IL10RB	8.11379191474323
OTUB2	3.82139076969708
NELL2	5.62815547978541
MAPK8IP2	3.73837908044709
ARHGAP10	4.90747741863668
POU3F2	3.14459803427807
RPLP2	8.72125285965499
FGF22	3.51445654668036
PSCD4	3.99691313701165
TRAPPC6A	7.52658663492439
C21orf2	3.77323903261028
CEMP1	3.12793781980372
IL1RAPL1	3.44033288196776
LIN7B	3.94066568502461
VCP	6.91401863032053
NKX2-1	3.24897090780752
BGN	5.94950178729378
LAMA3	8.58274049443474
APOBEC3F	4.16288730268796
COCH	5.42531093565589
SCGB1D2	4.71435537272503
SP4	3.51692595376553
SLC11A1	4.35794766146513
ICAM2	5.08977922586699
C21orf25	5.96652683844736
SH3GL1	6.93698966733166
RALB	6.99959088126156
GSK3B	6.02855108378866
GNGT1	2.94430125738234
GPD1L	6.25319424363618
VPS37B	6.87059838539378
TNFAIP3	6.29313987794856
C6orf32	3.40796360791581
ATG3	8.55469809677591
KLHDC2	8.47197097485486
NDUFV2	9.42167565384863
PANK3	5.17849283317153
BLK	3.23945912011967
MATN4	3.43100872307928
GPM6A	3.99407776347401
WDR82	7.99542127100606
APOM	4.29285871116619
PKP2	4.42819248761299
C1orf135	4.21303745347567
TRIP10	5.8348533109306
HRASLS	4.6309936051333
TESK1	4.99965048892013
FSD1	3.93330750129227
SFXN3	6.41226385028072
MMP1	8.09312737646655
CA12	4.46835879677158
ZNF611	5.46985206611255
C19orf58	6.69215828752029
NCOA6	6.5379712353252
PDE6G	3.91259234800159
PPP4R1	8.45786879476042
HLA-DQA1	3.57568384386313
GCLC	6.00498335176815
MAN1A2	3.8161874908001
SEC61A1	8.05924179497298
IKBKAP	5.1403737463469
TWSG1	5.54733290303325
UPF1	5.11111274069104
KIAA1219	5.24889738675671
CTDP1	4.92512963023567
ZMYND10	4.08207739325245
WNT16	4.74004907565905
ADAMTS6	3.30003130843401
SNW1	7.81627881493924
IL18RAP	3.72728762731304
RPP30	8.26659011866977
KRT86	4.36668599611179
CDC40	5.34202772259657
SLIT1	3.77061147220372
KIAA0574	3.55613998895473
GTPBP2	4.88357684025752
SETD3	7.12114393546403
C15orf44	6.44537397003122
PRRX2	5.93967103261486
GPR110	3.61076387383305
C11orf10	10.7928620668672
MKKS	7.2791412552478
ELK4	3.34531576749028
ACOX3	4.48032403138212
ADCY1	3.29331264972171
KIAA0372	6.4840170847648
TP53AP1	7.21466774136255
RHBG	3.57446337311645
SMURF2	8.5777548486915
TP53I3	8.13456544686487
EBP	7.53746607133081
SLC22A3	2.61028210560668
TOR1A	7.26551074997623
P2RY4	3.50654076150672
TRPV1	3.2788054632446
ADAMTS12	3.39658962621561
PES1	5.84457207149251
UCP2	7.47718733897151
ATG4A	5.75502864842698
FOXG1	4.90762025956656
MAGEA10	3.97136857326114
WFS1	6.43425139923382
TRIM24	5.63072838231946
PABPN1	8.476187857362
PROC	3.77435486136586
SLCO1C1	3.45776010503743
SLC25A30	3.89768401259115
SLC22A5	5.08932811204617
DEPDC1	5.44815361962226
KIF23	5.02863083532222
SYN2	3.66316544005326
ASPN	9.33898971428181
CENTG2	5.72411807122921
ZDHHC17	4.54199189941222
VNN3	3.16415350589339
KCNH1	3.57018716726235
PPARD	4.80354367053205
PSMAL	3.09013229251718
FLJ10815	4.43558748039368
YBX1	9.7735267984349
STK24	8.24702582539186
SPEG	4.7661311398411
STK10	4.82448392202266
ZNF695	2.67758588627618
SCTR	3.12915092822247
AAAS	4.72707859728176
SSX3	3.33393493937536
ABCD3	7.63446565555224
MTF2	5.27624398484854
FIG4	7.12252644361984
TMCO6	4.88336671074874
C9orf46	7.00648531379923
ATP6V1F	9.45919620208623
IGHMBP2	4.64806381559336
CCDC94	5.02340005924145
EGR4	3.13155085419981
DUS2L	4.83418284081447
FAM3C	8.90172518207354
DCTN4	5.9686777780732
EIF2AK2	5.8340795229066
CST4	4.0141771556318
CCL11	4.8761149283148
LMO7	4.26534406020398
PAM	9.36187458591269
NUTF2	9.38091018856998
ADRBK1	4.68483410517773
ZNF84	5.37449840096206
SLC39A4	8.15986271597192
CITED2	5.99477759297784
C12orf49	5.36704181862464
GRM3	3.29173166930052
CCDC49	3.8800722371947
STARD8	4.11201913548099
FNDC4	4.55511708566446
SIAH2	5.92531456594268
CCDC103	2.92286237786849
ATP5A1	10.8728755850137
HTR7P	3.40215436938614
LALBA	3.17633631202527
RMND5A	4.59427983523402
ATP5J2	10.2576957149887
PSCD2	7.23866931777442
MMP3	6.34969994455169
ZNF409	4.141748402416
CRHR1	3.55332508209205
WDR70	6.95884048094203
ZFAND1	7.59373258805011
CCL18	7.87939273137664
KRTAP1-3	2.97762546350912
RINT1	5.86353399259544
NRN1	6.93691052470431
SPAG5	6.24051069285815
KIAA0408	2.81084018765776
F13A1	8.43223743458014
DNAH7	3.88884996998224
SLC10A1	3.81635782763139
BRCA2	3.40523419076649
ACADM	7.87004501398225
GIPC2	3.04948697973998
OGN	4.17621881223129
RAGE	5.05198952380878
XPO6	6.32994685193695
FMR1	7.7262223177733
DUSP3	6.07373805183961
ANKMY1	3.52511452747189
CHMP2A	9.72289735501353
FAM8A1	7.6193712482958
GPR21	4.04958784952191
BBS9	4.68011438643285
UNC119B	7.54845247641158
SLC12A3	3.15279420307393
ZDHHC7	7.13713687269046
FVT1	6.78391015565562
ENTPD6	6.44014186443287
PPP1R2P9	3.40279518618675
ERCC4	3.54983882758375
MMP8	2.96290809301314
HMHA1	5.46593539200694
RAD23A	7.79785622335683
ACY1	7.1696444513531
MT1E	8.26869475909604
PPP5C	4.61788498006413
GPR20	3.3879414508108
RFPL3	2.95926459150186
GHITM	9.6529978854619
SCAMP4	5.00783399927023
NARG1L	4.61180188271144
MYO9A	5.16424145084097
BLMH	5.30093775327941
NDUFB7	8.85497174447376
ADCYAP1	3.32052072816082
SP110	5.67510831093035
MIER2	4.03619441018365
KIAA0513	4.36138027153691
SH3BP2	4.21466122032251
PNMA2	4.65307007026208
MAP3K7IP2	6.70823709881138
AGRN	5.12536569762338
CEP290	3.60833334176502
ANXA10	5.45634225655688
RTN2	5.8036882152575
C14orf133	6.68135220324549
PRPS1L1	2.94957703642714
PRPH2	3.63998306434505
KLRA1	2.69381563789088
IRX4	2.99619235734231
GOLGB1	5.89187231175197
GPR97	3.46754473107177
NFKBIL1	4.64679533544267
CHD7	4.73809576532348
APBB3	4.2554314629966
RPS10	10.9035499923600
HIC1	3.18728168780494
TLE3	4.43137262561545
PSMB7	9.99017998190676
IAPP	3.62161024710421
SHQ1	7.48543343620269
API5	6.4796632224381
GP1BB	4.10486633312849
FTHP1	8.26327407241323
TRIM6-TRIM34	5.15134920483039
SLC6A1	3.78222949587757
OCLN	4.91824171446334
NAGLU	4.27825972312483
PTTG3	4.75043242029128
FAM117A	6.79762561079149
SPRY1	9.22518301376357
FLJ10781	7.48717787419722
CDON	3.63580567467957
SH3YL1	8.9379071712574
IGKC	5.28444401909931
TREM2	6.85343425509925
MMP14	4.63627047603744
SERPINI1	4.39673894794815
HDHD3	5.22255024363931
DYNC1LI1	7.49110920573372
FASTKD5	5.52935941720292
TDRD3	6.18458103934726
THSD7A	5.06355999004532
NDST3	3.17504983792044
CXCL2	5.0472842001431
DHRS12	4.59878754470348
MAP3K15	6.35670476230748
FBXO9	6.96144978271827
APPL2	5.41468897733848
TNPO1	7.73573635778373
CARD10	4.46428586150669
MRPL13	7.95313259954205
SNX5	7.72886829322301
EEF1D	8.22456700096283
RAB6A	3.63340779946041
SOD1	10.3402968677458
C12orf5	7.02629885494198
PACS1	4.54224536580613
PAPOLG	3.16440704291886
CHML	3.2593253363831
SIRT5	5.4870846224209
MSRB2	7.13507561974717
BCR	6.19231162954407
PUS3	6.46533883849026
CAPN2	9.77154236205109
FXYD5	7.38911348355283
TWISTNB	3.1039536716135
UBE1L	5.52373542378001
UBE1C	7.41826067757629
CHD2	3.00716914075787
C15orf2	3.5135848456428
FZD5	4.88169250590932
NR4A1	4.29828272368357
LOC339047	4.34586568593106
TRIM17	3.59420020504554
ZSCAN21	3.11741069958977
RPL15	12.2284287003786
ATP5G3	10.4775265628456
PRC1	6.61236043215132
ADAMTS8	3.34482752739414
ABCB9	3.64182233464858
HOXC4	5.48856501863556
TRAK2	6.24464082281367
STAB1	6.67108544046262
CEACAM5	3.74948616798719
MYT1L	2.95816123741357
RASA2	4.15172963231296
LRRTM2	3.14809746866769
STAG1	5.84144514448936
OSBPL7	3.56570014795358
GIMAP4	6.47562855252034
FUT3	3.95472773874895
DBI	9.71659771072544
LPIN2	6.1814164738655
PAPD1	5.69965971152226
APOOL	5.34018968170975
DIABLO	8.88310237395932
ARMC9	4.82226175404299
RPS6KA4	5.16360008178438
TRHR	3.10245520719658
SLITRK3	3.35717248547143
TGFBRAP1	4.51166242460657
FAHD2A	5.42839659562392
CNTN1	3.34080348228645
ZNF211	4.68316639876421
BBS4	6.00984159924745
TMEM181	3.13334355680154
PFDN1	7.73227706331879
MINPP1	8.51657555245666
MPHOSPH6	7.66025470119067
RGS11	3.17877668198920
HOXC10	6.35924070769461
ITPKB	5.04906132133016
HS6ST1	3.52643918131163
AKR1D1	3.40219718612282
TNP2	3.19002297080814
MEOX2	4.29539536984288
EML4	4.20617390148605
SGTA	5.66488494377947
ATP6V0C	9.5765049908744
PRPF8	6.609766479329
PSMD6	9.09799094713682
HIST1H2BI	5.06008584788128
TMC5	3.54657763857787
FKBP3	9.6864602392673
FLJ20273	8.38903008930696
PLEKHB2	7.79011071342468
RPL28	9.4711371096876
NOX3	2.81845910959851
ZNF544	7.04262659804038
EPYC	6.63175246385645
ELAC1	3.22558138364377
METT11D1	6.81857788685968
BIN2	4.28649924501106
NACA2	3.45361640674795
RPL18A	12.9006578922212
UBOX5	4.13121202071338
TCERG1	6.61838158122388
MPP6	4.23085763283641
KRT16	3.27512221726777
UBE2O	3.96231558949401
KLF5	8.0106069819933
C9orf31	3.74258144061019
APOLD1	4.98754472009126
UBL5	10.3203111024785
ARHGAP29	9.00350916232858
TNFSF8	3.24621101102700
PDE5A	2.89534461037894
CDR1	2.86966330674916
FBLN2	5.60618220533906
C14orf104	5.8276065062331
HBE1	3.33734668648988
ROBO4	3.47794547948257
C1orf108	7.12132071495362
FOXI1	2.83992871483218
BCKDHA	6.73374130915881
RAB4A	7.6074412815078
C11orf80	4.96290976939814
MYOC	3.59202045964568
GIF	3.59168885985935
TMEM39B	4.81124062005665
RPL3	12.3474678214669
THBS1	5.87348560484175
APOO	8.0201337175501
ATPBD1C	7.63796761015419
FARSA	5.88141843303773
ARMCX1	6.52161206055634
EIF4ENIF1	5.59708652466044
CMAS	5.80337821949648
OR7E24	3.61862533729178
TNFRSF21	6.77340455528076
PLAC1	3.50473159649391
KLHL18	5.04198994697812
LBA1	4.46610111288336
MKL2	7.12585675240132
TBX3	3.44695252530164
TAZ	4.44112735505187
CRIP2	8.68460492186506
DAXX	5.92342388033433
ELMO1	4.26509277295553
RGS13	2.82603994725485
DIO2	4.31204798996621
UNC13A	4.23836508482002
TAF11	7.42060804089431
ORC3L	6.6120680195585
PRX	3.22071796051396
TARBP2	6.88783426723149
CABIN1	4.7491849714599
TRIOBP	6.83471089102893
HIST1H2AC	10.1477735215909
RBM5	5.57110533369415
TUBGCP4	4.62263221834532
NCOA1	5.44260578519355
CDK7	7.377291432897
SSR2	9.79953489363864
IL25	3.17455863792881
CRELD1	5.68901975899816
GPR6	3.26682856638875
SNCG	5.15636133757887
CHEK2	4.30038719539078
GAL3ST4	5.30884310622441
KBTBD10	2.83985155912439
DRD4	2.78722405671147
GDF11	4.09329117860153
SEMG2	2.97317699852569
MCM2	7.079924829532
CD247	4.66562586265757
SOX14	3.02432571024403
RBMX2	6.08080516894245
KIAA0922	4.07812637039986
TGS1	5.34940772023622
C16orf57	5.50624982498937
SYF2	7.58896928680283
MCM4	4.64417601453521
PDZD2	4.91540602772396
CEP192	4.75362656049985
IFT88	6.52527753184288
MCC	3.42946369844953
RPL9	12.7292945189886
RAB32	8.70789694747403
P2RX2	3.87323053019067
DDX43	3.00516964025062
HHLA3	5.77063697713471
ID2	9.59836946376228
UBE1	8.73346008149998
SLC24A1	4.01390924747541
ARHGAP5	6.01068653664184
C20orf23	4.68447019815628
CETP	3.53449916729256
ZNF688	5.67079961517342
APOC2	6.49975746438704
PWP1	7.89348716614102
FAM50B	6.05428981886442
PTPN6	6.6398410178682
BAHD1	4.72962955940945
GPR56	6.07376959025255
GRIK3	2.96029674513243
DGCR14	4.5824180106283
CACNB2	3.05246158475668
PDE10A	3.05838486089424
METAP2	7.1194624991692
RHOQ	6.47113959103665
MAP3K4	6.07363084876327
PDHX	7.2383072047808
RPL23AP13	5.17956927870141
MTA1	5.3205496491556
GNG11	8.1194411264476
ZBED4	4.13602202398177
CLCN3	6.28300185005873
CDK2	5.03043460485658
HCG9	3.45740793416070
SLAMF7	4.26865849819171
CDC37	6.36641440233976
ZER1	4.29502268974417
GRK4	3.26716815769087
PRPH	3.63629758482812
PPP2CA	9.1610328271899
LRP12	5.52179977794506
POLR2A	4.14894525407779
SEC14L2	3.28963464478028
OGFOD1	6.23221596305079
DKFZP586H2123	4.77448536891896
MC3R	3.50208638972341
NOL5A	6.5954606712564
PHEX	3.77939404547103
HIST1H2AB	3.78554865207177
C20orf117	3.55533314693251
POLH	3.87356614536302
DDX17	6.18261576244886
CAMTA2	4.23274895557967
PLEKHA2	5.33726010933420
SNAPC2	4.21617553309886
FILIP1L	6.77393088171386
PDE4DIP	4.0000240773702
LRRC1	6.82298415914983
SCN7A	2.87476574185846
GAS1	6.1050350442812
DGKA	3.87546692881473
PEG3	3.34208308001971
NADK	4.50875022968706
SGSH	4.85218705865408
CXCL10	7.53500810102341
GALT	4.71526418627403
MCF2	3.07981662067744
ZMYM4	6.44752658749975
ZNF263	5.9541265392218
STK32B	6.26828441519604
KIAA0888	5.33506331418255
TACSTD1	10.7574888962999
ATP6AP2	7.26103306073267
TYR	3.33547213731447
GDPD2	4.03122869399937
ABHD10	7.42535102155173
TACR3	2.9209533045103
SLC35C1	4.72796905020096
KIF1A	3.84760966431398
VCAN	7.21370304818117
HERC5	6.08500540375738
UBE2A	8.69171370576428
SYDE1	4.00928190588733
ELA3A	3.20335218540505
TM9SF3	8.94307404793837
HAO2	3.545676006672
RNH1	8.25275377356802
MAFG	4.37086004835355
BICD2	5.76334084658085
C14orf43	3.26556783500737
CDH7	3.00598940072011
JUP	6.96012039493234
SHANK2	3.76234858041950
OSBP2	3.48928253334942
ACOXL	2.90991065807309
DAK	5.23563110858535
CBX3	8.7833869583624
C3orf58	3.10653195110027
RBMXL2	3.16935788229978
TCL1B	3.50905419763814
FGF13	6.3318456699494
KBTBD2	6.86966857755636
KIF3A	3.97574460665917
DCXR	7.35289515979642
MYL9	8.27341886190226
PDIA6	7.53939112062253
CDC23	7.01817725203351
CASKIN2	4.10764475409597
PBXIP1	4.8880646562329
EHD1	4.98960230015287
NBL1	7.42834343063275
MARCKSL1	8.68872434134522
RAB11FIP5	5.37864822392907
CDKN1A	8.5203532319989
NCK1	7.12061900359438
SAPS3	5.75065158658491
ZNF550	3.2345693939725
TRAF3IP3	3.40186984657401
LSR	6.97212526698443
MIS12	6.37437541724031
KIAA0774	2.56217195511125
CXorf1	3.43938109248903
CUL7	5.43885973208759
DIO1	3.07434108410513
LIPC	3.89536643103345
EIF2B1	8.13254240337045
OMP	3.32115313934214
HS3ST2	4.47406027961379
C20orf11	7.66891224431527
CTRL	2.84456163219725
GSTZ1	6.76340447427924
PAK4	6.52002249197782
CCRL1	3.99375505595601
RNF10	6.29335531316416
MAGOH	7.18020981244186
CENPB	4.69991404340164
C19orf7	6.84914210478481
JMJD1A	7.17043428593419
GATA2	3.95991758765296
HIST1H4H	6.3809487538326
CELSR2	5.5307280387904
GABRA5	2.99291275761257
STAM2	5.0750983159308
GPC3	4.30012964704571
GRP	5.40882623694203
SV2A	3.93556956073085
EBNA1BP2	8.46526509282518
TAF1C	4.12654489365332
MAGEA12	3.06237591545168
GSG1	2.89001707056115
PDGFRA	5.7353947784927
CACNG1	4.07514794588867
CIAPIN1	7.9076253935087
CSTB	10.5707380909232
FRMPD1	3.52235080959688
PTPRJ	3.07245910324145
ZNF668	4.13654732737021
PLEKHJ1	6.43527093770892
ADAT1	5.64788304874007
TMEM50A	8.3984138715197
CENPI	3.36031383366926
HOOK1	5.80109593756793
RPP21	8.00347982444359
GTF2E2	7.7998056074846
IL17B	2.98555108264936
CCNF	4.27526035428428
CRYL1	6.88656865574827
FOXH1	3.18423263949125
NFYB	5.93086860228329
KCNQ3	3.87262030854717
PPM1G	6.49270465592163
NOVA1	3.37349326232565
FZD3	5.81660577632574
NMT1	6.53081684534887
AKAP8	5.183331282916
SOCS5	6.03391108712428
HADHA	7.25598921803476
PLEKHF1	5.41502025791507
DLG5	7.0419471817486
CFDP1	5.72612261584654
SAGE1	2.97745008347301
PGM5	3.37589930379686
C1orf144	6.46823150107893
SUHW4	4.98596203084807
TFEB	4.83620160154339
RND2	3.33302797193655
ATG12	6.79185344906358
BMI1	8.21002174462854
RNMT	4.57623820973044
MASP1	3.2152554031671
MYH4	2.79860202384796
SLURP1	3.14824040445376
KIAA0984	3.30029711456565
ASTN1	2.93970573195484
MYCL1	4.39470001830283
SH3BGR	5.00157209646136
RPAP2	3.89908092902181
FOSB	3.45388324695198
KRT35	2.82325779874075
MIA3	5.91079111286488
KIR3DL3	2.96844285921116
SEMA3F	5.94972600922889
TMEM135	7.09575998314454
SLC27A2	4.96291718076115
NDUFB2	9.94664297722888
FAM46C	3.65346242990921
G6PC	2.72271749330521
KRT33A	4.13766958689371
OVOL1	3.41241763198454
PAMCI	5.84352834292647
S100A7	3.28256982298069
MAPKBP1	4.68239457005023
CPE	7.54640524725653
HARS2	6.36101193536819
GNB1	8.06350057898282
TRIM46	2.95931748599324
UPF3B	5.71944104723119
CXCR6	3.58811104588966
C16orf3	3.07825963030619
HLA-DOB	4.10277924050729
HPSE	4.86264993680642
GSCL	2.83778546143084
POLD1	4.13043073612891
DMWD	4.0618980261883
CALD1	6.50256014878546
LCAT	3.49762285111657
SCRT1	3.13578379837715
ST6GAL1	5.08259948180306
POMC	3.29362263266028
UNC84B	5.62802862263768
NSMAF	7.24232413210378
ADSS	6.90444664826492
SKIL	3.41518522481246
HMGCS1	5.14721564060453
PYGO1	2.91857375432542
POLR3F	5.48283257010643
ZNF277P	7.92790949632788
CNNM3	5.34722692503932
WRNIP1	3.32496321433193
ALAS2	3.72734756721643
MRPL23	8.5096969725792
ST3GAL5	4.89295306458839
ZBTB7B	3.4430917649499
DHRS1	6.37092042811664
NFKBIA	8.66383570628045
CNOT3	3.73278590486211
GAK	5.25101208062963
SFT2D2	6.25189337227653
HOXA6	3.28068922482360
PSMA6	11.1848332816034
CRTC1	4.23702172792703
LY6D	3.32798154921738
CPT1A	3.37301247517535
ALMS1	4.55559153525418
LMO1	3.53049504439528
EIF3I	9.65762440185435
DCN	9.78826897753485
PRB4	4.71600031099818
MCM3APAS	3.28984821246959
SUCLG2	6.7119763147273
FOXF2	3.51362845525267
MLH1	8.0569313676447
S100A12	4.10283961830482
ABHD14A	7.0893256871909
DEXI	6.77133400455018
ACTN1	8.49195729112239
AMPD2	5.6297259151076
IFNAR2	6.72483918321669
CYB5A	8.59061788600787
TLOC1	8.58966246049587
NRBF2	6.96474071834985
MKS1	5.59836832781637
P2RY11	3.16017718812851
CX3CR1	4.87081254581204
PDE1B	3.27528763904424
KCTD3	5.68329728156096
ITGAE	8.05912129357686
SLC30A3	4.04730433891649
KISS1	3.53104383673297
PLP1	3.37198144932572
C14orf2	9.95926291087587
IFRD2	7.01997598167638
ANKRD7	3.45433105085364
XAB1	8.38975394825758
NARS2	7.29160507664781
TMLHE	3.64528934521488
SERPINB3	3.02503696850374
FAM127B	5.9424564271671
ZNF391	2.80570205766317
ABCA5	4.77923311680348
DNAJB14	7.27362616496049
TSFM	6.52683422757623
WRB	8.29764846040213
ABCC8	3.36854509334144
MAP1S	4.42854138361098
BPI	3.5707827856134
TTC4	6.60684310606801
BNC2	4.54928679748543
HIST1H4A	3.15849782383374
NDUFS3	9.3767078003629
WDR3	6.38353687258218
MAGED1	8.88648986120361
TTC33	6.06790730251636
CPN2	3.68033065445395
STMN2	2.84503754896719
PCOLCE2	5.75098068237883
ROR1	3.62959463833059
HSD17B14	4.91953413765995
SAMD4B	3.48012775623886
HEXA	8.22812714534997
USP39	7.3851638452219
HNRNPU	5.45964173486552
NRD1	7.89256838529347
ATXN2L	3.70623177581574
MAP2K3	6.64128985362056
FLT4	3.96509244585836
OMG	3.34912286266693
SCAP	6.96386701995896
ELA2	3.22399593146164
NARS	9.60003788411246
PRCC	6.17659943423532
ZNF675	3.14293749749643
VENTXP1	2.97585767414892
CALCOCO1	5.26684286056343
ZBTB32	3.58175857791095
RFC5	5.62303752116704
BRAF	4.43517452400944
PAX5	3.41554437208579
MGC14376	5.29901680031816
TNFSF5IP1	9.2581723558375
PEBP1	8.89310837074348
AAK1	3.51956607096782
FBXO2	5.22946120299866
RMND1	6.5318477203049
IGKV1-5	4.112807748122
COL1A2	11.3444812181685
SERPINA5	3.9808893333971
GMEB1	4.29106640681009
AKT3	3.09669183376672
AANAT	2.95619888391841
