Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_G05_297928
Composite Element REF	Signal
ELA3A	3.44628495859533
TM9SF3	7.79674664987434
HAO2	3.54469552724481
RNH1	7.13246678212602
MAFG	5.87473844887524
BICD2	5.0941973969944
C14orf43	3.42287064329233
CDH7	3.30827500125951
JUP	6.37685786957873
SHANK2	3.60344603577335
OSBP2	4.11672437264904
ACOXL	3.27547549197804
DAK	3.9078254196741
CBX3	8.15777588968822
C3orf58	4.0607729366357
RBMXL2	3.15452440761838
TCL1B	3.32490582305553
FGF13	4.0913633907925
KBTBD2	5.92296333926499
KIF3A	3.83648555529658
DCXR	8.5559818385471
MYL9	8.12387274774805
PDIA6	5.14231634835538
CDC23	6.87666400985011
CASKIN2	4.45578373015997
PBXIP1	4.89790277376396
EHD1	4.48010112388564
NBL1	5.87443903627341
MARCKSL1	8.38321436975298
RAB11FIP5	4.236778593991
CDKN1A	5.47115931760968
NCK1	7.90587962555357
SAPS3	5.19010920213609
ZNF550	3.7573007814915
TRAF3IP3	3.26613584391291
LSR	7.80541010957211
MIS12	5.72304635439367
KIAA0774	2.85930131242866
CXorf1	3.36572264779536
CUL7	6.05565579384848
DIO1	3.24700220355774
LIPC	3.17438262452998
EIF2B1	7.0673816744401
OMP	3.32297075840102
HS3ST2	3.69459179621602
C20orf11	7.68128806929016
CTRL	3.58267825424259
GSTZ1	4.16545233575682
PAK4	6.55133592991878
CCRL1	3.11180062768105
RNF10	4.90826341861461
MAGOH	6.11152191457441
CENPB	4.93986325825669
C19orf7	7.85895468132692
JMJD1A	7.55000540565028
GATA2	3.59989060129020
HIST1H4H	3.65728758906772
CELSR2	6.74079715941787
GABRA5	3.17625321083007
STAM2	4.87164527778877
GPC3	3.66246911057246
GRP	3.01390737381662
SV2A	3.62728038369167
EBNA1BP2	7.09487374850804
TAF1C	4.5959707393906
MAGEA12	3.09985823108052
GSG1	3.01362817146039
PDGFRA	4.09173253165255
CACNG1	4.21612164177976
CIAPIN1	5.68189797721772
CSTB	11.0925039199182
FRMPD1	3.85133767770297
PTPRJ	3.02141006513017
ZNF668	3.98417278757777
PLEKHJ1	5.06631095402518
ADAT1	4.42120590900528
TMEM50A	8.98244686811029
CENPI	3.49136858953813
HOOK1	6.03196650038063
RPP21	8.19743643914506
GTF2E2	7.16297931875087
IL17B	3.39936359721434
CCNF	4.09025087767230
CRYL1	4.63914636702859
FOXH1	3.69768123266128
NFYB	4.55458943715037
KCNQ3	3.64432093586077
PPM1G	6.34039888406646
NOVA1	3.37193971984373
FZD3	5.52600795718952
NMT1	4.9508756009203
AKAP8	5.99418094211163
SOCS5	5.72534794980472
HADHA	7.1736557894504
PLEKHF1	6.2788852723079
DLG5	7.47880503854855
CFDP1	4.98272755758808
SAGE1	3.04846342569691
PGM5	3.40934069204884
C1orf144	5.63795644768416
SUHW4	4.73023274717951
TFEB	4.82505475333242
RND2	3.33950970038593
ATG12	5.58162194344096
BMI1	7.86661459094017
RNMT	4.55784882559264
MASP1	3.4045158504531
MYH4	3.43717258248896
SLURP1	3.51378577620423
KIAA0984	3.56749287059133
ASTN1	4.11909959489958
MYCL1	5.52828299825718
SH3BGR	4.41935652051428
RPAP2	4.45778327116043
FOSB	7.53451353434128
KRT35	3.18730978195829
MIA3	5.82890417090211
KIR3DL3	3.25030506901644
SEMA3F	5.90447347685695
TMEM135	5.82190289668621
SLC27A2	3.76407280081842
NDUFB2	9.86622565370152
FAM46C	3.8136494938864
G6PC	2.91837384800247
KRT33A	4.44705660758338
OVOL1	3.01100334596748
PAMCI	5.42610104992769
S100A7	3.93603418587403
MAPKBP1	4.93629250594655
CPE	6.2285150151416
HARS2	7.08933748811485
GNB1	9.01760566306426
TRIM46	3.56360349148176
UPF3B	6.62835119625725
CXCR6	3.58848578848529
C16orf3	3.38014157394105
HLA-DOB	4.04154937096707
HPSE	4.48839646427936
GSCL	3.09638364316724
POLD1	4.80415662982682
DMWD	4.26617745954467
CALD1	4.29983279487661
LCAT	3.29068262416628
SCRT1	3.02325604953853
ST6GAL1	5.67091347677972
POMC	3.43970218717724
UNC84B	5.83146710669427
NSMAF	7.75512973531453
ADSS	8.32592452198953
SKIL	3.47902382769003
HMGCS1	4.90322753426184
PYGO1	2.92264618967993
POLR3F	4.18143831283005
ZNF277P	4.99063972780575
CNNM3	5.84863392340107
WRNIP1	3.38893670829663
ALAS2	3.55069853037199
MRPL23	7.70284018533008
ST3GAL5	4.25861146242701
ZBTB7B	3.48442994164545
DHRS1	5.68929239853551
NFKBIA	10.2310991291049
CNOT3	3.99397759974625
GAK	5.82057203989356
SFT2D2	5.21000449727844
HOXA6	3.56279126659267
PSMA6	10.2089828187390
CRTC1	4.43448850335821
LY6D	3.87609703116691
CPT1A	3.80296229092959
ALMS1	5.37049984519661
LMO1	3.53162716096739
EIF3I	9.22360875940592
DCN	4.79153593164197
PRB4	4.56061749823402
MCM3APAS	4.29487423562101
SUCLG2	6.44639539974258
FOXF2	3.30393191083068
MLH1	6.41510448496623
S100A12	3.95506745567406
ABHD14A	6.75234879321971
DEXI	5.64461579535934
ACTN1	7.35850660352286
AMPD2	6.84867651743966
IFNAR2	5.65846233084332
CYB5A	7.18503782722177
TLOC1	9.4162996436458
NRBF2	4.56442514479591
MKS1	4.01001052384300
P2RY11	3.0706057804829
CX3CR1	4.77218850208196
PDE1B	3.51134887058561
KCTD3	6.33016561614835
ITGAE	6.74970977391982
SLC30A3	3.4994842563163
KISS1	4.44838744178664
PLP1	3.38674715561156
C14orf2	9.34397602917649
IFRD2	6.67108943686228
ANKRD7	3.21264406384118
XAB1	7.9048609657363
NARS2	7.59857630460303
TMLHE	3.76313778655957
SERPINB3	2.74268391729913
FAM127B	5.55212682935427
ZNF391	2.98198075943781
ABCA5	5.43950258932612
DNAJB14	4.82289598073649
TSFM	7.23158536938478
WRB	6.02636843017001
ABCC8	3.28413502350864
MAP1S	4.70864252265117
BPI	3.30314304362409
TTC4	6.11920948916181
BNC2	4.97568723879013
HIST1H4A	3.1416529954907
NDUFS3	8.62452786394419
WDR3	7.33567575589808
MAGED1	8.51903401730793
TTC33	5.12555094658693
CPN2	4.2078083855853
STMN2	3.13207527683126
PCOLCE2	3.39245985014161
ROR1	4.97170790244759
HSD17B14	4.7505406786992
SAMD4B	3.573878746934
HEXA	6.75659755005348
USP39	6.439490414739
HNRNPU	5.86670249528340
NRD1	8.94713063251156
ATXN2L	4.1099495437102
MAP2K3	5.50478686806529
FLT4	4.29243355817073
OMG	3.37478346530348
SCAP	6.96919406086264
ELA2	3.08254815850879
NARS	10.7044378233713
PRCC	5.18650163004207
ZNF675	2.95094268258163
VENTXP1	3.1037928361796
CALCOCO1	5.63708429236487
ZBTB32	4.16739946271198
RFC5	4.80485744073154
BRAF	4.59776137761598
PAX5	3.75358096365158
MGC14376	4.05456043463023
TNFSF5IP1	8.94312941779222
PEBP1	9.4548084548105
AAK1	4.23447393873475
FBXO2	6.63650846276067
RMND1	4.18610426244665
IGKV1-5	3.55661527162609
COL1A2	7.6153553997499
SERPINA5	5.10039718693789
GMEB1	4.33550798390176
AKT3	3.54758202061464
AANAT	3.04128265435684
CRB1	3.21811590745168
C19orf21	6.50363942753628
UBR4	9.18313346329075
LTBP3	5.78696382955052
AMHR2	3.53797621026352
CTTN	6.97272926722198
UTP15	3.74369369936661
C20orf39	6.02742279332997
MYBBP1A	4.84112712501736
HSBP1	8.34572264339216
PROCR	4.35946057120862
PHF11	7.83498810029752
PASK	3.89494429074302
RFXDC2	4.12156924482672
KIAA0467	4.27615011145848
NDEL1	6.25736266331358
USP8	6.11285625671307
BAIAP2	4.51065721832820
SI	3.12853891658582
ARSJ	3.68030747293203
GULP1	5.94564922416061
KCNE4	3.87048400299462
KCNS3	3.99914404645146
BAAT	3.65884985007688
DKFZp434K191	3.40579069105569
MBD1	5.69976612977471
ITGAL	3.54021224733128
WDR73	5.79340754079035
ARFGAP1	4.93025051634013
ZBTB40	4.9037015880403
CH25H	3.18339534884791
LOC81691	3.69238010131942
CYP4B1	8.5946189263236
ALPL	7.74206812534907
FOLR3	4.69012898210403
CHST3	3.62589720184143
TRIM62	4.38024133994048
MAP3K9	3.19217314486118
ABLIM1	7.52085998774139
BTAF1	5.37516116506272
MAST3	4.81907453901651
RBM35B	5.42765645477378
ANKRD25	5.06154506734531
RYBP	7.33436181515644
UQCRC2	8.19325372512406
TTC26	3.97753899892471
ZNF22	6.95832437354002
MAEA	6.7619542210645
RNPEPL1	3.91830141265738
HYAL1	3.60571698735027
PSD3	4.26943904833127
AGR2	3.70602367865251
HDLBP	6.83751129151412
GNB3	4.10786995672478
HECW1	3.55031395891353
ACTR2	7.0037856983368
HMGB1	10.2269968543646
EDG1	4.15877608198973
HOPX	6.38134900566425
ZNF304	4.12947766851858
OR12D3	3.32161986905377
METTL1	7.30662538243435
PSPH	5.55885531775631
SOAT2	3.47934312871264
RAP1GDS1	5.82537381166411
CLCA3	3.37617905618240
DARS2	5.4083439953885
CDC25A	4.66371867915057
RCN3	4.43878144833381
CREBL1	4.49259208082392
PTGER3	3.5898928349946
USP29	3.93015484726079
ARHGEF10L	5.92396558518485
ADAM30	3.31336399384063
ATOX1	7.62217551594878
KIF26B	3.58430078906252
C17orf70	5.02824636872655
STT3A	6.3310601656616
ZNF225	3.3187503483396
DNASE1	3.56391287334595
C1orf106	7.6005317051352
PTN	8.63816277364413
RAB6IP1	5.81316614189644
HECA	6.04597507626764
RAE1	7.55982820764107
TNIK	3.22902663234460
RNF122	4.73763376399547
ACTN3	3.78646566909666
SLC22A18AS	3.63073837903839
CCNA1	9.53754403735495
ELP4	4.82630204768336
FAM65A	5.76019690169538
IL26	3.26619404825912
RYK	5.76475478646151
QARS	10.0372223451110
RPL10A	12.0009536724892
LRP3	4.72516984988845
OR2S2	2.96911244846206
BID	5.41634255811379
IRS4	3.66801617906078
MACF1	5.8805987042187
CXCL14	4.0404288631429
SEC24D	4.06474736893205
LOC374395	4.36975760700851
TGFB2	3.39610667427305
CHRNE	5.63677174031084
MDFIC	3.80027923451679
HSPB8	4.93716096346246
PRDM14	3.54011597456664
MNAT1	5.05341651329484
ADD3	9.29687658853216
MBNL2	4.35341527437977
KLK6	4.86149758205316
ATP6V0D1	5.2250861997416
MTA2	3.52508369319544
TMEM111	7.88879795721122
KIAA1279	5.81205946943861
LZTR1	5.73080583741172
RAP1A	7.25972846805688
AXIN1	5.25129111824184
POLR1C	6.52117603550229
TRIO	4.79165505853998
NUBP2	6.00108102179873
ID3	5.69897855470332
TM9SF1	6.03943902340557
POU4F2	2.77079886748642
ZNF473	4.00611425124879
IQCK	5.57282290870279
MTM1	3.80975939675593
GPR107	5.01002435804482
CAPN3	3.9047250165778
FLJ14154	5.8534407277663
RECQL	5.0950774455209
AP1G1	4.97931284326882
CTNNBL1	5.36034330756965
ENPP4	4.34535651439251
PADI3	3.82340951754597
ECHDC1	5.95923893962882
RNF170	4.74772792557682
SMARCC1	6.82292942500287
C16orf7	3.89703417939558
CG018	4.10600950473485
GNAI3	6.46210369169023
KCNE1	3.25566038184239
POLG2	5.22319643726857
CD4	4.49923934687245
EBI2	3.55228763124581
IRF1	5.81002535426538
TPD52L2	6.7243289879805
PTPRE	4.28808751601638
PTK2B	3.79073785565667
SDHB	8.06178812716029
SOX4	6.53365220852741
TSPAN3	7.270154574018
RHOF	5.86065120408678
SH2D1A	3.40225848081986
PTPLAD1	4.95607256337939
DUSP22	6.88046409269
USP20	4.74711213148838
CALB1	3.23938467566278
DERA	7.15168194889682
TMEM118	4.73636961999316
MCRS1	4.74590559758888
C18orf8	4.81846895931630
FLJ10241	7.92737894671079
GINS3	3.90119881862156
C19orf53	10.3146857123146
TPP2	6.40709942520125
GJA12	4.02954774547603
PKD1	4.06500205595765
ST6GALNAC5	3.40596710071973
JAM3	4.32542116434471
CHSY1	5.81075165602046
LAPTM4A	10.0892189895241
TRPM8	3.50457110300064
MYOM1	5.12532454547578
PHKG2	5.25007139424189
EXT2	7.01057522719616
MOBKL1B	7.97310034206528
DIAPH2	4.73590665241227
DOLK	4.70964706596854
TUBAL3	3.51974433825019
CRYZL1	4.67041356393067
CLN8	4.32010805881859
PTPN12	5.05294642260917
ABL2	3.48507272057620
ACVRL1	3.59212850408966
C14orf156	8.43413531472917
CRY2	4.57241354188462
PTPRZ1	6.2632037128187
LAMP1	7.1892615898878
PNPLA4	5.80047486278682
FCGR2B	4.0587126693971
DIP2C	5.02759692711601
RXRA	4.71642554010313
MAP3K5	4.58563766125619
PDLIM7	4.07164713553296
ALKBH1	5.44541868060536
ARL14	3.21065915720316
SNIP1	3.78930826596508
CLDN11	3.65601529975170
TIMP3	4.40343220770306
CIB2	3.81981120750792
HRK	3.75199304988264
MXRA8	4.62304243458369
RGS3	4.57517624790266
SPAG16	5.04601439059479
C4orf31	3.58680600829512
FAM5B	3.92958069952078
ABHD4	5.95764355861909
ARHGEF12	5.61075452610882
CCR9	3.19531092424558
NFATC1	3.89677510630683
RAC2	4.25008701230065
GLUD2	3.2327909600774
SEPT10	5.73315924478662
UAP1L1	4.58832736980834
RPP40	6.60044731489567
SLC18A3	3.46593999908044
YOD1	3.65353721545915
RALY	8.01533507740656
TBX5	3.65895725194129
NAPG	4.02080907304394
C14orf45	4.18516746871097
RHD	3.40977263047255
HMOX2	5.07901366900349
DBNDD2	7.46153440262469
YIPF4	4.53206515356912
ZBTB22	4.86482270316436
THAP10	5.078485720423
ANKRD10	4.80355460796047
PLCG1	4.83398362646291
TAGLN2	7.94991689988516
SLC16A7	3.12462919629648
HTR2C	3.09275907619586
TSGA14	4.04155521946306
MDH1	10.4609848799589
ITGB4	4.52723155242236
DCBLD2	3.64701138415519
C5orf28	6.59615175769935
YTHDF3	7.41632142322002
FMO4	4.41179878704413
THYN1	7.39699091782095
OTOR	3.24556010460735
PGRMC2	5.52818950382573
DRD5	3.11598106505357
TMEM30B	6.70064777568659
PAQR6	4.33234706464226
UBE2I	5.72521323255943
TBC1D5	5.40017443233749
C8orf70	6.36262557138615
HRH4	3.067214247205
ANGPTL3	3.34007447161514
MYO6	5.96171745602352
GLRX2	7.92057374870997
ATP11A	3.83091891777281
MUC16	9.7695254309992
SLC25A5	9.99810023324248
MYO1C	6.81347130176378
RBM23	7.07021645040083
FAM89B	5.9991963592575
FAS	4.35779923575933
KIFAP3	4.70464667702731
NGFB	3.38698719852119
C1orf63	7.45932304659498
PERLD1	4.11196136861073
GLRA2	3.67363990486484
BTN3A2	6.15505522045195
C17orf59	3.81088204956342
HSPBAP1	6.05133923336671
CSTF3	6.5369173462523
PRKCI	8.48036471321526
OSMR	3.91439845442255
SOD3	3.83851523659030
ZNF574	5.89530531387638
CYSLTR2	3.73256421443775
RPL12	12.677473195283
WIZ	4.79031080807281
ALDH4A1	4.26445133412236
CRYAB	7.0755885001696
RNF17	3.60401043147371
NEIL3	3.8294719981241
COPA	6.69503538584561
KIF11	5.5310463361771
SLC26A3	2.99890482886079
SKP2	5.61938904869571
ZNF175	3.73479229871797
PARVA	5.7362391285573
JAKMIP2	3.04022616607494
C8orf4	5.54950161846551
PTHLH	3.26834481760483
RNF34	6.97968214161714
PKLR	3.17125728984997
PCDHB17	3.38143469345556
CD36	3.28437157771757
CCT2	7.94424718379919
PRKG2	4.49018164951557
ARF4	8.38127466837285
SIKE	3.76352847943613
ANAPC13	9.84751695691573
MBTPS1	5.39689818130594
SLCO3A1	5.06293679271825
ZNF692	7.51250333939478
GPSN2	7.46734708267486
NCF2	3.14531959362287
SH3GLB1	7.04363544515044
SLC12A6	3.77563931404285
MRPL48	8.47750259990254
HMGN3	10.0511964919755
SUPT5H	6.42454332565217
XRCC6	9.33500673233245
SOS2	4.1165021344616
PAX9	3.36828544088777
CCDC99	5.48948871452051
NNAT	4.18924575179417
USP16	6.23234524024377
C20orf42	3.55632338428557
LARS	7.8679900760598
SCML2	3.9464200604837
BCL9	6.3920287251104
ABO	3.70360706963352
TRAF3	3.78128106215106
LETM1	4.43662539040263
PLXNB1	5.35084653865535
NIPSNAP1	6.59486900761314
USP10	6.129655473457
F9	3.13902932843217
CNGB3	4.31647530905269
LIPE	3.73722670899213
C12orf52	4.8211258285717
PI4K2A	4.07268250642032
KIAA0515	5.88826982853256
MED8	5.6485295124109
TEX261	5.46970689458899
STAT4	3.44634491341002
LY86	4.20312258219427
WDR32	5.2202687897616
FLJ13611	3.79134475165685
SNRPA	8.32880419685619
ZMYND8	8.11499330938774
GATAD2A	6.51488449662768
PDXK	6.2086416022943
PTGES3	9.87686547158178
C7orf42	9.07228163169847
TAP1	7.72558614488015
CYP11B2	3.70536904161778
ETS2	4.5624666212188
C6orf166	3.7327081825456
PRMT2	4.93404931342102
PRDX1	10.5559339922935
FGB	3.76831115088481
INTS8	9.18076039250952
COX17	8.34980237777144
C16orf33	7.54021674148029
EPHA5	3.05848758774323
PIWIL1	3.44144008256539
FOLR1	10.3023933525141
FREQ	4.15327230010050
KIAA0082	5.91520093970502
TSGA10	3.6778164022612
TMCC2	4.58335574698023
TCF12	7.76334591258322
FAM130A2	3.78058231764019
MYOT	3.52793188578047
HAL	3.25760494265097
POU4F1	3.12418948192225
SNRPF	8.04748241335691
BCL2L2	4.96491817876775
CUGBP2	5.98843306640043
EMG1	9.11225893078717
PRRG4	4.52966920071254
HIRA	5.41354490692809
MERTK	4.57209487234019
BAG1	6.26942292494445
MYNN	5.99931310978134
CORO2B	3.96711585583841
ALOX15	3.43229224061872
TBXA2R	3.67745598977665
RNF144A	4.61519855708295
MARCH5	5.6472644066858
CST1	3.5337686339622
NUPR1	7.46974092241593
DULLARD	6.26807063032896
DCLRE1B	5.11639806255635
ITGA8	3.6398263378312
CCL7	4.16899461933306
TP73	3.30802983188038
PRKCD	5.95427167010666
NDUFB4	11.1647401645773
DSC2	3.54455333246386
RBMS2	3.87951136418584
GRIK4	3.31301544723057
TMPRSS6	4.15673118922035
GLB1L	4.10915490212165
COL4A3	3.18189412575093
PUS1	5.5739748724712
MYO10	5.84462857645857
PEX1	4.73135881067078
OLFM1	3.36652365961602
RBM19	4.47007743179329
RET	3.57956500271193
TAPBP	7.02422153650265
RUNX1	3.77224982753983
IL1RL1	3.35129877378464
ALX3	3.94700583486176
MID1	6.90083576729691
C14orf138	4.94411713076733
GPR64	7.2114299787669
SNX10	4.16000526054821
MYO16	3.67790810383701
DBF4	5.91772125270415
POGK	8.77551855585622
MAPK9	5.11267875504806
RIPK2	6.08544895601331
LRRC31	2.85071411797158
C8orf79	3.849240340177
CLDN7	7.11231573113562
EFNB3	4.06605616941091
GLP1R	3.54398240785386
CSTF2T	4.64322293452185
TRIM37	6.79998895268078
GRHL2	6.57976799812051
IREB2	3.87794984699242
GRSF1	5.45746580028507
CNR1	3.03533307033837
ABCC4	5.31055551002919
DLG3	4.44636106922866
ZFP36L2	5.88827354515298
VGLL1	3.76716173544538
IL1F7	3.2530650895796
NR2E1	3.74487529875384
MS4A6A	4.48593516745554
FTL	9.4978606058988
DYRK2	5.24169561490445
PCLO	3.49800918274316
ARIH2	5.12040654089662
PCNX	3.55417474584927
ANXA9	3.52613455531518
SRR	5.5060121166961
SCNN1D	3.51191295342426
NOL3	4.03889789608721
IFITM2	9.14216269459583
ARNTL2	4.12807363922325
MRPS18A	5.48001271574398
ASPH	4.86846784211185
PVRIG	3.72548733510246
CPA2	3.17199525656296
LEPR	3.73848783475717
SH3BGRL	6.40770719479987
C16orf42	4.38931085261689
C9orf6	6.37400189107638
ERN2	5.63879825340922
SYNGR2	8.89977565413215
CDKN2D	3.18374667642560
PITPNA	5.43153458565807
PRPF4B	5.61951610806438
NRBP1	5.08756724105853
SLC43A3	5.19758251798721
SLC25A22	4.83761782845043
ILK	6.9327826272409
SLC22A8	3.65049061404119
SEC14L3	3.00357023811682
MRPS7	6.92427863863588
SLC22A1	3.4102951600567
BTN2A3	4.15382908108378
RASA4	4.31511127090439
PITX2	3.04957771300920
CCNL2	7.0037522492184
GJA4	3.99137055287775
FABP3	5.27935680698022
MYBPC3	4.10745256189814
LOC728215	3.99174179410541
TRPV2	3.90472134209841
NIBP	4.9865966341814
CDADC1	3.33639827451188
ZFHX4	3.93275550911543
TFPT	5.09227969352387
TSPYL2	4.58839497153036
EIF2S3	6.54475482988182
ABTB2	4.544078776813
SOX30	3.26971711273006
VBP1	6.85955412236063
DKFZP564O0523	3.57020014076569
MORC3	5.73902530083943
BHMT2	3.24337594394509
FZD7	4.35144301694762
CDH18	3.68869969380166
CHL1	4.82789806664726
PMS2CL	4.7136325657884
TBC1D2B	4.54965860087785
FA2H	3.42952129162926
TTLL7	3.43673619227691
SPOCK3	3.60654358645755
SLC13A2	3.66443361233929
AIM1	6.285235977028
GSN	5.96462889121495
EGR2	4.8175234699704
SMARCA5	5.31259605537099
GARNL4	3.57522149790348
WWC1	6.01676714938117
PLEKHG3	4.46161071213452
PLS1	6.78078784231108
DGKZ	5.03903164857006
EFNA1	7.24956009868181
ANK2	4.14752899970427
PAGE4	3.83072679453164
SH3GL3	3.26441124367336
SENP6	5.05543023473411
AKR7A2	7.75920856673105
FKBP10	4.36323605267375
RIF1	5.27409387464766
PRLH	3.40457860582665
VLDLR	6.85444544750808
VEGFC	4.73166530506199
LARP1	8.0571047863642
SRBD1	3.91021066966088
DBT	4.75229600906482
ITGB6	3.51149558229689
CGGBP1	4.35822420787348
SLC1A2	3.68616643474455
INVS	3.57423248505482
MPO	3.58846279883939
ZBTB16	3.93483608711312
TADA3L	5.02448263310844
MOBKL3	6.27722368116057
PDGFB	3.60359148469856
CUTL2	3.1849676314023
RFX1	3.49110296526584
KLK2	3.34296715409107
VIM	10.2025994523513
REG1B	2.95067513805912
SUMO3	6.9204197357702
UQCRB	8.76332048107182
MLL4	4.22565154301605
LGALS3BP	9.68665344004133
DKFZP564O0823	3.71210513481337
MRFAP1L1	6.4736947272068
SPR	5.84785287344983
HOXA10	3.83213990242128
NGB	3.07753469766172
LZTS1	3.44577202221331
ABCE1	7.00935794535581
ARHGEF3	5.9999655170664
ChGn	4.59876585426863
CSNK1G2	5.64609721215388
SUPT3H	4.38930822645929
GABRB2	4.25288930604133
MGC72080	6.99868261353578
SLIT3	5.35002017601772
CD27	3.61652326830805
EGLN1	5.70796285740191
PEX13	4.09260505236225
MAN1C1	4.89085307764188
RWDD3	4.47763303255289
GRIN2B	3.31093972723464
HSPA6	4.34709767333888
ATP6AP1	8.34003914592242
NR1H2	3.88507408227451
PDK2	4.08231588153187
PHC2	7.20143626200483
LIN7A	3.30935658280786
SLC38A2	8.81503269416398
FAM83E	3.65093384145750
SPHK1	3.71606616585372
TRIM26	6.56267238592886
C18orf24	3.85354933098031
C15orf29	4.88852300140894
ADAM9	6.96464255062838
RUVBL1	7.28650685935318
TMUB2	4.20592431956169
APAF1	3.42716089789216
GPR176	3.81486865331920
MYH11	3.94512748199424
NEK1	4.35589800995580
MPP2	4.11040190333153
TNK2	4.26830740553625
C12orf24	5.70983771240597
MATN3	3.28284635783239
ZNF289	5.73204266257774
AGK	6.07424127688144
IFNGR2	6.80053588626874
NDUFA4	10.6427136626173
ITPR1	3.59690437279939
PKP4	6.55953311879123
DUSP1	7.09248601534975
DDAH2	7.08723669669101
ATXN3	4.63523165971459
TRIM27	6.63234750287062
LUZP4	3.87027421565197
SETD6	5.5345024919116
CDC42EP2	3.80237170293363
P2RY2	5.45993347052471
SLC45A2	3.09490273481832
RABGAP1	7.28591648761265
CHP	6.18450264914811
GPRC5A	5.39638305860486
SOX17	8.63297390406075
PAK3	3.74572376120577
ZNF259	6.07860640676537
LOC63920	4.40186802419766
TGFBR1	2.99198246168621
GBP2	6.6876692418252
MRC2	5.39837838001936
CDC42	5.95521604004627
AOF2	7.14845765214342
LRPPRC	9.58140162326918
CD97	4.73449422050307
SETD5	8.15617012552243
NINJ2	3.73554414545972
PTER	6.93242040954839
POMGNT1	5.77044855259867
RRS1	7.87781573680301
HRB	4.45492163310727
SNX2	6.51376313075364
ECGF1	4.14182182403786
ATP1B2	4.67716486300865
RBX1	8.2285062077493
LOC400506	5.63357475842139
COL4A3BP	6.4410614823721
C6orf97	3.69718595004385
GRHPR	8.45783135533105
TSNAX	8.35377344256292
TAS2R1	4.06665815087499
SEMA7A	3.33773621940831
ZBTB7A	3.90000359121476
ATM	5.3240291553073
TIE1	3.59996730824182
PCID2	5.58016366500324
HIST1H3G	5.02047287607052
EDF1	9.19016708880755
GTF2H4	4.63459715452838
NEUROD1	3.27140546321652
LRRC15	3.18224718321529
TFF2	4.66011365726102
PARP2	6.03608521928032
WDR60	4.85589919168773
IFNA5	3.61090813645072
ZNF134	4.27007513622676
GSDML	3.68381769631154
SMEK1	5.15100104978232
PCGF2	4.34422166876842
CYP2A13	4.37682846624888
TNS1	5.77342819982636
MDM1	3.90606603570726
KCNH6	3.54884165900406
SMPX	3.16747786893593
CD9	10.2395433207661
SRGN	6.23881681923681
ALDH7A1	7.56043546434095
EIF3F	10.1105860570404
VDAC3	7.17339685746843
CASP7	5.55791226303871
KCNJ10	3.11381543749004
EDEM2	6.25132825175237
CCNJL	3.8235006772261
CAMK1G	3.44203191335887
AATF	6.0143348456275
CDC20	8.31170078801408
E2F5	4.13690649535649
ACSL5	5.64044983188816
FTSJ3	5.98610112922678
PRUNE2	4.92137771095423
LYPLA2	7.03368092619962
C19orf56	8.19732919526166
FAM30A	4.00144891394067
SMAD4	3.98249099872523
AFM	3.0278516780229
ACPP	4.81915681038043
G0S2	6.25695613537618
FCHSD2	7.45575513982692
SLC4A7	4.32830307592131
RRP1B	5.97409454485712
STAT6	6.27254663918764
CCDC40	3.6970432728647
GNL1	4.89087700679038
