Hybridization REF	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_B03_464078
Composite Element REF	Signal
CYP4B1	10.1636487547763
ALPL	3.94957000146738
FOLR3	3.7364951449199
CHST3	4.35868607378517
TRIM62	4.37427803110617
MAP3K9	3.47953062960745
ABLIM1	6.5582374675746
BTAF1	5.19699916407086
MAST3	5.34670822582864
RBM35B	5.96509596974821
ANKRD25	6.63888164487416
RYBP	6.95177284908346
UQCRC2	6.50056304179259
TTC26	4.60429475256305
ZNF22	7.54987136938062
MAEA	5.94651831586423
RNPEPL1	4.45165496713164
HYAL1	3.43640210894042
PSD3	3.7846801702687
AGR2	5.37267817990982
HDLBP	6.8689062753396
GNB3	4.24084794830824
HECW1	3.42491911101819
ACTR2	8.38500528687104
HMGB1	10.4229064353533
EDG1	3.77623060191922
HOPX	5.30136920023847
ZNF304	4.29579653456715
OR12D3	3.55732240916263
METTL1	5.28132334464482
PSPH	4.69030442611108
SOAT2	3.6512332660511
RAP1GDS1	4.84162960781282
CLCA3	3.11461037616253
DARS2	4.65561620996791
CDC25A	5.02749957002192
RCN3	4.21259523508693
CREBL1	4.30334402901844
PTGER3	3.43611523622074
USP29	3.9949435444273
ARHGEF10L	5.35338108156108
ADAM30	3.20968523538643
ATOX1	7.23084957249442
KIF26B	3.5663704442892
C17orf70	5.52141617112599
STT3A	6.04392358148613
ZNF225	3.06570586978387
DNASE1	3.37865880643596
C1orf106	6.95805589283677
PTN	10.0378858970215
RAB6IP1	5.91966815302486
HECA	6.9779082276501
RAE1	7.20469769927355
TNIK	4.93987670592044
RNF122	4.6952763014484
ACTN3	3.50282379351695
SLC22A18AS	3.95270197282565
CCNA1	7.73014607454435
ELP4	5.08500280948342
FAM65A	6.23733018344511
IL26	3.49307067817634
RYK	5.35949475429401
QARS	8.96115061161683
RPL10A	11.0029432305189
LRP3	5.81250128062354
OR2S2	3.13525038726361
BID	4.8313608877993
IRS4	4.08678770198072
MACF1	6.60426567812755
CXCL14	4.41509468237698
SEC24D	3.98012031000464
LOC374395	4.0261470274429
TGFB2	3.31400563644433
CHRNE	4.91260879311974
MDFIC	5.68345503203166
HSPB8	4.69298842410949
PRDM14	3.84339339063219
MNAT1	4.38088866025242
ADD3	8.0087402864208
MBNL2	4.23864147736788
KLK6	6.29497965504092
ATP6V0D1	5.49416135032881
MTA2	3.2416601235824
TMEM111	7.30724681668473
KIAA1279	5.95688720297188
LZTR1	4.8127402978403
RAP1A	7.44818526031006
AXIN1	5.75266586589067
POLR1C	5.81980019777015
TRIO	4.85816828986758
NUBP2	7.04040060098642
ID3	4.14779463391802
TM9SF1	6.40564178399223
POU4F2	3.12056885699231
ZNF473	3.81029057622317
IQCK	5.81534606003927
MTM1	3.88727928669244
GPR107	4.3777717229428
CAPN3	3.39696048522738
FLJ14154	7.92046262480105
RECQL	5.87229518360681
AP1G1	5.78698805029838
CTNNBL1	5.46239168461136
ENPP4	5.18268379988142
PADI3	3.50520945589941
ECHDC1	5.39151146716915
RNF170	3.83150102937069
SMARCC1	6.37550376779033
C16orf7	4.63353496052925
CG018	3.88619241255127
GNAI3	5.24331346998467
KCNE1	3.55552986797061
POLG2	5.12937625801133
CD4	4.4231475916841
EBI2	3.25510048210746
IRF1	5.53265210730407
TPD52L2	6.35235559356024
PTPRE	4.16725305218351
PTK2B	3.65577581546429
SDHB	4.45066745775256
SOX4	7.02053883314171
TSPAN3	6.78042642772416
RHOF	5.71843462725182
SH2D1A	3.4485086866621
PTPLAD1	4.80218856169066
DUSP22	7.6623862021633
USP20	3.98748981456861
CALB1	3.41294088389694
DERA	8.24791216164739
TMEM118	5.31124760949814
MCRS1	4.97123304731635
C18orf8	5.40623511385516
FLJ10241	7.64414311085492
GINS3	5.05019391676647
C19orf53	10.0680907267439
TPP2	5.40515626878805
GJA12	3.85291082481539
PKD1	3.81975196828266
ST6GALNAC5	4.46544832890105
JAM3	5.02852225075385
CHSY1	5.89494438322977
LAPTM4A	9.0240128281632
TRPM8	3.75882950846501
MYOM1	3.83368499459387
PHKG2	6.31384777759688
EXT2	6.23439426605144
MOBKL1B	7.58178776475785
DIAPH2	4.87919919592794
DOLK	4.55937592346038
TUBAL3	3.73923425564090
CRYZL1	4.45382900390488
CLN8	3.67407036539761
PTPN12	4.73352493731667
ABL2	3.73533021329472
ACVRL1	3.56871356817937
C14orf156	6.6556056199225
CRY2	4.41815153658142
PTPRZ1	3.36506354450461
LAMP1	6.71902036298318
PNPLA4	5.92898970261614
FCGR2B	3.61305156834546
DIP2C	4.47057447768123
RXRA	4.9937705150936
MAP3K5	5.69232880192725
PDLIM7	4.08637452931425
ALKBH1	4.87416226823708
ARL14	5.54022312787849
SNIP1	3.63512413797843
CLDN11	3.49336074137351
TIMP3	5.41433748907828
CIB2	4.29917475273725
HRK	3.51209771618376
MXRA8	5.16046527865826
RGS3	4.95007714306126
SPAG16	7.01805700784474
C4orf31	3.30879728840292
FAM5B	3.68420092705697
ABHD4	5.35747884721615
ARHGEF12	5.58342805837295
CCR9	3.16103482683064
NFATC1	3.85239825416207
RAC2	4.49532574538687
GLUD2	3.51503397833767
SEPT10	5.70252285487462
UAP1L1	3.16525281602624
RPP40	5.62557285280342
SLC18A3	3.64903783255404
YOD1	3.29961734672365
RALY	7.32591258505999
TBX5	3.76613609493079
NAPG	4.37884782338916
C14orf45	4.45583288414501
RHD	3.32613703768558
HMOX2	5.04880064535748
DBNDD2	7.58057911922943
YIPF4	4.98742024722455
ZBTB22	4.50512245194785
THAP10	5.72035491014872
ANKRD10	4.99503889530916
PLCG1	4.50041764554036
TAGLN2	8.58616965771788
SLC16A7	4.54667512946838
HTR2C	3.01090008332875
TSGA14	3.74090192399932
MDH1	9.2347279848064
ITGB4	4.88079616155628
DCBLD2	4.40266717569341
C5orf28	6.04229945594661
YTHDF3	6.94086270561951
FMO4	4.74048508466085
THYN1	5.54165190578068
OTOR	3.14940865670509
PGRMC2	5.11864488572246
DRD5	3.39207459559976
TMEM30B	6.20799034389737
PAQR6	4.18914906023268
UBE2I	6.55736798887947
TBC1D5	5.46530470667468
C8orf70	7.67499208695534
HRH4	3.24301515584745
ANGPTL3	3.42622955782328
MYO6	5.83194977739902
GLRX2	6.34661639285246
ATP11A	3.73252653816858
MUC16	5.37036294973476
SLC25A5	9.60536286009622
MYO1C	6.22976365263781
RBM23	6.61092131194278
FAM89B	6.20079087003136
FAS	4.6418539686405
KIFAP3	4.84385378672609
NGFB	3.51212497030618
C1orf63	5.43597107925812
PERLD1	4.51548930864068
GLRA2	3.63118616099632
BTN3A2	5.56176002050832
C17orf59	3.79035237495062
HSPBAP1	5.81117622508739
CSTF3	6.10795964493596
PRKCI	6.71911815402469
OSMR	3.87306489997538
SOD3	4.03826043449081
ZNF574	7.01499096425999
CYSLTR2	4.27356897107296
RPL12	11.9901906310403
WIZ	5.1028564339524
ALDH4A1	4.12152450628553
CRYAB	5.68564729440846
RNF17	3.70071084315653
NEIL3	4.93615076819585
COPA	6.10830494036597
KIF11	6.15389400683587
SLC26A3	3.09640214289455
SKP2	5.21106779741375
ZNF175	4.56884169138294
PARVA	5.84672659954891
JAKMIP2	3.76736554341688
C8orf4	2.99048089787726
PTHLH	3.34302532284689
RNF34	6.17511731914516
PKLR	3.30988222458976
PCDHB17	3.33739882085559
CD36	3.73236547137487
CCT2	7.37187699045338
PRKG2	4.25518881834958
ARF4	7.71061633560635
SIKE	3.97151206776347
ANAPC13	8.7827318200971
MBTPS1	5.02067819780657
SLCO3A1	6.32456376214141
ZNF692	4.69292991198961
GPSN2	8.62832605168196
NCF2	3.21988091137645
SH3GLB1	5.49936454422660
SLC12A6	3.00807328018952
MRPL48	6.70885708173901
HMGN3	11.0581040588728
SUPT5H	6.30186720679209
XRCC6	8.42300508342675
SOS2	4.11229393406745
PAX9	3.43899941426295
CCDC99	5.39953766535178
NNAT	4.04367665868013
USP16	5.88516813210331
C20orf42	5.10521956450607
LARS	7.45019598244657
SCML2	4.86024293967053
BCL9	5.9567183218119
ABO	3.52660645345132
TRAF3	3.9980749182577
LETM1	4.32557268413975
PLXNB1	4.88105354407512
NIPSNAP1	5.72583792320348
USP10	6.26566039666065
F9	3.30024348237994
CNGB3	3.8037876244583
LIPE	3.78527584821743
C12orf52	4.9849722391831
PI4K2A	4.21059257503257
KIAA0515	5.25775843231683
MED8	5.23394246065393
TEX261	5.52054722766383
STAT4	3.08259379735089
LY86	4.43226216128322
WDR32	5.59119337212765
FLJ13611	3.24382422421671
SNRPA	8.75903866338457
ZMYND8	8.41795189530867
GATAD2A	7.51718013678466
PDXK	6.07366598479544
PTGES3	9.67864150668226
C7orf42	8.70848150345675
TAP1	7.35122057987408
CYP11B2	3.61248946187799
ETS2	5.854926483253
C6orf166	4.03684485567799
PRMT2	6.14210814825049
PRDX1	9.30861816841034
FGB	3.51761989382193
INTS8	7.44563324681938
COX17	7.91018614390449
C16orf33	9.0273735191026
EPHA5	3.41433581143264
PIWIL1	2.91069185752716
FOLR1	7.7065938186346
FREQ	5.4335986843756
KIAA0082	6.84253488285871
TSGA10	3.76017303930081
TMCC2	4.20186696108185
TCF12	7.1533129720234
FAM130A2	4.18950788757619
MYOT	3.00936067928453
HAL	3.12373416454319
POU4F1	3.42682906738431
SNRPF	7.69784515814593
BCL2L2	4.57626600894409
CUGBP2	4.93861629458235
EMG1	7.56460679229729
PRRG4	5.4112248128255
HIRA	4.55464400216634
MERTK	3.46916830356503
BAG1	5.39019638294321
MYNN	5.38285657887475
CORO2B	6.81600316447461
ALOX15	3.45890131430706
TBXA2R	3.99452435725544
RNF144A	4.98367697110969
MARCH5	4.84569954948443
CST1	3.12553407809125
NUPR1	4.93728167594385
DULLARD	6.42186361167083
DCLRE1B	5.14096516183662
ITGA8	3.87862675873213
CCL7	3.31092309057223
TP73	3.61777514896428
PRKCD	4.93072389465961
NDUFB4	10.4660719792624
DSC2	4.02584197306674
RBMS2	4.34464957519515
GRIK4	3.32678001911335
TMPRSS6	4.42760671494272
GLB1L	5.33022430334213
COL4A3	3.20030521447541
PUS1	5.39177208558217
MYO10	4.8927693057201
PEX1	4.46720066360307
OLFM1	3.87895766092956
RBM19	3.97560520577036
RET	3.74510300652852
TAPBP	6.80094392680713
RUNX1	4.13934462663951
IL1RL1	3.79671902830442
ALX3	3.5557293702398
MID1	8.75246711663894
C14orf138	4.15452518018874
GPR64	5.40499833400247
SNX10	6.10879370164872
MYO16	3.78525968192236
DBF4	6.20781032143281
POGK	6.53801589070515
MAPK9	4.73631810619235
RIPK2	5.75141697626952
LRRC31	3.55361347554511
C8orf79	3.73254516941367
CLDN7	5.72923341499371
EFNB3	4.61584467971002
GLP1R	3.62020964374898
CSTF2T	5.52908270045797
TRIM37	8.4053887235736
GRHL2	6.46337058042896
IREB2	3.63894780235574
GRSF1	5.50626411287986
CNR1	3.1564434321544
ABCC4	4.91246370416444
DLG3	5.15229366326676
ZFP36L2	5.52289935666025
VGLL1	5.39587389537715
IL1F7	3.00967641320100
NR2E1	2.83762052304961
MS4A6A	4.32508567803437
FTL	7.80822243649887
DYRK2	4.92200360292447
PCLO	3.54289713449293
ARIH2	4.89094777167843
PCNX	3.60174200305004
ANXA9	3.44132634828403
SRR	4.71771888132238
SCNN1D	3.48349955587000
NOL3	4.20816334680194
IFITM2	8.15895724449973
ARNTL2	5.2806532641439
MRPS18A	5.66147465619343
ASPH	4.21480689925932
PVRIG	3.72437322869758
CPA2	3.34927758375625
LEPR	3.49181469400355
SH3BGRL	7.91045819173632
C16orf42	4.6583048748223
C9orf6	6.97791634822274
ERN2	6.4711613026587
SYNGR2	7.9794337434998
CDKN2D	3.65096593345999
PITPNA	5.36354233270304
PRPF4B	5.13282900642068
NRBP1	3.99859086012218
SLC43A3	5.49565902385953
SLC25A22	4.19391542727631
ILK	6.1726046762608
SLC22A8	3.84670116172249
SEC14L3	2.92363233611699
MRPS7	6.68593639395425
SLC22A1	3.4991950567715
BTN2A3	3.82396921317246
RASA4	4.41061658287154
PITX2	3.03659286171250
CCNL2	4.36980432418562
GJA4	6.57517036068087
FABP3	3.92249139972099
MYBPC3	4.16230588356491
LOC728215	3.66230991787178
TRPV2	3.83384256799741
NIBP	5.39157833050739
CDADC1	3.63877406345987
ZFHX4	3.70193873365498
TFPT	4.93998643417221
TSPYL2	5.06508096857167
EIF2S3	4.49742489524209
ABTB2	4.47162548099679
SOX30	3.07345319442060
VBP1	8.27540373561292
DKFZP564O0523	3.83250443185002
MORC3	6.22004688352596
BHMT2	3.06586591403128
FZD7	5.50329900918206
CDH18	3.56983683856544
CHL1	3.61123726248814
PMS2CL	5.12062928580532
TBC1D2B	3.84923241667617
FA2H	3.80608749214805
TTLL7	4.33800455756188
SPOCK3	3.9051412745052
SLC13A2	3.87684805201317
AIM1	6.54538932161847
GSN	5.25850680212986
EGR2	4.53953879463998
SMARCA5	5.08110922642788
GARNL4	5.26485790287623
WWC1	7.83629465360398
PLEKHG3	4.3373713246364
PLS1	7.00913186569728
DGKZ	5.08610722406244
EFNA1	5.95653222838618
ANK2	3.99993378515992
PAGE4	3.31825234338195
SH3GL3	3.87617892519998
SENP6	6.62282332460367
AKR7A2	6.13725228212611
FKBP10	4.56531595216428
RIF1	5.03236376680416
PRLH	3.31701451659035
VLDLR	3.80575400583343
VEGFC	4.3006285004904
LARP1	7.77396477651013
SRBD1	4.40686984030039
DBT	4.82275675092371
ITGB6	3.15254681731296
CGGBP1	5.3054500427351
SLC1A2	3.65802991213672
INVS	3.48033093504674
MPO	3.48568622739279
ZBTB16	4.97174780280667
TADA3L	4.94015459624402
MOBKL3	6.28765616406738
PDGFB	3.51376385348628
CUTL2	3.09490225171792
RFX1	3.2463352706003
KLK2	3.29187075385883
VIM	11.2534137068616
REG1B	3.20590642672571
SUMO3	6.56852965381087
UQCRB	7.86219256809691
MLL4	3.92894607268071
LGALS3BP	9.46028265043244
DKFZP564O0823	4.14201588230904
MRFAP1L1	6.62590500315389
SPR	6.58847640966901
HOXA10	3.86600901840192
NGB	3.52943424792848
LZTS1	3.70250562848031
ABCE1	6.07047803545339
ARHGEF3	6.65194795400396
ChGn	3.53491622843736
CSNK1G2	6.09477035925821
SUPT3H	4.70744518337909
GABRB2	4.10801773183441
MGC72080	5.85504010904566
SLIT3	6.39282600866699
CD27	4.0576330146424
EGLN1	5.18805136038375
PEX13	3.83278950038153
MAN1C1	7.3361886274202
RWDD3	4.8117277527959
GRIN2B	3.2736100883008
HSPA6	3.84720591352522
ATP6AP1	7.26587439592168
NR1H2	4.40844027518633
PDK2	4.54912812906925
PHC2	6.90671071347292
LIN7A	3.54476614780194
SLC38A2	8.30376960191667
FAM83E	3.28100207322994
SPHK1	4.18076266845185
TRIM26	6.99473012545388
C18orf24	4.1520061031383
C15orf29	3.89183041801892
ADAM9	6.53259337511799
RUVBL1	7.00899616671198
TMUB2	4.05870556904495
APAF1	3.37655347637253
GPR176	4.28760163718378
MYH11	4.32850853053577
NEK1	5.21528977234289
MPP2	4.76157862260112
TNK2	3.82944567353791
C12orf24	4.41964623041176
MATN3	3.62731411956662
ZNF289	6.11966085458295
AGK	5.74197578529823
IFNGR2	6.68774409019088
NDUFA4	10.1030698955653
ITPR1	3.77045984464983
PKP4	6.06963365117905
DUSP1	4.81133608006478
DDAH2	6.96609904736676
ATXN3	5.2641418928798
TRIM27	5.58587314802871
LUZP4	4.12184302079844
SETD6	5.01198798073138
CDC42EP2	4.24684118799271
P2RY2	4.08093297845181
SLC45A2	3.18469059689059
RABGAP1	6.68554742185699
CHP	6.11673975832282
GPRC5A	6.66569796046899
SOX17	5.62856379503733
PAK3	6.10291424625499
ZNF259	4.58900095783511
LOC63920	5.86919318624469
TGFBR1	3.14136860800872
GBP2	6.8830038996202
MRC2	6.29459775342297
CDC42	5.67326022112997
AOF2	5.50748411573044
LRPPRC	7.29672384472152
CD97	6.56511161036792
SETD5	7.64441534146766
NINJ2	3.9243780510702
PTER	6.86920938036745
POMGNT1	5.13912490901542
RRS1	6.85172578857866
HRB	6.04507088431298
SNX2	4.69174277384361
ECGF1	4.61388712536214
ATP1B2	3.59853552943098
RBX1	7.74993048174371
LOC400506	6.12838347367866
COL4A3BP	5.55298317738368
C6orf97	4.48236632133755
GRHPR	7.72329065923465
TSNAX	6.61605520198975
TAS2R1	4.17022872904829
SEMA7A	3.53441474314885
ZBTB7A	4.06285496367349
ATM	4.44307582548745
TIE1	3.54100820293889
PCID2	4.21148092643661
HIST1H3G	4.49225283563707
EDF1	8.63376286897452
GTF2H4	5.02138464752368
NEUROD1	3.14041088270388
LRRC15	4.34256967262614
TFF2	4.09661511397363
PARP2	5.79986458474763
WDR60	4.40391011428468
IFNA5	3.31297073082847
ZNF134	3.91554480352108
GSDML	4.21754479262374
SMEK1	4.6621410348774
PCGF2	5.47395057408657
CYP2A13	3.85255265404655
TNS1	6.72363730316174
MDM1	4.19836050606316
KCNH6	3.35607202718057
SMPX	3.46456394703039
CD9	9.58892240782544
SRGN	5.19286272706648
ALDH7A1	5.4813313705077
EIF3F	9.291014538859
VDAC3	7.42793491500554
CASP7	5.57884853667709
KCNJ10	3.89446605494096
EDEM2	4.97412798832396
CCNJL	4.03389344835262
CAMK1G	3.68379617670646
AATF	5.74160893743354
CDC20	8.90666934016116
E2F5	3.70771604820545
ACSL5	6.33587294141748
FTSJ3	7.44252087060255
PRUNE2	4.50949100164162
LYPLA2	6.0730088810829
C19orf56	8.24934467835293
FAM30A	4.05143267153591
SMAD4	4.89324310404238
AFM	2.75116124435492
ACPP	3.94328469250822
G0S2	5.44592277853214
FCHSD2	6.37522945344512
SLC4A7	4.03709781133574
RRP1B	5.67396623871353
STAT6	5.85123958502291
CCDC40	3.73290201482371
GNL1	6.4905721819958
ZNF195	3.8877115763488
GART	4.80373471872938
THOP1	3.96439745465589
PER3	5.30805900435855
TRIAP1	7.2050605879698
SCARB1	3.8229477023557
ADCY8	3.71171202431628
CACNA1F	3.6675815260413
C10orf10	5.2114540417389
SFRS8	5.51551878464029
PBOV1	3.13080886535833
GOLSYN	5.04053772580273
PSG1	3.43968836585255
DHX34	4.10300184109132
CAMK2N1	4.56556477302929
FLJ20433	4.12498519259913
GREM1	3.15624621212871
NFIC	6.65677965885607
ITPR2	4.66653652397646
QPCT	3.43372359766199
PRKAG2	4.38092854682013
H2AFZ	8.70304303735944
MLLT3	4.35219877710984
CCNT2	4.17319797591242
PLK4	4.10018589659355
H2AFX	5.68356725676042
MED16	4.42664162745005
PLEKHQ1	4.91877363295228
GOSR1	5.77126881108583
BTG4	3.39251016150696
RPL30	11.9869857657732
PLOD3	6.55500412634686
ZBTB39	4.59555593863915
SHC3	3.90492801702263
HAVCR1	3.08900071971554
DYNC2H1	5.15656887969076
WASF3	4.61419579818859
DRG1	8.64698425627611
SPCS1	9.25925291590784
PRR4	4.15837346853608
KDELR3	5.20821515430644
SRP19	7.46915414047913
GABRA6	3.03846859910055
RNF5	8.15001327564993
MFSD1	7.73605823799645
KRI1	5.17309806723948
LRP10	7.3841002225295
KLHL25	4.79504094208208
PUS7L	3.67857574778697
MGMT	5.84829685133412
BUB1	3.6929431040202
RNF138	7.7113682798511
MYLPF	4.93441400213409
HOXD1	4.65347904925534
DYNLRB1	9.00875960294962
AIF1	5.01940680189988
HCN3	3.54835169510534
CSH1	4.15462561081356
MAP4K5	4.27735352864642
CHODL	4.89917978756723
EXOSC8	6.58953960191148
LASP1	8.22509620513911
SLC28A1	3.41779522642804
PLAA	5.1976769964249
KRT6A	3.32170408729292
MYO7B	4.30763552881077
SEH1L	5.7370392352578
MTNR1A	3.32926626809742
TSPAN5	4.79412033580219
MCL1	5.96808676072352
EHBP1	6.77475931594131
CDC45L	4.53125353693819
ATAD3A	4.7640154815201
PRNP	6.58349611959488
OSGIN2	3.58906338317701
DARC	3.68471020947641
SHMT1	4.35706708306453
POPDC2	3.63983395380890
CRISP3	3.23307149534364
FBXL8	3.34299820483764
TRIP13	6.08270390932491
C1orf113	4.10857645940655
NEB	3.65393447602921
ASGR1	3.65477848287538
IL6	3.7539798617251
CTGF	5.11374248393766
RAB17	5.53913265471378
JARID1B	4.74951900524711
FBXL2	6.15150172850558
PTBP1	7.53198760454522
PTPN7	4.07441164740275
BRD1	6.25533881905511
STATH	2.70947785009553
CDC7	6.56608447378767
ZNF335	4.37842637025777
SNX7	5.1946025243157
MCCC2	4.04510305567274
CPT2	5.23402669141914
CDC2	6.69710671025972
C5orf23	3.98743482021278
IVD	3.96310703984198
HEATR1	6.27209096074009
HSPC152	10.0348150793438
PSME1	8.8398366655799
STAG3	4.60831359940462
MSL3L1	5.76725096181403
MVP	5.9818712185886
EPOR	4.32781794996863
ZMYM1	4.60110291086482
BCL7C	6.4198269963702
PSTPIP2	4.8199070763635
SF1	6.36897809873389
PNLIPRP2	3.96204211214827
BCAS4	3.23088650314641
TRSPAP1	4.58404026435249
NUP210	5.02888102082596
RAB11B	3.83574530913318
ANP32C	3.23728130771049
ITGB3BP	8.3716758924745
EDG6	3.62506857374574
UBASH3A	3.72387307343103
PPAN	5.80951762817367
YWHAB	8.55781459391515
CUL1	5.16485936999232
CCRK	4.46505305303767
LY6G5C	3.86778793650212
DHX9	5.76879805552084
SLC7A2	3.31528129333263
CLK1	5.04861857648462
NCKAP1	5.0827706545277
TNFAIP1	5.10842315793305
PKN2	7.11131813819676
VDR	4.57177890937695
PODNL1	4.53660923393062
ACE	4.02693065051645
DALRD3	5.28332960104652
PSMA2	6.98761263351042
OPN1SW	3.66012149339665
CCDC131	4.77441438553548
EML2	3.89135318850082
DUSP11	6.90259215356347
DSPP	3.62695400682432
L1CAM	3.35569883861644
NEK11	6.75045634211178
DLL3	3.88390027174557
CREB3L2	9.20897076667655
GFRA3	3.48331810623439
CPA1	3.26325702019925
PPT2	4.94923540053886
FASLG	3.83109371125619
RTN4	9.11181702089298
GNL3L	4.74753126064138
NUDT2	4.75826530974601
GTPBP8	7.35661813026381
CACNA1D	3.96687522720468
PRKAA2	5.23324561342831
CD163	4.05836751882349
CD37	3.24017306733417
NBLA00301	3.30228638137173
DPT	3.56406771389346
RGS5	5.13525210977713
ACTL8	3.79200791052613
PRDM8	3.32723561082758
PRKAR2B	5.82393112966066
OPLAH	3.53990826844176
KRT14	3.20545157596294
MRPL18	8.00056278943107
PACRG	5.73655656144348
ABCG2	3.45438427089535
KREMEN2	4.25216487498182
HNRPUL1	9.49727638004914
FBXO21	6.77489069152501
GRB10	4.72298779843078
CLSTN1	7.31671835711481
TBL1X	5.35100849126018
PCDHA10	3.14256907786733
CHCHD3	7.33144524878293
LMAN2	6.23667803022294
CRKRS	4.35485521384987
INSIG2	4.57839710931617
GPR65	3.49596344524986
STXBP2	5.59528446123915
CMAH	3.38867045386415
ZNF155	4.01663318676988
DFFA	5.58738862533705
FUT1	4.33647550523514
COQ6	3.87038560429979
TSPAN15	5.73712394710024
PRPF4	6.35446516474999
PGK2	3.49832175307791
MS4A1	3.86406312678873
TMEM51	4.27644179485441
ZNF580	6.61022543629551
DDX28	4.03730580856949
BTN1A1	3.29179882493308
EZH1	3.96184690342101
TTC31	5.38218216627595
LSP1	4.55407166936341
PCAF	5.79518961174241
CHP2	3.84568950113988
WDR46	5.23849789396639
ALOX15B	3.5114170403005
CDK9	4.63111442750211
CD59	7.73801956591831
ERP29	6.26885792188803
LRRTM4	3.26410594699835
BCMO1	3.36722196365087
TTR	3.16743361282159
DDIT4	5.99998331758641
MAOB	4.62143284247947
CACNB4	3.86147552704281
PTGDS	4.33076140596703
C3orf63	6.96013816352303
BST2	3.47270323259099
ATP5L	9.32114391608957
CYP1A2	4.12809456970008
ONECUT1	3.11941421219965
NUDT9	7.11698352797953
TMEM149	4.59346726423657
STX1A	3.90164058281518
STX17	4.81917221137035
USP6	4.46630739694881
MRPL3	9.74678122953816
POMP	8.44617665495148
INPP4B	5.34669727109731
GMPPB	5.61180379592105
ALLC	3.68709734047503
BMPR2	5.94347008794855
KLF7	5.20522678200272
EAPP	6.62819409110643
AHSA1	7.34478960943553
GCC1	5.20923023574685
TIMM9	7.4383428792591
CDO1	3.72410245425157
IFI6	5.79347412291794
MGAT2	5.08336148285979
WBP5	10.3774336302391
SLC5A6	4.79817077050954
HIVEP2	4.70765191723305
KIAA0907	7.2773658741924
SUMO2	10.4899285427050
KIAA1822L	3.02803368770762
C11orf67	6.19212030644063
CTSG	3.72184141506257
TXK	3.77334207144622
GRIK1	3.21120566879448
CUL5	5.8670883810256
FRMD1	3.88224320133814
ICAM4	3.41188772679385
NOL12	3.33424477453825
FPGS	4.59439021659521
ANAPC2	4.78723173025841
SNRPA1	5.68850527287515
TAF13	3.37576716123553
KCNJ4	3.50565978106461
HIST1H2BG	4.47349977758924
SLC5A5	3.31440318158493
IL12RB2	3.12999168655663
EIF5	6.13641245985301
SYNC1	6.69557282309213
PALB2	5.7624554414543
UBL3	6.80930231798534
RNASE3	3.61679201244915
PIK3CG	2.99482540414134
BCORL1	5.73469339401557
CD5L	3.30193263673619
ZNF238	4.27234074731319
TRIM49	3.11129521155300
POLR2K	6.20494227121579
C8B	3.51655379231329
PREB	5.06355587578466
OR3A3	3.91045553830525
TUBA8	3.91475391277304
IGLV2-14	3.56692735490264
STIL	6.12948694447271
NME7	5.2807669477973
UBE2C	8.83143482625584
FHOD1	3.97012178082998
CDK2AP1	9.24919998579662
CYP3A7	3.47723206277958
DHPS	5.9107011887345
RPL5	11.4498842660110
TFDP1	5.2121488725815
TRGV5	3.442017101558
HCCS	5.53605615011561
LHX3	3.73460802254029
GTPBP4	5.72174516413826
TUBGCP2	4.59177673095528
CXorf57	4.63690269746706
SLITRK5	5.46580103331188
IRF2BP1	4.24981772172498
NDST2	4.58346249109564
