Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_D05_443142
Composite Element REF	Signal
ZNF136	6.05311485070318
ANP32A	4.23988051113078
MGP	5.48083801749793
DNAJC1	6.06407023196996
CCDC144A	3.56981563538844
ACLY	5.18498139852407
TRPC1	4.02284611009281
CYP4F12	4.03424080846334
FKBP5	3.92575887624129
SMS	6.4244965538324
MAPK7	4.42064093393455
RRAGC	6.59354659296447
PARD6A	4.37256354276047
CCDC85B	4.04275015461977
SYNGR4	3.64986607425801
WIF1	3.42890808075707
GCH1	4.78226469626652
STRN3	3.81091655776198
TMOD2	2.95136129420313
FLI1	3.51123303501075
DGKQ	3.69278702605849
MAB21L2	3.2988893075237
SCNN1B	4.16628830093816
ECHDC3	4.8419207469807
TMEM106C	8.43367151994077
CSNK2A2	5.62867369776839
GPRIN2	4.86117874550627
CPA4	3.95061391703943
RPL39	12.7850139718549
HERC3	3.44597769840172
MELK	6.59650542309359
IL15RA	5.33283954600252
HMBOX1	6.4836781538341
CUL3	5.75450587951967
PODXL	6.18409095501725
CCT6B	3.79017685115769
GPX2	3.72084814718418
ITK	3.45654154359817
CLIC5	5.58877878859844
RABAC1	5.6993122356863
YPEL1	4.50082219007959
DNAJC4	4.13277426289173
NR1D2	4.73480190978526
KIAA0776	6.47120534523118
FBXL5	6.50586738971536
C13orf27	4.62507013490802
DEFA5	3.48469102062765
TRHDE	3.20133036212222
ZNF536	3.35508246970109
MEF2B	4.48030615566841
UQCRQ	9.7558079144347
ITGB2	5.30279410997048
PTPN4	5.73533734143447
STX5	4.51287618545686
CD72	3.23202737033389
ERH	8.7412996102487
XRCC1	5.57275468896581
VEGFA	7.87633501696926
MPHOSPH1	4.26027077970938
MORC1	2.91354649423803
PARVB	3.61064561502672
ELL	3.55126492604425
SETBP1	4.42424972728051
CDH11	5.79481245650698
NDC80	6.18918450952947
GIMAP6	3.5805243762915
AREG	3.96374172179969
BAT2D1	8.06608984758536
CDS2	5.6061933904198
LIPT1	4.88250396407738
SENP3	4.31061236565104
IL1F9	3.66277201717638
GRIN2A	3.34844019066284
MAN2C1	4.99301066225581
NSUN5	5.60961601604012
SF3B5	7.04059324092429
CEP72	4.62571876316382
MYC	4.99758997305529
NRXN1	3.18841438491842
DECR2	6.03814051268145
SLC37A1	4.89624369928104
SUPT16H	5.71927809495613
MUS81	5.40583197207148
PHYH	6.63074537670042
ULBP1	3.57852863666503
OIP5	4.28915646493341
IL10RB	4.56488898667678
OTUB2	3.70375501237869
NELL2	4.92620232571125
MAPK8IP2	3.83501692700386
ARHGAP10	4.79490246729188
POU3F2	3.41290458538433
RPLP2	8.5706454550321
FGF22	3.48056181894412
PSCD4	3.59415087541364
TRAPPC6A	4.96042304989638
C21orf2	3.85107941937351
CEMP1	4.19373018126385
IL1RAPL1	3.13127404669476
LIN7B	4.21673520274681
VCP	7.15320146945203
NKX2-1	3.41836800866245
BGN	5.01992933604417
LAMA3	6.23872368518685
APOBEC3F	3.74953025771876
COCH	3.56791024890199
SCGB1D2	5.49661183404627
SP4	3.41827020128086
SLC11A1	3.68606210852264
ICAM2	4.31107988349906
C21orf25	5.31732524608937
SH3GL1	7.06655321229365
RALB	5.31705151499393
GSK3B	7.68172751204016
GNGT1	4.06060441082576
GPD1L	5.71697589063893
VPS37B	5.82384621535403
TNFAIP3	6.41706199079099
C6orf32	4.04275382776151
ATG3	6.8611809230732
KLHDC2	5.79901901350758
NDUFV2	8.2601652344936
PANK3	4.56161833255627
BLK	3.86011740592611
MATN4	3.54872938295874
GPM6A	3.8344598622151
WDR82	8.50544971950424
APOM	4.46598868374167
PKP2	3.71184800814715
C1orf135	4.27709438970278
TRIP10	6.33057227345921
HRASLS	5.30551294466651
TESK1	6.5598898081367
FSD1	3.96842941151946
SFXN3	4.89854280580657
MMP1	3.48632881526958
CA12	8.3138169232363
ZNF611	6.86853038939253
C19orf58	5.13603094493869
NCOA6	7.74539100179397
PDE6G	3.89552425111099
PPP4R1	7.78306507328855
HLA-DQA1	6.3414217727227
GCLC	5.15721353571676
MAN1A2	4.07681119428825
SEC61A1	9.05935419884576
IKBKAP	4.87965737478701
TWSG1	4.16093084183628
UPF1	5.70192794960679
KIAA1219	5.24672233509397
CTDP1	4.74217680756958
ZMYND10	3.79100197525326
WNT16	4.46230592940106
ADAMTS6	3.30549721944077
SNW1	5.97600011083228
IL18RAP	4.18955901207732
RPP30	5.92117873773066
KRT86	4.77693205899936
CDC40	4.89508088721989
SLIT1	3.8299994532004
KIAA0574	5.11653703494397
GTPBP2	5.40358901387363
SETD3	7.18483267639583
C15orf44	4.22541722385727
PRRX2	5.58845730872051
GPR110	3.40631466458803
C11orf10	10.3366103426192
MKKS	5.90245221816046
ELK4	3.57671798821427
ACOX3	3.62145643061518
ADCY1	3.49063069154969
KIAA0372	5.37287648199812
TP53AP1	4.58959594672857
RHBG	4.28837750022853
SMURF2	8.15499050140243
TP53I3	5.93749092290796
EBP	6.72719641415505
SLC22A3	3.23488509678238
TOR1A	5.81015120345514
P2RY4	3.67668551046880
TRPV1	4.47134763697322
ADAMTS12	3.7745088952188
PES1	5.29306520494605
UCP2	9.86740478312401
ATG4A	4.80609722997054
FOXG1	3.95466145401305
MAGEA10	4.46360531685184
WFS1	6.46383365554314
TRIM24	6.51080025859745
PABPN1	9.18126253011916
PROC	3.85608115117279
SLCO1C1	3.80179379698209
SLC25A30	3.4327892235907
SLC22A5	4.70390948600637
DEPDC1	4.64465418867298
KIF23	4.64444757879725
SYN2	3.64449499826987
ASPN	4.64296259392373
CENTG2	5.65210785637257
ZDHHC17	4.40274887475859
VNN3	4.15657119411847
KCNH1	4.01264414442107
PPARD	6.19147856409504
PSMAL	3.00285775517708
FLJ10815	4.6268429706353
YBX1	8.90644612397836
STK24	7.27028591488225
SPEG	4.72049216929594
STK10	4.41664678895284
ZNF695	2.65313011213977
SCTR	3.15292368077207
AAAS	4.64395777978933
SSX3	3.70700676325444
ABCD3	6.85967762006712
MTF2	6.05399811308338
FIG4	6.7227673066144
TMCO6	5.25209065006178
C9orf46	5.65925784751212
ATP6V1F	8.33861412017275
IGHMBP2	4.71190166310525
CCDC94	4.57415347335041
EGR4	3.37616554026076
DUS2L	4.50549854276815
FAM3C	6.24199987352553
DCTN4	4.38193195185504
EIF2AK2	6.28191503275314
CST4	3.89247212995691
CCL11	4.05460498034034
LMO7	4.08038930316802
PAM	7.36506341097131
NUTF2	8.32200844294439
ADRBK1	5.00284968796562
ZNF84	4.64718402412884
SLC39A4	8.2102624425907
CITED2	3.88328941939293
C12orf49	3.847794965681
GRM3	3.34022772075835
CCDC49	3.94942635611692
STARD8	3.49949873301973
FNDC4	4.53015995225124
SIAH2	4.9266156908359
CCDC103	3.2154159831539
ATP5A1	9.1807502265899
HTR7P	3.10426008950680
LALBA	3.19994561927436
RMND5A	4.56147651415073
ATP5J2	8.82173924599786
PSCD2	5.59628998077449
MMP3	4.23637060316375
ZNF409	4.11970248517762
CRHR1	3.16855552263139
WDR70	5.39527275739976
ZFAND1	5.63453888434636
CCL18	3.48526132122916
KRTAP1-3	3.26114184314607
RINT1	4.85251436517799
NRN1	3.53682275008478
SPAG5	4.98404202405057
KIAA0408	2.82650843523339
F13A1	3.7327741070703
DNAH7	3.58243937396455
SLC10A1	3.99194735422051
BRCA2	3.52230566668995
ACADM	5.7670494620382
GIPC2	3.31572367243195
OGN	3.16998125778149
RAGE	4.86500552366739
XPO6	7.15521183162726
FMR1	8.4773092760359
DUSP3	4.39979436123045
ANKMY1	3.84270846650792
CHMP2A	8.35656655150676
FAM8A1	7.82373340955797
GPR21	3.94780688546414
BBS9	4.37462415988096
UNC119B	5.80286588088813
SLC12A3	3.73281529543268
ZDHHC7	6.63451894343938
FVT1	5.68410116840681
ENTPD6	6.04873929320824
PPP1R2P9	3.73996947821119
ERCC4	3.31130665549838
MMP8	3.1087573373856
HMHA1	4.84194684491995
RAD23A	8.55072271678376
ACY1	5.5485607761285
MT1E	8.60205838379123
PPP5C	3.68196712244377
GPR20	3.58743646984844
RFPL3	3.38461685063641
GHITM	6.774880640258
SCAMP4	4.44709041693913
NARG1L	4.30526883644381
MYO9A	5.63518448844622
BLMH	4.19084180972713
NDUFB7	8.0123906155049
ADCYAP1	3.26499430679109
SP110	4.79281193564445
MIER2	4.3920713191846
KIAA0513	4.520964265987
SH3BP2	4.04511489055205
PNMA2	4.25175514621921
MAP3K7IP2	5.00819264925527
AGRN	5.23282959728117
CEP290	4.40656483797664
ANXA10	3.92350530770896
RTN2	4.24950208737252
C14orf133	5.22153505423416
PRPS1L1	3.21532206677056
PRPH2	3.63585758492577
KLRA1	2.88043466517974
IRX4	3.15563401019885
GOLGB1	7.04090706184523
GPR97	3.46365445449906
NFKBIL1	4.61678147000808
CHD7	6.1968419226604
APBB3	4.64252032570956
RPS10	10.5316262091820
HIC1	3.32580624598391
TLE3	4.47043719890626
PSMB7	8.61771720408627
IAPP	3.65150580449146
SHQ1	6.16970714030246
API5	5.00455481409345
GP1BB	4.09242068598577
FTHP1	8.27556727808612
TRIM6-TRIM34	3.32626818088079
SLC6A1	3.42331932685596
OCLN	4.01596284688142
NAGLU	4.55945061380079
PTTG3	4.59977008597817
FAM117A	5.67233577332435
SPRY1	7.67930376372636
FLJ10781	4.83716246514316
CDON	3.63347265633190
SH3YL1	7.04642296294932
IGKC	4.80252780336659
TREM2	3.7469475610644
MMP14	4.60894104866902
SERPINI1	3.99514088357564
HDHD3	5.03241102110931
DYNC1LI1	5.80051248436478
FASTKD5	5.17304925437955
TDRD3	4.91826774172361
THSD7A	5.87834358910376
NDST3	3.66010190297777
CXCL2	5.34897312113593
DHRS12	3.80750920681432
MAP3K15	6.13797142829254
FBXO9	6.23314143773817
APPL2	4.16197419762493
TNPO1	7.67609567541305
CARD10	4.33147846200057
MRPL13	5.72501721990798
SNX5	5.81082195234949
EEF1D	7.8421451546445
RAB6A	3.76652193291829
SOD1	8.61506415506188
C12orf5	3.41657424841507
PACS1	4.93998849597941
PAPOLG	3.43106829560296
CHML	3.24424811748981
SIRT5	5.727565802219
MSRB2	6.72204494949883
BCR	5.08226665999994
PUS3	5.13259652817587
CAPN2	9.03370209581797
FXYD5	5.66880558102952
TWISTNB	3.35517430318185
UBE1L	5.33623494583877
UBE1C	6.48514681224213
CHD2	3.14916332619831
C15orf2	3.45001847851637
FZD5	4.87501107415494
NR4A1	5.15303690622393
LOC339047	6.53930378704745
TRIM17	4.0984865878682
ZSCAN21	3.38167232171808
RPL15	11.2136981541325
ATP5G3	8.69050744980338
PRC1	6.84838626095068
ADAMTS8	3.45503166602090
ABCB9	4.03351794333942
HOXC4	5.63443485625006
TRAK2	5.96625759132475
STAB1	4.60589995106377
CEACAM5	3.06841141701124
MYT1L	2.97346405173445
RASA2	4.36423526683093
LRRTM2	3.27930394947664
STAG1	6.82035350359336
OSBPL7	3.73684131414984
GIMAP4	3.88573537396881
FUT3	4.63316142764237
DBI	8.8974167466494
LPIN2	5.15262866507775
PAPD1	6.24023276539339
APOOL	4.52805855373473
DIABLO	6.74599594318542
ARMC9	4.38597559112004
RPS6KA4	4.5545860414052
TRHR	3.01072306885183
SLITRK3	3.45283142209688
TGFBRAP1	4.6626169864833
FAHD2A	4.83519912931291
CNTN1	3.5961185366819
ZNF211	4.0092904498477
BBS4	4.44121032501261
TMEM181	3.01515554295375
PFDN1	7.03395291534929
MINPP1	5.14236496560937
MPHOSPH6	6.30996560474818
RGS11	3.46706704478749
HOXC10	3.71926138086156
ITPKB	5.80444548354174
HS6ST1	3.72978979117639
AKR1D1	3.46435267672639
TNP2	3.10656469755273
MEOX2	3.06150469073196
EML4	4.50350295441402
SGTA	5.50508864259007
ATP6V0C	7.84852838791008
PRPF8	6.81172814470935
PSMD6	7.80666043639792
HIST1H2BI	4.17876543850519
TMC5	5.9518479798574
FKBP3	7.46047814427275
FLJ20273	8.33802278968237
PLEKHB2	6.18207892701637
RPL28	8.32025173513797
NOX3	2.87530671166163
ZNF544	5.64105838909836
EPYC	3.42900095405614
ELAC1	3.32765871747464
METT11D1	5.70012461151517
BIN2	3.69400243449028
NACA2	4.11587425749219
RPL18A	11.6524302339538
UBOX5	4.37292004370816
TCERG1	7.80205126447821
MPP6	3.97733757748419
KRT16	4.40679070935438
UBE2O	4.47034894136681
KLF5	7.7562527294737
C9orf31	3.96696180534645
APOLD1	4.32985380894739
UBL5	9.51298803254042
ARHGAP29	6.63509911117236
TNFSF8	3.36911832146727
PDE5A	3.43781314458737
CDR1	3.34734562089871
FBLN2	3.74460434227495
C14orf104	3.28244807994646
HBE1	4.47460484529555
ROBO4	3.41962591532505
C1orf108	5.73524859874983
FOXI1	3.1580885050101
BCKDHA	4.38332368070988
RAB4A	5.67114657336585
C11orf80	4.49665498459746
MYOC	3.96029568444379
GIF	4.10594798101476
TMEM39B	4.88613909419064
RPL3	11.5323638924415
THBS1	4.30535832903131
APOO	6.28543721470234
ATPBD1C	4.39256217427711
FARSA	5.70830783516262
ARMCX1	6.26548757195043
EIF4ENIF1	4.98649594968507
CMAS	4.03292970772924
OR7E24	3.55811026806373
TNFRSF21	7.3725058886542
PLAC1	3.82080261628252
KLHL18	4.73772700117914
LBA1	4.02523505075222
MKL2	5.7519098194197
TBX3	3.14093677444054
TAZ	5.5126546351397
CRIP2	5.67336989863487
DAXX	5.92343131598683
ELMO1	5.00188215373764
RGS13	2.69719051123764
DIO2	3.68956541310432
UNC13A	5.04197474542066
TAF11	7.45040581176069
ORC3L	6.34793800786202
PRX	3.59893142011737
TARBP2	6.01668605928639
CABIN1	5.64797436791703
TRIOBP	7.3310650875001
HIST1H2AC	8.15089138212722
RBM5	5.23337947985093
TUBGCP4	4.47913882368138
NCOA1	5.71988301483618
CDK7	4.90680226261487
SSR2	8.56940309627565
IL25	3.21421460715383
CRELD1	4.37807757959263
GPR6	3.68883786398835
SNCG	4.67129701840117
CHEK2	4.98682340895103
GAL3ST4	4.45601995491483
KBTBD10	2.84188534130109
DRD4	2.99881971634562
GDF11	4.48453873029651
SEMG2	3.11165881066419
MCM2	7.81362591233751
CD247	3.67542354421047
SOX14	3.12206317359894
RBMX2	6.67414258135489
KIAA0922	4.50721999031846
TGS1	5.75251244245309
C16orf57	4.87154376230245
SYF2	6.8023066150095
MCM4	4.7658970177369
PDZD2	6.00898420271311
CEP192	5.09891300786523
IFT88	4.76730784958503
MCC	3.75759479546821
RPL9	11.8761010603871
RAB32	4.48322768043833
P2RX2	3.80265982965137
DDX43	3.59582417870362
HHLA3	5.92049588109564
ID2	6.67058040087643
UBE1	8.8520315715663
SLC24A1	4.40682832952568
ARHGAP5	5.21181998710444
C20orf23	3.88018090974390
CETP	3.38298992009034
ZNF688	4.49116059679564
APOC2	4.0519185188485
PWP1	6.32243941187731
FAM50B	4.45507708194893
PTPN6	5.41275447294055
BAHD1	4.89443284080387
GPR56	5.39592421853394
GRIK3	3.42419845997967
DGCR14	4.82133480712758
CACNB2	3.45476052074895
PDE10A	3.37823809199235
METAP2	4.87382116068806
RHOQ	5.54626734292068
MAP3K4	5.75325797022084
PDHX	6.44633973846111
RPL23AP13	4.68369842440993
MTA1	5.60501316880857
GNG11	6.46084043781129
ZBED4	3.91577956135234
CLCN3	5.18040302502266
CDK2	5.02753348545725
HCG9	3.48037173996116
SLAMF7	4.21704669414399
CDC37	6.44356708480673
ZER1	4.27036904846794
GRK4	3.52413874532757
PRPH	3.81962851293584
PPP2CA	6.69525314640521
LRP12	4.40959953398867
POLR2A	4.11320562943243
SEC14L2	4.02400792298496
OGFOD1	4.92109772388367
DKFZP586H2123	3.4677598870258
MC3R	3.39274217377303
NOL5A	6.08092826303495
PHEX	4.23130923314131
HIST1H2AB	3.79925246717618
C20orf117	4.53610881130963
POLH	4.76042870178007
DDX17	8.48695442795123
CAMTA2	5.00544671486486
PLEKHA2	3.87689085132948
SNAPC2	4.15488731562465
FILIP1L	5.4994981247578
PDE4DIP	4.07905013950062
LRRC1	5.3518328057574
SCN7A	3.1728642081352
GAS1	5.89816044479819
DGKA	4.10802698722309
PEG3	4.51214619439891
NADK	4.58495986365143
SGSH	6.14310103631207
CXCL10	4.39491284377864
GALT	4.48223631593725
MCF2	3.04113741010323
ZMYM4	6.68611747932168
ZNF263	5.51371000891348
STK32B	3.70678781933269
KIAA0888	3.92596265000727
TACSTD1	9.81101880306107
ATP6AP2	6.70461354107259
TYR	3.73229414492284
GDPD2	4.01908758972286
ABHD10	7.06462929991333
TACR3	3.30239558390066
SLC35C1	4.39278422282098
KIF1A	4.21410015231877
VCAN	3.87475486224319
HERC5	6.37466727091121
UBE2A	7.39782593099065
SYDE1	4.14681056427069
ELA3A	3.17710834593210
TM9SF3	8.47519931244953
HAO2	3.54116682134549
RNH1	6.82923747946686
MAFG	5.81803853218065
BICD2	5.76050900578155
C14orf43	3.45157674581821
CDH7	2.99233253841845
JUP	7.15957219546511
SHANK2	3.98036292392457
OSBP2	3.85073271424761
ACOXL	3.28104892386993
DAK	4.26095354966415
CBX3	8.83037419584529
C3orf58	4.09085447688038
RBMXL2	3.21651970901051
TCL1B	3.69997184947361
FGF13	3.61670138980231
KBTBD2	6.2112610810577
KIF3A	3.85272351288067
DCXR	6.9603283002629
MYL9	5.81539639163169
PDIA6	5.01195199222944
CDC23	6.30564973298386
CASKIN2	4.35549103677807
PBXIP1	5.32672078025039
EHD1	5.11875592337565
NBL1	6.36671894138772
MARCKSL1	9.17172304835196
RAB11FIP5	4.47459024039683
CDKN1A	6.43390910131074
NCK1	7.35232353110186
SAPS3	4.37613585779239
ZNF550	3.36234879718039
TRAF3IP3	3.37069831389531
LSR	7.03047889142118
MIS12	5.41363903270590
KIAA0774	2.83861073612925
CXorf1	3.57316164707414
CUL7	5.50291045073900
DIO1	3.23214260809914
LIPC	3.29180177521345
EIF2B1	5.9372639828562
OMP	3.42452333569009
HS3ST2	4.1873288131707
C20orf11	6.39271034143569
CTRL	3.54283881791342
GSTZ1	4.94332726491436
PAK4	5.85983380156653
CCRL1	3.11750788170406
RNF10	5.36298908292559
MAGOH	6.4366786322736
CENPB	5.00445657532457
C19orf7	7.89424538401199
JMJD1A	6.72627013898448
GATA2	4.02654083393378
HIST1H4H	3.74948985070775
CELSR2	6.53722065228277
GABRA5	3.12366549936748
STAM2	4.48206960626449
GPC3	4.06955072611431
GRP	3.07958260144494
SV2A	3.84642944627971
EBNA1BP2	7.6935259862323
TAF1C	5.29582343369438
MAGEA12	3.20503507534154
GSG1	3.11568776173835
PDGFRA	6.22006652131596
CACNG1	4.50579883613684
CIAPIN1	4.62111296717244
CSTB	9.51888674992835
FRMPD1	3.61318525851062
PTPRJ	3.28834356142624
ZNF668	4.21891689136389
PLEKHJ1	4.6898868855058
ADAT1	4.62175108212294
TMEM50A	6.20334352179635
CENPI	4.30231664650211
HOOK1	6.58348154351569
RPP21	8.13754655004062
GTF2E2	5.66111644559142
IL17B	3.19500056318853
CCNF	3.84569964518262
CRYL1	3.68620865479041
FOXH1	3.32669760512586
NFYB	4.18147865338134
KCNQ3	4.24164994148457
PPM1G	5.64214900212242
NOVA1	3.21059911448898
FZD3	5.3257853888844
NMT1	5.2681143324169
AKAP8	5.76924736014696
SOCS5	4.49071171969107
HADHA	6.71015533041079
PLEKHF1	5.65278065304779
DLG5	7.07343913803732
CFDP1	5.6165132847775
SAGE1	3.02094417401482
PGM5	3.54575706469936
C1orf144	4.50253756923443
SUHW4	3.84089689392428
TFEB	5.05272043946513
RND2	3.52308295720790
ATG12	5.77279036564982
BMI1	4.84210658856037
RNMT	4.84921571035712
MASP1	3.25804954311151
MYH4	3.24270573325483
SLURP1	3.438873561353
KIAA0984	3.36435511000493
ASTN1	3.37778390021497
MYCL1	5.09288454105024
SH3BGR	3.73691076505524
RPAP2	4.26927880525337
FOSB	3.97610424072425
KRT35	3.41739903701075
MIA3	4.63823493103516
KIR3DL3	3.17386939622434
SEMA3F	6.31840654883452
TMEM135	5.64647751918422
SLC27A2	3.92951812527586
NDUFB2	8.26671134881393
FAM46C	3.84618092674132
G6PC	3.01621659917244
KRT33A	4.26265132094998
OVOL1	3.23468720597128
PAMCI	4.63186401074722
S100A7	3.76180766510991
MAPKBP1	6.16440566178458
CPE	4.75091732194338
HARS2	6.07557234290417
GNB1	7.0498131608279
TRIM46	3.59050458868080
UPF3B	7.40519600952293
CXCR6	3.62115243832147
C16orf3	3.55030785191392
HLA-DOB	4.25907443564614
HPSE	4.86979704752708
GSCL	2.87308612123511
POLD1	4.94980338353238
DMWD	4.36841440700354
CALD1	5.69399329190719
LCAT	3.65489634665916
SCRT1	2.97520835546607
ST6GAL1	5.63405789929354
POMC	3.68324908551288
UNC84B	6.09299935279539
NSMAF	6.55033333672194
ADSS	5.90626361702357
SKIL	3.48516106492887
HMGCS1	5.46767706200046
PYGO1	2.84376955787251
POLR3F	3.95099846296722
ZNF277P	6.08910306811544
CNNM3	5.49102085777251
WRNIP1	3.83495098144938
ALAS2	3.57262009005782
MRPL23	7.29692838615252
ST3GAL5	4.28279631404214
ZBTB7B	3.37019131316536
DHRS1	5.41676248549521
NFKBIA	9.8191619765536
CNOT3	3.78248117977452
GAK	6.27802712887607
SFT2D2	4.37109742999599
HOXA6	3.36545861542228
PSMA6	9.39302889514679
CRTC1	4.4024799529029
LY6D	3.46174820893473
CPT1A	3.44664843586521
ALMS1	6.53615364297351
LMO1	3.76278520079722
EIF3I	8.22055354157165
DCN	7.40449025379233
PRB4	4.70963686520089
MCM3APAS	4.81541867379535
SUCLG2	5.87905098818877
FOXF2	3.03988074613691
MLH1	6.74499516023289
S100A12	3.53485390843053
ABHD14A	5.44761120798189
DEXI	5.27384638293572
ACTN1	6.993102944045
AMPD2	6.53233273705677
IFNAR2	6.65361779145717
CYB5A	5.90140664326315
TLOC1	9.24227179036024
NRBF2	4.36945610508028
MKS1	4.37748764566778
P2RY11	3.48393014599769
CX3CR1	4.13063183089914
PDE1B	3.59383970669027
KCTD3	4.92661170977522
ITGAE	5.12422167223542
SLC30A3	4.27434587430373
KISS1	3.65262104404039
PLP1	2.96302914064888
C14orf2	9.02509950593973
IFRD2	6.24731505280862
ANKRD7	3.62962909825135
XAB1	6.6559215410399
NARS2	4.94560100530774
TMLHE	3.39164650170104
SERPINB3	2.83349883702647
FAM127B	6.90029442829763
ZNF391	3.12936257883916
ABCA5	4.9470012852081
DNAJB14	5.9266963049511
TSFM	5.71017088884746
WRB	4.87343707184383
ABCC8	3.31625445886008
MAP1S	5.00303144674585
BPI	3.16889334825777
TTC4	5.79545271948985
BNC2	5.22919067540576
HIST1H4A	3.42248046505964
NDUFS3	7.51398752184245
WDR3	6.92320650658132
MAGED1	9.35507386421448
TTC33	4.52139364513164
CPN2	3.49593600605189
STMN2	3.37793716622204
PCOLCE2	3.7977563056643
ROR1	4.55571146881683
HSD17B14	5.54677814710305
SAMD4B	3.57346066499114
HEXA	6.88459573004354
USP39	6.13748838919727
HNRNPU	5.68967129899067
NRD1	7.68146105284777
ATXN2L	4.09539460811639
MAP2K3	6.01090486258921
FLT4	4.47639740172034
OMG	3.09787749616999
SCAP	6.76616511725716
ELA2	3.13074053608722
NARS	9.36477121050873
PRCC	4.8139681494682
ZNF675	3.33013620325341
VENTXP1	2.9794087966627
CALCOCO1	5.47791115067834
ZBTB32	4.02997717814363
RFC5	4.50653882454540
BRAF	4.76465234719983
PAX5	3.89211132374168
MGC14376	4.36645469108962
TNFSF5IP1	9.68881023100962
PEBP1	8.77677727985039
AAK1	4.13256719121453
FBXO2	4.14137250624239
RMND1	4.41301799905806
IGKV1-5	3.54906077786588
COL1A2	9.71512443829779
SERPINA5	3.97098345328452
GMEB1	4.53836325525593
AKT3	3.29438320486423
AANAT	3.02803621780092
CRB1	3.08325872631131
C19orf21	5.81964556540816
UBR4	7.14585955486852
LTBP3	5.1922664729559
AMHR2	3.49008810190529
CTTN	6.6446875207213
UTP15	4.14771887648592
C20orf39	5.97661717400933
MYBBP1A	4.66625488949829
HSBP1	8.3103201593909
PROCR	4.73599205033723
PHF11	7.1018215061652
PASK	4.69287129110437
RFXDC2	4.53165523835475
KIAA0467	4.01732700565472
NDEL1	5.80776192300801
USP8	6.04461774201169
BAIAP2	4.21451004249552
SI	3.11804519806293
ARSJ	4.43329788038285
GULP1	4.01196034982888
KCNE4	3.99463242374371
KCNS3	5.65959833792104
BAAT	3.61653414915593
DKFZp434K191	3.38947287729478
MBD1	4.82644336039131
ITGAL	3.95404513526431
WDR73	5.79463152577106
ARFGAP1	5.14911462731741
ZBTB40	4.59381235800632
CH25H	3.79102165554561
LOC81691	4.64742120566962
CYP4B1	7.27059817576632
ALPL	4.30401507836575
FOLR3	4.07120046483181
CHST3	3.99861883434223
TRIM62	4.28856633184749
MAP3K9	3.48996699526971
ABLIM1	7.65977666315825
BTAF1	5.41044061145707
MAST3	4.80391904295729
RBM35B	5.40345171188621
ANKRD25	6.99427746573785
RYBP	7.43839542320888
UQCRC2	6.41072603661486
TTC26	3.85406301522787
ZNF22	6.01088437993294
MAEA	6.4123897198845
RNPEPL1	4.35771911173997
HYAL1	4.19528373652116
PSD3	4.80737172712161
AGR2	7.05918567228727
HDLBP	6.77400641472474
GNB3	4.0321843208783
HECW1	3.40973469861463
ACTR2	7.95655039570646
HMGB1	10.2403946657439
EDG1	3.45966261974709
HOPX	4.2959993864478
ZNF304	4.14423050537044
OR12D3	3.48369734072988
METTL1	5.11614721206469
PSPH	5.50104143304643
SOAT2	4.03117433210659
RAP1GDS1	4.72913205342413
CLCA3	3.09400533848256
DARS2	4.41971103105527
CDC25A	4.62033405767452
RCN3	4.08230386058665
CREBL1	3.980129987446
