Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_G01_491276
Composite Element REF	Signal
LBA1	4.13098854804214
MKL2	7.8902472040628
TBX3	3.26574208060564
TAZ	5.39132252871315
CRIP2	7.52963798708017
DAXX	5.08358920944095
ELMO1	6.02920464660014
RGS13	2.70068502392161
DIO2	3.51070646923698
UNC13A	4.46412629025375
TAF11	5.4946019536967
ORC3L	5.54470012534957
PRX	3.55163539871773
TARBP2	6.34947035435727
CABIN1	6.12131107011975
TRIOBP	6.54847340793529
HIST1H2AC	8.32236720295293
RBM5	6.37736835889763
TUBGCP4	6.07959676085013
NCOA1	6.52301629400018
CDK7	6.34856418952699
SSR2	9.60622863980392
IL25	3.31418574875492
CRELD1	5.70290357965323
GPR6	3.26628785671021
SNCG	5.09719097572489
CHEK2	5.63279999879174
GAL3ST4	4.79073338200658
KBTBD10	2.89063268821863
DRD4	3.01580686571777
GDF11	4.49067952929758
SEMG2	2.79901160009232
MCM2	7.03850996049425
CD247	4.06411283994826
SOX14	2.92803080456849
RBMX2	5.73553144057258
KIAA0922	4.57219632215189
TGS1	5.88514233884953
C16orf57	5.41803363443731
SYF2	7.13127655908338
MCM4	6.28743677593139
PDZD2	6.59522924889215
CEP192	5.42799793826006
IFT88	5.15714104749982
MCC	4.05118769466029
RPL9	11.8694846526460
RAB32	5.68933911328563
P2RX2	3.87497834683729
DDX43	4.29827992648687
HHLA3	5.50255735670959
ID2	7.30591631465153
UBE1	9.5715308108652
SLC24A1	4.19395121069661
ARHGAP5	6.90866748049109
C20orf23	4.90069179242535
CETP	3.24148658171883
ZNF688	4.54835381193794
APOC2	4.66945095729991
PWP1	7.09688417824573
FAM50B	3.97273268487559
PTPN6	5.90222466764846
BAHD1	5.38535451358192
GPR56	7.53037371049333
GRIK3	2.93047504299743
DGCR14	4.75441688087841
CACNB2	3.23504891346785
PDE10A	3.0650730775045
METAP2	5.80537615828509
RHOQ	6.05218244720965
MAP3K4	6.93167956240417
PDHX	7.68191705948716
RPL23AP13	4.09940319496533
MTA1	6.3429603743632
GNG11	6.14442626273368
ZBED4	4.10694561995613
CLCN3	6.43723253612854
CDK2	5.12494765703448
HCG9	3.67340214245102
SLAMF7	4.65921700939915
CDC37	5.46886376657278
ZER1	4.59680203020283
GRK4	3.29403144446939
PRPH	4.50791788790727
PPP2CA	9.1598460899854
LRP12	3.81435832597637
POLR2A	4.25349406735813
SEC14L2	3.03766943837382
OGFOD1	7.55177114838176
DKFZP586H2123	4.17530466581835
MC3R	3.27366656922578
NOL5A	7.58564820455163
PHEX	4.11104187972848
HIST1H2AB	3.75264871757383
C20orf117	5.21503494691575
POLH	4.37588538764797
DDX17	6.83390200334135
CAMTA2	5.42441466746113
PLEKHA2	4.35287765332587
SNAPC2	3.70922625071424
FILIP1L	6.71802556850656
PDE4DIP	4.20915079317856
LRRC1	6.95956433079284
SCN7A	3.02665750295069
GAS1	6.0337598906546
DGKA	4.00982417617204
PEG3	3.36283649412906
NADK	4.63517230782121
SGSH	6.56127127811718
CXCL10	7.42770082279037
GALT	5.13271951728543
MCF2	3.05689499501135
ZMYM4	6.03437146678012
ZNF263	7.0701538726193
STK32B	4.28720283789189
KIAA0888	3.99607035289528
TACSTD1	11.2795947126255
ATP6AP2	7.144544980214
TYR	3.48419315968228
GDPD2	4.22421855620241
ABHD10	6.00130974111708
TACR3	2.97281943798698
SLC35C1	4.11942561123655
KIF1A	4.40228737041103
VCAN	4.14494820439495
HERC5	6.4843532314956
UBE2A	8.26723903872043
SYDE1	3.93601225260329
ELA3A	3.39517219464581
TM9SF3	9.541394199133
HAO2	3.69637595041073
RNH1	7.0420447380759
MAFG	5.81579018793865
BICD2	6.0817616768095
C14orf43	3.50275412413258
CDH7	3.09745864664291
JUP	8.3439704736883
SHANK2	4.74681494832269
OSBP2	3.50020706244736
ACOXL	2.85690096690786
DAK	4.58472434242091
CBX3	9.20860112119897
C3orf58	3.89769804383914
RBMXL2	3.21327156658654
TCL1B	3.48678912171952
FGF13	4.48112254161179
KBTBD2	7.87336018547423
KIF3A	4.15961499972326
DCXR	7.75937265892257
MYL9	7.25514112033272
PDIA6	7.3206808880993
CDC23	7.76864704483289
CASKIN2	4.53980724337843
PBXIP1	4.8885679639821
EHD1	5.60332921325561
NBL1	6.4210457395912
MARCKSL1	8.43722059640747
RAB11FIP5	5.18264622058262
CDKN1A	5.4325208740493
NCK1	5.65223917976503
SAPS3	5.90192740851023
ZNF550	3.27554795518022
TRAF3IP3	3.19269164149368
LSR	7.19572318357082
MIS12	7.18250044000667
KIAA0774	2.86227166021142
CXorf1	3.54314654702582
CUL7	5.02698382218093
DIO1	3.02684759751949
LIPC	3.43112697277185
EIF2B1	7.34101992765946
OMP	3.38622550003983
HS3ST2	4.65897086722526
C20orf11	7.6307138314159
CTRL	3.07430988488017
GSTZ1	4.65171447128263
PAK4	7.2863477958581
CCRL1	3.03284094736186
RNF10	6.06018762891105
MAGOH	6.40223922077101
CENPB	6.26863694108041
C19orf7	9.000750680918
JMJD1A	8.4811427482064
GATA2	3.90484176828733
HIST1H4H	4.41654603006242
CELSR2	7.20292611322232
GABRA5	3.06059946358675
STAM2	4.20798364371183
GPC3	4.65643992095159
GRP	3.17171129170857
SV2A	3.81854668195818
EBNA1BP2	7.17600996773457
TAF1C	4.64912502097014
MAGEA12	3.56790108342462
GSG1	3.16515542320007
PDGFRA	4.78021874858018
CACNG1	4.16021628070846
CIAPIN1	7.15903226006916
CSTB	11.0271431566401
FRMPD1	3.45929139905854
PTPRJ	3.03051037952040
ZNF668	4.55036070009296
PLEKHJ1	5.22003758132161
ADAT1	6.03835170907524
TMEM50A	7.73099287944457
CENPI	4.08590808996197
HOOK1	6.33986359157329
RPP21	6.57701223491769
GTF2E2	7.11792744938766
IL17B	3.17795400501643
CCNF	4.80336560541695
CRYL1	4.55838053902187
FOXH1	3.21301964864282
NFYB	4.911592772456
KCNQ3	4.05702163394561
PPM1G	6.79398673215856
NOVA1	3.21153796192648
FZD3	6.72830128421229
NMT1	5.39617959783457
AKAP8	5.77988373536581
SOCS5	5.54222103685417
HADHA	7.06556224206877
PLEKHF1	6.20311556057037
DLG5	8.4824916374238
CFDP1	5.65151532981351
SAGE1	3.12731616081626
PGM5	3.36306316491745
C1orf144	5.06182618909062
SUHW4	4.82636392825281
TFEB	4.10057684762433
RND2	3.15902748506702
ATG12	6.34587894743481
BMI1	7.60625270379264
RNMT	4.72623874349847
MASP1	3.32900246065929
MYH4	3.05086829919354
SLURP1	3.18954981281698
KIAA0984	3.35928441493951
ASTN1	3.53368939440687
MYCL1	4.53162097435095
SH3BGR	4.82820303256631
RPAP2	4.94928519036662
FOSB	7.74667883849021
KRT35	2.9357823826536
MIA3	5.03256420858825
KIR3DL3	3.04514589414177
SEMA3F	7.33641502861782
TMEM135	6.7095717678818
SLC27A2	4.87656771787752
NDUFB2	8.93963041449775
FAM46C	5.4383807009425
G6PC	2.90939899348861
KRT33A	3.8344895674804
OVOL1	3.65106811927891
PAMCI	5.9453230011213
S100A7	10.6559784082266
MAPKBP1	5.98563055450117
CPE	7.32545767328678
HARS2	6.11216903210776
GNB1	8.24772054010677
TRIM46	3.29648286583032
UPF3B	6.61805284858825
CXCR6	3.71273993327459
C16orf3	3.19912384289544
HLA-DOB	4.93173284686858
HPSE	3.77487862999619
GSCL	2.78864914131225
POLD1	5.12670856842422
DMWD	5.25085902776244
CALD1	5.72298529776735
LCAT	3.45197107888148
SCRT1	3.04688685958315
ST6GAL1	5.17403419182913
POMC	3.08254588464971
UNC84B	6.04672036682539
NSMAF	7.4886741087758
ADSS	8.05580653306844
SKIL	3.12860341732884
HMGCS1	5.7950833640539
PYGO1	2.95968026517023
POLR3F	5.4731809150223
ZNF277P	6.44501648821544
CNNM3	5.63407164078299
WRNIP1	3.0905264616498
ALAS2	3.52483376782380
MRPL23	6.48256266145298
ST3GAL5	4.39171152353035
ZBTB7B	3.57925585166056
DHRS1	6.96588563254216
NFKBIA	10.5586396666062
CNOT3	4.29936147771531
GAK	5.94731321548244
SFT2D2	5.84479185379588
HOXA6	3.43100387552801
PSMA6	10.7084695052287
CRTC1	4.32672091738019
LY6D	3.6609950644486
CPT1A	3.56743542375615
ALMS1	6.3029073170323
LMO1	3.42328072349395
EIF3I	7.78727876721275
DCN	4.94037731806785
PRB4	4.86392592398487
MCM3APAS	5.19398203183877
SUCLG2	6.04888111413998
FOXF2	3.47697704436035
MLH1	8.03181880105586
S100A12	3.9476763504381
ABHD14A	7.00603838314824
DEXI	5.93428890953269
ACTN1	7.98262024926843
AMPD2	6.14200481623396
IFNAR2	6.5927485478144
CYB5A	7.45915541933254
TLOC1	9.2117141041781
NRBF2	5.38164882466704
MKS1	4.55506569905074
P2RY11	3.13022332778507
CX3CR1	4.39391057628724
PDE1B	3.3726493554352
KCTD3	5.25742035941198
ITGAE	6.70825478322434
SLC30A3	3.93707823724647
KISS1	3.17717786043974
PLP1	2.89543928743837
C14orf2	9.31784109423429
IFRD2	7.63763568318304
ANKRD7	3.22138105462453
XAB1	8.07331131673231
NARS2	7.36941842954987
TMLHE	3.58209143380446
SERPINB3	2.85809087006605
FAM127B	5.72272291240967
ZNF391	2.83919513636734
ABCA5	4.51441428650801
DNAJB14	5.16740145354773
TSFM	6.76875021026222
WRB	7.36359098927992
ABCC8	3.45481686192938
MAP1S	5.5501803036677
BPI	3.20804453980983
TTC4	6.08868150129309
BNC2	4.36192517230636
HIST1H4A	3.32780753598808
NDUFS3	8.52571530579518
WDR3	7.11784852228483
MAGED1	9.30463332116652
TTC33	4.55541682394206
CPN2	3.81491890380758
STMN2	2.9209441302127
PCOLCE2	3.6996883022717
ROR1	5.47794177497467
HSD17B14	4.44599360583553
SAMD4B	3.55314552482661
HEXA	7.85303632068084
USP39	7.27987195993396
HNRNPU	5.63934247527419
NRD1	7.80198044083649
ATXN2L	3.93743300135694
MAP2K3	6.66940662192863
FLT4	4.68271142977142
OMG	3.43789465489067
SCAP	7.6264179026021
ELA2	3.01644990304686
NARS	10.1508707797873
PRCC	6.6268036548708
ZNF675	2.84961059597846
VENTXP1	2.95850377542522
CALCOCO1	6.2422444555838
ZBTB32	3.56054590019902
RFC5	5.25053726029183
BRAF	5.00514444901046
PAX5	3.70185341059904
MGC14376	4.93074049527368
TNFSF5IP1	9.63578774362746
PEBP1	9.16192300852599
AAK1	3.93011964666338
FBXO2	3.93221574337673
RMND1	3.86172852414268
IGKV1-5	3.74228784622646
COL1A2	9.62513949341308
SERPINA5	5.29777564316761
GMEB1	4.58529415980188
AKT3	3.43006084464648
AANAT	2.91874233835488
CRB1	3.10680380399581
C19orf21	7.20667412807037
UBR4	7.96804315437463
LTBP3	6.94737912520196
AMHR2	3.65016780270199
CTTN	6.3628431810928
UTP15	3.48790392755592
C20orf39	4.64939719040240
MYBBP1A	5.37274299966604
HSBP1	7.9608208950754
PROCR	3.79423111726518
PHF11	4.47275453991985
PASK	5.8086873195598
RFXDC2	4.64409634011824
KIAA0467	4.01578475142888
NDEL1	6.37335611955253
USP8	7.68265903538423
BAIAP2	4.47397595816143
SI	2.70226644569089
ARSJ	3.33339110033058
GULP1	4.78545905356871
KCNE4	3.66652991448597
KCNS3	4.96642183892675
BAAT	3.30620579771488
DKFZp434K191	3.17987295660054
MBD1	5.7798733181623
ITGAL	3.64423961885329
WDR73	7.23105722185036
ARFGAP1	5.7667746534429
ZBTB40	4.92219093640161
CH25H	3.16724861062774
LOC81691	4.35135283295872
CYP4B1	6.60780742584905
ALPL	4.97905129425148
FOLR3	3.94238698085969
CHST3	4.52453358500891
TRIM62	4.0610812450393
MAP3K9	3.21977517538888
ABLIM1	7.91663029535063
BTAF1	7.72591019345706
MAST3	4.50705674801022
RBM35B	6.22915208734735
ANKRD25	5.85300470970081
RYBP	7.46544347114089
UQCRC2	7.96925344437928
TTC26	4.22855171203073
ZNF22	8.11090221770932
MAEA	7.20998591154106
RNPEPL1	4.16730007057325
HYAL1	4.22041301789434
PSD3	4.3287432608628
AGR2	9.06774420271322
HDLBP	7.06811057716255
GNB3	4.22872622965998
HECW1	3.68783889966412
ACTR2	7.95820540902698
HMGB1	10.5811134438119
EDG1	3.91341263946599
HOPX	6.32209951700909
ZNF304	5.26882651841022
OR12D3	3.48484231172886
METTL1	6.40115972652651
PSPH	4.91802164703982
SOAT2	3.49205487519539
RAP1GDS1	4.87416573989381
CLCA3	3.05621416157344
DARS2	5.83866584023773
CDC25A	4.98289446577775
RCN3	4.1522446056638
CREBL1	3.90841726866574
PTGER3	3.41438523663611
USP29	4.09377506013693
ARHGEF10L	5.45715702885564
ADAM30	3.08028340657825
ATOX1	7.98867272648029
KIF26B	3.41851406392060
C17orf70	4.67156611712248
STT3A	7.25975130785525
ZNF225	3.25290705855319
DNASE1	3.30779893174229
C1orf106	6.60574049479661
PTN	4.56565866531378
RAB6IP1	6.86542074987362
HECA	7.04568035128258
RAE1	8.09789147715354
TNIK	3.77186118749294
RNF122	4.71562313196190
ACTN3	3.49766280445409
SLC22A18AS	3.98321265172104
CCNA1	3.8939877531051
ELP4	6.13234439910011
FAM65A	5.63217330014536
IL26	3.2327632987164
RYK	5.45037132481503
QARS	9.73744479582366
RPL10A	11.5000197976196
LRP3	5.66477906715653
OR2S2	3.27840975488378
BID	6.43676783024106
IRS4	3.60445007026327
MACF1	6.79968646013082
CXCL14	4.94898410937437
SEC24D	4.4999741937376
LOC374395	4.00157226825669
TGFB2	3.1466373469989
CHRNE	5.42800880406017
MDFIC	5.21127771917702
HSPB8	3.95206765935434
PRDM14	3.85876625579829
MNAT1	6.1853441375388
ADD3	9.51169282329643
MBNL2	4.21387032568249
KLK6	10.1791566298446
ATP6V0D1	7.41706392288137
MTA2	3.50895872355042
TMEM111	8.59895594677537
KIAA1279	7.58238585017071
LZTR1	6.18858643116912
RAP1A	7.80925108630747
AXIN1	6.24989032810756
POLR1C	6.37521367447498
TRIO	5.12641775327453
NUBP2	6.19983721412991
ID3	5.56322478945468
TM9SF1	7.15154183103831
POU4F2	3.06614931639311
ZNF473	4.47423980226605
IQCK	6.5334181412126
MTM1	5.58684184906843
GPR107	6.60059181882746
CAPN3	3.17029154544955
FLJ14154	6.84685789367881
RECQL	5.99421832635742
AP1G1	6.11905509642682
CTNNBL1	5.61479789654533
ENPP4	5.9931808778124
PADI3	3.35953858788888
ECHDC1	3.64411757972307
RNF170	5.77095297909306
SMARCC1	7.32236101344838
C16orf7	3.98721811857705
CG018	3.67045635555690
GNAI3	7.0957836408045
KCNE1	3.65771968521336
POLG2	5.09056764934018
CD4	5.04771720502516
EBI2	3.36161439929492
IRF1	7.63264082604285
TPD52L2	6.67681386261265
PTPRE	4.79861280105809
PTK2B	4.03586094107649
SDHB	6.22016071993045
SOX4	7.8109897869149
TSPAN3	10.1538748385845
RHOF	4.08790256421948
SH2D1A	3.14994895003870
PTPLAD1	7.12221598066463
DUSP22	7.09265827711699
USP20	4.94145629259938
CALB1	3.3264178286874
DERA	8.41943239335398
TMEM118	4.93514858976878
MCRS1	5.47865804988362
C18orf8	7.25197829457143
FLJ10241	7.38084824426101
GINS3	5.37739404411865
C19orf53	8.9456000230551
TPP2	6.12428321054096
GJA12	3.52196004315053
PKD1	4.11028878689154
ST6GALNAC5	4.95527192155161
JAM3	4.74186492829924
CHSY1	7.70133819318345
LAPTM4A	10.9015743912530
TRPM8	3.51766181993881
MYOM1	4.6209839236419
PHKG2	6.46634523946564
EXT2	7.76028331072397
MOBKL1B	8.60536127746207
DIAPH2	4.50017411046401
DOLK	6.41009028681495
TUBAL3	3.78846992519227
CRYZL1	5.3899394172254
CLN8	5.16257142327030
PTPN12	5.57100855368769
ABL2	3.44233469906867
ACVRL1	3.43742940026087
C14orf156	8.42843327321376
CRY2	5.10963875307993
PTPRZ1	3.02633938460902
LAMP1	7.26604231161742
PNPLA4	5.882894040579
FCGR2B	4.13704538304112
DIP2C	6.18207134744642
RXRA	5.01027010650812
MAP3K5	5.91805750812359
PDLIM7	4.16138164566096
ALKBH1	6.50540804275592
ARL14	2.86695702926032
SNIP1	3.83150044950258
CLDN11	3.4922321727223
TIMP3	4.01491266790846
CIB2	4.79721128618553
HRK	3.52907793312392
MXRA8	4.63509158089796
RGS3	5.51398728096896
SPAG16	7.22746009433041
C4orf31	3.50109259304619
FAM5B	3.45038517003824
ABHD4	5.74098352807319
ARHGEF12	6.13040449747838
CCR9	3.71837619738878
NFATC1	3.65647003582774
RAC2	4.92026043547427
GLUD2	3.46118527573494
SEPT10	5.54099047252518
UAP1L1	3.52600425462431
RPP40	5.50955865516333
SLC18A3	3.56284098165386
YOD1	3.15203040403151
RALY	6.78425631863692
TBX5	3.49714490880733
NAPG	4.57955222823607
C14orf45	5.26957088236221
RHD	3.26029231860066
HMOX2	5.18543019525312
DBNDD2	8.29408095979129
YIPF4	4.79718733543652
ZBTB22	4.68065483476535
THAP10	6.06871334202418
ANKRD10	6.62811564339133
PLCG1	5.02979457116286
TAGLN2	8.80146129012753
SLC16A7	3.28303209841736
HTR2C	2.86569608525335
TSGA14	3.68775273861054
MDH1	9.52867837454587
ITGB4	3.87518670120286
DCBLD2	3.65438276590015
C5orf28	6.19074869078784
YTHDF3	7.19807943524804
FMO4	4.44245594743211
THYN1	6.7916754253736
OTOR	3.04400048597201
PGRMC2	7.0395456181267
DRD5	3.25771758005489
TMEM30B	8.37508796693548
PAQR6	4.77476192949725
UBE2I	6.34377574708624
TBC1D5	5.24003881047907
C8orf70	6.22257058436133
HRH4	3.25731575655557
ANGPTL3	3.38347398623342
MYO6	6.47442512049451
GLRX2	6.80702408778311
ATP11A	3.70271359966384
MUC16	8.19814569794115
SLC25A5	10.8260743858167
MYO1C	7.71333186623544
RBM23	7.62814212692671
FAM89B	7.28364329033473
FAS	4.94568378001383
KIFAP3	6.32702545052216
NGFB	3.15595094897583
C1orf63	7.20453189202737
PERLD1	4.82368103591031
GLRA2	3.81116554132134
BTN3A2	5.32001575679837
C17orf59	3.53983693649059
HSPBAP1	5.51929502890574
CSTF3	7.08876818562155
PRKCI	8.22720344279794
OSMR	4.49561011042712
SOD3	4.31788221062751
ZNF574	6.1088648326011
CYSLTR2	3.74805963447702
RPL12	12.7312341848349
WIZ	4.87745770541786
ALDH4A1	3.93788077771091
CRYAB	4.25629450911438
RNF17	3.53188852127608
NEIL3	5.0042515039127
COPA	6.9975704202564
KIF11	7.05939397550457
SLC26A3	2.95175684438942
SKP2	5.41473129467177
ZNF175	4.81936003173354
PARVA	5.6763246000812
JAKMIP2	2.86835771839673
C8orf4	7.04210236671083
PTHLH	3.34176108172368
RNF34	6.99624684645484
PKLR	3.31980729782209
PCDHB17	3.31672705637165
CD36	3.17285505436606
CCT2	9.00076924526265
PRKG2	4.17282362598334
ARF4	8.8656649392176
SIKE	4.16086423212517
ANAPC13	8.86469057826631
MBTPS1	5.41132982359926
SLCO3A1	6.08195910923571
ZNF692	5.58657101733583
GPSN2	7.99871781568872
NCF2	3.49198566210987
SH3GLB1	7.69013889536571
SLC12A6	3.52175713338186
MRPL48	8.45655670834022
HMGN3	11.1130868490201
SUPT5H	6.30782241244543
XRCC6	8.80584815712463
SOS2	4.50917782115155
PAX9	3.36680843669985
CCDC99	5.2828016860576
NNAT	3.89931957969376
USP16	7.28592213014869
C20orf42	4.36258423922014
LARS	8.14420264902406
SCML2	4.44610722526217
BCL9	6.81474575710441
ABO	3.34568190682957
TRAF3	4.03701617973128
LETM1	3.89730890305507
PLXNB1	5.30863455395394
NIPSNAP1	6.9842403382943
USP10	6.69427041400662
F9	3.04530723540136
CNGB3	4.28945059666753
LIPE	3.50479850391576
C12orf52	5.07216614079376
PI4K2A	4.8546744778065
KIAA0515	6.54702206353187
MED8	5.41218591934417
TEX261	6.22583200019199
STAT4	3.41221254298994
LY86	4.27960888087223
WDR32	6.7017213455109
FLJ13611	3.64853993510133
SNRPA	8.536725539541
ZMYND8	7.97582278419834
GATAD2A	8.43567076955808
PDXK	7.53312841546875
PTGES3	10.6480922401354
C7orf42	8.66278201157585
TAP1	7.74624346728667
CYP11B2	3.13611842999666
ETS2	6.46520380132973
C6orf166	3.80569999150408
PRMT2	5.06129784586851
PRDX1	9.70850792025625
FGB	3.48779821316819
INTS8	8.3697263282809
COX17	7.33052235365805
C16orf33	8.11072304195753
EPHA5	3.10540741830629
PIWIL1	3.08935963479374
FOLR1	7.61748842797694
FREQ	5.06763327118542
KIAA0082	5.57300870440869
TSGA10	3.30046693666819
TMCC2	3.63944129224529
TCF12	8.56127897062463
FAM130A2	3.20934329253339
MYOT	3.28332451363116
HAL	4.04147150016122
POU4F1	3.25040367535608
SNRPF	7.6582674969246
BCL2L2	6.24916467861036
CUGBP2	4.46904157627373
EMG1	7.83923041587247
PRRG4	5.92517763247684
HIRA	7.21221241381913
MERTK	3.87585891238175
BAG1	6.9868260991381
MYNN	6.381296719088
CORO2B	4.08995035683257
ALOX15	2.86445548124890
TBXA2R	3.68907618979748
RNF144A	6.31369280732628
MARCH5	7.76044778834466
CST1	4.00615038566829
NUPR1	7.17120856740498
DULLARD	5.73372155571433
DCLRE1B	5.95682252364621
ITGA8	3.44636346734257
CCL7	3.79460693726767
TP73	3.42055240369342
PRKCD	5.61947614434152
NDUFB4	9.49778533736318
DSC2	3.93891847031214
RBMS2	4.59388460298896
GRIK4	3.23184051037899
TMPRSS6	4.27970493791544
GLB1L	4.70937067328218
COL4A3	3.16495616920226
PUS1	5.76275398180867
MYO10	7.37823293152527
PEX1	4.94100308541634
OLFM1	4.84086693621835
RBM19	4.20329587101851
RET	3.92894724700267
TAPBP	6.7407644317907
RUNX1	4.12564127639006
IL1RL1	3.64391914780981
ALX3	3.6593986484617
MID1	6.6688911502748
C14orf138	6.43011790341043
GPR64	7.66878924548921
SNX10	5.53315753327794
MYO16	3.78011680062607
DBF4	6.70751964468085
POGK	8.9960666451781
MAPK9	7.11774613250064
RIPK2	6.76119612778875
LRRC31	3.30085943412362
C8orf79	3.86203001829705
CLDN7	7.88141367177503
EFNB3	4.7268870983613
GLP1R	3.58726774792445
CSTF2T	6.18791714648246
TRIM37	7.27728725822041
GRHL2	7.47252525389736
IREB2	4.69110697557743
GRSF1	6.3127234504058
CNR1	3.10522915763321
ABCC4	7.66715194072063
DLG3	5.78957593070639
ZFP36L2	5.00208206669509
VGLL1	4.84161214143306
IL1F7	3.00955255396490
NR2E1	2.86252934176029
MS4A6A	5.19937655115388
FTL	9.19138925164904
DYRK2	6.72918672938266
PCLO	3.38906975142346
ARIH2	5.61507291346969
PCNX	3.78070565597775
ANXA9	3.60809731825741
SRR	5.56882696648938
SCNN1D	3.13003584898181
NOL3	4.1854955291407
IFITM2	9.8119241860663
ARNTL2	5.54059017999901
MRPS18A	6.18726084340215
ASPH	4.65177872932101
PVRIG	3.92497302314022
CPA2	3.27204182431133
LEPR	3.67614680184380
SH3BGRL	7.55761210803068
C16orf42	4.5527148244803
C9orf6	7.33137923011695
ERN2	6.05470367151243
SYNGR2	8.14764513336138
CDKN2D	3.30554759522270
PITPNA	7.06433276922952
PRPF4B	5.99612717462457
NRBP1	5.11725991960063
SLC43A3	5.60286726414027
SLC25A22	4.52702293769995
ILK	6.72960757152602
SLC22A8	3.45543810026526
SEC14L3	3.00320425940052
MRPS7	6.23681143260017
SLC22A1	3.29314493086926
BTN2A3	3.9892767705904
RASA4	3.98591131998844
PITX2	3.56859911728920
CCNL2	5.32719736475331
GJA4	4.48165619644179
FABP3	3.59708152204506
MYBPC3	3.94832498589979
LOC728215	3.32748589881420
TRPV2	3.56367994138582
NIBP	5.74634209596146
CDADC1	3.05966545079788
ZFHX4	3.59058522257033
TFPT	5.73699176968821
TSPYL2	5.3699737444471
EIF2S3	6.81152551125304
ABTB2	5.25625246342441
SOX30	3.21048704788753
VBP1	8.5195979831498
DKFZP564O0523	4.11210999824647
MORC3	6.24456519361142
BHMT2	3.29026400193166
FZD7	6.66164927064505
CDH18	3.68874258665819
CHL1	7.08595475688754
PMS2CL	5.12196139859028
TBC1D2B	6.70269151471604
FA2H	4.06048435303627
TTLL7	4.91971997381068
SPOCK3	3.37369928388537
SLC13A2	3.48191962497275
AIM1	7.35777387034514
GSN	6.44949011772575
EGR2	4.3983969087792
SMARCA5	6.25634836036585
GARNL4	4.38153238981253
WWC1	6.89327625298716
PLEKHG3	4.59793592183834
PLS1	6.59618793588244
DGKZ	5.40351152307036
EFNA1	7.40567242349305
ANK2	3.44266108455732
PAGE4	2.99577939747288
SH3GL3	3.61634837826672
SENP6	6.1740887638378
AKR7A2	6.85954094738416
FKBP10	4.32457310089073
RIF1	4.67488037816633
PRLH	3.0945791823598
VLDLR	7.93879556204882
VEGFC	4.14122561351793
LARP1	8.92955911938793
SRBD1	4.44600496818087
DBT	5.10497731690341
ITGB6	3.36085485175845
CGGBP1	5.12104209558471
SLC1A2	3.29000098260494
INVS	3.62781405288024
MPO	3.35209691811902
ZBTB16	3.77241284592556
TADA3L	5.17004515498414
MOBKL3	7.8802768674337
PDGFB	3.80971122288841
CUTL2	3.38717999310785
RFX1	3.25635411973900
KLK2	3.42935884997367
VIM	8.52684509011878
REG1B	2.98635714979496
SUMO3	7.67347848948345
UQCRB	7.66010320901397
MLL4	4.01368847965603
LGALS3BP	9.00044846104428
DKFZP564O0823	3.56208540734611
MRFAP1L1	6.69870424291894
SPR	5.30964634779491
HOXA10	5.41116325123189
NGB	3.17204013621516
LZTS1	3.46808144183014
ABCE1	7.74062569134046
ARHGEF3	7.42568088745777
ChGn	6.74149856657068
CSNK1G2	6.48958254598605
SUPT3H	4.90901263012244
GABRB2	4.32668690878898
MGC72080	7.08609086013224
