Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_B01_443100
Composite Element REF	Signal
NME4	8.27907719290383
LOC55565	4.44307949410949
GABRA1	3.33542552178891
PEX11B	7.54803613470478
HABP2	3.41835140761359
REEP1	3.60782909362515
C9orf156	4.84417043938484
SMARCA1	5.22672777485914
WEE1	5.88065727172596
APOF	3.04737773487661
GCDH	7.23918914961767
SSR4	10.4375529664093
SPAST	5.19782185134693
RGS1	9.06745897987095
ACCN4	3.77118618144192
PLXND1	6.20818969740309
FLJ20489	5.23295179526171
MLCK	3.18558641696605
INTS5	5.95916038898778
BSG	6.87250805901196
PARP8	7.08756368025929
ZNF215	3.19607602603195
TEAD4	5.72663976425795
PDE7B	3.29542087507738
MS4A3	2.99345888216696
DTX4	4.90947077845834
EFEMP1	3.81760797658901
TNRC6B	5.48970478722671
TULP2	3.58611191872343
RERE	4.8044765025782
BNC1	2.94043574884461
FGFBP1	4.54489936248016
TIMM8A	5.70341454183174
PIGB	4.98042097783561
AJAP1	3.23671831495421
COMMD8	8.14207043214288
TRIP11	5.23248636316074
SLC25A42	2.80649298240678
SYP	3.92938917584859
PCDHB6	4.03770998495778
FLJ12716	6.27050735616879
FKBP8	4.57142248582114
KIAA1109	4.52370862736977
PTPRC	7.96791848217904
POT1	6.45221723091284
CCT7	7.9744028607462
MMP11	3.73409992676389
MYO1E	5.00996116369616
EEF1A2	3.87303992234057
MIPEP	4.76684550833178
ZFX	4.51843177040435
UCHL3	7.8246615360324
LRFN4	5.88733023852965
XCL1	3.12177521392294
CARHSP1	7.06648259205019
GREM2	3.13286069083794
CCDC102B	3.55986682492604
HDDC2	5.93242689782933
SHC2	3.97755742766966
SDS	4.29746739100582
CASQ1	3.39362219728067
LYPLA3	5.23055409324037
INPPL1	5.91104758996757
SLC25A40	4.46531043688991
IHH	4.64905384490972
CHGB	2.99088360806406
COL9A3	3.6166357745559
C2orf18	5.16315212103865
DDEF2	7.18013012179031
BUB3	7.7718583672292
C6orf211	7.31959109142748
FOXD2	3.25232934033303
GGH	9.46562008380444
GGT1	3.56835777820871
ADARB1	3.89750547150731
VPS35	10.0435470072871
CNN2	6.20714021413294
DBP	4.86568891228654
WNT1	3.32133649087196
COL5A3	3.5765010696757
RHOD	5.68342161992983
ASNA1	6.97101819725524
WDTC1	5.12517648263792
COL4A2	6.81118847701528
HEBP1	8.30535944243445
SLC1A6	3.65933668902531
LUM	8.14475998490976
C1S	9.95320277409672
TCF7L1	3.53514922206263
ZCCHC6	8.0529767610111
ME2	7.52877696327317
PAGE1	3.35998931300967
DTX2	3.71105691720338
KPNA4	4.99558171437502
H3F3A	11.058245788136
GLO1	10.9464244334812
WDR61	7.37118519146962
CD302	5.12074491608553
SIRT7	5.73867110072346
D4S234E	5.39843266078405
RABIF	6.2416275406164
DYRK3	5.10635462813131
PKIG	8.15603167773237
PFAS	6.36426719926267
ALOXE3	3.53476986118655
RPLP0	12.2130628249828
RBM34	6.54818104465923
MKNK2	9.73704511675225
ZNF528	4.92108119359374
U2AF2	5.28067152775072
SEC16A	7.52885611548903
EFNA5	3.17031019115416
ZNF44	4.25850335166111
FCGRT	6.36814447093325
NOL4	3.34393781782523
CCS	6.19853796471111
IGF2BP2	7.83496419008402
MFSD7	3.64155358307495
OR1D5	3.16326347154671
SIX6	3.26159582788329
CCR6	2.96475490541245
TSSC4	5.27136129073521
COL11A2	3.56001230130674
CHRNA6	4.01701974046354
PLD2	4.5361395294518
PALM	5.35673632462738
ORC1L	4.06702151768516
SASH1	5.7367242823267
PUM2	8.04626191297917
ZNF365	3.50123865033044
CDC14B	3.93050626459632
PHC1	6.03122213028823
KIAA0913	3.88481527391957
LDLRAP1	5.21141705589406
NAT8B	3.42018923151619
PPP3CB	7.12553817699619
ANGPTL4	4.41063650769364
HHEX	4.45513366167135
LSM14B	4.77488275102988
PLCH1	3.30290787468057
INSM1	3.22940457831859
TLN2	4.31670399632209
ZNF493	3.13485838365416
HDAC4	5.15422075543022
GLRA1	3.34826119747255
RPS6	11.0520236978477
SFXN1	5.98926654787659
FAM102A	6.20747493432493
KLHL1	3.44895538987171
SAPS2	4.26875143277856
CTNNBIP1	5.35193764798195
SCGB1A1	3.28019674043934
SCAND2	3.49806812210468
HMGN2	11.1855395371056
NEUROD2	2.91932181510896
YAF2	4.98841217551612
BRPF1	5.5448465496369
RICH2	3.93067607660589
TBCE	6.90596994249113
LIAS	5.38370020607809
MAPK1	5.25422460871733
MRM1	4.11655115353561
HDHD1A	7.0698437285269
CTA-246H3.1	8.42510779958535
ATP9A	7.63902301276918
HSD17B3	3.43452019065154
HN1L	6.44401721680415
SAG	3.28780367220648
C20orf10	3.37019956283195
CTRC	3.60098827961138
HNRNPA2B1	10.4016659864886
RNF216	4.9685078985652
GADD45A	8.90191792834108
MSH4	3.12080249049801
HOXD12	3.11717667468479
TMEM70	7.5102422609544
PPP1R14B	7.78613100647826
SBF1	3.68771953266726
HIST1H2AM	3.83001444864505
GNG3	3.83251660056017
C1orf50	7.97016233959793
FTO	7.68527910043407
CALCB	3.17494411606663
PPP3R1	5.18543427870778
USP46	5.23601024912825
CCNJ	4.51167677962326
PSD	3.35510089064834
GNAZ	4.27640430817815
FAM57A	5.22172236876517
LILRB3	5.64992800333165
DHX8	5.72993683612814
SPI1	4.57201990826100
OXSM	6.41481231341983
GYS2	2.86799299721643
UBE3B	4.80894267635253
PLAT	7.19463693820395
NUPL2	6.28143513597876
SF3A1	6.85548349682805
COPE	7.4505244959337
EIF3A	8.66563605414581
IQCE	3.85099837640720
FBXW10	2.82522288169814
KIAA0182	5.85936710225445
YRDC	7.62465625625549
GPRC5D	3.36223895567618
LRRC23	4.01599839529944
BLVRA	6.61412815875655
SLC22A7	3.35271402488717
RASL12	3.46234787145082
DAZAP2	8.68308360015977
IKBKB	5.15430065383022
PPFIA2	3.41316136805
ZNF271	5.66516619506132
CXorf6	4.04767843624959
FRG1	8.11562410958426
BTN2A2	5.53804798960715
THBS4	3.91624723095498
ARHGAP1	5.32030201158248
ENOX1	3.12248631629014
ZNF706	9.84708564582974
DOK1	4.30661912502371
FCHO1	4.03877618561842
PGAP1	4.48660243912686
HOXD10	3.70310557764928
CXCR3	3.75296715306231
FSCN1	6.51156277996565
KIF17	3.3705895053491
TRIM66	3.37499911639262
CHI3L2	3.60567064943535
SRPX2	3.63350436307461
C13orf24	5.42516992178541
CBR3	6.1262653906273
ZNF132	3.05645977492676
AQP3	4.86575393958974
BNIP1	4.10641613451276
ST6GALNAC4	4.65117281664093
KIAA0391	4.96591785809123
KRTAP5-8	3.9949108389177
SIRPA	4.95969414837264
LYVE1	3.42328405804438
IGFBP6	3.37832886026717
APOH	3.19889821056887
TSC22D2	4.10946340574778
PLCD1	5.29239957422144
NPHS2	3.38182609914885
ARHGEF15	3.34967767549802
M-RIP	7.14299403729792
POLDIP2	6.0114548838337
NDUFV1	7.8107483224972
SRD5A1	5.63763601481652
RAB3GAP2	6.61689889050757
CLEC7A	7.69015275249907
REXO4	5.00596114087045
HSPA14	7.59698157979828
TAAR5	3.88132059060082
ZNF142	5.30716814428396
MUT	8.06721621705013
C2orf43	4.83244996112752
SELPLG	5.07567809626667
BAZ2B	5.53185473862993
SLC38A3	3.54912789399198
BRD7	7.42703746176486
POU6F2	3.08700112547374
NISCH	7.51204585957331
TCEB1	9.22279578710333
OPCML	3.25450518826428
DTYMK	5.8414287316775
TAX1BP3	5.58704244935428
F13B	3.26866049684797
RPL34	10.5461820735253
AKAP12	3.84103121586168
MARK2	3.60602526612287
AMBN	3.34957374870233
C14orf32	7.15531128788623
FLJ21865	5.21497123352551
HSD3B2	3.12481564395141
HMG20A	4.76766387768053
WDR77	6.65468715639975
ATF2	5.63362142808851
C10orf137	5.5310470503032
ARL6IP5	8.99310743701512
QTRT1	4.25732064874267
CCNT1	4.44745734886787
AP1B1	5.66776243988225
CD74	11.1403041521121
DYNLL1	10.7052369815229
PLSCR1	8.7657146492317
LIPG	3.62675999418272
PHACTR2	5.13335594389617
SLC35E1	6.07630119824553
VENTX	3.48680409455624
FEZ1	3.98166595948556
APOD	3.7693750009191
LAD1	4.99798605397842
C16orf44	4.78829686094367
C1orf166	5.25849271266386
PAOX	5.34474898194537
MAPK8	3.43597133351588
NELF	4.47506371036809
RBBP8	8.14931499561947
DNAJC8	5.86683028657242
KCNJ12	3.08621415210645
WNT11	3.45484383966660
SRP54	7.18696204052937
GPR35	3.87088430172252
NRGN	3.88302544145624
IFNW1	3.61794112518239
ACVR1	7.44546705234966
SCN1B	4.22536838418651
RNASEH2B	4.52674171359715
STAR	3.33404313684573
C14orf65	3.39329578690329
TAAR2	3.07439008676131
VAMP5	6.72537822044319
TUBA1C	11.1478309588166
PIK3R2	4.42646529653178
ARD1A	7.15582683706717
SYTL2	3.03389059253121
UBXD2	7.79045250842044
EBF2	3.5096005745929
CAMSAP1L1	6.17898968387485
CYP3A43	3.16393707403028
CCDC91	6.80438295107575
AKR1B1	8.63518614943257
KAL1	6.63482013255774
GRID2	2.93497912349973
ZNF423	3.84437160466711
PSMB4	10.7649375799584
ARPP-21	3.32892428115637
XPNPEP3	4.41658945259545
CYBB	7.43810056850849
UXS1	6.58129886464144
SART1	6.49138938716323
C7orf16	3.28233141757448
SPTA1	3.19478269972004
SHB	4.06236306837982
CHST7	4.39784799124343
SEMA6D	3.58244190078986
IKZF4	3.51076465074230
NDUFA1	9.3836837285576
HSPE1	9.43968265976245
MAPK13	5.99964593026843
MYCN	3.85377831324407
KCNJ3	3.01174508356669
ZNF573	6.06209819555965
PCDHGA8	3.63020723519292
ERO1LB	3.50596258415863
NTF3	3.89109364954407
GTF2B	7.99189348075833
GSPT1	8.09425362405245
GUSB	9.28902120050049
EXTL3	3.74253662404322
PMPCB	8.70455676496061
COPS3	7.63471136168923
LIG1	5.17915465516442
NID2	4.13669626153308
LSM8	7.34869412025672
TMEM97	6.8994772445317
SUZ12	7.07052618683123
EXTL2	5.96001713829333
PDE6B	4.5113146035301
MRPS16	8.0575097346056
KRT18	10.2857222298519
C10orf118	3.56674089042630
ZDHHC13	6.84859868209114
JMJD2C	4.49787278490438
OR2F1	3.58733379678091
ZNF415	5.0672959935178
CDK5RAP3	6.6089757799344
YTHDF2	9.1103160312393
GGCX	5.25525712031659
FZD8	3.36550880932022
TCEA1	9.85279331727308
ARPC4	5.93794873562545
SUSD4	4.94918605436299
C22orf24	3.09177416907473
EGLN2	5.612982188499
KBTBD4	5.94740275921231
TNFRSF14	5.53497403525603
ROBO3	4.56147126998184
TRIM28	7.65798947523308
FGF5	3.31524853447195
RTCD1	7.8999828543927
MZF1	4.62523304405668
CNIH4	8.795285545097
ZFP2	3.44255807671663
CSPG5	5.27670687169501
FKBP15	5.56737785857225
BZW2	9.93611912920647
PTPRN	3.02388664137763
HTATSF1	6.12099212183451
WFDC2	10.7505344430718
TST	7.72742152775503
NDUFA7	6.91429041276458
TTC22	2.84571285147101
RNF24	6.15365376695705
SFRS4	8.13306176086958
CD70	4.34300308611692
DCPS	6.06547037199336
PDXDC1	7.81652082036704
SRC	4.00785042010122
NTNG1	3.26133470367379
SETD1B	7.29386521205036
TINP1	9.55118077312576
ZNF606	5.68502164034489
SSR1	8.58854274632827
NFS1	6.08413735880836
CRMP1	3.61290392132859
NUP107	8.4237201764628
OSBPL9	8.1957656793825
MYOZ3	4.21990823016933
PDE4B	5.55684209840969
ADAM18	3.53180323046731
FBXL7	5.77158739475143
IDH3G	6.09077017875693
CCDC87	3.76084093570612
ARFGAP3	6.95923655132778
MAPRE2	4.23943231473040
CSNK1G1	3.27393628138707
IL1RN	4.28448270949722
MAFB	9.36597435459848
RAC3	3.32690973275836
C1orf54	6.40729214454247
TMEM14B	9.24089743103813
ADIPOR1	8.32015035045804
GRINA	6.35569238726313
CLIP4	4.11342090394296
TFPI	3.33924572040511
DPEP1	3.11811587434805
C14orf118	4.02519685612115
FABP6	4.59928905925459
TMEM87A	7.42314771994802
BBS5	6.42350194138447
SMTN	4.77694440448099
CYP17A1	4.00046874854705
SCG3	2.95098111523148
GFER	4.67756556383733
CD209	4.17465692178189
NRIP2	2.97713490480818
CYB5R2	5.88040962796826
RIC8B	5.22636088764295
CSGlcA-T	6.74125979511504
DNTTIP2	7.85347185327427
TNNI1	3.54121598714697
GABRB3	2.85128677329625
PCBD1	7.86889855328619
KTELC1	6.63415342210145
HOXD3	5.5318499804472
GPR85	3.48145899381776
P11	3.32257061655847
SP3	8.62618949934179
GOSR2	4.78136161471344
DDX1	8.19601071914835
BFSP1	3.4581407336293
FLRT3	3.68147874683469
RNPS1	7.89317152565028
LCP2	7.2727429637514
TAS2R8	2.93190729238681
SEZ6L	3.45491397942254
NR2C1	4.66097211399852
EXDL2	5.6385816339831
SLC25A10	4.29047241421013
ADAMTS3	2.95337837318249
PCYOX1L	5.60915720337512
TNFRSF13B	3.99083557954865
VPS54	5.93328561658946
MKI67	4.57951217779474
C7orf54	3.91434352209066
GLS	4.45596015007465
PCDHB12	3.69766108529446
LGALS13	3.18397514487221
IL4R	6.18333946170402
SEC11A	9.39381607077039
C4orf6	3.02577625800473
SPP2	3.96219518816706
CCL5	8.2896190269301
PEX5	5.25701125720418
CLSPN	4.16084961757392
LOC51336	3.11217110063591
SPAG1	3.84581610516694
C9orf82	7.46750990512568
KIAA1024	3.52138621626915
TM4SF1	8.85420334730419
SMG7	5.18198448273162
WDR45L	8.3024236154005
TAS2R13	2.96558623511016
SPAG8	3.03874822591739
VASP	6.86351007821548
ZCCHC11	5.12203109312109
LOX	4.2139724918494
SYPL1	8.4341598816371
BAG5	7.41135672168106
RPS27L	8.3054185907409
MGC2752	5.26785567105225
IQSEC3	3.89291203578195
TGFBR3	5.93608209632618
PPA2	9.40520484064868
MED24	4.35453269114191
CASP9	5.46765753648957
PDCD1	3.35478191956542
MAP3K7	5.61566342190111
C17orf81	3.75092611081517
SRPR	7.11708026314137
BAG4	3.73212404453601
ZNF32	7.13610105860942
BRD2	8.01142434207771
IL32	7.95260280474935
LAMP2	8.5449542952167
FAM53B	5.1150844614242
CAT	8.12246909595207
C16orf80	7.78975560638818
SLC7A1	4.69506534315045
C1orf76	3.12972574045487
PRKCQ	5.95185811554395
ATXN1	5.3114695045946
LAMC2	4.64158323859762
CPOX	6.975905329485
SPSB1	5.75057154976887
APH1B	5.52792902309932
USP36	4.68372155150977
CTNND1	6.49225943792615
MADCAM1	4.2379725630642
GABRG2	3.10750460317713
LYZ	11.2990461556159
F5	4.07712930006363
TMEM186	6.18564236835383
TPM2	6.4198411378441
SEMA4F	4.18073262572387
NUDCD3	5.58634492265433
OLFML3	7.12432407683706
PPP1R11	8.93805457123369
ELAVL1	7.55681181792755
GCNT3	3.64136405996739
DNAJC17	4.17273193052687
N4BP1	6.61414478801389
ABCA2	3.54011148010371
BNIP3L	8.34073992754052
SLC35F2	7.5689461526513
ATP10D	5.70369355620673
LCP1	7.33905851274356
IGBP1	7.30288724155109
GALNT8	3.45945951082668
PRKCH	5.18952191306214
DCAKD	3.59298458713907
ELA2A	3.50376751856172
PITRM1	6.62661352074335
RASSF8	3.46846022748589
GUK1	6.64394600319863
USP12	4.01627645915825
STXBP1	7.32072247444466
ADM	9.7489585211144
LSM2	7.14384871766226
GHRHR	3.24039408340108
SERF2	9.89502299482844
VPS72	8.65078071005965
CD22	3.96060837703814
CD47	9.16127399463688
LAP3	10.0055210721546
IMPDH1	6.75757526421775
PPIC	6.2740335702347
ACP6	6.28139466568606
PRKACA	5.18256378514361
PPP1R1A	3.81176126101136
C9orf40	4.11749202862492
ASXL1	6.72012253143726
IDH1	9.51247187270894
XRCC5	8.89149587330898
TBRG4	4.8178626375007
RAB1A	8.41254969024725
INHA	3.62274134524151
MLL2	3.66433681807693
FXYD1	4.21760587810335
DKFZP566E164	3.64849199010186
KMO	5.62909643377266
KIAA1128	5.49057352847664
NUDT4	5.95339702433351
USO1	8.21878019832622
RAB9A	7.69813956226398
RUFY3	4.42454678542519
CLDN1	4.10541764964066
FBXO38	5.32025903566193
VRK3	5.87711653350678
ICOS	4.02248058690541
NFKB1	6.35982246865322
FASTK	7.08210306350282
LDB1	5.94709272157227
ABCC1	5.91728602511536
IFNA6	3.12766692968717
PCBP2	9.72105088278084
RBP3	3.31618898457624
MUC13	3.11631984503983
C8orf30A	6.95936171066802
NUP205	6.96367973001664
MFAP1	7.52855796079422
ACTA1	3.70703447130515
NHLH1	3.49775086842189
GABBR2	3.23910551116086
CXorf34	4.36034772860278
TDRD7	6.322787476961
KCND2	3.7661311398411
WIPF1	6.32156564752056
TIMM17B	7.60687483885414
SNX15	4.83964217060139
AGXT	3.07959692360110
IGF2R	6.97379640849248
PIP5K1B	3.5855761189616
ATP8A2	3.06059501105713
FGF21	3.17015872604066
AFTPH	7.94762837763149
RBM15B	6.8639452011997
FCER1G	9.41674097024807
AGBL5	5.82240608894531
SNTB1	4.82155553036269
APEX2	7.7007702044811
C17orf39	4.11769826357627
SLC24A3	3.83285322751189
TXNL4B	5.19844249347225
UBE3A	6.33328476505038
TGFB1I1	5.12902920719302
RPL10L	5.51731171749255
RBM13	4.73585006188525
LOC389517	3.31745429442516
TOP2B	8.44762924121355
NPVF	3.36300820553682
SHOX2	3.35538887224772
ITGA7	3.62938697209241
RAD54L2	4.72012221823315
KCNIP2	2.96160521767158
C2orf47	7.3751298706657
KLF13	5.09949710305949
TSPAN4	6.10529678736948
NLE1	3.73933233444006
TPST1	6.15594276779813
CEACAM1	4.07166399141136
PFKFB4	3.61761206797868
SREBF1	5.58369534950441
RNF11	8.18461902225545
IL21	3.11530739440162
LTK	3.05039289319571
DKKL1	3.51382516398689
EPAS1	6.29656408343408
POLD3	6.80070748863315
UBTF	4.06578112894121
PHB	6.36937209928023
KIAA0427	3.90898222216624
FPRL2	4.70832688706912
HSDL2	6.06701183128021
SEMA6B	4.09506295419357
AKR1A1	10.4705991765444
CLTB	5.1143563548388
NXT2	6.39223971728655
JDP2	2.94597010636399
MORF4L1	10.0999545166213
HSPB7	3.31679388700807
POU2F1	5.07929498896468
MLLT11	5.63328561671587
CNNM2	4.4206161357355
ZC3H15	8.74172773354002
ELK3	3.28362449915832
CBLC	4.33927535599212
SEC61B	9.53338522616396
RRP15	6.20127052824335
OR3A2	3.29309538341055
GALNT1	7.59822575950429
RSL1D1	6.31426791234026
P2RX7	3.64189276617832
ANKMY2	6.87990402622282
PSME2	10.1393911581324
ADNP2	6.46802536763274
RBM25	6.9505218136637
PLEKHA5	7.60767707376591
DHX58	4.78208618542829
ARCN1	7.81286542092745
POLR2E	7.2071527284347
SEC24A	6.59294046098291
IFITM1	11.2542935331069
ZNF643	4.71629700055311
DNA2L	3.94661585069069
ZBTB25	4.50270969904027
HIGD2A	5.42404426259269
TTLL5	4.41979652745080
TBX6	3.49816298019432
SPTBN4	3.88559211827094
SGK3	4.65416115194536
FBXO28	7.88389794180683
GCN1L1	6.24670653561769
CLEC10A	4.74267538641824
GAS6	6.77689100700399
AMOT	4.18335657642522
TSHR	3.27804131252583
ETV1	3.71838675465905
LDOC1	7.50349907232305
ERGIC2	8.49938583521268
ADAM11	3.42241322211024
NAT1	6.56042695098299
ASB9	4.18137643490519
ATP6V0E2	6.59945093277681
HGFAC	3.33638506178704
TRAFD1	5.16237457820979
MTCH2	8.75636696614642
BACH2	3.03616103319618
AUTS2	7.37055984095997
PGS1	6.32282391511066
LEPREL1	3.83497624165245
TFF1	3.51774759049083
RPRM	3.67433000262313
PPP2R3A	6.90975504482043
HAP1	3.72625756008039
BAT2	4.98405880487353
EPHB2	4.4799534040379
LPHN2	8.40967372073913
ACTG1	11.4408153199515
CENPT	3.48961868049725
RNF123	5.02664669753371
ZP2	3.33556509126378
PLAUR	7.32994384181651
BMP5	3.62543930235064
MUM1	4.70000212792029
SNX26	3.66942370742818
MID2	4.21045464504620
ISG20L1	5.26790495026088
RBM28	5.90092704526573
SRRM2	7.3013415669342
MEP1B	3.00803223410275
PCSK7	4.935516867396
HNRNPA1	10.8623886820967
PBX2	5.20604598496156
CENTB1	3.71373093243431
BCAS3	4.55814741288186
HGS	6.60226809510439
FLJ20184	3.14102411848991
TMC7	3.72444827867005
POLA2	5.00745524198603
NOL10	3.38991618568856
KCNJ8	4.27371351642262
HSD17B6	3.62758698373698
EDEM3	5.18724664486839
SLC16A1	5.5009702191952
TCOF1	4.55847945441227
SF3B3	5.43333774497424
RANBP9	6.86197873277842
CPNE7	4.53385832266056
EVL	6.48975573843298
NUDT21	6.06607095504773
IFNA21	3.41260240680396
CFD	6.14582520113188
PYCARD	7.33976167328838
MYBPC2	4.08649212793678
ZNF235	3.76015059813558
ACSL4	6.34300349288945
KIAA0644	3.60174143640338
ERC1	4.93697565374347
NKIRAS2	5.82876551974236
TRMT5	9.22926755500062
TMEM176B	6.80198833222217
PPP1R7	7.15871075931428
SOX2	3.47109740752254
C16orf30	4.39236957352763
COMT	6.58246682423868
AOC2	2.90667851394685
PDLIM5	5.04559853734614
SPHK2	4.79566138778545
THNSL2	5.37401224230488
LARP5	4.85725018031288
C1QTNF1	3.88133926333394
TRADD	5.21564808149048
PCDHA6	3.14282114002375
C1orf43	5.51949912507439
SCARF1	4.96292088642838
RAD51L1	3.92748131059994
LETMD1	6.35367559785106
KRT75	3.37458515986992
CD3EAP	4.80730971448108
B3GNT2	4.15774952701529
TMEM63A	4.3157264360112
DUSP13	3.38139178418083
FNBP1	8.25864064519462
MAGEB2	3.04888194540563
EYA2	7.62652774612216
FANCG	6.56404281953966
CD1C	3.64813811331168
LASS2	8.39432478297637
BCL2L14	3.83872796206649
ZNF471	3.07084764617605
ZNF224	4.01837933480299
AVP	3.46040577464124
CKAP4	8.8411649492976
EFS	3.39573245830073
PITPNM1	4.75127680442162
TRIM68	5.29933855768687
ZNF652	6.03090434362883
UCK2	7.69259858224354
TMEM4	8.28598814618083
SCN3B	3.27786911358788
RNASEH1	7.01270977847393
FAM50A	7.11840646645221
DRD1	3.29450240244700
OAT	8.68658109964004
IQGAP2	6.30287831902533
CDYL	6.32177055017741
C20orf149	7.20500284821883
ANKS1A	7.03142054313194
HYAL3	4.250004147891
CLPB	4.93068843727356
SMNDC1	8.2397406922932
COBLL1	3.56101973383536
DONSON	6.4235039931018
SLC30A9	8.02714585707254
E2F8	5.2873899913581
CCDC25	4.65301768195592
C20orf116	7.64852545302688
C2orf55	3.09272391827698
PRCP	8.08465513457129
SPINK1	3.21612489900455
FAM12B	3.46082419341256
NDUFB1	9.99064829633475
DIO3	3.61065575187568
HPN	5.53811704128188
NBN	8.20008680326459
C14orf94	6.70201284537415
PVRL1	3.47103958929055
CNTD2	4.17427258619816
OCLM	3.21333105315526
ZSCAN18	6.235808715328
MYL4	4.23219429371272
SLC17A1	2.84819941146789
TAF5L	5.58206340195821
L3MBTL	3.39062661273688
TSTA3	7.6572086354911
CCDC59	7.84876332516325
RAC1	10.7575741452319
C19orf15	2.90919369073581
MED20	5.43396295274141
CHMP4A	8.35647064235309
NFE2	3.22876350823374
KLK14	3.32163652043542
FBXL12	6.00449429431667
ZNF364	7.7451534893696
TOMM20	10.0490052999193
ARSF	3.32800155254276
MAST2	5.02724458816146
GTF2A1	3.80926060650784
ATP1A3	3.53237709165737
PNKP	6.35922984771366
MRPS35	7.95848510167621
MATR3	9.57934943266715
S100P	6.51838614448914
MSC	3.46805160217379
CILP	3.49879894060641
PROZ	3.67164072589775
SEC23B	7.60522109440697
FAM5C	3.15548485660939
C19orf40	3.47340477035696
DCK	7.48017399179553
C17orf63	5.99010370410787
TIA1	7.06595973048451
SPAR	3.13732718385191
SLC6A4	4.02875424761021
SPTLC1	6.48813029217454
HMGB3	7.33781650836839
TOPBP1	8.43568742681396
NAT8	3.18555087914701
MID1IP1	6.4770935627291
TPSG1	3.43309089794464
KLF11	5.9363532592729
HOMER3	6.0807414225634
KCNAB3	3.19811706443587
KLHDC4	5.32203458261466
PHLDA3	6.1239633405063
DOCK2	6.20452741451976
TUG1	8.47073159992121
NUP214	4.70805624219196
GABARAP	9.57234368351496
GOLM1	7.0929163086974
DPYSL2	7.8374410324997
SDCCAG8	6.6961187647724
SOX13	5.61017732759852
KEL	3.39303832494130
EXOC5	3.96073279888124
GK	4.23413650574327
SLCO1B3	3.35536521206157
RPL36A	11.6586441738872
DNAJB1	8.54247021204094
ALPK3	3.70864125982545
IKZF5	4.62666999553433
CYLC2	2.88278137508079
C8orf51	4.02238830263139
NRP1	3.97919899937423
NR2F1	4.2673942217191
ACAD8	4.61287333300457
PLEK	7.26302514740471
NLRP3	3.53711896475209
RBM35A	9.06105750598483
GPR3	3.35412896541515
RAB8B	4.85267456208335
UBE2E3	9.29379829283402
FBP2	3.76706421673799
C20orf111	7.00607708836622
GNAI2	7.71263478259404
METTL8	4.72967011165513
SLC39A7	5.41411808809467
CAMK1	4.01742437195253
PRDX6	10.3057760732342
RFC3	5.82201701308264
FAM129A	6.84502720878239
BCAN	3.49749043687169
TETRAN	6.33189773020283
ILF2	9.27416910940227
SMPD4	5.83356677911927
AKAP7	4.68527118585204
ZNF500	4.15849766974459
ZNF506	2.90930376301671
FLJ11151	4.20040400512175
PSMA3	9.66396043068366
ASCC3	7.5628386531178
ACYP2	6.12951351424851
SOX21	3.69881465200225
CLDN4	5.69780677622898
LYRM1	8.0159210040805
DEFB1	4.70713244607606
GRM8	3.00484160559437
SLC22A18	6.71696260265451
RNF141	5.10786596690614
OR7C2	3.43124865651123
GRK6	4.83199673133493
PIGZ	4.90098912203797
VPS26A	8.7283137414995
EPHA2	4.74280509147334
KIAA0562	4.97760624960486
TCHH	3.05205239677923
MGC16824	6.12229767128797
SARS2	4.5083309751698
ZCWPW1	4.26451561969543
