Hybridization REF	TCGA-A8-A0A1-01A-11R-A00Z-07
RY1	-0.488333333333333
ATAD2B	0.260125
ARHGAP17	0.0913
KCNIP3	-1.0735
SFPQ	0.4255
GFRA4	0.0868333333333333
AKR1B10	-2.986
TIGD6	1.09333333333333
RGS16	1.459875
URB1	-0.8425
OR4C46	0.193833333333333
TOP3B	-0.52275
NFATC4	0.6105
CA14	-3.8375
BMPR1A	-1.43033333333333
SNRP70	-0.308875
PRL	0.698166666666667
C6orf130	-0.706
STAG2	-0.4465
CD55	-0.716428571428572
RPS23	0.881666666666666
SSX2	-1.93516666666667
FDPSL2A	-0.17675
FBXO27	0.269
SYNGR3	-1.342
TMSL3	1.42525
EML1	-1.034
NUP93	-0.716916666666667
SMAD3	0.2498
KIAA1189	2.206
HNRPUL2	0.482166666666667
TBC1D12	0.957666666666667
C16orf24	0.81175
MRVI1	1.32483333333333
ZNF581	-0.597166666666667
ELOVL3	0.565
OR51Q1	-0.09975
CACNB3	0.602166666666667
GALNT13	-0.921428571428571
C10orf84	1.0701875
NEDD4	-0.2235
SPO11	-0.0565
OR5AU1	0.757
NEK4	0.437357142857143
PRKAR2A	0.2175
IHPK1	-0.574333333333333
ATP6V0B	0.016125
CACNA1E	0.6115
CEACAM8	0.606
PEX14	-0.3035
FLJ12993	0.7455
ZBTB38	0.176333333333333
PCTK2	0.797166666666667
LRRC16	0.2516
FBLIM1	0.802333333333333
FYCO1	1.7445
RP5-1022P6.2	0.666666666666667
CMTM1	0.3185
PLTP	0.754
RAPH1	0.966125
DOCK8	1.877375
EZH2	-1.8996
SLC25A1	-0.882666666666667
PLEKHB1	-0.7119
GRB7	0.708
ZFP37	-0.4955
MRPL33	-0.9355
PELO	-0.58775
ARMC1	-0.979181818181818
C9orf27	0.5405
FLJ25778	-0.16
C9orf37	-1.17883333333333
TMEM66	1.3075
SPRN	0.258
HBEGF	0.649375
PI4KA	0.29
LEPRE1	-0.53
POU2AF1	-4.569875
MRPL12	-0.9835
REP15	0.0705
ZC3H3	0.05575
RASAL1	-1.37075
DDAH1	1.7115
ACBD5	0.53425
TMC2	-0.0965
CCDC137	-0.91675
SAMD13	-1.642
UGT2B15	-1.9865
TIPARP	0.68575
DNASE1L3	0.86125
TRIM72	0.7065
DBX2	0.67725
IPO8	-0.09225
C21orf88	-0.3918
MAP3K14	1.0695
LOC51233	0.308666666666667
GGTLA4	-0.9515
PDE6D	-0.01025
ZNF117	0.16225
CLK2	-0.074125
NKRF	-1.0685
TNFSF15	0.9236
DUSP2	0.124125
SECISBP2	0.0878
GABRR2	0.1995
PPAP2C	2.03075
LOC51145	0.0168333333333333
PAG1	0.51225
PIK3C3	0.22625
GNG10	-0.4695
APOL4	1.48983333333333
ANKRD28	-0.408
STMN3	-1.5556
RAB14	0.8032
CDK2AP2	0.46475
HDDC3	0.049
COMMD7	0.224125
CXXC1	0.00125
HMCN1	-0.170166666666667
CD40	1.9175
DYNC1LI2	-0.0961875
GDI1	0.0045
LOC646938	-0.15
VSNL1	-2.03233333333333
PIH1D1	0.0281666666666667
RAET1G	-0.1525
KRTAP5-9	-0.429
EFTUD2	-0.3765
ZNF311	1.225
ATP6V1G3	0.117
OR2W3	0.42625
SCN4A	0.852
MED10	-0.92475
FAM135A	-0.6732
ARHGAP4	-0.80225
EHMT2	-1.13375
UFD1L	-0.6225
ERMP1	0.1475
MAG1	-0.789166666666667
THAP8	0.0105
HACE1	-0.183166666666667
FAM82C	0.627166666666667
C3orf20	-0.7745
UNC84A	-0.442333333333333
SCD5	0.0911428571428571
LASS6	2.058625
LSG1	-0.238666666666667
MAL	-4.63925
GPR22	0.182
WDR5B	0.95975
ACTRT1	1.0695
C17orf60	0.7915
GRIN2C	-0.000500000000000006
ARMC8	-0.660666666666667
SLC47A1	-0.73
DMPK	-0.33925
DHRS13	-0.292
SMC1A	-0.536333333333333
KRTAP17-1	0.14775
SMYD5	-0.5625
TUSC2	0.207125
CRHR2	0.246
KIR3DL2	0.135
CCDC104	0.3885
ATP2C1	0.783875
CROT	0.374
PABPC3	-0.372
EGR1	0.9445
THSD1	0.49425
KHK	-2.2365
SLC12A2	1.593
CD58	-0.07625
STOX2	-0.7525
CCDC76	-0.8572
CCDC48	3.791
DNAH1	0.518666666666667
ZIC4	0.33975
OR1G1	-0.1165
PSMC6	-0.124333333333333
PROKR1	-0.0775
ABCB1	-0.708375
TRAT1	0.42725
LLGL1	-0.1445
MTF1	0.64375
USP54	0.398125
PAGE2B	-2.045
ITGB7	-3.6285
CCDC81	-0.3465
LOC149837	0.361
SCUBE1	1.8745
ZSCAN10	0.241
HUWE1	0.200071428571429
CDH17	0.1045
CD180	1.20325
IL17A	0.19975
TMPO	-1.071
KIAA1524	-1.88083333333333
HDGFRP3	0.000166666666666667
OXCT1	-1.07445454545455
RRAS2	-0.919333333333333
LTBP2	2.825125
SV2B	1.66766666666667
CYP2A6	0.73625
PKD1L2	-1.47983333333333
PPM1M	1.40975
FLJ22662	2.89233333333333
ZNF502	0.285
GP6	-0.6665
CRYBA2	-1.02
LEF1	0.06
CTPS	-2.26542857142857
EYA1	-2.45883333333333
EPS8L1	1.74675
MAPK14	-0.9415
SERPINB2	-4.433125
GTF2F2	-0.362166666666667
ZNHIT4	-0.1745
PLA1A	1.37675
C20orf114	1.174
HPR	-2.404
C18orf2	-3.49133333333333
SATB2	-1.7695
KCNJ9	-0.278571428571429
MGC157906	1.278
MOCS3	-0.064
C17orf71	-0.429833333333333
PPHLN1	0.0383
HIST1H2BN	-1.838375
RAPGEF1	-0.300375
MAP3K8	0.28925
DLG4	0.322666666666667
STC1	0.789833333333333
CDGAP	2.22925
DDX26B	-0.96275
LOC150223	-1.9195
CPSF3	-0.718666666666667
TMEM14A	0.15625
MYH3	-1.3975
GPKOW	0.076
SULT1A1	-0.634333333333333
SPON1	3.9581
YY1AP1	0.441
RAB23	-0.0545
PLA2G4A	-3.43625
MAPRE3	0.12125
ZNF516	1.36164285714286
GGPS1	1.17775
EXOC3L2	0.127375
C19orf42	0.783
MAP2K2	0.193166666666667
HIST1H2BB	-1.6195
RNF19B	1.79416666666667
C6orf128	0.323166666666667
TLR8	4.493
PCDHA9	-0.561
CARS2	0.4855
CLUL1	3.12083333333333
RHAG	-3.955
UNK	-0.4485
EXOC8	1.2852
C9orf95	1.1515
C14orf143	0.52
MAML3	0.159625
LDHA	-1.30175
MRPL20	0.281875
KLHDC6	0.314333333333333
ATP5S	-0.404333333333333
C8orf55	-0.6105
PHF19	-2.123625
KRTAP13-4	0.9535
TTC5	0.16475
XKR5	-0.892
SILV	-3.50816666666667
TEX28	0.1515
TCTN1	1.5485
CX40.1	0.096
PPP2R5C	-0.196875
C12orf30	-1.2545
CAPG	2.8105
MPZL1	1.18115
ARSB	-0.880666666666667
TDH	-3.0465
WASF4	-0.15925
TSSK3	-1.25133333333333
7A5	0.6825
CRISPLD1	0.72
MAD1L1	-0.444333333333333
SPIN4	-0.154
AMPD1	-2.505
DPYSL5	0.306
INPP1	-0.224333333333333
ANKRD11	-1.43461111111111
NPAS4	-0.257875
GCET2	0.0713
RNASE9	0
GUCY2D	0.117666666666667
CCDC98	-0.134
FGF4	-0.46125
CPM	1.068
SLC26A4	-1.3185
PLD5	-0.14575
FAM59A	1.2917
FBXO5	-2.23677777777778
SIPA1L1	-0.043875
DPYS	0.6375
ATG4D	-0.32675
TGM3	0.73
MTCH1	-0.761625
HK1	0.221
CDC26	-0.087875
GALNT12	-1.60866666666667
LOC339229	-0.51775
MRPL35	-0.3005
ORC4L	-0.028375
TNKS	0.339857142857143
C2orf24	0.619166666666667
ZNF553	0.241833333333333
GGTLA1	2.6853
ZNF497	-1.09625
CDY1B	-0.62
SLC30A4	-0.00925000000000001
TUB	-1.2445
ARHGEF18	0.6785
ARRB1	0.7565
KCNK1	1.970125
EREG	-3.25266666666667
SCAMP5	-1.347
RUNDC3B	1.02275
ADAMTS20	0.14775
IL17RB	-0.29025
FLJ20323	0.032
MCAM	0.407125
POLR3E	-0.80675
AQR	0.586833333333333
IPMK	-0.205
CDCA7	-4.02975
CAMP	2.82275
GRHL3	-0.0865
ADAMTSL2	1.43766666666667
CLMN	3.11383333333333
SSTR3	0.555
MAGEA5	-2.83466666666667
OVOL2	4.3065
JMJD1B	0.48
RBL2	0.3882
PYGO2	1.18475
PPP1R10	0.22
CSE1L	-0.733666666666667
LCA5	1.172
RDH16	0.67925
ASRGL1	-1.74175
TOM1	0.799833333333333
PTX3	-6.105
TTC15	1.10675
SCGB3A1	3.7385
MRPL50	-0.5465
RCAN3	1.21675
SLC26A11	0.54875
STYX	-0.1065
CINP	0.001
MARCH7	-0.224
PFKM	-1.71516666666667
SGMS1	1.63333333333333
RIOK3	-0.00630000000000002
C1orf110	0.913
CES7	0.228
LOC440248	-1.29125
PPP1R12C	0.2935
C10orf27	0.5495
ATG9A	-0.47075
MRPS26	0.399
TMEM40	-0.05625
ELP3	-0.241
ZNF787	0.1281
HIAT1	-0.478875
C8orf34	0.627166666666667
MGC4655	0.4835
PELI1	0.533166666666667
PPT1	0.7432
SLC35C2	-0.125666666666667
C6orf125	-1.25475
MUC4	-1.8015
RFC4	-1.90542857142857
GNB2	-0.186333333333333
NUP50	0.00221428571428571
SULT4A1	-2.044
C7	2.864125
CCDC130	-0.0213333333333333
ARRDC4	0.906
RQCD1	-0.45775
GLYCTK	-0.71525
AYTL2	-1.054
MTUS1	1.4253
LEMD3	0.520166666666667
PLEKHF2	1.6835
HOXA7	-0.32275
GTF3C2	-0.9385
DYNLRB2	3.31625
CNOT10	-0.208
MR1	0.997333333333333
FFAR1	-0.0385
PRIC285	-0.04625
SLITRK6	5.2325
LIX1	-2.424
UBE1L2	-0.094
F8	1.30925
ACHE	0.226666666666667
KPNA5	-0.61375
TNFRSF12A	-1.186
EGR3	2.4665
SERPIND1	-3.28266666666667
OASL	2.1115
IFRD1	-2.271875
WDFY1	0.109333333333333
ZNF267	0.390375
ACCN5	0.8245
ZBTB6	-0.0355
PPP1R3A	-0.148
PRRT3	1.5605
FBXL19	-0.9135
TXNIP	1.38235714285714
ACTN2	-2.42633333333333
ATG9B	-0.707125
C9orf117	1.294625
IL27	0.12
RPL36AL	-0.280333333333333
KLK15	-0.446
CHAD	2.373
RAP2B	-0.0869
HEBP2	0.934
ZNF342	1.024
CAMK2G	-0.548666666666667
TLR3	3.06175
FGF14	2.0335
HMGB2	-0.929125
TRPM5	-0.186666666666667
OR5M11	0.3395
KIF3B	0.566421052631579
PRICKLE2	1.7015
MTMR9	0.255875
C3orf27	0.3
GLRA3	-1.968
NSDHL	-0.6155
TMEM32	0.17525
POLR2D	-0.98675
MYADML	0.485
C9orf114	-0.18125
MRGPRX1	0.657
TOPORS	0.84575
CLDN19	-0.83025
C1QL4	-0.8255
RNF165	-1.412
DHRS9	1.8735
DNAH2	0.860833333333333
FXR1	-0.260333333333333
ZMYM3	-0.509375
CASP3	0.3115
FAM120C	-1.0095
SCLY	-1.10275
CA7	-0.3775
ENTPD5	0.934333333333333
ZNF461	0.147625
PDIA5	-0.17475
C1orf19	-0.392666666666667
TMEM67	0.4235
KCTD20	-0.9575
WDR47	0.2315
FLJ38723	0.431
KLRF1	1.04833333333333
TAS2R16	0.61
CLDN12	-0.41875
PRKCE	0.38075
UBXD4	-0.871
ITGAM	4.06866666666667
GLT8D3	-0.0925
WDR31	0.9793
RGS2	-0.1285
OR51L1	0.1715
MST1R	1.35425
KIAA1737	1.7395
OR4A5	0.227
GLIS1	-1.31666666666667
PTMA	-0.165571428571429
NAPA	1.1325
PRDM11	-0.43575
LIPF	1.05
DIRAS3	2.34225
ASGR2	-3.887375
C1QTNF4	0.05175
PIK3R4	0.477666666666667
ARMC3	1.2745
NDUFV3	-0.381166666666667
BTBD3	-1.19633333333333
PPP1R2	0.19625
UBE2NL	-0.55625
FOSL2	1.22778571428571
FAM119A	-1.33833333333333
TUBA4A	-0.436
KRTAP12-1	0.2485
SFRS2	0.0565
RHPN1	-0.3595
EEF2	-0.276166666666667
ZDHHC11	-1.75166666666667
EPHA3	-0.4856
RBM12	0.2175
H2AFJ	1.04608333333333
EDIL3	2.2235
KIF26A	-1.51525
SERGEF	0.33125
B3GALT4	2.291
LOC90925	-0.129833333333333
OSCAR	1.370375
NPFF	0.0625
DEDD	0.625
TMEM155	-0.826625
PTPN1	1.05725
SCYL2	0.557833333333333
SKAP1	3.23725
LEAP2	-2.1295
GADD45G	2.3511
IFITM3	0.854375
PILRB	-1.24816666666667
SLU7	0.2885625
DSC3	-1.14525
DNMT3L	-1.427
PAPD5	-0.68975
B3GNT3	-1.13166666666667
LHCGR	0.1435
MSL-1	-0.06725
UBE2S	-2.121
SAP130	-0.138
ANAPC11	-0.09125
MAGED4B	-2.3165
ATP6V1B2	1.22966666666667
C14orf179	1.015875
CAPZA1	0.32675
CDYL2	0.478166666666667
GLRX3	-1.09416666666667
LOC136288	-0.900666666666667
MOBKL1A	0.16625
HTR2B	2.09475
CRYGD	-0.336333333333333
NUS1	-0.822666666666667
PGRMC1	-0.35
MYOM2	0.9875
FLJ39653	-0.870833333333333
CHM	-0.0327
OR5M8	0.632
ZNF619	0.8515
FAM105A	3.2275
CCNL1	-0.878375
NAP1L3	0.34175
C10orf57	1.93266666666667
B3GALNT1	0.863666666666667
CSN1S2A	0.0755
TCP10L	0.70425
GDAP2	0.248
DMKN	-1.35133333333333
COX6B1	0.0565
DNASE2	1.082
MSH5	-1.89125
LGMN	0.66175
USP31	-0.595
OR13C8	0.542
SDCBP	0.8074
NUDT11	-2.51966666666667
PYGL	-0.619
SNPH	0.1625
B3GNT4	-0.6535
MIZF	-1.1737
NUBPL	0.189
NOD1	0.504
CDH22	-0.019125
NUBP1	0.612333333333333
DSCAM	-4.15875
DGKI	1.187
FAM136A	-0.85725
AKAP1	0.236333333333333
SLC16A6	0.7545
RIN3	1.14925
PSG2	-0.541
DIP2B	-0.192666666666667
PSORS1C1	0.3929
KIAA0495	0.657
FLJ90709	0.585666666666667
LPA	-0.363
PIGA	-0.494333333333333
LY75	3.73366666666667
UTS2	-5.9465
RREB1	0.338375
GALNACT-2	0.6592
MGC3196	-0.59375
FLJ31568	-0.416
LPHN1	-0.5985
SP1	1.280375
TOX4	0.510666666666667
HSPA9	-0.1853
APOBEC1	0.1435
SLC35E4	-0.051
LSM5	-0.98225
SURF1	0.6735
ZBTB1	-0.036
GTF2F1	0.287625
RPS15A	-0.120857142857143
DUSP21	-0.429333333333333
GINS4	-2.845
MYO15A	-0.784333333333333
GIMAP7	3.7195
MGC13379	0.577
ATP6V1E2	-1.38733333333333
UTP3	0.00175
HNRPA3	-0.62875
MT4	-0.689
C14orf155	0.402
U1SNRNPBP	0.48
CKLF	-0.634166666666667
PLEKHN1	-1.213
MBNL1	0.572416666666667
NUP160	-1.998
ACSM2A	-1.4495
LOC129881	0.00674999999999999
KIAA1529	-0.07725
FLJ22639	-2.5205
HAND1	-1.5245
GSX1	0.56
FGA	-4.15313333333333
SERPINB1	0.582
ZNF642	0.6765
IGFBP1	-8.23575
SLC1A1	4.931875
DHX57	0.0335
ZNF766	0.5945
PTPN21	-0.3102
GDPD3	-0.962833333333333
PNPLA5	0.3705
TBR1	-0.211833333333333
FAM116A	0.08775
IQGAP1	0.984375
FOS	1.826375
ZNF226	0.353625
FIGNL1	-0.0356666666666667
C14orf1	0.276333333333333
ZMYND17	-0.697
PUS7	-1.73266666666667
TUBB6	-0.578125
KCNQ2	-1.475
MARCH6	0.0974166666666667
CCDC33	0.1045
PRODH	-0.55975
RBM11	2.592
EPHA6	0.436
SLC43A1	-0.04025
LOC196541	-0.026625
NTN1	0.98275
ING4	0.5995
PCDHB10	0.00325
DPH2	-0.840833333333333
SPACA4	-0.076
FBXL21	-4.652
DIAPH1	-0.191166666666667
ZNF71	0.732333333333333
CEP76	-0.454
CORO1A	0.30925
RRM2	-2.192375
EDG4	0.73375
OS9	0.716833333333333
SLC4A1AP	-0.174
COG5	-0.4265
COPS8	-0.07725
NGLY1	-0.3245
NCBP2	-0.403625
C17orf42	-0.360333333333333
GPSM3	0.459625
SIL1	1.58816666666667
ASB6	-0.02975
SMAD5OS	-0.385833333333333
UNC93A	-3.539375
A1BG	-1.721
C21orf62	0.5665
FMO5	1.92016666666667
ATRIP	0.810666666666667
CEBPG	-0.3065
C7orf38	-0.5965
TNFRSF1B	1.786
CLEC1A	1.5885
IQSEC1	0.546875
PATZ1	1.585
RBM22	0.559
BAG2	-1.97766666666667
PAQR5	-1.13533333333333
C9orf127	0.9751
THNSL1	-0.556
SHROOM3	2.9706
JAM2	0.95125
SNRPN	-0.69225
ALX4	0.1715
CACNA1S	-0.3025
FAM130A1	1.57075
CORIN	2.2945
CD300LB	0.6585
PLEKHG6	0.8975
LRRC40	-0.972
PCLKC	-1.31125
PCDHB16	-0.353
WNT2B	1.76683333333333
ASNS	-3.05144444444444
MRPL49	0.30675
FLJ46111	0.14475
ISG20	-0.870125
SMU1	-0.417833333333333
CASZ1	0.854
POLR1D	-0.1915
GIN1	0.32825
SNAG1	0.4715
ANKRD29	-1.73025
CDKN2AIP	0.2345
KRR1	-0.10675
CXCL1	-4.6855
EPM2A	0.0549
PC	0.663166666666667
DEFB127	0.077
PDZRN4	1.5375
FAH	1.21975
OR51E1	1.536
CDC2L6	-0.0941666666666667
DNTTIP1	0.0085
PAX8	0.6355
TMEM116	0.51625
C1orf150	0.488
PRO2012	0.14025
MRPL40	-0.123333333333333
BEX1	-3.6461
SLC2A4	-0.095
PKMYT1	-1.6315
FEZF2	-0.161333333333333
SLC26A9	-2.1295
MAP2	-0.346166666666667
LYL1	-0.764
SLC25A19	-0.854333333333333
NOS3	-0.5465
ZNF34	0.664833333333333
TMPRSS11F	0.0223333333333333
FAM43A	-0.6255
FCRL4	0.608666666666667
KLF14	0.0705
FLRT2	0.0576666666666667
WRN	-0.9735
SDF2	0.2702
KRT8P12	0.26875
C6orf195	0.0955
C9orf125	-2.026
DZIP3	-0.092125
RIT1	0.0425833333333334
SCML1	-2.3415
RHBDF2	0.220875
OR2G3	0.564
REXO1L1	-0.4235
MAP3K7IP3	0.19
C3orf57	-4.2535
FBXW11	-0.7765
ETAA1	-0.28875
C14orf131	0.0339
AKT1S1	-0.071
SLC12A5	-1.07575
C9orf164	1.2585
NRIP3	0.86575
NOS1AP	1.81125
TMEM121	0.89875
SAP30BP	-0.2652
DGCR6	0.77975
WDR76	-0.87275
FAM82B	-0.390833333333333
LOC606495	0.0865
MAP9	-0.734583333333333
BCDIN3D	0.99575
CXorf36	2.83733333333333
DSCR3	-0.0391
ZFAND3	-0.00837499999999998
C7orf43	0.0238333333333333
SPSB3	0.6616
C19orf19	0.24125
FAM133A	-1.44425
C12orf25	0.061
SLC39A3	-0.456125
DISP2	-0.99325
PI4KAP2	-0.783
MKRN3	-2.81316666666667
ADAMTS13	-0.541875
CBLN3	0.4695
TTYH1	-1.8715
C3orf18	0.1815
FLJ13236	0.707
ZMYND12	2.39425
C18orf25	0.613625
GLB1L3	-1.212
ATP13A5	0.287
RANBP10	-0.204
CD96	-0.1678
DENND1C	0.5285
RBMS3	0.9505
SLC41A3	0.2915
DGCR6L	0.74125
TMEM128	0.4275
CSNK1G3	0.220285714285714
MOBKL2C	1.38025
TSPAN6	0.41125
MATN2	-0.8906
MSL2L1	0.571333333333333
ST6GALNAC2	1.55866666666667
FGFBP2	1.5435
FGL1	-7.12416666666667
MPP3	-0.148666666666667
ARHGEF6	1.43483333333333
TGFBR2	0.9385
ACMSD	3.63325
IL33	2.72775
C9orf5	0.147333333333333
DEAF1	0.3634
AMN	-0.4825
DEFA6	0.208
RNF212	-1.2365
METT5D1	0.731
CIB1	0.6189
TSSK1B	-0.42125
KIAA1727	1.48325
ZNF680	0.625083333333333
LOC399900	-0.853
LOC152217	-0.8595
CTNNAL1	-3.2975
CIT	-1.94641666666667
TLE6	0.8355
ZNF607	-0.88725
HERC4	-0.652666666666667
DRAP1	-0.509
PEMT	-0.1045
C10orf111	-0.4435
ZNF575	0.796375
KCTD7	0.05925
MYO1F	1.454625
LOC285382	-0.47175
RAB11A	1.0989
PLCD3	-0.15
C15orf28	0.1415
PTBP2	-1.21775
CTB-1048E9.5	-0.131
C19orf60	-0.602666666666667
C7orf25	0.103666666666667
SETD7	0.909
HOXB9	-4.964
VANGL1	0.379125
CHAF1B	-1.65125
NDUFA3	-0.49375
KIAA1328	0.0195
SHARPIN	0.162
TTC23	0.203625
UGP2	0.490833333333333
ANKIB1	-0.3396
CIRBP	2.19442857142857
SEC14L4	-3.38383333333333
OVCH1	2.21733333333333
VPS52	-0.361
FAT	-0.60225
M6PRBP1	0.28475
GPRIN3	1.2425
PPM1F	-0.853
TSR1	-0.49225
CCDC85A	3.1
PCSK5	1.55925
ZFHX3	-0.11
HEMK1	0.3126
PGBD2	0.27425
RSRC2	0.0365
AURKC	-0.797
SCRIB	-0.465625
ORM2	-4.36633333333333
FAM115A	-0.9502
FZD6	-1.236625
UNC119	0.527666666666667
GPX3	0.8607
NOV	-0.557125
CABC1	0.359875
CDC42SE2	0.346375
EIF2S2	-0.4276
RNF130	1.2065
CKAP5	-0.973333333333333
RP11-413M3.2	0.404625
C10orf18	0.367
TMEM93	-0.68375
DYX1C1	1.82275
KCNMB2	-1.75375
ANK3	1.45625
KRT5	-2.5851
CDH12	-1.27075
QRSL1	-0.2445
JUB	-1.019
SHC4	-2.326375
CCL15	1.61616666666667
CCDC22	0.39025
SNX24	0.44875
RARS	0.0625
MORC2	0.214375
FAM48A	0.5295
MT1H	-1.069
PPP1R14C	-3.25683333333333
FOXD1	-2.604
C1orf213	-1.95125
AMT	-1.9479
DSN1	-0.82075
PTPLAD2	4.0805
DIS3L	0.3835
RASL11A	0.21075
GPRC5B	-0.0645
FRMD7	0.1285
STRN4	-0.121
KITLG	2.31418181818182
HDGF	-0.35175
OR1S1	0.5745
SETX	0.0831
DDR2	0.49275
KCTD12	2.7095
LYZL2	-0.319
WDR52	0.8135
TMEM2	-0.071
ZNF579	0.261166666666667
LOC200810	0.4225
TNFSF9	-1.8455
PPFIA4	-3.513
CNIH3	0.563666666666667
MAP4K4	-1.43107142857143
ROD1	0.0934285714285714
ALS2CR12	-0.209666666666667
DOCK3	-1.643
PAQR9	-4.63575
ASB17	-0.142333333333333
STX16	-1.013
FEZ2	0.598666666666667
DLAT	-1.1965
KIF21B	-0.834666666666667
CDC5L	-1.10975
TMEM119	2.682
CRIP3	-2.293
TPSD1	0.955833333333333
TEPP	-0.208
GNGT2	1.517
C21orf121	0.98525
WNK1	-0.0363333333333333
FLJ10490	0.2484
OR51B5	-2.2195
LOC203547	-1.02425
HAS1	1.6665
PPA1	-0.593666666666667
ST7	-0.177
C11orf46	0.5649
POPDC3	-3.76316666666667
ACOX2	3.4895
ATCAY	-0.642666666666667
TM4SF19	-0.725
MFSD9	-0.674166666666667
PDHB	-0.23175
ERN1	-0.15525
LCE3C	0.544
GPR111	0.465
NOTCH3	1.56383333333333
ADAMTS5	2.17525
B3GALT1	-0.27875
UGCGL1	-0.3685
FAM58A	-0.265166666666667
FBXO32	0.7915
CLPP	-0.608
NXPH1	0.5255
MTMR3	1.57016666666667
ATP1B3	-1.058375
TMEM16A	3.605375
HIST1H3F	-0.479166666666667
TRIM25	0.555
SDCBP2	0.8855
CRKL	-1.173125
HOXB2	2.37083333333333
ANP32B	-0.75825
GATM	3.055
AP4E1	-0.209875
EDG5	0.49975
CDKN3	-1.787
CDH4	-3.10275
PGD	0.268
RND1	0.575
GAD1	-1.9332
MPG	0.1065
LOC440350	-0.6185
ZNF133	0.0715
SERPINB12	-0.0115
AMELY	-0.149
DHX36	-0.3805
TNFAIP8L2	3.348
PHTF2	-0.850058823529412
CCDC112	-0.774333333333333
IQCC	0.0255
HEYL	3.05116666666667
FTSJ2	-0.574166666666667
APPL1	0.475375
RAB43	0.0529285714285714
OR10G2	0.1535
WAC	0.416333333333333
ADCY9	0.91975
RUNDC2B	0.0703333333333333
PYCRL	0.0385
AGPAT7	-0.514166666666667
SLC22A9	-1.36433333333333
CDKAL1	-0.244
PDYN	-0.720833333333333
C20orf74	1.1405
MTMR11	1.15525
VAV3	3.18916666666667
DAPL1	0.551
STXBP3	-0.395
EIF3G	-0.0895
ARHGAP22	-0.52175
NPFFR1	0.318
NPC1	-0.0921666666666667
ALDH9A1	1.52783333333333
ZNF600	0.55775
ZNF678	0.271166666666667
RASSF1	-0.514833333333333
ADD2	-2.039125
PITPNB	-0.315125
PKD2L2	-0.144571428571429
LRP11	-0.373
CDKL1	0.31175
SMEK2	0.4085
PRODH2	-3.51866666666667
C11orf54	-1.16616666666667
SFRS11	-0.143833333333333
IL7	0.6895
ALS2CR16	0.62125
BTG3	-1.64683333333333
PAK2	-0.0192222222222222
RP11-679B17.1	0.09725
GATA4	-1.901
ATP2B1	0.116
LOC130940	1.295
C1orf172	2.2045
ATF7IP2	-0.5735
SLC25A43	-0.426166666666667
CENTG3	-0.247
IGF2BP1	-3.9917
FCHSD1	0.2095
CAMK2N2	0.502166666666667
ELAVL3	-0.3165
NBPF15	0.0913333333333333
UBE2J2	-0.00108333333333334
GNL2	-0.81225
PRR3	-0.5123
NLF2	0.331
OR4F6	0.0255
KLHL24	0.7675
CCDC88A	-1.1882
SGPP1	-0.500666666666667
C10orf11	1.5255
SLC35B4	-1.26466666666667
UGT3A2	-1.322
ARNT2	2.4915
CBR1	-1.070375
ITPR3	-1.06716666666667
TRAPPC6B	-0.2442
AMZ1	0.8975
ARP11	0.48725
WDSUB1	0.7535
APBA1	0.0791666666666667
RAB2A	0.3537
C6orf162	-0.186375
HPSE2	0.073
PLCE1	2.03925
INSL3	0.90025
DLG1	0.2498
PTPLA	-3.73225
PIGX	-0.189375
TFIP11	0.736333333333333
FIBIN	3.786
POLR2G	0.11425
GRAP2	-1.3461
DNAJB8	0.2065
CNBP	0.53
WASF1	-2.049
INPP5E	-1.054
HSPB1	0.866125
TMEM167	-0.2495
CUBN	0.24475
IGF1	3.421875
ITPK1	0.1469
NAALAD2	-1.964375
G3BP1	0.232
NT5DC1	0.4
CYP39A1	-1.7535
TMEM139	-0.341166666666667
POLK	-0.3886
GLULD1	-2.137
RBM15	-0.914166666666667
AMZ2	0.379
GDF15	-2.87716666666667
MESDC2	0.164
INCA	1.32283333333333
ACY1L2	-2.799
GZMM	-0.6305
PAIP1	0.0975
CACNA2D1	-0.36025
STK32C	-0.600333333333333
SH3BP4	0.806666666666667
DEC1	0.05
PADI1	-0.2725
UBB	0.1742
PON3	-3.46183333333333
PROP1	0.861
ANKRD13B	-0.6505
ADCK1	0.08625
TCF25	0.0644166666666667
SLC38A5	-2.352
CXorf26	-0.0446666666666667
C19orf39	0.23075
PPP1R13B	0.5295
ARL2	-0.6985
TCL6	0.2515
TOP3A	-0.4275
SLC16A14	1.28125
FXYD6	1.30466666666667
HIST1H4E	-1.04375
BBC3	0.520631578947368
UNC5A	0.0115
FAM86C	-0.5914
PI4KB	1.00275
B3GAT1	-3.488
SUSD2	0.770666666666667
OAZ2	-0.162333333333333
NOC4L	-0.2415
C10orf12	-0.25575
FADS1	-2.5635
LOC144097	-0.95825
DKK2	2.74833333333333
KIAA1949	0.45275
RHOT1	0.4636
OXT	1.338
GPR153	0.34725
ARL4A	-1.837
SAAL1	-0.886
CCDC64	-0.1295
USE1	-0.1125
HNMT	1.18966666666667
PCGF3	0.4180625
CYP2C19	0.42725
C20orf4	0.429
CCDC11	0.86925
ACSBG2	0.249666666666667
RWDD2A	0.9335
PALLD	2.770875
CPLX4	0.7495
LOC492311	1.26775
KPNA2	-1.5055
MACROD1	-0.5207
TMCO3	0.8125
C15orf52	-0.921666666666667
