Hybridization REF	TCGA-A8-A07R-01A-21R-A034-07
RY1	0.0746666666666667
ATAD2B	0.511375
ARHGAP17	0.2563
KCNIP3	-0.9905
SFPQ	0.445375
GFRA4	1.17083333333333
AKR1B10	-4.113875
TIGD6	0.247833333333333
RGS16	0.7495
URB1	0.194166666666667
OR4C46	-0.123333333333333
TOP3B	0.2795
NFATC4	0.2675
CA14	-4.38975
BMPR1A	0.0181666666666667
SNRP70	-1.088125
PRL	-0.567166666666667
C6orf130	-1.6415
STAG2	0.841
CD55	-0.879928571428571
RPS23	-1.4465
SSX2	-0.780166666666667
FDPSL2A	-1.1535
FBXO27	1.369
SYNGR3	-0.184666666666667
TMSL3	1.54475
EML1	-1.0535
NUP93	-0.08575
SMAD3	-1.8453
KIAA1189	0.646666666666667
HNRPUL2	1.5095
TBC1D12	0.170166666666667
C16orf24	-0.119
MRVI1	1.62283333333333
ZNF581	-0.146333333333333
ELOVL3	4.3635
OR51Q1	0.20525
CACNB3	1.06383333333333
GALNT13	-1.3225
C10orf84	0.705125
NEDD4	-0.7834
SPO11	-0.082
OR5AU1	0.3665
NEK4	0.8755
PRKAR2A	0.0765
IHPK1	-0.423166666666667
ATP6V0B	-0.244625
CACNA1E	1.97
CEACAM8	-0.571
PEX14	-0.0515
FLJ12993	-1.558
ZBTB38	0.377583333333333
PCTK2	0.354833333333333
LRRC16	0.4574
FBLIM1	1.69233333333333
FYCO1	-0.3795
RP5-1022P6.2	-1.38158333333333
CMTM1	-0.7335
PLTP	-0.423666666666667
RAPH1	1.598375
DOCK8	-0.317
EZH2	-0.1456
SLC25A1	-0.464166666666667
PLEKHB1	1.3439
GRB7	1.4137
ZFP37	-0.388
MRPL33	-0.25025
PELO	-0.271
ARMC1	1.143
C9orf27	-0.080625
FLJ25778	-0.093
C9orf37	-2.1775
TMEM66	-1.9095
SPRN	-0.08775
HBEGF	1.30025
PI4KA	-1.053
LEPRE1	-1.16275
POU2AF1	-1.1505
MRPL12	1.07233333333333
REP15	-1.0115
ZC3H3	0.52925
RASAL1	1.3325
DDAH1	1.27625
ACBD5	0.617875
TMC2	-0.633
CCDC137	0.53425
SAMD13	-0.660666666666667
UGT2B15	-4.4132
TIPARP	-0.5735
DNASE1L3	-1.54825
TRIM72	0.729833333333333
DBX2	-0.425
IPO8	0.02775
C21orf88	-0.4961
MAP3K14	0.4345
LOC51233	0.489
GGTLA4	0.86725
PDE6D	0.07575
ZNF117	-0.8765
CLK2	-0.414625
NKRF	-0.11125
TNFSF15	1.1189
DUSP2	-0.335875
SECISBP2	-0.1544
GABRR2	-0.859
PPAP2C	2.36375
LOC51145	0.275666666666667
PAG1	-0.30975
PIK3C3	-0.40125
GNG10	-1.118
APOL4	0.327666666666667
ANKRD28	-0.746625
STMN3	-2.5886
RAB14	0.3569
CDK2AP2	0.04325
HDDC3	0.887
COMMD7	-0.340125
CXXC1	-0.60725
HMCN1	-2.29266666666667
CD40	0.5735
DYNC1LI2	0.3201875
GDI1	-0.9055
LOC646938	0.67
VSNL1	-2.46
PIH1D1	-0.944333333333333
RAET1G	-0.162
KRTAP5-9	0.638
EFTUD2	0.691
ZNF311	0.731833333333333
ATP6V1G3	0.21125
OR2W3	-0.821
SCN4A	0.533
MED10	-2.193
FAM135A	0.4467
ARHGAP4	-0.481
EHMT2	-0.73775
UFD1L	0.023
ERMP1	-0.169
MAG1	-2.30483333333333
THAP8	1.172
HACE1	-0.339666666666667
FAM82C	-0.249666666666667
C3orf20	-0.18
UNC84A	-0.627333333333333
SCD5	-0.617230769230769
LASS6	0.466375
LSG1	0.89225
MAL	-5.37375
GPR22	0.3345
WDR5B	0.49775
ACTRT1	0.6955
C17orf60	-0.612333333333333
GRIN2C	0.5809
ARMC8	0.316333333333333
SLC47A1	-2.7275
DMPK	-0.181
DHRS13	-0.111666666666667
SMC1A	-0.568666666666667
KRTAP17-1	3.411
SMYD5	-0.42475
TUSC2	-0.402125
CRHR2	0.269
KIR3DL2	-0.043
CCDC104	-0.3375
ATP2C1	-0.40125
CROT	-1.618
PABPC3	0.4305
EGR1	-1.20216666666667
THSD1	-0.80825
KHK	-0.86
SLC12A2	-0.0190625
CD58	-1.43975
STOX2	1.8195
CCDC76	-0.7972
CCDC48	-0.35025
DNAH1	-0.874166666666667
ZIC4	0.57825
OR1G1	-1.18
PSMC6	0.292166666666667
PROKR1	0.01
ABCB1	-2.649125
TRAT1	-3.91875
LLGL1	0.625
MTF1	1.52625
USP54	0.151125
PAGE2B	-1.417
ITGB7	-3.549
CCDC81	-0.218
LOC149837	0.592
SCUBE1	0.3965
ZSCAN10	1.82
HUWE1	0.987
CDH17	-0.123
CD180	0.085
IL17A	-0.42275
TMPO	0.37475
KIAA1524	-0.0411666666666667
HDGFRP3	1.60166666666667
OXCT1	-2.81809090909091
RRAS2	-0.0493333333333333
LTBP2	1.68325
SV2B	3.32766666666667
CYP2A6	0.924875
PKD1L2	-0.0878333333333333
PPM1M	-0.0995
FLJ22662	2.36866666666667
ZNF502	1.4035
GP6	-0.33475
CRYBA2	0.02475
LEF1	-3.7813
CTPS	-0.808571428571429
EYA1	-2.977
EPS8L1	1.12375
MAPK14	0.21675
SERPINB2	-4.34425
GTF2F2	-0.0238333333333333
ZNHIT4	-0.5895
PLA1A	-1.189375
C20orf114	0.14425
HPR	-5.003
C18orf2	-3.05033333333333
SATB2	-3.2525
KCNJ9	0.629142857142857
MGC157906	1.3305
MOCS3	0.30675
C17orf71	0.149166666666667
PPHLN1	-0.1662
HIST1H2BN	-0.7325
RAPGEF1	-0.291
MAP3K8	-0.41025
DLG4	0.5065
STC1	-0.503333333333333
CDGAP	0.18175
DDX26B	-0.4895
LOC150223	-0.62675
CPSF3	-1.40433333333333
TMEM14A	0.36575
MYH3	-1.46825
GPKOW	0.6335
SULT1A1	-0.220166666666667
SPON1	1.4805
YY1AP1	-0.145666666666667
RAB23	0.227
PLA2G4A	-3.58025
MAPRE3	-0.4105
ZNF516	-1.10821428571429
GGPS1	0.481
EXOC3L2	0.02925
C19orf42	-1.0546
MAP2K2	-0.230833333333333
HIST1H2BB	-0.8175
RNF19B	1.27
C6orf128	-0.478833333333333
TLR8	1.2095
PCDHA9	0.838
CARS2	0.79225
CLUL1	1.98783333333333
RHAG	-3.90816666666667
UNK	-0.0055
EXOC8	1.2168
C9orf95	0.053
C14orf143	-1.0544
MAML3	-0.074625
LDHA	-1.5705
MRPL20	0.40825
KLHDC6	1.44216666666667
ATP5S	1.03333333333333
C8orf55	0.053
PHF19	-1.852625
KRTAP13-4	0.7895
TTC5	-0.334
XKR5	-0.50325
SILV	-4.60333333333333
TEX28	0.161
TCTN1	-0.786
CX40.1	0.4915
PPP2R5C	-0.495875
C12orf30	0.1075
CAPG	1.96275
MPZL1	1.8582
ARSB	-0.939666666666667
TDH	-1.6745
WASF4	1.14175
TSSK3	-0.646833333333333
7A5	-0.994
CRISPLD1	0.400125
MAD1L1	-0.6455
SPIN4	-0.186
AMPD1	-1.057
DPYSL5	0.7375
INPP1	-0.552
ANKRD11	0.596444444444444
NPAS4	0.2005
GCET2	-0.1132
RNASE9	0.038
GUCY2D	-0.081
CCDC98	-1.40625
FGF4	-0.118625
CPM	0.8755
SLC26A4	-2.5708
PLD5	0.21775
FAM59A	0.6777
FBXO5	-1.32322222222222
SIPA1L1	0.048375
DPYS	0.63175
ATG4D	-0.26275
TGM3	0.6475
MTCH1	-0.91675
HK1	0.1655
CDC26	-0.3055
GALNT12	-2.403
LOC339229	-0.20875
MRPL35	-0.4625
ORC4L	-0.1625
TNKS	0.175142857142857
C2orf24	0.7175
ZNF553	1.0725
GGTLA1	2.3356
ZNF497	-0.06975
CDY1B	-0.573
SLC30A4	0.375
TUB	0.53025
ARHGEF18	-0.44675
ARRB1	-1.097
KCNK1	1.447375
EREG	-2.7974
SCAMP5	-1.655
RUNDC3B	-1.20075
ADAMTS20	0.1765
IL17RB	-0.709625
FLJ20323	-1.44775
MCAM	1.421875
POLR3E	-1.68433333333333
AQR	0.332333333333333
IPMK	1.063
CDCA7	-0.75175
CAMP	5.89825
GRHL3	1.5785
ADAMTSL2	0.468
CLMN	3.86466666666667
SSTR3	0.579
MAGEA5	0.644
OVOL2	4.56075
JMJD1B	0.12175
RBL2	-0.5816
PYGO2	0.9815
PPP1R10	0.871166666666667
CSE1L	-0.101666666666667
LCA5	0.0345
RDH16	0.3615
ASRGL1	0.258
TOM1	0.411
PTX3	-3.93675
TTC15	-0.87375
SCGB3A1	3.80933333333333
MRPL50	-0.139
RCAN3	1.232
SLC26A11	1.0315
STYX	1.93716666666667
CINP	-0.097
MARCH7	-0.24
PFKM	-1.5185
SGMS1	-0.6905
RIOK3	0.8201
C1orf110	0.8475
CES7	0.046875
LOC440248	-3.25775
PPP1R12C	-0.0515
C10orf27	0.422
ATG9A	-0.0855
MRPS26	0.468875
TMEM40	3.0205
ELP3	-1.2735
ZNF787	1.6643
HIAT1	-0.257875
C8orf34	0.580166666666667
MGC4655	-0.718
PELI1	1.81033333333333
PPT1	-0.5116
SLC35C2	-1.06233333333333
C6orf125	0.02075
MUC4	-0.5235
RFC4	-0.172428571428571
GNB2	-0.0518333333333333
NUP50	1.15192857142857
SULT4A1	0.233166666666667
C7	0.086375
CCDC130	-0.196
ARRDC4	1.839
RQCD1	0.697
GLYCTK	-1.03325
AYTL2	0.157909090909091
MTUS1	-0.4376
LEMD3	1.27083333333333
PLEKHF2	0.7345
HOXA7	1.15875
GTF3C2	-0.5815
DYNLRB2	0.1585
CNOT10	-0.212
MR1	-0.307
FFAR1	-0.1275
PRIC285	0.56925
SLITRK6	1.65775
LIX1	-1.48144444444444
UBE1L2	0.765416666666667
F8	-0.859375
ACHE	0.2695
KPNA5	0.5755
TNFRSF12A	-1.48066666666667
EGR3	-3.4325
SERPIND1	-3.197
OASL	4.484
IFRD1	-1.112625
WDFY1	0.493666666666667
ZNF267	-0.296125
ACCN5	1.551
ZBTB6	-0.77075
PPP1R3A	-0.3695
PRRT3	-0.0325
FBXL19	0.269
TXNIP	0.6395
ACTN2	2.161
ATG9B	-0.622625
C9orf117	-0.55
IL27	0.2095
RPL36AL	0.572333333333333
KLK15	0.4635
CHAD	0.1445
RAP2B	0.553
HEBP2	1.57025
ZNF342	1.2295
CAMK2G	-0.519
TLR3	1.16225
FGF14	0.34675
HMGB2	-0.982875
TRPM5	0.145833333333333
OR5M11	0.0525
KIF3B	0.191052631578947
PRICKLE2	-1.34725
MTMR9	0.34325
C3orf27	-0.1045
GLRA3	-1.6125
NSDHL	-0.533166666666667
TMEM32	0.15775
POLR2D	-0.350833333333333
MYADML	0.019
C9orf114	-0.84775
MRGPRX1	-0.1015
TOPORS	1.09875
CLDN19	-1.27625
C1QL4	1.583
RNF165	-1.7295
DHRS9	0.351
DNAH2	-0.00650000000000001
FXR1	-0.325
ZMYM3	-0.99425
CASP3	-0.210666666666667
FAM120C	0.272
SCLY	-0.726
CA7	-0.211
ENTPD5	-0.512666666666667
ZNF461	0.38825
PDIA5	0.228
C1orf19	1.34533333333333
TMEM67	0.75775
KCTD20	0.04325
WDR47	1.142
FLJ38723	2.386
KLRF1	0.191166666666667
TAS2R16	0.621
CLDN12	-1.0635
PRKCE	-0.389
UBXD4	-0.17575
ITGAM	1.6105
GLT8D3	0.14075
WDR31	-0.1741
RGS2	1.49175
OR51L1	0.989
MST1R	0.54025
KIAA1737	0.4265
OR4A5	0.825
GLIS1	-1.147
PTMA	1.31378571428571
NAPA	0.65075
PRDM11	0.2735
LIPF	0.8755
DIRAS3	-0.56975
ASGR2	-4.298625
C1QTNF4	0.3725
PIK3R4	-0.539333333333333
ARMC3	0.47075
NDUFV3	0.308333333333333
BTBD3	0.668833333333333
PPP1R2	0.6175
UBE2NL	0.70225
FOSL2	0.612142857142857
FAM119A	-1.2175
TUBA4A	0.5955
KRTAP12-1	-0.0285
SFRS2	0.03025
RHPN1	-0.5406
EEF2	-1.10566666666667
ZDHHC11	-2.866
EPHA3	-1.727
RBM12	0.2665
H2AFJ	1.06033333333333
EDIL3	0.8615
KIF26A	-0.22675
SERGEF	-0.42625
B3GALT4	1.3685
LOC90925	0.615833333333333
OSCAR	0.0645
NPFF	-1.325
DEDD	0.922125
TMEM155	0.00562500000000002
PTPN1	0.0125
SCYL2	1.1825
SKAP1	0.59075
LEAP2	-4.05
GADD45G	2.4355
IFITM3	1.78175
PILRB	-2.72483333333333
SLU7	-0.6725625
DSC3	0.37325
DNMT3L	-0.62775
PAPD5	1.25025
B3GNT3	1.0025
LHCGR	0.7345
MSL-1	0.6145
UBE2S	-0.219625
SAP130	-0.83275
ANAPC11	1.1585
MAGED4B	-0.2615
ATP6V1B2	-0.6645
C14orf179	0.6955
CAPZA1	-0.078375
CDYL2	-0.356333333333333
GLRX3	-0.339166666666667
LOC136288	-0.50725
MOBKL1A	0.42975
HTR2B	1.6055
CRYGD	-0.266833333333333
NUS1	0.387333333333333
PGRMC1	1.108
MYOM2	0.918
FLJ39653	-2.96283333333333
CHM	-0.0888
OR5M8	0.508
ZNF619	1.001
FAM105A	-0.5335
CCNL1	-0.96275
NAP1L3	-0.874
C10orf57	0.699666666666667
B3GALNT1	1.7345
CSN1S2A	-0.446
TCP10L	0.20125
GDAP2	0.482375
DMKN	0.914
COX6B1	0.64125
DNASE2	0.241833333333333
MSH5	-1.72375
LGMN	1.193375
USP31	1.0916
OR13C8	0.6365
SDCBP	0.1421
NUDT11	-1.26433333333333
PYGL	0.5895
SNPH	-1.97633333333333
B3GNT4	1.131
MIZF	-0.5789
NUBPL	0.041875
NOD1	-0.382
CDH22	-0.057125
NUBP1	-0.100333333333333
DSCAM	-3.59775
DGKI	-1.1555
FAM136A	-0.32225
AKAP1	2.014
SLC16A6	-2.4195
RIN3	2.38425
PSG2	0.66675
DIP2B	1.10025
PSORS1C1	-0.3127
KIAA0495	-0.9525
FLJ90709	-0.137166666666667
LPA	-0.295666666666667
PIGA	0.3515
LY75	1.5865
UTS2	-6.19133333333333
RREB1	0.3125
GALNACT-2	0.4462
MGC3196	0.139
FLJ31568	0.792
LPHN1	-0.177625
SP1	1.195
TOX4	-0.447666666666667
HSPA9	0.737
APOBEC1	0.348
SLC35E4	-1.56825
LSM5	-0.58325
SURF1	-0.4045
ZBTB1	-1.15416666666667
GTF2F1	-0.48025
RPS15A	0.318
DUSP21	-0.281333333333333
GINS4	-1.75816666666667
MYO15A	-0.212333333333333
GIMAP7	1.93
MGC13379	1.33125
ATP6V1E2	-2.1415
UTP3	0.5215
HNRPA3	0.1769375
MT4	-0.212
C14orf155	-0.32175
U1SNRNPBP	0.102
CKLF	-0.134333333333333
PLEKHN1	0.0613333333333333
MBNL1	0.286333333333333
NUP160	-0.5475
ACSM2A	-0.7805
LOC129881	-1.06025
KIAA1529	-1.05925
FLJ22639	-0.8565
HAND1	-0.5125
GSX1	0.6955
FGA	-3.7275
SERPINB1	-0.39875
ZNF642	0.65825
IGFBP1	-8.130625
SLC1A1	-1.66475
DHX57	-0.38925
ZNF766	1.636
PTPN21	0.5358
GDPD3	-2.12983333333333
PNPLA5	0.2115
TBR1	0.284
FAM116A	-0.01275
IQGAP1	1.87875
FOS	-2.95475
ZNF226	0.90875
FIGNL1	0.695333333333333
C14orf1	-0.798
ZMYND17	0.2465
PUS7	-1.3065
TUBB6	0.3285
KCNQ2	-0.905
MARCH6	-1.4235
CCDC33	0.7785
PRODH	-0.93625
RBM11	-0.756
EPHA6	0.307
SLC43A1	-0.6975
LOC196541	0.413875
NTN1	1.68666666666667
ING4	-0.1965
PCDHB10	2.96775
DPH2	-0.651166666666667
SPACA4	-0.106
FBXL21	-3.479
DIAPH1	0.286333333333333
ZNF71	1.90616666666667
CEP76	-0.0885
CORO1A	-0.98875
RRM2	-1.977375
EDG4	0.8915
OS9	-0.0648333333333333
SLC4A1AP	-0.31725
COG5	-1.1405
COPS8	-0.4545
NGLY1	-0.74925
NCBP2	0.854875
C17orf42	0.599
GPSM3	0.4185
SIL1	0.431333333333333
ASB6	0.39325
SMAD5OS	-0.246833333333333
UNC93A	-2.962625
A1BG	-0.237666666666667
C21orf62	-0.141
FMO5	-2.09533333333333
ATRIP	-0.343166666666667
CEBPG	1.1415
C7orf38	-0.405833333333333
TNFRSF1B	0.0943333333333333
CLEC1A	0.576
IQSEC1	-0.125875
PATZ1	0.9799
RBM22	1.484625
BAG2	-1.82283333333333
PAQR5	-0.0498333333333333
C9orf127	0.00810000000000002
THNSL1	0.35175
SHROOM3	2.9459
JAM2	-0.50625
SNRPN	-2.43066666666667
ALX4	0.1645
CACNA1S	-0.225
FAM130A1	-0.44425
CORIN	1.049
CD300LB	0.394
PLEKHG6	1.1445
LRRC40	-0.04075
PCLKC	-1.04975
PCDHB16	1.53616666666667
WNT2B	0.117833333333333
ASNS	-0.0118888888888889
MRPL49	0.089375
FLJ46111	-1.31
ISG20	1.49175
SMU1	0.349333333333333
CASZ1	0.263
POLR1D	-1.12891666666667
GIN1	-0.28025
SNAG1	1.5115
ANKRD29	-1.33925
CDKN2AIP	-0.5705
KRR1	0.64125
CXCL1	-1.27433333333333
EPM2A	-0.1694
PC	-0.0205
DEFB127	-1.6555
PDZRN4	0.4955
FAH	1.060375
OR51E1	0.6835
CDC2L6	-0.3895
DNTTIP1	-0.63525
PAX8	-0.978
TMEM116	-0.96775
C1orf150	0.3995
PRO2012	0.06875
MRPL40	0.215833333333333
BEX1	-2.9999
SLC2A4	-0.246666666666667
PKMYT1	-0.357
FEZF2	-0.0785
SLC26A9	0.93525
MAP2	0.69025
LYL1	-1.72175
SLC25A19	0.0886666666666667
NOS3	0.978
ZNF34	0.623333333333333
TMPRSS11F	0.619
FAM43A	-0.396
FCRL4	-0.487
KLF14	0.354
FLRT2	-2.31416666666667
WRN	-1.43925
SDF2	0.1194
KRT8P12	-0.6295
C6orf195	1.166
C9orf125	-1.89316666666667
DZIP3	-0.648
RIT1	0.62175
SCML1	-0.589
RHBDF2	1.140125
OR2G3	-0.116
REXO1L1	-0.1855
MAP3K7IP3	0.10225
C3orf57	-6.09575
FBXW11	-0.6685
ETAA1	-0.45
C14orf131	-1.3784
AKT1S1	0.18825
SLC12A5	-1.05425
C9orf164	0.13725
NRIP3	-0.183125
NOS1AP	0.39
TMEM121	-0.27875
SAP30BP	0.6072
DGCR6	0.37325
WDR76	-0.328
FAM82B	0.261
LOC606495	-0.86
MAP9	0.261583333333333
BCDIN3D	0.693
CXorf36	1.59833333333333
DSCR3	0.4359
ZFAND3	-0.118375
C7orf43	0.1795
SPSB3	0.1867
C19orf19	0.9245
FAM133A	-3.354125
C12orf25	0.40025
SLC39A3	-0.501875
DISP2	-1.09775
PI4KAP2	-1.9105
MKRN3	-1.54116666666667
ADAMTS13	-0.711625
CBLN3	0.1066
TTYH1	2.97416666666667
C3orf18	-0.05575
FLJ13236	-0.05225
ZMYND12	0.482
C18orf25	0.829375
GLB1L3	-1.2015
ATP13A5	0.955
RANBP10	-0.6335
CD96	-2.6718
DENND1C	-0.59475
RBMS3	-0.9619
SLC41A3	0.6825
DGCR6L	0.358
TMEM128	0.121833333333333
CSNK1G3	0.13
MOBKL2C	0.162625
TSPAN6	-0.015625
MATN2	-1.77355555555556
MSL2L1	1.73933333333333
ST6GALNAC2	-0.2455
FGFBP2	3.398625
FGL1	-6.5515
MPP3	-0.126
ARHGEF6	-0.045
TGFBR2	-0.911625
ACMSD	-0.80475
IL33	-0.65625
C9orf5	-0.502083333333333
DEAF1	-0.3675
AMN	1.1765
DEFA6	0.267142857142857
RNF212	2.205
METT5D1	-0.123166666666667
CIB1	0.617
TSSK1B	-0.017
KIAA1727	-0.20775
ZNF680	-0.199166666666667
LOC399900	-0.6965
LOC152217	0.398333333333333
CTNNAL1	-1.9785
CIT	-0.765333333333333
TLE6	-0.5325
ZNF607	0.285
HERC4	-1.52133333333333
DRAP1	-0.5002
PEMT	-0.512
C10orf111	0.155
ZNF575	1.24375
KCTD7	-0.1445
MYO1F	-0.547125
LOC285382	1.321
RAB11A	-0.9084
PLCD3	0.06125
C15orf28	0.2645
PTBP2	-0.953125
CTB-1048E9.5	0.252125
C19orf60	-0.129833333333333
C7orf25	-0.170333333333333
SETD7	0.981
HOXB9	-3.289
VANGL1	0.9563125
CHAF1B	0.551
NDUFA3	0.562
KIAA1328	0.642666666666667
SHARPIN	0.3065
TTC23	-0.811875
UGP2	0.744
ANKIB1	0.5479
CIRBP	-0.219571428571429
SEC14L4	0.804666666666667
OVCH1	0.324833333333333
VPS52	-1.03025
FAT	-0.214125
M6PRBP1	0.20575
GPRIN3	0.391
PPM1F	0.636333333333333
TSR1	0.2365
CCDC85A	-0.53425
PCSK5	0.424
ZFHX3	-0.2745
HEMK1	-1.2165
PGBD2	0.23125
RSRC2	0.280333333333333
AURKC	-1.4875
SCRIB	0.25125
ORM2	-2.0035
FAM115A	-0.2456
FZD6	0.646375
UNC119	-0.8325
GPX3	-0.6804
NOV	-1.404375
CABC1	0.727875
CDC42SE2	-0.7165625
EIF2S2	0.3481
RNF130	1.190875
CKAP5	-0.0936666666666667
RP11-413M3.2	0.278125
C10orf18	2.214
TMEM93	0.134
DYX1C1	0.46775
KCNMB2	-1.78275
ANK3	0.769666666666667
KRT5	1.4357
CDH12	-1.150125
QRSL1	-0.054125
JUB	-0.12
SHC4	2.210625
CCL15	-0.43
CCDC22	0.244
SNX24	-0.57
RARS	-0.61775
MORC2	1.000125
FAM48A	-0.3775
MT1H	0.358
PPP1R14C	2.05383333333333
FOXD1	-0.317857142857143
C1orf213	-2.42
AMT	-1.8185
DSN1	-0.55725
PTPLAD2	2.24075
DIS3L	-2.0455
RASL11A	1.09725
GPRC5B	2.7725
FRMD7	-0.865
STRN4	0.07975
KITLG	-0.521045454545455
HDGF	1.2475
OR1S1	-0.042
SETX	0.0021
DDR2	0.89775
KCTD12	1.9575
LYZL2	1.33725
WDR52	-1.541
TMEM2	0.8295
ZNF579	1.444
LOC200810	-0.09125
TNFSF9	-1.749875
PPFIA4	-2.67975
CNIH3	-0.694166666666667
MAP4K4	-1.43985714285714
ROD1	0.321
ALS2CR12	-0.4825
DOCK3	0.965
PAQR9	-4.5455
ASB17	-0.0855
STX16	0.566375
FEZ2	-0.0426666666666667
DLAT	0.696833333333333
KIF21B	-1.11833333333333
CDC5L	-0.523
TMEM119	0.100833333333333
CRIP3	-1.498
TPSD1	-0.258
TEPP	0.8805
GNGT2	0.74175
C21orf121	1.03225
WNK1	-0.246666666666667
FLJ10490	0.5816
OR51B5	-1.8645
LOC203547	-0.115375
HAS1	-1.4425
PPA1	-0.424166666666667
ST7	-0.996375
C11orf46	1.3865
POPDC3	-1.56316666666667
ACOX2	-1.03683333333333
ATCAY	0.367583333333333
TM4SF19	-1.63825
MFSD9	0.1655
PDHB	-0.4785
ERN1	-0.17325
LCE3C	0.22
GPR111	0.7085
NOTCH3	1.7495
ADAMTS5	1.6465
B3GALT1	-0.4575
UGCGL1	0.0288333333333333
FAM58A	0.0306666666666667
FBXO32	3.8105
CLPP	-0.29325
NXPH1	-1.7135
MTMR3	0.611166666666667
ATP1B3	0.351
TMEM16A	2.511375
HIST1H3F	0.342166666666667
TRIM25	1.568
SDCBP2	1.062
CRKL	-0.496125
HOXB2	-0.0923333333333333
ANP32B	0.1065
GATM	1.9485
AP4E1	-0.02525
EDG5	-0.0165
CDKN3	0.764
CDH4	-2.165
PGD	0.546166666666667
RND1	-0.4025
GAD1	-2.9221
MPG	-0.4865
LOC440350	-0.7965
ZNF133	0.44875
SERPINB12	0.139
AMELY	0.424
DHX36	0.04875
TNFAIP8L2	1.57116666666667
PHTF2	-0.134944444444444
CCDC112	-0.263
IQCC	-1.74075
HEYL	1.35166666666667
FTSJ2	-0.828166666666667
APPL1	1.344125
RAB43	0.0582142857142857
OR10G2	-0.3325
WAC	0.414666666666667
ADCY9	-0.59275
RUNDC2B	1.0945
PYCRL	0.4642
AGPAT7	-0.318666666666667
SLC22A9	-1.39166666666667
CDKAL1	2.2825
PDYN	-0.7886
C20orf74	0.30775
MTMR11	-0.0725
VAV3	-0.171083333333333
DAPL1	0.14175
STXBP3	-0.52525
EIF3G	-0.74975
ARHGAP22	0.624
NPFFR1	0.2905
NPC1	-0.413166666666667
ALDH9A1	1.314
ZNF600	0.75975
ZNF678	-0.1015
RASSF1	-1.00966666666667
ADD2	-0.2915
PITPNB	0.907
PKD2L2	-0.240833333333333
LRP11	-0.2965
CDKL1	1.1605
SMEK2	0.04725
PRODH2	-2.92183333333333
C11orf54	0.295
SFRS11	-0.473833333333333
IL7	-0.261333333333333
ALS2CR16	0.997
BTG3	-0.0561666666666666
PAK2	0.351166666666667
RP11-679B17.1	-0.9145
GATA4	-1.42583333333333
ATP2B1	-0.173
LOC130940	-1.066
C1orf172	2.4755
ATF7IP2	-4.308
SLC25A43	-0.168
CENTG3	-0.043
IGF2BP1	0.0939
FCHSD1	0.0785
CAMK2N2	1.4155
ELAVL3	-0.131
NBPF15	-0.450166666666667
UBE2J2	0.515916666666667
GNL2	-0.79725
PRR3	0.3838
NLF2	1.79
OR4F6	-0.564
KLHL24	2.35516666666667
CCDC88A	-0.5164
SGPP1	-0.721166666666667
C10orf11	-0.424666666666667
SLC35B4	-0.8625
UGT3A2	-1.338
ARNT2	-0.3016
CBR1	1.17375
ITPR3	-0.5625
TRAPPC6B	0.7683
AMZ1	-0.003
ARP11	0.5935
WDSUB1	0.68225
APBA1	-0.1318
RAB2A	1.0433
C6orf162	0.979125
HPSE2	-0.00775000000000001
PLCE1	-0.2635
INSL3	0.156
DLG1	0.5314
PTPLA	0.16675
PIGX	0.4815
TFIP11	-0.0321666666666667
FIBIN	2.1795
POLR2G	-0.66775
GRAP2	-2.1549
DNAJB8	-0.1765
CNBP	0.522333333333333
WASF1	-1.13375
INPP5E	-0.8248
HSPB1	-0.52325
TMEM167	-1.0801
CUBN	-0.4045
IGF1	-0.2973125
ITPK1	2.1929
NAALAD2	-1.2885
G3BP1	1.1846
NT5DC1	-0.45875
CYP39A1	0.557
TMEM139	2.53541666666667
POLK	-0.5335
GLULD1	2.5825
RBM15	-0.293
AMZ2	-3.18
GDF15	-2.24183333333333
MESDC2	1.43175
INCA	0.989833333333333
ACY1L2	1.3435
GZMM	-0.934833333333333
PAIP1	-0.84625
CACNA2D1	-0.93325
STK32C	0.849166666666667
SH3BP4	0.717833333333333
DEC1	-0.5525
PADI1	0.0215
UBB	0.1347
PON3	-0.161833333333333
PROP1	0.4445
ANKRD13B	-0.0425
ADCK1	-0.50475
TCF25	-0.19625
SLC38A5	-2.7525
CXorf26	0.365666666666667
C19orf39	-0.292
PPP1R13B	1.33325
ARL2	0.0045
TCL6	0.305166666666667
TOP3A	-0.4045
SLC16A14	0.344125
FXYD6	2.617
HIST1H4E	0.6525
BBC3	0.510368421052632
UNC5A	-0.247166666666667
FAM86C	-0.6115
PI4KB	0.877125
B3GAT1	-0.106
SUSD2	1.95783333333333
OAZ2	-1.42466666666667
NOC4L	-0.04
C10orf12	-0.18525
FADS1	-1.60783333333333
LOC144097	-0.34175
DKK2	1.09433333333333
KIAA1949	0.99125
RHOT1	-0.1436
OXT	1.28216666666667
GPR153	1.61475
ARL4A	-2.01483333333333
SAAL1	0.375
CCDC64	-0.619
USE1	-0.602166666666667
HNMT	-1.29666666666667
PCGF3	-0.5930625
CYP2C19	0.91725
C20orf4	0.389
CCDC11	-0.62425
ACSBG2	-0.30525
RWDD2A	0.43225
PALLD	0.623375
CPLX4	-0.6135
LOC492311	-1.5115
KPNA2	0.111666666666667
MACROD1	-0.637
TMCO3	0.18
C15orf52	0.640333333333333
BIRC5	0.676666666666667
PRR16	0.143
FAM63B	0.350875
KATNB1	-0.677
WNT8B	0.452
