Hybridization REF	TCGA-A8-A07P-01A-11R-A00Z-07
MSN	-1.35178571428571
SLC9A5	-1.988
EPDR1	0.1652
MUSK	0.5374
ZNF434	0.1902
SMARCD1	-0.715
ZFP106	-0.9695
ZNF347	0.0297
GTF2E1	1.117
RY1	-0.144333333333333
ATAD2B	-0.702875
ARHGAP17	-0.6328
KCNIP3	-1.65
SFPQ	-0.599
GFRA4	1.2435
AKR1B10	-3.562875
TIGD6	1.047
RGS16	1.894625
URB1	-0.288333333333333
OR4C46	0.0434
TOP3B	-0.6225
NFATC4	2.069
CA14	-3.364
BMPR1A	0.831166666666666
SNRP70	-0.85175
PRL	0.0562727272727273
C6orf130	-0.67375
STAG2	0.1545
CD55	-1.12921428571429
RPS23	0.761833333333333
SSX2	-0.0375
FDPSL2A	0.0365
FBXO27	-0.46075
SYNGR3	-0.355
TMSL3	1.08875
EML1	-0.623
NUP93	-0.717083333333333
SMAD3	0.0116
KIAA1189	-0.3172
HNRPUL2	-0.255333333333333
TBC1D12	1.43066666666667
C16orf24	2.18875
MRVI1	0.686166666666667
ZNF581	0.563166666666667
ELOVL3	-1.5085
OR51Q1	0.44475
CACNB3	0.3105
GALNT13	-0.88475
C10orf84	1.2473125
NEDD4	0.0152
SPO11	1.837
OR5AU1	0.3585
NEK4	0.607785714285714
PRKAR2A	0.0335
IHPK1	-0.144666666666667
ATP6V0B	1.912125
CACNA1E	2.5295
CEACAM8	1.3935
PEX14	-0.8895
FLJ12993	4.457
ZBTB38	-0.280833333333333
PCTK2	1.903
LRRC16	-0.7396
FBLIM1	0.1825
FYCO1	0.87125
RP5-1022P6.2	-1.40375
CMTM1	-0.1982
PLTP	-0.188
RAPH1	1.089125
DOCK8	0.12425
EZH2	-2.1092
SLC25A1	0.3925
PLEKHB1	0.438
GRB7	2.106
ZFP37	-2.6515
MRPL33	-0.348
PELO	-0.32775
ARMC1	0.840090909090909
C9orf27	0.117857142857143
FLJ25778	-0.081
C9orf37	-0.923166666666667
TMEM66	1.2215
SPRN	-0.511
HBEGF	-0.180375
PI4KA	-0.4735
LEPRE1	-0.78575
POU2AF1	-4.28125
MRPL12	0.627
REP15	0.2535
ZC3H3	0.6085
RASAL1	-1.13075
DDAH1	1.12575
ACBD5	0.827625
TMC2	0.534
CCDC137	-0.74425
SAMD13	1.097
UGT2B15	0.817833333333333
TIPARP	-0.159
DNASE1L3	0.56575
TRIM72	0.308333333333333
DBX2	0.588
IPO8	-0.398
C21orf88	-1.762
MAP3K14	-0.614
LOC51233	0.480333333333333
GGTLA4	-0.368
PDE6D	0.01925
ZNF117	0.321
CLK2	-0.995125
NKRF	-1.1605
TNFSF15	0.126
DUSP2	-0.27225
SECISBP2	-0.6908
GABRR2	1.171
PPAP2C	2.436
LOC51145	0.029
PAG1	0.075875
PIK3C3	0.319
GNG10	0.0655
APOL4	0.3878
ANKRD28	-0.616625
STMN3	-0.1621
RAB14	1.0877
CDK2AP2	-0.2705
HDDC3	0.489125
COMMD7	1.315125
CXXC1	-0.68325
HMCN1	-0.466333333333333
CD40	0.42225
DYNC1LI2	-0.75575
GDI1	0.4745
LOC646938	-0.08675
VSNL1	-1.89616666666667
PIH1D1	0.5575
RAET1G	-1.695
KRTAP5-9	0.7455
EFTUD2	-0.03275
ZNF311	-0.330333333333333
ATP6V1G3	-0.0486666666666667
OR2W3	0.159
SCN4A	-0.04275
MED10	-0.6435
FAM135A	-0.9508
ARHGAP4	-2.01175
EHMT2	-0.44125
UFD1L	0.13125
ERMP1	0.6425
MAG1	-0.698
THAP8	-0.0935
HACE1	-0.993166666666667
FAM82C	0.192666666666667
C3orf20	-0.448
UNC84A	-1.00183333333333
SCD5	1.46215384615385
LASS6	3.14425
LSG1	-0.0118333333333333
MAL	-5.13375
GPR22	-0.5755
WDR5B	1.13475
ACTRT1	-0.0595
C17orf60	0.693166666666667
GRIN2C	0.2951
ARMC8	-0.270083333333333
SLC47A1	-1.973
DMPK	0.43825
DHRS13	0.233166666666667
SMC1A	-1.4585
KRTAP17-1	0.3495
SMYD5	0.12725
TUSC2	1.245
CRHR2	0.3965
KIR3DL2	0.499
CCDC104	0.55675
ATP2C1	0.233375
CROT	2.241
PABPC3	-1.11366666666667
EGR1	-2.13666666666667
THSD1	-0.46125
KHK	-0.40475
SLC12A2	2.94925
CD58	-0.27525
STOX2	-2.298
CCDC76	-1.173
CCDC48	4.79475
DNAH1	-0.529333333333333
ZIC4	-0.643666666666667
OR1G1	-0.175
PSMC6	-0.141833333333333
PROKR1	0.099
ABCB1	-0.9445
TRAT1	-0.92325
LLGL1	0.2815
MTF1	1.08075
USP54	-0.019
PAGE2B	0.053
ITGB7	-3.63975
CCDC81	-1.015
LOC149837	-0.215
SCUBE1	0.1455
ZSCAN10	2.4
HUWE1	-0.048
CDH17	0.605
CD180	0.47975
IL17A	0.16875
TMPO	-0.78275
KIAA1524	-0.811166666666666
HDGFRP3	0.591
OXCT1	-3.50018181818182
RRAS2	-0.526333333333333
LTBP2	1.45275
SV2B	-0.482166666666667
CYP2A6	4.05175
PKD1L2	-0.126
PPM1M	0.467
FLJ22662	2.49833333333333
ZNF502	-0.74
GP6	-0.4375
CRYBA2	-0.67975
LEF1	-1.3745
CTPS	-2.58971428571429
EYA1	-2.39033333333333
EPS8L1	1.221
MAPK14	-0.185
SERPINB2	-4.01325
GTF2F2	-0.917
ZNHIT4	0.424
PLA1A	0.111625
C20orf114	1.8965
HPR	-2.8435
C18orf2	-1.06683333333333
SATB2	-2.092
KCNJ9	0.253125
MGC157906	0.475
MOCS3	0.98125
C17orf71	0.697666666666667
PPHLN1	0.0642
HIST1H2BN	-0.035
RAPGEF1	-0.86525
MAP3K8	-1.70475
DLG4	0.624166666666667
STC1	2.23133333333333
CDGAP	0.8025
DDX26B	-2.37775
LOC150223	-1.29225
CPSF3	-1.25366666666667
TMEM14A	0.5145
MYH3	-2.9035
GPKOW	-0.1845
SULT1A1	0.470666666666667
SPON1	2.2756
YY1AP1	-1.39166666666667
RAB23	-0.18375
PLA2G4A	-4.10525
MAPRE3	-0.105666666666667
ZNF516	0.909285714285714
GGPS1	0.25775
EXOC3L2	-0.00674999999999998
C19orf42	1.2266
MAP2K2	-0.229833333333333
HIST1H2BB	0.65525
RNF19B	1.3035
C6orf128	-0.217666666666667
TLR8	0.96675
PCDHA9	0.398
CARS2	0.160125
CLUL1	0.8485
RHAG	-3.9656
UNK	-0.956
EXOC8	0.4627
C9orf95	0.5585
C14orf143	0.073
MAML3	0.0706666666666667
LDHA	-1.83575
MRPL20	0.5765
KLHDC6	0.1555
ATP5S	0.231833333333333
C8orf55	0.76
PHF19	-2.072
KRTAP13-4	0.849
TTC5	0.8095
XKR5	0.539
SILV	-4.4795
TEX28	0.449
TCTN1	1.4835
CX40.1	0.46125
PPP2R5C	-0.56875
C12orf30	-0.542333333333333
CAPG	1.42975
MPZL1	0.64695
ARSB	-1.00966666666667
TDH	-0.56425
WASF4	-0.27175
TSSK3	-0.835166666666667
7A5	-0.9925
CRISPLD1	-0.8545
MAD1L1	-0.511
SPIN4	-0.311166666666667
AMPD1	-0.7475
DPYSL5	0.2825
INPP1	-0.445333333333333
ANKRD11	-2.70472222222222
NPAS4	-0.31475
GCET2	0.191
RNASE9	0.9125
GUCY2D	0.966
CCDC98	-0.59
FGF4	-0.1915
CPM	-0.346833333333333
SLC26A4	-0.232333333333333
PLD5	0.4
FAM59A	0.2784
FBXO5	-1.73555555555556
SIPA1L1	0.06925
DPYS	0.9625
ATG4D	0.79075
TGM3	0.7405
MTCH1	0.5765
HK1	0.256785714285714
CDC26	-0.222875
GALNT12	-3.92633333333333
LOC339229	0.70525
MRPL35	-0.235
ORC4L	0.6235
TNKS	-0.763357142857143
C2orf24	0.705666666666667
ZNF553	0.718
GGTLA1	2.4388
ZNF497	0.20075
CDY1B	0.63925
SLC30A4	-0.0978571428571429
TUB	-2.06071428571429
ARHGEF18	-0.42575
ARRB1	1.97525
KCNK1	-3.360375
EREG	-1.6762
SCAMP5	-0.61575
RUNDC3B	2.073
ADAMTS20	0.05075
IL17RB	-0.248875
FLJ20323	-0.7395
MCAM	-0.51825
POLR3E	-1.78725
AQR	0.398666666666667
IPMK	0.8615
CDCA7	-4.88757142857143
CAMP	-0.531
GRHL3	-0.96875
ADAMTSL2	1.14116666666667
CLMN	2.667
SSTR3	0.629
MAGEA5	-1.42066666666667
OVOL2	3.62725
JMJD1B	-0.0505
RBL2	0.1562
PYGO2	0.719
PPP1R10	0.153
CSE1L	-0.700166666666667
LCA5	1.29475
RDH16	0.01075
ASRGL1	-2.04525
TOM1	0.559
PTX3	-6.1955
TTC15	-0.126
SCGB3A1	0.9135
MRPL50	-1.21225
RCAN3	0.0285
SLC26A11	0.794
STYX	0.083
CINP	0.33475
MARCH7	0.27775
PFKM	-0.244666666666667
SGMS1	1.33983333333333
RIOK3	-0.1839
C1orf110	1.174
CES7	0.1812
LOC440248	-3.3965
PPP1R12C	-0.357
C10orf27	-0.1135
ATG9A	-0.51525
MRPS26	-0.086
TMEM40	0.03175
ELP3	-0.5459
ZNF787	1.1362
HIAT1	0.874375
C8orf34	0.798
MGC4655	0.5748
PELI1	-0.357166666666667
PPT1	3.2442
SLC35C2	0.4595
C6orf125	0.16675
MUC4	-0.786
RFC4	-2.72685714285714
GNB2	-0.0305
NUP50	0.102357142857143
SULT4A1	-0.660666666666667
C7	0.110375
CCDC130	-0.416166666666667
ARRDC4	1.6025
RQCD1	-0.44525
GLYCTK	-0.45
AYTL2	-1.30636363636364
MTUS1	0.539
LEMD3	0.723666666666667
PLEKHF2	4.37675
HOXA7	-0.59225
GTF3C2	-0.435
DYNLRB2	3.95175
CNOT10	-0.28075
MR1	-0.365833333333333
FFAR1	0.197
PRIC285	0.6195
SLITRK6	3.249
LIX1	-1.0565
UBE1L2	-0.611333333333333
F8	0.160125
ACHE	0.473833333333333
KPNA5	-0.456
TNFRSF12A	0.224666666666667
EGR3	-0.793
SERPIND1	-2.96333333333333
OASL	2.47025
IFRD1	-3.101
WDFY1	-0.0276666666666666
ZNF267	0.15725
ACCN5	0.321
ZBTB6	0.35725
PPP1R3A	0.3895
PRRT3	2.3615
FBXL19	-0.393
TXNIP	1.67335714285714
ACTN2	-0.97575
ATG9B	-0.357285714285714
C9orf117	0.694428571428571
IL27	0.1375
RPL36AL	-0.117333333333333
KLK15	0.2185
CHAD	0.4135
RAP2B	-0.0632
HEBP2	1.164
ZNF342	-0.527
CAMK2G	-0.918166666666667
TLR3	0.559
FGF14	0.346333333333333
HMGB2	-1.78225
TRPM5	0.164333333333333
OR5M11	0.428
KIF3B	1.47415789473684
PRICKLE2	-0.368
MTMR9	-0.43825
C3orf27	-0.1845
GLRA3	-1.0484
NSDHL	-0.1845
TMEM32	-0.1695
POLR2D	-0.70725
MYADML	0.342
C9orf114	0.03225
MRGPRX1	0.225
TOPORS	0.57325
CLDN19	-0.8235
C1QL4	-0.793
RNF165	-0.7505
DHRS9	0.55175
DNAH2	-0.9908
FXR1	-1.0565
ZMYM3	-0.745
CASP3	-0.245833333333333
FAM120C	-0.32825
SCLY	-1.386
CA7	-0.354
ENTPD5	1.06283333333333
ZNF461	0.417125
PDIA5	-0.82525
C1orf19	-0.4405
TMEM67	-0.15775
KCTD20	-0.3545
WDR47	0.6825
FLJ38723	0.102
KLRF1	0.221166666666667
TAS2R16	0.584
CLDN12	0.5665
PRKCE	0.91025
UBXD4	-0.9245
ITGAM	2.14383333333333
GLT8D3	-0.274
WDR31	0.4251
RGS2	-0.2155
OR51L1	0.554
MST1R	-0.17925
KIAA1737	1.404
OR4A5	0.974
GLIS1	-1.39683333333333
PTMA	-0.554571428571428
NAPA	1.502
PRDM11	0.499
LIPF	1.455
DIRAS3	-0.12075
ASGR2	-3.986875
C1QTNF4	0.3665
PIK3R4	0.299166666666667
ARMC3	0.06125
NDUFV3	-1.17875
BTBD3	-1.01283333333333
PPP1R2	0.530916666666667
UBE2NL	1.2145
FOSL2	1.50278571428571
FAM119A	-0.976
TUBA4A	-0.9246
KRTAP12-1	0.07575
SFRS2	-0.85875
RHPN1	0.2507
EEF2	-0.910166666666667
ZDHHC11	-1.84933333333333
EPHA3	-1.57988888888889
RBM12	-0.0355
H2AFJ	2.22983333333333
EDIL3	2.6
KIF26A	-1.521
SERGEF	-0.99325
B3GALT4	0.717
LOC90925	0.3494
OSCAR	0.326375
NPFF	-1.3595
DEDD	0.311857142857143
TMEM155	0.210142857142857
PTPN1	1.70125
SCYL2	0.886166666666667
SKAP1	0.66825
LEAP2	-3.8415
GADD45G	0.7691
IFITM3	0.849375
PILRB	-3.57216666666667
SLU7	-0.5355
DSC3	0.15625
DNMT3L	-1.024
PAPD5	1.653625
B3GNT3	-2.09016666666667
LHCGR	1.6925
MSL-1	0.87225
UBE2S	-0.99975
SAP130	-1.229
ANAPC11	0.75775
MAGED4B	-2.4545
ATP6V1B2	0.0625
C14orf179	1.297125
CAPZA1	0.213375
CDYL2	0.221666666666667
GLRX3	-0.165833333333333
LOC136288	0.159
MOBKL1A	-0.19325
HTR2B	2.111
CRYGD	-0.00783333333333331
NUS1	0.797166666666667
PGRMC1	1.409
MYOM2	-0.8935
FLJ39653	-0.343333333333333
CHM	0.6507
OR5M8	0.4585
ZNF619	-0.298
FAM105A	1.11925
CCNL1	-2.5955
NAP1L3	-0.59975
C10orf57	2.3575
B3GALNT1	2.061
CSN1S2A	-0.3785
TCP10L	-1.4375
GDAP2	0.4755
DMKN	-0.623
COX6B1	0.34125
DNASE2	1.05683333333333
MSH5	-2.2765
LGMN	0.163125
USP31	-0.8054
OR13C8	1.166
SDCBP	-0.3266
NUDT11	-1.46883333333333
PYGL	-0.113166666666667
SNPH	0.128166666666667
B3GNT4	-1.1965
MIZF	-0.7527
NUBPL	0.52975
NOD1	-1.136
CDH22	0.220875
NUBP1	0.801833333333333
DSCAM	-3.951
DGKI	-0.1135
FAM136A	-1.4105
AKAP1	-0.204833333333333
SLC16A6	4.1605
RIN3	0.53
PSG2	-0.7335
DIP2B	0.464583333333333
PSORS1C1	-0.000888888888888887
KIAA0495	-0.6835
FLJ90709	0.340166666666667
LPA	-0.4835
PIGA	0.0341666666666667
LY75	0.644166666666667
UTS2	-4.9485
RREB1	-0.15925
GALNACT-2	-0.1191
MGC3196	-0.0005
FLJ31568	-0.424
LPHN1	-0.46475
SP1	0.714375
TOX4	0.478
HSPA9	0.4565
APOBEC1	0.364
SLC35E4	-1.61725
LSM5	-1.2965
SURF1	1.69825
ZBTB1	-0.0174166666666667
GTF2F1	0.0535
RPS15A	0.241285714285714
DUSP21	-0.121833333333333
GINS4	-2.60066666666667
MYO15A	-0.230333333333333
GIMAP7	2.63275
MGC13379	0.7225
ATP6V1E2	-0.0908333333333333
UTP3	-0.03575
HNRPA3	-1.20075
MT4	-1.153
C14orf155	0.03375
U1SNRNPBP	0.46225
CKLF	-0.710333333333333
PLEKHN1	-0.890333333333333
MBNL1	-0.893083333333334
NUP160	-0.81575
ACSM2A	-1.1945
LOC129881	-0.268
KIAA1529	-1.508
FLJ22639	-1.81875
HAND1	-0.603
GSX1	0.2485
FGA	-3.062
SERPINB1	0.69475
ZNF642	0.93525
IGFBP1	-7.82857142857143
SLC1A1	3.651
DHX57	-0.190875
ZNF766	-0.018
PTPN21	-1.17388888888889
GDPD3	1.451
PNPLA5	1.0655
TBR1	0.221
FAM116A	-0.07625
IQGAP1	-0.227
FOS	-1.38025
ZNF226	-0.291625
FIGNL1	-1.18083333333333
C14orf1	0.1668
ZMYND17	0.6425
PUS7	-1.187
TUBB6	-1.424375
KCNQ2	-1.48275
MARCH6	-0.330333333333333
CCDC33	0.9945
PRODH	-1.74725
RBM11	2.50825
EPHA6	0.829285714285714
SLC43A1	-1.79175
LOC196541	1.12025
NTN1	0.761833333333333
ING4	0.94925
PCDHB10	-1.073
DPH2	0.209166666666667
SPACA4	-0.226
FBXL21	-2.143
DIAPH1	-0.930166666666667
ZNF71	1.16716666666667
CEP76	-0.287
CORO1A	0.0135
RRM2	-2.106125
EDG4	1.29925
OS9	0.125833333333333
SLC4A1AP	-0.64525
COG5	-0.000249999999999993
COPS8	-0.059
NGLY1	-1.0255
NCBP2	-0.398125
C17orf42	-0.573833333333333
GPSM3	1.01225
SIL1	1.07783333333333
ASB6	-0.54175
SMAD5OS	-0.783833333333333
UNC93A	-2.17575
A1BG	0.610833333333333
C21orf62	0.0405
FMO5	-2.16825
ATRIP	0.844666666666667
CEBPG	0.137
C7orf38	0.487166666666667
TNFRSF1B	0.239333333333333
CLEC1A	0.63
IQSEC1	-0.400375
PATZ1	1.8068
RBM22	0.949875
BAG2	-2.13716666666667
PAQR5	-0.614666666666667
C9orf127	0.817
THNSL1	0.85475
SHROOM3	1.2998
JAM2	0.08475
SNRPN	-2.23166666666667
ALX4	-0.2255
CACNA1S	-0.428
FAM130A1	0.66875
CORIN	1.027
CD300LB	0.7155
PLEKHG6	1.17
LRRC40	-1.1375
PCLKC	-1.05675
PCDHB16	-0.718
WNT2B	-0.648166666666667
ASNS	-4.52177777777778
MRPL49	1.401
FLJ46111	1.8655
ISG20	0.174125
SMU1	-9.25185853854297e-18
CASZ1	-0.0475
POLR1D	-0.318666666666667
GIN1	0.31275
SNAG1	0.638
ANKRD29	1.1355
CDKN2AIP	-0.52
KRR1	0.7515
CXCL1	-4.64783333333333
EPM2A	-0.3223
PC	-1.10416666666667
DEFB127	0.563
PDZRN4	0.590166666666667
FAH	1.0635
OR51E1	0.192
CDC2L6	-1.554
DNTTIP1	-0.268
PAX8	0.674
TMEM116	1.0215
C1orf150	0.6435
PRO2012	0.16675
MRPL40	0.0361666666666667
BEX1	-3.77211111111111
SLC2A4	-1.276
PKMYT1	-0.83175
FEZF2	-0.0733333333333333
SLC26A9	-0.624
MAP2	-0.1462
LYL1	-0.736
SLC25A19	-0.188333333333333
NOS3	0.1515
ZNF34	0.856
TMPRSS11F	0.414666666666667
FAM43A	-0.8035
FCRL4	0.0601666666666667
KLF14	0.3515
FLRT2	-1.40633333333333
WRN	1.42025
SDF2	0.232
KRT8P12	1.2955
C6orf195	0.3765
C9orf125	-2.111
DZIP3	0.347375
RIT1	0.13125
SCML1	-2.4865
RHBDF2	-0.607
OR2G3	1.8165
REXO1L1	0.802
MAP3K7IP3	-0.51275
C3orf57	-4.76425
FBXW11	-0.953
ETAA1	-0.59975
C14orf131	-0.3561
AKT1S1	-0.1285
SLC12A5	-0.192
C9orf164	0.53475
NRIP3	-1.111625
NOS1AP	-1.3445
TMEM121	2.45425
SAP30BP	0.5612
DGCR6	1.23525
WDR76	-1.59075
FAM82B	0.0205
LOC606495	-0.522
MAP9	-1.72583333333333
BCDIN3D	1.642
CXorf36	1.9335
DSCR3	0.4933
ZFAND3	0.672625
C7orf43	0.484833333333333
SPSB3	0.8649
C19orf19	0.8345
FAM133A	-1.35466666666667
C12orf25	-0.06475
SLC39A3	0.5545
DISP2	-1.01525
PI4KAP2	-0.993
MKRN3	-0.204833333333333
ADAMTS13	-0.865375
CBLN3	0.3602
TTYH1	-2.32
C3orf18	-0.38775
FLJ13236	-0.00249999999999999
ZMYND12	1.25275
C18orf25	1.083125
GLB1L3	-0.3975
ATP13A5	0.247
RANBP10	-0.83975
CD96	-1.8948
DENND1C	-0.637
RBMS3	-0.2631
SLC41A3	0.8385
DGCR6L	1.371
TMEM128	1.106
CSNK1G3	0.173928571428571
MOBKL2C	0.7
TSPAN6	-2.288
MATN2	-2.1323
MSL2L1	-0.380833333333333
ST6GALNAC2	1.46883333333333
FGFBP2	-0.634875
FGL1	-2.8795
MPP3	-2.69583333333333
ARHGEF6	0.343333333333333
TGFBR2	-0.180875
ACMSD	-0.11425
IL33	1.372
C9orf5	-0.496833333333333
DEAF1	0.0592
AMN	1.1985
DEFA6	0.071875
RNF212	-1.14675
METT5D1	0.829333333333333
CIB1	0.6144
TSSK1B	-0.178
KIAA1727	0.495
ZNF680	0.714833333333333
LOC399900	-1.039
LOC152217	0.08625
CTNNAL1	-3.524
CIT	-2.63533333333333
TLE6	0.4
ZNF607	1.37025
HERC4	-1.12533333333333
DRAP1	-0.1643
PEMT	0.14025
C10orf111	0.833
ZNF575	1.21475
KCTD7	-0.3105
MYO1F	0.361285714285714
LOC285382	0.988
RAB11A	1.3809
PLCD3	-0.347
C15orf28	-0.302
PTBP2	-0.80975
CTB-1048E9.5	0.2175
C19orf60	-0.0961666666666667
C7orf25	0.0115
SETD7	0.7905
HOXB9	-4.1295
VANGL1	-0.5739375
CHAF1B	-1.811
NDUFA3	0.27125
KIAA1328	-0.171166666666667
SHARPIN	0.760875
TTC23	-0.400857142857143
UGP2	0.2375
ANKIB1	0.2569
CIRBP	1.257
SEC14L4	-2.60816666666667
OVCH1	0.7898
VPS52	0.7765
FAT	-1.98525
M6PRBP1	-0.128
GPRIN3	0.259
PPM1F	-0.398166666666667
TSR1	-1.21625
CCDC85A	1.32625
PCSK5	0.977
ZFHX3	-0.2355
HEMK1	-0.423666666666667
PGBD2	0.3225
RSRC2	-1.24
AURKC	-0.713666666666667
SCRIB	-0.276
ORM2	-4.10816666666667
FAM115A	0.1687
FZD6	-2.532875
UNC119	0.196833333333333
GPX3	-1.1806
NOV	-1.298125
CABC1	-0.109375
CDC42SE2	0.58175
EIF2S2	-0.6135
RNF130	0.148875
CKAP5	-0.854333333333333
RP11-413M3.2	1.308625
C10orf18	-0.1417
TMEM93	-0.529
DYX1C1	2.11675
KCNMB2	-1.191375
ANK3	1.09416666666667
KRT5	-1.7993
CDH12	-0.579
QRSL1	-0.67575
JUB	-1.15275
SHC4	-1.93814285714286
CCL15	-0.136
CCDC22	0.331
SNX24	0.358
RARS	-0.086
MORC2	-0.0895
FAM48A	-0.8975
MT1H	-0.9885
PPP1R14C	-2.71666666666667
FOXD1	-2.54557142857143
C1orf213	-3.443
AMT	-2.4525
DSN1	-1.275
PTPLAD2	4.261
DIS3L	-0.1505
RASL11A	0.46625
GPRC5B	-0.25075
FRMD7	1.2805
STRN4	0.07725
KITLG	3.143
HDGF	-0.815
OR1S1	-0.679
SETX	-0.4445
DDR2	-0.0805
KCTD12	1.97825
LYZL2	-0.694666666666667
WDR52	-1.3425
TMEM2	-0.68425
ZNF579	1.14333333333333
LOC200810	1.40175
TNFSF9	-2.198875
PPFIA4	-3.61225
CNIH3	-0.341333333333333
MAP4K4	-1.59021428571429
ROD1	0.354428571428571
ALS2CR12	-0.4058
DOCK3	0.8695
PAQR9	-3.228
ASB17	0.927666666666667
STX16	-1.3165
FEZ2	0.497666666666667
DLAT	-0.687166666666667
KIF21B	-1.12183333333333
CDC5L	-0.808
TMEM119	0.747833333333333
CRIP3	-0.935
TPSD1	0.2785
TEPP	0.96425
GNGT2	1.14825
C21orf121	0.388
WNK1	-0.5415
FLJ10490	1.187
OR51B5	-1.5915
LOC203547	-0.208625
HAS1	-1.321
PPA1	0.416166666666667
ST7	0.48425
C11orf46	1.1087
POPDC3	-2.8626
ACOX2	2.19583333333333
ATCAY	-0.373916666666667
TM4SF19	-0.809
MFSD9	-0.262666666666667
PDHB	0.27625
ERN1	-0.21475
LCE3C	0.7145
GPR111	1.0125
NOTCH3	1.74466666666667
ADAMTS5	-0.16
B3GALT1	-0.209
UGCGL1	-1.245
FAM58A	0.622
FBXO32	0.68325
CLPP	-0.105
NXPH1	-0.771
MTMR3	0.9005
ATP1B3	-0.630875
TMEM16A	3.868
HIST1H3F	0.4485
TRIM25	0.528666666666667
SDCBP2	-0.7915
CRKL	-0.312875
HOXB2	-1.41966666666667
ANP32B	-1.59171428571429
GATM	4.0365
AP4E1	0.32575
EDG5	0.2485
CDKN3	-1.424
CDH4	-1.441
PGD	-0.754833333333333
RND1	0.4325
GAD1	-2.5486
MPG	0.705625
LOC440350	-1.497
ZNF133	-1.54675
SERPINB12	0.83
AMELY	0.3018
DHX36	-0.9095
TNFAIP8L2	2.66216666666667
PHTF2	-0.2245
CCDC112	-1.0375
IQCC	-0.45275
HEYL	3.479
FTSJ2	-0.241833333333333
APPL1	0.809375
RAB43	0.374142857142857
OR10G2	-0.613
WAC	-0.304333333333333
ADCY9	-0.209125
RUNDC2B	-0.0178
PYCRL	1.6703
AGPAT7	-1.20866666666667
SLC22A9	0.1
CDKAL1	-1.3835
PDYN	0.466833333333333
C20orf74	-1.60825
MTMR11	0.24175
VAV3	4.27283333333333
DAPL1	-0.845
STXBP3	0.85925
EIF3G	0.1475
ARHGAP22	-1.26025
NPFFR1	1.0355
NPC1	-0.834833333333333
ALDH9A1	1.115
ZNF600	-0.03425
ZNF678	0.206
RASSF1	-0.198666666666667
ADD2	-2.55316666666667
PITPNB	0.08575
PKD2L2	0.13
LRP11	0.6395
CDKL1	-0.3845
SMEK2	-0.17275
PRODH2	-2.875
C11orf54	0.975333333333333
SFRS11	-1.35816666666667
IL7	-0.4655
ALS2CR16	0.60825
BTG3	-2.67483333333333
PAK2	-0.590833333333333
RP11-679B17.1	0.28625
GATA4	-1.6382
ATP2B1	0.143
LOC130940	0.4645
C1orf172	2.18166666666667
ATF7IP2	-0.77675
SLC25A43	-0.405333333333333
CENTG3	0.326583333333333
IGF2BP1	-3.14966666666667
FCHSD1	0.569
CAMK2N2	1.94266666666667
ELAVL3	0.3059
NBPF15	-1.62483333333333
UBE2J2	0.935454545454545
GNL2	-1.55325
PRR3	-0.0173
NLF2	1.983
OR4F6	0.2155
KLHL24	0.954666666666667
CCDC88A	-2.7989
SGPP1	0.530166666666667
C10orf11	-0.482333333333333
SLC35B4	-0.917666666666667
UGT3A2	-1.327
ARNT2	1.9482
CBR1	-2.26975
ITPR3	-0.920666666666667
TRAPPC6B	-0.155888888888889
AMZ1	-0.8595
ARP11	0.569
WDSUB1	0.65
APBA1	0.0825
RAB2A	1.4106
C6orf162	-0.74975
HPSE2	1.01666666666667
PLCE1	-1.93225
INSL3	-0.36725
DLG1	-0.6717
PTPLA	-0.3335
PIGX	0.64975
TFIP11	0.7035
FIBIN	2.4735
POLR2G	-0.34275
GRAP2	-1.18988888888889
DNAJB8	0.03225
CNBP	0.7175
WASF1	-2.461
INPP5E	-1.46477777777778
HSPB1	0.6416875
TMEM167	-0.0873
CUBN	0.48225
IGF1	1.7965
ITPK1	-0.0893
NAALAD2	-0.336375
G3BP1	-0.2209
NT5DC1	-0.08575
CYP39A1	-0.713
TMEM139	1.74683333333333
POLK	0.0318
GLULD1	-1.3575
RBM15	-1.014
AMZ2	1.1525
GDF15	-0.0466666666666667
MESDC2	-0.25175
INCA	0.0888333333333333
ACY1L2	-3.244
GZMM	-1.21483333333333
PAIP1	0.5785
CACNA2D1	0.182666666666667
STK32C	-0.9455
SH3BP4	0.767166666666667
DEC1	0.456
PADI1	0.187
UBB	1.0581
PON3	-2.9605
PROP1	1.0625
ANKRD13B	-0.4075
ADCK1	-0.69475
TCF25	-0.633083333333333
SLC38A5	-2.75875
CXorf26	0.4675
C19orf39	0.93875
PPP1R13B	0.80625
ARL2	0.22
TCL6	0.232416666666667
TOP3A	-0.0205
SLC16A14	1.946125
FXYD6	0.778833333333333
HIST1H4E	-0.01625
BBC3	0.882473684210526
UNC5A	-0.150833333333333
FAM86C	-0.0921
PI4KB	0.177
B3GAT1	-3.41475
SUSD2	0.629
OAZ2	-0.621333333333333
NOC4L	0.399
C10orf12	-0.12475
FADS1	-2.6265
LOC144097	0.0215
DKK2	-0.197166666666667
KIAA1949	-0.40975
RHOT1	-0.1793
OXT	0.775333333333333
GPR153	2.2835
ARL4A	-1.23333333333333
SAAL1	-1.625
CCDC64	-0.5585
USE1	-0.403833333333333
HNMT	1.23583333333333
PCGF3	0.116142857142857
CYP2C19	0.7175
C20orf4	0.828
CCDC11	-0.14975
ACSBG2	0.243
