Hybridization REF	TCGA-AO-A12A-01A-21R-A115-07
ATAD2B	-0.059
ARHGAP17	0.2929
KCNIP3	-1.3925
SFPQ	-0.129
GFRA4	0.568166666666667
AKR1B10	-4.067625
TIGD6	1.11783333333333
RGS16	1.433375
URB1	-0.817666666666667
OR4C46	0.141166666666667
TOP3B	-0.8275
NFATC4	0.8065
CA14	-4.028
BMPR1A	0.635166666666667
SNRP70	-0.483875
PRL	0.256333333333333
C6orf130	-0.59775
STAG2	-0.62025
CD55	-0.806285714285714
RPS23	0.908666666666667
SSX2	-1.7835
FDPSL2A	-0.33075
FBXO27	-0.151125
SYNGR3	-0.81
TMSL3	2.78075
EML1	-1.291
NUP93	-1.04666666666667
SMAD3	-0.6954
KIAA1189	0.316166666666667
HNRPUL2	-0.1385
TBC1D12	0.9525
C16orf24	1.7195
MRVI1	1.3795
ZNF581	0.361833333333333
ELOVL3	-0.227
OR51Q1	-0.901666666666667
CACNB3	1.09216666666667
GALNT13	-1.310125
C10orf84	0.7543125
NEDD4	-0.2239
SPO11	0.5065
OR5AU1	-0.117
NEK4	-0.206642857142857
PRKAR2A	-0.402166666666667
IHPK1	-0.609
ATP6V0B	0.0765
CACNA1E	1.975
CEACAM8	0.3276
PEX14	-0.18
FLJ12993	-1.0745
ZBTB38	-0.196416666666667
PCTK2	0.766
LRRC16	0.7303
FBLIM1	1.37033333333333
FYCO1	1.07075
RP5-1022P6.2	-0.0793333333333334
CMTM1	0.8935
PLTP	0.718666666666667
RAPH1	-0.012375
DOCK8	1.768
EZH2	-1.644
SLC25A1	-0.477166666666667
PLEKHB1	-0.0435
GRB7	1.2282
ZFP37	0.04725
MRPL33	-1.177
PELO	-0.686
ARMC1	-1.16790909090909
C9orf27	0.267166666666667
FLJ25778	-0.137
C9orf37	-0.8695
TMEM66	0.858
SPRN	0.491375
HBEGF	0.940125
PI4KA	-0.6315
LEPRE1	-0.43375
POU2AF1	-2.157875
MRPL12	-0.783666666666667
REP15	-0.878
ZC3H3	0.668
RASAL1	-1.10575
DDAH1	1.231625
ACBD5	0.520875
TMC2	0.387
CCDC137	-0.73325
SAMD13	-0.186333333333333
UGT2B15	-2.92783333333333
TIPARP	0.69975
DNASE1L3	1.79025
TRIM72	1.47366666666667
DBX2	1.5055
IPO8	-0.28325
C21orf88	1.189
MAP3K14	0.70625
LOC51233	0.358333333333333
GGTLA4	-0.96375
PDE6D	0.14625
ZNF117	-0.18425
CLK2	-0.230625
NKRF	-0.84675
TNFSF15	0.897
DUSP2	-0.068625
SECISBP2	-0.2846
GABRR2	-0.3425
PPAP2C	2.2245
LOC51145	-0.238833333333333
PAG1	-0.81675
PIK3C3	-0.01525
GNG10	0.281
APOL4	0.980333333333333
ANKRD28	-0.854875
STMN3	-0.4932
RAB14	0.182
CDK2AP2	0.9555
HDDC3	-0.265625
COMMD7	0.1925
CXXC1	0.25825
HMCN1	-0.0468333333333334
CD40	0.6855
DYNC1LI2	-0.3271875
GDI1	0.73075
LOC646938	-0.59825
VSNL1	-1.60166666666667
PIH1D1	0.072
RAET1G	0.8175
KRTAP5-9	0.116
EFTUD2	-0.61425
ZNF311	0.572166666666667
ATP6V1G3	-0.00875000000000001
OR2W3	1.5325
SCN4A	0.44375
MED10	-1.266125
FAM135A	-0.6587
ARHGAP4	-0.83975
EHMT2	-0.2425
UFD1L	-0.99025
ERMP1	0.708
MAG1	-2.05533333333333
THAP8	0.460166666666667
HACE1	-0.998833333333333
FAM82C	0.457
C3orf20	0.428
UNC84A	-0.4185
SCD5	-0.488857142857143
LASS6	1.27325
LSG1	-0.410083333333333
MAL	-4.24825
GPR22	-0.7445
WDR5B	0.92925
ACTRT1	-0.3785
C17orf60	0.142833333333333
GRIN2C	0.1877
ARMC8	-0.840333333333333
SLC47A1	-2.0355
DMPK	1.15325
DHRS13	-0.780833333333333
SMC1A	-0.216333333333333
KRTAP17-1	1.57925
SMYD5	-0.43625
TUSC2	0.19075
CRHR2	0.237
KIR3DL2	0.2765
CCDC104	0.03975
ATP2C1	0.06075
CROT	0.41125
PABPC3	-0.5065
EGR1	2.00733333333333
THSD1	1.20375
KHK	-1.37725
SLC12A2	2.6343125
CD58	-0.9425
STOX2	-0.222333333333333
CCDC76	-0.9867
CCDC48	3.53875
DNAH1	0.4235
ZIC4	-0.93525
OR1G1	-0.1615
PSMC6	-1.00483333333333
PROKR1	0.474
ABCB1	0.344125
TRAT1	-0.97725
LLGL1	0.333
MTF1	0.46575
USP54	0.802625
PAGE2B	-2.5075
ITGB7	-3.1705
CCDC81	-0.202
LOC149837	0.3085
SCUBE1	1.0745
ZSCAN10	1.637
HUWE1	0.132285714285714
CDH17	-0.2955
CD180	0.8465
IL17A	-0.18125
TMPO	-1.611125
KIAA1524	-2.3435
HDGFRP3	0.1435
OXCT1	-1.395
RRAS2	-0.5425
LTBP2	3.4484375
SV2B	1.25783333333333
CYP2A6	4.372875
PKD1L2	-0.747166666666667
PPM1M	1.30275
FLJ22662	1.375
ZNF502	1.492
GP6	-0.81475
CRYBA2	-1.20375
LEF1	-2.0169
CTPS	-2.40871428571429
EYA1	-2.86483333333333
EPS8L1	2.22225
MAPK14	-1.02891666666667
SERPINB2	-4.650875
GTF2F2	0.771666666666667
ZNHIT4	0.2435
PLA1A	0.191375
C20orf114	3.0315
HPR	-3.041
C18orf2	-3.74733333333333
SATB2	-1.9875
KCNJ9	0.155625
MGC157906	0.5675
MOCS3	0.05175
C17orf71	-0.479166666666667
PPHLN1	-0.1226
HIST1H2BN	-0.370375
RAPGEF1	-0.111125
MAP3K8	1.03625
DLG4	0.312666666666667
STC1	-0.173583333333333
CDGAP	1.776
DDX26B	-0.5925
LOC150223	-1.608
CPSF3	-1.18266666666667
TMEM14A	-0.09725
MYH3	-1.343
GPKOW	0.0425
SULT1A1	0.696166666666667
SPON1	4.3453
YY1AP1	0.549333333333333
RAB23	-0.0695
PLA2G4A	-3.699
MAPRE3	0.24425
ZNF516	1.42242857142857
GGPS1	1.21925
EXOC3L2	0.312625
C19orf42	0.7484
MAP2K2	-0.0256666666666667
HIST1H2BB	-0.3545
RNF19B	1.3805
C6orf128	0.214666666666667
TLR8	2.37075
PCDHA9	-0.828
CARS2	0.450125
CLUL1	2.65833333333333
RHAG	-4.14283333333333
UNK	-0.1155
EXOC8	0.7726
C9orf95	0.5335
C14orf143	0.283666666666667
MAML3	0.1525
LDHA	-1.575
MRPL20	-0.120125
KLHDC6	0.626166666666667
ATP5S	-0.538666666666667
C8orf55	-0.14875
PHF19	-2.0265
KRTAP13-4	-0.008
TTC5	-0.78375
XKR5	-1.886
SILV	-4.12233333333333
TEX28	-0.048
TCTN1	1.63575
CX40.1	0.0115
PPP2R5C	-0.170125
C12orf30	-1.59716666666667
CAPG	2.04925
MPZL1	1.25725
ARSB	-1.57633333333333
TDH	-2.7055
WASF4	0.49175
TSSK3	-1.36083333333333
7A5	1.229
CRISPLD1	3.34025
MAD1L1	-0.201166666666667
SPIN4	-0.7565
AMPD1	0.5305
DPYSL5	-1.381
INPP1	0.406333333333333
ANKRD11	-0.9225
NPAS4	-0.415625
GCET2	0.4254
RNASE9	0.023
GUCY2D	0.4385
CCDC98	-0.13975
FGF4	-0.69975
CPM	-1.10683333333333
SLC26A4	-2.60783333333333
PLD5	1.82975
FAM59A	-0.9912
FBXO5	-2.36911111111111
SIPA1L1	0.174
DPYS	0.13475
ATG4D	0.192
TGM3	0.116
MTCH1	-0.500375
HK1	0.471
CDC26	-0.064625
GALNT12	-3.17583333333333
LOC339229	0.08975
MRPL35	-0.555625
ORC4L	-0.8235
TNKS	-0.217071428571429
C2orf24	0.393166666666667
ZNF553	0.889
GGTLA1	3.2519
ZNF497	0.59975
CDY1B	0.68025
SLC30A4	0.029375
TUB	-0.210875
ARHGEF18	0.1375
ARRB1	0.56975
KCNK1	0.469
EREG	0.473
SCAMP5	-0.4655
RUNDC3B	1.94075
ADAMTS20	-0.764
IL17RB	1.286375
FLJ20323	-1.264
MCAM	0.408875
POLR3E	-0.181416666666667
AQR	0.680166666666667
IPMK	-0.246
CDCA7	-4.1525
CAMP	0.522
GRHL3	0.55175
ADAMTSL2	1.35533333333333
CLMN	1.53283333333333
SSTR3	0.2065
MAGEA5	-2.93116666666667
OVOL2	3.9945
JMJD1B	0.823
RBL2	0.4744
PYGO2	1.3615
PPP1R10	0.213
CSE1L	-1.17983333333333
LCA5	2.2855
RDH16	-0.61475
ASRGL1	-2.396875
TOM1	0.659833333333333
PTX3	-4.70525
TTC15	0.796
SCGB3A1	4.33816666666667
MRPL50	-1.27625
RCAN3	-0.136
SLC26A11	0.51125
STYX	-0.847333333333333
CINP	-0.4775
MARCH7	-0.35525
PFKM	-1.68966666666667
SGMS1	0.6585
RIOK3	0.1916
C1orf110	-0.5695
CES7	0.045625
LOC440248	-1.014
PPP1R12C	0.1305
C10orf27	0.1105
ATG9A	-0.4405
MRPS26	1.106625
TMEM40	1.393
ELP3	-0.3665
ZNF787	0.6661
HIAT1	-0.11825
C8orf34	1.73533333333333
MGC4655	-0.1592
PELI1	1.16
PPT1	-0.7208
SLC35C2	-0.26
C6orf125	-0.4445
MUC4	-0.537833333333333
RFC4	-2.28014285714286
GNB2	0.3345
NUP50	-0.1945
SULT4A1	-1.69533333333333
C7	4.163375
CCDC130	0.8755
ARRDC4	0.69325
RQCD1	-1.09225
GLYCTK	-0.99375
AYTL2	-1.30627272727273
MTUS1	1.002
LEMD3	-0.418333333333333
PLEKHF2	0.26275
HOXA7	2.551875
GTF3C2	-1.6845
DYNLRB2	3.846
CNOT10	-0.5665
MR1	0.827666666666667
FFAR1	0.43925
PRIC285	0.13175
SLITRK6	2.7235
LIX1	-2.4421
UBE1L2	-0.861583333333333
F8	0.845
ACHE	-0.164
KPNA5	-0.45
TNFRSF12A	-0.0378333333333333
EGR3	2.3885
SERPIND1	-3.55966666666667
OASL	2.1245
IFRD1	-1.119625
WDFY1	-0.357166666666667
ZNF267	0.45925
ACCN5	-0.326
ZBTB6	-1.612
PPP1R3A	0.387
PRRT3	0.164
FBXL19	-0.5685
TXNIP	1.08807142857143
ACTN2	-1.152
ATG9B	-0.878375
C9orf117	1.67275
IL27	2.0495
RPL36AL	0.458
KLK15	0.09125
CHAD	3.1
RAP2B	0.1575
HEBP2	1.29075
ZNF342	1.2015
CAMK2G	-0.1045
TLR3	2.4575
FGF14	2.025
HMGB2	-0.945125
TRPM5	-0.131833333333333
OR5M11	0.5745
KIF3B	0.773631578947368
PRICKLE2	1.07175
MTMR9	-0.100875
C3orf27	0.14625
GLRA3	0.0585
NSDHL	-0.0715
TMEM32	-0.65875
POLR2D	-1.33933333333333
MYADML	0.055
C9orf114	-0.92375
MRGPRX1	0.9455
TOPORS	0.31325
CLDN19	2.61325
C1QL4	-0.32
RNF165	-0.3815
DHRS9	-1.023
DNAH2	0.0005
FXR1	-0.996333333333333
ZMYM3	-0.944625
CASP3	-0.141
FAM120C	-0.5505
SCLY	-1.90325
CA7	-0.3605
ENTPD5	0.0711666666666667
ZNF461	0.062
PDIA5	-0.8215
C1orf19	-0.3335
TMEM67	0.209
KCTD20	-0.62225
WDR47	0.248
FLJ38723	-1.989
KLRF1	0.991666666666667
TAS2R16	-0.273
CLDN12	0.78875
PRKCE	-0.25625
UBXD4	-0.8015
ITGAM	3.356
GLT8D3	-0.618375
WDR31	0.9387
RGS2	0.53825
OR51L1	-0.0175
MST1R	1.662
KIAA1737	1.03025
OR4A5	0.4325
GLIS1	-1.318
PTMA	0.1255
NAPA	1.84925
PRDM11	0.5795
LIPF	0.404
DIRAS3	2.36725
ASGR2	-3.98875
C1QTNF4	1.14275
PIK3R4	-0.0103333333333333
ARMC3	4.1485
NDUFV3	-0.294333333333333
BTBD3	-0.2615
PPP1R2	0.6025
UBE2NL	-0.2285
FOSL2	1.29914285714286
FAM119A	-1.40633333333333
TUBA4A	-0.8712
KRTAP12-1	-0.17175
SFRS2	-0.73175
RHPN1	-0.1389
EEF2	0.0695
ZDHHC11	-0.0458333333333333
EPHA3	-1.6661
RBM12	-0.849
H2AFJ	0.575
EDIL3	2.1875
KIF26A	-1.004
SERGEF	0.94825
B3GALT4	2.6075
LOC90925	0.898333333333333
OSCAR	0.383
NPFF	0.296375
DEDD	0.929125
TMEM155	-1.015125
PTPN1	-0.55025
SCYL2	0.05
SKAP1	2.6965
LEAP2	-1.78416666666667
GADD45G	2.1513
IFITM3	2.02475
PILRB	-0.0521666666666667
SLU7	0.1258125
DSC3	1.27125
DNMT3L	-1.766
PAPD5	-0.815625
B3GNT3	1.13566666666667
LHCGR	-0.014
MSL-1	0.0265
UBE2S	-1.5225
SAP130	-0.6815
ANAPC11	-0.0035
MAGED4B	-1.4205
ATP6V1B2	-0.124833333333333
C14orf179	1.039625
CAPZA1	-0.70025
CDYL2	-0.152833333333333
GLRX3	-0.802
LOC136288	-0.38575
MOBKL1A	-0.949
HTR2B	2.17825
CRYGD	-0.00350000000000001
NUS1	-0.847
PGRMC1	0.425
MYOM2	-0.3995
FLJ39653	-0.639166666666667
CHM	-0.4658
OR5M8	-0.71
ZNF619	0.0175
FAM105A	0.849
CCNL1	-0.746375
NAP1L3	0.43775
C10orf57	1.92366666666667
B3GALNT1	0.389666666666667
CSN1S2A	-0.1445
TCP10L	0.5235
GDAP2	-0.4375
DMKN	-0.780666666666667
COX6B1	0.632
DNASE2	1.13766666666667
MSH5	-1.823
LGMN	-0.021125
USP31	0.0138
OR13C8	0.373
SDCBP	0.6438
NUDT11	-1.85783333333333
PYGL	-0.465
SNPH	0.8135
B3GNT4	-0.362
MIZF	-0.1125
NUBPL	-0.348375
NOD1	0.3535
CDH22	1.59875
NUBP1	1.1385
DSCAM	-3.173
DGKI	1.085
FAM136A	-1.6265
AKAP1	0.790166666666667
SLC16A6	2.92475
RIN3	0.412
PSG2	-0.23325
DIP2B	-0.515583333333333
PSORS1C1	0.1528
KIAA0495	0.2845
FLJ90709	0.334333333333333
LPA	-0.255833333333333
PIGA	-0.262166666666667
LY75	3.08533333333333
UTS2	-5.923
RREB1	0.417125
GALNACT-2	0.3231
MGC3196	-0.161
FLJ31568	0.77125
LPHN1	0.59725
SP1	0.88475
TOX4	-0.0113333333333334
HSPA9	-0.0792
APOBEC1	0.035
SLC35E4	-0.79775
LSM5	-1.2995
SURF1	0.29175
ZBTB1	-0.291583333333333
GTF2F1	0.48375
RPS15A	0.692857142857143
DUSP21	-0.5912
GINS4	-2.24316666666667
MYO15A	0.2345
GIMAP7	3.926
MGC13379	1.23275
ATP6V1E2	-1.64033333333333
UTP3	-0.50325
HNRPA3	-0.7606875
MT4	0.09
C14orf155	0.33025
U1SNRNPBP	0.54475
CKLF	-1.04966666666667
PLEKHN1	0.0338333333333333
MBNL1	-0.07575
NUP160	-1.3535
ACSM2A	-2.00325
LOC129881	0.36625
KIAA1529	0.5585
FLJ22639	-2.00025
HAND1	-2.1615
GSX1	0.0375
FGA	-4.33206666666667
SERPINB1	0.77575
ZNF642	0.33975
IGFBP1	-7.62525
SLC1A1	2.319625
DHX57	-0.489
ZNF766	0.2615
PTPN21	0.356333333333333
GDPD3	-1.6635
PNPLA5	0.273
TBR1	-0.639333333333333
FAM116A	0.413
IQGAP1	1.221
FOS	1.869875
ZNF226	0.15625
FIGNL1	-1.252
C14orf1	0.0268333333333333
ZMYND17	-0.063
PUS7	-1.50183333333333
TUBB6	-0.98325
KCNQ2	-1.337
MARCH6	-0.46225
CCDC33	0.326
PRODH	-0.63075
RBM11	0.98775
EPHA6	0.2135
SLC43A1	-0.84
LOC196541	0.2325
NTN1	1.46633333333333
ING4	0.737
PCDHB10	0.13575
DPH2	-1.27716666666667
SPACA4	-0.00875000000000001
FBXL21	-6.1185
DIAPH1	-0.1415
ZNF71	0.578166666666667
CEP76	-0.16
CORO1A	-0.067
RRM2	-3.018625
EDG4	1.03525
OS9	0.239
SLC4A1AP	-0.61325
COG5	-0.8505
COPS8	-0.758
NGLY1	-1.13925
NCBP2	-0.403625
C17orf42	-0.563333333333333
GPSM3	0.997625
SIL1	0.991666666666667
ASB6	-0.521
SMAD5OS	0.0401666666666667
UNC93A	-3.31925
A1BG	0.287666666666667
C21orf62	0.51275
FMO5	0.908166666666667
ATRIP	0.515833333333333
CEBPG	-0.059
C7orf38	-0.4085
TNFRSF1B	0.7325
CLEC1A	2.23616666666667
IQSEC1	-0.248
PATZ1	0.7369
RBM22	0.010125
BAG2	-2.67166666666667
PAQR5	-2.267
C9orf127	0.7855
THNSL1	-0.261
SHROOM3	2.1295
JAM2	1.17375
SNRPN	-1.113
ALX4	0.3925
CACNA1S	0.5195
FAM130A1	0.99025
CORIN	2.461
CD300LB	0.7275
PLEKHG6	0.4135
LRRC40	-1.35775
PCLKC	-1.37325
PCDHB16	0.035
WNT2B	0.149833333333333
ASNS	-2.46477777777778
MRPL49	-0.292875
FLJ46111	-0.19575
ISG20	0.189
SMU1	0.2325
CASZ1	0.9855
POLR1D	0.125333333333333
GIN1	-0.39075
SNAG1	0.197166666666667
ANKRD29	-0.8205
CDKN2AIP	-0.06025
KRR1	-0.2345
CXCL1	-2.54883333333333
EPM2A	0.0617
PC	-0.304
DEFB127	0.228
PDZRN4	2.384
FAH	0.040125
OR51E1	1.8665
CDC2L6	-0.3885
DNTTIP1	-0.204
PAX8	0.49225
TMEM116	0.33425
C1orf150	-0.2505
PRO2012	-0.30225
MRPL40	-0.858166666666667
BEX1	-2.0894
SLC2A4	0.0503333333333333
PKMYT1	-0.918
FEZF2	0.879
SLC26A9	-2.5215
MAP2	0.114833333333333
LYL1	-0.90975
SLC25A19	-1.28133333333333
NOS3	0.345
ZNF34	0.924166666666667
TMPRSS11F	-1.25025
FAM43A	0.00875
FCRL4	0.682666666666667
KLF14	-0.0455
FLRT2	0.132166666666667
WRN	-1.39925
SDF2	0.3942
KRT8P12	0.04475
C6orf195	0.274
C9orf125	-1.53166666666667
DZIP3	-0.4685
RIT1	0.600333333333333
SCML1	-0.873
RHBDF2	-0.356625
OR2G3	0.1255
REXO1L1	0.201
MAP3K7IP3	-0.148875
C3orf57	-4.679
FBXW11	-1.11666666666667
ETAA1	-0.6985
C14orf131	-0.232
AKT1S1	0.15075
SLC12A5	-1.113375
C9orf164	1.229
NRIP3	-1.217875
NOS1AP	1.13975
TMEM121	1.19075
SAP30BP	-0.25
DGCR6	0.4205
WDR76	-1.32575
FAM82B	-0.968166666666667
LOC606495	-0.62
MAP9	1.6615
BCDIN3D	1.13175
CXorf36	3.5835
DSCR3	-0.7013
ZFAND3	0.454125
C7orf43	0.368666666666667
SPSB3	1.2239
C19orf19	-0.03175
FAM133A	-2.559125
C12orf25	0.1795
SLC39A3	0.131
DISP2	-1.66875
PI4KAP2	-2.6
MKRN3	-2.93166666666667
ADAMTS13	-0.788375
CBLN3	-0.1389
TTYH1	0.5255
C3orf18	1.16625
FLJ13236	-0.13775
ZMYND12	2.97175
C18orf25	0.383625
GLB1L3	-1.4815
ATP13A5	2.268
RANBP10	-0.0645
CD96	-0.6344
DENND1C	0.081
RBMS3	1.3751
SLC41A3	0.5255
DGCR6L	0.32225
TMEM128	0.481333333333333
CSNK1G3	0.138714285714286
MOBKL2C	0.74275
TSPAN6	0.05725
MATN2	1.4704
MSL2L1	-0.694
ST6GALNAC2	0.241833333333333
FGFBP2	0.14975
FGL1	-5.23183333333333
MPP3	-0.325833333333333
ARHGEF6	0.838666666666667
TGFBR2	0.631875
ACMSD	2.49625
IL33	4.61025
C9orf5	-0.29725
DEAF1	0.4554
AMN	-0.031
DEFA6	0.268125
RNF212	-0.918
METT5D1	0.2635
CIB1	1.4049
TSSK1B	-0.298
KIAA1727	1.3845
ZNF680	0.41475
LOC399900	-0.918
LOC152217	-0.100416666666667
CTNNAL1	-2.687
CIT	-1.53966666666667
TLE6	0.5705
ZNF607	-0.688
HERC4	-0.893666666666667
DRAP1	0.1815
PEMT	0.32675
C10orf111	-0.4695
ZNF575	1.175625
KCTD7	-0.2395
MYO1F	1.115875
LOC285382	0.56
RAB11A	0.5883
PLCD3	0.16075
C15orf28	-0.90825
PTBP2	-0.392875
CTB-1048E9.5	-0.621625
C19orf60	0.687666666666667
C7orf25	0.0961666666666667
SETD7	0.45175
HOXB9	-3.868
VANGL1	-0.9283125
CHAF1B	-2.131
NDUFA3	1.1015
KIAA1328	0.0923333333333333
SHARPIN	0.144625
TTC23	-0.174875
UGP2	0.102
ANKIB1	-0.4633
CIRBP	1.89471428571429
SEC14L4	-2.7305
OVCH1	0.352166666666667
VPS52	0.23675
FAT	-0.00874999999999999
M6PRBP1	0.226
GPRIN3	-0.199
PPM1F	-1.09
TSR1	-1.01225
CCDC85A	2.37825
PCSK5	2.04975
ZFHX3	-0.1855
HEMK1	-0.0873
PGBD2	0.81575
RSRC2	-0.375
AURKC	-1.06516666666667
SCRIB	-0.330875
ORM2	-3.49233333333333
FAM115A	-0.0864
FZD6	0.624375
UNC119	0.0205
GPX3	0.5243
NOV	-0.1835
CABC1	0.2895
CDC42SE2	0.2171875
EIF2S2	-0.8137
RNF130	1.636125
CKAP5	-0.355
RP11-413M3.2	1.188375
C10orf18	0.578
TMEM93	-0.1835
DYX1C1	2.15575
KCNMB2	-1.8755
ANK3	2.10425
KRT5	1.7683
CDH12	0.412625
QRSL1	-0.33575
JUB	-0.745
SHC4	-0.175
CCL15	1.93716666666667
CCDC22	0.36975
SNX24	0.36175
RARS	-0.745
MORC2	0.175875
FAM48A	0.402
MT1H	-0.6335
PPP1R14C	-1.62183333333333
FOXD1	-2.36685714285714
C1orf213	-1.3975
AMT	-0.9269
DSN1	-1.707
PTPLAD2	2.006
DIS3L	-0.0025
RASL11A	1.91625
GPRC5B	0.635125
FRMD7	-0.368
STRN4	0.8155
KITLG	0.912727272727273
HDGF	-0.49925
OR1S1	0.2725
SETX	-0.3829
DDR2	1.130125
KCTD12	1.8825
LYZL2	-0.65175
WDR52	0.083
TMEM2	0.073125
ZNF579	1.0025
LOC200810	0.36475
TNFSF9	-1.74325
PPFIA4	-3.2455
CNIH3	-0.611166666666667
MAP4K4	-1.19478571428571
ROD1	0.256642857142857
ALS2CR12	-1.41983333333333
DOCK3	-1.25183333333333
PAQR9	-4.657
ASB17	0.6022
STX16	-1.01725
FEZ2	-0.440666666666667
DLAT	-0.542
KIF21B	-1.55983333333333
CDC5L	-0.32025
TMEM119	2.5765
CRIP3	-1.23575
TPSD1	-0.0541666666666667
TEPP	0.6005
GNGT2	1.2935
C21orf121	0.1395
WNK1	0.4485
FLJ10490	1.2978
OR51B5	-2.8555
LOC203547	-0.70075
HAS1	-0.3875
PPA1	-0.1895
ST7	0.331
C11orf46	0.3014
POPDC3	-3.31466666666667
ACOX2	1.979
ATCAY	-0.97925
TM4SF19	-2.49825
MFSD9	-0.901166666666667
PDHB	0.02125
ERN1	-0.152
LCE3C	-0.4015
GPR111	-0.142
NOTCH3	2.2745
ADAMTS5	3.28075
B3GALT1	-1.019
UGCGL1	-0.808166666666667
FAM58A	0.235833333333333
FBXO32	2.3255
CLPP	-0.36525
NXPH1	-1.98425
MTMR3	0.488333333333333
ATP1B3	-1.283
TMEM16A	4.280875
HIST1H3F	-0.0966666666666666
TRIM25	-0.992666666666667
SDCBP2	2.001
CRKL	-0.288125
HOXB2	0.352833333333333
ANP32B	-0.717125
GATM	2.6215
AP4E1	-0.311125
EDG5	0.37975
CDKN3	-2.46633333333333
CDH4	-1.7375
PGD	-0.979833333333333
RND1	1.158
GAD1	2.8797
MPG	1.164625
LOC440350	0.7865
ZNF133	0.07575
SERPINB12	-0.269
AMELY	-0.466
DHX36	-1.10475
TNFAIP8L2	3.03466666666667
PHTF2	-0.522111111111111
CCDC112	-0.247666666666667
IQCC	-0.54025
HEYL	3.57233333333333
FTSJ2	-0.729
APPL1	0.301
RAB43	0.163
OR10G2	-0.00700000000000001
WAC	0.5455
ADCY9	1.071375
RUNDC2B	0.0516666666666667
PYCRL	0.2839
AGPAT7	-0.287666666666667
SLC22A9	-1.43766666666667
CDKAL1	-0.517
PDYN	-0.473333333333333
C20orf74	-1.12075
MTMR11	1.90175
VAV3	3.51508333333333
DAPL1	3.66025
STXBP3	0.2405
EIF3G	0.408
ARHGAP22	-1.55225
NPFFR1	0.0875
NPC1	-0.243
ALDH9A1	1.36783333333333
ZNF600	0.0335
ZNF678	-0.039
RASSF1	0.2705
ADD2	-2.719375
PITPNB	-0.858875
PKD2L2	-0.082125
LRP11	-0.39625
CDKL1	-0.13275
SMEK2	0.33225
PRODH2	-3.09116666666667
C11orf54	0.3835
SFRS11	-0.173166666666667
IL7	0.592833333333333
ALS2CR16	0.59825
BTG3	-1.37133333333333
PAK2	-0.409166666666667
RP11-679B17.1	-1.44075
GATA4	-2.073
ATP2B1	-1.10725
LOC130940	1.1255
C1orf172	2.31033333333333
ATF7IP2	0.505
SLC25A43	0.106
CENTG3	0.0024166666666667
IGF2BP1	-3.7806
FCHSD1	0.329
CAMK2N2	1.64933333333333
ELAVL3	-0.5729
NBPF15	-0.924833333333333
UBE2J2	-0.1465
GNL2	-0.86675
PRR3	-0.2238
NLF2	1.083
OR4F6	0.309
KLHL24	0.4115
CCDC88A	-2.2193
SGPP1	-1.23066666666667
C10orf11	-0.201
SLC35B4	-1.5075
UGT3A2	-2.2015
ARNT2	-0.3551
CBR1	-0.325875
ITPR3	-0.882666666666667
TRAPPC6B	-0.5475
AMZ1	-0.58
ARP11	0.55375
WDSUB1	-0.4545
APBA1	1.44666666666667
RAB2A	0.4371
C6orf162	-0.285125
HPSE2	1.207
PLCE1	1.277
INSL3	0.6385
DLG1	-0.0748
PTPLA	-2.6225
PIGX	0.0585
TFIP11	0.048
FIBIN	2.6655
POLR2G	-0.66275
GRAP2	-2.4732
DNAJB8	-0.29425
CNBP	0.548333333333333
WASF1	-0.76125
INPP5E	-0.7738
HSPB1	1.1969375
TMEM167	-0.5185
CUBN	0.131
IGF1	3.8731875
ITPK1	0.4544
NAALAD2	-0.822375
G3BP1	0.8066
NT5DC1	0.704
CYP39A1	1.184
TMEM139	1.39516666666667
POLK	-0.2599
GLULD1	-2.94375
RBM15	-1.105
AMZ2	-0.46175
GDF15	-0.482166666666667
MESDC2	-0.53225
INCA	1.0135
ACY1L2	-0.3525
GZMM	-0.244166666666667
PAIP1	0.095
CACNA2D1	0.1325
STK32C	-0.08
SH3BP4	0.497333333333333
DEC1	-0.4615
PADI1	0.5625
UBB	0.3626
PON3	-0.3405
PROP1	0.6045
ANKRD13B	0.0255
ADCK1	0.3865
TCF25	-0.109833333333333
SLC38A5	-2.439
CXorf26	-0.1
C19orf39	0.79125
PPP1R13B	0.34675
ARL2	-0.3345
TCL6	0.152545454545455
TOP3A	-0.7415
SLC16A14	0.8075
FXYD6	1.83816666666667
HIST1H4E	-0.309
BBC3	0.992894736842105
UNC5A	0.0355
FAM86C	-0.3219
PI4KB	1.248
B3GAT1	-2.73325
SUSD2	1.61433333333333
OAZ2	-0.377
NOC4L	0.13725
C10orf12	-0.71775
FADS1	-2.78683333333333
LOC144097	0.184
DKK2	1.61116666666667
KIAA1949	0.3235
RHOT1	0.0944
OXT	1.60483333333333
GPR153	1.372
ARL4A	-1.16
SAAL1	-1.0125
CCDC64	-0.067
USE1	0.436333333333333
HNMT	0.825666666666667
PCGF3	0.1316875
CYP2C19	0.69425
C20orf4	0.5545
CCDC11	2.10425
ACSBG2	0.20425
RWDD2A	0.20425
PALLD	2.508125
CPLX4	0.188
LOC492311	1.0155
KPNA2	-2.35466666666667
MACROD1	-0.3386
TMCO3	0.4705
C15orf52	-0.0931666666666667
BIRC5	-2.329
PRR16	0.318166666666667
FAM63B	-0.333875
KATNB1	-0.693333333333333
WNT8B	-0.4665
CPLX3	0.27575
GHR	2.534625
