Hybridization REF	TCGA-A8-A07B-01A-11R-A00Z-07
SFPQ	-0.249875
GFRA4	0.2695
AKR1B10	-2.803125
TIGD6	0.858666666666667
RGS16	0.712625
URB1	-0.229333333333333
OR4C46	0.2968
TOP3B	-0.36125
NFATC4	1.637
CA14	-4.092
BMPR1A	0.444666666666667
SNRP70	-0.513
PRL	0.2797
C6orf130	-1.08125
STAG2	-0.729
CD55	-0.504285714285714
RPS23	1.20166666666667
SSX2	-1.01883333333333
FDPSL2A	-0.79775
FBXO27	0.30875
SYNGR3	-1.19433333333333
TMSL3	2.23
EML1	-1.72
NUP93	-0.858583333333333
SMAD3	-1.0143
KIAA1189	1.07716666666667
HNRPUL2	-0.0281666666666667
TBC1D12	0.6775
C16orf24	0.61175
MRVI1	1.30383333333333
ZNF581	0.5695
ELOVL3	-0.233
OR51Q1	0.15725
CACNB3	2.01216666666667
GALNT13	-0.799625
C10orf84	1.1075625
NEDD4	-0.7188
SPO11	0.415
OR5AU1	0.7295
NEK4	0.154642857142857
PRKAR2A	-0.643333333333333
IHPK1	-0.660666666666667
ATP6V0B	0.676
CACNA1E	0.662
CEACAM8	0.836
PEX14	-0.5025
FLJ12993	-0.208
ZBTB38	-0.283833333333333
PCTK2	0.672166666666667
LRRC16	1.6359
FBLIM1	0.328416666666667
FYCO1	0.811
RP5-1022P6.2	-0.528666666666667
CMTM1	0.194166666666667
PLTP	0.169333333333333
RAPH1	0.402875
DOCK8	-0.121125
EZH2	-0.904866666666667
SLC25A1	0.04
PLEKHB1	2.4518
GRB7	2.9249
ZFP37	-0.2065
MRPL33	-0.17275
PELO	-0.65975
ARMC1	1.57045454545455
C9orf27	0.2525
FLJ25778	0.2425
C9orf37	-1.867
TMEM66	0.68975
SPRN	0.39625
HBEGF	0.345875
PI4KA	-0.1165
LEPRE1	-0.55725
POU2AF1	-5.029375
MRPL12	1.7865
REP15	0.343
ZC3H3	1.48825
RASAL1	-1.622
DDAH1	1.48075
ACBD5	0.30175
TMC2	-0.2465
CCDC137	1.376
SAMD13	-2.3735
UGT2B15	-1.36983333333333
TIPARP	0.9005
DNASE1L3	-1.21
TRIM72	0.456666666666667
DBX2	0.1555
IPO8	-0.125
C21orf88	-0.757
MAP3K14	-0.1495
LOC51233	0.533
GGTLA4	1.07425
PDE6D	-0.04325
ZNF117	0.2865
CLK2	-0.997375
NKRF	-1.5575
TNFSF15	1.3841
DUSP2	0.17725
SECISBP2	-0.2728
GABRR2	0.3215
PPAP2C	2.976
LOC51145	-0.413666666666667
PAG1	2.269
PIK3C3	0.02625
GNG10	-1.19
APOL4	-0.0535
ANKRD28	-0.34075
STMN3	-0.7878
RAB14	0.7061
CDK2AP2	-0.1655
HDDC3	-0.60925
COMMD7	0.73025
CXXC1	0.008
HMCN1	-0.334833333333333
CD40	-0.0115
DYNC1LI2	-0.1254375
GDI1	0.6585
LOC646938	-0.32825
VSNL1	-2.22066666666667
PIH1D1	1.21
RAET1G	-0.911
KRTAP5-9	1.2095
EFTUD2	-0.2715
ZNF311	0.0638333333333333
ATP6V1G3	0.1165
OR2W3	-0.07275
SCN4A	0.135
MED10	-0.820375
FAM135A	-1.3018
ARHGAP4	-1.6895
EHMT2	-0.10725
UFD1L	0.08475
ERMP1	0.76725
MAG1	-1.92166666666667
THAP8	0.5525
HACE1	-0.322166666666667
FAM82C	-0.277166666666667
C3orf20	0.0615
UNC84A	-1.27966666666667
SCD5	-0.107692307692308
LASS6	2.18325
LSG1	0.241083333333333
MAL	-4.90775
GPR22	-1.352
WDR5B	0.26975
ACTRT1	0.642
C17orf60	0.267666666666667
GRIN2C	-0.361
ARMC8	-0.919833333333333
SLC47A1	-1.928
DMPK	1.40775
DHRS13	-1.20533333333333
SMC1A	-1.06083333333333
KRTAP17-1	0.44425
SMYD5	-0.58825
TUSC2	0.584125
CRHR2	0.988
KIR3DL2	-0.2995
CCDC104	-0.77575
ATP2C1	1.0985
CROT	1.6995
PABPC3	1.985
EGR1	-1.68883333333333
THSD1	0.25975
KHK	-0.9335
SLC12A2	2.0743125
CD58	-0.78425
STOX2	-1.12633333333333
CCDC76	-1.0985
CCDC48	5.61875
DNAH1	-0.101833333333333
ZIC4	-0.15475
OR1G1	0.8435
PSMC6	-0.422333333333333
PROKR1	0.3965
ABCB1	-1.164
TRAT1	-2.01875
LLGL1	-0.4215
MTF1	0.9335
USP54	1.21175
PAGE2B	1.382
ITGB7	-3.3385
CCDC81	-0.1555
LOC149837	0.204
SCUBE1	-0.1835
ZSCAN10	0.674
HUWE1	0.0774999999999999
CDH17	0.3095
CD180	0.314
IL17A	0.27425
TMPO	-0.50625
KIAA1524	-1.07883333333333
HDGFRP3	0.980166666666667
OXCT1	-2.17445454545455
RRAS2	-2.7195
LTBP2	2.0015
SV2B	-1.92283333333333
CYP2A6	0.235625
PKD1L2	-0.726333333333333
PPM1M	0.14525
FLJ22662	1.55116666666667
ZNF502	-0.00624999999999999
GP6	-0.26
CRYBA2	-1.038
LEF1	-2.2745
CTPS	-1.91342857142857
EYA1	-3.35433333333333
EPS8L1	2.5355
MAPK14	-0.4035
SERPINB2	-3.456125
GTF2F2	-0.469166666666667
ZNHIT4	-0.3175
PLA1A	-0.619375
C20orf114	4.5625
HPR	-3.815
C18orf2	-2.8744
SATB2	-2.7515
KCNJ9	0.00325000000000001
MGC157906	0.121
MOCS3	-1.22475
C17orf71	-0.431666666666667
PPHLN1	0.0745
HIST1H2BN	-1.206875
RAPGEF1	-0.594625
MAP3K8	0.219
DLG4	0.0938333333333333
STC1	-0.70275
CDGAP	0.79775
DDX26B	0.64975
LOC150223	-1.19575
CPSF3	-1.91916666666667
TMEM14A	-0.081
MYH3	-0.89525
GPKOW	-0.30825
SULT1A1	-1.09733333333333
SPON1	4.1136
YY1AP1	-0.303666666666667
RAB23	-0.6025
PLA2G4A	-4.50825
MAPRE3	-0.28975
ZNF516	-1.04771428571429
GGPS1	0.678
EXOC3L2	-0.14875
C19orf42	0.672
MAP2K2	0.254
HIST1H2BB	-1.09675
RNF19B	0.478666666666667
C6orf128	-0.2235
TLR8	1.598
PCDHA9	0.591
CARS2	-0.2295
CLUL1	2.352
RHAG	-3.8145
UNK	-0.316
EXOC8	1.0499
C9orf95	-0.07
C14orf143	0.039
MAML3	-0.155
LDHA	-0.8315
MRPL20	-0.14625
KLHDC6	0.2805
ATP5S	-0.820166666666667
C8orf55	1.44025
PHF19	-1.931375
KRTAP13-4	0.3255
TTC5	0.069
XKR5	-0.9755
SILV	-4.482
TEX28	-0.6035
TCTN1	-0.02275
CX40.1	0.44425
PPP2R5C	0.1285
C12orf30	-1.21616666666667
CAPG	1.70725
MPZL1	0.74035
ARSB	-1.19033333333333
TDH	-1.68866666666667
WASF4	0.8255
TSSK3	-0.9385
7A5	1.1935
CRISPLD1	3.134375
MAD1L1	-0.964333333333333
SPIN4	-0.2525
AMPD1	-2.25
DPYSL5	0.068
INPP1	-0.778166666666667
ANKRD11	-0.795111111111111
NPAS4	-0.0404285714285714
GCET2	-0.4324
RNASE9	0.598
GUCY2D	0.573333333333333
CCDC98	-0.272
FGF4	-0.262875
CPM	-0.837
SLC26A4	-0.826333333333333
PLD5	0.2595
FAM59A	0.9219
FBXO5	-0.903222222222222
SIPA1L1	0.016625
DPYS	0.5185
ATG4D	0.1705
TGM3	3.496
MTCH1	0.194125
HK1	0.245285714285714
CDC26	-0.628875
GALNT12	-3.49866666666667
LOC339229	1.14725
MRPL35	-0.446875
ORC4L	0.071875
TNKS	-0.414571428571429
C2orf24	0.255166666666667
ZNF553	-0.316166666666667
GGTLA1	2.2114
ZNF497	0.24
CDY1B	0.64625
SLC30A4	0.845375
TUB	-1.438
ARHGEF18	0.313
ARRB1	1.28425
KCNK1	2.215625
EREG	-2.673
SCAMP5	-0.57
RUNDC3B	1.604
ADAMTS20	-0.075
IL17RB	2.187125
FLJ20323	-1.55725
MCAM	0.238
POLR3E	-1.94625
AQR	0.143333333333333
IPMK	0.777
CDCA7	-5.315875
CAMP	6.94525
GRHL3	1.09925
ADAMTSL2	1.8325
CLMN	1.91183333333333
SSTR3	0.4875
MAGEA5	-1.95433333333333
OVOL2	4.11925
JMJD1B	-0.19575
RBL2	-0.3943
PYGO2	0.527
PPP1R10	0.216833333333333
CSE1L	-1.25583333333333
LCA5	0.07125
RDH16	-0.118
ASRGL1	1.375875
TOM1	-0.338
PTX3	-6.4295
TTC15	0.0195
SCGB3A1	1.3825
MRPL50	-0.917
RCAN3	1.452125
SLC26A11	1.17775
STYX	0.295
CINP	0.21775
MARCH7	-0.15875
PFKM	-0.790333333333333
SGMS1	0.4065
RIOK3	-0.1355
C1orf110	0.399
CES7	-0.075625
LOC440248	-1.59075
PPP1R12C	0.87875
C10orf27	0.653
ATG9A	-0.66625
MRPS26	1.044125
TMEM40	-0.4205
ELP3	0.179
ZNF787	1.0257
HIAT1	-0.028125
C8orf34	2.08083333333333
MGC4655	0.01
PELI1	-0.958
PPT1	0.1616
SLC35C2	-0.452166666666667
C6orf125	-0.21675
MUC4	-1.20533333333333
RFC4	-2.18142857142857
GNB2	0.682
NUP50	1.08571428571429
SULT4A1	-1.4836
C7	0.350285714285714
CCDC130	-0.255166666666667
ARRDC4	-0.3405
RQCD1	-0.50575
GLYCTK	-1.27275
AYTL2	-0.464
MTUS1	1.428
LEMD3	0.569333333333333
PLEKHF2	2.003
HOXA7	-0.497625
GTF3C2	-1.3435
DYNLRB2	1.63425
CNOT10	-0.1135
MR1	-0.615
FFAR1	0.11775
PRIC285	0.403
SLITRK6	5.52925
LIX1	-1.9902
UBE1L2	-0.536416666666667
F8	-0.3265
ACHE	-0.257333333333333
KPNA5	0.01375
TNFRSF12A	-1.15316666666667
EGR3	1.5585
SERPIND1	-2.98983333333333
OASL	1.749
IFRD1	-2.070875
WDFY1	-0.5415
ZNF267	-0.859125
ACCN5	-0.5635
ZBTB6	-0.13675
PPP1R3A	0.916
PRRT3	2.607
FBXL19	-0.5835
TXNIP	-0.353285714285714
ACTN2	0.03225
ATG9B	-0.452
C9orf117	-0.10975
IL27	2.3965
RPL36AL	-0.21
KLK15	0.1275
CHAD	2.0675
RAP2B	-0.1587
HEBP2	2.33825
ZNF342	1.699
CAMK2G	-0.140333333333333
TLR3	0.949
FGF14	-0.54925
HMGB2	-1.28225
TRPM5	0.0793333333333334
OR5M11	0.31
KIF3B	0.356842105263158
PRICKLE2	2.03825
MTMR9	0.2145
C3orf27	0.2145
GLRA3	-1.49816666666667
NSDHL	-0.302833333333333
TMEM32	0.1285
POLR2D	-0.730583333333333
MYADML	0.591
C9orf114	-0.42125
MRGPRX1	1.1735
TOPORS	0.7415
CLDN19	-0.95225
C1QL4	0.634
RNF165	1.369
DHRS9	-0.4495
DNAH2	-1.04633333333333
FXR1	-0.563666666666667
ZMYM3	-0.55025
CASP3	-0.879833333333333
FAM120C	-0.685625
SCLY	-1.36125
CA7	-0.24
ENTPD5	-0.271
ZNF461	0.557125
PDIA5	0.38475
C1orf19	-0.653166666666667
TMEM67	0.51475
KCTD20	-0.59175
WDR47	0.215
FLJ38723	0.4545
KLRF1	-0.9665
TAS2R16	0.9735
CLDN12	0.98525
PRKCE	-0.6665
UBXD4	-1.07875
ITGAM	2.244
GLT8D3	-0.081
WDR31	0.0066
RGS2	-1.169
OR51L1	0.512
MST1R	-0.46725
KIAA1737	1.1555
OR4A5	-0.483
GLIS1	-0.804666666666667
PTMA	0.458785714285714
NAPA	2.29325
PRDM11	0.226
LIPF	1.029
DIRAS3	-0.39925
ASGR2	-4.068625
C1QTNF4	0.52
PIK3R4	0.0331666666666667
ARMC3	0.405
NDUFV3	-0.573833333333333
BTBD3	0.832833333333333
PPP1R2	-0.14275
UBE2NL	0.61225
FOSL2	0.935785714285714
FAM119A	-1.309
TUBA4A	-0.285
KRTAP12-1	0.23125
SFRS2	-0.39575
RHPN1	1.0902
EEF2	-0.1155
ZDHHC11	-1.18033333333333
EPHA3	-1.0724
RBM12	-0.63
H2AFJ	-0.448833333333333
EDIL3	3.491
KIF26A	-1.76175
SERGEF	0.14625
B3GALT4	0.94575
LOC90925	-0.3318
OSCAR	0.103375
NPFF	0.589125
DEDD	0.186
TMEM155	-0.438375
PTPN1	-0.55175
SCYL2	0.607166666666667
SKAP1	1.6775
LEAP2	-2.51066666666667
GADD45G	2.4436
IFITM3	0.39025
PILRB	-1.408
SLU7	0.32225
DSC3	-1.47075
DNMT3L	-1.166
PAPD5	-0.11775
B3GNT3	-2.20916666666667
LHCGR	-1.178
MSL-1	2.72325
UBE2S	-0.156625
SAP130	-0.6725
ANAPC11	2.48825
MAGED4B	-0.37
ATP6V1B2	-0.25
C14orf179	0.467625
CAPZA1	-0.06775
CDYL2	0.7475
GLRX3	-0.582833333333333
LOC136288	-0.63
MOBKL1A	-0.9355
HTR2B	2.98375
CRYGD	0.235833333333333
NUS1	0.3225
PGRMC1	-0.2425
MYOM2	-1.84325
FLJ39653	-1.745
CHM	0.2543
OR5M8	0.1175
ZNF619	-0.0265
FAM105A	0.48425
CCNL1	-1.0785
NAP1L3	0.115
C10orf57	2.06
B3GALNT1	1.0505
CSN1S2A	-0.04
TCP10L	0.72275
GDAP2	-0.33975
DMKN	1.05433333333333
COX6B1	0.655
DNASE2	0.973333333333333
MSH5	-2.4615
LGMN	0.128125
USP31	-0.8095
OR13C8	0.7405
SDCBP	-0.7498
NUDT11	-2.42033333333333
PYGL	-0.157
SNPH	-1.0545
B3GNT4	0.6055
MIZF	-0.6701
NUBPL	-0.076125
NOD1	-0.125333333333333
CDH22	-0.406875
NUBP1	-0.425666666666667
DSCAM	-3.62
DGKI	1.3195
FAM136A	-0.8615
AKAP1	1.45216666666667
SLC16A6	1.68
RIN3	0.19575
PSG2	-0.03375
DIP2B	1.09933333333333
PSORS1C1	2.039
KIAA0495	0.19
FLJ90709	-0.752666666666667
LPA	-0.244833333333333
PIGA	-0.104166666666667
LY75	0.504166666666667
UTS2	-6.04733333333333
RREB1	-0.34825
GALNACT-2	0.5664
MGC3196	-1.61775
FLJ31568	0.3505
LPHN1	0.76125
SP1	0.277125
TOX4	0.184833333333333
HSPA9	0.0783000000000001
APOBEC1	0.5835
SLC35E4	-1.24225
LSM5	-1.657
SURF1	-0.6995
ZBTB1	0.671833333333333
GTF2F1	-0.056
RPS15A	-0.668285714285714
DUSP21	-0.552
GINS4	-3.43066666666667
MYO15A	-0.531166666666667
GIMAP7	2.44775
MGC13379	0.847
ATP6V1E2	-2.522
UTP3	-0.488
HNRPA3	-0.5843125
MT4	0.225
C14orf155	0.706
U1SNRNPBP	0.28075
CKLF	-0.5715
PLEKHN1	-0.551
MBNL1	0.0618333333333333
NUP160	-0.97625
ACSM2A	-1.3645
LOC129881	-0.23425
KIAA1529	0.55175
FLJ22639	-0.7765
HAND1	-0.566
GSX1	0.368
FGA	-3.6963125
SERPINB1	-1.3425
ZNF642	-0.27525
IGFBP1	-7.81475
SLC1A1	0.05275
DHX57	-0.926875
ZNF766	1.7505
PTPN21	-0.369777777777778
GDPD3	-2.6725
PNPLA5	-0.1525
TBR1	0.124333333333333
FAM116A	-0.35375
IQGAP1	0.494125
FOS	-2.217375
ZNF226	0.8765
FIGNL1	-0.433
C14orf1	0.253
ZMYND17	0.6165
PUS7	-0.5045
TUBB6	-0.9485
KCNQ2	-1.219
MARCH6	0.566916666666667
CCDC33	0.2685
PRODH	1.0735
RBM11	-0.6685
EPHA6	0.3935
SLC43A1	-0.79975
LOC196541	0.567125
NTN1	1.46075
ING4	0.7195
PCDHB10	2.54275
DPH2	-0.437333333333333
SPACA4	0.38625
FBXL21	-4.4815
DIAPH1	-0.1725
ZNF71	1.508
CEP76	-0.3565
CORO1A	-0.932
RRM2	-3.016625
EDG4	1.481
OS9	0.471833333333333
SLC4A1AP	-0.21475
COG5	-0.55075
COPS8	0.0215
NGLY1	-0.52175
NCBP2	0.18
C17orf42	-1.22883333333333
GPSM3	0.179375
SIL1	-0.103333333333333
ASB6	-0.92475
SMAD5OS	-0.582833333333333
UNC93A	-2.605125
A1BG	-0.166333333333333
C21orf62	0.4395
FMO5	-0.804333333333333
ATRIP	-0.1015
CEBPG	0.564666666666667
C7orf38	0.372666666666667
TNFRSF1B	0.509833333333333
CLEC1A	0.816666666666667
IQSEC1	0.625625
PATZ1	1.2346
RBM22	0.98075
BAG2	-2.88516666666667
PAQR5	-1.19116666666667
C9orf127	0.1943
THNSL1	0.61875
SHROOM3	2.2753
JAM2	0.00149999999999999
SNRPN	-1.5705
ALX4	0.3235
CACNA1S	0.115
FAM130A1	0.836
CORIN	3.0875
CD300LB	0.496
PLEKHG6	0.7745
LRRC40	-1.111
PCLKC	-0.8225
PCDHB16	2.0895
WNT2B	0.711
ASNS	-1.517
MRPL49	-0.738125
FLJ46111	-0.614
ISG20	0.257625
SMU1	-0.3325
CASZ1	0.7095
POLR1D	-0.855666666666667
GIN1	-0.66525
SNAG1	0.325
ANKRD29	-2.84625
CDKN2AIP	-0.7925
KRR1	0.0155
CXCL1	-4.05033333333333
EPM2A	0.1615
PC	-1.09616666666667
DEFB127	-0.768
PDZRN4	2.3905
FAH	0.288875
OR51E1	1.6725
CDC2L6	0.303333333333333
DNTTIP1	-1.03975
PAX8	0.27175
TMEM116	-1.29775
C1orf150	0.2855
PRO2012	-0.08375
MRPL40	-0.399
BEX1	-3.4181
SLC2A4	-1.22116666666667
PKMYT1	-0.9965
FEZF2	-0.285166666666667
SLC26A9	-1.45125
MAP2	0.69025
LYL1	-1.262
SLC25A19	-0.3035
NOS3	0.68
ZNF34	1.862
TMPRSS11F	-0.5785
FAM43A	-0.6605
FCRL4	-0.399
KLF14	0.03725
FLRT2	-0.632166666666667
WRN	-1.364
SDF2	1.3037
KRT8P12	-0.121
C6orf195	0.469
C9orf125	-2.53766666666667
DZIP3	-0.65925
RIT1	-0.0404166666666667
SCML1	-1.771
RHBDF2	-0.08875
OR2G3	-0.2995
REXO1L1	-0.3305
MAP3K7IP3	-0.4405
C3orf57	-1.54875
FBXW11	-0.422666666666667
ETAA1	-1.17475
C14orf131	-0.2659
AKT1S1	1.09575
SLC12A5	-0.4505
C9orf164	1.79825
NRIP3	-0.698875
NOS1AP	0.0405
TMEM121	0.082
SAP30BP	0.3971
DGCR6	1.1645
WDR76	-1.191
FAM82B	0.925416666666667
LOC606495	-0.5145
MAP9	2.06558333333333
BCDIN3D	0.7885
CXorf36	2.85633333333333
DSCR3	-0.2448
ZFAND3	0.390625
C7orf43	0.129166666666667
SPSB3	-0.0256
C19orf19	0.66075
FAM133A	-1.92075
C12orf25	0.1415
SLC39A3	0.011
DISP2	-1.29125
PI4KAP2	-0.977
MKRN3	-1.939
ADAMTS13	-0.8745
CBLN3	0.2585
TTYH1	-1.6715
C3orf18	-0.60675
FLJ13236	2.3285
ZMYND12	2.27675
C18orf25	0.378875
GLB1L3	-1.7375
ATP13A5	0.4525
RANBP10	-0.37925
CD96	-1.9623
DENND1C	-1.168
RBMS3	0.8797
SLC41A3	-0.177166666666667
DGCR6L	1.213
TMEM128	-0.550333333333333
CSNK1G3	0.704428571428571
MOBKL2C	0.26725
TSPAN6	-0.125875
MATN2	2.7512
MSL2L1	0.315666666666667
ST6GALNAC2	2.038
FGFBP2	-0.837375
FGL1	-6.35066666666667
MPP3	1.21733333333333
ARHGEF6	1.77216666666667
TGFBR2	0.1365
ACMSD	-0.16425
IL33	-0.68325
C9orf5	-0.752583333333333
DEAF1	0.5836
AMN	0.00900000000000001
DEFA6	0.269125
RNF212	-0.214
METT5D1	-0.224
CIB1	0.291
TSSK1B	0.0265
KIAA1727	1.80425
ZNF680	0.63825
LOC399900	-1.4085
LOC152217	0.2785
CTNNAL1	-2.648
CIT	-1.51925
TLE6	0.12075
ZNF607	1.0275
HERC4	-0.442166666666667
DRAP1	-0.991
PEMT	-0.572
C10orf111	-0.0635
ZNF575	0.999
KCTD7	0.43175
MYO1F	0.125
LOC285382	-0.485
RAB11A	1.142
PLCD3	-0.08525
C15orf28	0.59575
PTBP2	-1.223875
CTB-1048E9.5	-0.0475
C19orf60	-0.2175
C7orf25	0.309166666666667
SETD7	1.393125
HOXB9	-4.1095
VANGL1	-0.188125
CHAF1B	-1.9215
NDUFA3	0.97375
KIAA1328	0.128666666666667
SHARPIN	1.449125
TTC23	-0.806
UGP2	0.357833333333333
ANKIB1	0.6472
CIRBP	1.02114285714286
SEC14L4	-3.14183333333333
OVCH1	0.361166666666667
VPS52	-0.19925
FAT	0.106875
M6PRBP1	0.2695
GPRIN3	0.023
PPM1F	-0.763666666666667
TSR1	-0.918
CCDC85A	3.54025
PCSK5	1.1805
ZFHX3	0.3855
HEMK1	-0.5602
PGBD2	-0.0905
RSRC2	0.1525
AURKC	-0.419333333333333
SCRIB	1.335375
ORM2	-3.89116666666667
FAM115A	-0.0261
FZD6	-0.827625
UNC119	0.830166666666667
GPX3	-1.2728
NOV	1.75325
CABC1	0.32675
CDC42SE2	-0.21625
EIF2S2	0.6007
RNF130	0.8105
CKAP5	-0.3605
RP11-413M3.2	0.635
C10orf18	0.9613
TMEM93	0.32675
DYX1C1	0.324
KCNMB2	-2.140125
ANK3	2.28225
KRT5	-2.4577
CDH12	-1.356625
QRSL1	-0.91575
JUB	-0.86475
SHC4	-3.1185
CCL15	-0.192666666666667
CCDC22	-0.03775
SNX24	0.31625
RARS	-0.734
MORC2	-0.088125
FAM48A	-0.631
MT1H	-0.5175
PPP1R14C	-3.39433333333333
FOXD1	-2.58278571428571
C1orf213	-2.39125
AMT	-1.7058
DSN1	-1.70375
PTPLAD2	0.856
DIS3L	-1.2255
RASL11A	-0.0515
GPRC5B	0.356625
FRMD7	0.0825
STRN4	0.913
KITLG	2.92763636363636
HDGF	-0.0445
OR1S1	0.487
SETX	-0.4234
DDR2	-0.1265
KCTD12	1.2445
LYZL2	0.48925
WDR52	0.711
TMEM2	0.568875
ZNF579	0.670333333333333
LOC200810	-0.869
TNFSF9	-1.9805
PPFIA4	-2.84975
CNIH3	-0.598333333333333
MAP4K4	-0.933214285714286
ROD1	-0.398071428571428
ALS2CR12	-0.576166666666667
DOCK3	0.341
PAQR9	-3.8635
ASB17	0.362
STX16	-1.810125
FEZ2	-0.453333333333333
DLAT	-0.739666666666667
KIF21B	-1.43983333333333
CDC5L	-0.447
TMEM119	0.7075
CRIP3	-1.523
TPSD1	0.480833333333333
TEPP	-0.04275
GNGT2	0.80975
C21orf121	0.3795
WNK1	-0.343833333333333
FLJ10490	0.7954
OR51B5	-1.7395
LOC203547	-0.451
HAS1	-0.2895
PPA1	0.0756666666666667
ST7	-0.072375
C11orf46	0.2932
POPDC3	-3.97033333333333
ACOX2	-0.611666666666667
ATCAY	-0.280083333333333
TM4SF19	-1.86525
MFSD9	-0.6055
PDHB	-0.45925
ERN1	-0.18125
LCE3C	0.305
GPR111	-0.1665
NOTCH3	1.97216666666667
ADAMTS5	1.89675
B3GALT1	-0.37425
UGCGL1	-0.747333333333333
FAM58A	0.0921666666666667
FBXO32	3.35325
CLPP	-0.015
NXPH1	0.18525
MTMR3	1.38583333333333
ATP1B3	-0.98725
TMEM16A	4.75225
HIST1H3F	-0.604
TRIM25	0.4055
SDCBP2	1.687
CRKL	-0.429125
HOXB2	-1.152
ANP32B	-0.430875
GATM	1.864
AP4E1	-0.833625
EDG5	0.26775
CDKN3	-1.07916666666667
CDH4	-2.58775
PGD	-0.270333333333333
RND1	1.675
GAD1	-3.1991
MPG	-0.57825
LOC440350	-1.122
ZNF133	0.0845
SERPINB12	-0.072
AMELY	0.382
DHX36	-0.51875
TNFAIP8L2	2.14433333333333
PHTF2	-0.295388888888889
CCDC112	-0.206833333333333
IQCC	-0.7775
HEYL	2.504
FTSJ2	-0.866666666666667
APPL1	1.64375
RAB43	-0.267428571428571
OR10G2	0.694
WAC	0.936166666666667
ADCY9	-1.52875
RUNDC2B	0.3635
PYCRL	1.2752
AGPAT7	-0.776166666666667
SLC22A9	-0.974333333333333
CDKAL1	-0.7145
PDYN	-0.467166666666667
C20orf74	0.0435
MTMR11	0.4225
VAV3	3.89025
DAPL1	1.5485
STXBP3	-0.20625
EIF3G	-0.3305
ARHGAP22	-0.95925
NPFFR1	0.8465
NPC1	-1.0995
ALDH9A1	1.02966666666667
ZNF600	1.980875
ZNF678	0.382666666666667
RASSF1	0.113
ADD2	-1.9085
PITPNB	1.0705
PKD2L2	0.162714285714286
LRP11	0.84725
CDKL1	-0.06625
SMEK2	-0.4915
PRODH2	-2.90983333333333
C11orf54	-1.3315
SFRS11	-0.596833333333333
IL7	-0.982166666666667
ALS2CR16	1.307
BTG3	-0.320166666666667
PAK2	0.166944444444444
RP11-679B17.1	-1.2955
GATA4	-1.61466666666667
ATP2B1	0.36925
LOC130940	0.9275
C1orf172	2.284
ATF7IP2	-1.8135
SLC25A43	-0.454166666666667
CENTG3	0.112833333333333
IGF2BP1	-3.7158
FCHSD1	0.4375
CAMK2N2	0.647
ELAVL3	0.2079
NBPF15	-0.3675
UBE2J2	0.221916666666667
GNL2	-0.71175
PRR3	-0.2846
NLF2	0.9525
OR4F6	-0.4635
KLHL24	0.817166666666667
CCDC88A	-2.273
SGPP1	-2.10783333333333
C10orf11	1.12266666666667
SLC35B4	-1.246
UGT3A2	-0.3635
ARNT2	3.212
CBR1	-1.447875
ITPR3	-0.660333333333333
TRAPPC6B	-0.5696
AMZ1	-1.4685
ARP11	-0.10275
WDSUB1	-0.8945
APBA1	0.8105
RAB2A	2.9471
C6orf162	-0.1075
HPSE2	-0.18575
PLCE1	-0.9575
INSL3	0.02075
DLG1	0.1158
PTPLA	-4.20275
PIGX	0.054375
TFIP11	0.280166666666667
FIBIN	3.3965
POLR2G	-1.235
GRAP2	-1.4716
DNAJB8	0.04625
CNBP	0.929833333333333
WASF1	-2.48875
INPP5E	-0.8732
HSPB1	-0.1829375
TMEM167	-0.3988
CUBN	0.43025
IGF1	2.237125
ITPK1	0.4969
NAALAD2	-0.98075
G3BP1	0.922
NT5DC1	-0.443125
CYP39A1	1.6425
TMEM139	1.87633333333333
POLK	-0.7246
GLULD1	-1.5985
RBM15	-0.542
AMZ2	-0.5135
GDF15	-3.59133333333333
MESDC2	-0.45725
INCA	-0.3802
ACY1L2	-3.4815
GZMM	-1.05383333333333
PAIP1	0.19475
CACNA2D1	-0.26825
STK32C	0.969166666666667
SH3BP4	2.91516666666667
DEC1	0.403
PADI1	0.2725
UBB	0.3258
PON3	0.849333333333333
PROP1	0.675
ANKRD13B	0.068
ADCK1	-0.39675
TCF25	-0.11675
SLC38A5	-1.7745
CXorf26	1.27
C19orf39	0.025
PPP1R13B	1.02075
ARL2	-1.1545
TCL6	0.379
TOP3A	-1.257
SLC16A14	0.906625
FXYD6	0.218
HIST1H4E	-0.20375
BBC3	0.48321052631579
UNC5A	0.312
FAM86C	-0.5495
PI4KB	0.480375
B3GAT1	-3.61675
SUSD2	1.52116666666667
OAZ2	0.000833333333333335
NOC4L	-0.32025
C10orf12	0.53125
FADS1	-3.477
LOC144097	-0.93925
DKK2	1.03033333333333
KIAA1949	-0.377
RHOT1	-0.2981
OXT	1.27916666666667
GPR153	0.6805
ARL4A	-1.62466666666667
SAAL1	-1.15625
CCDC64	-0.741
USE1	-0.618166666666667
HNMT	1.276
PCGF3	-0.059625
CYP2C19	-0.6995
C20orf4	0.0435
CCDC11	1.58425
ACSBG2	0.34025
RWDD2A	0.5405
PALLD	2.138
CPLX4	0.4225
LOC492311	-0.253
KPNA2	-0.37
MACROD1	-0.5288
TMCO3	0.2555
C15orf52	0.319333333333333
BIRC5	-0.0992666666666667
PRR16	0.959
FAM63B	-0.260625
KATNB1	-0.984
WNT8B	-0.6595
CPLX3	0.3385
GHR	3.453375
CCDC124	-0.09425
