Hybridization REF	TCGA-BH-A0BW-01A-11R-A115-07
SMARCD1	-0.655
ZFP106	-1.07875
ZNF347	0.3836
GTF2E1	0.12725
RY1	0.956666666666667
ATAD2B	0.803
ARHGAP17	0.2996
KCNIP3	-0.53775
SFPQ	0.250625
GFRA4	0.445833333333333
AKR1B10	-1.945625
TIGD6	0.151666666666667
RGS16	1.12775
URB1	-1.09616666666667
OR4C46	0.0604
TOP3B	-0.46375
NFATC4	-0.573
CA14	-4.619
BMPR1A	0.5915
SNRP70	-0.5055
PRL	-0.083
C6orf130	-0.09775
STAG2	-0.9625
CD55	-0.358642857142857
RPS23	-1.793
SSX2	1.11016666666667
FDPSL2A	0.532
FBXO27	-0.0415
SYNGR3	-0.805166666666667
TMSL3	2.4355
EML1	-2.869
NUP93	-0.03525
SMAD3	-0.4942
KIAA1189	1.634
HNRPUL2	-1.1455
TBC1D12	-0.3365
C16orf24	0.006
MRVI1	2.45216666666667
ZNF581	-0.908666666666667
ELOVL3	1.0335
OR51Q1	1.28275
CACNB3	-0.573
GALNT13	2.14925
C10orf84	-0.6456875
NEDD4	-0.3973
SPO11	0.00599999999999998
OR5AU1	1.077
NEK4	-0.496285714285714
PRKAR2A	-1.06766666666667
IHPK1	-0.585166666666667
ATP6V0B	0.666875
CACNA1E	0.657
CEACAM8	-0.202
PEX14	0.025
FLJ12993	-1.387
ZBTB38	-0.233333333333333
PCTK2	1.68883333333333
LRRC16	1.7524
FBLIM1	0.46525
FYCO1	0.7415
RP5-1022P6.2	-0.319
CMTM1	0.3205
PLTP	1.53866666666667
RAPH1	1.306625
DOCK8	1.332625
EZH2	-1.7498
SLC25A1	-0.285666666666667
PLEKHB1	2.6514
GRB7	1.2287
ZFP37	-1.034
MRPL33	0.6575
PELO	-0.032
ARMC1	-0.487727272727273
C9orf27	0.470666666666667
FLJ25778	-0.1915
C9orf37	-0.3125
TMEM66	1.717
SPRN	0.202375
HBEGF	1.163125
PI4KA	-0.535
LEPRE1	-0.2405
POU2AF1	-0.1285
MRPL12	-0.231
REP15	-0.657
ZC3H3	0.86525
RASAL1	1.513
DDAH1	1.33125
ACBD5	1.729875
TMC2	0.136
CCDC137	-0.57
SAMD13	1.79616666666667
UGT2B15	-4.059
TIPARP	-1.2205
DNASE1L3	1.07975
TRIM72	0.7425
DBX2	-1.78425
IPO8	-0.4175
C21orf88	-0.8988
MAP3K14	1.2185
LOC51233	-0.0728333333333334
GGTLA4	1.08075
PDE6D	0.9505
ZNF117	-1.10725
CLK2	-0.763125
NKRF	-1.27875
TNFSF15	1.9493
DUSP2	0.6345
SECISBP2	-0.3872
GABRR2	-0.2205
PPAP2C	2.32225
LOC51145	0.077
PAG1	0.3825
PIK3C3	-0.6165
GNG10	0.72
APOL4	0.664166666666667
ANKRD28	-0.683625
STMN3	-2.0676
RAB14	0.92
CDK2AP2	0.14025
HDDC3	0.50175
COMMD7	0.599375
CXXC1	-0.5555
HMCN1	-1.48283333333333
CD40	1.94775
DYNC1LI2	0.8740625
GDI1	0.41575
LOC646938	-0.59175
VSNL1	0.4345
PIH1D1	-0.150333333333333
RAET1G	-0.9225
KRTAP5-9	0.279
EFTUD2	-0.39875
ZNF311	-1.18816666666667
ATP6V1G3	1.306
OR2W3	-1.29525
SCN4A	0.5385
MED10	-0.589375
FAM135A	1.1126
ARHGAP4	-0.421
EHMT2	-1.102875
UFD1L	0.506
ERMP1	-2.4005
MAG1	-0.198666666666667
THAP8	0.9785
HACE1	-0.8875
FAM82C	0.161166666666667
C3orf20	-0.9035
UNC84A	-0.9
SCD5	2.80414285714286
LASS6	0.9565
LSG1	-0.206416666666667
MAL	-4.434
GPR22	-0.7235
WDR5B	1.53225
ACTRT1	0.652
C17orf60	1.93566666666667
GRIN2C	-0.0611
ARMC8	0.13575
SLC47A1	-2.00933333333333
DMPK	-0.1965
DHRS13	0.458833333333333
SMC1A	-0.2045
KRTAP17-1	1.01275
SMYD5	-0.0525
TUSC2	-0.751875
CRHR2	0.408
KIR3DL2	1.8935
CCDC104	0.24875
ATP2C1	2.8595
CROT	0.697
PABPC3	-2.049
EGR1	-2.24183333333333
THSD1	-0.037
KHK	-0.6255
SLC12A2	-0.0511875
CD58	0.88875
STOX2	2.28483333333333
CCDC76	-0.8078
CCDC48	2.23075
DNAH1	-0.052
ZIC4	2.027375
OR1G1	0.066
PSMC6	-0.862666666666667
PROKR1	0.136
ABCB1	-1.025875
TRAT1	0.9685
LLGL1	0.206
MTF1	0.04425
USP54	0.508125
PAGE2B	3.6735
ITGB7	-2.95325
CCDC81	-0.2165
LOC149837	0.97425
SCUBE1	-0.478
ZSCAN10	0.6995
HUWE1	0.367571428571429
CDH17	0.4175
CD180	4.23925
IL17A	0.15175
TMPO	0.233
KIAA1524	-0.642333333333333
HDGFRP3	-0.380833333333333
OXCT1	0.117454545454545
RRAS2	0.469666666666667
LTBP2	2.1004375
SV2B	2.858
CYP2A6	0.283125
PKD1L2	1.06516666666667
PPM1M	1.02675
FLJ22662	3.20433333333333
ZNF502	0.56325
GP6	-1.20875
CRYBA2	2.44525
LEF1	-0.9652
CTPS	-0.666857142857143
EYA1	-3.93716666666667
EPS8L1	1.04425
MAPK14	-0.148916666666667
SERPINB2	-4.14625
GTF2F2	-0.0776666666666667
ZNHIT4	0.435
PLA1A	1.009375
C20orf114	-1.66625
HPR	-4.752
C18orf2	-1.233
SATB2	-2.60575
KCNJ9	0.46
MGC157906	1.368
MOCS3	-0.2895
C17orf71	0.116333333333333
PPHLN1	-0.8517
HIST1H2BN	0.327375
RAPGEF1	0.41125
MAP3K8	0.7025
DLG4	-0.3355
STC1	0.826583333333333
CDGAP	3.179
DDX26B	0.1745
LOC150223	-1.558
CPSF3	0.0521666666666667
TMEM14A	1.302
MYH3	-1.643
GPKOW	-0.03575
SULT1A1	0.616166666666667
SPON1	2.5703
YY1AP1	0.389
RAB23	1.15425
PLA2G4A	-0.257
MAPRE3	1.424
ZNF516	-0.945571428571429
GGPS1	0.92275
EXOC3L2	-0.459625
C19orf42	-0.6111
MAP2K2	-0.591833333333333
HIST1H2BB	1.1365
RNF19B	2.57333333333333
C6orf128	0.439
TLR8	2.0235
PCDHA9	-2.6845
CARS2	0.00725
CLUL1	3.30533333333333
RHAG	-3.9785
UNK	-0.1175
EXOC8	1.1779
C9orf95	2.0305
C14orf143	-1.20783333333333
MAML3	-0.149125
LDHA	-1.00575
MRPL20	0.45375
KLHDC6	0.1692
ATP5S	-1.4125
C8orf55	0.5575
PHF19	-1.304625
KRTAP13-4	1.7845
TTC5	0.019
XKR5	-1.002
SILV	-4.2515
TEX28	-0.3415
TCTN1	1.44025
CX40.1	0.15625
PPP2R5C	-0.6435
C12orf30	-0.432
CAPG	2.811
MPZL1	1.7196
ARSB	0.174833333333333
TDH	-3.86225
WASF4	-0.2315
TSSK3	0.068
7A5	0.417
CRISPLD1	3.321375
MAD1L1	-0.674333333333333
SPIN4	0.494833333333333
AMPD1	0.42475
DPYSL5	-0.486
INPP1	2.19666666666667
ANKRD11	-0.826944444444444
NPAS4	0.256
GCET2	1.8969
RNASE9	1.3055
GUCY2D	0.489
CCDC98	0.33625
FGF4	0.089625
CPM	-1.541
SLC26A4	-2.06166666666667
PLD5	0.31575
FAM59A	-0.4389
FBXO5	-1.85711111111111
SIPA1L1	-0.179
DPYS	1.189
ATG4D	-0.227
TGM3	0.0775
MTCH1	0.105125
HK1	0.184785714285714
CDC26	0.404875
GALNT12	-0.645333333333333
LOC339229	0.33575
MRPL35	-0.8775
ORC4L	-0.224125
TNKS	-0.428214285714286
C2orf24	0.218166666666667
ZNF553	-0.813166666666667
GGTLA1	2.3791
ZNF497	-0.5425
CDY1B	-0.611
SLC30A4	0.709857142857143
TUB	0.72825
ARHGEF18	-0.21
ARRB1	0.465
KCNK1	3.308375
EREG	-2.925
SCAMP5	-0.82175
RUNDC3B	-0.00374999999999998
ADAMTS20	-0.1465
IL17RB	-0.0355
FLJ20323	-1.04775
MCAM	1.1415
POLR3E	-1.78183333333333
AQR	-0.202666666666667
IPMK	-0.321
CDCA7	-3.02475
CAMP	-0.81475
GRHL3	2.10375
ADAMTSL2	0.663833333333333
CLMN	2.01266666666667
SSTR3	1.0155
MAGEA5	1.5125
OVOL2	2.89725
JMJD1B	0.06425
RBL2	0.9258
PYGO2	1.08225
PPP1R10	0.742166666666667
CSE1L	-1.1415
LCA5	1.0885
RDH16	-0.131
ASRGL1	-0.11575
TOM1	0.26
PTX3	-2.1575
TTC15	0.76675
SCGB3A1	1.225
MRPL50	-0.857
RCAN3	1.45575
SLC26A11	1.0995
STYX	-0.377666666666667
CINP	-0.42725
MARCH7	0.8095
PFKM	-1.35016666666667
SGMS1	0.771666666666667
RIOK3	0.2456
C1orf110	-2.1185
CES7	0.381125
LOC440248	-1.60925
PPP1R12C	-0.176
C10orf27	0.4375
ATG9A	-0.2515
MRPS26	0.26425
TMEM40	1.921
ELP3	-0.7349
ZNF787	0.5111
HIAT1	1.1715
C8orf34	0.346666666666667
MGC4655	1.055
PELI1	2.27733333333333
PPT1	0.1605
SLC35C2	-0.166
C6orf125	0.11375
MUC4	-1.52916666666667
RFC4	-1.27342857142857
GNB2	0.147
NUP50	0.283785714285714
SULT4A1	-0.751666666666666
C7	1.6855
CCDC130	-0.5245
ARRDC4	1.378
RQCD1	0.7555
GLYCTK	-1.15
AYTL2	-1.18390909090909
MTUS1	0.3239
LEMD3	-0.1655
PLEKHF2	0.669
HOXA7	-1.718875
GTF3C2	-0.216
DYNLRB2	-0.52925
CNOT10	-0.78975
MR1	1.296
FFAR1	-0.00599999999999999
PRIC285	0.4235
SLITRK6	0.08675
LIX1	-0.7614
UBE1L2	-0.0746666666666667
F8	1.9235
ACHE	0.674
KPNA5	0.28775
TNFRSF12A	0.0835
EGR3	-2.186
SERPIND1	-3.32316666666667
OASL	3.73275
IFRD1	-0.488125
WDFY1	1.01516666666667
ZNF267	1.56475
ACCN5	0.32
ZBTB6	-0.1105
PPP1R3A	0.3335
PRRT3	-0.14575
FBXL19	-0.2705
TXNIP	1.04957142857143
ACTN2	1.7285
ATG9B	-0.446
C9orf117	-0.29125
IL27	-1.2495
RPL36AL	-0.7715
KLK15	-0.1695
CHAD	0.3235
RAP2B	0.5484
HEBP2	0.64325
ZNF342	0.582
CAMK2G	0.286333333333333
TLR3	2.32875
FGF14	-0.0795
HMGB2	0.1005
TRPM5	0.123166666666667
OR5M11	0.521
KIF3B	-0.493315789473684
PRICKLE2	-1.3085
MTMR9	-0.17175
C3orf27	0.274
GLRA3	0.444333333333333
NSDHL	0.355666666666667
TMEM32	-0.0325
POLR2D	-0.172416666666667
MYADML	0.528
C9orf114	-0.48
MRGPRX1	-0.2405
TOPORS	-0.04825
CLDN19	-1.04875
C1QL4	0.3965
RNF165	-0.7705
DHRS9	0.30225
DNAH2	-1.69116666666667
FXR1	-0.895
ZMYM3	-0.466
CASP3	0.906833333333333
FAM120C	0.09775
SCLY	-1.152
CA7	0.2705
ENTPD5	-0.716666666666667
ZNF461	0.228375
PDIA5	0.159
C1orf19	1.0785
TMEM67	-0.52975
KCTD20	0.14125
WDR47	1.077
FLJ38723	-0.4995
KLRF1	1.63333333333333
TAS2R16	1.114
CLDN12	0.8585
PRKCE	-0.611
UBXD4	1.48825
ITGAM	2.97616666666667
GLT8D3	-0.36275
WDR31	1.1564
RGS2	0.0615
OR51L1	0.2325
MST1R	1.7725
KIAA1737	-0.18025
OR4A5	-0.2725
GLIS1	-2.0615
PTMA	0.299
NAPA	1.659
PRDM11	0.69775
LIPF	0.3385
DIRAS3	2.00725
ASGR2	-3.78125
C1QTNF4	-0.62425
PIK3R4	0.2225
ARMC3	2.85225
NDUFV3	-1.08233333333333
BTBD3	1.401
PPP1R2	0.959416666666667
UBE2NL	0.87725
FOSL2	1.14735714285714
FAM119A	-0.400333333333333
TUBA4A	-0.7072
KRTAP12-1	0.1395
SFRS2	0.3505
RHPN1	-0.1158
EEF2	-1.398
ZDHHC11	-4.11483333333333
EPHA3	-1.651
RBM12	-0.8765
H2AFJ	0.717666666666667
EDIL3	2.7915
KIF26A	-2.43325
SERGEF	-0.33
B3GALT4	3.241
LOC90925	3.24716666666667
OSCAR	1.416125
NPFF	-1.0285
DEDD	0.97375
TMEM155	-0.59325
PTPN1	-0.56225
SCYL2	0.952166666666666
SKAP1	1.31525
LEAP2	-3.56816666666667
GADD45G	1.5501
IFITM3	1.785
PILRB	-0.848166666666667
SLU7	-0.4995625
DSC3	2.9625
DNMT3L	-1.02525
PAPD5	-0.452125
B3GNT3	0.611
LHCGR	1.126
MSL-1	0.86575
UBE2S	-0.63475
SAP130	-0.25825
ANAPC11	0.63125
MAGED4B	-2.934
ATP6V1B2	0.547
C14orf179	0.608625
CAPZA1	0.779125
CDYL2	-0.806
GLRX3	-1.25066666666667
LOC136288	-1.41825
MOBKL1A	0.38725
HTR2B	2.5625
CRYGD	0.904
NUS1	-0.0438333333333334
PGRMC1	0.045
MYOM2	-1.14525
FLJ39653	-0.830833333333333
CHM	0.2961
OR5M8	0.732
ZNF619	0.1535
FAM105A	1.99775
CCNL1	-1.121375
NAP1L3	-1.50825
C10orf57	1.13983333333333
B3GALNT1	2.36216666666667
CSN1S2A	0.9935
TCP10L	0.1105
GDAP2	0.67525
DMKN	-3.246
COX6B1	0.02625
DNASE2	0.964666666666667
MSH5	-1.482
LGMN	0.628125
USP31	0.5668
OR13C8	0.3555
SDCBP	1.2916
NUDT11	-4.00833333333333
PYGL	-0.916166666666667
SNPH	-1.49833333333333
B3GNT4	-0.392
MIZF	-0.7426
NUBPL	-1.216
NOD1	0.343
CDH22	1.330125
NUBP1	0.32
DSCAM	-3.23975
DGKI	-0.5305
FAM136A	0.15225
AKAP1	0.594
SLC16A6	-3.33975
RIN3	1.09125
PSG2	0.0495
DIP2B	-0.0271666666666667
PSORS1C1	1.4786
KIAA0495	-0.5435
FLJ90709	-0.844833333333333
LPA	-0.324333333333333
PIGA	0.650666666666667
LY75	5.1885
UTS2	-5.242
RREB1	0.76425
GALNACT-2	0.8364
MGC3196	-0.5015
FLJ31568	1.0855
LPHN1	-1.312
SP1	-0.119125
TOX4	-0.1925
HSPA9	-0.5212
APOBEC1	0.289
SLC35E4	-1.24475
LSM5	-0.9235
SURF1	0.499
ZBTB1	-0.756416666666667
GTF2F1	-0.745125
RPS15A	-0.855
DUSP21	-1.19283333333333
GINS4	-3.10816666666667
MYO15A	-0.217
GIMAP7	4.101
MGC13379	1.61375
ATP6V1E2	0.6405
UTP3	0.76125
HNRPA3	-0.0374375000000001
MT4	0.0595
C14orf155	-0.2445
U1SNRNPBP	0.3135
CKLF	0.616833333333333
PLEKHN1	-0.482166666666667
MBNL1	0.346666666666667
NUP160	-0.74575
ACSM2A	-1.60875
LOC129881	-3.23275
KIAA1529	1.09125
FLJ22639	-1.1935
HAND1	-0.7985
GSX1	0.6
FGA	-4.365
SERPINB1	0.857
ZNF642	0.23625
IGFBP1	-7.373125
SLC1A1	-0.1915
DHX57	-0.22275
ZNF766	-0.504
PTPN21	-0.4034
GDPD3	-0.549
PNPLA5	-0.103
TBR1	2.3702
FAM116A	-0.08525
IQGAP1	1.029
FOS	-0.344625
ZNF226	0.660375
FIGNL1	-0.431333333333333
C14orf1	0.179333333333333
ZMYND17	-0.8125
PUS7	-0.763333333333333
TUBB6	-0.211125
KCNQ2	-0.89225
MARCH6	-0.130166666666667
CCDC33	0.1215
PRODH	1.0455
RBM11	3.8435
EPHA6	1.1385
SLC43A1	-1.98
LOC196541	0.274625
NTN1	1.60475
ING4	0.71125
PCDHB10	3.5255
DPH2	-0.562
SPACA4	0.237
FBXL21	-5.7475
DIAPH1	-0.199166666666667
ZNF71	0.958833333333333
CEP76	-0.1385
CORO1A	0.8005
RRM2	-1.026625
EDG4	0.6545
OS9	-0.0925
SLC4A1AP	0.5315
COG5	0.07375
COPS8	0.14
NGLY1	-0.4945
NCBP2	-0.614875
C17orf42	0.556333333333333
GPSM3	1.152875
SIL1	0.882666666666667
ASB6	-0.38325
SMAD5OS	0.477833333333333
UNC93A	-2.76325
A1BG	-1.40583333333333
C21orf62	1.22375
FMO5	-1.78066666666667
ATRIP	-1.02683333333333
CEBPG	0.813166666666667
C7orf38	-0.613
TNFRSF1B	1.56933333333333
CLEC1A	3.79616666666667
IQSEC1	-0.384125
PATZ1	0.4314
RBM22	-0.596875
BAG2	0.383833333333333
PAQR5	-3.096
C9orf127	0.1454
THNSL1	1.421
SHROOM3	2.5992
JAM2	-0.41125
SNRPN	-3.55425
ALX4	-0.237
CACNA1S	-0.246
FAM130A1	0.02625
CORIN	1.8875
CD300LB	0.63
PLEKHG6	2.2215
LRRC40	-0.6085
PCLKC	-0.78275
PCDHB16	-0.128
WNT2B	0.862666666666667
ASNS	-1.43655555555556
MRPL49	0.211125
FLJ46111	-1.42925
ISG20	2.2775
SMU1	-0.804
CASZ1	0.625
POLR1D	-0.401083333333333
GIN1	-0.1255
SNAG1	0.184666666666667
ANKRD29	-2.89975
CDKN2AIP	-0.02025
KRR1	0.35575
CXCL1	1.39466666666667
EPM2A	-0.2186
PC	0.2215
DEFB127	-0.339
PDZRN4	1.14683333333333
FAH	-0.5825
OR51E1	1.262
CDC2L6	-0.139166666666667
DNTTIP1	0.51975
PAX8	-0.59625
TMEM116	1.1745
C1orf150	0.888
PRO2012	-0.101
MRPL40	-0.0358333333333333
BEX1	-3.4915
SLC2A4	-1.062
PKMYT1	-0.7125
FEZF2	-1.034
SLC26A9	4.76625
MAP2	2.92383333333333
LYL1	-0.713
SLC25A19	-0.0248333333333333
NOS3	-0.197
ZNF34	1.595
TMPRSS11F	-1.29125
FAM43A	-1.38
FCRL4	0.727
KLF14	-0.01575
FLRT2	-1.95966666666667
WRN	-0.69125
SDF2	1.6101
KRT8P12	-0.2455
C6orf195	2.826
C9orf125	-2.39266666666667
DZIP3	0.043375
RIT1	1.58658333333333
SCML1	-3.1875
RHBDF2	1.755
OR2G3	0.2815
REXO1L1	0.4225
MAP3K7IP3	0.548
C3orf57	-5.49675
FBXW11	-0.374166666666667
ETAA1	0.5785
C14orf131	-1.2058
AKT1S1	0.196
SLC12A5	-1.56625
C9orf164	1.346
NRIP3	-1.100875
NOS1AP	-0.20725
TMEM121	0.61375
SAP30BP	0.7019
DGCR6	0.4145
WDR76	-1.07775
FAM82B	-0.207
LOC606495	0.089
MAP9	1.51591666666667
BCDIN3D	-0.029
CXorf36	3.3035
DSCR3	-0.2086
ZFAND3	0.992125
C7orf43	0.174166666666667
SPSB3	-0.0775
C19orf19	0.13925
FAM133A	4.253
C12orf25	0.1715
SLC39A3	-0.380875
DISP2	-1.36125
PI4KAP2	-2.1055
MKRN3	0.3015
ADAMTS13	-0.933375
CBLN3	0.3621
TTYH1	2.6055
C3orf18	-0.63825
FLJ13236	-0.692
ZMYND12	2.9645
C18orf25	0.4355
GLB1L3	-1.356
ATP13A5	5.75
RANBP10	0.8185
CD96	0.4018
DENND1C	1.06675
RBMS3	-0.0279
SLC41A3	1.11066666666667
DGCR6L	0.57
TMEM128	0.876
CSNK1G3	0.0477857142857143
MOBKL2C	2.021875
TSPAN6	0.502375
MATN2	0.4746
MSL2L1	-0.481666666666667
ST6GALNAC2	1.6655
FGFBP2	1.24325
FGL1	-3.60633333333333
MPP3	-1.07
ARHGEF6	0.860166666666667
TGFBR2	0.232375
ACMSD	-0.81175
IL33	2.50625
C9orf5	0.223833333333333
DEAF1	0.2232
AMN	-0.151
DEFA6	0.141625
RNF212	-1.76925
METT5D1	0.304333333333333
CIB1	0.4903
TSSK1B	-0.2335
KIAA1727	2.1675
ZNF680	0.388083333333333
LOC399900	-1.5865
LOC152217	0.368916666666667
CTNNAL1	-2.3755
CIT	-0.515416666666667
TLE6	-1.1425
ZNF607	-0.6155
HERC4	-0.252
DRAP1	0.0993
PEMT	-0.37425
C10orf111	0.2105
ZNF575	0.91125
KCTD7	-0.2925
MYO1F	1.232375
LOC285382	1.477
RAB11A	1.1891
PLCD3	-1.121
C15orf28	0.01075
PTBP2	0.23325
CTB-1048E9.5	0.2705
C19orf60	-0.995166666666667
C7orf25	0.669166666666667
SETD7	0.817625
HOXB9	-3.784
VANGL1	-0.00325000000000002
CHAF1B	-1.365
NDUFA3	0.5855
KIAA1328	-0.441166666666667
SHARPIN	0.59425
TTC23	1.001375
UGP2	1.41033333333333
ANKIB1	-0.3135
CIRBP	-0.386428571428571
SEC14L4	-2.79
OVCH1	-0.214333333333333
VPS52	0.3825
FAT	1.108625
M6PRBP1	-0.79325
GPRIN3	1.4125
PPM1F	-0.4925
TSR1	-1.3415
CCDC85A	-0.1825
PCSK5	0.3925
ZFHX3	0.4295
HEMK1	-1.0265
PGBD2	1.44475
RSRC2	-0.123
AURKC	-1.157
SCRIB	0.4375
ORM2	0.826166666666667
FAM115A	-1.187
FZD6	2.173125
UNC119	0.631
GPX3	-0.9838
NOV	1.654625
CABC1	-0.41375
CDC42SE2	1.19
EIF2S2	0.3624
RNF130	1.415
CKAP5	-0.450333333333333
RP11-413M3.2	0.4885
C10orf18	1.0984
TMEM93	-0.56325
DYX1C1	0.226
KCNMB2	-2.998625
ANK3	2.444
KRT5	-2.1726
CDH12	-2.46825
QRSL1	-0.59525
JUB	-2.24575
SHC4	1.23
CCL15	1.32433333333333
CCDC22	0.005
SNX24	0.1815
RARS	-0.70375
MORC2	0.976125
FAM48A	-0.02125
MT1H	0.9
PPP1R14C	2.08366666666667
FOXD1	-0.0131428571428571
C1orf213	-1.98925
AMT	-1.5009
DSN1	-1.258
PTPLAD2	3.63275
DIS3L	0.12575
RASL11A	-0.6885
GPRC5B	1.967125
FRMD7	1.25
STRN4	0.69475
KITLG	1.24977272727273
HDGF	-0.53375
OR1S1	0.138
SETX	0.1347
DDR2	-0.747375
KCTD12	2.605
LYZL2	-0.84525
WDR52	-1.8335
TMEM2	0.239375
ZNF579	0.2705
LOC200810	-0.345
TNFSF9	-1.3785
PPFIA4	-2.8155
CNIH3	-0.404666666666667
MAP4K4	-0.683214285714286
ROD1	1.1445
ALS2CR12	-1.21166666666667
DOCK3	-1.423
PAQR9	-4.34925
ASB17	0.4896
STX16	-0.447625
FEZ2	0.1745
DLAT	-0.154333333333333
KIF21B	-1.27833333333333
CDC5L	-0.07275
TMEM119	2.0155
CRIP3	-1.89475
TPSD1	-0.187166666666667
TEPP	0.0905
GNGT2	1.7855
C21orf121	-0.97825
WNK1	-0.16025
FLJ10490	1.0996
OR51B5	-1.7165
LOC203547	-0.381625
HAS1	0.35
PPA1	-0.588333333333333
ST7	0.266625
C11orf46	0.6707
POPDC3	0.639333333333333
ACOX2	-2.59366666666667
ATCAY	-0.66275
TM4SF19	-1.664
MFSD9	-0.0336666666666667
PDHB	-0.484
ERN1	-0.12075
LCE3C	0.0375
GPR111	-0.2695
NOTCH3	1.4645
ADAMTS5	0.61775
B3GALT1	-1.87975
UGCGL1	0.641666666666667
FAM58A	0.560666666666667
FBXO32	1.58175
CLPP	-1.001
NXPH1	-3.368
MTMR3	0.862
ATP1B3	-0.731125
TMEM16A	3.238125
HIST1H3F	0.291833333333333
TRIM25	0.0593333333333333
SDCBP2	3.048
CRKL	-0.148375
HOXB2	-1.384
ANP32B	-0.723625
GATM	2.87
AP4E1	0.82075
EDG5	0.45125
CDKN3	-1.75833333333333
CDH4	-1.228
PGD	0.295166666666667
RND1	-0.133
GAD1	-3.1564
MPG	0.0285
LOC440350	-0.3655
ZNF133	-0.408
SERPINB12	0.4065
AMELY	-0.0598333333333334
DHX36	-0.17725
TNFAIP8L2	3.23083333333333
PHTF2	-0.373722222222222
CCDC112	-0.857333333333333
IQCC	-0.3945
HEYL	2.50283333333333
FTSJ2	-0.9375
APPL1	-0.664
RAB43	1.38571428571429
OR10G2	-0.485
WAC	0.881333333333333
ADCY9	-0.00362500000000002
RUNDC2B	0.241
PYCRL	0.9396
AGPAT7	-0.306
SLC22A9	-2.505
CDKAL1	0.3865
PDYN	-0.431833333333333
C20orf74	-1.53975
MTMR11	0.77225
VAV3	2.16208333333333
DAPL1	-1.34325
STXBP3	0.5775
EIF3G	-0.899
ARHGAP22	-0.00675
NPFFR1	0.3795
NPC1	-0.0333333333333333
ALDH9A1	2.03416666666667
ZNF600	0.408375
ZNF678	-0.594666666666667
RASSF1	-0.159666666666667
ADD2	-2.25075
PITPNB	0.035
PKD2L2	-0.100125
LRP11	0.2295
CDKL1	0.10975
SMEK2	1.56625
PRODH2	-2.66266666666667
C11orf54	0.526166666666667
SFRS11	-0.574666666666667
IL7	2.65616666666667
ALS2CR16	0.703
BTG3	1.31683333333333
PAK2	-0.105611111111111
RP11-679B17.1	-1.011
GATA4	-2.65283333333333
ATP2B1	-0.943
LOC130940	0.526
C1orf172	2.473
ATF7IP2	0.457
SLC25A43	1.16783333333333
CENTG3	-0.2005
IGF2BP1	-3.4983
FCHSD1	0.077
CAMK2N2	0.794833333333333
ELAVL3	-0.9813
NBPF15	-1.71983333333333
UBE2J2	0.373272727272727
GNL2	-0.7705
PRR3	0.3775
NLF2	0.759
OR4F6	-0.105
KLHL24	0.0881666666666667
CCDC88A	-0.8274
SGPP1	-0.0228333333333333
C10orf11	0.0598333333333333
SLC35B4	-1.66783333333333
UGT3A2	-0.5195
ARNT2	1.5453
CBR1	-0.09525
ITPR3	-0.3305
TRAPPC6B	-0.7934
AMZ1	-0.877
ARP11	1.77425
WDSUB1	0.965
APBA1	0.923833333333333
RAB2A	1.4306
C6orf162	-0.5585
HPSE2	-0.83875
PLCE1	1.49025
INSL3	0.91725
DLG1	0.5897
PTPLA	0.3435
PIGX	0.545125
TFIP11	0.250333333333333
FIBIN	2.127
POLR2G	-0.296
GRAP2	-0.9386
DNAJB8	0.0835
CNBP	0.549166666666667
WASF1	-1.788
INPP5E	-0.6556
HSPB1	0.426625
TMEM167	-0.6979
CUBN	0.0237499999999999
IGF1	1.7928125
ITPK1	-1.0308
NAALAD2	-2.504375
G3BP1	-0.0988
NT5DC1	-0.020625
CYP39A1	4.5945
TMEM139	1.25183333333333
POLK	-0.0031
GLULD1	-2.53625
RBM15	-0.463
AMZ2	0.7985
GDF15	-3.4195
MESDC2	0.1395
INCA	2.74683333333333
ACY1L2	-1.488
GZMM	0.5525
PAIP1	0.421
CACNA2D1	-0.918
STK32C	-0.887333333333333
SH3BP4	0.342666666666667
DEC1	-0.14
PADI1	1.0175
UBB	0.5499
PON3	1.967
PROP1	1.607
ANKRD13B	-0.153
ADCK1	-0.04575
TCF25	0.34675
SLC38A5	-2.08475
CXorf26	-0.215166666666667
C19orf39	-0.73375
PPP1R13B	-1.038
ARL2	0.012
TCL6	0.143666666666667
TOP3A	-1.5775
SLC16A14	-0.17325
FXYD6	0.9335
HIST1H4E	-0.41025
BBC3	0.535315789473684
UNC5A	0.164666666666667
FAM86C	-0.2887
PI4KB	1.2205
B3GAT1	-2.45
SUSD2	1.98583333333333
OAZ2	0.269
NOC4L	-0.2135
C10orf12	-0.27125
FADS1	-0.281
LOC144097	-0.305
DKK2	2.09316666666667
KIAA1949	1.423
RHOT1	0.9708
OXT	0.942333333333333
GPR153	0.433
ARL4A	-1.6675
SAAL1	-1.333
CCDC64	0.706
USE1	-0.749166666666667
HNMT	0.433666666666667
PCGF3	-0.06475
CYP2C19	0.4025
C20orf4	0.2885
CCDC11	-0.88975
ACSBG2	-0.33925
RWDD2A	-0.4895
PALLD	2.270375
CPLX4	-0.975
LOC492311	0.242
KPNA2	-0.287833333333333
MACROD1	-0.6578
TMCO3	-0.0788333333333334
C15orf52	1.10716666666667
BIRC5	-0.0572
PRR16	-0.341166666666667
FAM63B	-0.526625
KATNB1	0.151333333333333
WNT8B	-0.2315
CPLX3	1.4055
