Hybridization REF	TCGA-A8-A08X-01A-21R-A00Z-07
MUSK	-0.0960000000000001
ZNF434	-0.8145
SMARCD1	-0.707166666666667
ZFP106	-0.4465
ZNF347	-1.4291
GTF2E1	0.18975
RY1	0.459166666666667
ATAD2B	0.021125
ARHGAP17	-0.6541
KCNIP3	-0.7285
SFPQ	-0.368
GFRA4	0.306166666666667
AKR1B10	1.487125
TIGD6	0.233166666666667
RGS16	1.769625
URB1	0.292666666666667
OR4C46	0.415666666666667
TOP3B	-0.536
NFATC4	0.1815
CA14	-4.52775
BMPR1A	0.147333333333333
SNRP70	-0.51
PRL	0.0845454545454546
C6orf130	-0.361
STAG2	0.35825
CD55	-0.234571428571429
RPS23	0.341333333333333
SSX2	-0.976166666666667
FDPSL2A	0.8465
FBXO27	0.396875
SYNGR3	-1.07766666666667
TMSL3	2.002
EML1	-1.0885
NUP93	-0.694333333333333
SMAD3	-1.8381
KIAA1189	1.43183333333333
HNRPUL2	0.449333333333333
TBC1D12	0.677833333333333
C16orf24	0.9805
MRVI1	2.11616666666667
ZNF581	0.14
ELOVL3	-0.255
OR51Q1	0.1345
CACNB3	1.11566666666667
GALNT13	-0.70875
C10orf84	0.1979375
NEDD4	-0.9357
SPO11	2.1755
OR5AU1	0.2695
NEK4	0.302428571428571
PRKAR2A	0.565333333333333
IHPK1	-0.398333333333333
ATP6V0B	0.340125
CACNA1E	1.041
CEACAM8	0.332666666666667
PEX14	-0.1155
FLJ12993	-0.34
ZBTB38	0.609833333333333
PCTK2	-0.0658333333333333
LRRC16	-0.6261
FBLIM1	1.22441666666667
FYCO1	1.479
RP5-1022P6.2	-0.334916666666667
CMTM1	0.131333333333333
PLTP	0.530333333333333
RAPH1	0.10025
DOCK8	1.341125
EZH2	-1.66913333333333
SLC25A1	0.256333333333333
PLEKHB1	-1.4903
GRB7	2.2429
ZFP37	-0.64
MRPL33	-0.83775
PELO	-0.51275
ARMC1	0.902181818181818
C9orf27	-0.00537500000000002
FLJ25778	0.596
C9orf37	-0.935
TMEM66	-0.53725
SPRN	0.584625
HBEGF	0.262875
PI4KA	-0.9405
LEPRE1	-0.08275
POU2AF1	1.602375
MRPL12	0.0363333333333333
REP15	0.478
ZC3H3	0.499
RASAL1	-0.118
DDAH1	0.5935
ACBD5	0.402625
TMC2	0.0935
CCDC137	0.16525
SAMD13	-0.575
UGT2B15	-1.7025
TIPARP	-0.408
DNASE1L3	0.04425
TRIM72	0.228833333333333
DBX2	0.04875
IPO8	-0.26975
C21orf88	-1.02911111111111
MAP3K14	0.559
LOC51233	0.2825
GGTLA4	1.7765
PDE6D	-0.4315
ZNF117	-0.5505
CLK2	-0.089375
NKRF	-0.5085
TNFSF15	0.0422
DUSP2	0.4935
SECISBP2	-0.0138
GABRR2	-0.66
PPAP2C	2.57525
LOC51145	0.0606666666666667
PAG1	0.660125
PIK3C3	-0.06525
GNG10	-1.125
APOL4	1.31716666666667
ANKRD28	-0.64425
STMN3	-1.6316
RAB14	0.4272
CDK2AP2	0.04825
HDDC3	-0.312375
COMMD7	0.21475
CXXC1	0.15825
HMCN1	-0.382
CD40	1.23875
DYNC1LI2	0.308875
GDI1	0.2625
LOC646938	0.03925
VSNL1	-0.3725
PIH1D1	-0.0303333333333333
RAET1G	-0.9345
KRTAP5-9	0.0135
EFTUD2	-1.0955
ZNF311	-1.82733333333333
ATP6V1G3	0.1995
OR2W3	-0.54375
SCN4A	-0.036
MED10	-0.3125
FAM135A	-0.0942
ARHGAP4	-1.1905
EHMT2	-0.8205
UFD1L	-0.047
ERMP1	1.4715
MAG1	-1.91433333333333
THAP8	0.274333333333333
HACE1	-0.7305
FAM82C	0.5455
C3orf20	-0.0495
UNC84A	0.202333333333333
SCD5	0.9155
LASS6	-0.047625
LSG1	0.316666666666667
MAL	-4.8785
GPR22	-0.359
WDR5B	0.603
ACTRT1	0.358
C17orf60	0.638
GRIN2C	-0.3266
ARMC8	-0.897416666666667
SLC47A1	-1.09783333333333
DMPK	-0.07125
DHRS13	-1.33283333333333
SMC1A	-0.600333333333333
KRTAP17-1	2.9555
SMYD5	-0.075
TUSC2	0.312875
CRHR2	0.3235
KIR3DL2	0.2665
CCDC104	-0.6865
ATP2C1	0.532375
CROT	-0.382
PABPC3	1.21283333333333
EGR1	-2.10483333333333
THSD1	0.248
KHK	-0.4105
SLC12A2	-0.057125
CD58	-0.7145
STOX2	-1.334
CCDC76	-0.7028
CCDC48	1.1535
DNAH1	0.4645
ZIC4	-0.017625
OR1G1	-1.1505
PSMC6	-0.422333333333333
PROKR1	2.3315
ABCB1	-1.090125
TRAT1	-0.7925
LLGL1	0.2345
MTF1	1.312
USP54	0.236125
PAGE2B	-1.968
ITGB7	-2.7885
CCDC81	-0.854
LOC149837	-0.3045
SCUBE1	0.0365
ZSCAN10	0.0985
HUWE1	0.354642857142857
CDH17	-0.252
CD180	2.47475
IL17A	0.361
TMPO	-1.079875
KIAA1524	-0.681
HDGFRP3	-2.04216666666667
OXCT1	-0.565909090909091
RRAS2	-1.06016666666667
LTBP2	2.3241875
SV2B	0.0241666666666667
CYP2A6	0.094875
PKD1L2	-1.1075
PPM1M	0.48025
FLJ22662	1.46683333333333
ZNF502	0.01775
GP6	-0.53225
CRYBA2	-1.1195
LEF1	-1.8831
CTPS	-1.89857142857143
EYA1	-3.45833333333333
EPS8L1	0.77
MAPK14	-0.308
SERPINB2	-3.0325
GTF2F2	0.445166666666667
ZNHIT4	0.11
PLA1A	-0.312375
C20orf114	-0.2935
HPR	-4.2615
C18orf2	-2.535
SATB2	-2.48075
KCNJ9	0.546625
MGC157906	0.48
MOCS3	-0.22625
C17orf71	-0.251833333333333
PPHLN1	-0.3443
HIST1H2BN	-0.667625
RAPGEF1	0.270625
MAP3K8	2.8055
DLG4	0.4035
STC1	-1.25116666666667
CDGAP	1.54975
DDX26B	-0.45725
LOC150223	-1.347
CPSF3	-0.5635
TMEM14A	0.05325
MYH3	-0.4035
GPKOW	-0.2245
SULT1A1	-0.827666666666667
SPON1	3.6617
YY1AP1	-0.00116666666666667
RAB23	0.80025
PLA2G4A	-3.7075
MAPRE3	0.08525
ZNF516	-0.573357142857143
GGPS1	0.57225
EXOC3L2	-0.0825
C19orf42	-0.1386
MAP2K2	-0.187666666666667
HIST1H2BB	-0.247
RNF19B	0.882666666666667
C6orf128	-0.305833333333333
TLR8	3.4535
PCDHA9	1.085
CARS2	-0.171125
CLUL1	2.6745
RHAG	-3.61
UNK	-0.2245
EXOC8	0.7858
C9orf95	0.9485
C14orf143	0.434833333333333
MAML3	0.028
LDHA	-2.09825
MRPL20	-0.306625
KLHDC6	0.750333333333333
ATP5S	-0.356
C8orf55	0.5095
PHF19	-2.364
KRTAP13-4	0.3375
TTC5	-0.349
XKR5	-0.44375
SILV	-3.5905
TEX28	0.635
TCTN1	0.385
CX40.1	-0.09775
PPP2R5C	0.17775
C12orf30	-0.979666666666667
CAPG	1.796
MPZL1	1.0059
ARSB	-0.439
TDH	-1.9255
WASF4	0.7605
TSSK3	-0.384833333333333
7A5	3.1195
CRISPLD1	-0.5225
MAD1L1	-0.158833333333333
SPIN4	-0.8315
AMPD1	3.821
DPYSL5	-0.0165
INPP1	-0.649166666666667
ANKRD11	-0.222388888888889
NPAS4	0.404
GCET2	-0.00109999999999999
RNASE9	0.6235
GUCY2D	0.6535
CCDC98	-1.07975
FGF4	-0.699375
CPM	-0.246666666666667
SLC26A4	-0.9445
PLD5	0.681
FAM59A	0.8179
FBXO5	-0.988888888888889
SIPA1L1	0.02675
DPYS	0.2085
ATG4D	-0.55
TGM3	-0.154
MTCH1	-0.5635
HK1	-0.434285714285714
CDC26	-0.227875
GALNT12	-3.23733333333333
LOC339229	0.10325
MRPL35	0.197
ORC4L	-0.116375
TNKS	-0.497214285714286
C2orf24	0.356833333333333
ZNF553	-0.6465
GGTLA1	2.8517
ZNF497	-0.0315
CDY1B	-0.074
SLC30A4	0.922857142857143
TUB	-1.325
ARHGEF18	0.11975
ARRB1	-0.144
KCNK1	1.653125
EREG	-2.5499
SCAMP5	0.676
RUNDC3B	0.9435
ADAMTS20	0.330333333333333
IL17RB	-1.5325
FLJ20323	-0.56925
MCAM	0.584125
POLR3E	-1.55108333333333
AQR	-0.185333333333333
IPMK	0.4255
CDCA7	-2.214
CAMP	1.286
GRHL3	3.04225
ADAMTSL2	1.65066666666667
CLMN	2.25433333333333
SSTR3	0.4215
MAGEA5	-2.25916666666667
OVOL2	3.42425
JMJD1B	-0.78925
RBL2	0.1941
PYGO2	0.842
PPP1R10	0.4455
CSE1L	-0.0215
LCA5	0.08625
RDH16	0.584
ASRGL1	-2.484875
TOM1	0.735
PTX3	-6.06825
TTC15	0.3175
SCGB3A1	0.867
MRPL50	-0.78325
RCAN3	1.235125
SLC26A11	-0.086
STYX	0.902833333333333
CINP	0.10875
MARCH7	-0.70675
PFKM	-2.1625
SGMS1	0.916833333333333
RIOK3	0.407
C1orf110	1.356
CES7	-0.27225
LOC440248	-1.46075
PPP1R12C	0.1775
C10orf27	0.408
ATG9A	-0.74175
MRPS26	0.38275
TMEM40	2.31375
ELP3	-0.9547
ZNF787	1.3937
HIAT1	0.058
C8orf34	0.864
MGC4655	0.4072
PELI1	1.52433333333333
PPT1	-0.1672
SLC35C2	0.202
C6orf125	-0.28875
MUC4	-1.28933333333333
RFC4	-1.07114285714286
GNB2	0.39
NUP50	-0.0177857142857143
SULT4A1	-0.135166666666667
C7	0.45825
CCDC130	0.0648333333333333
ARRDC4	-0.26725
RQCD1	-1.08575
GLYCTK	-0.70125
AYTL2	-0.665181818181818
MTUS1	0.8525
LEMD3	0.741
PLEKHF2	1.19575
HOXA7	0.59975
GTF3C2	-1.048
DYNLRB2	0.2125
CNOT10	-0.10725
MR1	-0.278
FFAR1	-0.163
PRIC285	0.33775
SLITRK6	2.13325
LIX1	-2.2065
UBE1L2	-0.585666666666667
F8	0.350875
ACHE	0.546833333333333
KPNA5	-0.7005
TNFRSF12A	-0.143333333333333
EGR3	-1.8555
SERPIND1	-3.11733333333333
OASL	1.337
IFRD1	-1.295125
WDFY1	0.0226666666666667
ZNF267	-0.46775
ACCN5	-0.33
ZBTB6	-0.73775
PPP1R3A	0.4935
PRRT3	-0.713
FBXL19	-0.464
TXNIP	-0.154714285714286
ACTN2	-0.12225
ATG9B	-0.132875
C9orf117	2.10125
IL27	-1.2475
RPL36AL	0.118166666666667
KLK15	0.55825
CHAD	0.3515
RAP2B	0.3058
HEBP2	1.57875
ZNF342	1.772
CAMK2G	0.0968333333333333
TLR3	0.93425
FGF14	-0.61825
HMGB2	-2.1215
TRPM5	-0.0673333333333333
OR5M11	0.039
KIF3B	0.488947368421053
PRICKLE2	0.2005
MTMR9	-0.199
C3orf27	0.32575
GLRA3	-1.79683333333333
NSDHL	0.367333333333333
TMEM32	0.71725
POLR2D	-0.628583333333333
MYADML	0.553
C9orf114	-0.17625
MRGPRX1	0.76
TOPORS	1.26075
CLDN19	-0.479
C1QL4	0.43
RNF165	-0.1265
DHRS9	1.12425
DNAH2	-1.49616666666667
FXR1	-0.480333333333333
ZMYM3	-0.828625
CASP3	0.799666666666667
FAM120C	-0.129
SCLY	-1.6355
CA7	0.1425
ENTPD5	0.0853333333333333
ZNF461	0.116875
PDIA5	0.493
C1orf19	0.172166666666667
TMEM67	-0.29
KCTD20	-0.22725
WDR47	0.484
FLJ38723	-0.1215
KLRF1	0.743
TAS2R16	1.079
CLDN12	-0.98525
PRKCE	-0.457
UBXD4	-0.24925
ITGAM	2.64533333333333
GLT8D3	-0.42
WDR31	0.1281
RGS2	-0.15625
OR51L1	0.575
MST1R	1.21775
KIAA1737	0.1935
OR4A5	0.372
GLIS1	-1.11016666666667
PTMA	0.0635
NAPA	1.4105
PRDM11	-0.839
LIPF	0.9115
DIRAS3	0.02625
ASGR2	-3.873875
C1QTNF4	0.86
PIK3R4	0.0568333333333333
ARMC3	-0.98325
NDUFV3	-0.2545
BTBD3	0.13
PPP1R2	0.0670833333333333
UBE2NL	-0.576
FOSL2	1.07792857142857
FAM119A	-1.25616666666667
TUBA4A	0.1527
KRTAP12-1	-0.0555
SFRS2	-0.675
RHPN1	-0.1705
EEF2	-0.525
ZDHHC11	0.065
EPHA3	-1.9301
RBM12	-0.77675
H2AFJ	-0.1455
EDIL3	2.752
KIF26A	0.0635
SERGEF	-0.222
B3GALT4	2.34025
LOC90925	4.29083333333333
OSCAR	0.824875
NPFF	-0.603125
DEDD	0.24975
TMEM155	-0.261875
PTPN1	0.2355
SCYL2	0.3715
SKAP1	1.18375
LEAP2	-2.396
GADD45G	0.7466
IFITM3	0.355375
PILRB	-1.26966666666667
SLU7	-0.33225
DSC3	0.61725
DNMT3L	-1.1845
PAPD5	0.589
B3GNT3	-0.350166666666667
LHCGR	0.677
MSL-1	-0.19325
UBE2S	-0.700125
SAP130	-0.32875
ANAPC11	0.2315
MAGED4B	-1.677
ATP6V1B2	0.228333333333333
C14orf179	0.703875
CAPZA1	-0.615875
CDYL2	-0.617333333333333
GLRX3	-0.638
LOC136288	-0.762333333333333
MOBKL1A	-1.034
HTR2B	3.99775
CRYGD	-0.0681666666666666
NUS1	-0.208833333333333
PGRMC1	0.572
MYOM2	-0.902
FLJ39653	-2.0785
CHM	-0.1036
OR5M8	0.318
ZNF619	-0.581
FAM105A	1.013
CCNL1	-0.44675
NAP1L3	-0.7235
C10orf57	1.57833333333333
B3GALNT1	1.10783333333333
CSN1S2A	-0.209
TCP10L	0.4615
GDAP2	0.07475
DMKN	-0.461
COX6B1	0.629
DNASE2	1.24616666666667
MSH5	-0.9995
LGMN	0.309
USP31	-0.0501
OR13C8	0.751
SDCBP	0.5415
NUDT11	-1.728
PYGL	-1.584
SNPH	-0.805833333333334
B3GNT4	1.0345
MIZF	-0.4936
NUBPL	0.74825
NOD1	0.470666666666667
CDH22	-0.15325
NUBP1	-0.246166666666667
DSCAM	-3.548
DGKI	0.0875
FAM136A	-0.0145
AKAP1	1.365
SLC16A6	-0.64675
RIN3	1.1095
PSG2	1.3895
DIP2B	-0.094
PSORS1C1	0.7117
KIAA0495	-0.7505
FLJ90709	-0.2795
LPA	-0.05
PIGA	-0.304
LY75	1.54666666666667
UTS2	-5.35133333333333
RREB1	0.33225
GALNACT-2	0.8571
MGC3196	-1.837
FLJ31568	-0.01475
LPHN1	0.57875
SP1	0.294125
TOX4	-0.374166666666667
HSPA9	-0.6737
APOBEC1	0.4675
SLC35E4	-0.75375
LSM5	-0.30325
SURF1	0.70975
ZBTB1	0.569666666666667
GTF2F1	-0.80625
RPS15A	-0.543
DUSP21	-0.1526
GINS4	-2.295
MYO15A	-0.112166666666667
GIMAP7	3.3285
MGC13379	0.8885
ATP6V1E2	0.255333333333333
UTP3	-0.20025
HNRPA3	-0.86225
MT4	0.00699999999999998
C14orf155	-0.197
U1SNRNPBP	0.36825
CKLF	-0.2225
PLEKHN1	0.611333333333333
MBNL1	-0.0894166666666667
NUP160	-1.79325
ACSM2A	-1.0235
LOC129881	-1.30925
KIAA1529	-1.419
FLJ22639	-1.70875
HAND1	-1.0555
GSX1	-0.061
FGA	-3.85853333333333
SERPINB1	0.2495
ZNF642	-0.74975
IGFBP1	-7.54075
SLC1A1	-0.34875
DHX57	-0.464875
ZNF766	1.3665
PTPN21	1.0388
GDPD3	-2.39866666666667
PNPLA5	-0.0575
TBR1	0.443166666666667
FAM116A	0.16225
IQGAP1	0.03625
FOS	-2.39525
ZNF226	-0.755125
FIGNL1	0.1605
C14orf1	0.331166666666667
ZMYND17	0.101
PUS7	-0.768666666666667
TUBB6	-0.331375
KCNQ2	-1.25
MARCH6	0.129083333333333
CCDC33	0.799
PRODH	0.3875
RBM11	-0.76975
EPHA6	0.485
SLC43A1	-0.778
LOC196541	0.426625
NTN1	1.364
ING4	-0.136
PCDHB10	0.44375
DPH2	-0.237666666666667
SPACA4	0.59175
FBXL21	-3.8745
DIAPH1	-0.488666666666667
ZNF71	1.2265
CEP76	-0.003
CORO1A	-0.34175
RRM2	-1.420125
EDG4	1.441
OS9	0.4435
SLC4A1AP	-0.297
COG5	-0.221
COPS8	-0.68325
NGLY1	-0.0345
NCBP2	0.480125
C17orf42	-1.00233333333333
GPSM3	0.84675
SIL1	0.360833333333333
ASB6	0.41
SMAD5OS	-0.268833333333333
UNC93A	-3.134625
A1BG	-0.4685
C21orf62	-0.2165
FMO5	-1.87416666666667
ATRIP	-0.285
CEBPG	0.555666666666667
C7orf38	-0.536666666666667
TNFRSF1B	0.968
CLEC1A	1.0835
IQSEC1	0.780625
PATZ1	0.86
RBM22	0.087375
BAG2	-1.9255
PAQR5	0.689833333333333
C9orf127	0.8316
THNSL1	-0.66925
SHROOM3	2.6556
JAM2	0.96275
SNRPN	-2.02825
ALX4	0.8335
CACNA1S	0.203
FAM130A1	0.481
CORIN	3.87
CD300LB	0.4435
PLEKHG6	0.145
LRRC40	-0.79725
PCLKC	-1.14075
PCDHB16	-0.521166666666667
WNT2B	-0.164166666666667
ASNS	-0.540777777777778
MRPL49	-0.425875
FLJ46111	-0.105
ISG20	1.236625
SMU1	0.0518333333333334
CASZ1	0.443
POLR1D	-0.112
GIN1	-0.6755
SNAG1	0.6205
ANKRD29	-1.5635
CDKN2AIP	-0.24475
KRR1	-0.68425
CXCL1	-1.38133333333333
EPM2A	-0.2697
PC	-1.24116666666667
DEFB127	-1.346
PDZRN4	1.55333333333333
FAH	-0.1025
OR51E1	1.1165
CDC2L6	0.316166666666667
DNTTIP1	-0.252
PAX8	0.1145
TMEM116	-0.89
C1orf150	0.43
PRO2012	0.42025
MRPL40	-0.520666666666667
BEX1	-3.73644444444444
SLC2A4	1.307
PKMYT1	-0.2815
FEZF2	0.0426
SLC26A9	-0.63875
MAP2	0.691333333333333
LYL1	-1.40125
SLC25A19	-0.291833333333333
NOS3	1.1905
ZNF34	0.596833333333333
TMPRSS11F	0.548666666666667
FAM43A	0.206
FCRL4	1.54083333333333
KLF14	0.01225
FLRT2	-0.267
WRN	-1.27925
SDF2	0.1494
KRT8P12	0.103
C6orf195	0.188
C9orf125	-1.55166666666667
DZIP3	-0.221625
RIT1	0.175916666666667
SCML1	-0.782333333333333
RHBDF2	0.547875
OR2G3	0.5715
REXO1L1	0.037
MAP3K7IP3	-0.431625
C3orf57	0.35275
FBXW11	-0.9185
ETAA1	-0.18625
C14orf131	-0.5838
AKT1S1	0.45
SLC12A5	-1.23275
C9orf164	0.81525
NRIP3	-0.370625
NOS1AP	-1.5955
TMEM121	0.25225
SAP30BP	-0.3053
DGCR6	0.7945
WDR76	-1.5335
FAM82B	0.25175
LOC606495	-0.181
MAP9	0.486
BCDIN3D	0.765
CXorf36	3.29916666666667
DSCR3	-0.4345
ZFAND3	-0.302
C7orf43	0.6275
SPSB3	0.4593
C19orf19	0.49975
FAM133A	-2.873875
C12orf25	0.49325
SLC39A3	-0.29225
DISP2	-1.49075
PI4KAP2	-1.6795
MKRN3	-1.73
ADAMTS13	-0.041125
CBLN3	0.2266
TTYH1	-0.274833333333333
C3orf18	-0.11775
FLJ13236	-0.4155
ZMYND12	2.16725
C18orf25	0.760875
GLB1L3	0.4505
ATP13A5	3.0195
RANBP10	-0.41275
CD96	-0.5674
DENND1C	-0.045
RBMS3	0.0678
SLC41A3	0.392
DGCR6L	0.77425
TMEM128	-0.276833333333333
CSNK1G3	-0.121214285714286
MOBKL2C	0.74125
TSPAN6	-0.126375
MATN2	0.5882
MSL2L1	0.505333333333333
ST6GALNAC2	-2.11983333333333
FGFBP2	0.49425
FGL1	-5.37366666666667
MPP3	-0.659
ARHGEF6	0.253333333333333
TGFBR2	0.03275
ACMSD	-0.33775
IL33	0.6645
C9orf5	-0.511333333333333
DEAF1	-0.3873
AMN	0.166
DEFA6	0.057125
RNF212	-0.80175
METT5D1	-0.515333333333333
CIB1	0.0423
TSSK1B	0.28125
KIAA1727	0.94975
ZNF680	-0.72525
LOC399900	-1.395
LOC152217	0.110916666666667
CTNNAL1	-3.803
CIT	-1.929
TLE6	0.12525
ZNF607	-1.00725
HERC4	-1.0935
DRAP1	-0.5929
PEMT	-0.3575
C10orf111	-0.048
ZNF575	0.88075
KCTD7	0.03975
MYO1F	1.06075
LOC285382	1.02925
RAB11A	-0.0849
PLCD3	-0.741
C15orf28	-0.5305
PTBP2	-1.87325
CTB-1048E9.5	-0.0815
C19orf60	0.283666666666667
C7orf25	0.206833333333333
SETD7	0.53775
HOXB9	-3.9975
VANGL1	0.3443125
CHAF1B	-1.72925
NDUFA3	0.6155
KIAA1328	0.189666666666667
SHARPIN	0.64775
TTC23	-0.318375
UGP2	1.74841666666667
ANKIB1	0.5856
CIRBP	0.552571428571429
SEC14L4	-3.03483333333333
OVCH1	0.400333333333333
VPS52	-0.39
FAT	0.41475
M6PRBP1	-0.07525
GPRIN3	1.0165
PPM1F	-0.4695
TSR1	-0.318
CCDC85A	0.83525
PCSK5	1.1975
ZFHX3	-0.3865
HEMK1	-0.0782
PGBD2	0.6965
RSRC2	-0.422333333333333
AURKC	-2.34583333333333
SCRIB	-0.03775
ORM2	-3.03466666666667
FAM115A	1.1766
FZD6	0.140625
UNC119	-0.0721666666666667
GPX3	-1.1291
NOV	1.060125
CABC1	0.68275
CDC42SE2	-0.7079375
EIF2S2	-0.3165
RNF130	1.063
CKAP5	-0.362
RP11-413M3.2	0.944375
C10orf18	0.8252
TMEM93	-0.44875
DYX1C1	-0.22125
KCNMB2	-1.9085
ANK3	0.279833333333333
KRT5	2.3565
CDH12	-1.126375
QRSL1	0.291875
JUB	-0.68675
SHC4	-2.5235
CCL15	0.621833333333333
CCDC22	0.22275
SNX24	-0.46675
RARS	-0.84075
MORC2	0.222375
FAM48A	0.42675
MT1H	-1.655
PPP1R14C	2.44516666666667
FOXD1	-1.801
C1orf213	-2.1885
AMT	-1.5317
DSN1	-0.737
PTPLAD2	1.8
DIS3L	-0.4705
RASL11A	1.8775
GPRC5B	-0.59275
FRMD7	0.7065
STRN4	1.173
KITLG	0.569272727272727
HDGF	0.65075
OR1S1	-0.458
SETX	1.0242
DDR2	0.705625
KCTD12	2.22725
LYZL2	1.8135
WDR52	-0.2175
TMEM2	0.372875
ZNF579	0.7235
LOC200810	0.06775
TNFSF9	-1.53275
PPFIA4	-2.71375
CNIH3	0.129666666666667
MAP4K4	-0.101857142857143
ROD1	0.249142857142857
ALS2CR12	0.0463333333333333
DOCK3	-0.150333333333333
PAQR9	-4.1385
ASB17	0.104333333333333
STX16	-0.9655
FEZ2	0.00166666666666665
DLAT	-0.279333333333333
KIF21B	-0.151166666666667
CDC5L	0.64
TMEM119	2.06216666666667
CRIP3	-1.48175
TPSD1	-0.036
TEPP	0.24025
GNGT2	1.086
C21orf121	-0.342
WNK1	-0.448333333333333
FLJ10490	1.2551
OR51B5	-2.17
LOC203547	-0.1535
HAS1	0.666
PPA1	0.203666666666667
ST7	-0.337
C11orf46	0.3624
POPDC3	-4.13666666666667
ACOX2	-0.722833333333333
ATCAY	-0.536333333333333
TM4SF19	-1.2045
MFSD9	-0.071
PDHB	-0.1505
ERN1	0.0795
LCE3C	-0.047
GPR111	1.019
NOTCH3	2.06216666666667
ADAMTS5	3.51325
B3GALT1	-0.67075
UGCGL1	0.429333333333333
FAM58A	0.7505
FBXO32	2.37825
CLPP	-0.36975
NXPH1	-1.39633333333333
MTMR3	0.643666666666667
ATP1B3	-0.300875
TMEM16A	3.54825
HIST1H3F	0.209
TRIM25	0.698833333333333
SDCBP2	2.72
CRKL	-1.171375
HOXB2	0.535666666666667
ANP32B	-0.681125
GATM	3.0105
AP4E1	-0.144375
EDG5	0.17025
CDKN3	-0.689666666666667
CDH4	-2.18975
PGD	-0.506166666666667
RND1	0.504
GAD1	-2.7129
MPG	-0.068
LOC440350	-0.199
ZNF133	-0.16825
SERPINB12	0.388
AMELY	-0.4334
DHX36	-0.46725
TNFAIP8L2	2.85616666666667
PHTF2	0.0708888888888889
CCDC112	-0.4015
IQCC	-1.227
HEYL	2.76833333333333
FTSJ2	-0.398166666666667
APPL1	1.41825
RAB43	0.643285714285714
OR10G2	0.2785
WAC	0.486833333333333
ADCY9	0.2115
RUNDC2B	0.602
PYCRL	0.548
AGPAT7	-0.512666666666667
SLC22A9	-1.517
CDKAL1	-0.824
PDYN	-0.545333333333333
C20orf74	0.3885
MTMR11	1.15075
VAV3	1.7795
DAPL1	0.0475
STXBP3	-0.023
EIF3G	-0.49375
ARHGAP22	-1.2865
NPFFR1	0.318
NPC1	0.4005
ALDH9A1	0.989166666666667
ZNF600	-0.153875
ZNF678	-0.167166666666667
RASSF1	0.9225
ADD2	-2.9185
PITPNB	0.580375
PKD2L2	0.3655
LRP11	1.02325
CDKL1	0.21325
SMEK2	0.5455
PRODH2	-2.889
C11orf54	-0.691666666666667
SFRS11	-0.9425
IL7	0.901333333333333
ALS2CR16	0.27075
BTG3	0.833833333333333
PAK2	-0.205
RP11-679B17.1	-0.63575
GATA4	-1.603
ATP2B1	-0.272
LOC130940	-1.737
C1orf172	2.01466666666667
ATF7IP2	-2.01875
SLC25A43	0.371333333333333
CENTG3	0.086
IGF2BP1	-3.9861
FCHSD1	-0.2165
CAMK2N2	1.03866666666667
ELAVL3	-0.0684
NBPF15	0.296
UBE2J2	0.0458333333333333
GNL2	-0.4705
PRR3	-0.5845
NLF2	1.113
OR4F6	0.191
KLHL24	1.66
CCDC88A	-0.9907
SGPP1	-0.745
C10orf11	-0.248166666666667
SLC35B4	-0.705
UGT3A2	-0.2205
ARNT2	-0.8605
CBR1	-1.6145
ITPR3	-0.623333333333333
TRAPPC6B	-0.4579
AMZ1	-1.3765
ARP11	2.2775
WDSUB1	0.44925
APBA1	0.257166666666667
RAB2A	1.3188
C6orf162	-0.3995
HPSE2	-0.0205
PLCE1	-0.7375
INSL3	0.10875
DLG1	0.8633
PTPLA	-2.96375
PIGX	0.488
TFIP11	0.331
FIBIN	3.2285
POLR2G	-0.676
GRAP2	-1.7285
DNAJB8	0.367
CNBP	-0.1855
WASF1	-1.51825
INPP5E	-0.7441
HSPB1	0.4555
TMEM167	-0.3958
CUBN	0.705
IGF1	2.9275625
ITPK1	-0.0357
NAALAD2	-1.15485714285714
G3BP1	-0.9034
NT5DC1	0.2285
CYP39A1	-1.146
TMEM139	1.41866666666667
POLK	-0.4684
GLULD1	-2.501
RBM15	-0.160833333333333
AMZ2	0.146
GDF15	-3.67733333333333
MESDC2	-0.74125
INCA	0.620166666666667
ACY1L2	-1.3065
GZMM	-0.190166666666667
PAIP1	-0.2025
CACNA2D1	-0.29775
STK32C	-0.0551666666666667
SH3BP4	0.872
DEC1	0.3265
PADI1	0.4865
UBB	0.00319999999999997
PON3	-1.742
PROP1	0.6295
ANKRD13B	-1.485
ADCK1	0.55375
TCF25	0.27275
SLC38A5	-1.43325
CXorf26	0.6205
C19orf39	0.2555
PPP1R13B	0.778
ARL2	-0.7585
TCL6	0.257818181818182
TOP3A	-0.7305
SLC16A14	0.423
FXYD6	2.0235
HIST1H4E	0.1425
BBC3	0.215684210526316
UNC5A	0.438
FAM86C	-0.4448
PI4KB	0.4565
B3GAT1	-2.2045
SUSD2	2.99466666666667
OAZ2	-0.332833333333333
NOC4L	-0.21525
C10orf12	-0.2765
FADS1	-2.5285
LOC144097	-0.29375
DKK2	0.4745
KIAA1949	0.3205
RHOT1	-0.1739
OXT	1.15583333333333
GPR153	0.724
ARL4A	-1.96316666666667
SAAL1	-1.646
CCDC64	0.0375
USE1	0.141833333333333
HNMT	0.634833333333333
PCGF3	-0.07975
CYP2C19	0.51525
C20orf4	0.3885
CCDC11	2.87825
ACSBG2	-0.1915
RWDD2A	0.3575
PALLD	2.82525
CPLX4	0.075
LOC492311	1.19325
KPNA2	-0.8515
