Hybridization REF	TCGA-A8-A09V-01A-11R-A034-07
MUSK	0.116833333333333
ZNF434	0.545166666666667
SMARCD1	-0.7315
ZFP106	0.34625
ZNF347	0.6642
GTF2E1	0.28425
RY1	-0.492333333333333
ATAD2B	0.668625
ARHGAP17	-0.2354
KCNIP3	-1.208
SFPQ	0.156625
GFRA4	0.210166666666667
AKR1B10	-2.701125
TIGD6	1.62
RGS16	1.084
URB1	-0.548333333333333
OR4C46	0.224666666666667
TOP3B	-1.0825
NFATC4	0.1
CA14	-3.49325
BMPR1A	-0.1065
SNRP70	-0.926625
PRL	-0.402
C6orf130	0.22675
STAG2	0.47775
CD55	-1.04285714285714
RPS23	0.874666666666667
SSX2	-2.123
FDPSL2A	-0.42425
FBXO27	-0.035375
SYNGR3	-2.00066666666667
TMSL3	0.5515
EML1	-1.3375
NUP93	-1.708
SMAD3	-0.5407
KIAA1189	1.2765
HNRPUL2	0.4235
TBC1D12	0.541833333333333
C16orf24	0.726
MRVI1	1.644
ZNF581	-0.660833333333333
ELOVL3	0.162
OR51Q1	0.1165
CACNB3	0.993
GALNT13	-1.09
C10orf84	0.6235
NEDD4	-0.1981
SPO11	0.49
OR5AU1	0.474
NEK4	0.656928571428572
PRKAR2A	-1.27816666666667
IHPK1	-1.21316666666667
ATP6V0B	-0.02125
CACNA1E	0.66
CEACAM8	0.297333333333333
PEX14	0.0025
FLJ12993	-1.241
ZBTB38	0.580833333333333
PCTK2	0.7945
LRRC16	0.64
FBLIM1	0.911416666666667
FYCO1	1.654
RP5-1022P6.2	0.107666666666667
CMTM1	-0.0751666666666667
PLTP	-1.09566666666667
RAPH1	2.08025
DOCK8	0.242875
EZH2	-1.091
SLC25A1	-1.305
PLEKHB1	-0.1568
GRB7	1.1531
ZFP37	0.86175
MRPL33	-0.1895
PELO	-0.56
ARMC1	-0.32
C9orf27	0.381142857142857
FLJ25778	0.4785
C9orf37	-0.874833333333333
TMEM66	1.17075
SPRN	0.1815
HBEGF	-1.082125
PI4KA	-0.576
LEPRE1	-0.64875
POU2AF1	-2.483125
MRPL12	-1.50083333333333
REP15	-0.374
ZC3H3	0.09925
RASAL1	-2.52625
DDAH1	1.535625
ACBD5	0.6475
TMC2	-0.014
CCDC137	-0.69475
SAMD13	-2.37616666666667
UGT2B15	-1.91716666666667
TIPARP	1.09525
DNASE1L3	0.2455
TRIM72	0.639166666666667
DBX2	1.93675
IPO8	-0.14975
C21orf88	0.6421
MAP3K14	0.34
LOC51233	0.155833333333333
GGTLA4	-1.698
PDE6D	-0.25775
ZNF117	0.9135
CLK2	0.28125
NKRF	-1.04925
TNFSF15	2.3403
DUSP2	-1.691875
SECISBP2	0.7302
GABRR2	0.1255
PPAP2C	1.4855
LOC51145	0.0225
PAG1	-0.106375
PIK3C3	0.4025
GNG10	-0.54
APOL4	0.3855
ANKRD28	-0.38425
STMN3	-1.1221
RAB14	0.8927
CDK2AP2	-0.207
HDDC3	0.013625
COMMD7	0.032625
CXXC1	-0.125
HMCN1	0.542666666666667
CD40	-0.1185
DYNC1LI2	-0.04225
GDI1	0.0155
LOC646938	-0.56825
VSNL1	-2.74
PIH1D1	-0.43
RAET1G	-0.5
KRTAP5-9	-0.5185
EFTUD2	-0.7385
ZNF311	1.69883333333333
ATP6V1G3	0.5415
OR2W3	-0.302
SCN4A	0.00425
MED10	-1.3775
FAM135A	-0.5608
ARHGAP4	-1.45775
EHMT2	-0.419375
UFD1L	-0.859
ERMP1	0.49725
MAG1	-2.71
THAP8	0.290833333333333
HACE1	0.085
FAM82C	0.363
C3orf20	0.365
UNC84A	-0.292
SCD5	-0.3905
LASS6	1.78475
LSG1	0.290666666666667
MAL	-5.032
GPR22	0.0645
WDR5B	1.695
ACTRT1	0.1715
C17orf60	0.00483333333333333
GRIN2C	0.0841
ARMC8	-0.729
SLC47A1	-1.62716666666667
DMPK	0.068
DHRS13	-0.347166666666667
SMC1A	-0.3315
KRTAP17-1	0.1225
SMYD5	-0.8685
TUSC2	0.12825
CRHR2	0.3075
KIR3DL2	-0.2445
CCDC104	0.71375
ATP2C1	0.473625
CROT	1.32075
PABPC3	-0.0655
EGR1	-1.226
THSD1	0.77775
KHK	-1.647
SLC12A2	1.506875
CD58	-0.924
STOX2	-1.0845
CCDC76	0.4156
CCDC48	4.02475
DNAH1	0.661833333333333
ZIC4	-0.461375
OR1G1	-0.3095
PSMC6	-0.304166666666667
PROKR1	-0.1225
ABCB1	-1.48625
TRAT1	-3.201
LLGL1	0.000999999999999999
MTF1	1.39925
USP54	0.881
PAGE2B	-2.539
ITGB7	-3.689
CCDC81	-0.0205
LOC149837	0.54775
SCUBE1	3.09
ZSCAN10	0.4485
HUWE1	0.0857142857142857
CDH17	0.1765
CD180	-0.66575
IL17A	0.1285
TMPO	-1.180625
KIAA1524	-1.69783333333333
HDGFRP3	0.0551666666666667
OXCT1	-1.38781818181818
RRAS2	-2.88766666666667
LTBP2	2.1790625
SV2B	-0.505666666666667
CYP2A6	2.582
PKD1L2	0.522833333333333
PPM1M	0.75725
FLJ22662	1.87116666666667
ZNF502	1.32675
GP6	-1.09025
CRYBA2	-1.7455
LEF1	-0.8443
CTPS	-2.47928571428571
EYA1	-2.572
EPS8L1	2.0525
MAPK14	-0.74775
SERPINB2	-4.567125
GTF2F2	-0.582166666666667
ZNHIT4	-0.463
PLA1A	-0.52625
C20orf114	4.4265
HPR	-4.1895
C18orf2	-3.3395
SATB2	-2.07825
KCNJ9	-0.12125
MGC157906	0.276
MOCS3	-0.44975
C17orf71	-0.356
PPHLN1	0.0137
HIST1H2BN	-1.5575
RAPGEF1	-0.192625
MAP3K8	1.93075
DLG4	-0.593333333333333
STC1	-0.788166666666667
CDGAP	1.10675
DDX26B	-1.91325
LOC150223	-1.40125
CPSF3	-1.002
TMEM14A	0.5915
MYH3	-1.5815
GPKOW	0.20075
SULT1A1	0.0385
SPON1	4.1542
YY1AP1	1.11183333333333
RAB23	-0.30675
PLA2G4A	-4.72175
MAPRE3	0.25825
ZNF516	-0.286642857142857
GGPS1	1.28875
EXOC3L2	0.3265
C19orf42	0.6297
MAP2K2	-0.522333333333333
HIST1H2BB	-1.30475
RNF19B	1.12083333333333
C6orf128	0.0445
TLR8	2.0085
PCDHA9	0.5925
CARS2	0.217
CLUL1	3.6625
RHAG	-4.5635
UNK	0.1835
EXOC8	1.3508
C9orf95	1.2575
C14orf143	-0.157
MAML3	0.431
LDHA	-2.42675
MRPL20	0.215
KLHDC6	0.2195
ATP5S	-0.258333333333333
C8orf55	-0.82925
PHF19	-2.200875
KRTAP13-4	0.297
TTC5	0.10625
XKR5	-0.56925
SILV	-4.48316666666667
TEX28	-0.3275
TCTN1	1.431
CX40.1	-0.10475
PPP2R5C	-0.39075
C12orf30	-1.35166666666667
CAPG	1.81325
MPZL1	0.46965
ARSB	-1.5635
TDH	-2.13425
WASF4	0.89625
TSSK3	-0.927333333333333
7A5	1.9905
CRISPLD1	1.892375
MAD1L1	-1.31133333333333
SPIN4	0.103
AMPD1	1.68575
DPYSL5	-0.308
INPP1	-0.329333333333333
ANKRD11	-1.00594444444444
NPAS4	-0.08825
GCET2	-0.6345
RNASE9	0.2185
GUCY2D	0.42
CCDC98	0.1775
FGF4	-0.72025
CPM	-2.30016666666667
SLC26A4	-1.8795
PLD5	0.06375
FAM59A	1.6935
FBXO5	-1.71355555555556
SIPA1L1	-0.190125
DPYS	-0.029
ATG4D	-0.56875
TGM3	0.034
MTCH1	-0.275125
HK1	0.309214285714286
CDC26	0.219625
GALNT12	-3.04433333333333
LOC339229	-0.27125
MRPL35	-0.582375
ORC4L	0.380875
TNKS	0.106285714285714
C2orf24	-0.0416666666666667
ZNF553	0.516
GGTLA1	2.4877
ZNF497	-0.0015
CDY1B	0.04475
SLC30A4	0.85125
TUB	-0.222625
ARHGEF18	0.7675
ARRB1	0.43625
KCNK1	-2.2515
EREG	-3.34344444444444
SCAMP5	-0.1005
RUNDC3B	0.97725
ADAMTS20	-0.14175
IL17RB	2.24775
FLJ20323	-0.2855
MCAM	-0.35025
POLR3E	-0.659083333333333
AQR	0.305166666666667
IPMK	0.3775
CDCA7	-5.493875
CAMP	0.13975
GRHL3	0.837
ADAMTSL2	1.1575
CLMN	1.879
SSTR3	0.102
MAGEA5	-2.98733333333333
OVOL2	4.416
JMJD1B	0.41525
RBL2	0.3258
PYGO2	1.426
PPP1R10	0.488333333333333
CSE1L	-1.346
LCA5	1.43475
RDH16	-1.07375
ASRGL1	-2.741375
TOM1	0.409666666666667
PTX3	-6.302
TTC15	0.49525
SCGB3A1	2.80933333333333
MRPL50	-0.99075
RCAN3	0.760875
SLC26A11	1.3175
STYX	-0.161
CINP	-0.713
MARCH7	-0.0115
PFKM	-1.89966666666667
SGMS1	0.289833333333333
RIOK3	0.096
C1orf110	0.0145
CES7	-0.203875
LOC440248	-1.095
PPP1R12C	-0.0305
C10orf27	0.459
ATG9A	-0.62225
MRPS26	0.179375
TMEM40	-1.6485
ELP3	0.0289
ZNF787	-0.0330000000000001
HIAT1	0.311
C8orf34	0.210666666666667
MGC4655	-0.0669
PELI1	0.369
PPT1	0.4789
SLC35C2	-0.706
C6orf125	-0.83175
MUC4	0.0276666666666667
RFC4	-2.125
GNB2	0.0521666666666667
NUP50	0.0420714285714286
SULT4A1	-0.9605
C7	2.884625
CCDC130	1.03783333333333
ARRDC4	0.9935
RQCD1	-1.124
GLYCTK	-1.4835
AYTL2	-0.669818181818182
MTUS1	1.9164
LEMD3	0.360333333333333
PLEKHF2	1.397
HOXA7	3.00375
GTF3C2	-1.6615
DYNLRB2	3.88825
CNOT10	-0.28875
MR1	0.284333333333333
FFAR1	0.0325
PRIC285	-0.22025
SLITRK6	6.59075
LIX1	-1.8015
UBE1L2	-0.311083333333333
F8	1.27625
ACHE	-0.125666666666667
KPNA5	0.023
TNFRSF12A	-2.026
EGR3	-0.21
SERPIND1	-3.45066666666667
OASL	0.13525
IFRD1	-1.1845
WDFY1	-0.0441666666666667
ZNF267	0.39075
ACCN5	0.666
ZBTB6	0.21275
PPP1R3A	0.0255
PRRT3	0.68525
FBXL19	-0.546
TXNIP	0.887642857142857
ACTN2	-1.73425
ATG9B	-0.59125
C9orf117	0.895125
IL27	-1.075
RPL36AL	-0.00933333333333334
KLK15	-0.1035
CHAD	2.7745
RAP2B	-0.7655
HEBP2	0.85775
ZNF342	0.4285
CAMK2G	-0.3555
TLR3	1.89975
FGF14	4.666
HMGB2	-0.03325
TRPM5	0.231
OR5M11	-0.1295
KIF3B	0.607578947368421
PRICKLE2	0.565
MTMR9	0.56575
C3orf27	0.19725
GLRA3	-1.15533333333333
NSDHL	-0.412
TMEM32	-0.31375
POLR2D	-1.61283333333333
MYADML	0.22
C9orf114	-0.83325
MRGPRX1	0.5215
TOPORS	1.01525
CLDN19	-1.25025
C1QL4	-0.5625
RNF165	-1.6725
DHRS9	-0.68175
DNAH2	0.729833333333333
FXR1	-0.572666666666667
ZMYM3	-1.11475
CASP3	-0.165166666666667
FAM120C	-0.509
SCLY	-1.19125
CA7	-0.1155
ENTPD5	1.771
ZNF461	0.597875
PDIA5	-0.76925
C1orf19	-0.501333333333333
TMEM67	0.547
KCTD20	-0.8255
WDR47	1.0265
FLJ38723	0.392
KLRF1	0.475
TAS2R16	0.5645
CLDN12	1.3155
PRKCE	0.721
UBXD4	-0.52825
ITGAM	3.41666666666667
GLT8D3	-0.23
WDR31	1.7444
RGS2	-0.939
OR51L1	0.2665
MST1R	0.47525
KIAA1737	1.8165
OR4A5	0.314
GLIS1	-0.242
PTMA	0.389785714285714
NAPA	0.444
PRDM11	0.1045
LIPF	0.136
DIRAS3	3.87925
ASGR2	-4.4325
C1QTNF4	1.20575
PIK3R4	0.459666666666667
ARMC3	4.57975
NDUFV3	-0.6725
BTBD3	-0.399666666666667
PPP1R2	0.269833333333333
UBE2NL	-0.8675
FOSL2	0.857785714285714
FAM119A	-1.65816666666667
TUBA4A	-1.633
KRTAP12-1	0.33275
SFRS2	-0.4445
RHPN1	-0.5275
EEF2	0.078
ZDHHC11	0.551833333333333
EPHA3	-0.3001
RBM12	-0.38275
H2AFJ	0.586
EDIL3	3.008
KIF26A	-1.303
SERGEF	-0.11925
B3GALT4	2.71275
LOC90925	1.45166666666667
OSCAR	-0.47175
NPFF	0.478
DEDD	0.819125
TMEM155	-1.039
PTPN1	-0.14925
SCYL2	0.0685
SKAP1	2.8715
LEAP2	-0.508166666666667
GADD45G	2.392
IFITM3	0.757625
PILRB	0.992
SLU7	0.459
DSC3	-0.28775
DNMT3L	-2.28225
PAPD5	0.2595
B3GNT3	-3
LHCGR	-0.15
MSL-1	0.402
UBE2S	-1.86025
SAP130	-0.22625
ANAPC11	0.18575
MAGED4B	-2.7115
ATP6V1B2	-0.0718333333333333
C14orf179	1.003625
CAPZA1	-0.309125
CDYL2	-0.382666666666667
GLRX3	-1.38016666666667
LOC136288	-1.07325
MOBKL1A	1.11875
HTR2B	3.6275
CRYGD	-0.128666666666667
NUS1	-1.44533333333333
PGRMC1	0.6675
MYOM2	-0.75525
FLJ39653	-0.318166666666667
CHM	0.7023
OR5M8	0.374
ZNF619	0.7355
FAM105A	2.086
CCNL1	-0.208875
NAP1L3	0.67375
C10orf57	2.1285
B3GALNT1	0.8635
CSN1S2A	-0.0605
TCP10L	0.05825
GDAP2	0.327625
DMKN	0.140833333333333
COX6B1	-0.18075
DNASE2	0.583
MSH5	-1.3765
LGMN	-0.727625
USP31	-0.3212
OR13C8	1.1285
SDCBP	-0.4834
NUDT11	-1.99483333333333
PYGL	-0.834833333333333
SNPH	0.288833333333333
B3GNT4	-1.4955
MIZF	-0.2008
NUBPL	-0.277625
NOD1	-0.192833333333333
CDH22	0.2255
NUBP1	0.479
DSCAM	-4.19425
DGKI	1.0945
FAM136A	-1.27075
AKAP1	-0.436333333333333
SLC16A6	0.07025
RIN3	-0.676
PSG2	-0.613
DIP2B	-0.107333333333333
PSORS1C1	1.2305
KIAA0495	-0.041
FLJ90709	0.2985
LPA	-0.1685
PIGA	-0.212833333333333
LY75	1.59916666666667
UTS2	-7.32233333333333
RREB1	0.232375
GALNACT-2	0.6687
MGC3196	-0.73675
FLJ31568	1.375
LPHN1	-0.458875
SP1	0.909875
TOX4	0.653166666666667
HSPA9	-0.7261
APOBEC1	-0.306
SLC35E4	0.14975
LSM5	-1.22475
SURF1	0.12375
ZBTB1	0.993666666666667
GTF2F1	-0.212125
RPS15A	-0.196071428571429
DUSP21	-0.6736
GINS4	-3.54066666666667
MYO15A	2.13583333333333
GIMAP7	2.4355
MGC13379	0.98325
ATP6V1E2	0.151833333333333
UTP3	0.172
HNRPA3	-0.1340625
MT4	-0.2525
C14orf155	0.29675
U1SNRNPBP	0.5285
CKLF	-0.9535
PLEKHN1	-0.9935
MBNL1	-0.0594166666666667
NUP160	-1.20025
ACSM2A	-2.22675
LOC129881	0.90275
KIAA1529	0.07225
FLJ22639	0.05
HAND1	-2.0295
GSX1	0.165
FGA	-4.885
SERPINB1	0.32725
ZNF642	1.18925
IGFBP1	-8.890125
SLC1A1	4.958375
DHX57	-0.511875
ZNF766	0.625
PTPN21	1.0229
GDPD3	0.458833333333333
PNPLA5	0.159
TBR1	0.188666666666667
FAM116A	0.44925
IQGAP1	1.169
FOS	-0.9835
ZNF226	0.32375
FIGNL1	-0.845
C14orf1	0.167333333333333
ZMYND17	0.086
PUS7	-1.50783333333333
TUBB6	-1.269625
KCNQ2	-1.5375
MARCH6	0.184666666666667
CCDC33	-0.028
PRODH	-0.611
RBM11	2.368
EPHA6	0.174
SLC43A1	-0.714
LOC196541	0.4775
NTN1	1.50258333333333
ING4	0.9445
PCDHB10	0.31775
DPH2	-0.864666666666667
SPACA4	-0.303
FBXL21	-5.099
DIAPH1	-0.695666666666667
ZNF71	1.083
CEP76	-0.22
CORO1A	-1.48075
RRM2	-3.3765
EDG4	1.0325
OS9	-0.231333333333333
SLC4A1AP	-0.0795
COG5	-0.473
COPS8	-0.14425
NGLY1	-0.5755
NCBP2	-0.651
C17orf42	-0.3685
GPSM3	0.3865
SIL1	-0.195666666666667
ASB6	-0.2965
SMAD5OS	0.1745
UNC93A	-3.974125
A1BG	-0.527666666666667
C21orf62	0.00350000000000003
FMO5	2.28925
ATRIP	-0.694333333333333
CEBPG	-0.404333333333333
C7orf38	0.710666666666667
TNFRSF1B	-0.382
CLEC1A	1.52333333333333
IQSEC1	0.316875
PATZ1	1.7873
RBM22	0.971375
BAG2	-2.08783333333333
PAQR5	-0.172666666666667
C9orf127	0.8049
THNSL1	-0.0885
SHROOM3	3.8693
JAM2	1.2385
SNRPN	-2.93675
ALX4	-0.0735
CACNA1S	-0.3435
FAM130A1	1.32525
CORIN	3.6785
CD300LB	0.354
PLEKHG6	0.6515
LRRC40	-0.713
PCLKC	-1.959
PCDHB16	0.366333333333333
WNT2B	1.864
ASNS	-2.51411111111111
MRPL49	-0.2515
FLJ46111	-1.42525
ISG20	-1.1705
SMU1	-0.1195
CASZ1	1.423
POLR1D	-0.114333333333333
GIN1	-0.184
SNAG1	0.0361666666666667
ANKRD29	-0.027
CDKN2AIP	0.62975
KRR1	0.2615
CXCL1	-5.882
EPM2A	0.3016
PC	-0.837166666666667
DEFB127	0.585
PDZRN4	3.79033333333333
FAH	-0.163125
OR51E1	2.529
CDC2L6	0.4135
DNTTIP1	-0.5255
PAX8	-1.239
TMEM116	-0.01825
C1orf150	0.7005
PRO2012	0.41875
MRPL40	-0.515
BEX1	-4.0094
SLC2A4	-1.28333333333333
PKMYT1	-1.85675
FEZF2	-0.456
SLC26A9	-2.17175
MAP2	0.639666666666667
LYL1	-1.5505
SLC25A19	-1.62716666666667
NOS3	-0.7645
ZNF34	0.6005
TMPRSS11F	0.533333333333333
FAM43A	-1.37875
FCRL4	0.649666666666667
KLF14	-0.0615
FLRT2	0.678666666666667
WRN	-1.49175
SDF2	0.6402
KRT8P12	-0.9615
C6orf195	-0.3615
C9orf125	-1.85416666666667
DZIP3	0.459625
RIT1	0.4085
SCML1	-3.03666666666667
RHBDF2	-0.813625
OR2G3	0.7815
REXO1L1	0.1165
MAP3K7IP3	0.379625
C3orf57	-2.46725
FBXW11	0.351333333333333
ETAA1	0.22475
C14orf131	0.3369
AKT1S1	-0.4675
SLC12A5	-1.7425
C9orf164	1.4985
NRIP3	2.48725
NOS1AP	1.868
TMEM121	1.17725
SAP30BP	-0.2314
DGCR6	0.405
WDR76	-1.573
FAM82B	-0.886916666666667
LOC606495	0.1205
MAP9	2.32441666666667
BCDIN3D	1.392
CXorf36	2.76483333333333
DSCR3	-0.748
ZFAND3	-0.367625
C7orf43	-0.0531666666666667
SPSB3	1.5374
C19orf19	0.7365
FAM133A	-1.07525
C12orf25	-0.097
SLC39A3	-0.901
DISP2	-2.371
PI4KAP2	-1.8805
MKRN3	-2.76766666666667
ADAMTS13	0.048625
CBLN3	0.3852
TTYH1	-2.04116666666667
C3orf18	1.71
FLJ13236	-0.81375
ZMYND12	3.78625
C18orf25	0.465875
GLB1L3	-1.8735
ATP13A5	-0.1535
RANBP10	0.00575
CD96	-2.9432
DENND1C	-1.49425
RBMS3	1.1665
SLC41A3	0.401
DGCR6L	0.29925
TMEM128	1.02933333333333
CSNK1G3	0.239714285714286
MOBKL2C	1.40125
TSPAN6	0.204
MATN2	-1.9794
MSL2L1	0.563
ST6GALNAC2	1.41516666666667
FGFBP2	-1.347125
FGL1	-7.37266666666667
MPP3	0.320833333333333
ARHGEF6	1.53
TGFBR2	0.0575
ACMSD	3.7825
IL33	2.196
C9orf5	0.207833333333333
DEAF1	0.1298
AMN	-0.3585
DEFA6	0.09325
RNF212	0.04675
METT5D1	0.582
CIB1	0.8005
TSSK1B	-0.37375
KIAA1727	1.9285
ZNF680	1.0715
LOC399900	-0.7495
LOC152217	-0.255
CTNNAL1	-3.4735
CIT	-1.49
TLE6	1.20325
ZNF607	-0.86725
HERC4	-0.569333333333333
DRAP1	-0.9224
PEMT	-0.45075
C10orf111	-0.021
ZNF575	1.089875
KCTD7	0.12525
MYO1F	0.122625
LOC285382	-0.231
RAB11A	0.6232
PLCD3	-0.0985
C15orf28	0.107
PTBP2	-0.286
CTB-1048E9.5	-0.353125
C19orf60	-0.634333333333333
C7orf25	0.322666666666667
SETD7	1.0345
HOXB9	-4.5475
VANGL1	-0.155875
CHAF1B	-1.75
NDUFA3	0.0095
KIAA1328	0.424833333333333
SHARPIN	-0.057125
TTC23	-1.039875
UGP2	-0.0556666666666667
ANKIB1	0.5654
CIRBP	2.00242857142857
SEC14L4	-3.98333333333333
OVCH1	-0.0238333333333333
VPS52	-0.13725
FAT	0.02275
M6PRBP1	-0.38675
GPRIN3	0.0495
PPM1F	-1.21316666666667
TSR1	-1.11025
CCDC85A	2.00575
PCSK5	1.75425
ZFHX3	-0.643
HEMK1	0.3813
PGBD2	0.99775
RSRC2	0.405833333333333
AURKC	-1.974
SCRIB	0.170125
ORM2	-4.50516666666667
FAM115A	0.3375
FZD6	-0.294375
UNC119	0.139833333333333
GPX3	-1.6608
NOV	-0.097125
CABC1	0.625125
CDC42SE2	-0.660625
EIF2S2	-0.9261
RNF130	0.8485
CKAP5	-0.72
RP11-413M3.2	0.079375
C10orf18	0.265
TMEM93	-0.496
DYX1C1	1.73925
KCNMB2	-1.53425
ANK3	2.52083333333333
KRT5	-2.468
CDH12	-1.90625
QRSL1	-0.480625
JUB	0.32425
SHC4	-2.982375
CCL15	0.943166666666666
CCDC22	-0.2295
SNX24	0.0375
RARS	-0.508
MORC2	0.34675
FAM48A	0.12125
MT1H	-2.656
PPP1R14C	-4.0075
FOXD1	-2.60735714285714
C1orf213	-0.9665
AMT	-1.4577
DSN1	-1.28825
PTPLAD2	3.032
DIS3L	0.02925
RASL11A	2.04775
GPRC5B	-0.00362499999999999
FRMD7	0.4545
STRN4	0.0185
KITLG	1.83081818181818
HDGF	0.40525
OR1S1	0.3985
SETX	0.1519
DDR2	0.34875
KCTD12	1.70975
LYZL2	0.3505
WDR52	2.0645
TMEM2	-0.18775
ZNF579	0.567833333333333
LOC200810	-0.3705
TNFSF9	-2.8185
PPFIA4	-1.05875
CNIH3	-0.589
MAP4K4	-1.26657142857143
ROD1	0.243928571428571
ALS2CR12	0.542
DOCK3	-2.0905
PAQR9	-5.24175
ASB17	0.1635
STX16	-1.245
FEZ2	0.5685
DLAT	-0.789
KIF21B	-1.73816666666667
CDC5L	-0.6725
TMEM119	2.48066666666667
CRIP3	-0.34675
TPSD1	0.261666666666667
TEPP	-0.19275
GNGT2	0.52475
C21orf121	0.8535
WNK1	0.0285833333333334
FLJ10490	0.2993
OR51B5	-2.964
LOC203547	-1.3645
HAS1	0.485
PPA1	-0.938166666666667
ST7	-0.391625
C11orf46	0.5472
POPDC3	-5.18
ACOX2	1.18133333333333
ATCAY	-0.821166666666667
TM4SF19	-3.233
MFSD9	-1.3105
PDHB	0.34225
ERN1	-0.28825
LCE3C	-0.0455
GPR111	0.0505
NOTCH3	1.602
ADAMTS5	2.95725
B3GALT1	-0.98
UGCGL1	-1.13733333333333
FAM58A	-0.04
FBXO32	0.85375
CLPP	-0.591
NXPH1	0.43175
MTMR3	1.4615
ATP1B3	-1.930375
TMEM16A	3.85975
HIST1H3F	-0.662833333333333
TRIM25	-0.5575
SDCBP2	0.1275
CRKL	-0.939
HOXB2	2.07483333333333
ANP32B	-1.149125
GATM	3.897
AP4E1	-0.30125
EDG5	0.1245
CDKN3	-2.4295
CDH4	-2.7865
PGD	-1.052
RND1	0.2165
GAD1	-1.6465
MPG	0.2405
LOC440350	0.2245
ZNF133	0.23625
SERPINB12	-0.894
AMELY	-0.0955
DHX36	-1.18775
TNFAIP8L2	2.26366666666667
PHTF2	-0.365222222222222
CCDC112	-0.247666666666667
IQCC	-0.1365
HEYL	3.09766666666667
FTSJ2	-0.6585
APPL1	1.17275
RAB43	0.395928571428571
OR10G2	0.19
WAC	0.737333333333333
ADCY9	0.8225
RUNDC2B	0.755166666666667
PYCRL	-0.2239
AGPAT7	-1.195
SLC22A9	-0.913833333333333
CDKAL1	-0.3575
PDYN	-0.488833333333333
C20orf74	1.0925
MTMR11	1.699
VAV3	4.87991666666667
DAPL1	1.25475
STXBP3	0.93125
EIF3G	-0.38475
ARHGAP22	-1.70575
NPFFR1	0.186
NPC1	-0.311333333333333
ALDH9A1	1.69
ZNF600	0.672125
ZNF678	0.71
RASSF1	0.3455
ADD2	-3.066125
PITPNB	0.094375
PKD2L2	0.13725
LRP11	-0.9985
CDKL1	0.51325
SMEK2	0.332
PRODH2	-3.7
C11orf54	0.635333333333333
SFRS11	0.293166666666667
IL7	-1.2325
ALS2CR16	1.83825
BTG3	-2.55983333333333
PAK2	-0.410833333333333
RP11-679B17.1	-0.15375
GATA4	-2.0685
ATP2B1	-0.9185
LOC130940	1.878
C1orf172	2.90683333333333
ATF7IP2	-2.84575
SLC25A43	-0.191666666666667
CENTG3	-0.00233333333333332
IGF2BP1	-4.7597
FCHSD1	0.198
CAMK2N2	0.713666666666667
ELAVL3	0.5446
NBPF15	0.663333333333333
UBE2J2	-0.16325
GNL2	-1.08175
PRR3	-0.7063
NLF2	0.4635
OR4F6	0.643
KLHL24	1.55783333333333
CCDC88A	-2.3438
SGPP1	-1.45566666666667
C10orf11	-0.481166666666667
SLC35B4	-1.69866666666667
UGT3A2	-2.1725
ARNT2	2.8642
CBR1	-0.876875
ITPR3	-0.945666666666666
TRAPPC6B	-0.6877
AMZ1	1.988
ARP11	0.8925
WDSUB1	0.831
APBA1	0.163833333333333
RAB2A	0.4589
C6orf162	-0.126
HPSE2	0.37825
PLCE1	-1.5935
INSL3	-0.42175
DLG1	0.4774
PTPLA	-4.24375
PIGX	0.080875
TFIP11	0.7475
FIBIN	3.467
POLR2G	-0.537
GRAP2	-2.2259
DNAJB8	-0.27675
CNBP	0.0286666666666667
WASF1	-2.7665
INPP5E	-0.2539
HSPB1	-0.361125
TMEM167	-0.3495
CUBN	-0.22775
IGF1	3.9401875
ITPK1	0.1339
NAALAD2	-1.11275
G3BP1	-0.2875
NT5DC1	0.7105
CYP39A1	-1.085
TMEM139	1.75583333333333
POLK	-0.3007
GLULD1	-2.12475
RBM15	-0.621166666666667
AMZ2	0.372
GDF15	-2.90433333333333
MESDC2	-0.27925
INCA	-0.376833333333333
ACY1L2	-1.945
GZMM	-1.98783333333333
PAIP1	0.3985
CACNA2D1	0.26425
STK32C	0.361666666666667
SH3BP4	1.28333333333333
DEC1	-0.2745
PADI1	0.156
UBB	0.232
PON3	-0.978
PROP1	0.3215
ANKRD13B	-0.7655
ADCK1	-0.2895
TCF25	-0.511666666666667
SLC38A5	-2.5185
CXorf26	-0.300833333333333
C19orf39	0.2605
PPP1R13B	0.29
ARL2	-0.709
TCL6	-0.0815
TOP3A	-0.409
SLC16A14	-0.35175
FXYD6	1.33383333333333
HIST1H4E	-0.69775
BBC3	0.765526315789474
UNC5A	-0.018
FAM86C	-0.5478
PI4KB	1.15825
B3GAT1	-4.7815
SUSD2	1.12183333333333
OAZ2	0.463333333333333
NOC4L	-0.67475
C10orf12	-0.40675
FADS1	-3.06316666666667
LOC144097	-0.64575
DKK2	2.5105
KIAA1949	-0.5595
RHOT1	0.2528
OXT	1.62983333333333
GPR153	0.62
ARL4A	-1.82966666666667
SAAL1	-1.88
CCDC64	-0.559
USE1	-0.131166666666667
HNMT	1.64333333333333
PCGF3	1.0343125
CYP2C19	0.1135
C20orf4	0.036
CCDC11	2.02
ACSBG2	-0.229
RWDD2A	-0.12275
PALLD	2.939375
CPLX4	0.396
LOC492311	1.74725
KPNA2	-1.32616666666667
MACROD1	-1.1285
TMCO3	0.531833333333333
C15orf52	-1.77133333333333
BIRC5	-2.18873333333333
