Hybridization REF	TCGA-BH-A0DE-01A-11R-A115-07
MUSK	-0.0181666666666667
ZNF434	0.401333333333333
SMARCD1	-0.739666666666667
ZFP106	0.0095
ZNF347	-0.1791
GTF2E1	0.36375
RY1	0.0168333333333333
ATAD2B	0.6755
ARHGAP17	0.016
KCNIP3	-1.4155
SFPQ	0.17225
GFRA4	0.272333333333333
AKR1B10	-3.565625
TIGD6	1.01716666666667
RGS16	3.18225
URB1	-1.03933333333333
OR4C46	0.1705
TOP3B	-0.86375
NFATC4	0.923
CA14	-4.459
BMPR1A	0.768166666666667
SNRP70	-0.19675
PRL	2.24754545454545
C6orf130	-1.03975
STAG2	0.11825
CD55	-0.512714285714286
RPS23	0.700666666666667
SSX2	-1.514
FDPSL2A	-0.64125
FBXO27	-0.40625
SYNGR3	0.228333333333333
TMSL3	1.44875
EML1	-1.276
NUP93	-1.11816666666667
SMAD3	0.5271
KIAA1189	2.01283333333333
HNRPUL2	-0.110833333333333
TBC1D12	0.989
C16orf24	1.08125
MRVI1	1.983
ZNF581	-0.592666666666667
ELOVL3	0.8475
OR51Q1	-0.07525
CACNB3	1.27616666666667
GALNT13	-0.451428571428571
C10orf84	0.9938125
NEDD4	-0.1082
SPO11	0.407
OR5AU1	-0.326
NEK4	0.378642857142857
PRKAR2A	-0.725833333333333
IHPK1	-0.191333333333333
ATP6V0B	0.459
CACNA1E	0.592
CEACAM8	1.66525
PEX14	0.139
FLJ12993	-1.3885
ZBTB38	0.0280833333333333
PCTK2	1.33283333333333
LRRC16	0.5631
FBLIM1	0.566416666666667
FYCO1	1.74625
RP5-1022P6.2	0.565
CMTM1	0.200166666666667
PLTP	0.1115
RAPH1	1.290375
DOCK8	0.862125
EZH2	-1.58486666666667
SLC25A1	-0.4085
PLEKHB1	-0.36
GRB7	1.4602
ZFP37	-0.67775
MRPL33	0.05225
PELO	-0.4475
ARMC1	-0.637818181818182
C9orf27	0.3295
FLJ25778	-0.1645
C9orf37	-1.16866666666667
TMEM66	1.39575
SPRN	0.077375
HBEGF	1.266375
PI4KA	-0.344
LEPRE1	-0.63725
POU2AF1	-2.889
MRPL12	-0.853166666666667
REP15	0.4675
ZC3H3	0.23375
RASAL1	-1.264
DDAH1	1.151625
ACBD5	0.353
TMC2	0.279
CCDC137	-1.12875
SAMD13	0.388333333333333
UGT2B15	1.73783333333333
TIPARP	0.155
DNASE1L3	3.98925
TRIM72	0.873
DBX2	0.3315
IPO8	0.11725
C21orf88	-0.966
MAP3K14	1.218
LOC51233	0.663
GGTLA4	-0.699
PDE6D	0.06825
ZNF117	0.481
CLK2	-0.956625
NKRF	-0.6215
TNFSF15	0.0541
DUSP2	0.996125
SECISBP2	-0.0495
GABRR2	-1.048
PPAP2C	1.645
LOC51145	-0.0375
PAG1	0.445375
PIK3C3	-0.1295
GNG10	0.748
APOL4	1.38333333333333
ANKRD28	-0.536
STMN3	0.7673
RAB14	0.8984
CDK2AP2	-0.46925
HDDC3	-0.121875
COMMD7	-0.0285
CXXC1	-0.4165
HMCN1	-0.338
CD40	1.3
DYNC1LI2	0.0501875
GDI1	0.872
LOC646938	-0.409
VSNL1	-0.329
PIH1D1	-0.277833333333333
RAET1G	-1.1705
KRTAP5-9	-0.262
EFTUD2	-0.594
ZNF311	-0.7225
ATP6V1G3	0.37125
OR2W3	-0.7925
SCN4A	0.896
MED10	-0.659
FAM135A	-0.3793
ARHGAP4	-0.47825
EHMT2	-1.22825
UFD1L	-0.285
ERMP1	1.0755
MAG1	-0.3405
THAP8	-0.261
HACE1	-1.125
FAM82C	0.299166666666667
C3orf20	-0.182
UNC84A	-0.422166666666667
SCD5	-0.147428571428571
LASS6	2.2895
LSG1	0.0375
MAL	-4.705
GPR22	0.3525
WDR5B	0.541
ACTRT1	-0.261
C17orf60	0.462666666666667
GRIN2C	1.8426
ARMC8	-0.171416666666667
SLC47A1	-2.6
DMPK	0.85175
DHRS13	0.417
SMC1A	-0.853666666666667
KRTAP17-1	-0.350666666666667
SMYD5	-0.038
TUSC2	0.86975
CRHR2	0.49
KIR3DL2	-0.24
CCDC104	0.68525
ATP2C1	0.82825
CROT	1.452
PABPC3	-1.15533333333333
EGR1	2.40633333333333
THSD1	1.8845
KHK	-1.03025
SLC12A2	2.062
CD58	-0.72775
STOX2	-0.735
CCDC76	-0.6264
CCDC48	5.74875
DNAH1	-0.0936666666666667
ZIC4	-0.05275
OR1G1	-0.0405
PSMC6	-0.817666666666667
PROKR1	0.4265
ABCB1	0.1595
TRAT1	-0.8055
LLGL1	0.0835
MTF1	0.66775
USP54	1.00375
PAGE2B	-1.53
ITGB7	-3.85675
CCDC81	-1.208
LOC149837	0.6985
SCUBE1	-0.2085
ZSCAN10	0.96
HUWE1	-0.08
CDH17	-0.029
CD180	1.3155
IL17A	0.042
TMPO	-1.6065
KIAA1524	-1.41316666666667
HDGFRP3	0.6515
OXCT1	-1.45654545454545
RRAS2	-1.59666666666667
LTBP2	3.253875
SV2B	3.22833333333333
CYP2A6	1.35575
PKD1L2	-1.25616666666667
PPM1M	1.25175
FLJ22662	0.866333333333333
ZNF502	1.3335
GP6	-1.029
CRYBA2	1.58175
LEF1	-0.2925
CTPS	-2.57914285714286
EYA1	-0.0123333333333333
EPS8L1	1.74875
MAPK14	-1.305
SERPINB2	-4.900875
GTF2F2	-0.144166666666667
ZNHIT4	0.135
PLA1A	1.882
C20orf114	1.44475
HPR	-1.402
C18orf2	-4.18816666666667
SATB2	-1.7145
KCNJ9	0.388857142857143
MGC157906	-0.041
MOCS3	0.1565
C17orf71	0.248666666666667
PPHLN1	0.2099
HIST1H2BN	-0.2805
RAPGEF1	-0.07925
MAP3K8	0.32325
DLG4	0.586
STC1	0.6375
CDGAP	2.45175
DDX26B	-1.05875
LOC150223	-1.703
CPSF3	-1.04033333333333
TMEM14A	0.43675
MYH3	-1.14775
GPKOW	0.0105
SULT1A1	1.149
SPON1	3.6882
YY1AP1	0.171333333333333
RAB23	0.0555
PLA2G4A	-2.29125
MAPRE3	0.6005
ZNF516	1.28835714285714
GGPS1	0.2825
EXOC3L2	-0.054
C19orf42	0.6555
MAP2K2	-0.508833333333333
HIST1H2BB	0.46775
RNF19B	1.61816666666667
C6orf128	0.1425
TLR8	2.32975
PCDHA9	-0.571
CARS2	0.415625
CLUL1	2.21233333333333
RHAG	-4.74366666666667
UNK	0.536
EXOC8	0.3791
C9orf95	1.11625
C14orf143	-0.534166666666667
MAML3	0.337375
LDHA	-1.58825
MRPL20	-0.141625
KLHDC6	0.408666666666667
ATP5S	-0.107333333333333
C8orf55	0.44175
PHF19	-1.986125
KRTAP13-4	0.2985
TTC5	0.24
XKR5	-0.693
SILV	-4.5605
TEX28	-0.0185
TCTN1	1.26975
CX40.1	0.34225
PPP2R5C	-0.977625
C12orf30	-1.3132
CAPG	1.8215
MPZL1	0.45455
ARSB	-0.935333333333333
TDH	-2.85133333333333
WASF4	0.82925
TSSK3	-0.628166666666667
7A5	0.6765
CRISPLD1	1.064125
MAD1L1	-0.7275
SPIN4	-1.38316666666667
AMPD1	-0.548
DPYSL5	-0.347
INPP1	1.0825
ANKRD11	-1.00477777777778
NPAS4	-0.014
GCET2	0.1205
RNASE9	-0.294
GUCY2D	0.157666666666667
CCDC98	0.191
FGF4	-0.3185
CPM	0.131833333333333
SLC26A4	-1.54916666666667
PLD5	-0.58975
FAM59A	-0.2188
FBXO5	-2.96411111111111
SIPA1L1	-0.151
DPYS	1.3395
ATG4D	0.2695
TGM3	0.224
MTCH1	-0.285125
HK1	0.370785714285714
CDC26	-0.015625
GALNT12	-2.21616666666667
LOC339229	0.2395
MRPL35	-0.383625
ORC4L	-0.10575
TNKS	-0.0452857142857143
C2orf24	0.644666666666667
ZNF553	0.7785
GGTLA1	3.2973
ZNF497	-0.2665
CDY1B	0.337
SLC30A4	0.58025
TUB	-1.1785
ARHGEF18	0.5445
ARRB1	0.564
KCNK1	-1.5525
EREG	-2.7976
SCAMP5	1.1985
RUNDC3B	2.1725
ADAMTS20	-0.434
IL17RB	-2.213375
FLJ20323	-0.969
MCAM	1.012625
POLR3E	-1.42316666666667
AQR	0.201333333333333
IPMK	0.438
CDCA7	-4.5235
CAMP	4.07375
GRHL3	-0.7155
ADAMTSL2	1.29
CLMN	1.81383333333333
SSTR3	0.338
MAGEA5	-2.1095
OVOL2	4.13875
JMJD1B	0.57975
RBL2	0.0142
PYGO2	0.7695
PPP1R10	0.656833333333333
CSE1L	-2.15333333333333
LCA5	0.92275
RDH16	0.4215
ASRGL1	-1.901
TOM1	0.776166666666667
PTX3	-3.175
TTC15	0.62575
SCGB3A1	1.07133333333333
MRPL50	-1.083
RCAN3	0.60625
SLC26A11	1.83725
STYX	-0.794833333333333
CINP	-0.4195
MARCH7	-0.00175
PFKM	-0.159333333333333
SGMS1	1.09333333333333
RIOK3	-0.4408
C1orf110	-0.078
CES7	-0.286875
LOC440248	-1.45975
PPP1R12C	0.033
C10orf27	0.748
ATG9A	-0.19025
MRPS26	0.438125
TMEM40	0.88225
ELP3	-0.1363
ZNF787	0.4846
HIAT1	0.356
C8orf34	1.28116666666667
MGC4655	-0.1471
PELI1	0.586166666666667
PPT1	0.1167
SLC35C2	-0.350666666666667
C6orf125	-0.41625
MUC4	-0.417833333333333
RFC4	-2.69814285714286
GNB2	0.402833333333333
NUP50	-0.2315
SULT4A1	-1.5966
C7	4.462875
CCDC130	0.176666666666667
ARRDC4	0.76375
RQCD1	-0.783
GLYCTK	-0.92825
AYTL2	-1.13481818181818
MTUS1	1.0032
LEMD3	0.024
PLEKHF2	0.332
HOXA7	0.538
GTF3C2	-1.4705
DYNLRB2	3.6165
CNOT10	-0.6965
MR1	0.4555
FFAR1	-0.20025
PRIC285	0.11375
SLITRK6	5.7275
LIX1	-2.789
UBE1L2	-0.0775833333333333
F8	1.466
ACHE	-0.361666666666667
KPNA5	0.298
TNFRSF12A	0.0555
EGR3	1.817
SERPIND1	-3.84133333333333
OASL	2.42025
IFRD1	-1.972
WDFY1	-0.158833333333333
ZNF267	0.530875
ACCN5	0.1545
ZBTB6	0.2045
PPP1R3A	-0.2425
PRRT3	1.953
FBXL19	-0.5255
TXNIP	0.948714285714286
ACTN2	-0.73425
ATG9B	-0.73825
C9orf117	0.97725
IL27	-1.4
RPL36AL	0.282
KLK15	-0.08375
CHAD	1.085
RAP2B	0.2796
HEBP2	1.10775
ZNF342	0.3395
CAMK2G	0.0391666666666667
TLR3	2.15975
FGF14	1.4745
HMGB2	-1.678625
TRPM5	-0.260333333333333
OR5M11	0.2205
KIF3B	0.713105263157895
PRICKLE2	0.99025
MTMR9	0.563875
C3orf27	0.20125
GLRA3	0.0405
NSDHL	-0.3935
TMEM32	-0.5195
POLR2D	-1.33808333333333
MYADML	0.5665
C9orf114	-0.658
MRGPRX1	0.804
TOPORS	0.33025
CLDN19	-0.138
C1QL4	-0.118
RNF165	0.6705
DHRS9	0.671
DNAH2	-0.505
FXR1	-0.785833333333333
ZMYM3	-0.4815
CASP3	-0.376666666666667
FAM120C	-0.50875
SCLY	-1.42625
CA7	-0.493
ENTPD5	0.169166666666667
ZNF461	0.262125
PDIA5	-0.7175
C1orf19	-0.546666666666667
TMEM67	-0.698
KCTD20	-1.05125
WDR47	0.8735
FLJ38723	3.6115
KLRF1	1.74966666666667
TAS2R16	0.2835
CLDN12	1.18725
PRKCE	-0.045
UBXD4	-1.407
ITGAM	2.80033333333333
GLT8D3	-0.11125
WDR31	0.5362
RGS2	2.34375
OR51L1	-0.0695
MST1R	1.63925
KIAA1737	0.649
OR4A5	2.494
GLIS1	-1.40483333333333
PTMA	0.162428571428571
NAPA	0.72225
PRDM11	-0.055
LIPF	-0.00499999999999999
DIRAS3	1.561
ASGR2	-3.912875
C1QTNF4	1.4255
PIK3R4	0.166
ARMC3	-0.685333333333333
NDUFV3	-0.627916666666667
BTBD3	-0.294833333333333
PPP1R2	0.521416666666667
UBE2NL	0.0085
FOSL2	0.834857142857143
FAM119A	-1.12333333333333
TUBA4A	-0.364
KRTAP12-1	-0.04275
SFRS2	-0.82675
RHPN1	-0.0771
EEF2	-0.330666666666667
ZDHHC11	-2.2975
EPHA3	-0.5984
RBM12	0.06925
H2AFJ	1.10166666666667
EDIL3	3.6435
KIF26A	-0.7305
SERGEF	0.80225
B3GALT4	2.29725
LOC90925	-0.186
OSCAR	0.46175
NPFF	0.257
DEDD	0.380875
TMEM155	-0.591875
PTPN1	-0.1955
SCYL2	-0.205833333333333
SKAP1	3.99125
LEAP2	-2.8024
GADD45G	2.845
IFITM3	1.068625
PILRB	-0.759333333333333
SLU7	0.273
DSC3	3.036
DNMT3L	-1.95975
PAPD5	0.09425
B3GNT3	-0.9225
LHCGR	0.2545
MSL-1	0.673
UBE2S	-1.592
SAP130	-0.66575
ANAPC11	0.90725
MAGED4B	-1.4455
ATP6V1B2	0.8055
C14orf179	0.738375
CAPZA1	-0.089375
CDYL2	0.199833333333333
GLRX3	-1.0395
LOC136288	-0.933
MOBKL1A	-0.06025
HTR2B	3.7025
CRYGD	-0.173666666666667
NUS1	-1.038
PGRMC1	-0.3495
MYOM2	0.89325
FLJ39653	-1.0805
CHM	0.1636
OR5M8	-0.098
ZNF619	0.052
FAM105A	1.03625
CCNL1	-1.03325
NAP1L3	0.89625
C10orf57	1.16733333333333
B3GALNT1	0.5005
CSN1S2A	0.832
TCP10L	-0.05625
GDAP2	0.117375
DMKN	-0.765666666666667
COX6B1	0.3415
DNASE2	1.1135
MSH5	-2.25675
LGMN	-0.222875
USP31	0.1564
OR13C8	0.879
SDCBP	-0.2096
NUDT11	-2.30366666666667
PYGL	-0.112166666666667
SNPH	-0.6835
B3GNT4	-0.342
MIZF	-0.8273
NUBPL	0.3155
NOD1	0.6005
CDH22	2.162625
NUBP1	0.230166666666667
DSCAM	-3.987
DGKI	2.1185
FAM136A	-1.20425
AKAP1	0.695166666666667
SLC16A6	0.0765
RIN3	0.62075
PSG2	-0.12325
DIP2B	0.435416666666667
PSORS1C1	-0.234
KIAA0495	-1.629
FLJ90709	-0.388166666666667
LPA	-0.104833333333333
PIGA	-0.145
LY75	2.074
UTS2	-6.12683333333333
RREB1	-0.05
GALNACT-2	0.9235
MGC3196	-1.19075
FLJ31568	2.1995
LPHN1	0.372875
SP1	1.310875
TOX4	0.680666666666667
HSPA9	-0.1691
APOBEC1	0.34
SLC35E4	-0.99525
LSM5	-1.38025
SURF1	0.17
ZBTB1	0.531833333333333
GTF2F1	0.063625
RPS15A	-0.300714285714286
DUSP21	-0.3425
GINS4	-3.349
MYO15A	0.143666666666667
GIMAP7	4.48325
MGC13379	0.42625
ATP6V1E2	-1.7315
UTP3	0.372
HNRPA3	-0.5211875
MT4	-0.1835
C14orf155	0.3
U1SNRNPBP	0.848
CKLF	-0.515666666666667
PLEKHN1	-0.449666666666667
MBNL1	0.33425
NUP160	-1.77025
ACSM2A	-1.10125
LOC129881	0.765
KIAA1529	-1.27675
FLJ22639	-1.2905
HAND1	-1.1975
GSX1	0.4655
FGA	-4.24542857142857
SERPINB1	0.8155
ZNF642	0.4765
IGFBP1	-8.424
SLC1A1	2.708625
DHX57	-0.611
ZNF766	-0.5815
PTPN21	-0.4788
GDPD3	0.602833333333333
PNPLA5	0.0845
TBR1	-0.0711666666666667
FAM116A	0.0845
IQGAP1	0.71875
FOS	2.387375
ZNF226	0.406125
FIGNL1	-1.00883333333333
C14orf1	-0.0773333333333334
ZMYND17	-0.417
PUS7	-1.02633333333333
TUBB6	-0.07675
KCNQ2	-1.805
MARCH6	-0.00716666666666668
CCDC33	-0.0415
PRODH	-0.06775
RBM11	2.048
EPHA6	0.113666666666667
SLC43A1	-1.1115
LOC196541	-0.000875000000000015
NTN1	0.0705
ING4	0.2855
PCDHB10	0.8595
DPH2	-1.31416666666667
SPACA4	0.65525
FBXL21	-4.2265
DIAPH1	-0.0168333333333333
ZNF71	0.7905
CEP76	-0.5605
CORO1A	-0.237
RRM2	-3.75825
EDG4	0.63075
OS9	0.6895
SLC4A1AP	0.03125
COG5	-0.494
COPS8	-0.36125
NGLY1	-0.56675
NCBP2	-0.206
C17orf42	0.0491666666666667
GPSM3	0.651
SIL1	1.16866666666667
ASB6	-0.6145
SMAD5OS	0.327
UNC93A	-3.62575
A1BG	0.250333333333333
C21orf62	1.002
FMO5	-0.9395
ATRIP	0.324
CEBPG	0.05
C7orf38	-0.207333333333333
TNFRSF1B	1.39266666666667
CLEC1A	2.24716666666667
IQSEC1	0.506125
PATZ1	1.2388
RBM22	1.3705
BAG2	-2.17016666666667
PAQR5	-1.14166666666667
C9orf127	1.8276
THNSL1	-0.4225
SHROOM3	1.7573
JAM2	2.02275
SNRPN	-1.34325
ALX4	0.3275
CACNA1S	-0.4865
FAM130A1	0.97425
CORIN	1.623
CD300LB	0.64
PLEKHG6	1.411
LRRC40	-1.05425
PCLKC	-1.2205
PCDHB16	1.43333333333333
WNT2B	2.32183333333333
ASNS	-2.73677777777778
MRPL49	-0.761
FLJ46111	-0.925
ISG20	0.070875
SMU1	0.505666666666667
CASZ1	-0.1155
POLR1D	-0.184333333333333
GIN1	-0.58475
SNAG1	0.545833333333333
ANKRD29	1.34125
CDKN2AIP	-0.0125
KRR1	0.33375
CXCL1	-3.0045
EPM2A	-0.4922
PC	0.306666666666667
DEFB127	1.0925
PDZRN4	1.734
FAH	0.71575
OR51E1	2.612
CDC2L6	-0.826666666666667
DNTTIP1	-0.42425
PAX8	0.472
TMEM116	-0.362
C1orf150	0.439
PRO2012	-0.517333333333333
MRPL40	-0.184
BEX1	-3.7876
SLC2A4	1.2315
PKMYT1	-1.4015
FEZF2	-0.3494
SLC26A9	-1.02925
MAP2	0.466181818181818
LYL1	-0.58225
SLC25A19	-0.463833333333333
NOS3	1.6535
ZNF34	0.823333333333333
TMPRSS11F	-0.65575
FAM43A	0.8225
FCRL4	0.928666666666667
KLF14	0.24375
FLRT2	0.552
WRN	-1.39325
SDF2	1.4148
KRT8P12	-0.42925
C6orf195	0.469
C9orf125	-0.278166666666667
DZIP3	0.40925
RIT1	-0.2285
SCML1	-2.24133333333333
RHBDF2	0.6245
OR2G3	0.6625
REXO1L1	-0.1815
MAP3K7IP3	0.246
C3orf57	-6.11975
FBXW11	-0.820333333333333
ETAA1	-0.05975
C14orf131	-0.9242
AKT1S1	-0.13875
SLC12A5	1.242625
C9orf164	1.811
NRIP3	2.031125
NOS1AP	0.997
TMEM121	1.4
SAP30BP	0.3792
DGCR6	1.1745
WDR76	-2.4755
FAM82B	-0.8625
LOC606495	-0.4735
MAP9	2.14941666666667
BCDIN3D	0.93
CXorf36	4.002
DSCR3	-0.9242
ZFAND3	-0.142875
C7orf43	0.1215
SPSB3	0.6883
C19orf19	0.1565
FAM133A	-1.297875
C12orf25	0.32725
SLC39A3	-0.06625
DISP2	3.6805
PI4KAP2	-1.664
MKRN3	0.0401666666666667
ADAMTS13	-0.011875
CBLN3	0.2212
TTYH1	0.0721666666666667
C3orf18	-0.15225
FLJ13236	-1.8065
ZMYND12	1.2675
C18orf25	0.120375
GLB1L3	-0.3535
ATP13A5	0.366
RANBP10	-0.48925
CD96	-0.7247
DENND1C	0.40425
RBMS3	1.5182
SLC41A3	0.0633333333333333
DGCR6L	1.06825
TMEM128	0.870333333333333
CSNK1G3	-0.00514285714285714
MOBKL2C	1.4975
TSPAN6	-1.3715
MATN2	-0.0943
MSL2L1	-0.312833333333333
ST6GALNAC2	2.04616666666667
FGFBP2	1.13675
FGL1	-5.01933333333333
MPP3	1.72316666666667
ARHGEF6	1.61233333333333
TGFBR2	1.394125
ACMSD	-0.03775
IL33	4.9835
C9orf5	0.0913333333333333
DEAF1	-0.2596
AMN	-0.058
DEFA6	0.20375
RNF212	-1.125
METT5D1	0.126833333333333
CIB1	0.7963
TSSK1B	0.39175
KIAA1727	3.28125
ZNF680	0.179
LOC399900	-1.251
LOC152217	-0.236333333333333
CTNNAL1	-2.455
CIT	-2.13466666666667
TLE6	-0.27325
ZNF607	-0.3225
HERC4	-0.818833333333333
DRAP1	-0.4865
PEMT	0.68475
C10orf111	-1.084
ZNF575	1.061625
KCTD7	-0.1815
MYO1F	1.07275
LOC285382	0.322
RAB11A	0.835
PLCD3	-0.377
C15orf28	-0.46
PTBP2	-0.186375
CTB-1048E9.5	-0.272
C19orf60	0.8015
C7orf25	0.201333333333333
SETD7	0.77875
HOXB9	-4.206
VANGL1	-0.0468125
CHAF1B	-2.89625
NDUFA3	0.6025
KIAA1328	0.2235
SHARPIN	0.105375
TTC23	0.16175
UGP2	0.305583333333333
ANKIB1	-0.2732
CIRBP	1.51485714285714
SEC14L4	-3.12066666666667
OVCH1	-0.0481666666666667
VPS52	-0.83325
FAT	-0.348875
M6PRBP1	-0.09725
GPRIN3	1.1135
PPM1F	0.229833333333333
TSR1	-1.33525
CCDC85A	2.18225
PCSK5	2.2385
ZFHX3	0.6075
HEMK1	-0.4448
PGBD2	0.408
RSRC2	-0.125666666666667
AURKC	-1.27333333333333
SCRIB	-0.00637500000000001
ORM2	-4.5985
FAM115A	0.472
FZD6	0.961875
UNC119	0.3285
GPX3	0.8219
NOV	1.3385
CABC1	-0.089875
CDC42SE2	0.10925
EIF2S2	-1.2575
RNF130	0.78475
CKAP5	-1.28133333333333
RP11-413M3.2	0.260875
C10orf18	0.5333
TMEM93	-0.4215
DYX1C1	2.17375
KCNMB2	-1.86825
ANK3	1.45108333333333
KRT5	1.1031
CDH12	-1.657375
QRSL1	-0.63325
JUB	-2.18325
SHC4	-0.3225
CCL15	2.54883333333333
CCDC22	0.1625
SNX24	0.2235
RARS	-0.6425
MORC2	0.543375
FAM48A	-0.55875
MT1H	-0.751
PPP1R14C	-0.345833333333333
FOXD1	-2.49842857142857
C1orf213	-1.56025
AMT	-1.072
DSN1	-1.98075
PTPLAD2	3.0445
DIS3L	-0.3205
RASL11A	0.901
GPRC5B	0.237625
FRMD7	-0.762
STRN4	0.37375
KITLG	1.65640909090909
HDGF	-0.9595
OR1S1	0.638
SETX	-0.0732
DDR2	1.062
KCTD12	2.6595
LYZL2	-0.8575
WDR52	0.2135
TMEM2	1.337
ZNF579	0.7745
LOC200810	0.237
TNFSF9	-1.545125
PPFIA4	-3.86575
CNIH3	0.952333333333333
MAP4K4	-0.993142857142857
ROD1	0.271214285714286
ALS2CR12	0.413666666666667
DOCK3	-1.61816666666667
PAQR9	-4.85225
ASB17	0.942666666666667
STX16	-0.698625
FEZ2	0.126333333333333
DLAT	-0.8865
KIF21B	-1.09416666666667
CDC5L	-0.60925
TMEM119	1.31433333333333
CRIP3	-1.434
TPSD1	0.1035
TEPP	0.21925
GNGT2	1.8785
C21orf121	-0.2425
WNK1	0.2225
FLJ10490	0.6813
OR51B5	-2.076
LOC203547	-0.699
HAS1	1.179
PPA1	-0.641333333333333
ST7	0.350625
C11orf46	0.8443
POPDC3	-3.61216666666667
ACOX2	1.67683333333333
ATCAY	-0.69825
TM4SF19	-0.109
MFSD9	-0.454833333333333
PDHB	-0.129
ERN1	0.19025
LCE3C	0.259
GPR111	-0.721
NOTCH3	1.93666666666667
ADAMTS5	3.32375
B3GALT1	-0.565
UGCGL1	-0.655833333333333
FAM58A	0.391666666666667
FBXO32	2.137
CLPP	0.2825
NXPH1	-1.3865
MTMR3	1.27466666666667
ATP1B3	-0.4085
TMEM16A	4.244375
HIST1H3F	0.283833333333333
TRIM25	-0.445666666666667
SDCBP2	1.5965
CRKL	-0.545375
HOXB2	2.724
ANP32B	-0.82375
GATM	2.5765
AP4E1	-0.2205
EDG5	0.221
CDKN3	-2.82083333333333
CDH4	-2.71525
PGD	-1.36716666666667
RND1	2.0835
GAD1	-1.4182
MPG	0.39525
LOC440350	-0.297
ZNF133	0.06025
SERPINB12	-0.0915
AMELY	0.727
DHX36	-0.99625
TNFAIP8L2	3.57633333333333
PHTF2	-0.0107222222222222
CCDC112	-0.165833333333333
IQCC	-1.0175
HEYL	3.4185
FTSJ2	-0.3985
APPL1	0.337125
RAB43	0.275642857142857
OR10G2	0.0385
WAC	0.430833333333333
ADCY9	0.6015
RUNDC2B	0.091
PYCRL	0.1575
AGPAT7	0.793166666666667
SLC22A9	-1.21366666666667
CDKAL1	-0.5625
PDYN	-0.370166666666667
C20orf74	-0.0545
MTMR11	0.84825
VAV3	2.55458333333333
DAPL1	0.15575
STXBP3	0.4975
EIF3G	-0.258
ARHGAP22	1.10175
NPFFR1	0.413
NPC1	0.147666666666667
ALDH9A1	0.428166666666667
ZNF600	0.39875
ZNF678	0.417666666666667
RASSF1	-0.209583333333333
ADD2	-2.3555
PITPNB	0.00975
PKD2L2	0.036
LRP11	-0.33925
CDKL1	0.15425
SMEK2	0.05175
PRODH2	-3.2025
C11orf54	-0.557
SFRS11	-0.738
IL7	0.273166666666667
ALS2CR16	1.11975
BTG3	-1.3525
PAK2	-0.4825
RP11-679B17.1	0.102
GATA4	-2.17066666666667
ATP2B1	-0.044
LOC130940	1.933
C1orf172	2.04983333333333
ATF7IP2	-1.879
SLC25A43	0.159333333333333
CENTG3	0.52575
IGF2BP1	-4.0184
FCHSD1	0.35
CAMK2N2	1.35866666666667
ELAVL3	-0.285333333333333
NBPF15	-0.807666666666667
UBE2J2	-0.3645
GNL2	-0.91725
PRR3	-0.3835
NLF2	0.85625
OR4F6	-0.764
KLHL24	0.407
CCDC88A	-1.5672
SGPP1	-0.753
C10orf11	0.645166666666667
SLC35B4	-1.3305
UGT3A2	-1.2505
ARNT2	2.5018
CBR1	-1.367875
ITPR3	-0.5015
TRAPPC6B	-0.7368
AMZ1	-1.388
ARP11	-0.019
WDSUB1	-0.3355
APBA1	0.302166666666667
RAB2A	0.597
C6orf162	-0.2995
HPSE2	0.6785
PLCE1	-0.628
INSL3	0.99875
DLG1	-0.5576
PTPLA	-2.99875
PIGX	0.041375
TFIP11	0.514
FIBIN	3.128
POLR2G	-1.1495
GRAP2	-2.0641
DNAJB8	-0.34675
CNBP	0.559
WASF1	-1.651
INPP5E	-0.8433
HSPB1	1.36675
TMEM167	-0.3602
CUBN	0.43875
IGF1	3.8114375
ITPK1	0.1348
NAALAD2	-1.26175
G3BP1	0.1783
NT5DC1	-0.205625
CYP39A1	-0.3205
TMEM139	0.468583333333333
POLK	-0.2978
GLULD1	-1.4195
RBM15	-0.642333333333333
AMZ2	0.6035
GDF15	-1.50816666666667
MESDC2	0.101
INCA	0.788666666666667
ACY1L2	-0.9445
GZMM	-0.0468333333333333
PAIP1	0.20225
CACNA2D1	0.3765
STK32C	-1.2535
SH3BP4	-0.840333333333333
DEC1	0.481
PADI1	-0.315
UBB	-0.0893
PON3	-2.31883333333333
PROP1	0.6515
ANKRD13B	1.0625
ADCK1	-0.466
TCF25	0.0435833333333333
SLC38A5	-2.64175
CXorf26	0.1255
C19orf39	0.271
PPP1R13B	-0.103
ARL2	-0.6905
TCL6	0.142583333333333
TOP3A	-1.0705
SLC16A14	0.1235
FXYD6	2.25783333333333
HIST1H4E	0.02775
BBC3	0.781473684210526
UNC5A	0.460833333333333
FAM86C	-0.4177
PI4KB	0.1745
B3GAT1	-3.16775
SUSD2	1.46466666666667
OAZ2	0.231
NOC4L	-0.275
C10orf12	-0.79775
FADS1	-1.82316666666667
LOC144097	-0.6615
DKK2	1.64666666666667
KIAA1949	0.487
RHOT1	0.5652
OXT	1.40566666666667
GPR153	1.06425
ARL4A	-0.068
SAAL1	-1.21075
CCDC64	1.0515
USE1	-0.2915
HNMT	0.507166666666667
PCGF3	0.275125
CYP2C19	0.11225
C20orf4	0.197
CCDC11	1.886
ACSBG2	-0.06425
RWDD2A	-0.01575
PALLD	2.4065
CPLX4	0.14
LOC492311	1.01425
KPNA2	-1.749
MACROD1	-0.1463
TMCO3	0.6055
