Hybridization REF	TCGA-E2-A154-01A-11R-A115-07
ATAD2B	-0.425625
ARHGAP17	-0.0104
KCNIP3	-1.30375
SFPQ	0.052875
GFRA4	-0.0255
AKR1B10	-2.809
TIGD6	1.4195
RGS16	2.1525
URB1	0.058
OR4C46	-0.232
TOP3B	-0.63425
NFATC4	0.992
CA14	-2.067
BMPR1A	0.763333333333333
SNRP70	-0.382375
PRL	-0.181416666666667
C6orf130	-0.29025
STAG2	-0.07075
CD55	-0.907142857142857
RPS23	1.61166666666667
SSX2	-1.578
FDPSL2A	-0.9715
FBXO27	0.836375
SYNGR3	-1.36816666666667
TMSL3	0.1475
EML1	-1.061
NUP93	-1.32891666666667
SMAD3	-0.9906
KIAA1189	2.62366666666667
HNRPUL2	0.189666666666667
TBC1D12	1.01316666666667
C16orf24	0.893
MRVI1	2.95283333333333
ZNF581	-0.2225
ELOVL3	0.4985
OR51Q1	0.2715
CACNB3	1.132
GALNT13	-1.47375
C10orf84	1.0421875
NEDD4	-0.861
SPO11	-0.198
OR5AU1	0.2655
NEK4	0.825357142857143
PRKAR2A	-0.155833333333333
IHPK1	-0.2935
ATP6V0B	-0.394375
CACNA1E	0.073
CEACAM8	1.04716666666667
PEX14	-0.325
FLJ12993	-1.2725
ZBTB38	0.029
PCTK2	0.372833333333333
LRRC16	0.2045
FBLIM1	0.901916666666667
FYCO1	1.22525
RP5-1022P6.2	-0.22625
CMTM1	0.012
PLTP	-0.0206666666666667
RAPH1	0.8045
DOCK8	1.628
EZH2	-1.11926666666667
SLC25A1	-0.343333333333333
PLEKHB1	0.0138
GRB7	0.6804
ZFP37	-0.1335
MRPL33	-0.04525
PELO	-0.8485
ARMC1	0.0762727272727273
C9orf27	-0.181
FLJ25778	0.367
C9orf37	-1.05966666666667
TMEM66	1.10475
SPRN	-0.04425
HBEGF	-0.321
PI4KA	-0.3145
LEPRE1	-0.6175
POU2AF1	-5.54075
MRPL12	-0.641833333333333
REP15	0.389
ZC3H3	1.0515
RASAL1	-1.92725
DDAH1	1.72225
ACBD5	0.151375
TMC2	0.033
CCDC137	-0.84575
SAMD13	-2.0355
UGT2B15	-3.77183333333333
TIPARP	0.27975
DNASE1L3	-0.9225
TRIM72	0.718833333333333
DBX2	0.23525
IPO8	-0.4135
C21orf88	-0.5772
MAP3K14	0.02125
LOC51233	-0.1475
GGTLA4	-0.758
PDE6D	-0.10425
ZNF117	1.09025
CLK2	0.2935
NKRF	-0.501
TNFSF15	1.2247
DUSP2	-0.073625
SECISBP2	0.5798
GABRR2	-0.7415
PPAP2C	1.56
LOC51145	0.209333333333333
PAG1	-0.839625
PIK3C3	-0.5325
GNG10	0.5425
APOL4	0.426666666666667
ANKRD28	0.060125
STMN3	0.3261
RAB14	0.5637
CDK2AP2	0.2875
HDDC3	-0.363875
COMMD7	0.424875
CXXC1	-0.583
HMCN1	0.130833333333333
CD40	-0.646
DYNC1LI2	0.1381875
GDI1	1.236
LOC646938	0.04075
VSNL1	-1.38133333333333
PIH1D1	-0.1235
RAET1G	-0.1565
KRTAP5-9	-0.07
EFTUD2	-0.94875
ZNF311	0.701833333333333
ATP6V1G3	-0.08925
OR2W3	0.49325
SCN4A	-0.1205
MED10	-0.936625
FAM135A	-1.596
ARHGAP4	-1.556
EHMT2	-0.3
UFD1L	-1.03575
ERMP1	1.0345
MAG1	-2.69316666666667
THAP8	-0.631833333333333
HACE1	-0.0646666666666667
FAM82C	1.113
C3orf20	-0.44
UNC84A	0.0426666666666667
SCD5	-0.718857142857143
LASS6	2.38075
LSG1	0.245333333333333
MAL	-5.95025
GPR22	-0.063
WDR5B	1.39
ACTRT1	0.4045
C17orf60	0.254333333333333
GRIN2C	0.1696
ARMC8	-0.301833333333333
SLC47A1	-2.2665
DMPK	0.3655
DHRS13	-0.236666666666667
SMC1A	-0.323
KRTAP17-1	0.396
SMYD5	0.69
TUSC2	0.6365
CRHR2	0.244
KIR3DL2	-0.309
CCDC104	0.97725
ATP2C1	0.475875
CROT	1.8015
PABPC3	0.2625
EGR1	0.344666666666667
THSD1	0.63625
KHK	-1.5145
SLC12A2	-0.1356875
CD58	-0.4405
STOX2	-1.84116666666667
CCDC76	-0.7431
CCDC48	3.67525
DNAH1	0.4515
ZIC4	0.745375
OR1G1	-0.3665
PSMC6	-0.451833333333333
PROKR1	0.2175
ABCB1	-2.069625
TRAT1	-3.174
LLGL1	-0.0935
MTF1	0.48425
USP54	0.47625
PAGE2B	-2.649
ITGB7	-4.06225
CCDC81	-0.0385
LOC149837	0.18
SCUBE1	1.5015
ZSCAN10	0.4685
HUWE1	0.360642857142857
CDH17	0.199
CD180	0.88925
IL17A	-0.0045
TMPO	-1.7555
KIAA1524	-1.4522
HDGFRP3	-0.209166666666667
OXCT1	-2.34809090909091
RRAS2	-1.51383333333333
LTBP2	1.887625
SV2B	-0.308333333333333
CYP2A6	1.232125
PKD1L2	-0.495
PPM1M	1.45375
FLJ22662	0.537333333333333
ZNF502	-0.22425
GP6	-0.3385
CRYBA2	-1.0595
LEF1	0.9509
CTPS	-2.70757142857143
EYA1	-1.9685
EPS8L1	1.43925
MAPK14	-0.631416666666667
SERPINB2	-4.0215
GTF2F2	-0.338333333333333
ZNHIT4	0.4245
PLA1A	0.760375
C20orf114	4.20025
HPR	-5.2105
C18orf2	-3.60933333333333
SATB2	-2.4855
KCNJ9	-0.228125
MGC157906	0.4115
MOCS3	0.4505
C17orf71	-0.5725
PPHLN1	0.4092
HIST1H2BN	-0.96275
RAPGEF1	-0.590875
MAP3K8	0.851
DLG4	-0.0305
STC1	0.112416666666667
CDGAP	1.539
DDX26B	-1.46375
LOC150223	-1.04825
CPSF3	-0.732333333333333
TMEM14A	0.75025
MYH3	-0.661
GPKOW	0.2055
SULT1A1	0.678833333333333
SPON1	3.8756
YY1AP1	0.702333333333333
RAB23	0.19125
PLA2G4A	-4.6555
MAPRE3	1.14725
ZNF516	-0.021
GGPS1	0.7555
EXOC3L2	-0.3045
C19orf42	0.6949
MAP2K2	-0.627833333333333
HIST1H2BB	-0.66875
RNF19B	1.1895
C6orf128	0.0438333333333333
TLR8	1.61825
PCDHA9	-1.108
CARS2	1.062125
CLUL1	3.836
RHAG	-4.6645
UNK	0.1525
EXOC8	0.742
C9orf95	0.77575
C14orf143	0.9495
MAML3	0.366125
LDHA	-1.083
MRPL20	-0.276125
KLHDC6	0.373333333333333
ATP5S	0.3225
C8orf55	0.35325
PHF19	-2.455125
KRTAP13-4	0.3085
TTC5	-0.15275
XKR5	-0.5325
SILV	-5.194
TEX28	-0.026
TCTN1	2.09975
CX40.1	0.1915
PPP2R5C	0.11575
C12orf30	-0.686833333333333
CAPG	1.92825
MPZL1	0.64105
ARSB	-1.3715
TDH	-2.43125
WASF4	0.15775
TSSK3	-0.551833333333333
7A5	1.062
CRISPLD1	0.475
MAD1L1	-1.09133333333333
SPIN4	0.124166666666667
AMPD1	-1.94675
DPYSL5	0.178
INPP1	-1.0895
ANKRD11	-0.973333333333333
NPAS4	-0.157875
GCET2	-0.5212
RNASE9	-0.607
GUCY2D	0.186666666666667
CCDC98	-0.1555
FGF4	-0.080625
CPM	-0.579
SLC26A4	-1.85283333333333
PLD5	-0.142
FAM59A	-0.1061
FBXO5	-1.72911111111111
SIPA1L1	-0.312375
DPYS	0.0366666666666667
ATG4D	-0.5105
TGM3	1.7335
MTCH1	-0.23775
HK1	0.117615384615385
CDC26	-0.208375
GALNT12	-3.27783333333333
LOC339229	-0.0125
MRPL35	-0.513625
ORC4L	0.652
TNKS	0.188785714285714
C2orf24	0.619666666666667
ZNF553	0.547833333333333
GGTLA1	2.4861
ZNF497	0.17075
CDY1B	0.4215
SLC30A4	0.23
TUB	-1.57175
ARHGEF18	-0.10975
ARRB1	0.087
KCNK1	0.31525
EREG	-3.5707
SCAMP5	-1.11625
RUNDC3B	1.38075
ADAMTS20	-0.49875
IL17RB	0.733
FLJ20323	-0.04225
MCAM	-0.170375
POLR3E	-1.0555
AQR	0.310166666666667
IPMK	0.1425
CDCA7	-1.1155
CAMP	3.237
GRHL3	-0.222
ADAMTSL2	1.213
CLMN	2.314
SSTR3	0.102
MAGEA5	-2.363
OVOL2	4.01725
JMJD1B	0.52625
RBL2	0.3078
PYGO2	0.60775
PPP1R10	-0.27
CSE1L	-0.768333333333333
LCA5	1.141
RDH16	0.16575
ASRGL1	-3.787875
TOM1	0.874833333333333
PTX3	-6.92175
TTC15	0.62175
SCGB3A1	1.678
MRPL50	-1.0965
RCAN3	1.189875
SLC26A11	0.31325
STYX	-0.00183333333333331
CINP	0.23625
MARCH7	-0.15825
PFKM	-2.05633333333333
SGMS1	0.688166666666667
RIOK3	-0.3499
C1orf110	-0.032
CES7	-0.15875
LOC440248	-1.64625
PPP1R12C	-0.49825
C10orf27	0.224
ATG9A	-1.00425
MRPS26	0.241125
TMEM40	1.77475
ELP3	0.2621
ZNF787	0.1488
HIAT1	0.02675
C8orf34	1.82766666666667
MGC4655	-0.1289
PELI1	0.241333333333333
PPT1	-0.2459
SLC35C2	-0.3265
C6orf125	-0.42025
MUC4	-1.33666666666667
RFC4	-1.54914285714286
GNB2	0.6165
NUP50	-0.387571428571429
SULT4A1	-1.2345
C7	0.39375
CCDC130	0.1895
ARRDC4	-0.02725
RQCD1	-0.35475
GLYCTK	-1.1955
AYTL2	-0.152727272727273
MTUS1	1.9283
LEMD3	0.640833333333333
PLEKHF2	1.29725
HOXA7	-0.285
GTF3C2	-0.8115
DYNLRB2	4.10575
CNOT10	-0.12925
MR1	0.424
FFAR1	0.16975
PRIC285	0.19625
SLITRK6	6.81125
LIX1	-2.1503
UBE1L2	-1.29658333333333
F8	0.23425
ACHE	0.0574999999999999
KPNA5	-0.50025
TNFRSF12A	-0.8525
EGR3	2.198
SERPIND1	-4.18616666666667
OASL	0.774
IFRD1	-2.060625
WDFY1	0.184166666666667
ZNF267	0.67375
ACCN5	0.021
ZBTB6	-0.09525
PPP1R3A	0.049
PRRT3	1.995
FBXL19	-0.7925
TXNIP	0.0652857142857143
ACTN2	-2.01275
ATG9B	-0.285375
C9orf117	1.73975
IL27	0.7165
RPL36AL	0.0936666666666667
KLK15	0.158
CHAD	2.635
RAP2B	-0.8868
HEBP2	1.28075
ZNF342	0.678
CAMK2G	0.1835
TLR3	1.45525
FGF14	0.3015
HMGB2	-1.957125
TRPM5	-0.0271666666666667
OR5M11	0.2405
KIF3B	1.10563157894737
PRICKLE2	1.39825
MTMR9	0.17825
C3orf27	0.03925
GLRA3	-1.57766666666667
NSDHL	-0.399666666666667
TMEM32	-0.569
POLR2D	-0.942583333333333
MYADML	0.052
C9orf114	-0.1545
MRGPRX1	-0.071
TOPORS	0.15
CLDN19	-0.67975
C1QL4	0.286
RNF165	-1.8875
DHRS9	0.25775
DNAH2	0.259333333333333
FXR1	-0.7015
ZMYM3	0.10425
CASP3	-0.2805
FAM120C	-0.588625
SCLY	-1.15125
CA7	0.4415
ENTPD5	0.865
ZNF461	0.197375
PDIA5	-0.14525
C1orf19	-0.8405
TMEM67	1.21225
KCTD20	-0.4215
WDR47	0.715
FLJ38723	1.526
KLRF1	0.688666666666667
TAS2R16	0.41
CLDN12	1.63525
PRKCE	0.646
UBXD4	-0.4395
ITGAM	2.15683333333333
GLT8D3	-0.14125
WDR31	2.208
RGS2	1.7845
OR51L1	0.025
MST1R	1.3115
KIAA1737	1.401
OR4A5	0.7575
GLIS1	-1.43366666666667
PTMA	-0.235214285714286
NAPA	2.33575
PRDM11	-0.061
LIPF	-0.818
DIRAS3	1.79775
ASGR2	-4.532625
C1QTNF4	0.39725
PIK3R4	0.292166666666667
ARMC3	6.4765
NDUFV3	0.01925
BTBD3	-0.232333333333333
PPP1R2	-0.00941666666666667
UBE2NL	-0.59175
FOSL2	0.798928571428571
FAM119A	-1.69533333333333
TUBA4A	-0.981
KRTAP12-1	0.02675
SFRS2	-0.09075
RHPN1	-0.1988
EEF2	-0.27
ZDHHC11	-2.45916666666667
EPHA3	0.1059
RBM12	-0.02025
H2AFJ	0.38325
EDIL3	3.6995
KIF26A	-2.71025
SERGEF	0.4675
B3GALT4	1.75875
LOC90925	-0.335666666666667
OSCAR	0.272375
NPFF	-0.005125
DEDD	0.48875
TMEM155	-0.5445
PTPN1	0.6745
SCYL2	0.493333333333333
SKAP1	1.6995
LEAP2	-2.296
GADD45G	1.8217
IFITM3	1.372
PILRB	-0.379333333333333
SLU7	0.1535
DSC3	0.03125
DNMT3L	-1.2945
PAPD5	-0.170625
B3GNT3	-1.76133333333333
LHCGR	0.0085
MSL-1	0.21275
UBE2S	-2.09325
SAP130	-0.30875
ANAPC11	0.294
MAGED4B	-2.353
ATP6V1B2	-0.0371666666666667
C14orf179	1.515875
CAPZA1	-0.76475
CDYL2	-0.286
GLRX3	-1.12033333333333
LOC136288	0.05125
MOBKL1A	-0.351
HTR2B	2.51875
CRYGD	0.268666666666667
NUS1	-0.9495
PGRMC1	-0.0455
MYOM2	-1.432
FLJ39653	-0.580666666666667
CHM	0.5359
OR5M8	0.0255
ZNF619	0.1675
FAM105A	0.41725
CCNL1	-0.62475
NAP1L3	0.313
C10orf57	2.5315
B3GALNT1	0.4185
CSN1S2A	0.37
TCP10L	-0.0895
GDAP2	-0.553875
DMKN	-0.786333333333333
COX6B1	-0.1135
DNASE2	0.703333333333333
MSH5	-1.67525
LGMN	-0.444875
USP31	0.055
OR13C8	0.707
SDCBP	-0.7268
NUDT11	-2.51516666666667
PYGL	0.605833333333333
SNPH	-0.505666666666667
B3GNT4	-0.2105
MIZF	-0.579
NUBPL	0.615625
NOD1	-0.0431666666666667
CDH22	0.5465
NUBP1	0.269666666666667
DSCAM	-3.7825
DGKI	0.602
FAM136A	-0.7585
AKAP1	0.842833333333333
SLC16A6	2.46975
RIN3	0.08125
PSG2	0.07175
DIP2B	0.753833333333333
PSORS1C1	-0.7992
KIAA0495	-0.0355
FLJ90709	-0.147166666666667
LPA	-0.153333333333333
PIGA	0.448833333333333
LY75	0.160833333333333
UTS2	-6.99833333333333
RREB1	0.2705
GALNACT-2	0.4484
MGC3196	-0.3125
FLJ31568	-0.66725
LPHN1	0.940875
SP1	1.10925
TOX4	0.549666666666667
HSPA9	-0.3832
APOBEC1	0.3185
SLC35E4	-0.78925
LSM5	-0.53275
SURF1	0.60125
ZBTB1	-0.02675
GTF2F1	0.218375
RPS15A	0.0315
DUSP21	-0.563333333333333
GINS4	-2.21533333333333
MYO15A	1.281
GIMAP7	2.7465
MGC13379	0.714
ATP6V1E2	-0.439833333333333
UTP3	-0.14225
HNRPA3	-0.6290625
MT4	-0.3675
C14orf155	0.232
U1SNRNPBP	-0.0995
CKLF	-0.7695
PLEKHN1	-0.9235
MBNL1	-0.2055
NUP160	-1.2135
ACSM2A	-1.14325
LOC129881	2.625
KIAA1529	-0.1425
FLJ22639	-1.60425
HAND1	-0.918
GSX1	0.3385
FGA	-4.6826875
SERPINB1	0.0515
ZNF642	0.784
IGFBP1	-7.510125
SLC1A1	4.32425
DHX57	-0.104
ZNF766	0.907
PTPN21	-0.3412
GDPD3	-1.754
PNPLA5	0.1775
TBR1	-0.2015
FAM116A	0.5625
IQGAP1	1.141125
FOS	1.619375
ZNF226	-0.05225
FIGNL1	-0.788166666666667
C14orf1	0.186
ZMYND17	-0.183
PUS7	-0.256333333333333
TUBB6	-1.172875
KCNQ2	-1.88575
MARCH6	0.100916666666667
CCDC33	0.008
PRODH	-1.28775
RBM11	2.425
EPHA6	0.04575
SLC43A1	-0.8575
LOC196541	0.189571428571429
NTN1	0.1225
ING4	0.48025
PCDHB10	0.039
DPH2	-1.05933333333333
SPACA4	-0.5605
FBXL21	-4.546
DIAPH1	-0.7115
ZNF71	0.610666666666667
CEP76	-0.79
CORO1A	-1.505
RRM2	-2.167375
EDG4	0.32325
OS9	0.186166666666667
SLC4A1AP	0.04575
COG5	0.391
COPS8	-0.395
NGLY1	-1.01275
NCBP2	0.037875
C17orf42	-0.271166666666667
GPSM3	0.57525
SIL1	0.671666666666667
ASB6	-0.3785
SMAD5OS	-0.0828333333333334
UNC93A	-3.10975
A1BG	0.544333333333333
C21orf62	0.57425
FMO5	1.55441666666667
ATRIP	0.514
CEBPG	-0.735333333333333
C7orf38	0.731
TNFRSF1B	-0.3305
CLEC1A	1.33283333333333
IQSEC1	-1.00525
PATZ1	1.5459
RBM22	1.33525
BAG2	-2.46116666666667
PAQR5	-0.553
C9orf127	0.7439
THNSL1	-0.34475
SHROOM3	2.7922
JAM2	-0.4165
SNRPN	-1.9465
ALX4	0.444
CACNA1S	-0.243
FAM130A1	1.17175
CORIN	2.4
CD300LB	0.5135
PLEKHG6	0.247
LRRC40	-0.733
PCLKC	-1.02525
PCDHB16	-0.647166666666667
WNT2B	0.498166666666667
ASNS	-2.71555555555556
MRPL49	-0.144625
FLJ46111	-0.01425
ISG20	-1.858875
SMU1	-1.15583333333333
CASZ1	0.563
POLR1D	0.325583333333333
GIN1	0.00175
SNAG1	0.359333333333333
ANKRD29	-2.1045
CDKN2AIP	-0.25725
KRR1	0.15975
CXCL1	-4.69716666666667
EPM2A	-0.3656
PC	-0.888166666666667
DEFB127	-0.448
PDZRN4	2.201
FAH	0.124
OR51E1	1.014
CDC2L6	0.313
DNTTIP1	-0.1435
PAX8	-1.43733333333333
TMEM116	0.18
C1orf150	-0.548
PRO2012	-0.06275
MRPL40	-0.374166666666667
BEX1	-4.43322222222222
SLC2A4	-1.38683333333333
PKMYT1	-0.62125
FEZF2	-0.0722
SLC26A9	-1.742
MAP2	-0.471727272727273
LYL1	-1.54125
SLC25A19	-1.24133333333333
NOS3	-0.645
ZNF34	0.617333333333333
TMPRSS11F	-0.152
FAM43A	-0.07425
FCRL4	1.572
KLF14	-0.1195
FLRT2	-0.192666666666667
WRN	-0.81275
SDF2	0.4588
KRT8P12	-0.32325
C6orf195	-0.903
C9orf125	-2.38866666666667
DZIP3	0.29825
RIT1	-0.260666666666667
SCML1	2.31296463463574e-18
RHBDF2	-0.39275
OR2G3	0.631
REXO1L1	-0.331
MAP3K7IP3	0.27375
C3orf57	-2.9105
FBXW11	-0.496666666666667
ETAA1	0.1995
C14orf131	0.4235
AKT1S1	0.41825
SLC12A5	-1.077
C9orf164	1.122
NRIP3	-0.726375
NOS1AP	0.32925
TMEM121	1.503
SAP30BP	-0.1959
DGCR6	0.299
WDR76	-1.09775
FAM82B	-0.514666666666667
LOC606495	-0.789
MAP9	2.28025
BCDIN3D	0.73025
CXorf36	2.286
DSCR3	-0.365
ZFAND3	0.679375
C7orf43	0.0608333333333333
SPSB3	0.4033
C19orf19	0.06475
FAM133A	-1.2745
C12orf25	0.2705
SLC39A3	-0.550125
DISP2	-0.15225
PI4KAP2	-1.711
MKRN3	-3.0075
ADAMTS13	-0.294625
CBLN3	0.1949
TTYH1	-1.97766666666667
C3orf18	1.754
FLJ13236	1.176
ZMYND12	3.46625
C18orf25	-0.3725
GLB1L3	-1.2145
ATP13A5	-0.2345
RANBP10	-0.4685
CD96	-3.0945
DENND1C	-1.47125
RBMS3	0.0839
SLC41A3	0.261333333333333
DGCR6L	0.154
TMEM128	0.5745
CSNK1G3	0.1675
MOBKL2C	0.261
TSPAN6	0.897375
MATN2	-0.7081
MSL2L1	0.0665
ST6GALNAC2	0.2505
FGFBP2	-1.45425
FGL1	-6.90116666666667
MPP3	-0.684666666666667
ARHGEF6	1.1155
TGFBR2	-0.300875
ACMSD	3.91275
IL33	0.04775
C9orf5	-0.44225
DEAF1	0.3669
AMN	-0.515
DEFA6	0.194125
RNF212	-1.30125
METT5D1	0.357166666666667
CIB1	0.9457
TSSK1B	-0.061
KIAA1727	1.28625
ZNF680	0.991666666666667
LOC399900	-0.989
LOC152217	-0.901833333333333
CTNNAL1	-2.0735
CIT	-1.90141666666667
TLE6	1.1035
ZNF607	-1.1335
HERC4	-0.891
DRAP1	-0.2578
PEMT	0.1745
C10orf111	0.3655
ZNF575	0.3245
KCTD7	-0.15875
MYO1F	0.320625
LOC285382	0.64875
RAB11A	0.9487
PLCD3	-0.1685
C15orf28	-0.26625
PTBP2	-1.19425
CTB-1048E9.5	-0.187375
C19orf60	-1.01016666666667
C7orf25	0.771333333333333
SETD7	1.0705
HOXB9	-4.5355
VANGL1	-0.2848125
CHAF1B	-0.46675
NDUFA3	0.57
KIAA1328	-0.0656666666666667
SHARPIN	0.43825
TTC23	0.072
UGP2	-0.0294166666666667
ANKIB1	0.3841
CIRBP	1.30285714285714
SEC14L4	-3.293
OVCH1	0.236
VPS52	0.97725
FAT	-1.590625
M6PRBP1	0.0115
GPRIN3	0.254
PPM1F	-0.606666666666667
TSR1	-0.48675
CCDC85A	2.22525
PCSK5	0.72375
ZFHX3	0.2085
HEMK1	0.3209
PGBD2	-0.13625
RSRC2	-0.27
AURKC	-1.24766666666667
SCRIB	0.030625
ORM2	-2.96133333333333
FAM115A	0.6403
FZD6	0.678375
UNC119	0.566
GPX3	-1.334
NOV	0.373
CABC1	0.312875
CDC42SE2	-0.828375
EIF2S2	-0.9243
RNF130	0.43225
CKAP5	-0.2485
RP11-413M3.2	-0.48875
C10orf18	1.0856
TMEM93	-0.47425
DYX1C1	2.47725
KCNMB2	-1.283125
ANK3	1.08575
KRT5	-1.7112
CDH12	-1.1995
QRSL1	-0.465875
JUB	-0.929
SHC4	-2.888375
CCL15	0.9395
CCDC22	0.06875
SNX24	-0.09275
RARS	-0.7435
MORC2	0.07175
FAM48A	0.64825
MT1H	-2.4805
PPP1R14C	-2.87216666666667
FOXD1	-2.776
C1orf213	-2.252
AMT	-1.0279
DSN1	-0.75975
PTPLAD2	1.14975
DIS3L	0.27275
RASL11A	0.5115
GPRC5B	-0.313375
FRMD7	0.041
STRN4	0.512
KITLG	0.861409090909091
HDGF	0.30325
OR1S1	0.475
SETX	-0.2236
DDR2	0.281
KCTD12	1.269
LYZL2	-0.4085
WDR52	1.1135
TMEM2	-0.65175
ZNF579	0.434666666666667
LOC200810	0.12375
TNFSF9	-1.557875
PPFIA4	-1.65475
CNIH3	-0.342166666666667
MAP4K4	-1.33
ROD1	0.1535
ALS2CR12	-0.105166666666667
DOCK3	-2.3205
PAQR9	-4.58075
ASB17	-0.7544
STX16	-0.90925
FEZ2	-0.103666666666667
DLAT	-0.426
KIF21B	-1.7865
CDC5L	-0.554
TMEM119	1.70083333333333
CRIP3	-1.0365
TPSD1	-0.142
TEPP	-0.391
GNGT2	0.44025
C21orf121	1.8965
WNK1	0.730583333333333
FLJ10490	0.0532
OR51B5	-1.944
LOC203547	-0.98875
HAS1	-0.3435
PPA1	0.654
ST7	0.861875
C11orf46	0.4189
POPDC3	-3.45616666666667
ACOX2	2.841
ATCAY	-0.73525
TM4SF19	-2.7965
MFSD9	-0.786
PDHB	-0.072
ERN1	-0.123
LCE3C	0.055
GPR111	0.668
NOTCH3	1.487
ADAMTS5	1.11325
B3GALT1	-0.96775
UGCGL1	-0.997
FAM58A	-0.037
FBXO32	1.63075
CLPP	-0.41025
NXPH1	-1.58375
MTMR3	0.657
ATP1B3	-1.468375
TMEM16A	4.52875
HIST1H3F	-0.315166666666667
TRIM25	-0.681833333333333
SDCBP2	0.2795
CRKL	-0.361625
HOXB2	0.521166666666667
ANP32B	-1.131625
GATM	4.4005
AP4E1	-0.4035
EDG5	0.118375
CDKN3	-1.86166666666667
CDH4	-2.62375
PGD	-1.9445
RND1	0.555
GAD1	-3.1667
MPG	0.282625
LOC440350	0.7375
ZNF133	-0.2565
SERPINB12	-0.472
AMELY	0.0951666666666667
DHX36	-0.4105
TNFAIP8L2	2.49766666666667
PHTF2	0.388277777777778
CCDC112	-0.311166666666667
IQCC	-0.481
HEYL	2.71816666666667
FTSJ2	-0.395
APPL1	0.951375
RAB43	-0.368357142857143
OR10G2	0.2615
WAC	-0.733833333333333
ADCY9	0.74725
RUNDC2B	0.248166666666667
PYCRL	0.8551
AGPAT7	-0.159333333333333
SLC22A9	-1.45066666666667
CDKAL1	-0.6105
PDYN	-0.592833333333333
C20orf74	0.44
MTMR11	0.80725
VAV3	4.17608333333333
DAPL1	2.63825
STXBP3	0.16725
EIF3G	-0.28775
ARHGAP22	-1.00725
NPFFR1	0.17
NPC1	-0.912333333333333
ALDH9A1	1.33916666666667
ZNF600	0.821875
ZNF678	0.928166666666667
RASSF1	-0.245416666666667
ADD2	-2.78025
PITPNB	0.32575
PKD2L2	-0.237
LRP11	0.517
CDKL1	-0.26175
SMEK2	0.45775
PRODH2	-3.40216666666667
C11orf54	0.662
SFRS11	-0.934833333333334
IL7	-0.719666666666667
ALS2CR16	0.33075
BTG3	-1.565
PAK2	-0.499611111111111
RP11-679B17.1	-1.306
GATA4	-2.47683333333333
ATP2B1	-0.881
LOC130940	2.304
C1orf172	2.19066666666667
ATF7IP2	-3.324
SLC25A43	0.870333333333333
CENTG3	-0.348166666666667
IGF2BP1	-4.3307
FCHSD1	0.366
CAMK2N2	0.362333333333333
ELAVL3	-0.1188
NBPF15	0.200166666666667
UBE2J2	-0.465083333333333
GNL2	-1.0995
PRR3	-0.3159
NLF2	0.4745
OR4F6	-0.3835
KLHL24	0.238166666666667
CCDC88A	-2.1548
SGPP1	-1.36616666666667
C10orf11	0.5125
SLC35B4	-1.19466666666667
UGT3A2	-1.294
ARNT2	2.145
CBR1	-0.139375
ITPR3	-0.6845
TRAPPC6B	-0.4368
AMZ1	1.0175
ARP11	0.8815
WDSUB1	1.1115
APBA1	0.530666666666667
RAB2A	0.8442
C6orf162	-0.63175
HPSE2	-0.12375
PLCE1	-0.35875
INSL3	-0.372
DLG1	-0.2084
PTPLA	-0.9915
PIGX	0.495625
TFIP11	0.2745
FIBIN	3.2075
POLR2G	-0.4275
GRAP2	-2.2642
DNAJB8	0.21625
CNBP	-0.301166666666667
WASF1	-0.1285
INPP5E	-0.6537
HSPB1	1.240625
TMEM167	-0.0805
CUBN	0.386
IGF1	2.8620625
ITPK1	1.1309
NAALAD2	-0.908125
G3BP1	-0.7482
NT5DC1	0.604375
CYP39A1	-0.207
TMEM139	-1.40825
POLK	0.3752
GLULD1	-1.55725
RBM15	-1.47883333333333
AMZ2	0.136
GDF15	-3.05266666666667
MESDC2	-0.10275
INCA	-0.556
ACY1L2	-2.9955
GZMM	-1.54533333333333
PAIP1	-0.122
CACNA2D1	-0.10875
STK32C	0.7085
SH3BP4	0.862333333333333
DEC1	0.378
PADI1	-0.115
UBB	0.0135
PON3	-0.1945
PROP1	0.181
ANKRD13B	-0.038
ADCK1	0.26525
TCF25	-0.258166666666667
SLC38A5	-2.11575
CXorf26	0.0243333333333333
C19orf39	0.34125
PPP1R13B	0.8975
ARL2	-0.9735
TCL6	0.109083333333333
TOP3A	0.0745
SLC16A14	-1.61625
FXYD6	0.9735
HIST1H4E	-0.30225
BBC3	0.163315789473684
UNC5A	0.342666666666667
FAM86C	0.1922
PI4KB	0.75925
B3GAT1	-4.07275
SUSD2	0.7755
OAZ2	-0.322833333333333
NOC4L	-0.1645
C10orf12	-0.669
FADS1	-3.64833333333333
LOC144097	-0.18425
DKK2	0.9435
KIAA1949	-0.79075
RHOT1	0.5856
OXT	1.1225
GPR153	0.46875
ARL4A	-1.1905
SAAL1	-2.01475
CCDC64	-0.3695
USE1	0.0651666666666667
HNMT	0.394333333333333
PCGF3	0.209875
CYP2C19	-0.31475
C20orf4	0.636
CCDC11	2.42725
ACSBG2	-0.4025
RWDD2A	0.26075
PALLD	2.32
CPLX4	-0.587
LOC492311	1.03925
KPNA2	-2.23083333333333
MACROD1	-0.0018
TMCO3	0.611833333333333
C15orf52	-1.13283333333333
BIRC5	-1.96886666666667
PRR16	0.966333333333333
FAM63B	0.19775
KATNB1	-1.41716666666667
WNT8B	-0.0705
CPLX3	-0.27175
GHR	0.882625
