Hybridization REF	TCGA-B6-A0I2-01A-11R-A034-07
FAM20A	0.832375
IRF2BP2	1.073625
ZNF230	0.8185
MSN	0.645428571428571
SLC9A5	-1.42
EPDR1	-1.7277
MUSK	0.359
ZNF434	0.226333333333333
SMARCD1	-0.3984
ZFP106	-0.421
ZNF347	0.7546
GTF2E1	0.70125
RY1	0.178
ATAD2B	1.57275
ARHGAP17	0.1261
KCNIP3	2.60825
SFPQ	-0.147625
GFRA4	0.655833333333333
AKR1B10	-0.574
TIGD6	-0.113666666666667
RGS16	1.13775
URB1	0.161333333333333
OR4C46	0.2725
TOP3B	-1.08625
NFATC4	-0.0895
CA14	-3.81825
BMPR1A	0.380666666666667
SNRP70	-1.62725
PRL	-1.01458333333333
C6orf130	-0.22375
STAG2	-0.1815
CD55	-1.21578571428571
RPS23	-0.0833333333333333
SSX2	-1.40766666666667
FDPSL2A	-0.46775
FBXO27	0.100625
SYNGR3	-0.684333333333333
TMSL3	1.566
EML1	-3.3965
NUP93	-0.318833333333333
SMAD3	-2.0514
KIAA1189	1.65983333333333
HNRPUL2	0.448333333333333
TBC1D12	-0.125166666666667
C16orf24	0.59
MRVI1	0.634833333333333
ZNF581	-0.0215
ELOVL3	2.164
OR51Q1	0.08525
CACNB3	1.1945
GALNT13	-1.39557142857143
C10orf84	0.72125
NEDD4	-1.9364
SPO11	null
OR5AU1	0.6615
NEK4	0.2965
PRKAR2A	-0.367333333333333
IHPK1	-0.368666666666667
ATP6V0B	0.144375
CACNA1E	0.697
CEACAM8	-0.40725
PEX14	-0.5755
FLJ12993	-0.798
ZBTB38	0.22375
PCTK2	-0.263666666666667
LRRC16	1.0563
FBLIM1	0.954583333333333
FYCO1	0.1475
RP5-1022P6.2	-0.200166666666667
CMTM1	-0.311
PLTP	1.15483333333333
RAPH1	0.593625
DOCK8	1.902375
EZH2	-0.8802
SLC25A1	-0.739333333333333
PLEKHB1	1.28
GRB7	0.4122
ZFP37	-1.52575
MRPL33	-0.4655
PELO	-0.87675
ARMC1	-0.761363636363636
C9orf27	0.035
FLJ25778	-0.3585
C9orf37	-0.698333333333333
TMEM66	-1.142
SPRN	-0.018375
HBEGF	0.036625
PI4KA	-1.6215
LEPRE1	-0.62575
POU2AF1	0.906125
MRPL12	0.136666666666667
REP15	-2.2915
ZC3H3	0.4875
RASAL1	1.042
DDAH1	0.625
ACBD5	-0.752625
TMC2	-0.392
CCDC137	-0.68175
SAMD13	-0.550333333333333
UGT2B15	-3.74216666666667
TIPARP	-1.80575
DNASE1L3	0.481
TRIM72	-0.0103333333333333
DBX2	-0.6425
IPO8	1.252
C21orf88	0.4652
MAP3K14	0.69925
LOC51233	0.412666666666667
GGTLA4	-0.771
PDE6D	-0.28575
ZNF117	-1.34025
CLK2	-0.54575
NKRF	-0.00600000000000001
TNFSF15	0.7078
DUSP2	-0.01875
SECISBP2	-0.227
GABRR2	1.68
PPAP2C	0.69925
LOC51145	0.646833333333333
PAG1	1.356625
PIK3C3	-0.27
GNG10	-0.3715
APOL4	1.09233333333333
ANKRD28	-1.23925
STMN3	-2.4815
RAB14	0.0407
CDK2AP2	0.14225
HDDC3	-0.27025
COMMD7	0.61875
CXXC1	-0.46675
HMCN1	-0.138
CD40	1.13925
DYNC1LI2	-0.5693125
GDI1	0.027
LOC646938	0.31275
VSNL1	-5.7065
PIH1D1	-1.31733333333333
RAET1G	-0.998
KRTAP5-9	-0.3285
EFTUD2	-0.435
ZNF311	-2.2214
ATP6V1G3	0.182666666666667
OR2W3	-0.74625
SCN4A	0.15475
MED10	-0.9235
FAM135A	-0.2021
ARHGAP4	-0.30075
EHMT2	-0.1435
UFD1L	-0.3015
ERMP1	0.2065
MAG1	-1.86866666666667
THAP8	0.565333333333333
HACE1	-0.603666666666667
FAM82C	-0.131833333333333
C3orf20	0.513
UNC84A	-0.121
SCD5	1.31057142857143
LASS6	-0.468125
LSG1	0.171
MAL	-4.1345
GPR22	-0.1695
WDR5B	1.351
ACTRT1	-1.0185
C17orf60	-0.516666666666667
GRIN2C	-0.3184
ARMC8	0.891166666666667
SLC47A1	-2.58
DMPK	-0.53275
DHRS13	-0.7205
SMC1A	-0.712166666666667
KRTAP17-1	0.14625
SMYD5	-0.23375
TUSC2	-0.034
CRHR2	1.3745
KIR3DL2	2.4595
CCDC104	-1.0355
ATP2C1	1.577625
CROT	-1.2045
PABPC3	-0.0623333333333333
EGR1	-1.02083333333333
THSD1	-0.35475
KHK	-1.17775
SLC12A2	1.0428125
CD58	-1.0495
STOX2	1.10983333333333
CCDC76	-0.3318
CCDC48	0.12725
DNAH1	-0.2305
ZIC4	0.117125
OR1G1	0.1575
PSMC6	-1.42616666666667
PROKR1	1.3875
ABCB1	-0.048875
TRAT1	1.1415
LLGL1	0.0685
MTF1	2.5275
USP54	0.391875
PAGE2B	-1.578
ITGB7	-2.93925
CCDC81	-1.45
LOC149837	0.28275
SCUBE1	0.1925
ZSCAN10	0.5265
HUWE1	0.512285714285714
CDH17	-1.395
CD180	0.4825
IL17A	0.078
TMPO	-0.838857142857143
KIAA1524	-1.329
HDGFRP3	-1.12666666666667
OXCT1	0.429727272727273
RRAS2	0.976166666666667
LTBP2	0.1850625
SV2B	0.119166666666667
CYP2A6	0.228875
PKD1L2	-1.1
PPM1M	0.07175
FLJ22662	2.5495
ZNF502	2.43925
GP6	-1.15375
CRYBA2	-1.156
LEF1	-2.7315
CTPS	0.105
EYA1	-2.763
EPS8L1	0.825
MAPK14	-0.517916666666667
SERPINB2	-1.035
GTF2F2	-0.077
ZNHIT4	0.815
PLA1A	0.094875
C20orf114	0.63725
HPR	-3.8475
C18orf2	-3.12216666666667
SATB2	-3.1425
KCNJ9	0.166166666666667
MGC157906	0.932
MOCS3	-0.101
C17orf71	-1.0205
PPHLN1	-0.3784
HIST1H2BN	-0.1815
RAPGEF1	0.26725
MAP3K8	-0.17725
DLG4	0.5265
STC1	-0.621416666666667
CDGAP	1.183
DDX26B	-0.9395
LOC150223	-1.19925
CPSF3	-0.103666666666667
TMEM14A	-0.0855
MYH3	-0.59775
GPKOW	-0.13975
SULT1A1	-0.7425
SPON1	0.344333333333333
YY1AP1	0.7215
RAB23	0.2385
PLA2G4A	-0.70475
MAPRE3	1.04075
ZNF516	-1.61530769230769
GGPS1	0.7795
EXOC3L2	-0.54925
C19orf42	0.337
MAP2K2	-0.2665
HIST1H2BB	-0.104
RNF19B	0.899
C6orf128	-0.778666666666667
TLR8	3.531
PCDHA9	-0.096
CARS2	-0.1325
CLUL1	-1.28583333333333
RHAG	-3.39883333333333
UNK	0.5075
EXOC8	0.5926
C9orf95	0.36075
C14orf143	-1.064
MAML3	0.152428571428571
LDHA	-1.11475
MRPL20	-0.560375
KLHDC6	0.801
ATP5S	0.240333333333333
C8orf55	-0.344
PHF19	-1.787125
KRTAP13-4	0.723
TTC5	-0.3715
XKR5	-1.46325
SILV	-3.77316666666667
TEX28	-0.8705
TCTN1	-1.16375
CX40.1	0.40575
PPP2R5C	-0.190125
C12orf30	-1.265
CAPG	2.03425
MPZL1	1.4574
ARSB	-0.937
TDH	-2.5425
WASF4	1.1355
TSSK3	-0.780166666666667
7A5	0.7485
CRISPLD1	0.485375
MAD1L1	0.154333333333333
SPIN4	0.266166666666667
AMPD1	1.77575
DPYSL5	0.374
INPP1	-0.2065
ANKRD11	-0.798388888888889
NPAS4	0.0270000000000001
GCET2	2.4886
RNASE9	0.4495
GUCY2D	0.0288
CCDC98	-0.95425
FGF4	-0.30725
CPM	2.66166666666667
SLC26A4	-0.554
PLD5	0.499
FAM59A	0.6808
FBXO5	-1.63111111111111
SIPA1L1	0.240625
DPYS	1.2525
ATG4D	-0.4345
TGM3	0.96
MTCH1	-0.11775
HK1	-0.573357142857143
CDC26	0.800375
GALNT12	-2.08583333333333
LOC339229	0.8575
MRPL35	-0.04325
ORC4L	-0.859625
TNKS	-1.10807142857143
C2orf24	-1.10816666666667
ZNF553	0.580333333333333
GGTLA1	1.4494
ZNF497	-0.2355
CDY1B	0.539666666666667
SLC30A4	0.35375
TUB	-2.340875
ARHGEF18	0.34825
ARRB1	0.2165
KCNK1	1.839625
EREG	-1.0465
SCAMP5	0.29825
RUNDC3B	0.043
ADAMTS20	1.35733333333333
IL17RB	-1.054625
FLJ20323	-0.53
MCAM	0.179875
POLR3E	-1.2885
AQR	0.636833333333333
IPMK	0.858
CDCA7	-2.4435
CAMP	0.74675
GRHL3	-0.18125
ADAMTSL2	0.2715
CLMN	1.01133333333333
SSTR3	0.704
MAGEA5	-1.70183333333333
OVOL2	3.836
JMJD1B	0.4185
RBL2	-0.1798
PYGO2	1.44725
PPP1R10	0.633
CSE1L	-1.14016666666667
LCA5	0.361
RDH16	0.7755
ASRGL1	-2.4345
TOM1	-0.354666666666667
PTX3	-2.40175
TTC15	0.716
SCGB3A1	0.299
MRPL50	-0.61825
RCAN3	0.338875
SLC26A11	0.7805
STYX	-0.363
CINP	-0.50125
MARCH7	-0.675
PFKM	-1.94333333333333
SGMS1	-0.0748333333333333
RIOK3	-0.0614
C1orf110	0.117
CES7	0.680285714285714
LOC440248	-1.06725
PPP1R12C	-0.22925
C10orf27	0.735
ATG9A	-0.9235
MRPS26	0.964875
TMEM40	0.82425
ELP3	-1.2552
ZNF787	0.8264
HIAT1	-0.393875
C8orf34	0.323333333333333
MGC4655	-0.712
PELI1	1.8015
PPT1	-0.4133
SLC35C2	-0.908833333333333
C6orf125	-0.137
MUC4	-1.711
RFC4	-0.716142857142857
GNB2	-0.505333333333333
NUP50	0.715714285714286
SULT4A1	1.00133333333333
C7	0.133142857142857
CCDC130	0.255833333333333
ARRDC4	-0.5135
RQCD1	-0.63675
GLYCTK	-0.4955
AYTL2	-0.871
MTUS1	-0.5547
LEMD3	-1.12866666666667
PLEKHF2	-0.7885
HOXA7	-0.85675
GTF3C2	-1.2015
DYNLRB2	-1.957
CNOT10	-0.33875
MR1	1.00516666666667
FFAR1	-0.29575
PRIC285	0.15325
SLITRK6	-3.6715
LIX1	-2.0717
UBE1L2	-0.583333333333333
F8	1.372375
ACHE	0.189166666666667
KPNA5	-0.284
TNFRSF12A	-1.36683333333333
EGR3	-2.317
SERPIND1	-2.97533333333333
OASL	2.96275
IFRD1	-0.26775
WDFY1	-0.337
ZNF267	1.17325
ACCN5	0.804
ZBTB6	-0.536
PPP1R3A	-0.0805
PRRT3	0.40025
FBXL19	0.3045
TXNIP	0.662428571428572
ACTN2	-1.259
ATG9B	-0.790428571428571
C9orf117	1.01775
IL27	-0.3235
RPL36AL	0.131333333333333
KLK15	-0.24025
CHAD	-0.441
RAP2B	0.5425
HEBP2	1.423
ZNF342	0.8195
CAMK2G	0.286833333333333
TLR3	2.02775
FGF14	-0.5355
HMGB2	-0.822625
TRPM5	-0.211666666666667
OR5M11	0.2385
KIF3B	-0.0746842105263158
PRICKLE2	-0.4345
MTMR9	-1.44625
C3orf27	0.3805
GLRA3	-1.755
NSDHL	0.0805
TMEM32	0.098
POLR2D	-0.55775
MYADML	0.4075
C9orf114	-0.7905
MRGPRX1	0.2135
TOPORS	1.33575
CLDN19	-2.697
C1QL4	-0.6865
RNF165	0.166
DHRS9	0.534
DNAH2	-1.66833333333333
FXR1	-0.609666666666667
ZMYM3	-0.87925
CASP3	-0.033
FAM120C	0.236
SCLY	-1.394
CA7	-0.0205
ENTPD5	-0.392666666666667
ZNF461	0.136875
PDIA5	-0.3485
C1orf19	0.810666666666667
TMEM67	-0.682
KCTD20	-1.123
WDR47	-0.3035
FLJ38723	1.373
KLRF1	0.0905
TAS2R16	0.1165
CLDN12	0.172
PRKCE	-0.268
UBXD4	-0.81025
ITGAM	3.18166666666667
GLT8D3	-1.041625
WDR31	-0.5968
RGS2	1.808
OR51L1	1.113
MST1R	0.8135
KIAA1737	0.828
OR4A5	-1.046
GLIS1	-1.4505
PTMA	1.15178571428571
NAPA	-0.984
PRDM11	1.123
LIPF	1.551
DIRAS3	-0.8545
ASGR2	-3.26175
C1QTNF4	0.11925
PIK3R4	-0.045
ARMC3	0.95725
NDUFV3	-0.605583333333333
BTBD3	-0.170166666666667
PPP1R2	0.60825
UBE2NL	0.20075
FOSL2	1.19678571428571
FAM119A	-0.8075
TUBA4A	-0.4033
KRTAP12-1	-0.0425
SFRS2	-0.67075
RHPN1	-0.1253
EEF2	-0.349166666666667
ZDHHC11	-0.929
EPHA3	-1.7776
RBM12	-0.403
H2AFJ	1.72083333333333
EDIL3	-0.4195
KIF26A	-2.4765
SERGEF	1.71675
B3GALT4	3.42875
LOC90925	3.14816666666667
OSCAR	0.130375
NPFF	-0.32075
DEDD	1.000875
TMEM155	2.2005
PTPN1	0.4205
SCYL2	-0.289833333333333
SKAP1	2.1955
LEAP2	-2.43516666666667
GADD45G	1.1388
IFITM3	0.62025
PILRB	-0.304333333333333
SLU7	-0.1911875
DSC3	2.09925
DNMT3L	-0.80175
PAPD5	-0.96075
B3GNT3	-1.57216666666667
LHCGR	1.474
MSL-1	-0.2045
UBE2S	-1.16525
SAP130	-0.2165
ANAPC11	0.46525
MAGED4B	-3.2215
ATP6V1B2	-0.3715
C14orf179	0.391
CAPZA1	0.2275
CDYL2	-0.342166666666667
GLRX3	-1.73716666666667
LOC136288	-0.120333333333333
MOBKL1A	-0.34225
HTR2B	0.6725
CRYGD	0.201833333333333
NUS1	0.446
PGRMC1	1.1795
MYOM2	-3.509
FLJ39653	-1.99216666666667
CHM	-0.5966
OR5M8	1.542
ZNF619	0.6335
FAM105A	1.08675
CCNL1	-0.4705
NAP1L3	-2.502
C10orf57	0.661
B3GALNT1	1.51233333333333
CSN1S2A	0.8415
TCP10L	-0.4075
GDAP2	0.855875
DMKN	-3.464
COX6B1	0.3145
DNASE2	0.223833333333333
MSH5	-0.96925
LGMN	-0.69275
USP31	0.5088
OR13C8	0.7035
SDCBP	-1.1526
NUDT11	-4.6505
PYGL	-0.550166666666667
SNPH	-1.67633333333333
B3GNT4	-0.4975
MIZF	-1.0771
NUBPL	-1.366125
NOD1	1.5055
CDH22	-0.702125
NUBP1	0.326333333333333
DSCAM	-3.90125
DGKI	-3.478
FAM136A	0.783
AKAP1	-0.174
SLC16A6	-2.45375
RIN3	0.08975
PSG2	-0.07625
DIP2B	-0.0933333333333334
PSORS1C1	0.0703
KIAA0495	-1.7195
FLJ90709	-0.768333333333333
LPA	0.0376666666666667
PIGA	0.6025
LY75	1.83566666666667
UTS2	-4.224
RREB1	0.022
GALNACT-2	-0.2691
MGC3196	0.38475
FLJ31568	-2.02775
LPHN1	-1.369
SP1	0.425125
TOX4	-0.234666666666667
HSPA9	-0.3369
APOBEC1	null
SLC35E4	-1.775
LSM5	-0.216
SURF1	-0.36925
ZBTB1	-0.04125
GTF2F1	-0.410125
RPS15A	0.565214285714286
DUSP21	-0.0281666666666667
GINS4	-2.43666666666667
MYO15A	-1.11066666666667
GIMAP7	5.07125
MGC13379	1.9535
ATP6V1E2	0.517333333333333
UTP3	-0.727
HNRPA3	-0.686875
MT4	0.621
C14orf155	1.07133333333333
U1SNRNPBP	0.02475
CKLF	-0.783333333333333
PLEKHN1	1.17716666666667
MBNL1	0.0563333333333333
NUP160	-0.38525
ACSM2A	-0.58725
LOC129881	-2.47825
KIAA1529	0.427
FLJ22639	-0.651
HAND1	-0.6955
GSX1	0.028
FGA	-3.98246666666667
SERPINB1	0.03025
ZNF642	1.546
IGFBP1	-7.621625
SLC1A1	-2.81
DHX57	0.535125
ZNF766	-0.1615
PTPN21	-0.546444444444445
GDPD3	-0.374833333333333
PNPLA5	0.2215
TBR1	1.4486
FAM116A	-0.329
IQGAP1	0.10375
FOS	-1.28075
ZNF226	0.943375
FIGNL1	0.1895
C14orf1	-0.604
ZMYND17	-0.739
PUS7	0.285
TUBB6	-1.015875
KCNQ2	-1.3305
MARCH6	-0.358666666666667
CCDC33	0.6775
PRODH	-0.087
RBM11	-2.242
EPHA6	-0.093
SLC43A1	-1.3475
LOC196541	-0.487666666666667
NTN1	1.19218181818182
ING4	0.9755
PCDHB10	1.17675
DPH2	0.0601666666666667
SPACA4	-0.41375
FBXL21	-3.917
DIAPH1	-0.677666666666667
ZNF71	0.9535
CEP76	-0.4095
CORO1A	0.02425
RRM2	-2.059625
EDG4	-0.22175
OS9	-0.622
SLC4A1AP	0.259
COG5	-0.50475
COPS8	-1.653
NGLY1	-1.227
NCBP2	1.209625
C17orf42	-0.520666666666667
GPSM3	1.084
SIL1	-0.398666666666667
ASB6	-0.06425
SMAD5OS	-0.123833333333333
UNC93A	-2.550875
A1BG	-1.0605
C21orf62	1.6145
FMO5	-2.40825
ATRIP	-1.07783333333333
CEBPG	1.06
C7orf38	0.489166666666667
TNFRSF1B	1.32716666666667
CLEC1A	0.6414
IQSEC1	-0.246125
PATZ1	-0.3264
RBM22	0.855875
BAG2	-2.453
PAQR5	-1.0925
C9orf127	0.8637
THNSL1	0.12
SHROOM3	1.9706
JAM2	-0.91375
SNRPN	-1.349
ALX4	0.5585
CACNA1S	1.108
FAM130A1	0.3675
CORIN	0.422
CD300LB	0.529
PLEKHG6	1.361
LRRC40	-0.99275
PCLKC	-0.7985
PCDHB16	0.0998333333333333
WNT2B	0.175333333333333
ASNS	-1.13511111111111
MRPL49	-0.36725
FLJ46111	-1.3545
ISG20	1.150875
SMU1	1.2235
CASZ1	0.0655
POLR1D	-0.275333333333333
GIN1	-1.395
SNAG1	-0.1965
ANKRD29	0.465
CDKN2AIP	-0.814
KRR1	-0.50125
CXCL1	0.868833333333333
EPM2A	-1.5898
PC	1.92233333333333
DEFB127	1.767
PDZRN4	0.710333333333333
FAH	-0.666625
OR51E1	-0.1145
CDC2L6	-0.352833333333333
DNTTIP1	-0.575
PAX8	0.381333333333333
TMEM116	-1.0915
C1orf150	0.232
PRO2012	0.18975
MRPL40	-0.405833333333333
BEX1	-3.6043
SLC2A4	-1.656
PKMYT1	-1.08225
FEZF2	-1.59025
SLC26A9	1.243
MAP2	-0.7018
LYL1	-1.436
SLC25A19	0.140166666666667
NOS3	-0.962
ZNF34	0.7755
TMPRSS11F	-4.13266666666667
FAM43A	-1.57125
FCRL4	1.49166666666667
KLF14	0.76275
FLRT2	-2.3355
WRN	-1.34575
SDF2	0.0801
KRT8P12	-0.35275
C6orf195	1.116
C9orf125	-2.94583333333333
DZIP3	0.188625
RIT1	0.275833333333333
SCML1	0.366
RHBDF2	1.22675
OR2G3	-0.702
REXO1L1	2.196
MAP3K7IP3	0.487875
C3orf57	-6.21125
FBXW11	-0.494166666666667
ETAA1	-0.257
C14orf131	-1.0402
AKT1S1	-1.33725
SLC12A5	-0.8375
C9orf164	0.24025
NRIP3	-0.974625
NOS1AP	-1.47325
TMEM121	-1.97125
SAP30BP	0.3232
DGCR6	-0.12575
WDR76	-1.6815
FAM82B	-0.82875
LOC606495	-0.967
MAP9	0.141833333333333
BCDIN3D	0.228
CXorf36	1.90983333333333
DSCR3	-0.9325
ZFAND3	-0.298625
C7orf43	0.436166666666667
SPSB3	0.2719
C19orf19	0.94575
FAM133A	-1.201375
C12orf25	0.272
SLC39A3	-0.147
DISP2	-1.45625
PI4KAP2	-3.103
MKRN3	0.537833333333333
ADAMTS13	-0.779625
CBLN3	0.747444444444444
TTYH1	-0.944333333333333
C3orf18	-0.40625
FLJ13236	-2.32225
ZMYND12	2.18375
C18orf25	0.90025
GLB1L3	-0.729
ATP13A5	4.9525
RANBP10	-0.67225
CD96	1.3624
DENND1C	1.741
RBMS3	0.4539
SLC41A3	1.0045
DGCR6L	-0.31175
TMEM128	-0.428333333333333
CSNK1G3	-0.602285714285714
MOBKL2C	1.545125
TSPAN6	0.525875
MATN2	-1.0477
MSL2L1	-0.107166666666667
ST6GALNAC2	-1.52466666666667
FGFBP2	-0.853625
FGL1	-6.18683333333333
MPP3	-0.563333333333333
ARHGEF6	0.657166666666667
TGFBR2	0.3415
ACMSD	-2.86225
IL33	1.763
C9orf5	-0.5805
DEAF1	-0.4509
AMN	0.7075
DEFA6	0.166875
RNF212	-3.299
METT5D1	0.223166666666667
CIB1	0.0697
TSSK1B	-0.0415
KIAA1727	-0.347
ZNF680	-0.441416666666667
LOC399900	-2.8835
LOC152217	1.02241666666667
CTNNAL1	-3.2985
CIT	-1.40866666666667
TLE6	-0.42725
ZNF607	-0.92275
HERC4	-0.3665
DRAP1	-0.136
PEMT	-0.387
C10orf111	0.603
ZNF575	1.41625
KCTD7	0.68775
MYO1F	1.236875
LOC285382	-0.645666666666667
RAB11A	-0.5772
PLCD3	-0.86825
C15orf28	0.063
PTBP2	0.718125
CTB-1048E9.5	-0.8805
C19orf60	0.715166666666667
C7orf25	0.8905
SETD7	-0.058875
HOXB9	-4.481
VANGL1	0.1019375
CHAF1B	-1.78425
NDUFA3	1.21075
KIAA1328	0.8485
SHARPIN	0.3475
TTC23	0.231125
UGP2	0.336
ANKIB1	0.5592
CIRBP	-0.826285714285714
SEC14L4	-2.88616666666667
OVCH1	0.502833333333333
VPS52	-0.83725
FAT	0.557375
M6PRBP1	-1.04175
GPRIN3	0.257
PPM1F	-1.08883333333333
TSR1	-0.3655
CCDC85A	3.6385
PCSK5	-1.10275
ZFHX3	-1.344
HEMK1	-0.3175
PGBD2	0.53625
RSRC2	-0.3095
AURKC	-1.9925
SCRIB	0.435
ORM2	-0.226166666666667
FAM115A	-1.3461
FZD6	1.527375
UNC119	-0.2455
GPX3	-1.6746
NOV	-1.200125
CABC1	-0.409625
CDC42SE2	0.1448125
EIF2S2	-0.4309
RNF130	1.74325
CKAP5	-0.510333333333333
RP11-413M3.2	0.794625
C10orf18	-0.0169
TMEM93	0.048
DYX1C1	0.4675
KCNMB2	-1.46814285714286
ANK3	1.44475
KRT5	2.9992
CDH12	-0.741125
QRSL1	-0.956375
JUB	-0.79525
SHC4	-0.481875
CCL15	0.480166666666667
CCDC22	-0.267
SNX24	0.20725
RARS	-0.646
MORC2	0.3095
FAM48A	-0.143
MT1H	0.601
PPP1R14C	0.797
FOXD1	-2.11457142857143
C1orf213	-0.813
AMT	-1.6266
DSN1	-0.92925
PTPLAD2	2.256
DIS3L	-0.512
RASL11A	0.86
GPRC5B	0.908125
FRMD7	0.887
STRN4	0.57775
KITLG	2.146
HDGF	0.03525
OR1S1	0.0675
SETX	0.191
DDR2	1.249625
KCTD12	1.08175
LYZL2	0.3745
WDR52	-0.2315
TMEM2	0.028375
ZNF579	0.555166666666667
LOC200810	-0.52025
TNFSF9	-1.77625
PPFIA4	-2.39625
CNIH3	-1.76566666666667
MAP4K4	-0.792
ROD1	1.15992857142857
ALS2CR12	-0.461166666666667
DOCK3	0.865833333333333
PAQR9	-3.17225
ASB17	-0.277833333333333
STX16	-0.76775
FEZ2	0.466333333333333
DLAT	-0.381333333333333
KIF21B	-0.836333333333333
CDC5L	-0.16125
TMEM119	0.083
CRIP3	-1.83175
TPSD1	-0.9845
TEPP	0.63025
GNGT2	1.92975
C21orf121	0.08875
WNK1	1.55133333333333
FLJ10490	0.6628
OR51B5	-1.3305
LOC203547	0.329625
HAS1	-1.0405
PPA1	-0.387333333333333
ST7	-0.0795
C11orf46	0.7602
POPDC3	-3.90133333333333
ACOX2	-2.96266666666667
ATCAY	-0.352166666666667
TM4SF19	-1.937
MFSD9	-0.101
PDHB	-1.29175
ERN1	-0.09225
LCE3C	-0.264
GPR111	-0.06
NOTCH3	2.5155
ADAMTS5	1.394
B3GALT1	-0.871666666666667
UGCGL1	0.708833333333333
FAM58A	2.08316666666667
FBXO32	1.3065
CLPP	-0.22575
NXPH1	-1.742
MTMR3	-0.00766666666666671
ATP1B3	-0.573375
TMEM16A	3.158125
HIST1H3F	0.2305
TRIM25	-0.303
SDCBP2	0.3835
CRKL	-1.659625
HOXB2	-2.66716666666667
ANP32B	-0.38975
GATM	1.993
AP4E1	-0.597875
EDG5	0.97825
CDKN3	-1.77033333333333
CDH4	-2.22575
PGD	-1.55183333333333
RND1	0.072
GAD1	-4.28022222222222
MPG	0.477
LOC440350	-0.663
ZNF133	0.719
SERPINB12	-0.4215
AMELY	-0.988166666666667
DHX36	-0.59
TNFAIP8L2	3.90633333333333
PHTF2	-0.524647058823529
CCDC112	-0.855666666666667
IQCC	-2.1055
HEYL	2.39916666666667
FTSJ2	0.297833333333333
APPL1	-0.34225
RAB43	0.487214285714286
OR10G2	1.1235
WAC	-0.0983333333333333
ADCY9	-0.772125
RUNDC2B	-0.1125
PYCRL	0.9228
AGPAT7	-0.166666666666667
SLC22A9	-2.6058
CDKAL1	0.2665
PDYN	0.077
C20orf74	0.68825
MTMR11	-0.54325
VAV3	1.51575
DAPL1	3.46125
STXBP3	0.34
EIF3G	-0.18625
ARHGAP22	0.19325
NPFFR1	0.876
NPC1	-0.319833333333333
ALDH9A1	0.611
ZNF600	1.055375
ZNF678	-0.695
RASSF1	-0.47775
ADD2	-2.461125
PITPNB	-0.295875
PKD2L2	-1.02175
LRP11	-1.01375
CDKL1	0.25175
SMEK2	0.78
PRODH2	-2.638
C11orf54	-0.6775
SFRS11	-0.0635000000000001
IL7	2.10733333333333
ALS2CR16	0.82225
BTG3	0.141333333333333
PAK2	-0.206222222222222
RP11-679B17.1	-1.418
GATA4	-1.43333333333333
ATP2B1	-1.262
LOC130940	-1.318
C1orf172	2.8605
ATF7IP2	-0.2325
SLC25A43	0.956333333333333
CENTG3	0.284916666666667
IGF2BP1	-3.5708
FCHSD1	0.629
CAMK2N2	0.661333333333333
ELAVL3	-0.0560999999999999
NBPF15	-0.6425
UBE2J2	-0.972818181818182
GNL2	1.9165
PRR3	0.8894
NLF2	0.966
OR4F6	0.9175
KLHL24	0.646166666666667
CCDC88A	-1.787
SGPP1	-1.10583333333333
C10orf11	1.55333333333333
SLC35B4	-0.806666666666667
UGT3A2	-1.226
ARNT2	0.4772
CBR1	-0.049875
ITPR3	0.801333333333333
TRAPPC6B	-1.0066
AMZ1	-1.444
ARP11	2.66525
WDSUB1	-2.1555
APBA1	0.1035
RAB2A	0.6482
C6orf162	0.27975
HPSE2	0.20625
PLCE1	-0.726
INSL3	0.839
DLG1	-0.0677
PTPLA	-4.23925
PIGX	-0.848375
TFIP11	-0.173833333333333
FIBIN	3.928
POLR2G	0.272
GRAP2	-1.9364
DNAJB8	0.45875
CNBP	1.03366666666667
WASF1	-1.09325
INPP5E	-1.2478
HSPB1	-1.4100625
TMEM167	-0.0206
CUBN	-1.111
IGF1	0.5505
ITPK1	-0.0908
NAALAD2	-0.729666666666667
G3BP1	0.6236
NT5DC1	-0.57475
CYP39A1	2.034
TMEM139	3.16133333333333
POLK	-1.1971
GLULD1	-0.749
RBM15	-0.450333333333333
AMZ2	-0.7405
GDF15	-4.39916666666667
MESDC2	-0.6865
INCA	2.98516666666667
ACY1L2	0.4445
GZMM	1.69866666666667
PAIP1	0.15
CACNA2D1	-0.8685
STK32C	-1.1895
SH3BP4	-0.902166666666667
DEC1	1.594
PADI1	-1.2745
UBB	-0.3339
PON3	3.458
PROP1	0.9835
ANKRD13B	0.3215
ADCK1	-1.56475
TCF25	-0.6815
SLC38A5	-1.60625
CXorf26	0.0901666666666667
C19orf39	0.01425
PPP1R13B	-0.02175
ARL2	-0.9195
TCL6	0.552181818181818
TOP3A	-0.728
SLC16A14	2.467875
FXYD6	0.172333333333333
HIST1H4E	-0.12475
BBC3	-0.348315789473684
UNC5A	0.557833333333333
FAM86C	-0.3643
PI4KB	0.322875
B3GAT1	-1.024
SUSD2	0.904833333333333
OAZ2	-0.673333333333333
NOC4L	-0.61875
C10orf12	-0.33575
FADS1	-2.08183333333333
LOC144097	-0.01275
DKK2	-0.1124
KIAA1949	0.784
RHOT1	-0.0982
OXT	0.6315
GPR153	0.47925
ARL4A	0.3395
SAAL1	0.9215
CCDC64	-0.4655
USE1	-0.782833333333333
