Hybridization REF	TCGA-BH-A0HI-01A-11R-A084-07
ATAD2B	-0.146875
ARHGAP17	-0.2978
KCNIP3	-0.82025
SFPQ	0.181125
GFRA4	0.177166666666667
AKR1B10	-3.573875
TIGD6	0.978833333333334
RGS16	2.68
URB1	-0.125166666666667
OR4C46	0.4415
TOP3B	-0.44
NFATC4	0.494
CA14	-3.85325
BMPR1A	0.355166666666667
SNRP70	-0.603625
PRL	-0.215166666666667
C6orf130	-0.22475
STAG2	0.20175
CD55	-0.921214285714286
RPS23	0.646666666666667
SSX2	-1.10083333333333
FDPSL2A	-0.60625
FBXO27	0.411375
SYNGR3	-2.09433333333333
TMSL3	0.69075
EML1	-0.726
NUP93	-1.39033333333333
SMAD3	-0.188
KIAA1189	0.903666666666667
HNRPUL2	0.627
TBC1D12	0.911166666666667
C16orf24	0.48975
MRVI1	2.10583333333333
ZNF581	-0.495333333333333
ELOVL3	-1.0905
OR51Q1	-0.071
CACNB3	0.876666666666667
GALNT13	-0.609375
C10orf84	1.8650625
NEDD4	-0.1823
SPO11	0.786
OR5AU1	0.267
NEK4	0.748142857142857
PRKAR2A	-0.145166666666667
IHPK1	-0.538833333333333
ATP6V0B	0.5905
CACNA1E	0.639
CEACAM8	1.2096
PEX14	0.052
FLJ12993	2.1675
ZBTB38	0.33475
PCTK2	1.30183333333333
LRRC16	0.3181
FBLIM1	1.25441666666667
FYCO1	1.26875
RP5-1022P6.2	0.477333333333333
CMTM1	0.372666666666667
PLTP	-0.663
RAPH1	0.83675
DOCK8	0.6995
EZH2	-1.94333333333333
SLC25A1	-0.98
PLEKHB1	0.197
GRB7	-0.2038
ZFP37	0.9745
MRPL33	-0.43975
PELO	-0.74825
ARMC1	-0.504090909090909
C9orf27	-0.0045
FLJ25778	0.332
C9orf37	-1.3205
TMEM66	2.08175
SPRN	0.483625
HBEGF	1.551375
PI4KA	-0.5575
LEPRE1	-0.44075
POU2AF1	-4.104
MRPL12	-1.11666666666667
REP15	-0.0915
ZC3H3	0.469
RASAL1	-0.32975
DDAH1	1.636
ACBD5	0.6175
TMC2	-0.0175
CCDC137	-1.78625
SAMD13	3.34083333333333
UGT2B15	-4.01816666666667
TIPARP	0.854
DNASE1L3	-0.41775
TRIM72	0.503333333333333
DBX2	0.34775
IPO8	0.15275
C21orf88	-1.2865
MAP3K14	-0.0655
LOC51233	0.319666666666667
GGTLA4	-0.15
PDE6D	0.273
ZNF117	1.06075
CLK2	-0.658875
NKRF	-1.08525
TNFSF15	-0.0702
DUSP2	0.59725
SECISBP2	0.0427
GABRR2	-0.1145
PPAP2C	2.07825
LOC51145	0.146166666666667
PAG1	-0.473
PIK3C3	-0.239
GNG10	0.1665
APOL4	0.780333333333333
ANKRD28	-0.68925
STMN3	-0.9808
RAB14	1.0438
CDK2AP2	0.386
HDDC3	-0.15625
COMMD7	0.52025
CXXC1	-0.69975
HMCN1	-0.233166666666667
CD40	0.552
DYNC1LI2	-0.2653125
GDI1	0.2295
LOC646938	-0.298
VSNL1	-1.56083333333333
PIH1D1	0.0583333333333333
RAET1G	-1.4795
KRTAP5-9	-0.257
EFTUD2	-0.7405
ZNF311	1.12333333333333
ATP6V1G3	0.3685
OR2W3	0.28325
SCN4A	0.48225
MED10	-1.08225
FAM135A	-0.7689
ARHGAP4	-1.24725
EHMT2	-0.922875
UFD1L	-0.3615
ERMP1	0.06325
MAG1	-1.6495
THAP8	0.482333333333333
HACE1	-0.640833333333333
FAM82C	0.829166666666667
C3orf20	-0.2275
UNC84A	-0.609333333333333
SCD5	0.027
LASS6	2.2935
LSG1	0.166333333333333
MAL	-5.958
GPR22	-0.3125
WDR5B	1.588
ACTRT1	-0.205
C17orf60	0.365
GRIN2C	0.944
ARMC8	-0.29575
SLC47A1	-2.88766666666667
DMPK	-0.5155
DHRS13	-0.000499999999999998
SMC1A	-0.973666666666667
KRTAP17-1	0.024
SMYD5	-0.732
TUSC2	0.465875
CRHR2	0.3195
KIR3DL2	1.3755
CCDC104	0.58425
ATP2C1	0.697875
CROT	2.021
PABPC3	-0.664333333333333
EGR1	2.51766666666667
THSD1	0.874
KHK	-1.944
SLC12A2	0.900875
CD58	-0.709
STOX2	-0.9355
CCDC76	-0.8689
CCDC48	5.056
DNAH1	-0.291333333333333
ZIC4	-0.37025
OR1G1	0.481
PSMC6	-0.0736666666666667
PROKR1	-0.329
ABCB1	-0.568375
TRAT1	-1.3505
LLGL1	0.3295
MTF1	0.34925
USP54	1.078375
PAGE2B	-2.7665
ITGB7	-4.09825
CCDC81	-0.1795
LOC149837	0.77325
SCUBE1	2.4695
ZSCAN10	0.5315
HUWE1	0.186857142857143
CDH17	-0.433
CD180	0.59625
IL17A	0.44975
TMPO	-1.172375
KIAA1524	-1.856
HDGFRP3	0.395
OXCT1	-2.32
RRAS2	-1.7545
LTBP2	2.3809375
SV2B	0.0673333333333333
CYP2A6	4.2645
PKD1L2	-1.212
PPM1M	0.916
FLJ22662	1.09083333333333
ZNF502	1.59875
GP6	-0.8745
CRYBA2	-0.48225
LEF1	0.9543
CTPS	-2.36442857142857
EYA1	-0.568
EPS8L1	0.91825
MAPK14	-0.829
SERPINB2	-4.7765
GTF2F2	-0.424166666666667
ZNHIT4	-0.174
PLA1A	1.062875
C20orf114	4.296
HPR	-5.2905
C18orf2	-2.727
SATB2	-1.90225
KCNJ9	-0.25175
MGC157906	0.3365
MOCS3	0.2235
C17orf71	-0.3975
PPHLN1	-0.0642
HIST1H2BN	-1.96325
RAPGEF1	-0.410375
MAP3K8	1.1615
DLG4	0.100333333333333
STC1	1.54791666666667
CDGAP	1.82675
DDX26B	-2.112
LOC150223	-1.893
CPSF3	-0.754333333333333
TMEM14A	0.47775
MYH3	-2.382
GPKOW	0.318
SULT1A1	-0.414
SPON1	3.4614
YY1AP1	0.5665
RAB23	0.1405
PLA2G4A	-4.1455
MAPRE3	-0.05725
ZNF516	1.04364285714286
GGPS1	1.12125
EXOC3L2	-0.729
C19orf42	1.0821
MAP2K2	-0.38
HIST1H2BB	-0.59025
RNF19B	1.3815
C6orf128	0.632166666666667
TLR8	1.9815
PCDHA9	0.3405
CARS2	0.641125
CLUL1	4.33516666666667
RHAG	-4.53816666666667
UNK	-0.3815
EXOC8	0.9045
C9orf95	1.10575
C14orf143	0.371833333333333
MAML3	0.36975
LDHA	-1.635
MRPL20	0.35675
KLHDC6	0.198333333333333
ATP5S	0.533
C8orf55	-0.09225
PHF19	-2.578375
KRTAP13-4	0.4515
TTC5	0.3515
XKR5	-0.54625
SILV	-5.058
TEX28	0.4375
TCTN1	1.52875
CX40.1	-0.09675
PPP2R5C	0.02475
C12orf30	-1.04933333333333
CAPG	2.01025
MPZL1	1.0175
ARSB	-1.383
TDH	-1.7575
WASF4	0.24725
TSSK3	-0.896333333333333
7A5	0.6565
CRISPLD1	0.806875
MAD1L1	-0.950833333333333
SPIN4	-0.935166666666667
AMPD1	-1.884
DPYSL5	-0.7355
INPP1	0.194
ANKRD11	-1.67672222222222
NPAS4	-0.268125
GCET2	-0.3169
RNASE9	0.281
GUCY2D	0.230166666666667
CCDC98	0.48625
FGF4	-0.813625
CPM	-0.4375
SLC26A4	-1.4125
PLD5	0.201333333333333
FAM59A	0.2933
FBXO5	-2.60955555555556
SIPA1L1	-0.17625
DPYS	0.682
ATG4D	-0.39625
TGM3	0.793
MTCH1	-0.19725
HK1	0.143285714285714
CDC26	-0.248875
GALNT12	-3.3115
LOC339229	-0.53325
MRPL35	-0.229375
ORC4L	0.26075
TNKS	0.150071428571429
C2orf24	0.532333333333333
ZNF553	0.116333333333333
GGTLA1	2.8157
ZNF497	0.367
CDY1B	0.037
SLC30A4	0.329125
TUB	-1.328125
ARHGEF18	-0.37675
ARRB1	0.322
KCNK1	-2.409
EREG	-3.1028
SCAMP5	-0.18225
RUNDC3B	2.1665
ADAMTS20	0.09725
IL17RB	0.583875
FLJ20323	-0.312
MCAM	0.795125
POLR3E	-1.75116666666667
AQR	0.706666666666667
IPMK	-0.5425
CDCA7	-4.955625
CAMP	2.7935
GRHL3	0.95525
ADAMTSL2	1.60166666666667
CLMN	2.9765
SSTR3	0.0185
MAGEA5	-2.48
OVOL2	4.145
JMJD1B	0.2855
RBL2	0.3053
PYGO2	1.231
PPP1R10	0.779666666666667
CSE1L	-1.18333333333333
LCA5	1.11325
RDH16	0.812
ASRGL1	-2.678375
TOM1	1.153
PTX3	-6.756
TTC15	0.7825
SCGB3A1	2.49666666666667
MRPL50	-0.55675
RCAN3	0.712625
SLC26A11	0.604
STYX	0.1265
CINP	-0.035
MARCH7	0.54725
PFKM	-2.151
SGMS1	1.538
RIOK3	-0.191
C1orf110	0.201
CES7	-0.016625
LOC440248	-3.012
PPP1R12C	-0.49325
C10orf27	0.831
ATG9A	-0.848
MRPS26	0.43875
TMEM40	-1.12
ELP3	0.4003
ZNF787	0.1561
HIAT1	0.39275
C8orf34	0.8915
MGC4655	0.592
PELI1	0.655166666666667
PPT1	0.6533
SLC35C2	-0.4585
C6orf125	-0.321
MUC4	-1.51266666666667
RFC4	-2.41471428571429
GNB2	-0.208333333333333
NUP50	0.0135714285714286
SULT4A1	-1.40466666666667
C7	0.82625
CCDC130	-0.349666666666667
ARRDC4	0.62425
RQCD1	-0.46475
GLYCTK	-1.063
AYTL2	-0.250454545454545
MTUS1	1.7674
LEMD3	0.198666666666667
PLEKHF2	1.4655
HOXA7	-0.42225
GTF3C2	-1.448
DYNLRB2	4.206
CNOT10	-0.279
MR1	1.10016666666667
FFAR1	-0.2385
PRIC285	-0.2405
SLITRK6	5.72825
LIX1	-1.9012
UBE1L2	-1.04983333333333
F8	1.62625
ACHE	0.023
KPNA5	0.56625
TNFRSF12A	-1.04933333333333
EGR3	3.8965
SERPIND1	-3.871
OASL	1.492
IFRD1	-3.198875
WDFY1	0.1065
ZNF267	0.411375
ACCN5	-0.2235
ZBTB6	0.5205
PPP1R3A	0.1955
PRRT3	1.8975
FBXL19	-0.4095
TXNIP	0.038
ACTN2	0.928
ATG9B	-0.648375
C9orf117	1.369375
IL27	-0.6025
RPL36AL	0.145666666666667
KLK15	0.00900000000000008
CHAD	2.7095
RAP2B	-0.5674
HEBP2	1.122
ZNF342	0.8885
CAMK2G	-0.518333333333333
TLR3	2.5935
FGF14	0.54875
HMGB2	-1.677
TRPM5	-0.198833333333333
OR5M11	0.048
KIF3B	0.448421052631579
PRICKLE2	1.68525
MTMR9	0.167875
C3orf27	0.25425
GLRA3	-1.99216666666667
NSDHL	-0.2735
TMEM32	-0.52525
POLR2D	-1.11625
MYADML	-0.05
C9orf114	-0.562
MRGPRX1	0.363
TOPORS	0.72025
CLDN19	-0.92875
C1QL4	-0.075
RNF165	-1.1115
DHRS9	0.13525
DNAH2	0.382166666666667
FXR1	0.0561666666666667
ZMYM3	-0.482625
CASP3	0.066
FAM120C	-0.76725
SCLY	-0.88725
CA7	0.264
ENTPD5	2.38933333333333
ZNF461	0.2735
PDIA5	0.538
C1orf19	0.361
TMEM67	0.42175
KCTD20	-0.45875
WDR47	0.6775
FLJ38723	0.5495
KLRF1	0.665333333333333
TAS2R16	0.609
CLDN12	1.501
PRKCE	0.59
UBXD4	-0.7665
ITGAM	2.52266666666667
GLT8D3	0.032
WDR31	1.264
RGS2	0.5575
OR51L1	0.243
MST1R	0.8545
KIAA1737	1.87275
OR4A5	0.35
GLIS1	-1.57033333333333
PTMA	0.291642857142857
NAPA	1.65975
PRDM11	-0.19775
LIPF	0.218
DIRAS3	1.759
ASGR2	-4.554625
C1QTNF4	0.74925
PIK3R4	0.3545
ARMC3	2.11925
NDUFV3	-0.5245
BTBD3	-0.249666666666667
PPP1R2	0.610166666666667
UBE2NL	0.1295
FOSL2	1.48542857142857
FAM119A	-1.03766666666667
TUBA4A	-0.8838
KRTAP12-1	0.06825
SFRS2	-0.67525
RHPN1	-0.4453
EEF2	0.209166666666667
ZDHHC11	0.0646666666666667
EPHA3	-0.9096
RBM12	-0.48175
H2AFJ	0.969166666666667
EDIL3	3.586
KIF26A	-1.0395
SERGEF	-0.42275
B3GALT4	2.4915
LOC90925	0.431333333333333
OSCAR	0.50625
NPFF	-1.473125
DEDD	0.4195
TMEM155	-0.143
PTPN1	0.14325
SCYL2	0.1895
SKAP1	3.374
LEAP2	-2.587
GADD45G	2.1525
IFITM3	0.978625
PILRB	-3.105
SLU7	0.2303125
DSC3	0.29125
DNMT3L	-1.53375
PAPD5	0.572125
B3GNT3	-2.3125
LHCGR	0.2555
MSL-1	-0.03325
UBE2S	-2.43475
SAP130	-0.49075
ANAPC11	0.22925
MAGED4B	-3.007
ATP6V1B2	0.730333333333333
C14orf179	1.463125
CAPZA1	0.292375
CDYL2	0.626333333333333
GLRX3	-1.116
LOC136288	-0.373
MOBKL1A	0.90625
HTR2B	2.65875
CRYGD	-0.142833333333333
NUS1	-0.626166666666667
PGRMC1	0.662
MYOM2	0.2245
FLJ39653	-2.211
CHM	0.6695
OR5M8	0.7935
ZNF619	0.733
FAM105A	1.03975
CCNL1	-1.43525
NAP1L3	0.24475
C10orf57	2.72083333333333
B3GALNT1	1.24733333333333
CSN1S2A	0.3735
TCP10L	0.391
GDAP2	0.5475
DMKN	-0.2515
COX6B1	0.044
DNASE2	0.921666666666667
MSH5	-2.961
LGMN	-0.421375
USP31	-1.0163
OR13C8	0.7855
SDCBP	-0.6224
NUDT11	-2.46566666666667
PYGL	0.108
SNPH	0.64
B3GNT4	-1.0065
MIZF	-0.7351
NUBPL	0.1815
NOD1	-0.236666666666667
CDH22	0.67025
NUBP1	0.4465
DSCAM	-4.26825
DGKI	0.829
FAM136A	-0.76825
AKAP1	-0.0231666666666667
SLC16A6	0.901
RIN3	0.3975
PSG2	-0.26425
DIP2B	0.400833333333333
PSORS1C1	0.1239
KIAA0495	0.0375
FLJ90709	-0.235
LPA	-0.607833333333333
PIGA	-0.0291666666666667
LY75	1.94466666666667
UTS2	-6.24183333333333
RREB1	0.430375
GALNACT-2	0.6744
MGC3196	-0.611
FLJ31568	-0.542
LPHN1	-0.144875
SP1	1.021625
TOX4	1.00183333333333
HSPA9	-0.1696
APOBEC1	0.1395
SLC35E4	-1.57
LSM5	-1.33125
SURF1	0.60375
ZBTB1	-0.235416666666667
GTF2F1	0.057375
RPS15A	-0.474928571428571
DUSP21	-0.410833333333333
GINS4	-2.48133333333333
MYO15A	0.580833333333333
GIMAP7	3.3475
MGC13379	0.78625
ATP6V1E2	-0.872833333333333
UTP3	0.12775
HNRPA3	-0.8675
MT4	-0.165
C14orf155	0.30125
U1SNRNPBP	0.40825
CKLF	-0.788833333333333
PLEKHN1	-1.03783333333333
MBNL1	0.145666666666667
NUP160	-1.42375
ACSM2A	-1.749
LOC129881	0.865
KIAA1529	-1.08075
FLJ22639	-2.31125
HAND1	-1.545
GSX1	-0.0905
FGA	-4.119
SERPINB1	0.51425
ZNF642	1.1455
IGFBP1	-8.848375
SLC1A1	4.46275
DHX57	0.125125
ZNF766	0.76
PTPN21	-0.5761
GDPD3	-2.96116666666667
PNPLA5	0.0415
TBR1	0.195833333333333
FAM116A	0.24125
IQGAP1	1.136625
FOS	3.634625
ZNF226	0.489875
FIGNL1	-0.781333333333333
C14orf1	0.458333333333333
ZMYND17	-0.5895
PUS7	-1.763
TUBB6	-1.066375
KCNQ2	-1.559
MARCH6	-0.0575833333333333
CCDC33	-0.0185
PRODH	-1.3055
RBM11	2.51475
EPHA6	-0.0775
SLC43A1	0.85225
LOC196541	0.29575
NTN1	1.49166666666667
ING4	0.689
PCDHB10	0.628
DPH2	-1.01833333333333
SPACA4	-0.017
FBXL21	-3.4105
DIAPH1	-0.760833333333333
ZNF71	0.898166666666667
CEP76	-0.364
CORO1A	-0.80125
RRM2	-2.03975
EDG4	0.7815
OS9	0.846833333333333
SLC4A1AP	-0.05875
COG5	-0.8475
COPS8	-0.40425
NGLY1	-0.49225
NCBP2	-0.29475
C17orf42	-0.0573333333333333
GPSM3	0.2225
SIL1	1.75566666666667
ASB6	-0.23825
SMAD5OS	0.112333333333333
UNC93A	-3.36375
A1BG	0.3905
C21orf62	0.20625
FMO5	2.42016666666667
ATRIP	0.370666666666667
CEBPG	-0.159
C7orf38	0.4355
TNFRSF1B	0.138833333333333
CLEC1A	1.70666666666667
IQSEC1	0.183125
PATZ1	1.5575
RBM22	1.149
BAG2	-2.13566666666667
PAQR5	-0.500166666666667
C9orf127	0.3443
THNSL1	0.3325
SHROOM3	3.0404
JAM2	1.18025
SNRPN	-2.54575
ALX4	0.2325
CACNA1S	0.3
FAM130A1	1.61725
CORIN	3.4255
CD300LB	0.5765
PLEKHG6	0.6855
LRRC40	-0.7795
PCLKC	-1.82625
PCDHB16	-0.328166666666667
WNT2B	1.24033333333333
ASNS	-3.17133333333333
MRPL49	0.2885
FLJ46111	0.0435
ISG20	-0.364875
SMU1	0.579333333333333
CASZ1	1.178
POLR1D	-0.20575
GIN1	-0.71275
SNAG1	0.621166666666667
ANKRD29	-1.873
CDKN2AIP	0.013
KRR1	0.0715
CXCL1	-4.78066666666667
EPM2A	0.1016
PC	0.7855
DEFB127	-0.236
PDZRN4	1.29366666666667
FAH	1.414
OR51E1	3.1425
CDC2L6	-0.363833333333333
DNTTIP1	-0.3505
PAX8	-0.9565
TMEM116	0.03825
C1orf150	0.272
PRO2012	0.00025
MRPL40	-0.166666666666667
BEX1	2.9837
SLC2A4	-1.468
PKMYT1	-2.22675
FEZF2	-0.3925
SLC26A9	-1.71575
MAP2	0.0566363636363637
LYL1	-1.232
SLC25A19	-1.32533333333333
NOS3	-0.0285
ZNF34	0.417833333333333
TMPRSS11F	-0.32475
FAM43A	-0.38775
FCRL4	0.217333333333333
KLF14	0.0215
FLRT2	-0.561
WRN	-0.9965
SDF2	0.8589
KRT8P12	-0.4655
C6orf195	-0.0745
C9orf125	-1.21516666666667
DZIP3	0.01425
RIT1	0.0395
SCML1	-3.004
RHBDF2	-0.888625
OR2G3	0.521
REXO1L1	-0.2645
MAP3K7IP3	-0.440125
C3orf57	-7.03675
FBXW11	-0.7575
ETAA1	-0.44125
C14orf131	-0.2364
AKT1S1	-0.11875
SLC12A5	-0.805125
C9orf164	1.042
NRIP3	1.284875
NOS1AP	-0.60475
TMEM121	1.6885
SAP30BP	-0.1363
DGCR6	0.58675
WDR76	-1.049
FAM82B	-0.196083333333333
LOC606495	0.1865
MAP9	-0.729166666666667
BCDIN3D	1.12125
CXorf36	3.481
DSCR3	-0.2592
ZFAND3	0.5945
C7orf43	-0.0356666666666667
SPSB3	0.5402
C19orf19	0.00849999999999999
FAM133A	-1.56975
C12orf25	0.16525
SLC39A3	-0.203125
DISP2	1.2135
PI4KAP2	-2.0795
MKRN3	-3.00966666666667
ADAMTS13	-0.930875
CBLN3	0.5289
TTYH1	-1.73383333333333
C3orf18	1.77
FLJ13236	0.53475
ZMYND12	3.2405
C18orf25	0.221875
GLB1L3	-0.243
ATP13A5	0.637
RANBP10	-0.566
CD96	-1.6407
DENND1C	-0.5
RBMS3	0.4019
SLC41A3	0.56
DGCR6L	0.6175
TMEM128	0.863166666666667
CSNK1G3	-0.104071428571429
MOBKL2C	1.081625
TSPAN6	-1.00025
MATN2	-1.7845
MSL2L1	0.01
ST6GALNAC2	0.625
FGFBP2	-1.397625
FGL1	-7.43583333333333
MPP3	-1.43216666666667
ARHGEF6	1.009
TGFBR2	0.32575
ACMSD	5.079
IL33	2.357
C9orf5	0.246916666666667
DEAF1	-0.1141
AMN	0.0815
DEFA6	0.22075
RNF212	-1.681
METT5D1	0.387
CIB1	1.211
TSSK1B	0.01275
KIAA1727	1.3385
ZNF680	1.1645
LOC399900	-1.1175
LOC152217	-0.301
CTNNAL1	-2.788
CIT	-2.28875
TLE6	0.72875
ZNF607	-1.303
HERC4	-0.583833333333333
DRAP1	-0.4877
PEMT	-0.547
C10orf111	-0.0905
ZNF575	0.9605
KCTD7	-0.1935
MYO1F	0.262375
LOC285382	0.8495
RAB11A	1.2794
PLCD3	-0.4975
C15orf28	0.1505
PTBP2	-1.147125
CTB-1048E9.5	0.177
C19orf60	-0.326333333333333
C7orf25	0.617
SETD7	1.106875
HOXB9	-4.334
VANGL1	1.1405
CHAF1B	-1.72275
NDUFA3	0.1695
KIAA1328	0.18
SHARPIN	0.15875
TTC23	-1.1225
UGP2	-0.0123333333333333
ANKIB1	0.3084
CIRBP	1.95414285714286
SEC14L4	-2.99383333333333
OVCH1	-0.117
VPS52	0.167
FAT	-1.3035
M6PRBP1	0.10275
GPRIN3	0.989
PPM1F	-1.00533333333333
TSR1	-0.44425
CCDC85A	1.732
PCSK5	1.66775
ZFHX3	-0.32
HEMK1	-0.4115
PGBD2	0.347
RSRC2	-0.136666666666667
AURKC	-1.50133333333333
SCRIB	-0.19
ORM2	-4.71083333333333
FAM115A	-0.4351
FZD6	-1.08475
UNC119	0.320833333333333
GPX3	-1.5273
NOV	-0.323625
CABC1	-0.406875
CDC42SE2	-0.46925
EIF2S2	-0.992
RNF130	0.7465
CKAP5	-0.8545
RP11-413M3.2	0.1355
C10orf18	0.4516
TMEM93	-0.484
DYX1C1	1.86375
KCNMB2	-1.885625
ANK3	1.93741666666667
KRT5	-1.5586
CDH12	-1.259625
QRSL1	0.049875
JUB	-1.36525
SHC4	-2.17125
CCL15	1.20566666666667
CCDC22	-0.0105
SNX24	-0.41525
RARS	-0.17475
MORC2	-0.306125
FAM48A	-0.09025
MT1H	-2.3685
PPP1R14C	-2.881
FOXD1	-2.90528571428571
C1orf213	-2.809
AMT	-0.8092
DSN1	-1.45875
PTPLAD2	4.6175
DIS3L	0.3645
RASL11A	2.72625
GPRC5B	-0.214625
FRMD7	0.079
STRN4	0.075
KITLG	2.09409090909091
HDGF	-0.2805
OR1S1	0.3015
SETX	-0.1774
DDR2	0.47225
KCTD12	2.07325
LYZL2	-0.945
WDR52	0.6665
TMEM2	0.191875
ZNF579	0.420833333333333
LOC200810	0.000499999999999994
TNFSF9	-2.336
PPFIA4	-3.9145
CNIH3	0.809666666666667
MAP4K4	-0.8665
ROD1	-0.0782857142857143
ALS2CR12	-0.9175
DOCK3	-0.843666666666667
PAQR9	-4.936
ASB17	-0.163833333333333
STX16	-1.7055
FEZ2	-0.143166666666667
DLAT	-0.532666666666667
KIF21B	-1.68816666666667
CDC5L	-0.13475
TMEM119	1.43733333333333
CRIP3	-1.92425
TPSD1	0.350666666666667
TEPP	0.0665
GNGT2	1.4785
C21orf121	-0.12775
WNK1	0.308666666666667
FLJ10490	0.6662
OR51B5	-2.6445
LOC203547	-0.943375
HAS1	-0.4945
PPA1	-0.2535
ST7	0.055375
C11orf46	0.6951
POPDC3	-4.3395
ACOX2	3.33483333333333
ATCAY	-0.580416666666667
TM4SF19	0.35725
MFSD9	-0.657166666666667
PDHB	0.4165
ERN1	0.40825
LCE3C	-0.1125
GPR111	-0.3055
NOTCH3	1.1115
ADAMTS5	1.759
B3GALT1	-1.377
UGCGL1	-0.047
FAM58A	0.391666666666667
FBXO32	0.9765
CLPP	-0.3095
NXPH1	0.52975
MTMR3	1.14766666666667
ATP1B3	-1.436
TMEM16A	3.997625
HIST1H3F	-0.495
TRIM25	-0.560666666666667
SDCBP2	0.6905
CRKL	-0.6215
HOXB2	2.62866666666667
ANP32B	-0.985625
GATM	3.877
AP4E1	0.059
EDG5	0.293875
CDKN3	-2.78733333333333
CDH4	-3.12
PGD	-0.1285
RND1	1.2125
GAD1	1.9388
MPG	-0.014
LOC440350	-1.09
ZNF133	-0.4035
SERPINB12	0.4485
AMELY	0.0355
DHX36	-0.61175
TNFAIP8L2	3.18516666666667
PHTF2	-0.123055555555556
CCDC112	-1.65716666666667
IQCC	0.0855
HEYL	3.35966666666667
FTSJ2	-0.571333333333333
APPL1	0.768125
RAB43	0.603928571428572
OR10G2	-0.0105
WAC	0.1855
ADCY9	0.29025
RUNDC2B	0.342166666666667
PYCRL	0.1867
AGPAT7	-0.941
SLC22A9	-0.999166666666667
CDKAL1	-0.19
PDYN	-0.377
C20orf74	1.28725
MTMR11	0.88325
VAV3	4.33908333333333
DAPL1	1.23375
STXBP3	0.4435
EIF3G	-0.2255
ARHGAP22	-1.35025
NPFFR1	0.0945
NPC1	-0.719666666666667
ALDH9A1	1.55733333333333
ZNF600	0.083375
ZNF678	1.16766666666667
RASSF1	0.413416666666667
ADD2	-2.3635
PITPNB	-0.533625
PKD2L2	0.054375
LRP11	0.4375
CDKL1	0.17325
SMEK2	0.117
PRODH2	-3.73266666666667
C11orf54	0.346333333333333
SFRS11	-0.399833333333333
IL7	-0.739166666666667
ALS2CR16	0.82875
BTG3	-1.82016666666667
PAK2	-0.234
RP11-679B17.1	-0.52175
GATA4	-2.24333333333333
ATP2B1	-0.727
LOC130940	1.602
C1orf172	2.47633333333333
ATF7IP2	-2.7765
SLC25A43	-0.162333333333333
CENTG3	-0.2165
IGF2BP1	-4.181
FCHSD1	0.2665
CAMK2N2	0.7285
ELAVL3	0.1588
NBPF15	-0.366666666666667
UBE2J2	0.502083333333333
GNL2	-0.65575
PRR3	-0.1792
NLF2	0.609
OR4F6	-0.2615
KLHL24	0.873333333333333
CCDC88A	-2.1265
SGPP1	-0.299166666666667
C10orf11	1.39033333333333
SLC35B4	-1.84283333333333
UGT3A2	-0.8835
ARNT2	3.3999
CBR1	-2.26325
ITPR3	-0.971833333333333
TRAPPC6B	0.00300000000000001
AMZ1	-0.166
ARP11	1.87475
WDSUB1	0.574
APBA1	0.273666666666667
RAB2A	1.094
C6orf162	-0.08625
HPSE2	-0.24775
PLCE1	1.4445
INSL3	-0.06475
DLG1	0.12
PTPLA	-3.54675
PIGX	0.4925
TFIP11	0.697833333333333
FIBIN	3.4355
POLR2G	-0.2705
GRAP2	-1.8334
DNAJB8	-0.37775
CNBP	0.437333333333333
WASF1	-2.752
INPP5E	-0.9287
HSPB1	0.2548125
TMEM167	-0.1432
CUBN	0.38525
IGF1	2.5953125
ITPK1	0.19
NAALAD2	-1.132125
G3BP1	0.0308
NT5DC1	0.632
CYP39A1	-0.5825
TMEM139	-1.50283333333333
POLK	0.3109
GLULD1	-1.35375
RBM15	-1.02316666666667
AMZ2	0.176
GDF15	-1.64866666666667
MESDC2	0.26125
INCA	2.36116666666667
ACY1L2	-3.7985
GZMM	-1.44566666666667
PAIP1	0.29825
CACNA2D1	-0.04575
STK32C	-0.3805
SH3BP4	1.67083333333333
DEC1	0.2215
PADI1	0.2165
UBB	0.401
PON3	3.3955
PROP1	0.4535
ANKRD13B	-0.4145
ADCK1	0.294
TCF25	-0.486166666666667
SLC38A5	-3.25675
CXorf26	-0.213
C19orf39	0.52475
PPP1R13B	0.55075
ARL2	-0.9315
TCL6	-0.00125
TOP3A	-0.882
SLC16A14	1.27825
FXYD6	1.31866666666667
HIST1H4E	-1.28775
BBC3	0.118
UNC5A	0.379166666666667
FAM86C	-0.3087
PI4KB	0.70075
B3GAT1	-3.92425
SUSD2	0.9575
OAZ2	-0.0236666666666667
NOC4L	-0.4455
C10orf12	-0.00599999999999999
FADS1	-3.57283333333333
LOC144097	-0.73425
DKK2	2.91666666666667
KIAA1949	-0.40325
RHOT1	0.5246
OXT	1.01166666666667
GPR153	0.43
ARL4A	-2.01916666666667
SAAL1	-1.4435
CCDC64	-0.7325
USE1	-0.1315
HNMT	1.2935
PCGF3	-0.1224375
CYP2C19	0.0695
C20orf4	0.342
CCDC11	1.491
ACSBG2	-0.12125
RWDD2A	0.49175
PALLD	2.68625
CPLX4	-0.1665
LOC492311	0.91625
KPNA2	-2.104
MACROD1	-0.8925
TMCO3	0.0606666666666667
C15orf52	-0.9375
BIRC5	-2.4536
PRR16	0.4845
FAM63B	0.111375
KATNB1	-1.14266666666667
WNT8B	0.2035
CPLX3	-0.4515
GHR	1.195625
