Hybridization REF	TCGA-BH-A0AV-01A-31R-A115-07
GTF2E1	-0.0015
RY1	-0.491333333333333
ATAD2B	0.119625
ARHGAP17	0.1781
KCNIP3	-0.9135
SFPQ	0.359875
GFRA4	0.415
AKR1B10	-3.997375
TIGD6	1.07216666666667
RGS16	3.299125
URB1	-0.331166666666667
OR4C46	-0.103333333333333
TOP3B	-0.2025
NFATC4	0.822
CA14	-5.36925
BMPR1A	-0.0161666666666667
SNRP70	-0.658625
PRL	0.726333333333333
C6orf130	-0.015
STAG2	0.59575
CD55	-0.288785714285714
RPS23	-0.157333333333333
SSX2	-1.80966666666667
FDPSL2A	0.989
FBXO27	0.924
SYNGR3	-1.267
TMSL3	-0.027
EML1	-0.3675
NUP93	-0.367916666666667
SMAD3	-0.6721
KIAA1189	2.96083333333333
HNRPUL2	0.673666666666667
TBC1D12	0.807333333333333
C16orf24	-0.195
MRVI1	2.1055
ZNF581	-0.149333333333333
ELOVL3	0.1505
OR51Q1	0.41525
CACNB3	0.8945
GALNT13	1.279375
C10orf84	0.6410625
NEDD4	0.2259
SPO11	0.497
OR5AU1	0.6185
NEK4	0.244071428571429
PRKAR2A	0.395666666666667
IHPK1	1.00816666666667
ATP6V0B	0.376375
CACNA1E	1.248
CEACAM8	-0.768
PEX14	-0.4395
FLJ12993	-1.0955
ZBTB38	0.593416666666667
PCTK2	0.243333333333333
LRRC16	0.6822
FBLIM1	1.96666666666667
FYCO1	1.1015
RP5-1022P6.2	-0.842083333333333
CMTM1	0.631666666666667
PLTP	1.1465
RAPH1	0.566125
DOCK8	0.426375
EZH2	-1.474
SLC25A1	-0.198666666666667
PLEKHB1	0.9684
GRB7	1.2656
ZFP37	1.11425
MRPL33	0.45375
PELO	0.255
ARMC1	0.215
C9orf27	0.463875
FLJ25778	-0.07
C9orf37	-1.08816666666667
TMEM66	0.192
SPRN	0.3105
HBEGF	0.862375
PI4KA	-0.45
LEPRE1	0.59175
POU2AF1	-2.052625
MRPL12	-0.610333333333333
REP15	1.8095
ZC3H3	0.714
RASAL1	-0.4125
DDAH1	1.67925
ACBD5	0.105375
TMC2	0.2625
CCDC137	-0.20525
SAMD13	0.0778333333333333
UGT2B15	-4.819
TIPARP	-0.42275
DNASE1L3	1.04225
TRIM72	0.294333333333333
DBX2	0.32125
IPO8	0.72
C21orf88	-1.5348
MAP3K14	-0.0175
LOC51233	0.255833333333333
GGTLA4	0.16425
PDE6D	-0.388
ZNF117	-0.4355
CLK2	0.122625
NKRF	-0.62775
TNFSF15	1.5245
DUSP2	-0.510875
SECISBP2	-0.792
GABRR2	-0.4105
PPAP2C	0.7325
LOC51145	0.605833333333333
PAG1	0.47225
PIK3C3	-0.05575
GNG10	-0.192
APOL4	0.3425
ANKRD28	-0.10825
STMN3	-1.0424
RAB14	0.839
CDK2AP2	0.0065
HDDC3	-0.0295
COMMD7	0.077
CXXC1	0.134
HMCN1	0.298333333333333
CD40	0.93925
DYNC1LI2	0.8908125
GDI1	0.54125
LOC646938	1.005
VSNL1	0.665333333333333
PIH1D1	0.302166666666667
RAET1G	-0.549
KRTAP5-9	-0.114
EFTUD2	-0.72975
ZNF311	-0.02
ATP6V1G3	0.521
OR2W3	1.42925
SCN4A	0.344
MED10	-0.442375
FAM135A	0.0175
ARHGAP4	-1.04275
EHMT2	0.060875
UFD1L	-0.26325
ERMP1	0.13025
MAG1	-1.5335
THAP8	-0.0918333333333333
HACE1	0.711666666666667
FAM82C	-0.1015
C3orf20	0.4775
UNC84A	0.940333333333333
SCD5	0.192857142857143
LASS6	0.49625
LSG1	-0.148666666666667
MAL	-5.18175
GPR22	0.405
WDR5B	0.33575
ACTRT1	0.981
C17orf60	0.521166666666667
GRIN2C	-0.3347
ARMC8	-0.2725
SLC47A1	-2.76
DMPK	-0.1365
DHRS13	-0.947333333333333
SMC1A	-0.532
KRTAP17-1	-0.13575
SMYD5	-0.235
TUSC2	-0.0865
CRHR2	0.159
KIR3DL2	0.1695
CCDC104	0.352
ATP2C1	0.7695
CROT	-0.66675
PABPC3	0.157166666666667
EGR1	0.194
THSD1	0.20675
KHK	-1.285
SLC12A2	-0.706666666666667
CD58	-0.60025
STOX2	0.0883333333333333
CCDC76	-0.8801
CCDC48	1.9515
DNAH1	-0.340333333333333
ZIC4	1.602875
OR1G1	0.51
PSMC6	-0.687
PROKR1	0.66
ABCB1	-2.139625
TRAT1	-2.302
LLGL1	0.588
MTF1	1.48275
USP54	0.800625
PAGE2B	-3.5915
ITGB7	-3.49
CCDC81	0.4515
LOC149837	0.2735
SCUBE1	0.042
ZSCAN10	1.166
HUWE1	0.435357142857143
CDH17	-0.3695
CD180	1.98425
IL17A	0.2765
TMPO	-0.507875
KIAA1524	-0.713833333333333
HDGFRP3	0.554333333333333
OXCT1	-0.189545454545455
RRAS2	-0.454333333333333
LTBP2	2.655875
SV2B	2.41266666666667
CYP2A6	0.15125
PKD1L2	0.425666666666667
PPM1M	1.416
FLJ22662	1.856
ZNF502	2.37475
GP6	-0.262
CRYBA2	-1.5705
LEF1	-1.4794
CTPS	-0.553428571428571
EYA1	-3.036
EPS8L1	2.5355
MAPK14	0.521833333333333
SERPINB2	-4.012125
GTF2F2	-0.867
ZNHIT4	-0.3325
PLA1A	-0.43575
C20orf114	-0.20725
HPR	-2.585
C18orf2	-4.30616666666667
SATB2	-1.53575
KCNJ9	-0.0938571428571428
MGC157906	0.8245
MOCS3	-0.48475
C17orf71	-0.161166666666667
PPHLN1	-0.3252
HIST1H2BN	-0.52025
RAPGEF1	0.58125
MAP3K8	2.72175
DLG4	0.2725
STC1	-0.954166666666667
CDGAP	2.8885
DDX26B	-0.90825
LOC150223	-2.0755
CPSF3	-1.48783333333333
TMEM14A	0.5225
MYH3	-2.20575
GPKOW	0.20075
SULT1A1	-0.8695
SPON1	4.2716
YY1AP1	-0.0515
RAB23	2.29575
PLA2G4A	-0.9135
MAPRE3	0.41525
ZNF516	0.118285714285714
GGPS1	-0.14075
EXOC3L2	-0.15325
C19orf42	-0.5548
MAP2K2	-0.562166666666667
HIST1H2BB	-0.05425
RNF19B	1.8615
C6orf128	1.43716666666667
TLR8	2.825
PCDHA9	0.9465
CARS2	0.369125
CLUL1	1.665
RHAG	-4.528
UNK	0.6305
EXOC8	0.9617
C9orf95	0.26925
C14orf143	-1.00033333333333
MAML3	0.07125
LDHA	-1.371
MRPL20	-0.55625
KLHDC6	4.2615
ATP5S	-0.338166666666667
C8orf55	-0.67075
PHF19	-0.669375
KRTAP13-4	0.3945
TTC5	-0.359
XKR5	-0.4835
SILV	-4.85133333333333
TEX28	0.9745
TCTN1	-0.15
CX40.1	0.2515
PPP2R5C	-0.37375
C12orf30	-0.707833333333333
CAPG	2.247
MPZL1	1.1537
ARSB	-0.665833333333333
TDH	-2.34425
WASF4	1.588
TSSK3	-0.318166666666667
7A5	2.289
CRISPLD1	2.4655
MAD1L1	0.356
SPIN4	0.436
AMPD1	0.10125
DPYSL5	0.3855
INPP1	-0.296833333333333
ANKRD11	0.702888888888889
NPAS4	0.134125
GCET2	-0.2715
RNASE9	-0.2725
GUCY2D	0.338833333333333
CCDC98	-0.701
FGF4	-0.43225
CPM	0.2455
SLC26A4	-2.79383333333333
PLD5	4.738
FAM59A	0.2411
FBXO5	-1.61966666666667
SIPA1L1	0.669
DPYS	0.69375
ATG4D	-0.7335
TGM3	0.289
MTCH1	1.27575
HK1	0.0911428571428572
CDC26	0.3835
GALNT12	-1.6285
LOC339229	-0.0525
MRPL35	-1.183875
ORC4L	0.275125
TNKS	-0.0795714285714286
C2orf24	0.259666666666667
ZNF553	-0.0325
GGTLA1	3.3721
ZNF497	-0.54
CDY1B	0.864
SLC30A4	1.060375
TUB	0.351875
ARHGEF18	-0.064
ARRB1	-0.55125
KCNK1	1.6935
EREG	-3.9334
SCAMP5	-0.58975
RUNDC3B	1.5055
ADAMTS20	-0.16725
IL17RB	-1.24675
FLJ20323	-1.185
MCAM	1.067375
POLR3E	-2.04008333333333
AQR	-0.135666666666667
IPMK	0.864
CDCA7	-1.24325
CAMP	-0.17675
GRHL3	2.55275
ADAMTSL2	1.72483333333333
CLMN	2.48716666666667
SSTR3	0.3655
MAGEA5	-2.13916666666667
OVOL2	2.6325
JMJD1B	-0.32725
RBL2	-0.5181
PYGO2	1.2365
PPP1R10	0.132833333333333
CSE1L	-1.86933333333333
LCA5	0.8595
RDH16	0.0785
ASRGL1	-0.716625
TOM1	1.278
PTX3	-4.6565
TTC15	-0.45075
SCGB3A1	0.894
MRPL50	-0.86725
RCAN3	0.78325
SLC26A11	0.647
STYX	0.508666666666667
CINP	-0.72625
MARCH7	0.49325
PFKM	-0.9265
SGMS1	-0.547666666666667
RIOK3	1.0724
C1orf110	1.465
CES7	-0.102666666666667
LOC440248	-3.25825
PPP1R12C	-0.1545
C10orf27	1.081
ATG9A	-0.989
MRPS26	-0.702
TMEM40	3.376
ELP3	-0.5749
ZNF787	0.8713
HIAT1	0.8675
C8orf34	1.56716666666667
MGC4655	0.5559
PELI1	2.27583333333333
PPT1	0.01
SLC35C2	-0.174333333333333
C6orf125	-0.89975
MUC4	-1.526
RFC4	-1.75214285714286
GNB2	0.292666666666667
NUP50	0.419285714285714
SULT4A1	-0.0675
C7	1.644625
CCDC130	-0.333166666666667
ARRDC4	0.483
RQCD1	0.0305
GLYCTK	-1.0035
AYTL2	1.421
MTUS1	0.6454
LEMD3	0.441833333333333
PLEKHF2	-0.61475
HOXA7	0.57675
GTF3C2	-0.638
DYNLRB2	0.67825
CNOT10	0.0365
MR1	0.0085
FFAR1	-0.261
PRIC285	0.4675
SLITRK6	2.69
LIX1	-0.7337
UBE1L2	-0.7915
F8	1.44075
ACHE	0.793166666666667
KPNA5	1.95775
TNFRSF12A	-0.608166666666667
EGR3	-0.4495
SERPIND1	-4.0015
OASL	0.751
IFRD1	-1.115375
WDFY1	-0.0466666666666667
ZNF267	0.747875
ACCN5	0.255
ZBTB6	0.28525
PPP1R3A	-0.2595
PRRT3	0.259
FBXL19	-0.242
TXNIP	0.681071428571428
ACTN2	4.48025
ATG9B	-0.105
C9orf117	-0.15175
IL27	-2.079
RPL36AL	-0.610833333333333
KLK15	0.14975
CHAD	0.2685
RAP2B	0.6647
HEBP2	2.64375
ZNF342	-0.5335
CAMK2G	-0.321166666666667
TLR3	0.57975
FGF14	0.42175
HMGB2	-1.23425
TRPM5	-0.0315
OR5M11	0.9265
KIF3B	0.00584210526315789
PRICKLE2	1.086
MTMR9	-0.18375
C3orf27	0.35625
GLRA3	-2.34766666666667
NSDHL	-0.0446666666666667
TMEM32	0.838
POLR2D	-0.506166666666667
MYADML	0.2925
C9orf114	-0.381
MRGPRX1	0.578
TOPORS	0.5515
CLDN19	-1.36725
C1QL4	0.159
RNF165	1.9125
DHRS9	-1.045
DNAH2	1.29916666666667
FXR1	-0.621
ZMYM3	-0.530625
CASP3	-0.0746666666666667
FAM120C	-0.298875
SCLY	-1.84
CA7	0.146
ENTPD5	0.00566666666666666
ZNF461	0.1525
PDIA5	0.57375
C1orf19	-0.879666666666667
TMEM67	0.84475
KCTD20	1.0635
WDR47	1.34
FLJ38723	1.745
KLRF1	0.000499999999999998
TAS2R16	0.666
CLDN12	-0.1205
PRKCE	0.1555
UBXD4	0.71875
ITGAM	2.80683333333333
GLT8D3	-0.225375
WDR31	0.1478
RGS2	1.9675
OR51L1	-0.056
MST1R	1.38475
KIAA1737	-0.405
OR4A5	-0.0125
GLIS1	-0.610666666666667
PTMA	0.290928571428571
NAPA	1.82475
PRDM11	0.2755
LIPF	-0.1295
DIRAS3	-0.5665
ASGR2	-3.858
C1QTNF4	0.43775
PIK3R4	0.0808333333333333
ARMC3	0.93925
NDUFV3	-0.428166666666667
BTBD3	0.077
PPP1R2	-0.204333333333333
UBE2NL	-0.60525
FOSL2	2.16592857142857
FAM119A	-1.89166666666667
TUBA4A	0.2165
KRTAP12-1	-0.19375
SFRS2	-0.49425
RHPN1	-0.7539
EEF2	-0.75
ZDHHC11	-2.10383333333333
EPHA3	-1.6078
RBM12	-0.64225
H2AFJ	1.53158333333333
EDIL3	5.119
KIF26A	-0.96225
SERGEF	-0.08125
B3GALT4	3.14175
LOC90925	2.04916666666667
OSCAR	1.240625
NPFF	-0.97675
DEDD	0.168625
TMEM155	-0.193125
PTPN1	-0.14725
SCYL2	0.257833333333333
SKAP1	0.73125
LEAP2	-4.0815
GADD45G	0.4825
IFITM3	1.0395
PILRB	-2.739
SLU7	-0.2326875
DSC3	2.84525
DNMT3L	-1.16925
PAPD5	-0.21625
B3GNT3	0.2045
LHCGR	0.6
MSL-1	-0.27275
UBE2S	-0.9655
SAP130	-0.2855
ANAPC11	0.158
MAGED4B	0.489
ATP6V1B2	0.523166666666667
C14orf179	0.034
CAPZA1	-0.017
CDYL2	-0.8655
GLRX3	-0.635
LOC136288	0.0445
MOBKL1A	-0.757
HTR2B	2.242
CRYGD	-0.110333333333333
NUS1	0.767166666666667
PGRMC1	1.045
MYOM2	-0.819
FLJ39653	-1.43083333333333
CHM	0.7279
OR5M8	0.129
ZNF619	0.2505
FAM105A	2.1395
CCNL1	-0.54675
NAP1L3	0.32725
C10orf57	1.0165
B3GALNT1	0.7695
CSN1S2A	-0.149
TCP10L	-0.38075
GDAP2	0.45875
DMKN	0.0326666666666667
COX6B1	-0.1165
DNASE2	0.281166666666667
MSH5	-2.27375
LGMN	-0.084125
USP31	0.4842
OR13C8	0.2395
SDCBP	0.7564
NUDT11	-0.177166666666667
PYGL	0.1415
SNPH	-1.11416666666667
B3GNT4	-0.632
MIZF	-0.5606
NUBPL	-0.524625
NOD1	0.556666666666667
CDH22	-0.121875
NUBP1	-0.3925
DSCAM	-3.84425
DGKI	2.1035
FAM136A	-0.84925
AKAP1	-0.1045
SLC16A6	-2.0705
RIN3	1.28525
PSG2	0.15525
DIP2B	0.313833333333333
PSORS1C1	1.6344
KIAA0495	-0.592
FLJ90709	-0.935666666666667
LPA	-0.438
PIGA	-0.1075
LY75	1.61933333333333
UTS2	-6.58183333333333
RREB1	-0.466375
GALNACT-2	1.969
MGC3196	-0.6925
FLJ31568	1.15475
LPHN1	0.79775
SP1	0.467
TOX4	-0.551
HSPA9	-0.9361
APOBEC1	0.018
SLC35E4	-1.1335
LSM5	-0.827
SURF1	0.08325
ZBTB1	0.517416666666667
GTF2F1	-0.00249999999999999
RPS15A	-0.468714285714286
DUSP21	-0.893166666666667
GINS4	-1.71016666666667
MYO15A	0.582666666666667
GIMAP7	2.19175
MGC13379	-0.02475
ATP6V1E2	1.2
UTP3	-0.526
HNRPA3	-0.151875
MT4	-3.597
C14orf155	0.4995
U1SNRNPBP	-0.273
CKLF	-0.6735
PLEKHN1	-0.2665
MBNL1	0.88625
NUP160	-0.28925
ACSM2A	-1.74275
LOC129881	-0.88325
KIAA1529	-0.84575
FLJ22639	-2.29375
HAND1	-1.415
GSX1	0.626
FGA	-4.890875
SERPINB1	-0.73375
ZNF642	0.932
IGFBP1	-8.087875
SLC1A1	0.88025
DHX57	0.211375
ZNF766	1.172
PTPN21	0.6743
GDPD3	-2.668
PNPLA5	0.2455
TBR1	0.0108333333333333
FAM116A	0.0035
IQGAP1	1.688
FOS	0.141125
ZNF226	-0.632125
FIGNL1	0.386166666666667
C14orf1	-0.44
ZMYND17	0.046
PUS7	-1.45133333333333
TUBB6	0.0775
KCNQ2	-1.80525
MARCH6	0.0283333333333333
CCDC33	0.3915
PRODH	-0.87925
RBM11	0.5555
EPHA6	-0.045875
SLC43A1	-1.283
LOC196541	1.215375
NTN1	1.50375
ING4	1.7265
PCDHB10	2.397
DPH2	-0.4805
SPACA4	-0.53975
FBXL21	-4.409
DIAPH1	-0.2045
ZNF71	1.03033333333333
CEP76	-0.746
CORO1A	-0.8135
RRM2	-2.00475
EDG4	0.2125
OS9	0.495333333333333
SLC4A1AP	0.93475
COG5	-0.21225
COPS8	-0.57875
NGLY1	-0.9735
NCBP2	-0.973875
C17orf42	-0.927666666666667
GPSM3	1.318
SIL1	0.173166666666667
ASB6	-0.30625
SMAD5OS	0.1865
UNC93A	-3.393875
A1BG	0.2465
C21orf62	0.7105
FMO5	-1.50291666666667
ATRIP	0.2685
CEBPG	0.272666666666667
C7orf38	0.0693333333333333
TNFRSF1B	1.15033333333333
CLEC1A	1.68783333333333
IQSEC1	0.411
PATZ1	0.0527
RBM22	1.131875
BAG2	0.223666666666667
PAQR5	-0.374833333333333
C9orf127	0.9732
THNSL1	-0.2835
SHROOM3	1.4505
JAM2	1.735
SNRPN	-2.741
ALX4	0.262
CACNA1S	-0.3695
FAM130A1	0.63825
CORIN	3.3855
CD300LB	0.4025
PLEKHG6	1.1635
LRRC40	-0.179
PCLKC	-1.35625
PCDHB16	1.77416666666667
WNT2B	0.4365
ASNS	-1.25211111111111
MRPL49	-0.34325
FLJ46111	-1.45575
ISG20	1.217125
SMU1	-0.203166666666667
CASZ1	0.1995
POLR1D	-0.78875
GIN1	-0.96125
SNAG1	1.30266666666667
ANKRD29	-2.089
CDKN2AIP	-0.39875
KRR1	-0.8035
CXCL1	-0.326
EPM2A	-0.0172
PC	0.24
DEFB127	0.4515
PDZRN4	1.84183333333333
FAH	0.060125
OR51E1	1.946
CDC2L6	1.60933333333333
DNTTIP1	-0.525
PAX8	-1.64375
TMEM116	-1.08125
C1orf150	-0.1965
PRO2012	0.42025
MRPL40	-0.694166666666667
BEX1	-3.8834
SLC2A4	-1.0405
PKMYT1	-0.8375
FEZF2	-0.796
SLC26A9	-0.40275
MAP2	1.79466666666667
LYL1	-1.24975
SLC25A19	-0.229666666666667
NOS3	-0.296
ZNF34	0.667833333333333
TMPRSS11F	-1.16933333333333
FAM43A	0.828
FCRL4	1.73966666666667
KLF14	-0.01475
FLRT2	-0.263166666666667
WRN	-0.64225
SDF2	0.4443
KRT8P12	-0.50725
C6orf195	1.0795
C9orf125	-1.231
DZIP3	-1.1155
RIT1	0.0804999999999999
SCML1	-1.87266666666667
RHBDF2	-0.018875
OR2G3	0.522
REXO1L1	-0.4715
MAP3K7IP3	-0.778
C3orf57	-7.009
FBXW11	-0.973
ETAA1	-0.5065
C14orf131	-1.0394
AKT1S1	0.49175
SLC12A5	-0.829875
C9orf164	1.88125
NRIP3	0.15575
NOS1AP	-0.776
TMEM121	0.32675
SAP30BP	0.7385
DGCR6	0.6475
WDR76	-0.1935
FAM82B	-0.436416666666667
LOC606495	-0.7695
MAP9	1.17891666666667
BCDIN3D	-0.32475
CXorf36	3.87716666666667
DSCR3	0.1784
ZFAND3	0.09775
C7orf43	-0.257
SPSB3	0.2496
C19orf19	0.06375
FAM133A	-2.36025
C12orf25	0.2215
SLC39A3	-0.83475
DISP2	0.031
PI4KAP2	-1.5
MKRN3	-2.9515
ADAMTS13	-0.527375
CBLN3	0.0809
TTYH1	-1.237
C3orf18	0.68875
FLJ13236	-1.6955
ZMYND12	2.69275
C18orf25	1.046125
GLB1L3	-1.249
ATP13A5	0.2905
RANBP10	-0.7085
CD96	-1.9898
DENND1C	-0.59175
RBMS3	1.127
SLC41A3	0.767833333333333
DGCR6L	0.5145
TMEM128	0.0635
CSNK1G3	-0.112642857142857
MOBKL2C	0.637875
TSPAN6	0.074625
MATN2	-1.6619
MSL2L1	-0.3005
ST6GALNAC2	-0.410666666666667
FGFBP2	5.939625
FGL1	-6.57983333333333
MPP3	-0.843833333333333
ARHGEF6	0.223333333333333
TGFBR2	0.4895
ACMSD	-1.4395
IL33	0.0935
C9orf5	-0.218083333333333
DEAF1	0.1492
AMN	0.0995
DEFA6	0.194875
RNF212	0.11725
METT5D1	-0.316166666666667
CIB1	0.2499
TSSK1B	0.45625
KIAA1727	0.804
ZNF680	-1.17833333333333
LOC399900	-1.756
LOC152217	-0.659166666666667
CTNNAL1	-1.9405
CIT	-1.29783333333333
TLE6	0.088
ZNF607	-1.31825
HERC4	-1.0755
DRAP1	-0.589
PEMT	-0.648
C10orf111	0.139
ZNF575	1.08625
KCTD7	0.2175
MYO1F	0.725
LOC285382	1.375
RAB11A	0.7007
PLCD3	-0.0275
C15orf28	-0.37225
PTBP2	-0.692625
CTB-1048E9.5	0.2805
C19orf60	-0.852166666666667
C7orf25	0.659666666666667
SETD7	0.856375
HOXB9	-3.392
VANGL1	0.694125
CHAF1B	0.26025
NDUFA3	0.0975
KIAA1328	0.782666666666667
SHARPIN	0.3455
TTC23	-0.37475
UGP2	1.16433333333333
ANKIB1	0.3708
CIRBP	-0.037
SEC14L4	1.207
OVCH1	-0.297833333333333
VPS52	0.71925
FAT	1.139125
M6PRBP1	0.398
GPRIN3	1.1795
PPM1F	0.332166666666667
TSR1	-0.80225
CCDC85A	2.043
PCSK5	1.6545
ZFHX3	0.317
HEMK1	-0.9248
PGBD2	-0.16425
RSRC2	-0.238166666666667
AURKC	0.391166666666667
SCRIB	0.266125
ORM2	-4.55933333333333
FAM115A	-0.32
FZD6	0.533
UNC119	-0.779166666666667
GPX3	-0.3462
NOV	0.294625
CABC1	0.2375
CDC42SE2	-0.3765625
EIF2S2	-1.098
RNF130	1.248125
CKAP5	-0.0483333333333333
RP11-413M3.2	0.314
C10orf18	1.4835
TMEM93	-0.908
DYX1C1	0.02425
KCNMB2	-2.293125
ANK3	-0.663
KRT5	-0.2611
CDH12	-1.516375
QRSL1	-0.057625
JUB	-0.78875
SHC4	1.1915
CCL15	1.24116666666667
CCDC22	-0.22325
SNX24	-0.17825
RARS	-0.87925
MORC2	0.82875
FAM48A	-0.6755
MT1H	0.528
PPP1R14C	2.53233333333333
FOXD1	-1.22914285714286
C1orf213	-2.27975
AMT	-2.1803
DSN1	-1.163
PTPLAD2	3.2605
DIS3L	-0.916
RASL11A	-1.05175
GPRC5B	-0.07375
FRMD7	1.168
STRN4	0.05475
KITLG	0.651227272727273
HDGF	0.35125
OR1S1	0.37
SETX	0.7005
DDR2	1.65525
KCTD12	1.93225
LYZL2	-1.19975
WDR52	-0.9225
TMEM2	1.621125
ZNF579	1.12033333333333
LOC200810	-0.35325
TNFSF9	-1.483875
PPFIA4	-2.77775
CNIH3	1.41016666666667
MAP4K4	0.296857142857143
ROD1	0.883071428571428
ALS2CR12	-0.4528
DOCK3	1.70316666666667
PAQR9	-5.60075
ASB17	-0.451
STX16	-1.615125
FEZ2	0.324166666666667
DLAT	-0.586833333333333
KIF21B	-1.2725
CDC5L	0.8865
TMEM119	3.19466666666667
CRIP3	-0.276
TPSD1	0.106166666666667
TEPP	0.9375
GNGT2	1.04175
C21orf121	-0.57075
WNK1	0.622583333333333
FLJ10490	0.8732
OR51B5	-2.849
LOC203547	-0.121375
HAS1	2.0335
PPA1	-1.128
ST7	-0.274375
C11orf46	0.3236
POPDC3	-1.74383333333333
ACOX2	-0.967833333333333
ATCAY	-0.588916666666667
TM4SF19	0.485
MFSD9	-0.495
PDHB	-0.64625
ERN1	0.016
LCE3C	0.2375
GPR111	-0.6865
NOTCH3	2.0875
ADAMTS5	3.04125
B3GALT1	-1.23225
UGCGL1	0.0816666666666667
FAM58A	0.512166666666667
FBXO32	3.3285
CLPP	-0.69575
NXPH1	-2.98
MTMR3	1.089
ATP1B3	-0.676
TMEM16A	4.109875
HIST1H3F	-0.5435
TRIM25	-0.360833333333333
SDCBP2	1.7165
CRKL	0.154875
HOXB2	0.178
ANP32B	-0.277
GATM	1.5975
AP4E1	-0.1795
EDG5	0.358875
CDKN3	-1.37016666666667
CDH4	-0.452
PGD	-0.906333333333333
RND1	0.1575
GAD1	-3.0881
MPG	-0.76625
LOC440350	-0.258
ZNF133	-0.58275
SERPINB12	0.1375
AMELY	-0.0898333333333333
DHX36	0.22675
TNFAIP8L2	2.6415
PHTF2	0.566
CCDC112	-0.813333333333333
IQCC	-0.27475
HEYL	3.38366666666667
FTSJ2	0.052
APPL1	0.03125
RAB43	0.605928571428571
OR10G2	0.253
WAC	0.506
ADCY9	0.24225
RUNDC2B	0.308166666666667
PYCRL	0.1564
AGPAT7	-0.863666666666667
SLC22A9	-1.396
CDKAL1	1.314
PDYN	-0.911
C20orf74	-1.21
MTMR11	3.0025
VAV3	-0.7565
DAPL1	3.2035
STXBP3	0.49525
EIF3G	-0.64175
ARHGAP22	0.26875
NPFFR1	0.3095
NPC1	-0.141833333333333
ALDH9A1	0.2645
ZNF600	0.28025
ZNF678	-0.136
RASSF1	0.7905
ADD2	-2.389625
PITPNB	0.95175
PKD2L2	-0.138875
LRP11	0.0595
CDKL1	-0.03025
SMEK2	1.655
PRODH2	-3.3675
C11orf54	0.869333333333333
SFRS11	-0.685
IL7	0.826833333333333
ALS2CR16	-0.017
BTG3	0.763166666666667
PAK2	-0.2535
RP11-679B17.1	-0.73225
GATA4	-2.27366666666667
ATP2B1	-1.018
LOC130940	0.545
C1orf172	2.7285
ATF7IP2	-3.6025
SLC25A43	0.722333333333333
CENTG3	0.175
IGF2BP1	-1.6602
FCHSD1	0.1005
CAMK2N2	1.30733333333333
ELAVL3	-0.2025
NBPF15	0.508333333333333
UBE2J2	0.027
GNL2	-0.0835
PRR3	-0.3457
NLF2	1.634
OR4F6	-0.378
KLHL24	0.831833333333333
CCDC88A	-1.2122
SGPP1	-0.697
C10orf11	-0.605666666666667
SLC35B4	-1.10083333333333
UGT3A2	-1.419
ARNT2	1.999
CBR1	-0.193
ITPR3	1.31333333333333
TRAPPC6B	-0.5782
AMZ1	0.63
ARP11	0.944
WDSUB1	0.41725
APBA1	1.4825
RAB2A	1.5609
C6orf162	0.173875
HPSE2	0.21825
PLCE1	1.29
INSL3	0.6765
DLG1	-0.2424
PTPLA	-0.1815
PIGX	-1.134375
TFIP11	0.831666666666667
FIBIN	3.886
POLR2G	-1.1025
GRAP2	-2.0532
DNAJB8	0.17625
CNBP	0.432166666666667
WASF1	-0.16375
INPP5E	-0.8158
HSPB1	-0.9816875
TMEM167	-0.5543
CUBN	1.4785
IGF1	2.026375
ITPK1	0.2472
NAALAD2	-1.648875
G3BP1	-0.3286
NT5DC1	-0.604125
CYP39A1	0.9965
TMEM139	2.28816666666667
POLK	-0.0381
GLULD1	-2.04775
RBM15	-0.328333333333333
AMZ2	-0.075
GDF15	-4.372
MESDC2	0.331
INCA	0.365666666666667
ACY1L2	0.4655
GZMM	-1.54316666666667
PAIP1	0.2735
CACNA2D1	0.249
STK32C	-0.855833333333333
SH3BP4	1.57333333333333
DEC1	-0.3
PADI1	0.2385
UBB	-0.2994
PON3	-2.74583333333333
PROP1	0.4285
ANKRD13B	-1.194
ADCK1	-0.04125
TCF25	1.02083333333333
SLC38A5	-1.0225
CXorf26	0.5465
C19orf39	-0.67175
PPP1R13B	-0.339
ARL2	-0.762
TCL6	0.04975
TOP3A	-0.669
SLC16A14	-2.339625
FXYD6	3.00566666666667
HIST1H4E	0.07275
BBC3	0.170947368421053
UNC5A	0.195333333333333
FAM86C	-0.3626
PI4KB	1.495
B3GAT1	-0.267
SUSD2	2.36616666666667
OAZ2	0.433833333333333
NOC4L	-0.3335
C10orf12	-0.18825
FADS1	-2.748
LOC144097	-0.8525
DKK2	0.572833333333333
KIAA1949	1.72925
RHOT1	-0.1286
OXT	2.118
GPR153	1.222
ARL4A	-1.273
SAAL1	-1.855
CCDC64	0.4525
USE1	-0.278666666666667
HNMT	-0.0268333333333333
PCGF3	0.059125
CYP2C19	0.7105
C20orf4	0.2725
CCDC11	-0.33275
ACSBG2	-0.05725
RWDD2A	0.04225
PALLD	3.28025
CPLX4	0.4365
LOC492311	1.2225
KPNA2	-0.625666666666667
MACROD1	-0.6384
TMCO3	0.382833333333333
C15orf52	1.598
BIRC5	-0.281266666666667
PRR16	2.12383333333333
FAM63B	1.384625
KATNB1	-1.48266666666667
WNT8B	0.363
CPLX3	0.19425
GHR	1.501
CCDC124	-0.60425
