Hybridization REF	TCGA-A8-A07O-01A-11R-A00Z-07
SLC9A5	-1.4605
EPDR1	-0.3525
MUSK	0.643
ZNF434	-1.24583333333333
SMARCD1	-0.347166666666667
ZFP106	-0.2515
ZNF347	-1.3615
GTF2E1	0.55225
RY1	-0.3325
ATAD2B	-0.025625
ARHGAP17	0.0196
KCNIP3	-0.8845
SFPQ	0.689875
GFRA4	1.136
AKR1B10	-3.028875
TIGD6	-0.434833333333333
RGS16	2.160875
URB1	0.209333333333333
OR4C46	0.00716666666666666
TOP3B	-0.237
NFATC4	0.5
CA14	-4.20975
BMPR1A	0.312333333333333
SNRP70	-0.758875
PRL	0.221583333333333
C6orf130	-0.31975
STAG2	-0.46175
CD55	-0.552785714285714
RPS23	-0.5645
SSX2	-1.13016666666667
FDPSL2A	0.48825
FBXO27	1.17125
SYNGR3	-0.236333333333333
TMSL3	0.58825
EML1	-2.3915
NUP93	0.688833333333333
SMAD3	-1.4774
KIAA1189	0.111666666666667
HNRPUL2	-0.0538333333333333
TBC1D12	0.610833333333333
C16orf24	0.57575
MRVI1	1.273
ZNF581	-0.8715
ELOVL3	2.0475
OR51Q1	0.46175
CACNB3	0.535833333333333
GALNT13	-0.15275
C10orf84	0.6405
NEDD4	-0.2514
SPO11	0.5555
OR5AU1	0.139
NEK4	-0.248
PRKAR2A	0.580666666666667
IHPK1	0.276
ATP6V0B	1.241
CACNA1E	1.9615
CEACAM8	-0.2262
PEX14	-0.5275
FLJ12993	-1.5825
ZBTB38	-1.65091666666667
PCTK2	0.0916666666666667
LRRC16	-0.2308
FBLIM1	0.752833333333333
FYCO1	-0.01075
RP5-1022P6.2	-0.810083333333333
CMTM1	0.212333333333333
PLTP	1.55866666666667
RAPH1	0.703375
DOCK8	0.0875
EZH2	-1.78033333333333
SLC25A1	-0.5145
PLEKHB1	1.9922
GRB7	1.5852
ZFP37	-0.67125
MRPL33	-0.35175
PELO	-0.6685
ARMC1	0.756
C9orf27	0.079375
FLJ25778	-0.1475
C9orf37	-0.372833333333333
TMEM66	-0.63075
SPRN	0.290375
HBEGF	0.1505
PI4KA	-1.187
LEPRE1	-0.69175
POU2AF1	-3.19375
MRPL12	0.864166666666667
REP15	-0.741
ZC3H3	1.35725
RASAL1	1.52225
DDAH1	-0.03425
ACBD5	0.442875
TMC2	0.441
CCDC137	0.71925
SAMD13	2.079
UGT2B15	-4.29883333333333
TIPARP	-1.0065
DNASE1L3	0.613
TRIM72	-0.292333333333333
DBX2	0.40625
IPO8	-0.07175
C21orf88	-1.6501
MAP3K14	0.4025
LOC51233	0.267666666666667
GGTLA4	0.92125
PDE6D	-0.25
ZNF117	-2.33225
CLK2	0.248625
NKRF	-0.3015
TNFSF15	1.0452
DUSP2	1.57875
SECISBP2	-0.9468
GABRR2	-0.556
PPAP2C	2.17225
LOC51145	0.398333333333333
PAG1	-0.036
PIK3C3	0.017
GNG10	-0.29
APOL4	-0.0713333333333334
ANKRD28	-0.44125
STMN3	-2.1009
RAB14	0.51
CDK2AP2	-0.1635
HDDC3	-0.28025
COMMD7	0.402125
CXXC1	0.06475
HMCN1	-2.15233333333333
CD40	0.501
DYNC1LI2	0.3485625
GDI1	-0.4485
LOC646938	-0.14275
VSNL1	-3.792
PIH1D1	-1.23916666666667
RAET1G	0.551
KRTAP5-9	0.1195
EFTUD2	0.24625
ZNF311	-1.96883333333333
ATP6V1G3	-0.16525
OR2W3	0.2175
SCN4A	0.338
MED10	-2.341375
FAM135A	0.0875
ARHGAP4	-0.787
EHMT2	-0.265875
UFD1L	-0.55975
ERMP1	-0.22425
MAG1	-1.72966666666667
THAP8	-1.3455
HACE1	-0.254333333333333
FAM82C	-0.11
C3orf20	0.198
UNC84A	0.313666666666667
SCD5	-0.470642857142857
LASS6	0.132125
LSG1	0.739416666666667
MAL	-4.72475
GPR22	-0.741
WDR5B	0.4225
ACTRT1	0.605
C17orf60	0.0178333333333333
GRIN2C	0.3684
ARMC8	-0.276083333333333
SLC47A1	-2.51283333333333
DMPK	-0.726
DHRS13	0.757333333333333
SMC1A	-1.21233333333333
KRTAP17-1	0.3
SMYD5	-0.01375
TUSC2	0.711625
CRHR2	0.871
KIR3DL2	0.089
CCDC104	-1.0495
ATP2C1	1.21525
CROT	-2.03275
PABPC3	0.949333333333333
EGR1	-2.33966666666667
THSD1	-1.00025
KHK	-1.544
SLC12A2	-0.463625
CD58	0.494
STOX2	1.7775
CCDC76	0.1137
CCDC48	0.9165
DNAH1	-0.0433333333333333
ZIC4	0.293125
OR1G1	0.486
PSMC6	-1.36933333333333
PROKR1	0.8085
ABCB1	-1.433125
TRAT1	-1.26525
LLGL1	0.131
MTF1	1.1755
USP54	1.05975
PAGE2B	-2.68
ITGB7	-3.232
CCDC81	-0.4715
LOC149837	0.84075
SCUBE1	0.2555
ZSCAN10	1.527
HUWE1	0.180857142857143
CDH17	-0.373
CD180	-0.00800000000000001
IL17A	0.266
TMPO	-0.347625
KIAA1524	-0.156166666666667
HDGFRP3	-1.99466666666667
OXCT1	0.493
RRAS2	0.537333333333333
LTBP2	1.1580625
SV2B	2.718
CYP2A6	0.37475
PKD1L2	-0.474166666666667
PPM1M	0.2025
FLJ22662	0.8945
ZNF502	1.62775
GP6	-0.14275
CRYBA2	-1.232
LEF1	-3.3162
CTPS	0.462428571428571
EYA1	-2.57483333333333
EPS8L1	0.08125
MAPK14	-0.311
SERPINB2	-2.922125
GTF2F2	-0.5485
ZNHIT4	0.0355
PLA1A	-0.884375
C20orf114	-0.74025
HPR	-3.438
C18orf2	-2.8545
SATB2	-2.201
KCNJ9	0.015875
MGC157906	0.9505
MOCS3	0.5255
C17orf71	-0.099
PPHLN1	-0.325
HIST1H2BN	0.095875
RAPGEF1	-0.612125
MAP3K8	1.58325
DLG4	0.660666666666667
STC1	0.500166666666667
CDGAP	1.1895
DDX26B	-0.704
LOC150223	-0.312
CPSF3	-1.48533333333333
TMEM14A	-0.157
MYH3	-2.29275
GPKOW	-0.56625
SULT1A1	-0.732333333333333
SPON1	0.7187
YY1AP1	0.216166666666667
RAB23	0.3935
PLA2G4A	-1.36225
MAPRE3	-0.2965
ZNF516	-0.582428571428571
GGPS1	0.88925
EXOC3L2	0.024
C19orf42	-0.645
MAP2K2	-0.18
HIST1H2BB	0.2315
RNF19B	2.08833333333333
C6orf128	-0.2725
TLR8	3.32625
PCDHA9	0.2955
CARS2	-0.10975
CLUL1	0.494666666666667
RHAG	-3.17316666666667
UNK	-0.626
EXOC8	1.2504
C9orf95	1.27675
C14orf143	-1.4035
MAML3	-0.062625
LDHA	-1.2285
MRPL20	0.858375
KLHDC6	0.418666666666667
ATP5S	-1.27516666666667
C8orf55	1.43575
PHF19	-1.024875
KRTAP13-4	0.6525
TTC5	-0.85425
XKR5	-0.2755
SILV	-4.31033333333333
TEX28	-0.9385
TCTN1	0.2595
CX40.1	0.4015
PPP2R5C	-0.867625
C12orf30	-0.157666666666667
CAPG	1.88825
MPZL1	1.23265
ARSB	0.429333333333333
TDH	-1.88125
WASF4	0.65775
TSSK3	-0.388666666666667
7A5	-2.088
CRISPLD1	4.3915
MAD1L1	0.298166666666667
SPIN4	1.22533333333333
AMPD1	-1.24225
DPYSL5	0.161
INPP1	-1.0365
ANKRD11	-0.712333333333333
NPAS4	0.03075
GCET2	0.2185
RNASE9	0.3935
GUCY2D	0.2816
CCDC98	0.13125
FGF4	0.0165
CPM	0.158833333333333
SLC26A4	-2.45166666666667
PLD5	-0.748
FAM59A	0.3461
FBXO5	-0.515
SIPA1L1	-1.0005
DPYS	1.3355
ATG4D	-0.513
TGM3	0.2465
MTCH1	0.090125
HK1	-0.124071428571429
CDC26	-0.156
GALNT12	-3.75316666666667
LOC339229	0.92925
MRPL35	-0.3675
ORC4L	-0.36325
TNKS	-0.287428571428571
C2orf24	0.532333333333333
ZNF553	-0.224666666666667
GGTLA1	2.4691
ZNF497	-0.61375
CDY1B	0.27575
SLC30A4	-0.00187499999999999
TUB	-0.1535
ARHGEF18	-0.67275
ARRB1	0.99475
KCNK1	1.05525
EREG	-2.2699
SCAMP5	-1.08275
RUNDC3B	1.00725
ADAMTS20	0.22025
IL17RB	0.70325
FLJ20323	-1.55425
MCAM	0.3855
POLR3E	-1.14433333333333
AQR	0.475
IPMK	0.749
CDCA7	-1.000875
CAMP	0.1575
GRHL3	1.17675
ADAMTSL2	1.08766666666667
CLMN	1.17916666666667
SSTR3	0.7475
MAGEA5	-1.83616666666667
OVOL2	4.12075
JMJD1B	0.405
RBL2	-0.1094
PYGO2	1.183
PPP1R10	0.611
CSE1L	-0.528166666666667
LCA5	-0.236
RDH16	0.46175
ASRGL1	-0.45525
TOM1	1.472
PTX3	-2.21725
TTC15	0.17425
SCGB3A1	0.935
MRPL50	0.00949999999999999
RCAN3	1.278125
SLC26A11	0.41325
STYX	-0.136666666666667
CINP	-0.52925
MARCH7	0.1045
PFKM	-0.523833333333333
SGMS1	0.630666666666667
RIOK3	0.735
C1orf110	0.5105
CES7	0.445875
LOC440248	-2.416
PPP1R12C	-0.60025
C10orf27	0.5555
ATG9A	0.389
MRPS26	0.998
TMEM40	0.2565
ELP3	-0.4751
ZNF787	0.4835
HIAT1	0.82475
C8orf34	0.612
MGC4655	-0.2945
PELI1	1.416
PPT1	0.5771
SLC35C2	0.02
C6orf125	-0.61775
MUC4	-1.12933333333333
RFC4	-0.844285714285714
GNB2	0.501
NUP50	0.401928571428571
SULT4A1	0.9835
C7	0.443375
CCDC130	0.0385
ARRDC4	-0.62125
RQCD1	1.37325
GLYCTK	-0.59275
AYTL2	-0.572363636363636
MTUS1	-1.7797
LEMD3	0.5725
PLEKHF2	1.0585
HOXA7	-0.949875
GTF3C2	-0.5595
DYNLRB2	0.79525
CNOT10	0.19875
MR1	-0.542833333333333
FFAR1	-0.03075
PRIC285	0.437
SLITRK6	-1.6015
LIX1	-2.22455555555556
UBE1L2	0.03225
F8	0.926875
ACHE	0.342166666666667
KPNA5	-0.527
TNFRSF12A	-1.02466666666667
EGR3	-2.44
SERPIND1	-2.99083333333333
OASL	2.132
IFRD1	0.6395
WDFY1	-0.474
ZNF267	-0.44875
ACCN5	1.055
ZBTB6	-0.2035
PPP1R3A	0.096
PRRT3	0.22825
FBXL19	-0.2095
TXNIP	-0.532714285714286
ACTN2	1.82675
ATG9B	0.393625
C9orf117	0.2765
IL27	1.0425
RPL36AL	-1.10566666666667
KLK15	0.15825
CHAD	0.4705
RAP2B	0.7053
HEBP2	1.1225
ZNF342	0.582
CAMK2G	-0.0235
TLR3	0.65675
FGF14	-0.39625
HMGB2	0.1865
TRPM5	0.208833333333333
OR5M11	0.8635
KIF3B	-0.031421052631579
PRICKLE2	-1.6515
MTMR9	-0.803125
C3orf27	0.69225
GLRA3	-1.566
NSDHL	-0.388
TMEM32	-0.091
POLR2D	-0.198916666666667
MYADML	0.388
C9orf114	0.583
MRGPRX1	0.867
TOPORS	0.08425
CLDN19	-0.245
C1QL4	0.5625
RNF165	-1.0965
DHRS9	-1.69225
DNAH2	-0.714
FXR1	0.395666666666667
ZMYM3	-0.61575
CASP3	0.616666666666667
FAM120C	0.318375
SCLY	-0.87425
CA7	0.333
ENTPD5	-0.376166666666667
ZNF461	-0.08
PDIA5	-0.33575
C1orf19	0.0321666666666667
TMEM67	0.84875
KCTD20	-0.41
WDR47	1.171
FLJ38723	0.767
KLRF1	0.227833333333333
TAS2R16	0.4445
CLDN12	0.387
PRKCE	0.27875
UBXD4	-0.1595
ITGAM	2.11616666666667
GLT8D3	-0.278625
WDR31	0.943
RGS2	2.80675
OR51L1	0.9835
MST1R	-0.552
KIAA1737	-0.21225
OR4A5	-0.4005
GLIS1	-1.32566666666667
PTMA	0.478428571428571
NAPA	-0.2965
PRDM11	-0.212
LIPF	0.47
DIRAS3	-0.40725
ASGR2	-3.602
C1QTNF4	0.23425
PIK3R4	-0.180666666666667
ARMC3	3.0415
NDUFV3	-0.383583333333333
BTBD3	0.789166666666667
PPP1R2	0.382
UBE2NL	0.0365
FOSL2	0.943428571428572
FAM119A	-0.618333333333333
TUBA4A	0.1453
KRTAP12-1	0.1445
SFRS2	-0.737
RHPN1	-0.4462
EEF2	-1.4175
ZDHHC11	-3.7285
EPHA3	-1.8968
RBM12	-0.6765
H2AFJ	-0.365916666666667
EDIL3	0.1745
KIF26A	-1.71925
SERGEF	-0.2315
B3GALT4	1.72975
LOC90925	0.349
OSCAR	0.4415
NPFF	-0.60375
DEDD	1.6665
TMEM155	-0.13375
PTPN1	-0.11075
SCYL2	0.439833333333333
SKAP1	1.64875
LEAP2	-3.05266666666667
GADD45G	1.4318
IFITM3	0.178
PILRB	-1.1525
SLU7	-0.875875
DSC3	2.219
DNMT3L	-1.29
PAPD5	0.692875
B3GNT3	0.906833333333333
LHCGR	0.777
MSL-1	0.59875
UBE2S	-0.918875
SAP130	-0.73925
ANAPC11	0.463
MAGED4B	-2.2855
ATP6V1B2	0.0318333333333333
C14orf179	-0.076375
CAPZA1	0.759125
CDYL2	-0.500333333333333
GLRX3	-0.0936666666666667
LOC136288	-0.6045
MOBKL1A	-0.616
HTR2B	0.84125
CRYGD	0.252833333333333
NUS1	0.571
PGRMC1	0.257
MYOM2	-1.699
FLJ39653	-1.76633333333333
CHM	-0.3307
OR5M8	0.586
ZNF619	-0.473
FAM105A	1.16575
CCNL1	-1.340625
NAP1L3	-2.153
C10orf57	1.22616666666667
B3GALNT1	1.37566666666667
CSN1S2A	-0.244
TCP10L	-0.73525
GDAP2	1.003
DMKN	-1.418
COX6B1	-0.94625
DNASE2	0.0185
MSH5	-1.709
LGMN	-0.563
USP31	0.1996
OR13C8	0.544
SDCBP	1.7446
NUDT11	-3.199
PYGL	0.804333333333333
SNPH	-1.26766666666667
B3GNT4	0.7945
MIZF	0.0606
NUBPL	-1.442375
NOD1	-0.0583333333333333
CDH22	-0.503375
NUBP1	-0.200166666666667
DSCAM	-3.566
DGKI	0.592
FAM136A	0.82875
AKAP1	1.3565
SLC16A6	-2.61825
RIN3	0.5105
PSG2	-0.1155
DIP2B	-0.0725833333333334
PSORS1C1	-1.0553
KIAA0495	-0.801
FLJ90709	-0.696833333333333
LPA	-0.0945
PIGA	0.0285
LY75	3.46783333333333
UTS2	-5.81833333333333
RREB1	-0.042125
GALNACT-2	0.4544
MGC3196	-0.29075
FLJ31568	-0.19275
LPHN1	-0.460375
SP1	0.448125
TOX4	-0.841166666666667
HSPA9	0.9201
APOBEC1	0.4185
SLC35E4	-1.4285
LSM5	-1.171
SURF1	-0.287
ZBTB1	-0.27475
GTF2F1	-0.918125
RPS15A	0.328285714285714
DUSP21	-0.214166666666667
GINS4	-0.929833333333333
MYO15A	-0.708
GIMAP7	3.1075
MGC13379	0.68675
ATP6V1E2	0.025
UTP3	-0.2375
HNRPA3	-0.586625
MT4	-0.157
C14orf155	0.497
U1SNRNPBP	-0.01425
CKLF	0.0443333333333333
PLEKHN1	1.435
MBNL1	-0.332333333333333
NUP160	-0.562
ACSM2A	-1.143
LOC129881	-1.16075
KIAA1529	-0.4235
FLJ22639	-2.03075
HAND1	-0.6005
GSX1	0.4325
FGA	-3.7051875
SERPINB1	-0.4265
ZNF642	-0.4415
IGFBP1	-7.552875
SLC1A1	-0.78575
DHX57	0.9775
ZNF766	-1.476
PTPN21	-0.6582
GDPD3	0.0198333333333333
PNPLA5	1.1245
TBR1	-0.037
FAM116A	0.55525
IQGAP1	0.718375
FOS	-2.594375
ZNF226	-1.715125
FIGNL1	0.146666666666667
C14orf1	-0.353
ZMYND17	-0.5135
PUS7	0.491333333333333
TUBB6	0.0345
KCNQ2	-0.85525
MARCH6	-0.172666666666667
CCDC33	1.0035
PRODH	-0.34325
RBM11	0.00674999999999999
EPHA6	0.3605
SLC43A1	-1.63225
LOC196541	-0.137
NTN1	1.35908333333333
ING4	0.708
PCDHB10	-0.717
DPH2	1.20466666666667
SPACA4	-0.07875
FBXL21	-4.046
DIAPH1	-0.830666666666667
ZNF71	0.3585
CEP76	0.1815
CORO1A	-0.385
RRM2	-1.44725
EDG4	0.5235
OS9	-0.238166666666667
SLC4A1AP	-0.35625
COG5	-0.76875
COPS8	-0.41125
NGLY1	-0.719
NCBP2	0.156125
C17orf42	-0.0381666666666667
GPSM3	0.985125
SIL1	-0.2415
ASB6	1.022
SMAD5OS	-0.755333333333334
UNC93A	-2.45425
A1BG	-1.05116666666667
C21orf62	0.33825
FMO5	-2.37416666666667
ATRIP	0.821333333333333
CEBPG	-0.334666666666667
C7orf38	-0.537
TNFRSF1B	1.31033333333333
CLEC1A	1.41266666666667
IQSEC1	-0.07
PATZ1	-0.0394
RBM22	0.3555
BAG2	0.2155
PAQR5	-0.140333333333333
C9orf127	-0.2747
THNSL1	1.246
SHROOM3	1.0425
JAM2	-0.16325
SNRPN	-2.91975
ALX4	0.294
CACNA1S	1.119
FAM130A1	1.44075
CORIN	1.005
CD300LB	0.721
PLEKHG6	0.9625
LRRC40	0.11375
PCLKC	-0.6485
PCDHB16	-2.0525
WNT2B	-0.5565
ASNS	-1.44111111111111
MRPL49	0.561875
FLJ46111	-1.73225
ISG20	-0.8265
SMU1	0.508833333333333
CASZ1	1.075
POLR1D	-0.541416666666667
GIN1	-0.654
SNAG1	0.0243333333333334
ANKRD29	-1.7095
CDKN2AIP	-0.21525
KRR1	-0.394
CXCL1	1.47183333333333
EPM2A	-0.9101
PC	0.9765
DEFB127	0.4815
PDZRN4	0.359333333333333
FAH	-0.736
OR51E1	1.7595
CDC2L6	0.406666666666667
DNTTIP1	-0.47
PAX8	0.64
TMEM116	0.56325
C1orf150	0.4315
PRO2012	0.489
MRPL40	-0.643
BEX1	-3.3706
SLC2A4	1.36783333333333
PKMYT1	-0.09475
FEZF2	-0.0598333333333333
SLC26A9	2.60925
MAP2	0.496916666666667
LYL1	-1.15425
SLC25A19	0.215166666666667
NOS3	1.098
ZNF34	1.10783333333333
TMPRSS11F	-0.163
FAM43A	-0.2275
FCRL4	0.336666666666667
KLF14	0.717
FLRT2	-2.07966666666667
WRN	-0.819
SDF2	0.1339
KRT8P12	-1.10425
C6orf195	0.473
C9orf125	-2.12633333333333
DZIP3	-1.398125
RIT1	1.44433333333333
SCML1	-3.67483333333333
RHBDF2	1.2735
OR2G3	0.3985
REXO1L1	-0.144
MAP3K7IP3	-1.4995
C3orf57	-6.2315
FBXW11	-1.21133333333333
ETAA1	-1.2675
C14orf131	-0.9749
AKT1S1	-0.1805
SLC12A5	-0.799625
C9orf164	0.426
NRIP3	0.45925
NOS1AP	0.28025
TMEM121	-1.69975
SAP30BP	-0.2342
DGCR6	1.06875
WDR76	-0.773
FAM82B	0.513833333333333
LOC606495	0.518
MAP9	0.933833333333333
BCDIN3D	0.605
CXorf36	3.2295
DSCR3	-0.1361
ZFAND3	-0.266
C7orf43	0.440833333333333
SPSB3	1.0176
C19orf19	0.723
FAM133A	-3.75975
C12orf25	0.3425
SLC39A3	-0.54225
DISP2	-0.8545
PI4KAP2	-1.769
MKRN3	-0.3745
ADAMTS13	-0.05425
CBLN3	0.6972
TTYH1	-0.610333333333333
C3orf18	-0.02775
FLJ13236	-1.91025
ZMYND12	1.59775
C18orf25	1.07725
GLB1L3	-0.44
ATP13A5	-0.216
RANBP10	0.13225
CD96	-1.2201
DENND1C	0.11425
RBMS3	-1.2688
SLC41A3	1.0945
DGCR6L	1.05575
TMEM128	-0.00133333333333334
CSNK1G3	-0.604142857142857
MOBKL2C	1.095875
TSPAN6	-0.074125
MATN2	-1.5144
MSL2L1	-0.233
ST6GALNAC2	-2.39366666666667
FGFBP2	-0.145625
FGL1	-6.6965
MPP3	-0.716166666666667
ARHGEF6	-0.566333333333333
TGFBR2	-0.605125
ACMSD	-0.6965
IL33	0.099
C9orf5	0.391083333333333
DEAF1	0.2505
AMN	1.133
DEFA6	0.436625
RNF212	-1.17975
METT5D1	0.0878333333333333
CIB1	0.7115
TSSK1B	-0.07825
KIAA1727	0.613
ZNF680	-1.72466666666667
LOC399900	-0.7275
LOC152217	1.00575
CTNNAL1	-1.1385
CIT	-0.78575
TLE6	-0.51125
ZNF607	0.016
HERC4	-0.759666666666667
DRAP1	-0.2805
PEMT	-0.602
C10orf111	-1.0005
ZNF575	0.714125
KCTD7	0.38875
MYO1F	0.926625
LOC285382	-0.6325
RAB11A	0.2023
PLCD3	-0.369
C15orf28	0.10625
PTBP2	-0.4945
CTB-1048E9.5	0.44975
C19orf60	-0.2285
C7orf25	0.0788333333333333
SETD7	0.833625
HOXB9	-3.203
VANGL1	0.84025
CHAF1B	-0.6
NDUFA3	-0.891
KIAA1328	0.256333333333333
SHARPIN	1.218625
TTC23	-1.32725
UGP2	0.5715
ANKIB1	-0.1805
CIRBP	-1.00485714285714
SEC14L4	-2.61316666666667
OVCH1	0.0798
VPS52	-0.478
FAT	-0.057875
M6PRBP1	-0.22575
GPRIN3	0.407
PPM1F	0.382
TSR1	-0.1715
CCDC85A	0.64
PCSK5	0.18575
ZFHX3	-2.1215
HEMK1	-0.4534
PGBD2	0.216
RSRC2	-0.487166666666667
AURKC	-2.1065
SCRIB	0.902
ORM2	2.70333333333333
FAM115A	-0.8873
FZD6	2.448875
UNC119	0.151333333333333
GPX3	-1.284
NOV	-1.01075
CABC1	2.23825
CDC42SE2	-0.4273125
EIF2S2	-0.000499999999999989
RNF130	0.412375
CKAP5	-0.0661666666666667
RP11-413M3.2	1.03925
C10orf18	0.9568
TMEM93	-0.371
DYX1C1	1.4685
KCNMB2	-1.810875
ANK3	-1.07641666666667
KRT5	-2.47
CDH12	-1.086
QRSL1	0.65375
JUB	-1.51575
SHC4	1.119875
CCL15	0.645833333333333
CCDC22	-0.03025
SNX24	-1.214
RARS	-0.5025
MORC2	1.341
FAM48A	-0.9805
MT1H	2.0605
PPP1R14C	3.4265
FOXD1	-1.64592857142857
C1orf213	-2.11375
AMT	0.4171
DSN1	-0.65175
PTPLAD2	2.0565
DIS3L	-0.5295
RASL11A	-0.0765
GPRC5B	2.11375
FRMD7	-0.5835
STRN4	-0.19725
KITLG	0.987818181818182
HDGF	0.36925
OR1S1	0.2875
SETX	-0.4613
DDR2	1.046625
KCTD12	1.6935
LYZL2	0.198
WDR52	-1.828
TMEM2	0.075875
ZNF579	0.8625
LOC200810	0.31025
TNFSF9	-1.398625
PPFIA4	-2.87075
CNIH3	0.184166666666667
MAP4K4	-0.658
ROD1	0.544
ALS2CR12	-0.649166666666667
DOCK3	-0.297
PAQR9	-3.99675
ASB17	0.1945
STX16	-1.3375
FEZ2	-0.148
DLAT	0.690833333333333
KIF21B	-0.932833333333333
CDC5L	-0.63925
TMEM119	1.22566666666667
CRIP3	-1.49575
TPSD1	0.568333333333333
TEPP	1.24275
GNGT2	1.37725
C21orf121	3.9375
WNK1	-0.573916666666667
FLJ10490	0.8236
OR51B5	-1.8715
LOC203547	-0.020875
HAS1	-0.5205
PPA1	-0.390166666666667
ST7	-0.93525
C11orf46	0.251
POPDC3	0.0238333333333333
ACOX2	-1.97016666666667
ATCAY	0.163333333333333
TM4SF19	-0.447
MFSD9	-0.3255
PDHB	-0.56375
ERN1	0.246
LCE3C	0.9475
GPR111	0.426
NOTCH3	1.75016666666667
ADAMTS5	2.8565
B3GALT1	-0.707666666666667
UGCGL1	0.148
FAM58A	0.655666666666667
FBXO32	3.38125
CLPP	-0.86875
NXPH1	-1.23725
MTMR3	0.8615
ATP1B3	-0.677625
TMEM16A	4.03225
HIST1H3F	0.320166666666667
TRIM25	0.559666666666667
SDCBP2	0.653
CRKL	-0.369125
HOXB2	-0.410166666666667
ANP32B	-0.26875
GATM	1.115
AP4E1	-0.02375
EDG5	0.76425
CDKN3	-1.68316666666667
CDH4	-2.0335
PGD	0.232
RND1	0.794
GAD1	-3.2761
MPG	-0.066875
LOC440350	-0.9265
ZNF133	-0.5415
SERPINB12	-0.236
AMELY	0.307833333333333
DHX36	-0.84575
TNFAIP8L2	3.178
PHTF2	-0.293333333333333
CCDC112	-0.9265
IQCC	-0.60625
HEYL	2.73066666666667
FTSJ2	-0.108333333333333
APPL1	1.10825
RAB43	-0.406428571428571
OR10G2	0.312
WAC	0.251666666666667
ADCY9	-0.220375
RUNDC2B	-0.555166666666667
PYCRL	2.4098
AGPAT7	0.4095
SLC22A9	-0.934333333333333
CDKAL1	0.0655
PDYN	-0.0758333333333333
C20orf74	-1.253
MTMR11	-1.051
VAV3	2.75758333333333
DAPL1	-1.1155
STXBP3	0.59175
EIF3G	-0.7345
ARHGAP22	0.401
NPFFR1	0.8185
NPC1	-0.173
ALDH9A1	1.19066666666667
ZNF600	-1.661
ZNF678	-1.82333333333333
RASSF1	0.19125
ADD2	-2.956625
PITPNB	0.798625
PKD2L2	0.042
LRP11	0.3575
CDKL1	0.87825
SMEK2	0.457
PRODH2	-2.68116666666667
C11orf54	0.142166666666667
SFRS11	-0.499333333333333
IL7	1.30916666666667
ALS2CR16	0.351
BTG3	0.035
PAK2	-0.427055555555556
RP11-679B17.1	-2.319
GATA4	-1.53
ATP2B1	-1.42125
LOC130940	-1.377
C1orf172	3.1185
ATF7IP2	-1.286
SLC25A43	0.212166666666667
CENTG3	0.76275
IGF2BP1	-3.3816
FCHSD1	0.5835
CAMK2N2	1.562
ELAVL3	-0.0483
NBPF15	-0.0191666666666667
UBE2J2	0.881666666666667
GNL2	0.00275
PRR3	-0.1814
NLF2	1.694
OR4F6	-0.125
KLHL24	1.32716666666667
CCDC88A	-1.4817
SGPP1	-1.08116666666667
C10orf11	-0.775333333333333
SLC35B4	-1.20466666666667
UGT3A2	-0.869
ARNT2	-0.8481
CBR1	0.48875
ITPR3	-0.0535
TRAPPC6B	-1.1085
AMZ1	0.2915
ARP11	2.49425
WDSUB1	0.98675
APBA1	0.188
RAB2A	2.0347
C6orf162	0.202
HPSE2	0.16675
PLCE1	0.70275
INSL3	0.414
DLG1	0.2313
PTPLA	-2.08325
PIGX	-0.089375
TFIP11	0.3815
FIBIN	2.0395
POLR2G	0.10275
GRAP2	-1.8154
DNAJB8	0.13675
CNBP	0.947666666666667
WASF1	-0.45475
INPP5E	-0.4307
HSPB1	-0.66875
TMEM167	-1.1841
CUBN	0.3635
IGF1	-1.3101875
ITPK1	-0.084
NAALAD2	-1.4385
G3BP1	0.2053
NT5DC1	-0.16
CYP39A1	1.7
TMEM139	2.61666666666667
POLK	-1.3558
GLULD1	-1.77825
RBM15	-0.0398333333333333
AMZ2	-0.69425
GDF15	-4.11233333333333
MESDC2	-1.09175
INCA	0.888666666666667
ACY1L2	-0.1985
GZMM	-0.213166666666667
PAIP1	0.33025
CACNA2D1	-0.1885
STK32C	0.6735
SH3BP4	-0.573833333333333
DEC1	0.428
PADI1	-0.1795
UBB	-0.1919
PON3	-0.158333333333333
PROP1	0.9625
ANKRD13B	0.8405
ADCK1	-0.29575
TCF25	0.297333333333333
SLC38A5	-1.92175
CXorf26	-0.437
C19orf39	-0.73575
PPP1R13B	-0.629
ARL2	-0.8405
TCL6	0.443666666666667
TOP3A	-0.749
SLC16A14	0.14525
FXYD6	0.847333333333333
HIST1H4E	-0.4745
BBC3	0.166736842105263
UNC5A	0.4575
FAM86C	-0.1126
PI4KB	1.20475
B3GAT1	-3.66825
SUSD2	2.07566666666667
OAZ2	0.471833333333333
NOC4L	0.39975
C10orf12	-0.5675
FADS1	-0.2535
LOC144097	0.2765
DKK2	1.55583333333333
KIAA1949	0.23375
RHOT1	-0.0449
OXT	1.20183333333333
GPR153	1.486
ARL4A	-0.4985
SAAL1	-1.12
CCDC64	-0.409
USE1	-0.5815
HNMT	-0.302333333333333
PCGF3	-0.97525
CYP2C19	0.66575
C20orf4	0.4315
CCDC11	-0.59925
ACSBG2	-0.4455
RWDD2A	-0.821
PALLD	1.97075
