Hybridization REF	TCGA-A8-A08S-01A-11R-A034-07
ZNF347	0.0336
GTF2E1	0.40375
RY1	-0.652833333333333
ATAD2B	0.02825
ARHGAP17	-0.4238
KCNIP3	-0.55975
SFPQ	-0.423875
GFRA4	0.3545
AKR1B10	-4.185625
TIGD6	0.892666666666667
RGS16	1.496
URB1	-0.501833333333333
OR4C46	-0.320333333333333
TOP3B	-1.104
NFATC4	1.7865
CA14	-3.884
BMPR1A	0.0123333333333333
SNRP70	-0.813
PRL	-0.419833333333333
C6orf130	0.0505
STAG2	-0.0175
CD55	-0.616142857142857
RPS23	0.939666666666667
SSX2	-1.4762
FDPSL2A	-0.71325
FBXO27	0.810875
SYNGR3	-0.910333333333333
TMSL3	1.33
EML1	0.204
NUP93	-1.05716666666667
SMAD3	0.8069
KIAA1189	0.907
HNRPUL2	0.248
TBC1D12	1.6185
C16orf24	1.39775
MRVI1	2.16333333333333
ZNF581	-0.6335
ELOVL3	-0.612
OR51Q1	0.03375
CACNB3	0.565166666666667
GALNT13	-1.16325
C10orf84	0.842125
NEDD4	-0.8585
SPO11	0.0835
OR5AU1	0.574
NEK4	0.881785714285714
PRKAR2A	0.168333333333333
IHPK1	-0.599666666666667
ATP6V0B	-0.121375
CACNA1E	0.692
CEACAM8	0.785666666666667
PEX14	-0.299
FLJ12993	5.085
ZBTB38	-0.0301666666666667
PCTK2	0.587
LRRC16	0.8216
FBLIM1	0.21775
FYCO1	1.7685
RP5-1022P6.2	0.258666666666667
CMTM1	-0.2
PLTP	-0.279
RAPH1	0.50675
DOCK8	0.464
EZH2	-1.70126666666667
SLC25A1	-0.701833333333333
PLEKHB1	1.1134
GRB7	3.1648
ZFP37	-0.3665
MRPL33	-0.47
PELO	-1.0885
ARMC1	0.526363636363636
C9orf27	0.2355
FLJ25778	0.05
C9orf37	-0.431666666666667
TMEM66	0.08675
SPRN	-0.15375
HBEGF	-0.565875
PI4KA	0.011
LEPRE1	-0.92675
POU2AF1	-4.623875
MRPL12	-0.351666666666667
REP15	-0.8185
ZC3H3	0.66925
RASAL1	-0.87575
DDAH1	0.09775
ACBD5	0.28875
TMC2	0.614
CCDC137	-0.61475
SAMD13	-2.323
UGT2B15	-3.59316666666667
TIPARP	-0.72525
DNASE1L3	-0.596
TRIM72	0.416
DBX2	0.133
IPO8	0.19025
C21orf88	-1.1971
MAP3K14	0.133
LOC51233	0.994833333333333
GGTLA4	-1.47775
PDE6D	0.03925
ZNF117	-0.27225
CLK2	-0.708125
NKRF	-0.8205
TNFSF15	2.0615
DUSP2	-1.00075
SECISBP2	0.1561
GABRR2	-0.1885
PPAP2C	0.7365
LOC51145	0.221666666666667
PAG1	-1.210875
PIK3C3	0.0035
GNG10	0.118
APOL4	0.805666666666667
ANKRD28	-0.825
STMN3	-0.5857
RAB14	0.9987
CDK2AP2	-0.04875
HDDC3	0.3905
COMMD7	0.599875
CXXC1	0.03025
HMCN1	-0.6725
CD40	-0.0025
DYNC1LI2	-0.251375
GDI1	0.54775
LOC646938	-0.28075
VSNL1	-3.61466666666667
PIH1D1	-0.287333333333333
RAET1G	-1.087
KRTAP5-9	-0.073
EFTUD2	-0.3735
ZNF311	0.508666666666667
ATP6V1G3	-0.37925
OR2W3	-0.7305
SCN4A	0.08275
MED10	-1.55025
FAM135A	-2.0514
ARHGAP4	-1.6955
EHMT2	-0.29475
UFD1L	-0.157
ERMP1	0.268
MAG1	-0.891333333333333
THAP8	0.615166666666667
HACE1	-0.288333333333333
FAM82C	1.11883333333333
C3orf20	0.173
UNC84A	-1.2575
SCD5	1.47592857142857
LASS6	2.320875
LSG1	0.241416666666667
MAL	-5.5275
GPR22	-0.2835
WDR5B	1.317
ACTRT1	0.6405
C17orf60	-0.511833333333333
GRIN2C	-0.0601
ARMC8	-0.175
SLC47A1	0.698
DMPK	0.351
DHRS13	0.7095
SMC1A	-0.710833333333333
KRTAP17-1	1.70175
SMYD5	-0.772
TUSC2	0.492
CRHR2	0.271
KIR3DL2	-0.198
CCDC104	0.47325
ATP2C1	0.847375
CROT	0.6065
PABPC3	0.168833333333333
EGR1	-1.63833333333333
THSD1	0.234
KHK	-0.64675
SLC12A2	1.2355625
CD58	-0.5585
STOX2	-2.62366666666667
CCDC76	-0.9289
CCDC48	3.683
DNAH1	-0.0208333333333334
ZIC4	1.29925
OR1G1	-0.2065
PSMC6	0.550833333333333
PROKR1	0.1035
ABCB1	-1.974
TRAT1	-2.012
LLGL1	-0.2915
MTF1	0.52475
USP54	0.558875
PAGE2B	-2.3995
ITGB7	-3.4555
CCDC81	-0.376
LOC149837	0.88375
SCUBE1	-0.0835
ZSCAN10	0.5975
HUWE1	0.308285714285714
CDH17	-0.1575
CD180	0.52175
IL17A	0.30525
TMPO	-0.837
KIAA1524	-1.49233333333333
HDGFRP3	0.2625
OXCT1	-1.351
RRAS2	-1.14133333333333
LTBP2	2.081375
SV2B	-1.01016666666667
CYP2A6	3.575
PKD1L2	-1.00916666666667
PPM1M	0.6345
FLJ22662	3.06816666666667
ZNF502	1.97575
GP6	-0.96725
CRYBA2	0.12025
LEF1	-0.3205
CTPS	-2.63371428571429
EYA1	0.0361666666666667
EPS8L1	0.9785
MAPK14	-0.247916666666667
SERPINB2	-2.197375
GTF2F2	-0.927666666666667
ZNHIT4	-0.5195
PLA1A	0.872125
C20orf114	3.45425
HPR	-4.7595
C18orf2	-1.20183333333333
SATB2	-1.7835
KCNJ9	-0.056
MGC157906	1.292
MOCS3	0.15375
C17orf71	-0.444
PPHLN1	0.3812
HIST1H2BN	0.021875
RAPGEF1	-0.151125
MAP3K8	0.97125
DLG4	-0.0163333333333333
STC1	0.7505
CDGAP	0.52925
DDX26B	-2.262
LOC150223	-1.4975
CPSF3	-0.758833333333333
TMEM14A	0.41925
MYH3	-0.849
GPKOW	0.4195
SULT1A1	0.454333333333333
SPON1	2.4631
YY1AP1	0.2885
RAB23	-0.9905
PLA2G4A	-4.69
MAPRE3	0.18575
ZNF516	1.23178571428571
GGPS1	0.53475
EXOC3L2	-0.14725
C19orf42	0.7273
MAP2K2	-0.376333333333333
HIST1H2BB	0.65475
RNF19B	0.626166666666667
C6orf128	-0.0191666666666667
TLR8	1.60375
PCDHA9	1.438
CARS2	0.266375
CLUL1	2.72916666666667
RHAG	-4.01266666666667
UNK	0.554
EXOC8	0.2521
C9orf95	0.574
C14orf143	1.30333333333333
MAML3	0.188125
LDHA	-1.13125
MRPL20	0.09825
KLHDC6	-0.0981666666666667
ATP5S	0.858833333333333
C8orf55	1.0505
PHF19	-2.08175
KRTAP13-4	0.736
TTC5	0.71075
XKR5	-0.40125
SILV	-4.39783333333333
TEX28	0.3595
TCTN1	1.49825
CX40.1	0.053
PPP2R5C	0.37075
C12orf30	-1.30383333333333
CAPG	2.326
MPZL1	0.60675
ARSB	-1.2615
TDH	-1.91725
WASF4	-0.30025
TSSK3	-0.6585
7A5	0.088
CRISPLD1	2.235375
MAD1L1	-0.905666666666667
SPIN4	-0.354166666666667
AMPD1	-2.52475
DPYSL5	0.6475
INPP1	-0.2245
ANKRD11	-1.2835
NPAS4	-0.35525
GCET2	-0.3256
RNASE9	-0.2095
GUCY2D	0.288
CCDC98	-0.22525
FGF4	-0.19175
CPM	2.105
SLC26A4	0.0646666666666667
PLD5	-0.5675
FAM59A	0.8877
FBXO5	-1.48855555555556
SIPA1L1	1.334875
DPYS	0.7015
ATG4D	0.1355
TGM3	0.598
MTCH1	0.615875
HK1	0.016
CDC26	0.217375
GALNT12	-3.61366666666667
LOC339229	0.39125
MRPL35	-0.369625
ORC4L	0.055
TNKS	-0.484214285714286
C2orf24	0.291166666666667
ZNF553	0.977666666666667
GGTLA1	2.7435
ZNF497	0.352
CDY1B	-0.70575
SLC30A4	0.42075
TUB	-0.77525
ARHGEF18	0.21025
ARRB1	0.217
KCNK1	1.9115
EREG	-2.657
SCAMP5	-0.167
RUNDC3B	-0.1575
ADAMTS20	-0.1355
IL17RB	-0.86975
FLJ20323	-1.372
MCAM	-0.085375
POLR3E	-0.9315
AQR	0.179333333333333
IPMK	0.35
CDCA7	-3.22575
CAMP	1.518
GRHL3	0.2125
ADAMTSL2	1.25733333333333
CLMN	3.35666666666667
SSTR3	0.5025
MAGEA5	-2.42616666666667
OVOL2	4.05
JMJD1B	0.33
RBL2	-0.0124
PYGO2	0.92775
PPP1R10	1.09816666666667
CSE1L	-1.03066666666667
LCA5	-0.074
RDH16	3.08075
ASRGL1	0.361375
TOM1	1.0345
PTX3	-6.825
TTC15	0.07625
SCGB3A1	0.299166666666667
MRPL50	-1.24175
RCAN3	0.56875
SLC26A11	0.7395
STYX	0.185166666666667
CINP	0.83325
MARCH7	-0.42375
PFKM	-0.871666666666667
SGMS1	0.3235
RIOK3	-0.3262
C1orf110	-0.033
CES7	0.325125
LOC440248	-2.252
PPP1R12C	-0.0415
C10orf27	0.864
ATG9A	-0.544
MRPS26	0.5295
TMEM40	2.2775
ELP3	-0.2114
ZNF787	0.0324
HIAT1	-0.165625
C8orf34	0.649333333333333
MGC4655	0.0246
PELI1	-0.211166666666667
PPT1	1.1301
SLC35C2	-0.0201666666666667
C6orf125	0.18525
MUC4	-1.62066666666667
RFC4	-1.862
GNB2	-0.325666666666667
NUP50	-0.0142142857142857
SULT4A1	-1.61183333333333
C7	0.149875
CCDC130	-0.276666666666667
ARRDC4	-0.5155
RQCD1	-0.889
GLYCTK	-1.07175
AYTL2	-0.243181818181818
MTUS1	1.0101
LEMD3	0.403666666666667
PLEKHF2	2.21225
HOXA7	-0.4305
GTF3C2	-1.687
DYNLRB2	3.2775
CNOT10	0.11225
MR1	1.03566666666667
FFAR1	-0.19475
PRIC285	0.123
SLITRK6	-1.15575
LIX1	-2.2398
UBE1L2	-0.393083333333333
F8	1.012875
ACHE	0.211333333333333
KPNA5	0.03575
TNFRSF12A	-1.32366666666667
EGR3	-0.838
SERPIND1	-3.47933333333333
OASL	4.12575
IFRD1	-2.505625
WDFY1	-0.29
ZNF267	-0.20625
ACCN5	0.1545
ZBTB6	-0.42875
PPP1R3A	-0.3515
PRRT3	2.677
FBXL19	-0.0785
TXNIP	-0.480714285714286
ACTN2	-1.363
ATG9B	-0.357625
C9orf117	1.521125
IL27	-1.337
RPL36AL	0.484
KLK15	2.22875
CHAD	0.6215
RAP2B	-0.9113
HEBP2	1.254
ZNF342	0.071
CAMK2G	-0.733333333333333
TLR3	1.38025
FGF14	0.14425
HMGB2	-0.231125
TRPM5	0.119333333333333
OR5M11	0.0655
KIF3B	1.313
PRICKLE2	0.6235
MTMR9	-0.395125
C3orf27	0.4175
GLRA3	-1.7935
NSDHL	-0.1645
TMEM32	-0.607
POLR2D	-1.22591666666667
MYADML	0.2995
C9orf114	-0.28675
MRGPRX1	0.275
TOPORS	0.49325
CLDN19	-1.1145
C1QL4	-0.0425
RNF165	0.6795
DHRS9	-0.863
DNAH2	0.369166666666667
FXR1	-0.854333333333333
ZMYM3	-0.9685
CASP3	0.181333333333333
FAM120C	-0.5075
SCLY	-0.981
CA7	-0.0625
ENTPD5	1.22166666666667
ZNF461	-0.285625
PDIA5	-0.7925
C1orf19	-0.590333333333333
TMEM67	0.84675
KCTD20	-0.3565
WDR47	0.184
FLJ38723	0.6975
KLRF1	1.3195
TAS2R16	0.42
CLDN12	-0.673
PRKCE	-0.65375
UBXD4	-1.01525
ITGAM	2.38666666666667
GLT8D3	0.419625
WDR31	1.1167
RGS2	-1.4695
OR51L1	0.3665
MST1R	0.6315
KIAA1737	2.464
OR4A5	0.2685
GLIS1	-1.46133333333333
PTMA	0.580285714285714
NAPA	1.4405
PRDM11	0.43825
LIPF	-0.217
DIRAS3	-1.6965
ASGR2	-3.91575
C1QTNF4	0.06125
PIK3R4	0.3775
ARMC3	2.9895
NDUFV3	-0.352666666666667
BTBD3	-0.811
PPP1R2	0.754166666666667
UBE2NL	0.13
FOSL2	0.348357142857143
FAM119A	-1.6525
TUBA4A	-1.328
KRTAP12-1	0.34425
SFRS2	-0.64825
RHPN1	0.3628
EEF2	-0.624166666666667
ZDHHC11	-0.114
EPHA3	-1.0421
RBM12	-0.16175
H2AFJ	1.359
EDIL3	3.285
KIF26A	-1.41
SERGEF	1.11025
B3GALT4	3.2135
LOC90925	0.165833333333333
OSCAR	0.65125
NPFF	-0.388625
DEDD	0.216
TMEM155	-0.857875
PTPN1	0.9055
SCYL2	0.194833333333333
SKAP1	3.57675
LEAP2	-1.99783333333333
GADD45G	1.778
IFITM3	2.07
PILRB	-2.11983333333333
SLU7	0.4654375
DSC3	-0.40375
DNMT3L	-1.216
PAPD5	0.8855
B3GNT3	-1.1015
LHCGR	0.337
MSL-1	2.10875
UBE2S	-1.652375
SAP130	-0.659
ANAPC11	0.704
MAGED4B	-2.6715
ATP6V1B2	-0.144333333333333
C14orf179	1.91325
CAPZA1	-0.55525
CDYL2	0.272
GLRX3	-1.096
LOC136288	-0.7755
MOBKL1A	-1.849
HTR2B	2.614
CRYGD	0.281166666666667
NUS1	-0.210833333333333
PGRMC1	0.1975
MYOM2	-1.423
FLJ39653	-0.788833333333333
CHM	-0.0408
OR5M8	0.6455
ZNF619	0.195
FAM105A	0.44625
CCNL1	-1.419
NAP1L3	-0.7025
C10orf57	1.89516666666667
B3GALNT1	0.881333333333333
CSN1S2A	-0.0845
TCP10L	0.6435
GDAP2	0.030375
DMKN	-0.466166666666667
COX6B1	-0.01825
DNASE2	0.471833333333333
MSH5	-1.58
LGMN	0.19575
USP31	-0.2078
OR13C8	0.0865
SDCBP	0.121
NUDT11	-3.3775
PYGL	1.33583333333333
SNPH	0.462166666666667
B3GNT4	-0.8895
MIZF	-0.7739
NUBPL	0.52525
NOD1	-0.610166666666667
CDH22	-0.35575
NUBP1	0.763333333333333
DSCAM	-3.52375
DGKI	0.4585
FAM136A	-0.6725
AKAP1	0.598833333333333
SLC16A6	2.19875
RIN3	0.184
PSG2	-0.39675
DIP2B	0.771916666666667
PSORS1C1	-0.3616
KIAA0495	-0.6775
FLJ90709	-0.49
LPA	-0.182833333333333
PIGA	-0.341833333333333
LY75	1.62216666666667
UTS2	-6.28316666666667
RREB1	-0.111375
GALNACT-2	0.3325
MGC3196	-0.35575
FLJ31568	-1.14325
LPHN1	-0.093375
SP1	0.8575
TOX4	1.29316666666667
HSPA9	-0.07
APOBEC1	-0.081
SLC35E4	-0.678
LSM5	-1.4795
SURF1	0.96475
ZBTB1	0.20625
GTF2F1	0.178375
RPS15A	-0.368571428571429
DUSP21	-0.779666666666667
GINS4	-3.35433333333333
MYO15A	-0.319666666666667
GIMAP7	2.5785
MGC13379	0.2215
ATP6V1E2	-0.558833333333333
UTP3	0.34875
HNRPA3	-0.552125
MT4	-0.178
C14orf155	0.09525
U1SNRNPBP	0.799
CKLF	-1.03566666666667
PLEKHN1	-0.515166666666667
MBNL1	-0.34425
NUP160	-1.989
ACSM2A	-1.31325
LOC129881	1.02025
KIAA1529	0.567
FLJ22639	-1.807
HAND1	-0.655
GSX1	0.146
FGA	-3.957375
SERPINB1	1.29375
ZNF642	0.31825
IGFBP1	-8.679375
SLC1A1	1.198875
DHX57	-0.439375
ZNF766	0.2565
PTPN21	-0.7896
GDPD3	0.2975
PNPLA5	0.022
TBR1	0.365
FAM116A	0.30975
IQGAP1	0.930625
FOS	-0.089125
ZNF226	0.075125
FIGNL1	-1.82133333333333
C14orf1	0.541
ZMYND17	0.19
PUS7	-1.399
TUBB6	-1.25075
KCNQ2	-1.1745
MARCH6	0.39875
CCDC33	0.1605
PRODH	-0.681
RBM11	1.73425
EPHA6	0.194857142857143
SLC43A1	-1.28975
LOC196541	-0.18175
NTN1	0.717416666666667
ING4	0.24975
PCDHB10	0.18525
DPH2	-0.983833333333333
SPACA4	0.3965
FBXL21	-4.607
DIAPH1	-0.615333333333333
ZNF71	0.426333333333333
CEP76	-0.931
CORO1A	-0.81625
RRM2	-1.908
EDG4	0.73425
OS9	0.508833333333333
SLC4A1AP	-0.06275
COG5	-1.0755
COPS8	-0.38825
NGLY1	-0.72675
NCBP2	-0.165375
C17orf42	0.128166666666667
GPSM3	0.667
SIL1	1.553
ASB6	-0.86825
SMAD5OS	-0.435833333333333
UNC93A	-2.804875
A1BG	-0.133166666666667
C21orf62	0.80875
FMO5	3.05608333333333
ATRIP	0.965
CEBPG	-0.720166666666667
C7orf38	-0.242
TNFRSF1B	0.0643333333333333
CLEC1A	1.0165
IQSEC1	0.63
PATZ1	1.7213
RBM22	0.86375
BAG2	-3.46033333333333
PAQR5	-0.9435
C9orf127	0.3303
THNSL1	-0.3225
SHROOM3	2.0555
JAM2	0.08175
SNRPN	-1.55125
ALX4	0.2355
CACNA1S	0.1165
FAM130A1	1.55975
CORIN	1.6415
CD300LB	0.8385
PLEKHG6	1.8835
LRRC40	-1.48525
PCLKC	-1.0925
PCDHB16	0.0836666666666667
WNT2B	0.0213333333333333
ASNS	-2.31877777777778
MRPL49	-0.097625
FLJ46111	1.32525
ISG20	0.9125
SMU1	-0.150833333333333
CASZ1	0.3705
POLR1D	-0.717416666666667
GIN1	0.0675
SNAG1	0.206
ANKRD29	-0.41025
CDKN2AIP	0.0485
KRR1	0.38825
CXCL1	-4.79433333333333
EPM2A	-0.1058
PC	0.0075
DEFB127	0.149
PDZRN4	2.0665
FAH	2.549625
OR51E1	1.89
CDC2L6	0.3985
DNTTIP1	-0.0205
PAX8	0.55875
TMEM116	1.4895
C1orf150	0.1165
PRO2012	0.42625
MRPL40	0.189333333333333
BEX1	-3.93888888888889
SLC2A4	-1.52516666666667
PKMYT1	-0.7585
FEZF2	-0.523666666666667
SLC26A9	-0.942
MAP2	-0.250666666666667
LYL1	-1.21825
SLC25A19	-0.489
NOS3	-0.509
ZNF34	1.88833333333333
TMPRSS11F	-0.68
FAM43A	-0.65875
FCRL4	0.269833333333333
KLF14	0.233
FLRT2	-1.9175
WRN	-2.13825
SDF2	1.316
KRT8P12	1.139
C6orf195	-1.4005
C9orf125	-2.40516666666667
DZIP3	0.28625
RIT1	0.0476666666666667
SCML1	-0.893166666666667
RHBDF2	-0.31625
OR2G3	0.2485
REXO1L1	-0.5265
MAP3K7IP3	-0.417
C3orf57	-4.172
FBXW11	-0.307666666666667
ETAA1	-1.0845
C14orf131	0.8397
AKT1S1	0.12925
SLC12A5	-0.834
C9orf164	2.06675
NRIP3	0.603875
NOS1AP	-0.0825
TMEM121	3.07675
SAP30BP	0.00750000000000001
DGCR6	0.6745
WDR76	-1.369
FAM82B	0.746083333333333
LOC606495	-0.2675
MAP9	2.29033333333333
BCDIN3D	1.3265
CXorf36	2.17133333333333
DSCR3	-0.4011
ZFAND3	0.706625
C7orf43	0.017
SPSB3	0.815
C19orf19	0.4225
FAM133A	-2.459875
C12orf25	0.55025
SLC39A3	-0.069375
DISP2	1.92325
PI4KAP2	-1.4375
MKRN3	-2.6915
ADAMTS13	0.03125
CBLN3	0.7389
TTYH1	-1.836
C3orf18	2.00625
FLJ13236	1.511
ZMYND12	4.047
C18orf25	0.701625
GLB1L3	-1.24
ATP13A5	2.3785
RANBP10	0.07875
CD96	-1.3643
DENND1C	-0.7645
RBMS3	-0.3032
SLC41A3	0.574333333333333
DGCR6L	0.6375
TMEM128	0.450833333333333
CSNK1G3	0.166714285714286
MOBKL2C	0.7715
TSPAN6	-1.618125
MATN2	-2.0669
MSL2L1	0.042
ST6GALNAC2	0.613666666666667
FGFBP2	-1.10825
FGL1	-6.63566666666667
MPP3	-0.9525
ARHGEF6	0.418333333333333
TGFBR2	-0.36575
ACMSD	-0.9805
IL33	-0.17625
C9orf5	0.0581666666666666
DEAF1	0.2548
AMN	0.366
DEFA6	0.15425
RNF212	-1.5665
METT5D1	0.116166666666667
CIB1	1.0923
TSSK1B	0.28925
KIAA1727	2.22825
ZNF680	-0.48
LOC399900	-0.664
LOC152217	-0.134
CTNNAL1	-0.863
CIT	-1.25975
TLE6	2.8005
ZNF607	-0.776
HERC4	-1.37516666666667
DRAP1	-0.1364
PEMT	-1.1355
C10orf111	-0.1805
ZNF575	0.806375
KCTD7	-0.3525
MYO1F	0.258125
LOC285382	-1.411
RAB11A	0.4936
PLCD3	-1.08325
C15orf28	0.326
PTBP2	-1.64575
CTB-1048E9.5	0.015875
C19orf60	-0.392166666666667
C7orf25	0.205166666666667
SETD7	1.29625
HOXB9	-2.329
VANGL1	0.389875
CHAF1B	-1.64625
NDUFA3	0.54575
KIAA1328	-0.4125
SHARPIN	1.041
TTC23	0.566
UGP2	0.215416666666667
ANKIB1	-0.0657
CIRBP	1.32728571428571
SEC14L4	-3.10883333333333
OVCH1	0.0361666666666667
VPS52	0.67525
FAT	-1.802125
M6PRBP1	-0.57575
GPRIN3	1.3555
PPM1F	-1.245
TSR1	-1.363
CCDC85A	0.6075
PCSK5	0.24475
ZFHX3	0.4685
HEMK1	-0.0353
PGBD2	-0.12225
RSRC2	0.257166666666667
AURKC	-1.7005
SCRIB	0.508375
ORM2	-4.61783333333333
FAM115A	-0.1912
FZD6	0.263375
UNC119	0.651666666666667
GPX3	-1.3299
NOV	-1.58675
CABC1	-0.739875
CDC42SE2	-0.21675
EIF2S2	-0.3104
RNF130	0.355
CKAP5	-0.485666666666667
RP11-413M3.2	0.40275
C10orf18	1.5342
TMEM93	-0.81125
DYX1C1	0.728
KCNMB2	-2.3665
ANK3	1.66408333333333
KRT5	-2.6815
CDH12	-1.389625
QRSL1	0.608375
JUB	-1.5615
SHC4	-3.01725
CCL15	2.20916666666667
CCDC22	0.59725
SNX24	0.23575
RARS	-0.129
MORC2	-0.160375
FAM48A	-0.42425
MT1H	-0.6335
PPP1R14C	-3.48783333333333
FOXD1	-1.44578571428571
C1orf213	-2.437
AMT	-1.4441
DSN1	-1.14475
PTPLAD2	4.74275
DIS3L	0.0965
RASL11A	-0.19175
GPRC5B	-0.603875
FRMD7	0.195
STRN4	0.17525
KITLG	2.36281818181818
HDGF	-0.44075
OR1S1	0.633
SETX	-0.1022
DDR2	-0.70225
KCTD12	0.97675
LYZL2	0.35725
WDR52	0.065
TMEM2	-0.65625
ZNF579	0.456333333333333
LOC200810	1.77375
TNFSF9	-1.901
PPFIA4	-3.46075
CNIH3	-0.207333333333333
MAP4K4	-1.19942857142857
ROD1	0.196428571428571
ALS2CR12	0.672
DOCK3	-1.1265
PAQR9	-5.64625
ASB17	0.0812
STX16	-1.018125
FEZ2	0.00766666666666667
DLAT	-1.00483333333333
KIF21B	-1.33366666666667
CDC5L	-0.02875
TMEM119	1.04316666666667
CRIP3	-0.652
TPSD1	0.354166666666667
TEPP	0.053
GNGT2	1.35275
C21orf121	-0.06525
WNK1	0.385083333333333
FLJ10490	0.6139
OR51B5	-2.0695
LOC203547	-0.77725
HAS1	-0.6345
PPA1	-0.362333333333333
ST7	-0.093
C11orf46	0.7809
POPDC3	-4.02866666666667
ACOX2	2.69633333333333
ATCAY	-0.180166666666667
TM4SF19	-1.20375
MFSD9	-0.793
PDHB	0.071
ERN1	-0.52125
LCE3C	-0.001
GPR111	0.277
NOTCH3	1.2095
ADAMTS5	1.05575
B3GALT1	-1.24675
UGCGL1	-0.340333333333333
FAM58A	0.339666666666667
FBXO32	1.95
CLPP	-0.28525
NXPH1	-1.25775
MTMR3	0.999
ATP1B3	-1.672375
TMEM16A	3.288875
HIST1H3F	0.111333333333333
TRIM25	0.241
SDCBP2	0.253
CRKL	-0.955125
HOXB2	2.74883333333333
ANP32B	-0.406125
GATM	2.7835
AP4E1	-0.029
EDG5	0.4295
CDKN3	-0.3875
CDH4	-2.2875
PGD	-1.192
RND1	1.0175
GAD1	-3.5846
MPG	0.419125
LOC440350	-0.0505
ZNF133	0.126
SERPINB12	-0.1715
AMELY	0.2255
DHX36	-0.72075
TNFAIP8L2	2.67966666666667
PHTF2	-0.0448888888888889
CCDC112	-0.704833333333333
IQCC	-0.69625
HEYL	2.77566666666667
FTSJ2	-0.739833333333333
APPL1	0.97775
RAB43	-0.123071428571429
OR10G2	0.081
WAC	0.378
ADCY9	2.11725
RUNDC2B	0.537
PYCRL	1.8553
AGPAT7	-1.4165
SLC22A9	-0.554166666666667
CDKAL1	0.286
PDYN	-0.465666666666667
C20orf74	-0.195
MTMR11	0.7145
VAV3	3.11133333333333
DAPL1	-1.27525
STXBP3	-0.04175
EIF3G	-0.01
ARHGAP22	-1.331
NPFFR1	0.326
NPC1	-0.787666666666667
ALDH9A1	1.47983333333333
ZNF600	0.27475
ZNF678	-0.129333333333333
RASSF1	-0.312416666666667
ADD2	-2.904625
PITPNB	0.19025
PKD2L2	-0.22575
LRP11	0.34125
CDKL1	0.2205
SMEK2	0.24675
PRODH2	-3.32933333333333
C11orf54	0.308833333333333
SFRS11	-1.025
IL7	-1.00816666666667
ALS2CR16	0.122
BTG3	-1.503
PAK2	-0.110777777777778
RP11-679B17.1	-0.77675
GATA4	-0.771333333333333
ATP2B1	0.79425
LOC130940	0.672
C1orf172	2.0845
ATF7IP2	0.354
SLC25A43	0.235
CENTG3	-0.743083333333333
IGF2BP1	-3.9166
FCHSD1	0.1255
CAMK2N2	0.602166666666667
ELAVL3	0.0676
NBPF15	-0.275833333333333
UBE2J2	-0.402
GNL2	-1.2935
PRR3	0.0423
NLF2	0.661
OR4F6	0.348
KLHL24	0.72
CCDC88A	-2.4579
SGPP1	2.28866666666667
C10orf11	-0.887166666666667
SLC35B4	-1.7425
UGT3A2	-1.1115
ARNT2	2.3421
CBR1	0.578875
ITPR3	-0.4745
TRAPPC6B	0.6296
AMZ1	0.173
ARP11	1.80625
WDSUB1	0.475
APBA1	0.215333333333333
RAB2A	1.6111
C6orf162	0.46275
HPSE2	-0.27775
PLCE1	-0.5895
INSL3	0.261
DLG1	-0.3651
PTPLA	-4.43725
PIGX	0.424625
TFIP11	0.604333333333333
FIBIN	2.754
POLR2G	-0.35925
GRAP2	-2.4521
DNAJB8	0.197
CNBP	0.319333333333333
WASF1	-2.205
INPP5E	-1.1086
HSPB1	0.4593125
TMEM167	-0.5416
CUBN	-0.2555
IGF1	1.2830625
ITPK1	1.6951
NAALAD2	-1.095625
G3BP1	0.4036
NT5DC1	0.698
CYP39A1	1.342
TMEM139	-1.80441666666667
POLK	-0.3359
GLULD1	-1.6945
RBM15	-1.2085
AMZ2	0.57375
GDF15	-2.16916666666667
MESDC2	-0.06525
INCA	0.148333333333333
ACY1L2	-1.636
GZMM	-0.825666666666667
PAIP1	0.0655
CACNA2D1	0.003
STK32C	0.758166666666667
SH3BP4	1.28033333333333
DEC1	1.1875
PADI1	0.003
UBB	0.2909
PON3	-3.4915
PROP1	0.4855
ANKRD13B	-0.444
ADCK1	1.19025
TCF25	-0.158
SLC38A5	-2.30275
CXorf26	0.155833333333333
C19orf39	0.441
PPP1R13B	1.4955
ARL2	-0.427
TCL6	0.345363636363636
TOP3A	-1.4305
SLC16A14	1.626125
FXYD6	0.318833333333333
HIST1H4E	-0.438
BBC3	0.89178947368421
UNC5A	0.0966666666666667
FAM86C	0.334
PI4KB	0.4495
B3GAT1	-3.76075
SUSD2	0.848833333333333
OAZ2	-0.0196666666666667
NOC4L	0.6345
C10orf12	-0.58575
FADS1	-1.41733333333333
LOC144097	-0.4615
DKK2	1.08983333333333
KIAA1949	-0.33225
RHOT1	0.8414
OXT	0.7045
GPR153	0.5285
ARL4A	-2.942
SAAL1	-0.86875
CCDC64	-0.2005
USE1	0.0178333333333333
HNMT	-0.126833333333333
PCGF3	0.4791875
CYP2C19	0.0945
C20orf4	0.666
CCDC11	3.27025
ACSBG2	0.0495
RWDD2A	1.56725
PALLD	1.80725
CPLX4	0.616
LOC492311	1.7445
KPNA2	-1.2025
MACROD1	-0.0711
TMCO3	-0.464833333333333
C15orf52	0.9235
BIRC5	-1.1438
PRR16	-0.49
FAM63B	0.047375
