Hybridization REF	TCGA-A8-A08B-01A-11R-A00Z-07
SMARCD1	-0.4155
ZFP106	0.24
ZNF347	-0.1469
GTF2E1	0.17375
RY1	-0.765333333333333
ATAD2B	0.176375
ARHGAP17	0.2876
KCNIP3	-0.48675
SFPQ	0.1245
GFRA4	0.286166666666667
AKR1B10	-3.945875
TIGD6	1.05283333333333
RGS16	1.417
URB1	-0.193333333333333
OR4C46	0.0695
TOP3B	-0.54325
NFATC4	1.1605
CA14	-3.116
BMPR1A	-0.110666666666667
SNRP70	-0.5635
PRL	-0.100333333333333
C6orf130	-0.96125
STAG2	-0.34425
CD55	-0.416642857142857
RPS23	-0.281833333333333
SSX2	-1.421
FDPSL2A	-0.31
FBXO27	-0.026875
SYNGR3	0.0298333333333334
TMSL3	0.91175
EML1	-0.398
NUP93	-0.845
SMAD3	-0.0295
KIAA1189	0.454
HNRPUL2	0.198833333333333
TBC1D12	0.753666666666667
C16orf24	1.362
MRVI1	1.28366666666667
ZNF581	-0.277333333333333
ELOVL3	0.1825
OR51Q1	-0.06125
CACNB3	1.6085
GALNT13	-1.6625
C10orf84	0.85325
NEDD4	-0.5871
SPO11	0.948
OR5AU1	0.366
NEK4	-0.455928571428571
PRKAR2A	-0.308666666666667
IHPK1	-1.30016666666667
ATP6V0B	0.08975
CACNA1E	0.607
CEACAM8	1.15583333333333
PEX14	-0.1805
FLJ12993	1.6225
ZBTB38	-0.554833333333333
PCTK2	0.443666666666667
LRRC16	0.7232
FBLIM1	1.40141666666667
FYCO1	0.5695
RP5-1022P6.2	-0.68075
CMTM1	-0.521
PLTP	0.366333333333333
RAPH1	0.118625
DOCK8	1.175625
EZH2	-1.09366666666667
SLC25A1	0.705333333333333
PLEKHB1	1.7266
GRB7	3.9349
ZFP37	-0.2285
MRPL33	-0.6145
PELO	0.02225
ARMC1	-0.492181818181818
C9orf27	-0.0967499999999999
FLJ25778	-0.1945
C9orf37	-0.6665
TMEM66	0.408
SPRN	0.172125
HBEGF	0.23875
PI4KA	0.0235
LEPRE1	-0.8605
POU2AF1	-1.20875
MRPL12	-1.01233333333333
REP15	0.319
ZC3H3	0.00975
RASAL1	0.6565
DDAH1	1.76125
ACBD5	-0.704
TMC2	0.3305
CCDC137	-0.87875
SAMD13	0.116833333333333
UGT2B15	-4.12733333333333
TIPARP	1.0865
DNASE1L3	0.14975
TRIM72	0.592833333333333
DBX2	0.06
IPO8	-0.1
C21orf88	0.8124
MAP3K14	0.15025
LOC51233	0.8155
GGTLA4	0.8805
PDE6D	0.0145
ZNF117	0.095
CLK2	-0.022125
NKRF	-0.83475
TNFSF15	0.6968
DUSP2	0.233625
SECISBP2	0.4404
GABRR2	-0.0535
PPAP2C	1.5925
LOC51145	0.0316666666666666
PAG1	-0.335625
PIK3C3	-0.484
GNG10	-0.126
APOL4	1.30066666666667
ANKRD28	-1.65325
STMN3	-2.0154
RAB14	0.5218
CDK2AP2	0.907
HDDC3	-0.31425
COMMD7	0.234
CXXC1	-0.8565
HMCN1	-2.0548
CD40	-0.0715
DYNC1LI2	-0.0139375
GDI1	0.44225
LOC646938	0.101
VSNL1	-2.76433333333333
PIH1D1	-0.385833333333333
RAET1G	0.394
KRTAP5-9	-0.0895
EFTUD2	-1.194
ZNF311	0.534
ATP6V1G3	0.02075
OR2W3	-0.25175
SCN4A	-0.09725
MED10	-1.366375
FAM135A	-1.6632
ARHGAP4	-1.14075
EHMT2	-0.239125
UFD1L	-0.0235
ERMP1	1.994
MAG1	-2.987
THAP8	0.106333333333333
HACE1	-0.0125
FAM82C	0.452333333333333
C3orf20	0.481
UNC84A	-0.833666666666667
SCD5	-0.402357142857143
LASS6	1.889375
LSG1	0.669083333333333
MAL	-4.96925
GPR22	0.167
WDR5B	1.59925
ACTRT1	-0.209
C17orf60	-0.480166666666667
GRIN2C	-0.3368
ARMC8	-0.632416666666667
SLC47A1	-2.49216666666667
DMPK	0.5875
DHRS13	-0.0771666666666667
SMC1A	-0.281166666666667
KRTAP17-1	0.504
SMYD5	-0.48275
TUSC2	-0.214875
CRHR2	0.6195
KIR3DL2	1.151
CCDC104	0.386
ATP2C1	0.788125
CROT	0.574
PABPC3	2.23233333333333
EGR1	-0.940833333333333
THSD1	0.173
KHK	-1.07325
SLC12A2	0.7069375
CD58	-1.05525
STOX2	-0.74
CCDC76	-0.5748
CCDC48	3.03475
DNAH1	0.187166666666667
ZIC4	1.65775
OR1G1	-0.316
PSMC6	-0.0891666666666667
PROKR1	-0.1395
ABCB1	-1.81675
TRAT1	-0.8325
LLGL1	0.1465
MTF1	1.29525
USP54	0.921375
PAGE2B	-1.7895
ITGB7	-3.131
CCDC81	0.0265
LOC149837	0.277
SCUBE1	0.778
ZSCAN10	0.4005
HUWE1	0.275071428571429
CDH17	0.1905
CD180	0.443
IL17A	0.218
TMPO	-1.122625
KIAA1524	-0.9355
HDGFRP3	-0.582833333333333
OXCT1	-2.13881818181818
RRAS2	-1.11516666666667
LTBP2	1.609375
SV2B	-0.9785
CYP2A6	0.4075
PKD1L2	-0.7255
PPM1M	-0.21225
FLJ22662	2.6345
ZNF502	-1.241
GP6	0.42425
CRYBA2	-0.721
LEF1	-2.1081
CTPS	-1.61
EYA1	-3.2755
EPS8L1	2.624
MAPK14	0.0448333333333333
SERPINB2	-5.031375
GTF2F2	-0.310833333333333
ZNHIT4	-0.1335
PLA1A	-0.68075
C20orf114	4.69825
HPR	-4.0965
C18orf2	-2.92816666666667
SATB2	-3.453
KCNJ9	-0.080625
MGC157906	0.984
MOCS3	0.82575
C17orf71	-0.896833333333333
PPHLN1	-0.4357
HIST1H2BN	-0.47575
RAPGEF1	-0.497375
MAP3K8	0.22975
DLG4	-0.244666666666667
STC1	-0.244416666666667
CDGAP	0.0235
DDX26B	-0.6985
LOC150223	-1.23375
CPSF3	-0.588166666666667
TMEM14A	1.07725
MYH3	0.3875
GPKOW	-0.09875
SULT1A1	0.951333333333333
SPON1	1.7857
YY1AP1	0.3895
RAB23	-1.39425
PLA2G4A	-4.42525
MAPRE3	-0.225
ZNF516	0.376714285714286
GGPS1	1.56975
EXOC3L2	0.027
C19orf42	0.5579
MAP2K2	0.0515
HIST1H2BB	-0.19925
RNF19B	0.617666666666667
C6orf128	-0.564333333333333
TLR8	2.39275
PCDHA9	-0.251
CARS2	0.439125
CLUL1	-1.26066666666667
RHAG	-3.6625
UNK	-0.758
EXOC8	0.7224
C9orf95	0.73475
C14orf143	1.002
MAML3	0.1295
LDHA	-0.34875
MRPL20	-0.031
KLHDC6	0.793833333333333
ATP5S	0.199833333333333
C8orf55	-0.077
PHF19	-2.086125
KRTAP13-4	0.575
TTC5	-0.215
XKR5	-0.56275
SILV	-4.31183333333333
TEX28	-0.3235
TCTN1	-0.23575
CX40.1	0.21425
PPP2R5C	0.1465
C12orf30	-1.26483333333333
CAPG	1.709
MPZL1	0.4784
ARSB	-1.57616666666667
TDH	-1.459
WASF4	0.60225
TSSK3	-0.3205
7A5	1.5595
CRISPLD1	-1.768375
MAD1L1	-0.369333333333333
SPIN4	-0.696833333333333
AMPD1	-0.4645
DPYSL5	0.2935
INPP1	-1.5495
ANKRD11	-1.19033333333333
NPAS4	-0.120875
GCET2	-0.2924
RNASE9	-0.2245
GUCY2D	0.535166666666667
CCDC98	-0.8835
FGF4	-0.397375
CPM	-1.97983333333333
SLC26A4	-0.544
PLD5	-0.04525
FAM59A	0.2834
FBXO5	-2.01355555555556
SIPA1L1	0.065
DPYS	0.90575
ATG4D	0.448
TGM3	2.3235
MTCH1	-0.040125
HK1	0.453714285714286
CDC26	0.23975
GALNT12	1.44733333333333
LOC339229	-0.61525
MRPL35	-0.4125
ORC4L	0.183625
TNKS	0.215142857142857
C2orf24	0.097
ZNF553	0.850166666666667
GGTLA1	2.5565
ZNF497	-1.6025
CDY1B	0.77825
SLC30A4	0.109875
TUB	-0.728125
ARHGEF18	0.34425
ARRB1	0.93475
KCNK1	2.955
EREG	-3.2968
SCAMP5	-0.19775
RUNDC3B	-0.30625
ADAMTS20	-0.26725
IL17RB	0.075625
FLJ20323	-0.51275
MCAM	-0.759375
POLR3E	-0.577833333333333
AQR	0.816666666666667
IPMK	0.6045
CDCA7	-2.3035
CAMP	4.55875
GRHL3	0.50325
ADAMTSL2	0.514166666666667
CLMN	1.89783333333333
SSTR3	0.5815
MAGEA5	-2.04633333333333
OVOL2	3.76975
JMJD1B	-0.19675
RBL2	-0.5077
PYGO2	0.915
PPP1R10	1.67083333333333
CSE1L	-0.179166666666667
LCA5	-0.5575
RDH16	1.45275
ASRGL1	0.87425
TOM1	0.573666666666667
PTX3	-6.50425
TTC15	0.29
SCGB3A1	1.50583333333333
MRPL50	-0.37575
RCAN3	0.837375
SLC26A11	-0.3775
STYX	0.220833333333333
CINP	0.228
MARCH7	-0.16575
PFKM	-1.45683333333333
SGMS1	0.6345
RIOK3	-0.3677
C1orf110	0.3075
CES7	-0.142625
LOC440248	-1.3125
PPP1R12C	-0.4335
C10orf27	1.0095
ATG9A	-0.72875
MRPS26	0.569
TMEM40	0.958
ELP3	0.1785
ZNF787	0.2243
HIAT1	-0.2585
C8orf34	0.679666666666667
MGC4655	0.057
PELI1	-0.410833333333333
PPT1	1.4141
SLC35C2	0.119666666666667
C6orf125	-0.10525
MUC4	-0.479
RFC4	-0.713142857142857
GNB2	-0.0248333333333333
NUP50	0.234928571428571
SULT4A1	-0.780333333333333
C7	0.4435
CCDC130	0.0618333333333333
ARRDC4	-0.478
RQCD1	-0.667
GLYCTK	-1.49075
AYTL2	0.256454545454545
MTUS1	2.3843
LEMD3	-0.3245
PLEKHF2	2.84525
HOXA7	-0.83125
GTF3C2	-1.2295
DYNLRB2	2.174
CNOT10	-0.34625
MR1	0.169166666666667
FFAR1	0.4835
PRIC285	0.63325
SLITRK6	5.1205
LIX1	-2.2979
UBE1L2	-0.95225
F8	1.01425
ACHE	-0.116166666666667
KPNA5	0.50725
TNFRSF12A	-0.630333333333333
EGR3	2.223
SERPIND1	-3.124
OASL	3.89175
IFRD1	-1.543125
WDFY1	-0.441666666666667
ZNF267	0.43275
ACCN5	-0.0385
ZBTB6	0.329
PPP1R3A	-0.1135
PRRT3	1.4275
FBXL19	0.2355
TXNIP	-0.0780714285714286
ACTN2	-0.442
ATG9B	-0.1185
C9orf117	1.3545
IL27	-2.157
RPL36AL	-0.0746666666666667
KLK15	-0.02275
CHAD	1.864
RAP2B	-0.8136
HEBP2	1.0805
ZNF342	1.0895
CAMK2G	-0.546166666666667
TLR3	0.85225
FGF14	0.26075
HMGB2	-1.316875
TRPM5	0.892333333333333
OR5M11	0.2235
KIF3B	0.878
PRICKLE2	0.37775
MTMR9	-0.154625
C3orf27	0.1895
GLRA3	-1.54433333333333
NSDHL	-0.0401666666666667
TMEM32	-0.00725
POLR2D	-1.02558333333333
MYADML	0.495
C9orf114	-0.37975
MRGPRX1	0.2305
TOPORS	0.826
CLDN19	-0.7015
C1QL4	0.252
RNF165	0.696
DHRS9	0.00774999999999999
DNAH2	0.743833333333333
FXR1	-0.832166666666667
ZMYM3	-0.688375
CASP3	-0.1165
FAM120C	-0.0895
SCLY	-1.39675
CA7	-0.155
ENTPD5	0.210166666666667
ZNF461	0.2345
PDIA5	0.4945
C1orf19	0.1605
TMEM67	-0.474
KCTD20	-0.121
WDR47	0.494
FLJ38723	-1.024
KLRF1	0.118833333333333
TAS2R16	0.168
CLDN12	0.107
PRKCE	-0.6185
UBXD4	-0.68825
ITGAM	1.84633333333333
GLT8D3	-0.556375
WDR31	0.9369
RGS2	-0.9085
OR51L1	0.365
MST1R	1.1325
KIAA1737	1.51575
OR4A5	0.1395
GLIS1	-1.77216666666667
PTMA	0.0838571428571429
NAPA	0.6745
PRDM11	0.2425
LIPF	0.4265
DIRAS3	-0.562
ASGR2	-3.89575
C1QTNF4	0.76775
PIK3R4	0.4305
ARMC3	6.65675
NDUFV3	-0.213833333333333
BTBD3	-0.239
PPP1R2	0.145833333333333
UBE2NL	1.001
FOSL2	0.668214285714286
FAM119A	-1.03316666666667
TUBA4A	0.2197
KRTAP12-1	0.54975
SFRS2	-0.584
RHPN1	-0.5376
EEF2	0.172166666666667
ZDHHC11	1.366
EPHA3	-2.1881
RBM12	-0.57675
H2AFJ	0.194083333333333
EDIL3	1.234
KIF26A	-0.78275
SERGEF	0.501
B3GALT4	2.8855
LOC90925	0.856
OSCAR	-0.285625
NPFF	0.22725
DEDD	0.696625
TMEM155	-0.81375
PTPN1	0.3115
SCYL2	-0.145833333333333
SKAP1	2.60425
LEAP2	-1.51866666666667
GADD45G	2.3955
IFITM3	1.67725
PILRB	-1.45616666666667
SLU7	-0.035
DSC3	0.16475
DNMT3L	-1.416
PAPD5	-0.392125
B3GNT3	0.429
LHCGR	0.2355
MSL-1	2.804
UBE2S	-1.406125
SAP130	-0.66525
ANAPC11	-0.36125
MAGED4B	-2.6005
ATP6V1B2	0.0316666666666667
C14orf179	1.523875
CAPZA1	-0.11875
CDYL2	-0.678
GLRX3	-0.524666666666667
LOC136288	-1.035
MOBKL1A	-2.49675
HTR2B	0.933
CRYGD	-0.0418333333333333
NUS1	0.0835
PGRMC1	0.352
MYOM2	-1.77625
FLJ39653	-2.30216666666667
CHM	-0.6618
OR5M8	0.2355
ZNF619	-0.7475
FAM105A	-0.89975
CCNL1	-0.3615
NAP1L3	-1.78375
C10orf57	1.97983333333333
B3GALNT1	1.67833333333333
CSN1S2A	0.221
TCP10L	2.7685
GDAP2	-0.11775
DMKN	-0.741166666666667
COX6B1	0.12425
DNASE2	0.695833333333333
MSH5	-1.02275
LGMN	0.476375
USP31	0.3002
OR13C8	0.483
SDCBP	-0.6113
NUDT11	-3.916
PYGL	0.634
SNPH	-1.816
B3GNT4	-0.2465
MIZF	0.0471
NUBPL	0.282875
NOD1	0.299333333333333
CDH22	0.689375
NUBP1	0.6975
DSCAM	-1.8495
DGKI	-0.837
FAM136A	-1.1895
AKAP1	-0.4525
SLC16A6	0.08525
RIN3	-0.46175
PSG2	-0.205
DIP2B	0.672166666666667
PSORS1C1	-0.0877
KIAA0495	0.051
FLJ90709	-0.499333333333333
LPA	0.015
PIGA	-0.0343333333333333
LY75	1.28316666666667
UTS2	-6.14283333333333
RREB1	0.184625
GALNACT-2	0.4108
MGC3196	-0.18525
FLJ31568	0.18475
LPHN1	-0.565625
SP1	0.855875
TOX4	0.433333333333333
HSPA9	-0.3809
APOBEC1	0.076
SLC35E4	-0.73475
LSM5	-0.94825
SURF1	0.1895
ZBTB1	0.3955
GTF2F1	0.28975
RPS15A	0.845571428571428
DUSP21	-0.6665
GINS4	-2.15516666666667
MYO15A	1.57933333333333
GIMAP7	3.28275
MGC13379	0.83275
ATP6V1E2	-3.15583333333333
UTP3	-0.8065
HNRPA3	-0.5780625
MT4	0.1545
C14orf155	0.13825
U1SNRNPBP	-0.1055
CKLF	-1.154
PLEKHN1	0.807833333333333
MBNL1	-0.240333333333333
NUP160	-0.98
ACSM2A	-1.60225
LOC129881	2.03875
KIAA1529	0.8655
FLJ22639	-1.1335
HAND1	-0.8765
GSX1	0.1755
FGA	-4.0944375
SERPINB1	0.70025
ZNF642	0.36275
IGFBP1	-7.95275
SLC1A1	0.41025
DHX57	-0.026
ZNF766	0.544
PTPN21	-0.9882
GDPD3	-0.242166666666667
PNPLA5	0.2145
TBR1	0.0585
FAM116A	-0.7175
IQGAP1	1.156875
FOS	-0.038
ZNF226	-1.100125
FIGNL1	-0.2275
C14orf1	0.451166666666667
ZMYND17	-0.0855
PUS7	-0.374333333333333
TUBB6	-0.90325
KCNQ2	-0.96975
MARCH6	0.152083333333333
CCDC33	0.4605
PRODH	3.32725
RBM11	-0.01
EPHA6	0.38725
SLC43A1	0.4325
LOC196541	0.00949999999999999
NTN1	0.5705
ING4	0.38925
PCDHB10	-1.88375
DPH2	-0.645833333333333
SPACA4	0.687
FBXL21	-3.8365
DIAPH1	-0.566666666666667
ZNF71	0.8835
CEP76	-1.0385
CORO1A	-0.52575
RRM2	-1.6725
EDG4	0.91525
OS9	-0.162
SLC4A1AP	-0.32225
COG5	0.051
COPS8	-0.4875
NGLY1	-0.9455
NCBP2	0.706875
C17orf42	0.927
GPSM3	0.560875
SIL1	1.18216666666667
ASB6	-0.787
SMAD5OS	-0.417
UNC93A	-2.734375
A1BG	-1.3685
C21orf62	0.14875
FMO5	0.341333333333333
ATRIP	-0.5975
CEBPG	-0.325666666666667
C7orf38	-0.5455
TNFRSF1B	0.239
CLEC1A	0.822166666666667
IQSEC1	-0.146375
PATZ1	1.4647
RBM22	0.51875
BAG2	-3.79666666666667
PAQR5	-1.762
C9orf127	-0.0875999999999999
THNSL1	-0.072
SHROOM3	1.9316
JAM2	-1.238
SNRPN	-1.5625
ALX4	-0.079
CACNA1S	0.2625
FAM130A1	1.064
CORIN	1.2535
CD300LB	0.5085
PLEKHG6	0.6775
LRRC40	-0.63325
PCLKC	-1.007
PCDHB16	-1.8095
WNT2B	-0.173166666666667
ASNS	-1.47922222222222
MRPL49	0.50175
FLJ46111	0.3275
ISG20	1.362
SMU1	0.274833333333333
CASZ1	0.733
POLR1D	-0.448
GIN1	-0.23675
SNAG1	0.127
ANKRD29	-1.9795
CDKN2AIP	-1.07225
KRR1	-0.36225
CXCL1	-4.64083333333333
EPM2A	-0.8348
PC	0.666666666666667
DEFB127	0.0035
PDZRN4	0.866333333333333
FAH	1.12475
OR51E1	0.819
CDC2L6	0.4925
DNTTIP1	-0.04825
PAX8	-0.2615
TMEM116	-0.92775
C1orf150	0.8025
PRO2012	0.91
MRPL40	-0.00833333333333333
BEX1	-1.0696
SLC2A4	-0.143333333333333
PKMYT1	0.37675
FEZF2	-0.9135
SLC26A9	-0.63575
MAP2	0.438833333333333
LYL1	-1.57875
SLC25A19	-0.921666666666667
NOS3	-0.8095
ZNF34	0.164
TMPRSS11F	-0.0997499999999999
FAM43A	0.18875
FCRL4	0.468333333333333
KLF14	0.25675
FLRT2	-2.076
WRN	-1.00875
SDF2	0.6176
KRT8P12	0.6045
C6orf195	0.0185
C9orf125	-2.88866666666667
DZIP3	-0.1655
RIT1	0.205166666666667
SCML1	-3.62733333333333
RHBDF2	-0.38175
OR2G3	0.4705
REXO1L1	0.68
MAP3K7IP3	-0.069
C3orf57	1.02
FBXW11	-0.26
ETAA1	-1.41275
C14orf131	-0.2569
AKT1S1	-0.17625
SLC12A5	-0.910375
C9orf164	1.0605
NRIP3	-0.382375
NOS1AP	0.666
TMEM121	2.185
SAP30BP	-0.8194
DGCR6	1.171
WDR76	-0.62425
FAM82B	-0.299
LOC606495	-0.0635
MAP9	1.77733333333333
BCDIN3D	1.2275
CXorf36	2.0285
DSCR3	-0.459
ZFAND3	0.586625
C7orf43	0.392666666666667
SPSB3	0.9668
C19orf19	0.3575
FAM133A	-3.853625
C12orf25	-0.1305
SLC39A3	-0.407375
DISP2	-0.3055
PI4KAP2	-1.1605
MKRN3	-2.3175
ADAMTS13	0.510375
CBLN3	0.3497
TTYH1	-0.778
C3orf18	1.06525
FLJ13236	1.5945
ZMYND12	2.9015
C18orf25	0.436625
GLB1L3	-0.579
ATP13A5	2.9805
RANBP10	-0.3135
CD96	-0.842
DENND1C	0.00874999999999999
RBMS3	-1.2818
SLC41A3	0.569333333333333
DGCR6L	0.91125
TMEM128	-0.483666666666667
CSNK1G3	0.0952857142857143
MOBKL2C	0.766125
TSPAN6	-0.85675
MATN2	3.1286
MSL2L1	-0.0883333333333333
ST6GALNAC2	0.508
FGFBP2	0.186
FGL1	-4.42966666666667
MPP3	0.201
ARHGEF6	0.491833333333333
TGFBR2	-0.838
ACMSD	-0.1245
IL33	0.6135
C9orf5	-0.48675
DEAF1	0.2727
AMN	0.2955
DEFA6	0.163125
RNF212	-0.78825
METT5D1	0.114333333333333
CIB1	1.393
TSSK1B	-0.20775
KIAA1727	1.04675
ZNF680	0.138
LOC399900	-0.6155
LOC152217	-0.0491666666666667
CTNNAL1	-2.1315
CIT	-2.59325
TLE6	2.62575
ZNF607	-0.94975
HERC4	-0.969
DRAP1	-0.3925
PEMT	-0.67675
C10orf111	-0.292
ZNF575	0.0685
KCTD7	0.0935
MYO1F	0.770625
LOC285382	-1.65
RAB11A	0.6543
PLCD3	-0.4285
C15orf28	-0.01775
PTBP2	-1.045875
CTB-1048E9.5	0.3525
C19orf60	-0.33
C7orf25	0.308833333333333
SETD7	0.58525
HOXB9	-0.513
VANGL1	0.44725
CHAF1B	-0.8285
NDUFA3	-0.28675
KIAA1328	-0.216166666666667
SHARPIN	-0.299625
TTC23	-0.2955
UGP2	-0.0438333333333333
ANKIB1	-0.2559
CIRBP	0.886857142857143
SEC14L4	-2.2225
OVCH1	-0.199833333333333
VPS52	0.42575
FAT	-0.922375
M6PRBP1	-0.1185
GPRIN3	-0.209
PPM1F	-1.16533333333333
TSR1	-0.67
CCDC85A	-0.35975
PCSK5	-0.267
ZFHX3	-0.0615
HEMK1	-0.074
PGBD2	1.45625
RSRC2	-0.29
AURKC	-1.374
SCRIB	-0.82625
ORM2	-2.90366666666667
FAM115A	0.2082
FZD6	0.36525
UNC119	-0.0455
GPX3	-1.4649
NOV	-0.95675
CABC1	0.24475
CDC42SE2	-0.463
EIF2S2	-0.1551
RNF130	0.585625
CKAP5	-0.37
RP11-413M3.2	0.0675
C10orf18	0.6503
TMEM93	-0.72775
DYX1C1	2.17725
KCNMB2	-1.819625
ANK3	1.46741666666667
KRT5	-1.3991
CDH12	-1.27125
QRSL1	0.237375
JUB	-0.601
SHC4	-2.528
CCL15	1.88166666666667
CCDC22	0.08125
SNX24	-0.2765
RARS	-0.23825
MORC2	1.436
FAM48A	0.53675
MT1H	-0.5695
PPP1R14C	-2.23833333333333
FOXD1	-2.46757142857143
C1orf213	-2.004
AMT	-1.2401
DSN1	-0.167
PTPLAD2	2.57275
DIS3L	0.4505
RASL11A	1.43275
GPRC5B	-0.053625
FRMD7	1.4255
STRN4	0.29425
KITLG	4.04968181818182
HDGF	0.011
OR1S1	0.4665
SETX	0.0532
DDR2	-1.19475
KCTD12	0.10125
LYZL2	-0.28725
WDR52	1.2225
TMEM2	0.5205
ZNF579	0.248333333333333
LOC200810	1.48625
TNFSF9	-1.623
PPFIA4	-1.452
CNIH3	-0.680166666666667
MAP4K4	-1.4085
ROD1	0.3095
ALS2CR12	-0.453833333333333
DOCK3	-1.589
PAQR9	-4.15675
ASB17	0.068
STX16	-1.04575
FEZ2	-0.01
DLAT	0.132666666666667
KIF21B	-0.720166666666667
CDC5L	-0.0745
TMEM119	1.09333333333333
CRIP3	-1.28575
TPSD1	1.006
TEPP	0.0665
GNGT2	1.33175
C21orf121	1.08775
WNK1	-0.242333333333333
FLJ10490	0.5732
OR51B5	-2.1385
LOC203547	-0.165125
HAS1	-0.9685
PPA1	0.605
ST7	0.115625
C11orf46	0.7159
POPDC3	-3.8365
ACOX2	0.970666666666667
ATCAY	-0.269916666666667
TM4SF19	-1.548
MFSD9	-0.562666666666667
PDHB	-1.17625
ERN1	-0.359
LCE3C	0.3195
GPR111	0.412
NOTCH3	1.41866666666667
ADAMTS5	0.15475
B3GALT1	-0.79675
UGCGL1	-0.122333333333333
FAM58A	0.199666666666667
FBXO32	3.18925
CLPP	-0.31675
NXPH1	1.5065
MTMR3	1.031
ATP1B3	-1.184625
TMEM16A	3.50575
HIST1H3F	0.113666666666667
TRIM25	0.2245
SDCBP2	1.8705
CRKL	-0.613875
HOXB2	1.417
ANP32B	-0.375125
GATM	-0.027
AP4E1	-0.27875
EDG5	0.364625
CDKN3	-0.795833333333333
CDH4	-2.0965
PGD	-0.6095
RND1	1.279
GAD1	-3.2962
MPG	0.470875
LOC440350	0.6095
ZNF133	0.5205
SERPINB12	0.2575
AMELY	-0.1154
DHX36	-0.8305
TNFAIP8L2	2.59183333333333
PHTF2	-0.342055555555556
CCDC112	-0.182166666666667
IQCC	-0.34625
HEYL	1.95616666666667
FTSJ2	-0.5565
APPL1	-0.014
RAB43	0.0246428571428572
OR10G2	0.6115
WAC	-0.323
ADCY9	1.19575
RUNDC2B	0.708666666666667
PYCRL	0.335
AGPAT7	-0.244
SLC22A9	-0.679166666666667
CDKAL1	-0.082
PDYN	-0.51
C20orf74	-0.28175
MTMR11	0.925
VAV3	3.86258333333333
DAPL1	2.6185
STXBP3	-0.271
EIF3G	-0.50325
ARHGAP22	-1.05375
NPFFR1	0.622
NPC1	-1.24616666666667
ALDH9A1	1.02716666666667
ZNF600	0.195625
ZNF678	0.511333333333333
RASSF1	0.00849999999999999
ADD2	-3.11675
PITPNB	0.7735
PKD2L2	0.228875
LRP11	-0.13575
CDKL1	-0.37325
SMEK2	0.319
PRODH2	-3.0765
C11orf54	0.744166666666667
SFRS11	-0.192
IL7	-1.3155
ALS2CR16	0.873
BTG3	-0.620333333333334
PAK2	0.294
RP11-679B17.1	-2.85325
GATA4	-1.47133333333333
ATP2B1	-0.50525
LOC130940	1.5505
C1orf172	2.80816666666667
ATF7IP2	-3.0105
SLC25A43	0.563666666666667
CENTG3	-0.181916666666667
IGF2BP1	-4.1289
FCHSD1	0.2605
CAMK2N2	0.614
ELAVL3	-0.1182
NBPF15	0.383166666666667
UBE2J2	0.0525
GNL2	-0.112
PRR3	0.2483
NLF2	0.62925
OR4F6	-0.149
KLHL24	0.34
CCDC88A	-2.7295
SGPP1	0.452166666666667
C10orf11	0.312
SLC35B4	-1.64116666666667
UGT3A2	-1.4005
ARNT2	2.5227
CBR1	-0.406625
ITPR3	-0.556
TRAPPC6B	-0.4317
AMZ1	0.615
ARP11	0.247
WDSUB1	-0.31675
APBA1	0.1625
RAB2A	0.7372
C6orf162	-0.265375
HPSE2	-0.06025
PLCE1	3.139
INSL3	0.6
DLG1	0.1808
PTPLA	-2.7555
PIGX	0.342625
TFIP11	0.613333333333333
FIBIN	1.3445
POLR2G	0.03375
GRAP2	-1.1343
DNAJB8	-0.20625
CNBP	0.223833333333333
WASF1	-3.5345
INPP5E	-1.2708
HSPB1	0.02575
TMEM167	0.484
CUBN	-0.1745
IGF1	1.062875
ITPK1	0.9626
NAALAD2	-1.93975
G3BP1	0.2767
NT5DC1	0.42575
CYP39A1	1.874
TMEM139	0.562
POLK	-0.1264
GLULD1	-1.74
RBM15	0.234
AMZ2	-0.53
GDF15	-3.354
MESDC2	-0.0425
INCA	1.3395
ACY1L2	-3.968
GZMM	0.00083333333333332
PAIP1	0.14225
CACNA2D1	-0.9095
STK32C	0.712666666666667
SH3BP4	1.42783333333333
DEC1	-0.269
PADI1	0.765
UBB	0.2612
PON3	-0.490333333333333
PROP1	0.58
ANKRD13B	-0.481
ADCK1	0.9625
TCF25	-0.593666666666667
SLC38A5	-2.46275
CXorf26	0.381333333333333
C19orf39	0.78575
PPP1R13B	1.3605
ARL2	-0.765
TCL6	0.0298333333333333
TOP3A	-0.894
SLC16A14	1.568875
FXYD6	0.552166666666667
HIST1H4E	-0.30475
BBC3	0.530526315789474
UNC5A	1.57566666666667
FAM86C	-0.3803
PI4KB	0.625125
B3GAT1	-3.45975
SUSD2	3.76166666666667
OAZ2	0.479333333333333
NOC4L	-0.32575
C10orf12	-0.31125
FADS1	-0.517
LOC144097	-0.16025
DKK2	0.295166666666667
KIAA1949	-0.27675
RHOT1	-0.4209
OXT	0.699166666666667
GPR153	0.52175
ARL4A	-0.341833333333333
SAAL1	-0.67575
CCDC64	-0.3385
USE1	0.474666666666667
HNMT	-0.986
PCGF3	0.2015
CYP2C19	1.07425
C20orf4	0.6385
CCDC11	0.962
ACSBG2	-0.046
RWDD2A	0.91175
PALLD	1.292375
CPLX4	-1.425
LOC492311	-0.05675
KPNA2	-1.7555
MACROD1	0.22
TMCO3	0.272333333333333
C15orf52	2.20366666666667
BIRC5	-1.36553333333333
