Hybridization REF	TCGA-A2-A0CU-01A-12R-A034-07
ZNF434	0.207666666666667
SMARCD1	-0.806833333333333
ZFP106	0.0745
ZNF347	0.0936
GTF2E1	-0.25075
RY1	-0.672333333333333
ATAD2B	0.59375
ARHGAP17	-0.5589
KCNIP3	-1.4595
SFPQ	0.356875
GFRA4	0.257666666666667
AKR1B10	-3.65825
TIGD6	0.927333333333333
RGS16	2.205
URB1	-0.0886666666666667
OR4C46	0.0158
TOP3B	-1.6985
NFATC4	0.9215
CA14	-4.3065
BMPR1A	0.107833333333333
SNRP70	-0.770625
PRL	0.610083333333333
C6orf130	-1.02725
STAG2	0.539
CD55	-1.73642857142857
RPS23	1.08866666666667
SSX2	-1.892
FDPSL2A	-0.80675
FBXO27	0.904
SYNGR3	0.456
TMSL3	0.9865
EML1	0.0435
NUP93	-1.21225
SMAD3	-0.6573
KIAA1189	-0.7228
HNRPUL2	0.293666666666667
TBC1D12	0.2135
C16orf24	0.96725
MRVI1	2.616
ZNF581	-1.02166666666667
ELOVL3	1.5275
OR51Q1	-0.49525
CACNB3	0.538166666666667
GALNT13	-0.976142857142857
C10orf84	0.68175
NEDD4	-0.7005
SPO11	0.573
OR5AU1	0.2885
NEK4	0.377928571428571
PRKAR2A	0.352
IHPK1	-0.233666666666667
ATP6V0B	1.765
CACNA1E	0.8635
CEACAM8	0.8978
PEX14	0.4535
FLJ12993	2.6275
ZBTB38	0.293
PCTK2	0.493833333333333
LRRC16	-0.326
FBLIM1	0.49375
FYCO1	1.7695
RP5-1022P6.2	-0.2035
CMTM1	0.524333333333333
PLTP	-0.3125
RAPH1	1.090125
DOCK8	-0.258
EZH2	-1.414
SLC25A1	-0.766666666666667
PLEKHB1	1.0017
GRB7	1.6364
ZFP37	0.08175
MRPL33	-0.81
PELO	-0.24425
ARMC1	0.896818181818182
C9orf27	-0.27425
FLJ25778	0.255
C9orf37	-1.0195
TMEM66	0.42175
SPRN	0.27375
HBEGF	1.268625
PI4KA	-0.9305
LEPRE1	-1.039
POU2AF1	-3.127625
MRPL12	-0.624
REP15	-0.725
ZC3H3	0.657
RASAL1	-2.43975
DDAH1	1.78675
ACBD5	-0.1405
TMC2	0.201
CCDC137	-0.41675
SAMD13	-1.782
UGT2B15	-4.56783333333333
TIPARP	1.40425
DNASE1L3	2.82125
TRIM72	0.0851666666666667
DBX2	0.8375
IPO8	0.5035
C21orf88	-1.779
MAP3K14	0.53475
LOC51233	0.788833333333333
GGTLA4	1.3225
PDE6D	-0.42825
ZNF117	-0.151
CLK2	-0.8825
NKRF	-0.4735
TNFSF15	0.907
DUSP2	-0.105875
SECISBP2	0.799
GABRR2	0.196
PPAP2C	1.648
LOC51145	-0.219666666666667
PAG1	-0.444125
PIK3C3	-0.70125
GNG10	0.3795
APOL4	-0.150333333333333
ANKRD28	-0.350875
STMN3	-1.1414
RAB14	0.9071
CDK2AP2	-0.6855
HDDC3	-0.827
COMMD7	0.472625
CXXC1	-0.956
HMCN1	-0.788666666666667
CD40	0.61225
DYNC1LI2	0.0858125
GDI1	0.99225
LOC646938	-0.52875
VSNL1	-3.6575
PIH1D1	-0.0205
RAET1G	-0.7385
KRTAP5-9	-0.424
EFTUD2	0.44525
ZNF311	-0.413833333333333
ATP6V1G3	-0.362
OR2W3	0.582
SCN4A	0.05275
MED10	-0.644375
FAM135A	0.3741
ARHGAP4	-1.09925
EHMT2	-1.173125
UFD1L	-0.81075
ERMP1	0.96175
MAG1	0.655166666666667
THAP8	0.282833333333333
HACE1	-0.120666666666667
FAM82C	0.0541666666666667
C3orf20	-1.222
UNC84A	-0.447166666666667
SCD5	0.438230769230769
LASS6	2.3105
LSG1	0.805166666666667
MAL	-5.026
GPR22	-0.1675
WDR5B	0.43075
ACTRT1	-0.515
C17orf60	-0.00283333333333334
GRIN2C	1.0841
ARMC8	0.02625
SLC47A1	-0.515833333333333
DMPK	-0.174
DHRS13	0.712666666666667
SMC1A	-0.438666666666667
KRTAP17-1	0.76525
SMYD5	-0.7225
TUSC2	0.557375
CRHR2	0.2735
KIR3DL2	-0.398
CCDC104	0.79675
ATP2C1	1.19425
CROT	0.89175
PABPC3	-0.3225
EGR1	1.827
THSD1	0.6375
KHK	-1.6815
SLC12A2	1.542625
CD58	-1.076
STOX2	1.5655
CCDC76	-0.9782
CCDC48	4.01125
DNAH1	0.544
ZIC4	-0.239125
OR1G1	-0.6435
PSMC6	-0.599166666666667
PROKR1	-0.232
ABCB1	-0.41225
TRAT1	-1.8195
LLGL1	-0.232
MTF1	1.40825
USP54	0.26025
PAGE2B	-2.256
ITGB7	-3.12525
CCDC81	-0.3245
LOC149837	1.12625
SCUBE1	0.751
ZSCAN10	0.961
HUWE1	0.354142857142857
CDH17	0.7275
CD180	-0.30775
IL17A	0.19475
TMPO	-1.500125
KIAA1524	-1.6822
HDGFRP3	0.987
OXCT1	-0.174181818181818
RRAS2	-1.07283333333333
LTBP2	2.6786875
SV2B	2.91716666666667
CYP2A6	1.36775
PKD1L2	-0.343833333333333
PPM1M	0.296
FLJ22662	2.76783333333333
ZNF502	1.7765
GP6	-1.02275
CRYBA2	-1.97775
LEF1	-1.0731
CTPS	-1.90257142857143
EYA1	-2.97733333333333
EPS8L1	1.928
MAPK14	-0.616583333333333
SERPINB2	-5.60375
GTF2F2	-0.6635
ZNHIT4	-1.08
PLA1A	1.81475
C20orf114	3.84475
HPR	-1.487
C18orf2	-3.55883333333333
SATB2	-2.194
KCNJ9	0.187625
MGC157906	-0.0145
MOCS3	0.05375
C17orf71	0.4825
PPHLN1	0.3807
HIST1H2BN	-1.044875
RAPGEF1	-0.535
MAP3K8	0.44475
DLG4	-0.0108333333333333
STC1	1.38766666666667
CDGAP	1.33075
DDX26B	-1.38975
LOC150223	-1.96425
CPSF3	-0.853166666666667
TMEM14A	0.40525
MYH3	-1.94825
GPKOW	0.2855
SULT1A1	0.4525
SPON1	2.9525
YY1AP1	-0.223
RAB23	-0.242
PLA2G4A	-4.23375
MAPRE3	0.502
ZNF516	0.659571428571429
GGPS1	0.467
EXOC3L2	0.01975
C19orf42	0.4877
MAP2K2	-0.159
HIST1H2BB	-0.8585
RNF19B	1.3235
C6orf128	0.1675
TLR8	2.7495
PCDHA9	-0.7435
CARS2	0.140875
CLUL1	2.4205
RHAG	-4.21566666666667
UNK	0.4525
EXOC8	1.138
C9orf95	1.7155
C14orf143	0.0671666666666666
MAML3	0.34475
LDHA	-2.3305
MRPL20	0.62475
KLHDC6	1.1545
ATP5S	-0.774
C8orf55	0.56825
PHF19	-2.333375
KRTAP13-4	0.2915
TTC5	-0.49625
XKR5	-0.4525
SILV	-4.39633333333333
TEX28	-0.678
TCTN1	1.32525
CX40.1	0.274
PPP2R5C	-0.391125
C12orf30	-1.59266666666667
CAPG	2.31275
MPZL1	-0.12905
ARSB	-1.6475
TDH	-1.671
WASF4	0.86525
TSSK3	-0.610666666666667
7A5	-0.9655
CRISPLD1	6.396125
MAD1L1	-0.35
SPIN4	-0.007
AMPD1	-1.941
DPYSL5	0.184
INPP1	-0.571166666666667
ANKRD11	-0.865222222222222
NPAS4	-0.433625
GCET2	-0.1713
RNASE9	-0.2575
GUCY2D	0.552
CCDC98	0.72025
FGF4	-0.904
CPM	-0.0698333333333333
SLC26A4	0.417166666666667
PLD5	0.41975
FAM59A	1.1796
FBXO5	-2.17744444444444
SIPA1L1	-0.780875
DPYS	0.3765
ATG4D	0.05675
TGM3	2.8845
MTCH1	-0.388625
HK1	0.347
CDC26	-0.193375
GALNT12	-2.489
LOC339229	-0.27575
MRPL35	-0.595125
ORC4L	-0.339
TNKS	-0.212857142857143
C2orf24	-0.0216666666666667
ZNF553	0.606666666666667
GGTLA1	2.9226
ZNF497	-0.306
CDY1B	0.452
SLC30A4	0.9555
TUB	-0.522375
ARHGEF18	0.55025
ARRB1	0.68
KCNK1	1.813125
EREG	-3.47666666666667
SCAMP5	1.3095
RUNDC3B	2.29875
ADAMTS20	-0.139666666666667
IL17RB	1.171
FLJ20323	-0.46425
MCAM	0.98875
POLR3E	-1.69275
AQR	0.378
IPMK	0.2115
CDCA7	-5.308875
CAMP	3.0795
GRHL3	0.6865
ADAMTSL2	1.02683333333333
CLMN	0.729833333333333
SSTR3	0.2705
MAGEA5	-2.45016666666667
OVOL2	3.93825
JMJD1B	0.32775
RBL2	0.7435
PYGO2	0.72275
PPP1R10	0.0255
CSE1L	-0.604
LCA5	0.90875
RDH16	-1.09175
ASRGL1	-0.932
TOM1	0.5275
PTX3	-5.8425
TTC15	0.8675
SCGB3A1	1.55533333333333
MRPL50	-1.20975
RCAN3	1.433
SLC26A11	2.02125
STYX	-0.92
CINP	-0.71225
MARCH7	0.0865
PFKM	0.127
SGMS1	0.064
RIOK3	-0.542
C1orf110	1.1365
CES7	1.62275
LOC440248	-1.853
PPP1R12C	0.035
C10orf27	0.693
ATG9A	-0.829
MRPS26	1.005125
TMEM40	2.08225
ELP3	0.262
ZNF787	0.3518
HIAT1	0.9405
C8orf34	0.900166666666667
MGC4655	-0.3373
PELI1	1.10416666666667
PPT1	0.139
SLC35C2	-0.287333333333333
C6orf125	-0.6495
MUC4	-1.81466666666667
RFC4	-2.108
GNB2	0.192333333333333
NUP50	-0.372714285714286
SULT4A1	-0.184166666666667
C7	4.430375
CCDC130	0.174333333333333
ARRDC4	0.545
RQCD1	-0.8355
GLYCTK	-1.113
AYTL2	-1.16118181818182
MTUS1	1.6411
LEMD3	1.13766666666667
PLEKHF2	2.2655
HOXA7	0.0125
GTF3C2	-1.7225
DYNLRB2	4.07475
CNOT10	-0.4305
MR1	-0.969833333333333
FFAR1	-0.0785
PRIC285	0.000499999999999997
SLITRK6	3.61825
LIX1	-2.725
UBE1L2	-0.074
F8	2.390125
ACHE	-0.432166666666667
KPNA5	0.155
TNFRSF12A	-1.40666666666667
EGR3	1.993
SERPIND1	-3.25716666666667
OASL	0.8645
IFRD1	-2.197625
WDFY1	0.178333333333333
ZNF267	-0.2995
ACCN5	-0.538
ZBTB6	0.373
PPP1R3A	0.31
PRRT3	3.059
FBXL19	-1.009
TXNIP	1.16264285714286
ACTN2	-1.898
ATG9B	-0.189875
C9orf117	1.068875
IL27	-1.424
RPL36AL	-0.6715
KLK15	-0.144
CHAD	3.0285
RAP2B	-0.2366
HEBP2	1.8345
ZNF342	0.268
CAMK2G	-0.0593333333333333
TLR3	0.7005
FGF14	1.29075
HMGB2	-0.651125
TRPM5	-0.181166666666667
OR5M11	0.349
KIF3B	1.22789473684211
PRICKLE2	-0.075
MTMR9	1.730125
C3orf27	0.072
GLRA3	4.89566666666667
NSDHL	0.6835
TMEM32	0.14725
POLR2D	-1.04808333333333
MYADML	0.52
C9orf114	-0.06
MRGPRX1	0.4155
TOPORS	0.68875
CLDN19	-1.33275
C1QL4	0.041
RNF165	-0.0385
DHRS9	-0.094
DNAH2	-0.564333333333333
FXR1	-0.908833333333333
ZMYM3	-0.564
CASP3	0.2265
FAM120C	-0.4085
SCLY	-1.596
CA7	0.0645
ENTPD5	0.465833333333333
ZNF461	-0.23975
PDIA5	-1.3255
C1orf19	-0.885166666666667
TMEM67	0.97125
KCTD20	-1.5485
WDR47	1.6875
FLJ38723	1.2395
KLRF1	0.427
TAS2R16	0.5325
CLDN12	0.28825
PRKCE	0.42825
UBXD4	-1.2425
ITGAM	2.56433333333333
GLT8D3	0.2995
WDR31	1.743
RGS2	0.72425
OR51L1	0.3305
MST1R	-1.166
KIAA1737	1.26925
OR4A5	-0.043
GLIS1	-2.10766666666667
PTMA	0.321714285714286
NAPA	0.96175
PRDM11	0.22725
LIPF	0.534
DIRAS3	-0.4045
ASGR2	-4.282375
C1QTNF4	0.852
PIK3R4	0.261833333333333
ARMC3	2.634
NDUFV3	-0.258333333333333
BTBD3	-0.114666666666667
PPP1R2	0.840416666666667
UBE2NL	-0.383
FOSL2	0.519785714285714
FAM119A	-1.9015
TUBA4A	-0.5527
KRTAP12-1	0.273
SFRS2	-0.95225
RHPN1	0.68
EEF2	-0.3465
ZDHHC11	0.0413333333333333
EPHA3	-0.3359
RBM12	0.67325
H2AFJ	3.571
EDIL3	2.6725
KIF26A	-1.3225
SERGEF	0.59525
B3GALT4	2.56625
LOC90925	0.5805
OSCAR	-0.652625
NPFF	0.115625
DEDD	0.3425
TMEM155	-1.219125
PTPN1	1.43975
SCYL2	0.2375
SKAP1	3.1685
LEAP2	-2.00233333333333
GADD45G	2.2406
IFITM3	0.143375
PILRB	-1.4815
SLU7	-0.068125
DSC3	-0.302
DNMT3L	-1.949
PAPD5	1.2255
B3GNT3	-2.1945
LHCGR	0.7495
MSL-1	0.853
UBE2S	-1.112625
SAP130	-0.467
ANAPC11	1.10625
MAGED4B	-1.7185
ATP6V1B2	0.0501666666666667
C14orf179	0.955
CAPZA1	0.221
CDYL2	-0.8945
GLRX3	-1.41116666666667
LOC136288	0.00624999999999998
MOBKL1A	0.67125
HTR2B	3.77175
CRYGD	-0.0256666666666667
NUS1	-1.48133333333333
PGRMC1	0.243
MYOM2	0.171
FLJ39653	-0.958833333333333
CHM	0.4761
OR5M8	0.2255
ZNF619	-0.345
FAM105A	-0.48225
CCNL1	-1.39675
NAP1L3	0.336
C10orf57	1.64383333333333
B3GALNT1	1.8815
CSN1S2A	0.085
TCP10L	0.6865
GDAP2	-0.36325
DMKN	2.09266666666667
COX6B1	0.1325
DNASE2	1.36916666666667
MSH5	-2.20575
LGMN	-0.226375
USP31	-1.1191
OR13C8	0.9825
SDCBP	0.3596
NUDT11	-3.01966666666667
PYGL	-2.07766666666667
SNPH	1.308
B3GNT4	-0.577
MIZF	-0.4516
NUBPL	-0.166125
NOD1	-0.665833333333333
CDH22	0.494875
NUBP1	-0.390666666666667
DSCAM	-3.9025
DGKI	0.081
FAM136A	-2.16375
AKAP1	0.0721666666666667
SLC16A6	1.19125
RIN3	0.18475
PSG2	-0.58875
DIP2B	-0.274166666666667
PSORS1C1	-1.4194
KIAA0495	-0.254
FLJ90709	-0.849833333333333
LPA	-0.6745
PIGA	-0.2065
LY75	0.223333333333333
UTS2	-6.818
RREB1	-0.14025
GALNACT-2	0.0434
MGC3196	-1.13625
FLJ31568	0.40075
LPHN1	0.029875
SP1	0.37975
TOX4	0.0695
HSPA9	0.0901
APOBEC1	-0.063
SLC35E4	-0.724
LSM5	-1.61475
SURF1	-0.30925
ZBTB1	-0.161333333333333
GTF2F1	-0.171
RPS15A	-0.857357142857143
DUSP21	-0.884666666666667
GINS4	-2.54416666666667
MYO15A	0.984833333333333
GIMAP7	3.1155
MGC13379	0.53625
ATP6V1E2	0.404333333333333
UTP3	0.301
HNRPA3	-0.349375
MT4	0.00700000000000001
C14orf155	0.22825
U1SNRNPBP	0.53975
CKLF	-0.976666666666667
PLEKHN1	-0.914666666666667
MBNL1	-0.152333333333333
NUP160	-1.97975
ACSM2A	-1.9175
LOC129881	2.23
KIAA1529	-0.23075
FLJ22639	-2.17025
HAND1	-1.6075
GSX1	0.26
FGA	-4.8729375
SERPINB1	-0.738
ZNF642	0.9775
IGFBP1	-8.58425
SLC1A1	1.323
DHX57	-0.1285
ZNF766	0.3765
PTPN21	-0.399
GDPD3	0.106333333333333
PNPLA5	0.517
TBR1	0.5765
FAM116A	0.48375
IQGAP1	1.1415
FOS	2.3745
ZNF226	-0.095375
FIGNL1	-0.675
C14orf1	-0.217666666666667
ZMYND17	-0.65
PUS7	-1.34183333333333
TUBB6	-0.65325
KCNQ2	-1.1265
MARCH6	-0.157916666666667
CCDC33	0.197
PRODH	-2.111
RBM11	3.374
EPHA6	0.131
SLC43A1	-1.89025
LOC196541	0.398625
NTN1	1.16358333333333
ING4	0.70175
PCDHB10	-0.2245
DPH2	-0.672666666666667
SPACA4	1.3265
FBXL21	-3.719
DIAPH1	-0.858
ZNF71	0.475833333333333
CEP76	-1.1615
CORO1A	-1.144
RRM2	-1.7785
EDG4	1.4645
OS9	0.328666666666667
SLC4A1AP	0.01475
COG5	-0.43525
COPS8	-0.35175
NGLY1	-0.907
NCBP2	-0.02475
C17orf42	-0.806833333333333
GPSM3	0.662625
SIL1	0.739166666666667
ASB6	-0.43175
SMAD5OS	-0.109
UNC93A	-3.707875
A1BG	0.288
C21orf62	0.251
FMO5	0.81975
ATRIP	1.3665
CEBPG	0.0975
C7orf38	0.210666666666667
TNFRSF1B	0.626666666666667
CLEC1A	1.67966666666667
IQSEC1	0.654875
PATZ1	1.079
RBM22	0.805
BAG2	-2.26583333333333
PAQR5	-0.6365
C9orf127	0.9718
THNSL1	-0.2125
SHROOM3	3.0564
JAM2	1.4845
SNRPN	-1.09675
ALX4	0.1215
CACNA1S	-0.113
FAM130A1	1.2115
CORIN	1.559
CD300LB	0.976
PLEKHG6	1.502
LRRC40	-0.95175
PCLKC	-1.89675
PCDHB16	0.456
WNT2B	1.0615
ASNS	-2.42544444444444
MRPL49	0.38875
FLJ46111	-0.00699999999999999
ISG20	-0.063
SMU1	0.0935
CASZ1	1.3565
POLR1D	-1.13408333333333
GIN1	-0.65325
SNAG1	0.380333333333333
ANKRD29	1.449
CDKN2AIP	0.41025
KRR1	1.2315
CXCL1	-4.90283333333333
EPM2A	-0.5633
PC	0.164666666666667
DEFB127	-0.1495
PDZRN4	3.04633333333333
FAH	0.177625
OR51E1	2.7765
CDC2L6	0.5645
DNTTIP1	-0.422
PAX8	0.535666666666667
TMEM116	0.3315
C1orf150	0.67
PRO2012	0.0913333333333333
MRPL40	-0.400333333333333
BEX1	-2.75333333333333
SLC2A4	0.690333333333333
PKMYT1	-1.48875
FEZF2	-0.434333333333333
SLC26A9	-1.73225
MAP2	0.147666666666667
LYL1	-1.18475
SLC25A19	-0.877833333333333
NOS3	0.1115
ZNF34	1.11
TMPRSS11F	-0.05625
FAM43A	0.573
FCRL4	0.0678333333333333
KLF14	0.51775
FLRT2	-0.052
WRN	-1.887
SDF2	1.2057
KRT8P12	-0.25325
C6orf195	0.144
C9orf125	-1.18916666666667
DZIP3	0.98075
RIT1	-0.471583333333333
SCML1	-1.47633333333333
RHBDF2	1.59525
OR2G3	0.1265
REXO1L1	-0.118
MAP3K7IP3	-0.118875
C3orf57	-2.42675
FBXW11	0.0278333333333333
ETAA1	-0.5765
C14orf131	-0.4098
AKT1S1	-0.546
SLC12A5	0.81225
C9orf164	1.506
NRIP3	0.700625
NOS1AP	-0.03325
TMEM121	0.707
SAP30BP	-0.0114
DGCR6	0.367
WDR76	-1.22425
FAM82B	0.0212500000000001
LOC606495	0.1315
MAP9	3.92308333333333
BCDIN3D	0.80775
CXorf36	4.14083333333333
DSCR3	-0.4421
ZFAND3	0.024
C7orf43	-0.0565
SPSB3	0.7264
C19orf19	0.38775
FAM133A	-1.438125
C12orf25	0.3495
SLC39A3	-0.32125
DISP2	2.09325
PI4KAP2	-2.0365
MKRN3	-2.332
ADAMTS13	-0.39275
CBLN3	0.5462
TTYH1	-0.317166666666667
C3orf18	2.318
FLJ13236	-0.921
ZMYND12	2.98725
C18orf25	0.29975
GLB1L3	-1.408
ATP13A5	0.825
RANBP10	0.11875
CD96	-1.8215
DENND1C	-0.644
RBMS3	0.9789
SLC41A3	0.318666666666667
DGCR6L	0.2375
TMEM128	1.637
CSNK1G3	0.546142857142857
MOBKL2C	1.08325
TSPAN6	-1.224375
MATN2	-1.039
MSL2L1	-0.0441666666666667
ST6GALNAC2	2.0635
FGFBP2	0.2415
FGL1	-7.51033333333333
MPP3	-0.1385
ARHGEF6	2.9755
TGFBR2	0.34425
ACMSD	-0.746
IL33	4.36325
C9orf5	0.203333333333333
DEAF1	0.1878
AMN	0.0105
DEFA6	0.026875
RNF212	-0.19275
METT5D1	0.308333333333333
CIB1	0.9673
TSSK1B	0.40525
KIAA1727	2.01125
ZNF680	0.0626666666666667
LOC399900	-1.7355
LOC152217	0.350666666666667
CTNNAL1	-2.997
CIT	-1.14158333333333
TLE6	1.93225
ZNF607	-1.633
HERC4	-1.23233333333333
DRAP1	-0.3732
PEMT	-0.3835
C10orf111	-1.2125
ZNF575	0.98425
KCTD7	-0.00899999999999999
MYO1F	0.00737499999999998
LOC285382	2.2435
RAB11A	1.2214
PLCD3	0.0705
C15orf28	0.05425
PTBP2	-0.828
CTB-1048E9.5	-0.992375
C19orf60	-0.997
C7orf25	0.318666666666667
SETD7	1.9945
HOXB9	-4.6865
VANGL1	0.46775
CHAF1B	-1.15475
NDUFA3	0.0665
KIAA1328	-0.1925
SHARPIN	0.69
TTC23	-0.629125
UGP2	0.491666666666667
ANKIB1	0.6926
CIRBP	1.35885714285714
SEC14L4	-2.31566666666667
OVCH1	-0.271333333333333
VPS52	-0.60725
FAT	-1.73625
M6PRBP1	-0.4415
GPRIN3	-0.3255
PPM1F	-1.33183333333333
TSR1	-1.0875
CCDC85A	3.46025
PCSK5	2.2955
ZFHX3	0.5715
HEMK1	-0.2768
PGBD2	-0.01175
RSRC2	0.0448333333333333
AURKC	-2.01166666666667
SCRIB	0.909875
ORM2	-4.09933333333333
FAM115A	0.3652
FZD6	1.39475
UNC119	1.18383333333333
GPX3	0.4988
NOV	2.50425
CABC1	0.529125
CDC42SE2	-0.3954375
EIF2S2	-0.5816
RNF130	0.039125
CKAP5	-0.342666666666667
RP11-413M3.2	0.9435
C10orf18	1.2649
TMEM93	-0.29525
DYX1C1	2.45975
KCNMB2	-2.543875
ANK3	2.2015
KRT5	-2.5353
CDH12	-1.91125
QRSL1	-1.161125
JUB	-1.99075
SHC4	4.225875
CCL15	1.9855
CCDC22	0.46675
SNX24	1.3095
RARS	-0.36175
MORC2	0.112875
FAM48A	-0.599
MT1H	-1.7215
PPP1R14C	-3.556
FOXD1	-0.326714285714286
C1orf213	-1.77325
AMT	-1.8416
DSN1	-0.6285
PTPLAD2	2.483
DIS3L	0.49125
RASL11A	1.15625
GPRC5B	0.46
FRMD7	-0.0395
STRN4	0.127
KITLG	1.31036363636364
HDGF	-0.694
OR1S1	0.177
SETX	-0.3765
DDR2	0.307875
KCTD12	1.6845
LYZL2	1.84925
WDR52	0.397
TMEM2	2.809375
ZNF579	0.760333333333333
LOC200810	0.926
TNFSF9	-1.969375
PPFIA4	-2.89675
CNIH3	-0.0546666666666667
MAP4K4	-1.54335714285714
ROD1	0.856642857142857
ALS2CR12	-1.0005
DOCK3	-0.067
PAQR9	-3.35625
ASB17	0.259333333333333
STX16	-0.699875
FEZ2	-0.0506666666666666
DLAT	-1.18466666666667
KIF21B	-1.65533333333333
CDC5L	-0.8085
TMEM119	2.34383333333333
CRIP3	-1.65025
TPSD1	0.125666666666667
TEPP	0.41
GNGT2	0.7055
C21orf121	0.4305
WNK1	0.881416666666667
FLJ10490	0.6848
OR51B5	-2.702
LOC203547	-0.99875
HAS1	1.4885
PPA1	-1.45666666666667
ST7	-0.12625
C11orf46	0.4608
POPDC3	-3.17566666666667
ACOX2	1.45833333333333
ATCAY	-0.789833333333333
TM4SF19	-2.49125
MFSD9	-0.577333333333333
PDHB	0.11725
ERN1	0.42075
LCE3C	-0.214
GPR111	-0.137
NOTCH3	1.889
ADAMTS5	1.46175
B3GALT1	-0.862
UGCGL1	-0.741333333333333
FAM58A	0.648166666666667
FBXO32	1.44175
CLPP	0.062
NXPH1	-2.64025
MTMR3	0.851
ATP1B3	-0.099125
TMEM16A	4.03825
HIST1H3F	-0.279666666666667
TRIM25	-0.439
SDCBP2	1.7795
CRKL	-0.99825
HOXB2	-0.219833333333333
ANP32B	-1.407375
GATM	3.7835
AP4E1	0.180125
EDG5	0.333375
CDKN3	-2.1695
CDH4	-2.331
PGD	-0.496166666666667
RND1	0.6865
GAD1	-3.3417
MPG	0.24
LOC440350	-0.9125
ZNF133	-0.234
SERPINB12	0.578
AMELY	-0.0596666666666667
DHX36	-1.03775
TNFAIP8L2	2.40316666666667
PHTF2	0.149166666666667
CCDC112	-0.0206666666666667
IQCC	-0.44475
HEYL	3.35816666666667
FTSJ2	-0.573333333333333
APPL1	1.0125
RAB43	0.329214285714286
OR10G2	-0.1585
WAC	-0.1835
ADCY9	0.553375
RUNDC2B	-0.1185
PYCRL	0.7209
AGPAT7	0.368
SLC22A9	-1.60433333333333
CDKAL1	-0.9305
PDYN	-0.9975
C20orf74	1.8955
MTMR11	0.55125
VAV3	3.30341666666667
DAPL1	3.83125
STXBP3	0.944
EIF3G	-0.33775
ARHGAP22	-1.45075
NPFFR1	0.217
NPC1	-0.698666666666667
ALDH9A1	1.55533333333333
ZNF600	-0.12725
ZNF678	-0.133333333333333
RASSF1	0.09875
ADD2	-2.145
PITPNB	-0.13275
PKD2L2	-0.22275
LRP11	-0.4915
CDKL1	-0.6615
SMEK2	0.0545
PRODH2	-3.50083333333333
C11orf54	-1.35666666666667
SFRS11	-0.508166666666667
IL7	-0.418666666666667
ALS2CR16	1.91675
BTG3	-1.78416666666667
PAK2	0.860888888888889
RP11-679B17.1	-0.19725
GATA4	-0.181166666666667
ATP2B1	0.35975
LOC130940	2.9755
C1orf172	2.84333333333333
ATF7IP2	0.39225
SLC25A43	-0.396
CENTG3	0.294083333333333
IGF2BP1	-4.3534
FCHSD1	0.0115
CAMK2N2	1.05216666666667
ELAVL3	1.3012
NBPF15	0.0601666666666667
UBE2J2	0.126
GNL2	-0.565
PRR3	-0.8423
NLF2	1.12375
OR4F6	-0.685
KLHL24	0.879666666666667
CCDC88A	-1.4281
SGPP1	-0.197666666666667
C10orf11	-0.623
SLC35B4	-1.95216666666667
UGT3A2	-2.124
ARNT2	2.0326
CBR1	0.80925
ITPR3	-0.648333333333333
TRAPPC6B	-1.1696
AMZ1	4.0465
ARP11	0.721
WDSUB1	0.5575
APBA1	0.189333333333333
RAB2A	1.0673
C6orf162	-0.953875
HPSE2	0.53825
PLCE1	-0.3105
INSL3	0.9455
DLG1	1.012
PTPLA	-2.10975
PIGX	0.360125
TFIP11	-0.170166666666667
FIBIN	2.643
POLR2G	-0.05225
GRAP2	-2.6593
DNAJB8	-0.0045
CNBP	0.344
WASF1	-2.53325
INPP5E	-0.6782
HSPB1	1.7020625
TMEM167	-0.4057
CUBN	0.13025
IGF1	3.7891875
ITPK1	0.598
NAALAD2	-1.05125
G3BP1	0.1927
NT5DC1	0.697
CYP39A1	-1.1895
TMEM139	1.47416666666667
POLK	-0.0211
GLULD1	-2.0935
RBM15	-1.27033333333333
AMZ2	0.53825
GDF15	-0.861333333333333
MESDC2	-0.40925
INCA	-0.456833333333333
ACY1L2	-1.381
GZMM	-0.9875
PAIP1	0.41025
CACNA2D1	0.3775
STK32C	-1.291
SH3BP4	0.703
DEC1	0.0235
PADI1	-0.2655
UBB	0.1647
PON3	2.97216666666667
PROP1	0.8455
ANKRD13B	-0.407
ADCK1	-0.5805
TCF25	0.0669166666666667
SLC38A5	-3.49975
CXorf26	-0.0731666666666667
C19orf39	0.4895
PPP1R13B	0.5055
ARL2	-0.67
TCL6	0.587916666666667
TOP3A	-1.1835
SLC16A14	-0.766
FXYD6	1.235
HIST1H4E	-0.85425
BBC3	0.710263157894737
UNC5A	-0.2005
FAM86C	-0.4306
PI4KB	0.080625
B3GAT1	-3.93
SUSD2	3.74
OAZ2	0.491833333333333
NOC4L	-0.45425
C10orf12	-0.559
FADS1	-2.3495
LOC144097	-0.62775
DKK2	2.66833333333333
KIAA1949	-0.58125
RHOT1	0.5207
OXT	0.777
GPR153	1.15475
ARL4A	-1.46066666666667
SAAL1	-1.4725
CCDC64	0.0035
USE1	-0.659833333333333
HNMT	0.00399999999999999
PCGF3	0.6009375
CYP2C19	-0.197
C20orf4	0.3395
CCDC11	2.03575
ACSBG2	1.05475
RWDD2A	-0.6275
PALLD	1.5315
CPLX4	0.847
LOC492311	1.03675
KPNA2	-0.778333333333333
MACROD1	0.1025
TMCO3	0.736833333333333
C15orf52	1.09416666666667
