Hybridization REF	TCGA-A2-A04Q-01A-21R-A034-07
ZFP106	-0.81425
ZNF347	0.5844
GTF2E1	0.2395
RY1	-0.310166666666667
ATAD2B	0.875
ARHGAP17	0.142
KCNIP3	-0.88425
SFPQ	0.449125
GFRA4	0.667833333333333
AKR1B10	-3.797375
TIGD6	-0.0533333333333333
RGS16	2.036
URB1	-0.12
OR4C46	-0.0156
TOP3B	-1.23675
NFATC4	-0.1455
CA14	-4.722
BMPR1A	0.595
SNRP70	-0.916125
PRL	-0.1907
C6orf130	-0.70675
STAG2	0.74525
CD55	-1.15228571428571
RPS23	-0.873666666666667
SSX2	-1.267
FDPSL2A	-0.7845
FBXO27	2.19125
SYNGR3	-1.25333333333333
TMSL3	2.13225
EML1	-2.172
NUP93	-0.483833333333333
SMAD3	-1.1209
KIAA1189	0.819333333333333
HNRPUL2	0.489833333333333
TBC1D12	0.297166666666667
C16orf24	-0.105
MRVI1	2.47233333333333
ZNF581	-0.401666666666667
ELOVL3	-0.677
OR51Q1	0.64775
CACNB3	0.564166666666667
GALNT13	-1.44675
C10orf84	1.1565625
NEDD4	-1.3173
SPO11	-1.903
OR5AU1	0.5485
NEK4	0.144928571428571
PRKAR2A	-0.2425
IHPK1	0.181666666666667
ATP6V0B	-0.05825
CACNA1E	1.609
CEACAM8	-0.2024
PEX14	0.034
FLJ12993	2.7505
ZBTB38	0.469833333333333
PCTK2	0.2245
LRRC16	0.4223
FBLIM1	0.38175
FYCO1	0.94225
RP5-1022P6.2	0.498333333333333
CMTM1	0.673833333333333
PLTP	1.38583333333333
RAPH1	1.200875
DOCK8	2.325875
EZH2	-0.998133333333334
SLC25A1	-1.13733333333333
PLEKHB1	0.9847
GRB7	0.2426
ZFP37	0.164
MRPL33	-0.328
PELO	-0.44075
ARMC1	1.19581818181818
C9orf27	-0.077875
FLJ25778	0.26
C9orf37	-0.946333333333333
TMEM66	-0.32975
SPRN	0.486375
HBEGF	0.746125
PI4KA	-1.2095
LEPRE1	0.12425
POU2AF1	1.78975
MRPL12	0.0693333333333333
REP15	-0.178
ZC3H3	0.99475
RASAL1	0.573
DDAH1	0.1385
ACBD5	0.57025
TMC2	0.124
CCDC137	-0.05425
SAMD13	-0.0226666666666667
UGT2B15	-0.709333333333333
TIPARP	-0.84775
DNASE1L3	1.60675
TRIM72	0.3308
DBX2	1.19275
IPO8	0.51775
C21orf88	1.0079
MAP3K14	1.45025
LOC51233	0.763833333333333
GGTLA4	-0.36825
PDE6D	-0.144
ZNF117	-0.927
CLK2	-0.637125
NKRF	-0.5445
TNFSF15	1.5902
DUSP2	1.092375
SECISBP2	-0.4828
GABRR2	1.1625
PPAP2C	1.94925
LOC51145	0.0398333333333334
PAG1	1.262125
PIK3C3	-0.31625
GNG10	-0.319
APOL4	1.8575
ANKRD28	-1.242125
STMN3	-1.8836
RAB14	0.7683
CDK2AP2	-0.10275
HDDC3	-0.117875
COMMD7	0.353375
CXXC1	-0.7465
HMCN1	-0.266666666666667
CD40	2.122
DYNC1LI2	0.5145625
GDI1	0.06825
LOC646938	-0.262
VSNL1	-0.443166666666667
PIH1D1	0.0935
RAET1G	0.282
KRTAP5-9	-0.004
EFTUD2	-0.31
ZNF311	-1.76216666666667
ATP6V1G3	-0.0533333333333333
OR2W3	-0.53625
SCN4A	-0.2125
MED10	-1.152625
FAM135A	-0.515
ARHGAP4	0.27075
EHMT2	-0.1225
UFD1L	-0.62625
ERMP1	0.97325
MAG1	-0.389
THAP8	0.543333333333333
HACE1	-0.238833333333333
FAM82C	0.194666666666667
C3orf20	-0.211
UNC84A	-0.3945
SCD5	0.387
LASS6	1.073
LSG1	0.433
MAL	-3.5425
GPR22	null
WDR5B	0.81075
ACTRT1	-1.911
C17orf60	1.09783333333333
GRIN2C	-0.1134
ARMC8	-0.103
SLC47A1	-2.58066666666667
DMPK	0.65475
DHRS13	-0.634166666666667
SMC1A	-0.423666666666667
KRTAP17-1	-0.5415
SMYD5	-0.2745
TUSC2	0.493125
CRHR2	0.6595
KIR3DL2	2.479
CCDC104	-0.2905
ATP2C1	0.9515
CROT	-0.15825
PABPC3	0.967833333333333
EGR1	0.00366666666666667
THSD1	-0.188
KHK	-1.7035
SLC12A2	0.17875
CD58	-0.6745
STOX2	1.5295
CCDC76	-0.4071
CCDC48	1.83
DNAH1	0.3395
ZIC4	-0.244375
OR1G1	0.819
PSMC6	-0.989
PROKR1	0.4875
ABCB1	0.80025
TRAT1	1.61875
LLGL1	0.0245
MTF1	2.079
USP54	0.789125
PAGE2B	-2.419
ITGB7	-2.589
CCDC81	-0.6995
LOC149837	0.532
SCUBE1	0.367
ZSCAN10	1.3185
HUWE1	0.803285714285714
CDH17	1.1405
CD180	2.4535
IL17A	-0.00275
TMPO	-1.05775
KIAA1524	-0.9748
HDGFRP3	-0.216666666666667
OXCT1	-0.194818181818182
RRAS2	-1.201
LTBP2	2.78
SV2B	0.705166666666667
CYP2A6	-0.063375
PKD1L2	-1.409
PPM1M	0.831
FLJ22662	2.22866666666667
ZNF502	0.532
GP6	-1.51925
CRYBA2	-1.44525
LEF1	-0.4869
CTPS	-1.41271428571429
EYA1	-2.97883333333333
EPS8L1	-0.293
MAPK14	-0.451583333333333
SERPINB2	-5.39425
GTF2F2	-0.529666666666667
ZNHIT4	-0.147
PLA1A	1.196125
C20orf114	1.0025
HPR	-4.2125
C18orf2	-3.77833333333333
SATB2	-1.838
KCNJ9	0.145375
MGC157906	1.229
MOCS3	-0.3955
C17orf71	-0.271166666666667
PPHLN1	-0.1374
HIST1H2BN	-0.79975
RAPGEF1	0.462125
MAP3K8	1.037
DLG4	0.1
STC1	-1.75608333333333
CDGAP	2.394
DDX26B	0.55175
LOC150223	-1.79225
CPSF3	-0.679333333333333
TMEM14A	0.00600000000000001
MYH3	-1.1905
GPKOW	-0.03175
SULT1A1	-1.309
SPON1	2.6398
YY1AP1	0.609166666666667
RAB23	0.5595
PLA2G4A	0.098
MAPRE3	0.255
ZNF516	-1.16642857142857
GGPS1	0.48075
EXOC3L2	0.368375
C19orf42	-0.4652
MAP2K2	-0.312833333333333
HIST1H2BB	-0.76375
RNF19B	2.15716666666667
C6orf128	-0.179333333333333
TLR8	4.5995
PCDHA9	1.3785
CARS2	-0.480875
CLUL1	2.3425
RHAG	-4.12433333333333
UNK	0.103
EXOC8	0.639
C9orf95	1.5045
C14orf143	-0.8765
MAML3	0.561375
LDHA	-2.328
MRPL20	0.242125
KLHDC6	-0.0813333333333334
ATP5S	-0.4215
C8orf55	-0.46725
PHF19	-1.391125
KRTAP13-4	0.5265
TTC5	-0.4315
XKR5	-0.7885
SILV	-4.33616666666667
TEX28	-0.15
TCTN1	0.32725
CX40.1	0.26975
PPP2R5C	-0.07875
C12orf30	-1.006
CAPG	2.2595
MPZL1	2.4685
ARSB	-0.436
TDH	-2.17425
WASF4	1.78125
TSSK3	-0.881166666666667
7A5	-0.066
CRISPLD1	1.3185
MAD1L1	-0.111333333333333
SPIN4	-0.32
AMPD1	1.458
DPYSL5	-0.2115
INPP1	0.3825
ANKRD11	0.281388888888889
NPAS4	0.456625
GCET2	1.5465
RNASE9	-0.129
GUCY2D	0.654333333333333
CCDC98	0.15075
FGF4	-0.567625
CPM	0.480666666666667
SLC26A4	-0.8235
PLD5	0.770666666666667
FAM59A	1.1007
FBXO5	-1.44355555555556
SIPA1L1	0.362625
DPYS	1.21225
ATG4D	-0.87675
TGM3	-0.3265
MTCH1	-0.921
HK1	-0.0865714285714285
CDC26	0.27475
GALNT12	-3.22516666666667
LOC339229	-0.1835
MRPL35	-0.4485
ORC4L	-0.08325
TNKS	-0.197071428571429
C2orf24	-0.2615
ZNF553	0.051
GGTLA1	3.2377
ZNF497	0.1585
CDY1B	-0.49
SLC30A4	0.436625
TUB	-1.573125
ARHGEF18	-0.14725
ARRB1	-0.31475
KCNK1	0.11275
EREG	-2.5462
SCAMP5	-0.58925
RUNDC3B	2.16075
ADAMTS20	-0.03775
IL17RB	-0.907375
FLJ20323	-0.75025
MCAM	0.535375
POLR3E	-1.58833333333333
AQR	0.185
IPMK	0.729
CDCA7	-1.2425
CAMP	0.71525
GRHL3	-0.46325
ADAMTSL2	0.9445
CLMN	1.26433333333333
SSTR3	0.5325
MAGEA5	-2.68533333333333
OVOL2	3.37475
JMJD1B	0.23175
RBL2	0.6909
PYGO2	1.428
PPP1R10	0.882833333333333
CSE1L	-1.05816666666667
LCA5	1.25025
RDH16	-0.0785
ASRGL1	-1.73825
TOM1	0.0796666666666667
PTX3	-3.286
TTC15	0.3975
SCGB3A1	3.55933333333333
MRPL50	-0.44625
RCAN3	1.462
SLC26A11	0.82125
STYX	-0.186333333333333
CINP	-0.56275
MARCH7	0.0805
PFKM	-2.24316666666667
SGMS1	0.828
RIOK3	-0.1668
C1orf110	-0.0855
CES7	0.33
LOC440248	-1.484
PPP1R12C	-0.07675
C10orf27	0.506
ATG9A	-0.566
MRPS26	0.3545
TMEM40	-0.0635
ELP3	-0.8514
ZNF787	1.1797
HIAT1	-0.1095
C8orf34	0.644
MGC4655	0.0743
PELI1	1.4035
PPT1	-0.4075
SLC35C2	-0.887166666666667
C6orf125	-0.012
MUC4	-1.95516666666667
RFC4	-1.951
GNB2	-0.563
NUP50	0.0361428571428571
SULT4A1	-1.796
C7	3.9155
CCDC130	0.037
ARRDC4	-0.87875
RQCD1	-0.4
GLYCTK	-0.97525
AYTL2	-1.05645454545455
MTUS1	0.8636
LEMD3	0.288666666666667
PLEKHF2	0.688
HOXA7	1.507875
GTF3C2	-1.668
DYNLRB2	1.47025
CNOT10	-0.1315
MR1	0.328333333333333
FFAR1	0.3405
PRIC285	0.21875
SLITRK6	1.29825
LIX1	-2.5865
UBE1L2	0.304833333333333
F8	0.37
ACHE	0.526333333333333
KPNA5	-0.39525
TNFRSF12A	-0.736833333333333
EGR3	-0.543
SERPIND1	-3.60083333333333
OASL	3.602
IFRD1	-1.415
WDFY1	0.941833333333333
ZNF267	0.63775
ACCN5	-0.134
ZBTB6	-0.1625
PPP1R3A	1.244
PRRT3	-0.41575
FBXL19	-0.5405
TXNIP	0.557
ACTN2	1.959
ATG9B	-0.642125
C9orf117	0.10625
IL27	1.312
RPL36AL	-0.307333333333333
KLK15	-0.2665
CHAD	1.3185
RAP2B	0.4987
HEBP2	1.07475
ZNF342	1.027
CAMK2G	0.2515
TLR3	1.40575
FGF14	0.4295
HMGB2	-0.50225
TRPM5	-0.0961666666666666
OR5M11	0.7345
KIF3B	1.30742105263158
PRICKLE2	-0.038
MTMR9	-0.61025
C3orf27	0.340666666666667
GLRA3	-0.873
NSDHL	-0.985666666666667
TMEM32	0.2015
POLR2D	-0.55
MYADML	0.474
C9orf114	-0.99725
MRGPRX1	0.505
TOPORS	1.83225
CLDN19	0.364
C1QL4	0.028
RNF165	1.3985
DHRS9	0.92
DNAH2	-1.496
FXR1	-1.151
ZMYM3	-1.099375
CASP3	0.6815
FAM120C	-0.091375
SCLY	-1.16175
CA7	0.2815
ENTPD5	0.151166666666667
ZNF461	0.453125
PDIA5	-0.15725
C1orf19	0.625
TMEM67	0.5085
KCTD20	-0.5795
WDR47	0.3285
FLJ38723	-0.5235
KLRF1	1.86616666666667
TAS2R16	-0.274
CLDN12	-0.7735
PRKCE	0.13325
UBXD4	-0.81725
ITGAM	3.424
GLT8D3	-0.339125
WDR31	0.5342
RGS2	3.204
OR51L1	0.536
MST1R	0.96
KIAA1737	0.62275
OR4A5	0.942
GLIS1	-1.56766666666667
PTMA	0.798928571428571
NAPA	0.93525
PRDM11	-0.131
LIPF	0.0865
DIRAS3	-0.19725
ASGR2	-4.07225
C1QTNF4	0.95925
PIK3R4	0.0143333333333333
ARMC3	0.855666666666667
NDUFV3	-0.350416666666667
BTBD3	0.225
PPP1R2	0.142916666666667
UBE2NL	-0.59125
FOSL2	1.75828571428571
FAM119A	-0.906166666666667
TUBA4A	-0.2422
KRTAP12-1	-0.971
SFRS2	-0.346
RHPN1	-0.5977
EEF2	-0.675
ZDHHC11	-2.95183333333333
EPHA3	-1.6434
RBM12	-0.17225
H2AFJ	0.12175
EDIL3	1.8645
KIF26A	-1.431
SERGEF	-0.194
B3GALT4	2.14
LOC90925	4.94533333333333
OSCAR	0.6155
NPFF	-0.381625
DEDD	0.849
TMEM155	-0.56975
PTPN1	0.616
SCYL2	0.270833333333333
SKAP1	3.332
LEAP2	-3.05733333333333
GADD45G	1.6621
IFITM3	0.95375
PILRB	-1.272
SLU7	-0.431125
DSC3	2.0525
DNMT3L	-1.6635
PAPD5	0.409125
B3GNT3	-0.988
LHCGR	0.485
MSL-1	0.3135
UBE2S	-0.95
SAP130	-0.151
ANAPC11	0.59925
MAGED4B	-2.2145
ATP6V1B2	0.459333333333333
C14orf179	0.847625
CAPZA1	-0.39175
CDYL2	-0.102
GLRX3	-0.451833333333333
LOC136288	-0.7345
MOBKL1A	0.59975
HTR2B	2.42575
CRYGD	-0.160666666666667
NUS1	-0.384666666666667
PGRMC1	-0.7365
MYOM2	-0.55025
FLJ39653	-1.43216666666667
CHM	-0.2362
OR5M8	-0.497
ZNF619	-0.0195
FAM105A	2.609
CCNL1	-0.596875
NAP1L3	-0.7685
C10orf57	2.48033333333333
B3GALNT1	0.7615
CSN1S2A	-1.081
TCP10L	-1.62375
GDAP2	0.470375
DMKN	-0.748666666666666
COX6B1	0.58775
DNASE2	0.732833333333333
MSH5	-1.9475
LGMN	0.0395
USP31	-0.1266
OR13C8	0.2665
SDCBP	1.7684
NUDT11	-3.39966666666667
PYGL	-1.94966666666667
SNPH	-1.1575
B3GNT4	-0.5665
MIZF	-0.7285
NUBPL	-0.129875
NOD1	0.416
CDH22	0.26275
NUBP1	-0.122833333333333
DSCAM	-3.8535
DGKI	0.237
FAM136A	-0.51425
AKAP1	1.0665
SLC16A6	-0.85275
RIN3	1.66825
PSG2	-0.4395
DIP2B	0.739916666666666
PSORS1C1	-0.1415
KIAA0495	-0.84
FLJ90709	0.0815
LPA	-0.0816666666666667
PIGA	-0.7305
LY75	4.271
UTS2	-4.53816666666667
RREB1	-0.248875
GALNACT-2	1.4663
MGC3196	0.00225
FLJ31568	-0.29075
LPHN1	-0.645375
SP1	0.372
TOX4	-0.218833333333333
HSPA9	-0.3968
APOBEC1	0.5695
SLC35E4	-0.80925
LSM5	-0.39325
SURF1	0.57425
ZBTB1	0.690166666666667
GTF2F1	-0.356125
RPS15A	-0.544857142857143
DUSP21	-0.423
GINS4	-2.7795
MYO15A	-0.8792
GIMAP7	4.8915
MGC13379	1.98925
ATP6V1E2	0.150166666666667
UTP3	-0.33475
HNRPA3	-0.2055
MT4	0.33
C14orf155	-0.482666666666667
U1SNRNPBP	0.4785
CKLF	0.388833333333333
PLEKHN1	0.2865
MBNL1	0.658166666666667
NUP160	-0.82475
ACSM2A	-2.00825
LOC129881	-1.01
KIAA1529	0.05725
FLJ22639	-1.566
HAND1	-1.5045
GSX1	0.598
FGA	-4.1104
SERPINB1	0.66
ZNF642	-0.4115
IGFBP1	-8.344
SLC1A1	3.498625
DHX57	0.0645
ZNF766	0.658
PTPN21	0.3711
GDPD3	-1.92716666666667
PNPLA5	0.279
TBR1	0.0493333333333334
FAM116A	-0.25525
IQGAP1	0.807
FOS	-0.351375
ZNF226	0.82775
FIGNL1	-0.4295
C14orf1	-0.290166666666667
ZMYND17	-0.1185
PUS7	-0.644666666666667
TUBB6	-1.1295
KCNQ2	-1.7265
MARCH6	-0.290666666666667
CCDC33	0.343
PRODH	-0.8005
RBM11	-1.599
EPHA6	1.02633333333333
SLC43A1	-1.59075
LOC196541	0.641875
NTN1	1.27227272727273
ING4	0.7465
PCDHB10	2.24025
DPH2	-0.409333333333333
SPACA4	-0.36225
FBXL21	-4.6585
DIAPH1	-0.100333333333333
ZNF71	1.438
CEP76	-0.55
CORO1A	1.073
RRM2	-2.292875
EDG4	0.90975
OS9	0.265
SLC4A1AP	0.25625
COG5	-0.14925
COPS8	-0.777
NGLY1	-0.65375
NCBP2	0.1585
C17orf42	-0.846
GPSM3	1.699625
SIL1	0.239833333333333
ASB6	-0.1275
SMAD5OS	-0.0718333333333333
UNC93A	-3.506
A1BG	0.226
C21orf62	-0.20275
FMO5	-2.0345
ATRIP	-0.437
CEBPG	0.626333333333333
C7orf38	-0.4085
TNFRSF1B	2.3225
CLEC1A	1.99466666666667
IQSEC1	0.392625
PATZ1	0.3205
RBM22	0.734
BAG2	-0.243666666666667
PAQR5	-3.09283333333333
C9orf127	0.645
THNSL1	-2.068
SHROOM3	2.9292
JAM2	1.0145
SNRPN	-2.46425
ALX4	0.186
CACNA1S	-0.582
FAM130A1	0.66425
CORIN	2.616
CD300LB	0.518
PLEKHG6	0.627
LRRC40	-1.24375
PCLKC	-1.819
PCDHB16	-0.238666666666667
WNT2B	0.0843333333333334
ASNS	-2.69644444444444
MRPL49	-0.597125
FLJ46111	-2.14225
ISG20	1.704125
SMU1	0.354666666666667
CASZ1	0.213
POLR1D	-0.995666666666667
GIN1	-0.77975
SNAG1	0.181
ANKRD29	-1.4775
CDKN2AIP	-0.08725
KRR1	-0.428
CXCL1	-2.7575
EPM2A	-1.0793
PC	-1.21116666666667
DEFB127	-1.416
PDZRN4	0.862
FAH	-0.700375
OR51E1	2.089
CDC2L6	0.386666666666667
DNTTIP1	-0.3825
PAX8	0.53325
TMEM116	-1.072
C1orf150	0.3545
PRO2012	1.015
MRPL40	-0.9155
BEX1	-4.01688888888889
SLC2A4	-1.0445
PKMYT1	-1.67
FEZF2	1.2585
SLC26A9	2.95525
MAP2	1.60858333333333
LYL1	-0.55275
SLC25A19	-0.459
NOS3	0
ZNF34	1.4505
TMPRSS11F	-0.48875
FAM43A	0.44075
FCRL4	4.25666666666667
KLF14	0.30875
FLRT2	-0.360833333333333
WRN	-0.95525
SDF2	0.0373
KRT8P12	-0.74725
C6orf195	0.6465
C9orf125	-2.292
DZIP3	0.527375
RIT1	0.765583333333333
SCML1	-1.8795
RHBDF2	1.494125
OR2G3	0.2435
REXO1L1	-0.4385
MAP3K7IP3	-0.47725
C3orf57	-6.3425
FBXW11	-0.469333333333333
ETAA1	-0.51025
C14orf131	-0.38
AKT1S1	0.4965
SLC12A5	-0.700142857142857
C9orf164	1.449
NRIP3	-0.679375
NOS1AP	0.07075
TMEM121	-0.07975
SAP30BP	0.3796
DGCR6	-0.01825
WDR76	-1.40175
FAM82B	0.3035
LOC606495	-0.2595
MAP9	0.863
BCDIN3D	0.33
CXorf36	3.60416666666667
DSCR3	-0.5486
ZFAND3	0.15475
C7orf43	0.440166666666667
SPSB3	-0.0189
C19orf19	0.35975
FAM133A	2.725375
C12orf25	0.58575
SLC39A3	-0.23925
DISP2	0.50375
PI4KAP2	-3.0885
MKRN3	-1.04416666666667
ADAMTS13	-1.414375
CBLN3	0.4958
TTYH1	-0.705
C3orf18	-0.71825
FLJ13236	-0.759
ZMYND12	1.02825
C18orf25	0.1455
GLB1L3	-1.2115
ATP13A5	1.456
RANBP10	0.17375
CD96	1.5421
DENND1C	2.094
RBMS3	1.0392
SLC41A3	0.3095
DGCR6L	-0.26325
TMEM128	-0.221666666666667
CSNK1G3	-0.178846153846154
MOBKL2C	1.113875
TSPAN6	-0.56375
MATN2	-0.1435
MSL2L1	0.698333333333333
ST6GALNAC2	-2.19116666666667
FGFBP2	-0.8675
FGL1	-3.17066666666667
MPP3	-1.88266666666667
ARHGEF6	1.55283333333333
TGFBR2	0.544625
ACMSD	-0.18875
IL33	3.40975
C9orf5	0.210416666666667
DEAF1	-0.5604
AMN	0.5815
DEFA6	0.00299999999999999
RNF212	-1.31025
METT5D1	-0.1585
CIB1	0.4347
TSSK1B	-0.057
KIAA1727	1.06875
ZNF680	-0.515818181818182
LOC399900	-0.9885
LOC152217	0.06225
CTNNAL1	-2.116
CIT	-1.55825
TLE6	-1.0355
ZNF607	-0.79425
HERC4	-0.853833333333333
DRAP1	-0.2326
PEMT	-0.814
C10orf111	0.257
ZNF575	1.78725
KCTD7	0.079
MYO1F	1.934
LOC285382	-0.48925
RAB11A	-0.4488
PLCD3	-0.6195
C15orf28	-0.56625
PTBP2	-0.627375
CTB-1048E9.5	-0.306875
C19orf60	0.785666666666667
C7orf25	0.6915
SETD7	-0.125875
HOXB9	-4.5385
VANGL1	0.1814375
CHAF1B	-0.7975
NDUFA3	0.919
KIAA1328	-0.186
SHARPIN	0.63625
TTC23	-0.016375
UGP2	0.31125
ANKIB1	1.0848
CIRBP	0.068
SEC14L4	-3.3725
OVCH1	0.154333333333333
VPS52	-0.22625
FAT	1.486875
M6PRBP1	-0.223
GPRIN3	1.0955
PPM1F	-0.861833333333333
TSR1	-0.48475
CCDC85A	0.6485
PCSK5	1.3975
ZFHX3	0.548
HEMK1	-1.0229
PGBD2	0.325
RSRC2	-0.194833333333333
AURKC	-1.18
SCRIB	0.864875
ORM2	0.3245
FAM115A	0.2276
FZD6	1.368
UNC119	-0.783
GPX3	-0.6974
NOV	-0.815125
CABC1	0.888125
CDC42SE2	-0.024625
EIF2S2	-0.281
RNF130	0.782375
CKAP5	-0.51
RP11-413M3.2	0.675625
C10orf18	0.5629
TMEM93	-0.2325
DYX1C1	0.842
KCNMB2	-2.1005
ANK3	0.691333333333333
KRT5	1.9804
CDH12	-1.287625
QRSL1	-0.007125
JUB	-0.959
SHC4	-1.164375
CCL15	1.0925
CCDC22	-1.0165
SNX24	0.22475
RARS	-1.0235
MORC2	0.3955
FAM48A	-0.515
MT1H	-0.3185
PPP1R14C	1.15066666666667
FOXD1	0.513285714285714
C1orf213	-2.366
AMT	-1.784
DSN1	-0.308
PTPLAD2	2.18525
DIS3L	-0.3845
RASL11A	1.01175
GPRC5B	0.94475
FRMD7	0.2725
STRN4	0.5175
KITLG	0.687363636363636
HDGF	1.0275
OR1S1	0.4075
SETX	0.8989
DDR2	0.99975
KCTD12	2.76775
LYZL2	-0.6395
WDR52	0.458
TMEM2	0.625875
ZNF579	1.27266666666667
LOC200810	-0.789
TNFSF9	-1.978125
PPFIA4	-3.86575
CNIH3	-1.69866666666667
MAP4K4	0.0227857142857143
ROD1	1.21907142857143
ALS2CR12	-0.421833333333333
DOCK3	-0.4515
PAQR9	-5.073
ASB17	0.796166666666667
STX16	-1.244125
FEZ2	-0.1475
DLAT	-0.739
KIF21B	-0.518666666666667
CDC5L	-0.418
TMEM119	2.234
CRIP3	-1.6365
TPSD1	0.0538333333333333
TEPP	0.74275
GNGT2	2.559
C21orf121	3.9195
WNK1	0.847666666666667
FLJ10490	1.1821
OR51B5	-2.7145
LOC203547	-0.46425
HAS1	-0.518
PPA1	0.233666666666667
ST7	-0.58925
C11orf46	0.2913
POPDC3	-4.08633333333333
ACOX2	-2.0685
ATCAY	-0.39875
TM4SF19	-2.68225
MFSD9	-0.438166666666667
PDHB	-0.883
ERN1	-0.05325
LCE3C	-0.2825
GPR111	-2.185
NOTCH3	1.688
ADAMTS5	1.55125
B3GALT1	-1.05625
UGCGL1	0.513166666666667
FAM58A	0.234833333333333
FBXO32	2.56225
CLPP	-0.308
NXPH1	-1.42025
MTMR3	0.167166666666667
ATP1B3	-0.487875
TMEM16A	3.559375
HIST1H3F	0.038
TRIM25	-0.0384999999999999
SDCBP2	0.604
CRKL	-1.81275
HOXB2	0.591333333333333
ANP32B	-0.29525
GATM	1.971
AP4E1	-0.272625
EDG5	0.598875
CDKN3	-1.55433333333333
CDH4	-1.489
PGD	-0.5365
RND1	-0.541
GAD1	-0.2454
MPG	-0.319875
LOC440350	-0.646
ZNF133	0.106
SERPINB12	0.431
AMELY	-0.6766
DHX36	-0.516
TNFAIP8L2	4.0365
PHTF2	-0.105833333333333
CCDC112	-1.09416666666667
IQCC	-1.3385
HEYL	3.25283333333333
FTSJ2	-0.256166666666667
APPL1	1.2315
RAB43	0.387857142857143
OR10G2	-0.1495
WAC	0.72
ADCY9	-0.895
RUNDC2B	1.6185
PYCRL	1.1211
AGPAT7	-0.798166666666667
SLC22A9	-1.6846
CDKAL1	0.2605
PDYN	-0.489
C20orf74	0.60025
MTMR11	1.254
VAV3	2.06166666666667
DAPL1	1.3085
STXBP3	0.211
EIF3G	-0.1905
ARHGAP22	-0.20025
NPFFR1	0.1195
NPC1	-0.5225
ALDH9A1	3.18833333333333
ZNF600	0.71375
ZNF678	-0.374
RASSF1	0.0529166666666667
ADD2	-3.06875
PITPNB	0.0235
PKD2L2	0.03775
LRP11	-0.979
CDKL1	0.35025
SMEK2	0.73975
PRODH2	-3.3315
C11orf54	-0.302666666666667
SFRS11	-0.4225
IL7	2.568
ALS2CR16	1.35575
BTG3	0.108666666666667
PAK2	-0.337722222222222
RP11-679B17.1	-1.3505
GATA4	-1.966
ATP2B1	0.068
LOC130940	0.8835
C1orf172	1.93733333333333
ATF7IP2	-0.4115
SLC25A43	0.101666666666667
CENTG3	-0.0234166666666667
IGF2BP1	-3.9262
FCHSD1	0.11
CAMK2N2	1.52133333333333
ELAVL3	-0.339666666666667
NBPF15	-0.569333333333333
UBE2J2	-0.293083333333333
GNL2	-0.81825
PRR3	-0.3122
NLF2	1.53775
OR4F6	-0.2845
KLHL24	1.49716666666667
CCDC88A	-0.1598
SGPP1	-0.411166666666667
C10orf11	0.7635
SLC35B4	-1.2055
UGT3A2	-2.2475
ARNT2	0.3317
CBR1	-1.054
ITPR3	-1.53083333333333
TRAPPC6B	-0.703222222222222
AMZ1	0.3365
ARP11	2.9205
WDSUB1	0.6945
APBA1	1.23216666666667
RAB2A	1.2535
C6orf162	-0.168
HPSE2	0.75525
PLCE1	0.0825
INSL3	1.39225
DLG1	-0.2927
PTPLA	-2.659
PIGX	-0.495625
TFIP11	-0.115166666666667
FIBIN	2.5445
POLR2G	-0.0505
GRAP2	-1.1244
DNAJB8	-0.4115
CNBP	0.440166666666667
WASF1	-1.64375
INPP5E	-0.711
HSPB1	-0.4461875
TMEM167	-0.3635
CUBN	-0.61075
IGF1	3.4021875
ITPK1	-0.3782
NAALAD2	-1.32825
G3BP1	0.1986
NT5DC1	0.19025
CYP39A1	1.424
TMEM139	-0.519166666666667
POLK	-0.2905
GLULD1	-1.3895
RBM15	-0.497166666666667
AMZ2	0.03625
GDF15	-4.36116666666667
MESDC2	-0.21925
INCA	2.36266666666667
ACY1L2	-0.306
GZMM	1.54916666666667
PAIP1	-0.1605
CACNA2D1	-0.45625
STK32C	-0.315166666666667
SH3BP4	-0.885666666666667
DEC1	-0.623
PADI1	-0.351
UBB	0.4442
PON3	-0.114666666666667
PROP1	0.9605
ANKRD13B	-1.1835
ADCK1	-0.59075
TCF25	0.108
SLC38A5	-2.15475
CXorf26	-0.176166666666667
C19orf39	-0.3755
PPP1R13B	-0.353
ARL2	-0.855
TCL6	0.351416666666667
TOP3A	-0.594
SLC16A14	1.67225
FXYD6	1.34866666666667
HIST1H4E	0.59875
BBC3	0.634421052631579
UNC5A	0.169666666666667
FAM86C	-0.5885
PI4KB	0.831875
B3GAT1	-1.9235
SUSD2	1.62933333333333
OAZ2	0.0363333333333333
NOC4L	-0.302
C10orf12	-0.1665
FADS1	-1.44716666666667
LOC144097	-0.2135
DKK2	2.11916666666667
KIAA1949	1.50125
RHOT1	-0.2345
OXT	1.4185
GPR153	1.28825
ARL4A	-1.84633333333333
SAAL1	-1.5155
CCDC64	0.402
USE1	-0.671666666666667
HNMT	-0.00333333333333333
PCGF3	-0.094375
CYP2C19	-0.2535
C20orf4	1.096
CCDC11	-0.41175
ACSBG2	0.30925
RWDD2A	-0.07575
PALLD	2.247
CPLX4	-0.709
LOC492311	0.189
KPNA2	-0.928833333333333
MACROD1	-1.1574
TMCO3	-1.71466666666667
C15orf52	0.722
BIRC5	-0.352533333333333
PRR16	-0.54
FAM63B	-0.087125
KATNB1	-0.595666666666667
