Hybridization REF	TCGA-E2-A14R-01A-11R-A115-07
ZNF434	-0.546833333333333
SMARCD1	-0.802
ZFP106	-0.16125
ZNF347	0.9518
GTF2E1	0.4765
RY1	0.262
ATAD2B	0.93925
ARHGAP17	-0.4641
KCNIP3	-1.23475
SFPQ	0.82625
GFRA4	0.100666666666667
AKR1B10	-3.160875
TIGD6	1.7515
RGS16	1.57525
URB1	0.144666666666667
OR4C46	0.257666666666667
TOP3B	-1.398
NFATC4	0.4545
CA14	-3.85075
BMPR1A	0.0908333333333333
SNRP70	-0.917875
PRL	-0.413363636363636
C6orf130	-0.2995
STAG2	0.275
CD55	-1.02392857142857
RPS23	0.0838333333333333
SSX2	-1.76816666666667
FDPSL2A	-0.68675
FBXO27	2.290625
SYNGR3	-1.35616666666667
TMSL3	1.963
EML1	-2.6805
NUP93	-0.378833333333333
SMAD3	-0.9008
KIAA1189	0.169
HNRPUL2	0.511166666666667
TBC1D12	0.7165
C16orf24	0.08075
MRVI1	0.899666666666667
ZNF581	-0.622666666666667
ELOVL3	-0.006
OR51Q1	0.35575
CACNB3	0.1695
GALNT13	-2.062875
C10orf84	0.211125
NEDD4	-0.6917
SPO11	0.5855
OR5AU1	1.388
NEK4	0.556285714285714
PRKAR2A	-0.431333333333333
IHPK1	0.0138333333333333
ATP6V0B	0.833125
CACNA1E	0.0975
CEACAM8	-0.6195
PEX14	0.0195
FLJ12993	-2.342
ZBTB38	0.732083333333333
PCTK2	-0.031
LRRC16	0.6589
FBLIM1	0.22775
FYCO1	-0.3965
RP5-1022P6.2	-0.961666666666667
CMTM1	0.755333333333333
PLTP	0.388166666666667
RAPH1	1.270125
DOCK8	0.981875
EZH2	0.0436666666666667
SLC25A1	-0.912
PLEKHB1	1.9411
GRB7	0.8903
ZFP37	-0.63125
MRPL33	-0.16075
PELO	-0.489
ARMC1	0.536181818181818
C9orf27	-0.0648571428571428
FLJ25778	0.061
C9orf37	-1.1935
TMEM66	-0.19725
SPRN	-0.059
HBEGF	0.879875
PI4KA	-1.072
LEPRE1	-0.718
POU2AF1	0.568
MRPL12	0.241666666666667
REP15	-0.4645
ZC3H3	0.8745
RASAL1	2.12875
DDAH1	1.86125
ACBD5	0.86225
TMC2	0.2785
CCDC137	-0.34925
SAMD13	1.92866666666667
UGT2B15	-3.92566666666667
TIPARP	-0.90325
DNASE1L3	-0.54325
TRIM72	-0.00516666666666665
DBX2	-0.0945
IPO8	1.58825
C21orf88	-0.7181
MAP3K14	-0.40675
LOC51233	0.556666666666667
GGTLA4	0.86075
PDE6D	-0.1585
ZNF117	0.7855
CLK2	-0.6755
NKRF	0.3595
TNFSF15	1.3514
DUSP2	0.4855
SECISBP2	-0.2589
GABRR2	-0.136
PPAP2C	1.95425
LOC51145	0.0828333333333333
PAG1	0.437625
PIK3C3	0.294
GNG10	-0.917
APOL4	0.879666666666667
ANKRD28	0.509375
STMN3	-1.1511
RAB14	1.069
CDK2AP2	-0.63375
HDDC3	-0.277625
COMMD7	0.252625
CXXC1	-0.34225
HMCN1	-1.89116666666667
CD40	1.32575
DYNC1LI2	0.692375
GDI1	0.77675
LOC646938	-0.29
VSNL1	-3.954
PIH1D1	-0.774
RAET1G	-1.0745
KRTAP5-9	-0.061
EFTUD2	-0.757
ZNF311	-0.181333333333333
ATP6V1G3	0.74925
OR2W3	-0.41925
SCN4A	0.5475
MED10	-1.268625
FAM135A	-0.0484000000000001
ARHGAP4	-0.8945
EHMT2	-0.35425
UFD1L	-0.90725
ERMP1	1.441
MAG1	-1.08316666666667
THAP8	0.602666666666667
HACE1	1.57166666666667
FAM82C	0.574166666666667
C3orf20	0.542
UNC84A	0.574
SCD5	-0.953214285714286
LASS6	0.66775
LSG1	0.373583333333333
MAL	-3.414
GPR22	0.229
WDR5B	1.163
ACTRT1	0.1535
C17orf60	-0.344166666666667
GRIN2C	1.6446
ARMC8	0.93375
SLC47A1	-1.52833333333333
DMPK	0.035
DHRS13	-1.0625
SMC1A	-0.3565
KRTAP17-1	1.824
SMYD5	0.1235
TUSC2	-0.281625
CRHR2	0.7695
KIR3DL2	0.101
CCDC104	-0.27025
ATP2C1	0.75275
CROT	-1.96225
PABPC3	0.735333333333333
EGR1	1.07966666666667
THSD1	-0.068
KHK	0.08075
SLC12A2	-0.42175
CD58	0.04275
STOX2	1.56683333333333
CCDC76	-0.1386
CCDC48	1.29225
DNAH1	-0.302
ZIC4	0.512875
OR1G1	-0.157
PSMC6	-1.319
PROKR1	0.578
ABCB1	-1.435875
TRAT1	0.4385
LLGL1	-0.479
MTF1	1.30725
USP54	1.36025
PAGE2B	-2.4915
ITGB7	-2.37175
CCDC81	-0.101
LOC149837	0.50075
SCUBE1	0.0455
ZSCAN10	-0.473
HUWE1	0.0262857142857143
CDH17	-0.672
CD180	1.7725
IL17A	0.3275
TMPO	-0.62775
KIAA1524	-1.074
HDGFRP3	-2.95516666666667
OXCT1	0.478181818181818
RRAS2	-3.36466666666667
LTBP2	0.850375
SV2B	3.055
CYP2A6	0.12775
PKD1L2	-0.770166666666667
PPM1M	-0.15425
FLJ22662	2.714
ZNF502	2.2725
GP6	-0.76325
CRYBA2	-1.20175
LEF1	-1.3566
CTPS	-0.137428571428571
EYA1	-3.36933333333333
EPS8L1	0.07825
MAPK14	-0.5515
SERPINB2	-4.766875
GTF2F2	0.329333333333333
ZNHIT4	0.373
PLA1A	1.35575
C20orf114	-0.57
HPR	-4.054
C18orf2	-2.92516666666667
SATB2	-3.42025
KCNJ9	0.15825
MGC157906	0.212
MOCS3	-0.259
C17orf71	-0.164333333333333
PPHLN1	-0.0954
HIST1H2BN	-0.41975
RAPGEF1	-0.663625
MAP3K8	0.47825
DLG4	-0.0766666666666667
STC1	0.641416666666667
CDGAP	1.46875
DDX26B	0.8985
LOC150223	-1.104
CPSF3	-0.548666666666667
TMEM14A	0.5825
MYH3	-1.92825
GPKOW	0.01625
SULT1A1	-1.246
SPON1	1.0527
YY1AP1	0.1805
RAB23	0.60975
PLA2G4A	-4.45325
MAPRE3	0.4505
ZNF516	-1.91928571428571
GGPS1	0.499
EXOC3L2	-0.453125
C19orf42	0.6013
MAP2K2	-0.987833333333333
HIST1H2BB	-0.098
RNF19B	1.88983333333333
C6orf128	1.1135
TLR8	3.62325
PCDHA9	1.349
CARS2	0.974625
CLUL1	3.18183333333333
RHAG	-3.04433333333333
UNK	0.2595
EXOC8	0.6227
C9orf95	0.4135
C14orf143	-1.38216666666667
MAML3	0.075375
LDHA	-2.0895
MRPL20	0.00774999999999999
KLHDC6	3.95833333333333
ATP5S	-0.0443333333333333
C8orf55	0.35775
PHF19	-0.65975
KRTAP13-4	0.6775
TTC5	-0.85025
XKR5	-0.97875
SILV	-3.08016666666667
TEX28	0.2555
TCTN1	-0.824
CX40.1	0.045
PPP2R5C	-0.167875
C12orf30	-1.44733333333333
CAPG	2.22575
MPZL1	0.16985
ARSB	-0.462833333333333
TDH	-2.1085
WASF4	1.7
TSSK3	-0.707666666666667
7A5	1.8725
CRISPLD1	2.8265
MAD1L1	-0.197333333333333
SPIN4	0.1495
AMPD1	1.7275
DPYSL5	0.028
INPP1	0.0178333333333333
ANKRD11	0.793722222222222
NPAS4	-0.086625
GCET2	0.262
RNASE9	-0.2235
GUCY2D	0.306166666666667
CCDC98	-0.32625
FGF4	-0.388625
CPM	0.0335
SLC26A4	-1.65833333333333
PLD5	-0.00750000000000004
FAM59A	1.1139
FBXO5	-0.897888888888889
SIPA1L1	0.455
DPYS	0.5
ATG4D	0.46925
TGM3	0.0615
MTCH1	-0.343625
HK1	-0.0683846153846154
CDC26	-0.890375
GALNT12	-1.574
LOC339229	0.4175
MRPL35	-0.523
ORC4L	-0.438625
TNKS	0.108928571428571
C2orf24	-0.1395
ZNF553	-0.110833333333333
GGTLA1	1.9282
ZNF497	-0.0765
CDY1B	0.471666666666667
SLC30A4	0.758375
TUB	-0.914
ARHGEF18	-0.29975
ARRB1	-0.872
KCNK1	-2.918375
EREG	-2.5969
SCAMP5	0.537
RUNDC3B	-0.308
ADAMTS20	-0.3515
IL17RB	1.993
FLJ20323	-0.869
MCAM	0.254375
POLR3E	-1.42991666666667
AQR	0.449666666666667
IPMK	1.422
CDCA7	-0.82275
CAMP	1.559
GRHL3	1.08875
ADAMTSL2	0.3245
CLMN	1.62583333333333
SSTR3	0.333
MAGEA5	-1.85066666666667
OVOL2	3.26675
JMJD1B	0.6645
RBL2	-0.6679
PYGO2	0.464
PPP1R10	0.385166666666667
CSE1L	-1.4145
LCA5	-0.17225
RDH16	-0.671
ASRGL1	-0.756625
TOM1	-0.006
PTX3	-2.5545
TTC15	-0.04425
SCGB3A1	0.417
MRPL50	-0.96325
RCAN3	1.800875
SLC26A11	0.51675
STYX	-0.241666666666667
CINP	-0.30225
MARCH7	0.000250000000000004
PFKM	-1.66883333333333
SGMS1	-0.359166666666667
RIOK3	0.4029
C1orf110	-0.0335
CES7	0.047875
LOC440248	-1.36825
PPP1R12C	-0.978
C10orf27	0.4795
ATG9A	-1.17925
MRPS26	0.5675
TMEM40	3.6645
ELP3	-0.2014
ZNF787	-0.2891
HIAT1	-0.23625
C8orf34	0.2465
MGC4655	-0.1988
PELI1	2.1935
PPT1	-0.3921
SLC35C2	-1.25383333333333
C6orf125	-0.03325
MUC4	0.405166666666667
RFC4	-1.48028571428571
GNB2	-0.275833333333333
NUP50	1.28942857142857
SULT4A1	-1.3455
C7	0.529625
CCDC130	0.741333333333333
ARRDC4	0.1855
RQCD1	-0.432
GLYCTK	-0.91675
AYTL2	-1.248
MTUS1	0.4063
LEMD3	0.00799999999999999
PLEKHF2	-0.17475
HOXA7	-0.513125
GTF3C2	-1.684
DYNLRB2	-2.11125
CNOT10	-0.24725
MR1	-0.399666666666667
FFAR1	0.0725
PRIC285	0.1035
SLITRK6	-2.4585
LIX1	-2.1713
UBE1L2	0.205
F8	1.835625
ACHE	-0.052
KPNA5	1.085
TNFRSF12A	-1.09966666666667
EGR3	0.6675
SERPIND1	-2.66933333333333
OASL	2.738
IFRD1	-0.090625
WDFY1	0.4195
ZNF267	0.337625
ACCN5	-0.072
ZBTB6	-0.3775
PPP1R3A	0.553
PRRT3	1.4445
FBXL19	-0.4875
TXNIP	0.753714285714286
ACTN2	1.237
ATG9B	-0.224875
C9orf117	-0.11225
IL27	-0.81
RPL36AL	-0.1735
KLK15	-0.00850000000000001
CHAD	0.468
RAP2B	0.387
HEBP2	2.7575
ZNF342	0.1105
CAMK2G	0.342666666666667
TLR3	0.31725
FGF14	1.857
HMGB2	-0.9355
TRPM5	0.0263333333333333
OR5M11	0.144
KIF3B	0.0277894736842106
PRICKLE2	-1.5215
MTMR9	-0.31725
C3orf27	0.21975
GLRA3	-2.89616666666667
NSDHL	0.0426666666666667
TMEM32	-0.19375
POLR2D	-1.01008333333333
MYADML	0.3645
C9orf114	-1.13075
MRGPRX1	-0.4155
TOPORS	1.33
CLDN19	-0.699
C1QL4	-0.1735
RNF165	-0.4605
DHRS9	-0.29475
DNAH2	0.7325
FXR1	-1.66066666666667
ZMYM3	-1.492
CASP3	-0.115666666666667
FAM120C	-0.324375
SCLY	-1.6045
CA7	0.0305
ENTPD5	0.134333333333333
ZNF461	0.54375
PDIA5	0.13825
C1orf19	-0.601833333333333
TMEM67	-2.25375
KCTD20	-0.88575
WDR47	0.9865
FLJ38723	1.129
KLRF1	-0.2345
TAS2R16	0.7025
CLDN12	-0.1015
PRKCE	-0.11525
UBXD4	0.18
ITGAM	2.2935
GLT8D3	-0.487
WDR31	0.8687
RGS2	1.7535
OR51L1	0.598
MST1R	0.78775
KIAA1737	1.0085
OR4A5	0.218
GLIS1	1.47
PTMA	1.12378571428571
NAPA	0.94175
PRDM11	0.17675
LIPF	-0.3415
DIRAS3	0.77375
ASGR2	-3.148875
C1QTNF4	0.0565
PIK3R4	0.42
ARMC3	0.25325
NDUFV3	0.0104166666666667
BTBD3	0.213833333333333
PPP1R2	0.308333333333333
UBE2NL	0.29925
FOSL2	0.851571428571429
FAM119A	-1.28666666666667
TUBA4A	-0.4529
KRTAP12-1	0.117
SFRS2	-0.1465
RHPN1	0.7497
EEF2	-1.03166666666667
ZDHHC11	-2.083
EPHA3	-2.0057
RBM12	-0.45125
H2AFJ	1.427
EDIL3	2.5555
KIF26A	-1.567
SERGEF	0.8555
B3GALT4	2.12675
LOC90925	1.65716666666667
OSCAR	0.544625
NPFF	-0.434625
DEDD	0.507375
TMEM155	-0.240625
PTPN1	0.58675
SCYL2	0.457666666666667
SKAP1	1.235
LEAP2	-2.69333333333333
GADD45G	0.9013
IFITM3	1.101125
PILRB	-0.185
SLU7	-0.3203125
DSC3	3.117
DNMT3L	-1.50175
PAPD5	-0.663875
B3GNT3	0.0231666666666667
LHCGR	-0.066
MSL-1	0.37325
UBE2S	-0.633125
SAP130	-0.49425
ANAPC11	0.484
MAGED4B	-2.4175
ATP6V1B2	0.471833333333333
C14orf179	0.14375
CAPZA1	-0.190875
CDYL2	-1.18033333333333
GLRX3	-1.158
LOC136288	-0.82075
MOBKL1A	-0.19125
HTR2B	0.7845
CRYGD	-0.196666666666667
NUS1	0.348166666666667
PGRMC1	1.8705
MYOM2	-1.912
FLJ39653	-1.9135
CHM	-0.2979
OR5M8	0.144
ZNF619	-0.368
FAM105A	0.76675
CCNL1	0.105375
NAP1L3	-2.44275
C10orf57	2.15083333333333
B3GALNT1	0.655
CSN1S2A	-0.0975
TCP10L	0.1565
GDAP2	0.59275
DMKN	0.914833333333333
COX6B1	0.72575
DNASE2	1.00416666666667
MSH5	-1.5235
LGMN	0.67575
USP31	0.7909
OR13C8	1.0855
SDCBP	-1.0145
NUDT11	-3.68716666666667
PYGL	-2.659
SNPH	-1.7175
B3GNT4	-0.2895
MIZF	0.0863
NUBPL	-0.468625
NOD1	-0.0808333333333334
CDH22	-0.96075
NUBP1	-0.486666666666667
DSCAM	-2.19
DGKI	-0.2055
FAM136A	0.07125
AKAP1	1.37016666666667
SLC16A6	-0.99975
RIN3	0.544
PSG2	0.2585
DIP2B	0.564833333333333
PSORS1C1	1.2372
KIAA0495	-0.973
FLJ90709	-1.0645
LPA	0.00416666666666667
PIGA	0.582333333333333
LY75	4.5465
UTS2	-4.923
RREB1	-0.207375
GALNACT-2	0.9861
MGC3196	-0.487
FLJ31568	0.7665
LPHN1	0.400625
SP1	0.709375
TOX4	0.235333333333333
HSPA9	0.3502
APOBEC1	-1.677
SLC35E4	-1.04425
LSM5	-0.53925
SURF1	-0.8095
ZBTB1	0.747583333333333
GTF2F1	-0.68775
RPS15A	0.110071428571429
DUSP21	-0.888833333333333
GINS4	-1.57566666666667
MYO15A	0.586333333333333
GIMAP7	3.3775
MGC13379	0.07225
ATP6V1E2	0.292333333333333
UTP3	0.1895
HNRPA3	0.191875
MT4	0.3415
C14orf155	0.707
U1SNRNPBP	-0.07975
CKLF	0.0803333333333333
PLEKHN1	1.139
MBNL1	0.22575
NUP160	-1.176
ACSM2A	-1.6955
LOC129881	-0.66675
KIAA1529	-0.2735
FLJ22639	0.20325
HAND1	-1.092
GSX1	0.441
FGA	-3.774625
SERPINB1	-0.6225
ZNF642	1.08325
IGFBP1	-6.421
SLC1A1	-1.997
DHX57	-0.27025
ZNF766	0.2115
PTPN21	0.2144
GDPD3	-1.61416666666667
PNPLA5	0.3595
TBR1	-0.2535
FAM116A	-0.746
IQGAP1	0.733125
FOS	0.01525
ZNF226	-0.11025
FIGNL1	0.768166666666667
C14orf1	-0.338666666666667
ZMYND17	-0.8525
PUS7	0.330666666666667
TUBB6	-0.153125
KCNQ2	-1.31125
MARCH6	-0.313416666666667
CCDC33	0.067
PRODH	-0.8035
RBM11	-3.8165
EPHA6	0.094625
SLC43A1	-0.913
LOC196541	0.167375
NTN1	0.797416666666667
ING4	0.13875
PCDHB10	2.83825
DPH2	0.0296666666666667
SPACA4	-0.1285
FBXL21	-4.1865
DIAPH1	-0.6235
ZNF71	0.466166666666667
CEP76	-0.6125
CORO1A	-0.9955
RRM2	-1.62125
EDG4	1.1945
OS9	-0.2815
SLC4A1AP	0.1745
COG5	0.1155
COPS8	-0.7565
NGLY1	-0.298
NCBP2	0.0925
C17orf42	-0.5485
GPSM3	0.338875
SIL1	-0.2725
ASB6	-0.6835
SMAD5OS	0.707333333333333
UNC93A	-1.870625
A1BG	0.312333333333333
C21orf62	0.47075
FMO5	-0.155
ATRIP	-0.596166666666667
CEBPG	1.099
C7orf38	0.436
TNFRSF1B	0.657666666666667
CLEC1A	1.5005
IQSEC1	0.05075
PATZ1	-0.2078
RBM22	1.493
BAG2	-2.73216666666667
PAQR5	-0.314166666666667
C9orf127	1.1034
THNSL1	1.0445
SHROOM3	2.228
JAM2	-0.881
SNRPN	-3.20975
ALX4	0.457
CACNA1S	-0.054
FAM130A1	0.45175
CORIN	0.6955
CD300LB	0.3975
PLEKHG6	0.918
LRRC40	0.2255
PCLKC	-0.805
PCDHB16	3.26816666666667
WNT2B	3.1435
ASNS	0.438111111111111
MRPL49	-0.329875
FLJ46111	-1.5395
ISG20	1.01025
SMU1	1.0015
CASZ1	-0.067
POLR1D	-0.0796666666666667
GIN1	-0.50775
SNAG1	0.334666666666667
ANKRD29	-1.4815
CDKN2AIP	-0.456
KRR1	0.065
CXCL1	-4.1285
EPM2A	0.8749
PC	-0.120333333333333
DEFB127	-0.305
PDZRN4	0.5245
FAH	-0.72775
OR51E1	1.7225
CDC2L6	1.6535
DNTTIP1	-0.705
PAX8	-0.35025
TMEM116	-0.69325
C1orf150	0.156
PRO2012	0.6505
MRPL40	-1.1035
BEX1	-3.0342
SLC2A4	1.54433333333333
PKMYT1	-0.808
FEZF2	-0.865333333333333
SLC26A9	0.79425
MAP2	0.3765
LYL1	-1.549
SLC25A19	0.508
NOS3	1.157
ZNF34	1.129
TMPRSS11F	-0.6875
FAM43A	-1.216
FCRL4	1.85616666666667
KLF14	1.34575
FLRT2	-1.52466666666667
WRN	-0.0875
SDF2	-0.3062
KRT8P12	-0.5825
C6orf195	0.1055
C9orf125	-2.325
DZIP3	0.048375
RIT1	0.219583333333333
SCML1	-1.18966666666667
RHBDF2	0.591
OR2G3	0.21
REXO1L1	1.3045
MAP3K7IP3	-0.999125
C3orf57	-4.93125
FBXW11	-0.7845
ETAA1	0.57925
C14orf131	-0.2477
AKT1S1	-0.76675
SLC12A5	-0.993375
C9orf164	1.178
NRIP3	-0.346375
NOS1AP	-1.404
TMEM121	-0.2775
SAP30BP	-0.0946
DGCR6	-0.08675
WDR76	-0.34225
FAM82B	-0.4575
LOC606495	-0.5125
MAP9	-1.4825
BCDIN3D	0.09575
CXorf36	3.31083333333333
DSCR3	-0.2729
ZFAND3	0.14875
C7orf43	0.118666666666667
SPSB3	-0.2862
C19orf19	1.11775
FAM133A	-4.073125
C12orf25	0.7955
SLC39A3	-0.530625
DISP2	-1.63025
PI4KAP2	-2.267
MKRN3	0.769
ADAMTS13	-0.566
CBLN3	0.5351
TTYH1	2.193
C3orf18	-1.36625
FLJ13236	-1.8695
ZMYND12	3.8315
C18orf25	1.238
GLB1L3	-1.0445
ATP13A5	1.429
RANBP10	0.32025
CD96	0.028
DENND1C	0.5495
RBMS3	-0.1438
SLC41A3	1.22083333333333
DGCR6L	-0.13175
TMEM128	-0.7565
CSNK1G3	-0.290142857142857
MOBKL2C	0.6415
TSPAN6	-0.56175
MATN2	-1.9717
MSL2L1	0.158833333333333
ST6GALNAC2	-0.53
FGFBP2	-0.730125
FGL1	-5.076
MPP3	-1.1085
ARHGEF6	1.94833333333333
TGFBR2	-0.655
ACMSD	-1.25175
IL33	2.464
C9orf5	-0.176333333333333
DEAF1	-0.5345
AMN	0.3195
DEFA6	0.27475
RNF212	0.55075
METT5D1	-0.795333333333333
CIB1	0.1765
TSSK1B	-0.0135
KIAA1727	-0.2525
ZNF680	0.248666666666667
LOC399900	-1.305
LOC152217	-0.095
CTNNAL1	-3.233
CIT	-0.818583333333333
TLE6	0.66925
ZNF607	-0.3235
HERC4	-0.421
DRAP1	-0.0752
PEMT	-0.32825
C10orf111	1.3885
ZNF575	0.0254999999999999
KCTD7	0.14875
MYO1F	0.67675
LOC285382	-0.953
RAB11A	0.6306
PLCD3	-0.49425
C15orf28	-0.151
PTBP2	-0.359625
CTB-1048E9.5	-1.3155
C19orf60	1.391
C7orf25	0.468
SETD7	-0.14325
HOXB9	-3.2725
VANGL1	0.676
CHAF1B	0.667
NDUFA3	0.73875
KIAA1328	1.42783333333333
SHARPIN	0.508125
TTC23	-0.531
UGP2	0.94375
ANKIB1	1.0263
CIRBP	-0.13
SEC14L4	-1.44533333333333
OVCH1	-0.0193333333333334
VPS52	-0.45525
FAT	0.061
M6PRBP1	-0.4525
GPRIN3	0.252
PPM1F	-0.253
TSR1	-0.43425
CCDC85A	1.1295
PCSK5	-0.40975
ZFHX3	0.055
HEMK1	-0.8145
PGBD2	0.5825
RSRC2	0.251333333333333
AURKC	-1.01266666666667
SCRIB	0.666875
ORM2	-3.06016666666667
FAM115A	0.5013
FZD6	2.23925
UNC119	-0.580833333333333
GPX3	-0.6326
NOV	-1.917
CABC1	0.565125
CDC42SE2	0.03175
EIF2S2	-0.1382
RNF130	0.835
CKAP5	-0.645166666666667
RP11-413M3.2	-0.349
C10orf18	1.1092
TMEM93	-0.14725
DYX1C1	-0.286
KCNMB2	-2.763
ANK3	2.636
KRT5	-1.8027
CDH12	-1.2905
QRSL1	1.480375
JUB	-0.86725
SHC4	2.528375
CCL15	0.225166666666667
CCDC22	-0.34475
SNX24	0.16975
RARS	-0.8135
MORC2	0.582125
FAM48A	0.35825
MT1H	0.964
PPP1R14C	0.898666666666667
FOXD1	0.836785714285714
C1orf213	-1.127
AMT	-1.7174
DSN1	-0.186
PTPLAD2	2.829
DIS3L	-0.0605
RASL11A	-0.26375
GPRC5B	2.054625
FRMD7	0.071
STRN4	0.403
KITLG	-1.1845
HDGF	-0.027
OR1S1	0.189
SETX	0.2233
DDR2	0.88175
KCTD12	0.45225
LYZL2	-0.8685
WDR52	-1.3995
TMEM2	0.704
ZNF579	-0.621
LOC200810	-0.78675
TNFSF9	-1.621625
PPFIA4	-1.69125
CNIH3	-0.657333333333333
MAP4K4	-0.709785714285714
ROD1	0.339714285714286
ALS2CR12	-1.275
DOCK3	-2.18866666666667
PAQR9	-4.39175
ASB17	-0.124166666666667
STX16	-0.874625
FEZ2	-0.4575
DLAT	0.770666666666667
KIF21B	-1.11066666666667
CDC5L	0.48075
TMEM119	1.29366666666667
CRIP3	-1.66875
TPSD1	0.191833333333333
TEPP	1.3935
GNGT2	1.7055
C21orf121	0.1775
WNK1	0.536
FLJ10490	0.7096
OR51B5	-2.1205
LOC203547	0.2005
HAS1	-0.1555
PPA1	-0.077
ST7	0.3895
C11orf46	0.6201
POPDC3	-3.14233333333333
ACOX2	-2.30933333333333
ATCAY	-0.498833333333333
TM4SF19	0.09725
MFSD9	-0.666833333333333
PDHB	-0.78725
ERN1	-0.56375
LCE3C	0.2925
GPR111	0.177
NOTCH3	2.01183333333333
ADAMTS5	3.19825
B3GALT1	-0.978
UGCGL1	-0.427166666666667
FAM58A	1.21583333333333
FBXO32	3.049
CLPP	-0.175
NXPH1	-1.7005
MTMR3	-0.349666666666667
ATP1B3	0.55875
TMEM16A	3.778625
HIST1H3F	0.219333333333333
TRIM25	-0.286166666666667
SDCBP2	-0.9055
CRKL	-1.55825
HOXB2	-1.74083333333333
ANP32B	-0.278125
GATM	0.7695
AP4E1	-0.48125
EDG5	0.58775
CDKN3	-0.6255
CDH4	-1.99
PGD	-1.34216666666667
RND1	-0.1885
GAD1	-3.3426
MPG	-0.772375
LOC440350	-0.269
ZNF133	0.124
SERPINB12	-0.0475
AMELY	0.0826666666666666
DHX36	-0.444
TNFAIP8L2	3.13916666666667
PHTF2	0.5615
CCDC112	-0.095
IQCC	-0.3605
HEYL	2.142
FTSJ2	-0.345833333333333
APPL1	0.2925
RAB43	0.0767857142857143
OR10G2	-0.093
WAC	0.444666666666667
ADCY9	-1.38425
RUNDC2B	-0.474166666666667
PYCRL	0.623
AGPAT7	-0.6845
SLC22A9	-1.23233333333333
CDKAL1	0.154
PDYN	-1.12983333333333
C20orf74	-0.76825
MTMR11	0.919
VAV3	1.50041666666667
DAPL1	0.68925
STXBP3	0.26
EIF3G	0.179
ARHGAP22	1.14025
NPFFR1	-0.0255
NPC1	0.260833333333333
ALDH9A1	1.693
ZNF600	0.3305
ZNF678	0.834
RASSF1	0.41975
ADD2	-0.7385
PITPNB	0.42575
PKD2L2	0.45525
LRP11	-0.49525
CDKL1	0.2785
SMEK2	0.56575
PRODH2	-2.122
C11orf54	1.43283333333333
SFRS11	0.573833333333333
IL7	-0.469
ALS2CR16	-0.0625
BTG3	1.23683333333333
PAK2	0.577166666666667
RP11-679B17.1	-1.7175
GATA4	-1.44066666666667
ATP2B1	-1.304
LOC130940	0.736
C1orf172	3.0685
ATF7IP2	-0.38725
SLC25A43	0.9065
CENTG3	0.148583333333333
IGF2BP1	-3.0044
FCHSD1	0.1185
CAMK2N2	-0.287
ELAVL3	-0.2579
NBPF15	-0.0936666666666667
UBE2J2	-0.83175
GNL2	0.702
PRR3	-0.3906
NLF2	0.08425
OR4F6	0.2065
KLHL24	0.941833333333333
CCDC88A	-1.2466
SGPP1	-1.3395
C10orf11	-0.488
SLC35B4	-1.29966666666667
UGT3A2	-1.153
ARNT2	-1.3742
CBR1	1.0555
ITPR3	-0.417333333333333
TRAPPC6B	-0.3778
AMZ1	0.7045
ARP11	1.862
WDSUB1	0.84475
APBA1	0.5445
RAB2A	0.4607
C6orf162	0.362
HPSE2	0.46425
PLCE1	-0.8765
INSL3	0.618
DLG1	0.081
PTPLA	-2.07475
PIGX	-0.11475
TFIP11	-0.352666666666667
FIBIN	0.655
POLR2G	-0.53325
GRAP2	-1.5413
DNAJB8	-0.52
CNBP	1.23633333333333
WASF1	-1.4525
INPP5E	-1.3623
HSPB1	-0.7346875
TMEM167	-1.0415
CUBN	0.1935
IGF1	1.05175
ITPK1	-0.6107
NAALAD2	-1.590625
G3BP1	0.2734
NT5DC1	1.197625
CYP39A1	1.4975
TMEM139	2.675
POLK	-0.6743
GLULD1	-1.71625
RBM15	-0.0306666666666667
AMZ2	-0.4615
GDF15	-3.0615
MESDC2	-0.499
INCA	1.04133333333333
ACY1L2	1.2605
GZMM	0.133
PAIP1	0.8905
CACNA2D1	-0.50975
STK32C	-0.180166666666667
SH3BP4	-0.372333333333333
DEC1	0.116
PADI1	0.458
UBB	0.215
PON3	0.581
PROP1	0.5305
ANKRD13B	0.185
ADCK1	-0.98425
TCF25	0.38925
SLC38A5	-1.85075
CXorf26	-0.204
C19orf39	0.1645
PPP1R13B	0.734
ARL2	-1.0425
TCL6	0.700166666666667
TOP3A	-0.13
SLC16A14	0.32275
FXYD6	0.9285
HIST1H4E	0.20575
BBC3	-0.555578947368421
UNC5A	0.244833333333333
FAM86C	-0.2538
PI4KB	0.08125
B3GAT1	-2.8635
SUSD2	1.3435
OAZ2	-0.0721666666666667
NOC4L	-0.27575
C10orf12	0.055
FADS1	-2.52416666666667
LOC144097	-0.00925
DKK2	1.00783333333333
KIAA1949	-0.249
RHOT1	0.213
OXT	0.921833333333333
GPR153	-0.3915
ARL4A	0.119666666666667
SAAL1	-1.84775
CCDC64	0.1555
USE1	0.215666666666667
HNMT	-0.851
PCGF3	-0.980125
CYP2C19	0.05625
C20orf4	0.4985
CCDC11	1.08375
ACSBG2	-0.097
RWDD2A	0.34825
PALLD	1.5665
CPLX4	0.41
LOC492311	0.53
KPNA2	-0.8095
MACROD1	0.0085
TMCO3	0.283
C15orf52	0.0676666666666667
BIRC5	-0.130333333333333
PRR16	0.165833333333333
FAM63B	0.223125
