Hybridization REF	TCGA-A8-A09R-01A-11R-A00Z-07
GTF2E1	0.3445
RY1	0.156833333333333
ATAD2B	0.1545
ARHGAP17	-0.3406
KCNIP3	-0.69675
SFPQ	-0.16125
GFRA4	0.340166666666667
AKR1B10	0.85275
TIGD6	0.9505
RGS16	3.433125
URB1	-1.01983333333333
OR4C46	0.0768333333333333
TOP3B	-0.6875
NFATC4	0.372
CA14	-4.40625
BMPR1A	-0.1495
SNRP70	-0.46925
PRL	-0.426272727272727
C6orf130	-0.59125
STAG2	-0.28625
CD55	-0.212857142857143
RPS23	-0.308666666666667
SSX2	-1.52566666666667
FDPSL2A	0.41425
FBXO27	0.232875
SYNGR3	0.1205
TMSL3	1.5295
EML1	-0.8055
NUP93	-0.579083333333333
SMAD3	-0.165
KIAA1189	1.99416666666667
HNRPUL2	0.333166666666667
TBC1D12	0.0736666666666667
C16orf24	1.16325
MRVI1	1.91516666666667
ZNF581	-0.615166666666667
ELOVL3	1.0575
OR51Q1	0.10025
CACNB3	1.37683333333333
GALNT13	-0.28425
C10orf84	0.5659375
NEDD4	-0.3678
SPO11	0.232
OR5AU1	0.422
NEK4	0.5055
PRKAR2A	-0.251166666666667
IHPK1	-0.557666666666667
ATP6V0B	0.851375
CACNA1E	1.0545
CEACAM8	1.5975
PEX14	-0.206
FLJ12993	-1.6395
ZBTB38	-0.21275
PCTK2	1.1345
LRRC16	0.5519
FBLIM1	0.374083333333333
FYCO1	1.55925
RP5-1022P6.2	-0.782083333333333
CMTM1	0.474833333333333
PLTP	0.458
RAPH1	0.543625
DOCK8	0.952
EZH2	-1.6782
SLC25A1	-0.699166666666667
PLEKHB1	-0.0267
GRB7	1.5
ZFP37	-0.16125
MRPL33	-0.44325
PELO	0.5835
ARMC1	-0.548454545454546
C9orf27	-0.210285714285714
FLJ25778	-0.2505
C9orf37	-1.03466666666667
TMEM66	1.33275
SPRN	1.361875
HBEGF	0.373875
PI4KA	-0.5035
LEPRE1	-0.43925
POU2AF1	-2.76025
MRPL12	-0.136666666666667
REP15	0.03
ZC3H3	0.80275
RASAL1	-1.39425
DDAH1	0.832125
ACBD5	0.359125
TMC2	-0.3055
CCDC137	-0.3225
SAMD13	3.65933333333333
UGT2B15	-1.21366666666667
TIPARP	-1.6195
DNASE1L3	-0.3445
TRIM72	0.521833333333333
DBX2	0.86675
IPO8	0.311
C21orf88	-1.8227
MAP3K14	0.602
LOC51233	0.111666666666667
GGTLA4	2.29775
PDE6D	0.722
ZNF117	-1.13925
CLK2	0.012375
NKRF	-0.87125
TNFSF15	0.0123
DUSP2	0.048875
SECISBP2	-0.0349
GABRR2	0.2495
PPAP2C	2.573
LOC51145	0.239666666666667
PAG1	0.162875
PIK3C3	0.23725
GNG10	1.0145
APOL4	1.72416666666667
ANKRD28	-0.572
STMN3	1.5947
RAB14	1.0044
CDK2AP2	-0.825
HDDC3	-0.1185
COMMD7	0.9235
CXXC1	0.189
HMCN1	0.313666666666667
CD40	1.201
DYNC1LI2	0.1366875
GDI1	0.69975
LOC646938	-0.32125
VSNL1	-2.25283333333333
PIH1D1	-0.208
RAET1G	-0.9145
KRTAP5-9	0.588
EFTUD2	0.49
ZNF311	0.269333333333333
ATP6V1G3	0.0665
OR2W3	0.70675
SCN4A	0.36175
MED10	-0.485625
FAM135A	-0.614
ARHGAP4	-0.25275
EHMT2	-0.948625
UFD1L	-0.5375
ERMP1	-0.09775
MAG1	-1.71083333333333
THAP8	0.4045
HACE1	-0.228
FAM82C	0.471666666666667
C3orf20	0.3805
UNC84A	-0.469833333333333
SCD5	-0.220857142857143
LASS6	2.322
LSG1	0.0201666666666667
MAL	-5.315
GPR22	-0.422
WDR5B	0.9915
ACTRT1	0.074
C17orf60	0.520666666666667
GRIN2C	1.0104
ARMC8	-0.0133333333333333
SLC47A1	-1.83433333333333
DMPK	0.0985
DHRS13	0.116833333333333
SMC1A	-0.158166666666667
KRTAP17-1	0.758
SMYD5	-0.71675
TUSC2	0.7955
CRHR2	0.3635
KIR3DL2	-0.0645
CCDC104	0.58475
ATP2C1	1.09825
CROT	0.57225
PABPC3	-0.647166666666667
EGR1	-0.967166666666667
THSD1	0.2275
KHK	-0.46375
SLC12A2	1.973625
CD58	-0.29325
STOX2	-1.24816666666667
CCDC76	-1.309
CCDC48	4.11
DNAH1	0.0966666666666666
ZIC4	-0.167375
OR1G1	-0.1265
PSMC6	-0.142333333333333
PROKR1	0.16
ABCB1	-1.380875
TRAT1	-0.442
LLGL1	0.3435
MTF1	-0.22075
USP54	0.13875
PAGE2B	-2.6845
ITGB7	-3.572
CCDC81	-0.1545
LOC149837	1.206
SCUBE1	-0.247
ZSCAN10	0.68
HUWE1	0.1135
CDH17	1.342
CD180	-0.126
IL17A	0.185
TMPO	-0.634
KIAA1524	-1.13666666666667
HDGFRP3	1.233
OXCT1	-0.840909090909091
RRAS2	-1.82166666666667
LTBP2	2.6261875
SV2B	-0.1885
CYP2A6	3.432125
PKD1L2	-0.0388333333333333
PPM1M	0.833
FLJ22662	1.38833333333333
ZNF502	-0.01875
GP6	-0.5345
CRYBA2	-0.578
LEF1	-2.1086
CTPS	-1.159
EYA1	-1.39583333333333
EPS8L1	0.7815
MAPK14	-0.612416666666667
SERPINB2	-4.81225
GTF2F2	-0.0705
ZNHIT4	-0.7315
PLA1A	1.273
C20orf114	4.551
HPR	-4.4365
C18orf2	-2.82433333333333
SATB2	0.15125
KCNJ9	-0.17325
MGC157906	1.315
MOCS3	0.59125
C17orf71	0.4775
PPHLN1	-0.3031
HIST1H2BN	-1.17975
RAPGEF1	-0.01925
MAP3K8	-0.546
DLG4	0.216
STC1	2.678
CDGAP	1.772
DDX26B	-1.68725
LOC150223	-1.9305
CPSF3	-0.868
TMEM14A	0.67
MYH3	-1.906
GPKOW	0.4215
SULT1A1	-0.357333333333333
SPON1	4.3027
YY1AP1	0.493666666666667
RAB23	-0.121
PLA2G4A	-3.56125
MAPRE3	0.78875
ZNF516	0.890928571428571
GGPS1	1.28
EXOC3L2	-0.255125
C19orf42	1.1484
MAP2K2	0.313666666666667
HIST1H2BB	-0.20775
RNF19B	1.274
C6orf128	-0.0615
TLR8	3.83
PCDHA9	-0.455
CARS2	0.415625
CLUL1	2.61266666666667
RHAG	-3.90733333333333
UNK	0.3725
EXOC8	1.5944
C9orf95	0.6
C14orf143	-0.113666666666667
MAML3	-0.04375
LDHA	-1.254
MRPL20	-0.146
KLHDC6	0.268
ATP5S	0.861
C8orf55	0.37375
PHF19	-2.3615
KRTAP13-4	0.693
TTC5	0.606
XKR5	-0.1465
SILV	-4.15566666666667
TEX28	0.554
TCTN1	0.977
CX40.1	0.299
PPP2R5C	-0.557875
C12orf30	-1.0215
CAPG	1.61125
MPZL1	1.33605
ARSB	-0.292166666666667
TDH	-1.801
WASF4	-1.05975
TSSK3	-0.997833333333333
7A5	-0.376
CRISPLD1	0.152875
MAD1L1	-0.4295
SPIN4	-0.599833333333333
AMPD1	-1.93475
DPYSL5	-0.7615
INPP1	0.684166666666667
ANKRD11	-1.48822222222222
NPAS4	0.079125
GCET2	-0.2531
RNASE9	0.356
GUCY2D	0.395833333333333
CCDC98	-0.3215
FGF4	-0.108375
CPM	-0.694
SLC26A4	-1.38333333333333
PLD5	-0.461
FAM59A	0.9709
FBXO5	-1.89722222222222
SIPA1L1	-0.1335
DPYS	0.62425
ATG4D	0.55225
TGM3	1.241
MTCH1	-0.036875
HK1	0.112142857142857
CDC26	-0.01025
GALNT12	-2.8685
LOC339229	0.621
MRPL35	-0.407
ORC4L	-0.020125
TNKS	-0.451357142857143
C2orf24	0.214833333333333
ZNF553	0.277666666666667
GGTLA1	3.0499
ZNF497	0.44025
CDY1B	-0.258
SLC30A4	0.739125
TUB	-0.45125
ARHGEF18	0.747
ARRB1	-0.29725
KCNK1	1.425625
EREG	-0.5716
SCAMP5	1.6865
RUNDC3B	1.885
ADAMTS20	-0.220333333333333
IL17RB	0.48
FLJ20323	-0.9205
MCAM	0.285125
POLR3E	-1.66033333333333
AQR	-0.032
IPMK	0.0305
CDCA7	-4.129375
CAMP	4.923
GRHL3	0.24825
ADAMTSL2	1.24966666666667
CLMN	1.01266666666667
SSTR3	0.62
MAGEA5	-2.17383333333333
OVOL2	3.93975
JMJD1B	0.278
RBL2	0.1526
PYGO2	1.0665
PPP1R10	0.726833333333333
CSE1L	-0.962666666666667
LCA5	1.12275
RDH16	1.115
ASRGL1	-2.279375
TOM1	0.504166666666667
PTX3	-6.129
TTC15	0.75575
SCGB3A1	0.4555
MRPL50	-0.82325
RCAN3	-0.160625
SLC26A11	1.92175
STYX	1.0045
CINP	-0.77125
MARCH7	0.54625
PFKM	0.042
SGMS1	0.179333333333333
RIOK3	-0.1398
C1orf110	1.002
CES7	0.810875
LOC440248	-2.36
PPP1R12C	0.58525
C10orf27	1.2275
ATG9A	-0.31175
MRPS26	0.5755
TMEM40	1.0905
ELP3	-0.6169
ZNF787	0.5291
HIAT1	0.2025
C8orf34	5.81516666666667
MGC4655	0.0552
PELI1	0.0648333333333333
PPT1	-0.04
SLC35C2	0.327166666666667
C6orf125	-0.114
MUC4	-1.682
RFC4	-2.16314285714286
GNB2	0.3165
NUP50	-0.133285714285714
SULT4A1	0.508666666666667
C7	1.06775
CCDC130	-0.1675
ARRDC4	0.59625
RQCD1	0.0565
GLYCTK	-0.8055
AYTL2	-0.648363636363636
MTUS1	0.8592
LEMD3	0.0768333333333333
PLEKHF2	1.69025
HOXA7	-0.641
GTF3C2	-1.0765
DYNLRB2	2.542
CNOT10	-0.36225
MR1	1.21033333333333
FFAR1	0.05125
PRIC285	0.2085
SLITRK6	6.703
LIX1	-2.2328
UBE1L2	-0.36025
F8	1.476125
ACHE	1.58133333333333
KPNA5	0.73475
TNFRSF12A	0.0643333333333333
EGR3	-0.5435
SERPIND1	-3.3775
OASL	2.29
IFRD1	-1.75925
WDFY1	0.377
ZNF267	0.721125
ACCN5	0.99
ZBTB6	0.82275
PPP1R3A	0.7085
PRRT3	2.5445
FBXL19	-0.2525
TXNIP	0.8385
ACTN2	3.55825
ATG9B	-0.4195
C9orf117	0.852375
IL27	-0.281
RPL36AL	0.345333333333333
KLK15	0.00466666666666669
CHAD	2.4925
RAP2B	0.3313
HEBP2	1.0805
ZNF342	0.18
CAMK2G	-0.3305
TLR3	2.091
FGF14	-0.04325
HMGB2	-1.56675
TRPM5	-0.0473333333333333
OR5M11	0.1285
KIF3B	0.795421052631579
PRICKLE2	0.45275
MTMR9	0.250875
C3orf27	0.0575
GLRA3	-0.996166666666667
NSDHL	-0.246333333333333
TMEM32	-0.2875
POLR2D	-0.703416666666667
MYADML	0.4295
C9orf114	-0.70375
MRGPRX1	0.2475
TOPORS	-0.1515
CLDN19	-1.1505
C1QL4	0.3175
RNF165	-0.15
DHRS9	0.0105
DNAH2	-0.368666666666667
FXR1	-0.195666666666667
ZMYM3	-0.041375
CASP3	-0.0416666666666667
FAM120C	-0.47525
SCLY	-0.9565
CA7	-0.0385
ENTPD5	-1
ZNF461	0.056125
PDIA5	-0.631
C1orf19	0.302666666666667
TMEM67	-0.04825
KCTD20	-0.87575
WDR47	1.034
FLJ38723	-0.9175
KLRF1	0.455666666666667
TAS2R16	0.9645
CLDN12	0.7405
PRKCE	-0.59275
UBXD4	-0.977
ITGAM	3.29683333333333
GLT8D3	-0.4485
WDR31	1.07
RGS2	-0.6735
OR51L1	0.4195
MST1R	1.40075
KIAA1737	0.4125
OR4A5	1.0555
GLIS1	-0.716
PTMA	-0.0915
NAPA	0.68725
PRDM11	-0.18775
LIPF	-0.015
DIRAS3	-0.628
ASGR2	-3.727875
C1QTNF4	0.06
PIK3R4	0.337833333333333
ARMC3	1.32375
NDUFV3	-0.48625
BTBD3	-0.291833333333333
PPP1R2	1.05133333333333
UBE2NL	0.221
FOSL2	0.470428571428571
FAM119A	-0.2775
TUBA4A	-0.0447
KRTAP12-1	0.495
SFRS2	-0.5905
RHPN1	-0.0209
EEF2	-0.481
ZDHHC11	-0.780333333333333
EPHA3	-1.0962
RBM12	-0.59525
H2AFJ	2.05775
EDIL3	3.4675
KIF26A	-2.0165
SERGEF	-0.054
B3GALT4	2.9915
LOC90925	1.10783333333333
OSCAR	1.449625
NPFF	-0.928125
DEDD	0.851375
TMEM155	-0.137
PTPN1	0.28975
SCYL2	0.335
SKAP1	4.33
LEAP2	-2.553
GADD45G	1.7979
IFITM3	1.334125
PILRB	-1.62883333333333
SLU7	0.6958125
DSC3	-0.83275
DNMT3L	-0.97575
PAPD5	0.05925
B3GNT3	-1.25016666666667
LHCGR	-0.651
MSL-1	0.33875
UBE2S	-0.9485
SAP130	-0.4715
ANAPC11	1.29825
MAGED4B	-0.6775
ATP6V1B2	0.7585
C14orf179	0.6805
CAPZA1	0.535625
CDYL2	-0.3975
GLRX3	-0.866166666666667
LOC136288	0.01375
MOBKL1A	-0.184
HTR2B	2.588
CRYGD	-0.0956666666666666
NUS1	-0.0143333333333333
PGRMC1	0.421
MYOM2	-0.2105
FLJ39653	-1.71133333333333
CHM	-0.0269
OR5M8	0.646
ZNF619	0.204
FAM105A	0.92
CCNL1	-1.33275
NAP1L3	0.08875
C10orf57	1.044
B3GALNT1	1.84
CSN1S2A	0.2365
TCP10L	-0.04325
GDAP2	-0.2675
DMKN	-2.98
COX6B1	0.107
DNASE2	1.19083333333333
MSH5	-2.273
LGMN	0.126
USP31	-0.00630000000000001
OR13C8	0.9405
SDCBP	0.3794
NUDT11	-0.6545
PYGL	-1.21783333333333
SNPH	1.30033333333333
B3GNT4	-0.561
MIZF	-0.7693
NUBPL	0.502125
NOD1	-0.5625
CDH22	-0.29025
NUBP1	0.325
DSCAM	-3.6295
DGKI	1.1295
FAM136A	-0.7725
AKAP1	0.323166666666667
SLC16A6	1.658
RIN3	1.0365
PSG2	0.2385
DIP2B	-0.176416666666667
PSORS1C1	0.0407
KIAA0495	-0.6185
FLJ90709	0.122666666666667
LPA	-0.357833333333333
PIGA	0.172166666666667
LY75	3.37633333333333
UTS2	-6.0255
RREB1	0.257625
GALNACT-2	0.6269
MGC3196	-1.212
FLJ31568	-0.03575
LPHN1	0.684625
SP1	0.41325
TOX4	1.02483333333333
HSPA9	0.6765
APOBEC1	1.0625
SLC35E4	-1.2005
LSM5	-1.54875
SURF1	0.69175
ZBTB1	1.07666666666667
GTF2F1	0.177125
RPS15A	-0.773142857142857
DUSP21	-0.8455
GINS4	-3.07566666666667
MYO15A	-0.320166666666667
GIMAP7	3.955
MGC13379	-0.35475
ATP6V1E2	0.0273333333333333
UTP3	0.1395
HNRPA3	-0.759375
MT4	0.5885
C14orf155	-0.15075
U1SNRNPBP	0.55375
CKLF	-0.707833333333333
PLEKHN1	-0.828166666666667
MBNL1	-0.307083333333333
NUP160	-1.71425
ACSM2A	-1.6275
LOC129881	0.1775
KIAA1529	0.24575
FLJ22639	-2.53125
HAND1	-0.767
GSX1	0.5525
FGA	-4.267875
SERPINB1	1.068
ZNF642	0.662
IGFBP1	-8.249625
SLC1A1	2.199375
DHX57	-0.126875
ZNF766	0.244
PTPN21	-0.071
GDPD3	-1.87083333333333
PNPLA5	0.138
TBR1	-0.288666666666667
FAM116A	-0.00725
IQGAP1	0.69275
FOS	-1.001375
ZNF226	0.273875
FIGNL1	-1.02866666666667
C14orf1	-0.295166666666667
ZMYND17	-0.478
PUS7	-1.04916666666667
TUBB6	-0.5125
KCNQ2	-0.17275
MARCH6	0.332583333333333
CCDC33	0.129
PRODH	-1.623
RBM11	2.0845
EPHA6	0.13675
SLC43A1	-0.995
LOC196541	0.191
NTN1	0.377333333333333
ING4	0.27675
PCDHB10	1.408
DPH2	-0.851
SPACA4	0.072
FBXL21	-3.9565
DIAPH1	0.1595
ZNF71	0.8415
CEP76	-0.198
CORO1A	-0.27425
RRM2	-1.291375
EDG4	0.89975
OS9	0.715166666666667
SLC4A1AP	0.01775
COG5	-0.56725
COPS8	0.34025
NGLY1	-0.39425
NCBP2	-0.165625
C17orf42	0.614666666666667
GPSM3	0.654375
SIL1	1.2925
ASB6	-0.3575
SMAD5OS	-0.2665
UNC93A	-2.921125
A1BG	0.5225
C21orf62	0.069
FMO5	0.0945
ATRIP	0.801666666666667
CEBPG	-0.100166666666667
C7orf38	-0.225666666666667
TNFRSF1B	1.25966666666667
CLEC1A	1.55916666666667
IQSEC1	0.806
PATZ1	0.8232
RBM22	0.1975
BAG2	-2.06666666666667
PAQR5	-0.918
C9orf127	0.4601
THNSL1	-0.646
SHROOM3	1.6589
JAM2	0.358
SNRPN	-2.604
ALX4	-0.027
CACNA1S	-0.4195
FAM130A1	0.5855
CORIN	3.423
CD300LB	1.1835
PLEKHG6	1.466
LRRC40	-1.1675
PCLKC	-0.939
PCDHB16	0.58
WNT2B	-0.337
ASNS	-1.75866666666667
MRPL49	-0.117625
FLJ46111	0.29625
ISG20	1.103625
SMU1	-0.0405
CASZ1	0.136
POLR1D	-0.188083333333333
GIN1	-0.08725
SNAG1	0.902666666666667
ANKRD29	-1.188
CDKN2AIP	-0.616
KRR1	-0.1015
CXCL1	-3.64816666666667
EPM2A	-0.1476
PC	-0.1435
DEFB127	0.3135
PDZRN4	1.66816666666667
FAH	0.44975
OR51E1	1.3225
CDC2L6	-0.150833333333333
DNTTIP1	-0.28725
PAX8	0.23
TMEM116	-0.3585
C1orf150	0.366
PRO2012	0.339
MRPL40	-0.835833333333333
BEX1	1.8523
SLC2A4	-1.45316666666667
PKMYT1	-1.2755
FEZF2	-0.417666666666667
SLC26A9	-1.491
MAP2	0.57725
LYL1	-0.905
SLC25A19	-0.3195
NOS3	0.178
ZNF34	0.8695
TMPRSS11F	-0.307666666666667
FAM43A	0.1465
FCRL4	1.039
KLF14	-0.13925
FLRT2	-0.792
WRN	-1.88725
SDF2	1.256
KRT8P12	0.1395
C6orf195	1.0415
C9orf125	-1.49683333333333
DZIP3	-0.15425
RIT1	0.455083333333333
SCML1	-0.8465
RHBDF2	0.855625
OR2G3	0.4045
REXO1L1	-0.5285
MAP3K7IP3	-0.090625
C3orf57	-3.22325
FBXW11	0.0795
ETAA1	-0.62
C14orf131	-0.5194
AKT1S1	0.21725
SLC12A5	0.417
C9orf164	1.88475
NRIP3	-0.628428571428571
NOS1AP	0.31625
TMEM121	1.20175
SAP30BP	0.6448
DGCR6	0.056
WDR76	-1.69475
FAM82B	0.0920833333333333
LOC606495	-0.0425
MAP9	2.05175
BCDIN3D	0.766
CXorf36	2.79433333333333
DSCR3	-0.2447
ZFAND3	0.59925
C7orf43	0.547166666666667
SPSB3	0.2862
C19orf19	0.4095
FAM133A	-2.395875
C12orf25	0.62875
SLC39A3	0.068375
DISP2	2.8275
PI4KAP2	-1.396
MKRN3	-2.698
ADAMTS13	-0.150625
CBLN3	-0.0434
TTYH1	-1.43583333333333
C3orf18	2.1165
FLJ13236	-0.45825
ZMYND12	2.44975
C18orf25	0.925875
GLB1L3	-1.4335
ATP13A5	-0.343
RANBP10	-0.0995
CD96	-0.9148
DENND1C	0.18925
RBMS3	0.348
SLC41A3	0.72
DGCR6L	0.142
TMEM128	0.950333333333333
CSNK1G3	0.297642857142857
MOBKL2C	1.03875
TSPAN6	-1.929875
MATN2	-2.8015
MSL2L1	-0.525166666666667
ST6GALNAC2	-0.673833333333333
FGFBP2	-0.69275
FGL1	-6.86733333333333
MPP3	2.64383333333333
ARHGEF6	0.34
TGFBR2	0.498375
ACMSD	-0.59175
IL33	0.76775
C9orf5	0.254833333333333
DEAF1	0.6771
AMN	0.332
DEFA6	0.35775
RNF212	2.0335
METT5D1	0.247166666666667
CIB1	1.1533
TSSK1B	0.22575
KIAA1727	1.90025
ZNF680	-0.238833333333333
LOC399900	-2.164
LOC152217	-0.324083333333333
CTNNAL1	-3.535
CIT	-1.723
TLE6	1.9495
ZNF607	-0.002
HERC4	-1.519
DRAP1	-0.7429
PEMT	-0.79225
C10orf111	-0.633
ZNF575	0.970875
KCTD7	0.16275
MYO1F	1.012125
LOC285382	1.54125
RAB11A	1.1617
PLCD3	-0.736
C15orf28	0.14575
PTBP2	-0.890375
CTB-1048E9.5	0.06825
C19orf60	-0.1765
C7orf25	0.3295
SETD7	0.987625
HOXB9	-4.432
VANGL1	-0.0968125000000001
CHAF1B	-2.2955
NDUFA3	0.00775
KIAA1328	0.221166666666667
SHARPIN	0.685625
TTC23	-1.07775
UGP2	0.509083333333333
ANKIB1	0.0833
CIRBP	1.76542857142857
SEC14L4	-3.41833333333333
OVCH1	0.432333333333333
VPS52	-0.24075
FAT	-1.24475
M6PRBP1	0.05325
GPRIN3	1.963
PPM1F	-0.956
TSR1	-1.01975
CCDC85A	1.88
PCSK5	1.5945
ZFHX3	-0.0885
HEMK1	-0.1565
PGBD2	0.23675
RSRC2	0.0968333333333333
AURKC	-1.49616666666667
SCRIB	0.069875
ORM2	-4.461
FAM115A	-0.2596
FZD6	0.185
UNC119	0.587
GPX3	-1.0559
NOV	-1.0495
CABC1	-0.56925
CDC42SE2	0.654875
EIF2S2	-0.13
RNF130	0.916875
CKAP5	-0.937166666666667
RP11-413M3.2	0.398125
C10orf18	-0.2737
TMEM93	-0.12925
DYX1C1	2.0605
KCNMB2	-2.37775
ANK3	0.373583333333333
KRT5	-1.7896
CDH12	-0.915875
QRSL1	-0.07275
JUB	-1.38875
SHC4	-1.755875
CCL15	0.502666666666667
CCDC22	1.00625
SNX24	-0.17125
RARS	-0.083
MORC2	-0.137125
FAM48A	-0.052
MT1H	-2.301
PPP1R14C	-2.48783333333333
FOXD1	-1.84171428571429
C1orf213	-2.378
AMT	-1.8293
DSN1	-1.48775
PTPLAD2	1.66
DIS3L	0.072
RASL11A	-0.549
GPRC5B	0.45925
FRMD7	1.398
STRN4	0.381
KITLG	1.57122727272727
HDGF	-0.5665
OR1S1	0.01
SETX	-0.0884
DDR2	0.30125
KCTD12	2.036
LYZL2	0.049
WDR52	-1.0795
TMEM2	0.7815
ZNF579	0.992
LOC200810	0.0165
TNFSF9	-1.511125
PPFIA4	-3.26925
CNIH3	0.876833333333333
MAP4K4	-1.0445
ROD1	0.409714285714286
ALS2CR12	-0.289166666666667
DOCK3	0.206166666666667
PAQR9	-4.0765
ASB17	-0.1452
STX16	-0.409125
FEZ2	0.608833333333333
DLAT	-0.708833333333333
KIF21B	-0.816833333333333
CDC5L	-0.91875
TMEM119	1.423
CRIP3	-1.62925
TPSD1	0.2355
TEPP	0.08275
GNGT2	1.3705
C21orf121	0.43625
WNK1	0.397083333333333
FLJ10490	0.5647
OR51B5	-1.9415
LOC203547	-0.549625
HAS1	-0.552
PPA1	-0.614833333333333
ST7	-0.1325
C11orf46	0.8308
POPDC3	-3.193
ACOX2	4.74233333333333
ATCAY	0.44125
TM4SF19	-0.22425
MFSD9	-0.314333333333333
PDHB	0.206
ERN1	-0.124
LCE3C	0.091
GPR111	-0.43
NOTCH3	0.963833333333333
ADAMTS5	2.029
B3GALT1	-1.104
UGCGL1	-0.432833333333333
FAM58A	0.2615
FBXO32	1.57175
CLPP	0.09425
NXPH1	3.65125
MTMR3	0.902166666666667
ATP1B3	-0.872
TMEM16A	3.519375
HIST1H3F	0.222166666666667
TRIM25	0.483666666666667
SDCBP2	2.077
CRKL	-1.131625
HOXB2	3.5115
ANP32B	-1.047125
GATM	4.882
AP4E1	0.142625
EDG5	0.48425
CDKN3	-1.22316666666667
CDH4	-2.1245
PGD	-0.817
RND1	1.8715
GAD1	-3.4572
MPG	-0.07075
LOC440350	-1.2295
ZNF133	-0.12625
SERPINB12	-0.431
AMELY	0.467333333333333
DHX36	-0.196
TNFAIP8L2	3.41616666666667
PHTF2	0.205888888888889
CCDC112	-0.0766666666666667
IQCC	-0.55425
HEYL	3.083
FTSJ2	-0.456166666666667
APPL1	0.344875
RAB43	0.358928571428571
OR10G2	-0.0575
WAC	0.129833333333333
ADCY9	-0.93475
RUNDC2B	-0.0506666666666667
PYCRL	0.7432
AGPAT7	-0.192333333333333
SLC22A9	-0.922
CDKAL1	-0.3065
PDYN	-0.871666666666667
C20orf74	-0.711
MTMR11	2.03725
VAV3	2.29041666666667
DAPL1	4.7395
STXBP3	0.09675
EIF3G	-0.2585
ARHGAP22	-0.2035
NPFFR1	1.11
NPC1	-0.255166666666667
ALDH9A1	1.1975
ZNF600	0.281
ZNF678	-0.544
RASSF1	0.01275
ADD2	-1.654375
PITPNB	-0.2965
PKD2L2	0.576875
LRP11	0.90825
CDKL1	0.10575
SMEK2	-0.26175
PRODH2	-3.11666666666667
C11orf54	-0.2905
SFRS11	-0.977333333333333
IL7	0.464
ALS2CR16	0.468
BTG3	-1.638
PAK2	-0.6975
RP11-679B17.1	0.01075
GATA4	-1.82316666666667
ATP2B1	-0.1
LOC130940	1.486
C1orf172	2.21183333333333
ATF7IP2	-1.337
SLC25A43	0.787333333333333
CENTG3	0.385833333333333
IGF2BP1	-3.8279
FCHSD1	0.4885
CAMK2N2	0.720166666666667
ELAVL3	0.371
NBPF15	0.219166666666667
UBE2J2	0.19925
GNL2	-1.241
PRR3	-0.2073
NLF2	1.00525
OR4F6	0.514
KLHL24	0.590333333333333
CCDC88A	-1.7542
SGPP1	0.446833333333333
C10orf11	-0.00849999999999999
SLC35B4	-0.76
UGT3A2	-1.645
ARNT2	2.805
CBR1	-0.7895
ITPR3	-0.484
TRAPPC6B	0.5116
AMZ1	1.0505
ARP11	1.19275
WDSUB1	0.19425
APBA1	0.726333333333333
RAB2A	1.28
C6orf162	-0.54875
HPSE2	0.2275
PLCE1	-1.338
INSL3	0.66575
DLG1	-0.0713
PTPLA	-2.95525
PIGX	-0.008
TFIP11	0.228333333333333
FIBIN	3.4395
POLR2G	-0.3385
GRAP2	-1.7378
DNAJB8	-0.01025
CNBP	0.449833333333333
WASF1	-0.63575
INPP5E	-1.0844
HSPB1	1.3306875
TMEM167	0.0807
CUBN	-0.0845
IGF1	1.8460625
ITPK1	0.1096
NAALAD2	-1.5115
G3BP1	-0.1484
NT5DC1	-0.068
CYP39A1	-1.851
TMEM139	-1.08091666666667
POLK	-0.5106
GLULD1	-2.4855
RBM15	-0.784666666666667
AMZ2	0.88275
GDF15	0.0978333333333333
MESDC2	0.044
INCA	0.873666666666666
ACY1L2	-1.9925
GZMM	-0.563166666666667
PAIP1	0.5145
CACNA2D1	0.30525
STK32C	0.313
SH3BP4	1.97066666666667
DEC1	-0.611
PADI1	1.3275
UBB	0.7608
PON3	-2.96483333333333
PROP1	1.1185
ANKRD13B	0.802
ADCK1	-0.21075
TCF25	-0.131416666666667
SLC38A5	-1.6985
CXorf26	0.522166666666667
C19orf39	0.57925
PPP1R13B	0.0345
ARL2	-1.0435
TCL6	0.167
TOP3A	-1.0765
SLC16A14	1.839625
FXYD6	0.655166666666667
HIST1H4E	-1.15975
BBC3	0.825947368421053
UNC5A	0.424333333333333
FAM86C	-0.4556
PI4KB	0.844
B3GAT1	-2.3975
SUSD2	1.14466666666667
OAZ2	0.376333333333333
NOC4L	-0.1595
C10orf12	-0.517
FADS1	-1.45416666666667
LOC144097	-0.88
DKK2	1.326
KIAA1949	0.0755
RHOT1	0.8521
OXT	1.1215
GPR153	0.6075
ARL4A	-2.05083333333333
SAAL1	-1.0505
CCDC64	0.488
USE1	-0.540666666666667
HNMT	0.801333333333333
PCGF3	0.517875
CYP2C19	0.134
C20orf4	0.403
CCDC11	1.38575
ACSBG2	-0.00674999999999998
RWDD2A	-0.18175
PALLD	2.19425
CPLX4	0.5765
LOC492311	1.20025
KPNA2	-0.250333333333333
MACROD1	-0.9495
TMCO3	0.537333333333333
C15orf52	1.05466666666667
BIRC5	-0.726266666666667
PRR16	0.289
FAM63B	-0.25625
KATNB1	-0.728166666666667
WNT8B	0.572
CPLX3	0.2945
GHR	1.815875
