Hybridization REF	TCGA-BH-A0BW-11A-12R-A115-07
ATAD2B	0.14275
ARHGAP17	0.6271
KCNIP3	-0.294
SFPQ	-0.2305
GFRA4	1.406
AKR1B10	-2.49525
TIGD6	0.393333333333333
RGS16	1.599125
URB1	-0.6615
OR4C46	1.51516666666667
TOP3B	-0.61425
NFATC4	-0.376
CA14	-4.17125
BMPR1A	-0.0778333333333333
SNRP70	-0.47825
PRL	0.187583333333333
C6orf130	-0.4445
STAG2	-0.305
CD55	-0.409714285714286
RPS23	-0.186666666666667
SSX2	-0.695166666666667
FDPSL2A	-0.3375
FBXO27	-0.36875
SYNGR3	-0.4575
TMSL3	0.6145
EML1	-0.7305
NUP93	-0.867333333333333
SMAD3	-0.0247
KIAA1189	1.1355
HNRPUL2	-0.0885
TBC1D12	0.296666666666667
C16orf24	-0.08125
MRVI1	2.00333333333333
ZNF581	-0.5795
ELOVL3	0.302
OR51Q1	0.092
CACNB3	0.655833333333333
GALNT13	0.06775
C10orf84	-0.00368749999999998
NEDD4	-0.4065
SPO11	0.2815
OR5AU1	0.36
NEK4	-0.4535
PRKAR2A	-1.08833333333333
IHPK1	0.068
ATP6V0B	-0.152375
CACNA1E	1.1365
CEACAM8	0.635666666666667
PEX14	0.151
FLJ12993	-0.148
ZBTB38	0.26325
PCTK2	0.073
LRRC16	0.4678
FBLIM1	0.631916666666667
FYCO1	1.36875
RP5-1022P6.2	1.43633333333333
CMTM1	0.124166666666667
PLTP	1.05466666666667
RAPH1	0.118875
DOCK8	1.888625
EZH2	-1.37
SLC25A1	-0.9935
PLEKHB1	1.2285
GRB7	0.6171
ZFP37	0.36525
MRPL33	-0.80625
PELO	-0.65275
ARMC1	-0.362454545454545
C9orf27	0.3205
FLJ25778	-0.4325
C9orf37	-0.7245
TMEM66	1.22975
SPRN	0.213
HBEGF	1.070625
PI4KA	-0.4435
LEPRE1	-0.6725
POU2AF1	2.62875
MRPL12	-1.06883333333333
REP15	-0.63
ZC3H3	0.39525
RASAL1	0.26975
DDAH1	0.10725
ACBD5	-0.181375
TMC2	0.432
CCDC137	-1.23075
SAMD13	0.45
UGT2B15	-2.20566666666667
TIPARP	0.54225
DNASE1L3	3.72725
TRIM72	0.187333333333333
DBX2	1.26025
IPO8	-0.716
C21orf88	0.7173
MAP3K14	1.544
LOC51233	0.503833333333333
GGTLA4	0.02425
PDE6D	-0.28775
ZNF117	0.354
CLK2	-0.282625
NKRF	-0.61025
TNFSF15	0.3433
DUSP2	2.341875
SECISBP2	0.0161
GABRR2	0.474
PPAP2C	1.2685
LOC51145	0.253
PAG1	1.57525
PIK3C3	0.1005
GNG10	-0.2775
APOL4	0.703666666666667
ANKRD28	-0.944875
STMN3	-0.7454
RAB14	0.6908
CDK2AP2	-0.495
HDDC3	-0.270125
COMMD7	0.2235
CXXC1	-0.233
HMCN1	0.814
CD40	2.008
DYNC1LI2	-0.2996875
GDI1	0.01
LOC646938	-0.22675
VSNL1	0.337
PIH1D1	0.0691666666666667
RAET1G	-0.9105
KRTAP5-9	0.3905
EFTUD2	-0.55925
ZNF311	-0.0843333333333333
ATP6V1G3	1.01225
OR2W3	-0.25875
SCN4A	0.31025
MED10	-1.091375
FAM135A	0.1867
ARHGAP4	1.581
EHMT2	-0.714
UFD1L	-0.7775
ERMP1	-0.7635
MAG1	-0.408833333333333
THAP8	-0.491833333333333
HACE1	0.184666666666667
FAM82C	0.2075
C3orf20	1.568
UNC84A	-0.162833333333333
SCD5	0.164571428571429
LASS6	0.192875
LSG1	-0.15325
MAL	-2.61625
GPR22	0.2405
WDR5B	0.89375
ACTRT1	0.701
C17orf60	0.806666666666667
GRIN2C	0.5842
ARMC8	-0.29875
SLC47A1	-1.42
DMPK	0.113
DHRS13	-0.558833333333333
SMC1A	-0.315833333333333
KRTAP17-1	-0.0165
SMYD5	-0.348
TUSC2	0.0445
CRHR2	0.1815
KIR3DL2	0.2235
CCDC104	0.496
ATP2C1	0.616875
CROT	0.045
PABPC3	-0.201166666666667
EGR1	3.78166666666667
THSD1	1.675
KHK	-1.37025
SLC12A2	1.64275
CD58	-0.44
STOX2	1.58233333333333
CCDC76	0.0273
CCDC48	2.826
DNAH1	0.395833333333333
ZIC4	0.238
OR1G1	-0.032
PSMC6	-0.636833333333333
PROKR1	0.163
ABCB1	1.358625
TRAT1	2.01975
LLGL1	0.076
MTF1	0.17825
USP54	0.27125
PAGE2B	-1.2915
ITGB7	-2.347
CCDC81	-0.0715
LOC149837	0.2075
SCUBE1	-0.00349999999999999
ZSCAN10	1.1125
HUWE1	-0.375714285714286
CDH17	0.9155
CD180	2.35375
IL17A	0.61
TMPO	-1.468875
KIAA1524	-1.2815
HDGFRP3	-0.579833333333333
OXCT1	-0.349909090909091
RRAS2	-0.452833333333333
LTBP2	2.655625
SV2B	2.85816666666667
CYP2A6	0.56875
PKD1L2	0.0485
PPM1M	0.974
FLJ22662	2.15683333333333
ZNF502	2.07125
GP6	-0.49825
CRYBA2	-0.70825
LEF1	-1.6856
CTPS	-1.714
EYA1	-2.5805
EPS8L1	-0.10425
MAPK14	-0.559333333333333
SERPINB2	-3.95
GTF2F2	-0.330666666666667
ZNHIT4	-0.506
PLA1A	0.605625
C20orf114	0.4085
HPR	-4.424
C18orf2	-1.49366666666667
SATB2	-1.53275
KCNJ9	-0.08225
MGC157906	0.1235
MOCS3	-0.65075
C17orf71	-0.3045
PPHLN1	-0.0232
HIST1H2BN	-2.2915
RAPGEF1	0.385125
MAP3K8	3.12825
DLG4	0.661
STC1	-0.504083333333333
CDGAP	1.777
DDX26B	1.223
LOC150223	-1.3955
CPSF3	-0.565833333333333
TMEM14A	-0.49575
MYH3	0.23
GPKOW	-0.13175
SULT1A1	-1.03666666666667
SPON1	3.1124
YY1AP1	0.365333333333333
RAB23	-0.55375
PLA2G4A	-1.71375
MAPRE3	-0.463
ZNF516	-0.204857142857143
GGPS1	0.08975
EXOC3L2	1.047875
C19orf42	0.2143
MAP2K2	-0.592166666666667
HIST1H2BB	-1.61425
RNF19B	1.1415
C6orf128	0.353833333333333
TLR8	2.82625
PCDHA9	0.3745
CARS2	0.000750000000000008
CLUL1	2.1585
RHAG	-3.28566666666667
UNK	0.313
EXOC8	0.8136
C9orf95	1.29775
C14orf143	-1.24633333333333
MAML3	0.503875
LDHA	-1.7285
MRPL20	-0.005375
KLHDC6	0.320333333333333
ATP5S	-0.3605
C8orf55	-0.649
PHF19	-1.50025
KRTAP13-4	0.282
TTC5	0.143
XKR5	-0.6375
SILV	-3.70016666666667
TEX28	0.3855
TCTN1	0.60625
CX40.1	0.1055
PPP2R5C	-0.0673749999999999
C12orf30	-0.934833333333333
CAPG	2.6475
MPZL1	1.0353
ARSB	-0.8765
TDH	-1.61675
WASF4	-0.423
TSSK3	-0.796333333333333
7A5	0.6815
CRISPLD1	2.519
MAD1L1	-0.554
SPIN4	-0.572666666666667
AMPD1	2.8595
DPYSL5	-0.1805
INPP1	1.75883333333333
ANKRD11	-0.504777777777778
NPAS4	0.272
GCET2	2.6475
RNASE9	1.675
GUCY2D	0.146166666666667
CCDC98	-0.226
FGF4	0.168125
CPM	0.296
SLC26A4	-1.02783333333333
PLD5	0.56675
FAM59A	0.7071
FBXO5	-1.71566666666667
SIPA1L1	0.14675
DPYS	1.15425
ATG4D	-0.7325
TGM3	-0.0365
MTCH1	-0.039125
HK1	-0.600571428571429
CDC26	-0.003125
GALNT12	-1.55766666666667
LOC339229	-0.33875
MRPL35	-0.75025
ORC4L	-0.154375
TNKS	-0.464714285714286
C2orf24	-0.0223333333333333
ZNF553	-0.319166666666667
GGTLA1	2.7247
ZNF497	-0.278
CDY1B	-0.12575
SLC30A4	0.593875
TUB	-0.06175
ARHGEF18	0.51075
ARRB1	0.1225
KCNK1	0.14325
EREG	-1.3814
SCAMP5	0.3685
RUNDC3B	2.36325
ADAMTS20	-0.252
IL17RB	-1.5565
FLJ20323	-0.29525
MCAM	0.793625
POLR3E	-1.57433333333333
AQR	0.0395
IPMK	-0.681
CDCA7	-1.8985
CAMP	0.6175
GRHL3	0.7965
ADAMTSL2	1.74766666666667
CLMN	1.28216666666667
SSTR3	0.7935
MAGEA5	-1.53816666666667
OVOL2	2.08625
JMJD1B	0.31225
RBL2	0.5038
PYGO2	0.48875
PPP1R10	0.367333333333333
CSE1L	-1.376
LCA5	1.524
RDH16	0.572
ASRGL1	-1.0705
TOM1	0.299
PTX3	-0.85175
TTC15	0.329
SCGB3A1	3.48566666666667
MRPL50	-1.05075
RCAN3	0.35875
SLC26A11	1.0125
STYX	-0.852166666666667
CINP	-0.67825
MARCH7	0.0275
PFKM	-0.6335
SGMS1	0.724666666666667
RIOK3	-0.185
C1orf110	0.483
CES7	0.412
LOC440248	-0.1375
PPP1R12C	0.1405
C10orf27	1.885
ATG9A	-1.014
MRPS26	-0.124
TMEM40	1.61175
ELP3	-0.2359
ZNF787	0.1647
HIAT1	-0.0645
C8orf34	-0.0295
MGC4655	-0.2424
PELI1	1.86833333333333
PPT1	0.1046
SLC35C2	-0.321833333333333
C6orf125	-1.153
MUC4	0.104666666666667
RFC4	-1.93714285714286
GNB2	-0.2375
NUP50	-0.479428571428571
SULT4A1	-0.6975
C7	4.108875
CCDC130	0.4475
ARRDC4	1.2015
RQCD1	-0.74075
GLYCTK	-0.3065
AYTL2	-1.02927272727273
MTUS1	0.9339
LEMD3	0.655
PLEKHF2	0.7175
HOXA7	0.352625
GTF3C2	-1.071
DYNLRB2	1.60425
CNOT10	-0.6455
MR1	0.451833333333333
FFAR1	0.142
PRIC285	0.62175
SLITRK6	1.896
LIX1	-2.1032
UBE1L2	-1.01741666666667
F8	1.346125
ACHE	0.962166666666667
KPNA5	0.23625
TNFRSF12A	-1.015
EGR3	3.473
SERPIND1	-3.188
OASL	1.4585
IFRD1	-0.69625
WDFY1	0.0478333333333333
ZNF267	1.018125
ACCN5	0.1475
ZBTB6	-0.14275
PPP1R3A	-0.016
PRRT3	0.2765
FBXL19	0.956
TXNIP	1.79192857142857
ACTN2	-1.06375
ATG9B	-0.153
C9orf117	-0.037625
IL27	0.124
RPL36AL	0.0141666666666667
KLK15	0.30725
CHAD	0.4375
RAP2B	0.094
HEBP2	0.82475
ZNF342	0.761
CAMK2G	-0.372833333333333
TLR3	0.9525
FGF14	0.7565
HMGB2	-1.141125
TRPM5	0.1315
OR5M11	0.234
KIF3B	-0.408421052631579
PRICKLE2	0.661
MTMR9	0.128125
C3orf27	-0.31475
GLRA3	0.2285
NSDHL	-0.842
TMEM32	0.004
POLR2D	-1.13891666666667
MYADML	0.3045
C9orf114	-1.15325
MRGPRX1	-0.0395
TOPORS	0.21625
CLDN19	1.04025
C1QL4	-0.0055
RNF165	-0.8825
DHRS9	2.29125
DNAH2	-0.200333333333333
FXR1	-0.3775
ZMYM3	-0.799875
CASP3	0.150166666666667
FAM120C	0.375375
SCLY	-1.216
CA7	0.055
ENTPD5	-0.726833333333333
ZNF461	0.34175
PDIA5	-0.6195
C1orf19	-0.524166666666667
TMEM67	-0.911
KCTD20	-0.8225
WDR47	0.5715
FLJ38723	0.1435
KLRF1	1.70283333333333
TAS2R16	0.21
CLDN12	-0.04525
PRKCE	-0.04675
UBXD4	-0.58325
ITGAM	3.24333333333333
GLT8D3	-0.5475
WDR31	-0.1771
RGS2	3.89425
OR51L1	0.8775
MST1R	-0.5805
KIAA1737	0.52575
OR4A5	0.876
GLIS1	-0.810166666666667
PTMA	0.456285714285714
NAPA	0.42075
PRDM11	0.68975
LIPF	0.584
DIRAS3	1.47625
ASGR2	-2.87875
C1QTNF4	1.34
PIK3R4	0.107
ARMC3	0.7845
NDUFV3	-0.503666666666667
BTBD3	0.0405
PPP1R2	0.287166666666667
UBE2NL	-0.472
FOSL2	0.158928571428571
FAM119A	-1.577
TUBA4A	0.075
KRTAP12-1	-0.06575
SFRS2	-0.1015
RHPN1	-0.5274
EEF2	-0.2335
ZDHHC11	-0.718
EPHA3	-1.0063
RBM12	-0.2985
H2AFJ	-0.499666666666667
EDIL3	0.3885
KIF26A	-0.6555
SERGEF	-0.00375
B3GALT4	2.375
LOC90925	3.12866666666667
OSCAR	0.91
NPFF	0.629625
DEDD	0.377625
TMEM155	-0.143
PTPN1	0.2285
SCYL2	0.208333333333333
SKAP1	3.03325
LEAP2	-2.2555
GADD45G	0.5741
IFITM3	0.660625
PILRB	-0.275666666666667
SLU7	0.36375
DSC3	2.66625
DNMT3L	-1.33425
PAPD5	-0.617875
B3GNT3	1.07983333333333
LHCGR	-0.189
MSL-1	-0.24025
UBE2S	-1.812875
SAP130	-0.34775
ANAPC11	-0.45025
MAGED4B	-1.1365
ATP6V1B2	0.472833333333333
C14orf179	0.284875
CAPZA1	0.23425
CDYL2	-1.05966666666667
GLRX3	-1.02516666666667
LOC136288	-0.67525
MOBKL1A	0.669
HTR2B	2.47475
CRYGD	0.252666666666667
NUS1	-0.311333333333333
PGRMC1	0.049
MYOM2	0.46825
FLJ39653	-0.550166666666667
CHM	-0.1055
OR5M8	0.0745
ZNF619	0.1525
FAM105A	0.99225
CCNL1	0.752625
NAP1L3	0.535
C10orf57	1.04066666666667
B3GALNT1	0.115333333333333
CSN1S2A	0.436
TCP10L	-0.7145
GDAP2	-0.369625
DMKN	-0.0653333333333333
COX6B1	-0.231
DNASE2	0.0328333333333333
MSH5	-1.3145
LGMN	0.13975
USP31	0.3733
OR13C8	0.255
SDCBP	-0.0719
NUDT11	-1.8435
PYGL	-1.12816666666667
SNPH	0.356166666666667
B3GNT4	-0.9115
MIZF	-0.2162
NUBPL	-1.098
NOD1	0.688166666666667
CDH22	3.338625
NUBP1	0.0243333333333333
DSCAM	-3.4205
DGKI	0.6645
FAM136A	-0.61175
AKAP1	0.358666666666667
SLC16A6	-1.68725
RIN3	0.79575
PSG2	0.01575
DIP2B	0.24675
PSORS1C1	0.0674
KIAA0495	-1.0505
FLJ90709	-0.1565
LPA	1.29316666666667
PIGA	-0.2555
LY75	4.11766666666667
UTS2	-4.44516666666667
RREB1	-0.428375
GALNACT-2	0.5028
MGC3196	-1.0345
FLJ31568	0.02425
LPHN1	0.0475
SP1	0.11425
TOX4	0.219
HSPA9	-0.7135
APOBEC1	-0.2605
SLC35E4	0.60725
LSM5	-1.14725
SURF1	0.145
ZBTB1	0.263166666666667
GTF2F1	0.164125
RPS15A	-0.126142857142857
DUSP21	0.0958333333333333
GINS4	-3.19183333333333
MYO15A	0.674666666666667
GIMAP7	3.88675
MGC13379	1.15125
ATP6V1E2	-0.0526666666666667
UTP3	0.54
HNRPA3	-0.451125
MT4	0.3085
C14orf155	0.6345
U1SNRNPBP	-0.0685
CKLF	-0.742
PLEKHN1	-0.5285
MBNL1	0.741333333333333
NUP160	-1.316
ACSM2A	-0.7765
LOC129881	-0.56975
KIAA1529	0.956
FLJ22639	-1.06825
HAND1	-0.3945
GSX1	0.5485
FGA	-3.6093125
SERPINB1	0.59925
ZNF642	0.2595
IGFBP1	-7.0475
SLC1A1	0.226125
DHX57	-0.151375
ZNF766	-0.405
PTPN21	-0.1362
GDPD3	-0.962666666666667
PNPLA5	0.03
TBR1	0.569666666666667
FAM116A	-0.013
IQGAP1	0.826875
FOS	4.140625
ZNF226	0.290375
FIGNL1	-0.674833333333333
C14orf1	-0.328
ZMYND17	0.1255
PUS7	-1.28566666666667
TUBB6	-0.3305
KCNQ2	-1.534
MARCH6	0.0583333333333333
CCDC33	0.9455
PRODH	0.60475
RBM11	0.903
EPHA6	0.61025
SLC43A1	-0.70025
LOC196541	0.515125
NTN1	0.978083333333333
ING4	0.80325
PCDHB10	0.645
DPH2	-0.569833333333333
SPACA4	-0.29725
FBXL21	-3.2775
DIAPH1	-0.162
ZNF71	0.490666666666667
CEP76	-0.7865
CORO1A	1.6905
RRM2	-2.076375
EDG4	0.1415
OS9	0.3295
SLC4A1AP	-0.08725
COG5	-0.46125
COPS8	-0.94475
NGLY1	-0.3725
NCBP2	-0.6155
C17orf42	-0.254833333333333
GPSM3	1.41575
SIL1	0.291166666666667
ASB6	-0.29675
SMAD5OS	-0.4785
UNC93A	-2.569625
A1BG	-0.391166666666667
C21orf62	0.71775
FMO5	-0.468166666666667
ATRIP	-1.0065
CEBPG	-0.085
C7orf38	-0.141666666666667
TNFRSF1B	1.55633333333333
CLEC1A	1.93466666666667
IQSEC1	0.553875
PATZ1	0.471
RBM22	0.138
BAG2	-1.978
PAQR5	-2.57283333333333
C9orf127	0.3529
THNSL1	0.39225
SHROOM3	2.1617
JAM2	2.0315
SNRPN	-0.95675
ALX4	0.02
CACNA1S	-0.084
FAM130A1	0.73825
CORIN	1.0545
CD300LB	0.55
PLEKHG6	0.5365
LRRC40	-0.8155
PCLKC	-0.3975
PCDHB16	0.546166666666667
WNT2B	0.7
ASNS	-1.61888888888889
MRPL49	-0.5635
FLJ46111	-0.95
ISG20	1.550375
SMU1	-0.0693333333333333
CASZ1	0.1845
POLR1D	-0.223833333333333
GIN1	-0.238
SNAG1	0.707
ANKRD29	0.3825
CDKN2AIP	0.315
KRR1	-0.456
CXCL1	2.012
EPM2A	0.282
PC	0.102833333333333
DEFB127	0.181
PDZRN4	2.6165
FAH	-0.539625
OR51E1	0.8255
CDC2L6	-0.368333333333333
DNTTIP1	-0.18425
PAX8	0.12325
TMEM116	-0.47075
C1orf150	1.6265
PRO2012	0.05775
MRPL40	-0.812
BEX1	-2.8682
SLC2A4	0.0625
PKMYT1	-1.714
FEZF2	0.0708
SLC26A9	0.62925
MAP2	0.400666666666667
LYL1	-0.094
SLC25A19	-0.702333333333333
NOS3	0.239
ZNF34	0.304
TMPRSS11F	-0.252
FAM43A	0.66925
FCRL4	3.01116666666667
KLF14	0.06375
FLRT2	0.965
WRN	-0.9375
SDF2	0.2077
KRT8P12	-0.662
C6orf195	-0.0755
C9orf125	-0.283166666666667
DZIP3	-0.227875
RIT1	-0.113166666666667
SCML1	-1.27583333333333
RHBDF2	0.449125
OR2G3	0.2265
REXO1L1	1.7645
MAP3K7IP3	-0.434
C3orf57	-4.49125
FBXW11	-0.975666666666667
ETAA1	-0.316
C14orf131	-0.3022
AKT1S1	-0.6265
SLC12A5	-0.985
C9orf164	1.2295
NRIP3	-0.7585
NOS1AP	-0.669
TMEM121	-0.05375
SAP30BP	0.1087
DGCR6	0.297
WDR76	-1.6985
FAM82B	-0.7115
LOC606495	-0.976
MAP9	1.0305
BCDIN3D	0.2705
CXorf36	2.91316666666667
DSCR3	-0.5626
ZFAND3	-0.175
C7orf43	0.817666666666667
SPSB3	0.4553
C19orf19	1.8595
FAM133A	-1.71525
C12orf25	-0.012
SLC39A3	-1
DISP2	-1.687
PI4KAP2	-1.86
MKRN3	-1.5005
ADAMTS13	0.634875
CBLN3	0.2598
TTYH1	2.498
C3orf18	0.62175
FLJ13236	-1.84975
ZMYND12	1.51675
C18orf25	0.2225
GLB1L3	-0.3705
ATP13A5	1.751
RANBP10	0.11825
CD96	1.1985
DENND1C	2.2325
RBMS3	1.5448
SLC41A3	0.637
DGCR6L	0.19375
TMEM128	-0.0545
CSNK1G3	0.0136428571428571
MOBKL2C	1.097625
TSPAN6	-0.083875
MATN2	2.0211
MSL2L1	-0.130166666666667
ST6GALNAC2	0.389166666666667
FGFBP2	1.372125
FGL1	-5.498
MPP3	-0.636166666666667
ARHGEF6	1.409
TGFBR2	1.685625
ACMSD	-1.06025
IL33	4.71625
C9orf5	-0.151333333333333
DEAF1	-0.2254
AMN	1.529
DEFA6	-0.27675
RNF212	-0.7815
METT5D1	-0.122166666666667
CIB1	0.251
TSSK1B	0.1735
KIAA1727	0.66325
ZNF680	-0.13225
LOC399900	-1.495
LOC152217	-0.499916666666667
CTNNAL1	-1.4575
CIT	-2.49908333333333
TLE6	-0.83675
ZNF607	-1.135
HERC4	-0.7215
DRAP1	-0.5469
PEMT	-0.421
C10orf111	0.5835
ZNF575	1.44625
KCTD7	-0.18325
MYO1F	1.63025
LOC285382	0.38525
RAB11A	0.4596
PLCD3	0.31575
C15orf28	-0.051
PTBP2	-0.088125
CTB-1048E9.5	-0.69675
C19orf60	-0.305333333333333
C7orf25	-0.0298333333333333
SETD7	0.35825
HOXB9	-3.6465
VANGL1	-0.817125
CHAF1B	-1.4035
NDUFA3	-0.132
KIAA1328	-0.3535
SHARPIN	-0.107
TTC23	0.1685
UGP2	0.739833333333333
ANKIB1	-0.3757
CIRBP	1.40857142857143
SEC14L4	-1.07566666666667
OVCH1	-0.209833333333333
VPS52	-0.2165
FAT	0.88625
M6PRBP1	-0.56525
GPRIN3	1.0295
PPM1F	-0.754833333333333
TSR1	-0.763
CCDC85A	2.34325
PCSK5	2.735
ZFHX3	-0.0725
HEMK1	-0.2125
PGBD2	0.436
RSRC2	0.2115
AURKC	-0.766333333333333
SCRIB	0.022375
ORM2	-3.59233333333333
FAM115A	-0.4317
FZD6	0.188
UNC119	0.126333333333333
GPX3	0.6495
NOV	2.33675
CABC1	0.478375
CDC42SE2	0.9505
EIF2S2	-0.9271
RNF130	0.6215
CKAP5	-0.9855
RP11-413M3.2	0.350875
C10orf18	0.2891
TMEM93	-0.6285
DYX1C1	0.6055
KCNMB2	-1.099375
ANK3	1.25358333333333
KRT5	2.6384
CDH12	1.949125
QRSL1	0.382625
JUB	-0.9535
SHC4	0.58325
CCL15	2.10583333333333
CCDC22	-0.23725
SNX24	-0.82225
RARS	-0.6995
MORC2	-0.229375
FAM48A	-0.0045
MT1H	0.486
PPP1R14C	1.38166666666667
FOXD1	-1.37992857142857
C1orf213	-1.24525
AMT	-0.3418
DSN1	-1.67675
PTPLAD2	2.12175
DIS3L	-0.1045
RASL11A	0.67025
GPRC5B	1.141625
FRMD7	0.992
STRN4	0.84475
KITLG	0.836181818181818
HDGF	-1.3355
OR1S1	-0.197
SETX	0.3245
DDR2	0.936125
KCTD12	3.27275
LYZL2	-0.50375
WDR52	-0.475
TMEM2	0.260125
ZNF579	0.6055
LOC200810	-0.4975
TNFSF9	-1.084125
PPFIA4	-3.0835
CNIH3	-0.6245
MAP4K4	-0.410928571428572
ROD1	-0.00578571428571427
ALS2CR12	-0.0701666666666667
DOCK3	-0.0388333333333332
PAQR9	-3.937
ASB17	0.282333333333333
STX16	-0.90925
FEZ2	0.35
DLAT	-1.04533333333333
KIF21B	0.067
CDC5L	-0.074
TMEM119	1.89283333333333
CRIP3	0.029
TPSD1	0.285833333333333
TEPP	0.80575
GNGT2	1.46275
C21orf121	1.0905
WNK1	0.0370833333333333
FLJ10490	0.4144
OR51B5	-1.941
LOC203547	-1.166125
HAS1	0.338
PPA1	0.0218333333333333
ST7	-0.502125
C11orf46	0.5434
POPDC3	-2.90166666666667
ACOX2	-0.1195
ATCAY	0.114333333333333
TM4SF19	0.58275
MFSD9	-0.298
PDHB	-0.4105
ERN1	0.26
LCE3C	-0.4125
GPR111	0.0125
NOTCH3	1.32366666666667
ADAMTS5	3.82825
B3GALT1	-0.806
UGCGL1	-0.660333333333333
FAM58A	0.2795
FBXO32	2.71975
CLPP	-0.53775
NXPH1	0.48175
MTMR3	0.858166666666667
ATP1B3	-0.541875
TMEM16A	4.201625
HIST1H3F	-1.322
TRIM25	-0.274333333333333
SDCBP2	0.883
CRKL	-1.085625
HOXB2	0.501833333333333
ANP32B	-0.891875
GATM	3.45
AP4E1	-0.209875
EDG5	0.480625
CDKN3	-2.285
CDH4	-0.953
PGD	-0.442166666666667
RND1	0.28
GAD1	-2.8306
MPG	-0.416875
LOC440350	0.037
ZNF133	0.31375
SERPINB12	-0.1355
AMELY	0.0646666666666667
DHX36	-0.216
TNFAIP8L2	3.42433333333333
PHTF2	-0.465222222222222
CCDC112	-0.767833333333333
IQCC	-1.3285
HEYL	3.03366666666667
FTSJ2	-0.602166666666667
APPL1	0.0685
RAB43	0.316357142857143
OR10G2	-0.2005
WAC	0.0611666666666667
ADCY9	-1.1605
RUNDC2B	1.3075
PYCRL	-0.3757
AGPAT7	-0.2135
SLC22A9	-0.408833333333333
CDKAL1	-0.2775
PDYN	-0.363333333333333
C20orf74	0.1465
MTMR11	0.99975
VAV3	1.59208333333333
DAPL1	2.24725
STXBP3	0.35725
EIF3G	0.34275
ARHGAP22	0.523
NPFFR1	0.406
NPC1	-0.144333333333333
ALDH9A1	0.935333333333333
ZNF600	0.494
ZNF678	0.513
RASSF1	0.0043333333333333
ADD2	-1.27475
PITPNB	0.087625
PKD2L2	0.552625
LRP11	-0.684
CDKL1	-0.12775
SMEK2	0.3015
PRODH2	-2.67883333333333
C11orf54	-0.286166666666667
SFRS11	-0.223
IL7	1.56333333333333
ALS2CR16	0.664
BTG3	-0.3235
PAK2	-0.429222222222222
RP11-679B17.1	-0.52425
GATA4	-0.093
ATP2B1	-0.293
LOC130940	0.538
C1orf172	1.84516666666667
ATF7IP2	-0.403
SLC25A43	0.764333333333333
CENTG3	0.313916666666667
IGF2BP1	-3.7662
FCHSD1	0.323
CAMK2N2	0.425166666666667
ELAVL3	0.1022
NBPF15	-0.6325
UBE2J2	-0.510083333333333
GNL2	-0.80525
PRR3	-0.1838
NLF2	0.868
OR4F6	0.654
KLHL24	0.519166666666667
CCDC88A	-0.7059
SGPP1	-0.122166666666667
C10orf11	0.648833333333333
SLC35B4	-1.10883333333333
UGT3A2	-0.7325
ARNT2	0.7893
CBR1	-0.301125
ITPR3	-0.772
TRAPPC6B	-0.6288
AMZ1	-0.597
ARP11	1.1115
WDSUB1	0.2405
APBA1	1.1805
RAB2A	0.0181
C6orf162	-0.018875
HPSE2	0.87175
PLCE1	0.54125
INSL3	1.22875
DLG1	0.0719
PTPLA	-2.06525
PIGX	-1.096875
TFIP11	0.155333333333333
FIBIN	2.3925
POLR2G	-0.46925
GRAP2	-0.3584
DNAJB8	0.112
CNBP	-0.0391666666666667
WASF1	-0.511
INPP5E	-0.4737
HSPB1	-0.6975
TMEM167	-0.4943
CUBN	0.47675
IGF1	3.54875
ITPK1	-0.2894
NAALAD2	-0.447
G3BP1	-0.5854
NT5DC1	0.211125
CYP39A1	1.352
TMEM139	2.57
POLK	-0.0366
GLULD1	-1.31
RBM15	-1.19383333333333
AMZ2	-0.21075
GDF15	-3.11583333333333
MESDC2	-0.47575
INCA	1.72516666666667
ACY1L2	-0.3185
GZMM	1.39283333333333
PAIP1	-0.14775
CACNA2D1	0.275
STK32C	-0.637833333333333
SH3BP4	0.200333333333333
DEC1	-0.2865
PADI1	-0.293
UBB	0.0804
PON3	-0.504
PROP1	0.5955
ANKRD13B	-0.553
ADCK1	-0.5195
TCF25	-0.0336666666666667
SLC38A5	-1.9765
CXorf26	-0.375
C19orf39	0.09
PPP1R13B	-0.49125
ARL2	-0.75
TCL6	0.805166666666667
TOP3A	-0.594
SLC16A14	0.275375
FXYD6	2.2245
HIST1H4E	-1.24975
BBC3	-0.169315789473684
UNC5A	0.0521666666666667
FAM86C	-0.7306
PI4KB	0.65175
B3GAT1	-1.33875
SUSD2	1.90966666666667
OAZ2	-0.378333333333333
NOC4L	-0.30425
C10orf12	-0.813
FADS1	-2.55366666666667
LOC144097	-0.971
DKK2	2.09316666666667
KIAA1949	1.187
RHOT1	0.0399
OXT	1.3255
GPR153	1.19875
ARL4A	0.4615
SAAL1	-1.2315
CCDC64	0.1045
USE1	-0.106333333333333
HNMT	0.274
PCGF3	0.00743749999999999
CYP2C19	0.48825
C20orf4	0.1795
CCDC11	-0.2995
ACSBG2	0.4295
RWDD2A	-0.17225
PALLD	2.165625
CPLX4	0.6545
LOC492311	1.309
KPNA2	-1.67066666666667
MACROD1	-0.9664
TMCO3	-0.671833333333333
C15orf52	2.12716666666667
BIRC5	-2.223
PRR16	-0.1885
FAM63B	-0.38525
KATNB1	-0.6895
WNT8B	-0.004
CPLX3	0.987
GHR	2.381875
CCDC124	-0.73675
