Hybridization REF	TCGA-A2-A04U-01A-11R-A115-07
GTF2E1	-0.53875
RY1	-0.0603333333333333
ATAD2B	0.423375
ARHGAP17	-0.9661
KCNIP3	-1.1145
SFPQ	0.75875
GFRA4	0.5545
AKR1B10	-2.507125
TIGD6	0.244666666666667
RGS16	1.257125
URB1	0.5595
OR4C46	0.0538
TOP3B	-0.4585
NFATC4	-0.3315
CA14	-4.31725
BMPR1A	0.942166666666667
SNRP70	-0.663625
PRL	-0.222916666666667
C6orf130	-0.72475
STAG2	-0.10025
CD55	-0.765714285714286
RPS23	0.5495
SSX2	-1.1735
FDPSL2A	-1.486
FBXO27	2.2855
SYNGR3	-1.72983333333333
TMSL3	-0.145
EML1	-1.271
NUP93	-1.28891666666667
SMAD3	-1.5537
KIAA1189	1.68766666666667
HNRPUL2	1.1065
TBC1D12	0.435333333333333
C16orf24	0.032
MRVI1	1.84816666666667
ZNF581	0.259666666666667
ELOVL3	-0.181
OR51Q1	0.78675
CACNB3	0.8125
GALNT13	-1.093375
C10orf84	2.625375
NEDD4	-0.3414
SPO11	2.0725
OR5AU1	0.2105
NEK4	0.278
PRKAR2A	0.0356666666666667
IHPK1	0.0498333333333333
ATP6V0B	-0.78175
CACNA1E	0.978
CEACAM8	0.291666666666667
PEX14	0.094
FLJ12993	0.693
ZBTB38	-0.0691666666666667
PCTK2	-1.492
LRRC16	1.4127
FBLIM1	2.19225
FYCO1	-0.3115
RP5-1022P6.2	-1.49258333333333
CMTM1	1.19
PLTP	1.76316666666667
RAPH1	1.441875
DOCK8	-0.722625
EZH2	-0.643733333333333
SLC25A1	-0.74
PLEKHB1	-0.2948
GRB7	-0.7775
ZFP37	0.73525
MRPL33	0.558
PELO	-0.85425
ARMC1	0.109272727272727
C9orf27	0.255
FLJ25778	-0.1325
C9orf37	-0.839833333333333
TMEM66	-1.89725
SPRN	0.686875
HBEGF	-0.0355
PI4KA	-0.9815
LEPRE1	-0.006
POU2AF1	-2.790625
MRPL12	0.300666666666667
REP15	-0.3535
ZC3H3	0.334
RASAL1	2.408
DDAH1	1.7585
ACBD5	0.18875
TMC2	0.209
CCDC137	0.23525
SAMD13	-0.0841666666666667
UGT2B15	-4.64316666666667
TIPARP	-1.556
DNASE1L3	-0.09125
TRIM72	0.145666666666667
DBX2	0.054
IPO8	0.99775
C21orf88	-0.029
MAP3K14	0.5875
LOC51233	0.028
GGTLA4	-0.5
PDE6D	-1.068
ZNF117	-0.578
CLK2	-1.09175
NKRF	1.01
TNFSF15	1.1002
DUSP2	1.837125
SECISBP2	0.4965
GABRR2	-0.072
PPAP2C	1.43275
LOC51145	0.038
PAG1	-1.51475
PIK3C3	-0.829
GNG10	-0.13
APOL4	0.0105
ANKRD28	0.094375
STMN3	-1.3972
RAB14	1.6755
CDK2AP2	-0.1695
HDDC3	-1.09525
COMMD7	-0.502375
CXXC1	-0.68175
HMCN1	-0.776
CD40	-0.2885
DYNC1LI2	1.3415625
GDI1	0.3185
LOC646938	0.201
VSNL1	0.687166666666667
PIH1D1	-0.317166666666667
RAET1G	-1.618
KRTAP5-9	-0.3725
EFTUD2	0.31225
ZNF311	0.303333333333333
ATP6V1G3	-0.60725
OR2W3	0.08875
SCN4A	0.03375
MED10	-0.851875
FAM135A	-0.0716
ARHGAP4	-1.69375
EHMT2	0.153625
UFD1L	0.62875
ERMP1	-0.74225
MAG1	-1.18433333333333
THAP8	0.653666666666667
HACE1	-0.3885
FAM82C	-0.0188333333333333
C3orf20	0.136
UNC84A	-0.821833333333333
SCD5	0.3815
LASS6	0.981125
LSG1	1.90275
MAL	-4.499
GPR22	-0.142
WDR5B	1.2045
ACTRT1	-0.2075
C17orf60	-0.219333333333333
GRIN2C	-0.1141
ARMC8	-0.535583333333333
SLC47A1	-2.11316666666667
DMPK	-0.42975
DHRS13	0.207666666666667
SMC1A	0.467333333333333
KRTAP17-1	0.10875
SMYD5	1.3075
TUSC2	-0.317875
CRHR2	0.9205
KIR3DL2	0.0315
CCDC104	0.8815
ATP2C1	1.829125
CROT	-1.01625
PABPC3	2.02616666666667
EGR1	0.196
THSD1	0.4675
KHK	-1.01625
SLC12A2	1.1990625
CD58	-0.38125
STOX2	2.26183333333333
CCDC76	0.3764
CCDC48	1.44325
DNAH1	-0.405833333333333
ZIC4	0.100375
OR1G1	1.3525
PSMC6	-1.6245
PROKR1	0.7465
ABCB1	-2.060375
TRAT1	-3.14375
LLGL1	0.42
MTF1	3.03925
USP54	1.000875
PAGE2B	-1.0965
ITGB7	-3.236
CCDC81	-0.5
LOC149837	-0.52925
SCUBE1	0.3755
ZSCAN10	0.886
HUWE1	0.893714285714286
CDH17	-0.126
CD180	2.37275
IL17A	0.17525
TMPO	-0.79025
KIAA1524	-0.894833333333333
HDGFRP3	-0.496166666666667
OXCT1	-0.667909090909091
RRAS2	-1.2915
LTBP2	1.344125
SV2B	1.23233333333333
CYP2A6	0.537
PKD1L2	-1.37583333333333
PPM1M	-0.31975
FLJ22662	2.3655
ZNF502	1.76925
GP6	-0.4765
CRYBA2	3.4045
LEF1	-2.1379
CTPS	-1.39142857142857
EYA1	-2.9895
EPS8L1	-1.372
MAPK14	-0.573916666666667
SERPINB2	-4.491625
GTF2F2	0.386666666666667
ZNHIT4	0.164
PLA1A	0.631125
C20orf114	-0.66
HPR	-4.5025
C18orf2	-3.39083333333333
SATB2	-3.68575
KCNJ9	-0.269125
MGC157906	-0.095
MOCS3	-0.10425
C17orf71	-0.370333333333333
PPHLN1	0.3097
HIST1H2BN	0.017375
RAPGEF1	-0.470375
MAP3K8	-1.3065
DLG4	0.108166666666667
STC1	0.103166666666667
CDGAP	0.84125
DDX26B	-0.03175
LOC150223	-0.53425
CPSF3	-0.2085
TMEM14A	0.442
MYH3	-0.32025
GPKOW	0.3625
SULT1A1	-1.4855
SPON1	1.6688
YY1AP1	-0.206166666666667
RAB23	0.32925
PLA2G4A	-2.97775
MAPRE3	-0.33275
ZNF516	1.77214285714286
GGPS1	1.48375
EXOC3L2	-0.125375
C19orf42	0.4112
MAP2K2	-0.00766666666666666
HIST1H2BB	0.62875
RNF19B	0.660833333333333
C6orf128	0.8065
TLR8	0.82975
PCDHA9	0.386
CARS2	-0.6765
CLUL1	2.55833333333333
RHAG	-3.5405
UNK	-0.038
EXOC8	0.148
C9orf95	-0.4055
C14orf143	-0.452666666666667
MAML3	-0.064125
LDHA	-1.87075
MRPL20	0.36925
KLHDC6	4.07666666666667
ATP5S	0.3525
C8orf55	0.329
PHF19	-0.283875
KRTAP13-4	0.4645
TTC5	-0.203
XKR5	-0.13375
SILV	-4.18583333333333
TEX28	0.186
TCTN1	0.23125
CX40.1	1.142
PPP2R5C	0.282875
C12orf30	-0.5165
CAPG	1.007
MPZL1	1.37055
ARSB	-0.276333333333333
TDH	-1.71925
WASF4	1.769
TSSK3	-0.635166666666667
7A5	0.6225
CRISPLD1	2.752375
MAD1L1	-1.081
SPIN4	0.985666666666667
AMPD1	-0.62525
DPYSL5	-0.169
INPP1	0.119333333333333
ANKRD11	-0.0549444444444444
NPAS4	0.430285714285714
GCET2	-0.4433
RNASE9	-0.4655
GUCY2D	0.427833333333333
CCDC98	-1.35925
FGF4	-0.236875
CPM	1.03416666666667
SLC26A4	-1.53133333333333
PLD5	0.33325
FAM59A	-2.1507
FBXO5	-2.04822222222222
SIPA1L1	-0.31475
DPYS	1.442
ATG4D	0.844
TGM3	0.111
MTCH1	-0.1455
HK1	-0.502571428571429
CDC26	1.073375
GALNT12	-2.45266666666667
LOC339229	-0.66025
MRPL35	0.456125
ORC4L	1.4375
TNKS	-0.694928571428572
C2orf24	0.487
ZNF553	-0.5605
GGTLA1	1.8708
ZNF497	0.14975
CDY1B	0.345
SLC30A4	0.546
TUB	0.070375
ARHGEF18	0.54225
ARRB1	0.87075
KCNK1	1.47725
EREG	-3.5316
SCAMP5	1.45425
RUNDC3B	0.65775
ADAMTS20	0.153
IL17RB	0.745625
FLJ20323	-2.468
MCAM	0.685
POLR3E	-1.85316666666667
AQR	-0.428333333333333
IPMK	1.039
CDCA7	-0.701625
CAMP	4.91725
GRHL3	1.599
ADAMTSL2	0.8955
CLMN	0.5615
SSTR3	0.5575
MAGEA5	-1.93933333333333
OVOL2	3.7295
JMJD1B	0.39275
RBL2	-1.0376
PYGO2	1.4865
PPP1R10	0.214666666666667
CSE1L	-0.5325
LCA5	0.95725
RDH16	0.321
ASRGL1	0.503875
TOM1	-0.205
PTX3	-2.338
TTC15	0.40475
SCGB3A1	1.2515
MRPL50	-0.49925
RCAN3	2.186625
SLC26A11	-0.314
STYX	-0.965
CINP	-0.6785
MARCH7	0.027
PFKM	-0.943166666666666
SGMS1	-0.134833333333333
RIOK3	1.4914
C1orf110	0.3685
CES7	0.18625
LOC440248	-1.9305
PPP1R12C	-0.7995
C10orf27	0.352
ATG9A	0.5205
MRPS26	1.20175
TMEM40	1.91825
ELP3	-0.3325
ZNF787	0.165
HIAT1	-0.150375
C8orf34	0.62
MGC4655	0.3953
PELI1	1.586
PPT1	0.4244
SLC35C2	-0.295
C6orf125	-0.063
MUC4	-0.9345
RFC4	-0.00714285714285713
GNB2	0.226833333333333
NUP50	0.659214285714286
SULT4A1	0.909833333333333
C7	0.118
CCDC130	1.09283333333333
ARRDC4	0.4405
RQCD1	0.826333333333333
GLYCTK	-1.4445
AYTL2	-0.490272727272727
MTUS1	2.4402
LEMD3	1.0705
PLEKHF2	-0.129
HOXA7	2.316
GTF3C2	-1.149
DYNLRB2	-0.1515
CNOT10	0.69575
MR1	-1.18416666666667
FFAR1	-0.128
PRIC285	0.40825
SLITRK6	2.64075
LIX1	-1.7766
UBE1L2	-0.184416666666667
F8	0.51325
ACHE	-0.3255
KPNA5	-1.11275
TNFRSF12A	0.612166666666667
EGR3	0.234
SERPIND1	-3.2445
OASL	0.8795
IFRD1	-0.461125
WDFY1	-0.224833333333333
ZNF267	-1.80575
ACCN5	0.1695
ZBTB6	0.50725
PPP1R3A	-0.3785
PRRT3	2.34175
FBXL19	-0.9385
TXNIP	-0.561142857142857
ACTN2	-0.02675
ATG9B	-0.175875
C9orf117	0.0585
IL27	0.879
RPL36AL	0.164
KLK15	-0.3815
CHAD	0.599
RAP2B	1.3007
HEBP2	1.5725
ZNF342	-0.0115
CAMK2G	0.419333333333333
TLR3	0.5505
FGF14	0.16675
HMGB2	0.26925
TRPM5	-0.00666666666666667
OR5M11	0.3625
KIF3B	0.516894736842105
PRICKLE2	-0.45475
MTMR9	-1.331
C3orf27	0.268
GLRA3	-1.85366666666667
NSDHL	-0.4745
TMEM32	-0.0745
POLR2D	-1.01933333333333
MYADML	0.1885
C9orf114	-0.27575
MRGPRX1	0.579
TOPORS	1.0065
CLDN19	-0.56325
C1QL4	0.053
RNF165	1.4305
DHRS9	-1.58725
DNAH2	-0.649833333333333
FXR1	-1.34733333333333
ZMYM3	-0.768375
CASP3	1.20383333333333
FAM120C	-0.215
SCLY	-0.6795
CA7	0.4845
ENTPD5	0.394333333333333
ZNF461	0.37925
PDIA5	0.226
C1orf19	-0.128666666666667
TMEM67	0.7175
KCTD20	0.57025
WDR47	2.4605
FLJ38723	1.7855
KLRF1	-0.5585
TAS2R16	0.7575
CLDN12	0.2845
PRKCE	-0.288
UBXD4	-0.37025
ITGAM	1.56083333333333
GLT8D3	-0.183625
WDR31	1.71288888888889
RGS2	-0.4055
OR51L1	0.6405
MST1R	-0.55275
KIAA1737	-0.10675
OR4A5	1.352
GLIS1	-1.896
PTMA	1.12635714285714
NAPA	0.0425
PRDM11	-0.41875
LIPF	1.7105
DIRAS3	1.2005
ASGR2	-3.835125
C1QTNF4	0.7295
PIK3R4	1.125
ARMC3	-0.01725
NDUFV3	-0.128416666666667
BTBD3	1.7775
PPP1R2	0.788583333333333
UBE2NL	-0.0275
FOSL2	0.527071428571429
FAM119A	-1.58066666666667
TUBA4A	0.2013
KRTAP12-1	0.256
SFRS2	-0.31175
RHPN1	-0.1149
EEF2	-0.859666666666667
ZDHHC11	-2.31216666666667
EPHA3	-2.1985
RBM12	1.04675
H2AFJ	-1.07116666666667
EDIL3	3.33
KIF26A	-0.1255
SERGEF	0.24775
B3GALT4	0.4285
LOC90925	1.78616666666667
OSCAR	-0.19925
NPFF	0.086625
DEDD	1.297
TMEM155	-0.191625
PTPN1	0.22025
SCYL2	0.407833333333333
SKAP1	2.7935
LEAP2	-3.06133333333333
GADD45G	1.2755
IFITM3	0.334
PILRB	-0.464
SLU7	0.8789375
DSC3	4.79075
DNMT3L	-1.29675
PAPD5	-0.245625
B3GNT3	1.28166666666667
LHCGR	0.565
MSL-1	0.4305
UBE2S	0.21
SAP130	0.12025
ANAPC11	0.51675
MAGED4B	1.2605
ATP6V1B2	0.752
C14orf179	1.07075
CAPZA1	-0.57525
CDYL2	-1.2425
GLRX3	0.138166666666667
LOC136288	-0.586
MOBKL1A	-0.4835
HTR2B	1.9065
CRYGD	0.194166666666667
NUS1	-1.01016666666667
PGRMC1	0.7855
MYOM2	1.5015
FLJ39653	-2.911
CHM	-0.1221
OR5M8	0.00649999999999999
ZNF619	-0.754
FAM105A	-0.091
CCNL1	-0.96775
NAP1L3	-1.12125
C10orf57	1.64083333333333
B3GALNT1	1.95
CSN1S2A	0.126
TCP10L	0.82675
GDAP2	1.65125
DMKN	1.00133333333333
COX6B1	1.316
DNASE2	0.1985
MSH5	-2.4925
LGMN	-0.6545
USP31	-0.5014
OR13C8	0.771
SDCBP	-1.8487
NUDT11	-1.33783333333333
PYGL	-1.02966666666667
SNPH	-0.0398333333333333
B3GNT4	0.4405
MIZF	-0.107
NUBPL	-1.503875
NOD1	-0.877833333333333
CDH22	0.252625
NUBP1	-0.7765
DSCAM	-2.079
DGKI	0.3045
FAM136A	1.39175
AKAP1	1.26666666666667
SLC16A6	-2.77075
RIN3	-0.02475
PSG2	-0.132
DIP2B	0.019
PSORS1C1	0.7469
KIAA0495	-1.167
FLJ90709	0.0686666666666667
LPA	-0.121
PIGA	-0.2015
LY75	3.18416666666667
UTS2	-5.67883333333333
RREB1	-0.04
GALNACT-2	1.3757
MGC3196	0.97675
FLJ31568	2.99975
LPHN1	1.030625
SP1	0.24025
TOX4	-0.0131666666666667
HSPA9	0.1567
APOBEC1	-1.1435
SLC35E4	-0.88525
LSM5	-1.59075
SURF1	-0.61875
ZBTB1	0.136
GTF2F1	-0.338
RPS15A	-0.835642857142857
DUSP21	-0.8144
GINS4	-0.443666666666667
MYO15A	-0.404833333333333
GIMAP7	3.23975
MGC13379	2.1875
ATP6V1E2	1.20533333333333
UTP3	-0.8065
HNRPA3	0.0173125
MT4	-0.49
C14orf155	0.0513333333333333
U1SNRNPBP	-0.138
CKLF	0.677166666666667
PLEKHN1	-1.158
MBNL1	0.916583333333333
NUP160	0.277
ACSM2A	-1.3275
LOC129881	3.585
KIAA1529	0.87775
FLJ22639	-1.554
HAND1	-0.6735
GSX1	0.3865
FGA	-4.3355
SERPINB1	-2.2415
ZNF642	1.0005
IGFBP1	-7.340375
SLC1A1	0.32275
DHX57	0.40025
ZNF766	1.004
PTPN21	-0.9138
GDPD3	-2.22166666666667
PNPLA5	0.358
TBR1	0.316333333333333
FAM116A	0.889
IQGAP1	-0.68375
FOS	-1.532625
ZNF226	-0.099125
FIGNL1	-0.105
C14orf1	0.0921666666666667
ZMYND17	0.4135
PUS7	-0.4395
TUBB6	-0.092375
KCNQ2	-1.15275
MARCH6	-1.08441666666667
CCDC33	0.328
PRODH	-0.52875
RBM11	1.04775
EPHA6	-0.038
SLC43A1	-0.214
LOC196541	0.08425
NTN1	0.67325
ING4	1.29475
PCDHB10	1.53475
DPH2	0.241833333333333
SPACA4	-0.20525
FBXL21	-4.5105
DIAPH1	-1.1005
ZNF71	1.3
CEP76	0.657
CORO1A	-1.82525
RRM2	-1.920125
EDG4	1.71625
OS9	1.00666666666667
SLC4A1AP	0.285
COG5	-0.5
COPS8	-0.616
NGLY1	-1.743
NCBP2	0.633625
C17orf42	-0.242333333333333
GPSM3	0.073625
SIL1	0.0445
ASB6	0.40475
SMAD5OS	0.5795
UNC93A	-2.415625
A1BG	0.688
C21orf62	1.051
FMO5	-3.33291666666667
ATRIP	-1.31966666666667
CEBPG	1.26683333333333
C7orf38	1.1815
TNFRSF1B	0.225666666666667
CLEC1A	0.626166666666667
IQSEC1	-1.09925
PATZ1	1.3151
RBM22	1.382875
BAG2	-1.00966666666667
PAQR5	-0.898833333333333
C9orf127	0.322
THNSL1	0.01275
SHROOM3	2.3681
JAM2	0.183
SNRPN	-3.70725
ALX4	0.0875
CACNA1S	0.655
FAM130A1	0.97325
CORIN	1.732
CD300LB	0.5685
PLEKHG6	0.467
LRRC40	-0.25025
PCLKC	-0.802
PCDHB16	-0.181166666666667
WNT2B	0.568333333333333
ASNS	-0.925222222222222
MRPL49	0.401375
FLJ46111	-1.563
ISG20	-1.61475
SMU1	-0.0823333333333334
CASZ1	-0.5895
POLR1D	-0.297583333333333
GIN1	-0.94975
SNAG1	-0.760666666666667
ANKRD29	-0.34775
CDKN2AIP	1.20525
KRR1	0.382
CXCL1	-1.3525
EPM2A	-1.043
PC	-0.4305
DEFB127	-0.1525
PDZRN4	0.682333333333333
FAH	-1.367875
OR51E1	2.118
CDC2L6	-0.563333333333333
DNTTIP1	0.1815
PAX8	-1.02225
TMEM116	-0.4595
C1orf150	0.3815
PRO2012	0.33025
MRPL40	-0.180166666666667
BEX1	-3.6987
SLC2A4	-1.54116666666667
PKMYT1	-0.395
FEZF2	0.108
SLC26A9	-0.775
MAP2	0.58025
LYL1	-1.4265
SLC25A19	0.00883333333333333
NOS3	-0.4745
ZNF34	-1.24116666666667
TMPRSS11F	-0.857
FAM43A	-0.33825
FCRL4	-0.224
KLF14	0.955
FLRT2	-1.5715
WRN	-1.73425
SDF2	0.0408
KRT8P12	-1.188
C6orf195	0.4175
C9orf125	-2.26933333333333
DZIP3	0.3165
RIT1	-0.704083333333333
SCML1	-2.06716666666667
RHBDF2	-0.216125
OR2G3	1.1005
REXO1L1	-0.533
MAP3K7IP3	-0.404875
C3orf57	-1.91125
FBXW11	-1.2825
ETAA1	-0.56325
C14orf131	0.1892
AKT1S1	-0.54825
SLC12A5	1.1935
C9orf164	0.303
NRIP3	-0.23625
NOS1AP	-1.17225
TMEM121	0.214
SAP30BP	-0.1118
DGCR6	1.47725
WDR76	0.38575
FAM82B	-1.08933333333333
LOC606495	-1.0345
MAP9	2.47808333333333
BCDIN3D	0.35325
CXorf36	3.66366666666667
DSCR3	-0.3845
ZFAND3	0.631125
C7orf43	0.291333333333333
SPSB3	0.5777
C19orf19	0.2265
FAM133A	-3.105875
C12orf25	0.6855
SLC39A3	0.2985
DISP2	0.8505
PI4KAP2	-2.2865
MKRN3	-2.39383333333333
ADAMTS13	-1.010625
CBLN3	0.329
TTYH1	2.38566666666667
C3orf18	-0.9055
FLJ13236	-1.9705
ZMYND12	0.32975
C18orf25	0.60425
GLB1L3	-0.6125
ATP13A5	-0.018
RANBP10	0.2235
CD96	1.0513
DENND1C	-1.6
RBMS3	0.0513
SLC41A3	1.023
DGCR6L	1.14975
TMEM128	-0.1495
CSNK1G3	-0.889214285714286
MOBKL2C	1.040625
TSPAN6	0.697125
MATN2	-1.1637
MSL2L1	1.219
ST6GALNAC2	-1.49
FGFBP2	1.5395
FGL1	-5.59816666666667
MPP3	-0.00666666666666667
ARHGEF6	0.421333333333333
TGFBR2	-0.131375
ACMSD	-0.73225
IL33	0.54225
C9orf5	-0.824666666666667
DEAF1	-0.8814
AMN	0.118
DEFA6	0.048375
RNF212	-1.38775
METT5D1	-0.505
CIB1	-1.4555
TSSK1B	0.1905
KIAA1727	1.33925
ZNF680	-1.05708333333333
LOC399900	-0.854
LOC152217	-0.355166666666667
CTNNAL1	-2.5325
CIT	0.179833333333333
TLE6	0.4725
ZNF607	-0.3925
HERC4	-0.629
DRAP1	0.5156
PEMT	-0.155
C10orf111	0.1055
ZNF575	0.855125
KCTD7	0.239
MYO1F	0.00650000000000002
LOC285382	0.26775
RAB11A	0.1399
PLCD3	-0.604
C15orf28	1.51475
PTBP2	-1.085625
CTB-1048E9.5	0.252875
C19orf60	1.93366666666667
C7orf25	-0.107833333333333
SETD7	0.709375
HOXB9	-3.5955
VANGL1	0.930125
CHAF1B	-0.32925
NDUFA3	0.40825
KIAA1328	0.0165
SHARPIN	-0.673375
TTC23	0.92725
UGP2	0.74675
ANKIB1	2.2363
CIRBP	-0.176571428571429
SEC14L4	2.11216666666667
OVCH1	0.236833333333333
VPS52	-0.727
FAT	1.238125
M6PRBP1	-0.5225
GPRIN3	-0.917
PPM1F	0.637666666666667
TSR1	0.53275
CCDC85A	0.73625
PCSK5	0.953
ZFHX3	0.1995
HEMK1	-1.6273
PGBD2	0.4715
RSRC2	-0.237666666666667
AURKC	-1.32083333333333
SCRIB	-0.47475
ORM2	-3.5995
FAM115A	0.1949
FZD6	0.957875
UNC119	0.361666666666667
GPX3	-1.3716
NOV	0.02225
CABC1	1.459375
CDC42SE2	-1.6368125
EIF2S2	1.2283
RNF130	0.4905
CKAP5	0.208166666666667
RP11-413M3.2	0.809875
C10orf18	1.8457
TMEM93	1.13975
DYX1C1	3.32475
KCNMB2	-2.713375
ANK3	2.9205
KRT5	0.7279
CDH12	-1.277625
QRSL1	-0.652625
JUB	-1.87625
SHC4	-0.1005
CCL15	0.331333333333333
CCDC22	-0.21375
SNX24	-0.448
RARS	-0.76275
MORC2	1.549625
FAM48A	-0.5765
MT1H	0.835
PPP1R14C	0.623666666666667
FOXD1	-2.14121428571429
C1orf213	-1.4085
AMT	-2.3826
DSN1	-0.1215
PTPLAD2	2.0295
DIS3L	1.06925
RASL11A	-1.15425
GPRC5B	0.8555
FRMD7	0.902
STRN4	0.3445
KITLG	-0.598454545454546
HDGF	0.403
OR1S1	0.417
SETX	0.1974
DDR2	0.47875
KCTD12	0.472
LYZL2	-0.71825
WDR52	0.4835
TMEM2	0.92025
ZNF579	0.473166666666667
LOC200810	-1.42225
TNFSF9	-1.054125
PPFIA4	-2.0065
CNIH3	0.3905
MAP4K4	-0.357428571428571
ROD1	0.742
ALS2CR12	-0.7042
DOCK3	1.27366666666667
PAQR9	-4.36
ASB17	-0.2185
STX16	-1.5155
FEZ2	-0.545
DLAT	-0.940333333333333
KIF21B	-0.890833333333333
CDC5L	0.45325
TMEM119	0.546333333333333
CRIP3	0.672
TPSD1	-0.332666666666667
TEPP	0.29925
GNGT2	0.9165
C21orf121	0.91175
WNK1	-0.700916666666667
FLJ10490	0.061
OR51B5	-2.429
LOC203547	-0.626875
HAS1	-0.0665
PPA1	0.202333333333333
ST7	-0.85725
C11orf46	1.2237
POPDC3	-2.15783333333333
ACOX2	-2.648
ATCAY	-0.458416666666667
TM4SF19	-1.6075
MFSD9	0.207666666666667
PDHB	-1.26125
ERN1	-0.293
LCE3C	0.422
GPR111	0.799
NOTCH3	2.5865
ADAMTS5	3.019
B3GALT1	-1.28675
UGCGL1	-0.778666666666667
FAM58A	1.756
FBXO32	2.5905
CLPP	-0.14575
NXPH1	-1.70825
MTMR3	1.08683333333333
ATP1B3	0.0875
TMEM16A	4.461125
HIST1H3F	0.808
TRIM25	-0.416333333333333
SDCBP2	-0.729
CRKL	-0.622
HOXB2	-1.16516666666667
ANP32B	1.1545
GATM	3.4535
AP4E1	-0.426375
EDG5	1.008125
CDKN3	-1.82766666666667
CDH4	0.747
PGD	-1.225
RND1	-0.197
GAD1	-3.0839
MPG	-0.896375
LOC440350	-0.414
ZNF133	1.0165
SERPINB12	-0.4935
AMELY	0.394166666666667
DHX36	0.21825
TNFAIP8L2	2.50116666666667
PHTF2	0.592944444444444
CCDC112	-0.868333333333333
IQCC	-0.79525
HEYL	2.8385
FTSJ2	-1.22516666666667
APPL1	1.388875
RAB43	-0.139642857142857
OR10G2	0.2105
WAC	0.469
ADCY9	-1.463
RUNDC2B	-0.286666666666667
PYCRL	-0.3381
AGPAT7	-0.905833333333333
SLC22A9	-1.52883333333333
CDKAL1	0.939
PDYN	0.207
C20orf74	-0.53575
MTMR11	-1.275
VAV3	1.58516666666667
DAPL1	6.4105
STXBP3	1.8705
EIF3G	0.27175
ARHGAP22	1.30875
NPFFR1	0.15
NPC1	1.42283333333333
ALDH9A1	2.07033333333333
ZNF600	-1.532375
ZNF678	-0.387833333333333
RASSF1	-0.846916666666667
ADD2	-0.381125
PITPNB	0.83675
PKD2L2	0.36375
LRP11	-0.8025
CDKL1	-0.1825
SMEK2	0.543
PRODH2	-2.54433333333333
C11orf54	-1.068
SFRS11	-0.281333333333333
IL7	-1.31416666666667
ALS2CR16	1.7885
BTG3	1.1095
PAK2	-0.237888888888889
RP11-679B17.1	0.5575
GATA4	-1.838
ATP2B1	-0.73075
LOC130940	2.332
C1orf172	2.7135
ATF7IP2	-3.61475
SLC25A43	-0.213166666666667
CENTG3	-0.519916666666667
IGF2BP1	-3.2164
FCHSD1	0.6245
CAMK2N2	1.08583333333333
ELAVL3	2.6225
NBPF15	0.00699999999999999
UBE2J2	-0.0614166666666667
GNL2	1.24925
PRR3	0.1445
NLF2	1.065
OR4F6	-0.454
KLHL24	1.974
CCDC88A	-0.3735
SGPP1	-1.2175
C10orf11	1.499
SLC35B4	0.243
UGT3A2	-0.7425
ARNT2	1.7652
CBR1	1.117625
ITPR3	-0.528166666666667
TRAPPC6B	-1.3459
AMZ1	-2.357
ARP11	1.042
WDSUB1	1.893
APBA1	1.77733333333333
RAB2A	-0.0536
C6orf162	0.0915
HPSE2	0.2365
PLCE1	0.447
INSL3	-0.289
DLG1	0.1648
PTPLA	-2.0015
PIGX	0.23425
TFIP11	0.404833333333333
FIBIN	2.435
POLR2G	0.0055
GRAP2	-2.0238
DNAJB8	0.0805
CNBP	0.770333333333333
WASF1	-2.03625
INPP5E	-0.7675
HSPB1	-0.885875
TMEM167	-0.1671
CUBN	1.29925
IGF1	1.087875
ITPK1	-1.0619
NAALAD2	-0.89825
G3BP1	-0.4978
NT5DC1	-1.1595
CYP39A1	-0.1265
TMEM139	-0.9385
POLK	-1.2311
GLULD1	-2.54675
RBM15	0.393833333333333
AMZ2	0.46175
GDF15	-3.88166666666667
MESDC2	-0.0385
INCA	-0.743833333333333
ACY1L2	0.1615
GZMM	-1.10883333333333
PAIP1	0.28375
CACNA2D1	-0.37325
STK32C	-0.934833333333333
SH3BP4	-0.228333333333333
DEC1	0.2285
PADI1	0.818
UBB	-0.7766
PON3	1.02016666666667
PROP1	0.6045
ANKRD13B	1.0985
ADCK1	-1.12875
TCF25	-0.785083333333333
SLC38A5	-2.461
CXorf26	0.159
C19orf39	0.62325
PPP1R13B	0.5
ARL2	-0.1935
TCL6	0.26975
TOP3A	0.185
SLC16A14	0.48225
FXYD6	2.35666666666667
HIST1H4E	1.287
BBC3	-0.319052631578947
UNC5A	0.235
FAM86C	-0.6349
PI4KB	0.168375
B3GAT1	-3.0175
SUSD2	0.0551666666666667
OAZ2	-0.665833333333333
NOC4L	-0.01675
C10orf12	-0.11425
FADS1	-0.513666666666667
LOC144097	0.6335
DKK2	0.126
KIAA1949	-0.44825
RHOT1	-0.266
OXT	1.31416666666667
GPR153	0.77425
ARL4A	-2.8335
SAAL1	0.26075
CCDC64	0.236
USE1	1.08933333333333
HNMT	-0.705833333333333
PCGF3	-0.22075
CYP2C19	0.493
C20orf4	0.8755
CCDC11	1.024
ACSBG2	-0.56025
RWDD2A	-0.89125
PALLD	3.73975
CPLX4	0.3055
LOC492311	-0.81825
KPNA2	-1.23983333333333
MACROD1	0.1013
TMCO3	-1.21
C15orf52	1.13483333333333
BIRC5	0.2588
PRR16	-0.504166666666667
FAM63B	-0.431375
KATNB1	-1.27433333333333
WNT8B	0.3015
CPLX3	-0.245
