Hybridization REF	TCGA-BH-A0H5-01A-21R-A115-07
ARHGAP17	0.1607
KCNIP3	-1.61225
SFPQ	0.550375
GFRA4	-0.1515
AKR1B10	-3.604125
TIGD6	1.38766666666667
RGS16	1.7665
URB1	-0.756166666666667
OR4C46	0.396333333333333
TOP3B	-1.39775
NFATC4	0.09
CA14	-3.2405
BMPR1A	0.213833333333333
SNRP70	-1.295125
PRL	-0.0236666666666668
C6orf130	0.07475
STAG2	0.34
CD55	-1.31014285714286
RPS23	1.3755
SSX2	-2.04666666666667
FDPSL2A	-0.599
FBXO27	0.966125
SYNGR3	-1.4
TMSL3	1.99175
EML1	-1.5125
NUP93	-0.930083333333333
SMAD3	-0.301
KIAA1189	0.754666666666667
HNRPUL2	0.0628333333333333
TBC1D12	0.714333333333333
C16orf24	0.6245
MRVI1	1.68466666666667
ZNF581	-0.2265
ELOVL3	0.634
OR51Q1	0.227
CACNB3	0.153
GALNT13	-2.34742857142857
C10orf84	1.3481875
NEDD4	-0.1359
SPO11	0.998
OR5AU1	0.6495
NEK4	0.747857142857143
PRKAR2A	-0.363
IHPK1	-0.0085
ATP6V0B	-0.14425
CACNA1E	-0.223
CEACAM8	0.504
PEX14	0.255
FLJ12993	2.008
ZBTB38	1.01708333333333
PCTK2	1.23983333333333
LRRC16	0.828
FBLIM1	-0.320083333333333
FYCO1	1.05
RP5-1022P6.2	0.252916666666667
CMTM1	0.316833333333333
PLTP	0.667166666666667
RAPH1	0.773
DOCK8	2.692125
EZH2	-1.37013333333333
SLC25A1	-1.131
PLEKHB1	0.2213
GRB7	0.0855
ZFP37	0.22925
MRPL33	-0.21775
PELO	-0.62925
ARMC1	0.036
C9orf27	0.2245
FLJ25778	-0.2525
C9orf37	-1.262
TMEM66	1.64925
SPRN	0.00137499999999998
HBEGF	-0.57275
PI4KA	-1.1885
LEPRE1	-0.98475
POU2AF1	2.039375
MRPL12	-1.08233333333333
REP15	-0.6305
ZC3H3	-0.41
RASAL1	-1.13875
DDAH1	1.143625
ACBD5	0.721875
TMC2	0.135
CCDC137	-0.37425
SAMD13	0.857333333333333
UGT2B15	-0.823666666666667
TIPARP	0.73975
DNASE1L3	4.006
TRIM72	0.441833333333333
DBX2	1.83525
IPO8	0.5355
C21orf88	-0.9827
MAP3K14	1.04725
LOC51233	0.000833333333333325
GGTLA4	-0.1335
PDE6D	0.2545
ZNF117	0.461
CLK2	-0.872
NKRF	-0.69625
TNFSF15	2.2037
DUSP2	1.7225
SECISBP2	-0.1808
GABRR2	-0.1345
PPAP2C	0.47025
LOC51145	-0.361666666666667
PAG1	1.968
PIK3C3	0.303
GNG10	0.798
APOL4	1.57966666666667
ANKRD28	-0.753875
STMN3	-1.147
RAB14	0.8768
CDK2AP2	-0.19575
HDDC3	0.033
COMMD7	0.034125
CXXC1	-0.509
HMCN1	-0.3775
CD40	2.22
DYNC1LI2	-0.1045625
GDI1	-0.58275
LOC646938	-0.04725
VSNL1	-2.10666666666667
PIH1D1	-0.234166666666667
RAET1G	-1.3275
KRTAP5-9	-0.429
EFTUD2	-0.498
ZNF311	0.293833333333333
ATP6V1G3	0.152
OR2W3	0.669
SCN4A	0.483
MED10	-0.47625
FAM135A	0.1079
ARHGAP4	0.46925
EHMT2	-0.85775
UFD1L	-0.3805
ERMP1	0.17075
MAG1	-0.577166666666667
THAP8	0.312166666666667
HACE1	-0.538833333333333
FAM82C	0.145333333333333
C3orf20	0.072
UNC84A	-1.14866666666667
SCD5	-0.214142857142857
LASS6	1.448875
LSG1	0.229
MAL	-1.7845
GPR22	-0.478
WDR5B	0.792
ACTRT1	-0.223
C17orf60	0.9485
GRIN2C	-0.4063
ARMC8	0.158666666666667
SLC47A1	-1.24866666666667
DMPK	-0.73075
DHRS13	-0.830666666666667
SMC1A	-0.562666666666667
KRTAP17-1	0.22625
SMYD5	-1.1385
TUSC2	0.54125
CRHR2	0.478
KIR3DL2	1.099
CCDC104	0.40525
ATP2C1	0.53075
CROT	1.63225
PABPC3	0.130666666666667
EGR1	1.7705
THSD1	0.536
KHK	-1.33725
SLC12A2	1.5073125
CD58	-0.27525
STOX2	-0.649833333333333
CCDC76	0.0129
CCDC48	4.9975
DNAH1	0.22
ZIC4	-0.479875
OR1G1	0.3225
PSMC6	-0.382833333333333
PROKR1	0.5965
ABCB1	1.182625
TRAT1	2.96375
LLGL1	-0.025
MTF1	2.21825
USP54	0.143875
PAGE2B	-2.255
ITGB7	-2.38375
CCDC81	-0.6935
LOC149837	0.34075
SCUBE1	0.403
ZSCAN10	-0.5725
HUWE1	-0.141642857142857
CDH17	-0.268
CD180	2.51
IL17A	0.1665
TMPO	-0.795125
KIAA1524	-1.04616666666667
HDGFRP3	-0.101
OXCT1	-0.759545454545455
RRAS2	-0.563
LTBP2	2.20475
SV2B	2.25933333333333
CYP2A6	0.239125
PKD1L2	-0.548333333333333
PPM1M	1.30575
FLJ22662	2.09916666666667
ZNF502	1.70225
GP6	-0.74125
CRYBA2	-1.59925
LEF1	-0.494
CTPS	-2.27214285714286
EYA1	-3.283
EPS8L1	1.02225
MAPK14	-0.296083333333333
SERPINB2	-5.59975
GTF2F2	-0.250833333333333
ZNHIT4	-0.1885
PLA1A	2.94075
C20orf114	2.8355
HPR	-4.211
C18orf2	-3.5325
SATB2	-2.17
KCNJ9	-0.289125
MGC157906	0.542
MOCS3	-0.055
C17orf71	-0.592
PPHLN1	0.5787
HIST1H2BN	-0.259125
RAPGEF1	-0.753375
MAP3K8	1.306
DLG4	0.231166666666667
STC1	-1.76858333333333
CDGAP	1.5005
DDX26B	0.17425
LOC150223	-1.52775
CPSF3	-0.842
TMEM14A	0.09575
MYH3	-0.6645
GPKOW	0.2355
SULT1A1	-0.433166666666667
SPON1	3.1817
YY1AP1	0.329
RAB23	-0.512
PLA2G4A	-2.732
MAPRE3	-0.4525
ZNF516	1.02685714285714
GGPS1	1.17125
EXOC3L2	-0.5945
C19orf42	0.7578
MAP2K2	-0.639833333333333
HIST1H2BB	-0.00625000000000002
RNF19B	0.9695
C6orf128	0.566333333333333
TLR8	4.61
PCDHA9	-0.346
CARS2	-0.086375
CLUL1	2.96533333333333
RHAG	-3.94066666666667
UNK	0.118
EXOC8	0.7741
C9orf95	1.502
C14orf143	0.902
MAML3	-0.027625
LDHA	-2.4885
MRPL20	0.662875
KLHDC6	0.747166666666667
ATP5S	0.860833333333333
C8orf55	-0.83625
PHF19	-1.924
KRTAP13-4	0.722
TTC5	-0.34525
XKR5	-0.68775
SILV	-3.861
TEX28	-0.229
TCTN1	0.512
CX40.1	0.061
PPP2R5C	0.654875
C12orf30	-1.21283333333333
CAPG	2.4985
MPZL1	0.71455
ARSB	-0.965333333333333
TDH	-2.57425
WASF4	1.9325
TSSK3	-1.0095
7A5	0.177
CRISPLD1	1.6375
MAD1L1	-0.459166666666667
SPIN4	-0.5815
AMPD1	3.11875
DPYSL5	-0.559
INPP1	0.365833333333333
ANKRD11	-0.399222222222222
NPAS4	-0.12575
GCET2	2.6995
RNASE9	0.2195
GUCY2D	0.419666666666667
CCDC98	0.4335
FGF4	-0.25325
CPM	0.489
SLC26A4	-0.126666666666667
PLD5	1.1575
FAM59A	1.17055555555556
FBXO5	-1.25777777777778
SIPA1L1	0.000625000000000005
DPYS	1.35775
ATG4D	-0.54275
TGM3	1.716
MTCH1	-0.698
HK1	0.326357142857143
CDC26	0.767375
GALNT12	-1.722
LOC339229	-0.03675
MRPL35	-0.129625
ORC4L	0.07275
TNKS	-0.2525
C2orf24	-0.00050000000000001
ZNF553	0.337833333333333
GGTLA1	3.0306
ZNF497	0.4295
CDY1B	0.1495
SLC30A4	0.0578571428571428
TUB	-0.972375
ARHGEF18	0.8855
ARRB1	0.154
KCNK1	-0.467
EREG	-3.2672
SCAMP5	0.24175
RUNDC3B	3.094
ADAMTS20	0.303
IL17RB	-1.09975
FLJ20323	-0.55375
MCAM	-0.4885
POLR3E	-1.76841666666667
AQR	0.555166666666667
IPMK	1.574
CDCA7	-3.18225
CAMP	1.09025
GRHL3	0.315
ADAMTSL2	0.135166666666667
CLMN	1.73116666666667
SSTR3	0.328
MAGEA5	-2.2275
OVOL2	3.5215
JMJD1B	0.728
RBL2	0.9927
PYGO2	0.51625
PPP1R10	-0.0671666666666667
CSE1L	-1.59533333333333
LCA5	1.8535
RDH16	0.05125
ASRGL1	-1.39325
TOM1	-0.612833333333333
PTX3	-2.80525
TTC15	0.14725
SCGB3A1	3.55333333333333
MRPL50	-0.69225
RCAN3	1.491
SLC26A11	0.6875
STYX	0.1285
CINP	-0.2085
MARCH7	0.735
PFKM	-0.8975
SGMS1	0.807
RIOK3	0.3882
C1orf110	0.4775
CES7	-0.1235
LOC440248	-2.02275
PPP1R12C	-0.49775
C10orf27	-0.004
ATG9A	-1.04925
MRPS26	0.461125
TMEM40	2.5885
ELP3	0.0989
ZNF787	-0.5371
HIAT1	0.849375
C8orf34	0.911833333333333
MGC4655	-0.5495
PELI1	0.815333333333333
PPT1	0.8084
SLC35C2	-0.976166666666667
C6orf125	-0.43625
MUC4	-1.5145
RFC4	-2.03028571428571
GNB2	-0.782333333333333
NUP50	0.0631428571428571
SULT4A1	-1.3536
C7	5.398
CCDC130	0.1105
ARRDC4	1.226
RQCD1	-0.087
GLYCTK	-0.6835
AYTL2	-0.593545454545454
MTUS1	1.5033
LEMD3	0.0358333333333333
PLEKHF2	2.0395
HOXA7	2.077125
GTF3C2	-1.792
DYNLRB2	3.4765
CNOT10	-0.26825
MR1	1.03883333333333
FFAR1	0.3335
PRIC285	-0.11325
SLITRK6	3.87925
LIX1	-2.4629
UBE1L2	0.284333333333333
F8	0.95425
ACHE	0.469333333333333
KPNA5	1.14225
TNFRSF12A	-2.29366666666667
EGR3	1.637
SERPIND1	-3.80683333333333
OASL	2.76375
IFRD1	-1.864625
WDFY1	0.883833333333333
ZNF267	1.462125
ACCN5	-0.0455
ZBTB6	-0.10275
PPP1R3A	-0.3375
PRRT3	1.4195
FBXL19	-1.368
TXNIP	3.10578571428571
ACTN2	-1.592
ATG9B	-0.361625
C9orf117	1.129375
IL27	0.1635
RPL36AL	0.594166666666667
KLK15	-0.654
CHAD	2.4225
RAP2B	0.8205
HEBP2	1.4705
ZNF342	0.255
CAMK2G	-0.500666666666667
TLR3	3.21425
FGF14	0.509
HMGB2	-0.654
TRPM5	-0.320333333333333
OR5M11	0.3475
KIF3B	0.615526315789474
PRICKLE2	0.7485
MTMR9	0.12825
C3orf27	0.692
GLRA3	1.1675
NSDHL	-0.602666666666667
TMEM32	-0.173
POLR2D	-1.43858333333333
MYADML	0.3345
C9orf114	-0.359
MRGPRX1	0.55
TOPORS	0.597
CLDN19	0.94175
C1QL4	-0.3035
RNF165	-0.4955
DHRS9	2.12825
DNAH2	0.89
FXR1	-0.641
ZMYM3	-1.175
CASP3	0.414333333333333
FAM120C	-1.00625
SCLY	-1.50675
CA7	0.315
ENTPD5	0.173
ZNF461	0.30775
PDIA5	-0.50625
C1orf19	0.00433333333333332
TMEM67	-0.15125
KCTD20	-0.98575
WDR47	0.8595
FLJ38723	0.3775
KLRF1	3.20716666666667
TAS2R16	0.9565
CLDN12	0.225
PRKCE	0.45625
UBXD4	-0.60875
ITGAM	3.3245
GLT8D3	-0.206
WDR31	1.2107
RGS2	2.18375
OR51L1	0.103
MST1R	0.38825
KIAA1737	1.05825
OR4A5	0.398
GLIS1	-1.86033333333333
PTMA	0.946285714285714
NAPA	0.76025
PRDM11	0.1495
LIPF	0.4135
DIRAS3	3.15475
ASGR2	-3.319375
C1QTNF4	1.04
PIK3R4	0.0508333333333333
ARMC3	4.9835
NDUFV3	-0.528916666666667
BTBD3	-0.862333333333333
PPP1R2	1.22375
UBE2NL	0.0435
FOSL2	0.321928571428571
FAM119A	-0.838166666666667
TUBA4A	-0.2961
KRTAP12-1	0.0725
SFRS2	-0.84125
RHPN1	-0.4154
EEF2	-0.832333333333333
ZDHHC11	-0.8575
EPHA3	-1.5917
RBM12	-0.003
H2AFJ	0.0630833333333333
EDIL3	1.5295
KIF26A	-1.23075
SERGEF	0.2955
B3GALT4	2.88275
LOC90925	4.94133333333333
OSCAR	0.421
NPFF	-0.745875
DEDD	0.255
TMEM155	0.30975
PTPN1	0.911
SCYL2	0.346666666666667
SKAP1	3.96275
LEAP2	-2.57566666666667
GADD45G	2.1735
IFITM3	1.06525
PILRB	-0.822333333333333
SLU7	0.354375
DSC3	1.1425
DNMT3L	-1.93625
PAPD5	0.717125
B3GNT3	-0.230833333333333
LHCGR	0.017
MSL-1	-0.3495
UBE2S	-2.137
SAP130	-0.20275
ANAPC11	0.154
MAGED4B	-2.109
ATP6V1B2	0.757333333333333
C14orf179	1.05375
CAPZA1	0.611625
CDYL2	-0.0211666666666667
GLRX3	-0.893833333333333
LOC136288	-0.38625
MOBKL1A	-0.449
HTR2B	4.0885
CRYGD	0.24
NUS1	-0.3425
PGRMC1	0.2115
MYOM2	1.3065
FLJ39653	-1.73916666666667
CHM	0.5286
OR5M8	0.2805
ZNF619	0.6075
FAM105A	2.0965
CCNL1	-0.962625
NAP1L3	0.21275
C10orf57	1.83033333333333
B3GALNT1	0.873833333333333
CSN1S2A	-0.3125
TCP10L	-0.12725
GDAP2	0.23275
DMKN	-0.244
COX6B1	0.21375
DNASE2	0.576333333333333
MSH5	-2.1995
LGMN	0.170375
USP31	-0.9894
OR13C8	0.585
SDCBP	0.4645
NUDT11	-2.13433333333333
PYGL	-1.50383333333333
SNPH	-0.1805
B3GNT4	-1.308
MIZF	-0.5655
NUBPL	-0.258
NOD1	-0.163
CDH22	0.588125
NUBP1	0.241666666666667
DSCAM	-3.3845
DGKI	-1.259
FAM136A	-1.36925
AKAP1	-0.193333333333333
SLC16A6	0.35875
RIN3	0.73675
PSG2	-0.06725
DIP2B	0.478666666666667
PSORS1C1	-1.4258
KIAA0495	-0.5875
FLJ90709	-0.183166666666667
LPA	-0.2455
PIGA	0.3435
LY75	4.654
UTS2	-0.987833333333333
RREB1	-0.381875
GALNACT-2	0.8277
MGC3196	-0.16125
FLJ31568	-0.0335
LPHN1	-0.248
SP1	0.923375
TOX4	0.337333333333333
HSPA9	-0.295
APOBEC1	-0.635
SLC35E4	-1.1755
LSM5	-0.91125
SURF1	0.21775
ZBTB1	0.7355
GTF2F1	-0.009
RPS15A	-0.0318571428571429
DUSP21	-0.857
GINS4	-2.7515
MYO15A	0.538
GIMAP7	5.14025
MGC13379	0.9895
ATP6V1E2	-0.256666666666667
UTP3	0.311
HNRPA3	0.1108125
MT4	-0.1695
C14orf155	0.353
U1SNRNPBP	0.67225
CKLF	-0.222333333333333
PLEKHN1	-0.113833333333333
MBNL1	1.19608333333333
NUP160	-0.96425
ACSM2A	-1.69125
LOC129881	1.65325
KIAA1529	-0.1215
FLJ22639	-1.63875
HAND1	-1.7985
GSX1	0.249
FGA	-4.208125
SERPINB1	0.20025
ZNF642	0.69
IGFBP1	-7.34625
SLC1A1	4.262875
DHX57	-0.277875
ZNF766	2.0035
PTPN21	0.1593
GDPD3	-1.009
PNPLA5	0.173
TBR1	0.386833333333333
FAM116A	0.3245
IQGAP1	0.80275
FOS	2.416625
ZNF226	1.000375
FIGNL1	-0.7515
C14orf1	-0.0175
ZMYND17	-0.308
PUS7	-1.43616666666667
TUBB6	-1.312625
KCNQ2	-1.613
MARCH6	-0.909166666666667
CCDC33	-0.271
PRODH	1.79525
RBM11	2.32975
EPHA6	0.0202857142857143
SLC43A1	-1.11375
LOC196541	0.345625
NTN1	0.564083333333333
ING4	0.285
PCDHB10	0.184
DPH2	-0.966166666666667
SPACA4	-0.544
FBXL21	-4.103
DIAPH1	-0.244166666666667
ZNF71	0.3335
CEP76	-0.543
CORO1A	1.545
RRM2	-2.43425
EDG4	0.7505
OS9	-0.109
SLC4A1AP	0.046
COG5	-0.47475
COPS8	-0.17725
NGLY1	-0.2205
NCBP2	0.0155
C17orf42	0.180166666666667
GPSM3	0.832875
SIL1	0.604833333333333
ASB6	-0.792
SMAD5OS	0.521
UNC93A	-3.817125
A1BG	0.363666666666667
C21orf62	0.906
FMO5	0.779166666666667
ATRIP	-0.2995
CEBPG	-0.208666666666667
C7orf38	0.157833333333333
TNFRSF1B	2.3255
CLEC1A	2.4285
IQSEC1	0.380625
PATZ1	0.8146
RBM22	1.40325
BAG2	-2.28166666666667
PAQR5	-3.30233333333333
C9orf127	0.2566
THNSL1	-0.05875
SHROOM3	1.53
JAM2	1.4535
SNRPN	-2.0775
ALX4	0.297
CACNA1S	0.0095
FAM130A1	0.29375
CORIN	1.8645
CD300LB	0.3755
PLEKHG6	1.3955
LRRC40	-0.36375
PCLKC	-1.63125
PCDHB16	0.163333333333333
WNT2B	-0.436666666666667
ASNS	-2.07044444444444
MRPL49	-0.509
FLJ46111	-1.06175
ISG20	2.331
SMU1	0.0893333333333333
CASZ1	0.2025
POLR1D	-0.341083333333333
GIN1	0.19575
SNAG1	0.376166666666667
ANKRD29	0.09975
CDKN2AIP	0.47525
KRR1	0.8605
CXCL1	-0.477
EPM2A	-0.1407
PC	-1.08116666666667
DEFB127	-0.448
PDZRN4	0.5955
FAH	-0.396
OR51E1	1.625
CDC2L6	-0.0638333333333333
DNTTIP1	-0.68975
PAX8	-1.23725
TMEM116	0.4125
C1orf150	0.155
PRO2012	0.01925
MRPL40	-0.3815
BEX1	2.8741
SLC2A4	-0.0966666666666667
PKMYT1	-2.03625
FEZF2	-0.2945
SLC26A9	-0.548
MAP2	0.115166666666667
LYL1	-0.22675
SLC25A19	-0.8655
NOS3	-0.638
ZNF34	0.239333333333333
TMPRSS11F	-0.1295
FAM43A	-0.36175
FCRL4	3.70966666666667
KLF14	0.3015
FLRT2	0.504333333333333
WRN	-0.9845
SDF2	0.5888
KRT8P12	-1.456
C6orf195	0.069
C9orf125	-1.92216666666667
DZIP3	1.28375
RIT1	0.656833333333333
SCML1	-0.5065
RHBDF2	0.336125
OR2G3	0.8525
REXO1L1	-0.1585
MAP3K7IP3	0.1415
C3orf57	-3.638
FBXW11	-1.18283333333333
ETAA1	-0.05275
C14orf131	-0.2279
AKT1S1	-1.10025
SLC12A5	-0.9785
C9orf164	2.1305
NRIP3	-0.403375
NOS1AP	-0.58875
TMEM121	0.90025
SAP30BP	0.0282
DGCR6	0.93275
WDR76	-1.3375
FAM82B	-0.37625
LOC606495	-0.4135
MAP9	3.29666666666667
BCDIN3D	1.012
CXorf36	3.74566666666667
DSCR3	0.0315
ZFAND3	0.127625
C7orf43	-0.006
SPSB3	0.12
C19orf19	0.15225
FAM133A	-3.317375
C12orf25	0.3045
SLC39A3	-0.76925
DISP2	-1.20525
PI4KAP2	-2.9675
MKRN3	-2.43633333333333
ADAMTS13	-0.8445
CBLN3	0.0534
TTYH1	-1.03466666666667
C3orf18	0.9145
FLJ13236	-0.15775
ZMYND12	3.56775
C18orf25	0.41775
GLB1L3	-1.373
ATP13A5	0.8485
RANBP10	-0.28875
CD96	2.1888
DENND1C	2.744
RBMS3	0.976
SLC41A3	0.0661666666666667
DGCR6L	0.818
TMEM128	0.943
CSNK1G3	0.704571428571429
MOBKL2C	1.22775
TSPAN6	-0.514875
MATN2	-0.1273
MSL2L1	-0.540833333333333
ST6GALNAC2	0.0758333333333333
FGFBP2	1.483625
FGL1	-3.9895
MPP3	-2.03416666666667
ARHGEF6	2.2
TGFBR2	1.46
ACMSD	-0.35825
IL33	5.64875
C9orf5	-0.305083333333333
DEAF1	-0.5053
AMN	-0.814
DEFA6	0.303
RNF212	-1
METT5D1	0.350166666666667
CIB1	0.696
TSSK1B	-0.288
KIAA1727	0.52125
ZNF680	0.9245
LOC399900	-1.556
LOC152217	-0.451916666666667
CTNNAL1	-2.4445
CIT	-1.08208333333333
TLE6	-0.24175
ZNF607	-0.89575
HERC4	-0.530166666666667
DRAP1	-0.4199
PEMT	-0.34475
C10orf111	-0.4
ZNF575	0.1855
KCTD7	0.32225
MYO1F	1.90675
LOC285382	0.07775
RAB11A	0.7293
PLCD3	-0.864
C15orf28	-0.13925
PTBP2	-0.652125
CTB-1048E9.5	-0.0825
C19orf60	0.242
C7orf25	0.173
SETD7	1.2465
HOXB9	-4.259
VANGL1	-0.536
CHAF1B	-1.7475
NDUFA3	0.7045
KIAA1328	0.5425
SHARPIN	-0.706375
TTC23	-0.078625
UGP2	0.43075
ANKIB1	0.6424
CIRBP	1.47871428571429
SEC14L4	-2.71416666666667
OVCH1	-0.3778
VPS52	-0.80125
FAT	-0.936125
M6PRBP1	-0.60225
GPRIN3	1.964
PPM1F	-1.12716666666667
TSR1	-0.82025
CCDC85A	1.79475
PCSK5	1.488
ZFHX3	-0.316
HEMK1	-0.5097
PGBD2	0.7935
RSRC2	0.0615
AURKC	-1.297
SCRIB	-0.5725
ORM2	-4.12866666666667
FAM115A	0.3197
FZD6	-0.579
UNC119	-0.085
GPX3	0.2386
NOV	-1.05375
CABC1	-0.474125
CDC42SE2	1.7881875
EIF2S2	-0.8664
RNF130	1.441
CKAP5	-1.34133333333333
RP11-413M3.2	-0.01375
C10orf18	0.7104
TMEM93	0.0565
DYX1C1	2.38025
KCNMB2	-0.985625
ANK3	1.95875
KRT5	-0.1799
CDH12	-1.41175
QRSL1	0.350625
JUB	-1.6615
SHC4	-1.25325
CCL15	2.10966666666667
CCDC22	-0.15575
SNX24	0.48625
RARS	-0.4355
MORC2	-0.577875
FAM48A	-0.11275
MT1H	0.0785
PPP1R14C	-2.9335
FOXD1	-2.56178571428571
C1orf213	-2.19725
AMT	-1.8042
DSN1	-1.50575
PTPLAD2	3.00875
DIS3L	-0.1215
RASL11A	1.79475
GPRC5B	0.26375
FRMD7	-0.1595
STRN4	-0.42325
KITLG	1.638
HDGF	-0.1005
OR1S1	0.2355
SETX	1.1492
DDR2	0.397375
KCTD12	3.17825
LYZL2	-1.41175
WDR52	0.407
TMEM2	1.117375
ZNF579	-0.625333333333333
LOC200810	-0.6975
TNFSF9	-2.113375
PPFIA4	-3.574
CNIH3	-0.0661666666666667
MAP4K4	-1.23735714285714
ROD1	0.587357142857143
ALS2CR12	-0.242333333333333
DOCK3	-1.505
PAQR9	-5.1785
ASB17	0.175
STX16	-1.13425
FEZ2	0.406666666666667
DLAT	-0.419666666666667
KIF21B	-0.505
CDC5L	0.0405
TMEM119	1.60733333333333
CRIP3	-0.85725
TPSD1	0.555
TEPP	-0.1695
GNGT2	2.27725
C21orf121	0.81125
WNK1	0.289916666666667
FLJ10490	-0.0771
OR51B5	-3.033
LOC203547	-0.286
HAS1	-1.076
PPA1	0.0166666666666667
ST7	-0.66975
C11orf46	1.4388
POPDC3	-3.83066666666667
ACOX2	1.04466666666667
ATCAY	-0.881
TM4SF19	-2.33525
MFSD9	-0.67
PDHB	-0.0235
ERN1	-0.14575
LCE3C	-0.241
GPR111	-0.053
NOTCH3	1.50483333333333
ADAMTS5	2.66175
B3GALT1	-1.3465
UGCGL1	-0.176
FAM58A	0.8675
FBXO32	1.5905
CLPP	0.0665
NXPH1	-0.2605
MTMR3	0.816833333333333
ATP1B3	-0.7195
TMEM16A	3.363375
HIST1H3F	-0.140166666666667
TRIM25	-0.4315
SDCBP2	-0.8305
CRKL	-0.5865
HOXB2	0.715333333333333
ANP32B	-0.236625
GATM	3.9135
AP4E1	-0.090875
EDG5	0.389625
CDKN3	-2.06566666666667
CDH4	-2.0085
PGD	-1.08633333333333
RND1	0.8435
GAD1	-3.7181
MPG	-0.08025
LOC440350	-0.9795
ZNF133	-0.15925
SERPINB12	0.109
AMELY	-0.192833333333333
DHX36	-0.3535
TNFAIP8L2	3.84366666666667
PHTF2	-0.0807777777777778
CCDC112	-0.331
IQCC	-1.016
HEYL	2.00216666666667
FTSJ2	-0.528666666666667
APPL1	1.235625
RAB43	0.630571428571429
OR10G2	0.421
WAC	0.876333333333333
ADCY9	-0.46
RUNDC2B	1.37183333333333
PYCRL	-0.1125
AGPAT7	-0.606
SLC22A9	-2.40816666666667
CDKAL1	-0.065
PDYN	-0.915166666666667
C20orf74	0.2565
MTMR11	0.88975
VAV3	4.63816666666667
DAPL1	1.7215
STXBP3	1.053
EIF3G	0.1415
ARHGAP22	-0.178
NPFFR1	0.7975
NPC1	-0.665833333333333
ALDH9A1	2.22633333333333
ZNF600	0.20075
ZNF678	0.565166666666667
RASSF1	-0.142916666666667
ADD2	-1.90725
PITPNB	0.579
PKD2L2	0.0742857142857143
LRP11	-1.20775
CDKL1	0.60475
SMEK2	1.02775
PRODH2	-3.00633333333333
C11orf54	1.10766666666667
SFRS11	-0.075
IL7	3.36533333333333
ALS2CR16	0.23575
BTG3	-1.41083333333333
PAK2	0.682666666666667
RP11-679B17.1	-0.648
GATA4	-2.03616666666667
ATP2B1	0.0415
LOC130940	2.5155
C1orf172	2.3785
ATF7IP2	-0.089
SLC25A43	-0.686666666666667
CENTG3	-0.6905
IGF2BP1	-3.9661
FCHSD1	0.178
CAMK2N2	0.0921666666666667
ELAVL3	-0.244
NBPF15	0.1555
UBE2J2	-0.385333333333333
GNL2	-0.90525
PRR3	-0.7562
NLF2	-0.1475
OR4F6	-0.0985
KLHL24	1.4545
CCDC88A	-0.8379
SGPP1	0.356
C10orf11	0.158
SLC35B4	-1.35933333333333
UGT3A2	-1.7705
ARNT2	1.8387
CBR1	-0.393375
ITPR3	-1.443
TRAPPC6B	0.0959
AMZ1	1.2785
ARP11	1.321
WDSUB1	-0.134
APBA1	0.981333333333334
RAB2A	0.9152
C6orf162	0.313125
HPSE2	1.8785
PLCE1	-0.3445
INSL3	1.47825
DLG1	0.1055
PTPLA	-2.141
PIGX	0.00200000000000002
TFIP11	0.211
FIBIN	2.512
POLR2G	-0.33925
GRAP2	-0.3786
DNAJB8	-0.311
CNBP	0.638833333333333
WASF1	-0.959
INPP5E	-1.4464
HSPB1	-0.76925
TMEM167	-0.2164
CUBN	0.07775
IGF1	4.37975
ITPK1	0.2526
NAALAD2	-0.77775
G3BP1	0.6642
NT5DC1	0.594375
CYP39A1	1.027
TMEM139	1.39575
POLK	0.011
GLULD1	-1.45175
RBM15	-0.894833333333333
AMZ2	0.1375
GDF15	-3.32966666666667
MESDC2	0.3915
INCA	2.793
ACY1L2	-0.982
GZMM	1.85616666666667
PAIP1	0.05925
CACNA2D1	0.5785
STK32C	-1.28166666666667
SH3BP4	0.629
DEC1	0.3845
PADI1	0.8325
UBB	0.7924
PON3	-0.8975
PROP1	0.72
ANKRD13B	-1.454
ADCK1	-0.91475
TCF25	0.181666666666667
SLC38A5	-2.24925
CXorf26	0.683166666666667
C19orf39	0.75375
PPP1R13B	0.94575
ARL2	-0.853
TCL6	0.53875
TOP3A	-0.3275
SLC16A14	0.265625
FXYD6	1.76383333333333
HIST1H4E	-0.1025
BBC3	-0.276736842105263
UNC5A	0.203666666666667
FAM86C	-0.5053
PI4KB	-0.02625
B3GAT1	-1.4095
SUSD2	1.55266666666667
OAZ2	-0.123333333333333
NOC4L	-0.687
C10orf12	-0.418
FADS1	-2.9595
LOC144097	-0.71825
DKK2	1.04983333333333
KIAA1949	0.842
RHOT1	0.6244
OXT	1.1385
GPR153	-0.20425
ARL4A	-0.207166666666667
SAAL1	-0.8865
CCDC64	-0.3425
USE1	-0.118
HNMT	0.9625
PCGF3	-0.523625
CYP2C19	0.394
C20orf4	-0.0865
CCDC11	1.72075
ACSBG2	-0.08575
RWDD2A	-0.098
PALLD	2.588625
CPLX4	0.5215
LOC492311	0.832
KPNA2	-1.41933333333333
MACROD1	-0.8671
TMCO3	-0.2
C15orf52	-0.2505
BIRC5	-2.0532
PRR16	0.2785
FAM63B	0.322625
KATNB1	-1.043
WNT8B	-0.2795
CPLX3	-0.761
GHR	2.3215
CCDC124	-1.02275
BCLAF1	0.174625
GOLGA3	0.4264
