Hybridization REF	TCGA-A8-A06Q-01A-11R-A034-07
GTF2E1	0.96525
RY1	-0.0418333333333333
ATAD2B	0.53925
ARHGAP17	-0.493
KCNIP3	-1.41825
SFPQ	-0.066125
GFRA4	0.545
AKR1B10	-1.79175
TIGD6	1.63116666666667
RGS16	-0.21925
URB1	-0.0763333333333333
OR4C46	-0.0446666666666667
TOP3B	-0.877
NFATC4	1.5475
CA14	-4.55825
BMPR1A	-0.760166666666667
SNRP70	-0.891375
PRL	-0.0868333333333333
C6orf130	-1.3025
STAG2	-0.38625
CD55	-1.56021428571429
RPS23	0.561333333333333
SSX2	-1.00066666666667
FDPSL2A	0.6005
FBXO27	-0.32075
SYNGR3	-1.14816666666667
TMSL3	0.40775
EML1	-0.598
NUP93	-0.8555
SMAD3	-2.1526
KIAA1189	0.0756666666666667
HNRPUL2	0.749333333333333
TBC1D12	-0.168666666666667
C16orf24	0.67675
MRVI1	0.877
ZNF581	0.351333333333333
ELOVL3	0.8105
OR51Q1	0.05025
CACNB3	0.429166666666667
GALNT13	-1.0155
C10orf84	0.3938125
NEDD4	0.1038
SPO11	0.31
OR5AU1	0.2755
NEK4	-0.4635
PRKAR2A	-0.0503333333333333
IHPK1	-1.66466666666667
ATP6V0B	1.072375
CACNA1E	1.3505
CEACAM8	-0.1805
PEX14	-0.071
FLJ12993	-1.9445
ZBTB38	-0.1045
PCTK2	0.923333333333333
LRRC16	0.0537
FBLIM1	1.41191666666667
FYCO1	0.737
RP5-1022P6.2	-1.269
CMTM1	-0.186
PLTP	-0.656166666666667
RAPH1	-0.1685
DOCK8	-0.358875
EZH2	-1.10626666666667
SLC25A1	0.0181666666666667
PLEKHB1	0.6769
GRB7	0.4355
ZFP37	-1.12875
MRPL33	-0.18125
PELO	0.00875
ARMC1	0.322181818181818
C9orf27	0.046
FLJ25778	0.198
C9orf37	-0.937833333333333
TMEM66	1.09425
SPRN	-0.098625
HBEGF	-0.8255
PI4KA	-0.6465
LEPRE1	-1.2005
POU2AF1	-3.317875
MRPL12	0.254833333333333
REP15	-0.629
ZC3H3	0.5925
RASAL1	0.288
DDAH1	1.91675
ACBD5	0.726125
TMC2	0.346
CCDC137	0.42525
SAMD13	0.134166666666667
UGT2B15	4.4015
TIPARP	-0.12675
DNASE1L3	-0.15025
TRIM72	0.545833333333333
DBX2	0.07875
IPO8	-0.0925
C21orf88	-1.004
MAP3K14	0.16725
LOC51233	0.359
GGTLA4	2.4845
PDE6D	-0.5315
ZNF117	0.29525
CLK2	-0.818625
NKRF	-0.825
TNFSF15	-0.0198
DUSP2	0.154875
SECISBP2	-0.5909
GABRR2	0.3275
PPAP2C	1.49575
LOC51145	0.0611666666666667
PAG1	-0.998375
PIK3C3	0.109
GNG10	-1.032
APOL4	-0.0558333333333333
ANKRD28	-1.041875
STMN3	-2.0698
RAB14	-0.2355
CDK2AP2	1.08075
HDDC3	0.020875
COMMD7	0.712875
CXXC1	0.1065
HMCN1	-2.67566666666667
CD40	-0.97725
DYNC1LI2	-0.3404375
GDI1	-0.231
LOC646938	0.08425
VSNL1	-4.74333333333333
PIH1D1	0.232166666666667
RAET1G	-0.618
KRTAP5-9	0.333
EFTUD2	-0.7485
ZNF311	0.779166666666667
ATP6V1G3	-0.06275
OR2W3	0.18825
SCN4A	0.0815
MED10	-1.0355
FAM135A	-2.0221
ARHGAP4	-2.1375
EHMT2	-0.253
UFD1L	-0.175
ERMP1	0.78475
MAG1	-1.78516666666667
THAP8	0.555833333333333
HACE1	-0.565
FAM82C	1.28533333333333
C3orf20	-0.108
UNC84A	-1.0165
SCD5	-0.6995
LASS6	1.019875
LSG1	0.7135
MAL	-5.70925
GPR22	-0.5175
WDR5B	1.23075
ACTRT1	0.4755
C17orf60	-1.12383333333333
GRIN2C	0.0986
ARMC8	-0.318666666666667
SLC47A1	-0.8825
DMPK	-0.2855
DHRS13	-0.369333333333333
SMC1A	-0.181166666666667
KRTAP17-1	0.62175
SMYD5	0.053
TUSC2	0.457
CRHR2	0.481
KIR3DL2	0.2535
CCDC104	0.58475
ATP2C1	0.84525
CROT	1.14925
PABPC3	-0.4425
EGR1	-3.72433333333333
THSD1	-0.5565
KHK	-1.245
SLC12A2	0.1255625
CD58	-0.706
STOX2	-1.4945
CCDC76	-0.6777
CCDC48	5.3865
DNAH1	-0.299666666666667
ZIC4	-0.15675
OR1G1	0.473
PSMC6	0.0486666666666667
PROKR1	0.214
ABCB1	-1.6055
TRAT1	-1.9655
LLGL1	0.2315
MTF1	1.561
USP54	2.44825
PAGE2B	2.936
ITGB7	-3.4615
CCDC81	0.033
LOC149837	-0.004
SCUBE1	-0.086
ZSCAN10	1.025
HUWE1	0.172928571428571
CDH17	0.3495
CD180	0.188
IL17A	-0.03525
TMPO	-0.167125
KIAA1524	-0.597166666666667
HDGFRP3	0.0926666666666667
OXCT1	0.0931818181818182
RRAS2	-1.426
LTBP2	0.9588125
SV2B	0.772333333333333
CYP2A6	0.131375
PKD1L2	-0.735333333333333
PPM1M	-0.8865
FLJ22662	0.899
ZNF502	-2.163
GP6	-0.5315
CRYBA2	-0.3825
LEF1	-2.0846
CTPS	-1.02985714285714
EYA1	-2.656
EPS8L1	2.18875
MAPK14	-0.406666666666667
SERPINB2	-4.443625
GTF2F2	-0.631166666666667
ZNHIT4	0.3
PLA1A	-0.03125
C20orf114	3.06
HPR	-4.4505
C18orf2	-1.77783333333333
SATB2	-3.26525
KCNJ9	-0.49475
MGC157906	0.3095
MOCS3	0.102
C17orf71	-0.377833333333333
PPHLN1	-0.1796
HIST1H2BN	-0.6085
RAPGEF1	-0.365625
MAP3K8	-0.1335
DLG4	0.0656666666666667
STC1	-1.04825
CDGAP	0.48825
DDX26B	-2.06
LOC150223	-0.88425
CPSF3	-0.276166666666667
TMEM14A	0.00975
MYH3	-2.05725
GPKOW	0.45275
SULT1A1	0.653166666666667
SPON1	0.136
YY1AP1	0.0213333333333333
RAB23	-1.40475
PLA2G4A	-4.921
MAPRE3	-0.35525
ZNF516	0.224285714285714
GGPS1	1.22075
EXOC3L2	-0.176875
C19orf42	-0.2738
MAP2K2	0.03
HIST1H2BB	-0.20575
RNF19B	-0.118666666666667
C6orf128	-0.888833333333333
TLR8	1.301
PCDHA9	0.729
CARS2	0.72625
CLUL1	2.3705
RHAG	-3.7685
UNK	-0.392
EXOC8	0.4287
C9orf95	0.87275
C14orf143	0.273833333333333
MAML3	-0.11625
LDHA	-1.665
MRPL20	0.975625
KLHDC6	0.56
ATP5S	0.0313333333333333
C8orf55	0.99275
PHF19	-2.4765
KRTAP13-4	0.324
TTC5	-0.83725
XKR5	-0.09475
SILV	-4.61516666666667
TEX28	0.219
TCTN1	1.545
CX40.1	0.319
PPP2R5C	-0.167125
C12orf30	-0.947833333333333
CAPG	0.545
MPZL1	-0.07625
ARSB	-1.5275
TDH	-2.006
WASF4	0.199
TSSK3	-0.775833333333333
7A5	-1.201
CRISPLD1	-2.39625
MAD1L1	-1.068
SPIN4	-0.535166666666667
AMPD1	-0.25875
DPYSL5	0.185
INPP1	-1.47666666666667
ANKRD11	-1.20438888888889
NPAS4	-0.110125
GCET2	-0.0368
RNASE9	0.0325
GUCY2D	0.0395
CCDC98	-0.85875
FGF4	-0.241375
CPM	-0.3585
SLC26A4	-1.78483333333333
PLD5	0.2665
FAM59A	0.9225
FBXO5	-1.10566666666667
SIPA1L1	-0.616125
DPYS	0.311
ATG4D	-0.36275
TGM3	0.571
MTCH1	-0.229625
HK1	1.09814285714286
CDC26	-0.487875
GALNT12	-4.01783333333333
LOC339229	0.254
MRPL35	0.222625
ORC4L	-0.2025
TNKS	-0.968928571428571
C2orf24	-0.0898333333333333
ZNF553	1.163
GGTLA1	0.8265
ZNF497	0.5535
CDY1B	-0.5335
SLC30A4	0.643625
TUB	-1.4335
ARHGEF18	-0.304
ARRB1	-0.503
KCNK1	-4.4635
EREG	-1.4849
SCAMP5	0.469
RUNDC3B	3.04875
ADAMTS20	-0.07875
IL17RB	0.53075
FLJ20323	-1.145
MCAM	-0.704125
POLR3E	-1.07591666666667
AQR	0.836166666666667
IPMK	0.042
CDCA7	-4.83025
CAMP	4.906
GRHL3	-0.97575
ADAMTSL2	0.7095
CLMN	2.1035
SSTR3	0.451
MAGEA5	-1.78566666666667
OVOL2	4.02575
JMJD1B	0.1225
RBL2	-0.0311
PYGO2	0.76325
PPP1R10	0.838333333333333
CSE1L	-0.0771666666666667
LCA5	0.674
RDH16	-0.054
ASRGL1	-3.055375
TOM1	0.0423333333333333
PTX3	-7.2935
TTC15	1.11775
SCGB3A1	5.7035
MRPL50	-1.6695
RCAN3	-0.186125
SLC26A11	1.2025
STYX	0.279666666666667
CINP	2.02525
MARCH7	-1.36375
PFKM	-0.922666666666667
SGMS1	0.528666666666667
RIOK3	-0.1137
C1orf110	0.5025
CES7	-0.047625
LOC440248	-0.862
PPP1R12C	-0.236
C10orf27	0.268
ATG9A	-1.10775
MRPS26	0.716875
TMEM40	0.0245
ELP3	-0.1426
ZNF787	0.539
HIAT1	0.1205
C8orf34	0.290166666666667
MGC4655	-0.8425
PELI1	-0.396333333333333
PPT1	1.7324
SLC35C2	0.102333333333333
C6orf125	-0.5
MUC4	-0.976
RFC4	-1.13528571428571
GNB2	1.29183333333333
NUP50	0.0853571428571429
SULT4A1	-0.814833333333333
C7	1.74
CCDC130	0.0491666666666667
ARRDC4	0.7265
RQCD1	-1.06375
GLYCTK	-0.4015
AYTL2	1.04245454545455
MTUS1	0.839
LEMD3	0.793833333333333
PLEKHF2	1.96975
HOXA7	-1.249
GTF3C2	-0.746
DYNLRB2	2.98075
CNOT10	-0.03025
MR1	-0.530666666666667
FFAR1	-0.06125
PRIC285	0.37425
SLITRK6	3.80275
LIX1	-1.401
UBE1L2	-1.31058333333333
F8	-0.098375
ACHE	1.12966666666667
KPNA5	-0.46025
TNFRSF12A	-1.65216666666667
EGR3	0.2205
SERPIND1	-3.42533333333333
OASL	0.934
IFRD1	-1.791875
WDFY1	-1.034
ZNF267	0.0765
ACCN5	0.2305
ZBTB6	-0.677
PPP1R3A	0.3845
PRRT3	2.36
FBXL19	0.0425
TXNIP	0.895642857142857
ACTN2	-1.16525
ATG9B	0.329625
C9orf117	0.435875
IL27	0.179
RPL36AL	0.169833333333333
KLK15	0.10325
CHAD	2.887
RAP2B	-0.1723
HEBP2	1.81575
ZNF342	1.57
CAMK2G	1.44233333333333
TLR3	-0.54575
FGF14	0.022
HMGB2	-1.826125
TRPM5	0.121166666666667
OR5M11	0.3205
KIF3B	0.985473684210526
PRICKLE2	0.86575
MTMR9	-1.264625
C3orf27	0.175
GLRA3	-1.27333333333333
NSDHL	0.652
TMEM32	-0.18175
POLR2D	-1.27566666666667
MYADML	0.0655
C9orf114	-0.485
MRGPRX1	0.4625
TOPORS	0.13975
CLDN19	-0.9095
C1QL4	-0.1045
RNF165	-1.5315
DHRS9	-1.54875
DNAH2	1.25766666666667
FXR1	-0.767666666666667
ZMYM3	-0.150875
CASP3	-0.269166666666667
FAM120C	-0.36725
SCLY	-0.876
CA7	0.2475
ENTPD5	-0.1045
ZNF461	-0.096125
PDIA5	0.89575
C1orf19	0.0428333333333333
TMEM67	-0.1385
KCTD20	-0.6485
WDR47	0.2315
FLJ38723	0.0985
KLRF1	1.23333333333333
TAS2R16	0.676
CLDN12	0.4565
PRKCE	-0.256
UBXD4	-0.896
ITGAM	0.971666666666667
GLT8D3	-0.44025
WDR31	0.2795
RGS2	-2.34275
OR51L1	0.521
MST1R	0.77175
KIAA1737	0.3515
OR4A5	-0.145
GLIS1	-1.56983333333333
PTMA	-0.229642857142857
NAPA	1.27375
PRDM11	0.0695
LIPF	5.02
DIRAS3	-0.56825
ASGR2	-4.037875
C1QTNF4	-0.0035
PIK3R4	0.367333333333333
ARMC3	1.452
NDUFV3	0.20175
BTBD3	0.71
PPP1R2	0.0971666666666667
UBE2NL	1.2655
FOSL2	1.04628571428571
FAM119A	-1.758
TUBA4A	-0.4535
KRTAP12-1	0.02475
SFRS2	-0.4265
RHPN1	0.1099
EEF2	0.346
ZDHHC11	0.19
EPHA3	-0.816
RBM12	-0.45025
H2AFJ	0.161833333333333
EDIL3	-0.9615
KIF26A	-0.36825
SERGEF	0.2335
B3GALT4	2.49475
LOC90925	0.146666666666667
OSCAR	0.407875
NPFF	-0.263
DEDD	0.642875
TMEM155	-0.573375
PTPN1	-0.2275
SCYL2	-0.1345
SKAP1	2.62275
LEAP2	-1.09533333333333
GADD45G	1.9965
IFITM3	-0.541125
PILRB	-0.270166666666667
SLU7	0.6715
DSC3	-0.336
DNMT3L	-0.6675
PAPD5	0.519625
B3GNT3	-1.0445
LHCGR	0.1725
MSL-1	-0.8335
UBE2S	-1.4215
SAP130	-0.60475
ANAPC11	0.7765
MAGED4B	-4.0875
ATP6V1B2	-1.15483333333333
C14orf179	1.653875
CAPZA1	0.5635
CDYL2	0.237333333333333
GLRX3	-1.45266666666667
LOC136288	-0.6275
MOBKL1A	-1.8095
HTR2B	2.27175
CRYGD	-0.1105
NUS1	-0.616833333333333
PGRMC1	0.209
MYOM2	-3.0865
FLJ39653	-0.909166666666667
CHM	-0.2047
OR5M8	0.203
ZNF619	0.239
FAM105A	-1.137
CCNL1	-0.997125
NAP1L3	-1.89775
C10orf57	2.81666666666667
B3GALNT1	1.93083333333333
CSN1S2A	0.2245
TCP10L	-0.99725
GDAP2	0.2795
DMKN	-3.7425
COX6B1	0.056
DNASE2	0.922166666666667
MSH5	-1.645
LGMN	0.1955
USP31	-0.4484
OR13C8	0.368
SDCBP	0.3231
NUDT11	-2.44916666666667
PYGL	-2.1675
SNPH	-0.313666666666667
B3GNT4	-0.042
MIZF	-0.341
NUBPL	-0.7645
NOD1	-0.151666666666667
CDH22	0.080375
NUBP1	0.568666666666667
DSCAM	-4.022
DGKI	-1.2355
FAM136A	0.41325
AKAP1	-0.317
SLC16A6	-0.8955
RIN3	-0.6565
PSG2	-0.07025
DIP2B	0.0380833333333333
PSORS1C1	0.7255
KIAA0495	0.1115
FLJ90709	-0.3195
LPA	-0.175
PIGA	0.2195
LY75	0.2
UTS2	-5.6155
RREB1	0.3745
GALNACT-2	-0.0546
MGC3196	-0.4995
FLJ31568	-0.30475
LPHN1	0.754625
SP1	0.038125
TOX4	-0.1975
HSPA9	1.0526
APOBEC1	0.28
SLC35E4	-1.29325
LSM5	-0.32775
SURF1	-0.67175
ZBTB1	-0.733833333333333
GTF2F1	0.2455
RPS15A	-0.170071428571429
DUSP21	-0.121833333333333
GINS4	-1.83733333333333
MYO15A	0.0628333333333333
GIMAP7	1.66775
MGC13379	0.71275
ATP6V1E2	-1.49733333333333
UTP3	0.17575
HNRPA3	-1.0314375
MT4	0.5205
C14orf155	0.293
U1SNRNPBP	0.1135
CKLF	-0.981
PLEKHN1	0.4385
MBNL1	-0.369166666666667
NUP160	-1.3895
ACSM2A	-0.829
LOC129881	-0.3915
KIAA1529	-0.678
FLJ22639	-2.34375
HAND1	-0.607
GSX1	0.166
FGA	-3.31725
SERPINB1	-1.2365
ZNF642	0.34825
IGFBP1	-8.053625
SLC1A1	1.745875
DHX57	0.426875
ZNF766	0.881
PTPN21	-1.0371
GDPD3	0.203
PNPLA5	0.0185
TBR1	0.442333333333333
FAM116A	-0.6665
IQGAP1	0.436125
FOS	-3.64125
ZNF226	-0.267375
FIGNL1	-0.864833333333333
C14orf1	1.46433333333333
ZMYND17	0.746
PUS7	-0.589333333333333
TUBB6	-2.480375
KCNQ2	-0.28375
MARCH6	0.113416666666667
CCDC33	0.4425
PRODH	-1.08425
RBM11	1.3675
EPHA6	0.56075
SLC43A1	-2.5695
LOC196541	0.368285714285714
NTN1	1.29583333333333
ING4	0.882
PCDHB10	-0.47625
DPH2	0.0908333333333333
SPACA4	0.275
FBXL21	-3.5
DIAPH1	-0.526666666666667
ZNF71	0.408
CEP76	-0.741
CORO1A	-1.47825
RRM2	-1.55025
EDG4	1.0355
OS9	0.1205
SLC4A1AP	0.0685
COG5	0.08
COPS8	-0.88325
NGLY1	0.2375
NCBP2	-0.2675
C17orf42	-0.327666666666667
GPSM3	0.358
SIL1	1.04033333333333
ASB6	-0.5365
SMAD5OS	0.0153333333333333
UNC93A	-2.201
A1BG	0.687166666666667
C21orf62	0.058
FMO5	-0.32875
ATRIP	0.0816666666666667
CEBPG	-0.430666666666667
C7orf38	-0.0176666666666667
TNFRSF1B	-0.5715
CLEC1A	0.0321666666666667
IQSEC1	-0.34475
PATZ1	1.2936
RBM22	0.8545
BAG2	-4.06933333333333
PAQR5	-2.23333333333333
C9orf127	1.0709
THNSL1	1.26675
SHROOM3	2.7611
JAM2	-1.11825
SNRPN	-1.93175
ALX4	0.0095
CACNA1S	0.3485
FAM130A1	0.5655
CORIN	0.206
CD300LB	0.615
PLEKHG6	0.223
LRRC40	-0.4005
PCLKC	-0.71225
PCDHB16	-1.64383333333333
WNT2B	-0.244
ASNS	-1.19311111111111
MRPL49	0.355375
FLJ46111	-1.11175
ISG20	-0.829375
SMU1	-0.544833333333333
CASZ1	1.202
POLR1D	-0.270583333333333
GIN1	-0.30125
SNAG1	0.0956666666666667
ANKRD29	-1.6315
CDKN2AIP	-1.0785
KRR1	2.42625
CXCL1	-3.5795
EPM2A	0.1336
PC	1.112
DEFB127	-0.062
PDZRN4	0.230833333333333
FAH	1.588625
OR51E1	0.1355
CDC2L6	0.220166666666667
DNTTIP1	-0.7485
PAX8	-0.108
TMEM116	-0.492
C1orf150	-0.162
PRO2012	0.40675
MRPL40	-0.375
BEX1	-2.4577
SLC2A4	-0.918166666666667
PKMYT1	-0.484
FEZF2	-0.2315
SLC26A9	-0.82925
MAP2	0.0135
LYL1	-1.718
SLC25A19	-0.893
NOS3	0.0035
ZNF34	0.913166666666667
TMPRSS11F	-0.6005
FAM43A	-1.35275
FCRL4	0.229166666666667
KLF14	0.5265
FLRT2	-2.0525
WRN	-1.072
SDF2	-0.0558
KRT8P12	-0.9385
C6orf195	0.136
C9orf125	-2.78566666666667
DZIP3	0.4415
RIT1	-0.211916666666667
SCML1	-0.64
RHBDF2	-0.70425
OR2G3	0.146
REXO1L1	-0.1055
MAP3K7IP3	-0.444375
C3orf57	-4.82025
FBXW11	-0.299
ETAA1	-0.1175
C14orf131	2.662
AKT1S1	0.53025
SLC12A5	-0.9205
C9orf164	1.4325
NRIP3	-0.670625
NOS1AP	-0.0045
TMEM121	1.55175
SAP30BP	0.2056
DGCR6	0.59675
WDR76	-1.0495
FAM82B	-0.45625
LOC606495	-0.247
MAP9	1.8155
BCDIN3D	0.937
CXorf36	1.14
DSCR3	0.1288
ZFAND3	0.021
C7orf43	0.495666666666667
SPSB3	0.9785
C19orf19	0.426
FAM133A	-2.073625
C12orf25	-0.00924999999999999
SLC39A3	-0.179625
DISP2	-1.04025
PI4KAP2	-1.707
MKRN3	-1.4595
ADAMTS13	-0.345625
CBLN3	0.1341
TTYH1	-1.64383333333333
C3orf18	1.25225
FLJ13236	1.31675
ZMYND12	3.34525
C18orf25	-0.1425
GLB1L3	-0.442
ATP13A5	0.7765
RANBP10	-0.18425
CD96	-1.8066
DENND1C	-0.8965
RBMS3	-1.7298
SLC41A3	0.937833333333333
DGCR6L	0.57875
TMEM128	0.571833333333333
CSNK1G3	0.0184285714285714
MOBKL2C	-0.0525
TSPAN6	-2.55325
MATN2	-2.138
MSL2L1	-0.066
ST6GALNAC2	0.408666666666667
FGFBP2	-1.035125
FGL1	-6.14266666666667
MPP3	-0.682
ARHGEF6	-1.16816666666667
TGFBR2	-1.17775
ACMSD	1.86725
IL33	1.00575
C9orf5	-0.262833333333333
DEAF1	0.3132
AMN	0.721
DEFA6	0.122
RNF212	-1.0865
METT5D1	0.124
CIB1	1.7575
TSSK1B	-0.025
KIAA1727	0.59625
ZNF680	0.97775
LOC399900	-0.888
LOC152217	-0.272
CTNNAL1	-3.4805
CIT	-1.46333333333333
TLE6	-0.429
ZNF607	-0.9595
HERC4	-1.162
DRAP1	-0.188
PEMT	-0.11125
C10orf111	-0.076
ZNF575	0.809625
KCTD7	-0.03
MYO1F	-0.01475
LOC285382	-0.34625
RAB11A	1.0436
PLCD3	-1.49525
C15orf28	0.04775
PTBP2	-1.10475
CTB-1048E9.5	0.099
C19orf60	-0.105
C7orf25	0.473833333333333
SETD7	0.7745
HOXB9	-2.7505
VANGL1	0.7313125
CHAF1B	-2.5595
NDUFA3	0.6015
KIAA1328	0.229166666666667
SHARPIN	0.485
TTC23	-1.861
UGP2	0.3715
ANKIB1	0.399
CIRBP	1.32128571428571
SEC14L4	-2.576
OVCH1	0.1325
VPS52	0.47175
FAT	-3.40525
M6PRBP1	0.10825
GPRIN3	-0.022
PPM1F	-1.02666666666667
TSR1	-0.00375
CCDC85A	-0.219
PCSK5	-0.6355
ZFHX3	0.602
HEMK1	-0.4821
PGBD2	1.23475
RSRC2	-0.179833333333333
AURKC	-0.841833333333333
SCRIB	-0.228375
ORM2	-3.38533333333333
FAM115A	-0.4701
FZD6	0.004625
UNC119	0.137333333333333
GPX3	-1.3093
NOV	-1.580875
CABC1	0.301375
CDC42SE2	-0.471375
EIF2S2	-0.4434
RNF130	0.77675
CKAP5	-0.432833333333333
RP11-413M3.2	0.27225
C10orf18	1.0078
TMEM93	-0.188
DYX1C1	2.172
KCNMB2	-1.4125
ANK3	1.4745
KRT5	-2.898
CDH12	-0.615625
QRSL1	-0.411375
JUB	-2.884
SHC4	-2.63975
CCL15	0.141166666666667
CCDC22	0.99325
SNX24	-1.7895
RARS	0.58
MORC2	0.149125
FAM48A	0.19
MT1H	-0.9765
PPP1R14C	-3.7715
FOXD1	-2.48185714285714
C1orf213	-2.4865
AMT	-1.6658
DSN1	-0.7895
PTPLAD2	3.39
DIS3L	0.34775
RASL11A	-0.007
GPRC5B	-0.364875
FRMD7	0.253
STRN4	0.101
KITLG	1.37140909090909
HDGF	-0.5845
OR1S1	0.2105
SETX	-0.6512
DDR2	-1.295375
KCTD12	0.13975
LYZL2	0.30825
WDR52	0.7625
TMEM2	-1.579
ZNF579	0.963833333333333
LOC200810	0.5265
TNFSF9	-1.651625
PPFIA4	-2.74625
CNIH3	0.0833333333333333
MAP4K4	-2.25857142857143
ROD1	-0.821571428571429
ALS2CR12	-0.570166666666667
DOCK3	-1.06
PAQR9	-3.152
ASB17	0.314666666666667
STX16	0.451625
FEZ2	-0.294166666666667
DLAT	-0.832333333333333
KIF21B	-0.9615
CDC5L	-1.2435
TMEM119	0.355
CRIP3	-1.7155
TPSD1	0.6975
TEPP	-0.0555
GNGT2	0.45
C21orf121	-0.059
WNK1	-0.251666666666667
FLJ10490	0.6133
OR51B5	-1.407
LOC203547	-0.811
HAS1	-0.4885
PPA1	1.86383333333333
ST7	0.3795
C11orf46	0.1248
POPDC3	-3.1955
ACOX2	-1.32483333333333
ATCAY	0.03825
TM4SF19	-2.2135
MFSD9	-0.698833333333333
PDHB	-0.85325
ERN1	0.16075
LCE3C	0.134
GPR111	0.1665
NOTCH3	1.10366666666667
ADAMTS5	-0.11525
B3GALT1	-0.7235
UGCGL1	-0.688666666666667
FAM58A	0.337833333333333
FBXO32	1.49825
CLPP	0.24025
NXPH1	0.19225
MTMR3	0.81
ATP1B3	-1.07775
TMEM16A	4.1975
HIST1H3F	0.0206666666666667
TRIM25	-0.0796666666666667
SDCBP2	-0.5205
CRKL	-1.468875
HOXB2	2.98
ANP32B	-1.248
GATM	1.156
AP4E1	-0.058125
EDG5	0.026625
CDKN3	-0.851333333333333
CDH4	-2.63175
PGD	0.154833333333333
RND1	0.48
GAD1	-1.566
MPG	0.264375
LOC440350	0.0625
ZNF133	-0.45125
SERPINB12	-0.2655
AMELY	0.035
DHX36	-1.30325
TNFAIP8L2	1.44483333333333
PHTF2	-0.229833333333333
CCDC112	-1.02133333333333
IQCC	0.16475
HEYL	1.8415
FTSJ2	-0.915833333333333
APPL1	0.271375
RAB43	0.746
OR10G2	-0.011
WAC	0.226166666666667
ADCY9	-0.587375
RUNDC2B	-0.158
PYCRL	1.1617
AGPAT7	-0.461333333333333
SLC22A9	-0.475
CDKAL1	-0.9215
PDYN	0.0405
C20orf74	-1.04075
MTMR11	0.017
VAV3	4.79908333333333
DAPL1	-0.956
STXBP3	-0.0115
EIF3G	-0.18125
ARHGAP22	-2.26925
NPFFR1	0.225
NPC1	-0.581666666666667
ALDH9A1	1.46816666666667
ZNF600	0.70675
ZNF678	0.628166666666667
RASSF1	-0.212833333333333
ADD2	-2.128
PITPNB	-0.10875
PKD2L2	0.379875
LRP11	-0.19875
CDKL1	-0.40925
SMEK2	0.3475
PRODH2	-2.90866666666667
C11orf54	-0.769
SFRS11	-0.797
IL7	-0.667
ALS2CR16	0.3235
BTG3	-1.13416666666667
PAK2	-0.450055555555555
RP11-679B17.1	0.583
GATA4	-1.69416666666667
ATP2B1	0.30525
LOC130940	0.669
C1orf172	2.88383333333333
ATF7IP2	-0.5985
SLC25A43	-0.506666666666667
CENTG3	0.512583333333333
IGF2BP1	-3.5156
FCHSD1	0.3125
CAMK2N2	0.632333333333333
ELAVL3	0.1733
NBPF15	0.5375
UBE2J2	0.406083333333333
GNL2	-0.44675
PRR3	-0.0426
NLF2	1.2725
OR4F6	0.0115
KLHL24	0.764666666666666
CCDC88A	-3.1577
SGPP1	1.28866666666667
C10orf11	0.0386666666666667
SLC35B4	-0.939166666666667
UGT3A2	-0.4735
ARNT2	2.1703
CBR1	-0.75925
ITPR3	-1.23716666666667
TRAPPC6B	-1.2524
AMZ1	-1.169
ARP11	2.05825
WDSUB1	-0.24175
APBA1	0.591166666666667
RAB2A	1.7245
C6orf162	-1.33125
HPSE2	0.0685
PLCE1	1.88875
INSL3	-0.20825
DLG1	0.3727
PTPLA	-4.47575
PIGX	0.399625
TFIP11	0.4885
FIBIN	-0.2325
POLR2G	-0.60575
GRAP2	-1.767
DNAJB8	-0.25125
CNBP	-0.00283333333333332
WASF1	-0.6315
INPP5E	-1.812
HSPB1	0.8999375
TMEM167	0.25
CUBN	-0.123
IGF1	0.8394375
ITPK1	-0.1504
NAALAD2	-0.736375
G3BP1	1.115
NT5DC1	0.836875
CYP39A1	-0.3415
TMEM139	-0.388083333333333
POLK	0.0229
GLULD1	-1.357
RBM15	-0.779666666666667
AMZ2	-0.489
GDF15	-4.403
MESDC2	0.33775
INCA	-0.715
ACY1L2	-4.3295
GZMM	-0.780166666666667
PAIP1	0.11525
CACNA2D1	-0.182
STK32C	0.110666666666667
SH3BP4	1.27583333333333
DEC1	-0.095
PADI1	0.316
UBB	0.8471
PON3	-2.57316666666667
PROP1	0.517
ANKRD13B	-0.1735
ADCK1	-0.16425
TCF25	0.219833333333333
SLC38A5	-3.041
CXorf26	0.239166666666667
C19orf39	0.9855
PPP1R13B	2.659
ARL2	-0.883
TCL6	0.25125
TOP3A	0.58
SLC16A14	0.678875
FXYD6	-0.233333333333333
HIST1H4E	-0.25075
BBC3	0.0107368421052632
UNC5A	1.09133333333333
FAM86C	-0.2388
PI4KB	0.5705
B3GAT1	-2.81
SUSD2	1.052
OAZ2	0.229333333333333
NOC4L	-0.000750000000000001
C10orf12	-0.87525
FADS1	-0.989333333333334
LOC144097	-0.5935
DKK2	1.03383333333333
KIAA1949	-1.42925
RHOT1	-0.0408
OXT	0.373333333333333
GPR153	0.8975
ARL4A	-1.61533333333333
SAAL1	-1.08375
CCDC64	-0.3155
USE1	0.0768333333333333
HNMT	-0.0535
PCGF3	0.5146875
CYP2C19	0.48325
C20orf4	0.469
CCDC11	-0.02975
ACSBG2	0.11325
RWDD2A	0.231
PALLD	1.287375
CPLX4	0.5265
LOC492311	1.2165
KPNA2	-1.57433333333333
MACROD1	-0.2441
TMCO3	0.440333333333333
C15orf52	0.5995
