Hybridization REF	TCGA-A8-A0A4-01A-11R-A00Z-07
ZNF434	0.440833333333333
SMARCD1	-0.777166666666667
ZFP106	0.115
ZNF347	0.0677
GTF2E1	0.37175
RY1	-0.209666666666667
ATAD2B	0.295375
ARHGAP17	-0.3584
KCNIP3	-1.146
SFPQ	-0.0457142857142857
GFRA4	0.478166666666667
AKR1B10	-4.452125
TIGD6	1.13566666666667
RGS16	-0.46725
URB1	-0.906166666666667
OR4C46	-0.226666666666667
TOP3B	-0.2795
NFATC4	0.283
CA14	-3.89675
BMPR1A	0.38
SNRP70	-0.55
PRL	-0.1059
C6orf130	-0.9705
STAG2	0.56825
CD55	-1.31157142857143
RPS23	1.9145
SSX2	-1.4388
FDPSL2A	-0.72525
FBXO27	-0.43825
SYNGR3	-1.80916666666667
TMSL3	-0.0315
EML1	-1.3955
NUP93	-1.14625
SMAD3	-0.1102
KIAA1189	-0.761833333333333
HNRPUL2	0.5565
TBC1D12	0.319166666666667
C16orf24	0.36
MRVI1	2.3705
ZNF581	0.29
ELOVL3	0.14
OR51Q1	0.3035
CACNB3	-0.310666666666667
GALNT13	-1.91985714285714
C10orf84	1.1848125
NEDD4	0.1968
SPO11	1.672
OR5AU1	0.7085
NEK4	0.511785714285714
PRKAR2A	-1.16116666666667
IHPK1	-0.793833333333333
ATP6V0B	0.257
CACNA1E	1.105
CEACAM8	-0.344666666666667
PEX14	-0.099
FLJ12993	3.371
ZBTB38	0.445083333333333
PCTK2	1.02933333333333
LRRC16	0.7518
FBLIM1	0.300083333333333
FYCO1	1.31225
RP5-1022P6.2	-0.302
CMTM1	-0.170166666666667
PLTP	-0.100833333333333
RAPH1	0.7485
DOCK8	-0.047
EZH2	-2.1558
SLC25A1	-0.939
PLEKHB1	-0.4897
GRB7	0.7808
ZFP37	0.678
MRPL33	-0.41225
PELO	-0.141
ARMC1	-0.0467272727272727
C9orf27	0.3075
FLJ25778	0.0855
C9orf37	-1.05533333333333
TMEM66	1.694
SPRN	-0.269125
HBEGF	-0.892375
PI4KA	-0.3225
LEPRE1	-0.95275
POU2AF1	-2.958625
MRPL12	-0.585833333333333
REP15	-0.1765
ZC3H3	0.2665
RASAL1	-1.13475
DDAH1	1.20725
ACBD5	0.194125
TMC2	0.207
CCDC137	-0.578
SAMD13	0.229333333333333
UGT2B15	-1.166
TIPARP	0.127
DNASE1L3	1.93325
TRIM72	0.38
DBX2	0.29675
IPO8	0.05975
C21orf88	-0.5013
MAP3K14	0.3155
LOC51233	0.530166666666667
GGTLA4	-1.131
PDE6D	-0.10025
ZNF117	0.6785
CLK2	-0.77525
NKRF	-0.99925
TNFSF15	0.2066
DUSP2	-0.504875
SECISBP2	-0.3534
GABRR2	-0.1395
PPAP2C	1.95025
LOC51145	0.1945
PAG1	-0.412375
PIK3C3	-0.21425
GNG10	-0.451
APOL4	0.0926666666666667
ANKRD28	-0.4785
STMN3	-1.7209
RAB14	1.4772
CDK2AP2	0.76075
HDDC3	-0.257625
COMMD7	0.426625
CXXC1	-0.155
HMCN1	-0.0951666666666667
CD40	-0.28325
DYNC1LI2	0.125
GDI1	-0.0915
LOC646938	-0.22425
VSNL1	-3.0535
PIH1D1	0.313
RAET1G	0.27
KRTAP5-9	0.147
EFTUD2	-0.8695
ZNF311	0.505333333333333
ATP6V1G3	0.1405
OR2W3	0.499
SCN4A	0.2605
MED10	-0.732125
FAM135A	-0.5379
ARHGAP4	-1.85275
EHMT2	-0.292
UFD1L	-1.12825
ERMP1	0.294
MAG1	-1.599
THAP8	0.0798333333333333
HACE1	-0.6955
FAM82C	0.206833333333333
C3orf20	-0.6135
UNC84A	-0.233833333333333
SCD5	0.5895
LASS6	1.4095
LSG1	-0.115916666666667
MAL	-4.5715
GPR22	0.101
WDR5B	1.49475
ACTRT1	-0.375
C17orf60	-0.66
GRIN2C	-0.00600000000000004
ARMC8	-0.811583333333333
SLC47A1	-0.582833333333333
DMPK	0.5845
DHRS13	0.487333333333333
SMC1A	-0.5875
KRTAP17-1	0.856
SMYD5	-0.26875
TUSC2	0.434375
CRHR2	0.296
KIR3DL2	-0.766
CCDC104	0.7665
ATP2C1	0.578125
CROT	2.13675
PABPC3	-0.578666666666667
EGR1	-0.275833333333333
THSD1	0.86825
KHK	-0.84825
SLC12A2	1.8128125
CD58	-1.8615
STOX2	0.752166666666667
CCDC76	-0.9266
CCDC48	4.869
DNAH1	0.0308333333333333
ZIC4	-0.536714285714286
OR1G1	-0.276
PSMC6	-0.610333333333333
PROKR1	0.102
ABCB1	-0.407
TRAT1	-1.54675
LLGL1	-0.4145
MTF1	1.513
USP54	0.58025
PAGE2B	-2.017
ITGB7	-3.694
CCDC81	-0.2795
LOC149837	0.343
SCUBE1	0.4225
ZSCAN10	0.7715
HUWE1	-0.105214285714286
CDH17	-0.095
CD180	-0.38725
IL17A	0.35275
TMPO	-0.798625
KIAA1524	-1.60483333333333
HDGFRP3	-0.0861666666666667
OXCT1	-0.384454545454545
RRAS2	-1.157
LTBP2	3.0496875
SV2B	2.641
CYP2A6	0.611
PKD1L2	-0.483833333333333
PPM1M	0.5285
FLJ22662	1.92583333333333
ZNF502	1.421
GP6	-0.27225
CRYBA2	-0.02875
LEF1	-0.4309
CTPS	-2.33957142857143
EYA1	-3.271
EPS8L1	1.45125
MAPK14	-1.15883333333333
SERPINB2	-5.27525
GTF2F2	-0.916333333333333
ZNHIT4	0.3065
PLA1A	1.876625
C20orf114	1.93725
HPR	-4.1
C18orf2	-2.49516666666667
SATB2	-0.47625
KCNJ9	-0.369714285714286
MGC157906	-0.071
MOCS3	-0.35875
C17orf71	-0.433666666666667
PPHLN1	0.0488
HIST1H2BN	-1.058125
RAPGEF1	-1.009875
MAP3K8	-0.24225
DLG4	0.000333333333333338
STC1	0.0911666666666667
CDGAP	1.0275
DDX26B	-1.04975
LOC150223	-1.88625
CPSF3	-0.792
TMEM14A	-0.045
MYH3	-0.89975
GPKOW	0.06225
SULT1A1	-0.608
SPON1	2.5247
YY1AP1	0.173166666666667
RAB23	0.7735
PLA2G4A	-3.9305
MAPRE3	-1.53533333333333
ZNF516	1.03807142857143
GGPS1	0.4965
EXOC3L2	0.021875
C19orf42	0.8894
MAP2K2	0.210833333333333
HIST1H2BB	-0.381
RNF19B	0.796
C6orf128	-0.177333333333333
TLR8	1.86875
PCDHA9	0.208
CARS2	-0.293125
CLUL1	3.62333333333333
RHAG	-4.1885
UNK	-0.1745
EXOC8	0.7528
C9orf95	0.77875
C14orf143	0.378333333333333
MAML3	0.1155
LDHA	-2.2115
MRPL20	0.129
KLHDC6	1.20483333333333
ATP5S	-0.407333333333333
C8orf55	0.45825
PHF19	-1.53525
KRTAP13-4	0.443
TTC5	0.154
XKR5	-0.717
SILV	-4.33783333333333
TEX28	-0.0745
TCTN1	1.1685
CX40.1	-0.03275
PPP2R5C	-0.0235
C12orf30	-2.13033333333333
CAPG	1.709
MPZL1	0.5843
ARSB	-1.18316666666667
TDH	-2.21175
WASF4	1.59625
TSSK3	-0.639666666666667
7A5	0.966
CRISPLD1	2.4065
MAD1L1	-0.207666666666667
SPIN4	-0.0131666666666667
AMPD1	-0.104
DPYSL5	0.659
INPP1	-0.4425
ANKRD11	-0.865055555555556
NPAS4	0.15475
GCET2	-0.223777777777778
RNASE9	0.149
GUCY2D	0.5428
CCDC98	0.40475
FGF4	-0.29625
CPM	-0.789666666666667
SLC26A4	-0.9365
PLD5	-0.295
FAM59A	1.1965
FBXO5	-2.375
SIPA1L1	-0.378625
DPYS	0.724
ATG4D	-0.1165
TGM3	-0.0125
MTCH1	-0.566875
HK1	0.200153846153846
CDC26	0.323625
GALNT12	-4.06733333333333
LOC339229	-0.0315
MRPL35	-0.51825
ORC4L	-0.233
TNKS	0.329642857142857
C2orf24	0.502166666666667
ZNF553	0.235
GGTLA1	3.1266
ZNF497	0.421
CDY1B	-0.0195
SLC30A4	0.347375
TUB	-0.132875
ARHGEF18	-0.23
ARRB1	0.0505
KCNK1	-2.608875
EREG	-2.50755555555556
SCAMP5	-0.27075
RUNDC3B	2.04575
ADAMTS20	0.442333333333333
IL17RB	2.33175
FLJ20323	-0.48075
MCAM	1.279875
POLR3E	-1.10833333333333
AQR	0.525666666666667
IPMK	0.0535
CDCA7	-5.1085
CAMP	0.85175
GRHL3	-1.106
ADAMTSL2	0.599833333333333
CLMN	2.28483333333333
SSTR3	0.482
MAGEA5	-2.4915
OVOL2	4.00925
JMJD1B	0.21925
RBL2	-0.0822
PYGO2	0.79275
PPP1R10	0.678333333333333
CSE1L	-1.28533333333333
LCA5	0.9065
RDH16	-0.57725
ASRGL1	-2.646875
TOM1	0.295166666666667
PTX3	-4.2235
TTC15	0.64775
SCGB3A1	3.7005
MRPL50	-1.02675
RCAN3	0.77825
SLC26A11	0.80075
STYX	-0.233
CINP	-0.36575
MARCH7	-0.03
PFKM	-0.189666666666667
SGMS1	0.489833333333333
RIOK3	-0.2156
C1orf110	1.0195
CES7	0.141625
LOC440248	-1.8345
PPP1R12C	0.94
C10orf27	0.84
ATG9A	-0.711
MRPS26	0.874875
TMEM40	0.31625
ELP3	-0.1107
ZNF787	0.5361
HIAT1	-0.097125
C8orf34	0.8955
MGC4655	0.3602
PELI1	0.133166666666667
PPT1	1.4765
SLC35C2	-0.109166666666667
C6orf125	-0.51025
MUC4	-0.0215
RFC4	-1.60828571428571
GNB2	0.581166666666667
NUP50	-0.695428571428571
SULT4A1	-0.6834
C7	2.7185
CCDC130	0.167833333333333
ARRDC4	0.369
RQCD1	-1.34075
GLYCTK	-1.60525
AYTL2	-0.118727272727273
MTUS1	1.1475
LEMD3	0.412833333333333
PLEKHF2	2.0265
HOXA7	1.0515
GTF3C2	-1.215
DYNLRB2	2.28275
CNOT10	-0.54225
MR1	0.0308333333333333
FFAR1	-0.041
PRIC285	0.1915
SLITRK6	4.0825
LIX1	-2.58966666666667
UBE1L2	0.124416666666667
F8	1.587125
ACHE	0.0564
KPNA5	-0.28025
TNFRSF12A	-1.855
EGR3	1.78
SERPIND1	-3.5135
OASL	2.1815
IFRD1	-1.86725
WDFY1	-0.126333333333333
ZNF267	0.04425
ACCN5	-0.401
ZBTB6	-0.48475
PPP1R3A	-0.6575
PRRT3	1.65525
FBXL19	-1.0895
TXNIP	1.11385714285714
ACTN2	0.35825
ATG9B	-0.37
C9orf117	-0.4285
IL27	-0.0145
RPL36AL	0.100333333333333
KLK15	-0.17975
CHAD	1.901
RAP2B	-0.7914
HEBP2	0.78925
ZNF342	0.835
CAMK2G	0.314833333333333
TLR3	1.8075
FGF14	1.27975
HMGB2	-0.945875
TRPM5	-0.0625
OR5M11	-0.1005
KIF3B	0.503526315789474
PRICKLE2	1.17025
MTMR9	-0.192625
C3orf27	0.717
GLRA3	1.9075
NSDHL	-0.534666666666667
TMEM32	0.2225
POLR2D	-1.80541666666667
MYADML	0.207
C9orf114	0.01
MRGPRX1	0.08
TOPORS	1.005
CLDN19	-0.00375000000000002
C1QL4	0.3785
RNF165	-0.7525
DHRS9	0.78625
DNAH2	0.253166666666667
FXR1	-0.3925
ZMYM3	-0.84175
CASP3	-0.1355
FAM120C	-0.423875
SCLY	-1.524
CA7	0.2475
ENTPD5	0.0576666666666667
ZNF461	0.412375
PDIA5	0.055
C1orf19	-0.349833333333333
TMEM67	0.14875
KCTD20	-1.33375
WDR47	0.077
FLJ38723	2.561
KLRF1	0.338
TAS2R16	0.236
CLDN12	0.44125
PRKCE	-1.2045
UBXD4	-0.856
ITGAM	2.0555
GLT8D3	-0.041625
WDR31	0.7019
RGS2	1.29575
OR51L1	0.4235
MST1R	0.182
KIAA1737	1.509
OR4A5	-0.21
GLIS1	-1.713
PTMA	0.415071428571429
NAPA	1.11875
PRDM11	-0.27525
LIPF	1.351
DIRAS3	2.51375
ASGR2	-4.32928571428571
C1QTNF4	2.321
PIK3R4	0.458833333333333
ARMC3	2.531
NDUFV3	-0.912083333333333
BTBD3	-0.3555
PPP1R2	0.153916666666667
UBE2NL	-0.4935
FOSL2	0.154642857142857
FAM119A	-1.38483333333333
TUBA4A	-0.7709
KRTAP12-1	0.1635
SFRS2	-0.58975
RHPN1	-0.4715
EEF2	-0.408166666666667
ZDHHC11	0.368333333333333
EPHA3	0.138
RBM12	-0.17175
H2AFJ	0.94875
EDIL3	3.877
KIF26A	-0.85225
SERGEF	0.30475
B3GALT4	2.83575
LOC90925	0.334333333333333
OSCAR	-0.488375
NPFF	0.123125
DEDD	0.325875
TMEM155	-0.3735
PTPN1	0.483
SCYL2	0.297333333333333
SKAP1	3.0915
LEAP2	-2.063
GADD45G	2.1557
IFITM3	1.103875
PILRB	-1.19616666666667
SLU7	-0.033125
DSC3	2.55625
DNMT3L	-1.74075
PAPD5	0.21175
B3GNT3	-0.6315
LHCGR	1.13
MSL-1	-0.036
UBE2S	-1.39175
SAP130	-0.7645
ANAPC11	0.3265
MAGED4B	-1.582
ATP6V1B2	-0.1
C14orf179	1.007375
CAPZA1	-0.821125
CDYL2	-0.746666666666667
GLRX3	-1.1405
LOC136288	-0.474
MOBKL1A	-0.12125
HTR2B	4.014
CRYGD	0.0943333333333333
NUS1	-0.375333333333333
PGRMC1	1.0915
MYOM2	-0.00675000000000001
FLJ39653	-0.240833333333333
CHM	0.3532
OR5M8	0.0995
ZNF619	-0.4315
FAM105A	1.74675
CCNL1	-1.281625
NAP1L3	0.817
C10orf57	2.04466666666667
B3GALNT1	1.03216666666667
CSN1S2A	0.3255
TCP10L	0.307
GDAP2	-0.6615
DMKN	0.3095
COX6B1	0.39425
DNASE2	0.8925
MSH5	-1.95075
LGMN	-0.566375
USP31	0.2377
OR13C8	0.6975
SDCBP	-0.3921
NUDT11	-2.15383333333333
PYGL	-2.41583333333333
SNPH	-0.565333333333333
B3GNT4	-0.244
MIZF	-0.9288
NUBPL	0.175
NOD1	-0.267
CDH22	0.229
NUBP1	0.187
DSCAM	-4.057
DGKI	1.2965
FAM136A	-1.121
AKAP1	0.232
SLC16A6	-1.08075
RIN3	0.2665
PSG2	-0.09375
DIP2B	0.34975
PSORS1C1	0.7099
KIAA0495	-0.453
FLJ90709	-0.317
LPA	-0.415166666666667
PIGA	-0.1115
LY75	2.292
UTS2	-6.886
RREB1	0.229125
GALNACT-2	0.6099
MGC3196	0.198
FLJ31568	0.4405
LPHN1	-0.440125
SP1	0.520625
TOX4	0.779
HSPA9	0.00399999999999999
APOBEC1	0.9855
SLC35E4	-0.64675
LSM5	-0.924
SURF1	1.053
ZBTB1	0.671727272727273
GTF2F1	0.279125
RPS15A	-0.0933571428571428
DUSP21	-0.305166666666667
GINS4	-3.05066666666667
MYO15A	0.0665
GIMAP7	3.41825
MGC13379	1.0745
ATP6V1E2	-0.1605
UTP3	0.21825
HNRPA3	-0.28525
MT4	-0.9135
C14orf155	0.0965
U1SNRNPBP	-0.02225
CKLF	-1.34666666666667
PLEKHN1	-0.09
MBNL1	0.563916666666667
NUP160	-1.31275
ACSM2A	-1.108
LOC129881	2.33675
KIAA1529	0.73825
FLJ22639	-0.77625
HAND1	-1.0755
GSX1	0.262
FGA	-4.00013333333333
SERPINB1	0.22025
ZNF642	0.5925
IGFBP1	-8.62325
SLC1A1	-0.64525
DHX57	-0.10525
ZNF766	1.117
PTPN21	0.0536
GDPD3	-2.33866666666667
PNPLA5	-0.00550000000000006
TBR1	0.71475
FAM116A	0.09525
IQGAP1	0.538625
FOS	-0.583625
ZNF226	0.451
FIGNL1	-0.189666666666667
C14orf1	0.283
ZMYND17	-0.985
PUS7	-1.2755
TUBB6	-0.781375
KCNQ2	-1.2225
MARCH6	0.534583333333333
CCDC33	0.16
PRODH	0.13625
RBM11	0.62575
EPHA6	0.382125
SLC43A1	-0.492
LOC196541	0.306125
NTN1	2.03816666666667
ING4	1.13975
PCDHB10	3.00775
DPH2	-0.689833333333333
SPACA4	0.5515
FBXL21	-3.414
DIAPH1	-0.719
ZNF71	0.809666666666667
CEP76	-0.5925
CORO1A	-1.14475
RRM2	-2.279875
EDG4	0.83575
OS9	0.801333333333333
SLC4A1AP	-0.0585
COG5	-0.54275
COPS8	-0.32075
NGLY1	-0.89825
NCBP2	-0.505625
C17orf42	-0.253333333333333
GPSM3	0.073875
SIL1	1.68383333333333
ASB6	-0.344
SMAD5OS	-0.101333333333333
UNC93A	-3.153375
A1BG	0.6115
C21orf62	-0.242
FMO5	0.277
ATRIP	0.0548333333333333
CEBPG	0.0153333333333333
C7orf38	0.2165
TNFRSF1B	0.567666666666667
CLEC1A	1.37416666666667
IQSEC1	0.245
PATZ1	0.9748
RBM22	1.2805
BAG2	-1.23166666666667
PAQR5	-3.77733333333333
C9orf127	1.1877
THNSL1	-0.6405
SHROOM3	3.1964
JAM2	1.46
SNRPN	-1.085
ALX4	-0.022
CACNA1S	-0.1985
FAM130A1	0.4245
CORIN	1.8485
CD300LB	-0.127
PLEKHG6	-0.174
LRRC40	-1.60975
PCLKC	-1.60525
PCDHB16	3.1755
WNT2B	1.199
ASNS	-1.88111111111111
MRPL49	0.091875
FLJ46111	-0.82275
ISG20	-0.72825
SMU1	-0.0701666666666667
CASZ1	0.0755
POLR1D	-0.0868333333333334
GIN1	0.00975
SNAG1	0.703166666666667
ANKRD29	-0.21025
CDKN2AIP	0.14675
KRR1	0.2855
CXCL1	-4.5945
EPM2A	0.000200000000000006
PC	0.1325
DEFB127	-0.334
PDZRN4	2.13766666666667
FAH	1.22575
OR51E1	0.858
CDC2L6	-0.7705
DNTTIP1	-0.38575
PAX8	-0.72675
TMEM116	0.38475
C1orf150	1.279
PRO2012	0.365
MRPL40	-1.04016666666667
BEX1	-3.35
SLC2A4	1.24516666666667
PKMYT1	-1.42375
FEZF2	0.071
SLC26A9	-1.20233333333333
MAP2	0.623
LYL1	-1.04725
SLC25A19	-1.26266666666667
NOS3	0.355
ZNF34	0.666833333333333
TMPRSS11F	0.776
FAM43A	-0.16175
FCRL4	0.167833333333333
KLF14	0.03
FLRT2	0.6135
WRN	-1.0535
SDF2	1.2392
KRT8P12	-0.47975
C6orf195	-0.2865
C9orf125	-0.0456666666666667
DZIP3	-0.04325
RIT1	0.0941666666666666
SCML1	-1.05616666666667
RHBDF2	-0.941
OR2G3	0.158
REXO1L1	-1.0575
MAP3K7IP3	-0.01375
C3orf57	-3.6075
FBXW11	-1.091
ETAA1	-0.23225
C14orf131	0.0157
AKT1S1	-0.147
SLC12A5	-0.931571428571429
C9orf164	1.6935
NRIP3	-1.011375
NOS1AP	0.11
TMEM121	0.0805
SAP30BP	0.0884
DGCR6	1.31225
WDR76	-1.48875
FAM82B	-0.73125
LOC606495	-0.3025
MAP9	2.23466666666667
BCDIN3D	1.28475
CXorf36	3.07766666666667
DSCR3	-1.1386
ZFAND3	0.2455
C7orf43	-0.248833333333333
SPSB3	0.8649
C19orf19	0.027
FAM133A	-1.53975
C12orf25	0.06925
SLC39A3	-0.60725
DISP2	-0.8895
PI4KAP2	-1.466
MKRN3	-2.31783333333333
ADAMTS13	-0.29525
CBLN3	0.176666666666667
TTYH1	0.336333333333333
C3orf18	1.626
FLJ13236	1.6415
ZMYND12	2.69125
C18orf25	0.272375
GLB1L3	-1.2395
ATP13A5	-0.168
RANBP10	0.0405
CD96	-1.6601
DENND1C	-1.3755
RBMS3	1.2833
SLC41A3	0.396
DGCR6L	1.153
TMEM128	0.799
CSNK1G3	0.516428571428572
MOBKL2C	1.345875
TSPAN6	0.23925
MATN2	0.9484
MSL2L1	-0.0271666666666667
ST6GALNAC2	1.16916666666667
FGFBP2	2.389625
FGL1	-6.78266666666667
MPP3	-0.795166666666667
ARHGEF6	0.437166666666667
TGFBR2	0.88475
ACMSD	0.53225
IL33	4.414
C9orf5	0.0434166666666667
DEAF1	0.4864
AMN	-0.0425
DEFA6	0.0131428571428571
RNF212	-1.18533333333333
METT5D1	0.486
CIB1	0.4202
TSSK1B	-0.57675
KIAA1727	0.2825
ZNF680	1.09316666666667
LOC399900	-1.381
LOC152217	-0.135
CTNNAL1	-2.2095
CIT	-1.34033333333333
TLE6	0.61975
ZNF607	-0.72
HERC4	-0.897666666666667
DRAP1	-0.579
PEMT	-0.5835
C10orf111	-0.1405
ZNF575	1.005875
KCTD7	-0.12275
MYO1F	0.3855
LOC285382	1.56975
RAB11A	1.0402
PLCD3	0.185
C15orf28	0.0855
PTBP2	-0.205625
CTB-1048E9.5	-0.720625
C19orf60	-0.435
C7orf25	-0.1225
SETD7	1.16475
HOXB9	-4.7365
VANGL1	-0.5171875
CHAF1B	-1.9445
NDUFA3	0.1395
KIAA1328	-0.192666666666667
SHARPIN	0.123125
TTC23	-0.31075
UGP2	0.465666666666667
ANKIB1	0.4675
CIRBP	2.32285714285714
SEC14L4	-3.14333333333333
OVCH1	0.2075
VPS52	-0.02275
FAT	-0.263625
M6PRBP1	-0.15875
GPRIN3	0.1665
PPM1F	-0.861166666666666
TSR1	-1.44375
CCDC85A	2.86825
PCSK5	1.7015
ZFHX3	-0.3275
HEMK1	-0.1915
PGBD2	-0.03725
RSRC2	-0.573166666666667
AURKC	-1.49616666666667
SCRIB	-0.216875
ORM2	-4.69483333333333
FAM115A	-0.3327
FZD6	-0.022375
UNC119	0.1955
GPX3	0.1586
NOV	2.6765
CABC1	0.075
CDC42SE2	0.613375
EIF2S2	-0.8715
RNF130	1.02875
CKAP5	-0.9265
RP11-413M3.2	1.204
C10orf18	0.2486
TMEM93	-0.99675
DYX1C1	1.42325
KCNMB2	-2.72057142857143
ANK3	1.31358333333333
KRT5	1.7582
CDH12	-1.578125
QRSL1	-1.068
JUB	-0.56475
SHC4	-0.5505
CCL15	2.21516666666667
CCDC22	0.40725
SNX24	0.7645
RARS	-0.43875
MORC2	0.029125
FAM48A	-0.74375
MT1H	-0.551
PPP1R14C	-1.7815
FOXD1	-2.21935714285714
C1orf213	-2.13125
AMT	-1.45
DSN1	-0.6845
PTPLAD2	2.03725
DIS3L	-0.1665
RASL11A	2.8525
GPRC5B	0.350125
FRMD7	0.0995
STRN4	0.074
KITLG	2.39945454545455
HDGF	-0.26675
OR1S1	-0.472
SETX	0.6218
DDR2	0.6405
KCTD12	1.51325
LYZL2	-0.1145
WDR52	1.6195
TMEM2	-0.326875
ZNF579	0.585833333333333
LOC200810	0.51725
TNFSF9	-2.15975
PPFIA4	-3.2115
CNIH3	-0.511666666666667
MAP4K4	-1.76178571428571
ROD1	-0.436214285714286
ALS2CR12	-0.658
DOCK3	-0.307333333333333
PAQR9	-5.17125
ASB17	0.3668
STX16	-1.40375
FEZ2	0.109833333333333
DLAT	-1.23316666666667
KIF21B	-1.68933333333333
CDC5L	-0.85025
TMEM119	2.07916666666667
CRIP3	-1.19225
TPSD1	1.5834
TEPP	0.37225
GNGT2	0.52275
C21orf121	-0.0913333333333333
WNK1	-0.269083333333333
FLJ10490	0.4973
OR51B5	-2.904
LOC203547	-1.102375
HAS1	0.11
PPA1	-0.933
ST7	-0.4965
C11orf46	0.8119
POPDC3	-2.82283333333333
ACOX2	0.194
ATCAY	-0.536916666666667
TM4SF19	-1.48775
MFSD9	-0.741166666666667
PDHB	-0.019
ERN1	0.0345
LCE3C	0.318
GPR111	1.481
NOTCH3	1.899
ADAMTS5	1.55
B3GALT1	-0.48
UGCGL1	-0.986333333333333
FAM58A	-0.069
FBXO32	2.67675
CLPP	-0.222
NXPH1	0.707
MTMR3	0.523
ATP1B3	-1.545
TMEM16A	4.64075
HIST1H3F	-0.9425
TRIM25	-0.244666666666667
SDCBP2	0.5785
CRKL	-0.79025
HOXB2	0.882166666666667
ANP32B	-0.494625
GATM	3.0655
AP4E1	-0.446625
EDG5	0.3695
CDKN3	-1.66066666666667
CDH4	-2.27275
PGD	-0.841833333333333
RND1	1.0205
GAD1	-2.7781
MPG	0.587875
LOC440350	-0.364
ZNF133	0.48825
SERPINB12	-0.0675
AMELY	0.2054
DHX36	-0.67525
TNFAIP8L2	2.3635
PHTF2	-0.577666666666667
CCDC112	-0.181
IQCC	-0.4055
HEYL	3.3505
FTSJ2	-0.424666666666667
APPL1	0.949875
RAB43	0.344357142857143
OR10G2	-0.18
WAC	0.6855
ADCY9	0.83825
RUNDC2B	0.186166666666667
PYCRL	0.0597
AGPAT7	-0.800166666666667
SLC22A9	-0.3688
CDKAL1	-0.6855
PDYN	-0.121333333333333
C20orf74	2.40975
MTMR11	0.4855
VAV3	2.84766666666667
DAPL1	0.63775
STXBP3	-0.0725
EIF3G	0.2655
ARHGAP22	-0.159
NPFFR1	0.4145
NPC1	-1.08533333333333
ALDH9A1	1.01333333333333
ZNF600	0.0755
ZNF678	0.417666666666667
RASSF1	-0.184916666666667
ADD2	-3.295
PITPNB	0.04525
PKD2L2	-0.00814285714285715
LRP11	-0.708
CDKL1	0.296
SMEK2	0.40775
PRODH2	-3.80866666666667
C11orf54	0.0676666666666667
SFRS11	-0.6275
IL7	1.59466666666667
ALS2CR16	1.35125
BTG3	-1.25633333333333
PAK2	-0.382611111111111
RP11-679B17.1	0.03075
GATA4	-1.78483333333333
ATP2B1	-0.8275
LOC130940	1.2325
C1orf172	2.71666666666667
ATF7IP2	-1.11625
SLC25A43	-0.7464
CENTG3	-0.205166666666667
IGF2BP1	-4.7037
FCHSD1	-0.2305
CAMK2N2	1.02633333333333
ELAVL3	-0.0969
NBPF15	0.481666666666667
UBE2J2	0.0340833333333333
GNL2	-0.638
PRR3	-0.4459
NLF2	0.85225
OR4F6	-0.108
KLHL24	1.14
CCDC88A	-1.374
SGPP1	0.433333333333333
C10orf11	0.536333333333333
SLC35B4	-0.874333333333333
UGT3A2	-1.1965
ARNT2	0.7805
CBR1	-1.066125
ITPR3	-0.612
TRAPPC6B	-0.7715
AMZ1	-0.394
ARP11	-0.697
WDSUB1	0.37
APBA1	0.5675
RAB2A	0.4499
C6orf162	-0.35525
HPSE2	2.19275
PLCE1	1.43075
INSL3	-0.5635
DLG1	0.1248
PTPLA	-1.28425
PIGX	0.148375
TFIP11	-0.000833333333333334
FIBIN	2.1975
POLR2G	-0.589
GRAP2	-2.5905
DNAJB8	-0.204
CNBP	0.7
WASF1	-1.757
INPP5E	-1.3198
HSPB1	-0.1303125
TMEM167	0.0938
CUBN	-0.21175
IGF1	4.3125625
ITPK1	0.4811
NAALAD2	-0.578285714285714
G3BP1	0.3183
NT5DC1	-0.249
CYP39A1	0.014
TMEM139	0.535083333333333
POLK	0.1201
GLULD1	-1.482
RBM15	-1.16466666666667
AMZ2	-0.08825
GDF15	-3.43083333333333
MESDC2	0.69875
INCA	0.21
ACY1L2	-1.3445
GZMM	-0.900166666666667
PAIP1	0.58075
CACNA2D1	0.227
STK32C	-0.718
SH3BP4	1.52133333333333
DEC1	0.1705
PADI1	0.195
UBB	-0.2224
PON3	3.55016666666667
PROP1	0.9655
ANKRD13B	-1.1345
ADCK1	-0.6625
TCF25	0.17025
SLC38A5	-3.1135
CXorf26	-0.0463333333333333
C19orf39	0.2155
PPP1R13B	0.65175
ARL2	-0.7995
TCL6	0.427090909090909
TOP3A	-0.998
SLC16A14	1.050875
FXYD6	1.86983333333333
HIST1H4E	-0.953
BBC3	-0.118
UNC5A	0.3395
FAM86C	-0.0637
PI4KB	0.4865
B3GAT1	-3.8615
SUSD2	1.72283333333333
OAZ2	-0.392
NOC4L	-0.39125
C10orf12	-0.66675
FADS1	-3.03716666666667
LOC144097	-0.94475
DKK2	3.55916666666667
KIAA1949	-0.4395
RHOT1	0.056
OXT	0.176333333333333
GPR153	0.94825
ARL4A	0.150666666666667
SAAL1	-0.9165
CCDC64	-1.304
USE1	-0.0908333333333333
HNMT	0.276
PCGF3	0.278733333333333
CYP2C19	0.07
C20orf4	0.4165
CCDC11	0.70575
ACSBG2	-0.408333333333333
RWDD2A	0.41425
PALLD	2.776625
CPLX4	0.8505
