Hybridization REF	TCGA-E2-A15O-01A-11R-A115-07
ATAD2B	0.6595
ARHGAP17	0.6466
KCNIP3	-1.4255
SFPQ	0.452375
GFRA4	-0.345166666666667
AKR1B10	-1.465375
TIGD6	0.881333333333333
RGS16	1.176125
URB1	0.0708333333333333
OR4C46	0.0105
TOP3B	-1.172
NFATC4	1.196
CA14	-2.109
BMPR1A	0.906
SNRP70	-0.289875
PRL	0.297666666666667
C6orf130	0.054
STAG2	0.454
CD55	-1.61985714285714
RPS23	0.936833333333333
SSX2	-2.12883333333333
FDPSL2A	-0.788
FBXO27	2.383125
SYNGR3	-0.247166666666667
TMSL3	0.5395
EML1	-0.549
NUP93	-1.01558333333333
SMAD3	-0.1862
KIAA1189	0.5075
HNRPUL2	0.237666666666667
TBC1D12	0.749833333333333
C16orf24	1.45975
MRVI1	0.972166666666667
ZNF581	-0.347166666666667
ELOVL3	-0.9465
OR51Q1	0.14675
CACNB3	1.22133333333333
GALNT13	-2.215375
C10orf84	0.59725
NEDD4	-1.0738
SPO11	1.008
OR5AU1	0.248
NEK4	0.821071428571429
PRKAR2A	-0.266
IHPK1	0.0101666666666667
ATP6V0B	0.420625
CACNA1E	-0.658
CEACAM8	1.089
PEX14	-0.2185
FLJ12993	3.44
ZBTB38	-0.33975
PCTK2	1.09733333333333
LRRC16	0.5201
FBLIM1	-0.422583333333333
FYCO1	0.919
RP5-1022P6.2	-0.566
CMTM1	0.661333333333333
PLTP	-0.278
RAPH1	0.61825
DOCK8	1.458125
EZH2	-0.946933333333333
SLC25A1	-0.9725
PLEKHB1	0.6739
GRB7	0.549
ZFP37	0.90725
MRPL33	-0.58275
PELO	-0.933
ARMC1	1.61990909090909
C9orf27	-0.052
FLJ25778	0.8235
C9orf37	-0.363166666666667
TMEM66	0.699
SPRN	0.1295
HBEGF	-0.063375
PI4KA	-1.0705
LEPRE1	-0.991
POU2AF1	-3.61825
MRPL12	-0.661666666666667
REP15	-0.2405
ZC3H3	0.97775
RASAL1	-1.64125
DDAH1	1.3265
ACBD5	1.039375
TMC2	0.096
CCDC137	-0.11675
SAMD13	-2.13116666666667
UGT2B15	-4.77783333333333
TIPARP	-1.12225
DNASE1L3	0.33275
TRIM72	0.519166666666667
DBX2	0.676
IPO8	0.5765
C21orf88	0.705
MAP3K14	0.483
LOC51233	0.1495
GGTLA4	-1.30125
PDE6D	-0.52675
ZNF117	0.99375
CLK2	0.049125
NKRF	-0.76075
TNFSF15	3.5478
DUSP2	-0.362
SECISBP2	0.1403
GABRR2	-0.03
PPAP2C	1.4135
LOC51145	-0.236
PAG1	-1.171375
PIK3C3	-0.33925
GNG10	0.352
APOL4	0.284
ANKRD28	-0.549875
STMN3	-0.5534
RAB14	0.6891
CDK2AP2	1.0185
HDDC3	-0.057875
COMMD7	0.579875
CXXC1	0.02
HMCN1	-1.401
CD40	-0.48775
DYNC1LI2	0.2119375
GDI1	0.577
LOC646938	-0.668
VSNL1	-3.33016666666667
PIH1D1	0.460333333333333
RAET1G	0.5365
KRTAP5-9	-0.568
EFTUD2	-0.27175
ZNF311	0.989
ATP6V1G3	0.13525
OR2W3	-0.92425
SCN4A	-0.14325
MED10	-0.836125
FAM135A	-1.1869
ARHGAP4	-1.27825
EHMT2	-0.43625
UFD1L	-1.0685
ERMP1	1.0795
MAG1	-1.762
THAP8	0.616333333333333
HACE1	-0.814166666666667
FAM82C	0.9575
C3orf20	-0.059
UNC84A	-0.365833333333333
SCD5	0.841
LASS6	2.17375
LSG1	0.955
MAL	-3.95675
GPR22	0.2095
WDR5B	1.09575
ACTRT1	-0.428
C17orf60	-0.758333333333333
GRIN2C	0.1487
ARMC8	-0.829333333333333
SLC47A1	-2.1465
DMPK	0.133
DHRS13	0.0115
SMC1A	-0.200666666666667
KRTAP17-1	0.2835
SMYD5	-0.1815
TUSC2	0.65775
CRHR2	0.279
KIR3DL2	-0.9585
CCDC104	0.8065
ATP2C1	-0.217125
CROT	2.01175
PABPC3	0.832833333333333
EGR1	0.989
THSD1	0.11175
KHK	-0.9105
SLC12A2	2.0251875
CD58	-0.754
STOX2	-1.93433333333333
CCDC76	0.1208
CCDC48	3.77325
DNAH1	0.218833333333333
ZIC4	-0.6355
OR1G1	-0.3165
PSMC6	-0.360666666666667
PROKR1	-0.111
ABCB1	-1.24425
TRAT1	-1.08075
LLGL1	0.1365
MTF1	1.939
USP54	0.773875
PAGE2B	-2.3405
ITGB7	-2.5685
CCDC81	-0.3655
LOC149837	0.19775
SCUBE1	1.42
ZSCAN10	-0.798
HUWE1	0.0366428571428572
CDH17	0.4275
CD180	0.51275
IL17A	-0.05975
TMPO	-0.4135
KIAA1524	-1.222
HDGFRP3	0.423833333333333
OXCT1	-0.599454545454545
RRAS2	-0.972
LTBP2	2.0670625
SV2B	-0.079
CYP2A6	0.84525
PKD1L2	-0.172666666666667
PPM1M	0.23975
FLJ22662	2.546
ZNF502	2.89875
GP6	-0.6855
CRYBA2	-0.6955
LEF1	-2.5237
CTPS	-1.63071428571429
EYA1	-3.48416666666667
EPS8L1	0.8395
MAPK14	-0.106833333333333
SERPINB2	-5.350875
GTF2F2	-1.06233333333333
ZNHIT4	0.07
PLA1A	-0.393875
C20orf114	2.86425
HPR	-3.0475
C18orf2	-3.32216666666667
SATB2	-0.9825
KCNJ9	-0.30025
MGC157906	0.0875
MOCS3	0.7875
C17orf71	0.0531666666666667
PPHLN1	0.254
HIST1H2BN	-0.906375
RAPGEF1	-0.09525
MAP3K8	1.66375
DLG4	0.0411666666666667
STC1	1.446
CDGAP	0.69225
DDX26B	-1.67525
LOC150223	-2.02425
CPSF3	-0.572833333333333
TMEM14A	-0.471
MYH3	-2.014
GPKOW	0.1115
SULT1A1	0.244833333333333
SPON1	2.0201
YY1AP1	-0.220833333333333
RAB23	-0.21375
PLA2G4A	-4.94875
MAPRE3	-0.16725
ZNF516	1.303
GGPS1	0.593
EXOC3L2	-0.5255
C19orf42	0.4661
MAP2K2	-0.325833333333333
HIST1H2BB	-0.11825
RNF19B	1.19133333333333
C6orf128	0.397
TLR8	2.79075
PCDHA9	1.8965
CARS2	-0.134
CLUL1	0.959
RHAG	-3.535
UNK	0.256
EXOC8	0.8419
C9orf95	0.86175
C14orf143	0.247333333333333
MAML3	1.422
LDHA	-1.614
MRPL20	-0.02575
KLHDC6	0.0621666666666667
ATP5S	0.0463333333333333
C8orf55	0.5705
PHF19	-1.71425
KRTAP13-4	0.1415
TTC5	0.28075
XKR5	-1.13375
SILV	-3.18083333333333
TEX28	-0.2635
TCTN1	1.35
CX40.1	-0.05025
PPP2R5C	-0.500875
C12orf30	-0.821
CAPG	1.8875
MPZL1	-0.09675
ARSB	-1.45433333333333
TDH	-0.797
WASF4	-0.19275
TSSK3	-1.06333333333333
7A5	0.3625
CRISPLD1	3.627375
MAD1L1	-0.291333333333333
SPIN4	-0.08
AMPD1	-0.83875
DPYSL5	-0.0335
INPP1	-0.913666666666667
ANKRD11	-0.549
NPAS4	-0.267625
GCET2	0.2152
RNASE9	-0.291
GUCY2D	0.406333333333333
CCDC98	0.0115
FGF4	-0.477
CPM	-0.111833333333333
SLC26A4	-1.167
PLD5	0.33925
FAM59A	-1.9116
FBXO5	-0.886
SIPA1L1	0.472125
DPYS	0.489
ATG4D	-0.04825
TGM3	1.5015
MTCH1	0.026875
HK1	-0.229785714285714
CDC26	-0.131
GALNT12	-3.16366666666667
LOC339229	-0.142
MRPL35	-0.53425
ORC4L	1.047875
TNKS	0.334428571428571
C2orf24	0.133166666666667
ZNF553	1.26066666666667
GGTLA1	1.9762
ZNF497	0.18575
CDY1B	0.293666666666667
SLC30A4	1.041875
TUB	-1.593625
ARHGEF18	0.61025
ARRB1	0.15175
KCNK1	-2.487125
EREG	1.7877
SCAMP5	0.312
RUNDC3B	1.07875
ADAMTS20	0.0105
IL17RB	2.370875
FLJ20323	-0.83125
MCAM	-0.326625
POLR3E	-0.320583333333333
AQR	0.396666666666667
IPMK	0.7615
CDCA7	-3.883625
CAMP	3.679
GRHL3	-0.2355
ADAMTSL2	1.02583333333333
CLMN	1.0405
SSTR3	0.252
MAGEA5	-2.35833333333333
OVOL2	3.64325
JMJD1B	0.68425
RBL2	1.8254
PYGO2	0.5525
PPP1R10	0.371333333333333
CSE1L	-1.01066666666667
LCA5	1.1805
RDH16	1.64125
ASRGL1	-2.913375
TOM1	-0.101166666666667
PTX3	-5.37825
TTC15	0.44225
SCGB3A1	1.26883333333333
MRPL50	-0.863
RCAN3	0.904125
SLC26A11	1.43825
STYX	-0.642166666666667
CINP	-0.54625
MARCH7	0.38025
PFKM	-0.054
SGMS1	-0.123166666666667
RIOK3	-0.3817
C1orf110	0.279
CES7	-0.133375
LOC440248	-0.703
PPP1R12C	0.0415
C10orf27	0.396
ATG9A	-0.41625
MRPS26	0.712125
TMEM40	0.675
ELP3	-0.7035
ZNF787	-0.2223
HIAT1	0.39425
C8orf34	-0.0633333333333333
MGC4655	-0.5229
PELI1	0.4395
PPT1	0.6512
SLC35C2	-0.2045
C6orf125	-0.392
MUC4	-1.366
RFC4	-2.48785714285714
GNB2	0.146666666666667
NUP50	-0.453
SULT4A1	-2.19616666666667
C7	2.19225
CCDC130	0.0713333333333333
ARRDC4	-0.4905
RQCD1	-0.652
GLYCTK	-0.70325
AYTL2	-1.197
MTUS1	1.5213
LEMD3	0.715166666666667
PLEKHF2	1.7765
HOXA7	-0.442625
GTF3C2	-0.624
DYNLRB2	2.60675
CNOT10	0.0785
MR1	-0.315666666666667
FFAR1	-0.19225
PRIC285	0.31
SLITRK6	5.18975
LIX1	-2.5955
UBE1L2	0.287916666666667
F8	1.373875
ACHE	-0.2185
KPNA5	0.795
TNFRSF12A	-1.24466666666667
EGR3	1.848
SERPIND1	-3.00033333333333
OASL	1.364
IFRD1	-1.67675
WDFY1	0.440166666666667
ZNF267	0.583125
ACCN5	-0.122
ZBTB6	1.348
PPP1R3A	0.8525
PRRT3	2.1695
FBXL19	-0.1325
TXNIP	0.548571428571429
ACTN2	-2.432
ATG9B	0.01975
C9orf117	1.42575
IL27	0.184
RPL36AL	-0.160166666666667
KLK15	-0.228
CHAD	0.6685
RAP2B	-1.201
HEBP2	0.10075
ZNF342	0.3695
CAMK2G	-0.121833333333333
TLR3	-1.20775
FGF14	0.59675
HMGB2	-0.176125
TRPM5	2.1765
OR5M11	2.0335
KIF3B	1.36152631578947
PRICKLE2	-1.28
MTMR9	0.599625
C3orf27	-0.08525
GLRA3	3.46716666666667
NSDHL	-0.4225
TMEM32	-1.345
POLR2D	-0.6925
MYADML	0.089
C9orf114	-0.625
MRGPRX1	0.301
TOPORS	0.915
CLDN19	-0.4565
C1QL4	-0.3665
RNF165	-1.089
DHRS9	0.92875
DNAH2	0.842
FXR1	-1.64216666666667
ZMYM3	-0.580875
CASP3	-0.0328333333333333
FAM120C	-0.99675
SCLY	-0.62275
CA7	0.258
ENTPD5	1.09083333333333
ZNF461	0.469875
PDIA5	-1.49375
C1orf19	-1.82283333333333
TMEM67	1.3635
KCTD20	-0.5385
WDR47	1.4215
FLJ38723	1.1325
KLRF1	-0.5625
TAS2R16	0.4015
CLDN12	0.27925
PRKCE	0.705
UBXD4	-0.293
ITGAM	2.45033333333333
GLT8D3	-0.216375
WDR31	1.7033
RGS2	0.05425
OR51L1	0.053
MST1R	0.2505
KIAA1737	1.326
OR4A5	-0.5005
GLIS1	-2.26466666666667
PTMA	0.556642857142857
NAPA	1.8695
PRDM11	0.1585
LIPF	0.0025
DIRAS3	0.397
ASGR2	-3.467375
C1QTNF4	0.3685
PIK3R4	0.0418333333333333
ARMC3	3.17625
NDUFV3	-0.0475833333333333
BTBD3	0.0951666666666667
PPP1R2	-0.576833333333333
UBE2NL	0.47725
FOSL2	-0.038
FAM119A	-1.086
TUBA4A	-0.765
KRTAP12-1	0.09825
SFRS2	0.10725
RHPN1	0.555
EEF2	-0.0413333333333333
ZDHHC11	-0.5815
EPHA3	-1.9089
RBM12	0.03625
H2AFJ	2.56133333333333
EDIL3	2.466
KIF26A	-0.45675
SERGEF	-0.72075
B3GALT4	1.9205
LOC90925	0.7905
OSCAR	-0.016875
NPFF	-0.30475
DEDD	0.070375
TMEM155	-1.3455
PTPN1	1.98875
SCYL2	1.36433333333333
SKAP1	0.04575
LEAP2	-2.4275
GADD45G	0.871
IFITM3	0.384625
PILRB	-0.209166666666667
SLU7	-0.278125
DSC3	1.43725
DNMT3L	-1.90425
PAPD5	1.637
B3GNT3	-2.09
LHCGR	0.3235
MSL-1	0.5595
UBE2S	-1.265
SAP130	-0.43175
ANAPC11	0.34675
MAGED4B	-2.683
ATP6V1B2	0.2245
C14orf179	0.64925
CAPZA1	-0.552625
CDYL2	-0.839333333333333
GLRX3	-1.05
LOC136288	-0.73475
MOBKL1A	0.13925
HTR2B	2.5295
CRYGD	-0.0656666666666667
NUS1	-0.402833333333333
PGRMC1	0.0265
MYOM2	2.0725
FLJ39653	-0.881666666666667
CHM	0.8917
OR5M8	0.357
ZNF619	-0.5125
FAM105A	-0.1255
CCNL1	-0.622625
NAP1L3	-1.231
C10orf57	1.71416666666667
B3GALNT1	0.6225
CSN1S2A	0.033
TCP10L	1.446
GDAP2	0.215125
DMKN	0.714166666666667
COX6B1	-0.44325
DNASE2	0.638333333333333
MSH5	-1.5595
LGMN	-0.4355
USP31	0.2799
OR13C8	0.88
SDCBP	-2.0418
NUDT11	-3.70366666666667
PYGL	-0.606666666666667
SNPH	-0.811833333333333
B3GNT4	0.618
MIZF	0.0665
NUBPL	0.0015
NOD1	-0.837833333333333
CDH22	1.0065
NUBP1	1.02
DSCAM	-2.97325
DGKI	0.542
FAM136A	-0.794
AKAP1	0.140833333333333
SLC16A6	0.04825
RIN3	-0.48725
PSG2	-0.2115
DIP2B	0.91275
PSORS1C1	0.8934
KIAA0495	-0.4045
FLJ90709	-0.0565
LPA	-0.483666666666667
PIGA	0.0828333333333333
LY75	1.4565
UTS2	-5.4155
RREB1	0.28825
GALNACT-2	0.6001
MGC3196	-0.868
FLJ31568	-0.7805
LPHN1	0.22225
SP1	1.4845
TOX4	0.478833333333333
HSPA9	0.5947
APOBEC1	1.2855
SLC35E4	-0.36025
LSM5	-1.155
SURF1	0.92925
ZBTB1	0.204666666666667
GTF2F1	0.35475
RPS15A	-0.250071428571429
DUSP21	-0.917833333333333
GINS4	-0.765833333333333
MYO15A	2.449
GIMAP7	2.5515
MGC13379	-0.337
ATP6V1E2	-0.518333333333333
UTP3	1.1205
HNRPA3	-0.2426875
MT4	0.226
C14orf155	0.56875
U1SNRNPBP	0.6515
CKLF	-1.421
PLEKHN1	-0.527833333333333
MBNL1	-0.79325
NUP160	-0.47075
ACSM2A	-2.24725
LOC129881	1.814
KIAA1529	0.3035
FLJ22639	-0.89025
HAND1	-1.544
GSX1	0.195
FGA	-3.981125
SERPINB1	-0.563
ZNF642	0.583
IGFBP1	-6.905375
SLC1A1	-1.540375
DHX57	0.637
ZNF766	0.7375
PTPN21	-1.1872
GDPD3	2.50283333333333
PNPLA5	-0.1465
TBR1	-0.0673333333333333
FAM116A	0.06925
IQGAP1	0.548625
FOS	2.08525
ZNF226	-0.216375
FIGNL1	-0.986666666666667
C14orf1	0.2345
ZMYND17	-0.336
PUS7	-1.01116666666667
TUBB6	-1.476
KCNQ2	-1.374
MARCH6	0.101083333333333
CCDC33	-0.168
PRODH	-1.82275
RBM11	-2.088
EPHA6	-0.519625
SLC43A1	-2.04025
LOC196541	-0.107857142857143
NTN1	0.965916666666667
ING4	1.021
PCDHB10	3.27125
DPH2	-0.468
SPACA4	1.10125
FBXL21	-4.5355
DIAPH1	-0.461666666666667
ZNF71	0.468833333333333
CEP76	0.46
CORO1A	-0.955
RRM2	-2.39875
EDG4	0.29125
OS9	0.334166666666667
SLC4A1AP	0.2265
COG5	-0.406
COPS8	0.061
NGLY1	-0.91275
NCBP2	-0.662375
C17orf42	0.121666666666667
GPSM3	-0.363375
SIL1	0.101
ASB6	0.11175
SMAD5OS	0.314333333333333
UNC93A	-3.370125
A1BG	-0.677166666666667
C21orf62	0.125
FMO5	-1.09083333333333
ATRIP	0.7015
CEBPG	-0.071
C7orf38	0.461166666666667
TNFRSF1B	0.375
CLEC1A	1.80133333333333
IQSEC1	0.01875
PATZ1	0.6421
RBM22	1.22525
BAG2	-3.64183333333333
PAQR5	-0.628666666666667
C9orf127	0.7586
THNSL1	-0.71325
SHROOM3	2.497
JAM2	0.129
SNRPN	-1.57075
ALX4	0.2865
CACNA1S	-0.3315
FAM130A1	1.2145
CORIN	0.8255
CD300LB	0.88
PLEKHG6	0.9235
LRRC40	-1.19525
PCLKC	-1.20575
PCDHB16	1.72583333333333
WNT2B	-0.4625
ASNS	-2.37833333333333
MRPL49	0.268125
FLJ46111	0.589
ISG20	0.209
SMU1	-0.601333333333333
CASZ1	0.217
POLR1D	0.389083333333333
GIN1	-0.216
SNAG1	0.00433333333333333
ANKRD29	-1.6865
CDKN2AIP	0.5195
KRR1	1.1895
CXCL1	-3.49066666666667
EPM2A	-0.4761
PC	-0.410333333333333
DEFB127	-0.282
PDZRN4	1.08933333333333
FAH	-0.762375
OR51E1	1.623
CDC2L6	1.69066666666667
DNTTIP1	0.38725
PAX8	-1.01825
TMEM116	0.879
C1orf150	0.476
PRO2012	0.20325
MRPL40	-1.15533333333333
BEX1	-2.9161
SLC2A4	-0.0123333333333333
PKMYT1	0.006
FEZF2	-0.823333333333333
SLC26A9	-1.234
MAP2	-0.576583333333333
LYL1	-1.53425
SLC25A19	-1.01833333333333
NOS3	-0.2435
ZNF34	1.20366666666667
TMPRSS11F	-0.97725
FAM43A	-0.138
FCRL4	-0.056
KLF14	-0.0895
FLRT2	-1.66966666666667
WRN	-1.75675
SDF2	0.3728
KRT8P12	0.276
C6orf195	0.101
C9orf125	-2.743
DZIP3	0.823625
RIT1	-0.711
SCML1	0.173333333333333
RHBDF2	-0.2545
OR2G3	0.752
REXO1L1	0.3415
MAP3K7IP3	-0.150625
C3orf57	0.6
FBXW11	-0.234166666666667
ETAA1	-0.37725
C14orf131	0.7045
AKT1S1	0.418
SLC12A5	0.278125
C9orf164	1.3965
NRIP3	-1.0785
NOS1AP	0.024
TMEM121	0.94725
SAP30BP	-0.0117
DGCR6	-0.25175
WDR76	-0.68925
FAM82B	0.522583333333333
LOC606495	-0.341
MAP9	3.948
BCDIN3D	1.055
CXorf36	2.8145
DSCR3	0.1344
ZFAND3	0.017375
C7orf43	0.246166666666667
SPSB3	1.163
C19orf19	0.083
FAM133A	-3.524875
C12orf25	0.48075
SLC39A3	-0.420125
DISP2	-1.557
PI4KAP2	-1.8965
MKRN3	-2.47633333333333
ADAMTS13	0.411125
CBLN3	0.875
TTYH1	-1.54316666666667
C3orf18	1.36225
FLJ13236	0.846
ZMYND12	3.43475
C18orf25	0.67925
GLB1L3	-1.3995
ATP13A5	0.48
RANBP10	-0.13275
CD96	-1.2135
DENND1C	-0.64225
RBMS3	-0.1208
SLC41A3	-0.37
DGCR6L	-0.38025
TMEM128	0.506666666666667
CSNK1G3	0.114714285714286
MOBKL2C	0.695
TSPAN6	0.017375
MATN2	1.1658
MSL2L1	-0.951833333333333
ST6GALNAC2	1.72466666666667
FGFBP2	0.777875
FGL1	-4.75783333333333
MPP3	-0.243666666666667
ARHGEF6	1.662
TGFBR2	-0.241625
ACMSD	-0.897
IL33	2.79075
C9orf5	-0.16075
DEAF1	-0.2231
AMN	-1.1145
DEFA6	-0.10975
RNF212	-1.826
METT5D1	0.617
CIB1	0.4259
TSSK1B	0.3
KIAA1727	2.282
ZNF680	0.71525
LOC399900	-0.872
LOC152217	-1.00516666666667
CTNNAL1	-2.3545
CIT	-0.882416666666667
TLE6	1.537
ZNF607	-0.84925
HERC4	-0.399333333333333
DRAP1	-0.0407
PEMT	-0.4015
C10orf111	0.118
ZNF575	-0.44425
KCTD7	-0.125
MYO1F	0.2925
LOC285382	1.506
RAB11A	0.5921
PLCD3	0.16275
C15orf28	-0.128
PTBP2	-1.121125
CTB-1048E9.5	-0.90175
C19orf60	-0.373666666666667
C7orf25	0.124666666666667
SETD7	1.21775
HOXB9	-3.8305
VANGL1	0.6585625
CHAF1B	-0.90375
NDUFA3	-0.34525
KIAA1328	0.0188333333333333
SHARPIN	0.955
TTC23	-1.129625
UGP2	-0.14525
ANKIB1	1.2905
CIRBP	1.253
SEC14L4	-3.01483333333333
OVCH1	0.0758333333333334
VPS52	0.97775
FAT	-2.170125
M6PRBP1	-0.45475
GPRIN3	0.0015
PPM1F	-1.16883333333333
TSR1	-0.48675
CCDC85A	4.09975
PCSK5	-0.224
ZFHX3	0.314
HEMK1	0.3161
PGBD2	1.12425
RSRC2	0.804166666666667
AURKC	-1.73916666666667
SCRIB	0.839625
ORM2	-3.51583333333333
FAM115A	0.9751
FZD6	-2.277875
UNC119	0.3315
GPX3	-1.1135
NOV	-0.779875
CABC1	-0.20175
CDC42SE2	0.071125
EIF2S2	-0.4867
RNF130	0.416125
CKAP5	-0.0288333333333333
RP11-413M3.2	-0.284
C10orf18	0.8915
TMEM93	0.328
DYX1C1	2.05775
KCNMB2	-3.066
ANK3	1.70266666666667
KRT5	-1.0298
CDH12	-2.161625
QRSL1	-0.139625
JUB	-1.01
SHC4	-1.219
CCL15	0.634333333333333
CCDC22	-0.23075
SNX24	0.84775
RARS	-0.4355
MORC2	0.360125
FAM48A	-0.22525
MT1H	-1.4965
PPP1R14C	-2.18266666666667
FOXD1	-2.58971428571429
C1orf213	-1.79325
AMT	-1.6744
DSN1	-0.14575
PTPLAD2	0.15125
DIS3L	0.7885
RASL11A	0.765
GPRC5B	0.252875
FRMD7	-0.237
STRN4	0.11825
KITLG	2.52590909090909
HDGF	0.08375
OR1S1	0.2755
SETX	0.2801
DDR2	-1.035125
KCTD12	0.751
LYZL2	1.824
WDR52	1.267
TMEM2	0.159875
ZNF579	-0.3525
LOC200810	0.484
TNFSF9	-1.635625
PPFIA4	-2.57075
CNIH3	-0.204166666666667
MAP4K4	-1.942
ROD1	0.380357142857143
ALS2CR12	1.74183333333333
DOCK3	1.77166666666667
PAQR9	-4.819
ASB17	-0.267
STX16	-0.128625
FEZ2	-0.267
DLAT	-1.0995
KIF21B	-1.4745
CDC5L	0.26275
TMEM119	1.37533333333333
CRIP3	-0.641
TPSD1	0.379
TEPP	-0.5065
GNGT2	0.46375
C21orf121	0.01975
WNK1	0.78825
FLJ10490	-0.3731
OR51B5	-2.4155
LOC203547	-1.076375
HAS1	-0.4955
PPA1	-0.7375
ST7	0.08925
C11orf46	0.7029
POPDC3	-3.87333333333333
ACOX2	0.890666666666667
ATCAY	-0.73925
TM4SF19	0.067
MFSD9	-0.873333333333333
PDHB	0.053
ERN1	-0.239
LCE3C	0.3245
GPR111	-0.5605
NOTCH3	0.592
ADAMTS5	0.28175
B3GALT1	-1.42775
UGCGL1	-0.192833333333333
FAM58A	0.127333333333333
FBXO32	0.9585
CLPP	-0.07525
NXPH1	-1.8205
MTMR3	0.420166666666667
ATP1B3	-1.917875
TMEM16A	3.194875
HIST1H3F	-0.523
TRIM25	-0.249833333333333
SDCBP2	0.4955
CRKL	-1.445625
HOXB2	-0.968666666666667
ANP32B	-0.531875
GATM	3.346
AP4E1	0.144625
EDG5	0.040625
CDKN3	-1.9195
CDH4	-2.20275
PGD	-0.2765
RND1	1.302
GAD1	-3.861
MPG	0.023875
LOC440350	0.441
ZNF133	0.4345
SERPINB12	-0.756
AMELY	-0.677833333333333
DHX36	-1.80225
TNFAIP8L2	2.17266666666667
PHTF2	-0.168722222222222
CCDC112	-0.237
IQCC	-0.20075
HEYL	1.72116666666667
FTSJ2	0.189166666666667
APPL1	1.1185
RAB43	-0.735785714285714
OR10G2	0.388
WAC	0.500166666666667
ADCY9	0.744875
RUNDC2B	0.636166666666667
PYCRL	1.0231
AGPAT7	-0.5505
SLC22A9	-1.36166666666667
CDKAL1	-0.03
PDYN	-1.0676
C20orf74	0.4985
MTMR11	0.7
VAV3	4.37133333333333
DAPL1	2.22325
STXBP3	0.53675
EIF3G	-0.25525
ARHGAP22	-0.838
NPFFR1	0.098
NPC1	-0.719
ALDH9A1	0.4855
ZNF600	0.33975
ZNF678	0.858166666666667
RASSF1	0.246083333333333
ADD2	-2.57725
PITPNB	-0.28425
PKD2L2	-0.0715
LRP11	0.79525
CDKL1	-0.92075
SMEK2	0.54475
PRODH2	-2.68983333333333
C11orf54	-0.338666666666667
SFRS11	-0.0255
IL7	-0.5785
ALS2CR16	0.94275
BTG3	-0.281666666666667
PAK2	-1.25938888888889
RP11-679B17.1	-2.14275
GATA4	-0.163833333333333
ATP2B1	0.36325
LOC130940	1.979
C1orf172	1.625
ATF7IP2	-3.0655
SLC25A43	-0.281833333333333
CENTG3	-0.262333333333333
IGF2BP1	-3.6199
FCHSD1	0.068
CAMK2N2	-0.604333333333333
ELAVL3	-0.2281
NBPF15	0.522
UBE2J2	-0.00274999999999998
GNL2	-0.48225
PRR3	-0.035
NLF2	-0.04575
OR4F6	0.055
KLHL24	0.352333333333333
CCDC88A	-1.5545
SGPP1	-2.80716666666667
C10orf11	-0.938666666666667
SLC35B4	-1.47933333333333
UGT3A2	2.3555
ARNT2	1.0402
CBR1	1.13075
ITPR3	0.0831666666666667
TRAPPC6B	-0.4245
AMZ1	2.4335
ARP11	1.1745
WDSUB1	0.64025
APBA1	0.268666666666667
RAB2A	0.502
C6orf162	-0.60775
HPSE2	0.4245
PLCE1	2.68475
INSL3	-0.34525
DLG1	-0.5533
PTPLA	-2.7125
PIGX	-0.65725
TFIP11	0.0108333333333333
FIBIN	2.006
POLR2G	-1.09275
GRAP2	-1.5751
DNAJB8	-0.12225
CNBP	-0.4655
WASF1	-0.493
INPP5E	0.00659999999999999
HSPB1	0.8535625
TMEM167	-0.7053
CUBN	0.01425
IGF1	1.2768125
ITPK1	0.7386
NAALAD2	-1.93875
G3BP1	-0.7331
NT5DC1	0.643875
CYP39A1	-1.4435
TMEM139	1.47166666666667
POLK	-0.2592
GLULD1	-2.67375
RBM15	-0.408833333333333
AMZ2	0.1545
GDF15	-1.002
MESDC2	0.09325
INCA	-0.326333333333333
ACY1L2	-2.661
GZMM	-0.9955
PAIP1	0.342
CACNA2D1	-0.579
STK32C	0.915
SH3BP4	0.000666666666666665
DEC1	-0.307
PADI1	0.8895
UBB	0.3963
PON3	-0.294833333333333
PROP1	0.227
ANKRD13B	0.2765
ADCK1	0.5695
TCF25	-0.0999166666666666
SLC38A5	-2.50075
CXorf26	0.313166666666667
C19orf39	0.77775
PPP1R13B	0.58675
ARL2	-0.888
TCL6	-0.10675
TOP3A	0.0835
SLC16A14	1.325
FXYD6	0.5635
HIST1H4E	-0.58375
BBC3	0.269684210526316
UNC5A	-0.2065
FAM86C	0.3975
PI4KB	0.28675
B3GAT1	-2.48825
SUSD2	0.857
OAZ2	-0.128
NOC4L	0.2205
C10orf12	-0.59075
FADS1	-1.65733333333333
LOC144097	-0.4975
DKK2	0.888833333333333
KIAA1949	-0.70325
RHOT1	0.08
OXT	0.5915
GPR153	-0.5955
ARL4A	-0.408333333333333
SAAL1	-1.90225
CCDC64	1.355
USE1	-0.150666666666667
HNMT	0.0825
PCGF3	0.4025
CYP2C19	1.1315
C20orf4	0.807
CCDC11	1.687
ACSBG2	0.087
RWDD2A	0.501
PALLD	1.672
CPLX4	-0.241
LOC492311	0.4685
KPNA2	-1.31616666666667
MACROD1	-0.5477
TMCO3	-0.4605
C15orf52	0.683
BIRC5	-1.09333333333333
PRR16	-0.717666666666667
FAM63B	0.5785
KATNB1	-1.23733333333333
WNT8B	1.121
CPLX3	-0.3505
GHR	1.49825
CCDC124	-0.31025
BCLAF1	-0.03975
GOLGA3	1.2245
