Hybridization REF	TCGA-BH-A0E6-01A-11R-A034-07
MUSK	0.394833333333333
ZNF434	-0.864833333333333
SMARCD1	-0.487
ZFP106	-0.43175
ZNF347	0.8352
GTF2E1	-0.15625
RY1	-0.581833333333333
ATAD2B	1.240125
ARHGAP17	0.3069
KCNIP3	0.959
SFPQ	0.144875
GFRA4	1.38383333333333
AKR1B10	-3.17575
TIGD6	0.185833333333333
RGS16	1.944875
URB1	0.166666666666667
OR4C46	-0.103333333333333
TOP3B	-1.322
NFATC4	0.6285
CA14	-3.77075
BMPR1A	0.994666666666667
SNRP70	-0.625375
PRL	0.5015
C6orf130	-1.3905
STAG2	0.98925
CD55	-0.656428571428571
RPS23	-1.72666666666667
SSX2	-1.0045
FDPSL2A	-1.04275
FBXO27	1.8355
SYNGR3	-1.41366666666667
TMSL3	1.7795
EML1	-1.17
NUP93	-0.979166666666667
SMAD3	-1.0802
KIAA1189	-0.0621666666666667
HNRPUL2	0.611333333333333
TBC1D12	0.6695
C16orf24	1.371
MRVI1	2.81116666666667
ZNF581	-0.127333333333333
ELOVL3	-0.3525
OR51Q1	0.1505
CACNB3	2.07433333333333
GALNT13	0.382875
C10orf84	1.4251875
NEDD4	-1.36
SPO11	-0.96
OR5AU1	0.075
NEK4	0.447071428571429
PRKAR2A	-0.318833333333333
IHPK1	-0.5405
ATP6V0B	-0.24575
CACNA1E	2.379
CEACAM8	-0.1396
PEX14	-0.141
FLJ12993	0.6595
ZBTB38	0.506583333333333
PCTK2	-1.14266666666667
LRRC16	0.2651
FBLIM1	1.70758333333333
FYCO1	1.18125
RP5-1022P6.2	-1.31891666666667
CMTM1	-0.114166666666667
PLTP	0.384166666666667
RAPH1	0.5425
DOCK8	0.041375
EZH2	0.0531333333333333
SLC25A1	-1.088
PLEKHB1	2.3683
GRB7	0.5325
ZFP37	-1.71525
MRPL33	0.5025
PELO	-1.39175
ARMC1	-0.132636363636364
C9orf27	-0.181125
FLJ25778	0.642
C9orf37	-1.71433333333333
TMEM66	-1.4355
SPRN	0.3015
HBEGF	-0.504125
PI4KA	-1.662
LEPRE1	-0.374
POU2AF1	0.01725
MRPL12	0.022
REP15	-0.728
ZC3H3	0.37075
RASAL1	1.416
DDAH1	1.4325
ACBD5	1.200125
TMC2	0.059
CCDC137	0.09925
SAMD13	-0.685666666666667
UGT2B15	-4.04233333333333
TIPARP	-1.21475
DNASE1L3	1.254
TRIM72	-0.419333333333333
DBX2	0.3205
IPO8	0.62625
C21orf88	0.8913
MAP3K14	0.148
LOC51233	0.088
GGTLA4	1.6585
PDE6D	-0.72525
ZNF117	-0.37225
CLK2	-0.717125
NKRF	1.1605
TNFSF15	1.8088
DUSP2	0.700625
SECISBP2	-0.7344
GABRR2	-0.3305
PPAP2C	1.3075
LOC51145	-0.0726666666666666
PAG1	-0.336
PIK3C3	-0.11
GNG10	-1.1755
APOL4	0.008
ANKRD28	0.119375
STMN3	0.1183
RAB14	-0.0719
CDK2AP2	-0.441
HDDC3	0.141625
COMMD7	-0.33525
CXXC1	-0.79725
HMCN1	-1.46733333333333
CD40	0.0765
DYNC1LI2	0.0408125
GDI1	0.53975
LOC646938	-0.28775
VSNL1	-0.730833333333333
PIH1D1	-0.521166666666667
RAET1G	-0.3695
KRTAP5-9	0.482
EFTUD2	-0.00725
ZNF311	-1.82633333333333
ATP6V1G3	0.60525
OR2W3	0.31025
SCN4A	0.6635
MED10	-1.067625
FAM135A	0.0331
ARHGAP4	-0.23
EHMT2	-0.076375
UFD1L	-0.392
ERMP1	-1.105
MAG1	0.388
THAP8	-0.0695
HACE1	-1.00816666666667
FAM82C	-0.933333333333333
C3orf20	0.5015
UNC84A	-0.761333333333333
SCD5	-0.1585
LASS6	0.65075
LSG1	1.20558333333333
MAL	-4.7405
GPR22	0.0595
WDR5B	-0.31875
ACTRT1	0.7045
C17orf60	-1.10016666666667
GRIN2C	0.5801
ARMC8	-0.14525
SLC47A1	-2.54833333333333
DMPK	0.3325
DHRS13	-1.0385
SMC1A	-1.43216666666667
KRTAP17-1	1.5965
SMYD5	-0.456
TUSC2	0.812125
CRHR2	0.5305
KIR3DL2	0.7005
CCDC104	0.2245
ATP2C1	0.277375
CROT	-0.45025
PABPC3	0.234166666666667
EGR1	-0.934
THSD1	-0.29975
KHK	-0.13275
SLC12A2	0.916875
CD58	-0.83925
STOX2	1.96533333333333
CCDC76	-0.1845
CCDC48	2.029
DNAH1	-0.34
ZIC4	0.60725
OR1G1	-0.436
PSMC6	-1.32283333333333
PROKR1	0.2965
ABCB1	-1.0775
TRAT1	-1.475
LLGL1	0.6995
MTF1	2.2975
USP54	0.7475
PAGE2B	-2.378
ITGB7	-2.84875
CCDC81	-0.4745
LOC149837	-0.15575
SCUBE1	0.3095
ZSCAN10	2.136
HUWE1	0.035
CDH17	0.182
CD180	0.34125
IL17A	0.123
TMPO	-1.528
KIAA1524	-1.25533333333333
HDGFRP3	-1.39133333333333
OXCT1	-1.62127272727273
RRAS2	0.043
LTBP2	2.027
SV2B	2.2455
CYP2A6	0.369125
PKD1L2	-1.0465
PPM1M	-0.51325
FLJ22662	1.86883333333333
ZNF502	-0.101
GP6	-1.125
CRYBA2	1.71575
LEF1	-2.8168
CTPS	-2.25085714285714
EYA1	-2.45566666666667
EPS8L1	1.09925
MAPK14	-1.06791666666667
SERPINB2	-4.752875
GTF2F2	-1.18833333333333
ZNHIT4	0.233
PLA1A	-0.26225
C20orf114	1.236
HPR	-2.7625
C18orf2	-2.532
SATB2	-2.3575
KCNJ9	0.366857142857143
MGC157906	1.2485
MOCS3	-0.6265
C17orf71	-1.0465
PPHLN1	0.0894
HIST1H2BN	-0.12125
RAPGEF1	-0.274875
MAP3K8	0.0325
DLG4	0.827666666666667
STC1	-0.9235
CDGAP	1.8195
DDX26B	0.30175
LOC150223	-0.57475
CPSF3	0.0978333333333333
TMEM14A	0.5055
MYH3	-1.747
GPKOW	-0.97375
SULT1A1	-0.9555
SPON1	2.9248
YY1AP1	0.259
RAB23	-0.23125
PLA2G4A	1.52225
MAPRE3	0.06475
ZNF516	2.05164285714286
GGPS1	1.0175
EXOC3L2	0.685125
C19orf42	-0.4703
MAP2K2	-0.724
HIST1H2BB	-0.555
RNF19B	0.183166666666667
C6orf128	3.06
TLR8	1.73825
PCDHA9	0.836
CARS2	0.0445
CLUL1	0.7505
RHAG	-3.561
UNK	-0.0735
EXOC8	-0.3736
C9orf95	0.6525
C14orf143	-0.610166666666667
MAML3	-0.247125
LDHA	-2.72125
MRPL20	-0.557875
KLHDC6	3.447
ATP5S	-0.1985
C8orf55	0.73325
PHF19	-0.86375
KRTAP13-4	0.8225
TTC5	-1.2495
XKR5	-0.09825
SILV	-3.95166666666667
TEX28	0.049
TCTN1	0.478
CX40.1	0.421
PPP2R5C	-0.40075
C12orf30	-0.426833333333333
CAPG	2.94425
MPZL1	0.98905
ARSB	-0.972333333333333
TDH	-1.06125
WASF4	1.6845
TSSK3	-0.802833333333333
7A5	3.315
CRISPLD1	1.90375
MAD1L1	-0.772666666666667
SPIN4	0.4255
AMPD1	1.612
DPYSL5	0.079
INPP1	-0.0569999999999999
ANKRD11	0.653444444444445
NPAS4	0.317125
GCET2	0.1045
RNASE9	0.5755
GUCY2D	0.261166666666667
CCDC98	-0.75425
FGF4	-0.38075
CPM	-0.3965
SLC26A4	-2.39333333333333
PLD5	0.595333333333333
FAM59A	0.0386
FBXO5	-1.182
SIPA1L1	1.146375
DPYS	1.27325
ATG4D	-0.4455
TGM3	-0.02
MTCH1	-1.198375
HK1	0.272214285714286
CDC26	-0.374
GALNT12	-2.43716666666667
LOC339229	-0.35375
MRPL35	0.486375
ORC4L	-0.91625
TNKS	0.195857142857143
C2orf24	0.216
ZNF553	1.38666666666667
GGTLA1	2.7911
ZNF497	-0.3335
CDY1B	0.6045
SLC30A4	0.921375
TUB	0.294
ARHGEF18	-0.03325
ARRB1	-0.918
KCNK1	2.2
EREG	-3.2447
SCAMP5	0.06875
RUNDC3B	3.6325
ADAMTS20	-0.15525
IL17RB	-0.63525
FLJ20323	-1.6675
MCAM	1.63275
POLR3E	-1.02775
AQR	0.298666666666667
IPMK	1.7295
CDCA7	-1.800875
CAMP	2.0765
GRHL3	2.04275
ADAMTSL2	0.94
CLMN	1.20033333333333
SSTR3	0.6365
MAGEA5	-1.856
OVOL2	3.5405
JMJD1B	0.13225
RBL2	-1.1675
PYGO2	1.47325
PPP1R10	0.531333333333333
CSE1L	-0.012
LCA5	-0.51775
RDH16	0.193
ASRGL1	-1.277875
TOM1	-0.8005
PTX3	-5.65475
TTC15	0.64325
SCGB3A1	2.83316666666667
MRPL50	-0.3925
RCAN3	2.123625
SLC26A11	-0.472
STYX	-0.578333333333333
CINP	-0.43175
MARCH7	-1.1655
PFKM	-0.508833333333333
SGMS1	0.460333333333333
RIOK3	-0.1164
C1orf110	0.628
CES7	0.047625
LOC440248	-1.7095
PPP1R12C	-0.247
C10orf27	0.489
ATG9A	0.11825
MRPS26	1.47925
TMEM40	3.71225
ELP3	-0.9123
ZNF787	1.4929
HIAT1	-1.078625
C8orf34	0.914833333333333
MGC4655	-0.7627
PELI1	1.2585
PPT1	-0.7527
SLC35C2	-1.76883333333333
C6orf125	0.374
MUC4	-1.48366666666667
RFC4	-1.53157142857143
GNB2	0.155
NUP50	0.373
SULT4A1	1.12466666666667
C7	3.669375
CCDC130	0.077
ARRDC4	0.21475
RQCD1	-1.36025
GLYCTK	-1.19625
AYTL2	-1.24836363636364
MTUS1	0.1374
LEMD3	-0.049
PLEKHF2	-0.325
HOXA7	0.254625
GTF3C2	-1.2675
DYNLRB2	1.26575
CNOT10	0.4615
MR1	-0.131666666666667
FFAR1	0.04625
PRIC285	0.57525
SLITRK6	2.618
LIX1	-1.78255555555556
UBE1L2	-0.684666666666667
F8	2.254
ACHE	-0.317833333333333
KPNA5	0.09025
TNFRSF12A	0.429666666666667
EGR3	-1.856
SERPIND1	-2.88516666666667
OASL	2.93975
IFRD1	0.58975
WDFY1	-0.344666666666667
ZNF267	0.06125
ACCN5	0.9555
ZBTB6	-2.22375
PPP1R3A	0.274
PRRT3	0.86325
FBXL19	0.2105
TXNIP	0.326285714285714
ACTN2	5.969
ATG9B	-0.53875
C9orf117	-0.291125
IL27	-0.875
RPL36AL	-0.000499999999999963
KLK15	0.6845
CHAD	0.175
RAP2B	1.2042
HEBP2	2.2795
ZNF342	0.2
CAMK2G	-0.436166666666667
TLR3	0.30325
FGF14	-0.851
HMGB2	-1.064375
TRPM5	0.226166666666667
OR5M11	0.325
KIF3B	0.683842105263158
PRICKLE2	0.81575
MTMR9	-0.50325
C3orf27	0.098
GLRA3	-2.4165
NSDHL	0.0146666666666667
TMEM32	0.27375
POLR2D	-1.25983333333333
MYADML	0.9815
C9orf114	-1.19425
MRGPRX1	0.2535
TOPORS	0.71025
CLDN19	-0.10825
C1QL4	0.6395
RNF165	3.381
DHRS9	-1.73025
DNAH2	1.42116666666667
FXR1	-0.186166666666667
ZMYM3	0.228875
CASP3	0.000333333333333338
FAM120C	0.269875
SCLY	-1.16425
CA7	0.2915
ENTPD5	0.439166666666667
ZNF461	-0.418625
PDIA5	-0.09175
C1orf19	-0.408
TMEM67	-1.13425
KCTD20	0.446
WDR47	0.591
FLJ38723	0.5275
KLRF1	-0.0883333333333333
TAS2R16	0.927
CLDN12	-0.683
PRKCE	-0.19
UBXD4	-0.2265
ITGAM	1.96366666666667
GLT8D3	0.145
WDR31	-0.0424000000000001
RGS2	-0.2315
OR51L1	0.988
MST1R	0.927
KIAA1737	-0.13275
OR4A5	-0.0845
GLIS1	0.217166666666667
PTMA	0.750714285714286
NAPA	-0.4945
PRDM11	0.08525
LIPF	0.823
DIRAS3	5.14675
ASGR2	-3.903125
C1QTNF4	0.206
PIK3R4	-1.11733333333333
ARMC3	2.877
NDUFV3	0.583
BTBD3	0.322166666666667
PPP1R2	0.5225
UBE2NL	0.25475
FOSL2	1.56971428571429
FAM119A	-0.747833333333333
TUBA4A	0.9053
KRTAP12-1	0.12375
SFRS2	-1.172
RHPN1	-0.2917
EEF2	-0.364166666666667
ZDHHC11	-2.76733333333333
EPHA3	-2.1614
RBM12	-0.62175
H2AFJ	-0.135416666666667
EDIL3	1.7365
KIF26A	-0.52025
SERGEF	0.35575
B3GALT4	2.41375
LOC90925	1.437
OSCAR	-0.061125
NPFF	-0.024875
DEDD	1.005375
TMEM155	-1.0775
PTPN1	-0.45125
SCYL2	-0.175
SKAP1	3.213
LEAP2	-2.99666666666667
GADD45G	0.9264
IFITM3	1.252
PILRB	-0.612166666666667
SLU7	-0.2909375
DSC3	0.95225
DNMT3L	-1.222
PAPD5	-0.823125
B3GNT3	1.0075
LHCGR	0.00600000000000001
MSL-1	0.61275
UBE2S	-0.3295
SAP130	-0.524
ANAPC11	0.0615
MAGED4B	1.5865
ATP6V1B2	-0.628333333333333
C14orf179	0.399625
CAPZA1	0.051
CDYL2	-0.2435
GLRX3	-0.207666666666667
LOC136288	-0.90025
MOBKL1A	-0.334
HTR2B	1.42125
CRYGD	0.039
NUS1	-0.0946666666666666
PGRMC1	1.51
MYOM2	0.6075
FLJ39653	-2.64333333333333
CHM	0.3628
OR5M8	-0.1305
ZNF619	-0.834
FAM105A	0.1995
CCNL1	-0.929625
NAP1L3	0.65125
C10orf57	1.7585
B3GALNT1	1.0205
CSN1S2A	0.2815
TCP10L	0.54775
GDAP2	0.578625
DMKN	0.874833333333333
COX6B1	0.14575
DNASE2	0.1995
MSH5	-1.368
LGMN	-0.50475
USP31	1.1388
OR13C8	0.0025
SDCBP	-1.6618
NUDT11	0.578
PYGL	-1.191
SNPH	-0.456166666666667
B3GNT4	-0.6715
MIZF	-1.1006
NUBPL	-1.322125
NOD1	-0.210833333333333
CDH22	0.287625
NUBP1	0.5855
DSCAM	-3.412
DGKI	0.0415
FAM136A	0.82475
AKAP1	1.0045
SLC16A6	-1.07
RIN3	0.89
PSG2	0.09575
DIP2B	-0.10575
PSORS1C1	-0.5102
KIAA0495	-1.2325
FLJ90709	-0.5865
LPA	0.0183333333333333
PIGA	-0.804333333333333
LY75	2.3365
UTS2	-5.45116666666667
RREB1	-0.343875
GALNACT-2	-0.131
MGC3196	-0.46025
FLJ31568	-0.0185
LPHN1	0.02575
SP1	0.762375
TOX4	-0.657166666666667
HSPA9	-0.4965
APOBEC1	0.344
SLC35E4	-1.128
LSM5	-0.61075
SURF1	-0.326
ZBTB1	0.373583333333333
GTF2F1	0.0085
RPS15A	0.888642857142857
DUSP21	-0.787333333333333
GINS4	-0.474
MYO15A	-1.41583333333333
GIMAP7	3.66825
MGC13379	1.20375
ATP6V1E2	1.63833333333333
UTP3	-1.222
HNRPA3	-0.1789375
MT4	0.6115
C14orf155	-0.473
U1SNRNPBP	0.36925
CKLF	-1.0255
PLEKHN1	2.151
MBNL1	0.581666666666667
NUP160	-1.49525
ACSM2A	-1.33
LOC129881	-1.3355
KIAA1529	0.34825
FLJ22639	-0.9425
HAND1	-1.2275
GSX1	0.792
FGA	-4.10066666666667
SERPINB1	-0.93975
ZNF642	0.6855
IGFBP1	-7.940625
SLC1A1	-1.181
DHX57	0.989
ZNF766	0.886
PTPN21	0.8876
GDPD3	-1.07583333333333
PNPLA5	0.3805
TBR1	0.277
FAM116A	0.44675
IQGAP1	0.809125
FOS	-2.199
ZNF226	-1.092
FIGNL1	-0.709833333333333
C14orf1	-0.228833333333333
ZMYND17	-0.672
PUS7	0.931166666666667
TUBB6	0.17
KCNQ2	0.349
MARCH6	0.176583333333333
CCDC33	0.8935
PRODH	-1.2155
RBM11	0.06975
EPHA6	0.0545
SLC43A1	0.32875
LOC196541	0.43875
NTN1	2.156
ING4	-0.7365
PCDHB10	2.253
DPH2	-1.01283333333333
SPACA4	0.09625
FBXL21	-6.55
DIAPH1	-0.0538333333333333
ZNF71	1.42116666666667
CEP76	-1.121
CORO1A	0.30875
RRM2	-2.73825
EDG4	0.5905
OS9	0.304833333333333
SLC4A1AP	0.026
COG5	-0.3705
COPS8	-1.57725
NGLY1	-1.442
NCBP2	1.732
C17orf42	-1.89466666666667
GPSM3	1.30925
SIL1	0.823166666666667
ASB6	0.01175
SMAD5OS	-0.329833333333333
UNC93A	1.039625
A1BG	-0.189666666666667
C21orf62	0.16325
FMO5	-1.76975
ATRIP	-0.224333333333333
CEBPG	0.151666666666667
C7orf38	0.231666666666667
TNFRSF1B	0.741833333333333
CLEC1A	1.46683333333333
IQSEC1	0.89275
PATZ1	0.4645
RBM22	1.05075
BAG2	-1.05566666666667
PAQR5	-1.1665
C9orf127	-0.1491
THNSL1	1.133
SHROOM3	2.7306
JAM2	0.29175
SNRPN	-2.868
ALX4	0.199
CACNA1S	-0.112
FAM130A1	0.059
CORIN	2.7205
CD300LB	0.837
PLEKHG6	0.9435
LRRC40	-0.53125
PCLKC	-0.94025
PCDHB16	-0.919166666666667
WNT2B	1.02933333333333
ASNS	-0.679333333333333
MRPL49	-0.40475
FLJ46111	-1.322
ISG20	0.20675
SMU1	-0.209
CASZ1	-0.144
POLR1D	-0.286166666666667
GIN1	-1.05175
SNAG1	-0.410833333333333
ANKRD29	-1.25175
CDKN2AIP	-0.36825
KRR1	-0.17975
CXCL1	-3.35633333333333
EPM2A	-1.3632
PC	-0.147833333333333
DEFB127	-0.3205
PDZRN4	1.2555
FAH	-0.27675
OR51E1	2.237
CDC2L6	1.20266666666667
DNTTIP1	-1.8175
PAX8	-0.191
TMEM116	-0.99675
C1orf150	-0.818
PRO2012	0.17525
MRPL40	-0.875666666666667
BEX1	-3.6929
SLC2A4	-0.284666666666667
PKMYT1	-0.9395
FEZF2	-0.396666666666667
SLC26A9	-1.161
MAP2	2.61541666666667
LYL1	-1.015
SLC25A19	-0.390166666666667
NOS3	0.444
ZNF34	0.201333333333333
TMPRSS11F	-0.56125
FAM43A	2.03725
FCRL4	0.236166666666667
KLF14	1.06725
FLRT2	-1.112
WRN	-1.151
SDF2	-0.3117
KRT8P12	0.058
C6orf195	1.848
C9orf125	-1.769
DZIP3	0.138125
RIT1	0.41
SCML1	-2.54466666666667
RHBDF2	1.19425
OR2G3	-0.0505
REXO1L1	-0.189
MAP3K7IP3	-0.785875
C3orf57	-6.00725
FBXW11	-0.551666666666667
ETAA1	-0.06825
C14orf131	-0.7159
AKT1S1	-0.8315
SLC12A5	-1.376
C9orf164	-0.01
NRIP3	-0.301
NOS1AP	-0.64025
TMEM121	2.08125
SAP30BP	-0.366
DGCR6	0.05775
WDR76	-0.851
FAM82B	-0.896
LOC606495	-0.662
MAP9	0.135
BCDIN3D	0.289
CXorf36	3.85683333333333
DSCR3	-0.4062
ZFAND3	0.18725
C7orf43	0.921166666666667
SPSB3	-0.1512
C19orf19	0.82275
FAM133A	-1.2885
C12orf25	0.809
SLC39A3	-0.836125
DISP2	0.191
PI4KAP2	-3.0985
MKRN3	-0.408333333333333
ADAMTS13	-0.46675
CBLN3	0.1477
TTYH1	1.33566666666667
C3orf18	-0.473
FLJ13236	-1.40125
ZMYND12	0.89
C18orf25	1.171375
GLB1L3	-1.0185
ATP13A5	0.6365
RANBP10	-0.4225
CD96	-1.0726
DENND1C	-0.00475
RBMS3	0.4515
SLC41A3	0.678
DGCR6L	-0.28075
TMEM128	-0.452333333333333
CSNK1G3	-0.474214285714286
MOBKL2C	0.750875
TSPAN6	0.940125
MATN2	-1.6722
MSL2L1	0.622833333333333
ST6GALNAC2	-0.433666666666667
FGFBP2	2.09725
FGL1	-5.92366666666667
MPP3	-1.13133333333333
ARHGEF6	0.414833333333333
TGFBR2	0.050625
ACMSD	-1.01725
IL33	2.7195
C9orf5	-0.6715
DEAF1	0.1147
AMN	1.3275
DEFA6	-0.239
RNF212	-2.20375
METT5D1	-0.294666666666667
CIB1	0.2409
TSSK1B	-0.06925
KIAA1727	0.1955
ZNF680	-0.305
LOC399900	-2.1225
LOC152217	0.518333333333333
CTNNAL1	-4.3125
CIT	-0.791833333333333
TLE6	-0.87625
ZNF607	-0.60375
HERC4	-0.748166666666667
DRAP1	-0.0246
PEMT	0.0615
C10orf111	0.613
ZNF575	1.504625
KCTD7	0.12725
MYO1F	0.535
LOC285382	-2.1955
RAB11A	-0.4068
PLCD3	-0.46075
C15orf28	-0.35425
PTBP2	-0.540875
CTB-1048E9.5	-0.5485
C19orf60	0.827666666666667
C7orf25	-0.187333333333333
SETD7	0.208
HOXB9	-4.0155
VANGL1	1.3705
CHAF1B	-1.27225
NDUFA3	0.9085
KIAA1328	-0.3245
SHARPIN	-0.316125
TTC23	0.23125
UGP2	0.102833333333333
ANKIB1	1.512
CIRBP	-0.484857142857143
SEC14L4	-2.33816666666667
OVCH1	-0.245333333333333
VPS52	-0.9755
FAT	0.204125
M6PRBP1	0.38025
GPRIN3	-0.7385
PPM1F	-0.756666666666667
TSR1	0.0415
CCDC85A	1.23525
PCSK5	1.37075
ZFHX3	0.026
HEMK1	-1.4395
PGBD2	0.6245
RSRC2	-0.379
AURKC	-1.337
SCRIB	0.530375
ORM2	-3.737
FAM115A	2.4724
FZD6	-0.096
UNC119	-0.198166666666667
GPX3	0.0867
NOV	0.606125
CABC1	-0.05125
CDC42SE2	-1.1778125
EIF2S2	-1.9477
RNF130	0.99575
CKAP5	-0.340666666666667
RP11-413M3.2	1.10475
C10orf18	2.1919
TMEM93	0.32525
DYX1C1	1.22225
KCNMB2	-2.383875
ANK3	2.23466666666667
KRT5	0.8613
CDH12	-0.96275
QRSL1	0.130125
JUB	-1.93925
SHC4	4.21375
CCL15	2.07566666666667
CCDC22	-1.1375
SNX24	-0.09125
RARS	-1.3005
MORC2	1.3295
FAM48A	0.03625
MT1H	-1.494
PPP1R14C	0.4255
FOXD1	-2.08942857142857
C1orf213	-1.89375
AMT	-1.2113
DSN1	-1.6835
PTPLAD2	-0.00825000000000001
DIS3L	-0.36925
RASL11A	1.9025
GPRC5B	1.698625
FRMD7	-0.4115
STRN4	0.08225
KITLG	-0.619590909090909
HDGF	1.3225
OR1S1	0.31
SETX	0.0788
DDR2	-0.350375
KCTD12	1.87325
LYZL2	-1.00825
WDR52	-0.9195
TMEM2	0.987
ZNF579	1.88333333333333
LOC200810	0.293
TNFSF9	-1.977
PPFIA4	-2.81225
CNIH3	-1.01133333333333
MAP4K4	-0.847714285714286
ROD1	0.388142857142857
ALS2CR12	-1.0065
DOCK3	1.34466666666667
PAQR9	-3.98675
ASB17	0.0241666666666667
STX16	-1.026
FEZ2	-0.141666666666667
DLAT	-0.111833333333333
KIF21B	0.157166666666667
CDC5L	0.0915
TMEM119	0.969333333333333
CRIP3	-1.48075
TPSD1	-0.0891666666666667
TEPP	1.05525
GNGT2	0.9865
C21orf121	0.43875
WNK1	0.468083333333333
FLJ10490	1.6212
OR51B5	-1.96
LOC203547	0.94825
HAS1	-1.2385
PPA1	0.0165
ST7	-0.11025
C11orf46	-0.1242
POPDC3	-3.05033333333333
ACOX2	-0.49
ATCAY	-0.0894166666666667
TM4SF19	-1.3925
MFSD9	-0.2165
PDHB	-0.8135
ERN1	-0.2335
LCE3C	0.671
GPR111	-0.0925
NOTCH3	2.72566666666667
ADAMTS5	3.93725
B3GALT1	-1.06725
UGCGL1	1.05816666666667
FAM58A	2.30566666666667
FBXO32	2.9135
CLPP	0.30975
NXPH1	-2.4175
MTMR3	0.339166666666667
ATP1B3	-1.016375
TMEM16A	3.184625
HIST1H3F	0.756333333333333
TRIM25	0.543166666666667
SDCBP2	0.0335
CRKL	-2.272
HOXB2	-2.39233333333333
ANP32B	-0.09075
GATM	1.835
AP4E1	0.148125
EDG5	0.647375
CDKN3	-1.4155
CDH4	-0.16475
PGD	-0.8825
RND1	0.0545
GAD1	-3.7181
MPG	-0.595875
LOC440350	0.0295
ZNF133	0.213
SERPINB12	0.865
AMELY	0.244833333333333
DHX36	-0.32175
TNFAIP8L2	2.71916666666667
PHTF2	1.32222222222222
CCDC112	0.1935
IQCC	-2.19675
HEYL	3.12983333333333
FTSJ2	-0.922333333333333
APPL1	1.512375
RAB43	-0.120571428571429
OR10G2	0.17
WAC	0.847
ADCY9	-0.120625
RUNDC2B	1.35816666666667
PYCRL	0.0837
AGPAT7	-0.198333333333333
SLC22A9	-1.514
CDKAL1	0.1325
PDYN	0.917666666666667
C20orf74	1.7485
MTMR11	3.2465
VAV3	-0.3055
DAPL1	1.16075
STXBP3	0.2945
EIF3G	-0.422
ARHGAP22	0.17475
NPFFR1	0.3875
NPC1	0.0363333333333334
ALDH9A1	1.17083333333333
ZNF600	0.201125
ZNF678	-0.5525
RASSF1	0.293083333333333
ADD2	-0.661625
PITPNB	0.080625
PKD2L2	0.093875
LRP11	-1.4865
CDKL1	0.73125
SMEK2	0.48575
PRODH2	-2.934
C11orf54	0.0761666666666667
SFRS11	-0.189166666666667
IL7	-0.108333333333333
ALS2CR16	1.9555
BTG3	-0.333
PAK2	0.535277777777778
RP11-679B17.1	-0.8725
GATA4	-1.75733333333333
ATP2B1	-0.66175
LOC130940	-0.706
C1orf172	1.899
ATF7IP2	-2.4795
SLC25A43	0.446666666666667
CENTG3	0.868
IGF2BP1	-3.874
FCHSD1	0.2115
CAMK2N2	1.81666666666667
ELAVL3	0.00680000000000004
NBPF15	0.289833333333333
UBE2J2	-0.745166666666667
GNL2	0.01025
PRR3	-0.2831
NLF2	2.10225
OR4F6	0.6605
KLHL24	1.68166666666667
CCDC88A	-1.787
SGPP1	-1.97633333333333
C10orf11	1.903
SLC35B4	0.207166666666667
UGT3A2	-1.3395
ARNT2	-1.1943
CBR1	0.90625
ITPR3	0.105
TRAPPC6B	-0.825888888888889
AMZ1	0.3285
ARP11	2.31525
WDSUB1	-0.606
APBA1	1.11883333333333
RAB2A	0.3314
C6orf162	0.159125
HPSE2	0.1615
PLCE1	1.396
INSL3	0.63375
DLG1	0.3967
PTPLA	-0.61375
PIGX	-0.823625
TFIP11	-0.265333333333333
FIBIN	2.3405
POLR2G	-0.57825
GRAP2	-2.7252
DNAJB8	-0.06325
CNBP	0.7325
WASF1	-0.02475
INPP5E	-1.7224
HSPB1	0.450625
TMEM167	-0.9131
CUBN	-0.04025
IGF1	3.134125
ITPK1	0.1857
NAALAD2	-1.022875
G3BP1	0.0704
NT5DC1	0.465125
CYP39A1	-0.7355
TMEM139	1.716
POLK	-0.546
GLULD1	-1.8685
RBM15	0.345833333333333
AMZ2	-0.13225
GDF15	-3.801
MESDC2	-0.32825
INCA	1.53233333333333
ACY1L2	1.619
GZMM	-0.0678333333333333
PAIP1	-0.59675
CACNA2D1	-0.2585
STK32C	1.01066666666667
SH3BP4	-0.722333333333333
DEC1	0.9135
PADI1	0.2775
UBB	-0.138
PON3	2.48733333333333
PROP1	0.995
ANKRD13B	1.7675
ADCK1	-1.2485
TCF25	-0.171166666666667
SLC38A5	-2.50375
CXorf26	1.20533333333333
C19orf39	0.325
PPP1R13B	0.7115
ARL2	-0.872
TCL6	0.413416666666667
TOP3A	0.137
SLC16A14	-0.819375
FXYD6	2.63816666666667
HIST1H4E	0.60775
BBC3	0.808315789473684
UNC5A	0.232666666666667
FAM86C	-0.1481
PI4KB	0.25525
B3GAT1	1.7905
SUSD2	0.988666666666667
OAZ2	-0.477333333333333
NOC4L	0.146
C10orf12	0.7805
FADS1	-2.21916666666667
LOC144097	0.034
DKK2	-0.694
KIAA1949	0.75275
RHOT1	-0.4313
OXT	1.1585
GPR153	2.00875
ARL4A	-1.26333333333333
SAAL1	-0.5815
CCDC64	-0.1005
USE1	-0.1395
HNMT	-0.7005
PCGF3	0.2098125
CYP2C19	0.14125
C20orf4	-0.364
CCDC11	2.2035
ACSBG2	-0.315
RWDD2A	-0.5505
PALLD	1.71725
CPLX4	0.741
LOC492311	-0.05575
KPNA2	-1.2035
