Hybridization REF	TCGA-A8-A08P-01A-11R-A00Z-07
ZFP106	-0.404
ZNF347	-0.8757
GTF2E1	-0.06125
RY1	-0.32
ATAD2B	0.341375
ARHGAP17	0.0189
KCNIP3	-1.3745
SFPQ	-0.012375
GFRA4	0.374
AKR1B10	-2.37875
TIGD6	0.459833333333333
RGS16	1.538125
URB1	0.0541666666666667
OR4C46	0.319166666666667
TOP3B	-0.7275
NFATC4	1.412
CA14	-4.611
BMPR1A	0.0573333333333333
SNRP70	-0.705125
PRL	0.334583333333333
C6orf130	-0.99675
STAG2	-0.27425
CD55	-0.444928571428571
RPS23	0.345833333333333
SSX2	0.349833333333333
FDPSL2A	0.05725
FBXO27	-0.451
SYNGR3	-0.4885
TMSL3	1.4885
EML1	-1.1215
NUP93	-0.492166666666667
SMAD3	-0.2272
KIAA1189	1.2145
HNRPUL2	1.02666666666667
TBC1D12	0.0471666666666667
C16orf24	0.98625
MRVI1	1.87366666666667
ZNF581	-0.624
ELOVL3	0.733
OR51Q1	-0.06225
CACNB3	2.7355
GALNT13	-1.029
C10orf84	0.472875
NEDD4	-0.6678
SPO11	0.8525
OR5AU1	0.437
NEK4	-0.0885
PRKAR2A	-0.4045
IHPK1	-0.608
ATP6V0B	0.75975
CACNA1E	0.613
CEACAM8	0.1935
PEX14	-0.2335
FLJ12993	1.28
ZBTB38	-0.0828333333333334
PCTK2	0.404333333333333
LRRC16	0.3538
FBLIM1	0.789666666666667
FYCO1	0.78075
RP5-1022P6.2	-0.33875
CMTM1	0.533333333333333
PLTP	0.680833333333333
RAPH1	0.622625
DOCK8	1.538375
EZH2	-1.57973333333333
SLC25A1	-0.424333333333333
PLEKHB1	0.1534
GRB7	1.4202
ZFP37	-0.591
MRPL33	-0.3015
PELO	-0.23375
ARMC1	0.546
C9orf27	-0.254142857142857
FLJ25778	0.1865
C9orf37	-1.2225
TMEM66	0.9305
SPRN	0.039125
HBEGF	0.14725
PI4KA	-0.77
LEPRE1	-0.167
POU2AF1	-2.1455
MRPL12	-0.140833333333333
REP15	-0.069
ZC3H3	0.9835
RASAL1	-0.596
DDAH1	0.357875
ACBD5	1.5455
TMC2	0.417
CCDC137	-0.3455
SAMD13	-0.153666666666667
UGT2B15	-2.45566666666667
TIPARP	-1.153
DNASE1L3	0.45175
TRIM72	0.309333333333333
DBX2	0.454
IPO8	0.23775
C21orf88	0.7995
MAP3K14	1.01375
LOC51233	0.681166666666667
GGTLA4	1.504
PDE6D	0.06475
ZNF117	0.18575
CLK2	-0.384
NKRF	-1.12675
TNFSF15	0.4083
DUSP2	0.31375
SECISBP2	-0.2751
GABRR2	-0.0165
PPAP2C	2.289
LOC51145	0.0203333333333333
PAG1	0.478125
PIK3C3	-0.409
GNG10	0.018
APOL4	0.799
ANKRD28	-0.841125
STMN3	-1.7325
RAB14	0.4865
CDK2AP2	0.27125
HDDC3	0.054625
COMMD7	1.1375
CXXC1	-0.2835
HMCN1	-0.549666666666667
CD40	1.40475
DYNC1LI2	0.0555
GDI1	0.46275
LOC646938	-0.23125
VSNL1	-3.1205
PIH1D1	-0.0968333333333333
RAET1G	-0.2015
KRTAP5-9	-0.495
EFTUD2	-0.01375
ZNF311	-1.7375
ATP6V1G3	0.30825
OR2W3	-0.367
SCN4A	-0.06425
MED10	-0.32725
FAM135A	-1.1824
ARHGAP4	-0.26325
EHMT2	-0.20425
UFD1L	-0.0895
ERMP1	0.14075
MAG1	-1.2325
THAP8	0.279
HACE1	-0.395333333333333
FAM82C	0.6185
C3orf20	0.2665
UNC84A	-0.182
SCD5	0.233642857142857
LASS6	2.015875
LSG1	0.19775
MAL	-4.50825
GPR22	0.2665
WDR5B	0.47175
ACTRT1	-0.077
C17orf60	0.801166666666667
GRIN2C	-0.1578
ARMC8	-0.529916666666667
SLC47A1	-1.9375
DMPK	0.21125
DHRS13	-0.564166666666667
SMC1A	-0.611666666666667
KRTAP17-1	0.57125
SMYD5	-0.207
TUSC2	0.426375
CRHR2	0.387
KIR3DL2	0.1385
CCDC104	0.05
ATP2C1	-0.008
CROT	-0.55875
PABPC3	1.23416666666667
EGR1	-1.39216666666667
THSD1	0.242
KHK	-0.87825
SLC12A2	0.735375
CD58	-0.759
STOX2	-1.78166666666667
CCDC76	-0.9859
CCDC48	2.9895
DNAH1	-0.0463333333333333
ZIC4	-0.261375
OR1G1	-0.1475
PSMC6	-0.383333333333333
PROKR1	-0.243
ABCB1	-0.96675
TRAT1	1.00475
LLGL1	0.0655
MTF1	1.34375
USP54	0.983625
PAGE2B	-2.405
ITGB7	-2.92475
CCDC81	-0.3895
LOC149837	0.71525
SCUBE1	0.8065
ZSCAN10	0.4855
HUWE1	0.379285714285714
CDH17	0.0535
CD180	1.54975
IL17A	0.006
TMPO	-0.557625
KIAA1524	-0.814
HDGFRP3	-0.2525
OXCT1	-1.55272727272727
RRAS2	-2.12433333333333
LTBP2	2.48725
SV2B	1.00416666666667
CYP2A6	0.66425
PKD1L2	-0.605833333333333
PPM1M	0.93475
FLJ22662	2.34616666666667
ZNF502	0.8295
GP6	-0.21375
CRYBA2	-1.09775
LEF1	-1.702
CTPS	-1.96371428571429
EYA1	-1.45633333333333
EPS8L1	1.73475
MAPK14	0.21125
SERPINB2	-5.12025
GTF2F2	-0.583333333333333
ZNHIT4	0.0625
PLA1A	1.16125
C20orf114	0.46325
HPR	-3.811
C18orf2	-1.79383333333333
SATB2	-2.20025
KCNJ9	0.0115
MGC157906	1.233
MOCS3	0.9755
C17orf71	-0.147
PPHLN1	-0.2206
HIST1H2BN	-0.53275
RAPGEF1	-0.328625
MAP3K8	0.9605
DLG4	0.0788333333333333
STC1	0.0195
CDGAP	1.68625
DDX26B	-0.86975
LOC150223	-1.3105
CPSF3	-0.775166666666667
TMEM14A	0.3235
MYH3	-1.97675
GPKOW	0.69775
SULT1A1	-0.2435
SPON1	3.0715
YY1AP1	0.181
RAB23	-0.36475
PLA2G4A	-3.91475
MAPRE3	0.347
ZNF516	-0.597571428571428
GGPS1	1.10375
EXOC3L2	-0.07875
C19orf42	0.0414
MAP2K2	0.208333333333333
HIST1H2BB	-0.468
RNF19B	1.32183333333333
C6orf128	0.0426666666666667
TLR8	4.357
PCDHA9	-0.14
CARS2	0.059375
CLUL1	2.52833333333333
RHAG	-3.82
UNK	0.02
EXOC8	0.7031
C9orf95	0.3755
C14orf143	-0.3325
MAML3	0.083375
LDHA	-1.5245
MRPL20	0.173875
KLHDC6	0.0186666666666667
ATP5S	-0.620666666666667
C8orf55	1.30675
PHF19	-1.97925
KRTAP13-4	0.638
TTC5	0.305
XKR5	-0.492
SILV	-4.18866666666667
TEX28	0.0015
TCTN1	0.91475
CX40.1	0.3345
PPP2R5C	-0.559375
C12orf30	-0.0756666666666667
CAPG	2.28975
MPZL1	0.70165
ARSB	-0.662333333333333
TDH	-2.36666666666667
WASF4	0.7565
TSSK3	-0.6995
7A5	1.0475
CRISPLD1	-0.409
MAD1L1	-0.237833333333333
SPIN4	-0.932333333333333
AMPD1	-0.74375
DPYSL5	-0.3225
INPP1	-0.7395
ANKRD11	-0.705055555555556
NPAS4	-0.10975
GCET2	0.4732
RNASE9	-0.094
GUCY2D	0.616333333333333
CCDC98	-0.369
FGF4	-0.540375
CPM	0.352666666666667
SLC26A4	-1.8485
PLD5	-0.1555
FAM59A	0.9204
FBXO5	-1.41733333333333
SIPA1L1	-0.100625
DPYS	0.268
ATG4D	-0.4285
TGM3	1.508
MTCH1	0.274
HK1	0.201714285714286
CDC26	-0.067375
GALNT12	-3.0805
LOC339229	0.069
MRPL35	0.135
ORC4L	-0.1515
TNKS	0.102785714285714
C2orf24	0.714333333333333
ZNF553	0.1315
GGTLA1	3.0519
ZNF497	0.4825
CDY1B	-0.3685
SLC30A4	0.359125
TUB	-1.8325
ARHGEF18	0.081
ARRB1	1.005
KCNK1	2.36975
EREG	-2.5172
SCAMP5	-0.1265
RUNDC3B	1.03125
ADAMTS20	0.43575
IL17RB	-1.647
FLJ20323	-0.4365
MCAM	0.332875
POLR3E	-1.19716666666667
AQR	0.1865
IPMK	-0.256
CDCA7	-4.692375
CAMP	2.8925
GRHL3	-0.97975
ADAMTSL2	0.725166666666667
CLMN	1.7945
SSTR3	0.425
MAGEA5	-2.1675
OVOL2	3.82275
JMJD1B	-0.13325
RBL2	0.3382
PYGO2	0.70075
PPP1R10	0.6295
CSE1L	-0.462166666666667
LCA5	0.13675
RDH16	0.2595
ASRGL1	-2.372125
TOM1	0.574666666666667
PTX3	-5.431
TTC15	0.47
SCGB3A1	0.577833333333333
MRPL50	-1.3965
RCAN3	1.099875
SLC26A11	1.6775
STYX	0.0158333333333333
CINP	-0.26125
MARCH7	-0.251
PFKM	-0.981333333333333
SGMS1	0.634833333333333
RIOK3	-0.3337
C1orf110	-0.0985
CES7	0.286125
LOC440248	-0.877
PPP1R12C	-0.06825
C10orf27	1.101
ATG9A	-0.2495
MRPS26	0.578625
TMEM40	1.37375
ELP3	-0.707
ZNF787	0.3533
HIAT1	-0.07075
C8orf34	0.853
MGC4655	0.2802
PELI1	-0.171666666666667
PPT1	0.687
SLC35C2	0.130833333333333
C6orf125	0.06825
MUC4	-1.31383333333333
RFC4	-2.11642857142857
GNB2	0.407
NUP50	0.187642857142857
SULT4A1	-1.5395
C7	0.7125
CCDC130	-0.6375
ARRDC4	0.27575
RQCD1	0.0865
GLYCTK	-0.76975
AYTL2	-0.488363636363636
MTUS1	0.2263
LEMD3	0.1395
PLEKHF2	2.22325
HOXA7	-0.279
GTF3C2	-0.849
DYNLRB2	1.91125
CNOT10	-0.4235
MR1	0.561
FFAR1	0.301
PRIC285	0.374
SLITRK6	4.77025
LIX1	-2.2818
UBE1L2	-0.33325
F8	-0.223
ACHE	-0.0261666666666667
KPNA5	-0.354
TNFRSF12A	-1.06066666666667
EGR3	-0.0905
SERPIND1	-3.27283333333333
OASL	4.12075
IFRD1	-1.254125
WDFY1	0.251
ZNF267	0.0095
ACCN5	-0.298
ZBTB6	-0.3775
PPP1R3A	1.0995
PRRT3	1.95225
FBXL19	-0.3045
TXNIP	0.139857142857143
ACTN2	0.503
ATG9B	-0.520875
C9orf117	0.791625
IL27	0.012
RPL36AL	-0.311333333333333
KLK15	0.35225
CHAD	0.968
RAP2B	0.462
HEBP2	1.144
ZNF342	1.0535
CAMK2G	-0.118
TLR3	0.944
FGF14	0.02125
HMGB2	-1.24525
TRPM5	-0.175333333333333
OR5M11	0.4605
KIF3B	-0.322473684210526
PRICKLE2	-0.1115
MTMR9	-0.0535
C3orf27	0.151
GLRA3	2.09516666666667
NSDHL	-0.224333333333333
TMEM32	-0.46975
POLR2D	-1.045
MYADML	0.459
C9orf114	-0.36775
MRGPRX1	0.303
TOPORS	0.089
CLDN19	-0.935
C1QL4	0.3005
RNF165	-1.7255
DHRS9	1.46775
DNAH2	-0.9575
FXR1	0.1875
ZMYM3	-0.809375
CASP3	0.0905
FAM120C	-0.24525
SCLY	-1.93725
CA7	-0.336
ENTPD5	0.0305
ZNF461	0.082
PDIA5	0.0865
C1orf19	-0.0746666666666667
TMEM67	0.78425
KCTD20	-0.50825
WDR47	0.3085
FLJ38723	1.446
KLRF1	1.2865
TAS2R16	0.8105
CLDN12	-0.2625
PRKCE	-0.757
UBXD4	-0.82725
ITGAM	3.06933333333333
GLT8D3	-0.20875
WDR31	0.4321
RGS2	-0.196
OR51L1	0.159
MST1R	0.55675
KIAA1737	0.77175
OR4A5	0.111
GLIS1	-1.57033333333333
PTMA	0.312357142857143
NAPA	1.324
PRDM11	-0.08525
LIPF	-0.258
DIRAS3	-0.2495
ASGR2	-3.403125
C1QTNF4	-0.083
PIK3R4	-0.311833333333333
ARMC3	4.054
NDUFV3	-0.714
BTBD3	-0.370333333333333
PPP1R2	0.53225
UBE2NL	0.195
FOSL2	0.803142857142857
FAM119A	-0.679833333333333
TUBA4A	-0.1354
KRTAP12-1	0.117
SFRS2	-0.22425
RHPN1	1.1106
EEF2	-0.418666666666667
ZDHHC11	-2.26116666666667
EPHA3	-2.0918
RBM12	-0.28575
H2AFJ	1.56441666666667
EDIL3	2.042
KIF26A	-1.6955
SERGEF	-0.29425
B3GALT4	2.66175
LOC90925	1.4325
OSCAR	0.97575
NPFF	-0.422125
DEDD	0.505
TMEM155	-0.477
PTPN1	0.30575
SCYL2	0.406333333333333
SKAP1	2.5405
LEAP2	-3.2245
GADD45G	1.77
IFITM3	1.306125
PILRB	-1.4695
SLU7	-0.1319375
DSC3	0.404
DNMT3L	-1.50425
PAPD5	0.133125
B3GNT3	-0.9205
LHCGR	0.218
MSL-1	1.3495
UBE2S	-1.313125
SAP130	-0.32525
ANAPC11	0.71275
MAGED4B	-1.8835
ATP6V1B2	0.742333333333333
C14orf179	1.322875
CAPZA1	-0.1595
CDYL2	0.0201666666666667
GLRX3	-1.25333333333333
LOC136288	-0.791
MOBKL1A	-0.54375
HTR2B	2.59
CRYGD	0.421333333333333
NUS1	-0.3055
PGRMC1	-0.028
MYOM2	-0.958
FLJ39653	-1.73
CHM	-0.2866
OR5M8	0.3655
ZNF619	0.0885
FAM105A	0.9275
CCNL1	-0.374
NAP1L3	-0.99425
C10orf57	1.76733333333333
B3GALNT1	0.513333333333333
CSN1S2A	0.4515
TCP10L	0.13675
GDAP2	-0.165375
DMKN	-2.4785
COX6B1	-0.05675
DNASE2	0.899333333333333
MSH5	-1.501
LGMN	0.79925
USP31	0.2794
OR13C8	0.259
SDCBP	-0.309
NUDT11	-2.97233333333333
PYGL	-1.88316666666667
SNPH	0.386
B3GNT4	0.9035
MIZF	-1.0634
NUBPL	-0.933875
NOD1	0.602666666666667
CDH22	0.26525
NUBP1	0.328666666666667
DSCAM	-3.98975
DGKI	0.615
FAM136A	-0.9855
AKAP1	-0.1975
SLC16A6	-0.97725
RIN3	0.6135
PSG2	0.0265
DIP2B	0.906416666666667
PSORS1C1	-0.8563
KIAA0495	-1.0675
FLJ90709	-0.384
LPA	-0.00266666666666665
PIGA	-0.750166666666667
LY75	2.082
UTS2	-5.41066666666667
RREB1	0.190375
GALNACT-2	1.0772
MGC3196	0.058
FLJ31568	-0.0245
LPHN1	-0.60825
SP1	1.03075
TOX4	0.472333333333333
HSPA9	0.1046
APOBEC1	0.8375
SLC35E4	-0.84625
LSM5	-1.11025
SURF1	0.4355
ZBTB1	-0.194166666666667
GTF2F1	0.09625
RPS15A	-0.4775
DUSP21	-0.890166666666667
GINS4	-2.9405
MYO15A	0.0991666666666667
GIMAP7	4.34575
MGC13379	0.261
ATP6V1E2	-0.66
UTP3	-0.31475
HNRPA3	-0.5465625
MT4	-0.6975
C14orf155	-0.017
U1SNRNPBP	1.0275
CKLF	-0.433666666666667
PLEKHN1	0.213
MBNL1	0.430333333333333
NUP160	-1.47625
ACSM2A	-1.83975
LOC129881	0.04725
KIAA1529	-0.5525
FLJ22639	-1.32175
HAND1	-1.1055
GSX1	0.4535
FGA	-4.2003125
SERPINB1	0.29675
ZNF642	0.40975
IGFBP1	-7.762
SLC1A1	2.548625
DHX57	-0.0455
ZNF766	0.36
PTPN21	-0.5402
GDPD3	1.78466666666667
PNPLA5	-0.104
TBR1	0.438166666666667
FAM116A	-0.647
IQGAP1	0.973875
FOS	-1.0675
ZNF226	-0.111625
FIGNL1	-0.345166666666667
C14orf1	0.276666666666667
ZMYND17	-0.0535
PUS7	-0.881833333333333
TUBB6	-0.764625
KCNQ2	-1.3465
MARCH6	-0.07375
CCDC33	0.3115
PRODH	-1.588
RBM11	-0.42625
EPHA6	0.60175
SLC43A1	-0.52225
LOC196541	-0.056875
NTN1	1.44533333333333
ING4	0.7805
PCDHB10	-0.56625
DPH2	-0.737166666666667
SPACA4	0.175
FBXL21	-4.6335
DIAPH1	-0.464166666666667
ZNF71	0.953333333333333
CEP76	-0.491
CORO1A	0.4605
RRM2	-2.012
EDG4	1.86325
OS9	0.501166666666667
SLC4A1AP	0.20175
COG5	-0.4785
COPS8	-0.3605
NGLY1	-0.68475
NCBP2	0.335375
C17orf42	-0.430833333333333
GPSM3	0.814875
SIL1	1.15766666666667
ASB6	-0.1135
SMAD5OS	-0.412
UNC93A	-3.385
A1BG	-0.0181666666666667
C21orf62	0.506
FMO5	0.56475
ATRIP	0.043
CEBPG	-0.119666666666667
C7orf38	-1.08133333333333
TNFRSF1B	1.584
CLEC1A	1.404
IQSEC1	0.597
PATZ1	1.2676
RBM22	0.818875
BAG2	-1.39333333333333
PAQR5	-1.431
C9orf127	0.4563
THNSL1	-0.07825
SHROOM3	2.2275
JAM2	0.6795
SNRPN	-1.9595
ALX4	-0.333
CACNA1S	0.026
FAM130A1	0.67275
CORIN	1.915
CD300LB	1.064
PLEKHG6	1.8655
LRRC40	-1.22675
PCLKC	-0.905
PCDHB16	-0.518
WNT2B	-0.3845
ASNS	-2.22522222222222
MRPL49	1.403
FLJ46111	0.1285
ISG20	0.883375
SMU1	-0.194833333333333
CASZ1	0.416
POLR1D	-0.604916666666667
GIN1	-0.3265
SNAG1	0.484833333333333
ANKRD29	-1.5575
CDKN2AIP	-0.81775
KRR1	0.0025
CXCL1	-2.17266666666667
EPM2A	-0.3894
PC	-0.655
DEFB127	0.627
PDZRN4	0.891
FAH	0.942125
OR51E1	2.2885
CDC2L6	0.201166666666667
DNTTIP1	-0.12475
PAX8	-0.2515
TMEM116	-0.02175
C1orf150	-0.2435
PRO2012	-0.02275
MRPL40	-0.389833333333333
BEX1	-3.3871
SLC2A4	-0.316666666666667
PKMYT1	-0.4625
FEZF2	-0.131333333333333
SLC26A9	-1.05425
MAP2	-0.0506666666666666
LYL1	-0.601
SLC25A19	0.117666666666667
NOS3	0.4095
ZNF34	1.60366666666667
TMPRSS11F	-0.712
FAM43A	0.34975
FCRL4	0.679333333333333
KLF14	0.10025
FLRT2	-1.01033333333333
WRN	-1.15275
SDF2	0.8857
KRT8P12	0.1785
C6orf195	-1.016
C9orf125	-2.0355
DZIP3	0.733625
RIT1	0.32625
SCML1	-2.453
RHBDF2	0.55225
OR2G3	0.574
REXO1L1	1.0785
MAP3K7IP3	0.193125
C3orf57	-5.54125
FBXW11	-0.8605
ETAA1	-0.83625
C14orf131	-0.3889
AKT1S1	0.10075
SLC12A5	-0.791125
C9orf164	1.329
NRIP3	-0.090125
NOS1AP	-0.71025
TMEM121	2.3505
SAP30BP	0.3041
DGCR6	0.39125
WDR76	-1.1055
FAM82B	0.449833333333333
LOC606495	-0.5685
MAP9	1.62133333333333
BCDIN3D	0.563
CXorf36	3.551
DSCR3	0.4823
ZFAND3	0.673125
C7orf43	0.3285
SPSB3	0.7156
C19orf19	0.5235
FAM133A	-3.881125
C12orf25	0.548
SLC39A3	-0.164375
DISP2	0.69925
PI4KAP2	-1.8375
MKRN3	-1.473
ADAMTS13	-0.722
CBLN3	0.4581
TTYH1	-0.8075
C3orf18	-0.37325
FLJ13236	0.1365
ZMYND12	1.882
C18orf25	0.286125
GLB1L3	-0.647
ATP13A5	0.4845
RANBP10	-0.26775
CD96	0.4927
DENND1C	0.73175
RBMS3	-0.0393
SLC41A3	-0.173833333333333
DGCR6L	0.31675
TMEM128	0.348333333333333
CSNK1G3	0.0845
MOBKL2C	1.080875
TSPAN6	-1.823875
MATN2	-2.3909
MSL2L1	0.376666666666667
ST6GALNAC2	0.3465
FGFBP2	-0.063875
FGL1	-6.573
MPP3	0.223833333333333
ARHGEF6	1.08
TGFBR2	0.58925
ACMSD	0.01425
IL33	2.923
C9orf5	-0.562083333333333
DEAF1	-0.1535
AMN	0.303
DEFA6	0.160625
RNF212	-1.4855
METT5D1	-0.236666666666667
CIB1	1.3559
TSSK1B	0.043
KIAA1727	0.7355
ZNF680	0.431
LOC399900	-0.624
LOC152217	0.0881666666666666
CTNNAL1	-3.101
CIT	-1.31525
TLE6	0.83
ZNF607	-0.0785
HERC4	-0.926166666666667
DRAP1	0.0686
PEMT	-0.43075
C10orf111	-0.4875
ZNF575	0.549875
KCTD7	-0.22425
MYO1F	1.487625
LOC285382	-0.82825
RAB11A	0.5759
PLCD3	-0.33425
C15orf28	0.38825
PTBP2	-1.140625
CTB-1048E9.5	0.198625
C19orf60	0.417833333333333
C7orf25	0.6215
SETD7	1.256125
HOXB9	-4.6065
VANGL1	0.20275
CHAF1B	-0.6
NDUFA3	0.25225
KIAA1328	-0.248
SHARPIN	1.6005
TTC23	-0.656
UGP2	0.0845
ANKIB1	0.3816
CIRBP	1.14028571428571
SEC14L4	-1.2525
OVCH1	-0.0815
VPS52	0.1815
FAT	-1.651125
M6PRBP1	0.2805
GPRIN3	1.3435
PPM1F	-0.365333333333333
TSR1	-0.341
CCDC85A	0.362
PCSK5	0.99725
ZFHX3	0.1655
HEMK1	-0.4629
PGBD2	0.84875
RSRC2	0.0738333333333333
AURKC	-1.23016666666667
SCRIB	1.348
ORM2	-4.03133333333333
FAM115A	-0.1794
FZD6	-0.632125
UNC119	0.29
GPX3	-0.8335
NOV	-0.905875
CABC1	0.400375
CDC42SE2	0.056625
EIF2S2	-0.0947
RNF130	0.9255
CKAP5	-0.6135
RP11-413M3.2	0.73925
C10orf18	1.0527
TMEM93	0.0435
DYX1C1	1.46525
KCNMB2	-0.910625
ANK3	0.372333333333333
KRT5	-1.5931
CDH12	-1.379125
QRSL1	-0.659375
JUB	-0.8575
SHC4	-2.29375
CCL15	1.66716666666667
CCDC22	0.14075
SNX24	-0.11575
RARS	-0.51525
MORC2	0.40175
FAM48A	-0.2455
MT1H	-0.791
PPP1R14C	-2.62616666666667
FOXD1	-1.86635714285714
C1orf213	-2.8305
AMT	-1.7236
DSN1	-0.57175
PTPLAD2	2.4805
DIS3L	-0.709
RASL11A	-0.14025
GPRC5B	-0.478375
FRMD7	-0.7095
STRN4	0.44975
KITLG	1.21754545454545
HDGF	0.0255
OR1S1	0.54
SETX	0.1022
DDR2	0.18475
KCTD12	1.9075
LYZL2	0.15275
WDR52	1.1665
TMEM2	0.663875
ZNF579	0.493
LOC200810	0.74925
TNFSF9	-1.760375
PPFIA4	-3.4465
CNIH3	-0.0698333333333333
MAP4K4	-0.607285714285714
ROD1	0.130928571428571
ALS2CR12	0.574833333333333
DOCK3	-0.869
PAQR9	-4.6475
ASB17	-0.209
STX16	-0.58925
FEZ2	0.2015
DLAT	-0.720166666666667
KIF21B	-0.306333333333333
CDC5L	-0.51225
TMEM119	1.958
CRIP3	-1.5645
TPSD1	0.288333333333333
TEPP	-0.01425
GNGT2	1.7815
C21orf121	1.7235
WNK1	0.289666666666667
FLJ10490	0.689
OR51B5	-2.4265
LOC203547	-0.828625
HAS1	-0.466
PPA1	-0.0988333333333333
ST7	-0.02
C11orf46	0.2601
POPDC3	-2.5115
ACOX2	0.980833333333333
ATCAY	-0.45825
TM4SF19	-0.26625
MFSD9	-0.195333333333333
PDHB	-0.45525
ERN1	-0.06525
LCE3C	0.1275
GPR111	-0.742
NOTCH3	1.411
ADAMTS5	3.208
B3GALT1	-0.8565
UGCGL1	0.0463333333333333
FAM58A	-0.0731666666666666
FBXO32	1.8245
CLPP	0.1385
NXPH1	2.14225
MTMR3	1.135
ATP1B3	-0.858375
TMEM16A	4.161
HIST1H3F	0.451
TRIM25	0.8025
SDCBP2	0.5315
CRKL	-0.961875
HOXB2	0.0463333333333333
ANP32B	-0.726875
GATM	1.8085
AP4E1	-0.0055
EDG5	0.31375
CDKN3	-1.60566666666667
CDH4	-1.54575
PGD	-0.154833333333333
RND1	1.297
GAD1	-3.4303
MPG	0.158125
LOC440350	-0.3515
ZNF133	0.1275
SERPINB12	0.1925
AMELY	-0.188333333333333
DHX36	-0.6835
TNFAIP8L2	3.4725
PHTF2	0.357055555555556
CCDC112	-0.5095
IQCC	-0.487
HEYL	2.50783333333333
FTSJ2	-0.349
APPL1	0.476875
RAB43	0.221285714285714
OR10G2	-0.427
WAC	1.01983333333333
ADCY9	0.156375
RUNDC2B	0.59
PYCRL	1.7809
AGPAT7	-0.2865
SLC22A9	-1.11666666666667
CDKAL1	-0.122
PDYN	-0.409666666666667
C20orf74	0.5975
MTMR11	0.78975
VAV3	3.21658333333333
DAPL1	-2.54225
STXBP3	-0.42975
EIF3G	-0.05475
ARHGAP22	-0.44675
NPFFR1	0.262
NPC1	-0.3445
ALDH9A1	0.848333333333333
ZNF600	0.68425
ZNF678	0.508
RASSF1	0.379166666666667
ADD2	-2.667375
PITPNB	0.472
PKD2L2	-0.1035
LRP11	-0.05525
CDKL1	-0.377
SMEK2	0.36275
PRODH2	-3.209
C11orf54	-0.784666666666667
SFRS11	-0.723333333333333
IL7	1.653
ALS2CR16	0.7455
BTG3	-0.8855
PAK2	0.218222222222222
RP11-679B17.1	-1.12125
GATA4	-1.66766666666667
ATP2B1	-0.411
LOC130940	0.576
C1orf172	2.08966666666667
ATF7IP2	-1.627
SLC25A43	0.0905
CENTG3	-0.10925
IGF2BP1	-4.136
FCHSD1	0.0615
CAMK2N2	0.761833333333333
ELAVL3	-0.1213
NBPF15	-0.1955
UBE2J2	0.20425
GNL2	-0.83125
PRR3	-0.292
NLF2	0.5415
OR4F6	-0.4495
KLHL24	0.665
CCDC88A	-1.1908
SGPP1	-0.710666666666667
C10orf11	0.439166666666667
SLC35B4	-1.149
UGT3A2	-0.4155
ARNT2	0.5211
CBR1	-1.270625
ITPR3	-0.807333333333333
TRAPPC6B	0.1768
AMZ1	1.214
ARP11	0.972
WDSUB1	0.33425
APBA1	0.387666666666667
RAB2A	1.0271
C6orf162	-0.301125
HPSE2	0.42575
PLCE1	0.42125
INSL3	0.658
DLG1	-0.5834
PTPLA	-3.923
PIGX	0.221625
TFIP11	0.476666666666667
FIBIN	2.805
POLR2G	0.26775
GRAP2	-0.5593
DNAJB8	-0.0635
CNBP	-0.144166666666667
WASF1	-2.067
INPP5E	-0.9877
HSPB1	2.041625
TMEM167	-0.426
CUBN	-0.02325
IGF1	1.6196875
ITPK1	0.3268
NAALAD2	-1.725125
G3BP1	-0.2466
NT5DC1	-0.55275
CYP39A1	-1.447
TMEM139	0.311083333333333
POLK	-0.7598
GLULD1	-2.0465
RBM15	-0.342
AMZ2	0.317
GDF15	-0.627166666666667
MESDC2	-0.34125
INCA	1.16916666666667
ACY1L2	-3.3155
GZMM	0.245666666666667
PAIP1	0.08025
CACNA2D1	-0.143
STK32C	-0.374833333333333
SH3BP4	0.0816666666666667
DEC1	0.863
PADI1	0.1105
UBB	0.136
PON3	-2.70916666666667
PROP1	0.542
ANKRD13B	-0.736
ADCK1	0.1785
TCF25	0.639916666666667
SLC38A5	-2.0915
CXorf26	-0.143333333333333
C19orf39	0.35075
PPP1R13B	1.38125
ARL2	-0.17
TCL6	0.0305833333333333
TOP3A	-0.214
SLC16A14	1.204625
FXYD6	1.54133333333333
HIST1H4E	-0.22725
BBC3	0.0296842105263158
UNC5A	0.426
FAM86C	-0.5489
PI4KB	0.560875
B3GAT1	-3.396
SUSD2	2.67366666666667
OAZ2	-0.243
NOC4L	0.2805
C10orf12	-0.61625
FADS1	-1.23616666666667
LOC144097	-0.31675
DKK2	1.09466666666667
KIAA1949	0.5465
RHOT1	0.1804
OXT	1.08016666666667
GPR153	0.6355
ARL4A	-1.71166666666667
SAAL1	-1.86425
CCDC64	0.1895
USE1	-0.37
HNMT	0.453166666666667
PCGF3	0.37725
CYP2C19	0.5885
C20orf4	0.9825
CCDC11	1.173
ACSBG2	-0.37375
RWDD2A	0.21
PALLD	1.7835
CPLX4	-1.037
LOC492311	0.06125
KPNA2	-0.269833333333333
MACROD1	0.3453
TMCO3	0.130833333333333
C15orf52	1.05916666666667
BIRC5	-0.7258
PRR16	1.17866666666667
FAM63B	-0.042125
KATNB1	-1.05733333333333
WNT8B	0.4515
CPLX3	0.12925
GHR	1.71725
CCDC124	0.57175
BCLAF1	-0.95625
