Hybridization REF	TCGA-A8-A06X-01A-21R-A00Z-07
ZNF434	0.411
SMARCD1	-0.613833333333333
ZFP106	-0.513
ZNF347	0.1914
GTF2E1	0.23675
RY1	0.325666666666667
ATAD2B	0.695375
ARHGAP17	0.325
KCNIP3	-1.18075
SFPQ	0.458625
GFRA4	-0.056
AKR1B10	-2.546375
TIGD6	-0.051
RGS16	1.95125
URB1	-0.437333333333333
OR4C46	0.129666666666667
TOP3B	-0.50275
NFATC4	0.12
CA14	-4.67475
BMPR1A	0.889333333333333
SNRP70	-0.06475
PRL	-0.31325
C6orf130	-0.81125
STAG2	0.52175
CD55	-0.158928571428571
RPS23	0.418333333333333
SSX2	-1.80916666666667
FDPSL2A	0.1955
FBXO27	-0.077625
SYNGR3	1.41216666666667
TMSL3	0.13525
EML1	0.5985
NUP93	-0.187666666666667
SMAD3	0.0386
KIAA1189	0.563166666666667
HNRPUL2	1.31866666666667
TBC1D12	1.73183333333333
C16orf24	2.235
MRVI1	1.48066666666667
ZNF581	-1.06683333333333
ELOVL3	2.78
OR51Q1	0.0475
CACNB3	1.76516666666667
GALNT13	-1.026375
C10orf84	0.641375
NEDD4	-0.3352
SPO11	1.1165
OR5AU1	0.5335
NEK4	-0.435428571428571
PRKAR2A	0.419
IHPK1	-0.8185
ATP6V0B	0.98875
CACNA1E	0.19
CEACAM8	-0.567666666666667
PEX14	-0.263
FLJ12993	-0.917
ZBTB38	0.223916666666667
PCTK2	1.4155
LRRC16	0.1545
FBLIM1	0.0145833333333333
FYCO1	0.95925
RP5-1022P6.2	-1.18058333333333
CMTM1	0.798333333333333
PLTP	0.574666666666667
RAPH1	2.421875
DOCK8	1.265875
EZH2	-1.14666666666667
SLC25A1	-0.271
PLEKHB1	0.9833
GRB7	0.4072
ZFP37	-1.443
MRPL33	-0.6945
PELO	-0.94375
ARMC1	-0.229909090909091
C9orf27	-0.222
FLJ25778	0.437
C9orf37	-1.48633333333333
TMEM66	1.42525
SPRN	-0.395125
HBEGF	0.10125
PI4KA	-0.6325
LEPRE1	-1.224
POU2AF1	-3.249625
MRPL12	-0.379833333333333
REP15	0.0155
ZC3H3	1.22
RASAL1	-2.46425
DDAH1	1.244375
ACBD5	2.754125
TMC2	0.093
CCDC137	-0.56275
SAMD13	-2.22216666666667
UGT2B15	0.5865
TIPARP	-0.12175
DNASE1L3	0.0555
TRIM72	0.816333333333333
DBX2	-0.07375
IPO8	0.48825
C21orf88	-1.7701
MAP3K14	-0.08525
LOC51233	0.673
GGTLA4	-1.545
PDE6D	-0.31075
ZNF117	0.6045
CLK2	-0.012
NKRF	-0.40375
TNFSF15	-0.4103
DUSP2	0.648875
SECISBP2	-0.5881
GABRR2	0.0575
PPAP2C	2.428
LOC51145	-0.187166666666667
PAG1	-0.244125
PIK3C3	-0.27075
GNG10	-0.701
APOL4	1.61216666666667
ANKRD28	-0.73275
STMN3	-2.3679
RAB14	0.3522
CDK2AP2	-0.000250000000000001
HDDC3	-0.046
COMMD7	1.4525
CXXC1	-0.08325
HMCN1	-0.4615
CD40	-0.236
DYNC1LI2	0.4518125
GDI1	1.1475
LOC646938	0.31725
VSNL1	-3.316
PIH1D1	0.107
RAET1G	0.333
KRTAP5-9	0.5275
EFTUD2	-0.787
ZNF311	1.38383333333333
ATP6V1G3	0.15225
OR2W3	0.41025
SCN4A	0.2395
MED10	-1.098
FAM135A	-1.3212
ARHGAP4	-0.622
EHMT2	-0.47175
UFD1L	-1.05075
ERMP1	1.24425
MAG1	0.0705
THAP8	0.307
HACE1	0.515166666666667
FAM82C	1.0895
C3orf20	-0.2155
UNC84A	0.269
SCD5	-0.226142857142857
LASS6	2.495875
LSG1	-0.159583333333333
MAL	-5.75425
GPR22	-0.686
WDR5B	0.4645
ACTRT1	-0.143
C17orf60	0.0485
GRIN2C	0.3195
ARMC8	0.1975
SLC47A1	-2.89083333333333
DMPK	0.876
DHRS13	0.126833333333333
SMC1A	-0.0711666666666667
KRTAP17-1	0.1685
SMYD5	0.50775
TUSC2	-0.418375
CRHR2	0.2855
KIR3DL2	0.2705
CCDC104	0.5565
ATP2C1	0.5015
CROT	0.9235
PABPC3	0.141
EGR1	0.198333333333333
THSD1	-0.09975
KHK	-0.71425
SLC12A2	-0.1516875
CD58	-1.346
STOX2	-0.191833333333333
CCDC76	-1.3073
CCDC48	5.23675
DNAH1	0.284166666666667
ZIC4	-0.34225
OR1G1	-0.0405
PSMC6	-0.646666666666667
PROKR1	-0.033
ABCB1	-0.902375
TRAT1	-0.906
LLGL1	0.585
MTF1	1.22325
USP54	0.998625
PAGE2B	-2.462
ITGB7	-3.7915
CCDC81	-0.2335
LOC149837	1.75575
SCUBE1	1.569
ZSCAN10	-0.351
HUWE1	0.889642857142857
CDH17	-0.1625
CD180	0.9735
IL17A	-0.13925
TMPO	-0.621625
KIAA1524	-0.684
HDGFRP3	-3.025
OXCT1	0.442909090909091
RRAS2	-3.848
LTBP2	2.61575
SV2B	0.421666666666667
CYP2A6	0.08675
PKD1L2	-1.22116666666667
PPM1M	0.438
FLJ22662	0.3625
ZNF502	-0.35825
GP6	-0.27275
CRYBA2	-0.56875
LEF1	-2.0944
CTPS	-1.32928571428571
EYA1	-2.44283333333333
EPS8L1	1.1595
MAPK14	-0.34075
SERPINB2	-5.748875
GTF2F2	-0.880833333333333
ZNHIT4	0.962
PLA1A	1.607625
C20orf114	2.77
HPR	-4.1085
C18orf2	-3.49066666666667
SATB2	0.79375
KCNJ9	0.163
MGC157906	0.881
MOCS3	0.48875
C17orf71	0.693333333333333
PPHLN1	-0.1479
HIST1H2BN	-1.741125
RAPGEF1	-0.14475
MAP3K8	2.5625
DLG4	0.290833333333333
STC1	-1.62125
CDGAP	1.435
DDX26B	-0.93175
LOC150223	-1.1765
CPSF3	-0.745833333333333
TMEM14A	0.40075
MYH3	-3.0195
GPKOW	0.146
SULT1A1	-0.3215
SPON1	2.8906
YY1AP1	0.2975
RAB23	0.379
PLA2G4A	-4.794
MAPRE3	0.46225
ZNF516	1.17764285714286
GGPS1	0.23
EXOC3L2	-0.6225
C19orf42	0.7392
MAP2K2	0.955333333333333
HIST1H2BB	-0.632
RNF19B	2.25133333333333
C6orf128	-0.594166666666667
TLR8	3.39725
PCDHA9	0.543
CARS2	2.95425
CLUL1	0.131333333333333
RHAG	-4.05466666666667
UNK	-0.891
EXOC8	1.3992
C9orf95	-0.31325
C14orf143	-1.102
MAML3	0.044125
LDHA	-1.44775
MRPL20	0.491625
KLHDC6	0.023
ATP5S	-1.5525
C8orf55	0.4855
PHF19	-1.8855
KRTAP13-4	0.424
TTC5	0.465
XKR5	-0.58475
SILV	-4.4475
TEX28	0.1485
TCTN1	1.0735
CX40.1	0.362
PPP2R5C	-0.1685
C12orf30	-0.101833333333333
CAPG	2.2565
MPZL1	1.35845
ARSB	-0.6915
TDH	-2.404
WASF4	0.2285
TSSK3	-1.2065
7A5	1.394
CRISPLD1	-0.64175
MAD1L1	0.0913333333333333
SPIN4	-0.261833333333333
AMPD1	-0.7805
DPYSL5	-0.215
INPP1	0.453666666666667
ANKRD11	-0.945055555555556
NPAS4	0.092625
GCET2	0.1072
RNASE9	0.301
GUCY2D	0.535
CCDC98	-0.39225
FGF4	-0.376625
CPM	-1.0055
SLC26A4	-1.94566666666667
PLD5	0.04825
FAM59A	-1.7739
FBXO5	-1.077
SIPA1L1	0.522625
DPYS	0.19025
ATG4D	0.8795
TGM3	0.161
MTCH1	0.25225
HK1	0.703
CDC26	-0.991
GALNT12	-3.72883333333333
LOC339229	-0.1955
MRPL35	0.261
ORC4L	0.814625
TNKS	0.359357142857143
C2orf24	0.977166666666667
ZNF553	0.112
GGTLA1	2.6665
ZNF497	0.91
CDY1B	0.4305
SLC30A4	1.36875
TUB	-1.090625
ARHGEF18	0.53825
ARRB1	0.39225
KCNK1	-2.003875
EREG	-2.94933333333333
SCAMP5	0.9295
RUNDC3B	1.5805
ADAMTS20	-1.078
IL17RB	-0.95575
FLJ20323	0.06925
MCAM	0.22075
POLR3E	-1.22308333333333
AQR	-0.293666666666667
IPMK	0.5425
CDCA7	-5.197375
CAMP	-0.264
GRHL3	0.085
ADAMTSL2	0.567833333333333
CLMN	1.37683333333333
SSTR3	0.872
MAGEA5	-2.19116666666667
OVOL2	3.9975
JMJD1B	-0.146
RBL2	0.5898
PYGO2	0.73375
PPP1R10	0.3835
CSE1L	-0.4175
LCA5	1.3835
RDH16	1.63125
ASRGL1	-3.73275
TOM1	0.612
PTX3	-7.1825
TTC15	0.98125
SCGB3A1	0.361
MRPL50	-0.97475
RCAN3	1.33575
SLC26A11	-0.37025
STYX	-0.329333333333333
CINP	0.216
MARCH7	0.3545
PFKM	-0.616666666666667
SGMS1	0.550333333333333
RIOK3	0.3927
C1orf110	0.074
CES7	-0.21425
LOC440248	-1.6625
PPP1R12C	-0.1925
C10orf27	-0.1545
ATG9A	-0.2895
MRPS26	0.5705
TMEM40	2.16
ELP3	-1.4138
ZNF787	0.6404
HIAT1	0.257
C8orf34	0.5045
MGC4655	0.2085
PELI1	1.1985
PPT1	0.1486
SLC35C2	0.0403333333333333
C6orf125	-0.9895
MUC4	-1.50733333333333
RFC4	-2.57242857142857
GNB2	0.785666666666667
NUP50	0.137428571428571
SULT4A1	-1.56433333333333
C7	2.37175
CCDC130	-0.133
ARRDC4	-0.461
RQCD1	-0.3395
GLYCTK	-1.74325
AYTL2	0.387545454545455
MTUS1	-0.1221
LEMD3	0.213166666666667
PLEKHF2	0.43025
HOXA7	-0.85925
GTF3C2	-0.208
DYNLRB2	-3.0975
CNOT10	-0.719
MR1	0.8165
FFAR1	0.398
PRIC285	1.14675
SLITRK6	4.48025
LIX1	-2.0987
UBE1L2	-0.246416666666667
F8	1.308
ACHE	0.265333333333333
KPNA5	-0.29325
TNFRSF12A	-0.508833333333333
EGR3	0.471
SERPIND1	-3.47633333333333
OASL	4.33925
IFRD1	-1.211125
WDFY1	0.31
ZNF267	0.245375
ACCN5	0.117
ZBTB6	0.158
PPP1R3A	-0.4165
PRRT3	0.938
FBXL19	-0.657
TXNIP	-0.580142857142857
ACTN2	4.43925
ATG9B	-0.286375
C9orf117	0.191625
IL27	-1.2315
RPL36AL	-0.459166666666667
KLK15	0.13325
CHAD	2.7135
RAP2B	-0.3759
HEBP2	1.60025
ZNF342	1.7135
CAMK2G	-0.0516666666666666
TLR3	2.4875
FGF14	0.08
HMGB2	-1.143375
TRPM5	0.247833333333333
OR5M11	-0.0305
KIF3B	1.28215789473684
PRICKLE2	-0.8355
MTMR9	-0.327
C3orf27	0.78925
GLRA3	-2.25966666666667
NSDHL	0.378166666666667
TMEM32	0.26125
POLR2D	0.0294166666666667
MYADML	0.7295
C9orf114	-0.46375
MRGPRX1	0.7615
TOPORS	0.4705
CLDN19	-0.97125
C1QL4	-0.259
RNF165	-0.0435
DHRS9	-1.02825
DNAH2	-1.2455
FXR1	-0.618166666666667
ZMYM3	0.448875
CASP3	0.454333333333333
FAM120C	-1.425125
SCLY	-1.25625
CA7	-0.085
ENTPD5	0.981166666666667
ZNF461	0.139125
PDIA5	-0.243
C1orf19	-0.519166666666667
TMEM67	0.0365
KCTD20	-0.1495
WDR47	1.2085
FLJ38723	0.2015
KLRF1	-0.0311666666666667
TAS2R16	0.366
CLDN12	-0.568
PRKCE	-0.30075
UBXD4	0.17375
ITGAM	2.44883333333333
GLT8D3	-0.07
WDR31	-0.1935
RGS2	-0.89875
OR51L1	0.354
MST1R	0.83925
KIAA1737	0.75325
OR4A5	1.0015
GLIS1	-2.0675
PTMA	0.623428571428571
NAPA	1.3815
PRDM11	0.4765
LIPF	-0.5495
DIRAS3	-0.246
ASGR2	-4.547125
C1QTNF4	0.292
PIK3R4	0.764833333333333
ARMC3	1.17875
NDUFV3	-0.42275
BTBD3	-0.363
PPP1R2	0.0616666666666667
UBE2NL	-0.18025
FOSL2	2.11942857142857
FAM119A	-0.7635
TUBA4A	0.0944
KRTAP12-1	0.36425
SFRS2	0.21
RHPN1	0.0181
EEF2	0.2695
ZDHHC11	0.026
EPHA3	-1.5638
RBM12	-0.7385
H2AFJ	2.3985
EDIL3	2.5785
KIF26A	-2.06
SERGEF	-1.091
B3GALT4	2.109
LOC90925	1.76883333333333
OSCAR	0.65975
NPFF	-1.15675
DEDD	0.81025
TMEM155	-0.81825
PTPN1	0.62225
SCYL2	0.783166666666667
SKAP1	2.81325
LEAP2	-4.43433333333333
GADD45G	0.2436
IFITM3	1.411375
PILRB	-1.73616666666667
SLU7	-0.3275
DSC3	-0.44775
DNMT3L	-1.971
PAPD5	0.832125
B3GNT3	-1.10833333333333
LHCGR	0.015
MSL-1	0.87225
UBE2S	-0.780375
SAP130	-0.68775
ANAPC11	0.28925
MAGED4B	-1.883
ATP6V1B2	-0.221166666666667
C14orf179	-0.065625
CAPZA1	0.766
CDYL2	-1.40266666666667
GLRX3	-0.895833333333333
LOC136288	-0.683
MOBKL1A	0.22825
HTR2B	1.57
CRYGD	-0.0375
NUS1	0.598666666666667
PGRMC1	1.4835
MYOM2	-0.544
FLJ39653	-2.229
CHM	0.3239
OR5M8	0.316
ZNF619	-0.4335
FAM105A	0.28875
CCNL1	-1.172875
NAP1L3	-1.16925
C10orf57	1.94183333333333
B3GALNT1	1.657
CSN1S2A	0.3005
TCP10L	0.082
GDAP2	1.46025
DMKN	-1.04866666666667
COX6B1	-0.0715
DNASE2	2.31266666666667
MSH5	-2.41025
LGMN	0.84725
USP31	0.1133
OR13C8	0.7965
SDCBP	-0.4959
NUDT11	-3.4595
PYGL	0.916333333333333
SNPH	-0.626833333333333
B3GNT4	1.014
MIZF	-0.7602
NUBPL	-0.56625
NOD1	0.229666666666667
CDH22	-0.819125
NUBP1	0.916333333333333
DSCAM	-4.298
DGKI	0.55
FAM136A	0.88075
AKAP1	1.414
SLC16A6	1.0805
RIN3	0.46325
PSG2	-0.47875
DIP2B	0.50575
PSORS1C1	-0.8521
KIAA0495	0.246
FLJ90709	0.0925
LPA	-0.527666666666667
PIGA	-1.0325
LY75	0.683
UTS2	-6.56833333333333
RREB1	1.103125
GALNACT-2	1.0297
MGC3196	-1.1535
FLJ31568	-0.09425
LPHN1	0.50475
SP1	1.560375
TOX4	-0.560333333333333
HSPA9	0.1372
APOBEC1	-0.295
SLC35E4	-1.064
LSM5	-0.8795
SURF1	0.000750000000000004
ZBTB1	-0.105416666666667
GTF2F1	0.41275
RPS15A	0.148071428571429
DUSP21	-0.5505
GINS4	-2.44233333333333
MYO15A	0.132166666666667
GIMAP7	2.44825
MGC13379	-0.9105
ATP6V1E2	-0.949833333333333
UTP3	-0.0335
HNRPA3	-0.2814375
MT4	-1.7355
C14orf155	0.56025
U1SNRNPBP	-0.13275
CKLF	-0.920833333333333
PLEKHN1	-0.509833333333333
MBNL1	-0.0901666666666666
NUP160	-1.08875
ACSM2A	-1.15825
LOC129881	-0.16725
KIAA1529	-0.89525
FLJ22639	-2.316
HAND1	-1.3895
GSX1	0.255
FGA	-4.28425
SERPINB1	0.9145
ZNF642	1.04975
IGFBP1	-8.422125
SLC1A1	-1.6915
DHX57	0.813625
ZNF766	0.851
PTPN21	-0.5987
GDPD3	2.65816666666667
PNPLA5	0.5655
TBR1	0.400833333333333
FAM116A	-0.47925
IQGAP1	1.478625
FOS	1.275375
ZNF226	-0.372
FIGNL1	0.619
C14orf1	0.406
ZMYND17	-0.0295
PUS7	-0.824
TUBB6	-1.078375
KCNQ2	-0.72
MARCH6	0.669416666666667
CCDC33	0.1
PRODH	-2.03775
RBM11	1.0395
EPHA6	0.146125
SLC43A1	-1.9565
LOC196541	-0.1415
NTN1	0.765833333333333
ING4	0.15375
PCDHB10	0.9655
DPH2	-0.474666666666667
SPACA4	0.17325
FBXL21	-3.962
DIAPH1	-0.7485
ZNF71	0.8985
CEP76	1.1385
CORO1A	-0.74775
RRM2	0.08225
EDG4	2.1075
OS9	1.033
SLC4A1AP	0.4215
COG5	0.057
COPS8	-0.41025
NGLY1	-1.13875
NCBP2	-0.039625
C17orf42	-1.52233333333333
GPSM3	-0.28675
SIL1	0.945333333333333
ASB6	0.02975
SMAD5OS	-0.458333333333333
UNC93A	-2.7985
A1BG	-0.2645
C21orf62	0.33425
FMO5	0.648666666666667
ATRIP	0.5565
CEBPG	1.11516666666667
C7orf38	-0.26
TNFRSF1B	0.856
CLEC1A	1.77233333333333
IQSEC1	0.56825
PATZ1	1.1607
RBM22	0.6145
BAG2	-2.146
PAQR5	0.7225
C9orf127	1.685
THNSL1	0.328
SHROOM3	3.2748
JAM2	0.488
SNRPN	-2.19775
ALX4	0.1775
CACNA1S	0.3585
FAM130A1	0.78325
CORIN	2.3725
CD300LB	0.9675
PLEKHG6	1.2145
LRRC40	-1.335
PCLKC	-1.2175
PCDHB16	0.618
WNT2B	2.24516666666667
ASNS	-0.992333333333333
MRPL49	1.351
FLJ46111	1.81825
ISG20	1.85825
SMU1	-0.196166666666667
CASZ1	1.4395
POLR1D	-0.485833333333333
GIN1	-0.76975
SNAG1	0.3295
ANKRD29	-2.46325
CDKN2AIP	-0.3695
KRR1	0.03925
CXCL1	-5.31583333333333
EPM2A	0.4814
PC	-0.1915
DEFB127	0.507
PDZRN4	1.301
FAH	0.869
OR51E1	2.91
CDC2L6	1.07916666666667
DNTTIP1	-0.0015
PAX8	-0.05
TMEM116	-0.523
C1orf150	0.5965
PRO2012	0.6135
MRPL40	-1.28333333333333
BEX1	-3.1045
SLC2A4	-1.23566666666667
PKMYT1	0.32475
FEZF2	-0.315333333333333
SLC26A9	-2.15725
MAP2	-0.249666666666667
LYL1	-1.64625
SLC25A19	-0.483166666666667
NOS3	0.193
ZNF34	0.885833333333333
TMPRSS11F	-0.3035
FAM43A	-0.87575
FCRL4	-0.2505
KLF14	-0.29675
FLRT2	-1.42033333333333
WRN	-0.704
SDF2	0.2355
KRT8P12	0.958
C6orf195	0.0225
C9orf125	-2.42283333333333
DZIP3	-0.583
RIT1	0.37075
SCML1	-1.53283333333333
RHBDF2	0.79275
OR2G3	0.557
REXO1L1	0.0885
MAP3K7IP3	-0.5425
C3orf57	-4.7545
FBXW11	-0.862166666666667
ETAA1	0.415
C14orf131	0.1679
AKT1S1	0.65825
SLC12A5	-0.626375
C9orf164	1.77025
NRIP3	-1.550125
NOS1AP	-0.00924999999999999
TMEM121	-0.2215
SAP30BP	1.0346
DGCR6	0.31525
WDR76	-0.29025
FAM82B	-0.5565
LOC606495	0.1135
MAP9	0.946666666666667
BCDIN3D	0.658
CXorf36	3.2215
DSCR3	-0.0872
ZFAND3	1.53425
C7orf43	0.817
SPSB3	0.777
C19orf19	0.028
FAM133A	-2.546
C12orf25	0.095
SLC39A3	-0.457875
DISP2	0.06675
PI4KAP2	-1.6025
MKRN3	-2.54933333333333
ADAMTS13	-0.87425
CBLN3	1.4673
TTYH1	-1.5675
C3orf18	0.808
FLJ13236	0.21875
ZMYND12	2.77
C18orf25	1.217
GLB1L3	-1.173
ATP13A5	-0.158
RANBP10	-0.17425
CD96	-1.6301
DENND1C	-0.943
RBMS3	0.1297
SLC41A3	0.523333333333333
DGCR6L	0.322
TMEM128	-0.160333333333333
CSNK1G3	-0.168928571428571
MOBKL2C	1.134125
TSPAN6	0.318375
MATN2	-2.346
MSL2L1	0.4045
ST6GALNAC2	2.03916666666667
FGFBP2	-0.4695
FGL1	-7.49
MPP3	-0.6045
ARHGEF6	1.2975
TGFBR2	0.25225
ACMSD	5.50075
IL33	2.65725
C9orf5	-0.245333333333333
DEAF1	-0.4393
AMN	-0.211
DEFA6	0.1745
RNF212	-1.815
METT5D1	-0.486
CIB1	1.8543
TSSK1B	-0.27575
KIAA1727	1.86325
ZNF680	0.288666666666667
LOC399900	-1.004
LOC152217	-0.882416666666667
CTNNAL1	-4.3505
CIT	-2.66166666666667
TLE6	1.22225
ZNF607	-0.775
HERC4	-0.5485
DRAP1	-0.1325
PEMT	-1.0505
C10orf111	0.242
ZNF575	0.393125
KCTD7	-0.101
MYO1F	0.61275
LOC285382	0.98225
RAB11A	1.5852
PLCD3	-0.97
C15orf28	0.36625
PTBP2	-0.12425
CTB-1048E9.5	0.061125
C19orf60	-0.135666666666667
C7orf25	0.747
SETD7	1.26225
HOXB9	-4.751
VANGL1	0.8545625
CHAF1B	-1.16125
NDUFA3	-0.75225
KIAA1328	0.533666666666667
SHARPIN	0.642625
TTC23	-1.23375
UGP2	0.75075
ANKIB1	1.2008
CIRBP	0.928
SEC14L4	-4.30616666666667
OVCH1	0.0838333333333333
VPS52	0.93425
FAT	-1.443375
M6PRBP1	0.459
GPRIN3	0.75
PPM1F	-1.15916666666667
TSR1	0.57025
CCDC85A	1.8775
PCSK5	0.605
ZFHX3	-0.127
HEMK1	-1.099
PGBD2	-0.26775
RSRC2	-0.5755
AURKC	-0.760833333333333
SCRIB	0.241625
ORM2	-4.67983333333333
FAM115A	0.2496
FZD6	-0.694125
UNC119	0.380166666666667
GPX3	-1.0182
NOV	-1.224875
CABC1	1.036125
CDC42SE2	0.0508125
EIF2S2	-0.2185
RNF130	1.0225
CKAP5	0.611666666666667
RP11-413M3.2	-0.203125
C10orf18	1.1226
TMEM93	-0.06725
DYX1C1	1.2965
KCNMB2	-2.13675
ANK3	-2.63558333333333
KRT5	-3.0806
CDH12	-1.9455
QRSL1	0.117875
JUB	-1.54225
SHC4	-3.11825
CCL15	0.879833333333333
CCDC22	0.376
SNX24	0.31725
RARS	-0.45875
MORC2	0.295
FAM48A	0.429
MT1H	-1.2495
PPP1R14C	-4.25133333333333
FOXD1	-3.40007142857143
C1orf213	-2.934
AMT	-3.0459
DSN1	-0.5045
PTPLAD2	1.3715
DIS3L	0.18025
RASL11A	-0.7145
GPRC5B	0.283625
FRMD7	1.605
STRN4	0.13825
KITLG	0.0651818181818181
HDGF	1.3055
OR1S1	0.4695
SETX	-0.1215
DDR2	-0.4085
KCTD12	1.13475
LYZL2	1.4845
WDR52	0.747
TMEM2	-0.158375
ZNF579	0.317
LOC200810	0.7915
TNFSF9	-2.00425
PPFIA4	-3.325
CNIH3	-0.1245
MAP4K4	-0.5365
ROD1	-0.220071428571429
ALS2CR12	0.228
DOCK3	-1.593
PAQR9	-4.522
ASB17	0.100166666666667
STX16	-0.79125
FEZ2	0.14
DLAT	-0.809
KIF21B	-0.287
CDC5L	-0.12275
TMEM119	1.95533333333333
CRIP3	-2.3835
TPSD1	0.2975
TEPP	-0.6695
GNGT2	1.52425
C21orf121	0.63325
WNK1	0.38675
FLJ10490	0.0365
OR51B5	-2.748
LOC203547	-0.4645
HAS1	-0.5815
PPA1	1.18983333333333
ST7	0.55725
C11orf46	0.2832
POPDC3	-4.9105
ACOX2	2.47783333333333
ATCAY	-0.786583333333333
TM4SF19	-1.62175
MFSD9	0.417166666666667
PDHB	-0.2695
ERN1	1.82175
LCE3C	0.094
GPR111	-0.518
NOTCH3	1.6165
ADAMTS5	1.178
B3GALT1	-0.1955
UGCGL1	1.00466666666667
FAM58A	-0.0683333333333333
FBXO32	0.369
CLPP	0.34
NXPH1	-1.56
MTMR3	0.947833333333333
ATP1B3	-1.222125
TMEM16A	4.189875
HIST1H3F	-0.547666666666667
TRIM25	1.67683333333333
SDCBP2	1.2125
CRKL	-1.949125
HOXB2	1.2605
ANP32B	-0.36125
GATM	3.892
AP4E1	0.569625
EDG5	0.807125
CDKN3	-1.77933333333333
CDH4	-2.7195
PGD	0.392166666666667
RND1	1.1995
GAD1	-3.6374
MPG	0.0875
LOC440350	-0.597
ZNF133	-1.4185
SERPINB12	-0.061
AMELY	-0.223833333333333
DHX36	-0.29575
TNFAIP8L2	2.54383333333333
PHTF2	0.0318888888888889
CCDC112	-0.522833333333333
IQCC	-0.54975
HEYL	2.53966666666667
FTSJ2	0.319333333333333
APPL1	0.127125
RAB43	0.108571428571429
OR10G2	0.491
WAC	1.14133333333333
ADCY9	1.050375
RUNDC2B	0.227
PYCRL	0.6509
AGPAT7	0.3485
SLC22A9	-1.24616666666667
CDKAL1	0.904
PDYN	-0.506166666666667
C20orf74	-0.23375
MTMR11	0.61925
VAV3	3.19875
DAPL1	-2.3545
STXBP3	0.16325
EIF3G	0.1145
ARHGAP22	-1.49875
NPFFR1	0.5285
NPC1	0.703333333333333
ALDH9A1	1.299
ZNF600	0.9615
ZNF678	0.385166666666667
RASSF1	-0.601333333333333
ADD2	-2.509375
PITPNB	0.56125
PKD2L2	-0.41275
LRP11	1.43975
CDKL1	0.36075
SMEK2	1.71525
PRODH2	-3.43866666666667
C11orf54	-0.9222
SFRS11	-0.363166666666667
IL7	0.118833333333333
ALS2CR16	0.8365
BTG3	-3.5265
PAK2	0.184388888888889
RP11-679B17.1	0.18175
GATA4	-1.8085
ATP2B1	0.21675
LOC130940	0.787
C1orf172	2.241
ATF7IP2	-1.6885
SLC25A43	1.145
CENTG3	-0.14275
IGF2BP1	-4.22
FCHSD1	0.064
CAMK2N2	0.0606666666666667
ELAVL3	0.3804
NBPF15	0.4985
UBE2J2	0.410416666666667
GNL2	-0.7145
PRR3	-0.2213
NLF2	-0.014
OR4F6	0.6325
KLHL24	0.366333333333333
CCDC88A	-2.1895
SGPP1	-2.062
C10orf11	0.8775
SLC35B4	-0.858
UGT3A2	-1.441
ARNT2	1.7925
CBR1	-0.464375
ITPR3	0.785
TRAPPC6B	-0.3821
AMZ1	-0.6755
ARP11	1.92275
WDSUB1	1.74175
APBA1	-0.303666666666667
RAB2A	0.7139
C6orf162	0.14425
HPSE2	0.296
PLCE1	-0.662
INSL3	0.4895
DLG1	-0.0657
PTPLA	-1.205
PIGX	0.174
TFIP11	0.371666666666667
FIBIN	3.1425
POLR2G	-0.30225
GRAP2	-1.9413
DNAJB8	0.25225
CNBP	0.8255
WASF1	-0.90525
INPP5E	-0.7922
HSPB1	2.226625
TMEM167	-0.9273
CUBN	-0.259
IGF1	1.678
ITPK1	0.0723
NAALAD2	-1.526125
G3BP1	-0.9758
NT5DC1	0.709125
CYP39A1	-1.555
TMEM139	-0.78825
POLK	-0.836
GLULD1	-2.01175
RBM15	0.346666666666667
AMZ2	1.08375
GDF15	-0.250666666666667
MESDC2	0.73
INCA	0.437166666666667
ACY1L2	-3.9995
GZMM	-1.65083333333333
PAIP1	0.142
CACNA2D1	-0.56375
STK32C	0.011
SH3BP4	0.273333333333333
DEC1	0.4445
PADI1	0.319
UBB	0.465
PON3	0.995833333333333
PROP1	0.4795
ANKRD13B	-0.196
ADCK1	0.4045
TCF25	0.225916666666667
SLC38A5	-2.84875
CXorf26	0.6585
C19orf39	1.87975
PPP1R13B	1.5615
ARL2	-1.0865
TCL6	0.26875
TOP3A	-0.9425
SLC16A14	-2.1985
FXYD6	1.00566666666667
HIST1H4E	-1.9045
BBC3	0.210052631578947
UNC5A	0.28
FAM86C	0.0795
PI4KB	1.288375
B3GAT1	-4.0145
SUSD2	3.041
OAZ2	-0.356166666666667
NOC4L	0.175
C10orf12	0.05275
FADS1	-3.89116666666667
LOC144097	-0.152
DKK2	1.502
KIAA1949	-0.013
RHOT1	0.1541
OXT	0.654333333333333
GPR153	0.0205
ARL4A	-1.82683333333333
SAAL1	-2.1315
CCDC64	0.34
USE1	-0.104833333333333
HNMT	0.902833333333333
PCGF3	0.4895
CYP2C19	0.0695
C20orf4	0.187
CCDC11	0.043
ACSBG2	0.177
RWDD2A	0.226
PALLD	1.128
CPLX4	0.7125
LOC492311	-0.11325
KPNA2	0.0666666666666667
MACROD1	0.6152
TMCO3	0.0176666666666667
C15orf52	-0.701833333333333
BIRC5	0.377666666666667
PRR16	0.178166666666667
FAM63B	0.760875
KATNB1	-1.04983333333333
WNT8B	0.1075
CPLX3	-0.264
GHR	1.379125
CCDC124	0.426
BCLAF1	-0.954625
GOLGA3	1.003
