Hybridization REF	TCGA-BH-A0DL-11A-13R-A115-07
GTF2E1	-0.06375
RY1	-0.290333333333333
ATAD2B	0.18175
ARHGAP17	0.4525
KCNIP3	-0.8235
SFPQ	-0.398875
GFRA4	-0.586
AKR1B10	-3.134625
TIGD6	0.987
RGS16	0.357625
URB1	-0.410666666666667
OR4C46	0.2595
TOP3B	-1.412
NFATC4	0.02
CA14	-4.235
BMPR1A	0.6025
SNRP70	-1.06425
PRL	0.498166666666667
C6orf130	-0.1725
STAG2	0.18725
CD55	-0.646214285714286
RPS23	1.12033333333333
SSX2	-2.086
FDPSL2A	-0.90275
FBXO27	0.5435
SYNGR3	-2.05166666666667
TMSL3	1.342
EML1	-0.312
NUP93	-0.987
SMAD3	-0.022
KIAA1189	-0.0676666666666666
HNRPUL2	0.376333333333333
TBC1D12	0.826
C16orf24	-0.4125
MRVI1	2.38233333333333
ZNF581	-0.792166666666667
ELOVL3	1.373
OR51Q1	-0.86025
CACNB3	0.105666666666667
GALNT13	-0.475875
C10orf84	0.813125
NEDD4	0.0454
SPO11	0.303
OR5AU1	0.186
NEK4	0.0300714285714286
PRKAR2A	-0.362166666666667
IHPK1	-0.0845
ATP6V0B	-0.95125
CACNA1E	-1.4435
CEACAM8	-0.109666666666667
PEX14	0.12
FLJ12993	1.036
ZBTB38	0.665333333333333
PCTK2	0.438833333333333
LRRC16	0.6567
FBLIM1	0.780333333333333
FYCO1	1.44475
RP5-1022P6.2	1.067
CMTM1	-0.0995
PLTP	2.06766666666667
RAPH1	0.870625
DOCK8	1.6605
EZH2	-1.6232
SLC25A1	-0.863166666666667
PLEKHB1	0.8414
GRB7	0.1659
ZFP37	0.98525
MRPL33	-0.30275
PELO	-0.30925
ARMC1	-0.002
C9orf27	0.391
FLJ25778	-0.174
C9orf37	-1.04133333333333
TMEM66	1.2405
SPRN	-0.1525
HBEGF	0.481125
PI4KA	-0.9965
LEPRE1	-0.82175
POU2AF1	-1.250375
MRPL12	-1.28233333333333
REP15	1.131
ZC3H3	-0.1665
RASAL1	-0.5325
DDAH1	0.47475
ACBD5	0.272
TMC2	0.0705
CCDC137	-0.914
SAMD13	0.331333333333333
UGT2B15	0.325833333333333
TIPARP	-0.19
DNASE1L3	3.476
TRIM72	-0.038
DBX2	2.789
IPO8	-0.384
C21orf88	0.1236
MAP3K14	0.83775
LOC51233	0.2845
GGTLA4	-0.4265
PDE6D	-0.308
ZNF117	0.63
CLK2	-0.696375
NKRF	-0.8645
TNFSF15	1.0027
DUSP2	-0.57525
SECISBP2	-0.105
GABRR2	-0.7145
PPAP2C	1.078
LOC51145	-0.142
PAG1	0.356375
PIK3C3	0.00725
GNG10	0.3655
APOL4	1.68683333333333
ANKRD28	-0.682125
STMN3	-1.1077
RAB14	0.8941
CDK2AP2	-0.49175
HDDC3	-0.067625
COMMD7	-0.06225
CXXC1	-0.40225
HMCN1	0.535166666666667
CD40	1.68325
DYNC1LI2	0.8716875
GDI1	-0.2395
LOC646938	-0.459
VSNL1	0.418666666666667
PIH1D1	-0.426
RAET1G	0.0675
KRTAP5-9	-0.5555
EFTUD2	-1.11225
ZNF311	0.258
ATP6V1G3	-0.128
OR2W3	-0.4145
SCN4A	1.35675
MED10	-0.593
FAM135A	0.6508
ARHGAP4	-0.5375
EHMT2	-1.07175
UFD1L	-0.67525
ERMP1	-0.26375
MAG1	-0.253333333333333
THAP8	-0.239666666666667
HACE1	0.287
FAM82C	0.230333333333333
C3orf20	-0.122
UNC84A	-0.375166666666667
SCD5	0.0266428571428571
LASS6	0.58925
LSG1	0.16
MAL	-3.719
GPR22	-0.036
WDR5B	1.08925
ACTRT1	0.2655
C17orf60	0.462833333333333
GRIN2C	-0.2157
ARMC8	-0.3185
SLC47A1	-1.52566666666667
DMPK	-0.21225
DHRS13	-1.19716666666667
SMC1A	-0.678
KRTAP17-1	0.1145
SMYD5	-0.725
TUSC2	0.0875
CRHR2	0.231
KIR3DL2	0.4495
CCDC104	0.835
ATP2C1	0.59425
CROT	1.05725
PABPC3	-0.174166666666667
EGR1	1.86366666666667
THSD1	1.5765
KHK	-1.4315
SLC12A2	1.953875
CD58	-0.693
STOX2	1.254
CCDC76	0.4636
CCDC48	3.5505
DNAH1	0.236333333333333
ZIC4	-0.38925
OR1G1	0.0555
PSMC6	-0.376166666666667
PROKR1	-0.487
ABCB1	1.592
TRAT1	0.484
LLGL1	-0.6125
MTF1	1.18925
USP54	0.301125
PAGE2B	-1.518
ITGB7	-2.95275
CCDC81	-0.3255
LOC149837	0.11725
SCUBE1	0.3205
ZSCAN10	-1.569
HUWE1	-0.207928571428571
CDH17	0.584
CD180	1.64925
IL17A	-0.039
TMPO	-1.896875
KIAA1524	-1.94966666666667
HDGFRP3	-0.132166666666667
OXCT1	0.239636363636364
RRAS2	-0.193333333333333
LTBP2	3.15925
SV2B	2.81766666666667
CYP2A6	2.886625
PKD1L2	0.647666666666667
PPM1M	0.9355
FLJ22662	2.4845
ZNF502	2.2535
GP6	-0.76375
CRYBA2	-1.46625
LEF1	-2.7212
CTPS	-2.51371428571429
EYA1	-2.16566666666667
EPS8L1	-0.0605
MAPK14	-0.35875
SERPINB2	-4.887875
GTF2F2	-0.257
ZNHIT4	-0.2355
PLA1A	0.626125
C20orf114	2.62075
HPR	-1.879
C18orf2	-3.73566666666667
SATB2	-1.50075
KCNJ9	0.234125
MGC157906	0.579
MOCS3	-0.4625
C17orf71	-0.569
PPHLN1	-0.018
HIST1H2BN	-2.57925
RAPGEF1	-0.14
MAP3K8	2.2815
DLG4	-0.501666666666667
STC1	0.3405
CDGAP	2.21575
DDX26B	0.78075
LOC150223	-2.302
CPSF3	-0.847166666666667
TMEM14A	-0.18025
MYH3	-0.526
GPKOW	0.099
SULT1A1	-0.483833333333333
SPON1	3.4771
YY1AP1	0.179166666666667
RAB23	0.16575
PLA2G4A	-0.8565
MAPRE3	0.4845
ZNF516	0.424142857142857
GGPS1	0.26475
EXOC3L2	-0.263875
C19orf42	0.6678
MAP2K2	-0.792666666666667
HIST1H2BB	-1.61125
RNF19B	1.05983333333333
C6orf128	0.4025
TLR8	2.845
PCDHA9	1.003
CARS2	-0.147
CLUL1	2.62416666666667
RHAG	-3.81366666666667
UNK	-0.0045
EXOC8	0.2525
C9orf95	1.96
C14orf143	-0.153333333333333
MAML3	0.128875
LDHA	-1.71075
MRPL20	-0.076125
KLHDC6	1.46983333333333
ATP5S	0.191
C8orf55	-0.63575
PHF19	-2.05925
KRTAP13-4	0.2745
TTC5	0.423
XKR5	-0.468
SILV	-3.6025
TEX28	0.001
TCTN1	0.577
CX40.1	-0.4475
PPP2R5C	0.039875
C12orf30	-1.26316666666667
CAPG	1.5755
MPZL1	1.0287
ARSB	-1.37583333333333
TDH	-1.04975
WASF4	1.042
TSSK3	-2.08233333333333
7A5	0.8035
CRISPLD1	3.4885
MAD1L1	-1.016
SPIN4	-0.4215
AMPD1	2.86825
DPYSL5	-0.199
INPP1	1.69816666666667
ANKRD11	-0.215111111111111
NPAS4	0.006125
GCET2	1.457
RNASE9	-0.12
GUCY2D	-0.0453333333333333
CCDC98	0.46
FGF4	-0.44225
CPM	0.982833333333333
SLC26A4	0.384833333333333
PLD5	1.62975
FAM59A	1.388
FBXO5	-2.28555555555556
SIPA1L1	-0.059125
DPYS	1.67675
ATG4D	-1.03
TGM3	0.4495
MTCH1	-0.0315
HK1	-0.239142857142857
CDC26	0.265375
GALNT12	-1.238
LOC339229	-0.6605
MRPL35	-0.567125
ORC4L	0.199625
TNKS	-0.0977857142857143
C2orf24	-0.00383333333333333
ZNF553	-0.437833333333333
GGTLA1	2.8191
ZNF497	-0.1935
CDY1B	-0.131
SLC30A4	0.688125
TUB	-0.00625
ARHGEF18	-0.28675
ARRB1	0.8815
KCNK1	-0.05675
EREG	-3.3201
SCAMP5	-0.423
RUNDC3B	3.6855
ADAMTS20	-0.4965
IL17RB	-0.467125
FLJ20323	-0.7875
MCAM	1.45375
POLR3E	-1.41066666666667
AQR	-0.0175
IPMK	0.024
CDCA7	-3.333625
CAMP	-1.27125
GRHL3	0.3655
ADAMTSL2	-0.268333333333333
CLMN	1.79833333333333
SSTR3	0.117
MAGEA5	-2.24933333333333
OVOL2	2.635
JMJD1B	0.53325
RBL2	0.6846
PYGO2	0.07125
PPP1R10	-0.105166666666667
CSE1L	-1.49266666666667
LCA5	1.9815
RDH16	-0.5685
ASRGL1	-0.33675
TOM1	0.264833333333333
PTX3	-1.32925
TTC15	0.16825
SCGB3A1	2.77516666666667
MRPL50	-0.749
RCAN3	0.256625
SLC26A11	0.5635
STYX	-0.534
CINP	-0.59925
MARCH7	0.156
PFKM	-0.7935
SGMS1	1.09666666666667
RIOK3	0.173
C1orf110	0.112
CES7	-0.270625
LOC440248	0.74975
PPP1R12C	-0.099
C10orf27	-0.071
ATG9A	-0.725
MRPS26	0.0035
TMEM40	0.89
ELP3	-0.1344
ZNF787	-1.035
HIAT1	0.405
C8orf34	2.11466666666667
MGC4655	-0.0493
PELI1	1.59283333333333
PPT1	0.1365
SLC35C2	-0.831
C6orf125	-1.005
MUC4	-1.57766666666667
RFC4	-2.24942857142857
GNB2	-0.403666666666667
NUP50	-0.511428571428571
SULT4A1	-1.56916666666667
C7	4.8455
CCDC130	-0.237
ARRDC4	1.0325
RQCD1	-1.0235
GLYCTK	-1.2025
AYTL2	-1.79081818181818
MTUS1	2.0726
LEMD3	0.539666666666667
PLEKHF2	0.785
HOXA7	1.867375
GTF3C2	-1.324
DYNLRB2	2.42
CNOT10	-0.72275
MR1	-0.0128333333333333
FFAR1	-0.05925
PRIC285	-0.424
SLITRK6	3.358
LIX1	-2.3835
UBE1L2	-0.01675
F8	2.525375
ACHE	-0.416333333333333
KPNA5	0.5305
TNFRSF12A	-1.8275
EGR3	1.256
SERPIND1	-3.18366666666667
OASL	1.03825
IFRD1	-0.763875
WDFY1	0.3255
ZNF267	0.5885
ACCN5	0.5385
ZBTB6	0.328
PPP1R3A	0.2915
PRRT3	0.09125
FBXL19	-1.1805
TXNIP	2.52678571428571
ACTN2	-1.20075
ATG9B	-0.77375
C9orf117	0.131625
IL27	1.0295
RPL36AL	0.273333333333333
KLK15	-0.27175
CHAD	1.6385
RAP2B	0.024
HEBP2	1.57375
ZNF342	0
CAMK2G	0.027
TLR3	2.6065
FGF14	2.7275
HMGB2	-1.370625
TRPM5	-0.413166666666667
OR5M11	0.2715
KIF3B	0.00457894736842106
PRICKLE2	1.9275
MTMR9	0.234625
C3orf27	-0.1525
GLRA3	2.25966666666667
NSDHL	-0.691666666666667
TMEM32	0.18325
POLR2D	-1.44383333333333
MYADML	-0.217
C9orf114	-1.03875
MRGPRX1	-1.05
TOPORS	0.6845
CLDN19	2.35825
C1QL4	-0.3295
RNF165	-0.068
DHRS9	1.37825
DNAH2	-0.383333333333333
FXR1	-0.345
ZMYM3	-0.9775
CASP3	-0.415
FAM120C	-1.299125
SCLY	-1.751
CA7	-0.2345
ENTPD5	-0.111333333333333
ZNF461	0.351875
PDIA5	-0.26225
C1orf19	-0.347833333333333
TMEM67	0.133
KCTD20	-0.78225
WDR47	0.5835
FLJ38723	2.8925
KLRF1	1.73483333333333
TAS2R16	0.5615
CLDN12	0.28075
PRKCE	0.5795
UBXD4	-0.208
ITGAM	2.76
GLT8D3	-0.486
WDR31	0.5306
RGS2	3.6755
OR51L1	0.0345
MST1R	-0.34125
KIAA1737	0.89925
OR4A5	0.838
GLIS1	-1.21566666666667
PTMA	0.469857142857143
NAPA	0.78225
PRDM11	-0.34875
LIPF	-0.2775
DIRAS3	2.9665
ASGR2	-3.7445
C1QTNF4	0.67175
PIK3R4	0.0561666666666667
ARMC3	0.92375
NDUFV3	-0.373833333333333
BTBD3	0.0483333333333333
PPP1R2	0.430416666666667
UBE2NL	-0.764
FOSL2	0.00685714285714285
FAM119A	-1.88766666666667
TUBA4A	-0.5978
KRTAP12-1	-0.10725
SFRS2	-0.57175
RHPN1	-1.0564
EEF2	-0.479333333333333
ZDHHC11	-0.885333333333333
EPHA3	-0.7828
RBM12	-0.28125
H2AFJ	0.3365
EDIL3	2.8585
KIF26A	-0.47075
SERGEF	0.56975
B3GALT4	2.08625
LOC90925	1.1735
OSCAR	-0.2075
NPFF	0.627
DEDD	0.363875
TMEM155	-0.867875
PTPN1	0.14275
SCYL2	0.309333333333333
SKAP1	2.182
LEAP2	-2.25816666666667
GADD45G	0.7049
IFITM3	1.053375
PILRB	-0.804166666666667
SLU7	0.5225
DSC3	3.21075
DNMT3L	-1.83125
PAPD5	0.073875
B3GNT3	0.913
LHCGR	0.253
MSL-1	-0.18875
UBE2S	-2.461625
SAP130	-0.585
ANAPC11	-0.34375
MAGED4B	-1.2475
ATP6V1B2	0.265166666666667
C14orf179	0.56
CAPZA1	-0.182
CDYL2	-1.29133333333333
GLRX3	-1.03783333333333
LOC136288	-1.005
MOBKL1A	0.39175
HTR2B	3.616
CRYGD	0.0138333333333333
NUS1	-0.579666666666667
PGRMC1	0.402
MYOM2	1.86275
FLJ39653	-0.4195
CHM	0.5573
OR5M8	0.0225
ZNF619	0.035
FAM105A	1.2455
CCNL1	-0.150125
NAP1L3	1.17525
C10orf57	1.38566666666667
B3GALNT1	0.389333333333333
CSN1S2A	0.038
TCP10L	0.27775
GDAP2	-0.11475
DMKN	0.565333333333333
COX6B1	-0.416
DNASE2	-0.325
MSH5	-2.10875
LGMN	0.23075
USP31	0.9041
OR13C8	0.265
SDCBP	0.3983
NUDT11	-0.843333333333333
PYGL	0.217833333333333
SNPH	0.212
B3GNT4	-1.249
MIZF	-0.6881
NUBPL	0.0215
NOD1	0.637
CDH22	1.509875
NUBP1	0.0781666666666667
DSCAM	-3.238
DGKI	1.167
FAM136A	-1.134
AKAP1	0.721
SLC16A6	-1.44525
RIN3	0.2185
PSG2	-0.1935
DIP2B	0.1765
PSORS1C1	0.2841
KIAA0495	0.0425
FLJ90709	-0.299166666666667
LPA	0.0345
PIGA	-0.271666666666667
LY75	4.318
UTS2	-5.42883333333333
RREB1	-0.4625
GALNACT-2	0.6134
MGC3196	-0.92625
FLJ31568	0.5975
LPHN1	-0.37525
SP1	0.340625
TOX4	0.518833333333333
HSPA9	-0.4413
APOBEC1	-0.027
SLC35E4	-0.07175
LSM5	-1.3625
SURF1	0.13
ZBTB1	1.10625
GTF2F1	-0.02875
RPS15A	0.0657857142857143
DUSP21	-1.191
GINS4	-3.00383333333333
MYO15A	0.180666666666667
GIMAP7	4.3835
MGC13379	0.6585
ATP6V1E2	-0.501666666666667
UTP3	0.0075
HNRPA3	-0.2888125
MT4	-0.357
C14orf155	-0.06425
U1SNRNPBP	0.29825
CKLF	-0.763166666666667
PLEKHN1	-0.698333333333333
MBNL1	0.991916666666667
NUP160	-1.3635
ACSM2A	-1.781
LOC129881	0.985
KIAA1529	0.22825
FLJ22639	-1.2755
HAND1	-1.7615
GSX1	0.304
FGA	-2.70975
SERPINB1	-0.01075
ZNF642	0.58825
IGFBP1	-7.277375
SLC1A1	0.91
DHX57	-0.270875
ZNF766	0.8955
PTPN21	0.1299
GDPD3	-0.820166666666667
PNPLA5	0.039
TBR1	-0.183666666666667
FAM116A	0.369
IQGAP1	0.882375
FOS	2.664125
ZNF226	0.385625
FIGNL1	-0.995166666666667
C14orf1	-0.397833333333333
ZMYND17	0.0135
PUS7	-1.1995
TUBB6	-0.367375
KCNQ2	-1.361
MARCH6	0.144166666666667
CCDC33	-0.3155
PRODH	-1.12625
RBM11	1.433
EPHA6	0.03075
SLC43A1	-0.64
LOC196541	0.2215
NTN1	0.204166666666667
ING4	0.6725
PCDHB10	1.579
DPH2	-1.09883333333333
SPACA4	-0.09975
FBXL21	-4.853
DIAPH1	-0.784
ZNF71	0.5165
CEP76	-0.661
CORO1A	-0.4505
RRM2	-4.091875
EDG4	0.0205
OS9	0.259666666666667
SLC4A1AP	-0.1075
COG5	-0.389
COPS8	-0.4385
NGLY1	-0.58475
NCBP2	-0.419375
C17orf42	-0.2455
GPSM3	-0.51325
SIL1	0.282833333333333
ASB6	-0.781
SMAD5OS	0.529833333333333
UNC93A	-3.59825
A1BG	-0.831166666666667
C21orf62	0.5015
FMO5	0.653833333333333
ATRIP	-0.984333333333333
CEBPG	0.0625
C7orf38	0.105333333333333
TNFRSF1B	1.49516666666667
CLEC1A	3.30016666666667
IQSEC1	0.443875
PATZ1	0.2975
RBM22	1.411
BAG2	-1.88633333333333
PAQR5	-2.12533333333333
C9orf127	0.3685
THNSL1	0.062
SHROOM3	2.1996
JAM2	3.29525
SNRPN	-0.77675
ALX4	-0.1175
CACNA1S	-0.2635
FAM130A1	0.50975
CORIN	0.3275
CD300LB	0.149
PLEKHG6	0.6655
LRRC40	-0.77375
PCLKC	-1.4335
PCDHB16	1.78733333333333
WNT2B	1.0575
ASNS	-2.083
MRPL49	-0.095125
FLJ46111	-1.328
ISG20	-0.433375
SMU1	0.034
CASZ1	0.5525
POLR1D	-0.114166666666667
GIN1	-0.02025
SNAG1	0.762166666666667
ANKRD29	1.5175
CDKN2AIP	0.32775
KRR1	0.1095
CXCL1	-0.186166666666667
EPM2A	0.4751
PC	0.229833333333333
DEFB127	0.822
PDZRN4	3.24433333333333
FAH	0.41475
OR51E1	1.83
CDC2L6	-0.59
DNTTIP1	-0.4085
PAX8	-1.0945
TMEM116	-0.19375
C1orf150	0.1825
PRO2012	0.1935
MRPL40	-0.651833333333333
BEX1	-2.4182
SLC2A4	1.1425
PKMYT1	-2.32025
FEZF2	0.854333333333333
SLC26A9	-0.90425
MAP2	1.02758333333333
LYL1	-1.1515
SLC25A19	-1.34166666666667
NOS3	-0.192
ZNF34	0.7265
TMPRSS11F	-1.10025
FAM43A	0.93675
FCRL4	-0.557666666666667
KLF14	0.274
FLRT2	1.73083333333333
WRN	-0.753
SDF2	0.3764
KRT8P12	-0.804
C6orf195	0.721
C9orf125	0.184166666666667
DZIP3	0.47175
RIT1	0.037
SCML1	-0.270666666666667
RHBDF2	-0.555875
OR2G3	-0.262
REXO1L1	-0.795
MAP3K7IP3	-0.477625
C3orf57	-4.7695
FBXW11	0.0323333333333333
ETAA1	-0.13275
C14orf131	-0.3306
AKT1S1	-0.61
SLC12A5	-1.013375
C9orf164	0.86375
NRIP3	-0.72725
NOS1AP	0.38625
TMEM121	-0.16325
SAP30BP	-0.1727
DGCR6	0.1705
WDR76	-2.0025
FAM82B	-0.341916666666667
LOC606495	-0.5885
MAP9	2.39525
BCDIN3D	0.39425
CXorf36	3.9735
DSCR3	-0.6143
ZFAND3	-0.21125
C7orf43	-0.4165
SPSB3	-0.1207
C19orf19	-0.16925
FAM133A	-1.509375
C12orf25	0.408
SLC39A3	-1.2055
DISP2	-1.3155
PI4KAP2	-2.4275
MKRN3	-3.02883333333333
ADAMTS13	-0.897125
CBLN3	0.3066
TTYH1	1.08583333333333
C3orf18	0.92925
FLJ13236	-1.404
ZMYND12	2.76475
C18orf25	-0.137625
GLB1L3	0.0465
ATP13A5	2.159
RANBP10	0.05475
CD96	-0.1299
DENND1C	0.2575
RBMS3	2.5688
SLC41A3	0.554666666666667
DGCR6L	-0.00875
TMEM128	0.855
CSNK1G3	-0.3205
MOBKL2C	1.4555
TSPAN6	0.509625
MATN2	2.3849
MSL2L1	0.221
ST6GALNAC2	0.0618333333333333
FGFBP2	2.69675
FGL1	-4.87
MPP3	-0.656
ARHGEF6	2.131
TGFBR2	2.396625
ACMSD	1.007
IL33	6.28225
C9orf5	0.402083333333333
DEAF1	-0.7134
AMN	-1.094
DEFA6	-0.06075
RNF212	-0.8465
METT5D1	0.0973333333333333
CIB1	-0.1343
TSSK1B	0.22825
KIAA1727	0.4415
ZNF680	0.578416666666667
LOC399900	-1.3675
LOC152217	-0.614166666666667
CTNNAL1	-1.3045
CIT	-3.05566666666667
TLE6	-0.09625
ZNF607	-0.85825
HERC4	-0.498666666666667
DRAP1	-0.6231
PEMT	0.21525
C10orf111	0.494
ZNF575	-0.571625
KCTD7	-0.1175
MYO1F	0.974
LOC285382	1.0665
RAB11A	0.595
PLCD3	-0.37325
C15orf28	-0.383
PTBP2	-0.341
CTB-1048E9.5	-0.720125
C19orf60	0.026
C7orf25	0.293333333333333
SETD7	1.0215
HOXB9	-3.8675
VANGL1	-0.609375
CHAF1B	-2.25125
NDUFA3	-0.433
KIAA1328	0.1765
SHARPIN	-0.238875
TTC23	0.794125
UGP2	0.77825
ANKIB1	0.2881
CIRBP	1.359
SEC14L4	-2.673
OVCH1	-0.0266666666666666
VPS52	-0.25675
FAT	0.566875
M6PRBP1	-0.745
GPRIN3	0.59
PPM1F	-0.000666666666666704
TSR1	-0.9345
CCDC85A	3.989
PCSK5	2.95925
ZFHX3	0.2715
HEMK1	-0.4564
PGBD2	0.1395
RSRC2	0.137833333333333
AURKC	-1.34266666666667
SCRIB	-0.336625
ORM2	-3.7545
FAM115A	0.4508
FZD6	0.6435
UNC119	-0.177
GPX3	2.2639
NOV	1.650125
CABC1	0.47625
CDC42SE2	0.2986875
EIF2S2	-0.8381
RNF130	1.419375
CKAP5	-1.201
RP11-413M3.2	-0.763
C10orf18	0.3462
TMEM93	-0.72175
DYX1C1	1.1935
KCNMB2	-0.373625
ANK3	1.521
KRT5	2.4818
CDH12	1.249625
QRSL1	-0.639125
JUB	-0.9325
SHC4	-0.74425
CCL15	2.41333333333333
CCDC22	-0.579
SNX24	-0.065
RARS	-0.618
MORC2	-0.2305
FAM48A	-0.051
MT1H	-0.1725
PPP1R14C	0.3505
FOXD1	-2.0225
C1orf213	-0.29225
AMT	-0.4914
DSN1	-1.75625
PTPLAD2	2.6295
DIS3L	-0.24325
RASL11A	1.08925
GPRC5B	0.97275
FRMD7	-0.7255
STRN4	-0.36875
KITLG	1.38568181818182
HDGF	-0.99975
OR1S1	-0.147
SETX	0.4728
DDR2	2.454875
KCTD12	3.81125
LYZL2	-0.75925
WDR52	0.511
TMEM2	0.884
ZNF579	-1.294
LOC200810	-0.55125
TNFSF9	-1.934375
PPFIA4	-3.0095
CNIH3	-0.721
MAP4K4	-0.4745
ROD1	-0.463
ALS2CR12	-0.0436666666666667
DOCK3	-1.22433333333333
PAQR9	-4.44
ASB17	0.544166666666667
STX16	-0.885375
FEZ2	0.953
DLAT	-0.910333333333333
KIF21B	-1.1545
CDC5L	0.12475
TMEM119	2.12083333333333
CRIP3	-1.2125
TPSD1	0.023
TEPP	-0.22325
GNGT2	1.16
C21orf121	0.356
WNK1	-0.2145
FLJ10490	-0.7601
OR51B5	-2.3515
LOC203547	-1.03075
HAS1	-1.1055
PPA1	0.4415
ST7	-0.366875
C11orf46	0.9532
POPDC3	-2.07433333333333
ACOX2	1.18116666666667
ATCAY	-1.01058333333333
TM4SF19	-1.01625
MFSD9	-0.932666666666667
PDHB	-0.1075
ERN1	-0.499
LCE3C	0.0745
GPR111	0.0845
NOTCH3	1.05583333333333
ADAMTS5	5.196
B3GALT1	-0.35275
UGCGL1	-1.18616666666667
FAM58A	0.452
FBXO32	2.973
CLPP	-0.736
NXPH1	-0.409
MTMR3	0.935166666666667
ATP1B3	-0.374875
TMEM16A	4.3715
HIST1H3F	-1.54866666666667
TRIM25	-0.3685
SDCBP2	1.225
CRKL	-1.16475
HOXB2	0.941
ANP32B	-0.518
GATM	3.7425
AP4E1	-0.163875
EDG5	0.145
CDKN3	-3.32616666666667
CDH4	-1.2395
PGD	-0.994
RND1	-0.1195
GAD1	-3.2452
MPG	-0.52625
LOC440350	0.0365
ZNF133	0.53275
SERPINB12	0.3405
AMELY	-0.231333333333333
DHX36	-0.76275
TNFAIP8L2	3.058
PHTF2	-0.482277777777778
CCDC112	-0.686333333333333
IQCC	-1.32025
HEYL	1.831
FTSJ2	-0.589
APPL1	0.95075
RAB43	0.429071428571429
OR10G2	-0.3065
WAC	0.5695
ADCY9	-0.3585
RUNDC2B	0.465166666666667
PYCRL	-1.0066
AGPAT7	0.3065
SLC22A9	-0.936333333333333
CDKAL1	-0.182
PDYN	-0.772333333333333
C20orf74	1.06325
MTMR11	0.75175
VAV3	2.46233333333333
DAPL1	2.577
STXBP3	0.7435
EIF3G	0.13275
ARHGAP22	0.808
NPFFR1	-0.4035
NPC1	-0.376833333333333
ALDH9A1	2.06383333333333
ZNF600	0.3175
ZNF678	0.6165
RASSF1	-0.1495
ADD2	-2.282
PITPNB	0.250875
PKD2L2	0.181375
LRP11	0.15
CDKL1	0.2425
SMEK2	0.45275
PRODH2	-2.97583333333333
C11orf54	0.423833333333333
SFRS11	0.318833333333333
IL7	2.23383333333333
ALS2CR16	1.9135
BTG3	-0.389
PAK2	-0.726333333333333
RP11-679B17.1	0.78025
GATA4	-1.7065
ATP2B1	0.43675
LOC130940	2.4155
C1orf172	1.85483333333333
ATF7IP2	-0.82125
SLC25A43	-0.0211666666666667
CENTG3	-0.594333333333333
IGF2BP1	-3.7957
FCHSD1	-0.1385
CAMK2N2	-1.272
ELAVL3	-0.507
NBPF15	0.0156666666666667
UBE2J2	-0.566083333333333
GNL2	-0.9135
PRR3	-0.6688
NLF2	-0.80475
OR4F6	-0.0015
KLHL24	1.26033333333333
CCDC88A	-0.6344
SGPP1	-0.2995
C10orf11	1.12166666666667
SLC35B4	-1.13966666666667
UGT3A2	-1.591
ARNT2	-0.2424
CBR1	0.15
ITPR3	-1.387
TRAPPC6B	-0.254
AMZ1	-1.332
ARP11	1.3305
WDSUB1	0.53475
APBA1	2.016
RAB2A	0.2572
C6orf162	-0.051875
HPSE2	1.24725
PLCE1	0.80275
INSL3	1.064
DLG1	0.0733
PTPLA	-1.5325
PIGX	-0.84425
TFIP11	0.114666666666667
FIBIN	2.9275
POLR2G	-0.52275
GRAP2	-1.2297
DNAJB8	-0.3465
CNBP	0.788
WASF1	-0.83625
INPP5E	-0.9723
HSPB1	-0.3064375
TMEM167	-0.4065
CUBN	0.864
IGF1	4.546875
ITPK1	0.0992
NAALAD2	0.31075
G3BP1	-0.1662
NT5DC1	0.725875
CYP39A1	2.8425
TMEM139	1.49858333333333
POLK	0.4052
GLULD1	-1.054
RBM15	-1.29516666666667
AMZ2	-0.12325
GDF15	-3.1865
MESDC2	-0.13825
INCA	1.459
ACY1L2	-0.095
GZMM	-0.276666666666667
PAIP1	-0.08675
CACNA2D1	0.5835
STK32C	-0.499
SH3BP4	0.5335
DEC1	0.341
PADI1	0.741
UBB	0.1007
PON3	1.35733333333333
PROP1	-0.163
ANKRD13B	-0.5685
ADCK1	-0.41475
TCF25	0.27825
SLC38A5	-2.6725
CXorf26	0.112
C19orf39	0.004
PPP1R13B	0.06525
ARL2	-0.424
TCL6	-0.203833333333333
TOP3A	-0.908
SLC16A14	0.413125
FXYD6	2.09083333333333
HIST1H4E	-1.288
BBC3	-0.662473684210526
UNC5A	0.0528333333333333
FAM86C	-0.6793
PI4KB	0.443875
B3GAT1	-0.64125
SUSD2	1.6175
OAZ2	0.117666666666667
NOC4L	-0.99275
C10orf12	-0.87775
FADS1	-3.008
LOC144097	-0.7035
DKK2	2.1045
KIAA1949	0.2095
RHOT1	0.2184
OXT	0.903833333333333
GPR153	-1.171
ARL4A	1.6155
SAAL1	-1.54425
CCDC64	-0.9395
USE1	0.0326666666666667
HNMT	1.374
PCGF3	0.36425
CYP2C19	0.0815
C20orf4	-0.161
CCDC11	1.13375
ACSBG2	0.32075
RWDD2A	0.1985
PALLD	2.854375
CPLX4	0.323
LOC492311	2.21825
KPNA2	-2.499
MACROD1	-0.7234
TMCO3	-0.37
C15orf52	1.9045
BIRC5	-3.35113333333333
PRR16	0.6055
FAM63B	0.37625
KATNB1	-0.821166666666667
WNT8B	-0.3245
CPLX3	0.02
GHR	4.1665
CCDC124	-0.84375
BCLAF1	0.20975
GOLGA3	0.4011
CLEC4E	3.50233333333333
