Hybridization REF	TCGA-BH-A0WA-01A-11R-A109-07
ZFP106	-0.89275
ZNF347	0.3853
GTF2E1	-0.10825
RY1	-0.505
ATAD2B	0.638625
ARHGAP17	0.3408
KCNIP3	-0.61875
SFPQ	0.2695
GFRA4	0.4405
AKR1B10	-3.669125
TIGD6	0.197166666666667
RGS16	1.85425
URB1	-0.304333333333333
OR4C46	0.0733333333333333
TOP3B	-0.09325
NFATC4	-0.0415
CA14	-4.47375
BMPR1A	-0.00983333333333333
SNRP70	-0.867
PRL	-0.132083333333333
C6orf130	0.61025
STAG2	-0.2005
CD55	-1.09528571428571
RPS23	-0.610333333333333
SSX2	-1.85616666666667
FDPSL2A	0.3585
FBXO27	0.399
SYNGR3	-0.961166666666667
TMSL3	0.96275
EML1	-1.245
NUP93	-0.300583333333333
SMAD3	-0.1192
KIAA1189	1.305
HNRPUL2	1.3065
TBC1D12	0.140833333333333
C16orf24	-0.16325
MRVI1	2.15566666666667
ZNF581	-0.458666666666667
ELOVL3	1.7005
OR51Q1	0.57575
CACNB3	0.7605
GALNT13	3.294625
C10orf84	0.5651875
NEDD4	-1.2345
SPO11	-0.1375
OR5AU1	0.331
NEK4	0.132214285714286
PRKAR2A	-0.230833333333333
IHPK1	0.433166666666667
ATP6V0B	0.3355
CACNA1E	1.084
CEACAM8	-0.730166666666667
PEX14	-0.288
FLJ12993	-1.281
ZBTB38	0.977333333333333
PCTK2	-0.416833333333333
LRRC16	1.0661
FBLIM1	1.81916666666667
FYCO1	0.63825
RP5-1022P6.2	0.296416666666667
CMTM1	-0.375166666666667
PLTP	0.452166666666667
RAPH1	1.283375
DOCK8	0.728375
EZH2	-0.853933333333333
SLC25A1	-0.117
PLEKHB1	1.8298
GRB7	0.3973
ZFP37	-0.0215
MRPL33	0.0485
PELO	-0.45575
ARMC1	0.412545454545455
C9orf27	0.098375
FLJ25778	-0.0435
C9orf37	-0.796166666666667
TMEM66	-0.87925
SPRN	0.55
HBEGF	0.605375
PI4KA	-0.3195
LEPRE1	0.18575
POU2AF1	-3.70175
MRPL12	0.307
REP15	1.799
ZC3H3	0.1965
RASAL1	1.30125
DDAH1	1.583625
ACBD5	0.15775
TMC2	-0.079
CCDC137	-0.31475
SAMD13	1.47983333333333
UGT2B15	-4.8935
TIPARP	0.58375
DNASE1L3	0.5195
TRIM72	0.686166666666667
DBX2	-0.00925000000000001
IPO8	1.5805
C21orf88	0.0716
MAP3K14	0.016
LOC51233	0.467
GGTLA4	0.533
PDE6D	-0.205
ZNF117	-0.93425
CLK2	-0.008625
NKRF	-0.476
TNFSF15	0.6456
DUSP2	-0.092375
SECISBP2	-0.378
GABRR2	-0.382
PPAP2C	1.3195
LOC51145	0.256333333333333
PAG1	0.962625
PIK3C3	0.10675
GNG10	-0.3465
APOL4	0.793333333333333
ANKRD28	-1.028125
STMN3	-2.1761
RAB14	0.3344
CDK2AP2	-0.202
HDDC3	-0.239375
COMMD7	0.45775
CXXC1	-0.505
HMCN1	-1.04666666666667
CD40	0.82325
DYNC1LI2	0.1333125
GDI1	-0.4575
LOC646938	-0.26325
VSNL1	-1.227
PIH1D1	-0.3705
RAET1G	-1.4905
KRTAP5-9	0.237
EFTUD2	-0.56825
ZNF311	-0.6255
ATP6V1G3	0.2175
OR2W3	-0.9665
SCN4A	0.29525
MED10	-1.2785
FAM135A	-0.0843
ARHGAP4	-1.6355
EHMT2	0.180875
UFD1L	-0.026
ERMP1	-0.01175
MAG1	-1.73716666666667
THAP8	-0.232166666666667
HACE1	-0.313666666666667
FAM82C	-0.7075
C3orf20	0.6425
UNC84A	0.242833333333333
SCD5	-0.356642857142857
LASS6	0.65475
LSG1	0.525
MAL	-3.60125
GPR22	0.39
WDR5B	1.427
ACTRT1	1.8955
C17orf60	-0.5565
GRIN2C	0.5323
ARMC8	0.866166666666667
SLC47A1	-2.75883333333333
DMPK	-0.22275
DHRS13	-0.7525
SMC1A	-0.998
KRTAP17-1	2.6845
SMYD5	-0.68025
TUSC2	0.0285
CRHR2	0.701
KIR3DL2	-0.125
CCDC104	0.034
ATP2C1	1.617625
CROT	-1.71425
PABPC3	0.753166666666667
EGR1	-0.2835
THSD1	-0.06525
KHK	-0.6655
SLC12A2	0.772375
CD58	-0.03425
STOX2	1.3945
CCDC76	-0.229
CCDC48	2.0275
DNAH1	0.142333333333333
ZIC4	1.922125
OR1G1	0.099
PSMC6	-0.726333333333333
PROKR1	-0.0505
ABCB1	-1.43375
TRAT1	-1.16825
LLGL1	0.109
MTF1	0.84375
USP54	0.84
PAGE2B	-2.884
ITGB7	-3.62225
CCDC81	-0.808
LOC149837	0.424
SCUBE1	0.0965
ZSCAN10	0.7495
HUWE1	0.0552857142857143
CDH17	0.3495
CD180	0.609
IL17A	-0.079
TMPO	-0.394375
KIAA1524	-0.771
HDGFRP3	0.00116666666666667
OXCT1	-0.167909090909091
RRAS2	0.399666666666667
LTBP2	1.9939375
SV2B	0.5385
CYP2A6	0.157875
PKD1L2	-0.227666666666667
PPM1M	0.4315
FLJ22662	2.03633333333333
ZNF502	2.23675
GP6	-0.807
CRYBA2	-1.1415
LEF1	-2.2331
CTPS	-0.555571428571428
EYA1	-3.92883333333333
EPS8L1	1.08725
MAPK14	0.203
SERPINB2	-2.983875
GTF2F2	-0.261833333333333
ZNHIT4	-0.335
PLA1A	0.162125
C20orf114	-0.363
HPR	-4.8975
C18orf2	-3.39783333333333
SATB2	-2.8835
KCNJ9	-0.02925
MGC157906	0.658
MOCS3	-0.1135
C17orf71	0.007
PPHLN1	0.4638
HIST1H2BN	-0.01875
RAPGEF1	-0.616
MAP3K8	1.61075
DLG4	0.0116666666666667
STC1	-0.425166666666667
CDGAP	2.33
DDX26B	-0.23525
LOC150223	-0.7335
CPSF3	-0.244833333333333
TMEM14A	1.42575
MYH3	-1.02325
GPKOW	-0.599
SULT1A1	-0.3835
SPON1	3.0799
YY1AP1	0.3275
RAB23	1.284
PLA2G4A	-1.30325
MAPRE3	0.35275
ZNF516	0.0835
GGPS1	0.54725
EXOC3L2	-0.30375
C19orf42	-0.2974
MAP2K2	-0.716333333333333
HIST1H2BB	0.44875
RNF19B	1.32583333333333
C6orf128	1.263
TLR8	3.581
PCDHA9	-0.9
CARS2	-0.111875
CLUL1	3.67016666666667
RHAG	-3.96816666666667
UNK	0.2345
EXOC8	0.4764
C9orf95	0.86125
C14orf143	-0.724333333333333
MAML3	0.00274999999999999
LDHA	-0.70875
MRPL20	-0.1395
KLHDC6	5.27066666666667
ATP5S	-0.581
C8orf55	0.05625
PHF19	-1.3205
KRTAP13-4	0.6355
TTC5	-0.36575
XKR5	-0.12375
SILV	-4.447
TEX28	0.532
TCTN1	1.27375
CX40.1	0.41775
PPP2R5C	-0.243625
C12orf30	-0.910666666666667
CAPG	2.41475
MPZL1	1.51865
ARSB	-0.667666666666667
TDH	-2.44625
WASF4	0.5105
TSSK3	-0.404166666666667
7A5	0.312
CRISPLD1	4.562875
MAD1L1	-0.0925
SPIN4	0.433333333333333
AMPD1	-1.06
DPYSL5	0.148
INPP1	-0.815166666666667
ANKRD11	-0.0908333333333333
NPAS4	-0.057
GCET2	0.1272
RNASE9	-0.3445
GUCY2D	0.254
CCDC98	-1.056
FGF4	0.056125
CPM	1.24733333333333
SLC26A4	-1.79366666666667
PLD5	-0.476
FAM59A	1.2036
FBXO5	-1.35222222222222
SIPA1L1	0.28925
DPYS	0.5155
ATG4D	-0.417
TGM3	0.396
MTCH1	0.707875
HK1	0.0482142857142857
CDC26	0.535875
GALNT12	-0.294166666666667
LOC339229	0.19275
MRPL35	-0.569375
ORC4L	0.461
TNKS	-0.643357142857143
C2orf24	-0.146
ZNF553	0.733666666666667
GGTLA1	2.4903
ZNF497	0.17025
CDY1B	0.39125
SLC30A4	0.028875
TUB	0.79375
ARHGEF18	-0.4195
ARRB1	-0.915
KCNK1	1.075875
EREG	-2.1074
SCAMP5	-0.18675
RUNDC3B	0.32675
ADAMTS20	-0.259
IL17RB	0.519375
FLJ20323	-0.474
MCAM	1.299375
POLR3E	-1.70491666666667
AQR	-0.5865
IPMK	-0.178
CDCA7	-1.608375
CAMP	2.6925
GRHL3	0.844
ADAMTSL2	1.06
CLMN	2.0595
SSTR3	0.442
MAGEA5	-2.05466666666667
OVOL2	3.69825
JMJD1B	0.02475
RBL2	-0.3619
PYGO2	1.0165
PPP1R10	0.0661666666666667
CSE1L	-0.5515
LCA5	-0.059
RDH16	-0.499
ASRGL1	-0.935
TOM1	0.604166666666667
PTX3	0.0795
TTC15	0.232
SCGB3A1	3.77916666666667
MRPL50	-0.5375
RCAN3	2.0535
SLC26A11	0.35225
STYX	-0.0941666666666667
CINP	-0.53175
MARCH7	0.23225
PFKM	-0.658
SGMS1	-0.417
RIOK3	1.1576
C1orf110	0.1235
CES7	0.136375
LOC440248	-2.39475
PPP1R12C	-0.37025
C10orf27	0.54
ATG9A	-0.08625
MRPS26	0.93225
TMEM40	0.35225
ELP3	-1.1881
ZNF787	0.6005
HIAT1	0.012
C8orf34	0.413166666666667
MGC4655	-0.0027
PELI1	1.93733333333333
PPT1	0.3555
SLC35C2	-0.1135
C6orf125	0.2465
MUC4	-1.435
RFC4	-0.0685714285714286
GNB2	0.224333333333333
NUP50	0.130142857142857
SULT4A1	-1.38283333333333
C7	0.17575
CCDC130	-0.369333333333333
ARRDC4	0.31175
RQCD1	0.39475
GLYCTK	-1.0965
AYTL2	0.0852727272727273
MTUS1	0.0121
LEMD3	0.994
PLEKHF2	0.5345
HOXA7	0.274875
GTF3C2	-0.5255
DYNLRB2	-1.05575
CNOT10	-0.48375
MR1	0.162333333333333
FFAR1	-0.12325
PRIC285	0.08675
SLITRK6	1.9645
LIX1	0.263
UBE1L2	-0.55925
F8	0.216
ACHE	0.185666666666667
KPNA5	-0.412
TNFRSF12A	-0.822166666666667
EGR3	-1.5
SERPIND1	-3.4745
OASL	2.766
IFRD1	0.351375
WDFY1	-0.192166666666667
ZNF267	0.195875
ACCN5	-0.2625
ZBTB6	-0.52575
PPP1R3A	0.428
PRRT3	0.201
FBXL19	-0.128
TXNIP	0.156857142857143
ACTN2	0.9695
ATG9B	-0.226875
C9orf117	-0.143125
IL27	-0.8795
RPL36AL	-0.696333333333333
KLK15	-0.22325
CHAD	0.7635
RAP2B	0.8824
HEBP2	0.9605
ZNF342	0.084
CAMK2G	-0.155666666666667
TLR3	0.78775
FGF14	-0.096
HMGB2	-0.5965
TRPM5	0.118333333333333
OR5M11	0.5055
KIF3B	-0.00331578947368422
PRICKLE2	-0.6395
MTMR9	-1.0975
C3orf27	0.10025
GLRA3	-1.70083333333333
NSDHL	-0.5555
TMEM32	1.09125
POLR2D	-0.2405
MYADML	0.3865
C9orf114	-0.96925
MRGPRX1	0.633
TOPORS	0.36775
CLDN19	-0.01975
C1QL4	1.8385
RNF165	-1.5695
DHRS9	-1.5165
DNAH2	0.503833333333333
FXR1	-0.172833333333333
ZMYM3	-0.487625
CASP3	-0.0593333333333333
FAM120C	-0.155625
SCLY	-1.1095
CA7	0.203
ENTPD5	-0.303666666666667
ZNF461	-0.265375
PDIA5	0.39975
C1orf19	0.314166666666667
TMEM67	0.35375
KCTD20	0.56
WDR47	0.8815
FLJ38723	0.808
KLRF1	1.105
TAS2R16	1.209
CLDN12	0.1
PRKCE	-0.41775
UBXD4	0.73925
ITGAM	1.88933333333333
GLT8D3	0.25675
WDR31	0.5147
RGS2	2.4745
OR51L1	0.07
MST1R	0.86375
KIAA1737	0.465
OR4A5	-0.4625
GLIS1	-2.00433333333333
PTMA	0.665
NAPA	0.97025
PRDM11	-0.06825
LIPF	-0.7915
DIRAS3	-1.03975
ASGR2	-3.781875
C1QTNF4	0.2235
PIK3R4	1.01116666666667
ARMC3	-0.455
NDUFV3	-0.257
BTBD3	0.204333333333333
PPP1R2	0.64625
UBE2NL	-0.22075
FOSL2	1.03871428571429
FAM119A	-1.249
TUBA4A	0.2549
KRTAP12-1	0.2855
SFRS2	-0.3825
RHPN1	-0.8429
EEF2	-1.479
ZDHHC11	-2.01583333333333
EPHA3	-1.3397
RBM12	-0.01425
H2AFJ	0.000750000000000003
EDIL3	2.67
KIF26A	-1.81475
SERGEF	0.06725
B3GALT4	2.9155
LOC90925	0.672166666666667
OSCAR	0.389375
NPFF	-0.466
DEDD	0.35925
TMEM155	-0.015
PTPN1	0.1035
SCYL2	0.770166666666667
SKAP1	0.26775
LEAP2	-2.97516666666667
GADD45G	1.0477
IFITM3	1.2345
PILRB	-1.4
SLU7	0.012375
DSC3	5.331
DNMT3L	-1.057
PAPD5	-0.03925
B3GNT3	0.4785
LHCGR	0.461
MSL-1	0.1415
UBE2S	-1.007875
SAP130	0.13975
ANAPC11	0.612
MAGED4B	-0.2065
ATP6V1B2	-0.294833333333333
C14orf179	0.230125
CAPZA1	-0.115875
CDYL2	-1.01316666666667
GLRX3	-0.646666666666667
LOC136288	-0.5605
MOBKL1A	-0.3255
HTR2B	1.2205
CRYGD	-0.127333333333333
NUS1	-0.112166666666667
PGRMC1	0.732
MYOM2	-0.04275
FLJ39653	-1.96366666666667
CHM	-0.111
OR5M8	-0.0905
ZNF619	0.472
FAM105A	1.40125
CCNL1	0.1925
NAP1L3	-0.93725
C10orf57	1.346
B3GALNT1	0.152833333333333
CSN1S2A	0.398
TCP10L	-0.577
GDAP2	0.5715
DMKN	-0.0126666666666667
COX6B1	0.121
DNASE2	0.5065
MSH5	-1.53725
LGMN	0.033875
USP31	0.8513
OR13C8	1.4815
SDCBP	0.3098
NUDT11	-3.0805
PYGL	-0.83
SNPH	-1.349
B3GNT4	1.2
MIZF	-0.3193
NUBPL	-0.643375
NOD1	0.209333333333333
CDH22	-0.816375
NUBP1	0.486833333333333
DSCAM	-3.998
DGKI	2.1755
FAM136A	-0.25975
AKAP1	1.1825
SLC16A6	-3.07175
RIN3	0.9005
PSG2	-0.18425
DIP2B	-0.382833333333333
PSORS1C1	1.397
KIAA0495	-0.224
FLJ90709	-0.331833333333333
LPA	-0.0405
PIGA	-0.8085
LY75	4.40916666666667
UTS2	-6.49083333333333
RREB1	-0.253
GALNACT-2	0.37
MGC3196	-0.09325
FLJ31568	1.08
LPHN1	-1.14925
SP1	0.475625
TOX4	-0.126833333333333
HSPA9	-0.3979
APOBEC1	0.722
SLC35E4	-1.2675
LSM5	-0.71075
SURF1	0.27075
ZBTB1	-0.866083333333333
GTF2F1	-0.49025
RPS15A	0.264214285714286
DUSP21	-0.529666666666667
GINS4	-1.487
MYO15A	1.04866666666667
GIMAP7	3.37425
MGC13379	1.585
ATP6V1E2	1.05516666666667
UTP3	-0.529
HNRPA3	0.1223125
MT4	-0.6455
C14orf155	0.095
U1SNRNPBP	0.139
CKLF	-0.573
PLEKHN1	0.999166666666667
MBNL1	0.747166666666667
NUP160	-1.27475
ACSM2A	-1.863
LOC129881	0.7775
KIAA1529	-0.3165
FLJ22639	-1.16975
HAND1	-1.1815
GSX1	0.483
FGA	-4.599375
SERPINB1	0.043
ZNF642	0.0655
IGFBP1	-8.011625
SLC1A1	-0.078875
DHX57	-0.17175
ZNF766	0.8405
PTPN21	0.5665
GDPD3	0.0926666666666667
PNPLA5	0.017
TBR1	0.876666666666667
FAM116A	0.363
IQGAP1	1.414875
FOS	-1.492625
ZNF226	-0.26275
FIGNL1	0.955333333333333
C14orf1	0.0995
ZMYND17	-0.313
PUS7	-0.239833333333333
TUBB6	0.89775
KCNQ2	-1.279
MARCH6	0.28125
CCDC33	0.2
PRODH	-1.261
RBM11	-1.91825
EPHA6	0.00624999999999999
SLC43A1	-1.049
LOC196541	0.039
NTN1	1.14283333333333
ING4	0.46875
PCDHB10	1.6275
DPH2	-0.259666666666667
SPACA4	-0.0655
FBXL21	-4.7895
DIAPH1	-0.259333333333333
ZNF71	0.930166666666667
CEP76	0.1725
CORO1A	-0.63025
RRM2	-1.5225
EDG4	0.8975
OS9	0.205666666666667
SLC4A1AP	0.34125
COG5	-0.02975
COPS8	-0.226
NGLY1	-0.9795
NCBP2	0.547375
C17orf42	-0.602166666666667
GPSM3	0.9135
SIL1	0.245333333333333
ASB6	-0.08275
SMAD5OS	0.3785
UNC93A	-3.00375
A1BG	0.232
C21orf62	0.35475
FMO5	-2.83883333333333
ATRIP	-0.202833333333333
CEBPG	0.338666666666667
C7orf38	0.365166666666667
TNFRSF1B	0.337833333333333
CLEC1A	1.45
IQSEC1	0.276875
PATZ1	0.919
RBM22	0.644125
BAG2	0.320333333333333
PAQR5	0.2615
C9orf127	1.1205
THNSL1	1.3605
SHROOM3	2.1785
JAM2	0.4435
SNRPN	-3.748
ALX4	0.0505
CACNA1S	0.0065
FAM130A1	0.59925
CORIN	1.81
CD300LB	0.4175
PLEKHG6	1.042
LRRC40	-0.9195
PCLKC	-1.26175
PCDHB16	-0.569
WNT2B	-0.0226666666666667
ASNS	0.0713333333333333
MRPL49	-0.2305
FLJ46111	-0.9305
ISG20	0.439125
SMU1	0.1475
CASZ1	0.341
POLR1D	-0.701583333333333
GIN1	-0.199
SNAG1	0.5785
ANKRD29	-2.61675
CDKN2AIP	-0.52175
KRR1	0.29525
CXCL1	-1.9095
EPM2A	-0.4837
PC	0.3
DEFB127	0.987
PDZRN4	1.28633333333333
FAH	-0.111125
OR51E1	2.857
CDC2L6	1.131
DNTTIP1	0.0105
PAX8	-0.49125
TMEM116	0.04725
C1orf150	0.497
PRO2012	0.36425
MRPL40	0.217833333333333
BEX1	-3.8503
SLC2A4	-0.411833333333333
PKMYT1	-1.26
FEZF2	-0.4878
SLC26A9	-0.3945
MAP2	2.71508333333333
LYL1	-1.52925
SLC25A19	-0.214833333333333
NOS3	0.055
ZNF34	0.314666666666667
TMPRSS11F	-1.18333333333333
FAM43A	-0.9055
FCRL4	0.111
KLF14	0.265
FLRT2	-0.546666666666667
WRN	-1.9375
SDF2	0.5971
KRT8P12	-0.52025
C6orf195	1.3575
C9orf125	-2.025
DZIP3	-0.427375
RIT1	0.915833333333333
SCML1	-2.85416666666667
RHBDF2	1.127375
OR2G3	0.281
REXO1L1	0.5195
MAP3K7IP3	-1.45325
C3orf57	-5.692
FBXW11	-0.9355
ETAA1	-0.56225
C14orf131	-0.797
AKT1S1	-0.36075
SLC12A5	-1.070125
C9orf164	1.59975
NRIP3	-0.283375
NOS1AP	-0.7225
TMEM121	0.23875
SAP30BP	0.6309
DGCR6	0.62325
WDR76	-1.44075
FAM82B	0.49075
LOC606495	-0.386
MAP9	0.0429166666666667
BCDIN3D	0.1575
CXorf36	3.2435
DSCR3	0.1333
ZFAND3	1.16375
C7orf43	0.0355
SPSB3	0.1822
C19orf19	0.262
FAM133A	0.975375
C12orf25	0.248
SLC39A3	-1.005
DISP2	-0.86075
PI4KAP2	-1.559
MKRN3	-0.189666666666667
ADAMTS13	-0.288375
CBLN3	0.0494
TTYH1	2.64966666666667
C3orf18	0.534
FLJ13236	0.393
ZMYND12	2.14675
C18orf25	1.0975
GLB1L3	-1.009
ATP13A5	1.662
RANBP10	-0.4755
CD96	-1.0543
DENND1C	-0.45125
RBMS3	-0.5685
SLC41A3	0.686333333333333
DGCR6L	0.55225
TMEM128	0.373
CSNK1G3	-0.0795
MOBKL2C	0.476375
TSPAN6	0.979
MATN2	0.8775
MSL2L1	1.12133333333333
ST6GALNAC2	0.213166666666667
FGFBP2	4.09
FGL1	-6.82633333333333
MPP3	-0.469333333333333
ARHGEF6	0.259166666666667
TGFBR2	-0.29675
ACMSD	-0.98925
IL33	1.018
C9orf5	-0.206666666666667
DEAF1	0.3707
AMN	0.3935
DEFA6	0.488
RNF212	2.08425
METT5D1	0.0201666666666667
CIB1	0.1844
TSSK1B	0.2445
KIAA1727	1.5025
ZNF680	-0.4745
LOC399900	-0.751
LOC152217	0.970083333333333
CTNNAL1	-1.9285
CIT	-1.05133333333333
TLE6	-0.253
ZNF607	-0.27775
HERC4	-1.24833333333333
DRAP1	-0.4836
PEMT	-0.545
C10orf111	-0.13
ZNF575	1.15725
KCTD7	0.2985
MYO1F	0.478125
LOC285382	2.03875
RAB11A	0.6056
PLCD3	-0.55325
C15orf28	0.02
PTBP2	1.1185
CTB-1048E9.5	0.21525
C19orf60	-0.5855
C7orf25	0.335666666666667
SETD7	0.312
HOXB9	-3.3005
VANGL1	0.7453125
CHAF1B	0.333
NDUFA3	-0.71775
KIAA1328	0.332166666666667
SHARPIN	-0.08
TTC23	0.00974999999999998
UGP2	1.04358333333333
ANKIB1	0.8771
CIRBP	-0.857857142857143
SEC14L4	1.39616666666667
OVCH1	0.1655
VPS52	0.482
FAT	1.221125
M6PRBP1	-0.221
GPRIN3	0.5705
PPM1F	0.130833333333333
TSR1	-0.47675
CCDC85A	0.89825
PCSK5	0.7725
ZFHX3	-0.7375
HEMK1	-0.5538
PGBD2	-0.36525
RSRC2	0.143166666666667
AURKC	-2.19
SCRIB	-0.052125
ORM2	-4.28683333333333
FAM115A	-0.2396
FZD6	1.474
UNC119	-0.115666666666667
GPX3	-0.1782
NOV	0.149
CABC1	-0.261375
CDC42SE2	-0.0804375
EIF2S2	-0.3155
RNF130	1.3495
CKAP5	-0.235833333333333
RP11-413M3.2	0.29625
C10orf18	0.2662
TMEM93	-0.33475
DYX1C1	-0.268
KCNMB2	-2.984625
ANK3	0.341583333333333
KRT5	0.1691
CDH12	-0.531375
QRSL1	0.361875
JUB	-0.712
SHC4	3.641625
CCL15	0.1435
CCDC22	-0.68475
SNX24	-0.07425
RARS	-0.35725
MORC2	0.669375
FAM48A	0.0075
MT1H	-0.295
PPP1R14C	1.89883333333333
FOXD1	0.197214285714286
C1orf213	-0.6595
AMT	-0.4959
DSN1	-0.7215
PTPLAD2	1.9255
DIS3L	-0.474
RASL11A	-0.14425
GPRC5B	1.61275
FRMD7	-0.2525
STRN4	0.18375
KITLG	-0.0110454545454546
HDGF	0.16675
OR1S1	0.258
SETX	-0.1735
DDR2	1.668
KCTD12	1.27
LYZL2	1.9365
WDR52	-0.614
TMEM2	0.8635
ZNF579	0.583666666666667
LOC200810	0.001
TNFSF9	-2.049
PPFIA4	-1.505
CNIH3	0.126333333333333
MAP4K4	-0.712071428571429
ROD1	0.0915
ALS2CR12	-0.541166666666667
DOCK3	-0.791
PAQR9	-3.435
ASB17	-0.1405
STX16	-1.208
FEZ2	0.436333333333333
DLAT	-0.693166666666667
KIF21B	-1.15966666666667
CDC5L	0.45625
TMEM119	1.33116666666667
CRIP3	-1.00725
TPSD1	0.165
TEPP	0.5905
GNGT2	1.24325
C21orf121	1.81475
WNK1	-0.305333333333333
FLJ10490	0.9536
OR51B5	-1.9465
LOC203547	-0.833
HAS1	-0.3495
PPA1	-0.686166666666667
ST7	-0.37425
C11orf46	0.4848
POPDC3	-1.5625
ACOX2	-0.501
ATCAY	-0.402
TM4SF19	-1.23025
MFSD9	-0.159833333333333
PDHB	-0.10675
ERN1	-0.10575
LCE3C	-0.0565
GPR111	0.3795
NOTCH3	1.7065
ADAMTS5	3.03175
B3GALT1	-1.319
UGCGL1	0.757333333333333
FAM58A	-0.410166666666667
FBXO32	3.70825
CLPP	-0.853
NXPH1	-2.4745
MTMR3	1.00416666666667
ATP1B3	0.5225
TMEM16A	4.073125
HIST1H3F	0.229833333333333
TRIM25	-0.0158333333333334
SDCBP2	2.5605
CRKL	-0.675
HOXB2	-1.56933333333333
ANP32B	0.102625
GATM	2.2535
AP4E1	-0.94325
EDG5	0.225375
CDKN3	-1.06683333333333
CDH4	-2.2375
PGD	0.129666666666667
RND1	-0.339
GAD1	-3.6683
MPG	-0.28975
LOC440350	-0.106
ZNF133	0.36925
SERPINB12	0.607
AMELY	0.028
DHX36	1.18325
TNFAIP8L2	2.9415
PHTF2	-0.0561666666666667
CCDC112	-0.714
IQCC	-0.199
HEYL	3.0065
FTSJ2	-0.284166666666667
APPL1	0.96675
RAB43	1.90921428571429
OR10G2	0.069
WAC	0.934333333333333
ADCY9	0.623625
RUNDC2B	0.140333333333333
PYCRL	-0.1639
AGPAT7	-0.9155
SLC22A9	-1.74883333333333
CDKAL1	1.0485
PDYN	-0.626333333333333
C20orf74	-0.3955
MTMR11	0.49475
VAV3	0.925083333333333
DAPL1	4.63275
STXBP3	0.77125
EIF3G	-0.6415
ARHGAP22	-0.2165
NPFFR1	0.1855
NPC1	0.2205
ALDH9A1	1.1745
ZNF600	0.069875
ZNF678	-0.530666666666667
RASSF1	0.3065
ADD2	-1.844
PITPNB	0.90625
PKD2L2	0.4555
LRP11	-0.8765
CDKL1	-0.03875
SMEK2	0.80875
PRODH2	-3.08066666666667
C11orf54	-0.147666666666667
SFRS11	-0.834666666666667
IL7	0.549666666666667
ALS2CR16	0.464
BTG3	-0.0526666666666667
PAK2	0.113388888888889
RP11-679B17.1	-1.0365
GATA4	-1.94683333333333
ATP2B1	-0.9745
LOC130940	1.2275
C1orf172	2.71416666666667
ATF7IP2	-0.81825
SLC25A43	0.119833333333333
CENTG3	-0.120416666666667
IGF2BP1	-4.111
FCHSD1	0.0815
CAMK2N2	0.725833333333333
ELAVL3	-0.159
NBPF15	-1.3115
UBE2J2	-0.0824166666666667
GNL2	-0.351
PRR3	-0.1858
NLF2	0.82
OR4F6	0.486
KLHL24	1.6845
CCDC88A	0.0443
SGPP1	-0.852333333333333
C10orf11	-0.430666666666667
SLC35B4	-1.096
UGT3A2	-0.4215
ARNT2	1.1426
CBR1	0.334
ITPR3	0.369
TRAPPC6B	-0.9613
AMZ1	0.723
ARP11	2.0195
WDSUB1	0.80925
APBA1	1.645
RAB2A	1.1835
C6orf162	0.286
HPSE2	0.818
PLCE1	1.48475
INSL3	0.44075
DLG1	1.2453
PTPLA	0.3345
PIGX	0.538
TFIP11	0.413333333333333
FIBIN	3.162
POLR2G	-0.34475
GRAP2	-1.9992
DNAJB8	0.13475
CNBP	1.7625
WASF1	-0.2465
INPP5E	-1.336
HSPB1	-0.0758125
TMEM167	-0.7701
CUBN	0.8805
IGF1	0.952625
ITPK1	0.0961
NAALAD2	-1.334875
G3BP1	-0.0105
NT5DC1	-0.0965
CYP39A1	2.7225
TMEM139	2.925
POLK	-1.079
GLULD1	-1.8875
RBM15	-0.807333333333333
AMZ2	0.39225
GDF15	-4.13533333333333
MESDC2	0.12975
INCA	0.578166666666667
ACY1L2	0.372
GZMM	-0.707666666666667
PAIP1	0.07625
CACNA2D1	-0.26575
STK32C	-0.501166666666667
SH3BP4	0.702333333333333
DEC1	-0.2865
PADI1	0.0295
UBB	0.2753
PON3	0.1155
PROP1	0.3935
ANKRD13B	-0.4835
ADCK1	-0.461
TCF25	0.13825
SLC38A5	-2.51725
CXorf26	0.1255
C19orf39	-0.0235
PPP1R13B	0.594
ARL2	-0.67
TCL6	0.00808333333333335
TOP3A	-0.5945
SLC16A14	-0.812625
FXYD6	3.34966666666667
HIST1H4E	0.3265
BBC3	-0.283578947368421
UNC5A	0.240166666666667
FAM86C	-0.6139
PI4KB	0.153375
B3GAT1	-0.7545
SUSD2	2.80316666666667
OAZ2	0.418333333333333
NOC4L	-0.4095
C10orf12	0.13525
FADS1	-1.73983333333333
LOC144097	-0.248
DKK2	0.510666666666667
KIAA1949	0.809
RHOT1	-0.2617
OXT	2.67883333333333
GPR153	0.78275
ARL4A	-1.54733333333333
SAAL1	-1.52925
CCDC64	-0.4015
USE1	-0.5
HNMT	-0.686333333333333
PCGF3	-0.0470625
CYP2C19	-0.15675
C20orf4	0.0935
CCDC11	1.3355
ACSBG2	-0.338
RWDD2A	0.289
PALLD	2.454125
CPLX4	0.968
LOC492311	0.4715
KPNA2	-0.361
MACROD1	-0.6278
TMCO3	-0.486833333333333
C15orf52	0.347333333333333
BIRC5	-0.437266666666667
PRR16	1.66066666666667
FAM63B	-0.341375
KATNB1	-1.15566666666667
WNT8B	0.476
