Hybridization REF	TCGA-A8-A0A9-01A-11R-A00Z-07
ZNF230	0.2825
MSN	-0.771214285714286
SLC9A5	-1.994
EPDR1	-0.6658
MUSK	0.329
ZNF434	0.2695
SMARCD1	-0.5305
ZFP106	-0.5885
ZNF347	0.5809
GTF2E1	0.6535
RY1	-0.3345
ATAD2B	0.5415
ARHGAP17	-0.2402
KCNIP3	-0.87575
SFPQ	0.6555
GFRA4	0.4915
AKR1B10	-1.6015
TIGD6	1.17316666666667
RGS16	2.56325
URB1	-0.390833333333333
OR4C46	0.5825
TOP3B	-0.5255
NFATC4	0.375
CA14	-4.40625
BMPR1A	-0.0115
SNRP70	-0.190875
PRL	0.0373333333333334
C6orf130	-0.5105
STAG2	-0.283
CD55	-0.547071428571429
RPS23	0.891333333333333
SSX2	-1.92233333333333
FDPSL2A	-0.04525
FBXO27	0.121875
SYNGR3	0.7445
TMSL3	1.49525
EML1	-1.0055
NUP93	-0.821
SMAD3	0.4823
KIAA1189	1.18016666666667
HNRPUL2	0.219666666666667
TBC1D12	0.342666666666667
C16orf24	0.84975
MRVI1	1.21033333333333
ZNF581	0.242833333333333
ELOVL3	-0.9625
OR51Q1	0.10075
CACNB3	1.25766666666667
GALNT13	-0.978375
C10orf84	1.0886875
NEDD4	-0.7233
SPO11	0.728
OR5AU1	-0.379
NEK4	0.244214285714286
PRKAR2A	-0.442833333333333
IHPK1	-0.0273333333333333
ATP6V0B	0.623875
CACNA1E	1.164
CEACAM8	0.282666666666667
PEX14	-0.0755
FLJ12993	1.9525
ZBTB38	-0.398583333333333
PCTK2	0.0721666666666667
LRRC16	-0.2687
FBLIM1	0.6195
FYCO1	1.104
RP5-1022P6.2	0.0719166666666667
CMTM1	0.197833333333333
PLTP	-0.331
RAPH1	0.742125
DOCK8	0.34725
EZH2	-1.50813333333333
SLC25A1	-0.937333333333333
PLEKHB1	-0.156
GRB7	1.9657
ZFP37	-1.1075
MRPL33	-0.9155
PELO	-0.17625
ARMC1	-0.320181818181818
C9orf27	-0.339125
FLJ25778	0.065
C9orf37	-0.436333333333333
TMEM66	1.77425
SPRN	0.5175
HBEGF	0.596625
PI4KA	-0.5965
LEPRE1	-0.7935
POU2AF1	-4.936125
MRPL12	-0.514
REP15	-0.1
ZC3H3	0.308
RASAL1	-1.70325
DDAH1	1.872375
ACBD5	0.49425
TMC2	-0.295
CCDC137	-0.282
SAMD13	-2.834
UGT2B15	-0.640166666666667
TIPARP	-0.7015
DNASE1L3	-1.193
TRIM72	0.923
DBX2	-0.6605
IPO8	0.36775
C21orf88	-0.2731
MAP3K14	1.1205
LOC51233	0.278333333333333
GGTLA4	-1.89
PDE6D	-0.33175
ZNF117	0.19825
CLK2	0.321375
NKRF	-1.01325
TNFSF15	0.146
DUSP2	-0.415125
SECISBP2	-0.4391
GABRR2	0.128
PPAP2C	3.0315
LOC51145	0.1605
PAG1	-0.8605
PIK3C3	0.29825
GNG10	-0.0275
APOL4	0.645666666666667
ANKRD28	-0.395375
STMN3	0.0525
RAB14	0.1761
CDK2AP2	-0.3415
HDDC3	0.014125
COMMD7	0.880125
CXXC1	0.33425
HMCN1	-1.0875
CD40	0.208
DYNC1LI2	0.220875
GDI1	0.0245
LOC646938	-0.07375
VSNL1	-3.13
PIH1D1	0.596333333333333
RAET1G	-0.1305
KRTAP5-9	0.4955
EFTUD2	-0.3105
ZNF311	0.801166666666667
ATP6V1G3	0.122
OR2W3	0.40075
SCN4A	0.221
MED10	-0.11675
FAM135A	-0.9432
ARHGAP4	-1.48725
EHMT2	-0.53625
UFD1L	-0.5525
ERMP1	0.39875
MAG1	-0.5735
THAP8	-0.308833333333333
HACE1	-0.563833333333333
FAM82C	0.752833333333333
C3orf20	0.0185
UNC84A	0.0851666666666667
SCD5	0.474785714285714
LASS6	1.556875
LSG1	0.08075
MAL	-5.415
GPR22	0.556
WDR5B	0.38075
ACTRT1	-0.5755
C17orf60	0.125166666666667
GRIN2C	-0.2588
ARMC8	-0.599333333333333
SLC47A1	-1.95983333333333
DMPK	0.3585
DHRS13	0.0238333333333333
SMC1A	-1.13516666666667
KRTAP17-1	0.2585
SMYD5	-0.71125
TUSC2	0.424875
CRHR2	0.232
KIR3DL2	0.518
CCDC104	0.4855
ATP2C1	0.69275
CROT	-0.815
PABPC3	-0.631
EGR1	0.456333333333333
THSD1	0.313
KHK	-0.66375
SLC12A2	0.7730625
CD58	-0.7635
STOX2	-0.8575
CCDC76	-0.2355
CCDC48	3.16375
DNAH1	-0.252333333333333
ZIC4	-0.08375
OR1G1	0.6275
PSMC6	-0.303166666666667
PROKR1	0.0205
ABCB1	-2.107375
TRAT1	-1.23325
LLGL1	-0.1935
MTF1	0.6525
USP54	0.427
PAGE2B	-1.973
ITGB7	-3.78125
CCDC81	-0.718
LOC149837	0.1405
SCUBE1	2.204
ZSCAN10	0.9015
HUWE1	-0.174857142857143
CDH17	4.7145
CD180	-0.0025
IL17A	0.0805
TMPO	-1.37075
KIAA1524	-1.77716666666667
HDGFRP3	0.092
OXCT1	-1.45881818181818
RRAS2	-0.447833333333333
LTBP2	2.3734375
SV2B	-0.137
CYP2A6	1.393625
PKD1L2	-0.763333333333333
PPM1M	0.217
FLJ22662	0.524166666666667
ZNF502	0.18375
GP6	-1.07025
CRYBA2	-1.5645
LEF1	-0.4068
CTPS	-2.23128571428571
EYA1	-3.36266666666667
EPS8L1	2.28075
MAPK14	-0.7775
SERPINB2	-5.00375
GTF2F2	-0.0441666666666667
ZNHIT4	-0.4365
PLA1A	3.44975
C20orf114	4.31525
HPR	-4.29
C18orf2	-2.78425
SATB2	0.23425
KCNJ9	0.115
MGC157906	0.9395
MOCS3	0.301
C17orf71	-0.0673333333333333
PPHLN1	0.1395
HIST1H2BN	-1.023875
RAPGEF1	-0.278375
MAP3K8	-0.81375
DLG4	0.279666666666667
STC1	-1.09633333333333
CDGAP	0.63925
DDX26B	-1.7115
LOC150223	-1.74675
CPSF3	-0.889333333333333
TMEM14A	0.3485
MYH3	-1.781
GPKOW	0.2
SULT1A1	1.1465
SPON1	3.4881
YY1AP1	0.737
RAB23	-0.29875
PLA2G4A	-4.09225
MAPRE3	-0.52775
ZNF516	1.7325
GGPS1	0.693
EXOC3L2	0.0435
C19orf42	0.6106
MAP2K2	0.555333333333333
HIST1H2BB	-1.26725
RNF19B	0.958
C6orf128	0.5615
TLR8	2.41675
PCDHA9	0.94
CARS2	0.391
CLUL1	1.65816666666667
RHAG	-3.90733333333333
UNK	0.1105
EXOC8	1.089
C9orf95	0.5565
C14orf143	0.409
MAML3	0.197375
LDHA	-1.898
MRPL20	-0.011875
KLHDC6	0.513666666666667
ATP5S	-0.4715
C8orf55	0.4065
PHF19	-2.43575
KRTAP13-4	0.4695
TTC5	0.3485
XKR5	-0.2625
SILV	-4.63283333333333
TEX28	-0.079
TCTN1	0.2615
CX40.1	0.2505
PPP2R5C	-0.44175
C12orf30	-1.73183333333333
CAPG	1.7425
MPZL1	1.1341
ARSB	-0.957833333333333
TDH	-2.5005
WASF4	0.36075
TSSK3	-1.18083333333333
7A5	2.502
CRISPLD1	-0.3875
MAD1L1	0.292666666666667
SPIN4	-0.238
AMPD1	-1.90675
DPYSL5	-0.464
INPP1	-0.0506666666666667
ANKRD11	-1.09666666666667
NPAS4	-0.196625
GCET2	-0.889
RNASE9	0.6295
GUCY2D	0.320833333333333
CCDC98	-0.42275
FGF4	-0.500125
CPM	-0.631333333333333
SLC26A4	-0.6584
PLD5	-0.225
FAM59A	0.6591
FBXO5	-2.22055555555556
SIPA1L1	0.122
DPYS	-0.40225
ATG4D	0.36925
TGM3	0.8375
MTCH1	-0.207875
HK1	-0.264357142857143
CDC26	-0.40525
GALNT12	-3.1935
LOC339229	0.04825
MRPL35	-0.548
ORC4L	-0.227
TNKS	0.6945
C2orf24	0.2575
ZNF553	1.28933333333333
GGTLA1	2.3075
ZNF497	0.7295
CDY1B	0.85525
SLC30A4	-0.585625
TUB	-1.30325
ARHGEF18	0.93425
ARRB1	0.86525
KCNK1	2.83
EREG	-2.979
SCAMP5	-0.303
RUNDC3B	-0.4565
ADAMTS20	0.343
IL17RB	0.324125
FLJ20323	-0.37625
MCAM	-0.4085
POLR3E	-0.429666666666667
AQR	0.484666666666667
IPMK	-0.281
CDCA7	-3.051625
CAMP	1.671
GRHL3	1.301
ADAMTSL2	1.55383333333333
CLMN	2.1445
SSTR3	0.541
MAGEA5	-1.8755
OVOL2	4.30075
JMJD1B	0.77625
RBL2	0.0127
PYGO2	1.0795
PPP1R10	1.02383333333333
CSE1L	-0.996333333333333
LCA5	1.23
RDH16	1.329
ASRGL1	-3.149625
TOM1	0.78
PTX3	-6.083
TTC15	0.72275
SCGB3A1	1.21033333333333
MRPL50	-1.3535
RCAN3	0.64425
SLC26A11	1.5955
STYX	-0.277666666666667
CINP	-0.5265
MARCH7	-0.08475
PFKM	-0.811666666666667
SGMS1	0.667666666666667
RIOK3	-0.1503
C1orf110	-0.847
CES7	-0.056625
LOC440248	-1.30525
PPP1R12C	0.9125
C10orf27	0.792
ATG9A	-0.5345
MRPS26	0.827875
TMEM40	-1.56875
ELP3	0.4648
ZNF787	0.9551
HIAT1	-0.0635
C8orf34	0.323166666666667
MGC4655	-0.2854
PELI1	-0.662
PPT1	0.671
SLC35C2	-0.1245
C6orf125	-1.22875
MUC4	-1.35366666666667
RFC4	-1.70471428571429
GNB2	-0.206666666666667
NUP50	-0.230642857142857
SULT4A1	-0.8115
C7	0.91475
CCDC130	0.770666666666667
ARRDC4	-0.37375
RQCD1	-0.74975
GLYCTK	-1.3435
AYTL2	-0.505727272727273
MTUS1	1.8664
LEMD3	1.32833333333333
PLEKHF2	1.82675
HOXA7	-1.245875
GTF3C2	-1.264
DYNLRB2	2.887
CNOT10	-0.31575
MR1	0.464833333333333
FFAR1	0.10925
PRIC285	0.31425
SLITRK6	5.88475
LIX1	-2.41088888888889
UBE1L2	-0.431083333333333
F8	-0.21425
ACHE	0.365166666666667
KPNA5	-0.07725
TNFRSF12A	0.924
EGR3	2.756
SERPIND1	-3.33633333333333
OASL	3.63175
IFRD1	-2.323375
WDFY1	-0.403333333333333
ZNF267	0.69525
ACCN5	1.1005
ZBTB6	-0.05125
PPP1R3A	0.2755
PRRT3	2.47675
FBXL19	0.346
TXNIP	-0.246214285714286
ACTN2	-1.0615
ATG9B	-0.59675
C9orf117	1.60625
IL27	0.29
RPL36AL	-0.234833333333333
KLK15	-0.20825
CHAD	2.517
RAP2B	0.041
HEBP2	0.53025
ZNF342	0.0465
CAMK2G	-0.859
TLR3	3.01775
FGF14	1.04925
HMGB2	-0.427875
TRPM5	-0.130166666666667
OR5M11	0.29
KIF3B	1.06268421052632
PRICKLE2	0.4435
MTMR9	0.79425
C3orf27	-0.2055
GLRA3	-1.68466666666667
NSDHL	-0.712666666666667
TMEM32	-0.365
POLR2D	-0.9345
MYADML	-0.0505
C9orf114	-0.17375
MRGPRX1	0.162
TOPORS	0.566
CLDN19	-1.20875
C1QL4	0.226
RNF165	-1.525
DHRS9	0.1415
DNAH2	0.248333333333333
FXR1	-1.008
ZMYM3	-0.80475
CASP3	0.0868333333333333
FAM120C	-0.605125
SCLY	-0.89175
CA7	-1.269
ENTPD5	-0.313833333333333
ZNF461	0.167
PDIA5	-0.4835
C1orf19	-0.557666666666667
TMEM67	0.6435
KCTD20	-0.8015
WDR47	0.5665
FLJ38723	0.649
KLRF1	-1.22783333333333
TAS2R16	1.1185
CLDN12	-0.10425
PRKCE	-0.26825
UBXD4	-1.0135
ITGAM	2.9085
GLT8D3	-0.322375
WDR31	0.8729
RGS2	0.134
OR51L1	0.563
MST1R	1.61125
KIAA1737	1.0715
OR4A5	0.175
GLIS1	-1.602
PTMA	0.4835
NAPA	0.8165
PRDM11	0.73775
LIPF	-0.519
DIRAS3	1.10875
ASGR2	-4.150875
C1QTNF4	-0.0575
PIK3R4	0.2125
ARMC3	1.0105
NDUFV3	-0.514083333333333
BTBD3	-0.302333333333333
PPP1R2	0.214333333333333
UBE2NL	-0.42125
FOSL2	1.73764285714286
FAM119A	-1.53533333333333
TUBA4A	-0.8906
KRTAP12-1	0.1785
SFRS2	-0.39375
RHPN1	-0.0403
EEF2	0.396666666666667
ZDHHC11	-0.8515
EPHA3	-1.3378
RBM12	-0.00325
H2AFJ	0.64025
EDIL3	3.094
KIF26A	-2.25525
SERGEF	0.12275
B3GALT4	2.335
LOC90925	-0.208
OSCAR	0.395875
NPFF	0.18825
DEDD	0.56075
TMEM155	-0.95975
PTPN1	0.6935
SCYL2	-0.183333333333333
SKAP1	1.613
LEAP2	-1.75433333333333
GADD45G	2.5097
IFITM3	1.3765
PILRB	-1.12566666666667
SLU7	0.771125
DSC3	-0.496333333333333
DNMT3L	-1.2045
PAPD5	0.19425
B3GNT3	0.391833333333333
LHCGR	-0.795
MSL-1	0.40675
UBE2S	-0.962
SAP130	-1.0025
ANAPC11	0.2105
MAGED4B	-1.762
ATP6V1B2	0.704166666666667
C14orf179	1.296625
CAPZA1	-0.156875
CDYL2	0.520333333333333
GLRX3	-0.6045
LOC136288	-1.20166666666667
MOBKL1A	0.33725
HTR2B	1.8845
CRYGD	0.218666666666667
NUS1	-0.0546666666666667
PGRMC1	0.111
MYOM2	-2.3155
FLJ39653	-0.753333333333333
CHM	-0.4926
OR5M8	0.371
ZNF619	0.351
FAM105A	-0.364
CCNL1	-0.82125
NAP1L3	-0.6655
C10orf57	0.636333333333333
B3GALNT1	0.509666666666667
CSN1S2A	0.049
TCP10L	0.32175
GDAP2	-0.271625
DMKN	-0.1265
COX6B1	0.25025
DNASE2	0.707666666666667
MSH5	-2.40425
LGMN	0.271375
USP31	0.0452
OR13C8	0.3965
SDCBP	-0.5072
NUDT11	-1.1455
PYGL	-1.89
SNPH	-1.12933333333333
B3GNT4	-1.5345
MIZF	-0.7196
NUBPL	-0.406125
NOD1	0.1055
CDH22	-0.440428571428571
NUBP1	0.105666666666667
DSCAM	-4.047
DGKI	0.6475
FAM136A	-1.283
AKAP1	0.572333333333333
SLC16A6	1.943
RIN3	0.70325
PSG2	0.46675
DIP2B	0.905833333333333
PSORS1C1	1.0397
KIAA0495	-0.097
FLJ90709	0.207166666666667
LPA	0.1515
PIGA	-0.250166666666667
LY75	1.97966666666667
UTS2	-5.774
RREB1	0.260375
GALNACT-2	0.5129
MGC3196	-0.20725
FLJ31568	-0.39825
LPHN1	0.158
SP1	0.78075
TOX4	0.595666666666667
HSPA9	0.2861
APOBEC1	0.8425
SLC35E4	-0.57025
LSM5	-1.011
SURF1	0.24225
ZBTB1	-0.243916666666667
GTF2F1	0.903375
RPS15A	-0.0717857142857143
DUSP21	-0.538333333333333
GINS4	-2.43266666666667
MYO15A	-0.464
GIMAP7	2.64675
MGC13379	0.6705
ATP6V1E2	-3.27783333333333
UTP3	0.65325
HNRPA3	-0.603375
MT4	0.3625
C14orf155	0.86025
U1SNRNPBP	0.239
CKLF	-0.962333333333333
PLEKHN1	0.447
MBNL1	-0.0925833333333333
NUP160	-1.183
ACSM2A	-1.81225
LOC129881	-0.04775
KIAA1529	-1.0075
FLJ22639	-0.41775
HAND1	-0.9375
GSX1	0.149
FGA	-3.9998125
SERPINB1	0.54575
ZNF642	0.55075
IGFBP1	-8.044625
SLC1A1	3.104625
DHX57	-0.5845
ZNF766	0.813
PTPN21	-0.544444444444445
GDPD3	-1.5145
PNPLA5	-0.0905
TBR1	0.0866
FAM116A	0.42775
IQGAP1	0.74
FOS	0.44325
ZNF226	0.220375
FIGNL1	-0.722666666666667
C14orf1	0.157
ZMYND17	-0.7215
PUS7	-1.82483333333333
TUBB6	-0.736875
KCNQ2	-1.16125
MARCH6	0.67475
CCDC33	0.311
PRODH	-0.28825
RBM11	1.94975
EPHA6	0.634
SLC43A1	-0.314
LOC196541	-0.588625
NTN1	1.76216666666667
ING4	0.9465
PCDHB10	-0.58325
DPH2	-0.727333333333333
SPACA4	0.43375
FBXL21	-5.551
DIAPH1	-0.212333333333333
ZNF71	0.971333333333333
CEP76	-0.383
CORO1A	-0.689
RRM2	-3.165875
EDG4	1.157
OS9	0.675166666666667
SLC4A1AP	-0.4035
COG5	-1.59125
COPS8	-0.36425
NGLY1	-1.20525
NCBP2	0.135375
C17orf42	-0.0781666666666667
GPSM3	0.266625
SIL1	1.64283333333333
ASB6	-0.32075
SMAD5OS	-0.71
UNC93A	-3.03825
A1BG	0.6575
C21orf62	0.83375
FMO5	0.809166666666667
ATRIP	0.831666666666667
CEBPG	0.250666666666667
C7orf38	-0.739333333333333
TNFRSF1B	0.292
CLEC1A	0.5004
IQSEC1	0.00799999999999999
PATZ1	1.4899
RBM22	0.806375
BAG2	-2.4095
PAQR5	-1.53866666666667
C9orf127	0.394
THNSL1	-0.89125
SHROOM3	3.3627
JAM2	-0.11425
SNRPN	-1.7025
ALX4	-0.368
CACNA1S	0.48
FAM130A1	1.30725
CORIN	2.197
CD300LB	0.749
PLEKHG6	0.734
LRRC40	-0.99325
PCLKC	-1.139
PCDHB16	0.0731666666666667
WNT2B	-0.0985
ASNS	-2.33155555555556
MRPL49	0.103625
FLJ46111	0.41925
ISG20	0.907375
SMU1	0.202833333333333
CASZ1	0.2575
POLR1D	-0.296666666666667
GIN1	-0.23175
SNAG1	0.260166666666667
ANKRD29	-2.3635
CDKN2AIP	0.5285
KRR1	0.46675
CXCL1	-4.75183333333333
EPM2A	-0.3827
PC	0.283666666666667
DEFB127	1.395
PDZRN4	0.887
FAH	1.40025
OR51E1	0.667
CDC2L6	-0.0523333333333333
DNTTIP1	0.1195
PAX8	-0.493
TMEM116	-1.08625
C1orf150	-0.526
PRO2012	0.23625
MRPL40	-0.6085
BEX1	0.3295
SLC2A4	-0.372833333333333
PKMYT1	-0.6595
FEZF2	-0.163833333333333
SLC26A9	-1.71925
MAP2	0.713416666666667
LYL1	-1.22075
SLC25A19	-0.612166666666667
NOS3	-0.434
ZNF34	1.30466666666667
TMPRSS11F	-0.78475
FAM43A	-0.59975
FCRL4	0.522166666666667
KLF14	0.03725
FLRT2	-0.7785
WRN	-0.7745
SDF2	0.8772
KRT8P12	0.42425
C6orf195	4.0015
C9orf125	-2.29483333333333
DZIP3	-1.47125
RIT1	0.175
SCML1	-1.39866666666667
RHBDF2	-0.185625
OR2G3	0.024
REXO1L1	0.266
MAP3K7IP3	-0.454875
C3orf57	-4.633
FBXW11	-0.0538333333333333
ETAA1	-1.1435
C14orf131	-0.2307
AKT1S1	-0.37075
SLC12A5	-1.360875
C9orf164	0.8735
NRIP3	-0.245
NOS1AP	1.052
TMEM121	1.20825
SAP30BP	0.3309
DGCR6	0.21025
WDR76	-1.59175
FAM82B	-0.74025
LOC606495	-0.1745
MAP9	2.49966666666667
BCDIN3D	1.268
CXorf36	2.43833333333333
DSCR3	-0.6168
ZFAND3	0.205375
C7orf43	0.1975
SPSB3	1.4115
C19orf19	0.46525
FAM133A	-3.42528571428571
C12orf25	0.39
SLC39A3	0.251
DISP2	-0.458
PI4KAP2	-1.461
MKRN3	-2.52183333333333
ADAMTS13	-0.75925
CBLN3	0.1422
TTYH1	-1.99166666666667
C3orf18	1.3315
FLJ13236	0.2285
ZMYND12	2.289
C18orf25	0.821
GLB1L3	-1.2845
ATP13A5	0.095
RANBP10	0.01775
CD96	-1.2023
DENND1C	-0.54725
RBMS3	0.0302
SLC41A3	0.210333333333333
DGCR6L	0.23125
TMEM128	0.762166666666667
CSNK1G3	0.480071428571429
MOBKL2C	1.343125
TSPAN6	-1.16475
MATN2	-0.1947
MSL2L1	0.150666666666667
ST6GALNAC2	-0.885
FGFBP2	-0.898375
FGL1	-4.838
MPP3	0.933166666666667
ARHGEF6	-0.280166666666667
TGFBR2	-0.1475
ACMSD	3.6215
IL33	1.007
C9orf5	-0.326833333333333
DEAF1	0.2377
AMN	-0.0095
DEFA6	0.2445
RNF212	-1.59825
METT5D1	0.206
CIB1	0.8709
TSSK1B	0.25625
KIAA1727	1.80375
ZNF680	0.0894166666666667
LOC399900	0.0385
LOC152217	-0.0428333333333334
CTNNAL1	-2.666
CIT	-2.50358333333333
TLE6	1.67175
ZNF607	-0.45675
HERC4	-0.931833333333333
DRAP1	-0.7335
PEMT	-0.73025
C10orf111	-0.2855
ZNF575	1.01675
KCTD7	-0.2515
MYO1F	0.508
LOC285382	-0.66275
RAB11A	0.1072
PLCD3	0.2405
C15orf28	0.2275
PTBP2	-0.346125
CTB-1048E9.5	-0.507875
C19orf60	0.361333333333333
C7orf25	0.235333333333333
SETD7	0.930125
HOXB9	-5.177
VANGL1	0.0903125
CHAF1B	-2.216
NDUFA3	0.22675
KIAA1328	-0.00966666666666664
SHARPIN	0.792375
TTC23	-0.549875
UGP2	0.0560833333333333
ANKIB1	-0.4105
CIRBP	1.92128571428571
SEC14L4	-2.8195
OVCH1	0.433666666666667
VPS52	-0.44875
FAT	-1.666125
M6PRBP1	0.041
GPRIN3	0.1025
PPM1F	-1.01766666666667
TSR1	-0.77325
CCDC85A	2.6555
PCSK5	0.5835
ZFHX3	0.562
HEMK1	0.3278
PGBD2	0.41825
RSRC2	-0.195166666666667
AURKC	-1.20216666666667
SCRIB	0.21025
ORM2	-4.66466666666667
FAM115A	-0.8976
FZD6	0.575875
UNC119	0.287666666666667
GPX3	-1.4612
NOV	-0.61175
CABC1	0.231625
CDC42SE2	0.5889375
EIF2S2	-0.2315
RNF130	0.852
CKAP5	-0.7065
RP11-413M3.2	0.510625
C10orf18	0.3039
TMEM93	-0.2385
DYX1C1	1.845
KCNMB2	-1.87625
ANK3	0.664
KRT5	-3.0519
CDH12	-1.306875
QRSL1	-0.834125
JUB	0.16275
SHC4	-3.12825
CCL15	0.645833333333333
CCDC22	0.536
SNX24	-0.45575
RARS	0.3815
MORC2	0.798625
FAM48A	-0.014
MT1H	-0.785
PPP1R14C	-3.54083333333333
FOXD1	-2.729
C1orf213	-1.7255
AMT	0.016
DSN1	-1.02175
PTPLAD2	1.22
DIS3L	-0.23375
RASL11A	0.09175
GPRC5B	-0.802625
FRMD7	0.221
STRN4	0.40025
KITLG	1.29754545454545
HDGF	0.1875
OR1S1	0.028
SETX	-0.3938
DDR2	-0.119
KCTD12	1.6815
LYZL2	-1.6985
WDR52	0.5675
TMEM2	-0.561875
ZNF579	0.956166666666667
LOC200810	0.52575
TNFSF9	-2.162
PPFIA4	-1.2975
CNIH3	0.456666666666667
MAP4K4	-1.60257142857143
ROD1	-0.0682142857142857
ALS2CR12	-0.432333333333333
DOCK3	-2.41616666666667
PAQR9	-4.55375
ASB17	0.0308
STX16	-0.894625
FEZ2	0.421
DLAT	-1.01033333333333
KIF21B	-1.47516666666667
CDC5L	-0.5245
TMEM119	1.549
CRIP3	-1.7745
TPSD1	-0.0808333333333334
TEPP	-0.2725
GNGT2	0.675
C21orf121	0.246
WNK1	0.332
FLJ10490	0.9719
OR51B5	-2.138
LOC203547	-0.94675
HAS1	0.473
PPA1	-0.547666666666667
ST7	-0.48525
C11orf46	0.5159
POPDC3	-4.13133333333333
ACOX2	2.69333333333333
ATCAY	-0.538166666666667
TM4SF19	0.56075
MFSD9	-0.787166666666667
PDHB	-0.62175
ERN1	0.23975
LCE3C	-0.02
GPR111	-0.448
NOTCH3	1.89133333333333
ADAMTS5	1.95975
B3GALT1	-0.704666666666667
UGCGL1	-0.618166666666667
FAM58A	-0.0508333333333333
FBXO32	1.09425
CLPP	-0.08575
NXPH1	-1.05875
MTMR3	0.893166666666667
ATP1B3	-0.972
TMEM16A	3.61475
HIST1H3F	-0.569166666666667
TRIM25	0.001
SDCBP2	2.545
CRKL	-1.0805
HOXB2	-0.785
ANP32B	-0.880625
GATM	2.996
AP4E1	-0.15375
EDG5	0.53725
CDKN3	-1.63566666666667
CDH4	-2.8955
PGD	-0.352166666666667
RND1	1.708
GAD1	-1.3601
MPG	0.216
LOC440350	-0.102
ZNF133	0.808
SERPINB12	-0.311
AMELY	-0.161833333333333
DHX36	-0.98625
TNFAIP8L2	2.61366666666667
PHTF2	-0.438
CCDC112	0.145833333333333
IQCC	0.2085
HEYL	3.335
FTSJ2	-0.0386666666666667
APPL1	0.7625
RAB43	0.408285714285714
OR10G2	-0.1715
WAC	0.373833333333333
ADCY9	1.5385
RUNDC2B	0.601666666666667
PYCRL	0.7392
AGPAT7	-0.228666666666667
SLC22A9	-1.05033333333333
CDKAL1	-0.5945
PDYN	-0.962666666666667
C20orf74	0.7815
MTMR11	1.52125
VAV3	2.49983333333333
DAPL1	-2.04975
STXBP3	0.018
EIF3G	0.5925
ARHGAP22	-1.4635
NPFFR1	0.09
NPC1	-0.6035
ALDH9A1	0.826166666666667
ZNF600	0.7695
ZNF678	0.3965
RASSF1	0.0605833333333333
ADD2	-2.30175
PITPNB	-0.370125
PKD2L2	0.33825
LRP11	-0.014
CDKL1	-0.41825
SMEK2	0.019
PRODH2	-3.38533333333333
C11orf54	-0.950166666666667
SFRS11	-0.338833333333333
IL7	0.022
ALS2CR16	1.2425
BTG3	-1.27916666666667
PAK2	-0.465222222222222
RP11-679B17.1	-2.497
GATA4	-1.62883333333333
ATP2B1	-0.8915
LOC130940	0.8065
C1orf172	2.6655
ATF7IP2	-1.90925
SLC25A43	0.0451666666666667
CENTG3	0.0193333333333333
IGF2BP1	-3.8696
FCHSD1	0.4065
CAMK2N2	0.89
ELAVL3	-0.6552
NBPF15	0.303833333333333
UBE2J2	0.49125
GNL2	-0.73
PRR3	0.0793
NLF2	1.03775
OR4F6	0.154
KLHL24	0.967166666666667
CCDC88A	-1.993
SGPP1	-1.562
C10orf11	-0.568333333333333
SLC35B4	-1.12933333333333
UGT3A2	-1.7315
ARNT2	1.9445
CBR1	-2.020625
ITPR3	-0.542833333333333
TRAPPC6B	-0.1268
AMZ1	2.5385
ARP11	-0.86275
WDSUB1	-0.323
APBA1	0.368
RAB2A	1.0411
C6orf162	0.126375
HPSE2	0.77675
PLCE1	2.051
INSL3	0.1865
DLG1	0.0604
PTPLA	-2.93325
PIGX	-0.289625
TFIP11	0.449166666666667
FIBIN	3.619
POLR2G	-0.1635
GRAP2	-1.7606
DNAJB8	-0.64375
CNBP	0.480833333333333
WASF1	-1.30825
INPP5E	-0.8308
HSPB1	0.4804375
TMEM167	-0.1149
CUBN	-0.14
IGF1	2.05475
ITPK1	0.3164
NAALAD2	-1.658375
G3BP1	0.8204
NT5DC1	0.1755
CYP39A1	-1.476
TMEM139	-2.22883333333333
POLK	-0.500111111111111
GLULD1	-1.73475
RBM15	-0.494
AMZ2	-0.16
GDF15	0.827166666666667
MESDC2	-0.30325
INCA	0.184666666666667
ACY1L2	-3.412
GZMM	-0.633833333333333
PAIP1	0.5655
CACNA2D1	-0.547
STK32C	-0.0746666666666667
SH3BP4	1.34016666666667
DEC1	0.184
PADI1	-0.003
UBB	0.0832
PON3	-3.09483333333333
PROP1	0.73
ANKRD13B	-0.3265
ADCK1	-0.40075
TCF25	0.316083333333333
SLC38A5	-1.31625
CXorf26	0.164666666666667
C19orf39	-0.12675
PPP1R13B	0.559
ARL2	-1.04
TCL6	0.518727272727273
TOP3A	-0.489
SLC16A14	-0.3385
FXYD6	0.8625
HIST1H4E	-0.1635
BBC3	1.21321052631579
UNC5A	0.134833333333333
FAM86C	-0.2049
PI4KB	0.705125
B3GAT1	-3.3215
SUSD2	0.341666666666667
OAZ2	-0.345
NOC4L	-0.25825
C10orf12	-0.33325
FADS1	-3.79733333333333
LOC144097	-0.8845
DKK2	0.3625
KIAA1949	-0.11775
RHOT1	0.4558
OXT	1.13883333333333
GPR153	0.71875
ARL4A	-1.93216666666667
SAAL1	-0.928
CCDC64	-0.4385
USE1	-0.4285
HNMT	0.281666666666667
PCGF3	0.803625
CYP2C19	-0.303
C20orf4	0.628
