Hybridization REF	TCGA-A8-A09G-01A-21R-A00Z-07
RY1	-0.802833333333333
ATAD2B	0.084
ARHGAP17	0.2726
KCNIP3	-1.701
SFPQ	0.415125
GFRA4	0.618166666666667
AKR1B10	0.675125
TIGD6	1.07933333333333
RGS16	0.507375
URB1	0.259333333333333
OR4C46	-0.4105
TOP3B	-0.509
NFATC4	0.67
CA14	-4.99925
BMPR1A	0.145666666666667
SNRP70	-0.829
PRL	-0.00833333333333334
C6orf130	-0.26875
STAG2	-0.79475
CD55	-1.93192857142857
RPS23	0.241666666666667
SSX2	-1.5064
FDPSL2A	1.11825
FBXO27	1.548375
SYNGR3	-1.403
TMSL3	1.31925
EML1	-1.224
NUP93	-0.977916666666667
SMAD3	-1.6026
KIAA1189	0.0835
HNRPUL2	-0.079
TBC1D12	1.11866666666667
C16orf24	0.74175
MRVI1	2.4985
ZNF581	-0.366833333333333
ELOVL3	-0.328
OR51Q1	0.43525
CACNB3	0.863333333333333
GALNT13	-2.41675
C10orf84	0.702375
NEDD4	-0.6901
SPO11	0.3475
OR5AU1	0.5175
NEK4	0.341928571428571
PRKAR2A	1.11133333333333
IHPK1	-0.8395
ATP6V0B	1.068625
CACNA1E	0.9645
CEACAM8	0.875333333333333
PEX14	-0.231
FLJ12993	1.576
ZBTB38	-0.744166666666667
PCTK2	0.572666666666667
LRRC16	1.1276
FBLIM1	1.05816666666667
FYCO1	1.31925
RP5-1022P6.2	0.0256666666666667
CMTM1	-0.1945
PLTP	1.28583333333333
RAPH1	1.34625
DOCK8	1.221125
EZH2	-0.9374
SLC25A1	0.1095
PLEKHB1	-1.1757
GRB7	3.0858
ZFP37	-0.246
MRPL33	-0.1585
PELO	-0.4795
ARMC1	-0.371363636363636
C9orf27	0.38475
FLJ25778	0.094
C9orf37	-0.35
TMEM66	1.06475
SPRN	0.19975
HBEGF	-0.346
PI4KA	-0.384
LEPRE1	-1.0995
POU2AF1	-0.3005
MRPL12	-0.293333333333333
REP15	-0.9815
ZC3H3	0.3775
RASAL1	1.59225
DDAH1	0.488125
ACBD5	0.34475
TMC2	-0.25
CCDC137	0.2105
SAMD13	4.1355
UGT2B15	-3.39966666666667
TIPARP	0.31175
DNASE1L3	1.3435
TRIM72	0.342666666666667
DBX2	1.159
IPO8	-1.08725
C21orf88	-1.3043
MAP3K14	0.54625
LOC51233	0.904333333333333
GGTLA4	3.11375
PDE6D	-0.06025
ZNF117	0.02825
CLK2	-0.442375
NKRF	-1.3945
TNFSF15	0.2454
DUSP2	-0.095875
SECISBP2	0.5611
GABRR2	-0.9775
PPAP2C	2.41475
LOC51145	0.194333333333333
PAG1	0.449375
PIK3C3	-0.6435
GNG10	-1.466
APOL4	1.83383333333333
ANKRD28	-1.70475
STMN3	-2.1909
RAB14	0.9614
CDK2AP2	1.12125
HDDC3	-0.32725
COMMD7	0.865875
CXXC1	-0.453
HMCN1	-0.498833333333333
CD40	1.1725
DYNC1LI2	-0.3848125
GDI1	0.05675
LOC646938	-0.21925
VSNL1	-0.403833333333333
PIH1D1	0.225
RAET1G	1.6355
KRTAP5-9	0.3735
EFTUD2	-1.17425
ZNF311	0.326833333333333
ATP6V1G3	0.18975
OR2W3	-0.1035
SCN4A	0.8775
MED10	-0.973
FAM135A	-1.1114
ARHGAP4	-0.91125
EHMT2	-0.6195
UFD1L	0.7265
ERMP1	0.38025
MAG1	-2.03783333333333
THAP8	0.982166666666667
HACE1	-0.628333333333333
FAM82C	0.806
C3orf20	0.3615
UNC84A	-0.809666666666667
SCD5	-0.836285714285714
LASS6	1.657875
LSG1	0.299916666666667
MAL	-4.85725
GPR22	0.087
WDR5B	1.144
ACTRT1	-0.06
C17orf60	0.8275
GRIN2C	0.00870000000000001
ARMC8	-0.708416666666667
SLC47A1	-2.6165
DMPK	-0.47125
DHRS13	0.1215
SMC1A	-0.269166666666667
KRTAP17-1	-0.37925
SMYD5	-0.6975
TUSC2	1.114125
CRHR2	0.6635
KIR3DL2	1.4745
CCDC104	-0.53025
ATP2C1	1.46525
CROT	0.28475
PABPC3	0.037
EGR1	-2.53116666666667
THSD1	0.0815
KHK	-2.33625
SLC12A2	3.1365
CD58	-0.1465
STOX2	-0.577166666666667
CCDC76	-0.5667
CCDC48	5.5945
DNAH1	0.431666666666667
ZIC4	0.89925
OR1G1	0.941
PSMC6	-0.205833333333333
PROKR1	0.3185
ABCB1	-0.328625
TRAT1	0.435
LLGL1	-0.119
MTF1	1.3095
USP54	0.580125
PAGE2B	-2.8065
ITGB7	-3.4275
CCDC81	-0.3625
LOC149837	-0.01625
SCUBE1	2.6005
ZSCAN10	0.8565
HUWE1	0.0375
CDH17	0.521
CD180	1.34425
IL17A	0.1535
TMPO	-1.138375
KIAA1524	-1.05483333333333
HDGFRP3	-1.54216666666667
OXCT1	-0.465818181818182
RRAS2	-1.55916666666667
LTBP2	2.2095625
SV2B	0.9115
CYP2A6	-0.00425000000000002
PKD1L2	-1.55
PPM1M	0.44225
FLJ22662	0.911666666666667
ZNF502	-0.60625
GP6	-0.72625
CRYBA2	0.11475
LEF1	-2.8801
CTPS	-1.58971428571429
EYA1	-3.83433333333333
EPS8L1	2.5195
MAPK14	-0.33775
SERPINB2	-5.271875
GTF2F2	-1.347
ZNHIT4	-0.28
PLA1A	1.807375
C20orf114	2.48
HPR	-3.6675
C18orf2	-3.37733333333333
SATB2	-3.66925
KCNJ9	-0.19125
MGC157906	0.9505
MOCS3	0.0245
C17orf71	1.71166666666667
PPHLN1	-0.8112
HIST1H2BN	0.322875
RAPGEF1	0.056625
MAP3K8	1.542
DLG4	0.0278333333333333
STC1	-0.342833333333333
CDGAP	1.4785
DDX26B	-0.61425
LOC150223	-1.527
CPSF3	-1.22266666666667
TMEM14A	0.01175
MYH3	-1.781
GPKOW	0.35275
SULT1A1	-0.1035
SPON1	2.5189
YY1AP1	0.0876666666666667
RAB23	-0.05475
PLA2G4A	-4.35475
MAPRE3	-0.17025
ZNF516	-2.09978571428571
GGPS1	1.55475
EXOC3L2	0.01425
C19orf42	0.3766
MAP2K2	-0.305
HIST1H2BB	0.506
RNF19B	0.667
C6orf128	-0.505
TLR8	3.963
PCDHA9	1.6585
CARS2	-0.381125
CLUL1	2.19783333333333
RHAG	-4.03633333333333
UNK	-0.9005
EXOC8	0.944
C9orf95	1.636
C14orf143	0.741
MAML3	0.114
LDHA	-1.75325
MRPL20	0.44
KLHDC6	0.822
ATP5S	0.907166666666667
C8orf55	1.188
PHF19	-1.8625
KRTAP13-4	0.995
TTC5	-0.41975
XKR5	-0.3535
SILV	-4.35116666666667
TEX28	-0.205
TCTN1	0.628
CX40.1	0.48775
PPP2R5C	0.00499999999999998
C12orf30	-0.928
CAPG	1.132
MPZL1	1.42795
ARSB	-0.914833333333333
TDH	-2.633
WASF4	0.4805
TSSK3	-0.848166666666667
7A5	-0.3055
CRISPLD1	-0.654125
MAD1L1	-0.339
SPIN4	-0.8835
AMPD1	1.5785
DPYSL5	-0.436
INPP1	-0.984333333333333
ANKRD11	-1.06772222222222
NPAS4	0.04575
GCET2	0.3653
RNASE9	1.063
GUCY2D	0.373333333333333
CCDC98	-1.22275
FGF4	-0.56625
CPM	-0.395333333333333
SLC26A4	-1.782
PLD5	-0.08625
FAM59A	1.49
FBXO5	-1.50544444444444
SIPA1L1	-0.14525
DPYS	0.16525
ATG4D	-0.00275
TGM3	1.517
MTCH1	0.578125
HK1	0.0502142857142857
CDC26	0.582625
GALNT12	-2.97366666666667
LOC339229	-0.17875
MRPL35	0.169375
ORC4L	-0.17925
TNKS	-0.271071428571429
C2orf24	0.753333333333333
ZNF553	-0.36
GGTLA1	2.3439
ZNF497	-1.6555
CDY1B	0.47675
SLC30A4	0.44875
TUB	-1.319875
ARHGEF18	-0.06125
ARRB1	0.763
KCNK1	2.707125
EREG	-3.404
SCAMP5	0.18925
RUNDC3B	2.362
ADAMTS20	-0.0183333333333334
IL17RB	-1.0545
FLJ20323	0.11525
MCAM	-0.056
POLR3E	-1.1425
AQR	0.532333333333333
IPMK	-0.097
CDCA7	-3.85575
CAMP	1.63425
GRHL3	0.8125
ADAMTSL2	0.971666666666667
CLMN	3.388
SSTR3	0.6175
MAGEA5	-2.62133333333333
OVOL2	3.8785
JMJD1B	0.04775
RBL2	-0.1797
PYGO2	1.2135
PPP1R10	0.515666666666667
CSE1L	-0.901833333333333
LCA5	0.383
RDH16	0.457
ASRGL1	-2.1165
TOM1	0.983
PTX3	-5.9735
TTC15	0.56425
SCGB3A1	0.875166666666667
MRPL50	-0.445
RCAN3	1.034625
SLC26A11	1.07175
STYX	1.73833333333333
CINP	-0.18825
MARCH7	-0.56375
PFKM	-2.3195
SGMS1	1.10033333333333
RIOK3	-0.3944
C1orf110	-0.567
CES7	-0.15225
LOC440248	-1.9905
PPP1R12C	0.0585
C10orf27	0.4765
ATG9A	-0.15475
MRPS26	0.796125
TMEM40	0.6375
ELP3	-0.1579
ZNF787	0.5261
HIAT1	0.00750000000000001
C8orf34	0.785166666666667
MGC4655	1.0559
PELI1	-0.1845
PPT1	0.1031
SLC35C2	0.787
C6orf125	-1.02625
MUC4	0.148333333333333
RFC4	-1.51485714285714
GNB2	0.929833333333333
NUP50	0.785857142857143
SULT4A1	0.2675
C7	1.96825
CCDC130	-0.362666666666667
ARRDC4	0.8005
RQCD1	-0.39225
GLYCTK	-0.27025
AYTL2	0.220272727272727
MTUS1	2.3003
LEMD3	0.167333333333333
PLEKHF2	1.9345
HOXA7	-0.91525
GTF3C2	-0.9075
DYNLRB2	3.11075
CNOT10	-0.10775
MR1	0.169166666666667
FFAR1	0.035
PRIC285	0.225
SLITRK6	-3.13425
LIX1	-3.1843
UBE1L2	-0.823416666666667
F8	0.379
ACHE	-0.0348333333333333
KPNA5	-0.93075
TNFRSF12A	-2.44
EGR3	-1.931
SERPIND1	-3.45416666666667
OASL	2.8965
IFRD1	-1.771875
WDFY1	-0.0875
ZNF267	-0.077375
ACCN5	-0.036
ZBTB6	-0.295
PPP1R3A	-0.5225
PRRT3	1.40475
FBXL19	-0.4625
TXNIP	0.496214285714286
ACTN2	-0.9135
ATG9B	-0.580125
C9orf117	1.746125
IL27	-0.271
RPL36AL	0.475
KLK15	0.00124999999999999
CHAD	2.0105
RAP2B	-0.1917
HEBP2	2.63575
ZNF342	2.2965
CAMK2G	-0.189
TLR3	0.96575
FGF14	-0.688
HMGB2	-1.8005
TRPM5	-0.170833333333333
OR5M11	0.145
KIF3B	0.712894736842105
PRICKLE2	0.67075
MTMR9	-0.57925
C3orf27	0.4575
GLRA3	-2.983
NSDHL	0.109333333333333
TMEM32	-0.48375
POLR2D	-0.603166666666667
MYADML	0.748
C9orf114	0.445
MRGPRX1	-0.4805
TOPORS	0.2955
CLDN19	-1.0355
C1QL4	-0.661
RNF165	-0.5945
DHRS9	0.797
DNAH2	-0.627666666666667
FXR1	-0.819166666666667
ZMYM3	-0.657125
CASP3	-0.0238333333333333
FAM120C	-0.49575
SCLY	-1.35975
CA7	0.0165
ENTPD5	1.77383333333333
ZNF461	0.47925
PDIA5	1.72775
C1orf19	-0.216
TMEM67	-0.31725
KCTD20	-0.32275
WDR47	0.0835
FLJ38723	0.365
KLRF1	1.862
TAS2R16	0.388
CLDN12	-0.38675
PRKCE	-0.4835
UBXD4	-0.82525
ITGAM	2.453
GLT8D3	-0.13225
WDR31	0.7589
RGS2	-1.78575
OR51L1	0.2295
MST1R	0.63325
KIAA1737	0.662
OR4A5	0.764
GLIS1	-1.79083333333333
PTMA	0.138857142857143
NAPA	1.88675
PRDM11	-0.05975
LIPF	-1.667
DIRAS3	0.33725
ASGR2	-3.996875
C1QTNF4	-0.2675
PIK3R4	0.0366666666666667
ARMC3	0.525
NDUFV3	-0.296083333333333
BTBD3	0.196
PPP1R2	0.423833333333333
UBE2NL	-0.068
FOSL2	0.558571428571429
FAM119A	-0.833833333333333
TUBA4A	-0.0767
KRTAP12-1	0.29275
SFRS2	-0.43025
RHPN1	-0.1604
EEF2	-0.2705
ZDHHC11	-1.1915
EPHA3	-2.27433333333333
RBM12	-0.67625
H2AFJ	0.2695
EDIL3	0.005
KIF26A	-1.225
SERGEF	-0.35375
B3GALT4	2.9675
LOC90925	1.6045
OSCAR	0.01475
NPFF	0.216125
DEDD	0.697
TMEM155	-0.787375
PTPN1	0.0275
SCYL2	0.915
SKAP1	2.09175
LEAP2	-2.6125
GADD45G	2.7329
IFITM3	0.149875
PILRB	-1.20583333333333
SLU7	0.1203125
DSC3	-1.694
DNMT3L	-1.38575
PAPD5	-0.24975
B3GNT3	-1.3805
LHCGR	1.116
MSL-1	-0.3695
UBE2S	-1.3405
SAP130	-0.35575
ANAPC11	0.71525
MAGED4B	-2.9825
ATP6V1B2	0.3305
C14orf179	1.160875
CAPZA1	0.2175
CDYL2	0.940833333333333
GLRX3	-0.485666666666667
LOC136288	-1.05725
MOBKL1A	-1.79025
HTR2B	2.42025
CRYGD	0.0726666666666667
NUS1	-0.549333333333333
PGRMC1	0.9325
MYOM2	-0.765
FLJ39653	-1.3405
CHM	-0.0463
OR5M8	0.537
ZNF619	0.6135
FAM105A	0.656
CCNL1	-1.170375
NAP1L3	-1.19025
C10orf57	2.98883333333333
B3GALNT1	0.288
CSN1S2A	1.1395
TCP10L	-0.20925
GDAP2	0.729125
DMKN	1.30916666666667
COX6B1	1.47175
DNASE2	1.34216666666667
MSH5	-1.6925
LGMN	1.172125
USP31	-0.658
OR13C8	0.707
SDCBP	-0.276
NUDT11	-3.6385
PYGL	-2.90916666666667
SNPH	1.81783333333333
B3GNT4	0.147
MIZF	-0.2049
NUBPL	-0.1145
NOD1	0.744166666666667
CDH22	-0.466
NUBP1	0.784
DSCAM	-4.04475
DGKI	-0.4635
FAM136A	-0.94175
AKAP1	1.78933333333333
SLC16A6	-0.07275
RIN3	0.315
PSG2	-0.51725
DIP2B	0.0149166666666667
PSORS1C1	-1.6342
KIAA0495	-0.563
FLJ90709	-0.513
LPA	-0.127166666666667
PIGA	-0.1925
LY75	2.263
UTS2	-6.2795
RREB1	0.59325
GALNACT-2	-0.1278
MGC3196	-0.272
FLJ31568	-0.15725
LPHN1	-0.372
SP1	1.77025
TOX4	0.107333333333333
HSPA9	0.5186
APOBEC1	0.557
SLC35E4	-0.73225
LSM5	-0.499
SURF1	1.30575
ZBTB1	0.377666666666667
GTF2F1	-0.077125
RPS15A	-0.0772142857142857
DUSP21	-0.230333333333333
GINS4	-1.9235
MYO15A	-0.460333333333333
GIMAP7	4.41875
MGC13379	1.08075
ATP6V1E2	-1.318
UTP3	-0.8035
HNRPA3	-0.6310625
MT4	0.131
C14orf155	0.038
U1SNRNPBP	0.48325
CKLF	-0.786833333333333
PLEKHN1	-0.5395
MBNL1	-0.260166666666667
NUP160	-0.98175
ACSM2A	-1.389
LOC129881	-2.8165
KIAA1529	-0.43775
FLJ22639	-2.015
HAND1	-1.3415
GSX1	0.625
FGA	-4.4639375
SERPINB1	-0.041
ZNF642	0.109
IGFBP1	-8.17075
SLC1A1	0.335875
DHX57	-0.595
ZNF766	1.208
PTPN21	-0.3674
GDPD3	-2.73783333333333
PNPLA5	0.307
TBR1	0.3094
FAM116A	0.03875
IQGAP1	0.9635
FOS	-2.580375
ZNF226	0.768
FIGNL1	-0.259166666666667
C14orf1	0.671333333333333
ZMYND17	0.4725
PUS7	-1.68616666666667
TUBB6	-1.156875
KCNQ2	-1.09825
MARCH6	-0.118166666666667
CCDC33	0.2435
PRODH	3.4945
RBM11	-1.50775
EPHA6	0.184142857142857
SLC43A1	-1.702
LOC196541	0.0584285714285714
NTN1	0.12525
ING4	0.3855
PCDHB10	1.72375
DPH2	0.135833333333333
SPACA4	-0.142
FBXL21	-4.076
DIAPH1	-0.405
ZNF71	1.0665
CEP76	-0.698
CORO1A	0.34225
RRM2	-1.065125
EDG4	1.33375
OS9	1.02316666666667
SLC4A1AP	-0.50925
COG5	-0.23075
COPS8	-0.5145
NGLY1	-0.40425
NCBP2	-0.093
C17orf42	-0.0778333333333333
GPSM3	0.62075
SIL1	1.61766666666667
ASB6	-0.09325
SMAD5OS	1.05866666666667
UNC93A	-3.96925
A1BG	-1.719
C21orf62	0.73675
FMO5	1.98033333333333
ATRIP	0.336333333333333
CEBPG	0.6305
C7orf38	-0.0306666666666666
TNFRSF1B	1.3475
CLEC1A	1.48483333333333
IQSEC1	0.38475
PATZ1	1.4149
RBM22	0.192875
BAG2	-2.888
PAQR5	-3.2545
C9orf127	1.9159
THNSL1	-0.167
SHROOM3	1.9386
JAM2	0.59075
SNRPN	-0.956
ALX4	0.383
CACNA1S	0.0415
FAM130A1	1.261
CORIN	1.757
CD300LB	0.8315
PLEKHG6	0.3825
LRRC40	-1.15725
PCLKC	-1.453
PCDHB16	0.613666666666667
WNT2B	0.116666666666667
ASNS	-2.42711111111111
MRPL49	0.649625
FLJ46111	-0.8885
ISG20	1.7175
SMU1	-0.1655
CASZ1	1.4655
POLR1D	-0.826333333333333
GIN1	0.2865
SNAG1	0.5525
ANKRD29	-2.3435
CDKN2AIP	-0.77275
KRR1	-0.251
CXCL1	-2.55833333333333
EPM2A	0.5883
PC	0.56
DEFB127	0.00949999999999995
PDZRN4	0.7665
FAH	1.522375
OR51E1	2.738
CDC2L6	0.306833333333333
DNTTIP1	-0.2515
PAX8	-0.56675
TMEM116	0.43475
C1orf150	0.5715
PRO2012	0.00275
MRPL40	-0.17
BEX1	-0.0386
SLC2A4	-1.041
PKMYT1	-0.69725
FEZF2	-0.2332
SLC26A9	-2.3115
MAP2	-0.5514
LYL1	-0.95325
SLC25A19	-0.594666666666667
NOS3	0.1305
ZNF34	0.449833333333333
TMPRSS11F	-0.267
FAM43A	-0.0255
FCRL4	1.3365
KLF14	0.061
FLRT2	-1.464
WRN	-0.77125
SDF2	1.0216
KRT8P12	-0.5915
C6orf195	-1.163
C9orf125	-2.588
DZIP3	-0.847
RIT1	0.521833333333333
SCML1	-3.2595
RHBDF2	-0.358625
OR2G3	0.6395
REXO1L1	-0.742
MAP3K7IP3	-0.289
C3orf57	-6.77375
FBXW11	-0.661
ETAA1	-0.888
C14orf131	-0.2618
AKT1S1	0.5015
SLC12A5	-0.43
C9orf164	1.45975
NRIP3	-1.2895
NOS1AP	0.5135
TMEM121	-1.50325
SAP30BP	0.1286
DGCR6	1.06875
WDR76	-0.5235
FAM82B	-0.86525
LOC606495	0.119
MAP9	1.18991666666667
BCDIN3D	1.50225
CXorf36	3.4065
DSCR3	-0.3329
ZFAND3	0.785375
C7orf43	0.503333333333333
SPSB3	0.9892
C19orf19	0.5655
FAM133A	-4.0775
C12orf25	0.042
SLC39A3	-0.6625
DISP2	-1.30975
PI4KAP2	-1.088
MKRN3	-1.64983333333333
ADAMTS13	-0.299125
CBLN3	0.6841
TTYH1	-1.3245
C3orf18	0.351
FLJ13236	-0.61325
ZMYND12	3.42275
C18orf25	-0.301375
GLB1L3	-0.787
ATP13A5	4.72
RANBP10	-0.3105
CD96	-0.0719
DENND1C	0.58175
RBMS3	-0.5657
SLC41A3	0.705333333333333
DGCR6L	1.17625
TMEM128	-0.333333333333333
CSNK1G3	-0.376
MOBKL2C	1.470625
TSPAN6	-0.429875
MATN2	-0.624
MSL2L1	0.00433333333333333
ST6GALNAC2	1.2205
FGFBP2	0.397625
FGL1	-3.596
MPP3	0.613
ARHGEF6	0.296
TGFBR2	0.319375
ACMSD	-1.71725
IL33	3.357
C9orf5	-0.02275
DEAF1	-0.2133
AMN	0.0845
DEFA6	-0.122142857142857
RNF212	-2.3225
METT5D1	-0.000166666666666676
CIB1	1.5614
TSSK1B	-0.343
KIAA1727	-0.211
ZNF680	1.10575
LOC399900	-1.231
LOC152217	-0.0285
CTNNAL1	-2.683
CIT	-1.67183333333333
TLE6	-0.73825
ZNF607	-0.735
HERC4	-0.768
DRAP1	-0.4127
PEMT	-1.0585
C10orf111	-0.141
ZNF575	0.758625
KCTD7	-0.073
MYO1F	1.38825
LOC285382	0.36925
RAB11A	0.8392
PLCD3	-1.07575
C15orf28	0.16375
PTBP2	-0.3655
CTB-1048E9.5	0.19925
C19orf60	-0.273666666666667
C7orf25	0.003
SETD7	0.97575
HOXB9	-2.293
VANGL1	0.79075
CHAF1B	-0.49375
NDUFA3	0.36925
KIAA1328	-0.103333333333333
SHARPIN	0.26425
TTC23	0.198625
UGP2	0.69275
ANKIB1	-0.2109
CIRBP	0.762714285714286
SEC14L4	-3.79816666666667
OVCH1	0.140166666666667
VPS52	0.0685
FAT	-0.6435
M6PRBP1	-0.0435
GPRIN3	0.526
PPM1F	-0.778166666666667
TSR1	-1.00575
CCDC85A	0.49225
PCSK5	0.65425
ZFHX3	-0.287
HEMK1	0.2536
PGBD2	1.288
RSRC2	-0.024
AURKC	-1.93316666666667
SCRIB	-0.57525
ORM2	-4.3645
FAM115A	0.8446
FZD6	-2.527125
UNC119	0.253833333333333
GPX3	-0.6313
NOV	-1.25375
CABC1	0.582875
CDC42SE2	0.2503125
EIF2S2	-0.4936
RNF130	1.548375
CKAP5	-0.615666666666667
RP11-413M3.2	0.5705
C10orf18	0.3714
TMEM93	-0.54925
DYX1C1	1.37675
KCNMB2	-2.15375
ANK3	1.76266666666667
KRT5	-1.9696
CDH12	-2.015875
QRSL1	-0.033625
JUB	-3.82725
SHC4	-2.455875
CCL15	1.40766666666667
CCDC22	0.57925
SNX24	-1.895
RARS	-0.1645
MORC2	0.32625
FAM48A	-0.52025
MT1H	-1.2475
PPP1R14C	-3.42733333333333
FOXD1	-2.90364285714286
C1orf213	-1.87
AMT	-2.1871
DSN1	-0.35575
PTPLAD2	1.563
DIS3L	-0.806
RASL11A	-0.47975
GPRC5B	-0.122625
FRMD7	1.115
STRN4	-0.1935
KITLG	1.60686363636364
HDGF	-0.6695
OR1S1	0.749
SETX	0.00979999999999999
DDR2	-0.62375
KCTD12	1.7055
LYZL2	-1.7385
WDR52	0.253
TMEM2	-0.529
ZNF579	0.54
LOC200810	0.75875
TNFSF9	-2.157
PPFIA4	-4.077
CNIH3	0.0658333333333333
MAP4K4	-1.13514285714286
ROD1	0.396642857142857
ALS2CR12	0.4305
DOCK3	-1.57516666666667
PAQR9	-4.783
ASB17	0.6774
STX16	-1.266875
FEZ2	0.2325
DLAT	0.292833333333333
KIF21B	-0.3395
CDC5L	-0.58825
TMEM119	2.61766666666667
CRIP3	-1.83425
TPSD1	0.600833333333333
TEPP	0.0685
GNGT2	1.7215
C21orf121	0.74175
WNK1	-0.910916666666667
FLJ10490	0.8731
OR51B5	-2.6165
LOC203547	-0.5595
HAS1	-0.336
PPA1	0.274666666666667
ST7	0.20625
C11orf46	0.1371
POPDC3	-4.62933333333333
ACOX2	0.243
ATCAY	-0.568
TM4SF19	-2.86075
MFSD9	1.0645
PDHB	0.097
ERN1	0.85625
LCE3C	0.185
GPR111	0.0275
NOTCH3	2.23166666666667
ADAMTS5	0.63675
B3GALT1	-1.3255
UGCGL1	1.16116666666667
FAM58A	0.7905
FBXO32	0.55075
CLPP	-0.42975
NXPH1	6.29425
MTMR3	1.22183333333333
ATP1B3	-0.819125
TMEM16A	3.113375
HIST1H3F	0.589
TRIM25	0.822
SDCBP2	0.867
CRKL	-0.8845
HOXB2	2.22216666666667
ANP32B	-0.488
GATM	6.0655
AP4E1	-0.43075
EDG5	0.45925
CDKN3	-0.843333333333333
CDH4	-2.007
PGD	0.3705
RND1	1.295
GAD1	-4.0354
MPG	0.290125
LOC440350	-0.33
ZNF133	-0.159
SERPINB12	1.38
AMELY	0.0886
DHX36	-1.2505
TNFAIP8L2	3.1765
PHTF2	-0.414
CCDC112	-0.0323333333333333
IQCC	-0.0885
HEYL	2.6485
FTSJ2	-0.543666666666667
APPL1	0.336875
RAB43	1.47985714285714
OR10G2	0.348
WAC	0.514
ADCY9	-0.41475
RUNDC2B	0.360833333333333
PYCRL	0.8134
AGPAT7	-1.507
SLC22A9	-0.6782
CDKAL1	-0.752
PDYN	-0.866
C20orf74	-0.013
MTMR11	-1.13525
VAV3	4.24308333333333
DAPL1	1.80425
STXBP3	-0.07275
EIF3G	-0.6595
ARHGAP22	-1.34925
NPFFR1	0.7845
NPC1	-0.205666666666667
ALDH9A1	1.38983333333333
ZNF600	0.694125
ZNF678	0.401333333333333
RASSF1	0.611166666666667
ADD2	-3.019
PITPNB	0.06575
PKD2L2	0.671666666666667
LRP11	0.675
CDKL1	-0.90925
SMEK2	0.6875
PRODH2	-3.331
C11orf54	0.2155
SFRS11	-1.29966666666667
IL7	1.847
ALS2CR16	0.2295
BTG3	0.5845
PAK2	0.242666666666667
RP11-679B17.1	0.01025
GATA4	-1.793
ATP2B1	-0.8285
LOC130940	0.1275
C1orf172	2.75066666666667
ATF7IP2	-0.715
SLC25A43	-0.433666666666667
CENTG3	-0.0478333333333333
IGF2BP1	-4.1302
FCHSD1	0.35
CAMK2N2	0.811666666666667
ELAVL3	0.262555555555556
NBPF15	-0.161833333333333
UBE2J2	0.243416666666667
GNL2	-0.55125
PRR3	-0.4252
NLF2	0.89875
OR4F6	-0.6125
KLHL24	1.197
CCDC88A	-2.0383
SGPP1	0.123
C10orf11	1.27433333333333
SLC35B4	-1.25683333333333
UGT3A2	-0.3055
ARNT2	2.6961
CBR1	-0.144
ITPR3	0.448666666666667
TRAPPC6B	-0.2043
AMZ1	-2.043
ARP11	2.31675
WDSUB1	0.40625
APBA1	0.902833333333333
RAB2A	1.1369
C6orf162	0.224
HPSE2	0.08825
PLCE1	-1.87625
INSL3	0.542
DLG1	0.2617
PTPLA	-4.62125
PIGX	0.149
TFIP11	0.784666666666667
FIBIN	2.435
POLR2G	-0.08025
GRAP2	-0.8614
DNAJB8	-0.41725
CNBP	0.197833333333333
WASF1	-1.69675
INPP5E	-1.3692
HSPB1	-1.841625
TMEM167	0.6292
CUBN	0.01675
IGF1	3.073625
ITPK1	1.2006
NAALAD2	-1.642375
G3BP1	0.2072
NT5DC1	0.170125
CYP39A1	-2.6475
TMEM139	-0.50575
POLK	-0.2793
GLULD1	-2.367
RBM15	-0.503166666666667
AMZ2	-0.1855
GDF15	-4.206
MESDC2	0.7215
INCA	1.30183333333333
ACY1L2	-3.0525
GZMM	0.6865
PAIP1	-0.4385
CACNA2D1	-1.5125
STK32C	-0.265333333333333
SH3BP4	1.98966666666667
DEC1	0.051
PADI1	-0.55
UBB	0.6187
PON3	0.1315
PROP1	0.707
ANKRD13B	-1.1375
ADCK1	0.34275
TCF25	0.138166666666667
SLC38A5	-2.9415
CXorf26	0.953
C19orf39	0.75775
PPP1R13B	1.83625
ARL2	-0.7215
TCL6	0.17275
TOP3A	-0.487
SLC16A14	1.751125
FXYD6	0.898
HIST1H4E	0.21125
BBC3	-0.415842105263158
UNC5A	0.854666666666667
FAM86C	-0.5768
PI4KB	0.8695
B3GAT1	0.158
SUSD2	3.58083333333333
OAZ2	-0.170166666666667
NOC4L	0.19775
C10orf12	0.2245
FADS1	-1.92333333333333
LOC144097	-0.41
DKK2	1.583
KIAA1949	0.01875
RHOT1	-0.0896
OXT	1.07466666666667
GPR153	0.72
ARL4A	-0.597
SAAL1	-1.18775
CCDC64	-0.1765
USE1	-0.443833333333333
HNMT	-0.145666666666667
PCGF3	-0.38175
CYP2C19	-0.578
C20orf4	0.369
CCDC11	-0.071
ACSBG2	-0.77475
RWDD2A	1.92175
PALLD	1.261
CPLX4	0.9765
LOC492311	0.7085
KPNA2	-1.14966666666667
MACROD1	-0.4169
TMCO3	-0.185
C15orf52	2.28983333333333
BIRC5	-0.918266666666667
PRR16	-0.393666666666667
FAM63B	-0.029875
KATNB1	-0.862333333333333
WNT8B	0.9295
CPLX3	1.76375
GHR	2.07025
CCDC124	-0.7495
BCLAF1	-0.733125
GOLGA3	0.9883
CLEC4E	4.351
