Hybridization REF	TCGA-E2-A15T-01A-11R-A115-07
MUSK	0.118166666666667
ZNF434	0.542666666666667
SMARCD1	-0.2045
ZFP106	0.3335
ZNF347	0.4375
GTF2E1	0.5325
RY1	0.118333333333333
ATAD2B	-0.44425
ARHGAP17	-0.3478
KCNIP3	-1.73625
SFPQ	0.38775
GFRA4	-0.5675
AKR1B10	-3.3065
TIGD6	1.50566666666667
RGS16	1.184875
URB1	0.107333333333333
OR4C46	0.477
TOP3B	-0.46275
NFATC4	0.806
CA14	-1.77925
BMPR1A	0.776166666666667
SNRP70	-0.13125
PRL	0.7765
C6orf130	-0.0795
STAG2	0.338
CD55	-1.014
RPS23	1.5725
SSX2	-0.6835
FDPSL2A	-0.39
FBXO27	0.741875
SYNGR3	-1.32683333333333
TMSL3	-0.75275
EML1	0.56
NUP93	-0.531416666666667
SMAD3	-0.0591
KIAA1189	-0.652333333333333
HNRPUL2	-0.0406666666666667
TBC1D12	0.843333333333333
C16orf24	0.392
MRVI1	1.92783333333333
ZNF581	-0.406166666666667
ELOVL3	1.5685
OR51Q1	0.31325
CACNB3	1.16216666666667
GALNT13	4.138625
C10orf84	0.7526875
NEDD4	-1.7573
SPO11	0.326
OR5AU1	0.166
NEK4	1.17435714285714
PRKAR2A	0.36
IHPK1	0.492166666666667
ATP6V0B	0.884875
CACNA1E	-1.8075
CEACAM8	0.719666666666667
PEX14	0.6125
FLJ12993	1.8685
ZBTB38	0.175916666666667
PCTK2	1.15316666666667
LRRC16	-0.0458
FBLIM1	0.530083333333333
FYCO1	1.26325
RP5-1022P6.2	-0.2915
CMTM1	-0.253333333333333
PLTP	0.378833333333333
RAPH1	0.95825
DOCK8	-0.136125
EZH2	-1.4592
SLC25A1	-0.156833333333333
PLEKHB1	1.2458
GRB7	1.0272
ZFP37	1.5395
MRPL33	-0.27275
PELO	-0.199
ARMC1	0.684636363636364
C9orf27	-0.409
FLJ25778	0.329
C9orf37	-1.01016666666667
TMEM66	3.65
SPRN	0.014625
HBEGF	0.61925
PI4KA	-0.1125
LEPRE1	-1.6275
POU2AF1	-2.89975
MRPL12	-0.4615
REP15	0.5295
ZC3H3	1.1845
RASAL1	-1.25925
DDAH1	2.154
ACBD5	0.554
TMC2	0.097
CCDC137	-0.8695
SAMD13	-0.946333333333333
UGT2B15	-1.20133333333333
TIPARP	-0.57275
DNASE1L3	0.2495
TRIM72	0.214
DBX2	-0.1575
IPO8	0.15475
C21orf88	-1.1015
MAP3K14	0.3125
LOC51233	0.155333333333333
GGTLA4	-1.9535
PDE6D	-0.0235
ZNF117	1.8455
CLK2	0.72375
NKRF	-0.7575
TNFSF15	0.1869
DUSP2	0.4135
SECISBP2	0.682
GABRR2	-0.3965
PPAP2C	2.20375
LOC51145	0.289666666666667
PAG1	-0.8805
PIK3C3	-0.49675
GNG10	0.838
APOL4	0.432833333333333
ANKRD28	-0.733625
STMN3	-0.7788
RAB14	1.2963
CDK2AP2	1.2625
HDDC3	-0.426625
COMMD7	0.3735
CXXC1	-0.33225
HMCN1	-0.8315
CD40	-0.3715
DYNC1LI2	0.4223125
GDI1	1.74425
LOC646938	0.1515
VSNL1	-4.8215
PIH1D1	-0.0836666666666667
RAET1G	-1.336
KRTAP5-9	-0.08
EFTUD2	-0.6065
ZNF311	-1.09583333333333
ATP6V1G3	0.37725
OR2W3	-0.13525
SCN4A	0.22425
MED10	-0.7155
FAM135A	0.1003
ARHGAP4	-2.003
EHMT2	-0.36775
UFD1L	-0.537
ERMP1	1.7955
MAG1	-1.40583333333333
THAP8	0.539166666666667
HACE1	0.749333333333333
FAM82C	1.29533333333333
C3orf20	0.1565
UNC84A	-0.0105
SCD5	-0.338571428571429
LASS6	3.02025
LSG1	0.54225
MAL	-5.93875
GPR22	0.2335
WDR5B	1.0135
ACTRT1	0.6745
C17orf60	-0.662
GRIN2C	0.6483
ARMC8	-0.241833333333333
SLC47A1	-2.303
DMPK	0.3755
DHRS13	0.322
SMC1A	0.0341666666666667
KRTAP17-1	0.32725
SMYD5	0.7375
TUSC2	0.025625
CRHR2	0.0215
KIR3DL2	0.4585
CCDC104	0.74625
ATP2C1	0.7935
CROT	0.65675
PABPC3	0.31
EGR1	2.26466666666667
THSD1	0.24675
KHK	-1.20625
SLC12A2	1.411125
CD58	-0.97275
STOX2	-1.0205
CCDC76	-0.334
CCDC48	4.20975
DNAH1	0.163666666666667
ZIC4	0.088
OR1G1	0.142
PSMC6	0.455666666666667
PROKR1	-0.395
ABCB1	-1.436625
TRAT1	-2.14175
LLGL1	0.2685
MTF1	0.66
USP54	0.479625
PAGE2B	-2.665
ITGB7	-4.0455
CCDC81	-0.4745
LOC149837	0.4015
SCUBE1	1.3675
ZSCAN10	-1.168
HUWE1	0.0203571428571429
CDH17	1.0395
CD180	0.82
IL17A	0.262
TMPO	-0.975125
KIAA1524	-1.0385
HDGFRP3	0.912
OXCT1	-1.07663636363636
RRAS2	-1.9735
LTBP2	1.665125
SV2B	0.5005
CYP2A6	0.99075
PKD1L2	-0.5585
PPM1M	1.3545
FLJ22662	1.42183333333333
ZNF502	-1.5825
GP6	-0.6125
CRYBA2	0.06225
LEF1	-3.2321
CTPS	-1.67414285714286
EYA1	-0.337333333333333
EPS8L1	1.0805
MAPK14	0.177166666666667
SERPINB2	-5.23875
GTF2F2	-0.0355
ZNHIT4	0.5725
PLA1A	1.148875
C20orf114	3.85475
HPR	-4.3015
C18orf2	-3.19933333333333
SATB2	-3.25975
KCNJ9	-0.28525
MGC157906	0.024
MOCS3	0.38425
C17orf71	0.1535
PPHLN1	0.4294
HIST1H2BN	-1.275
RAPGEF1	-0.031875
MAP3K8	0.64375
DLG4	-0.4285
STC1	1.79058333333333
CDGAP	0.78175
DDX26B	-2.03175
LOC150223	-1.56625
CPSF3	-0.623
TMEM14A	0.9755
MYH3	-3.01325
GPKOW	-0.01775
SULT1A1	-0.613666666666667
SPON1	1.4812
YY1AP1	1.42183333333333
RAB23	-0.76225
PLA2G4A	-4.74
MAPRE3	2.01475
ZNF516	1.54771428571429
GGPS1	0.61125
EXOC3L2	-1.018875
C19orf42	0.6083
MAP2K2	-0.274666666666667
HIST1H2BB	0.242
RNF19B	1.98633333333333
C6orf128	-0.189666666666667
TLR8	2.53475
PCDHA9	-1.695
CARS2	0.31275
CLUL1	4.597
RHAG	-4.75516666666667
UNK	0.4085
EXOC8	0.4875
C9orf95	0.08625
C14orf143	0.272
MAML3	0.181375
LDHA	-0.51375
MRPL20	0.28225
KLHDC6	0.228833333333333
ATP5S	0.115166666666667
C8orf55	-0.17925
PHF19	-1.863125
KRTAP13-4	0.1655
TTC5	0.79675
XKR5	-0.7085
SILV	-5.64483333333333
TEX28	0.4935
TCTN1	1.828
CX40.1	0.21775
PPP2R5C	-0.0637499999999999
C12orf30	-0.6045
CAPG	1.297
MPZL1	0.61045
ARSB	-0.9525
TDH	-2.009
WASF4	-0.026
TSSK3	-0.920833333333333
7A5	0.2905
CRISPLD1	0.856125
MAD1L1	-0.6365
SPIN4	-0.711666666666667
AMPD1	-0.631
DPYSL5	0.498
INPP1	-0.1125
ANKRD11	-1.35505555555556
NPAS4	0.09025
GCET2	-0.2184
RNASE9	0.182
GUCY2D	0.123666666666667
CCDC98	0.59225
FGF4	-0.052
CPM	-0.216
SLC26A4	-1.775
PLD5	0.5505
FAM59A	0.344
FBXO5	-2.589
SIPA1L1	-0.623875
DPYS	0.3225
ATG4D	0.08
TGM3	2.632
MTCH1	0.3915
HK1	0.4855
CDC26	-0.391375
GALNT12	-3.48366666666667
LOC339229	0.148
MRPL35	-0.535125
ORC4L	1.1765
TNKS	-0.192214285714286
C2orf24	0.926166666666667
ZNF553	0.217666666666667
GGTLA1	1.4064
ZNF497	0.0965
CDY1B	0.43475
SLC30A4	0.99175
TUB	0.191875
ARHGEF18	-0.10925
ARRB1	-0.0215
KCNK1	0.054
EREG	-3.204
SCAMP5	0.66775
RUNDC3B	1.14475
ADAMTS20	0.5735
IL17RB	0.096625
FLJ20323	-0.104
MCAM	0.312125
POLR3E	-1.3755
AQR	-0.186833333333333
IPMK	-0.2205
CDCA7	-5.204375
CAMP	4.003
GRHL3	0.46425
ADAMTSL2	0.163333333333333
CLMN	1.855
SSTR3	0.1765
MAGEA5	-2.02716666666667
OVOL2	4.199
JMJD1B	0.653
RBL2	1.0776
PYGO2	0.94925
PPP1R10	0.500833333333333
CSE1L	-0.7305
LCA5	1.17175
RDH16	0.0225
ASRGL1	-3.983625
TOM1	0.544333333333333
PTX3	-4.55625
TTC15	0.70575
SCGB3A1	-0.14
MRPL50	-0.763
RCAN3	1.902
SLC26A11	1.82825
STYX	-0.559833333333333
CINP	0.02075
MARCH7	0.51625
PFKM	-0.7195
SGMS1	-0.009
RIOK3	0.086
C1orf110	-0.6925
CES7	-0.3075
LOC440248	-1.80725
PPP1R12C	-0.45875
C10orf27	0.528
ATG9A	-0.31375
MRPS26	0.02775
TMEM40	-0.65475
ELP3	0.2177
ZNF787	-0.5872
HIAT1	0.9185
C8orf34	0.00533333333333333
MGC4655	0.765
PELI1	0.7245
PPT1	1.2439
SLC35C2	-0.413
C6orf125	-0.022
MUC4	-1.2435
RFC4	-1.85328571428571
GNB2	1.05166666666667
NUP50	-0.645142857142857
SULT4A1	-1.29083333333333
C7	2.1125
CCDC130	-0.578
ARRDC4	-0.87
RQCD1	0.10075
GLYCTK	-0.57275
AYTL2	-0.953636363636364
MTUS1	2.1078
LEMD3	0.841
PLEKHF2	2.41125
HOXA7	-1.1375
GTF3C2	-0.0165
DYNLRB2	3.6285
CNOT10	-0.0715
MR1	-0.0235
FFAR1	0.03975
PRIC285	0.22375
SLITRK6	2.719
LIX1	-2.0547
UBE1L2	-0.460333333333333
F8	1.46075
ACHE	-0.219333333333333
KPNA5	1.31025
TNFRSF12A	-2.37283333333333
EGR3	2.8525
SERPIND1	-4.5035
OASL	0.000750000000000001
IFRD1	-2.304375
WDFY1	0.569666666666667
ZNF267	-0.24575
ACCN5	0.924
ZBTB6	1.0975
PPP1R3A	0.2735
PRRT3	2.45775
FBXL19	-0.653
TXNIP	1.78192857142857
ACTN2	-1.58875
ATG9B	-0.032125
C9orf117	2.044
IL27	-0.6485
RPL36AL	-0.461333333333333
KLK15	-0.5465
CHAD	2.2555
RAP2B	-1.4747
HEBP2	0.71475
ZNF342	0.748
CAMK2G	0.633
TLR3	-0.483
FGF14	0.2515
HMGB2	0.188875
TRPM5	-0.158833333333333
OR5M11	0.6745
KIF3B	1.21289473684211
PRICKLE2	1.4175
MTMR9	-0.06775
C3orf27	0.22125
GLRA3	-1.21216666666667
NSDHL	-0.196333333333333
TMEM32	-0.3965
POLR2D	-0.961333333333333
MYADML	0.0665
C9orf114	0.2255
MRGPRX1	0.227
TOPORS	0.5115
CLDN19	-0.51325
C1QL4	0.041
RNF165	-1.3165
DHRS9	0.25175
DNAH2	0.242666666666667
FXR1	-0.2615
ZMYM3	0.0825
CASP3	0.490666666666667
FAM120C	-1.312
SCLY	-1.17875
CA7	0.199
ENTPD5	1.9655
ZNF461	0.291625
PDIA5	0.284
C1orf19	-0.638333333333333
TMEM67	1.7215
KCTD20	-0.1295
WDR47	1.4325
FLJ38723	0.0485
KLRF1	0.180666666666667
TAS2R16	0.4255
CLDN12	1.426
PRKCE	1.3525
UBXD4	-0.2525
ITGAM	1.52416666666667
GLT8D3	-0.406
WDR31	2.0133
RGS2	0.20525
OR51L1	-0.0115
MST1R	1.125
KIAA1737	2.0095
OR4A5	-1.6085
GLIS1	-2.4865
PTMA	0.567857142857143
NAPA	3.00925
PRDM11	0.07775
LIPF	0.8085
DIRAS3	2.49375
ASGR2	-4.683875
C1QTNF4	-0.361
PIK3R4	0.767833333333333
ARMC3	4.58675
NDUFV3	-0.560333333333333
BTBD3	-0.123333333333333
PPP1R2	0.165583333333333
UBE2NL	-0.12175
FOSL2	0.367071428571429
FAM119A	-1.706
TUBA4A	-0.7437
KRTAP12-1	0.1995
SFRS2	0.3385
RHPN1	-0.0913
EEF2	0.0181666666666667
ZDHHC11	-1.14766666666667
EPHA3	-1.5612
RBM12	0.0555
H2AFJ	2.11358333333333
EDIL3	1.7415
KIF26A	-2.13675
SERGEF	0.07925
B3GALT4	2.263
LOC90925	1.828
OSCAR	-0.80175
NPFF	-0.733625
DEDD	0.69075
TMEM155	-0.601125
PTPN1	1.317
SCYL2	0.512166666666667
SKAP1	3.88875
LEAP2	-3.2215
GADD45G	1.4866
IFITM3	1.273875
PILRB	-1.5685
SLU7	0.062625
DSC3	-0.044
DNMT3L	-1.3215
PAPD5	0.86075
B3GNT3	-2.37833333333333
LHCGR	-1.2305
MSL-1	0.983
UBE2S	-1.40575
SAP130	0.115
ANAPC11	0.80425
MAGED4B	-4.19
ATP6V1B2	-0.558833333333333
C14orf179	1.110125
CAPZA1	-0.121625
CDYL2	0.8695
GLRX3	-0.993666666666667
LOC136288	-0.0715
MOBKL1A	-0.6765
HTR2B	1.807
CRYGD	0.577833333333333
NUS1	-1.13316666666667
PGRMC1	-0.6995
MYOM2	-0.81
FLJ39653	-0.515
CHM	1.8566
OR5M8	0.4115
ZNF619	0.0055
FAM105A	-0.04
CCNL1	-0.899875
NAP1L3	-1.49725
C10orf57	2.4885
B3GALNT1	2.07366666666667
CSN1S2A	-0.093
TCP10L	-0.32475
GDAP2	0.21375
DMKN	-0.521666666666667
COX6B1	-0.4785
DNASE2	0.841
MSH5	-2.44925
LGMN	-0.2475
USP31	0.1071
OR13C8	0.3475
SDCBP	-0.9128
NUDT11	-3.89466666666667
PYGL	-0.296
SNPH	1.78783333333333
B3GNT4	0.4035
MIZF	-0.7455
NUBPL	1.21075
NOD1	-0.890333333333333
CDH22	0.16725
NUBP1	0.0323333333333333
DSCAM	-3.90525
DGKI	0.2295
FAM136A	-1.5125
AKAP1	0.416
SLC16A6	1.7795
RIN3	-0.2335
PSG2	-0.0585
DIP2B	0.568
PSORS1C1	-0.6412
KIAA0495	0.549
FLJ90709	-0.928166666666666
LPA	-0.2105
PIGA	-0.610166666666667
LY75	2.69166666666667
UTS2	-6.03533333333333
RREB1	0.402125
GALNACT-2	1.4736
MGC3196	-1.67625
FLJ31568	1.11175
LPHN1	0.90325
SP1	0.776375
TOX4	0.813
HSPA9	0.039
APOBEC1	0.126
SLC35E4	-0.56
LSM5	-1.5585
SURF1	-0.28275
ZBTB1	0.7035
GTF2F1	0.35325
RPS15A	-1.15071428571429
DUSP21	-0.528166666666667
GINS4	-2.53566666666667
MYO15A	1.32483333333333
GIMAP7	2.6125
MGC13379	0.1545
ATP6V1E2	0.237166666666667
UTP3	-0.0745
HNRPA3	-0.1671875
MT4	0.298
C14orf155	0.02525
U1SNRNPBP	0.25725
CKLF	-1.50233333333333
PLEKHN1	-0.868
MBNL1	-0.6575
NUP160	-2.103
ACSM2A	-0.93425
LOC129881	2.1705
KIAA1529	-0.431
FLJ22639	-1.97375
HAND1	-0.028
GSX1	0.0925
FGA	-4.303625
SERPINB1	-0.185
ZNF642	0.949
IGFBP1	-8.3425
SLC1A1	2.17225
DHX57	-0.0575
ZNF766	1.0955
PTPN21	-1.4496
GDPD3	-1.35466666666667
PNPLA5	0.1735
TBR1	-0.5
FAM116A	0.24075
IQGAP1	0.444375
FOS	2.6375
ZNF226	0.214625
FIGNL1	-1.10666666666667
C14orf1	0.48
ZMYND17	-0.489
PUS7	-1.22333333333333
TUBB6	-0.9745
KCNQ2	-1.94
MARCH6	0.428666666666667
CCDC33	-0.3955
PRODH	-1.2965
RBM11	4.22375
EPHA6	0.300125
SLC43A1	-0.66
LOC196541	0.27325
NTN1	-0.78075
ING4	0.849
PCDHB10	-0.59475
DPH2	-0.516666666666667
SPACA4	0.47475
FBXL21	-4.378
DIAPH1	-0.472166666666667
ZNF71	0.665333333333333
CEP76	0.2425
CORO1A	-1.61775
RRM2	-0.64325
EDG4	0.454
OS9	0.503666666666667
SLC4A1AP	0.46125
COG5	0.737
COPS8	0.502
NGLY1	-0.41275
NCBP2	-0.24175
C17orf42	0.4715
GPSM3	-0.135375
SIL1	0.2065
ASB6	0.04225
SMAD5OS	-0.422833333333333
UNC93A	-2.991
A1BG	-0.409333333333333
C21orf62	0.45525
FMO5	0.43225
ATRIP	0.999166666666667
CEBPG	-0.622166666666667
C7orf38	1.19233333333333
TNFRSF1B	0.177333333333333
CLEC1A	1.58833333333333
IQSEC1	0.4305
PATZ1	1.6107
RBM22	1.372875
BAG2	-3.73066666666667
PAQR5	-0.249
C9orf127	0.4498
THNSL1	0.54425
SHROOM3	2.668
JAM2	0.036
SNRPN	-1.409
ALX4	0.5355
CACNA1S	-0.243
FAM130A1	1.73775
CORIN	0.5805
CD300LB	0.225
PLEKHG6	0.812
LRRC40	-0.38575
PCLKC	-0.91725
PCDHB16	-1.745
WNT2B	-1.089
ASNS	-3.06444444444444
MRPL49	0.221625
FLJ46111	0.60625
ISG20	-1.0415
SMU1	-0.256833333333333
CASZ1	0.379
POLR1D	-0.00774999999999996
GIN1	0.1845
SNAG1	0.772333333333333
ANKRD29	1.385
CDKN2AIP	0.88325
KRR1	0.7555
CXCL1	-2.92166666666667
EPM2A	-0.0366
PC	0.89
DEFB127	1.023
PDZRN4	1.56833333333333
FAH	0.29275
OR51E1	1.58
CDC2L6	0.0826666666666667
DNTTIP1	-0.11925
PAX8	-0.69575
TMEM116	-0.32425
C1orf150	0.656
PRO2012	0.30875
MRPL40	-0.3405
BEX1	-4.3968
SLC2A4	-1.096
PKMYT1	-0.5965
FEZF2	-0.261333333333333
SLC26A9	-0.58875
MAP2	0.052
LYL1	-1.86675
SLC25A19	0.395
NOS3	-0.3625
ZNF34	1.42216666666667
TMPRSS11F	-0.13075
FAM43A	-0.04825
FCRL4	0.0943333333333333
KLF14	-0.28725
FLRT2	-1.32016666666667
WRN	-0.117
SDF2	1.5484
KRT8P12	-0.1695
C6orf195	-0.239
C9orf125	-2.23566666666667
DZIP3	0.318125
RIT1	-0.0334166666666667
SCML1	-3.081
RHBDF2	0.067125
OR2G3	0.4385
REXO1L1	0.1305
MAP3K7IP3	-0.394125
C3orf57	1.21275
FBXW11	-0.102833333333333
ETAA1	0.00475
C14orf131	0.6345
AKT1S1	0.5825
SLC12A5	-1.20675
C9orf164	1.57475
NRIP3	2.268375
NOS1AP	0.79025
TMEM121	1.119
SAP30BP	0.7117
DGCR6	0.5545
WDR76	-0.1055
FAM82B	-0.0730833333333334
LOC606495	0.328
MAP9	3.4695
BCDIN3D	1.26125
CXorf36	2.6185
DSCR3	-0.4286
ZFAND3	0.725375
C7orf43	0.068
SPSB3	0.3999
C19orf19	-0.42125
FAM133A	-3.000875
C12orf25	-0.05175
SLC39A3	-0.539
DISP2	-1.48675
PI4KAP2	-1.0085
MKRN3	-2.0575
ADAMTS13	-0.106625
CBLN3	0.2151
TTYH1	-2.20433333333333
C3orf18	2.1695
FLJ13236	0.204
ZMYND12	4.16525
C18orf25	0.56575
GLB1L3	-0.6805
ATP13A5	0.1975
RANBP10	0.1125
CD96	-2.1798
DENND1C	-1.60625
RBMS3	-0.5963
SLC41A3	-0.0225
DGCR6L	0.51725
TMEM128	0.9625
CSNK1G3	-0.0207142857142857
MOBKL2C	0.613
TSPAN6	0.160625
MATN2	-2.0064
MSL2L1	0.1255
ST6GALNAC2	1.67883333333333
FGFBP2	-0.527375
FGL1	-6.81116666666667
MPP3	0.301166666666667
ARHGEF6	1.6695
TGFBR2	-0.133
ACMSD	-1.278
IL33	1.8115
C9orf5	0.516583333333333
DEAF1	0.3384
AMN	-1.21
DEFA6	0.289375
RNF212	-1.5175
METT5D1	1.11933333333333
CIB1	0.2025
TSSK1B	0.18825
KIAA1727	1.59975
ZNF680	1.11027272727273
LOC399900	-0.9625
LOC152217	-1.315
CTNNAL1	-2.473
CIT	-1.52175
TLE6	1.91275
ZNF607	-0.90625
HERC4	-0.354
DRAP1	-1.262
PEMT	-0.43225
C10orf111	-0.081
ZNF575	-0.261375
KCTD7	0.14625
MYO1F	-0.14925
LOC285382	2.0535
RAB11A	1.6951
PLCD3	-0.16875
C15orf28	0.29325
PTBP2	-0.73025
CTB-1048E9.5	-0.16525
C19orf60	-2.188
C7orf25	0.779333333333333
SETD7	1.069375
HOXB9	-4.966
VANGL1	0.6063125
CHAF1B	-1.15175
NDUFA3	-0.17975
KIAA1328	1.0405
SHARPIN	0.990375
TTC23	-0.643375
UGP2	-0.0673333333333333
ANKIB1	0.6836
CIRBP	2.33185714285714
SEC14L4	-2.89133333333333
OVCH1	2.04266666666667
VPS52	1.7695
FAT	-2.668375
M6PRBP1	0.073
GPRIN3	0.1715
PPM1F	-0.707666666666667
TSR1	-1.1395
CCDC85A	1.5575
PCSK5	0.5735
ZFHX3	0.185
HEMK1	0.1112
PGBD2	-0.67725
RSRC2	0.5155
AURKC	-0.6715
SCRIB	0.74375
ORM2	-5.3755
FAM115A	0.7834
FZD6	1.329625
UNC119	1.30983333333333
GPX3	-0.0692
NOV	-1.32925
CABC1	0.354875
CDC42SE2	-0.6
EIF2S2	-0.975
RNF130	-0.38525
CKAP5	-0.452666666666667
RP11-413M3.2	-0.881875
C10orf18	1.1425
TMEM93	-1.3955
DYX1C1	2.73825
KCNMB2	-1.397875
ANK3	1.59916666666667
KRT5	-1.8325
CDH12	-0.67475
QRSL1	0.09825
JUB	-1.44325
SHC4	-0.134375
CCL15	1.3385
CCDC22	0.0855
SNX24	0.38125
RARS	-0.64725
MORC2	-0.724
FAM48A	0.47825
MT1H	-1.52
PPP1R14C	-3.00683333333333
FOXD1	-3.43571428571429
C1orf213	-2.6535
AMT	0.4237
DSN1	-0.9825
PTPLAD2	0.91675
DIS3L	0.63175
RASL11A	-0.67025
GPRC5B	-0.696
FRMD7	-0.6195
STRN4	0.562
KITLG	1.33536363636364
HDGF	0.596
OR1S1	0.412
SETX	-0.00830000000000001
DDR2	-0.84675
KCTD12	0.28925
LYZL2	-0.24025
WDR52	0.7505
TMEM2	-0.264375
ZNF579	-0.449666666666667
LOC200810	1.55575
TNFSF9	-1.344
PPFIA4	-2.4965
CNIH3	-1.2275
MAP4K4	-1.56564285714286
ROD1	0.573785714285714
ALS2CR12	-0.8905
DOCK3	-1.93766666666667
PAQR9	-4.4375
ASB17	-0.3074
STX16	-0.870875
FEZ2	0.2875
DLAT	-1.09766666666667
KIF21B	-1.22616666666667
CDC5L	-0.06275
TMEM119	1.24516666666667
CRIP3	-1.333
TPSD1	0.074
TEPP	-0.7175
GNGT2	0.63525
C21orf121	0.351333333333333
WNK1	0.604083333333333
FLJ10490	-0.7792
OR51B5	-1.9075
LOC203547	-1.2365
HAS1	1.331
PPA1	-0.618833333333333
ST7	0.391375
C11orf46	1.8299
POPDC3	-3.41516666666667
ACOX2	0.625833333333333
ATCAY	-0.795583333333333
TM4SF19	0.05375
MFSD9	-0.745
PDHB	0.94525
ERN1	0.1655
LCE3C	-0.109
GPR111	0.1105
NOTCH3	0.526166666666667
ADAMTS5	1.81075
B3GALT1	-1.221
UGCGL1	-1.0145
FAM58A	-0.489333333333333
FBXO32	0.734
CLPP	-0.40575
NXPH1	1.49875
MTMR3	0.44
ATP1B3	-1.41925
TMEM16A	4.207875
HIST1H3F	-0.42
TRIM25	-0.1825
SDCBP2	0.532
CRKL	-0.328875
HOXB2	3.04266666666667
ANP32B	-0.92275
GATM	3.1885
AP4E1	0.315625
EDG5	-0.1455
CDKN3	-1.509
CDH4	-2.584
PGD	0.701666666666667
RND1	1.102
GAD1	-3.763
MPG	-0.51275
LOC440350	-0.3575
ZNF133	-0.49425
SERPINB12	-0.1615
AMELY	-0.262
DHX36	-0.06075
TNFAIP8L2	1.74116666666667
PHTF2	0.373555555555556
CCDC112	0.0593333333333333
IQCC	0.217
HEYL	2.17566666666667
FTSJ2	-0.476166666666667
APPL1	0.8095
RAB43	-0.122
OR10G2	0.32
WAC	0.622333333333333
ADCY9	0.9535
RUNDC2B	-0.470833333333333
PYCRL	0.81
AGPAT7	-0.373166666666667
SLC22A9	-1.34716666666667
CDKAL1	-0.134
PDYN	-0.322833333333333
C20orf74	0.2895
MTMR11	-0.45
VAV3	6.31166666666667
DAPL1	6.2015
STXBP3	1.14275
EIF3G	-0.64675
ARHGAP22	-2.71675
NPFFR1	-0.0925
NPC1	0.0398333333333333
ALDH9A1	1.8915
ZNF600	0.636125
ZNF678	1.391
RASSF1	-0.308833333333333
ADD2	-2.203375
PITPNB	0.455875
PKD2L2	0.118
LRP11	-0.17575
CDKL1	-0.655
SMEK2	0.058
PRODH2	-3.48816666666667
C11orf54	-0.603333333333333
SFRS11	-0.608166666666667
IL7	-0.893666666666667
ALS2CR16	-0.24575
BTG3	-1.43183333333333
PAK2	-0.261944444444444
RP11-679B17.1	-0.26075
GATA4	-1.75866666666667
ATP2B1	-0.542
LOC130940	2.863
C1orf172	3.10683333333333
ATF7IP2	-1.78125
SLC25A43	-1.41666666666667
CENTG3	-0.464583333333333
IGF2BP1	-4.4609
FCHSD1	-0.1215
CAMK2N2	-0.899166666666667
ELAVL3	1.9921
NBPF15	0.507833333333333
UBE2J2	0.477916666666667
GNL2	-0.63375
PRR3	-0.1203
NLF2	-0.72775
OR4F6	-0.2935
KLHL24	0.657
CCDC88A	-2.0417
SGPP1	-2.65883333333333
C10orf11	-1.0885
SLC35B4	-1.6555
UGT3A2	-0.532
ARNT2	2.1281
CBR1	0.57225
ITPR3	-0.524166666666667
TRAPPC6B	-0.3693
AMZ1	0.8965
ARP11	0.91625
WDSUB1	1.76875
APBA1	0.251333333333333
RAB2A	1.1053
C6orf162	-1.3315
HPSE2	0.1955
PLCE1	-1.3115
INSL3	-0.01675
DLG1	0.1448
PTPLA	-0.79775
PIGX	0.19
TFIP11	0.415
FIBIN	1.7855
POLR2G	-1.208
GRAP2	-2.2451
DNAJB8	-0.2425
CNBP	0.0781666666666667
WASF1	-2.29775
INPP5E	-0.1578
HSPB1	1.037875
TMEM167	-0.5529
CUBN	0.32825
IGF1	2.3616875
ITPK1	1.0537
NAALAD2	-1.66325
G3BP1	-0.9008
NT5DC1	1.41525
CYP39A1	-0.246
TMEM139	0.884833333333333
POLK	1.3067
GLULD1	-1.2345
RBM15	-0.767666666666667
AMZ2	1.21625
GDF15	-1.47433333333333
MESDC2	0.258
INCA	-0.550333333333333
ACY1L2	-1.3185
GZMM	-1.3575
PAIP1	0.40775
CACNA2D1	-0.1475
STK32C	-1.41766666666667
SH3BP4	1.8895
DEC1	0.3315
PADI1	0.511
UBB	0.0174
PON3	-2.95233333333333
PROP1	-0.048
ANKRD13B	0.7755
ADCK1	0.43625
TCF25	-0.31425
SLC38A5	-3.50975
CXorf26	-0.0351666666666667
C19orf39	0.0375
PPP1R13B	0.58
ARL2	-1.348
TCL6	-0.126083333333333
TOP3A	-1.06
SLC16A14	-1.21725
FXYD6	0.486
HIST1H4E	-1.9655
BBC3	-0.074
UNC5A	0.0398333333333333
FAM86C	0.2986
PI4KB	1.268375
B3GAT1	-3.758
SUSD2	1.68233333333333
OAZ2	0.366333333333333
NOC4L	0.00850000000000002
C10orf12	0.51875
FADS1	-3.9505
LOC144097	-0.71475
DKK2	0.756833333333333
KIAA1949	-1.31325
RHOT1	0.8655
OXT	0.178833333333333
GPR153	-0.78575
ARL4A	-0.6455
SAAL1	-2.109
CCDC64	0.3745
USE1	-0.307666666666667
HNMT	0.316666666666667
PCGF3	0.9373125
CYP2C19	-0.1225
C20orf4	0.4055
CCDC11	1.993
ACSBG2	-0.1185
RWDD2A	0.7835
PALLD	2.70025
CPLX4	-0.2435
LOC492311	1.30175
KPNA2	-0.634
MACROD1	-0.4744
TMCO3	1.0965
C15orf52	0.08
BIRC5	-1.00293333333333
PRR16	0.421666666666667
FAM63B	0.480125
