Hybridization REF	TCGA-E2-A14T-01A-11R-A115-07
ZFP106	-0.327
ZNF347	0.5157
GTF2E1	-0.56475
RY1	-0.377666666666667
ATAD2B	-0.108375
ARHGAP17	-0.4176
KCNIP3	-1.026
SFPQ	0.476625
GFRA4	0.221333333333333
AKR1B10	-2.73725
TIGD6	1.4265
RGS16	1.894125
URB1	-0.364
OR4C46	-0.363166666666667
TOP3B	-1.07725
NFATC4	0.5265
CA14	-3.77975
BMPR1A	-0.216166666666667
SNRP70	0.0705
PRL	0.566583333333333
C6orf130	-0.15025
STAG2	0.70275
CD55	-2.35885714285714
RPS23	1.35133333333333
SSX2	-1.56766666666667
FDPSL2A	-0.397
FBXO27	1.891375
SYNGR3	-1.6335
TMSL3	-0.3595
EML1	-0.926
NUP93	-1.04625
SMAD3	-0.6829
KIAA1189	0.316333333333333
HNRPUL2	1.11616666666667
TBC1D12	-0.266
C16orf24	0.961
MRVI1	1.954
ZNF581	-0.8335
ELOVL3	0.836
OR51Q1	0.433
CACNB3	2.0265
GALNT13	-0.864125
C10orf84	0.4148125
NEDD4	-1.6085
SPO11	0.013
OR5AU1	0.432
NEK4	0.906571428571429
PRKAR2A	0.204333333333333
IHPK1	-0.0333333333333333
ATP6V0B	1.956875
CACNA1E	0.4545
CEACAM8	1.4724
PEX14	0.473
FLJ12993	4.555
ZBTB38	-0.0928333333333333
PCTK2	0.632
LRRC16	0.0604
FBLIM1	1.08441666666667
FYCO1	0.50325
RP5-1022P6.2	-0.257583333333333
CMTM1	0.0123333333333333
PLTP	0.848
RAPH1	0.7685
DOCK8	1.062
EZH2	-1.67646666666667
SLC25A1	-0.629166666666667
PLEKHB1	0.0792
GRB7	1.1694
ZFP37	-0.371
MRPL33	-0.255
PELO	-0.226
ARMC1	0.0115454545454545
C9orf27	-0.1
FLJ25778	0.368
C9orf37	-0.968
TMEM66	-0.09025
SPRN	0.005875
HBEGF	0.8365
PI4KA	0.1115
LEPRE1	-0.29825
POU2AF1	-2.398
MRPL12	-1.01983333333333
REP15	-0.6495
ZC3H3	0.5845
RASAL1	-1.48475
DDAH1	0.576375
ACBD5	0.812
TMC2	0.312
CCDC137	-0.44675
SAMD13	-1.26916666666667
UGT2B15	-2.72216666666667
TIPARP	-0.49125
DNASE1L3	1.53225
TRIM72	0.5545
DBX2	1.069
IPO8	0.32075
C21orf88	-0.8968
MAP3K14	0.4805
LOC51233	0.4915
GGTLA4	-1.09975
PDE6D	-0.41275
ZNF117	0.8575
CLK2	-0.539
NKRF	-0.47125
TNFSF15	0.5344
DUSP2	-0.0205
SECISBP2	0.7803
GABRR2	-0.4725
PPAP2C	2.2185
LOC51145	-0.149833333333333
PAG1	-0.939625
PIK3C3	-0.4385
GNG10	-0.7315
APOL4	0.911333333333333
ANKRD28	-0.65825
STMN3	1.6887
RAB14	1.0926
CDK2AP2	-0.09375
HDDC3	0.126625
COMMD7	0.812875
CXXC1	-0.044
HMCN1	-0.7795
CD40	1.77925
DYNC1LI2	1.1840625
GDI1	1.78575
LOC646938	-0.30875
VSNL1	-2.807
PIH1D1	-0.0403333333333333
RAET1G	-1.2185
KRTAP5-9	0.0255
EFTUD2	-0.14
ZNF311	0.710833333333333
ATP6V1G3	0.3035
OR2W3	2.1615
SCN4A	0.1935
MED10	-0.20475
FAM135A	-0.964
ARHGAP4	0.742
EHMT2	-0.378
UFD1L	-0.72975
ERMP1	1.5
MAG1	-1.48016666666667
THAP8	0.1625
HACE1	-0.4475
FAM82C	0.157166666666667
C3orf20	-0.0435
UNC84A	0.2385
SCD5	0.885571428571429
LASS6	3.459625
LSG1	0.45275
MAL	-4.19975
GPR22	0.309
WDR5B	0.85975
ACTRT1	0.3965
C17orf60	0.0453333333333333
GRIN2C	1.5702
ARMC8	-0.706
SLC47A1	-2.10833333333333
DMPK	-0.17575
DHRS13	0.0841666666666667
SMC1A	-0.155333333333333
KRTAP17-1	1.15175
SMYD5	-0.47875
TUSC2	0.800875
CRHR2	0.231
KIR3DL2	-0.5475
CCDC104	0.90575
ATP2C1	1.031
CROT	-0.796
PABPC3	0.765833333333333
EGR1	-0.1805
THSD1	0.017
KHK	-1.632
SLC12A2	0.487875
CD58	-1.42725
STOX2	-1.46666666666667
CCDC76	-0.1624
CCDC48	2.897
DNAH1	-0.171666666666667
ZIC4	-0.917125
OR1G1	0.059
PSMC6	-1.0485
PROKR1	0.334
ABCB1	-1.408
TRAT1	-1.54025
LLGL1	0.0115
MTF1	1.244
USP54	-0.1
PAGE2B	-0.4305
ITGB7	-2.8185
CCDC81	0.0295
LOC149837	0.08975
SCUBE1	0.4155
ZSCAN10	0.667
HUWE1	-0.361857142857143
CDH17	1.3
CD180	0.83725
IL17A	-0.04975
TMPO	-2.033
KIAA1524	-1.86533333333333
HDGFRP3	0.9945
OXCT1	-1.38318181818182
RRAS2	-2.96916666666667
LTBP2	2.172875
SV2B	2.15583333333333
CYP2A6	4.185875
PKD1L2	-0.378166666666667
PPM1M	1.1375
FLJ22662	0.915666666666667
ZNF502	1.96825
GP6	-0.63725
CRYBA2	2.94
LEF1	-2.7415
CTPS	-0.477142857142857
EYA1	0.827166666666667
EPS8L1	1.9065
MAPK14	-0.370166666666667
SERPINB2	-4.71025
GTF2F2	-0.3405
ZNHIT4	-0.0785
PLA1A	1.058125
C20orf114	1.05925
HPR	-4.1135
C18orf2	-3.60216666666667
SATB2	-1.039
KCNJ9	0.487714285714286
MGC157906	0.491
MOCS3	-0.104
C17orf71	0.737333333333333
PPHLN1	0.0702
HIST1H2BN	-0.392125
RAPGEF1	0.10675
MAP3K8	-0.91825
DLG4	0.7185
STC1	-1.36291666666667
CDGAP	1.045
DDX26B	-1.31725
LOC150223	-1.5755
CPSF3	-0.714166666666667
TMEM14A	0.332
MYH3	-2.2475
GPKOW	0.29825
SULT1A1	1.07683333333333
SPON1	2.7335
YY1AP1	0.427
RAB23	-0.64
PLA2G4A	-4.09325
MAPRE3	1.52375
ZNF516	0.952285714285715
GGPS1	0.6115
EXOC3L2	-0.047875
C19orf42	-0.0134
MAP2K2	-0.264166666666667
HIST1H2BB	0.126
RNF19B	1.73033333333333
C6orf128	-0.154833333333333
TLR8	3.18325
PCDHA9	-0.2975
CARS2	0.83925
CLUL1	1.11066666666667
RHAG	-3.78816666666667
UNK	0.313
EXOC8	0.7243
C9orf95	0.824
C14orf143	0.573
MAML3	0.48325
LDHA	-1.925
MRPL20	0.2945
KLHDC6	0.421166666666667
ATP5S	-0.3235
C8orf55	0.842
PHF19	-1.88325
KRTAP13-4	0.5565
TTC5	0.483
XKR5	-1.31875
SILV	-3.586
TEX28	0.233
TCTN1	1.08475
CX40.1	-0.1875
PPP2R5C	-0.592375
C12orf30	-1.27283333333333
CAPG	2.20575
MPZL1	-0.0411
ARSB	-0.509666666666667
TDH	-1.2285
WASF4	0.9525
TSSK3	-0.913833333333333
7A5	0.31
CRISPLD1	-1.59575
MAD1L1	-0.613833333333333
SPIN4	-0.400833333333333
AMPD1	0.78875
DPYSL5	-0.264
INPP1	-1.11466666666667
ANKRD11	0.212111111111111
NPAS4	-0.21925
GCET2	-0.00719999999999999
RNASE9	0.3395
GUCY2D	0.192
CCDC98	-0.3295
FGF4	-0.507125
CPM	1.0395
SLC26A4	-0.865333333333333
PLD5	-0.628
FAM59A	0.4773
FBXO5	-2.19133333333333
SIPA1L1	-0.7995
DPYS	0.464333333333333
ATG4D	-0.10375
TGM3	1.4015
MTCH1	0.415625
HK1	-0.104571428571429
CDC26	-0.64925
GALNT12	-2.35333333333333
LOC339229	-0.47
MRPL35	-0.84475
ORC4L	0.488125
TNKS	-0.9035
C2orf24	0.872833333333333
ZNF553	0.805333333333333
GGTLA1	2.2109
ZNF497	-0.186
CDY1B	0.6645
SLC30A4	0.578
TUB	-0.71875
ARHGEF18	-0.05325
ARRB1	0.8925
KCNK1	-1.479125
EREG	-3.2843
SCAMP5	1.9395
RUNDC3B	1.78025
ADAMTS20	0.1365
IL17RB	-0.15
FLJ20323	-1.00975
MCAM	0.392625
POLR3E	-0.882666666666667
AQR	-0.107666666666667
IPMK	1.0985
CDCA7	-4.82525
CAMP	2.823
GRHL3	-0.36525
ADAMTSL2	0.335
CLMN	-0.365
SSTR3	0.3215
MAGEA5	-1.3585
OVOL2	3.55675
JMJD1B	0.377
RBL2	1.092
PYGO2	1.097
PPP1R10	0.576833333333333
CSE1L	-0.869166666666667
LCA5	0.871
RDH16	-0.382
ASRGL1	-1.57425
TOM1	0.744333333333333
PTX3	-5.316
TTC15	0.79625
SCGB3A1	1.1505
MRPL50	-1.287
RCAN3	1.09675
SLC26A11	0.2885
STYX	-1.19366666666667
CINP	-1.01975
MARCH7	-0.11925
PFKM	1.373
SGMS1	0.148
RIOK3	0.452
C1orf110	-0.4995
CES7	0.344375
LOC440248	-1.68925
PPP1R12C	0.127
C10orf27	0.2365
ATG9A	0.065
MRPS26	0.282875
TMEM40	2.82225
ELP3	-1.1636
ZNF787	0.2432
HIAT1	1.079625
C8orf34	0.627166666666667
MGC4655	-0.0292
PELI1	0.494
PPT1	-0.1104
SLC35C2	0.102666666666667
C6orf125	-0.23475
MUC4	-1.3825
RFC4	-2.548
GNB2	1.241
NUP50	-0.553571428571429
SULT4A1	0.0986666666666667
C7	2.871125
CCDC130	-0.625
ARRDC4	0.65275
RQCD1	-0.68275
GLYCTK	-0.9865
AYTL2	-0.167636363636364
MTUS1	-0.3474
LEMD3	0.877166666666667
PLEKHF2	2.29075
HOXA7	0.342375
GTF3C2	-1.39
DYNLRB2	4.4225
CNOT10	-0.40325
MR1	0.199833333333333
FFAR1	0.07325
PRIC285	0.07525
SLITRK6	0.56
LIX1	-2.4734
UBE1L2	0.0155
F8	1.31125
ACHE	0.358
KPNA5	-0.1435
TNFRSF12A	-1.34
EGR3	-0.314
SERPIND1	-3.0815
OASL	0.7075
IFRD1	-1.835125
WDFY1	-0.104833333333333
ZNF267	0.07025
ACCN5	0.184
ZBTB6	0.50225
PPP1R3A	0.2735
PRRT3	1.3375
FBXL19	0.1975
TXNIP	1.24278571428571
ACTN2	1.39475
ATG9B	0.82225
C9orf117	1.207125
IL27	-0.347
RPL36AL	-0.882
KLK15	-0.0546666666666667
CHAD	2.142
RAP2B	-0.764
HEBP2	1.42875
ZNF342	1.315
CAMK2G	0.195666666666667
TLR3	0.37525
FGF14	0.46175
HMGB2	-1.4895
TRPM5	-0.2585
OR5M11	-0.1175
KIF3B	1.71447368421053
PRICKLE2	-0.00725
MTMR9	-0.855875
C3orf27	0.186
GLRA3	0.9345
NSDHL	0.0511666666666667
TMEM32	-0.12825
POLR2D	-1.17658333333333
MYADML	0.181
C9orf114	-0.19375
MRGPRX1	0.251
TOPORS	-0.23775
CLDN19	-0.263
C1QL4	-0.476
RNF165	2.507
DHRS9	1.787
DNAH2	0.182333333333333
FXR1	-0.644
ZMYM3	-0.032875
CASP3	0.363166666666667
FAM120C	-1.146375
SCLY	-1.0515
CA7	0.0435
ENTPD5	-0.2155
ZNF461	-0.019375
PDIA5	-0.22225
C1orf19	-0.820833333333333
TMEM67	0.48575
KCTD20	-0.4335
WDR47	1.5835
FLJ38723	4.0635
KLRF1	0.183666666666667
TAS2R16	0.786
CLDN12	1.2195
PRKCE	1.25325
UBXD4	-1.171
ITGAM	2.514
GLT8D3	-0.01975
WDR31	2.2551
RGS2	0.85175
OR51L1	0.398
MST1R	1.33675
KIAA1737	0.7765
OR4A5	-0.087
GLIS1	-2.4035
PTMA	0.342071428571429
NAPA	1.135
PRDM11	-0.3725
LIPF	-0.4035
DIRAS3	-0.00325
ASGR2	-3.646625
C1QTNF4	0.21975
PIK3R4	-0.152833333333333
ARMC3	3.66025
NDUFV3	-0.548583333333333
BTBD3	-1.20733333333333
PPP1R2	0.439833333333333
UBE2NL	-1.01775
FOSL2	0.360214285714286
FAM119A	-0.811
TUBA4A	0.2503
KRTAP12-1	0.22725
SFRS2	-0.5535
RHPN1	0.3645
EEF2	0.182
ZDHHC11	-0.3415
EPHA3	1.0465
RBM12	0.391
H2AFJ	2.90633333333333
EDIL3	3.6445
KIF26A	-1.568
SERGEF	0.249
B3GALT4	3.0655
LOC90925	1.25316666666667
OSCAR	0.748875
NPFF	-0.547375
DEDD	0.333625
TMEM155	-0.50475
PTPN1	0.41375
SCYL2	-0.4255
SKAP1	3.758
LEAP2	-2.95666666666667
GADD45G	1.8873
IFITM3	0.393375
PILRB	-1.03783333333333
SLU7	0.357625
DSC3	1.46875
DNMT3L	-1.85725
PAPD5	2.30225
B3GNT3	-1.18533333333333
LHCGR	0.271
MSL-1	0.76175
UBE2S	-0.7695
SAP130	-0.3115
ANAPC11	0.39975
MAGED4B	-2.6595
ATP6V1B2	-0.0793333333333333
C14orf179	0.504375
CAPZA1	0.15225
CDYL2	-0.953666666666667
GLRX3	-1.51033333333333
LOC136288	0.89225
MOBKL1A	-1.0595
HTR2B	3.19225
CRYGD	-0.465833333333333
NUS1	-1.36216666666667
PGRMC1	-0.4365
MYOM2	0.06475
FLJ39653	-0.441666666666667
CHM	1.3413
OR5M8	-0.1665
ZNF619	-0.1365
FAM105A	-0.13125
CCNL1	-1.499125
NAP1L3	-0.922
C10orf57	2.412
B3GALNT1	1.18466666666667
CSN1S2A	0.0975
TCP10L	-0.73225
GDAP2	0.000999999999999994
DMKN	-0.5265
COX6B1	0.08925
DNASE2	0.9965
MSH5	-2.3125
LGMN	-0.026
USP31	-0.2044
OR13C8	0.522
SDCBP	-0.7076
NUDT11	-3.0355
PYGL	-2.13766666666667
SNPH	0.4485
B3GNT4	-1.353
MIZF	-0.3298
NUBPL	0.434
NOD1	-0.364333333333333
CDH22	1.032
NUBP1	-0.0723333333333333
DSCAM	-3.23625
DGKI	0.362
FAM136A	-1.07475
AKAP1	1.13666666666667
SLC16A6	2.27925
RIN3	0.418
PSG2	0.12675
DIP2B	0.941
PSORS1C1	-0.6875
KIAA0495	-0.3135
FLJ90709	-0.452333333333333
LPA	-0.306833333333333
PIGA	0.713833333333333
LY75	2.22916666666667
UTS2	-5.41966666666667
RREB1	0.038625
GALNACT-2	0.2793
MGC3196	-0.77525
FLJ31568	0.86175
LPHN1	1.196875
SP1	-0.155625
TOX4	0.0873333333333334
HSPA9	0.3212
APOBEC1	-0.0519999999999999
SLC35E4	-0.351
LSM5	-1.36575
SURF1	0.7105
ZBTB1	0.643166666666667
GTF2F1	0.61825
RPS15A	-1.14257142857143
DUSP21	-0.7855
GINS4	-2.53966666666667
MYO15A	0.4065
GIMAP7	3.47025
MGC13379	-0.32675
ATP6V1E2	-0.509
UTP3	-0.334
HNRPA3	-0.657625
MT4	2.1175
C14orf155	0.04825
U1SNRNPBP	0.3065
CKLF	-0.706166666666667
PLEKHN1	0.589833333333333
MBNL1	-0.36675
NUP160	-1.38975
ACSM2A	-1.91675
LOC129881	0.51375
KIAA1529	-0.68875
FLJ22639	-2.14125
HAND1	-0.4465
GSX1	0.3665
FGA	-4.301875
SERPINB1	-0.18775
ZNF642	1.53325
IGFBP1	-6.98
SLC1A1	0.887875
DHX57	-0.404375
ZNF766	1.295
PTPN21	-1.0509
GDPD3	-1.42833333333333
PNPLA5	-0.1585
TBR1	0.1558
FAM116A	-0.03125
IQGAP1	0.5965
FOS	0.64775
ZNF226	0.5015
FIGNL1	-1.303
C14orf1	-0.193166666666667
ZMYND17	-0.5495
PUS7	-1.08766666666667
TUBB6	-1.005375
KCNQ2	-0.0595
MARCH6	0.750916666666667
CCDC33	-0.242
PRODH	-1.84975
RBM11	2.23475
EPHA6	-0.504142857142857
SLC43A1	-0.625
LOC196541	-0.05425
NTN1	-0.291166666666667
ING4	0.59325
PCDHB10	-0.2005
DPH2	0.0503333333333333
SPACA4	0.96825
FBXL21	-5.8725
DIAPH1	0.0725
ZNF71	0.603166666666667
CEP76	-0.293
CORO1A	-1.25575
RRM2	-1.0595
EDG4	0.67375
OS9	0.9795
SLC4A1AP	-0.05
COG5	0.35775
COPS8	-0.4645
NGLY1	-0.94175
NCBP2	-0.909
C17orf42	-0.592333333333333
GPSM3	0.951
SIL1	0.829333333333333
ASB6	-0.8605
SMAD5OS	-0.521833333333333
UNC93A	-3.262
A1BG	0.2485
C21orf62	0.885
FMO5	0.2795
ATRIP	0.753
CEBPG	-0.363333333333333
C7orf38	0.467
TNFRSF1B	1.2435
CLEC1A	1.29116666666667
IQSEC1	0.7275
PATZ1	0.8869
RBM22	1.834125
BAG2	-3.29316666666667
PAQR5	-0.986333333333333
C9orf127	0.4307
THNSL1	-0.62325
SHROOM3	1.5978
JAM2	0.36025
SNRPN	-1.08425
ALX4	0.077
CACNA1S	-0.174
FAM130A1	1.0255
CORIN	1.231
CD300LB	1.786
PLEKHG6	0.522
LRRC40	-1.458
PCLKC	-0.8285
PCDHB16	-0.274
WNT2B	0.353833333333333
ASNS	-1.65888888888889
MRPL49	0.29525
FLJ46111	0.13325
ISG20	-1.671
SMU1	-1.0855
CASZ1	0.9025
POLR1D	-1.02641666666667
GIN1	-0.554
SNAG1	0.414333333333333
ANKRD29	-1.107
CDKN2AIP	0.1215
KRR1	0.162
CXCL1	-4.78483333333333
EPM2A	-0.82
PC	-0.233333333333333
DEFB127	-0.2795
PDZRN4	2.25366666666667
FAH	0.134875
OR51E1	1.793
CDC2L6	-0.23
DNTTIP1	-0.43775
PAX8	0.041
TMEM116	-0.37825
C1orf150	0.1985
PRO2012	0.015
MRPL40	-0.872833333333333
BEX1	-0.4849
SLC2A4	-0.491166666666667
PKMYT1	-0.859
FEZF2	-0.888833333333333
SLC26A9	-2.20875
MAP2	-0.00799999999999998
LYL1	-1.134
SLC25A19	-0.956833333333333
NOS3	0.4645
ZNF34	1.39066666666667
TMPRSS11F	-0.448
FAM43A	0.27575
FCRL4	0.437166666666667
KLF14	-0.37
FLRT2	-0.529166666666667
WRN	-1.9455
SDF2	0.9036
KRT8P12	-0.082
C6orf195	0.4825
C9orf125	-1.01933333333333
DZIP3	0.83375
RIT1	-0.808666666666667
SCML1	-0.5155
RHBDF2	0.756625
OR2G3	0.034
REXO1L1	-0.7695
MAP3K7IP3	-1.19925
C3orf57	-2.8115
FBXW11	-0.524833333333333
ETAA1	-0.62725
C14orf131	-0.4479
AKT1S1	0.588
SLC12A5	0.7525
C9orf164	1.462
NRIP3	-0.072375
NOS1AP	1.2545
TMEM121	1.5805
SAP30BP	-0.6584
DGCR6	0.23375
WDR76	-1.52
FAM82B	0.316
LOC606495	-0.7025
MAP9	3.70183333333333
BCDIN3D	1.491
CXorf36	2.8755
DSCR3	-0.493
ZFAND3	0.149
C7orf43	0.475333333333333
SPSB3	0.6648
C19orf19	0.10275
FAM133A	-2.006
C12orf25	1.03425
SLC39A3	-0.053
DISP2	3.383
PI4KAP2	-1.3595
MKRN3	-0.0415
ADAMTS13	-0.509375
CBLN3	0.3267
TTYH1	-1.101
C3orf18	1.53275
FLJ13236	-0.24175
ZMYND12	3.57375
C18orf25	0.3525
GLB1L3	-0.6995
ATP13A5	0.0915
RANBP10	0.2655
CD96	-1.6619
DENND1C	-0.809
RBMS3	0.3942
SLC41A3	1.0365
DGCR6L	0.086
TMEM128	0.853
CSNK1G3	0.352571428571429
MOBKL2C	0.50475
TSPAN6	-1.58
MATN2	-0.8595
MSL2L1	-0.738
ST6GALNAC2	-1.78033333333333
FGFBP2	0.541375
FGL1	-5.45683333333333
MPP3	1.82533333333333
ARHGEF6	0.629666666666667
TGFBR2	-0.187625
ACMSD	0.75075
IL33	3.18875
C9orf5	0.623166666666667
DEAF1	0.4033
AMN	-0.639
DEFA6	-0.014
RNF212	-1.22075
METT5D1	0.1265
CIB1	0.4077
TSSK1B	0.158
KIAA1727	1.3905
ZNF680	0.877166666666667
LOC399900	-0.7735
LOC152217	-0.47275
CTNNAL1	-3.6805
CIT	-1.80058333333333
TLE6	0.6595
ZNF607	-1.02725
HERC4	-1.40783333333333
DRAP1	-0.0238
PEMT	0.087
C10orf111	-0.517
ZNF575	0.56625
KCTD7	-0.5545
MYO1F	0.77125
LOC285382	-0.47475
RAB11A	1.1538
PLCD3	-0.752
C15orf28	0.0895
PTBP2	-1.316625
CTB-1048E9.5	-0.979375
C19orf60	0.631833333333333
C7orf25	0.499333333333333
SETD7	1.066375
HOXB9	-3.891
VANGL1	0.9725
CHAF1B	-1.10325
NDUFA3	0.4375
KIAA1328	0.0806666666666667
SHARPIN	0.8445
TTC23	-0.0135
UGP2	-0.189
ANKIB1	0.7969
CIRBP	1.20971428571429
SEC14L4	-3.4325
OVCH1	-0.148666666666667
VPS52	0.40075
FAT	-1.124125
M6PRBP1	0.16225
GPRIN3	0.4355
PPM1F	0.331833333333333
TSR1	-1.0925
CCDC85A	1.9335
PCSK5	1.14775
ZFHX3	1.3205
HEMK1	-0.1081
PGBD2	0.27175
RSRC2	-0.354333333333333
AURKC	-1.9335
SCRIB	0.92
ORM2	-3.77883333333333
FAM115A	1.4289
FZD6	1.1585
UNC119	0.727333333333333
GPX3	-0.1479
NOV	-0.97575
CABC1	0.4745
CDC42SE2	-0.5183125
EIF2S2	-1.1703
RNF130	0.194
CKAP5	-0.105666666666667
RP11-413M3.2	0.69375
C10orf18	0.00740000000000002
TMEM93	-0.7785
DYX1C1	1.572
KCNMB2	-3.35585714285714
ANK3	0.956083333333334
KRT5	-0.4998
CDH12	-1.783
QRSL1	-0.014625
JUB	-4.03
SHC4	-1.31525
CCL15	1.5045
CCDC22	0.284
SNX24	0.91675
RARS	-0.35675
MORC2	0.1665
FAM48A	-0.232
MT1H	-1.87
PPP1R14C	-2.37416666666667
FOXD1	1.5285
C1orf213	-2.38975
AMT	-1.3078
DSN1	-0.941
PTPLAD2	1.40175
DIS3L	0.183
RASL11A	-0.0865
GPRC5B	-0.7025
FRMD7	0.675
STRN4	0.5725
KITLG	1.71627272727273
HDGF	0.081
OR1S1	-0.031
SETX	0.5598
DDR2	-0.373375
KCTD12	1.21525
LYZL2	-1.04025
WDR52	1.314
TMEM2	-0.0201249999999999
ZNF579	0.6615
LOC200810	0.21025
TNFSF9	-1.630875
PPFIA4	-3.043
CNIH3	0.472333333333333
MAP4K4	-0.8855
ROD1	0.225428571428571
ALS2CR12	-0.553
DOCK3	1.3165
PAQR9	-4.7815
ASB17	-0.360666666666667
STX16	-0.66975
FEZ2	0.0618333333333333
DLAT	-0.579333333333333
KIF21B	-0.863166666666667
CDC5L	0.03925
TMEM119	2.2768
CRIP3	-2.0145
TPSD1	-0.477333333333333
TEPP	-0.3175
GNGT2	1.04975
C21orf121	0.95225
WNK1	0.785083333333333
FLJ10490	0.6817
OR51B5	-2.8305
LOC203547	-0.96875
HAS1	0.081
PPA1	-1.11283333333333
ST7	-0.473375
C11orf46	0.6922
POPDC3	-3.20883333333333
ACOX2	3.1855
ATCAY	-0.535166666666667
TM4SF19	2.50975
MFSD9	-0.8635
PDHB	0.53275
ERN1	0.02575
LCE3C	0.1795
GPR111	0.4345
NOTCH3	1.29183333333333
ADAMTS5	1.38375
B3GALT1	-1.57025
UGCGL1	-0.329833333333333
FAM58A	0.537333333333333
FBXO32	0.46375
CLPP	0.316
NXPH1	4.02525
MTMR3	0.598166666666667
ATP1B3	-1.642375
TMEM16A	3.40975
HIST1H3F	0.665166666666667
TRIM25	-0.0488333333333333
SDCBP2	0.3015
CRKL	-1.051875
HOXB2	2.89483333333333
ANP32B	-0.759625
GATM	4.3775
AP4E1	0.33425
EDG5	0.308625
CDKN3	-2.25116666666667
CDH4	-1.82125
PGD	-0.355833333333333
RND1	2.125
GAD1	-3.5979
MPG	0.169875
LOC440350	-0.639
ZNF133	-0.42675
SERPINB12	0.457
AMELY	-0.1044
DHX36	-0.83025
TNFAIP8L2	2.74633333333333
PHTF2	0.687388888888889
CCDC112	0.253833333333333
IQCC	0.62775
HEYL	2.92433333333333
FTSJ2	-0.344166666666667
APPL1	0.98775
RAB43	-0.606
OR10G2	-0.2565
WAC	-0.363
ADCY9	0.067125
RUNDC2B	0.421833333333333
PYCRL	0.9461
AGPAT7	0.00216666666666667
SLC22A9	-1.056
CDKAL1	-0.512
PDYN	-0.850166666666667
C20orf74	0.05975
MTMR11	-1.0085
VAV3	5.56441666666667
DAPL1	1.632
STXBP3	1.182
EIF3G	-0.8985
ARHGAP22	1.092
NPFFR1	0.076
NPC1	-0.0558333333333333
ALDH9A1	1.29433333333333
ZNF600	0.200375
ZNF678	0.742833333333333
RASSF1	0.36725
ADD2	-2.386875
PITPNB	-0.214375
PKD2L2	0.148875
LRP11	0.8065
CDKL1	-0.395
SMEK2	-0.0795
PRODH2	-2.78466666666667
C11orf54	-0.839166666666667
SFRS11	-1.0195
IL7	-0.680833333333333
ALS2CR16	0.473
BTG3	-2.51183333333333
PAK2	-0.366222222222222
RP11-679B17.1	-0.0835
GATA4	0.323
ATP2B1	-0.19325
LOC130940	2.436
C1orf172	2.94083333333333
ATF7IP2	-0.3655
SLC25A43	0.246333333333333
CENTG3	0.805583333333333
IGF2BP1	-3.4236
FCHSD1	0.4035
CAMK2N2	0.5955
ELAVL3	-0.1423
NBPF15	1.07216666666667
UBE2J2	0.261083333333333
GNL2	-0.81525
PRR3	-0.6006
NLF2	0.57025
OR4F6	-0.271
KLHL24	0.837
CCDC88A	-0.5881
SGPP1	-1.026
C10orf11	-0.630166666666667
SLC35B4	-1.84433333333333
UGT3A2	-1.526
ARNT2	1.088
CBR1	0.302
ITPR3	0.820666666666667
TRAPPC6B	-1.0934
AMZ1	2.376
ARP11	1.43025
WDSUB1	0.83975
APBA1	0.317333333333333
RAB2A	0.9954
C6orf162	-1.45225
HPSE2	0.37275
PLCE1	-1.713
INSL3	0.5505
DLG1	-0.6195
PTPLA	-4.00175
PIGX	-0.00800000000000006
TFIP11	-0.0398333333333333
FIBIN	2.1255
POLR2G	0.16625
GRAP2	-2.1898
DNAJB8	0.11275
CNBP	-0.633
WASF1	-2.9005
INPP5E	-0.0874
HSPB1	1.7411875
TMEM167	0.2331
CUBN	-0.05775
IGF1	2.8055
ITPK1	0.3389
NAALAD2	-1.43375
G3BP1	-0.388
NT5DC1	-0.032875
CYP39A1	-1.2945
TMEM139	-0.9575
POLK	0.639
GLULD1	-0.88
RBM15	-0.375666666666667
AMZ2	1.403
GDF15	-2.05516666666667
MESDC2	-0.5085
INCA	-0.0505
ACY1L2	-2.792
GZMM	-0.4865
PAIP1	0.74775
CACNA2D1	1.24575
STK32C	-0.0266666666666667
SH3BP4	-0.107833333333333
DEC1	-0.614
PADI1	0.1745
UBB	0.1811
PON3	0.0785
PROP1	0.3055
ANKRD13B	1.0725
ADCK1	0.927
TCF25	0.734916666666667
SLC38A5	-2.43025
CXorf26	0.244833333333333
C19orf39	0.19075
PPP1R13B	-0.0865
ARL2	-0.614
TCL6	-0.00124999999999999
TOP3A	-0.8775
SLC16A14	1.713375
FXYD6	0.3695
HIST1H4E	-0.24375
BBC3	0.328105263157895
UNC5A	0.594166666666667
FAM86C	-0.4918
PI4KB	0.71925
B3GAT1	0.4205
SUSD2	1.25083333333333
OAZ2	-0.0603333333333333
NOC4L	-0.3045
C10orf12	-1.27725
FADS1	-1.48383333333333
LOC144097	0.04625
DKK2	1.96133333333333
KIAA1949	-0.828
RHOT1	0.3626
OXT	1.434
GPR153	0.67275
ARL4A	-1.79866666666667
SAAL1	-1.81675
CCDC64	0.84
USE1	-0.461333333333333
HNMT	0.6065
PCGF3	0.806375
CYP2C19	0.33975
C20orf4	0.5735
CCDC11	2.3905
ACSBG2	-0.2615
RWDD2A	-0.269
PALLD	1.641125
CPLX4	0.613
LOC492311	1.44
KPNA2	-0.365333333333333
MACROD1	0.0745
TMCO3	1.20683333333333
C15orf52	1.61433333333333
BIRC5	-1.6834
PRR16	-1.10283333333333
FAM63B	0.45075
