Hybridization REF	TCGA-E2-A10C-01A-21R-A10J-07
RY1	-0.608833333333333
ATAD2B	1.216625
ARHGAP17	0.6736
KCNIP3	-0.731
SFPQ	0.164875
GFRA4	1.05066666666667
AKR1B10	-3.55975
TIGD6	0.916
RGS16	3.20975
URB1	-0.639666666666667
OR4C46	0.1555
TOP3B	-1.389
NFATC4	0.6765
CA14	-2.16325
BMPR1A	0.0253333333333333
SNRP70	-0.58025
PRL	-0.05
C6orf130	-1.1635
STAG2	0.26325
CD55	-1.38678571428571
RPS23	-0.416333333333333
SSX2	0.262166666666667
FDPSL2A	-1.36925
FBXO27	-0.169625
SYNGR3	-0.222833333333333
TMSL3	1.6435
EML1	-0.741
NUP93	-1.13908333333333
SMAD3	-0.6233
KIAA1189	0.567
HNRPUL2	0.329
TBC1D12	0.41
C16orf24	2.43875
MRVI1	0.578
ZNF581	-0.655833333333333
ELOVL3	-0.6115
OR51Q1	-0.01475
CACNB3	2.65283333333333
GALNT13	-1.00975
C10orf84	0.74875
NEDD4	-1.0559
SPO11	-0.072
OR5AU1	0.3765
NEK4	-0.0376428571428571
PRKAR2A	-0.509166666666667
IHPK1	-1.46133333333333
ATP6V0B	-0.066875
CACNA1E	1.9645
CEACAM8	0.469333333333333
PEX14	0.263
FLJ12993	4.051
ZBTB38	-0.564416666666667
PCTK2	-0.589666666666667
LRRC16	0.7417
FBLIM1	1.03558333333333
FYCO1	0.66725
RP5-1022P6.2	-0.634666666666667
CMTM1	0.778166666666667
PLTP	0.793
RAPH1	0.5015
DOCK8	2.126125
EZH2	-0.390066666666667
SLC25A1	-0.624166666666667
PLEKHB1	-0.0512
GRB7	0.8061
ZFP37	-0.78825
MRPL33	-0.48925
PELO	-1.88575
ARMC1	-0.0909090909090909
C9orf27	0.17775
FLJ25778	0.6025
C9orf37	-1.01616666666667
TMEM66	-0.88525
SPRN	0.00587500000000001
HBEGF	0.0035
PI4KA	-1.0255
LEPRE1	-0.7065
POU2AF1	-1.84425
MRPL12	-0.0961666666666667
REP15	-0.0815
ZC3H3	0.821
RASAL1	-0.42325
DDAH1	0.710375
ACBD5	0.65325
TMC2	-0.022
CCDC137	0.358
SAMD13	1.3955
UGT2B15	1.9595
TIPARP	-0.704
DNASE1L3	0.13025
TRIM72	0.310333333333333
DBX2	0.586
IPO8	1.087
C21orf88	0.981
MAP3K14	0.83175
LOC51233	0.416333333333333
GGTLA4	1.57575
PDE6D	-0.29925
ZNF117	0.00775
CLK2	-0.676375
NKRF	-0.26925
TNFSF15	0.1317
DUSP2	0.00450000000000001
SECISBP2	0.0661
GABRR2	0.098
PPAP2C	2.296
LOC51145	0.160333333333333
PAG1	-0.238625
PIK3C3	-0.42825
GNG10	-1.1205
APOL4	0.975
ANKRD28	-1.511625
STMN3	-1.9666
RAB14	0.4583
CDK2AP2	0.01625
HDDC3	-0.18075
COMMD7	0.264
CXXC1	-0.9205
HMCN1	-1.0115
CD40	0.52975
DYNC1LI2	0.330875
GDI1	0.7385
LOC646938	-0.25525
VSNL1	-4.43583333333333
PIH1D1	0.0658333333333333
RAET1G	1.4245
KRTAP5-9	-0.7125
EFTUD2	0.1655
ZNF311	0.996833333333333
ATP6V1G3	-0.044
OR2W3	1.0525
SCN4A	0.236
MED10	-1.3115
FAM135A	-0.4685
ARHGAP4	-0.38275
EHMT2	0.3145
UFD1L	-0.5375
ERMP1	0.0415
MAG1	-2.37
THAP8	0.821166666666667
HACE1	-0.836833333333333
FAM82C	0.0696666666666667
C3orf20	-0.105
UNC84A	-0.437333333333333
SCD5	0.585
LASS6	1.707
LSG1	0.257333333333333
MAL	-4.61425
GPR22	0.3465
WDR5B	-0.19125
ACTRT1	0.4255
C17orf60	-0.160666666666667
GRIN2C	0.1534
ARMC8	-0.35
SLC47A1	-1.88016666666667
DMPK	-0.0415
DHRS13	-0.716
SMC1A	-0.8905
KRTAP17-1	0.451
SMYD5	-0.584
TUSC2	0.489875
CRHR2	0.2655
KIR3DL2	0.09
CCDC104	0.407
ATP2C1	0.159
CROT	2.1565
PABPC3	0.425
EGR1	-0.700333333333333
THSD1	0.52225
KHK	-1.9095
SLC12A2	2.2215
CD58	-1.44525
STOX2	-2.21366666666667
CCDC76	-0.619
CCDC48	4.32825
DNAH1	0.196333333333333
ZIC4	-0.330375
OR1G1	0.054
PSMC6	-0.416833333333333
PROKR1	0.278
ABCB1	-1.059125
TRAT1	0.3565
LLGL1	0.0395
MTF1	1.5735
USP54	0.11375
PAGE2B	-1.408
ITGB7	-3.37425
CCDC81	-0.2305
LOC149837	0.22925
SCUBE1	0.1915
ZSCAN10	1.707
HUWE1	0.465928571428571
CDH17	-0.005
CD180	0.06925
IL17A	0.18175
TMPO	-1.747625
KIAA1524	-1.44633333333333
HDGFRP3	0.207833333333333
OXCT1	-0.714272727272727
RRAS2	-3.1325
LTBP2	2.294125
SV2B	1.42383333333333
CYP2A6	2.137125
PKD1L2	-0.184
PPM1M	0.0745
FLJ22662	3.06183333333333
ZNF502	1.309
GP6	-0.172
CRYBA2	-0.42075
LEF1	-1.6935
CTPS	-2.10271428571429
EYA1	-2.94583333333333
EPS8L1	2.2095
MAPK14	-1.51091666666667
SERPINB2	-4.954375
GTF2F2	-0.7725
ZNHIT4	-0.3535
PLA1A	0.292875
C20orf114	3.956
HPR	-4.644
C18orf2	-2.321
SATB2	-2.525
KCNJ9	0.061375
MGC157906	0.6245
MOCS3	-0.2015
C17orf71	-0.222333333333333
PPHLN1	0.671
HIST1H2BN	0.44725
RAPGEF1	-0.233875
MAP3K8	1.591
DLG4	0.0768333333333333
STC1	-0.709166666666667
CDGAP	0.58975
DDX26B	-1.37225
LOC150223	-1.19475
CPSF3	-0.618
TMEM14A	-0.6515
MYH3	-0.52425
GPKOW	-0.242
SULT1A1	0.881666666666666
SPON1	2.9472
YY1AP1	-0.264666666666667
RAB23	-0.63525
PLA2G4A	-4.8965
MAPRE3	0.19925
ZNF516	0.484071428571429
GGPS1	1.16825
EXOC3L2	0.7045
C19orf42	0.2997
MAP2K2	-0.2515
HIST1H2BB	0.9685
RNF19B	0.340833333333333
C6orf128	0.1585
TLR8	1.7205
PCDHA9	0.3935
CARS2	0.139875
CLUL1	1.955
RHAG	-4.08033333333333
UNK	0.4285
EXOC8	-0.0156
C9orf95	0.14375
C14orf143	0.176166666666667
MAML3	0.076125
LDHA	-3.098
MRPL20	0.168625
KLHDC6	0.170166666666667
ATP5S	0.205
C8orf55	0.99525
PHF19	-2.10375
KRTAP13-4	0.401
TTC5	-0.45575
XKR5	-0.19675
SILV	-4.28433333333333
TEX28	-0.178
TCTN1	0.9465
CX40.1	0.2045
PPP2R5C	0.15075
C12orf30	-1.62833333333333
CAPG	2.07925
MPZL1	0.0959
ARSB	-0.994
TDH	-2.143
WASF4	1.00175
TSSK3	-0.603666666666667
7A5	1.72
CRISPLD1	-1.380625
MAD1L1	-0.360333333333333
SPIN4	-0.475666666666667
AMPD1	0.04625
DPYSL5	0.0275
INPP1	-1.3135
ANKRD11	-0.0108333333333333
NPAS4	-0.0715
GCET2	0.418
RNASE9	0.4465
GUCY2D	0.191333333333333
CCDC98	-0.99
FGF4	-0.093875
CPM	3.26633333333333
SLC26A4	-1.18266666666667
PLD5	-0.05375
FAM59A	1.2081
FBXO5	-1.861
SIPA1L1	0.933375
DPYS	0.54025
ATG4D	0.19075
TGM3	0.9705
MTCH1	-1.071625
HK1	-0.0138571428571429
CDC26	0.305625
GALNT12	-2.03133333333333
LOC339229	0.7455
MRPL35	-0.251
ORC4L	-0.1725
TNKS	-0.145785714285714
C2orf24	0.129833333333333
ZNF553	1.78833333333333
GGTLA1	2.0088
ZNF497	0.61975
CDY1B	0.01125
SLC30A4	0.846625
TUB	-1.754875
ARHGEF18	0.79975
ARRB1	-0.497
KCNK1	-0.021
EREG	-2.4
SCAMP5	0.09825
RUNDC3B	0.3715
ADAMTS20	0.37325
IL17RB	-0.15425
FLJ20323	-0.78575
MCAM	0.023125
POLR3E	-0.115333333333333
AQR	0.682333333333333
IPMK	1.7475
CDCA7	-3.02875
CAMP	5.3405
GRHL3	0.831
ADAMTSL2	1.58366666666667
CLMN	2.359
SSTR3	0.3335
MAGEA5	-1.84783333333333
OVOL2	4.021
JMJD1B	-0.02625
RBL2	0.2327
PYGO2	1.16225
PPP1R10	1.07566666666667
CSE1L	-1.50366666666667
LCA5	0.49375
RDH16	0.1675
ASRGL1	0.629375
TOM1	-0.367333333333333
PTX3	-6.9055
TTC15	0.85725
SCGB3A1	1.94816666666667
MRPL50	-0.89225
RCAN3	1.45025
SLC26A11	0.69575
STYX	-0.171666666666667
CINP	-0.15875
MARCH7	-1.05925
PFKM	-0.319166666666667
SGMS1	1.87316666666667
RIOK3	-0.6252
C1orf110	0.0745
CES7	0.2985
LOC440248	-0.7985
PPP1R12C	-0.037
C10orf27	0.7125
ATG9A	-0.62975
MRPS26	1.216625
TMEM40	1.93525
ELP3	-0.6735
ZNF787	1.3003
HIAT1	-1.354375
C8orf34	0.7925
MGC4655	-0.2208
PELI1	0.613166666666667
PPT1	0.5203
SLC35C2	-1.01083333333333
C6orf125	0.58
MUC4	-1.07483333333333
RFC4	-2.69642857142857
GNB2	0.115
NUP50	0.069
SULT4A1	-1.28133333333333
C7	1.38625
CCDC130	0.198333333333333
ARRDC4	-0.90925
RQCD1	-1.46375
GLYCTK	-1.38975
AYTL2	-1.43472727272727
MTUS1	0.7379
LEMD3	1.39516666666667
PLEKHF2	2.14775
HOXA7	0.060125
GTF3C2	-1.6565
DYNLRB2	2.82725
CNOT10	-0.6095
MR1	0.0178333333333333
FFAR1	-0.11825
PRIC285	0.2915
SLITRK6	1.69025
LIX1	-0.6635
UBE1L2	-0.0523333333333333
F8	-0.114875
ACHE	0.241333333333333
KPNA5	-0.70625
TNFRSF12A	0.0761666666666667
EGR3	0.3925
SERPIND1	-3.22383333333333
OASL	2.59425
IFRD1	-0.3635
WDFY1	-0.289333333333333
ZNF267	-0.012
ACCN5	0.169
ZBTB6	-0.422
PPP1R3A	0.4165
PRRT3	1.6175
FBXL19	0.1215
TXNIP	0.889642857142857
ACTN2	-0.6815
ATG9B	-0.13725
C9orf117	1.084625
IL27	0.2875
RPL36AL	0.652833333333333
KLK15	0.347
CHAD	0.196
RAP2B	-0.4698
HEBP2	1.88625
ZNF342	1.6295
CAMK2G	0.332666666666667
TLR3	0.621
FGF14	1.2545
HMGB2	-0.617125
TRPM5	0.137166666666667
OR5M11	0.289
KIF3B	0.656315789473684
PRICKLE2	0.2205
MTMR9	-0.612875
C3orf27	0.22425
GLRA3	1.88033333333333
NSDHL	-0.412833333333333
TMEM32	-1.93275
POLR2D	-1.41808333333333
MYADML	0.507
C9orf114	-0.7495
MRGPRX1	0.3735
TOPORS	0.42925
CLDN19	-0.9755
C1QL4	-0.38
RNF165	-0.4695
DHRS9	-0.9215
DNAH2	0.317333333333333
FXR1	-1.711
ZMYM3	-0.24375
CASP3	0.404
FAM120C	-0.25525
SCLY	-0.82875
CA7	-0.025
ENTPD5	1.69033333333333
ZNF461	-0.050625
PDIA5	-0.74525
C1orf19	-0.4605
TMEM67	-0.104
KCTD20	-1.13225
WDR47	0.5085
FLJ38723	0.004
KLRF1	2.08833333333333
TAS2R16	0.4025
CLDN12	0.348
PRKCE	-0.33175
UBXD4	-1.7755
ITGAM	2.63483333333333
GLT8D3	-0.403625
WDR31	0.7536
RGS2	1.0305
OR51L1	0.567
MST1R	0.7545
KIAA1737	1.3395
OR4A5	0.743
GLIS1	-2.27166666666667
PTMA	1.02107142857143
NAPA	1.02025
PRDM11	-0.239
LIPF	0.112
DIRAS3	-1.11175
ASGR2	-3.77575
C1QTNF4	-0.14
PIK3R4	-0.515666666666667
ARMC3	2.789
NDUFV3	-0.463416666666667
BTBD3	-1.01083333333333
PPP1R2	0.127
UBE2NL	-0.749
FOSL2	0.607571428571429
FAM119A	-0.9845
TUBA4A	-0.8349
KRTAP12-1	0.242
SFRS2	-1.0125
RHPN1	0.7364
EEF2	-0.513833333333333
ZDHHC11	0.932
EPHA3	1.9141
RBM12	-0.05675
H2AFJ	1.49741666666667
EDIL3	2.6125
KIF26A	-1.25325
SERGEF	-0.593
B3GALT4	3.16925
LOC90925	0.509666666666667
OSCAR	0.536875
NPFF	0.556
DEDD	0.242375
TMEM155	-0.5845
PTPN1	0.49025
SCYL2	-0.595166666666667
SKAP1	2.88425
LEAP2	-1.1255
GADD45G	2.4837
IFITM3	0.873
PILRB	-0.150833333333333
SLU7	-0.326625
DSC3	-0.49275
DNMT3L	-0.981
PAPD5	-0.48
B3GNT3	0.400666666666667
LHCGR	0.538
MSL-1	0.18425
UBE2S	-1.158
SAP130	-0.4055
ANAPC11	1.4075
MAGED4B	-2.421
ATP6V1B2	-0.546333333333333
C14orf179	2.067625
CAPZA1	-0.732875
CDYL2	0.103666666666667
GLRX3	-1.9845
LOC136288	-0.072
MOBKL1A	0.164
HTR2B	1.445
CRYGD	0.112833333333333
NUS1	-1.618
PGRMC1	0.959
MYOM2	-0.462
FLJ39653	-1.26133333333333
CHM	0.0407
OR5M8	-0.1295
ZNF619	-0.7195
FAM105A	0.133
CCNL1	-1.040625
NAP1L3	-0.83325
C10orf57	4.28033333333333
B3GALNT1	1.234
CSN1S2A	0.267
TCP10L	-0.04725
GDAP2	0.144625
DMKN	-1.70583333333333
COX6B1	1.22725
DNASE2	0.4575
MSH5	-0.6125
LGMN	-0.00574999999999999
USP31	0.1913
OR13C8	0.219
SDCBP	-0.9822
NUDT11	-3.0655
PYGL	1.67983333333333
SNPH	-0.3755
B3GNT4	-1.034
MIZF	-0.5137
NUBPL	-0.465375
NOD1	0.493166666666667
CDH22	-0.107875
NUBP1	0.999666666666667
DSCAM	-3.70625
DGKI	0.2935
FAM136A	-0.3905
AKAP1	1.56933333333333
SLC16A6	0.42275
RIN3	0.4015
PSG2	0.0905
DIP2B	0.834166666666667
PSORS1C1	-0.6914
KIAA0495	-1.7355
FLJ90709	-0.966166666666667
LPA	0.0763333333333333
PIGA	-0.429
LY75	1.66966666666667
UTS2	-5.3385
RREB1	0.285125
GALNACT-2	-0.1804
MGC3196	-0.09425
FLJ31568	-0.18525
LPHN1	-0.604875
SP1	0.4255
TOX4	0.714333333333333
HSPA9	-0.2085
APOBEC1	0.327
SLC35E4	-0.451
LSM5	-0.747
SURF1	0.45325
ZBTB1	0.8035
GTF2F1	-0.0865
RPS15A	-0.0833571428571429
DUSP21	-0.0491666666666667
GINS4	-1.86683333333333
MYO15A	-0.0951666666666667
GIMAP7	3.81625
MGC13379	1.136
ATP6V1E2	-0.091
UTP3	-0.70675
HNRPA3	-0.3085
MT4	0.0275
C14orf155	-0.1545
U1SNRNPBP	0.37925
CKLF	-0.8885
PLEKHN1	1.24066666666667
MBNL1	0.46325
NUP160	-1.883
ACSM2A	-1.23325
LOC129881	0.6475
KIAA1529	-0.873
FLJ22639	-1.04925
HAND1	-1.0205
GSX1	0.5605
FGA	-3.702125
SERPINB1	-0.8975
ZNF642	0.61375
IGFBP1	-8.243375
SLC1A1	0.962375
DHX57	0.415875
ZNF766	0.5825
PTPN21	0.479
GDPD3	1.48433333333333
PNPLA5	0.016
TBR1	0.249166666666667
FAM116A	-0.491
IQGAP1	0.50125
FOS	-0.250625
ZNF226	-0.11575
FIGNL1	-1.14616666666667
C14orf1	0.329166666666667
ZMYND17	-0.191
PUS7	-0.361666666666667
TUBB6	-1.36575
KCNQ2	-1.3395
MARCH6	-0.0835833333333333
CCDC33	0.5855
PRODH	-1.25925
RBM11	-0.225
EPHA6	-0.06275
SLC43A1	-1.446
LOC196541	-0.040375
NTN1	1.56291666666667
ING4	0.3135
PCDHB10	-0.06275
DPH2	-1.31433333333333
SPACA4	0.64975
FBXL21	-3.5155
DIAPH1	-0.475833333333333
ZNF71	0.406833333333333
CEP76	-1.1795
CORO1A	0.123
RRM2	-2.5055
EDG4	1.17725
OS9	0.1925
SLC4A1AP	0.1485
COG5	0.18875
COPS8	-1.00625
NGLY1	-1.5975
NCBP2	-0.587875
C17orf42	-0.913666666666667
GPSM3	1.35675
SIL1	0.726
ASB6	-0.4095
SMAD5OS	0.0658333333333333
UNC93A	-2.39725
A1BG	0.225666666666667
C21orf62	0.2405
FMO5	-2.41016666666667
ATRIP	-0.366166666666667
CEBPG	0.165166666666667
C7orf38	0.233
TNFRSF1B	1.02483333333333
CLEC1A	0.9655
IQSEC1	-0.230375
PATZ1	0.964
RBM22	0.447625
BAG2	-3.33333333333333
PAQR5	-1.778
C9orf127	0.7491
THNSL1	-0.0145
SHROOM3	2.3918
JAM2	0.83675
SNRPN	-0.57
ALX4	0.216
CACNA1S	-0.074
FAM130A1	1.70525
CORIN	0.2655
CD300LB	0.8635
PLEKHG6	1.47
LRRC40	-1.43575
PCLKC	-1.004
PCDHB16	0.2885
WNT2B	1.53916666666667
ASNS	-2.00855555555556
MRPL49	-0.15925
FLJ46111	0.38125
ISG20	-0.04125
SMU1	-0.297833333333333
CASZ1	0.656
POLR1D	-0.730166666666667
GIN1	-1.1385
SNAG1	-0.986333333333333
ANKRD29	-2.365
CDKN2AIP	-0.59075
KRR1	0.42175
CXCL1	-5.3705
EPM2A	-0.9387
PC	-0.6875
DEFB127	0.2275
PDZRN4	0.656166666666667
FAH	0.64125
OR51E1	1.2905
CDC2L6	0.4455
DNTTIP1	-0.53275
PAX8	-0.185
TMEM116	-0.56975
C1orf150	-0.05
PRO2012	0.523
MRPL40	-0.704
BEX1	-3.44
SLC2A4	-0.549333333333333
PKMYT1	0.0315
FEZF2	-0.209
SLC26A9	-0.509
MAP2	-0.311
LYL1	-1.08425
SLC25A19	-0.818166666666667
NOS3	0.333
ZNF34	0.950666666666667
TMPRSS11F	-0.43875
FAM43A	-0.5745
FCRL4	0.0578333333333333
KLF14	0.61075
FLRT2	-0.147333333333333
WRN	-1.15775
SDF2	0.6895
KRT8P12	0.772
C6orf195	-0.063
C9orf125	-2.21083333333333
DZIP3	1.060375
RIT1	0.271666666666667
SCML1	0.0138333333333334
RHBDF2	-0.117
OR2G3	-0.1665
REXO1L1	0.063
MAP3K7IP3	0.54875
C3orf57	-1.3245
FBXW11	-0.0448333333333333
ETAA1	-0.6675
C14orf131	0.7321
AKT1S1	-0.52775
SLC12A5	-0.501125
C9orf164	1.72675
NRIP3	-0.475625
NOS1AP	0.366
TMEM121	1.76375
SAP30BP	-0.2221
DGCR6	0.26575
WDR76	-1.942
FAM82B	-0.264666666666667
LOC606495	-0.2275
MAP9	2.30366666666667
BCDIN3D	1.4115
CXorf36	2.22083333333333
DSCR3	-1.2452
ZFAND3	0.266625
C7orf43	0.710666666666667
SPSB3	1.2295
C19orf19	0.7975
FAM133A	-0.053
C12orf25	0.69975
SLC39A3	-0.369375
DISP2	0.1385
PI4KAP2	-2.7365
MKRN3	-0.818333333333333
ADAMTS13	-0.214625
CBLN3	0.4979
TTYH1	-0.619833333333333
C3orf18	-0.66125
FLJ13236	1.38275
ZMYND12	3.36375
C18orf25	-0.32775
GLB1L3	-0.6535
ATP13A5	-0.217
RANBP10	0.0305
CD96	0.3693
DENND1C	0.843
RBMS3	0.4678
SLC41A3	-0.767666666666667
DGCR6L	-0.02825
TMEM128	0.196833333333333
CSNK1G3	-1.28192857142857
MOBKL2C	0.224625
TSPAN6	0.377375
MATN2	0.7698
MSL2L1	-0.464833333333333
ST6GALNAC2	1.67033333333333
FGFBP2	-1.02
FGL1	-6.61416666666667
MPP3	1.90766666666667
ARHGEF6	0.505833333333333
TGFBR2	-0.156875
ACMSD	-0.65
IL33	1.9645
C9orf5	-0.375083333333333
DEAF1	-0.2561
AMN	1.062
DEFA6	-0.05175
RNF212	-0.995
METT5D1	0.113333333333333
CIB1	1.3528
TSSK1B	0.0265
KIAA1727	1.0715
ZNF680	-0.0119166666666667
LOC399900	-0.7325
LOC152217	-0.71725
CTNNAL1	-2.73
CIT	-1.40133333333333
TLE6	0.83425
ZNF607	-0.7195
HERC4	-0.759666666666667
DRAP1	0.293
PEMT	-0.7775
C10orf111	-0.272
ZNF575	1.425625
KCTD7	0.0145
MYO1F	1.312875
LOC285382	0.99825
RAB11A	0.0211
PLCD3	-0.61975
C15orf28	0.0915
PTBP2	-0.487625
CTB-1048E9.5	-1.180375
C19orf60	0.443166666666667
C7orf25	0.405333333333333
SETD7	0.654125
HOXB9	-0.9065
VANGL1	0.0986875000000001
CHAF1B	-1.44875
NDUFA3	0.76875
KIAA1328	-0.963
SHARPIN	0.865125
TTC23	-0.4165
UGP2	-0.09525
ANKIB1	1.3476
CIRBP	0.959
SEC14L4	-2.96233333333333
OVCH1	0.02
VPS52	0.18775
FAT	0.413
M6PRBP1	0.004
GPRIN3	0.227
PPM1F	-1.346
TSR1	-1.1935
CCDC85A	0.527
PCSK5	0.9095
ZFHX3	1.27
HEMK1	-0.5378
PGBD2	0.47475
RSRC2	-0.359333333333333
AURKC	-1.24883333333333
SCRIB	0.700375
ORM2	-4.29133333333333
FAM115A	1.0453
FZD6	0.564375
UNC119	0.657166666666667
GPX3	-1.3245
NOV	-0.95325
CABC1	-0.88275
CDC42SE2	-0.6378125
EIF2S2	-1.2533
RNF130	0.916375
CKAP5	-0.762
RP11-413M3.2	0.791
C10orf18	0.2969
TMEM93	0.21825
DYX1C1	1.3095
KCNMB2	-1.25675
ANK3	2.34608333333333
KRT5	-2.9294
CDH12	-0.8585
QRSL1	-0.15
JUB	-0.61525
SHC4	-3.018
CCL15	0.9725
CCDC22	0.037
SNX24	-0.24275
RARS	-1.15425
MORC2	0.8485
FAM48A	0.1575
MT1H	-1.0405
PPP1R14C	-3.91983333333333
FOXD1	1.30571428571429
C1orf213	-1.39375
AMT	-1.5989
DSN1	-1.58825
PTPLAD2	0.238
DIS3L	0.42475
RASL11A	0.039
GPRC5B	0.366375
FRMD7	-0.5735
STRN4	0.38
KITLG	1.82681818181818
HDGF	0.5105
OR1S1	0.2575
SETX	0.4599
DDR2	-0.793375
KCTD12	1.1175
LYZL2	2.47575
WDR52	0.7585
TMEM2	0.873625
ZNF579	1.74533333333333
LOC200810	1.53175
TNFSF9	-1.961375
PPFIA4	-3.61275
CNIH3	0.0433333333333333
MAP4K4	-1.14021428571429
ROD1	0.432857142857143
ALS2CR12	0.328166666666667
DOCK3	-1.174
PAQR9	-3.7795
ASB17	-0.0658333333333333
STX16	-0.5295
FEZ2	-0.334666666666667
DLAT	-0.326333333333333
KIF21B	-0.676833333333333
CDC5L	-0.93625
TMEM119	1.1915
CRIP3	-1.572
TPSD1	0.749333333333333
TEPP	0.38275
GNGT2	1.078
C21orf121	1.295
WNK1	0.845333333333333
FLJ10490	1.5204
OR51B5	-2.138
LOC203547	-0.9955
HAS1	-0.0915
PPA1	-1.40616666666667
ST7	1.10825
C11orf46	-0.3254
POPDC3	-4.10416666666667
ACOX2	0.7585
ATCAY	-0.0364166666666667
TM4SF19	-0.9475
MFSD9	-0.469666666666667
PDHB	-1.06825
ERN1	0.06775
LCE3C	0.248
GPR111	0.089
NOTCH3	1.8055
ADAMTS5	2.501
B3GALT1	-0.83975
UGCGL1	0.283
FAM58A	0.770333333333333
FBXO32	0.873
CLPP	-0.412
NXPH1	5.97725
MTMR3	0.698666666666667
ATP1B3	-1.49025
TMEM16A	3.756875
HIST1H3F	0.868833333333333
TRIM25	0.0141666666666666
SDCBP2	0.368
CRKL	-1.839625
HOXB2	3.07033333333333
ANP32B	-0.365625
GATM	3.4725
AP4E1	-0.236
EDG5	0.386
CDKN3	-1.31633333333333
CDH4	-2.546
PGD	-0.919666666666667
RND1	1.363
GAD1	-1.9999
MPG	1.191
LOC440350	0.798
ZNF133	0.3645
SERPINB12	-0.4365
AMELY	0.0571666666666667
DHX36	-1.635
TNFAIP8L2	3.18366666666667
PHTF2	0.123055555555556
CCDC112	-0.394833333333333
IQCC	-1.22025
HEYL	3.048
FTSJ2	-0.560333333333333
APPL1	-1.45675
RAB43	0.317071428571429
OR10G2	0.079
WAC	0.2635
ADCY9	1.301375
RUNDC2B	1.34016666666667
PYCRL	1.1517
AGPAT7	-1.255
SLC22A9	-0.581666666666667
CDKAL1	0.3985
PDYN	0.118
C20orf74	2.32475
MTMR11	1.37075
VAV3	4.06
DAPL1	-0.098
STXBP3	-0.07775
EIF3G	-0.7235
ARHGAP22	-0.94975
NPFFR1	0.1945
NPC1	-0.915666666666667
ALDH9A1	0.1825
ZNF600	0.00262500000000001
ZNF678	0.0581666666666667
RASSF1	0.06125
ADD2	-2.38975
PITPNB	-0.086625
PKD2L2	-0.09225
LRP11	-0.531
CDKL1	-0.33525
SMEK2	0.169
PRODH2	-3.09866666666667
C11orf54	-0.373833333333333
SFRS11	-0.739
IL7	-0.435166666666667
ALS2CR16	2.0405
BTG3	-2.72083333333333
PAK2	-0.830166666666667
RP11-679B17.1	-0.40325
GATA4	-1.48116666666667
ATP2B1	-1.2895
LOC130940	1.3085
C1orf172	2.592
ATF7IP2	0.89025
SLC25A43	-0.427
CENTG3	0.609
IGF2BP1	-3.7061
FCHSD1	0.001
CAMK2N2	1.61916666666667
ELAVL3	-0.0745
NBPF15	0.985666666666667
UBE2J2	-0.269583333333333
GNL2	-0.29625
PRR3	0.0257
NLF2	1.78475
OR4F6	0.189
KLHL24	0.241666666666667
CCDC88A	-1.547
SGPP1	0.288333333333333
C10orf11	2.29183333333333
SLC35B4	-1.16033333333333
UGT3A2	-1.7805
ARNT2	2.0227
CBR1	-0.585875
ITPR3	-0.366666666666667
TRAPPC6B	-0.3881
AMZ1	2.122
ARP11	2.55625
WDSUB1	-0.73225
APBA1	0.1505
RAB2A	0.7355
C6orf162	-0.169875
HPSE2	0.34725
PLCE1	2.6925
INSL3	0.7115
DLG1	-0.6424
PTPLA	-4.6015
PIGX	-0.8665
TFIP11	-0.0515
FIBIN	2.317
POLR2G	0.3475
GRAP2	-1.7172
DNAJB8	-0.21325
CNBP	-0.141333333333333
WASF1	-0.90375
INPP5E	-1.3662
HSPB1	1.2463125
TMEM167	-0.9302
CUBN	-0.11225
IGF1	3.2174375
ITPK1	0.8448
NAALAD2	-0.79525
G3BP1	-1.1255
NT5DC1	0.198625
CYP39A1	-1.397
TMEM139	2.09258333333333
POLK	-0.9031
GLULD1	-0.817
RBM15	-0.925166666666667
AMZ2	0.029
GDF15	-0.787166666666667
MESDC2	-1.1585
INCA	3.372
ACY1L2	-2.381
GZMM	0.735833333333333
PAIP1	0.086
CACNA2D1	-0.03125
STK32C	-0.6515
SH3BP4	0.907166666666667
DEC1	0.495
PADI1	0.044
UBB	0.7061
PON3	-2.45866666666667
PROP1	0.6655
ANKRD13B	-0.059
ADCK1	-0.0515
TCF25	-0.0424166666666666
SLC38A5	-2.906
CXorf26	0.869166666666667
C19orf39	0.92675
PPP1R13B	1.14725
ARL2	-0.708
TCL6	0.505333333333333
TOP3A	-0.1295
SLC16A14	2.9285
FXYD6	0.994166666666667
HIST1H4E	0.40775
BBC3	1.06273684210526
UNC5A	0.406166666666667
FAM86C	0.2718
PI4KB	0.22575
B3GAT1	-2.317
SUSD2	1.86866666666667
OAZ2	0.34
NOC4L	-0.52575
C10orf12	-0.72075
FADS1	-2.44166666666667
LOC144097	0.12425
DKK2	1.667
KIAA1949	0.3925
RHOT1	-0.2093
OXT	1.131
GPR153	1.713
ARL4A	-0.982833333333334
SAAL1	-2.3565
CCDC64	0.037
USE1	-0.263666666666667
HNMT	0.0295
PCGF3	0.8323125
CYP2C19	0.26825
C20orf4	-0.03
CCDC11	1.40125
ACSBG2	0.00925
RWDD2A	1.016
PALLD	1.932
CPLX4	0.3225
LOC492311	0.413
KPNA2	-1.4175
MACROD1	0.4559
TMCO3	-1.43416666666667
C15orf52	1.12283333333333
BIRC5	-0.950266666666667
