Hybridization REF	TCGA-A2-A04N-01A-11R-A115-07
MUSK	-0.111166666666667
ZNF434	0.832333333333333
SMARCD1	-0.478333333333333
ZFP106	0.62925
ZNF347	0.4699
GTF2E1	0.8355
RY1	-0.218666666666667
ATAD2B	0.651875
ARHGAP17	0.6418
KCNIP3	-1.612
SFPQ	0.40075
GFRA4	-0.548
AKR1B10	-2.455375
TIGD6	1.8815
RGS16	2.709875
URB1	-0.439
OR4C46	-0.343833333333333
TOP3B	-1.85875
NFATC4	0.4755
CA14	-3.64525
BMPR1A	1.10283333333333
SNRP70	-2.6745
PRL	-0.0563333333333333
C6orf130	0.41925
STAG2	-0.16925
CD55	-0.324285714285714
RPS23	0.664166666666667
SSX2	-1.96916666666667
FDPSL2A	-1.80525
FBXO27	0.361375
SYNGR3	-1.87416666666667
TMSL3	1.5595
EML1	-0.852
NUP93	-1.392
SMAD3	-0.2225
KIAA1189	2.15316666666667
HNRPUL2	-0.6015
TBC1D12	1.53766666666667
C16orf24	1.14425
MRVI1	2.5615
ZNF581	-1.26033333333333
ELOVL3	-0.445
OR51Q1	0.2945
CACNB3	0.485333333333333
GALNT13	0.35175
C10orf84	1.5533125
NEDD4	0.6314
SPO11	0.682
OR5AU1	0.619
NEK4	0.992714285714286
PRKAR2A	0.1025
IHPK1	-0.199333333333333
ATP6V0B	-0.36175
CACNA1E	-1.4315
CEACAM8	-0.265333333333333
PEX14	-0.155
FLJ12993	3.286
ZBTB38	-0.22475
PCTK2	1.13366666666667
LRRC16	1.3025
FBLIM1	-0.426583333333333
FYCO1	1.56925
RP5-1022P6.2	-0.23925
CMTM1	0.0335
PLTP	-0.691833333333333
RAPH1	1.1815
DOCK8	0.5445
EZH2	-1.16446666666667
SLC25A1	-1.70833333333333
PLEKHB1	-0.4476
GRB7	-0.0819
ZFP37	0.41975
MRPL33	0.17475
PELO	-0.73225
ARMC1	1.15818181818182
C9orf27	-0.077
FLJ25778	0.295
C9orf37	-1.36366666666667
TMEM66	0.33975
SPRN	0.166375
HBEGF	-0.185125
PI4KA	-1.6335
LEPRE1	-0.4025
POU2AF1	-1.662625
MRPL12	-1.63283333333333
REP15	0.6195
ZC3H3	-0.67375
RASAL1	-1.48875
DDAH1	1.512375
ACBD5	0.6545
TMC2	0.571
CCDC137	-1.3505
SAMD13	-0.3045
UGT2B15	-1.773
TIPARP	0.39725
DNASE1L3	1.31
TRIM72	0.311
DBX2	1.1515
IPO8	0.25275
C21orf88	0.403
MAP3K14	-0.781
LOC51233	-0.0168333333333333
GGTLA4	-0.276
PDE6D	-0.18375
ZNF117	0.887
CLK2	-1.528
NKRF	-0.11475
TNFSF15	0.9623
DUSP2	-1.3935
SECISBP2	0.3671
GABRR2	-0.6995
PPAP2C	0.351
LOC51145	-0.0138333333333333
PAG1	0.567875
PIK3C3	0.57075
GNG10	0.5905
APOL4	0.0805
ANKRD28	0.051625
STMN3	-1.3182
RAB14	1.2794
CDK2AP2	-1.49
HDDC3	-0.352125
COMMD7	-0.314375
CXXC1	-1.66275
HMCN1	0.8025
CD40	0.3385
DYNC1LI2	-0.3638125
GDI1	-0.636
LOC646938	-0.10025
VSNL1	-0.716
PIH1D1	-0.882
RAET1G	1.4
KRTAP5-9	-0.7675
EFTUD2	-0.67475
ZNF311	1.1205
ATP6V1G3	0.8865
OR2W3	-0.159
SCN4A	-0.04125
MED10	-1.113125
FAM135A	-0.296
ARHGAP4	-2.03325
EHMT2	-1.414625
UFD1L	-0.62225
ERMP1	1.86575
MAG1	-2.0265
THAP8	0.132666666666667
HACE1	-0.313166666666667
FAM82C	0.415833333333333
C3orf20	0.328
UNC84A	-0.684
SCD5	-0.0927857142857143
LASS6	2.089625
LSG1	0.421916666666667
MAL	-4.388
GPR22	0.2925
WDR5B	2.04925
ACTRT1	0.378
C17orf60	0.568333333333333
GRIN2C	-0.6338
ARMC8	0.161833333333333
SLC47A1	-1.40083333333333
DMPK	-0.26275
DHRS13	-0.767833333333333
SMC1A	-0.161666666666667
KRTAP17-1	2.33075
SMYD5	-1.09725
TUSC2	0.53625
CRHR2	0.8125
KIR3DL2	0.4755
CCDC104	0.77125
ATP2C1	1.01475
CROT	2.18475
PABPC3	0.729
EGR1	1.63883333333333
THSD1	1.13175
KHK	-2.02575
SLC12A2	1.5876875
CD58	-0.29775
STOX2	-0.548333333333333
CCDC76	0.3381
CCDC48	4.39125
DNAH1	-0.563333333333333
ZIC4	-0.038
OR1G1	0.391
PSMC6	-0.104833333333333
PROKR1	-0.213
ABCB1	-0.17775
TRAT1	-0.803
LLGL1	-0.3065
MTF1	1.8005
USP54	0.372125
PAGE2B	-3.432
ITGB7	-3.43375
CCDC81	-0.432
LOC149837	0.03925
SCUBE1	-0.007
ZSCAN10	-2.094
HUWE1	0.113
CDH17	-0.016
CD180	0.35175
IL17A	-0.06375
TMPO	-1.28375
KIAA1524	-1.947
HDGFRP3	0.3115
OXCT1	-1.02990909090909
RRAS2	-0.410833333333333
LTBP2	1.6556875
SV2B	1.23016666666667
CYP2A6	0.09325
PKD1L2	-0.358
PPM1M	-0.09
FLJ22662	1.88583333333333
ZNF502	2.275
GP6	-0.625
CRYBA2	-1.129
LEF1	-1.3632
CTPS	-2.174
EYA1	-2.45533333333333
EPS8L1	-0.0664999999999999
MAPK14	-0.7905
SERPINB2	-2.64125
GTF2F2	0.114333333333333
ZNHIT4	-0.3885
PLA1A	-0.182625
C20orf114	4.17225
HPR	-4.32
C18orf2	-3.16933333333333
SATB2	-1.55925
KCNJ9	0.311875
MGC157906	-0.107
MOCS3	0.0065
C17orf71	-0.269333333333333
PPHLN1	0.2962
HIST1H2BN	-0.987625
RAPGEF1	-1.310375
MAP3K8	1.26725
DLG4	-0.722666666666667
STC1	0.722583333333333
CDGAP	1.30475
DDX26B	-0.41425
LOC150223	-1.6755
CPSF3	-0.4845
TMEM14A	0.59825
MYH3	-0.88475
GPKOW	0.05175
SULT1A1	-0.5015
SPON1	4.9857
YY1AP1	-0.198833333333333
RAB23	1.10825
PLA2G4A	-3.07675
MAPRE3	-0.31225
ZNF516	-0.0440714285714286
GGPS1	1.12775
EXOC3L2	-0.718625
C19orf42	0.8963
MAP2K2	-2.40116666666667
HIST1H2BB	-0.583
RNF19B	0.402833333333333
C6orf128	0.699333333333333
TLR8	3.14575
PCDHA9	0.372
CARS2	-0.19075
CLUL1	3.37133333333333
RHAG	-3.5435
UNK	-0.0525
EXOC8	0.3646
C9orf95	0.76975
C14orf143	1.4175
MAML3	-0.014125
LDHA	-1.46275
MRPL20	0.175375
KLHDC6	0.396
ATP5S	0.479166666666667
C8orf55	-0.47825
PHF19	-2.421125
KRTAP13-4	0.375
TTC5	-0.9635
XKR5	-1.0385
SILV	-3.87083333333333
TEX28	-0.0325
TCTN1	0.81925
CX40.1	0.0345
PPP2R5C	0.338375
C12orf30	-1.12433333333333
CAPG	1.97775
MPZL1	0.27625
ARSB	-1.33733333333333
TDH	-2.064
WASF4	0.9825
TSSK3	-1.1715
7A5	2.6455
CRISPLD1	3.469
MAD1L1	-1.57916666666667
SPIN4	-0.635666666666667
AMPD1	1.42575
DPYSL5	0.2835
INPP1	-0.471333333333333
ANKRD11	-1.12427777777778
NPAS4	-0.03125
GCET2	0.2207
RNASE9	-0.365
GUCY2D	0.179833333333333
CCDC98	0.27875
FGF4	-0.230875
CPM	-0.703666666666667
SLC26A4	-1.0335
PLD5	0.6385
FAM59A	1.3957
FBXO5	-1.57277777777778
SIPA1L1	-0.010375
DPYS	0.551
ATG4D	-1.28
TGM3	0.4105
MTCH1	-1.433
HK1	-0.0147857142857143
CDC26	0.575625
GALNT12	-2.23433333333333
LOC339229	-0.5955
MRPL35	0.741375
ORC4L	0.679375
TNKS	-0.663642857142857
C2orf24	-0.496833333333333
ZNF553	1.34916666666667
GGTLA1	1.6276
ZNF497	0.11875
CDY1B	0.24125
SLC30A4	0.521875
TUB	-0.41775
ARHGEF18	-0.49225
ARRB1	-0.7315
KCNK1	2.400125
EREG	-2.5074
SCAMP5	-0.49975
RUNDC3B	2.65675
ADAMTS20	0.29775
IL17RB	2.798
FLJ20323	-0.53075
MCAM	-0.735125
POLR3E	-0.822583333333333
AQR	0.9145
IPMK	0.6015
CDCA7	-4.121
CAMP	2.019
GRHL3	2.35575
ADAMTSL2	0.2665
CLMN	2.15566666666667
SSTR3	0.1805
MAGEA5	-1.727
OVOL2	3.7205
JMJD1B	1.049
RBL2	1.3448
PYGO2	-0.0745
PPP1R10	-0.0245
CSE1L	-1.59233333333333
LCA5	2.93
RDH16	-0.222
ASRGL1	-1.636125
TOM1	-1.72516666666667
PTX3	-4.8695
TTC15	0.269
SCGB3A1	1.42833333333333
MRPL50	-0.31575
RCAN3	1.02325
SLC26A11	0.59425
STYX	-0.1225
CINP	-0.045
MARCH7	0.499
PFKM	-1.21233333333333
SGMS1	0.715666666666667
RIOK3	0.4055
C1orf110	-0.1465
CES7	0.08625
LOC440248	-1.1725
PPP1R12C	-2.53275
C10orf27	0.1245
ATG9A	-1.53775
MRPS26	0.288875
TMEM40	2.3875
ELP3	-0.175
ZNF787	-2.3749
HIAT1	0.292
C8orf34	3.20683333333333
MGC4655	-0.9403
PELI1	0.662333333333333
PPT1	1.2325
SLC35C2	-1.68933333333333
C6orf125	-0.03425
MUC4	-1.4715
RFC4	-1.80414285714286
GNB2	-1.76033333333333
NUP50	-0.247642857142857
SULT4A1	-1.33933333333333
C7	2.918125
CCDC130	-0.7685
ARRDC4	0.78425
RQCD1	-0.8335
GLYCTK	-1.40175
AYTL2	-1.54854545454545
MTUS1	0.9097
LEMD3	0.493333333333333
PLEKHF2	2.377
HOXA7	0.771
GTF3C2	-2.4515
DYNLRB2	4.35425
CNOT10	-0.12975
MR1	0.422
FFAR1	-0.3455
PRIC285	-0.13125
SLITRK6	1.96875
LIX1	-1.8323
UBE1L2	-0.2765
F8	1.6315
ACHE	-0.496833333333333
KPNA5	-0.186
TNFRSF12A	-1.68316666666667
EGR3	1.3855
SERPIND1	-3.03216666666667
OASL	0.209
IFRD1	-1.667875
WDFY1	0.211666666666667
ZNF267	1.471
ACCN5	0.683
ZBTB6	0.19725
PPP1R3A	-0.017
PRRT3	1.4565
FBXL19	-1.1135
TXNIP	0.612071428571428
ACTN2	-0.488
ATG9B	-0.323875
C9orf117	1.12375
IL27	0.859
RPL36AL	0.177666666666667
KLK15	0.03375
CHAD	2.9085
RAP2B	0.3539
HEBP2	1.125
ZNF342	-0.3165
CAMK2G	-0.332833333333333
TLR3	2.778
FGF14	-0.134
HMGB2	-0.594
TRPM5	-0.038
OR5M11	0.4025
KIF3B	0.528052631578947
PRICKLE2	1.49925
MTMR9	0.47975
C3orf27	0.38775
GLRA3	1.36333333333333
NSDHL	-0.766333333333333
TMEM32	-0.5715
POLR2D	-1.66458333333333
MYADML	0.195
C9orf114	-1.21375
MRGPRX1	-0.407
TOPORS	0.80675
CLDN19	-1.1985
C1QL4	-0.125
RNF165	-2.2015
DHRS9	0.58275
DNAH2	0.234666666666667
FXR1	-0.863166666666667
ZMYM3	-1.6405
CASP3	0.0693333333333333
FAM120C	-1.5915
SCLY	-0.70925
CA7	0.2795
ENTPD5	0.0533333333333333
ZNF461	0.51775
PDIA5	-1.27375
C1orf19	-0.0496666666666667
TMEM67	2.38725
KCTD20	-1.16075
WDR47	0.9775
FLJ38723	0.996
KLRF1	2.7315
TAS2R16	-0.0445
CLDN12	-0.04475
PRKCE	-0.27275
UBXD4	-0.6855
ITGAM	2.4935
GLT8D3	0.0345
WDR31	1.2758
RGS2	1.18275
OR51L1	0.5125
MST1R	0.73425
KIAA1737	2.104
OR4A5	-0.077
GLIS1	-0.364666666666667
PTMA	0.634857142857143
NAPA	0.072
PRDM11	0.288
LIPF	-1.028
DIRAS3	1.824
ASGR2	-3.44975
C1QTNF4	0.73725
PIK3R4	0.520666666666667
ARMC3	5.4625
NDUFV3	-0.744416666666667
BTBD3	-0.335333333333333
PPP1R2	0.7935
UBE2NL	-0.071
FOSL2	0.731071428571429
FAM119A	-0.709833333333333
TUBA4A	-1.2886
KRTAP12-1	-0.113
SFRS2	-0.92175
RHPN1	-0.1993
EEF2	-1.8425
ZDHHC11	-0.272333333333333
EPHA3	-0.5324
RBM12	0.058
H2AFJ	0.703166666666667
EDIL3	4.32
KIF26A	-1.5645
SERGEF	0.0995
B3GALT4	2.3005
LOC90925	0.294166666666667
OSCAR	0.02325
NPFF	-1.0035
DEDD	0.224
TMEM155	-0.3055
PTPN1	0.609
SCYL2	0.5725
SKAP1	1.149
LEAP2	-1.68716666666667
GADD45G	1.6514
IFITM3	1.1475
PILRB	-1.33183333333333
SLU7	0.458375
DSC3	0.20275
DNMT3L	-1.66675
PAPD5	0.75875
B3GNT3	-1.455
LHCGR	0.3305
MSL-1	-0.12175
UBE2S	-2.860375
SAP130	-0.253
ANAPC11	0.30575
MAGED4B	-1.8475
ATP6V1B2	-0.188666666666667
C14orf179	1.012875
CAPZA1	-0.566125
CDYL2	-0.0973333333333333
GLRX3	-0.795
LOC136288	0.36
MOBKL1A	0.82625
HTR2B	4.788
CRYGD	-0.164166666666667
NUS1	-1.06533333333333
PGRMC1	1.032
MYOM2	0.386
FLJ39653	-0.980333333333333
CHM	0.3102
OR5M8	0.111
ZNF619	0.492
FAM105A	1.84975
CCNL1	-0.5675
NAP1L3	2.1865
C10orf57	2.551
B3GALNT1	1.58683333333333
CSN1S2A	0.0635
TCP10L	0.363
GDAP2	1.17675
DMKN	-0.703166666666667
COX6B1	0.17725
DNASE2	-0.443333333333333
MSH5	-2.16575
LGMN	-0.504625
USP31	0.399
OR13C8	1.038
SDCBP	0.8298
NUDT11	-1.231
PYGL	-0.391166666666667
SNPH	-1.52583333333333
B3GNT4	-1.094
MIZF	-0.8886
NUBPL	0.61425
NOD1	-0.312833333333333
CDH22	0.335125
NUBP1	0.175166666666667
DSCAM	-2.98325
DGKI	1.7375
FAM136A	-0.9045
AKAP1	0.437666666666667
SLC16A6	-0.3345
RIN3	-1.538
PSG2	0.29775
DIP2B	0.819083333333333
PSORS1C1	0.795
KIAA0495	-0.127
FLJ90709	0.895166666666667
LPA	0.0371666666666667
PIGA	-0.431333333333333
LY75	1.16933333333333
UTS2	-5.104
RREB1	-0.94125
GALNACT-2	0.7567
MGC3196	-0.46675
FLJ31568	-0.0405
LPHN1	-0.495875
SP1	1.4705
TOX4	0.699666666666667
HSPA9	0.611
APOBEC1	0.5225
SLC35E4	-1.133
LSM5	-0.53375
SURF1	-0.03675
ZBTB1	1.729
GTF2F1	-0.72175
RPS15A	0.407714285714286
DUSP21	-0.881833333333333
GINS4	-2.03316666666667
MYO15A	1.344
GIMAP7	3.81025
MGC13379	1.26625
ATP6V1E2	0.153666666666667
UTP3	0.32
HNRPA3	-0.0381875
MT4	-0.1405
C14orf155	-0.246
U1SNRNPBP	0.15575
CKLF	-0.895166666666667
PLEKHN1	0.677666666666667
MBNL1	-0.459
NUP160	-0.8965
ACSM2A	-1.457
LOC129881	2.4535
KIAA1529	0.8695
FLJ22639	-0.16325
HAND1	-0.554
GSX1	0.0735
FGA	-3.9066875
SERPINB1	0.2475
ZNF642	1.64375
IGFBP1	-7.1615
SLC1A1	-0.062125
DHX57	-0.567875
ZNF766	1.4975
PTPN21	0.9082
GDPD3	1.29016666666667
PNPLA5	0.266
TBR1	-0.0178333333333333
FAM116A	0.44225
IQGAP1	1.075625
FOS	1.646
ZNF226	-0.19175
FIGNL1	-0.199
C14orf1	-0.294166666666667
ZMYND17	-0.4395
PUS7	-0.668
TUBB6	-1.407375
KCNQ2	-1.303
MARCH6	0.00816666666666665
CCDC33	0.012
PRODH	-0.703
RBM11	3.1385
EPHA6	0.177
SLC43A1	-0.6675
LOC196541	0.368
NTN1	0.3705
ING4	0.2595
PCDHB10	1.3095
DPH2	-1.0125
SPACA4	0.2135
FBXL21	-4.1405
DIAPH1	-1.59966666666667
ZNF71	0.523666666666667
CEP76	0.0255
CORO1A	-1.93
RRM2	-3.634375
EDG4	-0.6405
OS9	-1.172
SLC4A1AP	0.00875
COG5	-0.45125
COPS8	-0.21825
NGLY1	-0.39275
NCBP2	0.233125
C17orf42	0.105166666666667
GPSM3	-1.319625
SIL1	-0.549333333333333
ASB6	-1.21975
SMAD5OS	0.839
UNC93A	-2.561625
A1BG	0.0856666666666667
C21orf62	0.2365
FMO5	0.6715
ATRIP	-0.637
CEBPG	0.318666666666667
C7orf38	0.950833333333333
TNFRSF1B	-0.483
CLEC1A	1.49116666666667
IQSEC1	-0.35725
PATZ1	0.4908
RBM22	1.502375
BAG2	-1.19466666666667
PAQR5	0.543166666666667
C9orf127	0.5746
THNSL1	0.249
SHROOM3	2.9846
JAM2	1.80225
SNRPN	-1.41725
ALX4	0.061
CACNA1S	0.3095
FAM130A1	0.95125
CORIN	5.278
CD300LB	0.207
PLEKHG6	0.2155
LRRC40	-0.778
PCLKC	-0.5975
PCDHB16	-0.0446666666666667
WNT2B	1.66166666666667
ASNS	-2.40588888888889
MRPL49	-0.318125
FLJ46111	-0.95025
ISG20	-0.858875
SMU1	0.305
CASZ1	0.2805
POLR1D	-0.2755
GIN1	0.5755
SNAG1	0.7405
ANKRD29	-1.03
CDKN2AIP	0.587
KRR1	0.69025
CXCL1	-3.18266666666667
EPM2A	0.0429
PC	-1.40883333333333
DEFB127	0.318
PDZRN4	2.32933333333333
FAH	0.510625
OR51E1	2.1045
CDC2L6	-0.255666666666667
DNTTIP1	-1.201
PAX8	0.34025
TMEM116	0.95325
C1orf150	0.3995
PRO2012	0.19275
MRPL40	-0.111166666666667
BEX1	-2.6078
SLC2A4	-0.5885
PKMYT1	-2.0675
FEZF2	-0.532166666666667
SLC26A9	-1.29575
MAP2	1.44616666666667
LYL1	-2.2615
SLC25A19	-1.1365
NOS3	-0.537
ZNF34	1.4865
TMPRSS11F	-0.4105
FAM43A	-1.55575
FCRL4	1.15516666666667
KLF14	0.55325
FLRT2	1.0955
WRN	-1.00425
SDF2	0.7474
KRT8P12	-1.091
C6orf195	-0.5075
C9orf125	-1.47083333333333
DZIP3	0.405125
RIT1	0.745
SCML1	-0.974333333333333
RHBDF2	-0.398375
OR2G3	0.2005
REXO1L1	-0.274
MAP3K7IP3	0.743375
C3orf57	0.08675
FBXW11	-0.314666666666667
ETAA1	0.38725
C14orf131	-0.3482
AKT1S1	-2.0615
SLC12A5	-1.101
C9orf164	0.69475
NRIP3	0.49975
NOS1AP	-0.71525
TMEM121	0.547
SAP30BP	-0.3995
DGCR6	-0.438
WDR76	-2.26525
FAM82B	0.9025
LOC606495	-0.115
MAP9	3.20166666666667
BCDIN3D	1.70875
CXorf36	3.396
DSCR3	-0.2785
ZFAND3	-0.211875
C7orf43	-0.382
SPSB3	-0.4938
C19orf19	-0.281
FAM133A	0.041375
C12orf25	0.71825
SLC39A3	-1.203375
DISP2	-0.59225
PI4KAP2	-2.9915
MKRN3	-2.2965
ADAMTS13	-0.701125
CBLN3	0.4819
TTYH1	-1.25933333333333
C3orf18	1.51375
FLJ13236	0.33275
ZMYND12	4.42025
C18orf25	0.616625
GLB1L3	-0.647
ATP13A5	1.159
RANBP10	-0.8935
CD96	-0.959
DENND1C	-0.053
RBMS3	1.4492
SLC41A3	0.176166666666667
DGCR6L	-0.79775
TMEM128	1.116
CSNK1G3	0.765642857142857
MOBKL2C	0.456
TSPAN6	0.630625
MATN2	0.4355
MSL2L1	-0.589
ST6GALNAC2	0.141333333333333
FGFBP2	-1.12525
FGL1	-5.18183333333333
MPP3	-0.5095
ARHGEF6	2.95716666666667
TGFBR2	0.14175
ACMSD	0.7865
IL33	3.735
C9orf5	0.126333333333333
DEAF1	-1.2879
AMN	-0.946
DEFA6	0.20725
RNF212	0.84825
METT5D1	0.842333333333333
CIB1	0.3424
TSSK1B	-0.00625000000000001
KIAA1727	0.8295
ZNF680	1.21025
LOC399900	-1.504
LOC152217	-0.366833333333333
CTNNAL1	-2.54
CIT	-2.51783333333333
TLE6	0.09225
ZNF607	-1.0305
HERC4	0.192833333333333
DRAP1	-0.9315
PEMT	-0.7845
C10orf111	-0.61
ZNF575	-0.95675
KCTD7	-0.1805
MYO1F	-0.174125
LOC285382	1.061
RAB11A	1.1441
PLCD3	-0.86275
C15orf28	-0.0735
PTBP2	-0.287875
CTB-1048E9.5	-0.783625
C19orf60	0.439
C7orf25	0.515
SETD7	0.821875
HOXB9	-3.8105
VANGL1	-0.2020625
CHAF1B	-1.6895
NDUFA3	0.344
KIAA1328	0.945666666666667
SHARPIN	-0.667375
TTC23	0.311375
UGP2	0.55825
ANKIB1	0.5401
CIRBP	0.0397142857142857
SEC14L4	-2.68383333333333
OVCH1	-0.0635
VPS52	-0.393
FAT	-0.30725
M6PRBP1	-1.39825
GPRIN3	0.317
PPM1F	-0.937833333333333
TSR1	-0.541
CCDC85A	3.508
PCSK5	2.5545
ZFHX3	0.5
HEMK1	-0.367
PGBD2	1.25175
RSRC2	0.2565
AURKC	-1.59166666666667
SCRIB	0.130875
ORM2	-3.959
FAM115A	0.6252
FZD6	2.421
UNC119	-0.781666666666667
GPX3	-1.3841
NOV	0.192375
CABC1	-0.581
CDC42SE2	-0.15825
EIF2S2	-0.8222
RNF130	1.41725
CKAP5	-1.0695
RP11-413M3.2	-0.889375
C10orf18	0.9737
TMEM93	-0.17125
DYX1C1	3.209
KCNMB2	-1.585
ANK3	1.83916666666667
KRT5	-1.3736
CDH12	-1.10425
QRSL1	-0.11975
JUB	-0.36075
SHC4	-1.050625
CCL15	1.98183333333333
CCDC22	-0.90575
SNX24	1.0025
RARS	-0.2075
MORC2	-0.18425
FAM48A	-0.1025
MT1H	-0.9055
PPP1R14C	-1.81183333333333
FOXD1	-3.001
C1orf213	-1.65375
AMT	-0.5622
DSN1	-1.84175
PTPLAD2	3.00325
DIS3L	0.07075
RASL11A	1.122
GPRC5B	-0.036125
FRMD7	0.7265
STRN4	-0.8235
KITLG	3.34109090909091
HDGF	-1.04425
OR1S1	0.075
SETX	0.0571
DDR2	0.170375
KCTD12	2.486
LYZL2	2.28375
WDR52	0.597
TMEM2	0.645875
ZNF579	-2.749
LOC200810	-0.32375
TNFSF9	-1.90875
PPFIA4	-2.648
CNIH3	0.471666666666667
MAP4K4	-0.731642857142857
ROD1	0.172142857142857
ALS2CR12	-0.408666666666667
DOCK3	0.678833333333333
PAQR9	-4.035
ASB17	0.000833333333333346
STX16	-1.57075
FEZ2	0.1525
DLAT	-0.151
KIF21B	-1.4225
CDC5L	0.163
TMEM119	0.7315
CRIP3	-1.459
TPSD1	-0.0571666666666667
TEPP	-0.80575
GNGT2	1.37775
C21orf121	0.21725
WNK1	0.272666666666667
FLJ10490	-1.0558
OR51B5	-2.2165
LOC203547	-0.7045
HAS1	-0.8155
PPA1	0.0746666666666667
ST7	-0.324125
C11orf46	0.673
POPDC3	-3.16916666666667
ACOX2	2.17
ATCAY	-0.78275
TM4SF19	-0.984
MFSD9	-0.57
PDHB	0.591
ERN1	-0.54975
LCE3C	-0.119
GPR111	0.386
NOTCH3	1.142
ADAMTS5	3.074
B3GALT1	-0.69975
UGCGL1	-0.337833333333333
FAM58A	0.464333333333333
FBXO32	2.34075
CLPP	-0.6895
NXPH1	-0.42575
MTMR3	0.817833333333333
ATP1B3	-0.672625
TMEM16A	4.18675
HIST1H3F	-0.162
TRIM25	-0.836833333333333
SDCBP2	-0.93
CRKL	-1.698125
HOXB2	-0.273166666666667
ANP32B	-0.912875
GATM	4.381
AP4E1	-0.207
EDG5	0.432
CDKN3	-2.05583333333333
CDH4	-2.1245
PGD	-2.193
RND1	-0.2985
GAD1	-1.8798
MPG	-0.24975
LOC440350	-0.3875
ZNF133	-0.13125
SERPINB12	0.616
AMELY	0.2915
DHX36	-0.40825
TNFAIP8L2	3.34333333333333
PHTF2	-0.502388888888889
CCDC112	0.569166666666667
IQCC	-1.36525
HEYL	2.06483333333333
FTSJ2	-0.840833333333333
APPL1	1.13725
RAB43	-0.305928571428571
OR10G2	0.3495
WAC	0.3855
ADCY9	-0.2765
RUNDC2B	0.0243333333333333
PYCRL	0.0633999999999999
AGPAT7	-0.429166666666667
SLC22A9	-0.733166666666667
CDKAL1	-0.4915
PDYN	-1.01
C20orf74	0.1775
MTMR11	0.5125
VAV3	5.01541666666667
DAPL1	0.8865
STXBP3	1.2335
EIF3G	-1.197
ARHGAP22	-0.624
NPFFR1	-0.3815
NPC1	-0.446333333333333
ALDH9A1	1.4465
ZNF600	0.437375
ZNF678	1.0545
RASSF1	-0.602916666666667
ADD2	-2.265875
PITPNB	0.196875
PKD2L2	0.33025
LRP11	0.8385
CDKL1	0.409
SMEK2	0.90125
PRODH2	-2.49966666666667
C11orf54	1.3915
SFRS11	-0.004
IL7	1.34583333333333
ALS2CR16	0.093
BTG3	-0.853
PAK2	-0.159611111111111
RP11-679B17.1	-0.01825
GATA4	-1.57283333333333
ATP2B1	-0.775
LOC130940	2.6775
C1orf172	2.987
ATF7IP2	0.61575
SLC25A43	0.264
CENTG3	-1.71316666666667
IGF2BP1	-3.191
FCHSD1	0.4255
CAMK2N2	-2.9465
ELAVL3	-0.1639
NBPF15	-0.6445
UBE2J2	-1.19233333333333
GNL2	-0.6445
PRR3	-1.0618
NLF2	-1.25175
OR4F6	0.03
KLHL24	1.18266666666667
CCDC88A	-0.9583
SGPP1	-0.500166666666667
C10orf11	0.445
SLC35B4	-1.48166666666667
UGT3A2	-1.4215
ARNT2	0.9878
CBR1	-0.68675
ITPR3	-1.7765
TRAPPC6B	0.2518
AMZ1	3.008
ARP11	1.8715
WDSUB1	1.2705
APBA1	-0.278
RAB2A	1.7344
C6orf162	0.72575
HPSE2	0.524666666666667
PLCE1	1.71875
INSL3	0.088
DLG1	0.4058
PTPLA	-2.11975
PIGX	0.095375
TFIP11	-0.299666666666667
FIBIN	3.4625
POLR2G	-0.104
GRAP2	-1.8935
DNAJB8	0.236666666666667
CNBP	1.00033333333333
WASF1	-0.171
INPP5E	-1.6871
HSPB1	-0.0128125
TMEM167	0.012
CUBN	1.124
IGF1	3.8845
ITPK1	-0.6087
NAALAD2	-0.8695
G3BP1	0.2391
NT5DC1	1.0515
CYP39A1	-0.163
TMEM139	2.2835
POLK	0.2879
GLULD1	0.28675
RBM15	-1.268
AMZ2	0.45825
GDF15	-2.44266666666667
MESDC2	0.20175
INCA	0.6565
ACY1L2	-1.959
GZMM	-0.967166666666667
PAIP1	0.36725
CACNA2D1	0.32975
STK32C	-1.4785
SH3BP4	1.75116666666667
DEC1	0.5615
PADI1	-0.482
UBB	0.4738
PON3	-1.88083333333333
PROP1	0.3695
ANKRD13B	-0.569
ADCK1	-1.35425
TCF25	-0.98925
SLC38A5	-2.16375
CXorf26	0.411166666666667
C19orf39	0.629
PPP1R13B	0.746
ARL2	-1.636
TCL6	0.00358333333333334
TOP3A	-0.4825
SLC16A14	1.58575
FXYD6	0.765
HIST1H4E	-0.282
BBC3	-1.23636842105263
UNC5A	0.288166666666667
FAM86C	-0.163
PI4KB	-1.23075
B3GAT1	-1.53275
SUSD2	1.6795
OAZ2	-0.368333333333333
NOC4L	-1.29825
C10orf12	0.12075
FADS1	-2.6965
LOC144097	-0.05125
DKK2	1.764
KIAA1949	-0.33625
RHOT1	0.7207
OXT	1.8495
GPR153	-2.58925
ARL4A	-0.495333333333333
SAAL1	-1.47525
CCDC64	-0.7725
USE1	-0.2935
HNMT	1.60033333333333
PCGF3	0.239625
CYP2C19	0.103
C20orf4	-0.2315
CCDC11	3.142
ACSBG2	0.111
RWDD2A	0.75325
PALLD	3.1705
CPLX4	-0.585
LOC492311	1.9045
KPNA2	-1.99933333333333
MACROD1	-0.9073
TMCO3	-0.136833333333333
C15orf52	0.130333333333333
BIRC5	-2.36193333333333
