Hybridization REF	TCGA-E2-A159-01A-11R-A115-07
URB1	-0.707833333333333
OR4C46	-0.1284
TOP3B	-0.861
NFATC4	-0.1445
CA14	-5.68
BMPR1A	1.06533333333333
SNRP70	-1.028
PRL	-0.0525
C6orf130	-0.60825
STAG2	-0.24825
CD55	-1.11021428571429
RPS23	-0.358333333333333
SSX2	-1.88
FDPSL2A	0.54075
FBXO27	0.30475
SYNGR3	-1.531
TMSL3	1.63625
EML1	-0.799
NUP93	-0.714416666666667
SMAD3	-1.1788
KIAA1189	-0.0673333333333333
HNRPUL2	0.140666666666667
TBC1D12	0.416166666666667
C16orf24	-0.232
MRVI1	1.95133333333333
ZNF581	-0.495833333333333
ELOVL3	0.1625
OR51Q1	0.727
CACNB3	1.35566666666667
GALNT13	-0.44925
C10orf84	-0.06775
NEDD4	-0.6523
SPO11	0.64
OR5AU1	0.101
NEK4	-0.157071428571429
PRKAR2A	-0.279333333333333
IHPK1	-0.419
ATP6V0B	1.581375
CACNA1E	0.1095
CEACAM8	-0.1152
PEX14	0.1415
FLJ12993	0.121
ZBTB38	0.279833333333333
PCTK2	0.291166666666667
LRRC16	-0.2425
FBLIM1	2.25366666666667
FYCO1	0.68775
RP5-1022P6.2	0.406666666666667
CMTM1	1.447
PLTP	1.69183333333333
RAPH1	0.11875
DOCK8	1.61575
EZH2	-0.160133333333333
SLC25A1	-0.305833333333333
PLEKHB1	0.8374
GRB7	0.7182
ZFP37	0.5355
MRPL33	-0.022
PELO	-0.56675
ARMC1	-0.125363636363636
C9orf27	0.355875
FLJ25778	0.034
C9orf37	-0.9115
TMEM66	0.76425
SPRN	-0.011625
HBEGF	1.84475
PI4KA	-0.8155
LEPRE1	-0.06575
POU2AF1	0.316125
MRPL12	-0.724833333333333
REP15	-0.08
ZC3H3	0.96925
RASAL1	-0.097
DDAH1	1.301375
ACBD5	0.937
TMC2	0.157
CCDC137	-0.454
SAMD13	0.166833333333333
UGT2B15	-3.26316666666667
TIPARP	-0.3565
DNASE1L3	4.00325
TRIM72	0.348333333333333
DBX2	-0.405
IPO8	-0.1155
C21orf88	-2.347
MAP3K14	0.66475
LOC51233	0.274166666666667
GGTLA4	0.00174999999999999
PDE6D	-0.101
ZNF117	0.396
CLK2	0.07125
NKRF	-0.709
TNFSF15	0.363
DUSP2	0.7825
SECISBP2	-0.1621
GABRR2	0.7995
PPAP2C	1.331
LOC51145	0.192333333333333
PAG1	0.892875
PIK3C3	-0.66225
GNG10	-0.4565
APOL4	1.39283333333333
ANKRD28	-1.04
STMN3	-1.84
RAB14	0.9659
CDK2AP2	1.1055
HDDC3	-0.38675
COMMD7	0.972875
CXXC1	-0.58475
HMCN1	-0.666833333333333
CD40	2.45475
DYNC1LI2	0.3174375
GDI1	1.483
LOC646938	-0.5835
VSNL1	0.754
PIH1D1	-0.4645
RAET1G	1.0995
KRTAP5-9	-0.079
EFTUD2	-0.67325
ZNF311	1.33283333333333
ATP6V1G3	-1.4475
OR2W3	-0.42
SCN4A	0.12525
MED10	-0.41575
FAM135A	-0.2365
ARHGAP4	-0.31975
EHMT2	-0.114375
UFD1L	-0.15025
ERMP1	1.38425
MAG1	-0.2915
THAP8	0.146166666666667
HACE1	0.316666666666667
FAM82C	0.824833333333333
C3orf20	-0.2155
UNC84A	0.500166666666667
SCD5	-0.605357142857143
LASS6	0.445625
LSG1	0.489416666666667
MAL	-4.655
GPR22	-0.6465
WDR5B	1.495
ACTRT1	0.2885
C17orf60	1.329
GRIN2C	0.0471
ARMC8	-0.106916666666667
SLC47A1	-1.9175
DMPK	0.37625
DHRS13	-0.536166666666667
SMC1A	0.563666666666667
KRTAP17-1	2.5395
SMYD5	0.4755
TUSC2	-0.071625
CRHR2	0.3505
KIR3DL2	2.748
CCDC104	0.3025
ATP2C1	1.570375
CROT	0.41575
PABPC3	0.546166666666667
EGR1	-1.06983333333333
THSD1	-0.25325
KHK	-1.01
SLC12A2	0.2576875
CD58	0.69175
STOX2	0.570833333333333
CCDC76	-0.6209
CCDC48	1.415
DNAH1	-0.267666666666667
ZIC4	1.996375
OR1G1	-0.4845
PSMC6	-0.530333333333333
PROKR1	0.6145
ABCB1	-0.433125
TRAT1	0.95225
LLGL1	0.4535
MTF1	1.2035
USP54	0.65275
PAGE2B	-3.6285
ITGB7	-3.556
CCDC81	-0.367
LOC149837	0.60525
SCUBE1	-1.1375
ZSCAN10	0.382
HUWE1	0.141642857142857
CDH17	1.663
CD180	2.698
IL17A	0.42175
TMPO	-1.01475
KIAA1524	-0.523833333333333
HDGFRP3	-2.35983333333333
OXCT1	-0.788272727272727
RRAS2	-1.1245
LTBP2	2.1698125
SV2B	0.856833333333333
CYP2A6	0.357125
PKD1L2	-1.25866666666667
PPM1M	1.33175
FLJ22662	1.74516666666667
ZNF502	0.634
GP6	-0.67475
CRYBA2	3.20175
LEF1	-2.4104
CTPS	-0.352857142857143
EYA1	-2.361
EPS8L1	1.8665
MAPK14	0.779
SERPINB2	-3.569125
GTF2F2	-0.823
ZNHIT4	0.81
PLA1A	0.726875
C20orf114	0.631
HPR	-5.0905
C18orf2	-3.323
SATB2	-3.37425
KCNJ9	-0.307625
MGC157906	0.7035
MOCS3	0.23425
C17orf71	-0.5235
PPHLN1	-0.2714
HIST1H2BN	-0.906875
RAPGEF1	-0.3735
MAP3K8	3.18175
DLG4	-0.108666666666667
STC1	0.0358333333333333
CDGAP	2.316
DDX26B	-0.598
LOC150223	-1.55075
CPSF3	0.102
TMEM14A	0.96775
MYH3	-1.99425
GPKOW	0.11775
SULT1A1	-1.09733333333333
SPON1	1.8835
YY1AP1	1.11916666666667
RAB23	0.90125
PLA2G4A	-2.56825
MAPRE3	1.152
ZNF516	-0.309428571428571
GGPS1	1.54875
EXOC3L2	-0.632625
C19orf42	-1.0157
MAP2K2	-0.7775
HIST1H2BB	-0.69675
RNF19B	2.15983333333333
C6orf128	1.04016666666667
TLR8	4.58925
PCDHA9	0.911
CARS2	-0.1365
CLUL1	2.09316666666667
RHAG	-4.64333333333333
UNK	-0.6725
EXOC8	0.2638
C9orf95	1.48175
C14orf143	0.334833333333333
MAML3	-0.0774285714285714
LDHA	-0.89675
MRPL20	0.731375
KLHDC6	5.71266666666667
ATP5S	0.0701666666666667
C8orf55	0.26175
PHF19	-0.975625
KRTAP13-4	0.13
TTC5	-1.00575
XKR5	0.062
SILV	-4.98083333333333
TEX28	0.3145
TCTN1	-0.02875
CX40.1	0.22
PPP2R5C	0.14875
C12orf30	-0.249666666666667
CAPG	2.523
MPZL1	1.53895
ARSB	-0.479
TDH	-2.82125
WASF4	0.773
TSSK3	-0.9655
7A5	3.062
CRISPLD1	-1.196125
MAD1L1	-0.737666666666667
SPIN4	-0.3305
AMPD1	1.6925
DPYSL5	0.612
INPP1	-0.458833333333333
ANKRD11	-0.712944444444444
NPAS4	0.282
GCET2	1.4445
RNASE9	2.186
GUCY2D	0.207
CCDC98	-1.1355
FGF4	-0.2375
CPM	1.18816666666667
SLC26A4	-1.43933333333333
PLD5	-0.48125
FAM59A	1.131
FBXO5	-0.0248888888888889
SIPA1L1	0.349
DPYS	0.62175
ATG4D	-0.55775
TGM3	-0.0685
MTCH1	0.540125
HK1	-0.405857142857143
CDC26	0.625125
GALNT12	-2.4065
LOC339229	-0.35675
MRPL35	-0.374875
ORC4L	-0.252375
TNKS	0.365
C2orf24	0.360833333333333
ZNF553	-0.9865
GGTLA1	2.9989
ZNF497	-0.50275
CDY1B	0.698333333333333
SLC30A4	0.831
TUB	-1.1755
ARHGEF18	-0.4985
ARRB1	0.28775
KCNK1	1.3795
EREG	-2.1473
SCAMP5	0.30925
RUNDC3B	1.6605
ADAMTS20	-1.05466666666667
IL17RB	-0.377
FLJ20323	-0.257
MCAM	0.10325
POLR3E	-2.48858333333333
AQR	-0.0543333333333333
IPMK	-0.3075
CDCA7	-1.378625
CAMP	3.907
GRHL3	3.4385
ADAMTSL2	0.651666666666667
CLMN	2.31166666666667
SSTR3	0.3385
MAGEA5	-2.63883333333333
OVOL2	3.2875
JMJD1B	0.536
RBL2	0.3605
PYGO2	1.254
PPP1R10	0.339
CSE1L	0.146
LCA5	0.84825
RDH16	-0.1115
ASRGL1	0.7325
TOM1	0.345
PTX3	-4.7795
TTC15	1.151
SCGB3A1	3.64683333333333
MRPL50	-0.625
RCAN3	1.683375
SLC26A11	0.61725
STYX	0.602833333333333
CINP	-0.36125
MARCH7	-0.2515
PFKM	-2.069
SGMS1	0.334
RIOK3	0.1702
C1orf110	0.253
CES7	0.01525
LOC440248	-1.531
PPP1R12C	-0.0355
C10orf27	0.8135
ATG9A	-0.839
MRPS26	0.648375
TMEM40	2.93775
ELP3	-0.329
ZNF787	0.1929
HIAT1	0.429
C8orf34	1.42883333333333
MGC4655	0.3245
PELI1	2.466
PPT1	0.2554
SLC35C2	-0.1215
C6orf125	-0.61075
MUC4	-1.3455
RFC4	-0.247857142857143
GNB2	1.17183333333333
NUP50	-0.181214285714286
SULT4A1	-0.0886666666666667
C7	1.87971428571429
CCDC130	-0.282
ARRDC4	-0.45275
RQCD1	0.70125
GLYCTK	-0.48425
AYTL2	-0.648
MTUS1	1.247
LEMD3	0.261166666666667
PLEKHF2	0.451
HOXA7	1.2945
GTF3C2	-0.2085
DYNLRB2	0.359
CNOT10	0.40675
MR1	-0.074
FFAR1	-0.219
PRIC285	0.1205
SLITRK6	-1.702
LIX1	-2.7641
UBE1L2	-0.963416666666667
F8	1.641625
ACHE	0.460333333333333
KPNA5	-0.12125
TNFRSF12A	-0.525833333333333
EGR3	-0.8835
SERPIND1	-4.19416666666667
OASL	2.67
IFRD1	0.338375
WDFY1	0.116833333333333
ZNF267	0.115875
ACCN5	0.5925
ZBTB6	-0.39975
PPP1R3A	0.744
PRRT3	0.40375
FBXL19	-0.557
TXNIP	0.189285714285714
ACTN2	-0.41625
ATG9B	0.25775
C9orf117	-0.352625
IL27	0.3685
RPL36AL	-0.432
KLK15	-1.00975
CHAD	1.0095
RAP2B	-0.0448
HEBP2	2.99125
ZNF342	1.1895
CAMK2G	0.456666666666667
TLR3	1.53925
FGF14	0.27075
HMGB2	-1.20925
TRPM5	-0.0245
OR5M11	-0.2145
KIF3B	0.699263157894737
PRICKLE2	0.5215
MTMR9	0.41125
C3orf27	-0.2455
GLRA3	-2.65
NSDHL	0.141
TMEM32	-0.00975000000000001
POLR2D	-1.09125
MYADML	0.373
C9orf114	-1.169
MRGPRX1	0.613
TOPORS	0.32325
CLDN19	-0.696
C1QL4	0.073
RNF165	0.915
DHRS9	2.92225
DNAH2	0.1455
FXR1	-0.391666666666667
ZMYM3	-0.718
CASP3	0.67
FAM120C	-0.86275
SCLY	-1.19925
CA7	-0.2535
ENTPD5	0.224
ZNF461	-0.0255
PDIA5	0.77275
C1orf19	0.345666666666667
TMEM67	-0.193
KCTD20	0.1975
WDR47	1.0175
FLJ38723	-0.805
KLRF1	0.448833333333333
TAS2R16	0.21
CLDN12	-0.69625
PRKCE	0.5645
UBXD4	0.57575
ITGAM	2.9215
GLT8D3	-0.440625
WDR31	1.7461
RGS2	0.34975
OR51L1	0.146
MST1R	1.291
KIAA1737	0.07075
OR4A5	0.686
GLIS1	-2.28633333333333
PTMA	0.375214285714286
NAPA	1.92175
PRDM11	-0.6665
LIPF	-2.051
DIRAS3	2.5605
ASGR2	-4.163625
C1QTNF4	-0.37425
PIK3R4	0.2045
ARMC3	1.399
NDUFV3	0.044
BTBD3	1.25066666666667
PPP1R2	0.6055
UBE2NL	-0.381
FOSL2	0.956071428571429
FAM119A	-1.15016666666667
TUBA4A	0.0115
KRTAP12-1	-0.136
SFRS2	-0.22925
RHPN1	-0.5099
EEF2	-1.23466666666667
ZDHHC11	-4.21
EPHA3	-1.77355555555556
RBM12	-1.593
H2AFJ	-0.537333333333333
EDIL3	1.086
KIF26A	-1.28675
SERGEF	-0.1425
B3GALT4	2.67225
LOC90925	3.609
OSCAR	1.4095
NPFF	-0.718125
DEDD	0.527125
TMEM155	-0.580125
PTPN1	0.147
SCYL2	0.461333333333333
SKAP1	2.50575
LEAP2	-2.9675
GADD45G	1.3338
IFITM3	1.227375
PILRB	-0.965333333333333
SLU7	0.0659375
DSC3	3.876
DNMT3L	-0.6645
PAPD5	-0.21675
B3GNT3	0.268666666666667
LHCGR	-0.813
MSL-1	-0.18875
UBE2S	-0.102125
SAP130	-0.084
ANAPC11	0.151
MAGED4B	-2.135
ATP6V1B2	1.03933333333333
C14orf179	0.117625
CAPZA1	0.406125
CDYL2	0.121666666666667
GLRX3	-0.204666666666667
LOC136288	-0.82625
MOBKL1A	-1.21025
HTR2B	1.99675
CRYGD	-0.517666666666667
NUS1	0.171
PGRMC1	0.496
MYOM2	-0.5265
FLJ39653	-2.31866666666667
CHM	0.2844
OR5M8	0.454
ZNF619	-0.489
FAM105A	1.343
CCNL1	-0.7195
NAP1L3	-1.5015
C10orf57	1.88966666666667
B3GALNT1	1.66933333333333
CSN1S2A	0.205
TCP10L	-0.75175
GDAP2	1.084875
DMKN	-0.496666666666667
COX6B1	0.23925
DNASE2	0.607833333333333
MSH5	-1.48425
LGMN	0.378375
USP31	0.0871
OR13C8	0.475
SDCBP	0.6861
NUDT11	-3.07916666666667
PYGL	-1.72033333333333
SNPH	-0.102
B3GNT4	0.9015
MIZF	0.1687
NUBPL	-0.83425
NOD1	0.269
CDH22	0.30275
NUBP1	-0.318333333333333
DSCAM	-3.21475
DGKI	-0.023
FAM136A	0.00475
AKAP1	-0.00733333333333333
SLC16A6	-1.918
RIN3	1.28425
PSG2	-0.916
DIP2B	-0.660416666666667
PSORS1C1	1.3454
KIAA0495	-0.028
FLJ90709	-0.716833333333333
LPA	-0.501833333333333
PIGA	-0.0858333333333333
LY75	2.56983333333333
UTS2	-2.16816666666667
RREB1	0.267125
GALNACT-2	0.7249
MGC3196	-0.43275
FLJ31568	0.69575
LPHN1	0.74225
SP1	0.82225
TOX4	-0.5235
HSPA9	-0.1465
APOBEC1	0.697
SLC35E4	-1.21925
LSM5	-0.208
SURF1	0.36375
ZBTB1	0.58475
GTF2F1	-0.668375
RPS15A	-1.31585714285714
DUSP21	-0.2498
GINS4	-1.56916666666667
MYO15A	-0.9135
GIMAP7	4.2295
MGC13379	0.53725
ATP6V1E2	0.567666666666667
UTP3	-0.81575
HNRPA3	-0.79275
MT4	2.256
C14orf155	0.049
U1SNRNPBP	-0.2285
CKLF	-0.0423333333333333
PLEKHN1	1.132
MBNL1	-0.0800833333333333
NUP160	-0.5335
ACSM2A	-1.24675
LOC129881	-1.168
KIAA1529	-0.27875
FLJ22639	-0.9715
HAND1	-0.984
GSX1	0.288
FGA	-4.5560625
SERPINB1	1.12625
ZNF642	0.98775
IGFBP1	-8.117
SLC1A1	0.06975
DHX57	0.152125
ZNF766	1.084
PTPN21	0.6964
GDPD3	-1.58816666666667
PNPLA5	-0.0775
TBR1	0.2418
FAM116A	0.1665
IQGAP1	0.92825
FOS	-0.12825
ZNF226	-0.6
FIGNL1	-0.214833333333333
C14orf1	-0.0711666666666667
ZMYND17	-1.5805
PUS7	-0.962666666666667
TUBB6	0.306125
KCNQ2	-1.9825
MARCH6	-0.785333333333333
CCDC33	0.1605
PRODH	1.4695
RBM11	-0.52875
EPHA6	-0.171
SLC43A1	-1.98925
LOC196541	0.453625
NTN1	0.62875
ING4	0.4355
PCDHB10	1.22325
DPH2	-0.403166666666667
SPACA4	0.621
FBXL21	-3.8465
DIAPH1	0.627
ZNF71	1.14316666666667
CEP76	0.33
CORO1A	0.314
RRM2	-0.320625
EDG4	0.4625
OS9	-0.0015
SLC4A1AP	0.3865
COG5	0.888
COPS8	-0.46225
NGLY1	-0.69575
NCBP2	-0.054125
C17orf42	-0.811833333333333
GPSM3	0.912625
SIL1	0.438833333333333
ASB6	-0.8385
SMAD5OS	1.45433333333333
UNC93A	-3.31175
A1BG	-1.00433333333333
C21orf62	1.13875
FMO5	-0.613583333333333
ATRIP	-0.600166666666667
CEBPG	0.0651666666666667
C7orf38	0.136333333333333
TNFRSF1B	1.4505
CLEC1A	2.83566666666667
IQSEC1	0.00187499999999999
PATZ1	0.0724
RBM22	1.099875
BAG2	-2.89933333333333
PAQR5	-0.0811666666666667
C9orf127	1.4953
THNSL1	0.6125
SHROOM3	1.8868
JAM2	0.482
SNRPN	-4.07225
ALX4	0.081
CACNA1S	-0.381
FAM130A1	1.26325
CORIN	1.798
CD300LB	0.768
PLEKHG6	1.3215
LRRC40	-0.2865
PCLKC	-1.394
PCDHB16	-2.09666666666667
WNT2B	0.131666666666667
ASNS	-0.751555555555556
MRPL49	0.122125
FLJ46111	-1.14075
ISG20	1.450625
SMU1	-0.103833333333333
CASZ1	1.55
POLR1D	-0.417083333333333
GIN1	-0.414
SNAG1	0.300166666666667
ANKRD29	-0.874
CDKN2AIP	-0.0965
KRR1	-0.71775
CXCL1	-0.397833333333333
EPM2A	-0.031
PC	-0.741166666666667
DEFB127	0.0495
PDZRN4	1.73333333333333
FAH	-0.139125
OR51E1	1.614
CDC2L6	0.967666666666667
DNTTIP1	0.26725
PAX8	-1.018
TMEM116	-0.23475
C1orf150	1.07
PRO2012	-0.492
MRPL40	-0.730666666666667
BEX1	-4.1741
SLC2A4	-0.121666666666667
PKMYT1	-0.768
FEZF2	-0.117
SLC26A9	0.748
MAP2	3.0592
LYL1	-1.099
SLC25A19	-0.615166666666667
NOS3	0.007
ZNF34	0.416
TMPRSS11F	0.321
FAM43A	0.7485
FCRL4	0.352166666666667
KLF14	-0.20025
FLRT2	-1.23883333333333
WRN	0.0685
SDF2	0.0488
KRT8P12	0.14825
C6orf195	0.4695
C9orf125	-1.834
DZIP3	-0.6005
RIT1	1.23225
SCML1	-1.2245
RHBDF2	0.08325
OR2G3	-0.3095
REXO1L1	-0.426
MAP3K7IP3	0.317875
C3orf57	-0.8855
FBXW11	-0.0776666666666667
ETAA1	0.08325
C14orf131	-0.6725
AKT1S1	-0.6185
SLC12A5	-1.757875
C9orf164	1.262
NRIP3	0.478
NOS1AP	-0.73325
TMEM121	-0.9605
SAP30BP	-0.1908
DGCR6	0.36
WDR76	-0.24125
FAM82B	-0.798333333333333
LOC606495	-0.7335
MAP9	0.14275
BCDIN3D	-0.2675
CXorf36	3.94316666666667
DSCR3	0.2372
ZFAND3	0.906625
C7orf43	1.01033333333333
SPSB3	-0.1923
C19orf19	0.0415
FAM133A	-4.214375
C12orf25	0.068
SLC39A3	-0.198375
DISP2	0.33275
PI4KAP2	-2.465
MKRN3	-2.98533333333333
ADAMTS13	-0.757125
CBLN3	0.2083
TTYH1	-1.31183333333333
C3orf18	-1.56025
FLJ13236	0.0785
ZMYND12	1.64275
C18orf25	0.34725
GLB1L3	0.82
ATP13A5	1.104
RANBP10	-0.59275
CD96	0.5221
DENND1C	0.6255
RBMS3	-1.0676
SLC41A3	0.449666666666667
DGCR6L	0.3575
TMEM128	-0.896166666666667
CSNK1G3	0.0465
MOBKL2C	0.876125
TSPAN6	0.51025
MATN2	-1.3626
MSL2L1	0.148166666666667
ST6GALNAC2	0.1515
FGFBP2	0.14625
FGL1	-6.636
MPP3	-0.3645
ARHGEF6	1.026
TGFBR2	0.6455
ACMSD	-1.2125
IL33	3.83625
C9orf5	0.0261666666666667
DEAF1	-0.1825
AMN	-0.61
DEFA6	0.444875
RNF212	1.2125
METT5D1	-0.4345
CIB1	0.4971
TSSK1B	-0.372
KIAA1727	1.611
ZNF680	-0.0165833333333334
LOC399900	-0.539
LOC152217	-0.383583333333333
CTNNAL1	-2.825
CIT	-1.575
TLE6	-0.3715
ZNF607	-1.272
HERC4	-1.02616666666667
DRAP1	0.68
PEMT	-0.1875
C10orf111	0.2875
ZNF575	0.08325
KCTD7	0.18175
MYO1F	1.279875
LOC285382	-0.829
RAB11A	0.7362
PLCD3	-1.1385
C15orf28	-0.144
PTBP2	-0.77675
CTB-1048E9.5	-0.40175
C19orf60	-0.1185
C7orf25	1.5115
SETD7	1.113
HOXB9	-0.369
VANGL1	1.0409375
CHAF1B	0.0465
NDUFA3	1.23175
KIAA1328	0.0746666666666667
SHARPIN	0.452125
TTC23	-1.275875
UGP2	0.699416666666667
ANKIB1	0.6517
CIRBP	-0.653857142857143
SEC14L4	-3.42466666666667
OVCH1	0.675166666666667
VPS52	0.55625
FAT	-0.311875
M6PRBP1	-0.07675
GPRIN3	2.14
PPM1F	-0.497
TSR1	-0.72475
CCDC85A	0.6125
PCSK5	0.44525
ZFHX3	0.6105
HEMK1	-1.0136
PGBD2	0.6295
RSRC2	-0.4395
AURKC	-0.7795
SCRIB	0.160625
ORM2	-3.497
FAM115A	0.1255
FZD6	1.07475
UNC119	0.410166666666667
GPX3	0.3838
NOV	-0.306
CABC1	0.296125
CDC42SE2	0.3638125
EIF2S2	-0.2489
RNF130	1.473625
CKAP5	-0.265166666666667
RP11-413M3.2	-0.27075
C10orf18	0.9556
TMEM93	-0.27925
DYX1C1	0.238
KCNMB2	-2.903625
ANK3	0.546666666666667
KRT5	2.5546
CDH12	-1.771
QRSL1	-0.372875
JUB	-1.75675
SHC4	-2.570875
CCL15	1.1825
CCDC22	-0.00625
SNX24	0.41275
RARS	-0.03175
MORC2	-0.13775
FAM48A	0.236
MT1H	-1.0385
PPP1R14C	2.64033333333333
FOXD1	0.872285714285715
C1orf213	-0.95625
AMT	-2.4022
DSN1	-0.395
PTPLAD2	4.5265
DIS3L	-0.16125
RASL11A	-0.181
GPRC5B	-0.509875
FRMD7	3.2195
STRN4	0.836
KITLG	0.188409090909091
HDGF	0.14675
OR1S1	0.2625
SETX	-0.00200000000000001
DDR2	0.42075
KCTD12	1.9855
LYZL2	1.9185
WDR52	-0.7205
TMEM2	0.67275
ZNF579	0.292333333333333
LOC200810	0.46675
TNFSF9	-1.097125
PPFIA4	-2.59675
CNIH3	-0.9665
MAP4K4	0.695928571428571
ROD1	1.30264285714286
ALS2CR12	-0.368333333333333
DOCK3	0.0811666666666667
PAQR9	-4.71375
ASB17	-0.3172
STX16	-0.902
FEZ2	0.435833333333333
DLAT	0.0771666666666667
KIF21B	0.609
CDC5L	0.24875
TMEM119	2.18583333333333
CRIP3	-2.00075
TPSD1	0.0223333333333333
TEPP	0.14425
GNGT2	1.649
C21orf121	0.56475
WNK1	-0.166333333333333
FLJ10490	0.2479
OR51B5	-2.744
LOC203547	-0.097375
HAS1	0.029
PPA1	0.1745
ST7	0.184375
C11orf46	-0.1431
POPDC3	-2.454
ACOX2	0.624166666666667
ATCAY	-0.71925
TM4SF19	2.40125
MFSD9	0.747333333333333
PDHB	-0.5765
ERN1	0.12225
LCE3C	0.029
GPR111	0.714
NOTCH3	1.62633333333333
ADAMTS5	2.0145
B3GALT1	-1.865
UGCGL1	-0.6215
FAM58A	0.953166666666667
FBXO32	1.60575
CLPP	-0.401
NXPH1	-1.76825
MTMR3	0.354
ATP1B3	0.256875
TMEM16A	4.267875
HIST1H3F	0.197333333333333
TRIM25	-0.335333333333333
SDCBP2	3.8375
CRKL	-1.14375
HOXB2	1.17683333333333
ANP32B	-0.05125
GATM	1.2995
AP4E1	-0.432
EDG5	0.142875
CDKN3	-0.814166666666667
CDH4	-2.81
PGD	0.386833333333333
RND1	-0.544
GAD1	-3.7257
MPG	-0.59375
LOC440350	-0.2265
ZNF133	0.13675
SERPINB12	1.745
AMELY	-0.397
DHX36	-0.289
TNFAIP8L2	3.24816666666667
PHTF2	0.406666666666667
CCDC112	0.140166666666667
IQCC	-0.1765
HEYL	2.45
FTSJ2	-0.586833333333333
APPL1	0.196875
RAB43	1.34914285714286
OR10G2	-0.078
WAC	1.3625
ADCY9	-1.050375
RUNDC2B	-0.5735
PYCRL	-0.3377
AGPAT7	-0.347166666666667
SLC22A9	-2.73416666666667
CDKAL1	-0.3845
PDYN	-2.0014
C20orf74	1.54825
MTMR11	-0.71
VAV3	3.39533333333333
DAPL1	3.5
STXBP3	0.1045
EIF3G	-0.86
ARHGAP22	-1.55175
NPFFR1	1.5735
NPC1	0.522166666666667
ALDH9A1	1.67583333333333
ZNF600	1.22875
ZNF678	0.275666666666667
RASSF1	-0.0809166666666667
ADD2	-2.583875
PITPNB	-0.56
PKD2L2	-0.91025
LRP11	0.69275
CDKL1	-0.5045
SMEK2	0.87275
PRODH2	-3.6155
C11orf54	-0.6315
SFRS11	-0.6915
IL7	0.505666666666667
ALS2CR16	-0.25225
BTG3	1.14633333333333
PAK2	0.373611111111111
RP11-679B17.1	-0.62025
GATA4	-1.69716666666667
ATP2B1	-0.08275
LOC130940	0.6115
C1orf172	2.95383333333333
ATF7IP2	-1.713
SLC25A43	0.742666666666667
CENTG3	-0.171083333333333
IGF2BP1	-4.209
FCHSD1	0.251
CAMK2N2	0.363166666666667
ELAVL3	-0.3614
NBPF15	-0.108333333333333
UBE2J2	0.6205
GNL2	0.30375
PRR3	-0.5989
NLF2	0.30225
OR4F6	0.4725
KLHL24	1.06116666666667
CCDC88A	-0.9013
SGPP1	-0.024
C10orf11	0.621833333333333
SLC35B4	-0.807333333333333
UGT3A2	-1.09
ARNT2	-0.4739
CBR1	0.2555
ITPR3	1.32633333333333
TRAPPC6B	-0.8592
AMZ1	-0.954
ARP11	2.5605
WDSUB1	0.18425
APBA1	0.756666666666667
RAB2A	1.334
C6orf162	-0.389
HPSE2	0.67475
PLCE1	-1.00725
INSL3	0.58675
DLG1	0.9009
PTPLA	-1.02475
PIGX	0.770875
TFIP11	-0.128833333333333
FIBIN	3.102
POLR2G	0.20825
GRAP2	-1.1326
DNAJB8	0.1185
CNBP	0.240666666666667
WASF1	-0.2165
INPP5E	-0.9785
HSPB1	0.9505
TMEM167	-0.6781
CUBN	0.052
IGF1	1.75975
ITPK1	-0.1213
NAALAD2	-1.88442857142857
G3BP1	-0.3411
NT5DC1	0.406125
CYP39A1	1.555
TMEM139	2.0815
POLK	0.237555555555556
GLULD1	-3.176
RBM15	-0.526666666666667
AMZ2	-0.05375
GDF15	-3.30833333333333
MESDC2	-0.89675
INCA	2.97333333333333
ACY1L2	-0.4675
GZMM	0.242833333333333
PAIP1	-0.66175
CACNA2D1	-0.6815
STK32C	-0.698333333333333
SH3BP4	0.327
DEC1	0.432
PADI1	0.8925
UBB	0.1827
PON3	-1.39766666666667
PROP1	0.2935
ANKRD13B	-0.1395
ADCK1	-0.04025
TCF25	-0.0810833333333333
SLC38A5	-2.469
CXorf26	0.695833333333333
C19orf39	-0.321
PPP1R13B	0.297
ARL2	-0.5015
TCL6	-0.212583333333333
TOP3A	-0.2105
SLC16A14	1.57275
FXYD6	1.3775
HIST1H4E	-0.45025
BBC3	-0.547947368421053
UNC5A	0.541
FAM86C	-0.7818
PI4KB	0.83525
B3GAT1	-0.537
SUSD2	1.92733333333333
OAZ2	-0.599833333333333
NOC4L	-0.12675
C10orf12	0.8375
FADS1	-2.95466666666667
LOC144097	0.6445
DKK2	1.4245
KIAA1949	1.50825
RHOT1	0.2044
OXT	1.2255
GPR153	0.3835
ARL4A	-0.555666666666667
SAAL1	-1.39875
CCDC64	0.1975
USE1	-0.686
HNMT	0.559166666666667
PCGF3	0.0461875
CYP2C19	-0.120666666666667
C20orf4	0.478
CCDC11	0.835
ACSBG2	-0.0455
RWDD2A	0.63775
PALLD	2.158
CPLX4	-0.682
LOC492311	0.9695
KPNA2	-0.8765
MACROD1	-0.3441
TMCO3	-0.081
C15orf52	1.91116666666667
BIRC5	-1.73433333333333
PRR16	0.9235
FAM63B	-0.30525
KATNB1	-0.674666666666667
WNT8B	-1.2195
CPLX3	1.963
GHR	0.363875
CCDC124	-0.3675
BCLAF1	-0.905375
GOLGA3	0.1062
CLEC4E	5.45633333333333
AKR1CL1	1.1125
BBS7	-0.637375
MGAT4B	0.512
KIAA2018	0.92675
SERPINB9	-1.4309
